geo,time,ny_gsr_nfcy_cd
cri,1997,-116667554.51793
cri,1998,-265133856.49986
cri,1999,-519187789.09
cri,2000,-688202729.61212
cri,2001,-733178745.42014
cri,2002,-761204990.97585
cri,2003,-795928098.20594
cri,2004,-787006609.94755
cri,2005,-753232385.99496
cri,2006,-662699042.49854
cri,2007,-695942488.69759
cri,2008,-594214604.47862
cri,2009,-1014046884.28699
cri,2010,-1208622221.02691
cri,2011,-1440168757.39101
cri,2012,-1480579101.975
cri,2013,-1855813270.72885
cri,2014,-2146995983.86574
cri,2015,-2415015151.27865
cri,2016,-2481823908.77221
cri,2017,-3163128714.94917
cri,2018,-3377406220.19817
cri,2019,-3862694469.83904
cri,2020,-3562661529.32652
cub,1970,-108997800
cub,1971,-132402200
cub,1972,-155830849.94753
cub,1973,-191312303.9807
cub,1974,-218239024.39024
cub,1975,-249314634.14634
cub,1976,-264191473.81242
cub,1977,-272633493.9759
cub,1978,-341769220.77922
cub,1979,-372667671.23288
cub,1980,-381477222.22222
cub,1981,-388178433.73494
cub,1982,-405521764.70588
cub,1983,-420970314.31898
cub,1984,-442576664.76949
cub,1985,-453826291.07981
cub,1986,-479653467.72258
cub,1987,-499222307.0075
cub,1988,-466347889.18206
cub,1989,-423480584.39062
cub,1990,-610497606.38298
cub,1991,-453927801.28293
cub,1992,-324876621.62162
cub,1993,-344969324.32432
cub,1994,-450196891.89189
cub,1995,-677215881.52687
cub,1996,-492800000
cub,1997,-483500000
cub,1998,-448600000
cub,1999,-514900000
cub,2000,-621900000
cub,2001,-503600000
cub,2002,-610573800
cub,2003,-560400000
cub,2004,-650200000
cub,2005,-633200000
cub,2006,-618000000
cub,2007,-959700000
cub,2008,-1055200000
cub,2009,-1643000000
cub,2010,-1432000000
cub,2011,-1064000000
cub,2012,-995000000
cub,2013,-922000000
cub,2014,-1054000000
cub,2015,-1119000000
cub,2016,-1284000000
cub,2017,-1354000000
cub,2018,-1475000000
cym,2010,-222716908.67635
cym,2011,-141863674.54698
cym,2012,-1386063842.5537
cym,2013,-1759794551.78207
cym,2014,-1930540621.62486
cym,2015,-1915230289.21157
cym,2016,-1958665426.61706
cym,2017,-1705884075.36301
cym,2018,-1669678147.12589
cym,2019,-1442587543.50174
cym,2020,-1362534501.38006
cyp,1976,2221549.02555
cyp,1977,8640845.78632
cyp,1978,10693995.76696
cyp,1979,10179640.71856
cyp,1980,20066334.99171
cyp,1981,16317991.6318
cyp,1982,15166461.15906
cyp,1983,-222469.41046
cyp,1984,2592223.33001
cyp,1985,4894433.78119
cyp,1986,-35028248.58757
cyp,1987,-37028014.61632
cyp,1988,-42659974.9059
cyp,1989,-31124260.35503
cyp,1990,-33930857.87452
cyp,1991,-32575757.57576
cyp,1992,-45762711.86441
cyp,1993,-38987043.58068
cyp,1994,-52500000
cyp,1995,-501888745.14877
cyp,1996,-484090338.77039
cyp,1997,-523192702.39453
cyp,1998,309276018.09955
cyp,1999,-602610571.73679
cyp,2000,-857276154.57116
cyp,2001,-742094717.66849
cyp,2002,-589028846.15385
cyp,2003,-592955832.38958
cyp,2004,-974662500
cyp,2005,-958400696.43079
cyp,2006,-1112482749.96864
cyp,2007,-1535628250.75281
cyp,2008,-456532884.13652
cyp,2009,-72225618.22729
cyp,2010,-367430730.47859
cyp,2011,726089922.049
cyp,2012,-173182577.41231
cyp,2013,-282374817.37283
cyp,2014,-618171914.44134
cyp,2015,-129563963.16432
cyp,2016,-835293336.28514
cyp,2017,-671760830.32084
cyp,2018,-915327113.84034
cyp,2019,-1213490428.74734
cyp,2020,-1463500856.65334
cze,1992,387126742.12947
cze,1993,358693787.94635
cze,1994,420739968.73371
cze,2004,-5675063619.17213
cze,2005,-6336413801.16373
cze,2006,-9725211988.17469
cze,2007,-12247741910.0509
cze,2008,-14427151367.4678
cze,2009,-14320201437.3393
cze,2010,-15651800557.6427
cze,2011,-18526533899.0633
cze,2012,-13429702464.5639
cze,2013,-13446047852.4316
cze,2014,-14371480187.8839
cze,2015,-12896143096.7021
cze,2016,-13241084428.1384
cze,2017,-12378416917.3951
cze,2018,-13669219470.8524
cze,2019,-15263569863.402
cze,2020,-8552773020.54049
deu,1970,1150520493.77438
deu,1971,1154893771.25969
deu,1972,1133096362.63264
deu,1973,1647606293.45042
deu,1974,1899017458.99781
deu,1975,2499492010.49368
deu,1976,3139065558.48998
deu,1977,3111796513.09694
deu,1978,6059172346.6407
deu,1979,5544501120.47807
deu,1980,6438299978.48074
deu,1981,4825355257.4643
deu,1982,3979504312.08189
deu,1983,5842074301.03409
deu,1984,8158928595.97278
deu,1985,8329448578.26202
deu,1986,10151139331.7121
deu,1987,11438411316.6485
deu,1988,19155727809.3329
deu,1989,21585071257.6719
deu,1990,28898843965.6216
deu,1991,20463652327.637
deu,1992,19914157795.86729
deu,1993,15720636460.4282
deu,1994,2011088345.18501
deu,1995,-3540330285.24635
deu,1996,358721081.3621
deu,1997,-4224001804.64697
deu,1998,-12809825497.388
deu,1999,-15183051276.4479
deu,2000,-10957739281.5687
deu,2001,-13667306590.5512
deu,2002,-22049833704.70589
deu,2003,-25410387049.4117
deu,2004,17000412961.0039
deu,2005,23504597515.9533
deu,2006,50649600942.3529
deu,2007,49741500433.3335
deu,2008,35555513457.0312
deu,2009,76913881871.87502
deu,2010,68194865333.3335
deu,2011,96010113570.03908
deu,2012,84629029816.40628
deu,2013,86459156234.90221
deu,2014,77919228001.56841
deu,2015,76515337476.17181
deu,2016,86077213666.9263
deu,2017,87940031182.3531
deu,2018,127912725820.392
deu,2019,126067382972.549
deu,2020,107052330311.284
dji,1991,20492794.88637
dji,1992,19986383.15112
dji,1993,23019226.76555
dji,1994,16638438.90142
dji,1995,17308027.75136
dji,1996,15738151.37209
dji,1997,12187642.4283
dji,1998,10589632.06374
dji,1999,12384580.32534
dji,2000,15788792.54562
dji,2001,12418341.10769
dji,2002,15293634.40449
dji,2003,20914804.66574
dji,2004,22529695.42148
dji,2005,20791015.13046
dji,2006,23041733.95378
dji,2007,23885753.51253
dji,2008,32709527.85546
dji,2009,21680049.06567
dji,2010,17358668.92489
dji,2011,8744042.62861
dji,2012,27633200.35336
dji,2013,-27832388.96923
dji,2014,-23651678.7549
dji,2015,-27004124.44224
dji,2016,-79984920.18388
dji,2017,-126665953.93904
dji,2018,-142174745.80944
dji,2019,-93843721.3385
dji,2020,-98564604.07042
dma,1977,0
dma,1978,-200000
dma,1979,-100000
dma,1980,300000
dma,1981,500000
dma,1982,200000
dma,1983,-444444.44444
dma,1984,-2270370.37037
dma,1985,-2270370.37037
dma,1986,-2411111.11111
dma,1987,-2344444.44444
dma,1988,-1562962.96296
dma,1989,-3988888.88889
dma,1990,-4892592.59259
dma,1991,-7662962.96296
dma,1992,-7277777.77778
dma,1993,-6374074.07407
dma,1994,-11022222.22222
dma,1995,-13300000
dma,1996,-18807407.40741
dma,1997,-16911111.11111
dma,1998,-15225925.92593
dma,1999,-25544444.44444
dma,2000,-39318518.51852
dma,2001,-25107037.03704
dma,2002,-27930370.37037
dma,2003,-27016185.18519
dma,2004,-33333037.03704
dma,2005,-28979518.51852
dma,2006,-15004333.33333
dma,2007,-19614851.85185
dma,2008,-18336074.07407
dma,2009,-13655555.55556
dma,2010,-9440740.74074
dma,2011,-10548148.14815
dma,2012,-9529629.62963
dma,2013,-19507407.40741
dma,2014,35185185.18519
dma,2015,-21481481.48148
dma,2016,-16800000
dma,2017,-11177777.77778
dma,2018,1318518.51852
dma,2019,-9888037.03704
dma,2020,13808222.22222
dnk,1966,92263732.95942
dnk,1967,85737827.60247
dnk,1968,61831840
dnk,1969,79758293.33333
dnk,1970,58539333.33333
dnk,1971,42104412.69542
dnk,1972,36406544.54405
dnk,1973,130852301.84313
dnk,1974,1424469.63855
dnk,1975,-22110264.17458
dnk,1976,23909015.71547
dnk,1977,-51475379.79744
dnk,1978,-133046458.492
dnk,1979,-690678198.0612
dnk,1980,-516239109.99131
dnk,1981,-981922958.13797
dnk,1982,-1372120757.52484
dnk,1983,-1245977036.63204
dnk,1984,-1519594847.72995
dnk,1985,-1681391604.69593
dnk,1986,-2139176986.77543
dnk,1987,-2288186044.47173
dnk,1988,-2666674589.61598
dnk,1989,-2985724193.59251
dnk,1990,-4069601686.97282
dnk,1991,-4323669975.768
dnk,1992,-4370672951.07768
dnk,1993,-3388086028.47052
dnk,1994,-3514943087.13015
dnk,1995,-3337855204.91218
dnk,1996,-3675306534.22319
dnk,1997,-3138920433.03808
dnk,1998,-2517311365.80707
dnk,1999,-1874659556.77876
dnk,2000,-3736932612.48778
dnk,2001,-2430792521.74749
dnk,2002,-2222883706.79063
dnk,2003,-1952274693.74744
dnk,2004,308958288.12739
dnk,2005,2131768080.17476
dnk,2006,3426548732.09121
dnk,2007,1603321270.45943
dnk,2008,3940683784.15488
dnk,2009,3205618459.58701
dnk,2010,5266643848.09946
dnk,2011,7254068270.47259
dnk,2012,7387342376.5675
dnk,2013,10878847794.4319
dnk,2014,12839987171.416
dnk,2015,9291002620.49201
dnk,2016,7696549085.99716
dnk,2017,7269994624.32428
dnk,2018,9913820947.06718
dnk,2019,10042362412.7022
dnk,2020,12021120503.7254
dom,1960,-10099500
dom,1961,-18600100
dom,1962,-21599700
dom,1963,-20299800
dom,1964,-19099600
dom,1965,-11700000
dom,1966,-18500000
dom,1967,-19500000
dom,1968,-18900000
dom,1969,-23200000
dom,1970,-9200000
dom,1971,-2100000
dom,1972,39700000
dom,1973,6200000
dom,1974,-5200000
dom,1975,-1800000
dom,1976,-6100000
dom,1977,-79600000
dom,1978,-3000000
dom,1979,52400000
dom,1980,-210500000
dom,1981,-293100000
dom,1982,-254100000
dom,1983,-297100000
dom,1984,-357700000
dom,1985,-319100816.03804
dom,1986,-244802775.1954
dom,1987,-298996722.84644
dom,1988,-321400883.43558
dom,1989,-313030015.77287
dom,1990,-314749979.47286
dom,1991,-363365389.35583
dom,1992,-441133504
dom,1993,-697000000
dom,1994,-682094310.76026
dom,1995,-769000000
dom,1996,-724814613.49379
dom,1997,-795449574.82204
dom,1998,-891353143.2147
dom,1999,-975360664.12368
dom,2000,-1041395636.99286
dom,2001,-1091556809.05877
dom,2002,-1152078309.55494
dom,2003,-1401270674.1573
dom,2004,-1814296177.22745
dom,2005,-1903868562.35223
dom,2006,-1852350726.72673
dom,2007,-2182972925.88004
dom,2008,-1748215355.61
dom,2009,-1721216910.97774
dom,2010,-1927998183.11684
dom,2011,-2255168758.33605
dom,2012,-2399610715.07593
dom,2013,-2973185349.74698
dom,2014,-3247996541.88203
dom,2015,-2936908461.44454
dom,2016,-3253954511.50997
dom,2017,-3793991547.17426
dom,2018,-3692080280.75136
dom,2019,-4069843951.34799
dom,2020,-3860570996.64747
dza,1960,497917947.78311
dza,1961,537376719.12661
dza,1962,201669785.90671
dza,1963,61304348.70673
dza,1964,459196.69442
dza,1965,-81019221.81037
dza,1966,-121528832.71556
dza,1967,-81019221.81037
dza,1968,-60764416.35778
dza,1969,0
dza,1970,-121528832.71556
dza,1971,-40711639.45772
dza,1972,-22318937.61857
dza,1973,-75709779.17981
dza,1974,-71758317.98503
dza,1975,-177242112.72598
dza,1976,-312214803.785
dza,1977,-1170782289.95852
dza,1978,-1265790867.14239
dza,1979,-1706070121.71386
dza,1980,-1868713191.22322
dza,1981,-2000324389.45271
dza,1982,-1989242628.80537
dza,1983,-1791889408.62011
dza,1984,-1678974194.32516
dza,1985,-1544214169.21914
dza,1986,-1693001297.23752
dza,1987,-1898880343.11401
dza,1988,-2498816528.03138
dza,1989,-2046500013.14302
dza,1990,-2267931900.64192
dza,1991,-2547623816.50959
dza,1992,-2159990085.22584
dza,1993,-1749970006.93927
dza,1994,-1734851841.92136
dza,1995,-2190013664.7735
dza,1996,-2560004601.00568
dza,1997,-2219988458.99912
dza,1998,-2000000000
dza,1999,-2290003439.78646
dza,2000,-2710007201.71991
dza,2001,-1605983293.40154
dza,2002,-2226390183.96901
dza,2003,-2518754441.50139
dza,2004,-3600552868.00276
dza,2005,-5092082979.08055
dza,2006,-4525125745.73345
dza,2007,-1835035299.68655
dza,2008,-1335169735.59524
dza,2009,-1405280849.69318
dza,2010,-445648374.69416
dza,2011,-2043587764.38587
dza,2012,-2647531469.25299
dza,2013,-4154688767.82195
dza,2014,-4935628389.53077
dza,2015,-4312026647.75741
dza,2016,-1560162312.65379
dza,2017,-2538040784.69538
dza,2018,-4403810494.21153
dza,2019,-4199270068.10017
dza,2020,-2944261095.08995
ecu,1960,-25955602.81179
ecu,1961,-27809693.64873
ecu,1962,-23854334.35094
ecu,1963,-17818741.24612
ecu,1964,-18943280.28334
ecu,1965,-25011989.74741
ecu,1966,-25212085.66538
ecu,1967,-24911941.78842
ecu,1968,-27112996.88619
ecu,1969,-28013428.51709
ecu,1970,-29214004.02497
ecu,1971,-35717121.35929
ecu,1972,-45221677.46331
ecu,1973,-116055632.42796
ecu,1974,-167180139.47166
ecu,1975,-55326521.32126
ecu,1976,-139867046.66749
ecu,1977,-196394143.49663
ecu,1978,-268928913.7641
ecu,1979,-404794042.07201
ecu,1980,-613384031.76947
ecu,1981,-761665111.78799
ecu,1982,-1000479589.89621
ecu,1983,-890426835.00763
ecu,1984,-1103528987.65552
ecu,1985,-1059507885.70009
ecu,1986,-1042499732.67185
ecu,1987,-1059507885.70009
ecu,1988,-1233591334.34203
ecu,1989,-1364654160.61843
ecu,1990,-1210580303.77442
ecu,1991,-1117558779.38969
ecu,1992,-944472236.11806
ecu,1993,-860730365.18259
ecu,1994,-940370185.09255
ecu,1995,-924462231.11556
ecu,1996,-1023411705.85293
ecu,1997,-1027413706.85343
ecu,1998,-1171085542.77139
ecu,1999,-1307353676.83842
ecu,2000,-1224212106.05303
ecu,2001,-1232400000
ecu,2002,-1252762200
ecu,2003,-1492418100
ecu,2004,-1840032600
ecu,2005,-1815521200
ecu,2006,-1827604400
ecu,2007,-2034421000
ecu,2008,-1472262000
ecu,2009,-1278176000
ecu,2010,-986194000
ecu,2011,-1208821000
ecu,2012,-1337120000
ecu,2013,-1467535000
ecu,2014,-1582040000
ecu,2015,-1789124000
ecu,2016,-1909057000
ecu,2017,-2437655000
ecu,2018,-2956570000
ecu,2019,-3173507000
ecu,2020,-2824438000
egy,1965,-39755351.68196
egy,1966,-39499244.54997
egy,1967,-24988942.9456
egy,1968,-22897196.26168
egy,1969,-59079903.1477
egy,1970,-64054257.72419
egy,1971,-73195613.36394
egy,1972,-68510858.32472
egy,1973,-124052551.79383
egy,1974,-119052565.96717
egy,1975,-243971942.13064
egy,1976,-342005958.29196
egy,1977,-425013155.58674
egy,1978,-662977562.15888
egy,1979,-1069000000
egy,1980,-1459722222.22222
egy,1981,-1665000000
egy,1982,-1783990270.93596
egy,1983,-1878230616.99651
egy,1984,-2062997312.40593
egy,1985,-3283949324.67804
egy,1986,-3812722263.79794
egy,1987,-521853888.45248
egy,1988,-208413174.33277
egy,1989,-509629337.0508
egy,1990,-1105115612.38223
egy,1991,243200000
egy,1992,213300003.00906
egy,1993,222600000
egy,1994,215600000
egy,1995,326600000
egy,1996,436800000
egy,1997,511100000
egy,1998,856000000
egy,1999,511200000
egy,2000,467000000
egy,2001,1071500000
egy,2002,95800000
egy,2003,-107200000
egy,2004,-206700000
egy,2005,-253800000
egy,2006,530700000
egy,2007,1177000000
egy,2008,1359700000
egy,2009,153600000
egy,2010,-4364700000
egy,2011,-6049500000
egy,2012,-6479400000
egy,2013,-7406400000
egy,2014,-7262700000
egy,2015,-5700900000
egy,2016,-4471700000
egy,2017,-4568500000
egy,2018,-6279600000
egy,2019,-11009600000
egy,2020,-11354000000
eri,1992,0
eri,1993,0
eri,1994,200000
eri,1995,7550000
eri,1996,-7700001.57314
eri,1997,-3174974.65243
eri,1998,4307705.89114
eri,1999,6098054.60835
eri,2000,475657.14286
eri,2001,-2357655.06875
eri,2002,-6102713.81697
eri,2003,-9664560.20003
eri,2004,-15294346.3282
eri,2005,-9422224.24664
eri,2006,-8702439.02439
eri,2007,-7227733.33333
eri,2008,-11754113.82114
eri,2009,-16161944.71545
eri,2010,-19627973.98374
eri,2011,-23546465.04065
esp,1970,-401652008.55717
esp,1971,-351702994.01198
esp,1972,-353383380.79213
esp,1973,-208075385.494
esp,1974,229567349.29334
esp,1975,-333214492.75362
esp,1976,-875749813.47923
esp,1977,-1253780941.94962
esp,1978,-1706393229.16667
esp,1979,-1552568170.55032
esp,1980,-2601093061.03504
esp,1981,-3854417012.07425
esp,1982,-3913913372.70937
esp,1983,-3918777262.18097
esp,1984,-3828054233.07804
esp,1985,-2498795499.02153
esp,1986,-2874924557.44327
esp,1987,-3441161568.52176
esp,1988,-5007168975.86059
esp,1989,-3925065354.88405
esp,1990,-5435794972.24943
esp,1991,-6094589271.41713
esp,1992,-7943538111.49033
esp,1993,-3709636553.79788
esp,1994,-12856137125.8229
esp,1995,-3622171070.18949
esp,1996,-5825508997.76698
esp,1997,-5170155681.81818
esp,1998,-5877644503.8423
esp,1999,-5766916359.45947
esp,2000,-4279096939.60785
esp,2001,-8689397676.37796
esp,2002,-8027920929.41178
esp,2003,-7447560021.96077
esp,2004,-9967389262.93439
esp,2005,-15929331847.4708
esp,2006,-23310192158.8235
esp,2007,-36171026889.0197
esp,2008,-45299268437.5
esp,2009,-28556775305.4687
esp,2010,-20726254366.66669
esp,2011,-26129784007.7822
esp,2012,-10595652176.9531
esp,2013,-9049796319.21571
esp,2014,-5027046967.84312
esp,2015,-268502119.53125
esp,2016,3046197366.53697
esp,2017,489151949.41177
esp,2018,2041870347.45098
esp,2019,3008028007.84313
esp,2020,7530498946.30352
est,2000,-213445130.3787
est,2001,-285603795.54203
est,2002,-329823867.3825
est,2003,-520827687.44354
est,2004,-592551552.79503
est,2005,-545792811.83932
est,2006,-876731903.14892
est,2007,-1523116616.47961
est,2008,-1272447634.39285
est,2009,-598360655.7377
est,2010,-1049871266.48676
est,2011,-1185389093.38522
est,2012,-954469504.33594
est,2013,-608410873.76471
est,2014,-757909697.45098
est,2015,-505272170.39062
est,2016,-540279409.37743
est,2017,-649001835.88235
est,2018,-597326791.05882
est,2019,-712097735.68627
eth,1981,-7053140.09662
eth,1982,-8792270.5314
eth,1983,-13526570.04831
eth,1984,-19516908.21256
eth,1985,-33140096.61836
eth,1986,-31278454.10628
eth,1987,-47331980.67633
eth,1988,-64589371.98068
eth,1989,-80338164.25121
eth,1990,-67047101.44928
eth,1991,-73456280.19324
eth,1992,-63775557.53791
eth,1993,-96282065.68813
eth,1994,-79490360.17499
eth,1995,-60421911.98107
eth,1996,-43580551.73069
eth,1997,-96945478.88711
eth,1998,-66413687.88143
eth,1999,-52490340.70484
eth,2000,-60128766.21544
eth,2001,-51256562.35741
eth,2002,-53601882.30887
eth,2003,-66110168.4051
eth,2004,-63530552.81629
eth,2005,-35785045.54071
eth,2006,-38399935.49056
eth,2007,14189629.2927
eth,2008,19937483.77326
eth,2009,-41650906.99683
eth,2010,-108215406.09728
eth,2011,-69491315.13648
eth,2012,-96192407.99768
eth,2013,-106781281.94699
eth,2014,-152795252.47442
eth,2015,-262500248.81069
eth,2016,-242680956.50979
eth,2017,-485600324.80135
eth,2018,-377299086.11088
eth,2019,-589608686.04344
eth,2020,-582830982.29554
fin,1970,-81562853.90713
fin,1971,-95078147.20091
fin,1972,-126181531.40235
fin,1973,-172212540.84332
fin,1974,-220209547.81787
fin,1975,-336327784.06336
fin,1976,-390329281.42791
fin,1977,-507423638.77822
fin,1978,-535139350.1805
fin,1979,-571097542.35995
fin,1980,-694993624.48199
fin,1981,-920150179.1127
fin,1982,-1062953003.57716
fin,1983,-1026746370.6234
fin,1984,-985980411.5552
fin,1985,-910563123.56101
fin,1986,-998925639.22121
fin,1987,-1286193696.74016
fin,1988,-1325144278.60697
fin,1989,-2492131079.39587
fin,1990,-3557942777.17307
fin,1991,-4228698720.77636
fin,1992,-4851649853.99522
fin,1993,-4355389819.92297
fin,1994,-3926079681.2749
fin,1995,-3922930283.2244
fin,1996,-2980843903.70179
fin,1997,-1897835299.5075
fin,1998,-2582331998.21985
fin,1999,-1353536088.80309
fin,2000,-785070666.66667
fin,2001,-47468364.96063
fin,2002,425508176.47059
fin,2003,-1011257390.58823
fin,2004,1389438887.64479
fin,2005,854690017.12062
fin,2006,1975056949.41176
fin,2007,749651487.45098
fin,2008,479466282.8125
fin,2009,3148023926.17187
fin,2010,3226794366.66667
fin,2011,1055102081.71206
fin,2012,1207701351.5625
fin,2013,1114291034.90196
fin,2014,2751325124.31372
fin,2015,2306677299.60937
fin,2016,1095834081.71206
fin,2017,127653972.94118
fin,2018,1107735330.19608
fin,2019,1359042054.90196
fin,2020,4609903495.71986
fji,1960,-4281576.62763
fji,1961,-4407505.35197
fji,1962,-4785291.525
fji,1963,-6674222.39013
fji,1964,-4155647.90329
fji,1965,-6170507.49276
fji,1966,-3774534.47408
fji,1967,-5221932.11488
fji,1968,-7786556.73881
fji,1969,-9034766.69716
fji,1970,-9400435.62994
fji,1971,-11808722.08582
fji,1972,-11148812.40911
fji,1973,-5792369.68018
fji,1974,-2234483.6147
fji,1975,-15905341.28239
fji,1976,-11406706.02651
fji,1977,-9373991.71572
fji,1978,-5314359.94332
fji,1979,-13334450.16154
fji,1980,-17848533.00733
fji,1981,-10882284.10952
fji,1982,-36250536.25054
fji,1983,-28348770.89479
fji,1984,-28203122.11343
fji,1985,-10423110.26352
fji,1986,-8318651.24901
fji,1987,-11111102.17863
fji,1988,-15270083.19933
fji,1989,-19365468.88694
fji,1990,-47471132.41947
fji,1991,-39644890.21415
fji,1992,-50033266.79973
fji,1993,-54222337.52757
fji,1994,-86127996.72154
fji,1995,-39251937.70888
fji,1996,-27934155.20559
fji,1997,-37473159.24361
fji,1998,-55617072.67969
fji,1999,-64835499.59383
fji,2000,33261298.50606
fji,2001,-13924273.03874
fji,2002,14815492.2493
fji,2003,1002215.42357
fji,2004,288517.0225
fji,2005,43347131.87463
fji,2006,-120898798.52126
fji,2007,-75558902.06794
fji,2008,-87092928.4056
fji,2009,-11453699.44265
fji,2010,-97638534.11875
fji,2011,-115956558.10841
fji,2012,-146656237.77865
fji,2013,-81948517.43239
fji,2014,-225389424.60528
fji,2015,-284324942.79176
fji,2016,-271972120.11266
fji,2017,-423097392.22991
fji,2018,-359825620.389
fji,2019,-450703573.41233
fji,2020,-278817779.41719
fra,1971,813306499.34888
fra,1972,808842652.79584
fra,1973,804360636.41721
fra,1974,553737043.09874
fra,1975,925500994.33991
fra,1976,1066648456.70582
fra,1977,932067397.69992
fra,1978,1611918604.65116
fra,1979,2699660807.89393
fra,1980,5173859049.98448
fra,1981,3907060953.53048
fra,1982,1422297634.49446
fra,1983,-2314312763.5769
fra,1984,-3380619980.48488
fra,1985,-729303547.96321
fra,1986,3309972535.27796
fra,1987,7418967587.03481
fra,1988,6726131483.31682
fra,1989,3919391322.22908
fra,1990,4419949403.6863
fra,1991,3325194744.79712
fra,1992,5465923172.24287
fra,1993,6384063006.71763
fra,1994,4533317580.34026
fra,1995,5360756998.2915
fra,1996,13677394537.7613
fra,1997,17666891436.2778
fra,1998,19588614631.97689
fra,1999,29779925506.5638
fra,2000,21573741920
fra,2001,24838493687.7953
fra,2002,15637898272.1569
fra,2003,24482835527.8431
fra,2004,29344899550.9653
fra,2005,37620045746.3035
fra,2006,46429533296.4705
fra,2007,52849744626.2747
fra,2008,63832258099.2187
fra,2009,62116635158.2031
fra,2010,61230875683.3335
fra,2011,76170575350.1947
fra,2012,58677583433.2031
fra,2013,62983341773.72569
fra,2014,61900165544.3135
fra,2015,52676343508.2031
fra,2016,52312241112.8406
fra,2017,58654176363.5295
fra,2018,64704497592.1568
fra,2019,58547397388.2352
fra,2020,41494842442.0235
fro,1998,34264565.42502
fro,1999,42817006.39317
fro,2000,40962007.15072
fro,2001,30638727.35137
fro,2002,40026853.45865
fro,2003,54905353.91715
fro,2004,65814291.19861
fro,2005,60864780.1364
fro,2006,67380776.21578
fro,2007,68795120.96552
fro,2008,15437123.6343
fro,2009,-51875617.89998
fro,2010,30262619.79695
fro,2011,135228267.5508
fro,2012,126232196.80622
fro,2013,146893862.50734
fro,2014,104890868.59688
fro,2015,69665125.81935
fro,2016,102648662.29927
fro,2017,100152963.09198
fro,2018,91011307.12951
fro,2019,93591627.43275
fsm,1983,4500000
fsm,1993,19600000
fsm,1994,20800000
fsm,1995,11088500
fsm,1996,10257000
fsm,1997,2501600
fsm,1998,672300
fsm,1999,5882600
fsm,2000,6075700
fsm,2001,5045800
fsm,2002,4243600
fsm,2003,3746400
fsm,2004,6836600
fsm,2005,8351100
fsm,2006,8542700
fsm,2007,10363500
fsm,2008,7227200
fsm,2009,16472200
fsm,2010,10563100
fsm,2011,9554200
fsm,2012,15361000
fsm,2013,25493600
fsm,2014,25383200
fsm,2015,59362100
fsm,2016,54735000
fsm,2017,49887900
fsm,2018,10265100
fsm,2019,46300000
fsm,2020,46400000
gab,1960,-6675043.26147
gab,1961,-8606472.88328
gab,1962,-11456466.2044
gab,1963,26912167.62174
gab,1964,-18796113.6529
gab,1965,-20403088.79163
gab,1966,-20351806.49169
gab,1967,-25203155.95406
gab,1968,-27871583.36387
gab,1969,-22695287.60169
gab,1970,-16642466.68645
gab,1971,-23968858.6912
gab,1972,-28568296.54943
gab,1973,-57427641.0576
gab,1974,-126295847.51445
gab,1975,-153047249.82855
gab,1976,-178698102.84749
gab,1977,-151416669.8919
gab,1978,-226894173.92886
gab,1979,-361505291.41802
gab,1980,-423609373.01448
gab,1981,-327897264.61094
gab,1982,-313140724.36186
gab,1983,-294961999.69064
gab,1984,-224049677.38265
gab,1985,-243509946.4681
gab,1986,-246602784.19585
gab,1987,-242898898.61213
gab,1988,-277658198.95718
gab,1989,-234476658.19377
gab,1990,-615944504.83287
gab,1991,-553690817.2044
gab,1992,-728016508.25602
gab,1993,-633121471.90481
gab,1994,-498014504.01987
gab,1995,-665417433.7732
gab,1996,-763040395.47073
gab,1997,-716491989.64345
gab,1998,-515113670.30323
gab,1999,-568915065.49222
gab,2000,-780671296.2963
gab,2001,-629713883.59084
gab,2002,-481015785.77429
gab,2003,-714735054.85626
gab,2004,-1193329515.41516
gab,2005,-957972409.73306
gab,2006,-1360620536.2065
gab,2007,-1830832220.96564
gab,2008,-2164656950.67265
gab,2009,-1377437999.34254
gab,2010,-1888128056.44689
gab,2011,-2499084347.41238
gab,2012,-1713493693.05599
gab,2013,-1704773601.76036
gab,2014,-947717680.52847
gab,2015,-1194388862.73732
gab,2016,-1089015307.98899
gab,2017,-943759023.18874
gab,2018,-1107310061.72512
gab,2019,-1363316030.421
gab,2020,-813473240.14135
gbm,1995,103823759.58679
gbm,1996,106596418.95104
gbm,1997,134089268.13259
gbm,1998,116698627.87238
gbm,1999,95146632.29133
gbm,2000,64202748.63307
gbm,2001,72550450.83727
gbm,2002,74681277.975
gbm,2003,91019409.2827
gbm,2004,116636548.03614
gbm,2005,120118181.81818
gbm,2006,155839926.40294
gbm,2007,-96906762.70508
gbm,2008,-1571766544.11765
gbm,2009,-1653742015.89033
gbm,2010,61560568.60321
gbm,2011,126180099.34305
gbm,2012,127606635.07109
gbm,2013,200831639.83117
gbm,2014,-53279578.73951
gbm,2015,-258322383.49885
gbm,2016,-740962732.91926
gbm,2017,-614433719.43372
gbm,2018,-380054703.13542
gbm,2019,-346983660.96502
gbr,1970,493136549.07607
gbr,1971,433514237.04064
gbr,1972,277002997.003
gbr,1973,806658500.73493
gbr,1974,866692379.61664
gbr,1975,136555309.73451
gbr,1976,307031446.54088
gbr,1977,-1197852782.1385
gbr,1978,-1044997123.68169
gbr,1979,-2396073697.58577
gbr,1980,-4672265861.02719
gbr,1981,-4104029340.83601
gbr,1982,-4500681341.71908
