geo,time,sp_pop_dpnd_yg
rwa,2013,72.69726
rwa,2014,72.05898
rwa,2015,71.5651
rwa,2016,70.85502
rwa,2017,70.39685
rwa,2018,70.02666
rwa,2019,69.51409
rwa,2020,68.7627
sau,1960,81.04774
sau,1961,81.6576
sau,1962,82.00673
sau,1963,82.22317
sau,1964,82.42208
sau,1965,82.6433
sau,1966,83.17819
sau,1967,83.55416
sau,1968,83.85117
sau,1969,84.14872
sau,1970,84.50433
sau,1971,84.54086
sau,1972,84.52208
sau,1973,84.47346
sau,1974,84.3676
sau,1975,84.20492
sau,1976,83.73622
sau,1977,83.09443
sau,1978,82.45399
sau,1979,81.99438
sau,1980,81.77496
sau,1981,80.50613
sau,1982,79.44665
sau,1983,78.52498
sau,1984,77.55803
sau,1985,76.46037
sau,1986,76.70152
sau,1987,76.5611
sau,1988,76.3795
sau,1989,76.28222
sau,1990,76.12589
sau,1991,76.66308
sau,1992,77.08983
sau,1993,77.14633
sau,1994,76.62316
sau,1995,75.51498
sau,1996,72.82203
sau,1997,70.21843
sau,1998,68.03755
sau,1999,66.40924
sau,2000,65.17051
sau,2001,62.49015
sau,2002,60.04968
sau,2003,57.79628
sau,2004,55.66168
sau,2005,53.6306
sau,2006,51.49726
sau,2007,49.38531
sau,2008,47.40091
sau,2009,45.6421
sau,2010,44.11812
sau,2011,42.01381
sau,2012,40.2199
sau,2013,38.69712
sau,2014,37.39772
sau,2015,36.29024
sau,2016,35.76439
sau,2017,35.31086
sau,2018,34.95502
sau,2019,34.67037
sau,2020,34.39332
sdn,1960,86.91205
sdn,1961,87.63388
sdn,1962,88.17054
sdn,1963,88.56178
sdn,1964,88.8407
sdn,1965,89.03247
sdn,1966,89.77816
sdn,1967,90.32563
sdn,1968,90.72883
sdn,1969,91.04
sdn,1970,91.28777
sdn,1971,92.01877
sdn,1972,92.56277
sdn,1973,92.96103
sdn,1974,93.25108
sdn,1975,93.45831
sdn,1976,93.99306
sdn,1977,94.32621
sdn,1978,94.47619
sdn,1979,94.4376
sdn,1980,94.20575
sdn,1981,94.29057
sdn,1982,94.09601
sdn,1983,93.66979
sdn,1984,93.05036
sdn,1985,92.25535
sdn,1986,91.74767
sdn,1987,91.02197
sdn,1988,90.13851
sdn,1989,89.19623
sdn,1990,88.27909
sdn,1991,87.33224
sdn,1992,86.4595
sdn,1993,85.61592
sdn,1994,84.70944
sdn,1995,83.681
sdn,1996,83.66231
sdn,1997,83.42672
sdn,1998,83.06252
sdn,1999,82.70745
sdn,2000,82.43031
sdn,2001,82.28776
sdn,2002,82.18196
sdn,2003,82.05722
sdn,2004,81.81064
sdn,2005,81.39282
sdn,2006,81.37736
sdn,2007,81.19989
sdn,2008,80.88468
sdn,2009,80.4794
sdn,2010,80.0059
sdn,2011,79.26567
sdn,2012,78.40974
sdn,2013,77.4611
sdn,2014,76.44485
sdn,2015,75.39001
sdn,2016,74.45111
sdn,2017,73.4661
sdn,2018,72.45351
sdn,2019,71.42986
sdn,2020,70.40832
sen,1960,82.11449
sen,1961,83.1738
sen,1962,84.19353
sen,1963,85.05176
sen,1964,85.50311
sen,1965,85.44321
sen,1966,86.07805
sen,1967,86.05979
sen,1968,85.57921
sen,1969,84.88851
sen,1970,84.13117
sen,1971,84.71242
sen,1972,84.96289
sen,1973,84.98172
sen,1974,84.82698
sen,1975,84.53617
sen,1976,86.2733
sen,1977,87.68679
sen,1978,88.85934
sen,1979,89.87923
sen,1980,90.78702
sen,1981,92.05224
sen,1982,93.06735
sen,1983,93.83067
sen,1984,94.28999
sen,1985,94.42205
sen,1986,94.93377
sen,1987,94.91593
sen,1988,94.53355
sen,1989,93.97235
sen,1990,93.31381
sen,1991,92.87541
sen,1992,92.37395
sen,1993,91.74222
sen,1994,90.86502
sen,1995,89.70393
sen,1996,89.35397
sen,1997,88.68952
sen,1998,87.7973
sen,1999,86.81717
sen,2000,85.83343
sen,2001,85.20282
sen,2002,84.50289
sen,2003,83.78273
sen,2004,83.09543
sen,2005,82.4801
sen,2006,82.20179
sen,2007,82.00681
sen,2008,81.86393
sen,2009,81.72479
sen,2010,81.56917
sen,2011,81.67045
sen,2012,81.67163
sen,2013,81.60264
sen,2014,81.48629
sen,2015,81.31283
sen,2016,80.99281
sen,2017,80.53088
sen,2018,79.94287
sen,2019,79.24261
sen,2020,78.43707
sgp,1960,78.98975
sgp,1961,81.50242
sgp,1962,82.88654
sgp,1963,83.12638
sgp,1964,82.47484
sgp,1965,81.21355
sgp,1966,78.68078
sgp,1967,76.04551
sgp,1968,73.25576
sgp,1969,70.21912
sgp,1970,66.97429
sgp,1971,63.79327
sgp,1972,60.81797
sgp,1973,57.91899
sgp,1974,54.97144
sgp,1975,51.95095
sgp,1976,49.53499
sgp,1977,46.75697
sgp,1978,43.93587
sgp,1979,41.49458
sgp,1980,39.62978
sgp,1981,37.84504
sgp,1982,36.71181
sgp,1983,35.99258
sgp,1984,35.30709
sgp,1985,34.46029
sgp,1986,33.54382
sgp,1987,32.37884
sgp,1988,31.162
sgp,1989,30.13899
sgp,1990,29.42294
sgp,1991,29.01313
sgp,1992,28.70598
sgp,1993,28.45984
sgp,1994,28.17124
sgp,1995,27.79239
sgp,1996,27.66139
sgp,1997,27.25971
sgp,1998,26.59225
sgp,1999,25.78679
sgp,2000,24.97875
sgp,2001,24.71042
sgp,2002,24.45717
sgp,2003,24.06696
sgp,2004,23.48118
sgp,2005,22.78828
sgp,2006,22.01787
sgp,2007,21.10231
sgp,2008,20.00867
sgp,2009,18.846
sgp,2010,17.77088
sgp,2011,17.49825
sgp,2012,17.22897
sgp,2013,16.87784
sgp,2014,16.47744
sgp,2015,16.12872
sgp,2016,15.76712
sgp,2017,15.81768
sgp,2018,16.10091
sgp,2019,16.38186
sgp,2020,16.54556
slb,1960,77.91201
slb,1961,78.38791
slb,1962,79.09786
slb,1963,79.99248
slb,1964,80.87762
slb,1965,81.56392
slb,1966,81.7304
slb,1967,81.64782
slb,1968,81.37291
slb,1969,81.15615
slb,1970,81.25161
slb,1971,83.72956
slb,1972,86.72611
slb,1973,90.03684
slb,1974,93.24975
slb,1975,96.01516
slb,1976,96.57222
slb,1977,96.49594
slb,1978,96.11824
slb,1979,95.84604
slb,1980,95.82562
slb,1981,96.17204
slb,1982,96.61622
slb,1983,96.93125
slb,1984,96.79892
slb,1985,96.0678
slb,1986,94.9816
slb,1987,93.553
slb,1988,91.79977
slb,1989,89.84466
slb,1990,87.81298
slb,1991,86.40727
slb,1992,84.79723
slb,1993,83.13794
slb,1994,81.58941
slb,1995,80.2122
slb,1996,79.27792
slb,1997,78.39212
slb,1998,77.55691
slb,1999,76.73907
slb,2000,75.91252
slb,2001,75.52788
slb,2002,75.23153
slb,2003,74.97167
slb,2004,74.65669
slb,2005,74.21824
slb,2006,73.90002
slb,2007,73.515
slb,2008,73.15662
slb,2009,72.93715
slb,2010,72.88893
slb,2011,72.59384
slb,2012,72.45563
slb,2013,72.40391
slb,2014,72.31629
slb,2015,72.13555
slb,2016,72.15969
slb,2017,71.96548
slb,2018,71.65612
slb,2019,71.35951
slb,2020,71.10259
sle,1960,66.1486
sle,1961,66.92215
sle,1962,67.39496
sle,1963,67.6743
sle,1964,67.86262
sle,1965,68.01082
sle,1966,69.20952
sle,1967,70.14715
sle,1968,70.89499
sle,1969,71.50118
sle,1970,71.98972
sle,1971,73.31178
sle,1972,74.36943
sle,1973,75.2031
sle,1974,75.83037
sle,1975,76.26255
sle,1976,77.42436
sle,1977,78.23366
sle,1978,78.7748
sle,1979,79.14239
sle,1980,79.38839
sle,1981,80.32384
sle,1982,81.02166
sle,1983,81.5103
sle,1984,81.82424
sle,1985,82.01208
sle,1986,82.92024
sle,1987,83.52963
sle,1988,83.89725
sle,1989,83.98358
sle,1990,83.66019
sle,1991,84.32063
sle,1992,84.78125
sle,1993,84.97803
sle,1994,84.93522
sle,1995,84.77395
sle,1996,85.04355
sle,1997,84.88643
sle,1998,84.49946
sle,1999,84.14939
sle,2000,84.07024
sle,2001,84.00113
sle,2002,83.79029
sle,2003,83.50894
sle,2004,83.0742
sle,2005,82.36007
sle,2006,82.23524
sle,2007,81.92199
sle,2008,81.39581
sle,2009,80.68597
sle,2010,79.8396
sle,2011,79.40669
sle,2012,78.75021
sle,2013,77.93673
sle,2014,77.03277
sle,2015,76.07122
sle,2016,75.19281
sle,2017,74.29999
sle,2018,73.35512
sle,2019,72.2986
sle,2020,71.11636
slv,1960,86.97854
slv,1961,87.88749
slv,1962,88.83381
slv,1963,89.6751
slv,1964,90.17909
slv,1965,90.2425
slv,1966,90.74113
slv,1967,90.7079
slv,1968,90.30775
slv,1969,89.76193
slv,1970,89.17019
slv,1971,88.63384
slv,1972,88.11847
slv,1973,87.59697
slv,1974,86.99564
slv,1975,86.27373
slv,1976,85.73439
slv,1977,85.15719
slv,1978,84.56606
slv,1979,83.95646
slv,1980,83.28689
slv,1981,82.53288
slv,1982,81.70164
slv,1983,80.83353
slv,1984,79.96803
slv,1985,79.10083
slv,1986,77.45891
slv,1987,75.94184
slv,1988,74.51493
slv,1989,73.14696
slv,1990,71.85098
slv,1991,70.32185
slv,1992,68.9579
slv,1993,67.77746
slv,1994,66.77983
slv,1995,65.93641
slv,1996,65.36257
slv,1997,64.8153
slv,1998,64.30538
slv,1999,63.817
slv,2000,63.30236
slv,2001,62.62095
slv,2002,61.86198
slv,2003,61.00882
slv,2004,60.06388
slv,2005,59.03085
slv,2006,57.44256
slv,2007,55.99499
slv,2008,54.59656
slv,2009,53.14852
slv,2010,51.62794
slv,2011,50.12097
slv,2012,48.49708
slv,2013,46.89777
slv,2014,45.51321
slv,2015,44.41978
slv,2016,43.36774
slv,2017,42.58457
slv,2018,42.01259
slv,2019,41.53027
slv,2020,41.06118
som,1960,78.23579
som,1961,79.16756
som,1962,79.70454
som,1963,79.93091
som,1964,79.95189
som,1965,79.83518
som,1966,80.53562
som,1967,80.98143
som,1968,81.22666
som,1969,81.22362
som,1970,80.89115
som,1971,81.43346
som,1972,81.38965
som,1973,80.98801
som,1974,80.85512
som,1975,81.73606
som,1976,82.31264
som,1977,82.75248
som,1978,83.2292
som,1979,83.33451
som,1980,82.50201
som,1981,82.85258
som,1982,83.07667
som,1983,82.90787
som,1984,82.43222
som,1985,81.93756
som,1986,82.35078
som,1987,82.71385
som,1988,83.10662
som,1989,83.45486
som,1990,83.60714
som,1991,84.59316
som,1992,85.29221
som,1993,85.80739
som,1994,86.42919
som,1995,87.46595
som,1996,88.91581
som,1997,90.36399
som,1998,91.82715
som,1999,93.12051
som,2000,94.07693
som,2001,95.4874
som,2002,96.28749
som,2003,96.63886
som,2004,96.77523
som,2005,96.80568
som,2006,97.49492
som,2007,98.11595
som,2008,98.52504
som,2009,98.52081
som,2010,98.04549
som,2011,97.92268
som,2012,97.25979
som,2013,96.26324
som,2014,95.21965
som,2015,94.27493
som,2016,93.46101
som,2017,92.77611
som,2018,92.13945
som,2019,91.42188
som,2020,90.58246
srb,1960,47.01434
srb,1961,46.40408
srb,1962,45.81774
srb,1963,45.10814
srb,1964,44.16252
srb,1965,42.98687
srb,1966,42.15088
srb,1967,40.97271
srb,1968,39.68004
srb,1969,38.58417
srb,1970,37.82842
srb,1971,37.32756
srb,1972,37.10961
srb,1973,37.10496
srb,1974,37.15378
srb,1975,37.16646
srb,1976,37.27396
srb,1977,37.35717
srb,1978,37.40624
srb,1979,37.4161
srb,1980,37.37515
srb,1981,37.35674
srb,1982,37.23716
srb,1983,37.05439
srb,1984,36.86355
srb,1985,36.68999
srb,1986,36.51237
srb,1987,36.37549
srb,1988,36.22714
srb,1989,36.00071
srb,1990,35.67267
srb,1991,35.36974
srb,1992,34.91244
srb,1993,34.35415
srb,1994,33.76854
srb,1995,33.18436
srb,1996,32.48988
srb,1997,31.98669
srb,1998,31.63622
srb,1999,31.3546
srb,2000,31.07358
srb,2001,30.57624
srb,2002,29.99877
srb,2003,29.34631
srb,2004,28.65822
srb,2005,27.97961
srb,2006,27.41947
srb,2007,26.85483
srb,2008,26.33132
srb,2009,25.88447
srb,2010,25.5211
srb,2011,25.13653
srb,2012,24.81442
srb,2013,24.54971
srb,2014,24.33611
srb,2015,24.1693
srb,2016,23.98997
srb,2017,23.87755
srb,2018,23.78502
srb,2019,23.64772
srb,2020,23.43461
ssd,1960,74.50626
ssd,1961,75.25159
ssd,1962,75.36484
ssd,1963,75.15804
ssd,1964,75.04196
ssd,1965,75.19726
ssd,1966,76.2975
ssd,1967,77.46115
ssd,1968,78.59488
ssd,1969,79.4872
ssd,1970,80.04018
ssd,1971,81.29265
ssd,1972,82.04897
ssd,1973,82.42212
ssd,1974,82.57647
ssd,1975,82.61054
ssd,1976,83.32074
ssd,1977,83.7433
ssd,1978,83.91699
ssd,1979,83.87155
ssd,1980,83.65981
ssd,1981,84.08988
ssd,1982,84.14886
ssd,1983,83.94782
ssd,1984,83.57799
ssd,1985,83.0321
ssd,1986,83.38477
ssd,1987,83.80551
ssd,1988,84.1458
ssd,1989,84.15298
ssd,1990,83.63377
ssd,1991,84.28445
ssd,1992,84.40333
ssd,1993,84.15311
ssd,1994,84.03054
ssd,1995,84.60246
ssd,1996,85.03948
ssd,1997,85.39128
ssd,1998,85.79085
ssd,1999,86.0699
ssd,2000,86.03878
ssd,2001,86.28084
ssd,2002,86.04394
ssd,2003,85.46438
ssd,2004,84.80918
ssd,2005,84.28467
ssd,2006,83.98594
ssd,2007,83.69118
ssd,2008,83.34725
ssd,2009,82.78677
ssd,2010,81.87514
ssd,2011,81.55615
ssd,2012,81.05178
ssd,2013,80.36126
ssd,2014,79.5214
ssd,2015,78.52755
ssd,2016,77.84865
ssd,2017,77.12972
ssd,2018,76.34002
ssd,2019,75.50257
ssd,2020,74.70748
stp,1960,52.35526
stp,1961,57.60759
stp,1962,62.07883
stp,1963,65.95654
stp,1964,69.49612
stp,1965,72.77561
stp,1966,79.254
stp,1967,85.37182
stp,1968,90.72522
stp,1969,95.03167
stp,1970,98.11037
stp,1971,99.23943
stp,1972,99.50384
stp,1973,99.10645
stp,1974,98.60078
stp,1975,98.34696
stp,1976,98.83407
stp,1977,99.77371
stp,1978,100.51939
stp,1979,100.33535
stp,1980,99.05331
stp,1981,100.89876
stp,1982,101.0436
stp,1983,100.35759
stp,1984,99.94732
stp,1985,100.40975
stp,1986,99.25282
stp,1987,99.35673
stp,1988,100.29587
stp,1989,101.21623
stp,1990,101.56113
stp,1991,100.32732
stp,1992,99.11242
stp,1993,97.63977
stp,1994,95.84622
stp,1995,93.75935
stp,1996,92.15572
stp,1997,90.22187
stp,1998,88.15719
stp,1999,86.28461
stp,2000,84.76527
stp,2001,83.96425
stp,2002,83.39253
stp,2003,83.16927
stp,2004,83.26013
stp,2005,83.5371
stp,2006,82.85985
stp,2007,82.24782
stp,2008,81.72039
stp,2009,81.31375
stp,2010,80.99583
stp,2011,80.94781
stp,2012,81.04281
stp,2013,81.13088
stp,2014,81.01166
stp,2015,80.58811
stp,2016,79.90792
stp,2017,79.01405
stp,2018,77.94088
stp,2019,76.77959
stp,2020,75.60202
sur,1960,97.08807
sur,1961,98.38234
sur,1962,99.05708
sur,1963,99.29153
sur,1964,99.30667
sur,1965,99.18345
sur,1966,100.49732
sur,1967,101.27975
sur,1968,101.49607
sur,1969,101.09579
sur,1970,100.06281
sur,1971,99.1795
sur,1972,98.57975
sur,1973,98.21777
sur,1974,98.03504
sur,1975,97.8878
sur,1976,92.09149
sur,1977,86.45849
sur,1978,80.95686
sur,1979,75.81901
sur,1980,71.35105
sur,1981,67.4317
sur,1982,64.65866
sur,1983,62.67329
sur,1984,61.0502
sur,1985,59.59405
sur,1986,59.20255
sur,1987,58.26034
sur,1988,57.17707
sur,1989,56.432
sur,1990,56.19683
sur,1991,56.03169
sur,1992,56.30111
sur,1993,56.79161
sur,1994,57.14546
sur,1995,57.16256
sur,1996,56.58831
sur,1997,55.81274
sur,1998,54.87714
sur,1999,53.88844
sur,2000,52.92444
sur,2001,52.33354
sur,2002,51.73749
sur,2003,51.15016
sur,2004,50.54528
sur,2005,49.89315
sur,2006,49.11241
sur,2007,48.24027
sur,2008,47.32641
sur,2009,46.44458
sur,2010,45.64096
sur,2011,44.91612
sur,2012,44.29032
sur,2013,43.7293
sur,2014,43.17999
sur,2015,42.61306
sur,2016,42.18959
sur,2017,41.7158
sur,2018,41.21487
sur,2019,40.7306
sur,2020,40.28052
svk,1960,50.94391
svk,1961,50.7125
svk,1962,50.65103
svk,1963,50.56202
svk,1964,50.16592
svk,1965,49.34833
svk,1966,48.57563
svk,1967,47.40702
svk,1968,45.98896
svk,1969,44.60751
svk,1970,43.44737
svk,1971,42.43535
svk,1972,41.70605
svk,1973,41.20983
svk,1974,40.83726
svk,1975,40.54311
svk,1976,40.69311
svk,1977,40.81416
svk,1978,40.94832
svk,1979,41.11915
svk,1980,41.2969
svk,1981,41.40407
svk,1982,41.44394
svk,1983,41.43746
svk,1984,41.40459
svk,1985,41.34512
svk,1986,41.08844
svk,1987,40.89191
svk,1988,40.62814
svk,1989,40.1588
svk,1990,39.4399
svk,1991,38.74385
svk,1992,37.78449
svk,1993,36.64707
svk,1994,35.4556
svk,1995,34.27082
svk,1996,33.18433
svk,1997,32.04661
svk,1998,30.88363
svk,1999,29.71801
svk,2000,28.57225
svk,2001,27.36026
svk,2002,26.27936
svk,2003,25.29752
svk,2004,24.37634
svk,2005,23.51476
svk,2006,22.88991
svk,2007,22.32803
svk,2008,21.85144
svk,2009,21.48575
svk,2010,21.23606
svk,2011,21.19541
svk,2012,21.17543
svk,2013,21.21469
svk,2014,21.34958
svk,2015,21.58254
svk,2016,21.7422
svk,2017,22.04291
svk,2018,22.4102
svk,2019,22.73465
svk,2020,22.95813
svn,1960,42.84641
svn,1961,42.36902
svn,1962,41.87047
svn,1963,41.3068
svn,1964,40.65006
svn,1965,39.91095
svn,1966,39.42202
svn,1967,38.64603
svn,1968,37.76858
svn,1969,37.0286
svn,1970,36.54134
svn,1971,36.17212
svn,1972,36.11213
svn,1973,36.23766
svn,1974,36.34896
svn,1975,36.34972
svn,1976,36.41874
svn,1977,36.35873
svn,1978,36.21923
svn,1979,36.04669
svn,1980,35.84637
svn,1981,35.56429
svn,1982,35.08694
svn,1983,34.48188
svn,1984,33.8399
svn,1985,33.21093
svn,1986,32.60607
svn,1987,32.1083
svn,1988,31.61544
svn,1989,30.99733
svn,1990,30.20161
svn,1991,29.60346
svn,1992,28.82522
svn,1993,27.92814
svn,1994,27.03064
svn,1995,26.20539
svn,1996,25.30171
svn,1997,24.52711
svn,1998,23.844
svn,1999,23.17798
svn,2000,22.49561
svn,2001,21.89849
svn,2002,21.25371
svn,2003,20.62607
svn,2004,20.12259
svn,2005,19.80576
svn,2006,19.58475
svn,2007,19.58914
svn,2008,19.76169
svn,2009,19.984
svn,2010,20.18241
svn,2011,20.59092
svn,2012,20.88837
svn,2013,21.13579
svn,2014,21.42619
svn,2015,21.79242
svn,2016,22.14402
svn,2017,22.55361
svn,2018,22.97917
svn,2019,23.34429
svn,2020,23.60426
swe,1960,34.08768
swe,1961,33.66292
swe,1962,33.06183
swe,1963,32.40999
swe,1964,31.87476
swe,1965,31.53467
swe,1966,31.43301
swe,1967,31.44118
swe,1968,31.55757
swe,1969,31.70975
swe,1970,31.83291
swe,1971,32.00897
swe,1972,32.1659
swe,1973,32.27494
swe,1974,32.3057
swe,1975,32.24137
swe,1976,32.07591
swe,1977,31.79918
swe,1978,31.43625
swe,1979,31.01965
swe,1980,30.56565
swe,1981,30.01201
swe,1982,29.48153
swe,1983,28.97311
swe,1984,28.50501
swe,1985,28.11485
swe,1986,27.89019
swe,1987,27.75155
swe,1988,27.7099
swe,1989,27.76241
swe,1990,27.89814
swe,1991,28.28211
swe,1992,28.66974
swe,1993,29.05947
swe,1994,29.39469
swe,1995,29.60149
swe,1996,29.71719
swe,1997,29.58789
swe,1998,29.2847
swe,1999,28.94656
swe,2000,28.66212
swe,2001,27.99384
swe,2002,27.62795
swe,2003,27.40236
swe,2004,27.10136
swe,2005,26.65782
swe,2006,26.57665
swe,2007,26.20118
swe,2008,25.70727
swe,2009,25.36076
swe,2010,25.29039
swe,2011,25.41124
swe,2012,25.75867
swe,2013,26.29892
swe,2014,26.88772
swe,2015,27.409
swe,2016,27.70101
swe,2017,27.98626
swe,2018,28.21089
swe,2019,28.34776
swe,2020,28.40331
swz,1960,89.47881
swz,1961,90.79259
swz,1962,91.89117
swz,1963,92.78994
swz,1964,93.53232
swz,1965,94.16152
swz,1966,94.52406
swz,1967,94.68211
swz,1968,94.7279
swz,1969,94.78413
swz,1970,94.91675
swz,1971,96.18044
swz,1972,97.47827
swz,1973,98.75034
swz,1974,99.91848
swz,1975,100.95263
swz,1976,102.37831
swz,1977,103.46097
swz,1978,104.31784
swz,1979,105.13004
swz,1980,105.98297
swz,1981,106.68991
swz,1982,107.5885
swz,1983,108.38404
swz,1984,108.69808
swz,1985,108.36487
swz,1986,107.63239
swz,1987,106.05314
swz,1988,103.98426
swz,1989,101.85599
swz,1990,99.82365
swz,1991,97.79012
swz,1992,96.22775
swz,1993,94.76532
swz,1994,92.93551
swz,1995,90.56735
swz,1996,89.00683
swz,1997,86.78
swz,1998,84.19313
swz,1999,81.67753
swz,2000,79.41003
swz,2001,77.89023
swz,2002,76.85432
swz,2003,76.099
swz,2004,75.3897
swz,2005,74.6261
swz,2006,73.86189
swz,2007,73.17636
swz,2008,72.57093
swz,2009,72.05113
swz,2010,71.58007
swz,2011,71.14512
swz,2012,70.47184
swz,2013,69.72038
swz,2014,69.09471
swz,2015,68.65431
swz,2016,67.36713
swz,2017,66.51507
swz,2018,65.85543
swz,2019,65.05408
swz,2020,63.95604
syc,1960,70.12744
syc,1961,72.43153
syc,1962,75.59597
syc,1963,78.86011
syc,1964,81.05013
syc,1965,81.81003
syc,1966,84.18297
syc,1967,85.36074
syc,1968,85.78721
syc,1969,86.08064
syc,1970,86.37945
syc,1971,84.85361
syc,1972,83.30026
syc,1973,81.72825
syc,1974,79.94644
syc,1975,77.93831
syc,1976,76.494
syc,1977,74.81587
syc,1978,73.05897
syc,1979,71.30381
syc,1980,69.58305
syc,1981,67.55917
syc,1982,65.69996
syc,1983,63.98428
syc,1984,62.35923
syc,1985,60.82177
syc,1986,61.17793
syc,1987,61.44925
syc,1988,61.69612
syc,1989,62.02214
syc,1990,62.34897
syc,1991,59.46379
syc,1992,56.90877
syc,1993,54.66869
syc,1994,52.6267
syc,1995,50.70568
syc,1996,49.78269
syc,1997,48.64277
syc,1998,47.35632
syc,1999,46.08299
syc,2000,44.95136
syc,2001,42.59259
syc,2002,40.7435
syc,2003,39.30043
syc,2004,38.00728
syc,2005,36.68446
syc,2006,36.30584
syc,2007,35.63264
syc,2008,34.70611
syc,2009,33.69049
syc,2010,32.76847
syc,2011,32.7625
syc,2012,32.73194
syc,2013,32.81708
syc,2014,33.04544
syc,2015,33.36257
syc,2016,33.61909
syc,2017,33.98218
syc,2018,34.36875
syc,2019,34.67754
syc,2020,34.86546
syr,1960,93.83899
syr,1961,95.59714
syr,1962,97.71826
syr,1963,99.77501
syr,1964,101.14393
syr,1965,101.58635
syr,1966,101.99266
syr,1967,101.54382
syr,1968,100.58369
syr,1969,99.62053
syr,1970,98.90983
syr,1971,98.87612
syr,1972,99.01098
syr,1973,99.24266
syr,1974,99.42905
syr,1975,99.50883
syr,1976,100.23144
syr,1977,100.77088
syr,1978,101.17464
syr,1979,101.51372
syr,1980,101.80768
syr,1981,101.84971
syr,1982,101.77297
syr,1983,101.54009
syr,1984,101.07983
syr,1985,100.35146
syr,1986,99.67133
syr,1987,98.73053
syr,1988,97.52989
syr,1989,96.06501
syr,1990,94.3428
syr,1991,92.27924
syr,1992,89.98501
syr,1993,87.57052
syr,1994,85.19879
syr,1995,82.96822
syr,1996,80.76586
syr,1997,78.90837
syr,1998,77.2317
syr,1999,75.52178
syr,2000,73.70649
syr,2001,72.85194
syr,2002,71.62005
syr,2003,70.27434
syr,2004,69.20792
syr,2005,68.61786
syr,2006,67.05509
syr,2007,66.15777
syr,2008,65.60184
syr,2009,64.7633
syr,2010,63.16337
syr,2011,61.70637
syr,2012,59.68174
syr,2013,57.15883
syr,2014,54.61014
syr,2015,52.50859
syr,2016,50.97527
syr,2017,49.8488
syr,2018,49.03844
syr,2019,48.33926
syr,2020,47.82318
tcd,1960,74.21864
tcd,1961,75.32662
tcd,1962,76.53752
tcd,1963,77.67803
tcd,1964,78.44292
tcd,1965,78.70489
tcd,1966,79.52481
tcd,1967,79.80693
tcd,1968,79.72638
tcd,1969,79.57769
tcd,1970,79.5443
tcd,1971,80.24234
tcd,1972,80.96533
tcd,1973,81.69687
tcd,1974,82.33666
tcd,1975,82.81413
tcd,1976,84.14811
tcd,1977,85.20677
tcd,1978,86.07336
tcd,1979,86.87441
tcd,1980,87.68128
tcd,1981,89.02165
tcd,1982,90.19429
tcd,1983,91.21506
tcd,1984,92.08312
tcd,1985,92.82829
tcd,1986,93.97082
tcd,1987,94.83397
tcd,1988,95.48424
tcd,1989,95.97935
tcd,1990,96.3445
tcd,1991,97.2832
tcd,1992,97.98553
tcd,1993,98.49134
tcd,1994,98.85054
tcd,1995,99.10682
tcd,1996,99.95715
tcd,1997,100.52997
tcd,1998,100.89138
tcd,1999,101.11458
tcd,2000,101.25098
tcd,2001,101.88351
tcd,2002,102.27192
tcd,2003,102.44013
tcd,2004,102.3734
tcd,2005,102.05008
tcd,2006,102.1977
tcd,2007,102.03825
tcd,2008,101.6092
tcd,2009,100.97089
tcd,2010,100.18107
tcd,2011,99.74897
tcd,2012,99.08924
tcd,2013,98.25811
tcd,2014,97.29414
tcd,2015,96.21478
tcd,2016,95.45389
tcd,2017,94.5502
tcd,2018,93.51722
tcd,2019,92.37194
tcd,2020,91.13757
tgo,1960,79.81221
tgo,1961,80.57342
tgo,1962,81.04749
tgo,1963,81.33311
tgo,1964,81.63782
tgo,1965,82.19457
tgo,1966,83.1363
tgo,1967,83.88715
tgo,1968,84.55877
tgo,1969,85.10163
tgo,1970,85.37076
tgo,1971,86.45877
tgo,1972,87.39143
tgo,1973,88.11147
tgo,1974,88.60665
tgo,1975,88.89789
tgo,1976,89.86185
tgo,1977,90.51874
tgo,1978,90.94442
tgo,1979,91.26083
tgo,1980,91.58354
tgo,1981,92.1937
tgo,1982,92.53793
tgo,1983,92.68239
tgo,1984,92.60826
tgo,1985,92.26708
tgo,1986,92.48138
tgo,1987,92.37281
tgo,1988,91.96708
tgo,1989,91.28612
tgo,1990,90.34453
tgo,1991,90.27208
tgo,1992,89.89997
tgo,1993,89.28819
tgo,1994,88.54801
tgo,1995,87.76904
tgo,1996,86.14973
tgo,1997,84.59239
tgo,1998,83.10472
tgo,1999,81.66042
tgo,2000,80.2583
tgo,2001,79.94104
tgo,2002,79.55273
tgo,2003,79.14762
tgo,2004,78.80474
tgo,2005,78.55848
tgo,2006,78.65427
tgo,2007,78.71891
tgo,2008,78.74584
tgo,2009,78.69451
tgo,2010,78.53327
tgo,2011,78.43561
tgo,2012,78.18118
tgo,2013,77.77339
tgo,2014,77.21875
tgo,2015,76.52582
tgo,2016,75.82187
tgo,2017,75.00618
tgo,2018,74.08151
tgo,2019,73.06222
tgo,2020,71.9754
tha,1960,79.2111
tha,1961,80.2224
tha,1962,80.99732
tha,1963,81.58684
tha,1964,82.08409
tha,1965,82.53079
tha,1966,83.16688
tha,1967,83.68562
tha,1968,84.02225
tha,1969,84.06863
tha,1970,83.77782
tha,1971,83.52446
tha,1972,82.72852
tha,1973,81.5468
tha,1974,80.1513
tha,1975,78.62073
tha,1976,76.98614
tha,1977,75.32354
tha,1978,73.56627
tha,1979,71.60418
tha,1980,69.4052
