geo,time,bx_gsr_gnfs_cd
geo,2004,1625700139.94
geo,2005,2151801974.15
geo,2006,2499896419.78
geo,2007,3162652493.09
geo,2008,3658441763.62
geo,2009,3183015490.74
geo,2010,4034096539.53
geo,2011,5241870893.51
geo,2012,6021076671.81
geo,2013,7171698272.03
geo,2014,7038666142.48
geo,2015,6108160411.31
geo,2016,6177733455.89
geo,2017,7560033324.67
geo,2018,8896617467.44
geo,2019,9544767191.03
geo,2020,5926626714.82
gha,1975,890961421.98927
gha,1976,891483163.9889
gha,1977,1017830751.98287
gha,1978,996047318.71569
gha,1979,1162700067.99997
gha,1980,1210300000
gha,1981,829800000
gha,1982,710891087.99991
gha,1983,477300000
gha,1984,609700000
gha,1985,670400000
gha,1986,804130000
gha,1987,905500000
gha,1988,957700000
gha,1989,889100000
gha,1990,983200000
gha,1991,1100500000
gha,1992,1140700000
gha,1993,1208300000
gha,1994,1385200000
gha,1995,1581800000
gha,1996,1726800000
gha,1997,1654760000
gha,1998,2531700000
gha,1999,2473300000
gha,2000,2440594058.71039
gha,2001,2398772637.80784
gha,2002,2570090115.87
gha,2003,3192565896.5
gha,2004,3406777546.23
gha,2005,3908685122.49545
gha,2006,5109521115.71528
gha,2007,6004003831.20595
gha,2008,7070629251.88412
gha,2009,7609410000
gha,2010,9437380000
gha,2011,14595519045.752
gha,2012,16812023075.6352
gha,2013,16205962419.184
gha,2014,15261460189.3534
gha,2015,16463379633.7344
gha,2016,17469860326.4514
gha,2017,20436840000
gha,2018,22514756474.4684
gha,2019,25592338542.46009
gha,2020,22077073356.3517
gin,1986,562210000
gin,1987,598240000
gin,1988,564460000
gin,1989,699230000
gin,1990,828660000
gin,1991,831780000
gin,1992,676890000
gin,1993,747850000
gin,1994,668520000
gin,1995,700221000
gin,1996,760668000
gin,1997,740753000
gin,1998,803790000
gin,1999,748849640
gin,2000,734089633.50378
gin,2001,809157410.32922
gin,2002,774588000
gin,2003,715834497.73998
gin,2004,810910000
gin,2005,925700000
gin,2006,1096090000
gin,2007,1251900000
gin,2008,1444910000
gin,2009,1121960000
gin,2010,1533620000
gin,2011,1505720000
gin,2012,2086650000
gin,2013,1989790000
gin,2014,2130091254.23937
gin,2015,1859596267.58557
gin,2016,2467233944.16599
gin,2017,4647370000
gin,2018,4079080000
gin,2019,4040730000
gin,2020,8996040000
gmb,1978,56056700.78056
gmb,1979,80713156.51497
gmb,1980,69024511.60159
gmb,1981,57527742.83544
gmb,1982,78881501.0123
gmb,1983,76893788.99126
gmb,1984,97001778.08995
gmb,1985,91993222.68518
gmb,1986,67386562.92602
gmb,1987,127927454.83964
gmb,1988,146149097.22345
gmb,1989,153892956.56515
gmb,1990,173485386.02732
gmb,1991,203134248.3222
gmb,1992,233955339.21011
gmb,1993,229663557.45748
gmb,1994,213451146.81971
gmb,1995,175459297.46332
gmb,1996,217100371.51221
gmb,1997,223037532.06647
gmb,2003,134705416.21966
gmb,2004,178362275.60696
gmb,2005,186535368.95912
gmb,2006,200943962.78735
gmb,2007,262272595.44146
gmb,2008,323079602.1976
gmb,2009,278401503.79536
gmb,2010,270568875.31523
gmb,2011,249907458.24806
gmb,2012,274745539.37027
gmb,2013,261507033.70584
gmb,2014,268858817.85138
gmb,2015,214593944.47274
gmb,2016,187432506.36069
gmb,2017,278129675.35412
gmb,2018,362513207.16096
gmb,2019,360207997.77982
gmb,2020,175681761.0208
gmb,2021,135448117.05738
gnb,1982,17400000
gnb,1983,15300000
gnb,1984,25400000
gnb,1985,18100000
gnb,1986,9700000
gnb,1987,15400000
gnb,1988,15900000
gnb,1989,20640000
gnb,1990,26100000
gnb,1991,33500000
gnb,1992,18030000
gnb,1993,25720000
gnb,1994,38820000
gnb,1995,29590000
gnb,1996,28570000
gnb,1997,56860000
gnb,2001,67351168.49091
gnb,2002,60879079.1295
gnb,2003,71006499.85135
gnb,2004,83447411.74367
gnb,2005,94786767.08475
gnb,2006,77565054.78787
gnb,2007,140430879.02985
gnb,2008,171901919.36222
gnb,2009,154761311.0088
gnb,2010,170591033.30056
gnb,2011,282642037.68207
gnb,2012,153044009.8193
gnb,2013,190931893.87534
gnb,2014,212887473.14395
gnb,2015,288516902.68694
gnb,2016,185193750
gnb,2017,375025865.37496
gnb,2018,380427720.44917
gnb,2019,291804892.13192
gnb,2020,232536091.82823
gnq,1987,44593575.87945
gnq,1988,50515662.17062
gnq,1989,38547586.44129
gnq,1990,42322770.00113
gnq,1991,43189300.29557
gnq,1992,57685957.61826
gnq,1993,70055160.6608
gnq,1994,65359677.76199
gnq,1995,94108280.34803
gnq,1996,180192673.40963
grc,1976,4066000000
grc,1977,4716000000
grc,1978,5741000000
grc,1979,7427000000
grc,1980,8122000000
grc,1981,8837000000
grc,1982,7633000000
grc,1983,7036000000
grc,1984,7150000000
grc,1985,6957000000
grc,1986,7799000000
grc,1987,10031000000
grc,1988,11109000000
grc,1989,10902000000
grc,1990,13018000000
grc,1991,14133350000
grc,1992,14773000000
grc,1993,13326000000
grc,1994,14551000000
grc,1995,15523000000
grc,1996,15238000000
grc,1997,14863000000
grc,1999,24994277393.0153
grc,2000,29406499151.7195
grc,2001,30048414363.3242
grc,2002,30007204929.8455
grc,2003,36872587683.0926
grc,2004,48842488917.5408
grc,2005,51507049133.1037
grc,2006,56055373148.8414
grc,2007,67026862160.3226
grc,2008,79622875821.40158
grc,2009,59068883349.1141
grc,2010,59904850644.3437
grc,2011,67668758206.9062
grc,2012,63214162075.1073
grc,2013,72900144725.08321
grc,2014,76851552340.2415
grc,2015,62624983040.1846
grc,2016,60305408060.92351
grc,2017,70104581289.0659
grc,2018,81867719580.73729
grc,2019,81184115053.0168
grc,2020,59021509142.4282
grd,1977,28859259.25926
grd,1978,33300000
grd,1979,40551851.85185
grd,1980,38000000
grd,1981,37700000
grd,1982,36800000
grd,1983,37900000
grd,1984,39800000
grd,1985,52892592.59259
grd,1986,75148148.14815
grd,1987,79777777.77778
grd,1988,86185185.18519
grd,1989,85333333.33333
grd,1990,93092592.59259
grd,1991,97548148.14815
grd,1992,99566666.66667
grd,1993,110425925.92593
grd,1994,126766666.66667
grd,1995,123762962.96296
grd,1996,131614814.81481
grd,1997,138940740.74074
grd,1998,165718518.51852
grd,1999,218018518.51852
grd,2000,235727418.88889
grd,2001,197133128.51852
grd,2002,172622222.22222
grd,2003,179535555.55556
grd,2004,197736918.51852
grd,2005,148871267.03704
grd,2006,162306468.14815
grd,2007,209545883.7037
grd,2008,207800809.25926
grd,2009,187237310
grd,2010,183762239.62963
grd,2011,196181942.96296
grd,2012,206490973.33333
grd,2013,209736588.14815
grd,2014,478569872.04373
grd,2015,510778316.80625
grd,2016,524776471.37385
grd,2017,578131572.24468
grd,2018,621273651.0475
grd,2019,661722830.9578
grd,2020,421842996.10684
gtm,1977,1321700000
gtm,1978,1276200000
gtm,1979,1449900000
gtm,1980,1731000000
gtm,1981,1446400000
gtm,1982,1278000000
gtm,1983,1172000000
gtm,1984,1228200000
gtm,1985,1160800000
gtm,1986,1167500000
gtm,1987,1136200000
gtm,1988,1269100000
gtm,1989,1423800000
gtm,1990,1567500000
gtm,1991,1688800000
gtm,1992,1897700000
gtm,1993,2023600000
gtm,1994,2247600000
gtm,1995,2823400000
gtm,1996,2796500000
gtm,1997,3191700000
gtm,1998,3486800000
gtm,1999,3480100000
gtm,2000,3861300000
gtm,2001,3902957658.3805
gtm,2002,3964302180.36116
gtm,2003,4118665972.42066
gtm,2004,6205500000
gtm,2005,6767300000
gtm,2006,7601000000
gtm,2007,8714400000
gtm,2008,8989982140
gtm,2009,8427916110
gtm,2010,9600336780
gtm,2011,11561043170
gtm,2012,11374903950
gtm,2013,11660251840
gtm,2014,12571944160
gtm,2015,12327469530
gtm,2016,12386653940
gtm,2017,13250682480
gtm,2018,13350964660
gtm,2019,13599396110
gtm,2020,12738596990
guy,1977,275490196.18647
guy,1978,313764706.0054
guy,1979,311254902.08284
guy,1980,408627451.14064
guy,1981,369386666.798
guy,1982,264033333.42134
guy,1983,224866666.74162
guy,1984,246113105.04938
guy,1985,262026809.48006
guy,1992,487552000
guy,1993,530825000
guy,1994,584115000
guy,1995,629175000
guy,1996,712400000
guy,1997,738700000
guy,1998,686900000
guy,1999,669300000
guy,2000,672200000
guy,2001,657400000
guy,2002,662400000
guy,2003,664800000
guy,2004,744887000
guy,2005,693497000
guy,2006,727246000
guy,2007,847778000
guy,2008,1013400725.61758
guy,2009,938490818.3152
guy,2010,1133030208.38423
guy,2011,1426674912.85545
guy,2012,1713223752.10528
guy,2013,1539804817.74
guy,2014,1348029271.56116
guy,2015,1296096535.26197
guy,2016,1674548818.50673
guy,2017,1643614998.15756
guy,2018,1575263927.05969
guy,2019,1804674882.76336
guy,2020,2796100097.88509
hkg,1998,187183680495.78201
hkg,1999,186831745177.89401
hkg,2000,216341287949.76001
hkg,2001,207977224239.57001
hkg,2002,219708454606.55096
hkg,2003,243373251073.37201
hkg,2004,283699350288.67603
hkg,2005,322259589757.70898
hkg,2006,358355205527.65601
hkg,2007,394489192294.54303
hkg,2008,424137318245.71997
hkg,2009,381300703971.46399
hkg,2010,469441931862.776
hkg,2011,528964931979.13098
hkg,2012,566901902017.37097
hkg,2013,610980946926.177
hkg,2014,621081488103.40698
hkg,2015,606083932209.96802
hkg,2016,600059772323.16296
hkg,2017,644556259051.51501
hkg,2018,681280769230.51099
hkg,2019,645007433654.09595
hkg,2020,608158876351.96204
hnd,1974,331849999.93123
hnd,1975,344350000
hnd,1976,453700000
hnd,1977,580650000
hnd,1978,687400000
hnd,1979,838000000
hnd,1980,941600000
hnd,1981,883550000
hnd,1982,766950000
hnd,1983,801000000
hnd,1984,847350000
hnd,1985,909400000
hnd,1986,1011700000
hnd,1987,950150000
hnd,1988,1025850000
hnd,1989,1060900000
hnd,1990,1032500000
hnd,1991,1015600000
hnd,1992,1041300000
hnd,1993,1223500000
hnd,1994,1343900000
hnd,1995,1634800000
hnd,1996,1921700000
hnd,1997,2191400000
hnd,1998,2425000000
hnd,1999,2230400000
hnd,2000,2542836069.7158
hnd,2001,2537807897.91089
hnd,2002,2678412941.7981
hnd,2003,2752777097.22376
hnd,2004,3237707591.52905
hnd,2005,3671862125.71246
hnd,2006,3937323132.58043
hnd,2007,4384225823.9969
hnd,2008,4865217970.49805
hnd,2009,4246434697.08203
hnd,2010,4939311177.07018
hnd,2011,6231512975.46935
hnd,2012,6666909899.13762
hnd,2013,6258866155.2933
hnd,2014,6764171000.59422
hnd,2015,6931268547.30191
hnd,2016,6729454042.70189
hnd,2017,7325056706.44474
hnd,2018,7186375108.69923
hnd,2019,7231589018.96893
hnd,2020,6252742292.26421
hrv,1993,6196066941.24164
hrv,1994,7259941708.2683
hrv,1995,6971775373.92238
hrv,1996,7974084600.08344
hrv,1997,8025208807.71812
hrv,1998,8544686561.65313
hrv,1999,8118848281.92958
hrv,2000,7614664991.56623
hrv,2001,8642305360.1856
hrv,2002,9855241868.36963
hrv,2003,12493279037.2747
hrv,2004,15343799373.3686
hrv,2005,16611439262.1515
hrv,2006,19245843196.6575
hrv,2007,22860989538.8186
hrv,2008,25901330641.8671
hrv,2009,20607282846.5654
hrv,2010,21499943044.3668
hrv,2011,24373439362.4847
hrv,2012,23394126201.2966
hrv,2013,23484755743.422
hrv,2014,24989852482.5984
hrv,2015,22997585200.5929
hrv,2016,24689082591.18209
hrv,2017,28017790011.29169
hrv,2018,30716922932.0698
hrv,2019,31557460743.0766
hrv,2020,24198258103.0708
hti,1971,64100000.01282
hti,1972,63899764.5318
hti,1973,76019999.94899
hti,1974,91819923.8649
hti,1975,105920000.02118
hti,1976,140700000.02814
hti,1977,174080000.03482
hti,1978,211220000.04224
hti,1979,212920000.04258
hti,1980,305680000.06114
hti,1981,241520000.0483
hti,1982,274860000.05497
hti,1983,289840000.05797
hti,1984,319040000.02659
hti,1985,337180000
hti,1986,292060000
hti,1987,320400000
hti,1988,274860000
hti,1989,236740000
hti,1990,318000000
hti,1991,224180000
hti,1992,111900000
hti,1993,116070000
hti,1994,66990000
hti,1995,192360000
hti,1996,191600000
hti,1997,379100000
hti,1998,473770000
hti,1999,531260000
hti,2000,503700000
hti,2001,444220000
hti,2002,421100000
hti,2003,469840000
hti,2004,512600000
hti,2005,605080000
hti,2006,689110000
hti,2007,779190000
hti,2008,917195653.31674
hti,2009,1034006544.64086
hti,2010,1016384389.4025
hti,2011,1311690270.9393
hti,2012,1327839725.02212
hti,2013,1566906102.03951
hti,2014,1662116685.61267
hti,2015,1747794245.0499
hti,2016,1641059910.5314
hti,2017,1663184136.54072
hti,2018,1783207736.85592
hti,2019,1732740513.9371
hti,2020,1013787179.94995
hti,2021,1241186115.29631
hun,1982,9671135159.30476
hun,1983,9566955659.96152
hun,1984,9684941973.85185
hun,1985,9199950518.16263
hun,1986,9926961750.64884
hun,1987,10947116676.8533
hun,1988,11035957011.9273
hun,1989,11783868449.6148
hun,1990,12035442661.3522
hun,1991,12213151309.1993
hun,1992,13502018395.624
hun,1993,10954529995.3299
hun,1994,10765179931.9452
hun,1995,18153645135.87189
hun,1996,19608544532.404
hun,1997,22678946958.4415
hun,1998,25911727175.9359
hun,1999,27564188879.0853
hun,2000,31910656872.2823
hun,2001,35345497320.1474
hun,2002,39917316354.7456
hun,2003,49256835150.17889
hun,2004,64021667380.2832
hun,2005,73219301644.57619
hun,2006,85514661285.83638
hun,2007,109358284176.979
hun,2008,126521291551.347
hun,2009,98130014184.72928
hun,2010,107223068846.77901
hun,2011,122375700212.651
hun,2012,110633399924.92
hun,2013,115931443110.644
hun,2014,122969046262.435
hun,2015,109529440318.58099
hun,2016,111163827192.092
hun,2017,123244226562.87801
hun,2018,134559699755.25999
hun,2019,133736035120.088
hun,2020,124195409925.754
idn,1981,23797000000
idn,1982,20251000000
idn,1983,19235000000
idn,1984,21324000000
idn,1985,19371000000
idn,1986,15240000000
idn,1987,18271000000
idn,1988,20878000000
idn,1989,24849000000
idn,1990,29295000000
idn,1991,32457000000
idn,1992,37187000000
idn,1993,40566000000
idn,1994,45020000000
idn,1995,52923000000
idn,1996,56787000000
idn,1997,63239000000
idn,1998,54849971800
idn,1999,55840471034.80209
idn,2000,70621521117.0085
idn,2001,62865023700
idn,2002,65828023965
idn,2003,69402126374.14
idn,2004,78813558769.02478
idn,2005,94679537822.54659
idn,2006,107400056941.62601
idn,2007,122265544100.14
idn,2008,146055150859.01599
idn,2009,125322055265.41299
idn,2010,166636323443.41501
idn,2011,212996855848.88199
idn,2012,211006612793.01096
idn,2013,205033131237.09296
idn,2014,198823722296.05896
idn,2015,171345363235.039
idn,2016,167793327281.48999
idn,2017,194210168760.01697
idn,2018,211931832768.586
idn,2019,200096685143.76697
idn,2020,178417791402.013
idn,2021,246833193441.96201
ind,1975,5506716461.9692
ind,1976,6466191483.17676
ind,1977,7565571017.55048
ind,1978,8124589101.05027
ind,1979,9679969986.92073
ind,1980,11274397263.3685
ind,1981,11234710725.9819
ind,1982,12159028818.9729
ind,1983,13059989650.5483
ind,1984,13423608500.9944
ind,1985,12849204785.9406
ind,1986,13476274302.0899
ind,1987,15247435579.9095
ind,1988,17301077321.6336
ind,1989,20283679802.9595
ind,1990,22911050152.3697
ind,1991,23020341172.3229
ind,1992,24953469070.621
ind,1993,27122896193.4142
ind,1994,31560671994.8993
ind,1995,38013243235.1157
ind,1996,40975672886.2795
ind,1997,44812659333.5248
ind,1998,45766843440.0458
ind,1999,51386266375.4722
ind,2000,59931697987.5545
ind,2001,62130222527.4738
ind,2002,70619282935.6584
ind,2003,84795030552.851
ind,2004,116019759652.382
ind,2005,154582031679.64899
ind,2006,193316062904.371
ind,2007,240082039833.71497
ind,2008,305119336663.06097
ind,2009,260847157421.86801
ind,2010,348035371769.33002
ind,2011,446375404070.60095
ind,2012,443845180758.27802
ind,2013,468273426431.43298
ind,2014,485583046457.59698
ind,2015,428630903175.94897
ind,2016,430433487927.69598
ind,2017,489400913160.19293
ind,2018,537042432147.22699
ind,2019,546033120468
ind,2020,484690629550.36298
irl,2005,162671913673.85199
irl,2006,176312074090.215
irl,2007,208500207283.01999
irl,2008,218910448061.07501
irl,2009,202344229931.952
irl,2010,207839505909.957
irl,2011,231767293649.005
irl,2012,235094046155.59
irl,2013,247353846942.95801
irl,2014,284336899842.97498
irl,2015,355529446040.85101
irl,2016,363104013916.29102
irl,2017,407192968333.44495
irl,2018,471596208326.15503
irl,2019,502312991471.078
irl,2020,559371066833.81995
irn,1976,27370000000
irn,1977,27775000000
irn,1978,20779000000
irn,1979,25751000000
irn,1980,13069000000
irn,1981,12387000000
irn,1982,20961000000
irn,1983,22047000000
irn,1984,17562000000
irn,1985,14545000000
irn,1986,7413000000
irn,1987,12147000000
irn,1988,10953000000
irn,1989,13527000000
irn,1990,19741000000
irn,1991,19329000000
irn,1992,20427000000
irn,1993,19164000000
irn,1994,19872000000
irn,1995,18953000000
irn,1996,23251000000
irn,1997,19573000000
irn,1998,14911000000
irn,1999,22246000000
irn,2000,29727000000
irq,2005,24052600000
irq,2006,30886500000
irq,2007,40454900000
irq,2008,65224600000
irq,2009,41622700000
irq,2010,54593900000
irq,2011,82506000000
irq,2012,97040000000
irq,2013,93390982324.13
irq,2014,88949100000
irq,2015,56370597777.87
irq,2016,46829600000
irq,2017,63604256000
irq,2018,91930700000
irq,2019,88902900000
irq,2020,50613200000
isl,1976,574500000
isl,1977,724700000
isl,1978,902300000
isl,1979,1072400000
isl,1980,1199600000
isl,1981,1199200000
isl,1982,1026100000
isl,1983,1084500000
isl,1984,1090300000
isl,1985,1208300000
isl,1986,1550000000
isl,1987,1918000000
isl,1988,1957000000
isl,1989,1918400000
isl,1990,2148529489.72164
isl,1991,2125399349.35226
isl,1992,2118959197.11484
isl,1993,1999533675.06995
isl,1994,2179208142.12296
isl,1995,2494567900.40463
isl,1996,2658365044.51529
isl,1997,2688509966.89151
isl,1998,2874584577.79817
isl,1999,2913825514.83654
isl,2000,2899162678.13868
isl,2001,3037745599.32415
isl,2002,3323986428.63252
isl,2003,3726158291.98921
isl,2004,4484017691.64046
isl,2005,5110696731.61278
isl,2006,5296643023.36143
isl,2007,7134314730.76889
isl,2008,7431584320.99088
isl,2009,6396785323.82319
isl,2010,7139287604.93254
isl,2011,8306070770.46751
isl,2012,8106628557.20621
isl,2013,8599835268.96193
isl,2014,9203707157.75204
isl,2015,9047258988.64502
isl,2016,9921258313.25292
isl,2017,11349579742.1188
isl,2018,12264494515.5125
isl,2019,11007370492.4061
isl,2020,7463067173.98567
isr,1960,308000000
isr,1961,361000000
isr,1962,0
isr,1963,0
isr,1964,0
isr,1965,672000000
isr,1966,781000000
isr,1967,852000000
isr,1968,1082000000
isr,1969,1213000000
isr,1970,1310000000
isr,1971,1714000000
isr,1972,1954000000
isr,1973,2419000000
isr,1974,3169000000
isr,1975,3318000000
isr,1976,4026000000
isr,1977,5028000000
isr,1978,6058000000
isr,1979,7159000000
isr,1980,8668000000
isr,1981,8818700000
isr,1982,8392400000
isr,1983,8471800000
isr,1984,9198500000
isr,1985,9977300000
isr,1986,11015600000
isr,1987,13109000000
isr,1988,14473900000
isr,1989,15490300000
isr,1990,17312000000
isr,1991,16903600000
isr,1992,19432000000
isr,1993,20892700000
isr,1994,23820500000
isr,1995,27478300000
isr,1996,29636300000
isr,1997,31769800000
isr,1998,32873200000
isr,1999,37769000000
isr,2000,46591200000
isr,2001,40479800000
isr,2002,39313600000
isr,2003,43490500000
isr,2004,53001600000
isr,2005,58074000000
isr,2006,62934800000
isr,2007,72601400000
isr,2008,83495400000
isr,2009,69102700000
isr,2010,81551700000
isr,2011,92480200000
isr,2012,92653400000
isr,2013,98858100000
isr,2014,99938500000
isr,2015,94322300000
isr,2016,96182000000
isr,2017,104556000000
isr,2018,111702900000
isr,2019,117290100000
isr,2020,114135200000
isr,2021,142988500000
ita,1970,17091201742.9088
ita,1971,19360731119.7771
ita,1972,23595919038.4809
ita,1973,28051127586.2257
ita,1974,36624691171.58
ita,1975,42080787106.6155
ita,1976,44720929045.1608
ita,1977,54993696130.1939
ita,1978,68128599214.3299
ita,1979,87848407072.0876
ita,1980,95626389205.6389
ita,1981,92401520822.916
ita,1982,89910963168.22009
ita,1983,89613086989.3289
ita,1984,91524572183.40529
ita,1985,95240651976.9545
ita,1986,119961934560.474
ita,1987,144918049757.43399
ita,1988,156082866288.08801
ita,1989,170114495593.21201
ita,1990,216639820799.246
ita,1991,212731606511.98001
ita,1992,232610423698.45801
ita,1993,217620862482.496
ita,1994,241586415260.01801
ita,1995,290153027752.40802
ita,1996,312090646866.35199
ita,1997,301477059713.375
ita,1998,305619856528.04199
ita,1999,290231686375.38501
ita,2000,293207055786.336
ita,2001,299376598382.96802
ita,2002,311675879776.34003
ita,2003,367868654731.52002
ita,2004,433480639093.146
ita,2005,456701832447.97107
ita,2006,510934484690.06
ita,2007,606067824116.99097
ita,2008,648980958798.68005
ita,2009,494397284485.534
ita,2010,535848576522.65503
ita,2011,618431386149.84399
ita,2012,593023876116.25098
ita,2013,613418932908.33997
ita,2014,628972523184.64697
ita,2015,545626838706.78198
ita,2016,550559672211.11401
ita,2017,603887233324.48706
ita,2018,656056674072.76697
ita,2019,636154149471.56494
ita,2020,556028813583.70898
jam,1976,889100000
jam,1977,955000000
jam,1978,1116500000
jam,1979,1170000000
jam,1980,1363400000
jam,1981,1404900000
jam,1982,1260400000
jam,1983,1225800000
jam,1984,1268600000
jam,1985,1178100000
jam,1986,1343000000
jam,1987,1562700000
jam,1988,1683700000
jam,1989,1905000000
jam,1990,2217100000
jam,1991,2188800000
jam,1992,2220500000
jam,1993,2366090000
jam,1994,3028200000
jam,1995,3393900000
jam,1996,3322900000
jam,1997,3399200000
jam,1998,3383800000
jam,1999,3477500000
jam,2000,3588500000
jam,2001,3351400000
jam,2002,3221360000
jam,2003,3523330000
jam,2004,3898758118.05485
jam,2005,3993993013.70342
jam,2006,4782290831.97466
jam,2007,5069134597.67238
jam,2008,5539114588.66485
jam,2009,4038281082.65904
jam,2010,4004373830.42721
jam,2011,4286304114.25417
jam,2012,4484222345.31401
jam,2013,4335595474.40964
jam,2014,4400824131.38956
jam,2015,4313628181.64028
jam,2016,4404773801.36882
jam,2017,4869719762.85928
jam,2018,5790176417.86102
jam,2019,5977510515.50124
jam,2020,3311057548.30461
jor,1972,112559875.77784
jor,1973,169826376.71983
jor,1974,252412616.23993
jor,1975,379309447.44018
jor,1976,551232493.25137
jor,1977,691421108.2916
jor,1978,869799880.96824
jor,1979,1133559535.45086
jor,1980,1578090532.87592
jor,1981,1893240456.98687
jor,1982,1863619215.70398
jor,1983,1704499904.49129
jor,1984,1882888238.26306
jor,1985,1955969054.58644
jor,1986,1790821741.48039
jor,1987,2224780236.88858
jor,1988,2428071923.92045
jor,1989,2348678720.31538
jor,1990,2510985814.87715
jor,1991,2480703083.2941
jor,1992,2668155315.90237
jor,1993,2819970126.50351
jor,1994,2986435679.88044
jor,1995,3478760900.76081
jor,1996,3663187588.15233
jor,1997,3572355430.18336
jor,1998,3627503526.09309
jor,1999,3533568406.20592
jor,2000,3538928067.70099
jor,2001,3781899118.0253
jor,2002,4552187069.60031
jor,2003,4829901269.39351
jor,2004,5998589562.76446
jor,2005,6713822284.90832
jor,2006,8201269393.51199
jor,2007,9387591273.27682
jor,2008,12699000439.2287
jor,2009,11061126760.5634
jor,2010,12751830985.9155
jor,2011,13743802816.9014
jor,2012,14307323943.662
jor,2013,14227746478.8732
jor,2014,15524929577.4648
jor,2015,14120563380.2817
jor,2016,13538028169.0141
jor,2017,14300140845.0704
jor,2018,15092676056.338
jor,2019,16170140845.0704
jor,2020,10354225352.1127
jpn,1996,463448286179.45697
jpn,1997,473653405197.52094
jpn,1998,432295204232.75897
jpn,1999,460081514258.42401
jpn,2000,523723140996.31299
jpn,2001,443809272414.09998
jpn,2002,456896277082.51294
jpn,2003,521711100815.41498
jpn,2004,631340914707.16492
jpn,2005,672942493032.37695
jpn,2006,728564958770.03394
jpn,2007,802202392189.71985
jpn,2008,890158053215.87183
jpn,2009,669059383180.37695
jpn,2010,869989651841.15393
jpn,2011,930660438539.97424
jpn,2012,913614132577.11389
jpn,2013,830338357518.28613
jpn,2014,862973565685.06799
jpn,2015,784710796800.76501
jpn,2016,811524245542.46301
jpn,2017,875513551319.49182
jpn,2018,929827552588.35291
jpn,2019,904632403731.96094
jpn,2020,793322843078.71692
kaz,1995,5975100000
kaz,1996,6966000000
kaz,1997,7741200000
kaz,1998,6774800000
kaz,1999,6921200000
kaz,2000,10226116738.977
kaz,2001,10045522349.9055
kaz,2002,11424827347.8922
kaz,2003,14802421818.1757
kaz,2004,22469832051.5363
kaz,2005,30386526541.8786
kaz,2006,41438299042.6064
kaz,2007,51772937316.3537
kaz,2008,76256607574.61238
kaz,2009,48027070405.0367
kaz,2010,65510637110.4926
kaz,2011,89531623556.84702
kaz,2012,91925337449.8596
kaz,2013,91096687922.97209
kaz,2014,86075179284.30969
kaz,2015,51003837388.8438
kaz,2016,41570346380.4921
kaz,2017,53805890744.102
kaz,2018,67146190250.11649
kaz,2019,65909942581.1449
kaz,2020,52341735182.0662
ken,1975,954761734.12586
ken,1976,1107546241.98851
ken,1977,1553060535.68228
ken,1978,1496238380.57321
ken,1979,1568898321.13774
ken,1980,2007361674.08268
ken,1981,1761591924.54355
ken,1982,1608082528.30217
ken,1983,1496148072.36757
ken,1984,1624129528.0379
ken,1985,1568391980.35522
ken,1986,1865369276.92433
ken,1987,1701237605.33471
ken,1988,1871686078.28885
ken,1989,1922861300.05476
ken,1990,2228475669.98282
ken,1991,2199770732.25114
ken,1992,2150707963.22834
ken,1993,3645307513.77634
ken,1994,4221058851.81919
ken,1995,3525749673.21189
ken,1996,3662160348.21056
ken,1997,4159561884.44627
ken,1998,4369985846.50146
ken,1999,4287329452.52991
ken,2000,2775598198.35933
ken,2001,3011496359.75606
ken,2002,3215667151.52567
ken,2003,3609867575.96581
ken,2004,4282488705.30231
ken,2005,5342241044.60482
ken,2006,5945776632.04311
ken,2007,7062903639.51473
ken,2008,8290489645.95054
ken,2009,7385228127.25569
ken,2010,8983045680.41534
ken,2011,9967709460.09345
ken,2012,11205368271.6195
ken,2013,10978182141.8895
ken,2014,11243098979.2146
ken,2015,10608257289.2732
ken,2016,9912835866.63221
ken,2017,10448665299.392
ken,2018,11564054354.0726
ken,2019,11471244797.1384
ken,2020,9776102219.92813
kgz,1993,348298000
kgz,1994,372628000
kgz,1995,448082000
kgz,1996,562670000
kgz,1997,675810000
kgz,1998,597873650.16
kgz,1999,527502369.72
kgz,2000,572960117.6582
kgz,2001,563036360.4204
kgz,2002,640096844.911
kgz,2003,748522238.79657
kgz,2004,942984315.40521
kgz,2005,946253441.07878
kgz,2006,1284720114.90669
kgz,2007,2022605981.12923
kgz,2008,2680845409.51406
kgz,2009,2332014360.56181
kgz,2010,2201949743.76181
kgz,2011,3203900845.802
kgz,2012,3502107225.01233
kgz,2013,3815674786.61884
kgz,2014,3280839173.35999
kgz,2015,2425023595.28565
kgz,2016,2413588892.72608
kgz,2017,2573040009.9715
kgz,2018,2734422358.21524
kgz,2019,3107699962.28396
kgz,2020,2435417783.38534
khm,1992,314200000
khm,1993,347572000
khm,1994,544400000
khm,1995,969200000
khm,1996,806400000
khm,1997,896400000
khm,1998,979333820.41301
khm,1999,1424265829.95084
khm,2000,1825560248.01192
khm,2001,2095786689.48529
khm,2002,2373990028.11467
khm,2003,2634778249.40812
khm,2004,3393818852.73366
khm,2005,4026087917.5649
khm,2006,5017028770.0563
khm,2007,4680647133.06962
khm,2008,5020493181.64083
khm,2009,4965510407.70694
khm,2010,5931384790.02975
khm,2011,7770774163.73532
khm,2012,8875886160.17969
khm,2013,10537592347.8133
