geo,time,sh_xpd_pvtd_pp_cd
geo,2008,412.65298
geo,2009,465.38576
geo,2010,475.83816
geo,2011,488.08333
geo,2012,559.5951
geo,2013,564.00071
geo,2014,589.61983
geo,2015,514.13298
geo,2016,583.2307
geo,2017,538.83138
geo,2018,580.29936
geo,2019,569.08201
gha,2000,42.74778
gha,2001,44.82318
gha,2002,48.44783
gha,2003,47.02373
gha,2004,46.11248
gha,2005,51.79609
gha,2006,56.15629
gha,2007,58.48623
gha,2008,62.20285
gha,2009,63.92895
gha,2010,58.11522
gha,2011,87.31293
gha,2012,87.06161
gha,2013,104.49815
gha,2014,110.10782
gha,2015,94.57045
gha,2016,82.68413
gha,2017,90.78222
gha,2018,91.92799
gha,2019,93.68361
gin,2000,35.3282
gin,2001,36.52986
gin,2002,39.83428
gin,2003,38.27987
gin,2004,43.79289
gin,2005,43.2957
gin,2006,38.00877
gin,2007,39.16464
gin,2008,38.32927
gin,2009,41.79226
gin,2010,39.66603
gin,2011,40.07026
gin,2012,38.53676
gin,2013,39.67995
gin,2014,59.38313
gin,2015,73.08187
gin,2016,67.83557
gin,2017,71.149
gin,2018,75.53212
gin,2019,79.74211
gmb,2000,36.23114
gmb,2001,31.90977
gmb,2002,34.34092
gmb,2003,29.636
gmb,2004,17.27345
gmb,2005,18.65047
gmb,2006,20.21185
gmb,2007,21.47173
gmb,2008,22.88283
gmb,2009,23.36765
gmb,2010,23.65885
gmb,2011,23.68913
gmb,2012,22.91492
gmb,2013,21.83219
gmb,2014,22.41031
gmb,2015,22.06852
gmb,2016,21.75374
gmb,2017,21.9687
gmb,2018,23.71937
gmb,2019,24.38183
gnb,2000,32.14911
gnb,2001,33.74286
gnb,2002,29.93723
gnb,2003,28.20794
gnb,2004,31.34773
gnb,2005,34.23928
gnb,2006,37.60307
gnb,2007,35.62316
gnb,2008,39.98313
gnb,2009,38.02914
gnb,2010,38.74662
gnb,2011,37.68747
gnb,2012,54.06864
gnb,2013,69.38234
gnb,2014,85.67007
gnb,2015,99.84769
gnb,2016,103.68344
gnb,2017,105.23059
gnb,2018,105.23412
gnb,2019,127.32863
gnq,2000,149.8813
gnq,2001,254.93636
gnq,2002,337.75773
gnq,2003,415.46564
gnq,2004,424.80759
gnq,2005,347.12827
gnq,2006,347.85688
gnq,2007,400.07657
gnq,2008,570.43295
gnq,2009,429.5153
gnq,2010,423.83704
gnq,2011,370.72917
gnq,2012,261.7489
gnq,2013,495.7926
gnq,2014,577.60466
gnq,2015,558.90193
gnq,2016,493.56663
gnq,2017,520.19708
gnq,2018,495.0831
gnq,2019,472.77559
grc,2000,544.21292
grc,2001,617.61699
grc,2002,737.26548
grc,2003,810.44397
grc,2004,853.0987
grc,2005,859.33617
grc,2006,905.25967
grc,2007,902.67404
grc,2008,945.66026
grc,2009,906.16378
grc,2010,833.23025
grc,2011,803.69687
grc,2012,802.87972
grc,2013,825.17081
grc,2014,876.06697
grc,2015,891.60725
grc,2016,1087.73009
grc,2017,1109.67016
grc,2018,1137.77388
grc,2019,1251.40928
grd,2000,261.10019
grd,2001,258.58576
grd,2002,270.10695
grd,2003,270.52578
grd,2004,245.62542
grd,2005,282.06272
grd,2006,300.60591
grd,2007,350.98981
grd,2008,369.37186
grd,2009,345.60478
grd,2010,358.10978
grd,2011,376.49099
grd,2012,382.8377
grd,2013,396.44596
grd,2014,347.36294
grd,2015,381.70797
grd,2016,399.74528
grd,2017,447.49563
grd,2018,464.97615
grd,2019,514.66215
gtm,2000,169.4979
gtm,2001,206.18885
gtm,2002,210.76704
gtm,2003,215.32053
gtm,2004,225.7782
gtm,2005,237.90292
gtm,2006,250.25481
gtm,2007,261.00407
gtm,2008,260.16912
gtm,2009,249.15502
gtm,2010,256.79392
gtm,2011,256.51388
gtm,2012,266.88241
gtm,2013,244.60981
gtm,2014,260.00777
gtm,2015,284.69077
gtm,2016,288.97381
gtm,2017,306.30679
gtm,2018,312.98838
gtm,2019,321.21699
guy,2000,70.42529
guy,2001,74.63176
guy,2002,77.57699
guy,2003,76.68152
guy,2004,79.65521
guy,2005,82.88673
guy,2006,93.49214
guy,2007,102.65615
guy,2008,113.11502
guy,2009,113.13924
guy,2010,125.16612
guy,2011,142.18519
guy,2012,164.30329
guy,2013,172.93371
guy,2014,168.95942
guy,2015,165.08786
guy,2016,147.71238
guy,2017,162.55614
guy,2018,229.86248
guy,2019,255.02023
hnd,2000,79.57955
hnd,2001,88.17774
hnd,2002,93.50797
hnd,2003,102.27452
hnd,2004,112.29779
hnd,2005,126.63668
hnd,2006,144.02817
hnd,2007,157.1464
hnd,2008,178.17974
hnd,2009,157.20974
hnd,2010,165.18314
hnd,2011,171.22545
hnd,2012,187.9915
hnd,2013,187.9412
hnd,2014,188.18966
hnd,2015,200.63877
hnd,2016,217.94292
hnd,2017,216.57994
hnd,2018,242.47147
hnd,2019,253.5202
hrv,2000,121.50895
hrv,2001,148.90602
hrv,2002,164.57831
hrv,2003,160.75627
hrv,2004,192.66076
hrv,2005,158.63292
hrv,2006,186.4567
hrv,2007,195.78682
hrv,2008,259.41158
hrv,2009,280.58872
hrv,2010,265.45236
hrv,2011,290.75079
hrv,2012,285.28362
hrv,2013,212.22689
hrv,2014,235.37298
hrv,2015,262.51731
hrv,2016,291.54191
hrv,2017,309.44795
hrv,2018,334.00646
hrv,2019,399.9246
hti,2000,38.74272
hti,2001,37.26573
hti,2002,36.65835
hti,2003,38.15118
hti,2004,37.29759
hti,2005,38.18617
hti,2006,38.885
hti,2007,40.89569
hti,2008,41.4463
hti,2009,42.05909
hti,2010,43.74692
hti,2011,46.74928
hti,2012,47.71031
hti,2013,48.50855
hti,2014,46.51184
hti,2015,56.00381
hti,2016,58.63785
hti,2017,63.88059
hti,2018,69.68851
hti,2019,69.60144
hun,2000,250.1403
hun,2001,298.16348
hun,2002,317.68029
hun,2003,376.45209
hun,2004,382.69931
hun,2005,407.22607
hun,2006,423.1258
hun,2007,442.08692
hun,2008,473.40378
hun,2009,479.15256
hun,2010,540.14582
hun,2011,581.2317
hun,2012,605.54022
hun,2013,599.12906
hun,2014,601.80449
hun,2015,590.96671
hun,2016,629.39147
hun,2017,629.55926
hun,2018,634.17047
hun,2019,690.27432
idn,2000,64.4488
idn,2001,67.96677
idn,2002,72.21592
idn,2003,83.36068
idn,2004,84.12913
idn,2005,119.6327
idn,2006,127.90738
idn,2007,138.26349
idn,2008,136.73568
idn,2009,142.72902
idn,2010,179.12357
idn,2011,205.47383
idn,2012,205.8392
idn,2013,203.32791
idn,2014,196.46027
idn,2015,179.52645
idn,2016,171.05507
idn,2017,167.79619
idn,2018,170.08224
idn,2019,180.96199
ind,2000,65.94022
ind,2001,75.41024
ind,2002,78.35104
ind,2003,80.42803
ind,2004,86.61111
ind,2005,89.18782
ind,2006,92.7157
ind,2007,97.94964
ind,2008,98.91992
ind,2009,101.80207
ind,2010,102.93463
ind,2011,102.49103
ind,2012,115.01995
ind,2013,145.35859
ind,2014,143.1975
ind,2015,144.71684
ind,2016,148.4093
ind,2017,120.65013
ind,2018,135.10001
ind,2019,140.05841
irl,2000,403.75996
irl,2001,452.99246
irl,2002,497.83866
irl,2003,543.80598
irl,2004,595.15596
irl,2005,661.20129
irl,2006,747.70669
irl,2007,767.73226
irl,2008,839.43443
irl,2009,1004.41686
irl,2010,1086.69761
irl,2011,1349.71363
irl,2012,1395.27466
irl,2013,1454.45943
irl,2014,1420.28718
irl,2015,1421.23807
irl,2016,1461.09909
irl,2017,1508.55711
irl,2018,1518.67986
irl,2019,1527.88067
irn,2000,310.9203
irn,2001,339.73467
irn,2002,329.09096
irn,2003,386.94718
irn,2004,429.27694
irn,2005,467.41326
irn,2006,453.94147
irn,2007,492.15272
irn,2008,543.44325
irn,2009,677.15552
irn,2010,787.35469
irn,2011,789.0103
irn,2012,689.86018
irn,2013,557.92291
irn,2014,511.05407
irn,2015,492.75342
irn,2016,592.7458
irn,2017,593.00201
irn,2018,631.24749
irn,2019,438.26984
irq,2003,98.01536
irq,2004,101.90334
irq,2005,84.17707
irq,2006,86.91912
irq,2007,103.99763
irq,2008,77.6574
irq,2009,102.28812
irq,2010,107.20245
irq,2011,94.90637
irq,2012,251.95049
irq,2013,256.70722
irq,2014,248.04011
irq,2015,249.8382
irq,2016,261.961
irq,2017,262.76049
irq,2018,230.31676
irq,2019,242.13811
isl,2000,518.22118
isl,2001,549.56275
isl,2002,577.45028
isl,2003,598.32635
isl,2004,634.54148
isl,2005,638.16986
isl,2006,633.30151
isl,2007,635.10877
isl,2008,662.65249
isl,2009,680.24512
isl,2010,665.54252
isl,2011,662.13307
isl,2012,679.55922
isl,2013,710.18307
isl,2014,735.59266
isl,2015,763.24867
isl,2016,808.53478
isl,2017,858.86864
isl,2018,930.0261
isl,2019,964.45853
isr,2000,620.04264
isr,2001,675.56007
isr,2002,648.37958
isr,2003,638.25162
isr,2004,678.038
isr,2005,713.93246
isr,2006,679.32677
isr,2007,756.23999
isr,2008,742.73476
isr,2009,757.90899
isr,2010,753.64018
isr,2011,797.2281
isr,2012,842.86576
isr,2013,886.44409
isr,2014,909.76537
isr,2015,930.55877
isr,2016,1009.89621
isr,2017,1039.45008
isr,2018,1077.59157
isr,2019,1102.21227
ita,2000,560.92802
ita,2001,550.85901
ita,2002,566.8187
ita,2003,565.33727
ita,2004,574.71265
ita,2005,566.56812
ita,2006,609.218
ita,2007,626.88594
ita,2008,678.69866
ita,2009,673.57895
ita,2010,676.93499
ita,2011,738.33428
ita,2012,774.99013
ita,2013,779.62344
ita,2014,788.87777
ita,2015,834.59227
ita,2016,891.24685
ita,2017,949.90552
ita,2018,1008.36941
ita,2019,1042.70887
jam,2000,155.31284
jam,2001,178.31814
jam,2002,131.21418
jam,2003,151.23462
jam,2004,163.77755
jam,2005,169.95335
jam,2006,170.45539
jam,2007,211.30424
jam,2008,213.46578
jam,2009,165.1847
jam,2010,168.50092
jam,2011,165.045
jam,2012,159.16066
jam,2013,163.12237
jam,2014,173.57347
jam,2015,174.70074
jam,2016,182.55585
jam,2017,191.54528
jam,2018,198.67909
jam,2019,198.23258
jor,2000,299.90726
jor,2001,320.26684
jor,2002,322.12432
jor,2003,311.46974
jor,2004,312.26519
jor,2005,323.53236
jor,2006,303.60451
jor,2007,304.67208
jor,2008,309.32893
jor,2009,258.08349
jor,2010,222.45072
jor,2011,220.68802
jor,2012,211.51814
jor,2013,214.54999
jor,2014,196.17137
jor,2015,322.42597
jor,2016,319.59786
jor,2017,366.48573
jor,2018,375.76868
jor,2019,364.36101
jpn,2000,373.57337
jpn,2001,383.1584
jpn,2002,403.63592
jpn,2003,439.91593
jpn,2004,456.80515
jpn,2005,461.9517
jpn,2006,506.16723
jpn,2007,508.49724
jpn,2008,535.27618
jpn,2009,560.3031
jpn,2010,576.86553
jpn,2011,614.34657
jpn,2012,640.90258
jpn,2013,657.48996
jpn,2014,669.32878
jpn,2015,695.17584
jpn,2016,687.0257
jpn,2017,694.24178
jpn,2018,735.45968
jpn,2019,740.49631
kaz,2000,157.41213
kaz,2001,134.74718
kaz,2002,167.22303
kaz,2003,184.52767
kaz,2004,202.69543
kaz,2005,186.96312
kaz,2006,166.80699
kaz,2007,155.54138
kaz,2008,138.0022
kaz,2009,149.93353
kaz,2010,166.65183
kaz,2011,155.77423
kaz,2012,212.62788
kaz,2013,198.8457
kaz,2014,206.99243
kaz,2015,259.23349
kaz,2016,327.02862
kaz,2017,286.29913
kaz,2018,286.94587
kaz,2019,306.66829
ken,2000,42.96739
ken,2001,45.55247
ken,2002,44.73733
ken,2003,47.86604
ken,2004,50.43659
ken,2005,53.81326
ken,2006,55.35012
ken,2007,58.68809
ken,2008,57.17157
ken,2009,56.10833
ken,2010,59.72418
ken,2011,60.6571
ken,2012,61.47941
ken,2013,66.70256
ken,2014,70.22543
ken,2015,73.17103
ken,2016,76.59392
ken,2017,60.27516
ken,2018,64.4038
ken,2019,73.72749
kgz,2000,42.29616
kgz,2001,45.02065
kgz,2002,47.43274
kgz,2003,64.55523
kgz,2004,68.5873
kgz,2005,76.91369
kgz,2006,83.08967
kgz,2007,83.61451
kgz,2008,97.33716
kgz,2009,83.31649
kgz,2010,92.85086
kgz,2011,101.97636
kgz,2012,132.80342
kgz,2013,153.32529
kgz,2014,177.17099
kgz,2015,164.3686
kgz,2016,171.91509
kgz,2017,176.32939
kgz,2018,123.29353
kgz,2019,120.42516
khm,2000,54.9235
khm,2001,61.99604
khm,2002,65.09998
khm,2003,63.46882
khm,2004,68.57417
khm,2005,80.0198
khm,2006,76.48588
khm,2007,52.73548
khm,2008,104.10914
khm,2009,117.92613
khm,2010,111.23191
khm,2011,140.77414
khm,2012,127.5674
khm,2013,132.61663
khm,2014,125.49279
khm,2015,121.60991
khm,2016,133.16886
khm,2017,144.53121
khm,2018,174.36997
khm,2019,218.66482
kir,2000,4.54319
kir,2001,4.24899
kir,2002,4.65053
kir,2003,4.49864
kir,2004,4.35468
kir,2005,5.23946
kir,2006,4.62282
kir,2007,4.63715
kir,2008,5.84988
kir,2009,5.74295
kir,2010,5.38906
kir,2011,5.5874
kir,2012,6.35455
kir,2013,6.13252
kir,2014,6.22568
kir,2015,6.8605
kir,2016,7.05283
kir,2017,7.41963
kir,2018,7.35044
kir,2019,7.18951
kna,2000,455.41594
kna,2001,427.91393
kna,2002,443.11358
kna,2003,450.37994
kna,2004,409.0974
kna,2005,500.90873
kna,2006,579.32055
kna,2007,582.80233
kna,2008,796.75274
kna,2009,732.02816
kna,2010,719.04397
kna,2011,736.30753
kna,2012,676.0022
kna,2013,718.91804
kna,2014,699.17659
kna,2015,790.26464
kna,2016,840.37436
kna,2017,829.1656
kna,2018,747.36226
kna,2019,764.46894
kor,2000,356.11646
kor,2001,381.90174
kor,2002,384.7316
kor,2003,426.46376
kor,2004,447.57902
kor,2005,494.25462
kor,2006,539.80237
kor,2007,605.68177
kor,2008,689.49383
kor,2009,696.46975
kor,2010,763.8419
kor,2011,812.74379
kor,2012,873.61943
kor,2013,903.57682
kor,2014,978.67885
kor,2015,1079.35539
kor,2016,1167.70488
kor,2017,1231.42678
kor,2018,1342.8488
kor,2019,1425.13368
kwt,2000,339.88319
kwt,2001,376.43966
kwt,2002,417.58924
kwt,2003,434.17528
kwt,2004,423.52092
kwt,2005,400.83071
kwt,2006,379.07577
kwt,2007,415.52556
kwt,2008,379.76238
kwt,2009,395.86861
kwt,2010,313.04372
kwt,2011,283.12865
kwt,2012,319.03074
kwt,2013,311.33575
kwt,2014,314.94384
kwt,2015,301.41405
kwt,2016,310.42515
kwt,2017,338.18729
kwt,2018,311.19534
kwt,2019,373.06693
lao,2000,49.77345
lao,2001,43.03977
lao,2002,48.2942
lao,2003,67.40745
lao,2004,51.7433
lao,2005,50.27086
lao,2006,47.17303
lao,2007,63.68168
lao,2008,59.66529
lao,2009,63.92821
lao,2010,73.32045
lao,2011,44.25205
lao,2012,52.21908
lao,2013,65.12903
lao,2014,72.17941
lao,2015,72.3913
lao,2016,79.9432
lao,2017,88.22833
lao,2018,85.35255
lao,2019,88.89297
lbn,2000,669.92268
lbn,2001,637.43413
lbn,2002,559.752
lbn,2003,507.40063
lbn,2004,479.64485
lbn,2005,459.23242
lbn,2006,517.36568
lbn,2007,570.53675
lbn,2008,596.89657
lbn,2009,592.7504
lbn,2010,655.74593
lbn,2011,666.59078
lbn,2012,581.01008
lbn,2013,579.92137
lbn,2014,583.28644
lbn,2015,580.43524
lbn,2016,625.85092
lbn,2017,635.39479
lbn,2018,679.30666
lbn,2019,646.07661
lbr,2000,31.30201
lbr,2001,22.3457
lbr,2002,21.0888
lbr,2003,17.61515
lbr,2004,55.74057
lbr,2005,58.58625
lbr,2006,52.22779
lbr,2007,70.54503
lbr,2008,56.4402
lbr,2009,48.64507
lbr,2010,48.88725
lbr,2011,52.0249
lbr,2012,49.52701
lbr,2013,57.16928
lbr,2014,68.29225
lbr,2015,74.02768
lbr,2016,75.19601
lbr,2017,79.89599
lbr,2018,78.14802
lbr,2019,74.62549
lby,2000,317.01412
lby,2001,328.90054
lby,2002,285.65402
lby,2003,276.78375
lby,2004,252.26693
lby,2005,220.25805
lby,2006,225.7469
lby,2007,227.43401
lby,2008,207.47688
lby,2009,305.64899
lby,2010,296.35475
lby,2011,234.89121
lca,2000,295.44862
lca,2001,301.8724
lca,2002,325.08367
lca,2003,345.18852
lca,2004,335.14158
lca,2005,338.52001
lca,2006,395.43874
lca,2007,467.47024
lca,2008,423.77763
lca,2009,405.82294
lca,2010,386.91429
lca,2011,427.42622
lca,2012,386.02417
lca,2013,409.519
lca,2014,389.13191
lca,2015,345.2934
lca,2016,396.67821
lca,2017,383.96342
lca,2018,378.26122
lca,2019,359.75266
lka,2000,80.14774
lka,2001,87.82799
lka,2002,90.86923
lka,2003,80.34979
lka,2004,101.94393
lka,2005,105.77438
lka,2006,115.66902
lka,2007,135.32267
lka,2008,162.39193
lka,2009,184.24489
lka,2010,185.08541
lka,2011,190.66307
lka,2012,200.46844
lka,2013,223.15818
lka,2014,219.37388
lka,2015,246.52318
lka,2016,266.86656
lka,2017,257.43578
lka,2018,276.48945
lka,2019,292.86184
lso,2000,26.75082
lso,2001,34.98822
lso,2002,30.78302
lso,2003,26.03239
lso,2004,25.97136
lso,2005,27.36929
lso,2006,28.56335
lso,2007,35.57277
lso,2008,36.08436
lso,2009,39.00376
lso,2010,44.71254
lso,2011,41.71538
lso,2012,41.61152
lso,2013,42.5287
lso,2014,43.21629
lso,2015,46.60623
lso,2016,46.43197
lso,2017,42.95334
lso,2018,41.74634
lso,2019,44.46038
ltu,2000,170.68751
ltu,2001,167.95197
ltu,2002,173.65866
ltu,2003,189.54796
ltu,2004,265.98549
ltu,2005,318.21793
ltu,2006,358.61704
ltu,2007,372.48738
ltu,2008,378.90059
ltu,2009,371.70682
ltu,2010,388.33292
ltu,2011,434.42376
ltu,2012,512.71711
ltu,2013,558.21817
ltu,2014,578.96613
ltu,2015,625.65835
ltu,2016,693.19239
ltu,2017,755.62788
ltu,2018,823.29295
ltu,2019,966.32043
lux,2000,550.85479
lux,2001,574.69764
lux,2002,637.95856
lux,2003,680.2671
lux,2004,734.63755
lux,2005,783.50465
lux,2006,854.79481
lux,2007,772.69568
lux,2008,707.32716
lux,2009,809.72149
lux,2010,855.89234
lux,2011,944.4769
lux,2012,767.9822
lux,2013,784.64579
lux,2014,799.29024
lux,2015,782.40798
lux,2016,827.0348
lux,2017,827.60791
lux,2018,877.81362
lux,2019,864.78636
lva,2000,213.93239
lva,2001,265.83332
lva,2002,291.5626
lva,2003,302.24086
lva,2004,328.10027
lva,2005,355.23109
lva,2006,346.02861
lva,2007,390.51006
lva,2008,429.73535
lva,2009,410.14151
lva,2010,425.47342
lva,2011,399.29007
lva,2012,454.41632
lva,2013,486.91896
lva,2014,522.70811
lva,2015,581.04482
lva,2016,719.54867
lva,2017,726.93554
lva,2018,762.14767
lva,2019,822.02118
mar,2000,108.02767
mar,2001,118.69262
mar,2002,129.8873
mar,2003,142.88
mar,2004,158.35745
mar,2005,170.94181
mar,2006,165.41086
mar,2007,178.41511
mar,2008,188.5793
mar,2009,205.58565
mar,2010,224.79833
mar,2011,227.67365
mar,2012,222.56527
mar,2013,221.19063
mar,2014,208.44761
mar,2015,210.40869
mar,2016,216.97679
mar,2017,220.69533
mar,2018,246.36376
mar,2019,252.1791
mco,2000,328.03458
mco,2001,349.49522
mco,2002,364.56643
mco,2003,400.42231
mco,2004,417.74676
mco,2005,436.65136
mco,2006,461.65739
mco,2007,494.69073
mco,2008,537.83822
mco,2009,548.68745
mco,2010,575.81646
mco,2011,592.50099
mco,2012,606.74797
mco,2013,668.91705
mco,2014,699.93577
mco,2015,713.02347
mco,2016,448.891
mco,2017,433.63726
mco,2018,426.34392
mco,2019,463.08873
mda,2000,70.58055
mda,2001,87.08976
mda,2002,104.91241
mda,2003,112.57994
mda,2004,122.9118
mda,2005,161.83736
mda,2006,209.89874
mda,2007,225.93251
mda,2008,265.15875
mda,2009,301.43317
mda,2010,219.41899
mda,2011,232.36494
mda,2012,234.84964
mda,2013,253.52893
mda,2014,240.19404
mda,2015,297.93286
mda,2016,299.60485
mda,2017,361.88548
mda,2018,337.30786
mda,2019,317.56591
mdg,2000,26.90575
mdg,2001,26.31528
mdg,2002,25.92737
mdg,2003,26.4337
mdg,2004,26.04894
mdg,2005,28.82923
mdg,2006,28.80932
mdg,2007,28.73371
mdg,2008,30.91967
mdg,2009,31.4004
mdg,2010,31.32794
mdg,2011,24.45232
mdg,2012,24.21718
mdg,2013,25.69527
mdg,2014,24.37415
mdg,2015,24.28993
mdg,2016,24.02484
mdg,2017,23.72103
mdg,2018,24.5943
mdg,2019,25.82312
mdv,2000,547.31079
mdv,2001,402.50853
mdv,2002,475.88889
mdv,2003,442.80764
mdv,2004,526.47315
mdv,2005,508.37916
mdv,2006,565.12756
mdv,2007,524.52852
mdv,2008,633.56376
mdv,2009,453.12582
mdv,2010,471.49654
mdv,2011,531.5558
mdv,2012,568.69848
mdv,2013,556.05398
mdv,2014,472.51873
mdv,2015,406.07492
mdv,2016,492.93771
mdv,2017,475.01381
mdv,2018,322.24867
mdv,2019,313.31275
mex,2000,270.29712
mex,2001,301.74009
mex,2002,325.17359
mex,2003,390.53662
mex,2004,406.86198
mex,2005,426.70736
mex,2006,446.4562
mex,2007,462.95325
mex,2008,460.02997
mex,2009,475.92471
mex,2010,435.82732
mex,2011,430.29926
mex,2012,456.19088
mex,2013,466.78523
mex,2014,480.50918
mex,2015,500.62481
mex,2016,522.83284
mex,2017,532.39067
mex,2018,548.35084
mex,2019,563.16294
mhl,2000,51.0364
mhl,2001,53.54333
mhl,2002,55.63623
mhl,2003,55.84022
mhl,2004,59.00056
mhl,2005,64.32032
mhl,2006,64.19661
mhl,2007,70.93205
mhl,2008,70.68866
mhl,2009,72.95732
mhl,2010,79.17403
mhl,2011,77.69782
mhl,2012,73.42934
mhl,2013,74.72417
mhl,2014,77.20877
mhl,2015,77.79279
mhl,2016,75.68319
mhl,2017,81.38259
mhl,2018,86.45494
mhl,2019,93.69265
mkd,2000,233.43532
mkd,2001,218.57302
mkd,2002,245.77499
mkd,2003,258.38007
mkd,2004,257.21671
mkd,2005,247.52316
mkd,2006,254.97667
mkd,2007,227.83991
mkd,2008,221.32091
mkd,2009,252.89579
mkd,2010,293.45134
mkd,2011,277.63237
mkd,2012,283.67423
mkd,2013,289.7845
mkd,2014,296.85199
mkd,2015,304.20113
mkd,2016,342.64762
mkd,2017,444.09784
mkd,2018,481.08338
mkd,2019,538.9827
mli,2000,43.74913
mli,2001,40.98546
mli,2002,41.96423
mli,2003,45.34371
mli,2004,43.09324
mli,2005,46.7806
mli,2006,50.90524
mli,2007,54.4096
mli,2008,55.6667
mli,2009,57.62029
mli,2010,48.78945
mli,2011,38.42304
mli,2012,31.31298
mli,2013,26.87781
mli,2014,30.69376
mli,2015,30.35795
mli,2016,31.17752
mli,2017,32.46509
mli,2018,29.82887
mli,2019,31.10334
mlt,2000,337.17202
mlt,2001,403.49691
mlt,2002,448.57348
mlt,2003,503.85109
mlt,2004,529.53155
mlt,2005,598.38809
mlt,2006,651.38693
mlt,2007,680.49418
mlt,2008,737.88696
mlt,2009,744.12341
mlt,2010,810.67391
mlt,2011,872.97465
mlt,2012,875.80601
mlt,2013,893.48127
mlt,2014,1211.7065
mlt,2015,1320.79378
mlt,2016,1330.63881
mlt,2017,1437.0925
mlt,2018,1504.49189
mlt,2019,1489.86374
mmr,2000,16.74213
mmr,2001,18.83311
mmr,2002,23.11893
mmr,2003,26.29881
mmr,2004,30.04301
mmr,2005,34.49423
mmr,2006,34.85556
mmr,2007,39.04445
mmr,2008,46.03038
mmr,2009,51.0428
mmr,2010,47.78968
mmr,2011,47.83034
mmr,2012,66.3394
mmr,2013,88.43187
mmr,2014,116.33879
mmr,2015,158.43404
mmr,2016,158.04955
mmr,2017,162.45228
mmr,2018,170.11538
mmr,2019,172.29284
mne,2011,446.29119
mne,2012,411.0232
mne,2013,526.99031
mne,2014,479.55421
mne,2015,587.81718
mne,2016,621.63113
mne,2017,665.92264
mne,2018,743.45146
mne,2019,776.8802
mng,2000,52.25683
mng,2001,53.29608
mng,2002,56.05379
mng,2003,51.08906
mng,2004,61.05173
mng,2005,72.54828
mng,2006,65.82264
mng,2007,72.29285
mng,2008,78.45842
mng,2009,79.14656
mng,2010,85.82692
mng,2011,109.87863
mng,2012,131.95204
mng,2013,168.3592
mng,2014,171.38611
mng,2015,179.02675
mng,2016,166.30265
mng,2017,160.72019
mng,2018,175.40917
mng,2019,185.25786
moz,2000,4.1497
moz,2001,4.15039
moz,2002,5.32302
moz,2003,4.4991
moz,2004,3.88005
moz,2005,3.9411
moz,2006,4.19456
moz,2007,4.25235
moz,2008,4.53964
moz,2009,4.55968
moz,2010,4.43309
moz,2011,4.27267
moz,2012,9.54945
moz,2013,11.06247
moz,2014,13.37366
moz,2015,15.85933
moz,2016,16.90943
moz,2017,15.7883
moz,2018,16.38159
moz,2019,16.77237
mrt,2000,86.52587
mrt,2001,89.29057
mrt,2002,90.78192
mrt,2003,94.66438
mrt,2004,93.79784
mrt,2005,89.70877
mrt,2006,86.57455
mrt,2007,86.13469
mrt,2008,84.05297
mrt,2009,86.48916
mrt,2010,73.73036
mrt,2011,70.29117
mrt,2012,71.37852
mrt,2013,72.24363
mrt,2014,79.80332
mrt,2015,81.37744
mrt,2016,85.74042
mrt,2017,92.0707
mrt,2018,95.13646
mrt,2019,94.74112
mus,2000,126.21064
mus,2001,133.77263
mus,2002,153.46702
mus,2003,166.52482
mus,2004,177.77917
mus,2005,223.50312
mus,2006,250.72419
mus,2007,279.07655
mus,2008,367.00373
mus,2009,381.28928
mus,2010,388.80848
mus,2011,394.58005
mus,2012,388.09665
mus,2013,476.26023
mus,2014,554.83931
mus,2015,612.32941
mus,2016,658.40866
mus,2017,689.99753
mus,2018,740.49006
mus,2019,777.32055
mwi,2000,3.22431
mwi,2001,3.01018
mwi,2002,4.32406
mwi,2003,5.98042
mwi,2004,5.32082
mwi,2005,5.91972
mwi,2006,9.87931
mwi,2007,13.99175
mwi,2008,16.11524
mwi,2009,16.00695
mwi,2010,11.26618
mwi,2011,11.09536
mwi,2012,11.68658
mwi,2013,17.61906
mwi,2014,14.91227
mwi,2015,17.05182
mwi,2016,24.29811
mwi,2017,19.51391
mwi,2018,19.0019
mwi,2019,19.48112
mys,2000,188.65366
mys,2001,187.1223
mys,2002,192.93793
mys,2003,219.94289
mys,2004,236.1346
mys,2005,245.4472
mys,2006,263.61983
mys,2007,284.42058
mys,2008,290.78707
mys,2009,291.37497
mys,2010,309.01192
mys,2011,341.13308
mys,2012,371.36322
mys,2013,385.55383
mys,2014,419.15355
mys,2015,442.60957
mys,2016,459.02418
mys,2017,475.09423
mys,2018,515.0385
mys,2019,541.60865
nam,2000,224.22198
nam,2001,214.26414
nam,2002,224.23396
nam,2003,234.24753
nam,2004,250.72976
nam,2005,243.88542
nam,2006,263.39228
nam,2007,305.54148
nam,2008,291.64532
nam,2009,304.51629
nam,2010,364.69983
nam,2011,412.22394
nam,2012,435.38221
nam,2013,418.58357
nam,2014,420.64747
nam,2015,552.75881
nam,2016,448.44197
nam,2017,414.66707
nam,2018,419.35862
nam,2019,420.2058
ner,2000,24.21346
ner,2001,25.95085
ner,2002,26.87325
ner,2003,27.21165
ner,2004,27.7766
ner,2005,28.1121
ner,2006,29.4362
ner,2007,30.46372
ner,2008,30.68706
ner,2009,31.62655
ner,2010,32.80474
ner,2011,32.81382
ner,2012,31.21506
ner,2013,29.21938
ner,2014,29.45104
ner,2015,33.47234
ner,2016,31.72122
ner,2017,33.54402
ner,2018,35.69613
ner,2019,35.56091
