geo,time,ny_gdp_pcap_cd
cub,1996,2286.92905
cub,1997,2308.14662
cub,1998,2331.46269
cub,1999,2558.9041
cub,2000,2747.1003
cub,2001,2837.73573
cub,2002,2999.24176
cub,2003,3197.13318
cub,2004,3395.71084
cub,2005,3786.66345
cub,2006,4683.56907
cub,2007,5208.71839
cub,2008,5411.26949
cub,2009,5529.66938
cub,2010,5730.35426
cub,2011,6139.71878
cub,2012,6497.31476
cub,2013,6837.71168
cub,2014,7133.33768
cub,2015,7694.01464
cub,2016,8060.7966
cub,2017,8541.21369
cub,2018,8824.19401
cub,2019,9125.87868
cub,2020,9477.85287
cym,2006,82801.54266
cym,2007,85433.03094
cym,2008,85188.33704
cym,2009,77400.42144
cym,2010,73351.75677
cym,2011,72329.66133
cym,2012,72777.14849
cym,2013,73514.66868
cym,2014,74990.43322
cym,2015,76284.19393
cym,2016,78471.62873
cym,2017,81513.16302
cym,2018,86059.73922
cym,2019,91392.64259
cym,2020,85082.52686
cyp,1975,976.33424
cyp,1976,1157.41165
cyp,1977,1476.27154
cyp,1978,1929.40361
cyp,1979,2559.25968
cyp,1980,4232.02294
cyp,1981,4033.24048
cyp,1982,4122.7845
cyp,1983,4091.0485
cyp,1984,4258.74359
cyp,1985,4488.287
cyp,1986,5642.63148
cyp,1987,6690.57797
cyp,1988,7645.62977
cyp,1989,8038.91424
cyp,1990,9641.57527
cyp,1991,9696.09959
cyp,1992,11310.07192
cyp,1993,10526.14177
cyp,1994,11617.69278
cyp,1995,15261.41056
cyp,1996,15139.22613
cyp,1997,14234.24438
cyp,1998,15092.82625
cyp,1999,15287.91913
cyp,2000,14388.34806
cyp,2001,14821.44682
cyp,2002,16093.21461
cyp,2003,20252.23898
cyp,2004,23792.62136
cyp,2005,24959.25917
cyp,2006,26729.3234
cyp,2007,31244.92622
cyp,2008,35397.36368
cyp,2009,32109.24251
cyp,2010,31023.63833
cyp,2011,32396.38574
cyp,2012,28912.15694
cyp,2013,27729.1927
cyp,2014,27163.33297
cyp,2015,23408.33668
cyp,2016,24605.92083
cyp,2017,26608.87509
cyp,2018,29334.11093
cyp,2019,29206.07672
cyp,2020,27527.84531
cze,1990,3941.50309
cze,1991,2896.60913
cze,1992,3372.86543
cze,1993,3956.17835
cze,1994,4630.55122
cze,1995,5824.12129
cze,1996,6532.83705
cze,1997,6034.48844
cze,1998,6489.70362
cze,1999,6337.41912
cze,2000,6029.03819
cze,2001,6637.04166
cze,2002,8060.8687
cze,2003,9818.56849
cze,2004,11749.85266
cze,2005,13430.6699
cze,2006,15261.79759
cze,2007,18466.54793
cze,2008,22804.57768
cze,2009,19861.69743
cze,2010,19960.06849
cze,2011,21871.26608
cze,2012,19870.80121
cze,2013,20133.16914
cze,2014,19890.91991
cze,2015,17829.69832
cze,2016,18575.23203
cze,2017,20636.19995
cze,2018,23419.73561
cze,2019,23660.14881
cze,2020,22933.49959
deu,1970,2761.16683
deu,1971,3192.13362
deu,1972,3809.98144
deu,1973,5046.7551
deu,1974,5639.07762
deu,1975,6236.35888
deu,1976,6634.8569
deu,1977,7682.95377
deu,1978,9482.04285
deu,1979,11281.02332
deu,1980,12138.3081
deu,1981,10209.07312
deu,1982,9913.73764
deu,1983,9864.34494
deu,1984,9313.16941
deu,1985,9429.56922
deu,1986,13461.831
deu,1987,16677.51079
deu,1988,17931.28232
deu,1989,17764.37645
deu,1990,22303.96133
deu,1991,23357.75773
deu,1992,26438.23039
deu,1993,25522.62957
deu,1994,27076.60675
deu,1995,31658.34938
deu,1996,30485.86655
deu,1997,26964.04947
deu,1998,27289.05936
deu,1999,26734.94254
deu,2000,23694.76048
deu,2001,23628.32721
deu,2002,25197.2656
deu,2003,30310.3576
deu,2004,34106.65812
deu,2005,34520.23965
deu,2006,36353.88033
deu,2007,41640.08087
deu,2008,45612.71062
deu,2009,41650.36783
deu,2010,41572.45595
deu,2011,46705.8958
deu,2012,43855.85447
deu,2013,46298.92292
deu,2014,48023.86998
deu,2015,41103.25644
deu,2016,42136.12079
deu,2017,44652.58917
deu,2018,47973.60762
deu,2019,46794.89929
deu,2020,46252.6893
dji,1985,801.18214
dji,1987,761.45944
dji,1988,748.20374
dji,1989,725.75412
dji,1990,766.14744
dji,1991,762.01258
dji,1992,777.26738
dji,1993,753.50922
dji,1994,790.0348
dji,1995,789.55553
dji,1996,767.50628
dji,1997,760.64078
dji,1998,755.75947
dji,1999,765.85832
dji,2000,768.18357
dji,2001,780.90396
dji,2002,791.38418
dji,2003,818.86879
dji,2004,863.23609
dji,2005,904.73668
dji,2006,967.67958
dji,2007,1052.71912
dji,2008,1223.85236
dji,2009,1267.31739
dji,2010,1343.27512
dji,2011,1451.54808
dji,2012,1559.24065
dji,2013,2312.72095
dji,2014,2464.29491
dji,2015,2658.94925
dji,2016,2802.1662
dji,2017,2914.3582
dji,2018,3141.86171
dji,2019,3414.91618
dji,2020,3425.48418
dma,1977,624.60612
dma,1978,769.11976
dma,1979,733.96156
dma,1980,966.6302
dma,1981,1090.20091
dma,1982,1193.51006
dma,1983,1324.64947
dma,1984,1478.17175
dma,1985,1632.24737
dma,1986,1863.50607
dma,1987,2113.92715
dma,1988,2402.77178
dma,1989,2617.81685
dma,1990,2860.32248
dma,1991,3122.65318
dma,1992,3317.82467
dma,1993,3466.99887
dma,1994,3721.27237
dma,1995,3860.80054
dma,1996,4120.58118
dma,1997,4292.11368
dma,1998,4593.86334
dma,1999,4751.0921
dma,2000,4787.80144
dma,2001,4883.00302
dma,2002,4770.85189
dma,2003,4897.30837
dma,2004,5216.87243
dma,2005,5160.88914
dma,2006,5518.4232
dma,2007,5951.86341
dma,2008,6468.94477
dma,2009,6903.14581
dma,2010,6967.36496
dma,2011,7065.46037
dma,2012,6849.45593
dma,2013,7016.38007
dma,2014,7317.48614
dma,2015,7597.28889
dma,2016,8080.96862
dma,2017,7274.51773
dma,2018,7687.46296
dma,2019,8516.28004
dma,2020,7003.85902
dnk,1966,2487.13618
dnk,1967,2700.74629
dnk,1968,2776.13539
dnk,1969,3151.13316
dnk,1970,3464.45516
dnk,1971,3845.50609
dnk,1972,4654.29894
dnk,1973,6119.37022
dnk,1974,6770.75003
dnk,1975,7999.11267
dnk,1976,8787.58972
dnk,1977,9783.85202
dnk,1978,11826.01861
dnk,1979,13751.99895
dnk,1980,13883.88714
dnk,1981,12081.80105
dnk,1982,11804.43289
dnk,1983,11857.89214
dnk,1984,11562.91908
dnk,1985,12253.10021
dnk,1986,17201.08881
dnk,1987,21340.72786
dnk,1988,22527.04673
dnk,1989,21901.05475
dnk,1990,26891.44645
dnk,1991,27011.37746
dnk,1992,29569.66036
dnk,1993,27597.97523
dnk,1994,29995.57962
dnk,1995,35351.36546
dnk,1996,35650.71409
dnk,1997,32835.93994
dnk,1998,33368.14242
dnk,1999,33440.79481
dnk,2000,30743.54768
dnk,2001,30751.65435
dnk,2002,33228.69354
dnk,2003,40458.7774
dnk,2004,46511.59833
dnk,2005,48799.8256
dnk,2006,52026.99951
dnk,2007,58487.05497
dnk,2008,64322.0635
dnk,2009,58163.27688
dnk,2010,58041.39844
dnk,2011,61753.64713
dnk,2012,58507.50805
dnk,2013,61191.1937
dnk,2014,62548.98473
dnk,2015,53254.85637
dnk,2016,54663.99837
dnk,2017,57610.09818
dnk,2018,61591.92887
dnk,2019,59775.7351
dnk,2020,61063.31643
dom,1960,204.11487
dom,1961,192.02761
dom,1962,234.05163
dom,1963,258.59578
dom,1964,272.9748
dom,1965,229.0235
dom,1966,245.98755
dom,1967,250.97621
dom,1968,254.0518
dom,1969,281.3776
dom,1970,330.13151
dom,1971,360.15285
dom,1972,417.91926
dom,1973,480.05307
dom,1974,583.48442
dom,1975,699.603
dom,1976,748.99062
dom,1977,848.28542
dom,1978,854.64716
dom,1979,969.49805
dom,1980,1164.95222
dom,1981,1273.82644
dom,1982,1362.51067
dom,1983,1487.27583
dom,1984,1831.08646
dom,1985,780.38587
dom,1986,928.03225
dom,1987,865.83175
dom,1988,783.0354
dom,1989,955.51737
dom,1990,991.61484
dom,1991,1351.2985
dom,1992,1566.52962
dom,1993,1733.39954
dom,1994,1905.9435
dom,1995,2127.74809
dom,1996,2293.75438
dom,1997,2476.0604
dom,1998,2638.31327
dom,1999,2653.22512
dom,2000,2869.17814
dom,2001,2977.43451
dom,2002,3110.32545
dom,2003,2418.35042
dom,2004,2487.32906
dom,2005,3932.78441
dom,2006,4109.03359
dom,2007,4707.79505
dom,2008,5087.98321
dom,2009,5039.40312
dom,2010,5555.39201
dom,2011,5913.42665
dom,2012,6110.36658
dom,2013,6238.13237
dom,2014,6608.8255
dom,2015,6921.52059
dom,2016,7280.88361
dom,2017,7609.35328
dom,2018,8050.64408
dom,2019,8282.11713
dom,2020,7268.19691
dza,1960,246.30375
dza,1961,214.77198
dza,1962,172.24251
dza,1963,226.89545
dza,1964,238.04371
dza,1965,249.88359
dza,1966,235.59813
dza,1967,253.92377
dza,1968,281.92579
dza,1969,302.75226
dza,1970,336.22469
dza,1971,341.38892
dza,1972,442.67762
dza,1973,554.29291
dza,1974,818.00823
dza,1975,936.79008
dza,1976,1037.60716
dza,1977,1192.74423
dza,1978,1456.4194
dza,1979,1782.69932
dza,1980,2203.05546
dza,1981,2237.08678
dza,1982,2210.30204
dza,1983,2312.65562
dza,1984,2467.34608
dza,1985,2582.87901
dza,1986,2756.95498
dza,1987,2807.5036
dza,1988,2417.37619
dza,1989,2215.96387
dza,1990,2408.82299
dza,1991,1731.62137
dza,1992,1776.02828
dza,1993,1807.29745
dza,1994,1507.88666
dza,1995,1452.27843
dza,1996,1603.9403
dza,1997,1619.79775
dza,1998,1596.00393
dza,1999,1588.34891
dza,2000,1765.02715
dza,2001,1740.60665
dza,2002,1781.82891
dza,2003,2103.38129
dza,2004,2610.18542
dza,2005,3113.09488
dza,2006,3478.71
dza,2007,3950.51299
dza,2008,4923.63162
dza,2009,3883.2709
dza,2010,4480.78632
dza,2011,5455.6794
dza,2012,5592.22011
dza,2013,5499.58733
dza,2014,5493.05669
dza,2015,4177.88954
dza,2016,3946.45245
dza,2017,4109.69822
dza,2018,4142.01856
dza,2019,3989.66828
dza,2020,3306.85821
ecu,1960,455.46239
ecu,1961,375.2213
ecu,1962,315.6887
ecu,1963,368.62958
ecu,1964,440.56023
ecu,1965,455.19782
ecu,1966,449.92021
ecu,1967,459.2788
ecu,1968,450.99955
ecu,1969,527.90035
ecu,1970,471.6308
ecu,1971,440.85716
ecu,1972,495.53592
ecu,1973,588.33707
ecu,1974,970.01272
ecu,1975,1105.42056
ecu,1976,1264.91164
ecu,1977,1493.33358
ecu,1978,1572.40053
ecu,1979,1821.04718
ecu,1980,2238.21708
ecu,1981,2660.6128
ecu,1982,2369.95066
ecu,1983,1988.78732
ecu,1984,1912.43127
ecu,1985,1891.56248
ecu,1986,1648.01456
ecu,1987,1464.49294
ecu,1988,1337.8899
ecu,1989,1390.21311
ecu,1990,1489.52995
ecu,1991,1622.20809
ecu,1992,1688.50475
ecu,1993,1727.755
ecu,1994,2026.11308
ecu,1995,2132.90678
ecu,1996,2155.51815
ecu,1997,2356.36986
ecu,1998,2293.88974
ecu,1999,1578.9343
ecu,2000,1445.27932
ecu,2001,1894.6162
ecu,2002,2172.10188
ecu,2003,2425.85184
ecu,2004,2691.27768
ecu,2005,3002.1386
ecu,2006,3328.88416
ecu,2007,3567.83719
ecu,2008,4249.01897
ecu,2009,4231.61923
ecu,2010,4633.59128
ecu,2011,5200.55511
ecu,2012,5682.04611
ecu,2013,6056.33121
ecu,2014,6377.09393
ecu,2015,6124.49089
ecu,2016,6060.09296
ecu,2017,6213.50313
ecu,2018,6295.93466
ecu,2019,6222.52465
ecu,2020,5600.38961
egy,1965,162.60847
egy,1966,168.96324
egy,1967,174.86261
egy,1968,180.41085
egy,1969,193.58605
egy,1970,233.01371
egy,1971,243.80682
egy,1972,257.58865
egy,1973,273.69861
egy,1974,244.74721
egy,1975,301.74943
egy,1976,337.77437
egy,1977,357.07795
egy,1978,358.8478
egy,1979,426.34652
egy,1980,500.35505
egy,1981,498.55912
egy,1982,607.28152
egy,1983,662.68729
egy,1984,708.19575
egy,1985,792.82404
egy,1986,815.24869
egy,1987,778.11689
egy,1988,655.06781
egy,1989,725.6298
egy,1990,765.64201
egy,1991,651.07755
egy,1992,713.45255
egy,1993,777.85774
egy,1994,849.4525
egy,1995,965.11087
egy,1996,1063.33304
egy,1997,1208.71992
egy,1998,1281.39691
egy,1999,1343.55196
egy,2000,1450.47624
egy,2001,1378.20338
egy,2002,1191.10324
egy,2003,1102.4682
egy,2004,1062.15809
egy,2005,1186.39331
egy,2006,1397.43669
egy,2007,1667.318
egy,2008,2044.5278
egy,2009,2331.26884
egy,2010,2645.96876
egy,2011,2791.81077
egy,2012,3229.68563
egy,2013,3262.65759
egy,2014,3379.55799
egy,2015,3562.93266
egy,2016,3519.87324
egy,2017,2444.29039
egy,2018,2537.12519
egy,2019,3019.09228
egy,2020,3569.20684
eri,1992,211.332
eri,1993,208.99948
eri,1994,239.66809
eri,1995,262.23053
eri,1996,315.75068
eri,1997,312.7244
eri,1998,337.88659
eri,1999,307.90991
eri,2000,308.13419
eri,2001,316.82395
eri,2002,293.95567
eri,2003,334.58557
eri,2004,407.76908
eri,2005,388.59595
eri,2006,415.03603
eri,2007,439.8321
eri,2008,450.6324
eri,2009,595.10999
eri,2010,501.35532
eri,2011,642.50826
esp,1960,396.39225
esp,1961,450.05329
esp,1962,520.20613
esp,1963,609.48738
esp,1964,675.24164
esp,1965,774.76161
esp,1966,889.65987
esp,1967,968.30678
esp,1968,950.54574
esp,1969,1077.6787
esp,1970,1212.28933
esp,1971,1362.16552
esp,1972,1708.80863
esp,1973,2247.55338
esp,1974,2749.92466
esp,1975,3209.83745
esp,1976,3279.31267
esp,1977,3627.59066
esp,1978,4356.43922
esp,1979,5770.21461
esp,1980,6208.57802
esp,1981,5371.16644
esp,1982,5159.70865
esp,1983,4478.50029
esp,1984,4489.98894
esp,1985,4699.65576
esp,1986,6513.50329
esp,1987,8239.6138
esp,1988,9703.12384
esp,1989,10681.9712
esp,1990,13804.87679
esp,1991,14811.90282
esp,1992,16112.18892
esp,1993,13339.90856
esp,1994,13415.287
esp,1995,15471.96272
esp,1996,16109.0844
esp,1997,14730.79718
esp,1998,15394.35146
esp,1999,15720.6405
esp,2000,14749.68742
esp,2001,15369.00116
esp,2002,17106.68658
esp,2003,21510.83625
esp,2004,24907.00085
esp,2005,26429.15094
esp,2006,28389.07858
esp,2007,32591.35031
esp,2008,35510.72223
esp,2009,32169.50285
esp,2010,30532.48051
esp,2011,31677.90031
esp,2012,28322.80925
esp,2013,29067.80946
esp,2014,29500.78943
esp,2015,25742.36883
esp,2016,26523.34822
esp,2017,28170.16786
esp,2018,30364.57994
esp,2019,29554.49052
esp,2020,27056.42175
est,1995,3134.38975
est,1996,3380.9263
est,1997,3682.9523
est,1998,4093.39248
est,1999,4140.9366
est,2000,4070.60902
est,2001,4505.85833
est,2002,5341.62895
est,2003,7203.52304
est,2004,8914.10356
est,2005,10412.64431
est,2006,12639.40007
est,2007,16744.58445
est,2008,18204.96648
est,2009,14711.73527
est,2010,14663.04461
est,2011,17487.80478
est,2012,17403.20533
est,2013,19056.00192
est,2014,20261.06673
est,2015,17402.03761
est,2016,18295.34293
est,2017,20437.76538
est,2018,23063.56382
est,2019,23397.87826
est,2020,23054.35849
eth,1981,203.557
eth,1982,208.34239
eth,1983,224.6274
eth,1984,205.62379
eth,1985,233.2187
eth,1986,234.68218
eth,1987,242.96155
eth,1988,243.73586
eth,1989,248.02275
eth,1990,254.24326
eth,1991,271.39437
eth,1992,204.05018
eth,1993,165.69323
eth,1994,125.54958
eth,1995,134.34296
eth,1996,145.1669
eth,1997,141.50862
eth,1998,125.07614
eth,1999,119.68408
eth,2000,124.46079
eth,2001,120.76578
eth,2002,111.92723
eth,2003,119.4904
eth,2004,136.46625
eth,2005,162.43273
eth,2006,194.68743
eth,2007,244.28605
eth,2008,326.43682
eth,2009,380.569
eth,2010,341.55412
eth,2011,354.47957
eth,2012,467.07787
eth,2013,499.53153
eth,2014,566.9264
eth,2015,640.54192
eth,2016,717.12487
eth,2017,768.52302
eth,2018,771.52487
eth,2019,855.76089
eth,2020,936.34046
fin,1960,1179.35301
fin,1961,1327.42722
fin,1962,1411.7024
fin,1963,1522.31924
fin,1964,1707.50394
fin,1965,1882.08686
fin,1966,2010.21346
fin,1967,2034.18905
fin,1968,1907.07727
fin,1969,2178.03525
fin,1970,2465.64482
fin,1971,2716.19009
fin,1972,3177.6457
fin,1973,4173.17305
fin,1974,5297.60782
fin,1975,6255.54464
fin,1976,6739.69071
fin,1977,7069.10574
fin,1978,7628.81571
fin,1979,9332.24526
fin,1980,11223.93756
fin,1981,10926.81797
fin,1982,10938.12206
fin,1983,10497.48
fin,1984,10833.86629
fin,1985,11398.10595
fin,1986,14951.04679
fin,1987,18571.05993
fin,1988,22047.79332
fin,1989,23973.23948
fin,1990,28364.64508
fin,1991,25484.73929
fin,1992,22319.05946
fin,1993,17608.81239
fin,1994,20301.33309
fin,1995,26271.59981
fin,1996,25783.45049
fin,1997,24691.87281
fin,1998,26009.26949
fin,1999,26186.19001
fin,2000,24345.91482
fin,2001,24967.79252
fin,2002,26997.75299
fin,2003,32927.68029
fin,2004,37772.17811
fin,2005,39054.85044
fin,2006,41222.602
fin,2007,48476.39273
fin,2008,53772.79424
fin,2009,47481.48454
fin,2010,46505.30318
fin,2011,51148.93164
fin,2012,47708.06128
fin,2013,49892.22336
fin,2014,50327.24029
fin,2015,42801.90812
fin,2016,43814.02651
fin,2017,46412.13648
fin,2018,49988.91085
fin,2019,48628.64176
fin,2020,48755.35501
fji,1960,285.47429
fji,1961,287.26706
fji,1962,291.47333
fji,1963,296.70832
fji,1964,310.81228
fji,1965,317.02033
fji,1966,316.12981
fji,1967,333.26821
fji,1968,334.61258
fji,1969,357.42438
fji,1970,422.38754
fji,1971,466.02535
fji,1972,583.31877
fji,1973,768.68851
fji,1974,987.92375
fji,1975,1186.67608
fji,1976,1182.09413
fji,1977,1202.63136
fji,1978,1360.7854
fji,1979,1640.55691
fji,1980,1892.87682
fji,1981,1898.01086
fji,1982,1786.85717
fji,1983,1638.38394
fji,1984,1681.70508
fji,1985,1603.21935
fji,1986,1795.37046
fji,1987,1631.9581
fji,1988,1535.3992
fji,1989,1632.18785
fji,1990,1835.12306
fji,1991,1881.76179
fji,1992,2058.3796
fji,1993,2167.09545
fji,1994,2384.72646
fji,1995,2540.98088
fji,1996,2713.82776
fji,1997,2636.67216
fji,1998,2066.06885
fji,1999,2401.68642
fji,2000,2069.31745
fji,2001,2030.24635
fji,2002,2248.71419
fji,2003,2818.91392
fji,2004,3311.1599
fji,2005,3627.63286
fji,2006,3715.93266
fji,2007,4040.15212
fji,2008,4167.69494
fji,2009,3362.82049
fji,2010,3652.53593
fji,2011,4371.44738
fji,2012,4591.57702
fji,2013,4840.72727
fji,2014,5605.60915
fji,2015,5390.71421
fji,2016,5651.27272
fji,2017,6101.02389
fji,2018,6317.41372
fji,2019,6175.89065
fji,2020,5057.63191
fra,1960,1334.68951
fra,1961,1428.046
fra,1962,1578.28454
fra,1963,1744.64012
fra,1964,1909.54162
fra,1965,2038.1631
fra,1966,2186.47459
fra,1967,2343.1045
fra,1968,2536.08511
fra,1969,2752.09511
fra,1970,2857.25168
fra,1971,3169.03632
fra,1972,3854.55584
fra,1973,4969.76298
fra,1974,5328.24155
fra,1975,6690.57827
fra,1976,6866.81689
fra,1977,7532.52696
fra,1978,9264.77529
fra,1979,11179.6329
fra,1980,12713.36517
fra,1981,11104.98134
fra,1982,10496.92855
fra,1983,9993.42118
fra,1984,9419.69614
fra,1985,9763.3274
fra,1986,13540.24637
fra,1987,16302.44738
fra,1988,17679.99669
fra,1989,17694.30932
fra,1990,21793.83554
fra,1991,21675.06499
fra,1992,23813.71225
fra,1993,22380.10775
fra,1994,23496.52015
fra,1995,26890.21762
fra,1996,26871.83127
fra,1997,24228.94639
fra,1998,24974.27386
fra,1999,24681.53701
fra,2000,22419.69482
fra,2001,22452.98238
fra,2002,24292.58023
fra,2003,29633.67898
fra,2004,33803.3096
fra,2005,34773.15015
fra,2006,36474.15959
fra,2007,41561.20051
fra,2008,45519.29688
fra,2009,41740.24303
fra,2010,40677.98514
fra,2011,43848.10605
fra,2012,40872.36246
fra,2013,42605.04438
fra,2014,43068.54872
fra,2015,36652.92231
fra,2016,37062.53357
fra,2017,38781.04949
fra,2018,41592.7959
fra,2019,40578.64429
fra,2020,39037.12263
fro,1998,24035.28964
fro,1999,24129.41289
fro,2000,22651.86198
fro,2001,24418.70328
fro,2002,26731.65857
fro,2003,31493.31915
fro,2004,35467.17547
fro,2005,36198.54377
fro,2006,41521.67506
fro,2007,47885.69888
fro,2008,50863.95379
fro,2009,47441.91598
fro,2010,48541.40119
fro,2011,52092.60338
fro,2012,49459.71723
fro,2013,54843.31929
fro,2014,59433.83457
fro,2015,52400.29728
fro,2016,56854.10265
fro,2017,59993.09063
fro,2018,62918.14619
fro,2019,64225.2649
fsm,1983,1320.84832
fsm,1986,1276.50619
fsm,1987,1296.88281
fsm,1988,1355.67055
fsm,1989,1437.34983
fsm,1990,1528.49311
fsm,1991,1682.54386
fsm,1992,1756.65279
fsm,1993,1909.51001
fsm,1994,1909.83684
fsm,1995,2060.49472
fsm,1996,2017.65933
fsm,1997,1904.86388
fsm,1998,2022.74458
fsm,1999,2042.70709
fsm,2000,2171.88958
fsm,2001,2248.49212
fsm,2002,2265.94411
fsm,2003,2295.86818
fsm,2004,2253.11375
fsm,2005,2358.1467
fsm,2006,2406.11441
fsm,2007,2458.65839
fsm,2008,2541.26162
fsm,2009,2721.97609
fsm,2010,2885.30549
fsm,2011,3009.25682
fsm,2012,3131.38671
fsm,2013,2994.79239
fsm,2014,2971.5126
fsm,2015,2906.61701
fsm,2016,3014.70036
fsm,2017,3289.64212
fsm,2018,3568.29102
fsm,2019,3585.39245
fsm,2020,3565.29329
gab,1960,282.41718
gab,1961,331.4358
gab,1962,357.52376
gab,1963,298.47045
gab,1964,410.90408
gab,1965,424.62044
gab,1966,452.66283
gab,1967,490.10328
gab,1968,520.48042
gab,1969,550.72796
gab,1970,549.45382
gab,1971,635.50115
gab,1972,703.78427
gab,1973,1160.32181
gab,1974,2432.83618
gab,1975,3331.99432
gab,1976,4550.07419
gab,1977,4154.21947
gab,1978,3452.61556
gab,1979,4275.25736
gab,1980,5892.09928
gab,1981,5186.37714
gab,1982,4736.03389
gab,1983,4325.29785
gab,1984,4423.52051
gab,1985,4038.06854
gab,1986,4004.03527
gab,1987,3755.47082
gab,1988,4267.80509
gab,1989,4532.15114
gab,1990,6268.91801
gab,1991,5536.99837
gab,1992,5578.03856
gab,1993,4252.06535
gab,1994,3963.8793
gab,1995,4570.5713
gab,1996,5116.19663
gab,1997,4667.19312
gab,1998,3831.78067
gab,1999,3888.87947
gab,2000,4135.99238
gab,2001,3993.03134
gab,2002,4141.43437
gab,2003,4933.46217
gab,2004,5739.6132
gab,2005,6891.36192
gab,2006,7221.36988
gab,2007,8458.30918
gab,2008,10254.17196
gab,2009,7721.01895
gab,2010,8849.32261
gab,2011,10809.68495
gab,2012,9813.50575
gab,2013,9683.58162
gab,2014,9663.42411
gab,2015,7384.7007
gab,2016,6984.41971
gab,2017,7230.43491
gab,2018,7959.00727
gab,2019,7766.99655
gab,2020,6881.71519
gbm,1995,12681.61415
gbm,1996,14036.08285
gbm,1997,15991.22782
gbm,1998,18450.48294
gbm,1999,20624.8028
gbm,2000,20322.68202
gbm,2001,21351.11694
gbm,2002,24864.43629
gbm,2003,29522.27779
gbm,2004,35494.66734
gbm,2005,37766.67954
gbm,2006,42107.83723
gbm,2007,54196.30173
gbm,2008,70986.30133
gbm,2009,65029.01975
gbm,2010,69767.34336
gbm,2011,77349.22524
gbm,2012,79148.33225
gbm,2013,83357.13268
gbm,2014,92334.64631
gbm,2015,85126.97047
gbm,2016,82197.12677
gbm,2017,83477.83429
gbm,2018,89112.66772
gbm,2019,86481.55259
gbr,1960,1397.5948
gbr,1961,1472.38571
gbr,1962,1525.77585
gbr,1963,1613.45688
gbr,1964,1748.28812
gbr,1965,1873.56777
gbr,1966,1986.74716
gbr,1967,2058.78188
gbr,1968,1951.7586
gbr,1969,2100.66787
gbr,1970,2347.54432
gbr,1971,2649.80151
gbr,1972,3030.43251
gbr,1973,3426.27622
gbr,1974,3665.8628
gbr,1975,4299.74562
gbr,1976,4138.16779
gbr,1977,4681.43993
gbr,1978,5976.93817
gbr,1979,7804.76208
gbr,1980,10032.06208
gbr,1981,9599.30622
gbr,1982,9146.07736
gbr,1983,8691.51881
gbr,1984,8179.19444
gbr,1985,8652.21654
gbr,1986,10611.11221
gbr,1987,13118.58653
gbr,1988,15987.16808
gbr,1989,16239.2822
gbr,1990,19095.467
gbr,1991,19900.72665
gbr,1992,20487.17079
gbr,1993,18389.01957
gbr,1994,19709.2381
gbr,1995,23206.56856
gbr,1996,24438.53117
gbr,1997,26742.98485
gbr,1998,28269.32251
gbr,1999,28726.85721
gbr,2000,28223.06757
gbr,2001,27806.44882
gbr,2002,30049.89632
gbr,2003,34487.46757
gbr,2004,40371.71083
gbr,2005,42132.09072
gbr,2006,44654.09692
gbr,2007,50653.25691
gbr,2008,47549.34863
gbr,2009,38952.21103
gbr,2010,39688.61497
gbr,2011,42284.88449
gbr,2012,42686.80005
gbr,2013,43713.81412
gbr,2014,47787.2413
gbr,2015,45404.56777
gbr,2016,41499.5557
gbr,2017,40857.75558
gbr,2018,43646.95197
gbr,2019,43070.49836
gbr,2020,41059.16881
geo,1990,1614.64012
geo,1991,1314.67067
geo,1992,757.22355
geo,1993,550.01554
geo,1994,519.81619
geo,1995,578.33676
geo,1996,689.03441
geo,1997,807.03229
geo,1998,851.51574
geo,1999,673.53789
geo,2000,749.90852
geo,2001,801.99041
geo,2002,853.51645
geo,2003,1010.00798
geo,2004,1305.04749
geo,2005,1642.76094
geo,2006,1996.05713
geo,2007,2635.35388
geo,2008,3324.73588
geo,2009,2822.66743
geo,2010,3233.29594
geo,2011,4021.74331
geo,2012,4421.81824
geo,2013,4623.74572
geo,2014,4739.18834
geo,2015,4014.18594
geo,2016,4062.16989
geo,2017,4357.00094
geo,2018,4722.78778
geo,2019,4697.98365
geo,2020,4256.70119
gha,1960,183.44959
gha,1961,190.21888
gha,1962,195.4924
gha,1963,211.06457
gha,1964,230.08878
gha,1965,265.32369
gha,1966,267.74822
gha,1967,214.83215
gha,1968,200.30709
gha,1969,230.28723
gha,1970,253.56662
gha,1971,269.36824
gha,1972,228.85973
gha,1973,259.70184
gha,1974,296.89002
gha,1975,281.40613
gha,1976,271.12558
gha,1977,306.80997
gha,1978,345.83442
gha,1979,372.06012
gha,1980,402.06071
gha,1981,372.07744
gha,1982,345.64133
gha,1983,337.16335
gha,1984,355.6667
gha,1985,352.35271
gha,1986,435.06819
gha,1987,374.47034
gha,1988,372.68398
gha,1989,365.88968
gha,1990,398.63708
gha,1991,433.77326
gha,1992,409.74639
gha,1993,370.41945
gha,1994,328.74453
gha,1995,379.98798
gha,1996,397.13575
gha,1997,384.79633
gha,1998,407.52324
gha,1999,410.33401
gha,2000,258.47104
gha,2001,269.01498
gha,2002,304.56464
gha,2003,367.82136
gha,2004,417.50807
gha,2005,492.54406
gha,2006,913.39385
gha,2007,1081.16632
gha,2008,1217.06444
gha,2009,1077.66206
gha,2010,1299.34521
gha,2011,1549.46272
gha,2012,1587.56093
gha,2013,2361.09032
gha,2014,2012.26425
gha,2015,1774.07477
gha,2016,1971.95693
gha,2017,2074.29073
gha,2018,2260.86057
gha,2019,2246.62558
