geo,time,ny_gns_ictr_zs
nam,1996,27.80381
nam,1997,24.74952
nam,1998,26.61111
nam,1999,23.70849
nam,2000,27.64507
nam,2001,22.32778
nam,2002,26.26514
nam,2003,26.02945
nam,2004,30.28507
nam,2005,30.49308
nam,2006,35.48936
nam,2007,28.26013
nam,2008,26.66599
nam,2009,16.528
nam,2010,18.57056
nam,2011,14.76807
nam,2012,14.97291
nam,2013,19.19874
nam,2014,22.93855
nam,2015,16.28905
nam,2016,6.04446
nam,2017,13.12098
nam,2018,11.64908
nam,2019,12.59713
nam,2020,16.27012
ner,1974,5.39984
ner,1975,7.74706
ner,1976,10.31349
ner,1977,14.0218
ner,1978,20.72975
ner,1979,19.11657
ner,1980,17.12454
ner,1981,10.057
ner,1982,6.71018
ner,1983,9.00076
ner,1984,2.38771
ner,1985,8.32129
ner,1986,9.91524
ner,1987,4.36328
ner,1988,13.31479
ner,1989,6.82016
ner,1990,6.88182
ner,1991,8.24626
ner,1992,6.09867
ner,1993,5.45088
ner,1994,9.53601
ner,1995,8.51021
ner,1996,13.55358
ner,1997,11.53555
ner,1998,13.44361
ner,1999,10.56027
ner,2000,13.4482
ner,2001,15.25486
ner,2002,14.59341
ner,2003,14.00711
ner,2004,12.96534
ner,2005,20.2128
ner,2006,20.66558
ner,2007,18.63994
ner,2008,21.68817
ner,2009,16.47038
ner,2010,24.2886
ner,2011,22.18023
ner,2012,23.30687
ner,2013,24.19263
ner,2014,24.97471
ner,2015,24.16964
ner,2016,21.30423
ner,2017,20.44428
ner,2018,22.97968
ner,2019,24.96292
ner,2020,15.71071
nga,1981,87.09598
nga,1982,84.49043
nga,1983,75.67183
nga,1984,60.75026
nga,1985,48.45303
nga,1986,53.46391
nga,1987,51.59597
nga,1988,47.98988
nga,1989,64.35459
nga,1990,59.02455
nga,1991,56.39236
nga,1992,48.9053
nga,1993,45.37456
nga,1994,40.63911
nga,1995,41.54742
nga,1996,38.62911
nga,1997,41.28318
nga,1998,33.26725
nga,1999,46.24267
nga,2000,50.65045
nga,2001,34.06147
nga,2002,29.11599
nga,2003,27.25555
nga,2004,30.15287
nga,2005,36.21164
nga,2006,49.90295
nga,2007,26.81111
nga,2008,31.95077
nga,2009,24.82621
nga,2010,24.35086
nga,2011,25.23173
nga,2012,33.15711
nga,2013,19.28537
nga,2014,22.46209
nga,2015,17.00219
nga,2016,15.84586
nga,2017,18.26509
nga,2018,19.26259
nga,2019,22.4444
nga,2020,22.87249
nic,1994,-4.6595
nic,1995,3.28807
nic,1996,4.94468
nic,1997,7.53722
nic,1998,11.84319
nic,1999,13.66364
nic,2000,10.3667
nic,2001,9.72687
nic,2002,8.61013
nic,2003,9.68116
nic,2004,12.97669
nic,2005,14.21292
nic,2006,15.12276
nic,2007,15.17053
nic,2008,16.52875
nic,2009,14.63458
nic,2010,15.87259
nic,2011,19.01968
nic,2012,19.26126
nic,2013,17.94999
nic,2014,20.63139
nic,2015,23.48869
nic,2016,22.51099
nic,2017,22.41744
nic,2018,22.00737
nic,2019,23.41501
nic,2020,26.68416
nld,1969,31.4966
nld,1970,31.10208
nld,1971,30.76043
nld,1972,31.12223
nld,1973,32.20657
nld,1974,30.51672
nld,1975,27.3308
nld,1976,27.92202
nld,1977,26.38881
nld,1978,24.85629
nld,1979,24.78618
nld,1980,24.76813
nld,1981,24.87908
nld,1982,24.36464
nld,1983,24.92512
nld,1984,27.59182
nld,1985,25.59408
nld,1986,26.0825
nld,1987,25.93844
nld,1988,27.18717
nld,1989,28.5741
nld,1990,27.27714
nld,1991,26.81241
nld,1992,26.13988
nld,1993,26.44491
nld,1994,27.42951
nld,1995,28.45981
nld,1996,28.78025
nld,1997,28.74184
nld,1998,27.13751
nld,1999,28.57101
nld,2000,29.41828
nld,2001,27.24414
nld,2002,26.19856
nld,2003,26.95541
nld,2004,26.9966
nld,2005,25.70138
nld,2006,28.23782
nld,2007,28.12983
nld,2008,26.44508
nld,2009,26.05956
nld,2010,27.20157
nld,2011,28.66101
nld,2012,28.82366
nld,2013,28.06618
nld,2014,27.1097
nld,2015,28.77797
nld,2016,28.54831
nld,2017,31.42389
nld,2018,31.79932
nld,2019,31.4659
nld,2020,28.72632
nld_curacao,2011,15.80896
nld_curacao,2012,16.1705
nld_curacao,2013,18.57791
nld_curacao,2014,18.10185
nld_curacao,2015,20.01323
nld_curacao,2016,18.99061
nor,1975,30.08923
nor,1976,28.38016
nor,1977,25.95194
nor,1978,26.47397
nor,1979,26.66327
nor,1980,30.54412
nor,1981,31.16941
nor,1982,29.76224
nor,1983,30.31363
nor,1984,32.80565
nor,1985,32.11603
nor,1986,26.92749
nor,1987,26.84362
nor,1988,26.28332
nor,1989,27.1175
nor,1990,26.78422
nor,1991,25.47755
nor,1992,24.90798
nor,1993,24.91431
nor,1994,25.83226
nor,1995,27.57576
nor,1996,29.50781
nor,1997,31.19921
nor,1998,27.97368
nor,1999,30.05782
nor,2000,36.55104
nor,2001,36.39881
nor,2002,32.74461
nor,2003,31.58405
nor,2004,34.06403
nor,2005,38.86342
nor,2006,40.32885
nor,2007,39.59214
nor,2008,41.88945
nor,2009,35.53851
nor,2010,36.61394
nor,2011,38.59967
nor,2012,39.08429
nor,2013,38.24986
nor,2014,38.72989
nor,2015,35.60932
nor,2016,32.56596
nor,2017,33.30472
nor,2018,36.02071
nor,2019,32.73052
nor,2020,31.95593
npl,1976,15.32127
npl,1977,17.44328
npl,1978,17.42714
npl,1979,16.46995
npl,1980,17.29648
npl,1981,16.89507
npl,1982,16.40123
npl,1983,14.50574
npl,1984,16.01259
npl,1985,18.62311
npl,1986,15.51951
npl,1987,16.80707
npl,1988,14.84428
npl,1989,13.24642
npl,1990,10.3342
npl,1991,11.71677
npl,1992,15.10886
npl,1993,16.62517
npl,1994,13.99204
npl,1995,21.00779
npl,1996,20.38508
npl,1997,19.11054
npl,1998,20.13193
npl,1999,20.47124
npl,2000,21.73051
npl,2001,18.55022
npl,2002,25.13148
npl,2003,25.12677
npl,2004,27.57583
npl,2005,30.68572
npl,2006,29.50425
npl,2007,31.05887
npl,2008,36.65691
npl,2009,37.24818
npl,2010,37.75048
npl,2011,29.45087
npl,2012,34.55534
npl,2013,37.08133
npl,2014,39.5897
npl,2015,40.08823
npl,2016,35.3051
npl,2017,41.88065
npl,2018,42.60312
npl,2019,42.18752
npl,2020,33.26591
nzl,2000,19.77491
nzl,2001,21.78865
nzl,2002,20.8538
nzl,2003,21.33541
nzl,2004,20.0305
nzl,2005,17.69093
nzl,2006,17.00836
nzl,2007,18.04735
nzl,2008,15.71725
nzl,2009,18.18366
nzl,2010,17.52606
nzl,2011,17.46927
nzl,2012,17.44558
nzl,2013,19.61659
nzl,2014,19.61647
nzl,2015,20.75366
nzl,2016,20.55864
nzl,2017,20.73927
nzl,2018,20.36393
nzl,2019,21.05783
omn,1974,33.63237
omn,1975,38.35955
omn,1976,37.28372
omn,1977,41.51881
omn,1978,27.24776
omn,1979,40.50407
omn,1980,38.65254
omn,1981,42.00135
omn,1982,33.2222
omn,1983,32.89537
omn,1984,33.37814
omn,1985,27.74083
omn,1986,17.81767
omn,1987,28.59093
omn,1988,21.42348
omn,1989,26.33477
omn,1990,21.88978
omn,1991,14.0385
omn,1992,12.73017
omn,1993,8.51126
omn,1994,10.6441
omn,1995,9.93999
omn,1996,15.58611
omn,1997,16.22631
omn,1998,12.17113
omn,1999,18.87493
omn,2000,31.42144
omn,2001,26.80972
omn,2002,27.44456
omn,2003,29.92938
omn,2004,31.46117
omn,2005,38.0924
omn,2006,42.37915
omn,2007,39.93643
omn,2008,44.73995
omn,2009,27.16892
omn,2010,27.55365
omn,2011,39.20558
omn,2012,39.17587
omn,2013,38.15326
omn,2014,33.48707
omn,2015,22.47863
omn,2016,19.38554
omn,2017,20.2635
omn,2018,26.98777
omn,2019,22.02618
omn,2020,9.04006
pak,1976,13.12745
pak,1977,15.30561
pak,1978,15.53536
pak,1979,14.09599
pak,1980,16.42223
pak,1981,17.4695
pak,1982,17.6205
pak,1983,18.86862
pak,1984,17.05066
pak,1985,14.59672
pak,1986,18.89509
pak,1987,20.39678
pak,1988,17.39405
pak,1989,17.23269
pak,1990,18.02975
pak,1991,21.36397
pak,1992,21.46649
pak,1993,16.12699
pak,1994,19.11278
pak,1995,17.11299
pak,1996,15.607
pak,1997,16.04084
pak,1998,17.36726
pak,1999,16.70233
pak,2000,19.06615
pak,2001,20.56293
pak,2002,21.32607
pak,2003,21.591
pak,2004,22.31019
pak,2005,19.76342
pak,2006,17.94599
pak,2007,17.1489
pak,2008,12.61727
pak,2009,15.05764
pak,2010,15.90103
pak,2011,15.47492
pak,2012,13.89405
pak,2013,14.66627
pak,2014,15.27556
pak,2015,15.77185
pak,2016,14.95009
pak,2017,13.04183
pak,2018,12.21702
pak,2019,12.36422
pak,2020,16.91184
pan,1977,28.08091
pan,1978,30.4254
pan,1979,27.3092
pan,1980,22.76338
pan,1981,18.85084
pan,1982,27.98406
pan,1983,25.04874
pan,1984,12.47801
pan,1985,15.58255
pan,1986,14.44921
pan,1987,23.24661
pan,1988,15.88815
pan,1989,2.33626
pan,1990,15.84537
pan,1991,11.78913
pan,1992,17.10005
pan,1993,19.8579
pan,1994,23.01615
pan,1995,22.34758
pan,1996,24.97995
pan,1997,25.94826
pan,1998,20.26782
pan,1999,18.37359
pan,2000,21.90362
pan,2001,19.58241
pan,2002,18.67408
pan,2003,17.9062
pan,2004,15.06044
pan,2005,17.20822
pan,2006,19.84734
pan,2007,26.48708
pan,2008,27.93298
pan,2009,27.20483
pan,2010,22.64002
pan,2011,27.5848
pan,2012,29.44698
pan,2013,30.44429
pan,2014,27.45585
pan,2015,31.61356
pan,2016,29.71278
pan,2017,31.66607
pan,2018,29.96323
pan,2019,28.96789
pan,2020,26.34747
per,1977,12.6791
per,1978,18.46046
per,1979,27.36021
per,1980,29.46075
per,1981,25.41278
per,1982,26.77192
per,1983,21.93423
per,1984,22.40076
per,1985,24.27945
per,1986,15.02635
per,1987,15.55676
per,1988,14.89744
per,1989,17.04588
per,1990,13.05405
per,1991,13.95728
per,1992,13.09089
per,1993,13.34948
per,1994,16.76548
per,1995,16.38928
per,1996,16.25847
per,1997,18.25676
per,1998,17.75143
per,1999,18.39623
per,2000,17.31938
per,2001,16.6648
per,2002,16.95175
per,2003,16.80111
per,2004,17.83726
per,2005,19.74207
per,2006,23.32666
per,2007,24.11642
per,2008,22.75118
per,2009,20.92044
per,2010,22.44613
per,2011,23.7001
per,2012,22.30396
per,2013,21.91446
per,2014,20.67665
per,2015,20.04792
per,2016,19.75341
per,2017,19.73814
per,2018,19.71793
per,2019,19.37564
per,2020,18.01379
phl,1981,30.49434
phl,1982,28.09032
phl,1983,30.62116
phl,1984,23.76997
phl,1985,18.20897
phl,1986,18.49157
phl,1987,21.80892
phl,1988,22.62684
phl,1989,22.17405
phl,1990,22.43973
phl,1991,20.99402
phl,1992,20.71007
phl,1993,20.35127
phl,1994,22.42091
phl,1995,21.93513
phl,1996,22.40675
phl,1997,23.91224
phl,1998,29.61916
phl,1999,35.9678
phl,2000,33.39168
phl,2001,34.62368
phl,2002,35.26885
phl,2003,35.60995
phl,2004,36.22923
phl,2005,37.77146
phl,2006,37.22821
phl,2007,36.75442
phl,2008,36.02228
phl,2009,37.94869
phl,2010,39.7515
phl,2011,36.87506
phl,2012,35.13285
phl,2013,36.3544
phl,2014,37.34746
phl,2015,35.63483
phl,2016,35.05478
phl,2017,35.48863
phl,2018,33.80705
phl,2019,31.75519
phl,2020,24.86024
png,1976,20.61266
png,1977,29.99995
png,1978,26.83841
png,1979,28.42633
png,1980,19.24804
png,1981,11.44853
png,1982,11.78933
png,1983,14.29315
png,1984,17.88385
png,1985,12.34402
png,1986,15.42558
png,1987,13.54935
png,1988,18.3271
png,1989,10.99351
png,1990,17.12279
png,1991,21.12221
png,1992,20.73959
png,1993,25.47598
png,1994,28.06541
png,1995,35.14869
png,1996,26.20889
png,1997,14.83252
png,1998,18.40818
png,1999,18.87893
png,2000,32.47997
png,2001,28.34857
png,2002,22.94072
png,2003,30.45882
png,2004,30.42115
pol,1995,21.08971
pol,1996,20.64339
pol,1997,20.35803
pol,1998,21.27682
pol,1999,20.1969
pol,2000,18.41914
pol,2001,17.22236
pol,2002,15.51159
pol,2003,16.22709
pol,2004,14.34807
pol,2005,16.88105
pol,2006,17.42482
pol,2007,18.26317
pol,2008,17.85301
pol,2009,16.23623
pol,2010,15.74642
pol,2011,17.09946
pol,2012,16.70535
pol,2013,17.21244
pol,2014,17.77906
pol,2015,19.50483
pol,2016,19.19495
pol,2017,19.4979
pol,2018,19.40215
pol,2019,20.05104
pol,2020,20.10569
prt,1975,16.24997
prt,1976,18.07784
prt,1977,21.07712
prt,1978,25.97889
prt,1979,28.59998
prt,1980,27.37649
prt,1981,23.07262
prt,1982,21.47855
prt,1983,20.93795
prt,1984,19.48465
prt,1985,22.1504
prt,1986,26.35429
prt,1987,28.64628
prt,1988,28.89346
prt,1989,29.27369
prt,1990,28.00319
prt,1991,25.23975
prt,1992,25.29433
prt,1993,22.76815
prt,1994,21.65532
prt,1995,24.6343
prt,1996,21.49015
prt,1997,21.62786
prt,1998,22.1568
prt,1999,20.29443
prt,2000,17.9459
prt,2001,18.12189
prt,2002,17.36376
prt,2003,16.41343
prt,2004,15.5311
prt,2005,13.69374
prt,2006,12.78219
prt,2007,13.43254
prt,2008,11.425
prt,2009,11.0189
prt,2010,10.61495
prt,2011,13.33125
prt,2012,13.79099
prt,2013,15.6188
prt,2014,14.96577
prt,2015,15.6448
prt,2016,16.32591
prt,2017,18.021
prt,2018,18.33232
prt,2019,18.39228
prt,2020,17.29916
pry,1995,19.7742
pry,1996,21.55263
pry,1997,17.45769
pry,1998,21.61939
pry,1999,20.66419
pry,2000,14.77788
pry,2001,17.73944
pry,2002,26.9082
pry,2003,21.00273
pry,2004,20.03586
pry,2005,20.35462
pry,2006,23.14051
pry,2007,25.59478
pry,2008,23.52166
pry,2009,21.76488
pry,2010,24.0924
pry,2011,25.24122
pry,2012,20.42771
pry,2013,23.94859
pry,2014,22.388
pry,2015,22.5687
pry,2016,24.4893
pry,2017,24.80152
pry,2018,22.78474
pry,2019,21.84201
pry,2020,23.21775
pse,1995,8.15158
pse,1996,6.11802
pse,1997,5.70509
pse,1998,9.6205
pse,1999,9.14784
pse,2000,11.62916
pse,2001,9.35069
pse,2002,12.43952
pse,2003,1.53083
pse,2004,-6.5066
pse,2005,-0.9837
pse,2006,1.20474
pse,2007,16.45516
pse,2008,26.83478
pse,2009,8.09843
pse,2010,7.70617
pse,2011,-0.48605
pse,2012,6.97033
pse,2013,7.3412
pse,2014,8.14304
pse,2015,11.38985
pse,2016,11.47746
pse,2017,14.36622
pse,2018,15.45448
pse,2019,16.85982
pse,2020,12.01674
qat,2011,60.09938
qat,2012,60.32917
qat,2013,58.25195
qat,2014,55.74933
qat,2015,45.56899
qat,2016,43.97919
qat,2017,47.39637
qat,2018,50.70118
qat,2019,46.1507
qat,2020,41.34434
rou,1990,20.70125
rou,1991,24.91556
rou,1992,22.89811
rou,1993,24.21831
rou,1994,23.25681
rou,1995,18.62688
rou,1996,15.99991
rou,1997,15.20946
rou,1998,11.18804
rou,1999,11.51368
rou,2000,16.00551
rou,2001,17.31023
rou,2002,18.82135
rou,2003,16.32252
rou,2004,15.80993
rou,2005,14.21933
rou,2006,16.9914
rou,2007,16.00236
rou,2008,21.81107
rou,2009,22.52514
rou,2010,21.82797
rou,2011,23.08812
rou,2012,22.06027
rou,2013,24.53222
rou,2014,24.50616
rou,2015,24.32514
rou,2016,21.82973
rou,2017,20.3349
rou,2018,18.12735
rou,2019,18.73997
rou,2020,19.37438
rus,1994,29.57602
rus,1995,28.02271
rus,1996,27.11592
rus,1997,21.94536
rus,1998,19.32351
rus,1999,28.24599
rus,2000,36.15421
rus,2001,32.51292
rus,2002,28.77478
rus,2003,28.26624
rus,2004,30.26044
rus,2005,30.54658
rus,2006,30.66088
rus,2007,31.26686
rus,2008,30.06388
rus,2009,20.8762
rus,2010,26.28371
rus,2011,28.75756
rus,2012,27.24417
rus,2013,24.2821
rus,2014,24.51218
rus,2015,26.36671
rus,2016,25.01341
rus,2017,25.66869
rus,2018,28.94924
rus,2019,26.68902
rus,2020,27.09825
rwa,2010,13.39045
rwa,2011,17.26837
rwa,2012,13.674
rwa,2013,16.5204
rwa,2014,11.78674
rwa,2015,9.88393
rwa,2016,10.74614
rwa,2017,14.36165
rwa,2018,10.92989
rwa,2019,11.13034
rwa,2020,11.95859
sau,1971,34.68386
sau,1972,36.49825
sau,1973,34.90498
sau,1974,67.27727
sau,1975,56.77733
sau,1976,60.33236
sau,1977,48.2779
sau,1978,34.27582
sau,1979,37.8467
sau,1980,50.41309
sau,1981,45.8732
sau,1982,32.9069
sau,1983,23.87115
sau,1984,19.67126
sau,1985,17.0132
sau,1986,13.62287
sau,1987,13.35777
sau,1988,16.6488
sau,1989,13.73646
sau,1990,15.1923
sau,1991,8.58512
sau,1992,16.71915
sau,1993,15.50818
sau,1994,15.39679
sau,1995,19.80254
sau,1996,22.1546
sau,1997,22.76273
sau,1998,16.76813
sau,1999,25.62125
sau,2000,30.25821
sau,2001,28.02758
sau,2002,29.27032
sau,2003,34.81638
sau,2004,42.13974
sau,2005,48.65311
sau,2006,48.50553
sau,2007,48.92773
sau,2008,52.75227
sau,2009,36.59862
sau,2010,43.56366
sau,2011,50.59069
sau,2012,48.92874
sau,2013,44.60885
sau,2014,38.92449
sau,2015,25.50283
sau,2016,27.23568
sau,2017,30.37145
sau,2018,33.22758
sau,2019,33.59708
sau,2020,25.25566
sdn,1977,8.27839
sdn,1978,6.84402
sdn,1979,5.10312
sdn,1980,4.5594
sdn,1981,4.97747
sdn,1982,3.84867
sdn,1983,4.96659
sdn,1984,-0.32022
sdn,1985,3.01851
sdn,1986,9.7721
sdn,1987,8.07243
sdn,1988,8.92027
sdn,1989,7.75767
sdn,1990,2.77975
sdn,1991,-0.03681
sdn,1992,3.81632
sdn,1993,3.06916
sdn,1994,5.77885
sdn,1995,3.13725
sdn,1996,0.72683
sdn,1997,7.10695
sdn,1998,8.4941
sdn,1999,6.61453
sdn,2000,18.03558
sdn,2001,23.22497
sdn,2002,22.68759
sdn,2003,24.10604
sdn,2004,26.41065
sdn,2005,21.83874
sdn,2006,21.42716
sdn,2007,24.15741
sdn,2008,25.45752
sdn,2009,26.21859
sdn,2010,18.91643
sdn,2011,18.7631
sdn,2012,17.55222
sdn,2013,21.30283
sdn,2014,36.04677
sdn,2015,36.61223
sdn,2016,35.65887
sdn,2017,37.77781
sdn,2018,31.99685
sdn,2019,35.48635
sdn,2020,30.20571
sen,1974,21.02824
sen,1975,17.32098
sen,1976,15.00644
sen,1977,15.36491
sen,1978,9.84962
sen,1979,9.22327
sen,1980,3.4847
sen,1981,7.45204
sen,1982,7.98148
sen,1983,5.21288
sen,1984,4.95889
sen,1985,5.08002
sen,1986,2.63097
sen,1987,5.94321
sen,1988,2.6464
sen,1989,2.70692
sen,1990,2.57167
sen,1991,3.01693
sen,1992,3.74822
sen,1993,1.49226
sen,1994,5.81594
sen,1995,8.49126
sen,1996,7.98035
sen,1997,10.76193
sen,1998,11.13823
sen,1999,11.54025
sen,2000,11.2774
sen,2001,14.67052
sen,2002,13.03217
sen,2003,14.52875
sen,2004,13.56461
sen,2005,15.31846
sen,2006,13.40038
sen,2007,15.15432
sen,2008,14.90773
sen,2009,14.98363
sen,2010,16.28259
sen,2011,14.38264
sen,2012,15.84553
sen,2013,16.2885
sen,2014,19.00425
sen,2015,20.54025
sen,2016,21.15482
sen,2017,22.54235
sen,2018,23.0622
sgp,1972,26.29624
sgp,1973,25.35837
sgp,1974,25.8374
sgp,1975,29.65506
sgp,1976,30.08035
sgp,1977,30.19965
sgp,1978,32.45771
sgp,1979,35.44891
sgp,1980,33.82791
sgp,1981,35.85741
sgp,1982,37.2203
sgp,1983,41.5813
sgp,1984,44.08985
sgp,1985,41.56786
sgp,1986,39.79376
sgp,1987,37.8544
sgp,1988,41.35501
sgp,1989,42.76352
sgp,1990,43.73468
sgp,1991,44.97423
sgp,1992,46.99316
sgp,1993,44.36899
sgp,1994,48.09376
sgp,1995,50.59417
sgp,1996,48.87679
sgp,1997,52.30049
sgp,1998,51.34961
sgp,1999,48.91223
sgp,2000,46.37485
sgp,2001,40.08179
sgp,2002,38.42801
sgp,2003,39.39878
sgp,2004,40.61437
sgp,2005,43.62664
sgp,2006,48.16854
sgp,2007,49.97092
sgp,2008,44.35842
sgp,2009,43.86313
sgp,2010,50.59159
sgp,2011,48.80917
sgp,2012,47.25306
sgp,2013,45.5157
sgp,2014,47.29497
sgp,2015,44.04625
sgp,2016,44.46597
sgp,2017,45.46224
sgp,2018,42.31919
sgp,2019,40.31713
sgp,2020,40.84941
slb,1980,-125.59211
slb,1981,-124.3787
slb,1982,-129.35829
slb,1983,-126.15385
slb,1984,-126.27706
slb,1985,-124.85714
slb,1986,-55.25292
slb,1987,-18.77814
slb,1988,-77.33696
slb,1989,-59.97475
slb,1990,-34.99079
slb,1991,-44.87024
slb,1992,-17.90609
slb,1993,-27.48711
slb,1994,-13.5594
slb,1995,-7.56098
slb,1996,-10.53258
slb,1997,-7.49113
slb,1998,7.73586
slb,1999,6.18379
slb,2000,-6.7665
slb,2001,-19.66466
slb,2002,-4.49486
slb,2003,21.1079
slb,2004,18.7738
slb,2005,3.40787
slb,2006,4.64496
slb,2007,3.14096
slb,2008,3.85609
slb,2009,6.37714
slb,2010,3.60426
slb,2011,14.35448
slb,2012,16.55292
slb,2013,12.57886
slb,2014,9.22269
slb,2015,13.07687
slb,2016,12.5697
slb,2017,13.86894
slb,2018,9.15057
slb,2019,2.84164
slb,2020,7.16906
sle,1977,10.97776
sle,1978,19.0344
sle,1979,16.81372
sle,1980,2.9185
sle,1981,3.76155
sle,1982,5.24836
sle,1983,3.80463
sle,1984,11.2159
sle,1985,-0.70238
sle,1986,7.78108
sle,1987,15.49567
sle,1988,15.64525
sle,1989,10.15904
sle,1990,4.00915
sle,1991,6.67417
sle,1992,-2.85352
sle,1993,-0.04918
sle,1994,5.19408
sle,1995,-3.3224
sle,1996,1.97027
sle,1997,-3.38496
sle,1998,2.49527
sle,1999,0.72228
sle,2000,-9.49219
sle,2001,-0.50405
sle,2002,2.46927
sle,2003,3.7863
sle,2004,4.88167
sle,2005,6.95654
sle,2006,5.50884
sle,2007,11.51028
sle,2008,10.60021
sle,2009,7.82217
sle,2010,21.45539
sle,2011,0.95235
sle,2012,9.44246
sle,2013,-12.88073
sle,2014,15.12257
sle,2015,-1.46553
sle,2016,-13.48086
sle,2017,-1.3375
sle,2018,-9.20651
sle,2019,-2.43436
sle,2020,0.31721
slv,1976,18.9479
slv,1977,24.73314
slv,1978,17.00789
slv,1979,18.54465
slv,1980,13.30737
slv,1981,6.18178
slv,1982,10.12236
slv,1983,10.64911
slv,1984,9.92354
slv,1985,9.25293
slv,1986,15.94185
slv,1987,15.76378
slv,1988,15.38547
slv,1989,16.06853
slv,1990,11.63724
slv,1991,12.18978
slv,1992,16.7101
slv,1993,18.10579
slv,1994,20.63411
slv,1995,19.18207
slv,1996,14.16803
slv,1997,15.2856
slv,1998,19.02168
slv,1999,16.61902
slv,2000,15.71499
slv,2001,18.39062
slv,2002,15.59149
slv,2003,14.80845
slv,2004,15.45089
slv,2005,16.73384
slv,2006,17.46512
slv,2007,13.64874
slv,2008,11.6546
slv,2009,12.28126
slv,2010,13.78348
slv,2011,12.30861
slv,2012,11.91234
slv,2013,10.11462
slv,2014,11.58398
slv,2015,12.32625
slv,2016,13.69015
slv,2017,15.03155
slv,2018,15.59136
slv,2019,16.26403
slv,2020,18.39716
srb,2007,10.00409
srb,2008,8.98081
srb,2009,14.72752
srb,2010,13.90893
srb,2011,10.30107
srb,2012,10.95977
srb,2013,13.94966
srb,2014,13.13538
srb,2015,16.33636
srb,2016,16.35232
srb,2017,15.55044
srb,2018,18.69687
srb,2019,18.30133
srb,2020,20.60593
ssd,2014,10.61344
ssd,2015,6.17686
sur,2006,46.79388
sur,2007,55.60509
sur,2008,52.09755
sur,2009,52.64341
sur,2010,50.3399
svk,1995,23.8474
svk,1996,22.43185
svk,1997,25.31572
svk,1998,24.81925
svk,1999,24.72609
svk,2000,24.69224
svk,2001,23.95707
svk,2002,23.96964
svk,2003,20.8085
svk,2004,21.18267
svk,2005,23.5773
svk,2006,23.00499
svk,2007,25.10472
svk,2008,23.83127
svk,2009,18.28056
svk,2010,20.95643
svk,2011,21.5245
svk,2012,22.85739
svk,2013,23.48684
svk,2014,23.5211
svk,2015,23.44625
svk,2016,21.61956
svk,2017,21.64646
svk,2018,22.41827
svk,2019,21.03063
svk,2020,18.1749
svn,1995,24.16836
svn,1996,24.53104
svn,1997,25.56402
svn,1998,25.88249
svn,1999,25.23069
svn,2000,25.55145
svn,2001,26.17083
svn,2002,25.80447
svn,2003,25.28183
svn,2004,25.68134
svn,2005,26.54947
svn,2006,28.42961
svn,2007,28.72585
svn,2008,27.41362
svn,2009,22.38673
svn,2010,21.90986
svn,2011,21.56766
svn,2012,20.36761
svn,2013,21.91623
svn,2014,24.44341
svn,2015,23.08999
svn,2016,23.45569
svn,2017,26.47406
svn,2018,27.32566
svn,2019,26.70118
svn,2020,27.46407
swe,1970,27.58608
swe,1971,26.88049
swe,1972,26.35226
swe,1973,26.96593
swe,1974,25.81099
swe,1975,26.54521
swe,1976,24.25639
swe,1977,20.95494
swe,1978,20.43951
swe,1979,21.07596
swe,1980,21.79061
swe,1981,20.13371
swe,1982,18.95316
swe,1983,20.93849
swe,1984,23.29435
swe,1985,23.12725
swe,1986,23.58389
swe,1987,23.76591
swe,1988,24.45788
swe,1989,25.14565
swe,1990,24.02805
swe,1991,20.90794
swe,1992,17.97276
swe,1993,16.05424
swe,1994,19.65034
swe,1995,22.58678
swe,1996,22.57365
swe,1997,23.10467
swe,1998,24.22874
swe,1999,25.66104
swe,2000,26.81458
swe,2001,27.21958
swe,2002,26.43512
swe,2003,27.78778
swe,2004,27.7932
swe,2005,28.38206
swe,2006,31.13586
swe,2007,32.55504
swe,2008,32.0396
swe,2009,27.33616
swe,2010,29.14082
swe,2011,29.03299
swe,2012,27.69397
swe,2013,27.33684
swe,2014,27.56478
swe,2015,27.48339
swe,2016,27.10118
swe,2017,28.51226
swe,2018,28.57528
swe,2019,30.33839
swe,2020,30.38613
swz,1974,50.09246
swz,1990,19.66488
swz,1991,19.72722
swz,1992,17.371
swz,1993,13.98
swz,1994,18.10072
swz,1995,15.50492
swz,1996,13.96619
swz,1997,17.23629
swz,1998,13.51038
swz,1999,13.01257
swz,2000,21.01459
swz,2001,26.73497
swz,2002,22.73133
swz,2003,21.33278
swz,2004,18.61184
swz,2005,23.02163
swz,2006,19.36269
swz,2007,21.65007
swz,2008,13.58557
swz,2009,9.06338
swz,2010,7.54932
swz,2011,3.85089
swz,2012,17.63902
swz,2013,22.63339
swz,2014,23.55677
swz,2015,22.64209
swz,2016,19.14625
swz,2017,16.2235
swz,2018,16.09302
swz,2019,15.56645
swz,2020,15.23784
sxm,2011,8.15732
sxm,2012,18.051
sxm,2013,15.88853
sxm,2014,14.88022
sxm,2015,18.99465
sxm,2016,17.50265
sxm,2017,25.5323
sxm,2018,45.25719
syc,1976,29.21129
syc,1977,43.65369
syc,1978,46.14997
syc,1979,26.15968
syc,1980,32.37093
syc,1981,22.64548
syc,1982,10.62405
syc,1983,17.42757
syc,1984,29.51023
syc,1985,32.35165
syc,1986,31.31127
syc,1987,33.94977
syc,1988,34.18727
syc,1989,28.13027
syc,1990,21.69081
syc,1991,20.23271
syc,1992,19.44905
syc,1993,19.4494
