geo,time,en_atm_ghgt_zg
eth,1997,9.67272
eth,1998,183.66708
eth,1999,223.61384
eth,2000,172.83222
eth,2001,114.94293
eth,2002,177.48578
eth,2003,155.17114
eth,2004,160.39691
eth,2005,197.18938
eth,2006,160.30163
eth,2007,180.8397
eth,2008,160.42306
eth,2009,170.47699
eth,2010,171.57447
eth,2011,173.46848
eth,2012,175.32031
fin,1991,-0.11505
fin,1992,-4.91592
fin,1993,-2.75334
fin,1994,6.88774
fin,1995,2.47673
fin,1996,11.11745
fin,1997,8.65326
fin,1998,3.14725
fin,1999,1.23918
fin,2000,-0.57916
fin,2001,6.26425
fin,2002,11.11347
fin,2003,25.75336
fin,2004,17.2273
fin,2005,0.85332
fin,2006,16.67382
fin,2007,13.48311
fin,2008,3.74518
fin,2009,-0.74274
fin,2010,11.66894
fin,2011,0.75384
fin,2012,-8.57934
fji,1991,-6.70271
fji,1992,-14.07305
fji,1993,-9.81309
fji,1994,-10.51122
fji,1995,-6.29785
fji,1996,-4.5504
fji,1997,-4.79466
fji,1998,-0.26415
fji,1999,-10.22242
fji,2000,-32.38403
fji,2001,-29.60692
fji,2002,-22.40858
fji,2003,-17.05454
fji,2004,-22.25913
fji,2005,-21.16031
fji,2006,-16.44122
fji,2007,-9.92625
fji,2008,-8.79836
fji,2009,0.3096
fji,2010,-7.08253
fji,2011,-4.96473
fji,2012,-3.03546
fra,1991,4.73902
fra,1992,1.68184
fra,1993,-2.4502
fra,1994,-2.98271
fra,1995,-2.10428
fra,1996,3.21692
fra,1997,1.8994
fra,1998,4.17647
fra,1999,1.62502
fra,2000,0.94412
fra,2001,1.8964
fra,2002,0.57057
fra,2003,1.78874
fra,2004,1.07513
fra,2005,0.44076
fra,2006,-1.32037
fra,2007,-2.47675
fra,2008,-1.84992
fra,2009,-4.89638
fra,2010,-4.06577
fra,2011,-9.37985
fra,2012,-10.01264
fsm,1991,1.8479
fsm,1992,3.75969
fsm,1993,5.6369
fsm,1994,6.26768
fsm,1995,21.39167
fsm,1996,21.94706
gab,1991,-6.48722
gab,1992,14.82183
gab,1993,-3.93803
gab,1994,-0.08619
gab,1995,7.76671
gab,1996,10.52765
gab,1997,5.70642
gab,1998,210.58464
gab,1999,191.11646
gab,2000,168.17206
gab,2001,12.01076
gab,2002,3.08839
gab,2003,19.97196
gab,2004,23.30142
gab,2005,15.55008
gab,2006,13.76074
gab,2007,6.54632
gab,2008,403.46277
gab,2009,16.68819
gab,2010,177.38004
gab,2011,179.58915
gab,2012,181.59182
gbr,1991,0.69388
gbr,1992,-2.08746
gbr,1993,-5.61841
gbr,1994,-6.24855
gbr,1995,-6.29251
gbr,1996,-4.23051
gbr,1997,-7.8558
gbr,1998,-9.27334
gbr,1999,-12.49823
gbr,2000,-13.29657
gbr,2001,-12.11513
gbr,2002,-14.88231
gbr,2003,-13.67021
gbr,2004,-14.70923
gbr,2005,-15.19936
gbr,2006,-15.29931
gbr,2007,-16.83281
gbr,2008,-18.24742
gbr,2009,-24.74169
gbr,2010,-21.57078
gbr,2011,-26.91334
gbr,2012,-24.63376
geo,1991,-17.7864
geo,1992,-28.55261
geo,1993,-39.78312
geo,1994,-56.84793
geo,1995,-64.37451
geo,1996,-66.16633
geo,1997,-68.40196
geo,1998,-70.57878
geo,1999,-71.26584
geo,2000,-69.76942
geo,2001,-74.39041
geo,2002,-45.97814
geo,2003,-74.74282
geo,2004,-73.3953
geo,2005,-70.72215
geo,2006,-69.02132
geo,2007,-66.28782
geo,2008,-67.86513
geo,2009,-65.33251
geo,2010,-65.70272
geo,2011,-61.62854
geo,2012,-61.72809
gha,1991,-15.74069
gha,1992,-2.88111
gha,1993,-6.30783
gha,1994,-5.08979
gha,1995,3.44199
gha,1996,3.74587
gha,1997,6.46479
gha,1998,342.34586
gha,1999,220.47646
gha,2000,265.13882
gha,2001,253.90455
gha,2002,214.84623
gha,2003,266.25927
gha,2004,140.99308
gha,2005,283.64967
gha,2006,252.7468
gha,2007,263.89776
gha,2008,320.64824
gha,2009,255.68931
gha,2010,260.84282
gha,2011,263.19409
gha,2012,265.4252
gib,1991,37.6063
gib,1992,61.71853
gib,1993,63.89078
gib,1994,91.56991
gib,1995,89.7737
gib,1996,91.74357
gib,1997,99.70038
gib,1998,109.62746
gib,1999,117.58318
gib,2000,123.37801
gib,2001,127.22316
gib,2002,131.32203
gib,2003,141.13455
gib,2004,143.21017
gib,2007,167.478
gib,2011,187.93387
gib,2012,196.64501
gin,1991,-18.88764
gin,1992,-7.89349
gin,1993,-13.51705
gin,1994,-13.57102
gin,1995,-4.04076
gin,1996,-5.25303
gin,1997,-4.61241
gin,1998,78.51097
gin,1999,37.88408
gin,2000,29.44495
gin,2001,23.20684
gin,2002,56.87042
gin,2003,15.18588
gin,2004,17.04038
gin,2005,25.70472
gin,2006,55.7394
gin,2007,39.82821
gin,2008,107.49804
gin,2009,145.83469
gin,2010,53.86375
gin,2011,54.69288
gin,2012,55.51319
gmb,1991,-3.98403
gmb,1992,-0.83958
gmb,1993,-2.14794
gmb,1994,0.49814
gmb,1995,4.58829
gmb,1996,4.29989
gmb,1997,5.17631
gmb,1998,75.57718
gmb,1999,128.21737
gmb,2000,140.83848
gmb,2001,213.60495
gmb,2002,186.47175
gmb,2003,104.98457
gmb,2004,161.89339
gmb,2005,152.32255
gmb,2006,215.3707
gmb,2007,238.72393
gmb,2008,181.64724
gmb,2009,153.2789
gmb,2010,192.67038
gmb,2011,194.71741
gmb,2012,196.67667
gnb,1991,-8.19951
gnb,1992,-2.19929
gnb,1993,-2.95492
gnb,1994,-1.85312
gnb,1995,4.43635
gnb,1996,3.94441
gnb,1997,4.9325
gnb,1998,299.82282
gnb,1999,415.47854
gnb,2000,316.95688
gnb,2001,358.30164
gnb,2002,263.86285
gnb,2003,569.02486
gnb,2004,337.35299
gnb,2005,242.70619
gnb,2006,542.12093
gnb,2007,320.09146
gnb,2008,256.5843
gnb,2009,209.84291
gnb,2010,362.69055
gnb,2011,364.82825
gnb,2012,366.8885
gnq,1991,169.68667
gnq,1992,334.31658
gnq,1993,506.55743
gnq,1994,671.6505
gnq,1995,718.46926
gnq,1996,782.084
gnq,1997,1106.84161
gnq,1998,1348.35155
gnq,1999,1454.21086
gnq,2000,1563.37756
gnq,2001,2068.6237
gnq,2004,2182.01926
gnq,2005,2232.10968
gnq,2006,2239.19826
gnq,2007,2335.34331
gnq,2008,2269.28651
gnq,2009,2299.75392
gnq,2010,2406.00408
gnq,2012,2519.01957
grc,1991,-1.02626
grc,1992,0.28263
grc,1993,-0.3484
grc,1994,0.79975
grc,1995,2.73529
grc,1996,5.89226
grc,1997,9.83653
grc,1998,17.8007
grc,1999,13.65491
grc,2000,19.20815
grc,2001,17.96092
grc,2002,19.145
grc,2003,22.83511
grc,2004,22.20061
grc,2005,24.18518
grc,2006,21.36815
grc,2007,31.79549
grc,2008,21.36543
grc,2009,17.28421
grc,2010,11.22185
grc,2011,8.64367
grc,2012,4.04735
grd,1991,-0.28251
grd,1992,-0.10634
grd,1993,-0.95512
grd,1994,17.55891
grd,1995,12.49977
grd,1996,24.94592
grd,1997,31.73405
grd,1998,30.20981
grd,1999,40.48519
grd,2000,200.80034
grd,2001,181.62404
grd,2002,203.81529
grd,2003,199.7716
grd,2004,217.30984
grd,2005,256.0774
grd,2006,298.25699
grd,2007,296.29614
grd,2008,307.67886
grd,2009,308.53425
grd,2010,332.33204
grd,2011,346.9152
grd,2012,359.89846
gtm,1991,12.951
gtm,1992,11.59094
gtm,1993,23.89902
gtm,1994,23.95535
gtm,1995,31.04893
gtm,1996,33.49748
gtm,1997,29.43841
gtm,1998,487.3522
gtm,1999,55.07603
gtm,2000,369.60483
gtm,2001,46.04948
gtm,2002,110.79902
gtm,2003,270.38965
gtm,2004,63.46057
gtm,2005,179.99004
gtm,2006,81.12662
gtm,2007,128.64273
gtm,2008,120.41399
gtm,2009,148.99555
gtm,2010,103.44008
gtm,2011,107.61726
gtm,2012,111.40865
gum,1991,2.17413
gum,1992,4.63541
gum,1993,7.10527
gum,1994,9.42382
gum,1995,11.66029
gum,1996,13.80658
gum,1997,15.972
gum,1998,11.2693
gum,1999,13.3911
gum,2000,15.56376
gum,2001,17.74029
gum,2002,20.0448
gum,2003,22.13329
gum,2004,24.34408
gum,2005,26.41814
gum,2006,28.57105
gum,2007,30.84638
gum,2008,33.27644
gum,2009,35.3838
gum,2010,38.94054
gum,2011,40.84867
gum,2012,42.67605
guy,1991,-1.36192
guy,1992,3.80129
guy,1993,10.69535
guy,1994,-9.03583
guy,1995,-3.75504
guy,1996,-1.85507
guy,1997,-1.88935
guy,1998,-23.1361
guy,1999,-72.63539
guy,2000,-73.67727
guy,2001,-70.86337
guy,2002,-69.60665
guy,2003,-65.39694
guy,2004,-70.33311
guy,2005,-70.61728
guy,2006,-72.22533
guy,2007,-70.48585
guy,2008,-69.44909
guy,2009,53.94672
guy,2010,-64.52267
guy,2011,-63.89356
guy,2012,-63.30733
hkg,1991,7.94456
hkg,1992,20.00984
hkg,1993,26.70038
hkg,1994,9.38398
hkg,1995,9.09213
hkg,1996,6.74182
hkg,1997,0.03682
hkg,1998,23.5453
hkg,1999,31.44473
hkg,2000,21.57951
hkg,2001,24.79059
hkg,2002,21.22403
hkg,2003,28.55834
hkg,2004,23.39541
hkg,2005,24.58708
hkg,2006,27.16357
hkg,2007,31.67665
hkg,2008,39.43788
hkg,2009,39.68738
hkg,2010,47.76892
hkg,2011,52.86099
hkg,2012,57.38974
hnd,1991,12.50694
hnd,1992,4.84272
hnd,1993,12.03277
hnd,1994,13.91566
hnd,1995,22.59592
hnd,1996,25.25024
hnd,1997,17.46556
hnd,1998,66.43342
hnd,1999,2.00729
hnd,2000,59.81221
hnd,2001,-8.6372
hnd,2002,8.35488
hnd,2003,66.10016
hnd,2004,9.35807
hnd,2005,69.12044
hnd,2006,21.60405
hnd,2007,39.76364
hnd,2008,44.18952
hnd,2009,44.85777
hnd,2010,43.29941
hnd,2011,46.36323
hnd,2012,49.15454
hrv,1991,-24.14548
hrv,1992,-28.61551
hrv,1993,-28.36963
hrv,1994,-30.65132
hrv,1995,-29.11551
hrv,1996,-30.61216
hrv,1997,-23.8652
hrv,1998,-21.02322
hrv,1999,-21.68206
hrv,2000,-21.36873
hrv,2001,-21.79193
hrv,2002,-18.51944
hrv,2003,-13.59593
hrv,2004,-14.51825
hrv,2005,-14.02297
hrv,2006,-12.795
hrv,2007,-4.12627
hrv,2008,-5.17145
hrv,2009,-9.4238
hrv,2010,-10.25408
hrv,2011,-12.32446
hrv,2012,-12.41792
hti,1991,3.34323
hti,1992,8.01015
hti,1993,5.08568
hti,1994,-3.26981
hti,1995,11.0939
hti,1996,17.04878
hti,1997,23.80681
hti,1998,26.00279
hti,1999,30.68211
hti,2000,34.01372
hti,2001,39.9763
hti,2002,42.17471
hti,2003,41.85013
hti,2004,46.93543
hti,2005,50.45654
hti,2006,52.5053
hti,2007,59.36586
hti,2008,57.96928
hti,2009,57.79669
hti,2010,59.51445
hti,2011,62.31935
hti,2012,64.93352
hun,1991,-7.5101
hun,1992,-18.18251
hun,1993,-18.75359
hun,1994,-19.481
hun,1995,-20.63594
hun,1996,-17.26123
hun,1997,-19.26316
hun,1998,-20.15682
hun,1999,-19.86037
hun,2000,-22.62396
hun,2001,-22.12463
hun,2002,-23.50561
hun,2003,-21.07897
hun,2004,-22.15868
hun,2005,-22.56072
hun,2006,-22.97395
hun,2007,-25.85383
hun,2008,-26.62511
hun,2009,-32.53652
hun,2010,-32.08688
hun,2011,-33.99946
hun,2012,-35.43111
idn,1991,89.92736
idn,1992,80.02466
idn,1993,19.86043
idn,1994,85.0663
idn,1995,12.91353
idn,1996,12.78393
idn,1997,332.64812
idn,1998,2.23787
idn,1999,-42.59034
idn,2000,-46.57476
idn,2001,-27.05039
idn,2002,47.66332
idn,2003,-23.72879
idn,2004,-9.0034
idn,2005,0.50889
idn,2006,104.383
idn,2007,-33.65914
idn,2008,-31.63053
idn,2009,-1.4443
idn,2010,-36.07575
idn,2011,-34.46534
idn,2012,-33.00646
ind,1991,4.0288
ind,1992,7.13931
ind,1993,9.68422
ind,1994,13.95851
ind,1995,19.03824
ind,1996,23.1708
ind,1997,26.96938
ind,1998,27.50475
ind,1999,40.98881
ind,2000,35.88203
ind,2001,35.19093
ind,2002,38.19617
ind,2003,42.45995
ind,2004,50.66868
ind,2005,52.62387
ind,2006,60.93452
ind,2007,71.69238
ind,2008,75.77943
ind,2009,87.01835
ind,2010,99.76309
ind,2011,103.89962
ind,2012,116.44486
irl,1991,0.60535
irl,1992,0.50588
irl,1993,1.15129
irl,1994,3.36495
irl,1995,4.25541
irl,1996,6.96635
irl,1997,9.16563
irl,1998,-0.2985
irl,1999,1.60163
irl,2000,3.90359
irl,2001,6.96948
irl,2002,5.35426
irl,2003,5.01553
irl,2004,4.85925
irl,2005,6.85773
irl,2006,9.02694
irl,2007,6.78503
irl,2008,6.93703
irl,2009,0.04556
irl,2010,0.01228
irl,2011,-6.57957
irl,2012,-4.80333
irn,1991,9.24721
irn,1992,15.88402
irn,1993,15.62338
irn,1994,28.24709
irn,1995,30.55027
irn,1996,36.01371
irn,1997,42.01784
irn,1998,44.6993
irn,1999,50.02508
irn,2000,57.93765
irn,2001,62.41204
irn,2002,70.37594
irn,2003,81.95602
irn,2004,94.67526
irn,2005,103.25149
irn,2006,118.50064
irn,2007,129.4421
irq,1991,-29.69508
irq,1992,-20.05232
irq,1993,-3.29447
irq,1994,6.80065
irq,1995,7.42859
irq,1996,-1.69323
irq,1997,3.392
irq,1998,6.16791
irq,1999,11.02728
irq,2000,24.56884
irq,2001,33.02134
irq,2002,28.85826
irq,2003,7.93504
irq,2004,25.59132
irq,2005,24.77835
irq,2006,29.67568
irq,2007,30.25246
irq,2008,38.0555
irq,2009,38.6089
irq,2010,47.1002
irq,2011,51.65962
irq,2012,55.73751
isl,1991,-0.22251
isl,1992,-4.37972
isl,1993,-3.98621
isl,1994,-3.57028
isl,1995,-4.05469
isl,1996,-2.66258
isl,1997,-3.08609
isl,1998,-83.5246
isl,1999,-83.19039
isl,2000,-81.05633
isl,2001,-82.39551
isl,2002,-81.78676
isl,2003,-81.88567
isl,2004,-81.51158
isl,2005,-81.70753
isl,2006,-80.55729
isl,2007,-79.55469
isl,2008,-76.82408
isl,2009,-76.36007
isl,2010,-75.22641
isl,2011,-74.5864
isl,2012,-74.65719
isr,1991,1.77897
isr,1992,8.44045
isr,1993,17.99481
isr,1994,26.39382
isr,1995,34.45115
isr,1996,42.69488
isr,1997,48.04859
isr,1998,50.35638
isr,1999,54.0008
isr,2000,65.6665
isr,2001,66.32208
isr,2002,75.43291
isr,2003,80.5983
isr,2004,78.18094
isr,2005,80.14198
isr,2006,85.79345
isr,2007,94.72325
isr,2008,89.95157
isr,2009,89.41506
isr,2010,99.63083
isr,2011,106.27441
isr,2012,112.18343
ita,1991,-0.52692
ita,1992,-0.91489
ita,1993,-2.45646
ita,1994,-3.01773
ita,1995,1.90772
ita,1996,-0.2803
ita,1997,-0.07687
ita,1998,2.02079
ita,1999,2.49763
ita,2000,7.58404
ita,2001,6.79985
ita,2002,8.25865
ita,2003,11.04365
ita,2004,10.61982
ita,2005,10.87929
ita,2006,10.72401
ita,2007,7.59058
ita,2008,4.03307
ita,2009,-5.51664
ita,2010,-3.79445
ita,2011,-5.13909
ita,2012,-5.13615
jam,1991,0.5619
jam,1992,9.98469
jam,1993,12.3051
jam,1994,12.90374
jam,1995,16.81597
jam,1996,20.69452
jam,1997,22.9495
jam,1998,27.42036
jam,1999,30.57172
jam,2000,32.67672
jam,2001,31.44734
jam,2002,32.97381
jam,2003,39.05719
jam,2004,43.99779
jam,2005,42.87567
jam,2006,56.12861
jam,2007,65.5026
jam,2008,49.2889
jam,2009,48.98351
jam,2010,56.46891
jam,2011,61.53186
jam,2012,66.04742
jor,1991,2.52899
jor,1992,20.16895
jor,1993,24.42896
jor,1994,29.59411
jor,1995,36.5086
jor,1996,41.43712
jor,1997,45.10153
jor,1998,47.93471
jor,1999,47.72489
jor,2000,53.44886
jor,2001,52.22751
jor,2002,62.37708
jor,2003,61.45786
jor,2004,80.02793
jor,2005,92.59525
jor,2006,96.76228
jor,2007,106.05166
jor,2008,110.95308
jor,2009,109.63
jor,2010,120.61687
jor,2011,127.95113
jor,2012,134.48446
jpn,1991,1.09282
jpn,1992,1.99032
jpn,1993,2.17653
jpn,1994,6.22064
jpn,1995,8.96505
jpn,1996,9.15451
jpn,1997,8.40983
jpn,1998,5.11138
jpn,1999,7.23037
jpn,2000,7.78113
jpn,2001,6.3829
jpn,2002,9.02731
jpn,2003,9.46029
jpn,2004,9.40641
jpn,2005,10.36496
jpn,2006,9.29139
jpn,2007,12.00912
jpn,2008,6.16926
jpn,2009,-1.1062
jpn,2010,3.50676
jpn,2011,7.05855
jpn,2012,13.35066
kaz,1991,-2.53096
kaz,1992,-1.67133
kaz,1993,-12.17705
kaz,1994,-22.41349
kaz,1995,-33.58234
kaz,1996,-26.85062
kaz,1997,-44.31622
kaz,1998,-41.3219
kaz,1999,-50.89349
kaz,2000,-44.29211
kaz,2001,-39.93759
kaz,2002,-23.20944
kaz,2003,-31.02196
kaz,2004,-23.39395
kaz,2005,-21.66314
kaz,2006,-12.75305
kaz,2007,-15.16309
kaz,2008,-11.22211
kaz,2009,-22.69457
kaz,2010,-6.69768
kaz,2011,-5.85972
kaz,2012,-1.5549
ken,1991,-2.0596
ken,1992,0.17693
ken,1993,2.31935
ken,1994,5.97073
ken,1995,7.3321
ken,1996,5.62606
ken,1997,5.88669
ken,1998,71.00581
ken,1999,20.68395
ken,2000,18.7302
ken,2001,14.05282
ken,2002,12.43285
ken,2003,18.91356
ken,2004,19.5183
ken,2005,24.95563
ken,2006,28.43837
ken,2007,36.23518
ken,2008,36.80728
ken,2009,34.93442
ken,2010,35.26162
ken,2011,37.41576
ken,2012,39.43949
kgz,1991,-9.31351
kgz,1992,-33.8583
kgz,1993,-46.69155
kgz,1994,-59.72083
kgz,1995,-68.48655
kgz,1996,-62.36015
kgz,1997,-65.6948
kgz,1998,-66.59002
kgz,1999,-70.43517
kgz,2000,-70.03305
kgz,2001,-72.96909
kgz,2002,-68.85638
kgz,2003,-66.97158
kgz,2004,-66.21837
kgz,2005,-67.39355
kgz,2006,-67.909
kgz,2007,-65.55539
kgz,2008,-64.32655
kgz,2009,-60.28382
kgz,2010,-60.91557
kgz,2011,-58.37636
kgz,2012,-58.55343
khm,1991,-6.81132
khm,1992,6.67977
khm,1993,2.5751
khm,1994,-9.04758
khm,1995,6.49662
khm,1996,-2.55453
khm,1997,0.14677
khm,1998,541.92666
khm,1999,180.36172
khm,2000,115.74887
khm,2001,227.81508
khm,2002,456.27036
khm,2003,442.91117
khm,2004,813.73765
khm,2005,418.66062
khm,2006,423.10321
khm,2007,909.6962
khm,2008,517.14669
khm,2009,349.11036
khm,2010,546.82277
khm,2011,549.72495
khm,2012,552.59776
kir,1991,11.12727
kir,1992,2.96406
kir,1993,3.62903
kir,1994,-0.86394
kir,1995,0.95341
kir,1996,6.15981
kir,1997,9.8927
kir,1998,-1.6933
kir,1999,1.61793
kir,2000,7.33763
kir,2001,10.43999
kir,2002,12.60405
kir,2003,12.20499
kir,2004,16.21611
kir,2007,29.15011
kir,2009,32.47665
kor,1991,9.38102
kor,1992,18.00774
kor,1993,28.13099
kor,1994,39.10505
kor,1995,50.95763
kor,1996,62.17724
kor,1997,71.02582
kor,1998,49.9141
kor,1999,63.05629
kor,2000,70.6548
kor,2001,73.83423
kor,2002,77.98234
kor,2003,81.76662
kor,2004,87.17087
kor,2005,86.812
kor,2006,88.25115
kor,2007,91.53273
kor,2008,97.99653
kor,2009,97.8338
kor,2010,109.26321
kor,2011,116.33367
kor,2012,122.62453
lao,1991,-11.64416
lao,1992,27.58767
lao,1993,4.4283
lao,1994,-6.57708
lao,1995,5.81202
lao,1996,-18.04642
lao,1997,-17.17035
lao,1998,370.4383
lao,1999,375.55731
lao,2000,-18.12445
lao,2001,-47.03251
lao,2002,15.45077
lao,2003,-32.24717
lao,2004,153.35942
lao,2005,77.38898
lao,2006,-16.77884
lao,2007,135.58334
lao,2008,-29.18485
lao,2009,-18.78269
lao,2010,26.24206
lao,2011,435.89278
lao,2012,436.76158
lbr,1991,-15.73381
lbr,1992,-17.6282
lbr,1993,-19.75906
lbr,1994,-20.93675
lbr,1995,-18.51169
lbr,1996,-14.86927
lbr,1997,-8.56593
lbr,1998,184.18506
lbr,1999,92.36967
lbr,2000,18.47565
lbr,2001,23.47356
lbr,2002,16.81362
lbr,2003,17.71048
lbr,2004,31.89817
lbr,2005,18.84001
lbr,2006,41.27581
lbr,2007,62.48589
lbr,2008,63.37219
lbr,2009,48.34575
lbr,2010,57.40401
lbr,2011,59.61932
lbr,2012,61.70614
lby,1991,0.01135
lby,1992,-9.16843
lby,1993,-9.04258
lby,1994,-0.34517
lby,1995,6.7808
lby,1996,10.11313
lby,1997,3.82659
lby,1998,3.69858
lby,1999,-1.489
lby,2000,4.24523
lby,2001,2.42473
lby,2002,3.6913
lby,2003,11.71121
lby,2004,12.26771
lby,2005,14.503
lby,2006,16.7739
lby,2007,16.40041
lby,2008,21.55522
lby,2009,21.15668
lby,2010,27.35353
lby,2011,31.10754
lby,2012,34.47445
lca,1991,1.41956
lca,1992,2.40234
lca,1993,-4.76827
lca,1994,12.21079
lca,1995,20.14599
lca,1996,25.01862
lca,1997,18.84513
lca,2000,45.59911
lca,2001,46.79448
lca,2002,48.25225
lca,2003,53.65296
lca,2004,69.11314
lca,2005,70.09648
lca,2006,77.29527
lca,2007,84.18652
lca,2008,91.8881
lca,2009,92.13382
lca,2010,102.76247
lca,2011,109.38554
lca,2012,115.2932
lka,1991,-1.8932
lka,1992,4.14953
lka,1993,5.67109
lka,1994,12.92471
lka,1995,12.14484
lka,1996,17.96955
lka,1997,16.36193
lka,1998,11.84575
lka,1999,24.14486
lka,2000,26.68029
lka,2001,22.0371
lka,2002,27.67227
lka,2003,33.74165
lka,2004,38.16817
lka,2005,48.12172
lka,2006,41.46604
lka,2007,51.09003
lka,2008,52.10293
lka,2009,51.40406
lka,2010,58.50312
lka,2011,62.2655
lka,2012,65.68814
lso,1991,-0.50415
lso,1992,12.0178
lso,1993,5.76384
lso,1994,4.60567
lso,1995,2.97584
lso,1996,-2.28088
lso,1997,-3.80045
lso,1998,151.57961
lso,1999,102.77081
lso,2000,71.61773
lso,2001,104.22098
lso,2002,56.27828
lso,2003,147.02735
lso,2004,24.36087
lso,2005,96.76229
lso,2006,14.81479
lso,2007,135.83549
lso,2008,35.1181
lso,2009,44.91834
lso,2010,81.9609
lso,2011,83.24258
lso,2012,84.48045
ltu,1991,3.45502
ltu,1992,-29.96986
ltu,1993,-41.69931
ltu,1994,-44.42839
ltu,1995,-46.23248
ltu,1996,-44.50084
ltu,1997,-45.02409
ltu,1998,-53.32758
ltu,1999,-58.17034
ltu,2000,-60.88451
ltu,2001,-61.26802
ltu,2002,-59.58425
ltu,2003,-59.90525
ltu,2004,-58.55877
ltu,2005,-56.62966
ltu,2006,-55.68605
ltu,2007,-52.5415
ltu,2008,-50.80895
ltu,2009,-54.96599
ltu,2010,-50.70988
ltu,2011,-46.0393
ltu,2012,-45.82305
lux,1991,4.96499
lux,1992,3.29603
lux,1993,5.0071
lux,1994,-0.95355
lux,1995,-18.11235
lux,1996,-19.63817
lux,1997,-22.64132
lux,1998,-28.80398
lux,1999,-26.09296
lux,2000,-21.62742
lux,2001,-18.32398
lux,2002,-11.79002
lux,2003,-8.05041
lux,2004,0.1064
lux,2005,2.62429
lux,2006,2.98943
lux,2007,-0.2255
lux,2008,-3.05025
lux,2009,-5.79048
lux,2010,-0.51266
lux,2011,-1.31616
lux,2012,-3.74742
lva,1991,-6.20266
lva,1992,-18.70313
lva,1993,-28.57831
lva,1994,-37.40668
lva,1995,-44.21075
lva,1996,-44.19362
lva,1997,-46.38358
lva,1998,-61.6672
lva,1999,-64.13102
lva,2000,-65.81951
lva,2001,-64.09129
lva,2002,-59.16466
lva,2003,-62.03116
lva,2004,-61.3226
lva,2005,-60.53139
lva,2006,-58.25573
lva,2007,-57.18118
lva,2008,-57.8093
lva,2009,-59.66373
lva,2010,-56.42716
lva,2011,-57.97139
lva,2012,-58.58377
mar,1991,1.99792
mar,1992,5.26495
mar,1993,5.09245
mar,1994,9.8807
mar,1995,11.61064
mar,1996,12.08045
mar,1997,17.04257
mar,1998,21.56004
mar,1999,28.50863
mar,2000,35.77502
mar,2001,42.65214
mar,2002,43.63492
mar,2003,44.55494
mar,2004,75.77905
mar,2005,86.51039
mar,2006,90.24292
mar,2007,94.74448
mar,2008,93.51233
mar,2009,92.18416
mar,2010,102.66585
mar,2011,108.77619
mar,2012,114.25071
mda,1991,-16.78619
mda,1992,-29.44057
mda,1993,-40.11427
mda,1994,-50.00255
mda,1995,-56.21358
mda,1996,-55.52209
mda,1997,-58.61145
mda,1998,-62.64437
mda,1999,-68.81684
mda,2000,-71.61137
mda,2001,-70.09734
mda,2002,-70.34028
mda,2003,-68.45553
mda,2004,-67.64953
mda,2005,-66.43985
mda,2006,-67.80473
mda,2007,-68.01461
mda,2008,-70.62785
mda,2009,-71.05246
mda,2010,-70.18468
mda,2011,-69.93545
mda,2012,-70.15333
mdg,1991,-9.19703
mdg,1992,18.76324
mdg,1993,-12.07487
mdg,1994,-5.19896
mdg,1995,-3.79014
mdg,1996,-10.83157
mdg,1997,-12.70412
mdg,1998,194.65614
mdg,1999,88.12462
mdg,2000,74.10876
mdg,2001,172.58271
mdg,2002,74.88309
mdg,2003,238.75303
mdg,2004,81.54813
mdg,2005,230.5229
mdg,2006,121.83282
mdg,2007,177.71633
mdg,2008,95.37081
mdg,2009,144.00524
mdg,2010,142.44708
mdg,2011,143.18162
mdg,2012,143.89798
mex,1991,2.2307
mex,1992,0.10009
mex,1993,1.61287
mex,1994,5.27668
mex,1995,4.41367
mex,1996,7.82219
mex,1997,9.10356
mex,1998,40.10356
mex,1999,12.08058
mex,2000,16.66262
mex,2001,10.88929
mex,2002,14.87979
mex,2003,21.76151
mex,2004,14.90213
mex,2005,29.77992
mex,2006,29.94768
mex,2007,30.79375
mex,2008,30.35852
mex,2009,31.30805
mex,2010,30.19814
mex,2011,32.11777
mex,2012,34.25551
mkd,1991,-10.10689
mkd,1992,-19.12
mkd,1993,-17.76025
mkd,1994,-18.68886
mkd,1995,-19.18526
mkd,1996,-10.59965
mkd,1997,-18.30838
mkd,2004,-21.47824
mkd,2005,-19.10112
mkd,2006,-19.32624
mkd,2007,-13.00249
mkd,2008,-18.04572
mkd,2009,-18.76776
mkd,2010,-14.45345
mkd,2011,-11.74437
mkd,2012,-9.32588
mli,1991,-13.46127
mli,1992,-3.96248
mli,1993,-7.30555
mli,1994,-6.07447
mli,1995,2.23701
mli,1996,1.76694
mli,1997,4.67267
mli,1998,180.61258
mli,1999,154.68809
mli,2000,128.10061
mli,2001,173.05675
mli,2002,159.23603
mli,2003,118.55736
mli,2004,187.0401
mli,2005,182.77809
mli,2006,171.40675
mli,2007,142.72276
mli,2008,182.16537
mli,2009,140.64402
mli,2010,149.4886
mli,2011,150.48327
mli,2012,151.46966
mlt,1991,-3.98515
mlt,1992,-5.38979
mlt,1993,19.8785
mlt,1994,8.40776
mlt,1995,4.04676
mlt,1996,2.09875
mlt,1997,8.82419
mlt,1998,5.27116
mlt,1999,6.76243
mlt,2000,-2.00542
mlt,2001,17.04049
mlt,2002,-2.05088
mlt,2003,13.43482
mlt,2004,15.91815
mlt,2005,21.55891
mlt,2006,17.32177
mlt,2007,23.88784
mmr,1991,-11.26919
mmr,1992,31.52433
