geo,time,bm_gsr_royl_cd
ind,2001,317035850.70258
ind,2002,345233066.96267
ind,2003,549887942.05063
ind,2004,611481232.35459
ind,2005,671829366.31862
ind,2006,845949436.03058
ind,2007,1159824390.70936
ind,2008,1528826912.72299
ind,2009,1860070100.10474
ind,2010,2438302981.08653
ind,2011,2819291078.7559
ind,2012,3990055616.79302
ind,2013,3903908830.45921
ind,2014,4848711888.70729
ind,2015,5009034406.59605
ind,2016,5466041709.7527
ind,2017,6515405393.63595
ind,2018,7905957776.50492
ind,2019,7889685402.17332
ind,2020,7241107556.78618
irl,2005,19214895716.55709
irl,2006,22041813682.5763
irl,2007,24012890153.5298
irl,2008,35450512679.9349
irl,2009,35043049664.2151
irl,2010,37458289198.4127
irl,2011,40850357075.8387
irl,2012,38193322607.87849
irl,2013,42172564892.3144
irl,2014,57267745572.5708
irl,2015,70703012433.9491
irl,2016,76560417794.41139
irl,2017,75297536577.42979
irl,2018,85482296094.34081
irl,2019,94262327694.67001
irl,2020,96918874954.21089
irn,1976,0
irn,1977,0
irn,1978,0
irn,1979,0
irn,1980,0
irn,1981,0
irn,1982,0
irn,1983,0
irn,1984,0
irn,1985,0
irn,1986,0
irn,1987,0
irn,1988,0
irn,1989,0
irn,1990,0
irn,1991,0
irn,1992,0
irn,1993,0
irn,1994,0
irn,1995,0
irn,1996,0
irn,1997,0
irn,1998,0
irn,1999,0
irn,2000,0
irq,2005,28600000
irq,2006,0
irq,2007,203600000
irq,2008,100000
irq,2009,400000
irq,2010,5300000
irq,2011,0
irq,2012,0
irq,2013,400000
irq,2014,1000000
irq,2015,1400000
irq,2016,1500000
irq,2017,5700000
irq,2018,7800000
irq,2019,10200000
irq,2020,4900000
isl,1976,0
isl,1977,0
isl,1978,0
isl,1979,0
isl,1980,0
isl,1981,0
isl,1982,0
isl,1983,0
isl,1984,0
isl,1985,0
isl,1986,0
isl,1987,0
isl,1988,0
isl,1989,0
isl,2009,46763922.0451
isl,2010,80111587.12555
isl,2011,68399224.82895
isl,2012,78598088.32037
isl,2013,77949482.46408
isl,2014,119197270.81946
isl,2015,83750707.96108
isl,2016,105225068.80641
isl,2017,116324860.59689
isl,2018,143375790.43957
isl,2019,101900897.83347
isl,2020,72205452.65293
isr,1960,1000000
isr,1961,2000000
isr,1965,2000000
isr,1966,2000000
isr,1967,2000000
isr,1968,3000000
isr,1969,3000000
isr,1970,3000000
isr,1971,4000000
isr,1972,6000000
isr,1973,4000000
isr,1974,8000000
isr,1975,9000000
isr,1976,9000000
isr,1977,11000000
isr,1978,8000000
isr,1979,7000000
isr,1980,3000000
isr,1981,31000000
isr,1982,39300000
isr,1983,33900000
isr,1984,33300000
isr,1985,24900000
isr,1986,31000000
isr,1987,46700000
isr,1988,55500000
isr,1989,64300000
isr,1990,73100000
isr,1991,85900000
isr,1992,103300000
isr,1993,111300000
isr,1994,148300000
isr,1995,155500000
isr,1996,183300000
isr,1997,195300000
isr,1998,212700000
isr,1999,269600000
isr,2000,360600000
isr,2001,459600000
isr,2002,461800000
isr,2003,433400000
isr,2004,490700000
isr,2005,541900000
isr,2006,680900000
isr,2007,912800000
isr,2008,908300000
isr,2009,898600000
isr,2010,831500000
isr,2011,1068300000
isr,2012,1111700000
isr,2013,998000000
isr,2014,1135700000
isr,2015,1061600000
isr,2016,1202100000
isr,2017,1351600000
isr,2018,1381900000
isr,2019,1520200000
isr,2020,1669800000
isr,2021,2172500000
ita,1970,9599999.9904
ita,1971,11325726.86414
ita,1972,13717189.18263
ita,1973,20586403.10727
ita,1974,21468733.30097
ita,1975,19869764.39183
ita,1976,16918955.1721
ita,1977,54537911.93779
ita,1978,31890021.98411
ita,1979,366070968.22692
ita,1980,450202399.43909
ita,1981,411054952.7021
ita,1982,413117698.20044
ita,1983,443025691.8165
ita,1984,401617863.21663
ita,1985,331601910.8831
ita,1986,491903867.6885
ita,1987,507367403.34249
ita,1988,779672190.91186
ita,1989,615722076.20284
ita,1990,1962163127.55162
ita,1991,1470730161.05754
ita,1992,1442119475.96934
ita,1993,1215273153.65085
ita,1994,1180899067.20586
ita,1995,1165087573.85832
ita,1996,1026765692.42946
ita,1997,1003412274.86444
ita,1998,1153316724.16281
ita,1999,2681285650.47619
ita,2000,2621860110.887
ita,2001,2868963291.64102
ita,2002,3231625816.15346
ita,2003,4315235433.52272
ita,2004,4964976033.11689
ita,2005,5517920060.54576
ita,2006,6544011251.91343
ita,2007,8008964320.60484
ita,2008,7233846030.93842
ita,2009,6142374753.37814
ita,2010,6545120561.61616
ita,2011,6609329692.64069
ita,2012,5585999530.02793
ita,2013,5387501409.98311
ita,2014,5179740481.76625
ita,2015,4320634261.88586
ita,2016,4680064923.951
ita,2017,4783536891.9851
ita,2018,5141287990.29305
ita,2019,4952836477.94914
ita,2020,4096757343.0992
jam,1976,4500000
jam,1977,1400000
jam,1978,3000000
jam,1979,4900000
jam,1980,900000
jam,1981,1000000
jam,1982,7500000
jam,1983,1200000
jam,1984,1600000
jam,1985,1900000
jam,1986,2000000
jam,1987,6800000
jam,1988,7900000
jam,1989,11500000
jam,1990,7100000
jam,1991,9400000
jam,1992,2700000
jam,1993,3200000
jam,1994,10500000
jam,1995,19400000
jam,1996,27900000
jam,1997,27600000
jam,1998,30000000
jam,1999,40500000
jam,2000,41000000
jam,2001,38300000
jam,2002,32100000
jam,2003,10800000
jam,2004,9082033
jam,2005,10954140.74
jam,2006,11164167.27
jam,2007,60382721.69959
jam,2008,48152311.87097
jam,2009,44823553.95097
jam,2010,36279447.73097
jam,2011,47410236.73097
jam,2012,60119539.63468
jam,2013,55850569.29461
jam,2014,50762247.76961
jam,2015,50756619.67961
jam,2016,50756619.67961
jam,2017,50756619.67961
jam,2018,50756619.67961
jam,2019,50756619.67961
jam,2020,50756619.67961
jor,1972,0
jor,1973,0
jor,1974,0
jor,1975,0
jor,1976,0
jor,1977,0
jor,1978,0
jor,1979,0
jor,1980,0
jor,1981,0
jor,1982,0
jor,1983,0
jor,1984,0
jor,1985,0
jor,1986,0
jor,1987,0
jor,1988,0
jor,1989,0
jor,1990,0
jor,1991,0
jor,1992,0
jor,1993,0
jor,1994,0
jor,1995,0
jor,2006,0
jor,2007,0
jor,2008,0
jor,2009,0
jor,2010,0
jor,2011,0
jor,2014,2394366.19718
jor,2015,14788732.39437
jor,2016,24084507.04225
jor,2017,21267605.6338
jor,2018,23521126.76056
jor,2019,27183098.59155
jor,2020,24507042.25352
jpn,1996,9828945306.84495
jpn,1997,9620507762.24151
jpn,1998,8947380928.65356
jpn,1999,9854801123.84522
jpn,2000,11006793149.598
jpn,2001,11098561970.8524
jpn,2002,11020739908.8539
jpn,2003,11003388851.9008
jpn,2004,13644338678.2394
jpn,2005,14653524495.4493
jpn,2006,15500422630.0406
jpn,2007,16677754114.4857
jpn,2008,18311541938.9621
jpn,2009,16834677241.2227
jpn,2010,18768647813.32669
jpn,2011,19172720512.1256
jpn,2012,19897558092.8026
jpn,2013,17831143179.9957
jpn,2014,20941598563.3024
jpn,2015,17033762145.6497
jpn,2016,20246369822.2082
jpn,2017,21381387583.9079
jpn,2018,21993730961.7517
jpn,2019,26774027970.6846
jpn,2020,28218283570.1924
kaz,2000,11762250
kaz,2001,13633443
kaz,2002,19912050
kaz,2003,19631955
kaz,2004,25710836
kaz,2005,30903834
kaz,2006,48439128
kaz,2007,67989400
kaz,2008,86660560
kaz,2009,65089100
kaz,2010,85536930
kaz,2011,94623340
kaz,2012,152394296
kaz,2013,147894953.50511
kaz,2014,93680130
kaz,2015,149088505
kaz,2016,126873670
kaz,2017,117050999.26837
kaz,2018,167710230
kaz,2019,141320590
kaz,2020,146183995
ken,1975,0
ken,1976,0
ken,1977,0
ken,1978,0
ken,1979,0
ken,1980,0
ken,1981,0
ken,1982,0
ken,1983,0
ken,1984,0
ken,1985,0
ken,1986,0
ken,1987,1823210.37974
ken,1988,0
ken,1989,4228953.26115
ken,1990,5978677.5049
ken,1991,3846172.48884
ken,1992,3352284.77866
ken,1993,101528079.81426
ken,1994,87130007.14087
ken,1995,64942812.05137
ken,1996,52106048.27932
ken,1997,67870509.1971
ken,1998,46834098.93203
ken,1999,50826564.67846
ken,2000,77305180.52328
ken,2001,62162530.43171
ken,2002,42413135.29661
ken,2003,39191514.88259
ken,2004,50346909.84141
ken,2005,36900044.48788
ken,2006,19722101.68783
ken,2007,23566674.91953
ken,2008,28437098.69776
ken,2009,21238426.64914
ken,2010,17804501.47244
ken,2011,15092611.70642
ken,2012,31781379.39193
ken,2013,77528118.58962
ken,2014,147497625.74995
ken,2015,146181725.58672
ken,2016,144484255.98292
ken,2017,206821068.74964
ken,2018,131726255.17243
ken,2019,121644123.28036
ken,2020,76192114.52065
kgz,1998,3804809.6868
kgz,1999,2816176.96
kgz,2000,9236500
kgz,2001,6924200
kgz,2002,3368008.4
kgz,2003,3547913.7
kgz,2004,2988608.19559
kgz,2005,5983640.55
kgz,2006,19490436.36
kgz,2007,11707867.45
kgz,2008,0
kgz,2009,5662074
kgz,2010,2586897
kgz,2011,6189091
kgz,2012,7755518
kgz,2013,6927118
kgz,2014,4981486
kgz,2015,5954780
kgz,2016,7538903
kgz,2017,5301675
kgz,2018,5911752
kgz,2019,5000636
kgz,2020,5652904
khm,1998,4746705
khm,1999,6719858.4
khm,2000,4435554.2016
khm,2001,4767498.28612
khm,2002,5219087.22776
khm,2003,6011050.77033
khm,2004,6364995.09749
khm,2005,7277620.02427
khm,2006,6979500
khm,2007,10224000
khm,2008,6388500
khm,2009,8416000
khm,2010,6280500
khm,2011,10102500
khm,2012,11139000
khm,2013,11889000
khm,2014,20506256.6076
khm,2015,12465615.55999
khm,2016,10412895.40856
khm,2017,12678687.62572
khm,2018,27718787.99087
khm,2019,26268005.56112
khm,2020,20900816.28051
kir,1979,0
kir,1980,0
kir,1981,0
kir,1982,0
kir,1983,0
kir,1984,0
kir,1992,0
kir,1993,0
kir,1994,0
kir,2020,0
kna,1980,0
kna,1981,0
kna,1982,0
kna,1983,0
kna,1984,0
kna,1985,0
kna,1986,0
kna,1987,0
kna,1988,0
kna,1989,0
kna,1990,133333.33333
kna,1991,159259.25926
kna,1992,111111.11111
kna,1993,48148.14815
kna,1994,14814.81481
kna,1995,0
kna,1996,296296.2963
kna,1997,311111.11111
kna,1998,303703.7037
kna,1999,822222.22222
kna,2000,825925.92593
kna,2001,927777.77778
kna,2002,887159.25926
kna,2003,1281851.85185
kna,2004,1848140.74074
kna,2005,2018966.66667
kna,2006,1750127.40741
kna,2007,1782938.14815
kna,2008,2213601.11111
kna,2009,1619166.66667
kna,2010,1941085.55556
kna,2011,2035227.77778
kna,2012,2073488.14815
kna,2013,2157114.44444
kna,2014,3039400.90919
kna,2015,2556748.67889
kna,2016,2655552.23444
kna,2017,1548652.21111
kna,2018,1977240.66429
kna,2019,3165451.11324
kna,2020,2433624.18599
kor,1976,1000000
kor,1977,3000000
kor,1978,2000000
kor,1979,1000000
kor,1980,125100000
kor,1981,92200000
kor,1982,166200000
kor,1983,175800000
kor,1984,266200000
kor,1985,325600000
kor,1986,478000000
kor,1987,580300000
kor,1988,823300000
kor,1989,1129300000
kor,1990,1376800000
kor,1991,1608700000
kor,1992,1672700000
kor,1993,1451400000
kor,1994,1767300000
kor,1995,2468100000
kor,1996,2537000000
kor,1997,2529800000
kor,1998,2434400000
kor,1999,2741200000
kor,2000,3300300000
kor,2001,3142000000
kor,2002,3125900000
kor,2003,3660100000
kor,2004,4598100000
kor,2005,4720000000
kor,2006,4776500000
kor,2007,5334400000
kor,2008,5823400000
kor,2009,7355600000
kor,2010,9182900000
kor,2011,7415000000
kor,2012,8616600000
kor,2013,9836800000
kor,2014,10546000000
kor,2015,10055900000
kor,2016,9429400000
kor,2017,9701600000
kor,2018,9812300000
kor,2019,9909400000
kor,2020,9888400000
kor,2021,11128700000
kos,2004,2151923.56485
kos,2005,1676108.48211
kos,2006,116017.33129
kos,2007,2409885.99821
kos,2008,5473899.07936
kos,2009,5702068.22586
kos,2010,3703734.34116
kos,2011,515984.43649
kos,2012,405738.34833
kos,2013,2930332.6583
kos,2014,2712198.50822
kos,2015,1698995.01213
kos,2016,2629872.49874
kos,2017,1939327.98019
kos,2018,7061852.14539
kos,2019,10273003.85678
kos,2020,6203745.7703
kwt,1975,0
kwt,1976,0
kwt,1977,0
kwt,1978,0
kwt,1979,0
kwt,1980,0
kwt,1981,0
kwt,1982,0
kwt,1983,0
kwt,1984,0
kwt,1985,0
kwt,1986,0
kwt,1993,0
kwt,1994,0
kwt,1995,0
kwt,1996,0
kwt,1997,0
kwt,1998,0
kwt,1999,0
kwt,2000,0
kwt,2001,0
kwt,2002,0
kwt,2003,0
kwt,2004,0
lao,1984,0
lao,1985,0
lao,1986,0
lao,1987,0
lao,1988,0
lao,1989,0
lao,1990,0
lao,1991,0
lao,1992,0
lao,1994,0
lao,2001,0
lao,2002,0
lao,2003,0
lao,2004,0
lao,2005,0
lao,2006,0
lao,2007,0
lao,2008,0
lao,2009,0
lao,2010,0
lao,2011,0
lao,2017,0
lao,2018,0
lao,2019,0
lao,2020,0
lbn,2002,0
lbn,2003,0
lbn,2004,98.84
lbn,2006,0
lbn,2007,0
lbn,2008,0
lbn,2009,942199.4
lbn,2010,12920910.57108
lbn,2011,40173765.91
lbn,2012,32815724.755
lbn,2013,28121287.528
lbn,2014,34761108.107
lbn,2015,34392576.101
lbn,2016,32884145.909
lbn,2017,22307143.201
lbn,2018,15670585.06158
lbn,2019,22573047.82083
lbn,2020,5018810.25261
lbr,1979,0
lbr,1980,0
lbr,1981,0
lbr,1982,0
lbr,1983,0
lbr,1984,0
lbr,1985,0
lbr,1986,0
lbr,1987,0
lby,1977,0
lby,1978,0
lby,1979,0
lby,1980,0
lby,1981,0
lby,1982,0
lby,1983,0
lby,1984,0
lby,1985,0
lby,1986,0
lby,1987,0
lby,1988,0
lby,1989,0
lby,1990,0
lby,2000,0
lby,2001,0
lby,2002,0
lby,2003,0
lby,2004,0
lby,2005,0
lby,2006,0
lby,2007,0
lby,2008,0
lby,2009,0
lby,2010,0
lby,2011,0
lby,2012,0
lby,2013,0
lca,1976,0
lca,1977,0
lca,1978,0
lca,1979,0
lca,1980,0
lca,1981,0
lca,1982,0
lca,1983,0
lca,1984,0
lca,1985,0
lca,1986,0
lca,1987,0
lca,1988,0
lca,1989,0
lca,1990,0
lca,1991,566666.66667
lca,1992,0
lca,1993,0
lca,1994,1222222.22222
lca,1995,1559259.25926
lca,1996,1462962.96296
lca,1997,1370370.37037
lca,1998,1959259.25926
lca,1999,1570370.37037
lca,2000,1570370.37037
lca,2001,1377777.77778
lca,2002,2177777.77778
lca,2003,2403703.7037
lca,2004,2381111.11111
lca,2005,2381470.37037
lca,2006,2432592.59259
lca,2007,2373659.25926
lca,2008,2681196.2963
lca,2009,3156070.74074
lca,2010,3927893.33333
lca,2011,3983168.51852
lca,2012,3900162.96296
lca,2013,3940647.40741
lca,2014,8302615.37778
lca,2015,7788039.62963
lca,2016,8491747.87037
lca,2017,8942802.90741
lca,2018,9747960.46296
lca,2019,11027020.32807
lca,2020,8716316.89296
lka,1975,0
lka,1976,0
lka,1977,0
lka,1978,0
lka,1979,0
lka,1980,0
lka,1981,0
lka,1982,0
lka,1983,0
lka,1984,0
lka,1985,0
lka,1986,0
lka,1987,0
lka,1988,0
lka,1989,0
lka,1990,0
lka,1991,0
lka,1992,0
lka,1993,0
lka,1994,0
lka,1995,0
lka,2001,0
lka,2002,0
lka,2003,0
lka,2004,0
lka,2005,0
lka,2006,0
lka,2007,0
lso,1975,0
lso,1976,0
lso,1977,0
lso,1978,0
lso,1979,0
lso,1980,0
lso,1981,0
lso,1982,0
lso,1983,0
lso,1984,0
lso,1985,0
lso,1986,0
lso,1987,0
lso,1988,667959.95599
lso,1989,1406811.79931
lso,1990,1384535.82973
lso,1991,442985.1774
lso,1992,1089633.27732
lso,1993,0
lso,1994,335433.10143
lso,1995,1371747.22792
lso,1996,328700.22539
lso,1997,1129515.25583
lso,1998,1354946.22526
lso,1999,-144976.93613
lso,2000,1076130.00866
lso,2001,928054.82418
lso,2002,804133.47191
lso,2003,1261064.50581
lso,2004,1558861.80093
lso,2005,1662736.42332
lso,2006,11876.11655
lso,2007,11362.28426
lso,2008,1245117.16729
lso,2009,358796.35939
lso,2010,4868525.97999
lso,2011,5035068.78435
lso,2012,4665404.7793
lso,2013,4152930.19358
lso,2014,3831336.07906
lso,2015,3382152.31828
lso,2016,2925902.53637
lso,2017,3221922.24117
lso,2018,3261023.79982
lso,2019,2971708.73968
lso,2020,2617982.93416
lso,2021,2907128.37584
ltu,1994,238239.58067
ltu,1995,1432500
ltu,1996,4275000
ltu,1997,4997500
ltu,1998,5950000
ltu,1999,14060000
ltu,2000,12270000
ltu,2001,10175000
ltu,2002,11482984.44498
ltu,2003,18106868.18462
ltu,2004,18022666.36219
ltu,2005,20618017.77706
ltu,2006,24410670.02444
ltu,2007,21619427.83473
ltu,2008,34497330.74166
ltu,2009,29088375.1425
ltu,2010,34801068.02165
ltu,2011,34300086.1133
ltu,2012,38179826.61607
ltu,2013,51742886.947
ltu,2014,47451213.57026
ltu,2015,48349772.01212
ltu,2016,66926847.32396
ltu,2017,67754950.85732
ltu,2018,61738440.48471
ltu,2019,72719073.99297
ltu,2020,77947223.9141
lux,1999,107067954.23443
lux,2000,121764571.83233
lux,2001,243185706.18655
lux,2002,33221912.68793
lux,2003,37844886.82905
lux,2004,80494962.54017
lux,2005,71469847.13771
lux,2006,84036581.13
lux,2007,306464038.1752
lux,2008,423290760.13835
lux,2009,307324041.67924
lux,2010,188014603.60333
lux,2011,246605712.58746
lux,2012,870092007.34726
lux,2013,1352508591.20826
lux,2014,1702490628.77187
lux,2015,1995626231.89435
lux,2016,2975894329.63991
lux,2017,4196126239.37617
lux,2018,4292013947.23107
lux,2019,5175144784.29405
lux,2020,5934734138.80461
lux,2021,6174011363.73676
lva,1992,13580
lva,1993,2000
lva,1994,0
lva,1995,0
lva,1996,767000
lva,1997,1455000
lva,1998,6500000
lva,1999,9700000
lva,2008,35304159.59494
lva,2009,25205434.22044
lva,2010,33039281.24098
lva,2011,52872035.88339
lva,2012,43691573.99814
lva,2013,47866470.98011
lva,2014,45149422.10883
lva,2015,34415898.64233
lva,2016,36455711.91062
lva,2017,47688935.27118
lva,2018,64586076.54762
lva,2019,50330404.62662
lva,2020,30999228.72432
lva,2021,37741486.72439
mac,2002,1689190.59099
mac,2003,1968523.28361
mac,2004,2789768.47633
mac,2005,5356341.78874
mac,2006,6077666.52932
mac,2007,44748200.21979
mac,2008,102082142.0787
mac,2009,122157087.7787
mac,2010,182803223.27355
mac,2011,253219908.18813
mac,2012,221199196.83234
mac,2013,221202398.37956
mac,2014,203816715.37545
mac,2015,168938369.57342
mac,2016,174025763.15131
mac,2017,280546863.94756
mac,2018,286045778.94008
mac,2019,262501610.97179
mac,2020,139035651.69306
mar,1975,22702105.81099
mar,1976,28737501.59753
mar,1977,35085024.75328
mar,1978,29999970.00723
mar,1979,29750194.54868
mar,1980,36833387.14625
mar,1981,25327244.27344
mar,1982,14112515.76997
mar,1983,12093389.08962
mar,1984,13393056.02292
mar,1985,11627335.93332
mar,1986,16255801.88469
mar,1987,19977928.57591
mar,1988,43731689.639
mar,1989,49480630.10048
mar,1990,59570449.74072
mar,1991,60414285.79633
mar,1992,67112718.32862
mar,1993,77752727.50671
mar,1994,99535843.49836
mar,1995,125055094.59487
mar,1996,132975735.56148
mar,1997,122912447.7106
mar,1998,172316570.70242
mar,1999,201031796.63116
mar,2000,19067093.66123
mar,2001,35371218.63934
mar,2002,40542318.54031
mar,2003,28963366.31815
mar,2004,36739032.95698
mar,2005,45408253.27476
mar,2006,49157198.30591
mar,2007,35994436.11092
mar,2008,15360060.08736
mar,2009,48852466.31436
mar,2010,30432451.13012
mar,2011,41349877.49135
mar,2012,56844992.81212
mar,2013,73902813.79364
mar,2014,111106151.93119
mar,2015,95600829.85446
mar,2016,104258156.672
mar,2017,132032392.7273
mar,2018,166923239.89558
mar,2019,147791000.77824
mar,2020,151547176.88895
mda,1996,1990000
mda,1997,100000
mda,1998,270000
mda,1999,350000
mda,2000,1820000
mda,2001,1040000
mda,2002,1220000
mda,2003,3020000
mda,2004,2630000
mda,2005,2330000
mda,2006,4010000
mda,2007,7220000
mda,2008,14920000
mda,2009,10630000
mda,2010,12750000
mda,2011,16600000
mda,2012,18700000
mda,2013,24160000
mda,2014,25080000
mda,2015,18370000
mda,2016,19490000
mda,2017,25150000
mda,2018,29790000
mda,2019,31810000
mda,2020,26640000
mdg,1977,976885.46542
mdg,1978,1196516.80681
mdg,1979,1457309.07117
mdg,1980,0
mdg,1981,0
mdg,1982,0
mdg,1983,0
mdg,1984,0
mdg,1985,0
mdg,1986,0
mdg,1987,130937.38699
mdg,1988,135028.85353
mdg,1989,130968.6221
mdg,1990,133855.6679
mdg,1991,3694098.16058
mdg,1992,4227543.41101
mdg,1993,6421837.38225
mdg,1994,9304491.43842
mdg,1995,9407750.86457
mdg,1996,3338872.12932
mdg,1997,11064871.97791
mdg,1998,9786087.46097
mdg,1999,10240659.47619
mdg,2000,10946466.17027
mdg,2001,7850614.74277
mdg,2002,22901362.99215
mdg,2003,6500089.4
mdg,2004,22987712.4
mdg,2005,12601449.04599
mdg,2006,19049398.45355
mdg,2007,56253427.49456
mdg,2008,49735633.24536
mdg,2009,42458444.22311
mdg,2010,26814639.39095
mdg,2011,6950648.92488
mdg,2012,14136946.34485
mdg,2013,18122663.8273
mdg,2014,6078177.07332
mdg,2015,17133514.84598
mdg,2016,8039022.43833
mdg,2017,18645925.51729
mdg,2018,17069695.66019
mdg,2019,13406102.96915
mdg,2020,10053481.29591
mdv,1977,0
mdv,1978,0
mdv,1979,0
mdv,1980,0
mdv,1981,0
mdv,1982,0
mdv,1983,0
mdv,1984,0
mdv,1985,0
mdv,1986,0
mdv,1987,0
mdv,1988,0
mdv,1989,0
mdv,1990,0
mdv,1991,0
mdv,1992,0
mdv,1993,0
mdv,1994,0
mdv,1995,0
mdv,1996,0
mdv,1997,0
mdv,2003,0
mdv,2004,0
mdv,2005,0
mdv,2006,0
mdv,2007,988772.68453
mdv,2008,1910049.44332
mdv,2009,2776404.81156
mdv,2010,2270000
mdv,2011,3423512.10487
mdv,2012,3713621.19817
mdv,2013,3656170.34788
mdv,2014,3543090.56968
mdv,2020,35775149.56719
mex,1979,328000000
mex,1980,177000000
mex,1981,272000000
mex,1982,235000000
mex,1983,110000000
mex,1984,125000000
mex,1985,142000000
mex,1986,172000000
mex,1987,233000000
mex,1988,217000000
mex,1989,221000000
mex,1990,380000000
mex,1991,419000000
mex,1992,472000000
mex,1993,494000000
mex,1994,668440000
mex,1995,484130000
mex,1996,360100000
mex,1997,501300000
mex,1998,453633000
mex,1999,554161000
mex,2000,406846000
mex,2001,418500000
mex,2002,1071669580
mex,2003,976624620
mex,2004,1880979220
mex,2005,1933348460
mex,2006,1735629623
mex,2007,1103423119
mex,2008,344873514
mex,2009,278542962
mex,2010,293690147
mex,2011,283730262
mex,2012,253435486
mex,2013,235141773
mex,2014,239769766
mex,2015,259558175
mex,2016,276717753
mex,2017,291515339
mex,2018,301983326
mex,2019,313458693
mex,2020,329131627
mkd,1996,2810000
mkd,1997,2250000
mkd,1998,2421007.68267
mkd,1999,5455018.64107
mkd,2000,5681955.07295
mkd,2001,5505751.67628
mkd,2002,10323881.98406
mkd,2003,6953248
mkd,2004,9390434
mkd,2005,10351748
mkd,2006,8665872
mkd,2007,19319106
mkd,2008,24890350
mkd,2009,20239756.76
mkd,2010,17758539
mkd,2011,24885150
mkd,2012,33907240
mkd,2013,41586769
mkd,2014,52812610
mkd,2015,56157840
mkd,2016,66879970
mkd,2017,53366170
mkd,2018,188796560
mkd,2019,160554940
mkd,2020,183710916.87882
mkd,2021,167142010
mli,1975,0
mli,1976,0
mli,1977,0
mli,1978,0
mli,1979,0
mli,1980,0
mli,1981,0
mli,1982,0
mli,1983,0
mli,1984,0
mli,1985,0
mli,1986,0
mli,1987,0
mli,1988,0
mli,1989,0
mli,1990,0
mli,1991,0
mli,1992,0
mli,1993,0
mli,1994,0
mli,1996,1988066.01204
mli,1997,1862355.72995
mli,1998,1278070.56865
mli,1999,1437917.66285
mli,2000,1323555.95882
mli,2001,1142821.73156
mli,2002,640033.92618
mli,2003,886363.65123
mli,2004,608717.71111
mli,2005,1081063.93445
mli,2006,1091064.39814
mli,2007,1002854.54507
mli,2008,1614349.62581
mli,2009,2636651.79749
mli,2010,2021042.02969
mli,2018,0
mli,2019,0
mli,2020,0
mlt,1971,0
mlt,1972,0
mlt,1973,271152.12612
mlt,1974,259415.71002
mlt,1975,519773.03379
mlt,1976,470437.88076
mlt,1977,1420760.07053
mlt,1978,2075855.21449
mlt,1979,2231706.9831
mlt,1980,2605473.43171
mlt,1981,2844576.24092
mlt,1982,2426345.26269
mlt,1983,2312410.51988
mlt,1984,1301421.98639
mlt,1985,1492044.20767
mlt,1986,1781204.47667
mlt,1987,1736655.49097
mlt,1988,2115719.7981
mlt,1989,2008651.54917
mlt,1990,2536266.08767
mlt,1991,2645072.97153
mlt,1992,2809452.63752
mlt,1993,2686446.91455
mlt,1994,5509086.66338
mlt,1995,8571815.57472
mlt,1996,10928422.13521
mlt,1997,13110331.21858
mlt,1998,11585515.72
mlt,1999,13516848.42869
mlt,2000,9848318.83399
mlt,2001,10193326.79303
mlt,2002,13226093.2981
mlt,2003,15225284.75012
mlt,2004,29232260.77483
mlt,2005,128255964.14579
mlt,2006,195165848.84053
mlt,2007,124958760.45615
mlt,2008,890095875.27928
mlt,2009,1614425761.00393
mlt,2010,1592818522.55351
mlt,2011,597234766.65311
mlt,2012,446179048.21413
mlt,2013,510754971.70478
mlt,2014,555400198.75146
mlt,2015,679181704.42342
mlt,2016,840302814.20486
mlt,2017,972076549.76411
mlt,2018,1027578218.65619
mlt,2019,1121390467.01187
mlt,2020,1291451091.38124
mmr,1976,163628.34748
mmr,1977,195007.25475
mmr,1978,0
mmr,1979,0
mmr,1980,0
mmr,1981,0
mmr,1982,397306.34347
mmr,1983,289304.30602
mmr,1984,269890.18247
mmr,1985,598452.29717
mmr,1986,0
mmr,1987,0
mmr,1988,313376.80054
mmr,1989,0
mmr,1990,183126.21414
mmr,1991,0
mmr,1999,0
mmr,2000,0
mmr,2001,0
mmr,2002,0
mmr,2003,0
mmr,2004,0
mmr,2014,295324275.71363
mmr,2015,271948538.32075
mmr,2016,230635285.50283
mmr,2017,26384508.89027
mmr,2018,47290466.53563
mmr,2019,32501768.97499
mne,2007,9020036.67823
mne,2008,11280173.14615
mne,2009,11628956.44916
mne,2010,8872927.094
mne,2011,2822505.36932
mne,2012,3078425.55316
mne,2013,4457701.99654
mne,2014,5296924.61172
mne,2015,3446391.28329
mne,2016,6014925.2795
mne,2017,5101165.47815
mne,2018,6034347.4636
mne,2019,5874126.78872
mne,2020,3714630.9642
mne,2021,4688291.2885
mng,1981,0
mng,1982,0
mng,1983,0
mng,1984,0
mng,1985,0
mng,1986,0
mng,1987,0
mng,2007,0
mng,2008,1250710
mng,2009,790260
mng,2010,2589800
mng,2011,4656009.72021
mng,2012,12030269.3884
mng,2013,14479922.25492
mng,2014,12999781.95246
mng,2015,15585952.2089
mng,2016,24610007.2478
mng,2017,15696187.18615
mng,2018,16057466.74455
mng,2019,26323961.65296
mng,2020,24429073.68397
moz,2005,5656758.83
moz,2006,2338960
moz,2007,2361670.8721
moz,2008,1906090.57194
moz,2009,3554354.5755
moz,2010,3807426.9274
moz,2011,4721835.26
moz,2012,8054486.93
moz,2013,24529769.79729
moz,2014,19574342.62
moz,2015,26793739.52
moz,2016,19003105.27
moz,2017,15615001.38
