geo,time,bm_gsr_tran_zs
ltu,2017,51.97704
ltu,2018,50.27545
ltu,2019,49.4219
ltu,2020,53.90561
lux,1999,6.91339
lux,2000,6.14108
lux,2001,6.69289
lux,2002,5.30049
lux,2003,4.60155
lux,2004,4.49158
lux,2005,4.39332
lux,2006,3.96372
lux,2007,4.38259
lux,2008,5.32615
lux,2009,5.19877
lux,2010,4.917
lux,2011,5.98936
lux,2012,8.18558
lux,2013,8.41057
lux,2014,9.06113
lux,2015,6.21244
lux,2016,6.45922
lux,2017,7.2224
lux,2018,7.59365
lux,2019,6.90187
lux,2020,7.56304
lux,2021,7.31576
lva,1992,63.1885
lva,1993,63.64649
lva,1994,45.89709
lva,1995,62.29338
lva,1996,23.2209
lva,1997,30.20611
lva,1998,26.8799
lva,1999,26.91386
lva,2008,24.97662
lva,2009,24.17965
lva,2010,28.56065
lva,2011,29.54285
lva,2012,31.03355
lva,2013,30.58694
lva,2014,32.69061
lva,2015,33.91343
lva,2016,30.35234
lva,2017,30.58772
lva,2018,30.43722
lva,2019,30.18473
lva,2020,28.60735
lva,2021,29.54396
mac,2002,10.93661
mac,2003,10.66378
mac,2004,12.4288
mac,2005,14.40402
mac,2006,15.24985
mac,2007,13.6379
mac,2008,11.08264
mac,2009,11.51141
mac,2010,11.97953
mac,2011,11.93492
mac,2012,10.07335
mac,2013,12.10852
mac,2014,12.98548
mac,2015,11.8527
mac,2016,10.32442
mac,2017,8.80457
mac,2018,8.51926
mac,2019,8.77568
mac,2020,9.42459
mar,1975,40.83893
mar,1976,24.83197
mar,1977,28.17449
mar,1978,25.7861
mar,1979,29.12046
mar,1980,34.42669
mar,1981,34.32574
mar,1982,35.87744
mar,1983,32.15192
mar,1984,39.73201
mar,1985,36.42198
mar,1986,24.95219
mar,1987,28.20908
mar,1988,32.48514
mar,1989,36.24947
mar,1990,37.89399
mar,1991,42.36033
mar,1992,41.84191
mar,1993,36.16361
mar,1994,36.11635
mar,1995,34.38875
mar,1996,33.55865
mar,1997,33.1304
mar,1998,30.73414
mar,1999,32.75616
mar,2000,32.75426
mar,2001,36.93767
mar,2002,35.51571
mar,2003,39.39938
mar,2004,39.84149
mar,2005,41.08827
mar,2006,39.20942
mar,2007,40.8317
mar,2008,39.76764
mar,2009,34.03496
mar,2010,35.98177
mar,2011,38.81369
mar,2012,41.4475
mar,2013,38.97192
mar,2014,40.96149
mar,2015,38.19173
mar,2016,37.597
mar,2017,41.27504
mar,2018,42.23757
mar,2019,39.72528
mar,2020,39.71252
mda,1994,64.57389
mda,1995,50.64181
mda,1996,48.62088
mda,1997,49.59235
mda,1998,39.45287
mda,1999,33.12567
mda,2000,30.50229
mda,2001,33.0329
mda,2002,30.05632
mda,2003,34.25364
mda,2004,32.92183
mda,2005,35.33806
mda,2006,35.54737
mda,2007,37.83294
mda,2008,39.09272
mda,2009,35.91992
mda,2010,37.37229
mda,2011,41.83222
mda,2012,40.4343
mda,2013,38.696
mda,2014,37.95305
mda,2015,36.01112
mda,2016,35.36624
mda,2017,36.43672
mda,2018,35.74566
mda,2019,34.89407
mda,2020,33.61968
mdg,1974,61.7911
mdg,1975,59.85188
mdg,1976,60.53083
mdg,1977,60.00896
mdg,1978,58.85039
mdg,1979,54.60141
mdg,1980,57.33506
mdg,1981,51.46025
mdg,1982,52.29527
mdg,1983,47.25789
mdg,1984,51.07761
mdg,1985,52.6397
mdg,1986,50.31919
mdg,1987,50.25197
mdg,1988,46.85307
mdg,1989,31.74368
mdg,1990,30.86563
mdg,1991,40.7044
mdg,1992,42.84135
mdg,1993,34.90867
mdg,1994,35.07877
mdg,1995,33.6424
mdg,1996,42.05922
mdg,1997,39.43341
mdg,1998,32.63803
mdg,1999,32.70075
mdg,2000,36.58719
mdg,2001,41.38614
mdg,2002,36.17379
mdg,2003,37.2692
mdg,2004,37.50703
mdg,2005,35.64396
mdg,2006,33.22801
mdg,2007,33.95744
mdg,2008,36.42037
mdg,2009,38.52704
mdg,2010,34.12851
mdg,2011,42.311
mdg,2012,48.99572
mdg,2013,51.65221
mdg,2014,54.01139
mdg,2015,54.27867
mdg,2016,49.95072
mdg,2017,47.28374
mdg,2018,42.25064
mdg,2019,41.09748
mdg,2020,37.3066
mdv,1977,90
mdv,1978,90
mdv,1979,94.32
mdv,1980,89.9536
mdv,1981,86.31985
mdv,1982,84.77987
mdv,1983,84.0874
mdv,1984,80.84795
mdv,1985,64.2963
mdv,1986,56.90567
mdv,1987,58.22473
mdv,1988,59.10049
mdv,1989,54.34783
mdv,1990,51.7264
mdv,1991,45.83768
mdv,1992,47.95547
mdv,1993,38.16799
mdv,1994,46.97468
mdv,1995,47.28191
mdv,1996,45.37451
mdv,1997,46.85179
mdv,1998,46.61866
mdv,1999,47.48828
mdv,2000,48.83326
mdv,2001,48.13514
mdv,2002,46.75183
mdv,2003,48.92738
mdv,2004,50.85401
mdv,2005,44.36798
mdv,2006,49.94528
mdv,2007,44.29482
mdv,2008,41.63933
mdv,2009,33.84
mdv,2010,33.60779
mdv,2011,30.14729
mdv,2012,28.0311
mdv,2013,25.15179
mdv,2014,26.27979
mdv,2015,24.48016
mdv,2016,21.55641
mdv,2017,26.53122
mdv,2018,30.21251
mdv,2019,28.61148
mdv,2020,28.53463
mex,1979,21.63028
mex,1980,28.18391
mex,1981,26.78761
mex,1982,27.51236
mex,1983,27.48492
mex,1984,25.47469
mex,1985,24.20348
mex,1986,24.05468
mex,1987,24.16761
mex,1988,23.59178
mex,1989,24.83629
mex,1990,24.32336
mex,1991,26.03522
mex,1992,26.96463
mex,1993,27.61
mex,1994,32.86075
mex,1995,35.23877
mex,1996,16.73848
mex,1997,14.54442
mex,1998,35.9499
mex,1999,35.52435
mex,2000,36.26756
mex,2001,35.21745
mex,2002,31.77484
mex,2003,31.22027
mex,2004,32.83961
mex,2005,35.59629
mex,2006,37.70259
mex,2007,39.01978
mex,2008,44.77119
mex,2009,37.05331
mex,2010,39.28145
mex,2011,38.64318
mex,2012,38.60685
mex,2013,39.51119
mex,2014,42.57271
mex,2015,39.21555
mex,2016,39.76997
mex,2017,39.72201
mex,2018,38.77228
mex,2019,36.96018
mex,2020,39.56098
mhl,2005,51.34801
mhl,2006,55.09742
mhl,2007,51.6393
mhl,2008,57.00969
mhl,2009,40.81279
mhl,2010,49.50254
mhl,2011,48.91399
mhl,2012,49.55911
mhl,2013,46.85007
mhl,2014,48.03001
mhl,2015,42.38164
mhl,2016,39.28534
mhl,2017,57.30246
mhl,2018,51.42456
mkd,1996,48.12779
mkd,1997,45.25151
mkd,1998,44.49054
mkd,1999,43.07226
mkd,2000,47.56548
mkd,2001,38.43953
mkd,2002,35.28335
mkd,2003,42.33659
mkd,2004,41.74114
mkd,2005,40.01651
mkd,2006,40.51679
mkd,2007,40.85211
mkd,2008,40.38079
mkd,2009,37.15031
mkd,2010,37.10976
mkd,2011,39.27343
mkd,2012,37.84609
mkd,2013,34.91047
mkd,2014,32.66896
mkd,2015,26.93864
mkd,2016,26.08322
mkd,2017,29.1544
mkd,2018,27.39687
mkd,2019,27.97876
mkd,2020,29.38599
mkd,2021,31.80267
mli,1975,60.05692
mli,1976,60.13287
mli,1977,57.48401
mli,1978,62.26471
mli,1979,60.84648
mli,1980,65.8324
mli,1981,71.27451
mli,1982,66.83817
mli,1983,66.69025
mli,1984,68.60262
mli,1985,54.62188
mli,1986,50.35213
mli,1987,48.19939
mli,1988,56.33333
mli,1989,56.39838
mli,1990,53.96623
mli,1991,57.60754
mli,1992,53.09415
mli,1993,59.84144
mli,1994,64.95654
mli,1995,56.57446
mli,1996,66.14898
mli,1997,64.76174
mli,1998,65.00655
mli,1999,64.60055
mli,2000,71.27741
mli,2001,62.62754
mli,2002,58.57664
mli,2003,64.35064
mli,2004,64.2135
mli,2005,61.19931
mli,2006,59.91125
mli,2007,58.4549
mli,2008,62.79176
mli,2009,55.44266
mli,2010,60.22714
mli,2011,62.96266
mli,2012,63.20412
mli,2013,34.02107
mli,2014,32.24488
mli,2015,33.31573
mli,2016,32.46985
mli,2017,36.74687
mli,2018,38.82175
mli,2019,39.09662
mli,2020,40.50319
mlt,1971,50.58824
mlt,1972,52.35294
mlt,1973,53.9267
mlt,1974,61.34752
mlt,1975,60.71429
mlt,1976,60.82192
mlt,1977,57.93814
mlt,1978,57.03704
mlt,1979,59.39394
mlt,1980,55.78069
mlt,1981,57.00637
mlt,1982,51.77515
mlt,1983,48.88393
mlt,1984,50.46536
mlt,1985,48.68293
mlt,1986,46.9147
mlt,1987,45.72581
mlt,1988,45.30792
mlt,1989,47.41722
mlt,1990,45.34677
mlt,1991,43.61529
mlt,1992,43.82629
mlt,1993,44.26843
mlt,1994,44.47046
mlt,1995,40.31682
mlt,1996,41.02124
mlt,1997,41.89394
mlt,1998,41.49413
mlt,1999,42.42502
mlt,2000,40.9036
mlt,2001,39.82678
mlt,2002,42.67591
mlt,2003,38.54827
mlt,2004,9.92676
mlt,2005,7.77849
mlt,2006,7.53874
mlt,2007,6.58576
mlt,2008,4.8368
mlt,2009,4.07402
mlt,2010,4.9384
mlt,2011,5.40452
mlt,2012,5.91623
mlt,2013,6.47212
mlt,2014,7.30651
mlt,2015,5.37449
mlt,2016,6.29865
mlt,2017,6.04975
mlt,2018,6.01377
mlt,2019,5.71752
mlt,2020,4.20361
mmr,1976,42.26317
mmr,1977,41.79298
mmr,1978,47.84142
mmr,1979,53.52266
mmr,1980,56.84116
mmr,1981,68.62894
mmr,1982,71.30624
mmr,1983,39.32447
mmr,1984,42.1621
mmr,1985,19.79532
mmr,1986,37.89363
mmr,1987,15.55014
mmr,1988,24.15269
mmr,1989,33.72514
mmr,1990,35.41519
mmr,1991,2.25182
mmr,1992,25.42822
mmr,1993,11.01955
mmr,1994,13.37211
mmr,1995,10.41168
mmr,1996,12.00072
mmr,1997,24.81133
mmr,1998,44.30267
mmr,1999,77.41787
mmr,2000,77.40411
mmr,2001,78.97713
mmr,2002,71.70691
mmr,2003,51.3403
mmr,2004,49.43094
mmr,2005,39.25119
mmr,2006,45.14403
mmr,2007,46.81694
mmr,2008,73.93031
mmr,2009,74.32641
mmr,2010,56.8766
mmr,2011,68.85861
mmr,2012,47.54503
mmr,2013,39.05422
mmr,2014,61.75072
mmr,2015,58.49288
mmr,2016,53.93256
mmr,2017,52.44377
mmr,2018,44.49077
mmr,2019,43.83841
mne,2007,35.30677
mne,2008,33.26206
mne,2009,30.66119
mne,2010,33.47405
mne,2011,38.64038
mne,2012,37.117
mne,2013,38.25873
mne,2014,38.6124
mne,2015,35.46577
mne,2016,38.1345
mne,2017,40.43068
mne,2018,40.32077
mne,2019,43.0312
mne,2020,44.62609
mne,2021,45.10594
mng,1981,48.39744
mng,1982,38.13131
mng,1983,36.53396
mng,1984,30.04926
mng,1985,31.48615
mng,1986,77.11157
mng,1987,74.52135
mng,1988,70.63096
mng,1989,71.78127
mng,1990,64.75679
mng,1991,61.89213
mng,1992,74.7108
mng,1993,86.1461
mng,1994,66.51326
mng,1995,63.73166
mng,1996,66.48936
mng,1997,68.79163
mng,1998,55.04401
mng,1999,57.8303
mng,2000,52.22596
mng,2001,48.64857
mng,2002,37.33978
mng,2003,36.8171
mng,2004,32.54955
mng,2005,36.90059
mng,2006,38.09215
mng,2007,32.63283
mng,2008,41.18769
mng,2009,35.64995
mng,2010,36.15357
mng,2011,36.73897
mng,2012,24.87791
mng,2013,23.8441
mng,2014,20.79253
mng,2015,24.53736
mng,2016,20.16122
mng,2017,27.71288
mng,2018,31.06498
mng,2019,30.49964
mng,2020,28.31723
moz,2005,35.4616
moz,2006,35.3057
moz,2007,34.42251
moz,2008,39.08871
moz,2009,34.80043
moz,2010,31.15682
moz,2011,25.17578
moz,2012,22.61383
moz,2013,26.33777
moz,2014,22.29752
moz,2015,28.76174
moz,2016,15.49448
moz,2017,17.6085
moz,2018,13.23044
moz,2019,22.20211
moz,2020,21.80702
mrt,1975,57.3776
mrt,1976,65.09336
mrt,1977,47.35227
mrt,1978,39.3034
mrt,1979,46.80639
mrt,1980,59.10331
mrt,1981,69.3342
mrt,1982,56.94458
mrt,1983,60.26671
mrt,1984,54.20171
mrt,1985,64.01697
mrt,1986,58.8054
mrt,1987,52.68093
mrt,1988,53.44475
mrt,1989,49.60445
mrt,1990,70.6654
mrt,1991,68.47373
mrt,1992,63.77759
mrt,1993,49.76815
mrt,1994,51.81042
mrt,1995,55.71703
mrt,1996,58.03504
mrt,1997,48.95929
mrt,1998,31.78198
mrt,2012,34.29459
mrt,2013,33.0966
mrt,2014,36.58869
mrt,2015,36.37883
mrt,2016,31.54331
mrt,2017,31.86793
mrt,2018,38.13255
mrt,2019,39.67605
mrt,2020,43.14122
mus,1976,86.62921
mus,1977,66.1857
mus,1978,62.84424
mus,1979,60.70577
mus,1980,64.71952
mus,1981,63.49254
mus,1982,60.34595
mus,1983,58.07148
mus,1984,60.40734
mus,1985,61.55335
mus,1986,56.41697
mus,1987,56.3282
mus,1988,53.83329
mus,1989,51.05202
mus,1990,49.85296
mus,1991,46.56219
mus,1992,44.7382
mus,1993,45.40024
mus,1994,42.73922
mus,1995,39.24664
mus,1996,37.11707
mus,1997,37.39508
mus,1998,34.0512
mus,1999,34.48013
mus,2000,34.23878
mus,2001,32.22692
mus,2002,38.91605
mus,2003,44.2182
mus,2004,45.93114
mus,2005,43.80608
mus,2006,40.98228
mus,2007,38.39391
mus,2008,33.74513
mus,2009,32.00005
mus,2010,28.01945
mus,2011,24.86673
mus,2012,24.49721
mus,2013,26.66088
mus,2014,28.52489
mus,2015,29.26618
mus,2016,28.01205
mus,2017,25.01248
mus,2018,29.001
mus,2019,29.45925
mus,2020,28.65762
mwi,1977,86.8049
mwi,1978,81.23138
mwi,1979,79.00735
mwi,1980,81.71034
mwi,1981,81.37747
mwi,1982,79.98459
mwi,1983,79.02065
mwi,1984,81.83317
mwi,1985,81.6281
mwi,1986,79.4895
mwi,1987,82.33922
mwi,1988,83.22612
mwi,1989,84.05672
mwi,1990,81.77884
mwi,1991,77.55329
mwi,1992,81.28594
mwi,1993,84.71703
mwi,1994,71.94705
mwi,1995,66.80235
mwi,1996,58.51647
mwi,1997,52.51563
mwi,1998,60.60148
mwi,1999,60.38201
mwi,2000,52.75439
mwi,2001,57.40207
mwi,2002,50.09577
mwi,2003,25.60884
mwi,2004,21.75649
mwi,2005,27.2257
mwi,2006,27.70834
mwi,2007,24.80539
mwi,2008,28.04893
mwi,2009,33.58503
mwi,2010,35.78732
mwi,2011,36.56029
mwi,2012,26.38767
mwi,2013,23.76785
mwi,2014,23.86803
mwi,2015,25.25527
mwi,2016,26.42177
mwi,2017,26.28153
mwi,2018,24.96996
mwi,2019,25.15654
mwi,2020,24.53447
mys,1974,56.21654
mys,1975,42.39291
mys,1976,49.45626
mys,1977,48.16248
mys,1978,50.23832
mys,1979,44.24453
mys,1980,44.31324
mys,1981,48.61702
mys,1982,43.2613
mys,1983,39.30667
mys,1984,38.29488
mys,1985,35.85641
mys,1986,35.22592
mys,1987,40.18991
mys,1988,42.67684
mys,1989,44.75347
mys,1990,46.15436
mys,1991,46.0503
mys,1992,43.3617
mys,1993,36.07675
mys,1994,36.14519
mys,1995,37.44336
mys,1996,30.91695
mys,1997,30.32717
mys,1998,31.14493
mys,1999,32.02986
mys,2000,35.16802
mys,2001,34.434
mys,2002,35.82089
mys,2003,35.70523
mys,2004,40.55073
mys,2005,38.23968
mys,2006,40.30547
mys,2007,38.16871
mys,2008,37.63192
mys,2009,33.72639
mys,2010,31.33046
mys,2011,29.77518
mys,2012,26.73499
mys,2013,27.13207
mys,2014,28.1049
mys,2015,26.13786
mys,2016,24.44149
mys,2017,26.8067
mys,2018,26.78856
mys,2019,26.30135
mys,2020,29.28531
mys,2021,32.4616
nam,1990,45.22536
nam,1991,46.10685
nam,1992,42.12515
nam,1993,40.94578
nam,1994,41.17258
nam,1995,35.64144
nam,1996,34.00328
nam,1997,33.38077
nam,1998,32.81596
nam,1999,26.71115
nam,2000,28.36176
nam,2001,30.28294
nam,2002,31.52138
nam,2003,22.11776
nam,2004,32.25032
nam,2005,35.44264
nam,2006,34.91466
nam,2007,47.04387
nam,2008,40.66697
nam,2009,21.96245
nam,2010,20.44698
nam,2011,21.44616
nam,2012,28.00742
nam,2013,21.46784
nam,2014,21.55691
nam,2015,23.45548
nam,2016,20.89806
nam,2017,22.07807
nam,2018,25.39374
nam,2019,22.0074
nam,2020,21.31874
ncl,2002,28.46606
ncl,2003,28.57885
ncl,2004,28.18526
ncl,2005,25.3739
ncl,2006,22.44988
ncl,2007,24.58422
ncl,2008,29.74306
ncl,2009,30.28976
ncl,2010,27.16474
ncl,2011,31.22998
ncl,2012,26.92627
ncl,2013,28.06197
ncl,2014,31.51265
ncl,2015,26.11991
ncl,2016,25.61559
ner,1974,66.59928
ner,1975,58.6534
ner,1976,58.72542
ner,1977,42.7676
ner,1978,41.87163
ner,1979,41.05117
ner,1980,43.02499
ner,1981,44.11144
ner,1982,46.98915
ner,1983,41.68541
ner,1984,45.68696
ner,1985,53.26703
ner,1986,45.16541
ner,1987,55.33272
ner,1988,60.66476
ner,1989,57.48675
ner,1990,62.83285
ner,1991,52.24914
ner,1992,55.25406
ner,1993,47.37333
ner,1994,51.8404
ner,1995,58.9418
ner,1996,59.92988
ner,1997,61.0892
ner,1998,60.76599
ner,1999,59.87805
ner,2000,63.33816
ner,2001,60.80422
ner,2002,67.34832
ner,2003,69.5527
ner,2004,62.18483
ner,2005,76.12709
ner,2006,68.83334
ner,2007,74.26076
ner,2008,66.43977
ner,2009,72.46124
ner,2010,63.61646
ner,2011,72.47451
ner,2012,69.57068
ner,2013,56.83307
ner,2014,59.4097
ner,2015,60.65091
ner,2016,60.65787
ner,2017,56.86595
ner,2018,60.05219
ner,2019,61.73537
ner,2020,63.72009
nga,1977,35.8952
nga,1978,48.65252
nga,1979,37.79653
nga,1980,33.70242
nga,1981,42.21972
nga,1982,40.69798
nga,1983,43.12681
nga,1984,38.4554
nga,1985,43.41216
nga,1986,37.52705
nga,1987,41.08826
nga,1988,53.20724
nga,1989,42.11202
nga,1990,32.35659
nga,1991,44.05492
nga,1992,50.8882
nga,1993,31.29519
nga,1994,25.07719
nga,1995,21.36844
nga,1996,9.40576
nga,1997,15.79748
nga,1998,16.89731
nga,1999,18.90483
nga,2000,18.9
nga,2001,18.90001
nga,2002,18.89998
nga,2003,22.45994
nga,2005,42.5105
nga,2006,23.80787
nga,2007,27.26165
nga,2008,28.34165
nga,2009,32.69511
nga,2010,39.87082
nga,2011,32.85207
nga,2012,40.67307
nga,2013,39.18082
nga,2014,35.08462
nga,2015,39.43903
nga,2016,50.23516
nga,2017,25.37908
nga,2018,20.3959
nga,2019,17.69834
nga,2020,26.91445
nic,1977,46.6954
nic,1978,50.46904
nic,1979,24.43366
nic,1980,50.72324
nic,1981,53.26679
nic,1982,50.62802
nic,1983,42.4337
nic,1984,51.87919
nic,1985,50.54012
nic,1986,42.74041
nic,1987,46.41745
nic,1988,52.20854
nic,1989,41.77852
nic,1990,46.12645
nic,1991,30.32305
nic,1992,51.71949
nic,1993,41.50702
nic,1994,43.03065
nic,1995,36.78005
nic,1996,37.06487
nic,1997,31.28655
nic,1998,32.93503
nic,1999,43.74066
nic,2000,43.42743
nic,2001,46.32939
nic,2002,48.25549
nic,2003,49.36306
nic,2004,48.01956
nic,2005,52.18652
nic,2006,47.93841
nic,2007,51.55516
nic,2008,48.0658
nic,2009,46.12746
nic,2010,46.23863
nic,2011,42.36419
nic,2012,48.3892
nic,2013,41.88793
nic,2014,43.66309
nic,2015,47.3345
nic,2016,46.08323
nic,2017,45.17225
nic,2018,44.14821
nic,2019,46.11514
nic,2020,52.98617
nld,1967,45.66729
nld,1968,46.03291
nld,1969,42.21476
nld,1970,44.14242
nld,1971,52.91032
nld,1972,50.40244
nld,1973,52.23597
nld,1974,55.36228
nld,1975,44.68462
nld,1976,42.79651
nld,1977,42.45077
nld,1978,40.79999
nld,1979,41.56441
nld,1980,42.2994
nld,1981,44.77813
nld,1982,42.35643
nld,1983,41.73248
nld,1984,42.4466
nld,1985,40.52606
nld,1986,35.9366
nld,1987,37.36307
nld,1988,38.27714
nld,1989,36.86137
nld,1990,36.34388
nld,1991,33.14878
nld,1992,32.25791
nld,1993,32.36395
nld,1994,31.57014
nld,1995,27.91863
nld,1996,26.85598
nld,1997,27.12042
nld,1998,27.33748
nld,1999,26.25732
nld,2000,25.21295
nld,2001,23.84749
nld,2002,22.50702
nld,2003,19.04528
nld,2004,16.33062
nld,2005,16.35431
nld,2006,16.32915
nld,2007,16.32793
nld,2008,16.35614
nld,2009,16.3395
nld,2010,16.89326
nld,2011,16.5108
nld,2012,16.89439
nld,2013,16.03226
nld,2014,14.53989
nld,2015,10.57734
nld,2016,13.09172
nld,2017,13.66576
nld,2018,16.37598
nld,2019,16.46538
nld,2020,17.43569
nld_curacao,2011,15.22357
nld_curacao,2012,16.95966
nld_curacao,2013,15.40724
nld_curacao,2014,15.32575
nld_curacao,2015,13.37283
nld_curacao,2016,13.15595
nld_curacao,2017,13.31544
nld_curacao,2018,11.21255
nld_curacao,2019,14.44972
nld_curacao,2020,14.56271
nor,1975,49.16669
nor,1976,46.15839
nor,1977,42.63485
nor,1978,40.40681
nor,1979,48.34063
nor,1980,52.19482
nor,1981,51.71457
nor,1982,48.97812
nor,1983,48.71963
nor,1984,49.69176
nor,1985,46.85658
nor,1986,41.95527
nor,1987,39.08881
nor,1988,39.87633
nor,1989,44.63266
nor,1990,44.20061
nor,1991,43.46413
nor,1992,34.46816
nor,1993,32.98189
nor,1994,37.0322
nor,1995,35.95427
nor,1996,35.63161
nor,1997,34.60156
nor,1998,32.33281
nor,1999,31.25224
nor,2000,32.75353
nor,2001,35.95941
nor,2002,35.10239
nor,2003,34.07567
nor,2004,34.28942
nor,2005,31.52069
nor,2006,28.25122
nor,2007,33.19411
nor,2008,31.36369
nor,2009,22.09993
nor,2010,25.02909
nor,2011,21.84654
nor,2012,24.93623
nor,2013,23.38429
nor,2014,24.69362
nor,2015,21.62551
nor,2016,20.42107
nor,2017,21.96994
nor,2018,23.56906
nor,2019,23.04782
nor,2020,24.67987
npl,1976,29.15799
npl,1977,30.04037
npl,1978,33.29127
npl,1979,32.97455
npl,1980,30.08293
npl,1981,32.25727
npl,1982,33.1575
npl,1983,33.82978
npl,1984,27.68717
npl,1985,33.77723
npl,1986,33.93693
npl,1987,33.99518
npl,1988,32.43458
npl,1989,26.52868
npl,1990,38.7477
npl,1991,45.31936
npl,1992,38.20009
npl,1993,31.0945
npl,1994,32.33122
npl,1995,35.33486
npl,1996,22.91155
npl,1997,27.71957
npl,1998,28.56292
npl,1999,34.70104
npl,2000,32.38984
npl,2001,33.36299
npl,2002,46.82067
npl,2003,43.21463
npl,2004,36.74143
npl,2005,36.99909
npl,2006,37.8113
npl,2007,39.76648
npl,2008,38.96977
npl,2009,32.22846
npl,2010,32.29673
npl,2011,35.65968
npl,2012,37.99818
npl,2013,38.85646
npl,2014,36.35214
npl,2015,34.06582
npl,2016,32.95208
npl,2017,33.17591
npl,2018,34.24316
npl,2019,36.5442
npl,2020,49.84365
npl,2021,52.3374
nru,2008,59.13732
nru,2009,56.61061
nru,2010,50.78886
nru,2011,68.0485
nru,2012,74.61661
nru,2013,43.63648
nru,2014,61.7475
nru,2015,63.19407
nru,2016,58.61336
nru,2017,59.91406
nru,2018,66.93891
nzl,2000,31.83646
nzl,2001,33.67206
nzl,2002,34.75744
nzl,2003,35.01502
nzl,2004,35.28378
nzl,2005,33.98017
nzl,2006,33.48829
nzl,2007,31.48067
nzl,2008,30.82808
nzl,2009,26.28229
nzl,2010,27.44508
nzl,2011,25.65071
nzl,2012,25.32183
nzl,2013,25.08445
nzl,2014,24.7021
nzl,2015,23.36957
nzl,2016,21.76679
nzl,2017,22.15112
nzl,2018,22.09045
nzl,2019,21.31583
nzl,2020,18.48011
omn,1974,53.29609
omn,1975,58.54206
omn,1976,56.56301
omn,1977,56.21495
omn,1978,59.10045
omn,1979,54.71023
omn,1980,34.12752
omn,1981,34.98367
omn,1982,36.84015
omn,1983,34.31818
omn,1984,39.24666
omn,1985,42.47766
omn,1986,33.53612
omn,1987,36.97297
omn,1988,40.29851
omn,1989,39.11081
omn,1990,36.5798
omn,1991,32.51691
omn,1992,39.2887
omn,1993,44.54806
omn,1994,41.89541
omn,1995,41.76346
omn,1996,33.87546
omn,1997,31.76909
omn,1998,37.12125
omn,1999,34.9752
omn,2000,36.79267
omn,2001,39.45494
omn,2002,41.08452
omn,2003,31.85769
omn,2004,33.99172
omn,2005,33.40389
omn,2006,31.63923
omn,2007,33.79275
omn,2008,43.18584
omn,2009,38.22788
omn,2010,41.88803
omn,2011,40.18824
omn,2012,41.69903
omn,2013,44.95588
omn,2014,39.95014
omn,2015,38.61832
omn,2016,35.76815
omn,2017,37.87906
omn,2018,38.57513
omn,2019,36.09401
omn,2020,32.99756
pak,1976,56.67356
pak,1977,58.48049
pak,1978,64.33486
pak,1979,60.5334
pak,1980,64.50382
pak,1981,65.83508
pak,1982,61.34964
pak,1983,58.70476
pak,1984,60.0702
pak,1985,57.5931
pak,1986,55.85104
pak,1987,55.81876
pak,1988,53.12326
pak,1989,58.75531
pak,1990,60.19576
pak,1991,55.89415
pak,1992,55.21973
pak,1993,55.19434
pak,1994,58.85031
pak,1995,55.43418
pak,1996,50.61824
pak,1997,65.27918
pak,1998,64.47734
pak,1999,69.24205
pak,2000,71.22066
pak,2001,70.23971
pak,2002,64.92049
pak,2003,49.19554
pak,2004,38.92617
pak,2005,34.57587
pak,2006,35.79579
pak,2007,36.74975
pak,2008,43.10503
pak,2009,48.82525
pak,2010,52.20968
pak,2011,49.20304
pak,2012,38.98091
pak,2013,44.18458
pak,2014,48.18096
pak,2015,42.13694
pak,2016,35.20576
pak,2017,34.02641
pak,2018,32.15867
pak,2019,35.33803
pak,2020,33.70011
pak,2021,45.22669
pan,1977,51.70732
pan,1978,50.25126
pan,1979,52.24192
pan,1980,65.00846
pan,1981,64.0006
pan,1982,60.04418
pan,1983,55.19492
pan,1984,58.53536
pan,1985,58.27382
pan,1986,61.80381
pan,1987,61.51999
pan,1988,59.97302
pan,1989,63.95208
pan,1990,64.28986
pan,1991,67.7427
pan,1992,71.06754
pan,1993,68.94435
pan,1994,70.4744
pan,1995,68.36791
pan,1996,65.43997
pan,1997,60.6994
pan,1998,51.8036
pan,1999,54.26521
pan,2000,53.84684
pan,2001,54.48578
pan,2002,47.66023
pan,2003,47.76737
pan,2004,52.76286
pan,2005,54.17326
pan,2006,56.18183
pan,2007,56.74992
pan,2008,57.72209
pan,2009,55.12803
pan,2010,55.29091
pan,2011,51.47008
pan,2012,53.52544
pan,2013,47.15502
pan,2014,43.40161
pan,2015,40.59041
pan,2016,39.04923
pan,2017,42.70998
pan,2018,41.2997
pan,2019,36.27653
pan,2020,39.66431
per,1977,61.94572
per,1978,55.96252
per,1979,58.11752
per,1980,55.35978
per,1981,51.42594
per,1982,47.90528
per,1983,46.32124
per,1984,42.45145
per,1985,34.58244
per,1986,42.38929
per,1987,44.41208
per,1988,40.22006
per,1989,32.82263
per,1990,39.74359
per,1991,48.38969
per,1992,42.88732
per,1993,44.95241
per,1994,47.46638
per,1995,48.26969
per,1996,40.30154
per,1997,38.37464
per,1998,39.03694
per,1999,35.68776
per,2000,37.26251
per,2001,38.03032
per,2002,35.95
per,2003,35.51993
per,2004,39.77242
per,2005,41.66986
per,2006,41.628
per,2007,42.34362
per,2008,44.79071
per,2009,36.05563
per,2010,40.54904
per,2011,38.76096
per,2012,37.68614
per,2013,36.23934
per,2014,35.11486
per,2015,33.1533
per,2016,30.80462
per,2017,31.28061
per,2018,31.024
