geo,time,sp_dyn_to65_ma_zs
prt,2017,84.97564
prt,2018,85.27467
prt,2019,85.57371
prt,2020,85.87275
pry,1960,61.47103
pry,1961,61.80277
pry,1962,62.13452
pry,1963,62.32785
pry,1964,62.52119
pry,1965,62.71453
pry,1966,62.90787
pry,1967,63.10121
pry,1968,63.28486
pry,1969,63.4685
pry,1970,63.65215
pry,1971,63.8358
pry,1972,64.01944
pry,1973,64.24255
pry,1974,64.46565
pry,1975,64.68875
pry,1976,64.91186
pry,1977,65.13496
pry,1978,65.30082
pry,1979,65.46668
pry,1980,65.63255
pry,1981,65.79841
pry,1982,65.96427
pry,1983,66.05554
pry,1984,66.1468
pry,1985,66.23807
pry,1986,66.32934
pry,1987,66.4206
pry,1988,66.6466
pry,1989,66.87259
pry,1990,67.09858
pry,1991,67.32458
pry,1992,67.55057
pry,1993,67.72595
pry,1994,67.90134
pry,1995,68.07672
pry,1996,68.2521
pry,1997,68.42748
pry,1998,68.83349
pry,1999,69.23951
pry,2000,69.64552
pry,2001,70.05153
pry,2002,70.45755
pry,2003,70.7403
pry,2004,71.02306
pry,2005,71.30582
pry,2006,71.58858
pry,2007,71.87134
pry,2008,72.22721
pry,2009,72.58309
pry,2010,72.93896
pry,2011,73.29484
pry,2012,73.65071
pry,2013,73.89884
pry,2014,74.14697
pry,2015,74.39509
pry,2016,74.64322
pry,2017,74.89135
pry,2018,75.02278
pry,2019,75.15422
pry,2020,75.28565
pse,1960,38.01539
pse,1961,38.7338
pse,1962,39.45222
pse,1963,40.41955
pse,1964,41.38688
pse,1965,42.35421
pse,1966,43.32153
pse,1967,44.28886
pse,1968,45.31953
pse,1969,46.35019
pse,1970,47.38085
pse,1971,48.41152
pse,1972,49.44218
pse,1973,50.62124
pse,1974,51.80029
pse,1975,52.97934
pse,1976,54.15839
pse,1977,55.33744
pse,1978,56.47362
pse,1979,57.6098
pse,1980,58.74598
pse,1981,59.88216
pse,1982,61.01834
pse,1983,61.92353
pse,1984,62.82872
pse,1985,63.73391
pse,1986,64.6391
pse,1987,65.5443
pse,1988,66.24138
pse,1989,66.93845
pse,1990,67.63553
pse,1991,68.33261
pse,1992,69.02969
pse,1993,69.56045
pse,1994,70.09121
pse,1995,70.62197
pse,1996,71.15273
pse,1997,71.68349
pse,1998,72.066
pse,1999,72.44852
pse,2000,72.83103
pse,2001,73.21354
pse,2002,73.59606
pse,2003,73.91301
pse,2004,74.22996
pse,2005,74.54691
pse,2006,74.86386
pse,2007,75.18082
pse,2008,75.40065
pse,2009,75.62049
pse,2010,75.84033
pse,2011,76.06017
pse,2012,76.28001
pse,2013,76.58712
pse,2014,76.89423
pse,2015,77.20134
pse,2016,77.50845
pse,2017,77.81556
pse,2018,78.08666
pse,2019,78.35777
pse,2020,78.62888
pyf,1960,44.61257
pyf,1961,45.3168
pyf,1962,46.02103
pyf,1963,46.70011
pyf,1964,47.37919
pyf,1965,48.05827
pyf,1966,48.73735
pyf,1967,49.41643
pyf,1968,50.05483
pyf,1969,50.69322
pyf,1970,51.33162
pyf,1971,51.97001
pyf,1972,52.60841
pyf,1973,53.12863
pyf,1974,53.64886
pyf,1975,54.16909
pyf,1976,54.68931
pyf,1977,55.20954
pyf,1978,56.06537
pyf,1979,56.92121
pyf,1980,57.77705
pyf,1981,58.63288
pyf,1982,59.48872
pyf,1983,59.93282
pyf,1984,60.37693
pyf,1985,60.82103
pyf,1986,61.26513
pyf,1987,61.70924
pyf,1988,62.58917
pyf,1989,63.46911
pyf,1990,64.34904
pyf,1991,65.22898
pyf,1992,66.10891
pyf,1993,66.55487
pyf,1994,67.00083
pyf,1995,67.4468
pyf,1996,67.89276
pyf,1997,68.33872
pyf,1998,69.06598
pyf,1999,69.79324
pyf,2000,70.5205
pyf,2001,71.24777
pyf,2002,71.97503
pyf,2003,72.90604
pyf,2004,73.83705
pyf,2005,74.76806
pyf,2006,75.69907
pyf,2007,76.63008
pyf,2008,77.02617
pyf,2009,77.42226
pyf,2010,77.81835
pyf,2011,78.21444
pyf,2012,78.61053
pyf,2013,79.15025
pyf,2014,79.68997
pyf,2015,80.22969
pyf,2016,80.76941
pyf,2017,81.30913
pyf,2018,81.58498
pyf,2019,81.86082
pyf,2020,82.13667
qat,1960,58.64643
qat,1961,59.91729
qat,1962,61.18815
qat,1963,62.39442
qat,1964,63.60068
qat,1965,64.80694
qat,1966,66.0132
qat,1967,67.21947
qat,1968,68.10756
qat,1969,68.99565
qat,1970,69.88375
qat,1971,70.77184
qat,1972,71.65993
qat,1973,72.42416
qat,1974,73.18839
qat,1975,73.95262
qat,1976,74.71685
qat,1977,75.48108
qat,1978,76.0772
qat,1979,76.67332
qat,1980,77.26945
qat,1981,77.86557
qat,1982,78.46169
qat,1983,78.96106
qat,1984,79.46043
qat,1985,79.95981
qat,1986,80.45918
qat,1987,80.95855
qat,1988,81.38565
qat,1989,81.81274
qat,1990,82.23983
qat,1991,82.66693
qat,1992,83.09402
qat,1993,83.46465
qat,1994,83.83528
qat,1995,84.20591
qat,1996,84.57654
qat,1997,84.94718
qat,1998,85.33798
qat,1999,85.72878
qat,2000,86.11958
qat,2001,86.51038
qat,2002,86.90118
qat,2003,87.32242
qat,2004,87.74366
qat,2005,88.16491
qat,2006,88.58615
qat,2007,89.00739
qat,2008,89.40589
qat,2009,89.8044
qat,2010,90.2029
qat,2011,90.6014
qat,2012,90.9999
qat,2013,91.34715
qat,2014,91.6944
qat,2015,92.04166
qat,2016,92.38891
qat,2017,92.73616
qat,2018,92.8572
qat,2019,92.97824
qat,2020,93.09929
rou,1960,65.03787
rou,1961,66.33383
rou,1962,67.62979
rou,1963,67.35125
rou,1964,67.07271
rou,1965,66.79417
rou,1966,66.51563
rou,1967,66.23709
rou,1968,66.68456
rou,1969,67.13202
rou,1970,67.57948
rou,1971,68.02695
rou,1972,68.47441
rou,1973,68.38645
rou,1974,68.29849
rou,1975,68.21054
rou,1976,68.12258
rou,1977,68.03462
rou,1978,67.682
rou,1979,67.32939
rou,1980,66.97677
rou,1981,66.62415
rou,1982,66.27154
rou,1983,65.93529
rou,1984,65.59904
rou,1985,65.26279
rou,1986,64.92655
rou,1987,64.5903
rou,1988,64.10715
rou,1989,63.624
rou,1990,63.14086
rou,1991,62.65771
rou,1992,62.17456
rou,1993,61.96168
rou,1994,61.74881
rou,1995,61.53593
rou,1996,61.32306
rou,1997,61.11018
rou,1998,61.82313
rou,1999,62.53609
rou,2000,63.24905
rou,2001,63.962
rou,2002,64.67496
rou,2003,65.27605
rou,2004,65.87715
rou,2005,66.47825
rou,2006,67.07934
rou,2007,67.68044
rou,2008,68.38787
rou,2009,69.09529
rou,2010,69.80272
rou,2011,70.51014
rou,2012,71.21756
rou,2013,71.49991
rou,2014,71.78226
rou,2015,72.0646
rou,2016,72.34695
rou,2017,72.62929
rou,2018,72.91717
rou,2019,73.20504
rou,2020,73.49291
rus,1960,56.76943
rus,1961,57.64534
rus,1962,58.52124
rus,1963,58.39965
rus,1964,58.27806
rus,1965,58.15648
rus,1966,58.03489
rus,1967,57.91331
rus,1968,57.54986
rus,1969,57.18642
rus,1970,56.82297
rus,1971,56.45953
rus,1972,56.09609
rus,1973,55.4463
rus,1974,54.79652
rus,1975,54.14674
rus,1976,53.49696
rus,1977,52.84718
rus,1978,52.60886
rus,1979,52.37054
rus,1980,52.13222
rus,1981,51.89389
rus,1982,51.65557
rus,1983,52.76116
rus,1984,53.86674
rus,1985,54.97233
rus,1986,56.07791
rus,1987,57.1835
rus,1988,55.37156
rus,1989,53.55963
rus,1990,51.7477
rus,1991,49.93577
rus,1992,48.12383
rus,1993,47.60182
rus,1994,47.07981
rus,1995,46.5578
rus,1996,46.03579
rus,1997,45.51378
rus,1998,44.72591
rus,1999,43.93804
rus,2000,43.15017
rus,2001,42.3623
rus,2002,41.57443
rus,2003,42.6867
rus,2004,43.79898
rus,2005,44.91125
rus,2006,46.02353
rus,2007,47.1358
rus,2008,48.8463
rus,2009,50.5568
rus,2010,52.2673
rus,2011,53.97779
rus,2012,55.68829
rus,2013,56.636
rus,2014,57.5837
rus,2015,58.53141
rus,2016,59.47912
rus,2017,60.42682
rus,2018,60.75971
rus,2019,61.0926
rus,2020,61.42549
rwa,1960,31.56718
rwa,1961,32.01484
rwa,1962,32.4625
rwa,1963,32.69876
rwa,1964,32.93501
rwa,1965,33.17126
rwa,1966,33.40751
rwa,1967,33.64377
rwa,1968,33.76723
rwa,1969,33.89068
rwa,1970,34.01414
rwa,1971,34.1376
rwa,1972,34.26106
rwa,1973,34.60858
rwa,1974,34.95611
rwa,1975,35.30363
rwa,1976,35.65116
rwa,1977,35.99868
rwa,1978,37.05832
rwa,1979,38.11797
rwa,1980,39.17761
rwa,1981,40.23725
rwa,1982,41.29689
rwa,1983,40.74799
rwa,1984,40.19909
rwa,1985,39.6502
rwa,1986,39.1013
rwa,1987,38.5524
rwa,1988,32.81021
rwa,1989,27.06803
rwa,1990,21.32585
rwa,1991,15.58366
rwa,1992,9.84148
rwa,1993,14.29302
rwa,1994,18.74457
rwa,1995,23.19611
rwa,1996,27.64766
rwa,1997,32.0992
rwa,1998,33.38808
rwa,1999,34.67696
rwa,2000,35.96584
rwa,2001,37.25472
rwa,2002,38.5436
rwa,2003,41.56545
rwa,2004,44.58729
rwa,2005,47.60913
rwa,2006,50.63097
rwa,2007,53.65281
rwa,2008,55.37804
rwa,2009,57.10326
rwa,2010,58.82849
rwa,2011,60.55372
rwa,2012,62.27895
rwa,2013,63.10566
rwa,2014,63.93237
rwa,2015,64.75908
rwa,2016,65.58579
rwa,2017,66.4125
rwa,2018,66.90051
rwa,2019,67.38852
rwa,2020,67.87653
sau,1960,35.3324
sau,1961,35.94678
sau,1962,36.56116
sau,1963,37.40005
sau,1964,38.23894
sau,1965,39.07783
sau,1966,39.91672
sau,1967,40.7556
sau,1968,42.20934
sau,1969,43.66308
sau,1970,45.11682
sau,1971,46.57056
sau,1972,48.0243
sau,1973,49.65388
sau,1974,51.28346
sau,1975,52.91304
sau,1976,54.54261
sau,1977,56.17219
sau,1978,57.47665
sau,1979,58.78111
sau,1980,60.08556
sau,1981,61.39002
sau,1982,62.69447
sau,1983,63.72279
sau,1984,64.75111
sau,1985,65.77943
sau,1986,66.80775
sau,1987,67.83607
sau,1988,68.51979
sau,1989,69.20352
sau,1990,69.88725
sau,1991,70.57097
sau,1992,71.2547
sau,1993,71.97507
sau,1994,72.69545
sau,1995,73.41583
sau,1996,74.13621
sau,1997,74.85658
sau,1998,75.38918
sau,1999,75.92178
sau,2000,76.45438
sau,2001,76.98698
sau,2002,77.51958
sau,2003,77.74823
sau,2004,77.97689
sau,2005,78.20555
sau,2006,78.4342
sau,2007,78.66286
sau,2008,78.99566
sau,2009,79.32846
sau,2010,79.66126
sau,2011,79.99406
sau,2012,80.32686
sau,2013,80.55603
sau,2014,80.7852
sau,2015,81.01437
sau,2016,81.24354
sau,2017,81.47271
sau,2018,81.70837
sau,2019,81.94402
sau,2020,82.17967
sdn,1960,38.99221
sdn,1961,39.55775
sdn,1962,40.12328
sdn,1963,40.67826
sdn,1964,41.23324
sdn,1965,41.78821
sdn,1966,42.34319
sdn,1967,42.89817
sdn,1968,43.40233
sdn,1969,43.90649
sdn,1970,44.41064
sdn,1971,44.9148
sdn,1972,45.41896
sdn,1973,45.6835
sdn,1974,45.94803
sdn,1975,46.21256
sdn,1976,46.47709
sdn,1977,46.74163
sdn,1978,46.87594
sdn,1979,47.01026
sdn,1980,47.14457
sdn,1981,47.27889
sdn,1982,47.4132
sdn,1983,47.60456
sdn,1984,47.79591
sdn,1985,47.98727
sdn,1986,48.17862
sdn,1987,48.36998
sdn,1988,48.53605
sdn,1989,48.70213
sdn,1990,48.8682
sdn,1991,49.03427
sdn,1992,49.20034
sdn,1993,49.45717
sdn,1994,49.71399
sdn,1995,49.97082
sdn,1996,50.22764
sdn,1997,50.48447
sdn,1998,50.9497
sdn,1999,51.41494
sdn,2000,51.88018
sdn,2001,52.34542
sdn,2002,52.81065
sdn,2003,53.54219
sdn,2004,54.27373
sdn,2005,55.00526
sdn,2006,55.7368
sdn,2007,56.46834
sdn,2008,57.21501
sdn,2009,57.96169
sdn,2010,58.70837
sdn,2011,59.45505
sdn,2012,60.20173
sdn,2013,60.53363
sdn,2014,60.86553
sdn,2015,61.19743
sdn,2016,61.52933
sdn,2017,61.86123
sdn,2018,62.18575
sdn,2019,62.51028
sdn,2020,62.83481
sen,1960,26.06293
sen,1961,26.37423
sen,1962,26.68553
sen,1963,26.65684
sen,1964,26.62815
sen,1965,26.59946
sen,1966,26.57077
sen,1967,26.54209
sen,1968,27.1958
sen,1969,27.84952
sen,1970,28.50323
sen,1971,29.15695
sen,1972,29.81066
sen,1973,31.30181
sen,1974,32.79295
sen,1975,34.28409
sen,1976,35.77524
sen,1977,37.26638
sen,1978,38.57246
sen,1979,39.87854
sen,1980,41.18462
sen,1981,42.49069
sen,1982,43.79677
sen,1983,45.17773
sen,1984,46.55868
sen,1985,47.93964
sen,1986,49.32059
sen,1987,50.70154
sen,1988,51.15128
sen,1989,51.60102
sen,1990,52.05076
sen,1991,52.5005
sen,1992,52.95024
sen,1993,52.86914
sen,1994,52.78804
sen,1995,52.70694
sen,1996,52.62583
sen,1997,52.54473
sen,1998,52.81409
sen,1999,53.08345
sen,2000,53.35281
sen,2001,53.62217
sen,2002,53.89153
sen,2003,54.94451
sen,2004,55.99749
sen,2005,57.05047
sen,2006,58.10345
sen,2007,59.15643
sen,2008,59.96366
sen,2009,60.77088
sen,2010,61.57811
sen,2011,62.38533
sen,2012,63.19256
sen,2013,63.65752
sen,2014,64.12247
sen,2015,64.58743
sen,2016,65.05239
sen,2017,65.51735
sen,2018,65.95063
sen,2019,66.38391
sen,2020,66.81719
sgp,1960,55.7388
sgp,1961,56.4084
sgp,1962,57.078
sgp,1963,57.657
sgp,1964,58.236
sgp,1965,58.815
sgp,1966,59.394
sgp,1967,59.973
sgp,1968,60.7724
sgp,1969,61.5718
sgp,1970,62.3712
sgp,1971,63.1706
sgp,1972,63.97
sgp,1973,64.8888
sgp,1974,65.8076
sgp,1975,66.7264
sgp,1976,67.6452
sgp,1977,68.564
sgp,1978,69.27252
sgp,1979,69.98104
sgp,1980,70.68956
sgp,1981,71.39808
sgp,1982,72.1066
sgp,1983,72.92468
sgp,1984,73.74276
sgp,1985,74.56084
sgp,1986,75.37892
sgp,1987,76.197
sgp,1988,76.67911
sgp,1989,77.16123
sgp,1990,77.64334
sgp,1991,78.12546
sgp,1992,78.60758
sgp,1993,78.98678
sgp,1994,79.36597
sgp,1995,79.74517
sgp,1996,80.12437
sgp,1997,80.50357
sgp,1998,81.26095
sgp,1999,82.01833
sgp,2000,82.77571
sgp,2001,83.5331
sgp,2002,84.29048
sgp,2003,84.78156
sgp,2004,85.27263
sgp,2005,85.76371
sgp,2006,86.25479
sgp,2007,86.74587
sgp,2008,87.0991
sgp,2009,87.45232
sgp,2010,87.80555
sgp,2011,88.15877
sgp,2012,88.512
sgp,2013,88.80243
sgp,2014,89.09287
sgp,2015,89.3833
sgp,2016,89.67374
sgp,2017,89.96417
sgp,2018,90.12064
sgp,2019,90.2771
sgp,2020,90.43356
slb,1960,38.23375
slb,1961,39.18756
slb,1962,40.14137
slb,1963,41.0745
slb,1964,42.00764
slb,1965,42.94077
slb,1966,43.87391
slb,1967,44.80704
slb,1968,45.84749
slb,1969,46.88795
slb,1970,47.92841
slb,1971,48.96886
slb,1972,50.00932
slb,1973,50.86405
slb,1974,51.71878
slb,1975,52.5735
slb,1976,53.42823
slb,1977,54.28296
slb,1978,54.78698
slb,1979,55.29101
slb,1980,55.79503
slb,1981,56.29905
slb,1982,56.80307
slb,1983,56.91652
slb,1984,57.02996
slb,1985,57.14341
slb,1986,57.25685
slb,1987,57.3703
slb,1988,57.50528
slb,1989,57.64027
slb,1990,57.77525
slb,1991,57.91024
slb,1992,58.04523
slb,1993,58.65924
slb,1994,59.27325
slb,1995,59.88726
slb,1996,60.50126
slb,1997,61.11527
slb,1998,61.8741
slb,1999,62.63293
slb,2000,63.39176
slb,2001,64.15059
slb,2002,64.90942
slb,2003,65.5112
slb,2004,66.11298
slb,2005,66.71476
slb,2006,67.31654
slb,2007,67.91832
slb,2008,68.58964
slb,2009,69.26096
slb,2010,69.93227
slb,2011,70.60359
slb,2012,71.27491
slb,2013,71.78932
slb,2014,72.30374
slb,2015,72.81816
slb,2016,73.33258
slb,2017,73.847
slb,2018,74.01244
slb,2019,74.17788
slb,2020,74.34331
sle,1960,20.83813
sle,1961,21.19004
sle,1962,21.54196
sle,1963,22.03515
sle,1964,22.52833
sle,1965,23.02152
sle,1966,23.51471
sle,1967,24.0079
sle,1968,24.50354
sle,1969,24.99918
sle,1970,25.49481
sle,1971,25.99045
sle,1972,26.48609
sle,1973,26.98717
sle,1974,27.48826
sle,1975,27.98935
sle,1976,28.49043
sle,1977,28.99152
sle,1978,29.17078
sle,1979,29.35004
sle,1980,29.5293
sle,1981,29.70856
sle,1982,29.88782
sle,1983,29.43106
sle,1984,28.9743
sle,1985,28.51754
sle,1986,28.06079
sle,1987,27.60403
sle,1988,26.70119
sle,1989,25.79835
sle,1990,24.89552
sle,1991,23.99268
sle,1992,23.08984
sle,1993,22.93738
sle,1994,22.78491
sle,1995,22.63244
sle,1996,22.47997
sle,1997,22.32751
sle,1998,23.43331
sle,1999,24.53912
sle,2000,25.64493
sle,2001,26.75073
sle,2002,27.85654
sle,2003,29.21247
sle,2004,30.56841
sle,2005,31.92434
sle,2006,33.28027
sle,2007,34.6362
sle,2008,35.65662
sle,2009,36.67703
sle,2010,37.69744
sle,2011,38.71786
sle,2012,39.73827
sle,2013,40.39463
sle,2014,41.051
sle,2015,41.70736
sle,2016,42.36373
sle,2017,43.02009
sle,2018,43.51858
sle,2019,44.01706
sle,2020,44.51555
slv,1960,40.48183
slv,1961,41.81535
slv,1962,43.14887
slv,1963,43.64253
slv,1964,44.1362
slv,1965,44.62986
slv,1966,45.12353
slv,1967,45.6172
slv,1968,45.88551
slv,1969,46.15383
slv,1970,46.42215
slv,1971,46.69046
slv,1972,46.95878
slv,1973,46.50545
slv,1974,46.05213
slv,1975,45.5988
slv,1976,45.14548
slv,1977,44.69215
slv,1978,44.3793
slv,1979,44.06645
slv,1980,43.75359
slv,1981,43.44074
slv,1982,43.12789
slv,1983,44.44949
slv,1984,45.77109
slv,1985,47.0927
slv,1986,48.4143
slv,1987,49.7359
slv,1988,51.15156
slv,1989,52.56721
slv,1990,53.98287
slv,1991,55.39853
slv,1992,56.81418
slv,1993,57.25565
slv,1994,57.69712
slv,1995,58.13858
slv,1996,58.58005
slv,1997,59.02152
slv,1998,59.38755
slv,1999,59.75358
slv,2000,60.11961
slv,2001,60.48564
slv,2002,60.85168
slv,2003,61.13165
slv,2004,61.41162
slv,2005,61.69159
slv,2006,61.97156
slv,2007,62.25153
slv,2008,62.56312
slv,2009,62.8747
slv,2010,63.18629
slv,2011,63.49788
slv,2012,63.80947
slv,2013,64.11179
slv,2014,64.41411
slv,2015,64.71643
slv,2016,65.01875
slv,2017,65.32107
slv,2018,65.70052
slv,2019,66.07998
slv,2020,66.45944
som,1960,24.10491
som,1961,24.5861
som,1962,25.0673
som,1963,25.57823
som,1964,26.08916
som,1965,26.60009
som,1966,27.11102
som,1967,27.62195
som,1968,28.11941
som,1969,28.61688
som,1970,29.11434
som,1971,29.61181
som,1972,30.10928
som,1973,30.60927
som,1974,31.10926
som,1975,31.60925
som,1976,32.10924
som,1977,32.60923
som,1978,33.06608
som,1979,33.52294
som,1980,33.97979
som,1981,34.43665
som,1982,34.8935
som,1983,35.11911
som,1984,35.34471
som,1985,35.57032
som,1986,35.79592
som,1987,36.02153
som,1988,35.5981
som,1989,35.17467
som,1990,34.75124
som,1991,34.32781
som,1992,33.90438
som,1993,35.14401
som,1994,36.38365
som,1995,37.62328
som,1996,38.86291
som,1997,40.10255
som,1998,40.54887
som,1999,40.99519
som,2000,41.44151
som,2001,41.88782
som,2002,42.33414
som,2003,42.81389
som,2004,43.29363
som,2005,43.77338
som,2006,44.25312
som,2007,44.73286
som,2008,45.16559
som,2009,45.59832
som,2010,46.03105
som,2011,46.46378
som,2012,46.8965
som,2013,47.49796
som,2014,48.09942
som,2015,48.70088
som,2016,49.30234
som,2017,49.9038
som,2018,50.30154
som,2019,50.69928
som,2020,51.09702
srb,1960,60.09914
srb,1961,60.99596
srb,1962,61.89279
srb,1963,62.3699
srb,1964,62.84701
srb,1965,63.32413
srb,1966,63.80124
srb,1967,64.27836
srb,1968,64.68573
srb,1969,65.09309
srb,1970,65.50046
srb,1971,65.90783
srb,1972,66.3152
srb,1973,66.39744
srb,1974,66.47968
srb,1975,66.56193
srb,1976,66.64417
srb,1977,66.72641
srb,1978,66.92345
srb,1979,67.12048
srb,1980,67.31751
srb,1981,67.51455
srb,1982,67.71158
srb,1983,67.73656
srb,1984,67.76154
srb,1985,67.78652
srb,1986,67.8115
srb,1987,67.83648
srb,1988,68.0212
srb,1989,68.20591
srb,1990,68.39063
srb,1991,68.57534
srb,1992,68.76006
srb,1993,68.80427
srb,1994,68.84848
srb,1995,68.89269
srb,1996,68.93691
srb,1997,68.98112
srb,1998,69.11799
srb,1999,69.25486
srb,2000,69.39173
srb,2001,69.52861
srb,2002,69.66548
srb,2003,70.0929
srb,2004,70.52032
srb,2005,70.94774
srb,2006,71.37516
srb,2007,71.80258
srb,2008,72.36888
srb,2009,72.93518
srb,2010,73.50147
srb,2011,74.06777
srb,2012,74.63407
srb,2013,75.06009
srb,2014,75.48611
srb,2015,75.91214
srb,2016,76.33816
srb,2017,76.76419
srb,2018,77.02965
srb,2019,77.29511
srb,2020,77.56057
ssd,1960,18.03743
ssd,1961,18.51028
ssd,1962,18.98313
ssd,1963,19.48209
ssd,1964,19.98105
ssd,1965,20.48002
ssd,1966,20.97898
ssd,1967,21.47794
ssd,1968,21.91822
ssd,1969,22.35849
ssd,1970,22.79876
ssd,1971,23.23904
ssd,1972,23.67931
ssd,1973,24.17031
ssd,1974,24.66131
ssd,1975,25.15231
ssd,1976,25.64331
ssd,1977,26.13431
ssd,1978,26.32836
ssd,1979,26.52242
ssd,1980,26.71648
ssd,1981,26.91053
ssd,1982,27.10459
ssd,1983,27.715
ssd,1984,28.32541
ssd,1985,28.93581
ssd,1986,29.54622
ssd,1987,30.15663
ssd,1988,31.10328
ssd,1989,32.04993
ssd,1990,32.99658
ssd,1991,33.94322
ssd,1992,34.88987
ssd,1993,35.59353
ssd,1994,36.2972
ssd,1995,37.00086
ssd,1996,37.70452
ssd,1997,38.40818
ssd,1998,38.85462
ssd,1999,39.30106
ssd,2000,39.7475
ssd,2001,40.19394
ssd,2002,40.64038
ssd,2003,41.31873
ssd,2004,41.99709
ssd,2005,42.67545
ssd,2006,43.3538
ssd,2007,44.03216
ssd,2008,44.55138
ssd,2009,45.07059
ssd,2010,45.58981
ssd,2011,46.10902
ssd,2012,46.62823
ssd,2013,47.08926
ssd,2014,47.55028
ssd,2015,48.0113
ssd,2016,48.47232
ssd,2017,48.93334
ssd,2018,49.3219
ssd,2019,49.71047
ssd,2020,50.09903
stp,1960,40.62835
stp,1961,41.30024
stp,1962,41.97212
stp,1963,42.56944
stp,1964,43.16676
stp,1965,43.76408
stp,1966,44.3614
stp,1967,44.95872
stp,1968,45.7545
stp,1969,46.55028
stp,1970,47.34606
stp,1971,48.14184
stp,1972,48.93762
stp,1973,49.64284
stp,1974,50.34806
stp,1975,51.05328
stp,1976,51.7585
stp,1977,52.46372
stp,1978,52.57802
stp,1979,52.69231
stp,1980,52.8066
stp,1981,52.9209
stp,1982,53.03519
stp,1983,52.65269
stp,1984,52.27018
stp,1985,51.88768
stp,1986,51.50517
stp,1987,51.12267
stp,1988,50.99709
stp,1989,50.87151
stp,1990,50.74594
stp,1991,50.62036
stp,1992,50.49478
stp,1993,50.9737
stp,1994,51.45261
stp,1995,51.93152
stp,1996,52.41044
stp,1997,52.88935
stp,1998,53.83577
stp,1999,54.78218
stp,2000,55.7286
stp,2001,56.67501
stp,2002,57.62143
stp,2003,58.57483
stp,2004,59.52824
stp,2005,60.48165
stp,2006,61.43505
stp,2007,62.38846
stp,2008,63.18031
stp,2009,63.97216
stp,2010,64.76401
stp,2011,65.55586
stp,2012,66.34771
stp,2013,66.88329
stp,2014,67.41888
stp,2015,67.95446
stp,2016,68.49004
stp,2017,69.02563
stp,2018,69.27878
stp,2019,69.53193
stp,2020,69.78508
sur,1960,52.40212
sur,1961,52.86899
sur,1962,53.33585
sur,1963,53.86496
sur,1964,54.39407
sur,1965,54.92318
sur,1966,55.4523
sur,1967,55.98141
sur,1968,56.38989
sur,1969,56.79836
sur,1970,57.20684
sur,1971,57.61532
sur,1972,58.0238
sur,1973,58.39568
sur,1974,58.76756
sur,1975,59.13944
sur,1976,59.51132
sur,1977,59.88321
sur,1978,60.03007
sur,1979,60.17693
sur,1980,60.32379
sur,1981,60.47065
sur,1982,60.61751
sur,1983,60.724
sur,1984,60.83049
sur,1985,60.93698
sur,1986,61.04348
sur,1987,61.14997
sur,1988,61.22093
sur,1989,61.2919
sur,1990,61.36287
sur,1991,61.43384
sur,1992,61.50481
sur,1993,61.43828
sur,1994,61.37176
sur,1995,61.30523
sur,1996,61.2387
sur,1997,61.17218
sur,1998,61.15285
sur,1999,61.13352
sur,2000,61.11418
sur,2001,61.09485
sur,2002,61.07552
sur,2003,61.79066
sur,2004,62.5058
sur,2005,63.22094
sur,2006,63.93608
sur,2007,64.65122
sur,2008,65.04794
sur,2009,65.44466
sur,2010,65.84138
sur,2011,66.23811
sur,2012,66.63483
sur,2013,66.79696
sur,2014,66.9591
sur,2015,67.12123
sur,2016,67.28337
sur,2017,67.4455
sur,2018,67.65293
sur,2019,67.86035
sur,2020,68.06778
svk,1960,69.06207
svk,1961,69.67312
svk,1962,70.28417
svk,1963,69.9082
svk,1964,69.53224
svk,1965,69.15628
svk,1966,68.78031
svk,1967,68.40435
svk,1968,67.97549
svk,1969,67.54664
svk,1970,67.11779
svk,1971,66.68893
svk,1972,66.26008
svk,1973,66.08717
svk,1974,65.91426
svk,1975,65.74135
svk,1976,65.56844
svk,1977,65.39554
svk,1978,64.95944
svk,1979,64.52334
svk,1980,64.08725
svk,1981,63.65115
svk,1982,63.21505
svk,1983,63.02321
svk,1984,62.83136
svk,1985,62.63951
svk,1986,62.44766
svk,1987,62.25581
svk,1988,62.42069
svk,1989,62.58557
svk,1990,62.75044
svk,1991,62.91532
svk,1992,63.0802
svk,1993,63.69971
svk,1994,64.31921
svk,1995,64.93872
svk,1996,65.55823
svk,1997,66.17773
svk,1998,66.65726
svk,1999,67.13678
svk,2000,67.6163
svk,2001,68.09582
svk,2002,68.57534
svk,2003,69.02427
svk,2004,69.4732
svk,2005,69.92212
svk,2006,70.37105
svk,2007,70.81998
svk,2008,71.51008
svk,2009,72.20019
svk,2010,72.8903
svk,2011,73.5804
svk,2012,74.27051
svk,2013,74.75283
svk,2014,75.23516
svk,2015,75.71749
svk,2016,76.19982
svk,2017,76.68215
svk,2018,76.97817
svk,2019,77.27418
svk,2020,77.5702
svn,1960,60.68803
svn,1961,61.14587
svn,1962,61.60371
svn,1963,61.3745
svn,1964,61.1453
svn,1965,60.9161
svn,1966,60.68689
svn,1967,60.45769
svn,1968,60.64103
svn,1969,60.82438
svn,1970,61.00772
svn,1971,61.19107
svn,1972,61.37441
svn,1973,61.83411
svn,1974,62.2938
svn,1975,62.7535
svn,1976,63.2132
svn,1977,63.67289
svn,1978,63.72132
svn,1979,63.76976
svn,1980,63.81819
svn,1981,63.86662
svn,1982,63.91506
svn,1983,64.44585
svn,1984,64.97663
svn,1985,65.50742
