geo,time,gc_tax_ypkg_zs
mex,2009,50.27833
mex,2010,50.58254
mex,2011,52.62303
mex,2012,51.94942
mex,2013,57.12428
mex,2014,52.712
mex,2015,51.67776
mex,2016,52.23726
mex,2017,54.82612
mex,2018,54.38684
mex,2019,52.73484
mhl,2008,38.73848
mhl,2009,40.2668
mhl,2010,37.8691
mhl,2011,37.26829
mhl,2012,38.07506
mhl,2013,38.60724
mhl,2014,39.02148
mhl,2015,37.33895
mhl,2016,39.39531
mhl,2017,39.25287
mhl,2018,38.21761
mhl,2019,38.97374
mkd,2005,19.2243
mkd,2006,21.67234
mkd,2007,20.75083
mkd,2008,22.86153
mkd,2009,18.88543
mkd,2010,130.53977
mkd,2011,17.87479
mkd,2012,18.53766
mkd,2013,18.77209
mkd,2014,20.48066
mkd,2015,26.60357
mkd,2016,24.7581
mkd,2017,25.09545
mkd,2018,27.97504
mkd,2019,25.60778
mli,2000,17.69586
mli,2001,17.2185
mli,2002,17.11832
mli,2003,20.9528
mli,2004,17.91845
mli,2005,20.46209
mli,2006,18.12854
mli,2007,20.91426
mli,2008,28.82027
mli,2009,28.37134
mli,2010,29.99949
mli,2011,28.74496
mli,2012,31.91777
mli,2013,30.28334
mli,2014,33.34448
mli,2015,27.57211
mli,2016,26.15457
mli,2017,27.49277
mli,2018,28.69973
mli,2019,32.58172
mlt,1972,32.55034
mlt,1973,39.41554
mlt,1974,34.47931
mlt,1975,38.84537
mlt,1976,37.61307
mlt,1977,41.6787
mlt,1978,44.91468
mlt,1980,45.16167
mlt,1981,47.42134
mlt,1982,50.92376
mlt,1983,52.3598
mlt,1984,50.56692
mlt,1985,48.32794
mlt,1986,45.43297
mlt,1987,43.50474
mlt,1988,40.30105
mlt,1989,39.29923
mlt,1990,39.6623
mlt,1991,38.41144
mlt,1992,39.92668
mlt,1993,43.06087
mlt,1994,43.37624
mlt,1995,38.10613
mlt,1996,34.88145
mlt,1997,37.74713
mlt,1998,37.3534
mlt,1999,38.61206
mlt,2000,39.67535
mlt,2001,40.28369
mlt,2002,41.55372
mlt,2003,43.22537
mlt,2004,41.20252
mlt,2005,39.89966
mlt,2006,41.93919
mlt,2007,44.51703
mlt,2008,44.78588
mlt,2009,46.62672
mlt,2010,44.64584
mlt,2011,45.36136
mlt,2012,47.33757
mlt,2013,49.06574
mlt,2014,47.35835
mlt,2015,48.76983
mlt,2016,50.06146
mlt,2017,50.67098
mlt,2018,49.11098
mlt,2019,50.89029
mmr,1973,37.61302
mmr,1974,32.11134
mmr,1975,31.77419
mmr,1976,5.83851
mmr,1977,7.23281
mmr,1978,7.32014
mmr,1979,5.26608
mmr,1980,4.90434
mmr,1981,4.58069
mmr,1982,5.19339
mmr,1983,5.7801
mmr,1984,6.80287
mmr,1985,7.98356
mmr,1986,10.81143
mmr,1987,10.97645
mmr,1988,17.95096
mmr,1989,16.50668
mmr,1990,29.79718
mmr,1991,18.79771
mmr,1992,25.32039
mmr,1993,27.24231
mmr,1994,33.53564
mmr,1995,34.4153
mmr,1996,29.39376
mmr,1997,31.27112
mmr,1998,36.21167
mmr,1999,35.10963
mmr,2000,34.51873
mmr,2001,35.31725
mmr,2002,40.50052
mmr,2003,53.85504
mmr,2004,46.73986
mmr,2005,43.3333
mmr,2012,33.02055
mmr,2013,38.02803
mmr,2014,38.37293
mmr,2015,37.92249
mmr,2016,33.32243
mmr,2017,35.55418
mmr,2018,28.02493
mmr,2019,32.43113
mng,1992,33.58521
mng,1993,55.12374
mng,1994,48.91149
mng,1995,54.15796
mng,1996,41.13032
mng,1997,42.81022
mng,1998,23.99656
mng,1999,13.06498
mng,2000,21.04435
mng,2001,13.65899
mng,2002,22.1724
mng,2003,28.2148
mng,2006,46.69028
mng,2007,24.3071
mng,2008,52.39583
mng,2009,35.95323
mng,2010,42.56882
mng,2011,24.72387
mng,2012,20.5209
mng,2013,21.88609
mng,2014,21.6636
mng,2015,25.28322
mng,2016,19.14114
mng,2017,25.35573
mng,2018,29.44714
moz,2010,33.15559
moz,2011,35.0641
moz,2012,41.68892
moz,2013,44.2263
moz,2014,46.65671
moz,2015,44.58657
moz,2016,41.59167
moz,2017,51.79507
moz,2018,46.87081
moz,2019,55.86486
mus,1973,24.79233
mus,1974,27.85357
mus,1975,28.95455
mus,1976,41.11992
mus,1977,35.08249
mus,1978,25.54304
mus,1979,24.67677
mus,1980,17.30877
mus,1981,20.12659
mus,1982,19.40719
mus,1983,16.21588
mus,1984,15.17822
mus,1985,13.35449
mus,1986,10.13049
mus,1987,12.01502
mus,1988,12.73231
mus,1989,14.65943
mus,1990,15.89428
mus,1991,15.28552
mus,1992,16.28996
mus,1993,14.05055
mus,1994,12.8136
mus,1995,15.93858
mus,1996,16.7798
mus,1997,16.21804
mus,1998,15.05625
mus,1999,14.73558
mus,2000,13.88233
mus,2001,14.93562
mus,2002,16.05077
mus,2003,15.36491
mus,2004,15.89278
mus,2005,17.64888
mus,2006,20.90776
mus,2007,19.73396
mus,2008,21.89135
mus,2009,29.00827
mus,2010,25.18991
mus,2011,22.87818
mus,2012,22.41197
mus,2013,23.27598
mus,2014,23.60409
mus,2015,25.11257
mus,2016,24.32992
mus,2017,25.68361
mus,2018,25.33864
mus,2019,27.19379
mwi,2009,40.80385
mwi,2010,41.97106
mwi,2011,42.75065
mwi,2012,44.56703
mwi,2013,46.36307
mwi,2014,44.77031
mwi,2015,48.65314
mwi,2016,48.44724
mwi,2017,48.51544
mwi,2018,48.04878
mwi,2019,46.69296
mwi,2020,47.3389
mys,1996,46.08892
mys,1997,48.72269
mys,1998,59.86663
mys,1999,59.35294
mys,2000,55.46388
mys,2001,63.9677
mys,2002,63.06855
mys,2003,62.31989
mys,2004,62.23925
mys,2005,61.53884
mys,2006,66.19711
mys,2007,67.52548
mys,2008,68.11346
mys,2009,68.56137
mys,2010,66.46005
mys,2011,70.31101
mys,2012,71.35113
mys,2013,71.16475
mys,2014,71.02008
mys,2015,61.38684
mys,2016,58.823
mys,2017,59.19849
mys,2018,68.46011
mys,2019,68.23765
nam,1990,39.44612
nam,1991,26.79756
nam,1992,32.77
nam,1993,33.51104
nam,1994,32.86247
nam,1995,30.15816
nam,1996,32.91038
nam,1997,38.76028
nam,1998,36.92333
nam,1999,35.09405
nam,2000,34.96178
nam,2001,40.77703
nam,2002,48.28317
nam,2003,41.86074
nam,2004,38.83312
nam,2005,38.47379
nam,2006,36.05586
nam,2007,35.35446
nam,2008,38.25275
nam,2009,36.73673
nam,2010,46.31191
nam,2011,42.92794
nam,2012,41.3056
nam,2013,36.22133
nam,2014,38.07902
nam,2015,38.94117
nam,2016,43.41554
nam,2017,40.36032
nam,2018,41.3645
nam,2019,41.63454
ner,1976,33.87999
ner,1977,36.01529
ner,1978,33.11593
ner,1979,35.27405
ner,1980,29.51469
nic,1990,22.28873
nic,1991,15.67338
nic,1992,17.24208
nic,1993,12.79045
nic,1994,9.42175
nic,1995,13.66167
nic,1996,14.81812
nic,1997,15.37561
nic,1998,14.96909
nic,1999,16.03949
nic,2000,17.10671
nic,2001,18.57448
nic,2002,20.8019
nic,2003,25.97959
nic,2004,28.22497
nic,2005,28.59656
nic,2006,29.39368
nic,2007,30.26731
nic,2008,32.2218
nic,2009,35.25433
nic,2010,32.63827
nic,2011,35.01608
nic,2012,35.21425
nic,2013,35.60337
nic,2014,37.38348
nic,2015,38.37198
nic,2016,39.53987
nic,2017,40.58522
nic,2018,45.34485
nic,2019,45.08259
nld,1973,55.35358
nld,1974,58.31994
nld,1975,58.97934
nld,1976,57.75085
nld,1977,56.53366
nld,1978,55.66496
nld,1979,55.77823
nld,1980,55.79135
nld,1981,56.02497
nld,1982,56.29291
nld,1983,53.38899
nld,1984,51.33219
nld,1985,51.00319
nld,1986,51.50067
nld,1987,51.2605
nld,1988,51.8797
nld,1989,52.51793
nld,1990,55.00074
nld,1991,56.96186
nld,1992,55.00762
nld,1993,55.90906
nld,1994,51.03151
nld,1995,48.73722
nld,1996,48.78418
nld,1997,48.0044
nld,1998,47.03555
nld,1999,45.57925
nld,2000,45.69584
nld,2001,45.54472
nld,2002,45.69513
nld,2003,43.85587
nld,2004,42.90773
nld,2005,45.00722
nld,2006,45.42697
nld,2007,46.68053
nld,2008,46.2742
nld,2009,46.95
nld,2010,47.3703
nld,2011,46.8692
nld,2012,46.13734
nld,2013,45.16412
nld,2014,45.74199
nld,2015,48.15013
nld,2016,47.68758
nld,2017,50.32775
nld,2018,49.74363
nld,2019,50.64053
nor,1972,30.90521
nor,1973,25.57473
nor,1974,27.33093
nor,1975,26.26952
nor,1976,27.09577
nor,1977,26.59097
nor,1978,27.96956
nor,1979,31.96517
nor,1980,40.05405
nor,1981,41.96854
nor,1982,41.01048
nor,1983,38.57376
nor,1984,39.8252
nor,1985,38.05118
nor,1986,33.27587
nor,1987,27.58901
nor,1988,28.28654
nor,1989,27.77717
nor,1990,31.64177
nor,1991,33.26157
nor,1992,27.65959
nor,1993,28.31266
nor,1994,29.09435
nor,1995,32.9974
nor,1996,36.44966
nor,1997,36.49812
nor,1998,34.82494
nor,1999,37.57256
nor,2000,49.42946
nor,2001,48.81091
nor,2002,50.31231
nor,2003,49.27787
nor,2004,53.15737
nor,2005,56.39364
nor,2006,57.75973
nor,2007,55.49098
nor,2008,59.78874
nor,2009,53.40128
nor,2010,54.77683
nor,2011,57.85117
nor,2012,57.56384
nor,2013,54.00021
nor,2014,50.34665
nor,2015,45.71688
nor,2016,42.64197
nor,2017,44.35503
nor,2018,48.38964
nor,2019,47.0339
npl,1990,13.0326
npl,1991,9.37042
npl,1992,8.83749
npl,1993,10.04191
npl,1994,12.53733
npl,1995,13.96872
npl,1996,15.32366
npl,1997,16.1579
npl,1998,17.60609
npl,1999,20.04304
npl,2000,21.02136
npl,2001,21.91432
npl,2002,20.51308
npl,2003,16.15356
npl,2004,16.86277
npl,2005,16.24699
npl,2006,15.95485
npl,2007,19.295
npl,2008,19.52524
npl,2009,20.54808
npl,2010,21.16672
npl,2011,23.79043
npl,2012,24.2313
npl,2013,24.76195
npl,2014,24.19929
npl,2015,24.20838
npl,2016,27.1161
npl,2017,27.03823
npl,2018,23.47118
npl,2019,24.63362
nru,2014,0
nru,2015,38.0715
nru,2016,37.22731
nru,2017,38.50069
nru,2018,56.04559
nzl,1972,68.27622
nzl,1973,70.88027
nzl,1974,74.50296
nzl,1975,72.06529
nzl,1976,73.51871
nzl,1977,75.18894
nzl,1978,73.07077
nzl,1979,74.01392
nzl,1980,75.02478
nzl,1981,73.90515
nzl,1982,73.66133
nzl,1983,71.18434
nzl,1984,69.72025
nzl,1985,73.02994
nzl,1986,70.11777
nzl,1987,62.65332
nzl,1988,63.03466
nzl,2001,62.52887
nzl,2002,61.88439
nzl,2003,62.36566
nzl,2004,62.27313
nzl,2005,65.5509
nzl,2006,67.42643
nzl,2007,66.3992
nzl,2008,68.47352
nzl,2009,67.20057
nzl,2010,63.29475
nzl,2011,60.05892
nzl,2012,60.44879
nzl,2013,61.35149
nzl,2014,61.40031
nzl,2015,61.74141
nzl,2016,61.86128
nzl,2017,62.35141
nzl,2018,62.31549
nzl,2019,63.24983
pan,2014,39.99489
pan,2015,41.37813
pan,2016,43.63543
pan,2017,43.30373
pan,2018,45.6812
per,1972,17.77778
per,1973,28.26087
per,1974,32.20339
per,1975,26.58228
per,1976,18.81188
per,1977,16.78322
per,1978,13.52459
per,1979,20.20202
per,1980,28.05526
per,1981,17.22142
per,1982,16.49622
per,1983,13.03184
per,1984,11.75066
per,1985,10.55246
per,1986,23.85539
per,1987,21.18874
per,1988,23.0563
per,1989,17.54361
per,1990,6.32303
per,1991,8.47174
per,1992,13.90022
per,1993,16.68136
per,1994,19.7499
per,1995,19.0379
per,1996,23.96992
per,1997,24.09794
per,1998,25.15404
per,1999,27.3752
per,2000,26.97021
per,2001,27.40105
per,2002,26.65076
per,2003,30.64
per,2004,30.27717
per,2005,31.63215
per,2006,40.50495
per,2007,43.57346
per,2008,41.46977
per,2009,38.67131
per,2010,40.02612
per,2011,44.51631
per,2012,44.337
per,2013,40.87701
per,2014,42.13039
per,2015,38.53037
per,2016,41.6739
per,2017,40.55187
per,2018,39.80023
per,2019,39.76771
phl,1990,32.54186
phl,1991,33.34248
phl,1992,33.52962
phl,1993,32.49555
phl,1994,33.86779
phl,1995,35.79997
phl,1996,37.06394
phl,1997,39.83114
phl,1998,43.95622
phl,1999,42.6289
phl,2000,44.05224
phl,2001,45.26157
phl,2002,44.6194
phl,2003,44.56759
phl,2004,45.98284
phl,2005,45.82406
phl,2006,43.84162
phl,2007,45.75967
phl,2008,45.96235
phl,2009,44.35375
phl,2010,44.73279
phl,2011,47.58132
phl,2012,47.20507
phl,2013,46.77725
phl,2014,45.65956
phl,2015,46.61045
phl,2016,46.51695
phl,2017,45.55269
phl,2018,40.353
phl,2019,41.187
plw,2008,21.16844
plw,2009,22.67621
plw,2010,21.37127
plw,2011,20.54368
plw,2012,18.32357
plw,2013,17.75239
plw,2014,17.33463
plw,2015,16.16669
plw,2016,16.95787
plw,2017,19.20975
plw,2018,18.14363
plw,2019,20.38247
png,1990,46.98947
png,1991,48.98499
png,1992,54.336
png,1993,57.90633
png,1994,53.4833
png,1995,52.63363
png,1996,57.20033
png,1997,57.1406
png,1998,57.25253
png,1999,56.16732
png,2000,46.70927
png,2001,61.06678
png,2002,53.983
png,2014,66.25131
png,2015,64.36406
png,2016,62.77018
png,2017,58.16849
png,2018,58.41238
png,2019,55.59941
pol,1984,28.45809
pol,1985,33.15211
pol,1986,37.53614
pol,1987,41.70612
pol,1988,41.19925
pol,1994,42.25755
pol,1995,42.46052
pol,1996,39.53235
pol,1997,39.54872
pol,1998,40.4363
pol,1999,31.32976
pol,2000,31.47484
pol,2001,28.94051
pol,2002,28.88078
pol,2003,27.77382
pol,2004,23.80344
pol,2005,24.75701
pol,2006,26.05826
pol,2007,28.13171
pol,2008,28.05996
pol,2009,27.05325
pol,2010,24.20577
pol,2011,24.18461
pol,2012,25.96324
pol,2013,25.13439
pol,2014,25.0058
pol,2015,25.26421
pol,2016,24.87519
pol,2017,24.96424
pol,2018,25.7826
pol,2019,26.50097
prt,1973,28.47059
prt,1974,28.81679
prt,1975,26.92939
prt,1976,26.55699
prt,1977,26.77029
prt,1978,28.65371
prt,1979,32.96152
prt,1980,29
prt,1981,32.30186
prt,1982,32.8614
prt,1983,33.88146
prt,1984,33.67424
prt,1985,35.56948
prt,1986,26.42548
prt,1987,26.53918
prt,1988,29.88435
prt,1989,35.74594
prt,1990,36.2889
prt,1991,39.45639
prt,1992,40.32796
prt,1993,39.46896
prt,1994,37.22484
prt,1995,37.39769
prt,1996,38.81919
prt,1997,39.59983
prt,1998,38.306
prt,1999,39.11414
prt,2000,41.46789
prt,2001,40.07497
prt,2002,38.60696
prt,2003,36.0857
prt,2004,37.06549
prt,2005,35.47452
prt,2006,35.9443
prt,2007,38.62523
prt,2008,39.64341
prt,2009,40.31141
prt,2010,38.28369
prt,2011,40.30837
prt,2012,38.2456
prt,2013,45.09592
prt,2014,43.59616
prt,2015,42.76946
prt,2016,40.89297
prt,2017,40.35257
prt,2018,40.51009
prt,2019,39.69936
pry,2005,17.37893
pry,2006,15.18561
pry,2007,17.44174
pry,2008,18.09644
pry,2009,23.7173
pry,2010,18.29882
pry,2011,19.69854
pry,2012,20.85022
pry,2013,20.70782
pry,2014,20.96759
pry,2015,21.34726
pry,2016,22.55364
pry,2017,23.13391
pry,2018,22.64374
pry,2019,25.41504
rou,1972,99.99999
rou,1973,100
rou,1974,99.99999
rou,1975,99.99999
rou,1976,100
rou,1977,0
rou,1978,0
rou,1979,0
rou,1980,0
rou,1981,0
rou,1982,0
rou,1983,0
rou,1984,0
rou,1985,0
rou,1986,0
rou,1987,0
rou,1988,0
rou,1989,0
rou,1990,28.23559
rou,1991,55.81433
rou,1992,57.23219
rou,1993,46.79516
rou,1994,50.33903
rou,1995,48.48988
rou,1996,47.2987
rou,1997,47.74412
rou,1998,36.92125
rou,1999,30.10412
rou,2000,35.25504
rou,2001,34.13926
rou,2002,32.03216
rou,2003,32.45165
rou,2004,35.32343
rou,2005,28.86236
rou,2006,31.98186
rou,2007,35.4005
rou,2008,36.49196
rou,2009,37.02871
rou,2010,32.74983
rou,2011,31.57783
rou,2012,30.00311
rou,2013,31.04956
rou,2014,32.08811
rou,2015,32.62906
rou,2016,35.70804
rou,2017,36.89104
rou,2018,31.5353
rou,2019,30.97153
rus,1999,18.9188
rus,2000,20.73471
rus,2001,15.52203
rus,2002,11.82954
rus,2003,9.45409
rus,2004,9.1016
rus,2005,10.69578
rus,2006,11.74743
rus,2007,11.39218
rus,2008,10.15591
rus,2009,2.78441
rus,2010,4.42367
rus,2011,3.63119
rus,2012,3.85486
rus,2013,3.56583
rus,2014,3.89857
rus,2015,5.49943
rus,2016,-4.469
rus,2017,6.18706
rus,2018,6.53585
rus,2019,7.88536
rwa,1990,21.632
rwa,1991,16.25745
rwa,1992,18.24725
rwa,2014,39.54513
rwa,2015,40.92125
rwa,2016,39.87057
rwa,2017,39.00291
rwa,2018,39.97891
rwa,2019,42.44352
sau,2010,14.21985
sau,2011,16.13656
sau,2012,17.85949
sau,2013,15.99781
sau,2014,17.71516
sau,2015,17.84378
sau,2016,17.87479
sau,2017,16.03313
sau,2018,6.35681
sau,2019,7.81816
sdn,1998,20.08814
sdn,1999,18.28144
sdn,2009,10.71289
sdn,2010,11.33235
sdn,2011,12.95552
sdn,2012,9.20256
sdn,2013,7.10047
sdn,2014,8.53914
sdn,2015,7.39456
sdn,2016,7.16839
sen,2015,26.26688
sen,2016,27.3555
sen,2017,28.02949
sen,2018,28.61751
sgp,1972,35.59603
sgp,1973,38.12622
sgp,1974,46.30109
sgp,1975,51.03297
sgp,1976,47.625
sgp,1977,48.26325
sgp,1978,44.5243
sgp,1979,41.7281
sgp,1980,47.04277
sgp,1981,50.34089
sgp,1982,51.75793
sgp,1983,49.90196
sgp,1984,46.83218
sgp,1985,45.35938
sgp,1986,41.80108
sgp,1987,41.53097
sgp,1988,38.54236
sgp,1989,39.7172
sgp,1990,44.63624
sgp,1991,45.03522
sgp,1992,47.03473
sgp,1993,45.72467
sgp,1994,41.43537
sgp,1995,41.50107
sgp,1996,42.03845
sgp,1997,41.7062
sgp,1998,47.34489
sgp,1999,47.39566
sgp,2000,50.17882
sgp,2001,52.7103
sgp,2002,51.70511
sgp,2003,46.20507
sgp,2004,44.59957
sgp,2005,47.35859
sgp,2006,47.17609
sgp,2007,42.72761
sgp,2008,51.10804
sgp,2009,46.95769
sgp,2010,44.5996
sgp,2011,44.63086
sgp,2012,44.67618
sgp,2013,43.03572
sgp,2014,44.21636
sgp,2015,44.72103
sgp,2016,44.9034
sgp,2017,48.28112
sgp,2018,46.51266
sgp,2019,48.07672
slb,2011,33.41159
slb,2012,33.85338
slb,2013,36.36305
slb,2014,33.09116
slb,2015,35.85392
slb,2016,34.93281
slb,2017,34.34588
slb,2018,31.63575
slb,2019,34.19557
slb,2020,34.57557
slv,1998,27.75608
slv,1999,30.36512
slv,2000,29.47394
slv,2001,22.46084
slv,2002,30.76421
slv,2003,29.6647
slv,2004,30.22225
slv,2005,31.07183
slv,2006,32.54228
slv,2007,33.8798
slv,2008,34.2143
slv,2009,37.82718
slv,2010,35.76963
slv,2011,38.17051
slv,2012,32.72654
slv,2013,35.11532
slv,2014,35.45937
slv,2015,35.25532
slv,2016,39.28271
slv,2017,38.84864
slv,2018,38.31853
slv,2019,38.70589
smr,1995,42.67442
smr,2002,46.50192
smr,2003,45.07434
smr,2004,43.6934
smr,2005,41.84275
smr,2006,38.27531
smr,2007,37.47158
smr,2008,37.82034
smr,2009,39.0895
smr,2010,37.43805
smr,2011,41.90652
smr,2012,35.86635
smr,2013,37.87772
smr,2014,40.88153
smr,2015,40.25773
smr,2016,39.14396
smr,2017,41.24982
smr,2018,39.36531
smr,2019,44.73024
som,2017,2.4191
som,2018,4.81638
som,2019,7.55504
srb,2007,16.73723
srb,2008,17.82932
srb,2009,16.5095
srb,2010,15.97802
srb,2011,15.18161
srb,2012,13.47297
srb,2013,25.12757
srb,2014,25.09503
srb,2015,23.97795
srb,2016,24.32801
srb,2017,26.19637
srb,2018,26.1386
srb,2019,26.33614
svk,1995,39.48422
svk,1996,37.16861
svk,1997,37.68099
svk,1998,37.36333
svk,1999,38.45368
svk,2000,32.96805
svk,2001,35.29916
svk,2002,33.49386
svk,2003,32.84034
svk,2004,29.92804
svk,2005,32.65272
svk,2006,35.76906
svk,2007,36.33791
svk,2008,38.90521
svk,2009,35.44232
svk,2010,34.9041
svk,2011,33.51653
svk,2012,35.04441
svk,2013,35.95244
svk,2014,37.21608
svk,2015,38.19973
svk,2016,38.6046
svk,2017,37.90763
svk,2018,38.27449
svk,2019,37.65472
svn,1992,24.70428
svn,1993,22.65818
svn,1994,22.79689
svn,1995,23.84456
svn,1996,25.23181
svn,1997,26.48174
svn,1998,25.00223
svn,1999,23.40242
svn,2000,24.39535
svn,2001,25.28708
svn,2002,26.09357
svn,2003,26.62024
svn,2004,27.65034
svn,2005,30.02389
svn,2006,31.81333
svn,2007,30.577
svn,2008,29.73126
svn,2009,25.9857
svn,2010,23.62578
svn,2011,23.07594
svn,2012,20.72863
svn,2013,17.68156
svn,2014,19.15818
svn,2015,21.27158
svn,2016,22.71672
svn,2017,23.58579
svn,2018,25.5916
svn,2019,26.48529
swe,1972,40.18481
swe,1973,35.10848
swe,1974,34.21947
swe,1975,35.38434
swe,1976,40.99231
swe,1977,39.19574
swe,1978,33.38348
swe,1979,34.26707
swe,1980,34.44581
swe,1981,31.02788
swe,1982,30.81435
swe,1983,29.16267
swe,1984,30.60075
swe,1985,34.19911
swe,1986,29.42466
swe,1987,30.87618
swe,1988,30.3027
swe,1989,34.59931
swe,1990,32.05002
swe,1991,23.40569
swe,1992,14.81468
swe,1993,12.68601
swe,1994,11.58325
swe,1995,18.13053
swe,1996,16.48881
swe,1997,18.50461
swe,1998,16.57976
swe,1999,18.41835
swe,2000,22.15151
swe,2001,16.44121
swe,2002,12.50624
swe,2003,13.31044
swe,2004,15.96145
swe,2005,19.17312
swe,2006,20.83577
swe,2007,21.73145
swe,2008,17.33709
swe,2009,16.10859
swe,2010,18.13676
swe,2011,17.37948
swe,2012,15.32616
swe,2013,15.88735
swe,2014,17.09913
swe,2015,19.1596
swe,2016,18.89831
swe,2017,19.39822
swe,2018,18.68287
swe,2019,18.28088
syc,1985,31.18571
syc,1986,27.39459
syc,1987,28.09289
syc,1988,18.25455
syc,1989,22.91897
syc,1993,16.33076
syc,1994,17.34927
syc,1995,18.80981
syc,1996,17.20861
syc,1997,16.93316
syc,1998,19.48482
syc,1999,24.62744
syc,2000,26.66157
syc,2005,20.24863
syc,2006,21.43284
syc,2007,22.38432
syc,2008,24.65688
syc,2009,27.51135
syc,2010,31.9113
syc,2011,36.5367
syc,2012,34.37345
syc,2013,36.39601
syc,2014,34.64235
syc,2015,33.73506
syc,2016,35.01663
syc,2017,35.41459
syc,2018,38.03584
tgo,2004,27.93986
tgo,2005,19.96366
tgo,2006,21.23559
tgo,2007,21.73974
tgo,2008,20.18715
tgo,2009,23.18113
tgo,2010,14.57611
tgo,2011,14.19846
tgo,2012,13.22028
tgo,2013,16.08374
tgo,2014,14.20762
tgo,2015,20.91825
tgo,2016,15.23143
tgo,2017,17.79479
tgo,2018,20.14124
tgo,2019,21.43497
tha,1972,13.57755
tha,1973,14.0208
tha,1974,13.4599
tha,1975,17.97296
tha,1976,18.2171
tha,1977,17.42667
tha,1978,20.0945
tha,1979,19.86148
tha,1980,19.34858
tha,1981,21.06018
tha,1982,22.96976
tha,1983,20.50774
tha,1984,22.31302
tha,1985,23.32932
tha,1986,23.10773
tha,1987,20.13661
tha,1988,21.58333
tha,1989,22.54657
tha,1990,26.4709
tha,1991,28.33654
tha,1992,31.08793
tha,1993,31.64937
tha,1994,33.70737
tha,1995,34.87291
tha,1996,35.78866
tha,1997,36.41332
tha,1998,33.14915
tha,1999,34.61015
tha,2000,35.78387
tha,2001,36.29614
tha,2002,35.94095
tha,2003,36.35633
tha,2004,39.48634
tha,2005,40.21176
tha,2006,43.8995
tha,2007,44.73704
tha,2008,47.72332
tha,2009,46.56514
tha,2010,42.31005
tha,2011,46.09413
tha,2012,45.24256
tha,2013,42.92842
tha,2014,42.15129
tha,2015,40.35631
tha,2016,39.88695
tha,2017,39.04263
tha,2018,39.91098
tha,2019,41.6912
tjk,1998,7.33548
tjk,1999,8.53673
tjk,2000,4.28973
tjk,2001,3.7293
tjk,2003,3.06563
tjk,2004,4.47356
tls,2010,95.4247
tls,2011,95.0697
tls,2012,95.2317
tls,2013,90.88619
tls,2014,88.59205
tls,2015,81.31816
tls,2016,64.88252
tls,2017,73.36638
tls,2018,76.90419
tls,2019,81.99269
tto,2001,43.74235
tto,2002,33.96269
tto,2003,49.40535
tto,2004,49.77123
tto,2005,60.01258
tto,2006,69.2897
tto,2007,67.10448
tto,2008,71.68336
tto,2009,60.70241
tto,2010,62.22892
tto,2011,72.30852
tto,2012,63.50952
tto,2013,61.15686
tto,2014,63.72292
tto,2015,53.2622
tto,2016,35.25378
tto,2017,35.25378
tto,2018,42.38933
tun,1972,20.64244
tun,1973,20.25665
tun,1974,20.217
tun,1975,21.09597
tun,1976,21.42116
tun,1977,18.66152
tun,1978,20.75472
tun,1979,19.68912
tun,1980,21.82454
tun,1981,22.54053
tun,1982,22.19278
tun,1983,19.18929
tun,1984,18.85307
tun,1985,21.54145
tun,1986,23.24629
tun,1987,20.26994
tun,1988,18.35539
tun,1989,19.55498
tun,1990,19.29012
tun,1991,20.51794
tun,1992,19.98861
tun,1993,22.66264
tun,1994,22.34742
tun,1995,23.11348
tun,1996,23.48307
tun,1997,26.23257
tun,1998,26.99939
tun,1999,26.57537
tun,2000,28.1206
tun,2001,29.37716
tun,2002,31.48652
tun,2003,32.83013
tun,2004,32.89024
tun,2005,36.51476
tun,2006,36.67973
tun,2007,38.89
tun,2008,40.25188
tun,2009,39.49013
tun,2010,39.63193
tun,2011,43.4273
tun,2012,40.78066
tur,1972,37.62887
tur,1973,41.26679
tur,1974,45.02297
tur,1975,45.83772
tur,1976,44.28678
tur,1977,49.82955
tur,1978,53.36907
tur,1979,57.52343
tur,1980,61.82667
tur,1981,61.82858
tur,1983,57.25931
tur,1984,56.44177
tur,1985,45.99176
tur,1986,50.96083
tur,1987,48.76498
tur,1988,48.55156
tur,1989,52.66873
tur,1990,51.16748
tur,1991,51.33551
tur,1992,49.46085
tur,1993,47.5703
tur,1994,41.93124
tur,1995,40.18642
tur,1996,38.56558
tur,1997,41.23307
tur,1998,47.16431
tur,2008,31.16545
tur,2009,31.01216
tur,2010,28.9022
tur,2011,29.02842
tur,2012,30.03585
tur,2013,27.55421
tur,2014,29.86248
tur,2015,28.43651
tur,2016,29.68817
tur,2017,30.21128
tur,2018,34.18044
tur,2019,34.67222
tur,2020,31.39181
tza,2009,29.45585
tza,2010,29.45585
tza,2011,30.78359
tza,2012,34.05761
tza,2013,37.70363
tza,2014,39.41141
tza,2015,36.8481
tza,2016,36.65807
tza,2017,33.71368
tza,2018,33.55508
uga,2015,33.91197
uga,2016,34.07326
uga,2017,33.97683
uga,2018,32.97412
uga,2019,33.92797
ukr,1999,19.85047
ukr,2000,24.19591
ukr,2001,25.63657
ukr,2002,27.59442
ukr,2003,35.85011
ukr,2004,36.36243
ukr,2005,31.89673
ukr,2006,26.78066
ukr,2007,28.58692
ukr,2008,28.02297
ukr,2009,21.78135
ukr,2010,23.78272
ukr,2011,25.30138
ukr,2012,24.24376
ukr,2013,24.05025
ukr,2014,19.16136
ukr,2015,19.63151
ukr,2016,24.37896
