geo,time,nv_agr_totl_kd_zg
kor,1975,5.30363
kor,1976,8.95938
kor,1977,3.03831
kor,1978,-9.89445
kor,1979,11.42559
kor,1980,-16.14498
kor,1981,15.7333
kor,1982,7.81355
kor,1983,9.31567
kor,1984,-2.60721
kor,1985,5.94298
kor,1986,5.22391
kor,1987,-4.34228
kor,1988,9.39941
kor,1989,-0.1385
kor,1990,-5.63319
kor,1991,3.19058
kor,1992,8.97482
kor,1993,-4.21976
kor,1994,0.11809
kor,1995,6.82202
kor,1996,3.88924
kor,1997,4.31112
kor,1998,-7.56236
kor,1999,5.12464
kor,2000,0.29567
kor,2001,0.40821
kor,2002,-3.0184
kor,2003,-6.15032
kor,2004,7.6933
kor,2005,0.57316
kor,2006,2.31206
kor,2007,4.99347
kor,2008,6.43859
kor,2009,4.63378
kor,2010,-3.64337
kor,2011,-1.02436
kor,2012,-0.49556
kor,2013,4.19794
kor,2014,5.0816
kor,2015,-0.24679
kor,2016,-5.63428
kor,2017,2.25368
kor,2018,0.15409
kor,2019,3.93594
kor,2020,-3.9514
kos,2009,6.15402
kos,2010,21.34635
kos,2011,-13.56124
kos,2012,-23.00843
kos,2013,22.99267
kos,2014,19.99954
kos,2015,17.92476
kos,2016,15.96657
kos,2017,-3.98044
kos,2018,-10.44886
kos,2019,12.40912
kos,2020,-5.76147
kwt,2011,11.18553
kwt,2012,-1.44578
kwt,2013,0.85575
kwt,2014,7.57576
kwt,2015,-5.40845
kwt,2016,0.53603
kwt,2017,6.22038
kwt,2018,-3.56128
kwt,2019,-4.55171
kwt,2020,-3.86206
lao,2001,3.76971
lao,2002,3.97953
lao,2003,2.51074
lao,2004,3.42268
lao,2005,1.41514
lao,2006,4.1573
lao,2007,7.40479
lao,2008,3.45831
lao,2009,2.82988
lao,2010,2.79306
lao,2011,0.48769
lao,2012,2.75386
lao,2013,2.83393
lao,2014,4.1498
lao,2015,3.56504
lao,2016,2.75743
lao,2017,2.8747
lao,2018,1.26761
lao,2019,1.21836
lao,2020,3.21774
lbn,1992,16.48485
lbn,1993,7.48638
lbn,1994,6.58919
lbn,1995,11.94215
lbn,1996,1.29138
lbn,1997,9.56796
lbn,1998,1.1
lbn,1999,4.2
lbn,2000,2.1
lbn,2001,-2.9
lbn,2002,2.8
lbn,2003,0.5
lbn,2004,6.49235
lbn,2005,-4.17091
lbn,2006,-1.0155
lbn,2007,2.2152
lbn,2008,-5.49566
lbn,2009,5.31987
lbn,2010,4.35742
lbn,2011,7.03275
lbn,2012,-1.16286
lbn,2013,2.46902
lbn,2014,15.52559
lbn,2015,-13.26133
lbn,2016,6.31905
lbn,2017,13.36464
lbn,2018,-3.98907
lbn,2019,6.10378
lbn,2020,-5.42458
lbr,2001,5.54326
lbr,2002,-1.98898
lbr,2003,-29.82443
lbr,2004,-14.90735
lbr,2005,3.07914
lbr,2006,4.23533
lbr,2007,7.27849
lbr,2008,10.54861
lbr,2009,91.6062
lbr,2010,3.62438
lbr,2011,3.97456
lbr,2012,1.83486
lbr,2013,3.23625
lbr,2014,-2.57756
lbr,2015,1.26626
lbr,2016,4.53244
lbr,2017,2.75164
lbr,2018,1.19613
lbr,2019,0.1541
lbr,2020,2.39817
lca,1978,12.13564
lca,1979,-0.03476
lca,1980,-19.5167
lca,1981,3.35576
lca,1982,5.59714
lca,1983,9.52953
lca,1984,19.90997
lca,1985,9.76197
lca,1986,35.78348
lca,1987,-23.46087
lca,1988,57.9447
lca,1989,-10.2102
lca,1990,8.52272
lca,1991,-20.76513
lca,1992,29.64899
lca,1993,-1.79391
lca,1994,-21.84011
lca,1995,8.62826
lca,1996,-0.59594
lca,1997,-21.52271
lca,1998,-1.30709
lca,1999,-14.69933
lca,2000,4.00943
lca,2001,-23.66329
lca,2002,13.40025
lca,2003,-14.31163
lca,2004,4.61647
lca,2005,-23.38168
lca,2006,9.59541
lca,2007,2.73911
lca,2008,22.39148
lca,2009,-2.98971
lca,2010,-24.27393
lca,2011,-2.76456
lca,2012,18.19727
lca,2013,3.92836
lca,2014,-8.63275
lca,2015,2.35573
lca,2016,-8.36619
lca,2017,-2.23537
lca,2018,12.85454
lca,2019,3.5831
lca,2020,-9.49595
lka,1961,7.62658
lka,1962,3.07222
lka,1963,5.83086
lka,1964,3.262
lka,1965,-6.47434
lka,1966,1.76984
lka,1967,8.93166
lka,1968,6.04521
lka,1969,1.31592
lka,1970,4.08884
lka,1971,-2.57225
lka,1972,2.83308
lka,1973,-0.95198
lka,1974,5.5799
lka,1975,-2.77233
lka,1976,1.37761
lka,1977,10.29934
lka,1978,5.59247
lka,1979,1.94015
lka,1980,2.91146
lka,1981,6.81774
lka,1982,2.35886
lka,1983,4.82615
lka,1984,-0.56665
lka,1985,9.36721
lka,1986,2.60908
lka,1987,-5.95355
lka,1988,2.14609
lka,1989,-1.23065
lka,1990,8.72296
lka,1991,1.62687
lka,1992,-2.14674
lka,1993,4.73229
lka,1994,3.10885
lka,1995,3.30611
lka,1996,-4.77485
lka,1997,2.72581
lka,1998,2.35891
lka,1999,4.52765
lka,2000,1.48867
lka,2001,-3.52379
lka,2002,2.38405
lka,2003,1.67622
lka,2004,0.00215
lka,2005,1.81657
lka,2006,6.32456
lka,2007,3.39222
lka,2008,7.53263
lka,2009,3.21794
lka,2010,6.95127
lka,2011,4.59517
lka,2012,3.94583
lka,2013,3.24633
lka,2014,4.58077
lka,2015,4.69426
lka,2016,-3.74331
lka,2017,-0.3871
lka,2018,5.8463
lka,2019,0.98721
lka,2020,-2.41981
lso,1971,-9.33354
lso,1972,7.70472
lso,1973,28.38515
lso,1974,22.89143
lso,1975,-24.01959
lso,1976,-5.80653
lso,1977,25.34235
lso,1978,11.47446
lso,1979,3.43314
lso,1980,-24.4443
lso,1981,4.54487
lso,1982,-13.98514
lso,1983,2.27976
lso,1984,-1.11222
lso,1985,9.67597
lso,1986,16.35124
lso,1987,-14.98548
lso,1988,3.08885
lso,1989,-1.20686
lso,1990,1.41806
lso,1991,-27.0393
lso,1992,23.90656
lso,1993,1.65856
lso,1994,0.22204
lso,1995,-2.22754
lso,1996,-1.43924
lso,1997,-1.23403
lso,1998,16.86266
lso,1999,8.74457
lso,2000,-4.39636
lso,2001,12.93628
lso,2002,-29.38412
lso,2003,3.42375
lso,2004,-0.90792
lso,2005,1.38723
lso,2006,-10.3106
lso,2007,-0.68588
lso,2008,19.39226
lso,2009,5.35305
lso,2010,-15.06986
lso,2011,-5.27957
lso,2012,8.56838
lso,2013,10.58348
lso,2014,-15.47801
lso,2015,1.20249
lso,2016,53.01206
lso,2017,-20.21371
lso,2018,-13.23781
lso,2019,6.09559
lso,2020,25.47628
ltu,1996,11.20319
ltu,1997,6.06665
ltu,1998,-6.74967
ltu,1999,-15.9034
ltu,2000,4.29003
ltu,2001,-6.5782
ltu,2002,6.14848
ltu,2003,5.47949
ltu,2004,-3.4631
ltu,2005,1.75163
ltu,2006,-10.87262
ltu,2007,12.28984
ltu,2008,2.45587
ltu,2009,1.4004
ltu,2010,-6.5834
ltu,2011,6.67655
ltu,2012,12.00112
ltu,2013,-3.07028
ltu,2014,4.01655
ltu,2015,4.89076
ltu,2016,-3.87616
ltu,2017,-0.08486
ltu,2018,-10.7097
ltu,2019,10.33841
ltu,2020,9.43839
lux,1996,-1.49021
lux,1997,-13.2524
lux,1998,14.5929
lux,1999,14.54706
lux,2000,-13.47417
lux,2001,-16.49319
lux,2002,35.56606
lux,2003,-40.92588
lux,2004,13.83576
lux,2005,-21.16548
lux,2006,4.56548
lux,2007,7.28774
lux,2008,-15.53173
lux,2009,1.10161
lux,2010,14.9449
lux,2011,-23.23375
lux,2012,18.05289
lux,2013,-17.2281
lux,2014,14.14307
lux,2015,1.59947
lux,2016,-0.4235
lux,2017,-6.89681
lux,2018,11.87067
lux,2019,-3.64315
lux,2020,-5.53876
lva,1996,-8.90547
lva,1997,7.61237
lva,1998,-5.15881
lva,1999,-7.28152
lva,2000,16.74943
lva,2001,9.2095
lva,2002,6.7465
lva,2003,-2.25122
lva,2004,3.23558
lva,2005,8.62614
lva,2006,-3.71482
lva,2007,7.14774
lva,2008,-4.98853
lva,2009,12.02354
lva,2010,-5.8447
lva,2011,4.19566
lva,2012,7.76073
lva,2013,-5.66642
lva,2014,9.70995
lva,2015,2.72239
lva,2016,-4.27965
lva,2017,1.86833
lva,2018,-3.64817
lva,2019,19.80513
lva,2020,0.59676
mar,1966,-11.71735
mar,1967,18.62206
mar,1968,29.59361
mar,1969,-4.26159
mar,1970,4.17133
mar,1971,9.99732
mar,1972,-2.22331
mar,1973,-9.32034
mar,1974,2.09424
mar,1975,-6.34279
mar,1976,15.3026
mar,1977,-12.32192
mar,1978,17.95896
mar,1979,-1.7158
mar,1980,6.14703
mar,1981,-26.79428
mar,1982,39.4718
mar,1983,-13.40669
mar,1984,9.83701
mar,1985,13.42803
mar,1986,34.19917
mar,1987,-23.53305
mar,1988,33.42653
mar,1989,6.36642
mar,1990,-6.66428
mar,1991,21.75
mar,1992,-34.23664
mar,1993,-6.32256
mar,1994,59.75599
mar,1995,-41.00809
mar,1996,73.58253
mar,1997,-22.88805
mar,1998,26.81877
mar,1999,-14.67998
mar,2000,-12.16142
mar,2001,19.06166
mar,2002,4.27908
mar,2003,20.30646
mar,2004,4.46621
mar,2005,-11.10197
mar,2006,21.06663
mar,2007,-20.02126
mar,2008,18.62188
mar,2009,23.94626
mar,2010,1.10644
mar,2011,6.66027
mar,2012,-7.83686
mar,2013,17.82378
mar,2014,-2.3073
mar,2015,11.48872
mar,2016,-12.47972
mar,2017,13.07698
mar,2018,2.44942
mar,2019,-4.63675
mar,2020,-6.9063
mda,1996,-12.29478
mda,1997,12.03218
mda,1998,-6.23243
mda,1999,-4.07062
mda,2000,2.32593
mda,2001,7.3844
mda,2002,5.07113
mda,2003,-10.90489
mda,2004,20.36159
mda,2005,1.48119
mda,2006,-2.82113
mda,2007,-34.87979
mda,2008,41.02669
mda,2009,-9.95
mda,2010,7.39
mda,2011,5.09899
mda,2012,-20.38706
mda,2013,46.81402
mda,2014,8.59044
mda,2015,-13.32685
mda,2016,18.38603
mda,2017,8.55614
mda,2018,2.55206
mda,2019,-0.72646
mda,2020,-26.40657
mdg,1971,-1.98712
mdg,1972,2.07764
mdg,1973,1.0854
mdg,1974,9.12753
mdg,1975,-0.49206
mdg,1976,-8.6526
mdg,1977,3.24759
mdg,1978,-6.55312
mdg,1979,7.15311
mdg,1996,2.50091
mdg,1997,1.88117
mdg,1998,2.13781
mdg,1999,3.54643
mdg,2000,1
mdg,2001,4.02085
mdg,2002,-1.29149
mdg,2003,1.29547
mdg,2004,3.0695
mdg,2005,2.49845
mdg,2006,2.1451
mdg,2007,2.24467
mdg,2008,2.28919
mdg,2009,5.47271
mdg,2010,-2.30776
mdg,2011,1.87732
mdg,2012,2.07787
mdg,2013,-5.0389
mdg,2014,1.58588
mdg,2015,-1.529
mdg,2016,1.34547
mdg,2017,1.29291
mdg,2018,0.35435
mdg,2019,5.93281
mdg,2020,0.56721
mdv,1996,1.93259
mdv,1997,1.27752
mdv,1998,7.26198
mdv,1999,3.49224
mdv,2000,-0.8309
mdv,2001,9.83711
mdv,2002,18.09259
mdv,2003,1.35856
mdv,2004,0.30903
mdv,2005,11.4194
mdv,2006,2.00895
mdv,2007,-18.4149
mdv,2008,-5.71845
mdv,2009,-2.35756
mdv,2010,-3.53944
mdv,2011,0.07255
mdv,2012,-0.18622
mdv,2013,6.88064
mdv,2014,-0.30517
mdv,2015,-0.4057
mdv,2016,1.47409
mdv,2017,8.26
mdv,2018,4.77801
mdv,2019,-7.57871
mdv,2020,6.96322
mex,1966,2.28325
mex,1967,1.26642
mex,1968,1.8773
mex,1969,1.13484
mex,1970,4.16108
mex,1971,5.82524
mex,1972,0.68825
mex,1973,4.01298
mex,1974,2.50772
mex,1975,1.95046
mex,1976,1.02383
mex,1977,7.7456
mex,1978,6.05511
mex,1979,-2.16239
mex,1980,7.17481
mex,1981,7.75838
mex,1982,-2.25899
mex,1983,2.00124
mex,1984,1.40998
mex,1985,3.0262
mex,1986,-1.33231
mex,1987,1.25376
mex,1988,-3.38561
mex,1989,-1.41116
mex,1990,7.26243
mex,1991,2.24163
mex,1992,-2.22821
mex,1993,2.92435
mex,1994,0.11456
mex,1995,1.41034
mex,1996,3.92369
mex,1997,-0.01904
mex,1998,3.06545
mex,1999,1.35383
mex,2000,0.86934
mex,2001,5.35247
mex,2002,-0.90653
mex,2003,3.83119
mex,2004,2.35766
mex,2005,-3.64541
mex,2006,6.27912
mex,2007,4.22892
mex,2008,-0.04464
mex,2009,-2.11914
mex,2010,2.49349
mex,2011,-3.7636
mex,2012,6.35649
mex,2013,2.28024
mex,2014,3.74958
mex,2015,2.06898
mex,2016,3.51753
mex,2017,3.37502
mex,2018,2.60435
mex,2019,-0.31101
mex,2020,-0.54867
mhl,1998,-4.12202
mhl,1999,-2.61027
mhl,2000,3.01168
mhl,2001,3.62504
mhl,2002,-12.41495
mhl,2003,5.41455
mhl,2004,4.77562
mhl,2005,-0.24201
mhl,2006,0.09381
mhl,2007,6.40629
mhl,2008,5.27395
mhl,2009,6.19354
mhl,2010,11.62585
mhl,2011,4.28357
mhl,2012,16.42043
mhl,2013,0.49963
mhl,2014,-5.95349
mhl,2015,6.20975
mhl,2016,-1.81482
mhl,2017,1.982
mhl,2018,4.28234
mhl,2019,31.69152
mhl,2020,0.68472
mkd,1991,18.88053
mkd,1992,-0.44507
mkd,1993,-18.81882
mkd,1994,7.44305
mkd,1995,2.07715
mkd,1996,-2.05074
mkd,1997,3.0272
mkd,1998,3.28916
mkd,1999,0.89752
mkd,2000,1.01518
mkd,2001,-11.57207
mkd,2002,0.03162
mkd,2003,10.63653
mkd,2004,6.66762
mkd,2005,0.54573
mkd,2006,-0.53944
mkd,2007,2.30339
mkd,2008,22.48585
mkd,2009,2.71989
mkd,2010,-13.47865
mkd,2011,1.83381
mkd,2012,-16.04475
mkd,2013,8.57625
mkd,2014,3.11873
mkd,2015,1.85924
mkd,2016,-0.38233
mkd,2017,-12.45783
mkd,2018,8.26969
mkd,2019,0.07184
mkd,2020,1.26938
mli,1968,2.43919
mli,1969,-5.29187
mli,1970,7.82174
mli,1971,2.33112
mli,1972,1.51932
mli,1973,-10.97219
mli,1974,-6.44332
mli,1975,24.55117
mli,1976,14.42313
mli,1977,7.98366
mli,1978,-7.58694
mli,1979,15.99919
mli,1980,14.08561
mli,1981,3.53836
mli,1982,-11.65653
mli,1983,-6.35501
mli,1984,-8.01747
mli,1985,29.25724
mli,1986,-1.35493
mli,1987,2.44361
mli,1988,23.36712
mli,1989,-0.04986
mli,1990,-6.39829
mli,1991,16.29588
mli,1992,-12.28081
mli,1993,9.22955
mli,1994,11.03134
mli,1995,-3.37
mli,1996,2.33016
mli,1997,0.15611
mli,1998,10.93568
mli,1999,7.73635
mli,2000,-10.68522
mli,2001,11.38531
mli,2002,-3.70005
mli,2003,14.55877
mli,2004,-2.25746
mli,2005,10.04577
mli,2006,5.31627
mli,2007,2.54543
mli,2008,10.95906
mli,2009,2.59094
mli,2010,8.4901
mli,2011,-3.45977
mli,2012,9.07401
mli,2013,-3.36188
mli,2014,10.11522
mli,2015,6.38923
mli,2016,7.53786
mli,2017,5.15291
mli,2018,5.8802
mli,2019,4.01412
mli,2020,-4.79796
mlt,2001,18.41833
mlt,2002,0.19101
mlt,2003,2.0015
mlt,2004,1.43758
mlt,2005,30.00836
mlt,2006,3.34767
mlt,2007,-7.52434
mlt,2008,-41.14239
mlt,2009,40.80538
mlt,2010,-1.51234
mlt,2011,-22.74213
mlt,2012,4.25198
mlt,2013,7.53022
mlt,2014,8.27174
mlt,2015,1.79677
mlt,2016,17.17587
mlt,2017,-22.15366
mlt,2018,15.79647
mlt,2019,-7.72151
mlt,2020,-10.71042
mmr,2002,4.34996
mmr,2003,7.30982
mmr,2004,8.95253
mmr,2005,11.32465
mmr,2006,11.5578
mmr,2007,8.58977
mmr,2008,7.08372
mmr,2009,7.38874
mmr,2010,6.06962
mmr,2011,1.14392
mmr,2012,-2.01879
mmr,2013,0.50679
mmr,2014,2.66944
mmr,2015,3.18945
mmr,2016,3.08557
mmr,2017,-1.47433
mmr,2018,0.0694
mmr,2019,1.58551
mmr,2020,1.73001
mne,2001,2.56386
mne,2002,8.7711
mne,2003,-0.91117
mne,2004,4.10874
mne,2005,1.79625
mne,2006,4.51776
mne,2007,-11.44585
mne,2008,11.50194
mne,2009,1.95434
mne,2010,-1.40447
mne,2011,11.04952
mne,2012,-12.80305
mne,2013,13.64652
mne,2014,1.836
mne,2015,2.05355
mne,2016,3.89801
mne,2017,-3.11449
mne,2018,3.30909
mne,2019,-2.18095
mne,2020,1.13736
mng,1982,12.75168
mng,1983,2.15774
mng,1984,-2.622
mng,1985,8.82573
mng,1986,4.53608
mng,1987,-12.88625
mng,1988,2.33962
mng,1989,7.7
mng,1990,16.95481
mng,1991,-9.87777
mng,1992,-2.14305
mng,1993,-0.83013
mng,1994,1.85262
mng,1995,0.24031
mng,1996,2.11104
mng,1997,4.43523
mng,1998,5.16078
mng,1999,2.8629
mng,2000,-16.32968
mng,2001,-19.15028
mng,2002,-10.9918
mng,2003,4.78411
mng,2004,16.22867
mng,2005,11.27527
mng,2006,6.53109
mng,2007,14.44131
mng,2008,4.67261
mng,2009,3.63338
mng,2010,-16.59741
mng,2011,-0.31657
mng,2012,21.05127
mng,2013,19.17772
mng,2014,13.68094
mng,2015,10.71762
mng,2016,5.40018
mng,2017,-0.29157
mng,2018,6.5083
mng,2019,5.24969
mng,2020,5.82569
moz,1985,-2.96591
moz,1986,-3.01993
moz,1987,28.32166
moz,1988,5.09519
moz,1989,4.44976
moz,1990,1.1
moz,1991,-8.76102
moz,1992,-19.90524
moz,1993,24.1923
moz,1994,-0.79628
moz,1995,16.11288
moz,1996,4.91495
moz,1997,9.10724
moz,1998,8.44856
moz,1999,6.14629
moz,2000,-12.40946
moz,2001,10.14681
moz,2002,11.59344
moz,2003,5.3049
moz,2004,5.02576
moz,2005,6.81406
moz,2006,10.63313
moz,2007,8.61063
moz,2008,6.85813
moz,2009,5.27505
moz,2010,5.03337
moz,2011,4.05978
moz,2012,1.40052
moz,2013,2.56516
moz,2014,3.6723
moz,2015,3.03022
moz,2016,4.22792
moz,2017,3.95992
moz,2018,3.3958
moz,2019,1.25072
moz,2020,3.10333
mrt,1962,-2.96464
mrt,1963,0.16443
mrt,1964,2.16925
mrt,1965,7.16013
mrt,1966,0.75577
mrt,1967,3.71896
mrt,1968,4.06465
mrt,1969,-17.23673
mrt,1970,-3.90123
mrt,1971,-13.07508
mrt,1972,41.66941
mrt,1973,-18.34632
mrt,1974,-0.33399
mrt,1975,-15.82839
mrt,1976,2.61865
mrt,1977,5.78996
mrt,1978,-2.78892
mrt,1979,1.82318
mrt,1980,11.51464
mrt,1981,8.91997
mrt,1982,1.66515
mrt,1983,15.07287
mrt,1984,-18.4432
mrt,1985,2.45846
mrt,1986,8.34598
mrt,1987,5.6285
mrt,1988,3.0082
mrt,1989,1.11022
mrt,1990,-6.58021
mrt,1991,6.86484
mrt,1992,6.86484
mrt,1993,9.3946
mrt,1994,-17.00012
mrt,1995,24.89844
mrt,1996,8.49243
mrt,1997,-22.23263
mrt,1998,1.48909
mrt,1999,3.90085
mrt,2000,-9.62117
mrt,2001,-6.83637
mrt,2002,-8.18994
mrt,2003,24.50234
mrt,2004,-21.83976
mrt,2005,14.66935
mrt,2006,-9.94302
mrt,2007,6.76656
mrt,2008,7.93138
mrt,2009,-1.43096
mrt,2010,7.18465
mrt,2011,-1.07846
mrt,2012,7.04135
mrt,2013,-1.46815
mrt,2014,-3.64069
mrt,2015,10.26364
mrt,2016,5.32264
mrt,2017,11.66605
mrt,2018,2.97108
mrt,2019,8.71919
mrt,2020,-3.98313
mus,1977,0
mus,1978,0.10661
mus,1979,4.04686
mus,1980,-34.18628
mus,1981,21.92846
mus,1982,19.38776
mus,1983,-13.00654
mus,1984,0.75132
mus,1985,11.26025
mus,1986,10.72386
mus,1987,-3.7
mus,1988,-4.82829
mus,1989,-7.35977
mus,1990,9.60278
mus,1991,-1.58207
mus,1992,6.2521
mus,1993,-5.87506
mus,1994,-5.7772
mus,1995,7.46137
mus,1996,5.69111
mus,1997,3.63448
mus,1998,-0.76561
mus,1999,-25.49375
mus,2000,33.22202
mus,2001,8.48054
mus,2002,-17.53256
mus,2003,3.07044
mus,2004,9.48458
mus,2005,-4.19278
mus,2006,0.93527
mus,2007,-2.24079
mus,2008,2.68315
mus,2009,10.20088
mus,2010,-0.37512
mus,2011,3.48854
mus,2012,1.10652
mus,2013,0.49814
mus,2014,3.66697
mus,2015,0.25488
mus,2016,3.65714
mus,2017,-0.19446
mus,2018,-1.32252
mus,2019,4.11273
mus,2020,-2.53627
mwi,1968,-6.35659
mwi,1969,4.19426
mwi,1970,-1.32416
mwi,1971,16.85454
mwi,1972,9.60037
mwi,1973,-6.28667
mwi,1974,2.05724
mwi,1975,0.92025
mwi,1976,11.85411
mwi,1977,11.21894
mwi,1978,2.93194
mwi,1979,3.1197
mwi,1980,-6.5439
mwi,1981,-8.19845
mwi,1982,6.40093
mwi,1983,4.43083
mwi,1984,5.72612
mwi,1985,0.48939
mwi,1986,0.61688
mwi,1987,0.83898
mwi,1988,2.016
mwi,1989,2.44668
mwi,1990,-0.24494
mwi,1991,12.79926
mwi,1992,-25.11565
mwi,1993,52.97966
mwi,1994,-28.92084
mwi,1995,39.59025
mwi,1996,25.50739
mwi,1997,0.13395
mwi,1998,10.33932
mwi,1999,10.1152
mwi,2000,5.29888
mwi,2001,-5.98268
mwi,2002,5.89362
mwi,2003,3.30811
mwi,2004,3.64415
mwi,2005,-9.33025
mwi,2006,-4.62056
mwi,2007,11.17245
mwi,2008,3.60002
mwi,2009,3.99564
mwi,2010,6.8038
mwi,2011,6.10002
mwi,2012,-1.2
mwi,2013,6.19998
mwi,2014,5.88822
mwi,2015,-2.01727
mwi,2016,-2.33005
mwi,2017,5.20006
mwi,2018,0.29619
mwi,2019,5.89839
mwi,2020,3.4
mys,1971,1.44433
mys,1972,7.62401
mys,1973,11.77808
mys,1974,6.91016
mys,1975,-3.03535
mys,1976,12.23913
mys,1977,2.36246
mys,1978,1.64547
mys,1979,5.75003
mys,1980,1.2823
mys,1981,4.85818
mys,1982,6.46762
mys,1983,-0.64176
mys,1984,2.84021
mys,1985,1.98744
mys,1986,4.16737
mys,1987,7.02948
mys,1988,2.71239
mys,1989,4.75818
mys,1990,-1.72839
mys,1991,1.04008
mys,1992,6.85867
mys,1993,-3.13887
mys,1994,-1.89407
mys,1995,-2.53431
mys,1996,4.5343
mys,1997,0.67076
mys,1998,-2.76513
mys,1999,0.47968
mys,2000,6.05819
mys,2001,-0.17294
mys,2002,2.86658
mys,2003,6.03095
mys,2004,4.675
mys,2005,2.59383
mys,2006,5.83586
mys,2007,8.82679
mys,2008,-3.44438
mys,2009,-10.27582
mys,2010,14.39613
mys,2011,6.84467
mys,2012,0.96098
mys,2013,1.98533
mys,2014,2.04758
mys,2015,1.44866
mys,2016,-3.65136
mys,2017,5.88581
mys,2018,0.12885
mys,2019,1.95008
mys,2020,-2.17858
nam,1981,-3.57339
nam,1982,-4.3255
nam,1983,-2.62644
nam,1984,3.92456
nam,1985,5.53451
nam,1986,0.81944
nam,1987,5.388
nam,1988,0.72448
nam,1989,6.22768
nam,1990,5.09689
nam,1991,8.16397
nam,1992,-21.10557
nam,1993,-2.72121
nam,1994,25.18364
nam,1995,-5.69894
nam,1996,15.21688
nam,1997,-7.80408
nam,1998,-1.83453
nam,1999,10.94903
nam,2000,4.70033
nam,2001,-9.3338
nam,2002,21.066
nam,2003,-0.14602
nam,2004,7.58657
nam,2005,14.98023
nam,2006,3.7559
nam,2007,-4.57149
nam,2008,-27.11908
nam,2009,6.65812
nam,2010,10.43026
nam,2011,1.0329
nam,2012,8.12354
nam,2013,-19.34777
nam,2014,6.33342
nam,2015,-11.32936
nam,2016,2.12727
nam,2017,2.90895
nam,2018,4.00082
nam,2019,-3.16083
nam,2020,6.13119
ner,1991,3.93843
ner,1992,4.00246
ner,1993,1.7205
ner,1994,1.34933
ner,1995,-0.96487
ner,1996,8.63154
ner,1997,-0.7669
ner,1998,28.55914
ner,1999,1.21648
ner,2000,-8.02924
ner,2001,12.70663
ner,2002,7.33797
ner,2003,5.20649
ner,2004,-7.73515
ner,2005,13.40385
ner,2006,10.37804
ner,2007,4.63044
ner,2008,15.93036
ner,2009,-9.36373
ner,2010,15.32601
ner,2011,-2.85688
ner,2012,14.67032
ner,2013,-0.36819
ner,2014,8.28311
ner,2015,2.00195
ner,2016,17.24622
ner,2017,5.41016
ner,2018,7.8976
ner,2019,3.38579
ner,2020,7.73783
nga,1982,2.60482
nga,1983,-0.69576
nga,1984,-4.38244
nga,1985,18.56115
nga,1986,9.36533
nga,1987,-3.18608
nga,1988,9.7831
nga,1989,4.76851
nga,1990,4.17232
nga,1991,3.64016
nga,1992,2.33805
nga,1993,1.8742
nga,1994,2.56459
nga,1995,3.58641
nga,1996,3.92636
nga,1997,4.16425
nga,1998,3.93809
nga,1999,5.10369
nga,2000,2.9196
nga,2001,3.79203
nga,2002,55.57805
nga,2003,7.00706
nga,2004,6.26123
nga,2005,7.06996
nga,2006,7.41288
nga,2007,7.19976
nga,2008,6.26823
nga,2009,5.88178
nga,2010,5.82764
nga,2011,2.91585
nga,2012,6.70416
nga,2013,2.93668
nga,2014,4.27013
nga,2015,3.71792
nga,2016,4.10675
nga,2017,3.44521
nga,2018,2.1226
nga,2019,2.36225
nga,2020,2.16939
nic,1961,8.9939
nic,1962,10.08392
nic,1963,14.05476
nic,1964,16.07396
nic,1965,9.20563
nic,1966,-2.59458
nic,1967,7.53772
nic,1968,-4.22618
nic,1969,14.06141
nic,1970,-7.18825
nic,1971,3.82905
nic,1972,-0.02192
nic,1973,9.00739
nic,1974,10.14789
nic,1975,1.75596
nic,1976,3.38444
nic,1977,4.73771
nic,1978,6.11858
nic,1979,-15.36977
nic,1980,-19.04331
nic,1981,9.51562
nic,1982,2.82628
nic,1983,5.76764
nic,1984,-5.34006
nic,1985,-4.80154
nic,1986,-8.77102
nic,1987,-3.24567
nic,1988,-10.15329
nic,1989,9.18899
nic,1990,0.20347
nic,1991,-3.89546
nic,1992,3.05808
nic,1993,1.82194
nic,1994,10.92589
nic,1995,8.67785
nic,1996,9.43062
nic,1997,-0.77044
nic,1998,-0.26594
nic,1999,6.06838
nic,2000,12.06422
nic,2001,2.68365
nic,2002,-0.25666
nic,2003,1.9459
nic,2004,5.709
nic,2005,4.62191
nic,2006,2.47464
nic,2007,11.77604
nic,2008,1.1312
nic,2009,1.06525
nic,2010,2.51382
nic,2011,5.71384
nic,2012,-0.44187
nic,2013,-2.05691
nic,2014,2.10595
nic,2015,-0.65029
nic,2016,4.79847
nic,2017,9.20425
nic,2018,1.03956
nic,2019,2.96964
nic,2020,0.87877
nld,1970,10.60396
nld,1971,12.27411
nld,1972,3.97673
nld,1973,6.10395
nld,1974,13.19336
nld,1975,14.05085
nld,1976,11.65116
nld,1977,1.8934
nld,1978,8.06659
nld,1979,11.81281
nld,1980,4.76924
nld,1981,9.01475
nld,1982,4.22689
nld,1983,-2.92372
nld,1984,11.22806
nld,1985,4.08818
nld,1986,10.40633
nld,1987,-1.17262
nld,1988,7.84314
nld,1989,5.77113
nld,1990,8.92033
nld,1991,2.50157
nld,1992,3.61838
nld,1993,2.83019
nld,1994,2.55993
nld,1995,1.94356
nld,1996,-4.6432
nld,1997,7.20048
nld,1998,-4.65626
nld,1999,6.75461
nld,2000,1.0745
nld,2001,-5.03369
nld,2002,0.86754
nld,2003,2.74683
