geo,time,eg_elc_hyro_zs
nic,1987,31.37715
nic,1988,30.23438
nic,1989,34.31687
nic,1990,27.65957
nic,1991,22.36231
nic,1992,15.68029
nic,1993,27.83862
nic,1994,21.93585
nic,1995,21.9407
nic,1996,21.62569
nic,1997,19.9022
nic,1998,13.06267
nic,1999,18.14404
nic,2000,8.93237
nic,2001,7.81746
nic,2002,11.56489
nic,2003,10.71429
nic,2004,10.98563
nic,2005,14.19207
nic,2006,9.8277
nic,2007,9.53865
nic,2008,15.88813
nic,2009,8.60122
nic,2010,13.77426
nic,2011,11.61088
nic,2012,10.39444
nic,2013,10.94575
nic,2014,8.88439
nic,2015,6.44245
nld,1960,0
nld,1961,0
nld,1962,0
nld,1963,0
nld,1964,0
nld,1965,0
nld,1966,0
nld,1967,0
nld,1968,0
nld,1969,0
nld,1970,0
nld,1971,0
nld,1972,0
nld,1973,0
nld,1974,0
nld,1975,0
nld,1976,0
nld,1977,0
nld,1978,0
nld,1979,0
nld,1980,0
nld,1981,0
nld,1982,0
nld,1983,0
nld,1984,0
nld,1985,0.00477
nld,1986,0.00447
nld,1987,0.00146
nld,1988,0.00287
nld,1989,0.05065
nld,1990,0.11811
nld,1991,0.13982
nld,1992,0.15533
nld,1993,0.11923
nld,1994,0.12521
nld,1995,0.10842
nld,1996,0.09365
nld,1997,0.10633
nld,1998,0.12292
nld,1999,0.10378
nld,2000,0.15843
nld,2001,0.12492
nld,2002,0.11461
nld,2003,0.07437
nld,2004,0.09386
nld,2005,0.08807
nld,2006,0.10725
nld,2007,0.10174
nld,2008,0.09484
nld,2009,0.0862
nld,2010,0.08804
nld,2011,0.05002
nld,2012,0.10068
nld,2013,0.11205
nld,2014,0.1083
nld,2015,0.08449
nld_curacao,1971,0
nld_curacao,1972,0
nld_curacao,1973,0
nld_curacao,1974,0
nld_curacao,1975,0
nld_curacao,1976,0
nld_curacao,1977,0
nld_curacao,1978,0
nld_curacao,1979,0
nld_curacao,1980,0
nld_curacao,1981,0
nld_curacao,1982,0
nld_curacao,1983,0
nld_curacao,1984,0
nld_curacao,1985,0
nld_curacao,1986,0
nld_curacao,1987,0
nld_curacao,1988,0
nld_curacao,1989,0
nor,1960,99.30034
nor,1961,99.34302
nor,1962,99.66953
nor,1963,99.47459
nor,1964,99.60655
nor,1965,99.80222
nor,1966,99.65245
nor,1967,99.81087
nor,1968,99.83749
nor,1969,99.59551
nor,1970,99.36573
nor,1971,99.55453
nor,1972,99.74109
nor,1973,99.77817
nor,1974,99.92694
nor,1975,99.90827
nor,1976,99.88297
nor,1977,99.68305
nor,1978,99.83548
nor,1979,99.83567
nor,1980,99.83642
nor,1981,99.86338
nor,1982,99.7111
nor,1983,99.6972
nor,1984,99.69218
nor,1985,99.66319
nor,1986,99.51896
nor,1987,99.48942
nor,1988,99.56554
nor,1989,99.58032
nor,1990,99.61681
nor,1991,99.61199
nor,1992,99.62344
nor,1993,99.59488
nor,1994,99.3946
nor,1995,99.41755
nor,1996,99.20151
nor,1997,99.34929
nor,1998,99.37474
nor,1999,99.31718
nor,2000,99.51372
nor,2001,99.28787
nor,2002,99.33354
nor,2003,98.88534
nor,2004,98.79572
nor,2005,98.86553
nor,2006,98.4714
nor,2007,98.1956
nor,2008,98.47518
nor,2009,95.65121
nor,2010,94.73539
nor,2011,95.18873
nor,2012,96.65585
nor,2013,96.04155
nor,2014,95.90302
nor,2015,95.82552
npl,1971,77.90698
npl,1972,78.50467
npl,1973,77.88462
npl,1974,85.71429
npl,1975,85.22727
npl,1976,90.20979
npl,1977,88.53503
npl,1978,87.93103
npl,1979,88.0829
npl,1980,93.54839
npl,1981,96.04743
npl,1982,98.45679
npl,1983,99.16435
npl,1984,98.96373
npl,1985,99.30233
npl,1986,99.81516
npl,1987,98.93617
npl,1988,96.23288
npl,1989,99.86034
npl,1990,99.8861
npl,1991,96.56652
npl,1992,94.69526
npl,1993,93.35477
npl,1994,91.9802
npl,1995,96.90635
npl,1996,96.724
npl,1997,90.84688
npl,1998,90.48
npl,1999,95.46685
npl,2000,98.37251
npl,2001,99.03589
npl,2002,99.81159
npl,2003,99.82356
npl,2004,99.42101
npl,2005,99.36834
npl,2006,99.52693
npl,2007,99.67765
npl,2008,99.67994
npl,2009,99.58266
npl,2010,99.90648
npl,2011,99.94273
npl,2012,99.46509
npl,2013,99.71567
npl,2014,99.78931
npl,2015,99.80017
nzl,1960,79.75064
nzl,1961,79.37137
nzl,1962,84.43896
nzl,1963,75.65883
nzl,1964,79.03877
nzl,1965,80.37799
nzl,1966,81.83
nzl,1967,85.38964
nzl,1968,84.45521
nzl,1969,78.01698
nzl,1970,81.40599
nzl,1971,84.74609
nzl,1972,81.04809
nzl,1973,77.25433
nzl,1974,75.40365
nzl,1975,82.05116
nzl,1976,69.57028
nzl,1977,66.84073
nzl,1978,72.93916
nzl,1979,84.64813
nzl,1980,83.76704
nzl,1981,83.23677
nzl,1982,72.03444
nzl,1983,76.23901
nzl,1984,73.27891
nzl,1985,71.08282
nzl,1986,76.2458
nzl,1987,75.8147
nzl,1988,77.4908
nzl,1989,70.67734
nzl,1990,71.85185
nzl,1991,68.753
nzl,1992,64.11808
nzl,1993,68.53683
nzl,1994,74.127
nzl,1995,76.34629
nzl,1996,71.77912
nzl,1997,62.66943
nzl,1998,67.31096
nzl,1999,60.59973
nzl,2000,62.25444
nzl,2001,54.78369
nzl,2002,61.21243
nzl,2003,57.92481
nzl,2004,63.61407
nzl,2005,54.28458
nzl,2006,54.05945
nzl,2007,54.02601
nzl,2008,50.95893
nzl,2009,55.72918
nzl,2010,55.08863
nzl,2011,56.46427
nzl,2012,51.7373
nzl,2013,53.25183
nzl,2014,55.89472
nzl,2015,55.50277
omn,1971,0
omn,1972,0
omn,1973,0
omn,1974,0
omn,1975,0
omn,1976,0
omn,1977,0
omn,1978,0
omn,1979,0
omn,1980,0
omn,1981,0
omn,1982,0
omn,1983,0
omn,1984,0
omn,1985,0
omn,1986,0
omn,1987,0
omn,1988,0
omn,1989,0
omn,1990,0
omn,1991,0
omn,1992,0
omn,1993,0
omn,1994,0
omn,1995,0
omn,1996,0
omn,1997,0
omn,1998,0
omn,1999,0
omn,2000,0
omn,2001,0
omn,2002,0
omn,2003,0
omn,2004,0
omn,2005,0
omn,2006,0
omn,2007,0
omn,2008,0
omn,2009,0
omn,2010,0
omn,2011,0
omn,2012,0
omn,2013,0
omn,2014,0
omn,2015,0
pak,1971,48.5869
pak,1972,48.5869
pak,1973,51.98759
pak,1974,45.73036
pak,1975,43.84871
pak,1976,52.67442
pak,1977,47.66939
pak,1978,60.13737
pak,1979,58.07817
pak,1980,58.1942
pak,1981,56.30059
pak,1982,53.85007
pak,1983,57.69914
pak,1984,58.6385
pak,1985,53.2148
pak,1986,53.94505
pak,1987,53.13033
pak,1988,50.43667
pak,1989,49.04483
pak,1990,44.92607
pak,1991,44.55887
pak,1992,43.25343
pak,1993,38.37618
pak,1994,42.68136
pak,1995,40.74302
pak,1996,35.2778
pak,1997,35.49192
pak,1998,34.311
pak,1999,29.32198
pak,2000,25.24223
pak,2001,26.15077
pak,2002,29.5242
pak,2003,33.33416
pak,2004,29.97933
pak,2005,32.96201
pak,2006,32.53439
pak,2007,30.00909
pak,2008,30.32658
pak,2009,29.46087
pak,2010,33.70381
pak,2011,29.98948
pak,2012,31.0606
pak,2013,30.62474
pak,2014,30.35294
pak,2015,30.67264
pan,1971,9.23248
pan,1972,8.2423
pan,1973,8.6514
pan,1974,8.8407
pan,1975,7.83373
pan,1976,9.80114
pan,1977,22.93208
pan,1978,47.86951
pan,1979,45.23944
pan,1980,53.20088
pan,1981,70.32156
pan,1982,51.43678
pan,1983,38.67798
pan,1984,67.48078
pan,1985,79.71074
pan,1986,81.02049
pan,1987,76.07638
pan,1988,85.932
pan,1989,84.53488
pan,1990,83.16422
pan,1991,72.97491
pan,1992,65.13951
pan,1993,72.9266
pan,1994,71.13954
pan,1995,68.7127
pan,1996,78.53033
pan,1997,71.66132
pan,1998,51.0618
pan,1999,68.23144
pan,2000,69.94066
pan,2001,48.77049
pan,2002,64.25468
pan,2003,50.62769
pan,2004,65.59625
pan,2005,63.90939
pan,2006,59.77626
pan,2007,57.40397
pan,2008,61.82101
pan,2009,56.35575
pan,2010,56.80618
pan,2011,52.39069
pan,2012,62.62932
pan,2013,57.53516
pan,2014,54.2048
pan,2015,60.77117
per,1971,72.02151
per,1972,70.53117
per,1973,71.60661
per,1974,71.68774
per,1975,73.03941
per,1976,73.1809
per,1977,69.85507
per,1978,70.65267
per,1979,72.35535
per,1980,69.88336
per,1981,74.36756
per,1982,74.01269
per,1983,75.89403
per,1984,73.98623
per,1985,77.46677
per,1986,77.6954
per,1987,77.66671
per,1988,76.91116
per,1989,76.54258
per,1990,75.81837
per,1991,79.35368
per,1992,73.83783
per,1993,79.6799
per,1994,80.34161
per,1995,79.4165
per,1996,77.13641
per,1997,73.56104
per,1998,74.30956
per,1999,76.33403
per,2000,81.18911
per,2001,84.73385
per,2002,82.06341
per,2003,80.84976
per,2004,72.25314
per,2005,70.90082
per,2006,72.01915
per,2007,65.31355
per,2008,58.71107
per,2009,59.19099
per,2010,55.84285
per,2011,55.03659
per,2012,53.42641
per,2013,51.27798
per,2014,48.54787
per,2015,49.14095
phl,1971,0
phl,1972,0
phl,1973,14.21963
phl,1974,18.08845
phl,1975,16.4594
phl,1976,18.98614
phl,1977,14.56897
phl,1978,18.0543
phl,1979,17.20933
phl,1980,19.55689
phl,1981,20.0452
phl,1982,19.44244
phl,1983,18.49539
phl,1984,24.91974
phl,1985,24.39164
phl,1986,28.6879
phl,1987,23.17375
phl,1988,25.52671
phl,1989,25.35878
phl,1990,23.02579
phl,1991,20.05926
phl,1992,17.16274
phl,1993,18.92472
phl,1994,19.23796
phl,1995,18.56641
phl,1996,19.14123
phl,1997,15.24989
phl,1998,12.18433
phl,1999,18.92257
phl,2000,17.22014
phl,2001,15.09883
phl,2002,14.5109
phl,2003,14.86589
phl,2004,15.35643
phl,2005,14.82667
phl,2006,17.50348
phl,2007,14.3648
phl,2008,16.18356
phl,2009,15.80724
phl,2010,11.5187
phl,2011,14.01931
phl,2012,14.05905
phl,2013,13.31146
phl,2014,11.82599
phl,2015,10.51412
pol,1960,2.15832
pol,1961,1.87345
pol,1962,2.13211
pol,1963,1.75144
pol,1964,1.73688
pol,1965,2.04632
pol,1966,1.89209
pol,1967,1.86837
pol,1968,1.81176
pol,1969,1.35099
pol,1970,2.74927
pol,1971,2.25635
pol,1972,1.97646
pol,1973,1.73523
pol,1974,2.32494
pol,1975,2.05612
pol,1976,1.5871
pol,1977,1.79665
pol,1978,1.69474
pol,1979,1.54685
pol,1980,1.94227
pol,1981,1.87244
pol,1982,1.32399
pol,1983,1.34862
pol,1984,1.05986
pol,1985,1.36516
pol,1986,1.12199
pol,1987,1.15798
pol,1988,1.26302
pol,1989,1.12267
pol,1990,1.0542
pol,1991,1.07362
pol,1992,1.15314
pol,1993,1.12916
pol,1994,1.30013
pol,1995,1.37695
pol,1996,1.36762
pol,1997,1.39142
pol,1998,1.64025
pol,1999,1.53927
pol,2000,1.47094
pol,2001,1.61772
pol,2002,1.59931
pol,2003,1.11393
pol,2004,1.3648
pol,2005,1.41672
pol,2006,1.27018
pol,2007,1.48147
pol,2008,1.39099
pol,2009,1.57159
pol,2010,1.85882
pol,2011,1.42903
pol,2012,1.25965
pol,2013,1.487
pol,2014,1.37722
pol,2015,1.11476
prk,1971,61.64199
prk,1972,59.28753
prk,1973,57.17732
prk,1974,55.27523
prk,1975,53.55191
prk,1976,52.75424
prk,1977,52.00411
prk,1978,51.29741
prk,1979,50.63046
prk,1980,50
prk,1981,49.40312
prk,1982,48.83721
prk,1983,48.29991
prk,1984,47.78912
prk,1985,49.00398
prk,1986,51.3834
prk,1987,52.10728
prk,1988,53.76344
prk,1989,51.36986
prk,1990,56.31769
prk,1991,57.03422
prk,1992,57.48988
prk,1993,60.181
prk,1994,59.74026
prk,1995,61.73913
prk,1996,58.68545
prk,1997,55.44041
prk,1998,60
prk,1999,55.37634
prk,2000,52.57732
prk,2001,52.47525
prk,2002,53.70146
prk,2003,55.81484
prk,2004,56.888
prk,2005,57.31494
prk,2006,56.25139
prk,2007,61.70144
prk,2008,60.62487
prk,2009,59.166
prk,2010,61.85377
prk,2011,68.65703
prk,2012,70.18091
prk,2013,75.8237
prk,2014,72.5892
prk,2015,72.7961
prt,1960,95.08997
prt,1961,94.48105
prt,1962,91.19318
prt,1963,92.65992
prt,1964,88.34267
prt,1965,85.22727
prt,1966,94.53503
prt,1967,92.17962
prt,1968,83.06116
prt,1969,92.05076
prt,1970,78.03173
prt,1971,78.14083
prt,1972,80.15837
prt,1973,74.80596
prt,1974,73.26158
prt,1975,59.90094
prt,1976,47.65081
prt,1977,72.34846
prt,1978,74.05302
prt,1979,69.58114
prt,1980,52.70946
prt,1981,36.30642
prt,1982,45.0674
prt,1983,44.45798
prt,1984,50.87262
prt,1985,56.84742
prt,1986,41.88518
prt,1987,45.53052
prt,1988,54.56289
prt,1989,22.77584
prt,1990,32.26307
prt,1991,30.38213
prt,1992,15.55886
prt,1993,27.49597
prt,1994,34.0014
prt,1995,25.14181
prt,1996,42.86544
prt,1997,38.37748
prt,1998,33.3539
prt,1999,16.9129
prt,2000,26.1067
prt,2001,30.39768
prt,2002,17.08653
prt,2003,33.79764
prt,2004,22.01575
prt,2005,10.24292
prt,2006,22.64904
prt,2007,21.51996
prt,2008,14.95107
prt,2009,16.74144
prt,2010,30.0758
prt,2011,22.24021
prt,2012,12.33544
prt,2013,27.16983
prt,2014,29.96401
prt,2015,16.88735
pry,1971,69.78723
pry,1972,73.84615
pry,1973,79.89418
pry,1974,84.83685
pry,1975,88.70152
pry,1976,87.74834
pry,1977,61.64623
pry,1978,43.66197
pry,1979,64.2547
pry,1980,85.91917
pry,1981,87.61062
pry,1982,92.02279
pry,1983,93.11981
pry,1984,94.12305
pry,1985,98.53265
pry,1986,99.41236
pry,1987,99.60211
pry,1988,99.72984
pry,1989,99.89315
pry,1990,99.90436
pry,1991,99.90801
pry,1992,99.90789
pry,1993,99.8664
pry,1994,99.93684
pry,1995,99.6567
pry,1996,99.89515
pry,1997,99.9076
pry,1998,99.90763
pry,1999,99.90187
pry,2000,100
pry,2001,100
pry,2002,100
pry,2003,100
pry,2004,100
pry,2005,100
pry,2006,100
pry,2007,100
pry,2008,100
pry,2009,100
pry,2010,99.99815
pry,2011,99.99826
pry,2012,99.99502
pry,2013,99.99503
pry,2014,99.98915
pry,2015,99.99821
qat,1971,0
qat,1972,0
qat,1973,0
qat,1974,0
qat,1975,0
qat,1976,0
qat,1977,0
qat,1978,0
qat,1979,0
qat,1980,0
qat,1981,0
qat,1982,0
qat,1983,0
qat,1984,0
qat,1985,0
qat,1986,0
qat,1987,0
qat,1988,0
qat,1989,0
qat,1990,0
qat,1991,0
qat,1992,0
qat,1993,0
qat,1994,0
qat,1995,0
qat,1996,0
qat,1997,0
qat,1998,0
qat,1999,0
qat,2000,0
qat,2001,0
qat,2002,0
qat,2003,0
qat,2004,0
qat,2005,0
qat,2006,0
qat,2007,0
qat,2008,0
qat,2009,0
qat,2010,0
qat,2011,0
qat,2012,0
qat,2013,0
qat,2014,0
qat,2015,0
rou,1971,11.39301
rou,1972,16.90416
rou,1973,16.13331
rou,1974,17.2761
rou,1975,17.42522
rou,1976,13.91377
rou,1977,15.61195
rou,1978,16.51856
rou,1979,17.46262
rou,1980,18.72537
rou,1981,18.15991
rou,1982,17.19915
rou,1983,14.28693
rou,1984,15.80365
rou,1985,17.70169
rou,1986,14.32205
rou,1987,15.13155
rou,1988,19.61711
rou,1989,18.03272
rou,1990,17.74402
rou,1991,25.68174
rou,1992,21.58871
rou,1993,23.01536
rou,1994,23.66149
rou,1995,28.16623
rou,1996,25.68052
rou,1997,30.63799
rou,1998,35.29049
rou,1999,36.06784
rou,2000,28.45535
rou,2001,27.70393
rou,2002,29.31579
rou,2003,24.04606
rou,2004,29.22707
rou,2005,34.01108
rou,2006,29.27732
rou,2007,25.88815
rou,2008,26.47177
rou,2009,26.90289
rou,2010,32.79995
rou,2011,23.75522
rou,2012,20.52949
rou,2013,25.5518
rou,2014,28.84267
rou,2015,25.23133
rus,1990,15.33213
rus,1991,15.68806
rus,1992,17.04031
rus,1993,18.14363
rus,1994,20.00021
rus,1995,20.41975
rus,1996,18.12032
rus,1997,18.79367
rus,1998,19.18411
rus,1999,18.98534
rus,2000,18.72025
rus,2001,19.55387
rus,2002,18.24073
rus,2003,17.03568
rus,2004,18.90763
rus,2005,18.15438
rus,2006,17.44231
rus,2007,17.47071
rus,2008,15.86653
rus,2009,17.59344
rus,2010,16.06799
rus,2011,15.74965
rus,2012,15.51445
rus,2013,17.12868
rus,2014,16.49831
rus,2015,15.76477
sau,1971,0
sau,1972,0
sau,1973,0
sau,1974,0
sau,1975,0
sau,1976,0
sau,1977,0
sau,1978,0
sau,1979,0
sau,1980,0
sau,1981,0
sau,1982,0
sau,1983,0
sau,1984,0
sau,1985,0
sau,1986,0
sau,1987,0
sau,1988,0
sau,1989,0
sau,1990,0
sau,1991,0
sau,1992,0
sau,1993,0
sau,1994,0
sau,1995,0
sau,1996,0
sau,1997,0
sau,1998,0
sau,1999,0
sau,2000,0
sau,2001,0
sau,2002,0
sau,2003,0
sau,2004,0
sau,2005,0
sau,2006,0
sau,2007,0
sau,2008,0
sau,2009,0
sau,2010,0
sau,2011,0
sau,2012,0
sau,2013,0
sau,2014,0
sau,2015,0
sdn,1971,49.49495
sdn,1972,64.71631
sdn,1973,70
sdn,1974,71.82663
sdn,1975,72.6087
sdn,1976,75.3004
sdn,1977,66.08479
sdn,1978,63.00578
sdn,1979,61.72199
sdn,1980,70.01224
sdn,1981,70.03567
sdn,1982,70.0333
sdn,1983,69.98928
sdn,1984,69.98993
sdn,1985,59.96745
sdn,1986,65.1719
sdn,1987,65.19217
sdn,1988,64.73149
sdn,1989,65.56777
sdn,1990,63.23432
sdn,1991,62.49247
sdn,1992,66.64627
sdn,1993,64.70937
sdn,1994,60.33369
sdn,1995,52.14592
sdn,1996,52.06011
sdn,1997,49.02326
sdn,1998,53.05188
sdn,1999,49.93809
sdn,2000,46.04905
sdn,2001,44.64789
sdn,2002,41.61009
sdn,2003,34.67501
sdn,2004,31.92962
sdn,2005,32.9587
sdn,2006,30.30303
sdn,2007,28.89863
sdn,2008,26.57101
sdn,2009,49.7304
sdn,2010,82.70436
sdn,2011,76.48729
sdn,2012,70.14625
sdn,2013,80.85375
sdn,2014,78.34916
sdn,2015,64.53591
sen,1971,0
sen,1972,0
sen,1973,0
sen,1974,0
sen,1975,0
sen,1976,0
sen,1977,0
sen,1978,0
sen,1979,0
sen,1980,0
sen,1981,0
sen,1982,0
sen,1983,0
sen,1984,0
sen,1985,0
sen,1986,0
sen,1987,0
sen,1988,0
sen,1989,0
sen,1990,0
sen,1991,0
sen,1992,0
sen,1993,0
sen,1994,0
sen,1995,0
sen,1996,0
sen,1997,0
sen,1998,0
sen,1999,0
sen,2000,0
sen,2001,0
sen,2002,9.49119
sen,2003,15.68901
sen,2004,12.9417
sen,2005,10.49528
sen,2006,9.5941
sen,2007,6.81476
sen,2008,8.23149
sen,2009,8.36249
sen,2010,8.22497
sen,2011,8.15614
sen,2012,8.4058
sen,2013,8.64926
sen,2014,8.64065
sen,2015,8.64728
sgp,1971,0
sgp,1972,0
sgp,1973,0
sgp,1974,0
sgp,1975,0
sgp,1976,0
sgp,1977,0
sgp,1978,0
sgp,1979,0
sgp,1980,0
sgp,1981,0
sgp,1982,0
sgp,1983,0
sgp,1984,0
sgp,1985,0
sgp,1986,0
sgp,1987,0
sgp,1988,0
sgp,1989,0
sgp,1990,0
sgp,1991,0
sgp,1992,0
sgp,1993,0
sgp,1994,0
sgp,1995,0
sgp,1996,0
sgp,1997,0
sgp,1998,0
sgp,1999,0
sgp,2000,0
sgp,2001,0
sgp,2002,0
sgp,2003,0
sgp,2004,0
sgp,2005,0
sgp,2006,0
sgp,2007,0
sgp,2008,0
sgp,2009,0
sgp,2010,0
sgp,2011,0
sgp,2012,0
sgp,2013,0
sgp,2014,0
sgp,2015,0
slv,1971,70.73171
slv,1972,54.70297
slv,1973,53.65322
slv,1974,56.65323
slv,1975,28.88889
slv,1976,16.94036
slv,1977,31.90994
slv,1978,46.8684
slv,1979,67.96309
slv,1980,64.79452
slv,1981,38.91661
slv,1982,31.7193
slv,1983,52.14286
slv,1984,53.84139
slv,1985,68.64009
slv,1986,73.66846
slv,1987,59.90491
slv,1988,65.72438
slv,1989,70.19704
slv,1990,74.30117
slv,1991,55.20244
slv,1992,59.44584
slv,1993,54.54545
slv,1994,46.01207
slv,1995,44.44109
slv,1996,55.74304
slv,1997,39.84941
slv,1998,41.48344
slv,1999,47.96417
slv,2000,34.7942
slv,2001,29.61079
slv,2002,27.4524
slv,2003,33.13743
slv,2004,30.83074
slv,2005,34.60502
slv,2006,34.69496
slv,2007,29.926
slv,2008,34.14879
slv,2009,25.98412
slv,2010,34.8262
slv,2011,33.05935
slv,2012,29.6136
slv,2013,28.53954
slv,2014,27.60726
slv,2015,22.59142
srb,1990,23.12933
srb,1991,28.86611
srb,1992,31.08693
srb,1993,32.40741
srb,1994,32.40741
srb,1995,35.36663
srb,1996,40.89219
srb,1997,34.07823
srb,1998,34.0986
srb,1999,41.06555
srb,2000,35.14938
srb,2001,35.4398
srb,2002,33.51398
srb,2003,27.85444
srb,2004,29.50963
srb,2005,32.98788
srb,2006,30.05674
srb,2007,27.46101
srb,2008,25.96726
srb,2009,27.94613
srb,2010,31.77458
srb,2011,22.7935
srb,2012,25.6725
srb,2013,26.01015
srb,2014,32.89781
srb,2015,26.81208
ssd,2012,0
ssd,2013,0
ssd,2014,0
ssd,2015,0
sur,2000,88.3959
sur,2001,86.63968
sur,2002,79.37685
sur,2003,72.61099
sur,2004,65.60057
sur,2005,52.70092
sur,2006,66.88396
sur,2007,74.14791
sur,2008,77.94544
sur,2009,76.78161
sur,2010,70.18561
sur,2011,60.63557
sur,2012,63.23529
sur,2013,59.9359
sur,2014,62.33945
sur,2015,60.05314
svk,1971,13.58491
svk,1972,13.07621
svk,1973,10.74884
svk,1974,17.25128
svk,1975,14.97494
svk,1976,13.90783
svk,1977,15.73136
svk,1978,14.63841
svk,1979,11.18566
svk,1980,11.30365
svk,1981,9.97716
svk,1982,8.73924
svk,1983,9.52579
svk,1984,7.79566
svk,1985,9.64684
svk,1986,7.05887
svk,1987,8.35568
svk,1988,7.80277
svk,1989,8.38462
svk,1990,7.37342
svk,1991,5.80355
svk,1992,8.33764
svk,1993,14.4194
svk,1994,17.10661
svk,1995,18.46526
svk,1996,16.60643
svk,1997,16.22161
svk,1998,16.58247
svk,1999,15.91888
svk,2000,14.98474
svk,2001,15.46647
svk,2002,16.35415
svk,2003,11.23088
svk,2004,13.46028
svk,2005,14.79331
svk,2006,14.07635
svk,2007,15.95798
svk,2008,14.04381
svk,2009,16.8525
svk,2010,19.13414
svk,2011,13.35549
svk,2012,14.4839
svk,2013,17.00217
svk,2014,15.5039
svk,2015,14.51637
svn,1990,23.7062
svn,1991,28.31136
svn,1992,27.73007
svn,1993,25.40599
svn,1994,26.35905
svn,1995,25.18392
svn,1996,28.1305
svn,1997,23.46691
svn,1998,25.12383
svn,1999,28.20842
svn,2000,28.14151
svn,2001,26.24084
svn,2002,22.68804
svn,2003,21.39653
svn,2004,26.80898
svn,2005,22.89475
svn,2006,23.75786
svn,2007,21.71109
svn,2008,24.50149
svn,2009,28.74474
svn,2010,27.79452
svn,2011,22.3814
svn,2012,25.07718
svn,2013,29.28079
svn,2014,35.49496
svn,2015,25.70021
swe,1960,88.81956
swe,1961,95.04822
swe,1962,95.97515
swe,1963,93.23649
swe,1964,94.94288
swe,1965,94.56712
swe,1966,89.85659
swe,1967,91.57222
swe,1968,86.70877
swe,1969,72.04368
swe,1970,68.46822
swe,1971,78.17357
swe,1972,75.00454
swe,1973,76.69997
swe,1974,76.24151
swe,1975,71.56619
swe,1976,63.46884
swe,1977,59.44615
swe,1978,62.17755
swe,1979,64.2501
swe,1980,61.11965
swe,1981,58.09949
swe,1982,55.33604
swe,1983,58.3674
swe,1984,55.0881
swe,1985,51.99101
swe,1986,44.12314
swe,1987,49.21871
swe,1988,47.97962
swe,1989,50.20152
swe,1990,49.66503
swe,1991,43.02647
swe,1992,50.93466
swe,1993,51.3959
swe,1994,41.41556
swe,1995,45.92395
swe,1996,36.79237
swe,1997,46.28232
swe,1998,47.2319
swe,1999,46.30065
swe,2000,54.10966
swe,2001,48.92478
swe,2002,45.23517
swe,2003,39.54823
swe,2004,39.63988
swe,2005,45.97165
swe,2006,43.07678
swe,2007,44.45482
swe,2008,46.07856
swe,2009,48.20649
swe,2010,44.7245
swe,2011,44.21446
swe,2012,47.42484
swe,2013,40.0971
swe,2014,41.52546
swe,2015,46.5087
syr,1971,3.79182
syr,1972,4.10324
syr,1973,1.19466
syr,1974,19.57295
syr,1975,37.66951
syr,1976,59.42029
syr,1977,80.47337
syr,1978,72.97109
syr,1979,67.83035
syr,1980,64.67172
syr,1981,56.51712
syr,1982,48.96575
syr,1983,39.37605
syr,1984,45.48564
syr,1985,42.31451
syr,1986,36.01108
syr,1987,35.79922
syr,1988,29.29062
syr,1989,26.51363
syr,1990,23.49496
syr,1991,22.03793
syr,1992,21.01576
syr,1993,20.54122
syr,1994,16.80938
syr,1995,15.10229
syr,1996,13.90328
syr,1997,13.32513
syr,1998,12.76053
syr,1999,11.91989
syr,2000,12.81279
syr,2001,12.7658
syr,2002,8.74951
syr,2003,9.33871
syr,2004,13.01556
syr,2005,12.38013
syr,2006,10.58123
syr,2007,9.00057
syr,2008,6.99364
syr,2009,4.30867
syr,2010,5.58464
syr,2011,7.84281
syr,2012,9.22801
syr,2013,12.03176
syr,2014,11.10742
syr,2015,2.30971
tgo,1971,49.6732
tgo,1972,37.74834
tgo,1973,37.62376
tgo,1974,57.14286
tgo,1975,69.85294
tgo,1976,63.86555
tgo,1977,73.07692
tgo,1978,72.45763
tgo,1979,35.84906
tgo,1980,74.5098
tgo,1981,71.69811
tgo,1982,73.07692
tgo,1983,34.54545
tgo,1984,25.67568
tgo,1985,68.46847
tgo,1986,71.02804
tgo,1987,68.46847
tgo,1988,63.86555
tgo,1989,74.21875
tgo,1990,60.12658
tgo,1991,68.19788
tgo,1992,76.64671
tgo,1993,79.58478
tgo,1994,59.91903
tgo,1995,82.52427
tgo,1996,79.83193
tgo,1997,64.58333
tgo,1998,57.14286
tgo,1999,48.13084
tgo,2000,57.14286
tgo,2001,39.8374
tgo,2002,56.57895
tgo,2003,69.31818
tgo,2004,43.54839
tgo,2005,39.15344
tgo,2006,41.17647
tgo,2007,46.93878
tgo,2008,73.98374
tgo,2009,72.36842
tgo,2010,51.95531
tgo,2011,82.8125
tgo,2012,80.18018
tgo,2013,76.34409
tgo,2014,82.75862
tgo,2015,69.1358
tha,1971,40.29117
tha,1972,28.9205
tha,1973,26.96887
tha,1974,33.23867
tha,1975,40.27251
tha,1976,37.01404
tha,1977,29.217
tha,1978,16.697
tha,1979,24.27286
tha,1980,8.82434
tha,1981,19.35064
tha,1982,22.97832
tha,1983,19.41027
tha,1984,19.41115
tha,1985,15.99636
tha,1986,22.47036
tha,1987,14.22239
tha,1988,11.63751
tha,1989,14.89066
tha,1990,11.26177
tha,1991,9.13819
tha,1992,7.42233
tha,1993,5.83847
tha,1994,6.34194
tha,1995,8.3813
tha,1996,8.1699
tha,1997,7.72317
tha,1998,5.7489
tha,1999,3.92497
tha,2000,6.27859
tha,2001,6.15407
tha,2002,6.85331
tha,2003,6.23937
tha,2004,4.80406
