geo,time,ny_tax_nind_kn
col,1973,10181554357099.40039
col,1974,10492369614994.30078
col,1975,9805985920476.56055
col,1976,11108113478172.19922
col,1977,12225400143862.19922
col,1978,16432002100143
col,1979,17987255720139.39844
col,1980,20758691769701.39844
col,1981,21923071656284.60156
col,1982,24117615749905.39844
col,1983,22063173988441.69531
col,1984,19748542181543.30078
col,1985,19124557004709
col,1986,20834040923130.39844
col,1987,21801806612484.69531
col,1988,23612540955826.39844
col,1989,22839034802656.39844
col,1990,25068898811947.10156
col,1991,23978250730100
col,1992,30036312612800
col,1993,36284961186200
col,1994,38017230278000
col,1995,39984230958900
col,1996,40364400716200
col,1997,41557658414800
col,1998,40431898047900
col,1999,34202471050700
col,2000,34160435216500
col,2001,35261144529600
col,2002,35494671473100
col,2003,37416996923000
col,2004,39191232116000
col,2005,42525000000000
col,2006,47627000000000
col,2007,52813000000000
col,2008,55501000000000
col,2009,54615000000000
col,2010,58006000000000
col,2011,64001000000000
col,2012,66873000000000
col,2013,69095000000000
col,2014,72899000000000
col,2015,74149000000000
col,2016,74955000000000
col,2017,75773000000000
col,2018,78088000000000
col,2019,81549000000000
col,2020,76622163800965.40625
com,1980,7027000000
com,1981,7298000000
com,1982,7764000000
com,1983,8138000000
com,1984,8473000000
com,1985,8666000000
com,1986,8828000000
com,1987,8973000000
com,1988,9214000000
com,1989,8921000000
com,1990,9375000000
com,1991,8869000000
com,1992,9626000000
com,1993,9915000000
com,1994,9392000000
com,1995,9731000000
com,1996,9605000000
com,1997,9992000000
com,1998,10120000000
com,1999,10315000000
com,2000,11434000000
com,2001,11701000000
com,2002,11973000000
com,2003,12225000000
com,2004,12459000000
com,2005,12813000000
com,2006,13152000000
com,2007,12380000000
com,2008,11459000000
com,2009,19429925200
com,2010,23056863100
com,2011,21767252700
com,2012,24298265900
com,2013,25102772800
com,2014,26242263900
com,2015,23254172500
com,2016,23547270000
com,2017,25822225900
com,2018,28912114200
com,2019,29749861700
com,2020,30436839200
cpv,2007,16611559500
cpv,2008,17636766000
cpv,2009,15906349400
cpv,2010,16499349000
cpv,2011,18248491500
cpv,2012,16276312700
cpv,2013,16492131500
cpv,2014,16064870400
cpv,2015,17412180900
cpv,2016,18922962100
cpv,2017,20595907600
cpv,2018,22659626500
cpv,2019,23557738500
cpv,2020,18253585200
cri,1991,727907273959.62
cri,1992,856877854458.28992
cri,1993,993673442288.32996
cri,1994,1049185344257.56006
cri,1995,1088625315619.95996
cri,1996,1208451027311.46997
cri,1997,1256619958946.56006
cri,1998,1373152642111.58008
cri,1999,1355340669565.81006
cri,2000,1419173565058.47998
cri,2001,1467374853637.51001
cri,2002,1508883858202.25
cri,2003,1568545786475.02002
cri,2004,1605349076388.48999
cri,2005,1637574165897.54004
cri,2006,1749323081710.67993
cri,2007,1962969767516.58008
cri,2008,2041379312238.63989
cri,2009,1904548516416.64966
cri,2010,2000371656873.31006
cri,2011,2141182000157.38965
cri,2012,2190403084091.11011
cri,2013,2245553495387.45996
cri,2014,2305223976406.7998
cri,2015,2410536100158.83984
cri,2016,2567189433812.31006
cri,2017,2624775905322.25
cri,2018,2616037299666.37988
cri,2019,2655371884901.64941
cri,2020,2392927179936.29004
cub,1970,197378642.19861
cub,1971,214351628.16822
cub,1972,224719537.15488
cub,1973,232403150.90726
cub,1974,234521916.74142
cub,1975,256949322.64385
cub,1976,271082678.86562
cub,1977,294656278.66045
cub,1978,313660934.9466
cub,1979,315935892.1183
cub,1980,303135274.43547
cub,1981,362880081.97383
cub,1982,393597867.2811
cub,1983,411736396.01883
cub,1984,437821410.82552
cub,1985,475759459.94114
cub,1986,457677743.7483
cub,1987,435156016.87236
cub,1988,439842121.46825
cub,1989,419693892.91529
cub,1990,382165616.66846
cub,1991,359376400
cub,1992,341116700
cub,1993,281898600
cub,1994,304743000
cub,1995,322544300
cub,1996,339800000
cub,1997,336400000
cub,1998,337200000
cub,1999,333800000
cub,2000,344600000
cub,2001,335300000
cub,2002,338600000
cub,2003,377500000
cub,2004,452200000
cub,2005,528600000
cub,2006,657000000
cub,2007,651700000
cub,2008,698000000
cub,2009,443000000
cub,2010,462000000
cub,2011,609000000
cub,2012,596000000
cub,2013,645000000
cub,2014,575000000
cub,2015,654000000
cub,2016,535000000
cub,2017,449000000
cub,2018,469000000
cub,2019,441000000
cub,2020,418200000
cym,2006,266263600
cym,2007,241598800
cym,2008,237449100
cym,2009,193167800
cym,2010,186651100
cym,2011,187994600
cym,2012,189623000
cym,2013,186382400
cym,2014,202391200
cym,2015,203152600
cym,2016,224816500
cym,2017,228698500
cym,2018,264946900
cym,2019,259600000
cym,2020,217600000
cyp,1995,1349676000
cyp,1996,1366527000
cyp,1997,1402616000
cyp,1998,1488328000
cyp,1999,1562714000
cyp,2000,1655935000
cyp,2001,1721387000
cyp,2002,1785474000
cyp,2003,1832312000
cyp,2004,1924410000
cyp,2005,2017801000
cyp,2006,2112916000
cyp,2007,2220634000
cyp,2008,2301616000
cyp,2009,2255232000
cyp,2010,2300668000
cyp,2011,2309904000
cyp,2012,2230286000
cyp,2013,2084134000
cyp,2014,2046009000
cyp,2015,2139017000
cyp,2016,2279557000
cyp,2017,2407656000
cyp,2018,2539624000
cyp,2019,2673797000
cyp,2020,2533984000
cze,1990,283784900000
cze,1991,231301372000
cze,1992,234246666000
cze,1993,229604023000
cze,1994,250335894000
cze,1995,295602000000
cze,1996,318116000000
cze,1997,338760000000
cze,1998,336800000000
cze,1999,339904000000
cze,2000,344249000000
cze,2001,353769000000
cze,2002,342477000000
cze,2003,377047000000
cze,2004,393590000000
cze,2005,412957000000
cze,2006,420818000000
cze,2007,456162000000
cze,2008,429589000000
cze,2009,435733000000
cze,2010,422823000000
cze,2011,430434000000
cze,2012,429214000000
cze,2013,427866000000
cze,2014,415511000000
cze,2015,460204000000
cze,2016,473505000000
cze,2017,496618000000
cze,2018,504296000000
cze,2019,520637000000
cze,2020,480591000000
deu,1970,152326043000
deu,1971,163223598000
deu,1972,169405087000
deu,1973,174733967000
deu,1974,168286034000
deu,1975,176039559000
deu,1976,185551598000
deu,1977,191360089000
deu,1978,197435004000
deu,1979,204415845000
deu,1980,206653970000
deu,1981,203989530000
deu,1982,209798002000
deu,1983,215233455000
deu,1984,217871267000
deu,1985,216086084000
deu,1986,221894555000
deu,1987,229301710000
deu,1988,235110182000
deu,1989,237774622000
deu,1990,252695486000
deu,1991,266444000000
deu,1992,271493000000
deu,1993,270854000000
deu,1994,285302000000
deu,1995,282930000000
deu,1996,280405000000
deu,1997,278519000000
deu,1998,279827000000
deu,1999,290290000000
deu,2000,289591000000
deu,2001,285941000000
deu,2002,278519000000
deu,2003,274383000000
deu,2004,266201000000
deu,2005,269212000000
deu,2006,277668000000
deu,2007,271219000000
deu,2008,271645000000
deu,2009,268786000000
deu,2010,275873000000
deu,2011,287735000000
deu,2012,286519000000
deu,2013,286945000000
deu,2014,292450000000
deu,2015,304160000000
deu,2016,310334000000
deu,2017,315596000000
deu,2018,318729000000
deu,2019,323930000000
deu,2020,317573000000
dji,2013,24869000000
dji,2014,26602000000
dji,2015,30731429000
dji,2016,31010191600
dji,2017,33202633300
dji,2018,34297142900
dji,2019,39676853800
dji,2020,39875238100
dma,1977,50325950.89211
dma,1978,53433576.21988
dma,1979,38996853.74803
dma,1980,38328674.23973
dma,1981,61579867.72052
dma,1982,70305033.53698
dma,1983,74813371.26802
dma,1984,79462116.05911
dma,1985,79156286.38311
dma,1986,86159815.79053
dma,1987,95035795.36925
dma,1988,109035160.37015
dma,1989,111665371.61592
dma,1990,111980000
dma,1991,104800000
dma,1992,102990000
dma,1993,108770000
dma,1994,95280000
dma,1995,107210000
dma,1996,109750000
dma,1997,115230000
dma,1998,121370000
dma,1999,116040000
dma,2000,106730000
dma,2001,105760000
dma,2002,105260000
dma,2003,124610000
dma,2004,143510000
dma,2005,155720000
dma,2006,170750000
dma,2007,198990000
dma,2008,214990000
dma,2009,209000000
dma,2010,209710000
dma,2011,198650000
dma,2012,194260000
dma,2013,185020000
dma,2014,197090000
dma,2015,187730000
dma,2016,195200000
dma,2017,183330000
dma,2018,250740000
dma,2019,241030000
dma,2020,175350000
dnk,1966,98817849700
dnk,1967,114953238100
dnk,1968,124955967100
dnk,1969,131814613800
dnk,1970,134049319000
dnk,1971,131390143000
dnk,1972,133075436000
dnk,1973,145336979000
dnk,1974,133438025000
dnk,1975,137074403000
dnk,1976,151522873000
dnk,1977,152819777000
dnk,1978,156098390000
dnk,1979,159316007000
dnk,1980,154063409000
dnk,1981,147752408000
dnk,1982,151672116000
dnk,1983,158076299000
dnk,1984,163701253000
dnk,1985,172786328000
dnk,1986,195907914000
dnk,1987,191792549000
dnk,1988,176186142000
dnk,1989,170829064000
dnk,1990,167685298000
dnk,1991,172529374000
dnk,1992,178561527000
dnk,1993,172619386000
dnk,1994,190392801000
dnk,1995,194765499000
dnk,1996,204781039000
dnk,1997,213235108000
dnk,1998,221544493000
dnk,1999,223797362000
dnk,2000,220020589000
dnk,2001,221584255000
dnk,2002,224734073000
dnk,2003,225725368000
dnk,2004,241339812000
dnk,2005,257404673000
dnk,2006,268580241000
dnk,2007,277205792000
dnk,2008,267006419000
dnk,2009,246505725000
dnk,2010,251606731000
dnk,2011,251648263000
dnk,2012,252348172000
dnk,2013,254930012000
dnk,2014,260249129000
dnk,2015,269229767000
dnk,2016,279213809000
dnk,2017,284355476000
dnk,2018,294641291000
dnk,2019,298981912000
dnk,2020,298840146000
dom,1965,8329879753.917
dom,1966,11311899661.9789
dom,1967,11162018674.6023
dom,1968,12475297429.1917
dom,1969,13388511840.4514
dom,1970,14038872348.6044
dom,1971,15632588346.761
dom,1972,16443008698.7873
dom,1973,17536610430.6182
dom,1974,25912051004.37749
dom,1975,24078224514.8047
dom,1976,20916351534.0271
dom,1977,22021278902.58369
dom,1978,19374748505.9916
dom,1979,19879816577.0362
dom,1980,19807220990.53329
dom,1981,20111163930.2902
dom,1982,16317003609.8086
dom,1983,19136481878.8553
dom,1984,22229288453.5511
dom,1985,26816541529.6841
dom,1986,26822294232.3075
dom,1987,23534125784.1633
dom,1988,24041511604.7024
dom,1989,25099470131.5937
dom,1990,24558753687.9518
dom,1991,30079288400
dom,1992,35474393800
dom,1993,42184729200
dom,1994,40866505200
dom,1995,40565654300
dom,1996,45449941500
dom,1997,51609396600
dom,1998,63521803700
dom,1999,62595972000
dom,2000,74737792700
dom,2001,66913100600
dom,2002,68333680900
dom,2003,56273219600
dom,2004,56614194900
dom,2005,72378459000
dom,2006,91594838200
dom,2007,116794452000
dom,2008,116671667400
dom,2009,124010177300
dom,2010,134504316400
dom,2011,138119436600
dom,2012,144840328100
dom,2013,147813009800
dom,2014,158895431900
dom,2015,180316259300
dom,2016,198802622000
dom,2017,211109554000
dom,2018,239752754600
dom,2019,256295548900
dom,2020,226640033900
dza,1999,456647518852.49695
dza,2000,481812794321.14307
dza,2001,535257300969.67401
dza,2002,629092905489.64893
dza,2003,664448142751.69995
dza,2004,676181491084.45105
dza,2005,704922743891.22095
dza,2006,669786405115.53699
dza,2007,720082857200.15698
dza,2008,802891574347.11389
dza,2009,874880630224.896
dza,2010,908120876598.43701
dza,2011,909741038117.31482
dza,2012,1077506000000
dza,2013,1226359963000
dza,2014,1279584084322.12012
dza,2015,1359016084420.38989
dza,2016,1314227474555.6001
dza,2017,1258821851361.69995
dza,2018,1220579119605.46997
dza,2019,1225582242550.82007
dza,2020,1096668784475.68005
ecu,1960,606124564.70201
ecu,1961,614410947.97497
ecu,1962,682651751.39941
ecu,1963,658036318.73559
ecu,1964,722621364.83372
ecu,1965,740169000
ecu,1966,729853000
ecu,1967,783495000
ecu,1968,810505000
ecu,1969,813198000
ecu,1970,841405000
ecu,1971,853851000
ecu,1972,787077000
ecu,1973,858315000
ecu,1974,1053504000
ecu,1975,1084890000
ecu,1976,1176224000
ecu,1977,1468745000
ecu,1978,1633113000
ecu,1979,1667083000
ecu,1980,1838650000
ecu,1981,1580359000
ecu,1982,1455065000
ecu,1983,1149386000
ecu,1984,1191777000
ecu,1985,1238964000
ecu,1986,1274291000
ecu,1987,1273209000
ecu,1988,1305834000
ecu,1989,1308557000
ecu,1990,1703592000
ecu,1991,2092487000
ecu,1992,2185379000
ecu,1993,2015152000
ecu,1994,2161916000
ecu,1995,2201740000
ecu,1996,2320443000
ecu,1997,2696334000
ecu,1998,3220718000
ecu,1999,3572990000
ecu,2000,1871043000
ecu,2001,1971797000
ecu,2002,2234446000
ecu,2003,2097779000
ecu,2004,2250073000
ecu,2005,2325190000
ecu,2006,2332631000
ecu,2007,2496874000
ecu,2008,2746374000
ecu,2009,2206222000
ecu,2010,2210361000
ecu,2011,2491976000
ecu,2012,2617903000
ecu,2013,2624037000
ecu,2014,2466114000
ecu,2015,1985951000
ecu,2016,1734982000
ecu,2017,2279080000
ecu,2018,2389994000
ecu,2019,2218698000
ecu,2020,1442280000
egy,2017,52900000000
egy,2018,55500000000
egy,2019,73800000000
egy,2020,115800000000
eri,1992,433957700
eri,1993,622005900
eri,1994,572796600
eri,1995,594358400
eri,1996,627681600
eri,1997,713607700
eri,1998,594350200
eri,1999,609265800
eri,2000,427700000
eri,2001,251902800
eri,2002,317360300
eri,2003,275380400
eri,2004,263458000
eri,2005,195351900
eri,2006,162865500
eri,2007,125914000
eri,2008,57000000
eri,2009,99723000
esp,1970,43056865000
esp,1971,41848334000
esp,1972,42606628000
esp,1973,44620846000
esp,1974,45710893000
esp,1975,44573452000
esp,1976,43957339000
esp,1977,46966817000
esp,1978,42180088000
esp,1979,42559235000
esp,1980,43696675000
esp,1981,44753008000
esp,1982,46253178000
esp,1983,47131976000
esp,1984,47941536000
esp,1985,50070180000
esp,1986,50535321000
esp,1987,51536618000
esp,1988,52560995000
esp,1989,56374446000
esp,1990,57942079000
esp,1991,58311352000
esp,1992,59628661000
esp,1993,57949180000
esp,1994,59845254000
esp,1995,60843000000
esp,1996,62840000000
esp,1997,66864000000
esp,1998,73480000000
esp,1999,77479000000
esp,2000,80726000000
esp,2001,83509000000
esp,2002,86626000000
esp,2003,91718000000
esp,2004,97455000000
esp,2005,102730000000
esp,2006,105726000000
esp,2007,105515000000
esp,2008,102690000000
esp,2009,92566000000
esp,2010,96422000000
esp,2011,91504000000
esp,2012,88029000000
esp,2013,85298000000
esp,2014,90466000000
esp,2015,99121000000
esp,2016,104235000000
esp,2017,106184000000
esp,2018,108397000000
esp,2019,109601000000
esp,2020,97592000000
est,1995,1317960000
est,1996,1386133000
est,1997,1674657000
est,1998,1494147000
est,1999,1427722000
est,2000,1678707000
est,2001,1829722000
est,2002,2006306000
est,2003,2145135000
est,2004,2388382000
est,2005,2613164000
est,2006,2964039000
est,2007,3294682000
est,2008,2607561000
est,2009,2343710000
est,2010,2190384000
est,2011,2325897000
est,2012,2475350000
est,2013,2545474000
est,2014,2660795000
est,2015,2740674000
est,2016,2872473000
est,2017,2872290000
est,2018,2938562000
est,2019,3143054000
est,2020,2999131000
eth,1981,16495268249.5105
eth,1982,17204332165.763
eth,1983,13752588332.5712
eth,1984,20678220621.7015
eth,1985,14836610167.3477
eth,1986,16634068447.5482
eth,1987,19075295630.2107
eth,1988,20203946252.932
eth,1989,18719264891.3121
eth,1990,17410086020.7632
eth,1991,14961567600
eth,1992,10407404800
eth,1993,14560358300
eth,1994,19271165900
eth,1995,20356129800
eth,1996,22001935600
eth,1997,23636599500
eth,1998,23302659900
eth,1999,24622800200
eth,2000,26757430600
eth,2001,32116493500
eth,2002,32148168900
eth,2003,31210814800
eth,2004,42443399300
eth,2005,43958890900
eth,2006,45354517400
eth,2007,48744387100
eth,2008,51628410900
eth,2009,47966702400
eth,2010,68444804000
eth,2011,74421892200
eth,2012,80393666400
eth,2013,95143409300
eth,2014,104526086500
eth,2015,115146238300
eth,2016,118700000000
eth,2017,120696758000
eth,2018,114762056000
eth,2019,112783027000
eth,2020,119603160000
fin,1970,9707306000
fin,1971,9871561000
fin,1972,10951613000
fin,1973,12271578000
fin,1974,12359737000
fin,1975,13017197000
fin,1976,12128355000
fin,1977,12109593000
fin,1978,12016957000
fin,1979,12840133000
fin,1980,13274000000
fin,1981,13330000000
fin,1982,14200000000
fin,1983,14098000000
fin,1984,14469000000
fin,1985,15012000000
fin,1986,15759000000
fin,1987,16802000000
fin,1988,18199000000
fin,1989,19243000000
fin,1990,18400000000
fin,1991,17485000000
fin,1992,16582000000
fin,1993,15800000000
fin,1994,15725000000
fin,1995,16373000000
fin,1996,16871000000
fin,1997,18107000000
fin,1998,19276000000
fin,1999,19774000000
fin,2000,20009000000
fin,2001,20342000000
fin,2002,21242000000
fin,2003,22928000000
fin,2004,24047000000
fin,2005,25049000000
fin,2006,26456000000
fin,2007,26590000000
fin,2008,26548000000
fin,2009,25470000000
fin,2010,26193000000
fin,2011,28033000000
fin,2012,28560000000
fin,2013,28578000000
fin,2014,28371000000
fin,2015,28786000000
fin,2016,29966000000
fin,2017,30126000000
fin,2018,31244000000
fin,2019,31137000000
fin,2020,30448000000
fji,1960,521845246.3627
fji,1961,521880656.49685
fji,1962,556130219.26711
fji,1963,650940091.04201
fji,1964,788442555.32513
fji,1965,782668331.48752
fji,1966,715645249.4338
fji,1967,854701523.95766
fji,1968,983431085.14782
fji,1969,1077886686.15471
fji,1970,1225341092.39956
fji,1971,1336961628.86715
fji,1972,1409458372.18438
fji,1973,1484523959.77924
fji,1974,1522981059.73395
fji,1975,1570383369.51097
fji,1976,1617100179.75315
fji,1977,1703120375.21364
fji,1978,1741329265.37632
fji,1979,1972275685.15903
fji,1980,1949387523.23096
fji,1981,2114663731.39636
fji,1982,1396206171.83432
fji,1983,1340914687.47984
fji,1984,1453457920.55315
fji,1985,1386402986.32134
fji,1986,1493847837.78257
fji,1987,1395029843.78924
fji,1988,1408362860.56987
fji,1989,1638496202.67891
fji,1990,2003216009.93756
fji,1991,1958897400
fji,1992,2064144100
fji,1993,2052552000
fji,1994,2157953400
fji,1995,2217377900
fji,1996,2321605500
fji,1997,2267628700
fji,1998,2298391500
fji,1999,2503859900
fji,2000,2449738600
fji,2001,2505119800
fji,2002,2586090400
fji,2003,2626150600
fji,2004,2738030500
fji,2005,2770421100
fji,2006,2823097000
fji,2007,2799109400
fji,2008,1672998200
fji,2009,1649809700
fji,2010,1698556200
fji,2011,1769125200
fji,2012,1852879500
fji,2013,1956705900
fji,2014,1956705900
fji,2015,2099116900
fji,2016,2306098300
fji,2017,2501274800
fji,2018,2683343200
fji,2019,2598980300
fji,2020,1762108635.52432
fra,1960,51891901400
fra,1961,55053029000
fra,1962,60449633500
fra,1963,66350405100
fra,1964,72386293400
fra,1965,75698671200
fra,1966,80537666800
fra,1967,83387219200
fra,1968,79347832500
fra,1969,87296530800
fra,1970,88535773000
fra,1971,92965385000
fra,1972,100710400000
fra,1973,107233314000
fra,1974,100164891000
fra,1975,102506243000
fra,1976,112693444000
fra,1977,109770283000
fra,1978,119748758000
fra,1979,130272741000
fra,1980,127653089000
fra,1981,128478915000
fra,1982,133053727000
fra,1983,134553120000
fra,1984,136061588000
fra,1985,138740732000
fra,1986,145171887000
fra,1987,153627777000
fra,1988,164436111000
fra,1989,168269798000
fra,1990,171442017000
fra,1991,172396910000
fra,1992,170683750000
fra,1993,169253932000
fra,1994,177849981000
fra,1995,179143674000
fra,1996,180656175000
fra,1997,185667596000
fra,1998,190648767000
fra,1999,196696755000
fra,2000,205112312000
fra,2001,209163799000
fra,2002,211932684000
fra,2003,215800654000
fra,2004,217959498000
fra,2005,225106570000
fra,2006,230063541000
fra,2007,233125852000
fra,2008,228422981000
fra,2009,216761597000
fra,2010,225220512000
fra,2011,229217549000
fra,2012,224851462000
fra,2013,225296137000
fra,2014,224389645000
fra,2015,230966000000
fra,2016,235999604000
fra,2017,243707311000
fra,2018,247866689000
fra,2019,251457367000
fra,2020,235089078000
fsm,1995,12579900
fsm,1996,12659800
fsm,1997,11743400
fsm,1998,12967600
fsm,1999,15335400
fsm,2000,17334400
fsm,2001,16533300
fsm,2002,16456000
fsm,2003,18657300
fsm,2004,18305600
fsm,2005,20797200
fsm,2006,20036400
fsm,2007,18740500
fsm,2008,17490800
fsm,2009,18249300
fsm,2010,19301300
fsm,2011,18303000
fsm,2012,17052700
fsm,2013,16426000
fsm,2014,14360300
fsm,2015,15799700
fsm,2016,16829900
fsm,2017,19059200
fsm,2018,19550300
fsm,2019,17119900
fsm,2020,17671800
gab,2001,301837000000
gab,2002,296478000000
gab,2003,300537000000
gab,2004,291813000000
gab,2005,317338007100
gab,2006,311272443600
gab,2007,381598242700
gab,2008,373237440300
gab,2009,463684200000
gab,2010,450457808100
gab,2011,478386192200
gab,2012,502513995100
gab,2013,527071562900
gab,2014,557037408200
gab,2015,560379632700
gab,2016,559539063200
gab,2017,513681543400
gab,2018,522640149500
gab,2019,527475512600
gab,2020,518655553300
gbm,2012,1125000
gbm,2013,1793000
gbm,2014,5537000
gbm,2015,8444000
gbm,2016,13373000
gbm,2017,14173000
gbm,2018,14251000
gbm,2019,19073000
gbr,1970,58178070000
gbr,1971,58282384000
gbr,1972,61163519000
gbr,1973,70074323000
gbr,1974,65415434000
gbr,1975,62925111000
gbr,1976,67472339000
gbr,1977,71318750000
gbr,1978,81114022000
gbr,1979,89238794000
gbr,1980,86363536000
gbr,1981,82937473000
gbr,1982,81755004000
gbr,1983,85501758000
gbr,1984,90551084000
gbr,1985,92171871000
gbr,1986,97922010000
gbr,1987,103982935000
gbr,1988,111034410000
gbr,1989,113006841000
gbr,1990,110956404000
gbr,1991,104916721000
gbr,1992,103662293000
gbr,1993,105723369000
gbr,1994,112510781000
gbr,1995,119000387000
gbr,1996,123674878000
gbr,1997,153822061000
gbr,1998,159713453000
gbr,1999,162017896000
gbr,2000,167730033000
gbr,2001,172109769000
gbr,2002,178744053000
gbr,2003,184864596000
gbr,2004,191616227000
gbr,2005,192451518000
gbr,2006,194590567000
gbr,2007,199506220000
gbr,2008,196827559000
gbr,2009,187063704000
gbr,2010,189116821000
gbr,2011,190102723000
gbr,2012,189078013000
gbr,2013,193686900000
gbr,2014,199453552000
gbr,2015,207569000000
gbr,2016,210581224000
gbr,2017,213897441000
gbr,2018,218897178000
gbr,2019,219854437000
gbr,2020,200218620000
geo,2003,2287511500
geo,2004,2487843500
geo,2005,2513933200
geo,2006,2709489800
geo,2007,3184695900
geo,2008,3197624300
geo,2009,3131701100
geo,2010,2952800000
geo,2011,3249700000
geo,2012,3504100000
geo,2013,3508800000
geo,2014,3714900000
geo,2015,3737900000
geo,2016,3783100000
geo,2017,3997889800
geo,2018,4186788000
geo,2019,4350487300
geo,2020,3994938500
gha,2006,3973385500
gha,2007,4146101100
gha,2008,4525461300
gha,2009,4743928600
gha,2010,5119413300
gha,2011,5838622800
gha,2012,6381232700
gha,2013,6163861100
gha,2014,6380459200
gha,2015,6546783200
gha,2016,6859191400
gha,2017,7171541200
gha,2018,7711214200
gha,2019,8182488400
gha,2020,7805349500
gin,1986,128385564248.743
gin,1987,-1383908387183.42993
gin,1988,192785079889.02496
gin,1989,505027369672.58398
gin,1990,-959908817644.62305
gin,1991,663762143500
gin,1992,709554323700
gin,1993,772705631300
gin,1994,821415940800
gin,1995,895341878800
gin,1996,1001887562500
gin,1997,1228314151800
gin,1998,1231999094300
gin,1999,1244319085000
gin,2000,1208233831800
gin,2001,1243272612700
gin,2002,1552847493400
gin,2003,1554400340800
gin,2004,1610638068000
gin,2005,1810984975700
gin,2006,1897439285100
gin,2007,2883626818400
gin,2008,3168546380000
gin,2009,2912792282700
gin,2010,2667379204200
gin,2011,2767324659500
gin,2012,3086345432900
gin,2013,3222170505700
gin,2014,3324054492600
gin,2015,3249871908900
gin,2016,4045645312300
gin,2017,3488691539500
gin,2018,3372444300900
gin,2019,3137589586600
gin,2020,2993655442300
gmb,2004,2530301000
gmb,2005,2506473700
gmb,2006,2534649000
gmb,2007,2626682700
gmb,2008,2777313600
gmb,2009,2956441900
gmb,2010,3149338800
gmb,2011,3013014400
gmb,2012,3189644300
gmb,2013,3342197900
gmb,2014,3318559400
gmb,2015,3458134000
gmb,2016,3526265700
gmb,2017,3703990600
gmb,2018,3974901400
gmb,2019,4194382000
gmb,2020,4177425600
gnb,2000,6441000000
gnb,2001,6532000000
gnb,2002,9591000000
gnb,2003,5805000000
gnb,2004,8961000000
gnb,2005,7870000000
gnb,2006,20847000000
gnb,2007,22074000000
gnb,2008,23555000000
gnb,2009,23240000000
gnb,2010,25152000000
gnb,2011,9580000000
gnb,2012,8055110400
gnb,2013,7913000000
gnb,2014,10032000000
gnb,2015,12083375000
gnb,2016,14172000000
gnb,2017,17191093800
gnb,2018,7334875800
gnb,2019,7664945200
gnb,2020,7480989800
gnq,2006,18523000000
gnq,2007,28973000000
gnq,2008,-4494000000
gnq,2009,25930000000
gnq,2010,18449000000
gnq,2011,-7691000000
gnq,2012,-14677000000
gnq,2013,4997684600
gnq,2014,26814283300
gnq,2015,39265840300
gnq,2016,37988053000
gnq,2017,31131073100
gnq,2018,25906440000
gnq,2019,27312000000
gnq,2020,24921000000
grc,1970,12137278000
grc,1971,12353819000
grc,1972,13246977000
grc,1973,13316093000
grc,1974,11046564000
grc,1975,12615449000
grc,1976,13728114000
grc,1977,14712931000
grc,1978,16015144000
grc,1979,16694431000
grc,1980,16611374000
grc,1981,16463058000
grc,1982,16314742000
grc,1983,16374068000
grc,1984,16611374000
grc,1985,16786980000
grc,1986,16908006000
grc,1987,16860544000
grc,1988,17041786000
grc,1989,17379650000
grc,1990,18435955000
grc,1991,19181687000
grc,1992,18757207000
grc,1993,17935241000
grc,1994,18249671000
grc,1995,18398266000
grc,1996,19656899000
grc,1997,20880216000
grc,1998,20068782000
grc,1999,22871805000
grc,2000,24151853000
grc,2001,26609980000
grc,2002,27750421000
grc,2003,28532922000
grc,2004,28058714000
grc,2005,28763887000
grc,2006,33608415000
grc,2007,36212773000
grc,2008,35686333000
grc,2009,31663363000
grc,2010,30484246000
grc,2011,25141911000
grc,2012,21140899000
grc,2013,19902021000
grc,2014,21000194000
grc,2015,20533254000
grc,2016,20966548000
grc,2017,20262545000
grc,2018,21153308000
grc,2019,22294382000
grc,2020,20205864000
grd,1977,77759810.23762
grd,1978,88885004.87025
grd,1979,95423009.1644
grd,1980,82244663.73046
grd,1981,83567329.91248
grd,1982,95646668.45996
grd,1983,106674690.31759
grd,1984,106467119.56565
grd,1985,123566291.74391
grd,1986,124627107.089
grd,1987,148455217.49948
grd,1988,160008653.65974
grd,1989,171392953.87958
grd,1990,177475209.72822
grd,1991,172384900
grd,1992,161841300
grd,1993,147644300
grd,1994,147500000
grd,1995,147344000
grd,1996,171132500
grd,1997,188676800
grd,1998,205752800
grd,1999,215635100
grd,2000,216100900
grd,2001,199262900
grd,2002,207664200
grd,2003,239970800
grd,2004,226915600
grd,2005,268894400
grd,2006,264769400
grd,2007,278375900
grd,2008,268284100
grd,2009,233376700
grd,2010,256585400
grd,2011,268614300
grd,2012,256113000
grd,2013,248695300
grd,2014,281248500
grd,2015,314240700
grd,2016,355650000
grd,2017,379638400
grd,2018,408745200
grd,2019,400970000
grd,2020,345463000
grl,2003,174000000
grl,2004,271100000
grl,2005,294400000
grl,2006,333300000
grl,2007,408700000
grl,2008,405100000
grl,2009,456500000
grl,2010,407600000
grl,2011,388100000
grl,2012,407400000
grl,2013,402500000
grl,2014,416700000
grl,2015,326800000
grl,2016,304200000
grl,2017,278100000
grl,2018,286400000
grl,2019,273500000
gtm,1960,12596177706.3769
gtm,1961,12765724536.7214
gtm,1962,13690968663.6643
gtm,1963,14842561815.1294
gtm,1964,14706175280.6117
gtm,1965,15057263261.082
gtm,1966,15296899340.6861
gtm,1967,15231762952.0782
