geo,time,ne_gdi_ftot_kd_zg
hti,2001,-12.67929
hti,2002,-19.87272
hti,2003,11.90695
hti,2004,7.09097
hti,2005,23.96671
hti,2006,0.38778
hti,2007,16.15188
hti,2008,6.71134
hti,2009,-12.73422
hti,2010,45.86411
hti,2011,-14.43779
hti,2012,-10.42025
hti,2013,-6.96768
hti,2014,20.47599
hti,2015,-21.98521
hti,2016,17.15762
hti,2017,7.90074
hti,2018,-5.201
hti,2019,7.66607
hti,2020,-20.5908
hun,1992,-2.63947
hun,1993,2.03106
hun,1994,12.47028
hun,1995,-4.31038
hun,1996,4.58882
hun,1997,8.7046
hun,1998,11.39428
hun,1999,7.99301
hun,2000,5.99017
hun,2001,2.70038
hun,2002,7.68316
hun,2003,1.15501
hun,2004,7.93517
hun,2005,3.61554
hun,2006,0.73857
hun,2007,4.60466
hun,2008,1.18456
hun,2009,-9.12166
hun,2010,-9.46603
hun,2011,-1.30127
hun,2012,-2.98975
hun,2013,9.79908
hun,2014,12.1775
hun,2015,4.86392
hun,2016,-10.59054
hun,2017,19.67685
hun,2018,16.26507
hun,2019,12.78214
hun,2020,-6.92792
idn,1961,43.64821
idn,1962,-9.07029
idn,1963,-23.69077
idn,1964,13.72549
idn,1965,4.02299
idn,1966,12.43094
idn,1967,-18.42752
idn,1968,22.28916
idn,1969,28.57143
idn,1970,32.95019
idn,1971,21.03746
idn,1972,19.04762
idn,1973,17
idn,1974,19.2053
idn,1975,14.59722
idn,1976,5.99927
idn,1977,15.91013
idn,1978,15.06289
idn,1979,4.41939
idn,1980,18.88342
idn,1981,11.13605
idn,1982,12.99363
idn,1983,7.82303
idn,1984,-6.01708
idn,1985,7.21067
idn,1986,9.20635
idn,1987,5.48556
idn,1988,11.5242
idn,1989,13.36143
idn,1990,14.5736
idn,1991,6.52491
idn,1992,4.93903
idn,1993,5.68991
idn,1994,13.75571
idn,1995,13.99487
idn,1996,14.51439
idn,1997,8.568
idn,1998,-33.00815
idn,1999,-18.19545
idn,2000,16.73725
idn,2001,6.49247
idn,2002,4.69443
idn,2003,0.60031
idn,2004,14.6833
idn,2005,10.88715
idn,2006,2.59688
idn,2007,9.32388
idn,2008,11.88613
idn,2009,3.29341
idn,2010,8.48127
idn,2011,8.85961
idn,2012,9.12508
idn,2013,5.01028
idn,2014,4.4491
idn,2015,5.00944
idn,2016,4.47313
idn,2017,6.15397
idn,2018,6.67585
idn,2019,4.45238
idn,2020,-4.94654
ind,1961,13.23413
ind,1962,6.56992
ind,1963,11.64945
ind,1964,7.70627
ind,1965,3.2139
ind,1966,1.42191
ind,1967,6.46229
ind,1968,5.34329
ind,1969,0.06815
ind,1970,-5.54666
ind,1971,10.39707
ind,1972,4.29784
ind,1973,-2.63684
ind,1974,3.84659
ind,1975,-1.7943
ind,1976,10.93191
ind,1977,13.52453
ind,1978,5.17203
ind,1979,-0.06497
ind,1980,2.38242
ind,1981,-0.12617
ind,1982,5.64629
ind,1983,7.33135
ind,1984,1.66661
ind,1985,4.6059
ind,1986,9.52981
ind,1987,11.04626
ind,1988,3.46235
ind,1989,8.72869
ind,1990,16.47968
ind,1991,-7.70363
ind,1992,10.6
ind,1993,-0.82616
ind,1994,5.759
ind,1995,12.12012
ind,1996,4.70306
ind,1997,9.09842
ind,1998,10.6189
ind,1999,16.7412
ind,2000,-1.79398
ind,2001,22.19023
ind,2002,-0.71735
ind,2003,5.116
ind,2004,11.45397
ind,2005,16.44123
ind,2006,13.87411
ind,2007,16.3289
ind,2008,3.19934
ind,2009,7.67688
ind,2010,11.04615
ind,2011,12.09295
ind,2012,4.93908
ind,2013,1.5618
ind,2014,2.60325
ind,2015,6.53083
ind,2016,8.45845
ind,2017,7.80214
ind,2018,9.87308
ind,2019,5.44361
ind,2020,-10.77935
irl,1971,8.92093
irl,1972,7.81801
irl,1973,16.16343
irl,1974,-11.6157
irl,1975,-3.60972
irl,1976,13.55688
irl,1977,4.05572
irl,1978,18.87796
irl,1979,13.61153
irl,1980,-4.71749
irl,1981,9.52988
irl,1982,-3.41232
irl,1983,-9.28523
irl,1984,-2.51574
irl,1985,-7.71473
irl,1986,-2.79345
irl,1987,-1.13787
irl,1988,5.23513
irl,1989,10.13491
irl,1990,13.40202
irl,1991,-6.98394
irl,1992,-0.0266
irl,1993,-5.08327
irl,1994,11.83794
irl,1995,15.79049
irl,1996,16.42686
irl,1997,15.80534
irl,1998,13.44053
irl,1999,14.07493
irl,2000,5.05252
irl,2001,5.822
irl,2002,5.55563
irl,2003,7.97509
irl,2004,9.75787
irl,2005,16.83751
irl,2006,7.21141
irl,2007,0.03099
irl,2008,-11.58205
irl,2009,-16.92774
irl,2010,-15.03034
irl,2011,-0.13873
irl,2012,16.08932
irl,2013,-4.13826
irl,2014,18.5413
irl,2015,50.59951
irl,2016,50.24089
irl,2017,-0.5832
irl,2018,-8.8715
irl,2019,99.51359
irl,2020,-22.90977
irn,1961,10.35948
irn,1962,-7.69046
irn,1963,17.88726
irn,1964,7.60504
irn,1965,36.60506
irn,1966,0.32465
irn,1967,20.83459
irn,1968,12.96283
irn,1969,7.63772
irn,1970,15.59476
irn,1971,17.54404
irn,1972,17.81678
irn,1973,13.84506
irn,1974,19.13096
irn,1975,37.35736
irn,1976,40.98101
irn,1977,-14.79968
irn,1978,-8.30497
irn,1979,-28.7989
irn,1980,3.13512
irn,1981,-12.07359
irn,1982,8.11209
irn,1983,38.71192
irn,1984,-10.61557
irn,1985,-16.23007
irn,1986,-6.31056
irn,1987,-3.32146
irn,1988,-24.27317
irn,1989,7.4789
irn,1990,4.01646
irn,1991,53.23997
irn,1992,-5.11936
irn,1993,-15.10763
irn,1994,-11.8302
irn,1995,-6.61362
irn,1996,26.08432
irn,1997,7.79613
irn,1998,1.64651
irn,1999,4.84074
irn,2000,8.70952
irn,2001,24.99296
irn,2002,6.39625
irn,2003,5.91875
irn,2004,8.03856
irn,2005,4.00391
irn,2006,-1.65398
irn,2007,14.66574
irn,2008,11.86471
irn,2009,1.32267
irn,2010,3.29578
irn,2011,4.62249
irn,2012,-19.00469
irn,2013,-7.77499
irn,2014,7.82079
irn,2015,-12.04759
irn,2016,-3.72244
irn,2017,1.38046
irn,2018,-12.28696
irn,2019,-5.94038
irn,2020,2.52112
irq,2008,137.0822
irq,2009,-27.97555
irq,2010,67.15464
irq,2011,13.81062
irq,2012,-0.28766
irq,2013,44.31895
irq,2014,4.42385
irq,2015,29.95757
irq,2016,-36.25227
irq,2017,-3.45725
irq,2018,-74.15747
irq,2019,-16.18375
isl,1971,42.35081
isl,1972,0.87566
isl,1973,22.43385
isl,1974,7.92484
isl,1975,-8.82345
isl,1976,-2.71794
isl,1977,11.49085
isl,1978,-5.54104
isl,1979,-1.77016
isl,1980,13.94554
isl,1981,1.18449
isl,1982,0.06291
isl,1983,-12.72792
isl,1984,9.36899
isl,1985,1.02881
isl,1986,-1.55189
isl,1987,18.76207
isl,1988,-0.20433
isl,1989,-7.86421
isl,1990,3.00982
isl,1991,2.58886
isl,1992,-10.35398
isl,1993,-9.80293
isl,1994,-0.21037
isl,1995,-1.71246
isl,1996,22.31505
isl,1997,11.22301
isl,1998,30.56819
isl,1999,-3.33415
isl,2000,11.92393
isl,2001,-3.86293
isl,2002,-12.38362
isl,2003,9.25232
isl,2004,26.34465
isl,2005,30.24297
isl,2006,23.81595
isl,2007,-11.01092
isl,2008,-18.45782
isl,2009,-47.45739
isl,2010,-8.41115
isl,2011,10.92965
isl,2012,5.14132
isl,2013,2.23279
isl,2014,16.14487
isl,2015,21.48402
isl,2016,17.98889
isl,2017,10.5656
isl,2018,3.09862
isl,2019,-2.13556
isl,2020,-8.72497
isr,1971,20.8018
isr,1972,12.05009
isr,1973,9.83583
isr,1974,-2.27196
isr,1975,0.70647
isr,1976,-10.44532
isr,1977,-12.39515
isr,1978,4.73505
isr,1979,9.80216
isr,1980,-1.53013
isr,1981,4.45098
isr,1982,3.43471
isr,1983,14.63156
isr,1984,-11.50231
isr,1985,-7.78599
isr,1986,2.19328
isr,1987,10.72818
isr,1988,-1.18861
isr,1989,-2.34035
isr,1990,26.19155
isr,1991,38.65822
isr,1992,5.86093
isr,1993,0.23335
isr,1994,10.22525
isr,1995,11.59985
isr,1996,9.43675
isr,1997,0.59365
isr,1998,-3.31983
isr,1999,0.73235
isr,2000,3.05782
isr,2001,-3.02855
isr,2002,-5.69348
isr,2003,-5.41768
isr,2004,1.38785
isr,2005,2.34617
isr,2006,7.99247
isr,2007,9.86384
isr,2008,5.36994
isr,2009,-2.81947
isr,2010,8.69829
isr,2011,13.09224
isr,2012,4.99562
isr,2013,3.77537
isr,2014,0.76968
isr,2015,-1.49777
isr,2016,12.49836
isr,2017,3.78815
isr,2018,7.16507
isr,2019,3.1268
isr,2020,-4.0126
ita,1971,1.7208
ita,1972,3.68452
ita,1973,7.10113
ita,1974,2.89407
ita,1975,-6.26061
ita,1976,0.53016
ita,1977,3.01262
ita,1978,1.22323
ita,1979,6.6726
ita,1980,6.88904
ita,1981,-1.56141
ita,1982,-3.37126
ita,1983,-1.43951
ita,1984,3.98415
ita,1985,1.03368
ita,1986,2.78442
ita,1987,4.81974
ita,1988,7.1884
ita,1989,4.38475
ita,1990,4.32668
ita,1991,1.2971
ita,1992,-1.43767
ita,1993,-11.21833
ita,1994,0.71777
ita,1995,7.03541
ita,1996,2.48241
ita,1997,1.97085
ita,1998,4.04878
ita,1999,4.35994
ita,2000,6.80925
ita,2001,2.67252
ita,2002,3.85524
ita,2003,-0.62474
ita,2004,1.61676
ita,2005,1.55042
ita,2006,2.54059
ita,2007,1.52212
ita,2008,-3.15548
ita,2009,-9.74712
ita,2010,-0.20019
ita,2011,-1.43274
ita,2012,-9.73977
ita,2013,-6.44561
ita,2014,-2.21947
ita,2015,1.75993
ita,2016,3.99326
ita,2017,3.21729
ita,2018,3.07487
ita,2019,0.70268
ita,2020,-9.23615
jam,2008,-7.89483
jam,2009,-17.93088
jam,2010,-2.57563
jam,2011,8.14828
jam,2012,-4.95363
jam,2013,5.63599
jam,2014,3.02272
jam,2015,-4.81679
jam,2016,0.0733
jam,2017,4.63993
jam,2018,5.73418
jam,2019,1.86315
jam,2020,-11.22541
jor,1977,71.27352
jor,1978,-8.79909
jor,1979,7.42051
jor,1980,13.89673
jor,1981,62.8751
jor,1982,-17.67873
jor,1983,-26.8213
jor,1984,11.17378
jor,1985,-21.33195
jor,1986,7.06088
jor,1987,57.47007
jor,1988,-31.85814
jor,1989,-43.46633
jor,1990,-8.77741
jor,1991,-8.66163
jor,1992,54.26735
jor,1993,15.00601
jor,1994,0.08835
jor,1995,-2.34625
jor,1996,-6.44
jor,1997,-9.27371
jor,1998,-12.08268
jor,1999,12.79091
jor,2000,-6.56996
jor,2001,-2.84699
jor,2002,4.89268
jor,2003,17.24213
jor,2004,33.72002
jor,2005,35.25202
jor,2006,-4.93019
jor,2007,10.84225
jor,2008,29.12413
jor,2009,7.93325
jor,2010,4.18259
jor,2011,-4.41921
jor,2012,-19.18748
jor,2013,-0.43098
jor,2014,5.59889
jor,2015,2.4233
jor,2016,-6.99678
jor,2017,10.81345
jor,2018,-18.29438
jor,2019,-30.37392
jor,2020,-6.13699
jpn,1971,4.70872
jpn,1972,10.08278
jpn,1973,11.56488
jpn,1974,-8.50729
jpn,1975,-0.67966
jpn,1976,2.90013
jpn,1977,2.84957
jpn,1978,7.92497
jpn,1979,5.8961
jpn,1980,-0.38529
jpn,1981,2.8787
jpn,1982,-0.04622
jpn,1983,-1.35625
jpn,1984,4.31642
jpn,1985,8.25996
jpn,1986,5.56542
jpn,1987,7.94916
jpn,1988,13.31464
jpn,1989,9.18856
jpn,1990,7.85678
jpn,1991,2.53729
jpn,1992,-2.22918
jpn,1993,-2.68822
jpn,1994,-1.495
jpn,1995,3.20524
jpn,1996,6.80643
jpn,1997,-1.91884
jpn,1998,-4.27043
jpn,1999,-1.08894
jpn,2000,0.62939
jpn,2001,-1.34921
jpn,2002,-4.8359
jpn,2003,-0.63039
jpn,2004,0.29263
jpn,2005,2.96774
jpn,2006,0.39913
jpn,2007,-2.15247
jpn,2008,-3.82215
jpn,2009,-10.0237
jpn,2010,-1.30349
jpn,2011,2.21993
jpn,2012,2.77215
jpn,2013,4.11245
jpn,2014,2.22157
jpn,2015,2.28094
jpn,2016,1.15954
jpn,2017,1.6103
jpn,2018,0.1945
jpn,2019,0.87461
jpn,2020,-4.20426
kaz,1991,-25.8
kaz,1992,-16.6
kaz,1993,-28.5
kaz,1994,-11.4
kaz,1995,-37.9
kaz,1996,-23.9
kaz,1997,3.3
kaz,1998,-7.2
kaz,1999,0.5
kaz,2000,16.1
kaz,2001,25.3
kaz,2002,10
kaz,2003,8
kaz,2004,22.5
kaz,2005,28.1
kaz,2006,29.7
kaz,2007,17.3
kaz,2008,1
kaz,2009,-0.8
kaz,2010,3.8
kaz,2011,3.4
kaz,2012,9.9
kaz,2013,5.5
kaz,2014,4.4
kaz,2015,4.2
kaz,2016,3
kaz,2017,4.5
kaz,2018,5.4
kaz,2019,13.8
kaz,2020,-0.3
ken,1980,-1.49188
ken,1981,4.86331
ken,1982,-20.1736
ken,1983,-9.91748
ken,1984,-1.85675
ken,1985,-2.89628
ken,1986,13.96069
ken,1987,9.52561
ken,1988,-1.144
ken,1989,4.58364
ken,1990,0.83989
ken,1991,3.08699
ken,1992,-10.18756
ken,1993,9.32441
ken,1994,10.21404
ken,1995,8.44234
ken,1996,6.24556
ken,1997,3.12
ken,1998,8.09154
ken,1999,-0.75699
ken,2000,8.26101
ken,2001,12.38174
ken,2002,-6.12087
ken,2003,-7.95221
ken,2004,7.33506
ken,2005,27.79861
ken,2006,31.74717
ken,2007,2.19784
ken,2008,12.85354
ken,2009,9.96891
ken,2010,16.82848
ken,2011,2.03139
ken,2012,12.66968
ken,2013,2.40964
ken,2014,19.84314
ken,2015,0.14797
ken,2016,-3.76668
ken,2017,8.00844
ken,2018,-0.39103
ken,2019,3.82642
ken,2020,3.43329
kgz,1992,-29.2517
kgz,1993,-21.83365
kgz,1994,-28.93987
kgz,1995,60.70173
kgz,1996,-12.99392
kgz,1997,-29.55469
kgz,1998,-1.61494
kgz,1999,28.12635
kgz,2000,26.92905
kgz,2001,-1.92076
kgz,2002,-7.37756
kgz,2003,-6.40986
kgz,2004,7.41583
kgz,2005,10.34493
kgz,2006,49.38204
kgz,2007,10.77424
kgz,2008,13.21733
kgz,2009,8.54301
kgz,2010,-7.08549
kgz,2011,-4.42152
kgz,2012,36.77016
kgz,2013,1.05478
kgz,2014,17.49543
kgz,2015,3.75445
kgz,2016,7.87987
kgz,2017,9.17581
kgz,2018,7.00469
kgz,2019,7.00449
kgz,2020,-23.30766
khm,1994,0.45389
khm,1995,47.26182
khm,1996,-9.24971
khm,1997,16.55528
khm,1998,-5.82977
khm,1999,36.87697
khm,2000,23.4998
khm,2001,-4.2262
khm,2002,27.47118
khm,2003,7.29325
khm,2004,11.00478
khm,2005,19.50388
khm,2006,16.68502
khm,2007,10.11775
khm,2008,15.92414
khm,2009,4.01966
khm,2010,-9.84042
khm,2011,10.76669
khm,2012,17.37847
khm,2013,15.26693
khm,2014,9.05035
khm,2015,10.58859
khm,2016,10.09943
khm,2017,6.09394
khm,2018,15.6483
khm,2019,14.27602
khm,2020,-2.73521
kir,2009,26.66041
kir,2010,-11.32503
kir,2011,32.01983
kir,2012,46.81162
kir,2013,29.01766
kir,2014,-1.11454
kir,2015,64.74524
kir,2016,-15.94814
kir,2017,-13.29624
kir,2018,14.53008
kor,1961,6.72646
kor,1962,29.55551
kor,1963,25.43313
kor,1964,-6.20875
kor,1965,28.8585
kor,1966,57.68051
kor,1967,26.18359
kor,1968,40.02518
kor,1969,25.78556
kor,1970,8.64693
kor,1971,6.25758
kor,1972,2.57855
kor,1973,26.09577
kor,1974,14.44732
kor,1975,10.2923
kor,1976,27.53613
kor,1977,32.47348
kor,1978,35.19321
kor,1979,9.49053
kor,1980,-11.08758
kor,1981,-2.14704
kor,1982,11.66762
kor,1983,16.11486
kor,1984,11.62065
kor,1985,6.33706
kor,1986,14.3356
kor,1987,18.43624
kor,1988,14.04677
kor,1989,16.1174
kor,1990,24.61502
kor,1991,14.32567
kor,1992,2.37002
kor,1993,8.1259
kor,1994,14.0586
kor,1995,12.9731
kor,1996,8.56658
kor,1997,-0.51865
kor,1998,-20.53797
kor,1999,9.25358
kor,2000,13.98648
kor,2001,2.21403
kor,2002,7.44277
kor,2003,5.31734
kor,2004,2.78793
kor,2005,1.48502
kor,2006,3.97222
kor,2007,5.05695
kor,2008,-0.61533
kor,2009,0.41367
kor,2010,5.75169
kor,2011,1.3217
kor,2012,-0.13324
kor,2013,2.814
kor,2014,3.10583
kor,2015,5.35382
kor,2016,6.57646
kor,2017,9.78131
kor,2018,-2.20156
kor,2019,-2.13188
kor,2020,2.61326
kos,2009,7.59677
kos,2010,8.90441
kos,2011,11.35404
kos,2012,2.20523
kos,2013,1.6696
kos,2014,-1.94988
kos,2015,6.66832
kos,2016,7.20857
kos,2017,10.93691
kos,2018,5.42334
kos,2019,2.88728
kos,2020,-7.63903
lao,2001,7.26382
lao,2002,31.79453
lao,2003,1.34305
lao,2004,23.78724
lao,2005,11.86412
lao,2006,27.38054
lao,2007,35.54247
lao,2008,1.63281
lao,2009,1.32583
lao,2010,-12.83774
lao,2011,17.51018
lao,2012,28.96603
lao,2013,0.21486
lao,2014,10.97095
lao,2015,9.38395
lao,2016,7
lbn,1991,57.66866
lbn,1992,38.38916
lbn,1993,28.89051
lbn,1994,38.74017
lbn,1995,6.97557
lbn,1996,7.5726
lbn,1997,-12.82423
lbn,1998,1.75433
lbn,1999,-19.3784
lbn,2000,-4.9185
lbn,2001,4.73909
lbn,2002,1.14068
lbn,2003,4.20805
lbn,2004,7.13621
lbn,2005,0.68595
lbn,2006,0.02261
lbn,2007,20.23563
lbn,2008,21.42655
lbn,2009,28.68949
lbn,2010,0.06384
lbn,2011,-1.00248
lbn,2012,4.3373
lbn,2013,9.92884
lbn,2014,-5.20077
lbn,2015,-3.45217
lbn,2016,10.70866
lbn,2017,-1.31633
lbn,2018,-1.82271
lbn,2019,-32.4997
lbn,2020,-79.97136
lka,1961,0.48255
lka,1962,5.40579
lka,1963,4.31732
lka,1964,1.54933
lka,1965,-5.09201
lka,1966,9.60653
lka,1967,8.16199
lka,1968,6.9958
lka,1969,34.43347
lka,1970,3.85303
lka,1971,-9.55461
lka,1972,1.56567
lka,1973,-6.6197
lka,1974,26.28629
lka,1975,2.73097
lka,1976,36.5293
lka,1977,-1.5589
lka,1978,54.90643
lka,1979,29.87642
lka,1980,16.0207
lka,1981,-6.12623
lka,1982,6.02079
lka,1983,14.58866
lka,1984,1.19756
lka,1985,-2.00271
lka,1986,9.5227
lka,1987,-0.50041
lka,1988,-7.70864
lka,1989,-6.34549
lka,1990,6.59998
lka,1991,6.60001
lka,1992,6.60004
lka,1993,12.99997
lka,1994,9.00002
lka,1995,0.95137
lka,1996,2.45798
lka,1997,5.11747
lka,1998,15.26488
lka,1999,6.41074
lka,2000,9.95478
lka,2001,-17.47088
lka,2002,4.42056
lka,2003,13.81704
lka,2004,17.84409
lka,2005,9.8118
lka,2006,12.87081
lka,2007,9.14343
lka,2008,5.29693
lka,2009,1.34404
lka,2010,5.95214
lka,2011,16.55475
lka,2012,16.06382
lka,2013,5.53451
lka,2014,-1.67528
lka,2015,0.05866
lka,2016,9.14768
lka,2017,5.0642
lka,2018,2.72726
lka,2019,2.7334
lka,2020,-9.11748
lso,1968,11.3639
lso,1969,0
lso,1970,2.03996
lso,1971,20.00059
lso,1972,33.33293
lso,1973,25.00069
lso,1974,29.99993
lso,1975,61.53816
lso,1976,119.04774
lso,1977,-10.86951
lso,1978,26.82918
lso,1979,42.30772
lso,1980,61.75374
lso,1981,14.75758
lso,1982,13.67688
lso,1983,-18.6166
lso,1984,31.21941
lso,1985,34.82348
lso,1986,2.5793
lso,1987,26.21096
lso,1988,58.01413
lso,1989,37.13699
lso,1990,26.49575
lso,1991,52.3228
lso,1992,19.01147
lso,1993,3.71512
lso,1994,19.26923
lso,1995,22.14749
lso,1996,20.10177
lso,1997,-6.46177
lso,1998,-11.68253
lso,1999,22.26252
lso,2000,-17.09833
lso,2001,1.7863
lso,2002,3.23548
lso,2003,5.35402
lso,2004,-13.3424
lso,2005,-12.8446
lso,2006,13.38064
lso,2007,22.2697
lso,2008,26.84125
lso,2009,5.06629
lso,2010,13.06392
lso,2011,5.65803
lso,2012,32.45703
lso,2013,-9.52076
lso,2014,2.26634
lso,2015,5.7294
lso,2016,-5.99621
lso,2017,-1.12575
lso,2018,6.87607
lso,2019,3.79535
ltu,1996,21.05202
ltu,1997,25.63391
ltu,1998,21.1765
ltu,1999,-5.89432
ltu,2000,-6.86123
ltu,2001,12.73241
ltu,2002,11.08625
ltu,2003,14.05925
ltu,2004,15.80313
ltu,2005,11.47196
ltu,2006,19.59346
ltu,2007,22.3344
ltu,2008,-3.99632
ltu,2009,-38.90257
ltu,2010,1.47532
ltu,2011,20.14674
ltu,2012,-1.7783
ltu,2013,8.29947
ltu,2014,5.71277
ltu,2015,4.85602
ltu,2016,3.37424
ltu,2017,8.90427
ltu,2018,10.02447
ltu,2019,6.63689
ltu,2020,-1.83185
lux,1971,10.65288
lux,1972,7.01804
lux,1973,11.82795
lux,1974,-6.97411
lux,1975,-7.43103
lux,1976,-4.22288
lux,1977,-0.07914
lux,1978,1.06113
lux,1979,3.76994
lux,1980,12.70058
lux,1981,-7.41403
lux,1982,-0.47167
lux,1983,-11.76433
lux,1984,0.12241
lux,1985,-9.50727
lux,1986,37.13868
lux,1987,17.74625
lux,1988,11.46788
lux,1989,6.90022
lux,1990,3.37492
lux,1991,15.75799
lux,1992,-15.07523
lux,1993,20.59188
lux,1994,0.04284
lux,1995,-1.51719
lux,1996,-2.20244
lux,1997,10.0569
lux,1998,6.09031
lux,1999,21.76713
lux,2000,-3.16033
lux,2001,6.71294
lux,2002,0.42886
lux,2003,2.09896
lux,2004,6.3574
lux,2005,-4.67435
lux,2006,4.22791
lux,2007,12.24913
lux,2008,10.98168
lux,2009,-13.81435
lux,2010,0.59592
lux,2011,17.45023
lux,2012,1.73762
lux,2013,0.73836
lux,2014,8.52883
lux,2015,-8.21928
lux,2016,2.76704
lux,2017,5.34305
lux,2018,-6.22468
lux,2019,9.77111
lux,2020,-4.57899
lva,1996,34.11271
lva,1997,5.13476
lva,1998,42.98059
lva,1999,4.49543
lva,2000,22.08803
lva,2001,19.31536
lva,2002,-3.90799
lva,2003,10.8363
lva,2004,28.35111
lva,2005,20.8946
lva,2006,14.33327
lva,2007,22.36175
lva,2008,-10.18818
lva,2009,-34.57589
lva,2010,-19.72951
lva,2011,25.882
lva,2012,17.65959
lva,2013,-4.43048
lva,2014,-3.87727
lva,2015,-2.00066
lva,2016,-8.2408
lva,2017,11.41111
lva,2018,11.77173
lva,2019,6.93133
lva,2020,0.22252
mac,1983,7.11694
mac,1984,2.93957
mac,1985,7.03822
mac,1986,24.19915
mac,1987,2.89068
mac,1988,16.67055
mac,1989,4.97572
mac,1990,12.30594
mac,1991,27.3825
mac,1992,36.90202
mac,1993,4.27735
mac,1994,0.64228
mac,1995,-7.50092
mac,1996,-22.0478
mac,1997,1.91551
mac,1998,-12.43497
mac,1999,1.81583
mac,2000,-30.16799
mac,2001,-3.69946
mac,2002,7.86509
mac,2003,48.36847
mac,2004,38.07005
mac,2005,63.30673
mac,2006,41.75958
mac,2007,24.14369
mac,2008,-14.97565
mac,2009,-32.24473
mac,2010,-16.69982
mac,2011,17.11557
mac,2012,20.24115
mac,2013,9.32022
mac,2014,37.17205
mac,2015,5.44108
mac,2016,-11.62822
mac,2017,-3.1157
mac,2018,-9.80668
mac,2019,-17.81846
mac,2020,-14.22814
mar,1967,23.56085
mar,1968,-5.23195
mar,1969,28.78147
mar,1970,23.6972
mar,1971,4.13402
mar,1972,-11.3482
mar,1973,-5.05638
mar,1974,18.03705
mar,1975,77.87327
mar,1976,18.95236
mar,1977,25.10321
mar,1978,-31.58649
mar,1979,-0.97042
mar,1980,3.99953
mar,1981,5.55138
mar,1982,4.09548
mar,1983,-4.3507
mar,1984,-7.79042
mar,1985,12.80897
mar,1986,-0.18966
mar,1987,1.79097
mar,1988,11.30863
mar,1989,14.94903
mar,1990,3.67038
mar,1991,4.88762
mar,1992,0.67775
mar,1993,-0.55956
mar,1994,-1.14143
mar,1995,10.10671
mar,1996,1.65205
mar,1997,6.46719
mar,1998,12.75319
mar,1999,10.97099
mar,2000,2.62084
mar,2001,0.42688
mar,2002,7.28184
mar,2003,6.34535
mar,2004,9.15289
mar,2005,7.24181
mar,2006,9.99311
mar,2007,14.31992
mar,2008,15.20969
mar,2009,-2.64228
mar,2010,-1.44777
mar,2011,7.79468
mar,2012,3.61771
mar,2013,-0.51594
mar,2014,-1.2568
mar,2015,0.20889
mar,2016,8.76854
mar,2017,-0.18197
mar,2018,1.16995
mar,2019,1.018
mar,2020,-8.98864
mda,1996,25.59492
mda,1997,-5.32017
mda,1998,9.2459
mda,1999,-23.05576
mda,2000,-8.73426
mda,2001,17.32204
mda,2002,5.71881
mda,2003,18.56783
mda,2004,8.16184
mda,2005,14.44
mda,2006,21.30732
mda,2007,25.51467
mda,2008,2.20346
mda,2009,-30.85993
mda,2010,17.15153
mda,2011,12.73652
mda,2012,1.908
mda,2013,5.51492
mda,2014,15.90539
mda,2015,-4.8153
mda,2016,-0.92117
mda,2017,7.96408
mda,2018,14.46944
mda,2019,11.86337
mda,2020,-2.43948
mdg,1981,-30.80408
mdg,1982,-27.47581
mdg,1983,-0.53397
mdg,1984,4.85409
mdg,1985,2.44369
mdg,1986,7.77355
mdg,1987,14.15356
mdg,1988,39.29918
mdg,1989,-0.06728
mdg,1990,16.74314
mdg,1991,-36.1411
mdg,1992,9.6018
mdg,1993,8.51723
mdg,1994,-12.09492
mdg,1995,2.6478
mdg,1996,11.57373
mdg,1997,7.31373
mdg,1998,17.90433
mdg,1999,2.86456
mdg,2000,16.3699
mdg,2001,23.08448
mdg,2002,-36.39083
mdg,2003,43.79491
mdg,2004,27.11591
mdg,2005,-0.06479
mdg,2006,18.9712
mdg,2007,33.8894
mdg,2008,62.37643
mdg,2009,-13.08602
mdg,2010,-17.57058
mdg,2011,0.64865
mdg,2012,3.04915
mdg,2013,-7.92206
mdg,2014,-1.12339
mdg,2015,1.05531
mdg,2016,11.47206
mdg,2017,-1.78759
mdg,2018,10.66953
mdg,2019,12.7506
mdg,2020,-9.99586
mdv,2015,17.79908
mdv,2016,2.83243
mdv,2017,7.54518
mdv,2018,29.05581
mdv,2019,-2.57339
mdv,2020,-36.6429
mex,1961,0.91528
mex,1962,5.55607
mex,1963,11.36691
mex,1964,20.2551
mex,1965,54.42234
mex,1966,8.80973
mex,1967,11.47456
mex,1968,9.5812
mex,1969,7.08351
mex,1970,7.84214
mex,1971,-2.73621
mex,1972,13.15152
mex,1973,14.9685
mex,1974,8.27072
mex,1975,9.45762
mex,1976,-0.43348
mex,1977,-7.16726
mex,1978,16.33347
mex,1979,19.888
mex,1980,17.43663
mex,1981,16.22995
mex,1982,-16.79137
mex,1983,-28.28214
mex,1984,6.43197
mex,1985,7.85166
mex,1986,-11.80242
mex,1987,-0.12224
mex,1988,5.78441
mex,1989,6.39062
mex,1990,13.12672
mex,1991,8.3074
mex,1992,10.849
mex,1993,-1.24315
mex,1994,14.67389
mex,1995,-35.84646
mex,1996,19.40296
mex,1997,15.17232
mex,1998,10.46867
mex,1999,5.56063
mex,2000,5.23398
mex,2001,-7.27259
mex,2002,-2.27437
mex,2003,1.05221
mex,2004,7.09307
mex,2005,6.20812
mex,2006,9.31304
