geo,time,tm_tax_manf_ip_zs
abw,2011,13.80741
abw,2012,13.37699
abw,2013,13.37699
abw,2015,14.44349
abw,2016,13.5925
abw,2017,13.43895
abw,2018,13.58881
abw,2019,13.58881
afg,2004,0
afg,2006,8.92857
afg,2007,8.92857
afg,2008,3.48754
afg,2012,6.5
afg,2013,6.5
afg,2018,11.19311
ago,2002,14.78947
ago,2004,14.6871
ago,2005,8.57924
ago,2006,8.57924
ago,2008,21.25468
ago,2009,21.0512
ago,2010,9.15741
ago,2011,8.85723
ago,2012,8.56868
ago,2013,8.62989
ago,2014,17.74526
ago,2015,17.2777
ago,2016,17.24432
ago,2018,15.19677
ago,2019,15.59646
ago,2020,20.74474
alb,1997,58.10796
alb,2000,37.05447
alb,2001,37.02003
alb,2002,0
alb,2003,0.02304
alb,2004,0
alb,2005,0
alb,2006,0
alb,2007,0
alb,2008,7.27118
alb,2009,0
alb,2010,0
alb,2011,7.49824
alb,2012,0
alb,2013,4.64423
alb,2014,3.52988
alb,2015,3.40821
alb,2016,4.0029
alb,2017,3.40538
alb,2018,0
alb,2019,0
alb,2020,0
are,2005,0.01013
are,2007,0.00959
are,2008,0.01087
are,2009,0.01087
are,2011,0.01242
are,2012,0
are,2013,0
are,2014,0
are,2015,0
are,2016,0
are,2017,0
are,2018,0
are,2019,0
are,2020,0
arg,1992,32.68466
arg,1993,7.29863
arg,1995,35.13675
arg,1996,36.7929
arg,1997,35.84802
arg,1998,50.04288
arg,1999,46.20511
arg,2000,43.23831
arg,2001,39.01847
arg,2002,55.56794
arg,2003,28.46812
arg,2004,37.48459
arg,2005,23.11772
arg,2006,23.7862
arg,2007,25.5828
arg,2008,25.87377
arg,2009,25.4997
arg,2010,25.21231
arg,2011,25.28094
arg,2012,24.55474
arg,2013,24.95428
arg,2014,25.3991
arg,2015,24.93391
arg,2016,25.33467
arg,2017,25.51559
arg,2018,27.05132
arg,2019,26.10424
arg,2020,25.66757
arm,2001,0
arm,2003,0.00914
arm,2004,0.00845
arm,2005,0.00808
arm,2006,0.0064
arm,2007,0.01603
arm,2008,0
arm,2009,0
arm,2010,0
arm,2011,0
arm,2012,0
arm,2013,0
arm,2014,0
arm,2015,6.98013
arm,2016,4.97616
arm,2017,3.7058
arm,2019,0.43717
arm,2020,0.43491
atg,1996,49.97257
atg,1999,40.63636
atg,2000,54.64108
atg,2001,42.01106
atg,2002,40.59525
atg,2003,44.40041
atg,2004,46.90001
atg,2005,46.90001
atg,2006,37.99553
atg,2007,47.61028
atg,2008,46.91983
atg,2009,45.68753
atg,2010,46.43455
atg,2011,46.43455
atg,2012,40.97895
atg,2013,49.65216
atg,2014,48.59294
atg,2015,49.87807
atg,2016,49.40763
atg,2017,48.92052
atg,2018,39.84224
atg,2019,40.78078
atg,2020,40.78078
aus,1991,34.36237
aus,1993,13.0078
aus,1996,13.68223
aus,1997,13.95827
aus,1998,13.96899
aus,1999,13.88976
aus,2000,7.21516
aus,2001,7.52791
aus,2002,6.64846
aus,2003,6.82711
aus,2004,7.18497
aus,2005,6.88199
aus,2006,6.15418
aus,2007,6.15057
aus,2008,6.24909
aus,2009,6.23287
aus,2010,0.16956
aus,2011,0
aus,2012,0
aus,2013,0
aus,2014,0
aus,2015,0
aus,2016,0
aus,2017,0
aus,2018,0
aus,2019,0
aus,2020,0
aut,1988,0.40636
aut,1989,0.40087
aut,1990,8.29505
aut,1991,1.10627
aut,1992,1.3299
aut,1993,1.04121
aut,1994,0.84577
aut,1995,1.45276
aut,1996,0.33013
aut,1997,0.26792
aut,1998,0.3514
aut,1999,0.3784
aut,2000,0.29833
aut,2001,0.37783
aut,2002,0.71963
aut,2003,0.42054
aut,2004,0.27023
aut,2005,0.27562
aut,2006,0.26842
aut,2007,0.27449
aut,2008,0.23388
aut,2009,0.23462
aut,2010,0.28697
aut,2011,0.20848
aut,2012,0.19128
aut,2013,0.19562
aut,2014,0.30697
aut,2015,0.3214
aut,2016,0.27395
aut,2017,0.29305
aut,2018,0.2841
aut,2019,0.28788
aut,2020,0.18364
aze,2002,0.5424
aze,2005,0.17307
aze,2007,42.63407
aze,2008,41.11246
aze,2009,42.7727
aze,2011,42.16584
aze,2012,0.09066
aze,2013,43.40084
aze,2014,44.47409
aze,2015,44.36607
aze,2019,0.18332
aze,2020,0.15729
bdi,2002,35.39804
bdi,2003,35.99404
bdi,2005,48.05369
bdi,2006,30.92617
bdi,2007,25.80695
bdi,2008,33.75515
bdi,2009,33.4092
bdi,2010,32.21131
bdi,2011,31.98754
bdi,2012,30.7745
bdi,2013,28.95331
bdi,2014,29.01794
bdi,2015,32.27339
bdi,2016,32.846
bdi,2018,30.79019
bdi,2019,32.75741
bdi,2020,35.82627
bel,1988,0.40636
bel,1989,0.40087
bel,1990,8.29505
bel,1991,1.10627
bel,1992,1.3299
bel,1993,1.04121
bel,1994,0.84577
bel,1995,1.45276
bel,1996,0.33013
bel,1997,0.26792
bel,1998,0.3514
bel,1999,0.3784
bel,2000,0.29833
bel,2001,0.37783
bel,2002,0.71963
bel,2003,0.42054
bel,2004,0.27023
bel,2005,0.27562
bel,2006,0.26842
bel,2007,0.27449
bel,2008,0.23388
bel,2009,0.23462
bel,2010,0.28697
bel,2011,0.20848
bel,2012,0.19128
bel,2013,0.19562
bel,2014,0.30697
bel,2015,0.3214
bel,2016,0.27395
bel,2017,0.29305
bel,2018,0.2841
bel,2019,0.28788
bel,2020,0.18364
ben,2001,56.55029
ben,2002,55.7079
ben,2003,58.05936
ben,2004,58.08832
ben,2005,58.08023
ben,2006,54.81989
ben,2007,49.65665
ben,2008,49.65665
ben,2009,49.65665
ben,2010,49.65665
ben,2011,50.96875
ben,2012,50.96875
ben,2013,50.96875
ben,2014,50.1867
ben,2015,34.69997
ben,2016,34.73583
ben,2017,44.71717
ben,2018,43.63079
ben,2019,37.81462
ben,2020,37.81462
bfa,1993,0
bfa,2001,51.48985
bfa,2002,50.90299
bfa,2003,52.85014
bfa,2004,52.75128
bfa,2005,52.00401
bfa,2006,47.89935
bfa,2007,46.49805
bfa,2008,46.49805
bfa,2009,46.49805
bfa,2010,45.22758
bfa,2011,45.32167
bfa,2012,45.33015
bfa,2013,45.33015
bfa,2014,46.76981
bfa,2015,33.81989
bfa,2016,34.68661
bfa,2017,39.39517
bfa,2018,38.06602
bfa,2019,36.32854
bfa,2020,35.99831
bgd,1989,98.80067
bgd,1994,99.2999
bgd,1998,71.88559
bgd,1999,55.84057
bgd,2000,55.56928
bgd,2001,50.0226
bgd,2002,50.99499
bgd,2003,49.83314
bgd,2004,48.32995
bgd,2005,39.73512
bgd,2006,38.81684
bgd,2007,38.8267
bgd,2008,35.71705
bgd,2009,39.75075
bgd,2010,38.67823
bgd,2011,38.61651
bgd,2012,37.5195
bgd,2013,37.2136
bgd,2015,35.52248
bgd,2016,38.64893
bgd,2019,37.65715
bgd,2020,38.41061
bgr,1988,0.40636
bgr,1989,0.40087
bgr,1990,8.29505
bgr,1991,1.10627
bgr,1992,1.3299
bgr,1993,1.04121
bgr,1994,0.84577
bgr,1995,1.45276
bgr,1996,0.33013
bgr,1997,0.26792
bgr,1998,0.3514
bgr,1999,0.3784
bgr,2000,0.29833
bgr,2001,0.37783
bgr,2002,0.71963
bgr,2003,0.42054
bgr,2004,0.27023
bgr,2005,0.27562
bgr,2006,0.26842
bgr,2007,0.27449
bgr,2008,0.23388
bgr,2009,0.23462
bgr,2010,0.28697
bgr,2011,0.20848
bgr,2012,0.19128
bgr,2013,0.19562
bgr,2014,0.30697
bgr,2015,0.3214
bgr,2016,0.27395
bgr,2017,0.29305
bgr,2018,0.2841
bgr,2019,0.28788
bgr,2020,0.18364
bhr,1999,4.43989
bhr,2000,3.98593
bhr,2001,4.369
bhr,2002,0.92778
bhr,2003,0.84551
bhr,2004,0.83169
bhr,2005,0.00509
bhr,2006,0.00646
bhr,2007,0.00362
bhr,2008,0.00583
bhr,2009,0.00554
bhr,2010,0.85779
bhr,2011,0.60373
bhr,2012,0.60373
bhr,2013,0
bhr,2014,0
bhr,2015,0
bhr,2016,0
bhr,2017,0
bhr,2018,0
bhr,2019,0
bhr,2020,0
bhs,1999,89.88364
bhs,2002,83.11338
bhs,2006,80.90274
bhs,2010,74.10213
bhs,2011,73.85539
bhs,2013,68.39165
bhs,2014,67.93983
bhs,2015,68.5569
bhs,2016,66.02215
bhs,2018,54.2934
bih,2001,0
bih,2006,0.01279
bih,2007,13.16136
bih,2008,12.57926
bih,2009,6.44565
bih,2010,0.00769
bih,2011,6.45562
bih,2012,0.00175
bih,2013,6.43482
bih,2014,6.70787
bih,2015,5.72759
bih,2016,6.00246
bih,2017,6.40424
bih,2018,0.00405
bih,2019,0.00081
bih,2020,0.00169
blr,1996,33.92276
blr,1997,35.78308
blr,2000,12.6851
blr,2001,12.16242
blr,2002,19.16678
blr,2008,38.28442
blr,2009,37.90569
blr,2010,5.81691
blr,2011,21.59688
blr,2012,6.05789
blr,2013,22.49755
blr,2014,8.49876
blr,2015,5.70636
blr,2016,4.29163
blr,2017,3.49827
blr,2018,0.31194
blr,2019,0.45517
blr,2020,0.33068
blz,1996,41.66371
blz,1999,31.69732
blz,2001,36.59583
blz,2002,38.08651
blz,2003,37.00827
blz,2006,34.12496
blz,2007,42.19947
blz,2008,42.63124
blz,2009,37.8268
blz,2010,37.74722
blz,2011,43.07118
blz,2012,32.59534
blz,2013,41.51487
blz,2014,41.51487
blz,2015,40.96245
blz,2016,38.83313
blz,2017,38.82883
blz,2018,30.45621
blz,2019,31.53096
blz,2020,30.55314
bmu,2007,74.1083
bmu,2008,74.3669
bmu,2009,74.2385
bmu,2010,73.03471
bmu,2011,74.6862
bmu,2012,71.63934
bmu,2013,70.76529
bmu,2014,69.66744
bmu,2015,70.01266
bmu,2016,70.5573
bmu,2017,69.54196
bmu,2018,67.38876
bmu,2019,67.38876
bmu,2020,65.84943
bol,1993,0
bol,1994,0
bol,1995,0
bol,1996,0
bol,1997,0
bol,1998,0
bol,1999,0
bol,2000,0
bol,2001,0
bol,2002,3.86903
bol,2003,0
bol,2004,0
bol,2005,0
bol,2006,0
bol,2007,0
bol,2008,0
bol,2009,14.89189
bol,2010,12.04792
bol,2011,17.22862
bol,2012,11.9562
bol,2013,18.1511
bol,2014,18.39197
bol,2015,18.35517
bol,2016,18.3607
bol,2017,19.38323
bol,2018,11.96821
bol,2019,11.96821
bol,2020,11.7929
bra,1989,93.24856
bra,1990,85.12403
bra,1991,78.85492
bra,1992,73.27446
bra,1993,60.93397
bra,1994,49.57553
bra,1995,44.56746
bra,1996,48.20919
bra,1997,48.25394
bra,1998,61.75445
bra,1999,25.23176
bra,2000,59.92148
bra,2001,47.12253
bra,2002,46.32043
bra,2003,45.3313
bra,2004,38.83799
bra,2005,28.75435
bra,2006,26.46226
bra,2007,27.41669
bra,2008,27.31863
bra,2009,27.33989
bra,2010,27.69222
bra,2011,28.54526
bra,2012,29.03679
bra,2013,31.7196
bra,2014,28.93011
bra,2015,28.53347
bra,2016,28.3372
bra,2017,29.18521
bra,2018,29.01665
bra,2019,28.79889
bra,2020,28.91861
brb,1996,42.81073
brb,1999,38.57674
brb,2000,39.93394
brb,2001,42.74962
brb,2002,42.29263
brb,2003,42.37943
brb,2004,37.79308
brb,2006,44.1494
brb,2007,42.83383
brb,2010,39.39812
brb,2011,39.53852
brb,2012,33.31375
brb,2013,44.19348
brb,2020,28.33968
brn,1992,11.45411
brn,1996,16.37102
brn,1997,16.37246
brn,1998,16.37246
brn,1999,15.61596
brn,2000,15.47149
brn,2001,12.87845
brn,2002,12.83432
brn,2003,12.38349
brn,2004,21.91464
brn,2005,22.29837
brn,2006,22.60359
brn,2007,21.87402
brn,2008,16.62934
brn,2009,16.74119
brn,2010,24.9826
brn,2011,14.85783
brn,2014,7.32453
brn,2016,7.13476
brn,2017,0
brn,2018,0
brn,2019,0
brn,2020,0
btn,1996,53.1348
btn,2002,49.98141
btn,2004,54.63478
btn,2005,54.74953
btn,2007,29.49738
btn,2015,30.01816
btn,2019,20.95621
btn,2020,20.87438
bwa,2001,21.65967
bwa,2002,22.22178
bwa,2004,19.77547
bwa,2005,19.29652
bwa,2006,19.13637
bwa,2007,19.16579
bwa,2008,29.578
bwa,2009,28.86348
bwa,2010,19.45147
bwa,2011,27.41918
bwa,2012,17.18248
bwa,2013,20.50685
bwa,2014,28.40064
bwa,2015,30.12933
bwa,2016,30.70615
bwa,2017,16.36822
bwa,2018,9.33825
bwa,2019,19.61719
bwa,2020,21.93281
caf,1995,46.95652
caf,1997,45.76621
caf,2001,51.0224
caf,2002,51.49144
caf,2003,54.6875
caf,2004,54.6875
caf,2005,68.6747
caf,2006,54.83871
caf,2007,50.14503
caf,2008,50.14503
caf,2009,50.14503
caf,2010,50.14503
caf,2011,48.91508
caf,2012,50.15886
caf,2013,43.20306
caf,2015,43.18755
caf,2016,43.18755
caf,2017,43.18755
can,1989,17.06409
can,1993,15.0743
can,1995,14.79871
can,1996,13.39591
can,1997,12.16562
can,1998,11.39582
can,1999,10.86859
can,2000,10.59767
can,2001,11.22468
can,2002,11.5399
can,2003,7.98649
can,2004,8.12421
can,2005,8.07489
can,2006,8.01953
can,2007,8.23965
can,2008,8.4181
can,2009,8.69715
can,2010,8.1589
can,2011,7.96127
can,2012,9.27847
can,2013,8.66751
can,2014,8.6314
can,2015,8.65476
can,2016,8.34924
can,2017,5.19758
can,2018,5.18116
can,2019,4.96992
can,2020,5.16494
che,1990,5.71837
che,1993,7.17198
che,1995,11.35874
che,1996,3.31728
che,1997,2.35208
che,1998,2.13907
che,1999,1.38839
che,2000,1.49573
che,2001,2.46148
che,2002,2.37711
che,2003,2.48847
che,2004,1.6311
che,2005,1.82384
che,2006,2.18032
che,2007,1.61988
che,2008,1.59084
che,2009,1.5903
che,2010,1.41733
che,2011,1.57432
che,2012,3.00006
che,2013,1.59321
che,2014,1.53109
che,2015,1.54814
che,2016,1.5517
che,2017,1.52372
che,2018,1.46768
che,2019,1.18209
che,2020,1.56956
chl,1992,0
chl,1993,0
chl,1994,0
chl,1995,0
chl,1996,0
chl,1997,0
chl,1998,0
chl,1999,0
chl,2000,0
chl,2001,0
chl,2002,0
chl,2003,0
chl,2004,0
chl,2005,0
chl,2006,0
chl,2007,0
chl,2008,0
chl,2009,0
chl,2010,0
chl,2011,0
chl,2012,0
chl,2013,0
chl,2015,0
chl,2016,0
chl,2017,0
chl,2018,0
chl,2019,0
chl,2020,0
chn,1992,79.44783
chn,1993,78.92074
chn,1994,75.00468
chn,1996,54.24311
chn,1997,43.15132
chn,1998,44.31772
chn,1999,42.13899
chn,2000,43.63533
chn,2001,41.3486
chn,2002,25.73095
chn,2003,22.23613
chn,2004,15.93357
chn,2005,19.83666
chn,2006,11.51856
chn,2007,13.58705
chn,2008,12.15843
chn,2009,12.33983
chn,2010,10.78576
chn,2011,12.40406
chn,2014,16.06497
chn,2015,15.76789
chn,2016,16.82195
chn,2017,13.89561
chn,2018,10.56514
chn,2019,0.90178
chn,2020,0.79166
civ,1993,0
civ,1996,0
civ,2001,48.95644
civ,2002,49.56706
civ,2003,49.22681
civ,2004,49.1143
civ,2005,49.05647
civ,2006,48.63207
civ,2007,47.07078
civ,2008,47.0665
civ,2009,46.84679
civ,2010,45.64877
civ,2011,44.98025
civ,2012,45.01992
civ,2013,45.01992
civ,2014,45.53596
civ,2015,42.64863
civ,2016,41.48204
civ,2017,41.66041
civ,2018,40.13969
civ,2019,40.97868
civ,2020,41.10472
cmr,1994,49.56137
cmr,1995,47.47737
cmr,2001,50.53284
cmr,2002,49.39259
cmr,2003,52.68095
cmr,2004,52.68095
cmr,2005,53.96805
cmr,2006,52.40223
cmr,2007,50.72082
cmr,2008,50.66441
cmr,2009,50.60937
cmr,2010,50.66441
cmr,2011,53.09104
cmr,2012,52.97885
cmr,2013,50.61652
cmr,2014,51.637
cmr,2019,53.05915
cod,2003,42.24461
cod,2006,43.06264
cod,2007,41.85406
cod,2008,42.18376
cod,2009,41.90044
cod,2010,36.22201
cod,2014,33.24572
cod,2019,35.11565
cod,2020,32.38395
cog,1994,58.85297
cog,1997,35.94183
cog,2001,54.22083
cog,2002,54.05447
cog,2003,55.59908
cog,2004,55.59908
cog,2005,57.94864
cog,2006,55.59908
cog,2007,49.04999
cog,2008,49.02038
cog,2009,49.02038
cog,2010,49.02038
cog,2011,49.02038
cog,2013,49.17824
cog,2014,49.2565
cog,2015,42.85105
col,1991,1.05491
col,1992,15.98208
col,1994,18.95681
col,1995,21.93877
col,1996,18.64142
col,1997,19.57094
col,1998,19.27937
col,1999,19.58878
col,2000,21.74633
col,2001,21.75531
col,2002,22.35183
col,2003,21.91409
col,2004,20.15037
col,2005,20.94407
col,2006,18.76006
col,2007,41.47353
col,2008,41.77643
col,2009,41.64028
col,2010,19.47391
col,2011,16.46287
col,2012,0.49769
col,2013,16.86049
col,2014,16.72037
col,2015,0.55786
col,2016,0.55267
col,2017,8.50775
col,2018,0.24725
col,2019,0.26392
col,2020,0.17635
com,2008,56.76622
com,2010,0.12193
com,2011,58.00383
com,2012,1.12789
com,2013,52.54442
com,2014,41.6026
com,2015,52.76702
com,2017,46.69757
com,2018,52.36542
com,2019,51.25196
com,2020,50.00462
cpv,2005,47.80384
cpv,2006,47.77924
cpv,2007,47.15447
cpv,2008,47.15447
cpv,2009,47.53731
cpv,2010,44.27614
cpv,2011,43.72358
cpv,2012,43.08327
cpv,2013,43.6345
cpv,2015,43.31712
cpv,2019,42.54279
cpv,2020,37.83506
cri,1995,25.9099
cri,1996,27.67588
cri,1997,23.43871
cri,1998,20.05724
cri,1999,18.59383
cri,2000,0.01177
cri,2001,0
cri,2002,0
cri,2003,0
cri,2004,0.42486
cri,2005,0
cri,2006,0
cri,2007,0
cri,2008,0
cri,2009,0
cri,2010,0
cri,2011,0
cri,2012,0
cri,2013,0
cri,2014,0
cri,2016,0
cri,2018,0
cri,2019,0
cri,2020,0
cub,1993,31.78805
cub,1996,10.79311
cub,1997,10.65302
cub,1998,10.79311
cub,1999,10.51075
cub,2000,10.18276
cub,2001,12.2911
cub,2002,10.96081
cub,2003,11.95171
cub,2004,10.9619
cub,2005,10.28736
cub,2006,9.97869
cub,2007,33.7072
cub,2008,33.31356
cub,2009,30.83121
cub,2010,9.65831
cub,2011,30.47128
cub,2012,9.34441
cub,2013,28.20886
cub,2015,24.39481
cub,2016,28.20679
cub,2017,27.23607
cub,2019,7.43314
cub,2020,7.15842
cym,2016,86.77718
cyp,1988,0.40636
cyp,1989,0.40087
cyp,1990,8.29505
cyp,1991,1.10627
cyp,1992,1.3299
cyp,1993,1.04121
cyp,1994,0.84577
cyp,1995,1.45276
cyp,1996,0.33013
cyp,1997,0.26792
cyp,1998,0.3514
cyp,1999,0.3784
cyp,2000,0.29833
cyp,2001,0.37783
cyp,2002,0.71963
cyp,2003,0.42054
cyp,2004,0.27023
cyp,2005,0.27562
cyp,2006,0.26842
cyp,2007,0.27449
cyp,2008,0.23388
cyp,2009,0.23462
cyp,2010,0.28697
cyp,2011,0.20848
cyp,2012,0.19128
cyp,2013,0.19562
cyp,2014,0.30697
cyp,2015,0.3214
cyp,2016,0.27395
cyp,2017,0.29305
cyp,2018,0.2841
cyp,2019,0.28788
cyp,2020,0.18364
cze,1988,0.40636
cze,1989,0.40087
cze,1990,8.29505
cze,1991,1.10627
cze,1992,1.3299
cze,1993,1.04121
cze,1994,0.84577
cze,1995,1.45276
cze,1996,0.33013
cze,1997,0.26792
cze,1998,0.3514
cze,1999,0.3784
cze,2000,0.29833
cze,2001,0.37783
cze,2002,0.71963
cze,2003,0.42054
cze,2004,0.27023
cze,2005,0.27562
cze,2006,0.26842
cze,2007,0.27449
cze,2008,0.23388
cze,2009,0.23462
cze,2010,0.28697
cze,2011,0.20848
cze,2012,0.19128
cze,2013,0.19562
cze,2014,0.30697
cze,2015,0.3214
cze,2016,0.27395
cze,2017,0.29305
cze,2018,0.2841
cze,2019,0.28788
cze,2020,0.18364
deu,1988,0.40636
deu,1989,0.40087
deu,1990,8.29505
deu,1991,1.10627
deu,1992,1.3299
deu,1993,1.04121
deu,1994,0.84577
deu,1995,1.45276
deu,1996,0.33013
deu,1997,0.26792
deu,1998,0.3514
deu,1999,0.3784
deu,2000,0.29833
deu,2001,0.37783
deu,2002,0.71963
deu,2003,0.42054
deu,2004,0.27023
deu,2005,0.27562
deu,2006,0.26842
deu,2007,0.27449
deu,2008,0.23388
deu,2009,0.23462
deu,2010,0.28697
deu,2011,0.20848
deu,2012,0.19128
deu,2013,0.19562
deu,2014,0.30697
deu,2015,0.3214
deu,2016,0.27395
deu,2017,0.29305
deu,2018,0.2841
deu,2019,0.28788
deu,2020,0.18364
dji,1998,96.74406
dji,1999,96.74406
dji,2002,95.59073
dji,2005,89.96599
dji,2006,90.0368
dji,2009,67.84791
dji,2011,71.52239
dji,2012,71.52239
dji,2014,67.58981
dma,1996,46.40423
dma,1997,46.08327
dma,1998,46.08327
dma,1999,37.79956
dma,2000,5.73586
dma,2001,40.82383
dma,2002,43.25178
dma,2003,43.66929
dma,2006,36.74839
dma,2007,41.51089
dma,2010,41.65051
dma,2011,36.5635
dma,2012,34.67704
dma,2013,39.59883
dma,2015,47.70982
dma,2016,37.35849
dma,2017,33.25953
dma,2020,27.63927
dnk,1988,0.40636
dnk,1989,0.40087
dnk,1990,8.29505
dnk,1991,1.10627
dnk,1992,1.3299
dnk,1993,1.04121
dnk,1994,0.84577
dnk,1995,1.45276
dnk,1996,0.33013
dnk,1997,0.26792
dnk,1998,0.3514
dnk,1999,0.3784
dnk,2000,0.29833
dnk,2001,0.37783
dnk,2002,0.71963
dnk,2003,0.42054
dnk,2004,0.27023
dnk,2005,0.27562
dnk,2006,0.26842
dnk,2007,0.27449
dnk,2008,0.23388
dnk,2009,0.23462
dnk,2010,0.28697
dnk,2011,0.20848
dnk,2012,0.19128
dnk,2013,0.19562
dnk,2014,0.30697
dnk,2015,0.3214
dnk,2016,0.27395
dnk,2017,0.29305
dnk,2018,0.2841
dnk,2019,0.28788
dnk,2020,0.18364
dom,1996,28.32933
dom,1997,32.92605
dom,1998,28.32933
dom,1999,28.32933
dom,2000,53.11828
dom,2001,29.4182
dom,2002,32.2737
dom,2003,32.60213
dom,2004,32.60879
dom,2005,31.49311
dom,2006,28.4727
dom,2007,26.18385
dom,2008,27.12736
dom,2010,26.4992
dom,2011,31.29876
dom,2012,32.11539
dom,2013,31.69595
dom,2015,26.59621
dom,2016,25.42605
dom,2017,20.22178
dom,2018,20.2167
dom,2020,19.76218
dza,1993,46.36613
dza,1997,53.79715
dza,1998,52.56101
dza,2001,51.73089
dza,2002,42.19884
dza,2003,41.08639
dza,2005,40.90303
dza,2006,39.97989
dza,2007,39.59277
dza,2008,60.68623
dza,2009,53.87244
dza,2014,43.70378
dza,2015,43.92992
dza,2016,44.39214
dza,2017,45.41882
dza,2018,32.42001
dza,2019,32.61895
dza,2020,32.86782
ecu,1993,19.39595
ecu,1994,18.17978
ecu,1995,18.45726
ecu,1996,18.32086
ecu,1997,16.58341
ecu,1998,19.25718
ecu,1999,32.93124
ecu,2000,17.91573
ecu,2001,19.65894
ecu,2002,20.24851
ecu,2003,20.38938
ecu,2004,20.42979
ecu,2005,23.45611
ecu,2006,17.20668
ecu,2007,34.35718
ecu,2008,30.556
ecu,2009,26.41605
ecu,2010,19.74558
ecu,2011,24.11903
ecu,2012,14.52737
ecu,2014,25.00182
ecu,2015,32.06446
ecu,2016,31.5753
ecu,2017,25.84914
ecu,2018,20.63448
ecu,2019,20.66136
ecu,2020,17.87758
egy,1995,54.07772
egy,1997,0
egy,1998,47.22308
egy,1999,56.26964
egy,2000,56.14566
egy,2001,56.23216
egy,2002,53.06573
egy,2003,53.21916
egy,2004,27.51875
egy,2005,21.72035
egy,2006,26.04833
egy,2007,21.86606
egy,2008,18.20561
egy,2009,18.45989
egy,2010,18.67639
egy,2011,18.29175
egy,2012,17.35299
egy,2013,18.45662
egy,2014,10.24496
egy,2015,10.49228
egy,2016,9.78595
egy,2017,11.19528
egy,2018,11.46754
egy,2019,8.53739
eri,2002,23.54923
eri,2006,22.31374
esp,1988,0.40636
esp,1989,0.40087
esp,1990,8.29505
esp,1991,1.10627
esp,1992,1.3299
esp,1993,1.04121
esp,1994,0.84577
esp,1995,1.45276
esp,1996,0.33013
esp,1997,0.26792
esp,1998,0.3514
esp,1999,0.3784
esp,2000,0.29833
esp,2001,0.37783
esp,2002,0.71963
esp,2003,0.42054
esp,2004,0.27023
esp,2005,0.27562
esp,2006,0.26842
esp,2007,0.27449
esp,2008,0.23388
esp,2009,0.23462
esp,2010,0.28697
esp,2011,0.20848
esp,2012,0.19128
esp,2013,0.19562
esp,2014,0.30697
esp,2015,0.3214
esp,2016,0.27395
esp,2017,0.29305
esp,2018,0.2841
esp,2019,0.28788
esp,2020,0.18364
est,1988,0.40636
est,1989,0.40087
est,1990,8.29505
est,1991,1.10627
est,1992,1.3299
est,1993,1.04121
est,1994,0.84577
est,1995,1.45276
est,1996,0.33013
est,1997,0.26792
est,1998,0.3514
est,1999,0.3784
est,2000,0.29833
est,2001,0.37783
est,2002,0.71963
est,2003,0.42054
est,2004,0.27023
est,2005,0.27562
est,2006,0.26842
est,2007,0.27449
est,2008,0.23388
est,2009,0.23462
est,2010,0.28697
est,2011,0.20848
est,2012,0.19128
est,2013,0.19562
est,2014,0.30697
est,2015,0.3214
est,2016,0.27395
est,2017,0.29305
est,2018,0.2841
est,2019,0.28788
est,2020,0.18364
eth,1995,64.97604
eth,2001,51.27826
eth,2002,51.89328
eth,2006,57.9182
eth,2008,55.48775
eth,2009,55.83237
eth,2010,55.56237
eth,2011,56.33853
eth,2012,55.94477
eth,2015,54.78944
eth,2018,54.53999
fin,1988,0.40636
fin,1989,0.40087
fin,1990,8.29505
fin,1991,1.10627
fin,1992,1.3299
fin,1993,1.04121
fin,1994,0.84577
fin,1995,1.45276
fin,1996,0.33013
fin,1997,0.26792
fin,1998,0.3514
fin,1999,0.3784
fin,2000,0.29833
fin,2001,0.37783
fin,2002,0.71963
fin,2003,0.42054
fin,2004,0.27023
fin,2005,0.27562
fin,2006,0.26842
fin,2007,0.27449
fin,2008,0.23388
fin,2009,0.23462
fin,2010,0.28697
fin,2011,0.20848
fin,2012,0.19128
fin,2013,0.19562
fin,2014,0.30697
fin,2015,0.3214
fin,2016,0.27395
fin,2017,0.29305
fin,2018,0.2841
fin,2019,0.28788
fin,2020,0.18364
fji,2003,26.62317
fji,2004,26.5803
fji,2006,25.79344
fji,2007,25.77669
fji,2008,41.48989
fji,2009,24.2849
fji,2010,23.14945
fji,2011,38.94582
fji,2012,22.24223
fji,2013,38.52477
fji,2015,19.06365
fji,2017,38.97741
fji,2018,22.12493
fji,2019,21.13864
fji,2020,20.296
fra,1988,0.40636
fra,1989,0.40087
fra,1990,8.29505
fra,1991,1.10627
fra,1992,1.3299
fra,1993,1.04121
fra,1994,0.84577
fra,1995,1.45276
fra,1996,0.33013
fra,1997,0.26792
fra,1998,0.3514
fra,1999,0.3784
fra,2000,0.29833
fra,2001,0.37783
fra,2002,0.71963
fra,2003,0.42054
fra,2004,0.27023
fra,2005,0.27562
fra,2006,0.26842
fra,2007,0.27449
fra,2008,0.23388
fra,2009,0.23462
fra,2010,0.28697
fra,2011,0.20848
fra,2012,0.19128
fra,2013,0.19562
fra,2014,0.30697
fra,2015,0.3214
fra,2016,0.27395
fra,2017,0.29305
fra,2018,0.2841
fra,2019,0.28788
fra,2020,0.18364
gab,1995,56.60521
gab,1998,55.58541
gab,2000,55.54647
gab,2001,54.19513
gab,2002,50.46844
gab,2003,55.5381
gab,2004,55.5381
gab,2005,57.3675
gab,2007,51.08163
