geo,time,ny_adj_nnty_kd_zg
ita,2012,-3.76423
ita,2013,-1.56613
ita,2014,0.96222
ita,2015,0.76733
ita,2016,3.86392
ita,2017,1.55359
ita,2018,1.66535
ita,2019,0.36076
jam,2008,-4.28529
jam,2009,-4.59192
jam,2010,0.53549
jam,2011,0.30368
jam,2012,2.03678
jam,2013,-1.33816
jam,2014,0.22867
jam,2015,2.68782
jam,2016,1.90827
jam,2017,2.72684
jam,2018,1.59825
jam,2019,1.61463
jor,1977,1.44765
jor,1978,16.77628
jor,1979,16.13971
jor,1980,10.94433
jor,1981,22.71773
jor,1982,3.12123
jor,1983,0.14633
jor,1984,-1.2847
jor,1985,-5.88255
jor,1986,20.42533
jor,1987,3.23954
jor,1988,-6.56394
jor,1989,-20.74226
jor,1990,-3.90004
jor,1991,-3.94681
jor,1992,18.62766
jor,1993,5.34357
jor,1994,8.58085
jor,1995,4.93754
jor,1996,-1.59543
jor,1997,4.59595
jor,1998,6.39775
jor,1999,2.7726
jor,2000,5.88705
jor,2001,7.01962
jor,2002,5.31559
jor,2003,6.17606
jor,2004,8.12198
jor,2005,6.03862
jor,2006,10.87602
jor,2007,7.95096
jor,2008,14.35193
jor,2009,6.31101
jor,2010,4.44678
jor,2011,2.93808
jor,2012,2.42936
jor,2013,5.03567
jor,2014,3.45977
jor,2015,3.91991
jor,2016,2.65158
jor,2017,3.58038
jor,2018,1.07097
jor,2019,3.68608
jpn,1971,5.65435
jpn,1972,7.8975
jpn,1973,7.07635
jpn,1974,-3.05141
jpn,1975,4.05627
jpn,1976,4.87662
jpn,1977,4.84209
jpn,1978,6.49322
jpn,1979,3.04896
jpn,1980,0.17052
jpn,1981,3.38445
jpn,1982,3.11969
jpn,1983,2.74497
jpn,1984,4.77095
jpn,1985,6.41234
jpn,1986,4.2475
jpn,1987,3.83689
jpn,1988,7.27572
jpn,1989,4.72727
jpn,1990,4.75625
jpn,1991,2.49839
jpn,1992,0.04145
jpn,1993,-0.61473
jpn,1994,-2.23578
jpn,1995,3.44216
jpn,1996,2.61148
jpn,1997,0.17384
jpn,1998,-1.69986
jpn,1999,-0.88718
jpn,2000,2.71202
jpn,2001,0.49193
jpn,2002,-0.46212
jpn,2003,1.60935
jpn,2004,2.46591
jpn,2005,1.30296
jpn,2006,0.5176
jpn,2007,1.25187
jpn,2008,-4.63939
jpn,2009,-5.52872
jpn,2010,5.06918
jpn,2011,-0.99862
jpn,2012,1.71755
jpn,2013,2.72818
jpn,2014,0.48964
jpn,2015,3.6945
jpn,2016,0.87424
jpn,2017,1.80764
jpn,2018,-0.89173
jpn,2019,0.19954
kaz,1994,-20.36668
kaz,1995,-15.67708
kaz,1996,-5.34974
kaz,1997,1.39087
kaz,2000,-6.54652
kaz,2001,21.42006
kaz,2002,5.78118
kaz,2003,14.34537
kaz,2004,7.63854
kaz,2005,7.23373
kaz,2006,17.74975
kaz,2007,29.82994
kaz,2008,4.96657
kaz,2009,2.77638
kaz,2010,9.29712
kaz,2011,15.17035
kaz,2012,7.69327
kaz,2013,11.40642
kaz,2014,5.64732
kaz,2015,3.88796
kaz,2016,-2.27636
kaz,2017,3.49963
kaz,2018,0.40678
kaz,2019,7.74255
ken,1972,12.64603
ken,1973,-4.0538
ken,1974,4.56545
ken,1975,-4.00705
ken,1976,3.50947
ken,1977,16.48558
ken,1978,3.0341
ken,1979,6.60107
ken,1980,0.3436
ken,1981,-1.33038
ken,1982,-5.36142
ken,1983,5.42072
ken,1984,5.67592
ken,1985,-0.05822
ken,1986,11.70197
ken,1987,3.68568
ken,1988,5.56126
ken,1989,-0.16194
ken,1990,3.24195
ken,1991,4.63278
ken,1992,-0.26094
ken,1993,1.91275
ken,1994,9.29977
ken,1995,1.76706
ken,1996,6.76218
ken,1997,3.80476
ken,1998,4.11165
ken,1999,2.79431
ken,2000,0.06766
ken,2001,1.95486
ken,2002,0.6683
ken,2003,0.49385
ken,2004,5.82042
ken,2005,8.30281
ken,2006,14.28937
ken,2007,4.85169
ken,2008,2.18346
ken,2009,-4.44977
ken,2010,6.32919
ken,2011,3.82183
ken,2012,7.37117
ken,2013,4.01578
ken,2014,2.82438
ken,2015,9.59699
ken,2016,17.96504
ken,2017,0.87969
ken,2018,7.06685
ken,2019,4.3022
kgz,1998,-8.31714
kgz,1999,8.98954
kgz,2000,9.36133
kgz,2001,10.69702
kgz,2002,-2.52635
kgz,2003,12.54306
kgz,2004,5.22517
kgz,2005,0.29622
kgz,2006,8.89384
kgz,2007,11.09057
kgz,2008,-2.0241
kgz,2009,1.25632
kgz,2010,-11.95822
kgz,2011,5.48489
kgz,2012,12.90116
kgz,2013,-2.42779
kgz,2014,5.53062
kgz,2015,1.90004
kgz,2016,13.50361
kgz,2017,4.60572
kgz,2018,12.90779
kgz,2019,3.21904
khm,1996,4.86359
khm,1997,8.23666
khm,1998,1.86851
khm,1999,11.3195
khm,2000,5.85621
khm,2001,7.3882
khm,2002,5.59023
khm,2003,9.26193
khm,2004,10.06211
khm,2005,13.98374
khm,2006,11.38619
khm,2007,11.04655
khm,2008,14.13533
khm,2009,0.33234
khm,2010,3.2412
khm,2011,9.19975
khm,2012,8.13685
khm,2013,8.64148
khm,2014,2.46961
khm,2015,6.09623
khm,2016,7.61531
khm,2017,7.21039
khm,2018,10.41724
khm,2019,9.77905
kir,2009,-8.53166
kir,2010,5.72577
kir,2011,-2.7483
kir,2012,15.34487
kir,2013,13.6037
kir,2014,18.2738
kir,2015,24.61685
kir,2016,-9.94359
kir,2017,9.13758
kir,2018,2.57358
kor,1972,8.14991
kor,1973,11.37929
kor,1974,3.93871
kor,1975,5.59888
kor,1976,16.68858
kor,1977,11.6741
kor,1978,12.34075
kor,1979,6.06489
kor,1980,-5.47027
kor,1981,5.61362
kor,1982,8.55474
kor,1983,13.30658
kor,1984,10.07754
kor,1985,6.19274
kor,1986,13.56998
kor,1987,14.2014
kor,1988,11.94883
kor,1989,8.42075
kor,1990,8.95504
kor,1991,10.8358
kor,1992,6.45734
kor,1993,6.95921
kor,1994,9.44413
kor,1995,9.06865
kor,1996,5.92637
kor,1997,3.42962
kor,1998,-8.56795
kor,1999,10.09571
kor,2000,6.83343
kor,2001,3.89144
kor,2002,9.4013
kor,2003,2.24319
kor,2004,4.46277
kor,2005,1.88117
kor,2006,3.92511
kor,2007,6.25826
kor,2008,-0.94528
kor,2009,1.34045
kor,2010,8.0196
kor,2011,1.18857
kor,2012,2.3938
kor,2013,3.63183
kor,2014,3.07821
kor,2015,5.85603
kor,2016,4.08634
kor,2017,3.57296
kor,2018,1.14488
kor,2019,-0.81173
kwt,2011,17.98489
kwt,2012,11.39667
kwt,2013,0.63902
kwt,2014,-5.68273
kwt,2015,-26.09956
kwt,2016,-5.00114
kwt,2017,12.36229
kwt,2018,8.65416
kwt,2019,-0.77566
lao,2001,17.36412
lao,2002,9.84084
lao,2003,0.98771
lao,2004,13.91624
lao,2005,13.27064
lao,2006,9.6144
lao,2007,6.47821
lao,2008,3.24976
lao,2009,12.46375
lao,2010,0.52268
lao,2011,16.17486
lao,2012,9.16976
lao,2013,9.70662
lao,2014,11.46952
lao,2015,6.31876
lao,2016,13.62882
lbn,1991,34.25152
lbn,1992,36.05611
lbn,1993,15.85473
lbn,1994,13.99646
lbn,1995,8.76437
lbn,1996,10.83114
lbn,1997,-2.21146
lbn,1998,9.42605
lbn,1999,3.43985
lbn,2000,1.9994
lbn,2001,-0.00485
lbn,2002,3.6921
lbn,2003,-13.69282
lbn,2004,23.62648
lbn,2005,2.10718
lbn,2006,-0.40435
lbn,2007,10.78425
lbn,2008,5.40686
lbn,2009,17.66634
lbn,2010,3.32989
lbn,2011,-6.50289
lbn,2012,5.41893
lbn,2013,4.72814
lbn,2014,3.5502
lbn,2015,8.12872
lbn,2016,5.48428
lbn,2017,1.72347
lbn,2018,-3.1057
lbn,2019,-8.88316
lka,1972,0.55749
lka,1973,5.30878
lka,1974,10.33627
lka,1975,-2.32318
lka,1976,1.13511
lka,1977,9.94506
lka,1978,10.75016
lka,1979,19.85798
lka,1980,6.61013
lka,1981,22.22004
lka,1982,1.54954
lka,1983,9.00655
lka,1984,8.62436
lka,1985,5.71228
lka,1986,1.89164
lka,1987,2.86316
lka,1988,0.45245
lka,1989,3.16287
lka,1990,-4.69989
lka,1991,5.8089
lka,1992,3.89514
lka,1993,7.30979
lka,1994,4.92486
lka,1995,0.90602
lka,1996,5.2643
lka,1997,6.56144
lka,1998,7.21127
lka,1999,4.15119
lka,2000,3.90773
lka,2001,2.75724
lka,2002,4.34721
lka,2003,10.92099
lka,2004,1.61199
lka,2005,3.54403
lka,2006,6.06335
lka,2007,5.88723
lka,2008,1.83484
lka,2009,11.40549
lka,2010,10.42307
lka,2011,5.70248
lka,2012,8.73344
lka,2013,3.51561
lka,2014,6.36172
lka,2015,7.16224
lka,2016,6.39711
lka,2017,3.56695
lka,2018,3.19492
lka,2019,0.23572
lso,1981,17.70594
lso,2008,4.1388
lso,2009,-10.8885
lso,2010,2.23373
lso,2011,-1.7292
lso,2012,-1.83257
lso,2013,3.52053
lso,2014,5.69453
lso,2015,8.08507
lso,2016,-1.52025
lso,2017,-5.91545
lso,2018,6.28478
lso,2019,-0.51569
ltu,1996,15.0865
ltu,1997,11.58495
ltu,1998,7.69197
ltu,1999,-0.29783
ltu,2000,6.88182
ltu,2001,7.67128
ltu,2002,8.56943
ltu,2003,9.44283
ltu,2004,11.10962
ltu,2005,9.83438
ltu,2006,5.41836
ltu,2007,9.37921
ltu,2008,4.99846
ltu,2009,-13.04921
ltu,2010,-0.49071
ltu,2011,3.96288
ltu,2012,3.08775
ltu,2013,4.42788
ltu,2014,5.41185
ltu,2015,0.56537
ltu,2016,3.77729
ltu,2017,4.8286
ltu,2018,3.93891
ltu,2019,4.80193
lux,1971,-6.78301
lux,1972,14.60475
lux,1973,9.76361
lux,1974,19.64308
lux,1975,-9.46403
lux,1976,14.59624
lux,1977,0.18512
lux,1978,5.41624
lux,1979,1.2568
lux,1980,3.28667
lux,1981,4.76082
lux,1982,17.38534
lux,1983,4.76683
lux,1984,2.19746
lux,1985,4.97083
lux,1986,6.07895
lux,1987,3.69184
lux,1988,7.61777
lux,1989,9.1689
lux,1990,5.57464
lux,1991,8.5817
lux,1992,-0.51176
lux,1993,4.91847
lux,1994,0.19172
lux,1995,5.88835
lux,1996,4.01796
lux,1997,5.75535
lux,1998,-0.19796
lux,1999,8.81036
lux,2000,2.91684
lux,2001,1.87633
lux,2002,-2.54177
lux,2003,-1.80836
lux,2004,17.99032
lux,2005,5.04893
lux,2006,-4.41234
lux,2007,15.10049
lux,2008,-6.85532
lux,2009,-25.58556
lux,2010,16.4546
lux,2011,3.25713
lux,2012,15.87427
lux,2013,-3.94871
lux,2014,5.88756
lux,2015,-11.34773
lux,2016,6.57546
lux,2017,10.81534
lux,2018,0.61062
lux,2019,-6.25766
lva,1996,6.63
lva,1997,9.02669
lva,1998,8.2246
lva,1999,4.28798
lva,2000,9.4007
lva,2001,11.17658
lva,2002,7.39692
lva,2003,9.21638
lva,2004,8.82518
lva,2005,13.16103
lva,2006,9.14264
lva,2007,14.96237
lva,2008,-1.95062
lva,2009,-6.95007
lva,2010,-13.64877
lva,2011,3.24649
lva,2012,4.72292
lva,2013,3.46887
lva,2014,2.02818
lva,2015,4.3032
lva,2016,5.70017
lva,2017,4.34642
lva,2018,4.84345
lva,2019,3.47072
mar,1972,0.43666
mar,1973,2.31444
mar,1974,13.51874
mar,1975,6.85658
mar,1976,6.90297
mar,1977,9.1662
mar,1978,-1.11224
mar,1979,4.77295
mar,1980,3.10388
mar,1981,-5.53271
mar,1982,6.45777
mar,1983,3.7086
mar,1984,4.86548
mar,1985,4.34351
mar,1986,13.58812
mar,1987,1.63534
mar,1988,10.44828
mar,1989,1.5632
mar,1990,3.25026
mar,1991,8.32876
mar,1992,-1.45811
mar,1993,-1.50517
mar,1994,8.86994
mar,1995,-2.73378
mar,1996,11.82453
mar,1997,-1.10444
mar,1998,7.30638
mar,1999,1.93367
mar,2000,0.00141
mar,2001,6.61642
mar,2002,4.05743
mar,2003,7.97636
mar,2004,3.87727
mar,2005,2.65135
mar,2006,6.4577
mar,2007,3.8443
mar,2008,7.04863
mar,2009,4.12698
mar,2010,0.58026
mar,2011,3.18172
mar,2012,2.87935
mar,2013,5.55613
mar,2014,1.63458
mar,2015,6.67284
mar,2016,2.37832
mar,2017,4.09115
mar,2018,3.23398
mar,2019,3.51979
mda,1997,4.78926
mda,1998,-8.87549
mda,1999,-10.90284
mda,2000,11.57246
mda,2001,13.70704
mda,2002,15.01999
mda,2003,13.20595
mda,2004,9.64881
mda,2005,8.29488
mda,2006,3.80404
mda,2007,1.75184
mda,2008,6.90863
mda,2009,-7.71542
mda,2010,18.0701
mda,2011,9.10944
mda,2012,4.09154
mda,2013,8.00716
mda,2014,4.63703
mda,2015,-7.94493
mda,2016,8.93137
mda,2017,6.21933
mda,2018,2.12119
mda,2019,4.21511
mdg,1981,-12.62943
mdg,1982,-3.19457
mdg,1983,0.40288
mdg,1984,0.51176
mdg,1985,3.77198
mdg,1986,-0.55871
mdg,1987,-4.51162
mdg,1988,1.21896
mdg,1989,-3.24122
mdg,1990,8.15456
mdg,1991,-11.5592
mdg,1992,1.65243
mdg,1993,3.6413
mdg,1994,-4.16873
mdg,1995,-2.42107
mdg,1996,5.96573
mdg,1997,3.38472
mdg,1998,6.80737
mdg,1999,6.28776
mdg,2000,5.6869
mdg,2001,11.57168
mdg,2002,-14.65757
mdg,2003,15.4946
mdg,2004,2.02689
mdg,2005,1.01505
mdg,2006,5.33362
mdg,2007,3.98962
mdg,2008,8.65845
mdg,2009,-11.47771
mdg,2010,4.07555
mdg,2011,4.25106
mdg,2012,1.11113
mdg,2013,4.41337
mdg,2014,2.15743
mdg,2015,4.72253
mdg,2016,7.61992
mdg,2017,2.84685
mdg,2018,9.99897
mdg,2019,0.26435
mdv,2015,3.99031
mdv,2016,-5.98991
mdv,2017,6.27672
mdv,2018,1.33102
mdv,2019,4.77921
mex,1971,4.06935
mex,1972,8.71637
mex,1973,9.00723
mex,1974,5.64716
mex,1975,3.41606
mex,1976,3.53776
mex,1977,0.71556
mex,1978,7.66007
mex,1979,6.84224
mex,1980,14.68023
mex,1981,10.589
mex,1982,-5.68264
mex,1983,-11.29266
mex,1984,4.88843
mex,1985,4.69369
mex,1986,-10.48083
mex,1987,5.48433
mex,1988,-4.12417
mex,1989,6.24365
mex,1990,7.31327
mex,1991,6.39326
mex,1992,4.43289
mex,1993,4.01406
mex,1994,5.30067
mex,1995,-14.87673
mex,1996,8.92295
mex,1997,10.34492
mex,1998,5.64837
mex,1999,4.99797
mex,2000,3.7493
mex,2001,0.87919
mex,2002,-0.4739
mex,2003,-2.26935
mex,2004,5.91626
mex,2005,0.75678
mex,2006,6.05048
mex,2007,3.04804
mex,2008,-0.26152
mex,2009,-5.44862
mex,2010,5.67325
mex,2011,1.68132
mex,2012,2.01663
mex,2013,-0.13394
mex,2014,5.31393
mex,2015,3.2115
mex,2016,2.08698
mex,2017,2.69246
mex,2018,1.8176
mex,2019,0.97812
mkd,1994,5.91564
mkd,1995,7.33432
mkd,1996,-3.71602
mkd,1997,-4.572
mkd,1998,0.32973
mkd,1999,4.93092
mkd,2000,15.9675
mkd,2001,-1.10773
mkd,2002,-0.07315
mkd,2003,0.08878
mkd,2004,4.75807
mkd,2005,5.65492
mkd,2006,6.34226
mkd,2007,-3.35697
mkd,2008,10.24399
mkd,2009,2.4063
mkd,2010,2.07666
mkd,2011,0.8877
mkd,2012,0.95967
mkd,2013,5.84797
mkd,2014,6.1216
mkd,2015,5.70064
mkd,2016,7.28329
mkd,2017,0.0623
mkd,2018,7.25956
mkd,2019,3.52049
mli,1986,4.73999
mli,1987,4.32768
mli,1988,1.89939
mli,1989,6.47419
mli,1990,-2.66388
mli,1991,9.33774
mli,1992,-5.16325
mli,1993,5.15192
mli,1994,-6.5231
mli,1995,5.52783
mli,1996,7.55317
mli,1997,4.01243
mli,1998,12.59136
mli,1999,3.98131
mli,2000,-2.99341
mli,2001,11.04824
mli,2002,-2.78837
mli,2003,15.53291
mli,2004,1.65946
mli,2005,5.64067
mli,2006,4.89993
mli,2007,1.53393
mli,2008,6.99946
mli,2009,8.19707
mli,2010,8.25395
mli,2011,5.94797
mli,2012,-3.09041
mli,2013,1.82562
mli,2014,11.20048
mli,2015,7.94132
mli,2016,7.45083
mli,2017,0.64135
mli,2018,2.19385
mli,2019,8.96629
mmr,2012,-98.67337
mmr,2013,-47.28954
mmr,2014,5.11306
mmr,2015,10.05639
mmr,2016,2.50681
mmr,2017,3.56236
mmr,2018,6.30036
mmr,2019,7.40092
mne,2007,12.5418
mne,2008,6.75221
mne,2009,-2.93852
mne,2010,-0.15866
mne,2011,3.33715
mne,2012,-2.07525
mne,2013,6.41493
mne,2014,2.18073
mne,2015,4.84457
mne,2016,2.51408
mne,2017,7.90773
mne,2018,5.53114
mne,2019,4.83957
mng,2011,16.80679
mng,2012,27.73102
mng,2013,14.176
mng,2014,3.65096
mng,2015,1.27062
mng,2016,4.89334
mng,2017,1.08831
mng,2018,11.85069
mng,2019,8.6417
moz,1992,-20.16489
moz,1993,14.47917
moz,1994,8.2453
moz,1995,-8.07994
moz,1996,27.25002
moz,1997,18.95272
moz,1998,11.82371
moz,1999,17.79642
moz,2000,-3.27406
moz,2001,7.29898
moz,2002,0.03825
moz,2003,23.60049
moz,2004,13.24056
moz,2005,9.31765
moz,2006,7.89387
moz,2007,10.63743
moz,2008,9.05892
moz,2009,7.95348
moz,2010,0.10443
moz,2011,5.33833
moz,2012,8.72312
moz,2013,4.80534
moz,2014,6.56862
moz,2015,7.06347
moz,2016,1.68198
moz,2017,5.77923
moz,2018,1.68978
moz,2019,3.53255
mrt,1981,4.17251
mrt,1982,-1.15292
mrt,1983,0.48114
mrt,1984,-0.45426
mrt,1985,1.3501
mrt,1986,9.98614
mrt,1987,3.7527
mrt,1988,-0.91211
mrt,1989,7.94374
mrt,1990,-2.65859
mrt,1991,3.37516
mrt,1992,-12.86806
mrt,1993,6.72961
mrt,1994,-0.18691
mrt,1995,17.40767
mrt,1996,4.36753
mrt,1997,-3.87598
mrt,1998,10.06366
mrt,1999,4.54031
mrt,2000,-4.48218
mrt,2001,-5.56481
mrt,2002,9.6274
mrt,2003,12.90309
mrt,2004,1.16115
mrt,2005,8.04189
mrt,2006,5.15254
mrt,2007,-1.07023
mrt,2008,1.10609
mrt,2009,11.04359
mrt,2010,6.61706
mrt,2011,14.58018
mrt,2012,-0.52629
mrt,2013,5.72034
mrt,2014,-10.10131
mrt,2015,4.22597
mrt,2016,12.30324
mrt,2017,5.12481
mrt,2018,9.95113
mrt,2019,6.71631
mus,2007,5.35425
mus,2008,-2.96471
mus,2009,-0.60214
mus,2010,-5.11154
mus,2011,3.28131
mus,2012,6.49416
mus,2013,8.05572
mus,2014,3.84217
mus,2015,4.21501
mus,2016,5.01532
mus,2017,4.27058
mus,2018,5.31122
mus,2019,3.67957
mys,1971,-1.71148
mys,1972,-6.93693
mys,1973,8.9848
mys,1974,28.47134
mys,1975,-11.44736
mys,1976,19.82366
mys,1977,7.57893
mys,1978,13.20967
mys,1979,-2.21567
mys,1980,10.81088
mys,1981,16.85988
mys,1982,-8.99114
mys,1983,9.5247
mys,1984,25.5278
mys,1985,-6.95975
mys,1986,-15.5017
mys,1987,3.21035
mys,1988,18.43299
mys,1989,6.15488
mys,1990,16.62488
mys,1991,15.34318
mys,1992,9.54707
mys,1993,15.8456
mys,1994,10.837
mys,1995,15.23713
mys,1996,11.94472
mys,1997,6.80167
mys,1998,-10.87192
mys,1999,6.37581
mys,2000,9.11467
mys,2001,1.39557
mys,2002,9.12028
mys,2003,7.88348
mys,2004,12.8512
mys,2005,7.56186
mys,2006,8.42699
mys,2007,9.85374
mys,2008,8.63542
mys,2009,-1.57699
mys,2010,3.89426
mys,2011,9.07396
mys,2012,2.73503
mys,2013,4.41493
mys,2014,4.57873
mys,2015,5.43779
mys,2016,4.57478
mys,2017,4.91851
mys,2018,1.61923
mys,2019,7.75005
nam,1991,14.90788
nam,1992,2.46526
nam,1993,2.97276
nam,1994,5.71534
nam,1995,3.47763
nam,1996,5.9046
nam,1997,2.4085
nam,1998,4.14081
nam,1999,0.47535
nam,2000,9.12262
nam,2001,1.81881
nam,2002,6.95591
nam,2003,2.07136
nam,2004,7.12492
nam,2005,-0.39544
nam,2006,11.9291
nam,2007,-2.10664
nam,2008,10.20713
nam,2009,0.6281
nam,2010,3.37324
nam,2011,6.7113
nam,2012,5.23922
nam,2013,10.23249
nam,2014,7.57846
nam,2015,6.77132
nam,2016,1.26339
nam,2017,2.33761
nam,2018,-0.53425
nam,2019,1.1396
ner,1991,1.88634
ner,1992,-2.98625
ner,1993,3.82696
ner,1994,2.67956
ner,1995,7.21708
ner,1996,-2.04292
ner,1997,1.89802
ner,1998,13.40469
ner,1999,0.76477
ner,2000,-1.39081
ner,2001,10.1314
ner,2002,5.51096
ner,2003,1.91979
ner,2004,1.57749
ner,2005,7.31849
ner,2006,4.46087
ner,2007,2.34447
ner,2008,8.03662
ner,2009,1.34272
ner,2010,8.40524
ner,2011,2.35545
ner,2012,7.17552
ner,2013,5.14916
ner,2014,5.55822
ner,2015,6.88917
ner,2016,4.25398
ner,2017,4.15585
ner,2018,9.88282
ner,2019,4.73891
nga,1982,-13.19446
nga,1983,-21.18829
nga,1984,-14.32323
nga,1985,4.29309
nga,1986,-6.08062
nga,1987,-5.68252
nga,1988,11.84705
nga,1989,-4.29809
nga,1990,10.3235
nga,1991,11.50962
nga,1992,5.09072
nga,1993,-16.11551
nga,1994,0.94837
nga,1995,9.28813
nga,1996,10.22499
nga,1997,3.19993
nga,1998,-3.19089
nga,1999,8.55898
nga,2000,6.21083
nga,2001,14.50172
nga,2002,16.21781
nga,2003,7.63071
nga,2004,-0.48809
nga,2005,8.47849
nga,2006,18.1963
nga,2007,3.40869
nga,2008,-5.53441
nga,2009,9.74621
nga,2010,3.36827
nga,2011,-3.24322
nga,2012,14.76419
nga,2013,1.36187
nga,2014,6.42474
nga,2015,-2.82102
nga,2016,-7.10838
nga,2017,-1.9461
nga,2018,1.10779
nga,2019,-0.91647
nic,1995,11.03858
nic,1996,6.29493
nic,1997,5.74479
nic,1998,8.03025
nic,1999,3.62974
nic,2000,2.96892
nic,2001,0.92924
nic,2002,1.27241
nic,2003,1.20372
nic,2004,3.93317
nic,2005,5.28313
nic,2006,-0.58215
nic,2007,5.98114
nic,2008,4.89592
nic,2009,-0.24495
nic,2010,2.1842
nic,2011,4.99509
nic,2012,4.45579
nic,2013,2.72646
nic,2014,8.98607
nic,2015,8.9066
nic,2016,4.9515
nic,2017,4.06247
nic,2018,-5.71246
nic,2019,-0.65626
nld,1971,3.02465
nld,1972,3.71879
nld,1973,6.66726
nld,1974,1.14345
nld,1975,-1.59922
nld,1976,5.78085
nld,1977,1.80968
nld,1978,1.88353
nld,1979,0.93576
nld,1980,0.91552
nld,1981,-0.3646
nld,1982,-0.34631
nld,1983,1.61069
nld,1984,3.87
nld,1985,-0.00081
nld,1986,3.0159
nld,1987,1.44727
nld,1988,2.44818
nld,1989,4.34285
nld,1990,2.15816
nld,1991,3.10893
nld,1992,0.66294
nld,1993,1.88176
nld,1994,4.26516
nld,1995,4.75768
nld,1996,3.58442
nld,1997,4.69967
nld,1998,4.06296
nld,1999,6.36672
nld,2000,4.17062
nld,2001,-0.04633
nld,2002,-0.04814
nld,2003,1.57033
nld,2004,1.0765
nld,2005,0.24488
nld,2006,6.26889
nld,2007,2.5441
nld,2008,-1.89586
nld,2009,-2.56317
nld,2010,2.24065
nld,2011,2.24554
nld,2012,-0.67681
nld,2013,-0.65604
nld,2014,-0.40313
nld,2015,3.82732
nld,2016,0.6447
nld,2017,5.70273
nld,2018,2.74033
nld,2019,1.54797
nor,1971,6.57586
nor,1972,3.21242
nor,1973,6.44313
nor,1974,1.87008
nor,1975,1.5974
nor,1976,2.25473
nor,1977,1.22992
nor,1978,1.45718
nor,1979,3.53509
nor,1980,7.83275
nor,1981,4.79296
nor,1982,0.97565
nor,1983,0.85575
nor,1984,6.5402
nor,1985,5.34005
nor,1986,-1.62229
nor,1987,-1.49552
nor,1988,-3.00736
nor,1989,-1.07502
nor,1990,1.20008
nor,1991,5.07364
nor,1992,1.8512
nor,1993,2.42421
nor,1994,5.12008
nor,1995,5.75495
nor,1996,5.35899
nor,1997,8.74349
nor,1998,2.7934
nor,1999,2.87027
nor,2000,7.71237
nor,2001,4.3979
nor,2002,-1.33612
nor,2003,2.11218
nor,2004,7.40817
nor,2005,10.04407
nor,2006,6.16632
nor,2007,2.41826
nor,2008,2.95271
nor,2009,-7.35712
nor,2010,3.96815
nor,2011,2.42207
nor,2012,4.2386
nor,2013,2.65974
nor,2014,2.20096
nor,2015,-0.66619
nor,2016,-1.5749
nor,2017,2.30442
nor,2018,3.1303
nor,2019,-3.31954
npl,2002,0.79371
npl,2003,2.99062
npl,2004,2.79604
npl,2005,3.3718
npl,2006,2.44552
npl,2007,2.91798
npl,2008,4.4621
npl,2009,5.36092
npl,2010,6.30322
npl,2011,6.03661
npl,2012,4.49768
npl,2013,1.91718
npl,2014,7.38179
npl,2015,0.94002
npl,2016,-1.97065
npl,2017,16.87636
npl,2018,6.90325
npl,2019,7.97076
nzl,1972,7.82816
nzl,1973,9.95697
nzl,1974,-3.80169
nzl,1975,-7.67878
nzl,1976,2.54911
nzl,1977,-3.91752
nzl,1978,1.29084
nzl,1979,0.84398
nzl,1980,-0.3547
nzl,1981,3.79751
nzl,1982,-1.73296
nzl,1983,4.82162
nzl,1984,1.65607
nzl,1985,-0.66234
nzl,1986,7.71347
nzl,1987,3.51356
nzl,1988,4.53703
nzl,1989,0.72413
nzl,1990,-1.15359
nzl,1991,-5.64129
nzl,1992,1.47105
nzl,1993,6.70061
nzl,1994,6.78083
nzl,1995,4.8933
nzl,1996,1.90822
nzl,1997,4.00104
nzl,1998,2.59447
nzl,1999,2.95813
nzl,2000,2.67919
nzl,2001,6.28608
nzl,2002,4.89944
nzl,2003,7.48998
nzl,2004,3.35079
nzl,2005,1.68437
nzl,2006,1.04612
nzl,2007,6.0398
nzl,2008,-4.51562
nzl,2009,4.64422
nzl,2010,2.82376
nzl,2011,4.3081
nzl,2012,1.86372
nzl,2013,6.56892
nzl,2014,3.50528
nzl,2015,4.1831
nzl,2016,5.17886
nzl,2017,5.42585
nzl,2018,2.03248
nzl,2019,4.67572
omn,1999,0.41279
omn,2000,-2.06939
omn,2001,8.58539
omn,2002,12.94807
omn,2003,2.57696
omn,2004,6.96946
omn,2005,-4.86723
omn,2006,37.3358
omn,2007,13.88214
omn,2008,20.84377
omn,2009,-13.24838
omn,2010,2.34396
omn,2011,-15.69049
omn,2012,19.58637
omn,2013,6.22506
omn,2014,2.37465
omn,2015,8.66438
omn,2016,2.71636
omn,2017,5.36895
omn,2018,7.60629
omn,2019,-3.87686
pak,1987,7.03599
pak,1988,7.11998
pak,1989,3.57553
pak,1990,3.12193
pak,1991,3.91204
pak,1992,7.0107
pak,1993,1.46203
pak,1994,4.07427
pak,1995,6.42428
pak,1996,4.47177
pak,1997,0.50619
pak,1998,5.74103
pak,1999,3.42568
pak,2000,2.048
pak,2001,2.59476
pak,2002,2.41427
pak,2003,5.8313
pak,2004,7.25955
pak,2005,5.55295
pak,2006,3.09425
pak,2007,4.51685
pak,2008,0.00778
pak,2009,4.45507
pak,2010,3.04428
pak,2011,3.88916
pak,2012,2.05315
pak,2013,4.53084
pak,2014,5.38602
pak,2015,5.73574
pak,2016,7.09936
pak,2017,6.22695
pak,2018,4.96214
pak,2019,1.34744
