geo,time,sl_tlf_cact_fm_ne_zs
mar,2009,35.53384
mar,2010,34.63597
mar,2011,34.2934
mar,2012,33.61413
mar,2013,34.39211
mar,2014,34.76584
mar,2015,34.5698
mar,2016,33.39904
mco,2016,69.59259
mda,1989,82.34037
mda,2002,91.47823
mda,2003,90.12481
mda,2004,92.65558
mda,2005,94.66029
mda,2006,86.02882
mda,2007,88.2353
mda,2008,87.76933
mda,2009,85.90604
mda,2010,85.91768
mda,2011,86.15924
mda,2012,87.7068
mda,2013,86.69364
mda,2014,85.33675
mda,2015,85.45039
mda,2016,84.83666
mda,2017,83.71323
mda,2018,84.99499
mda,2019,81.30324
mda,2020,80.18638
mdg,1965,100.93495
mdg,1975,78.3769
mdg,1985,64.86875
mdg,2003,91.86087
mdg,2005,94.61968
mdg,2010,96
mdg,2012,97.24174
mdg,2015,93.70025
mdv,1977,69.07217
mdv,1985,30.64246
mdv,1990,26.15504
mdv,1995,38.00324
mdv,2000,52.18179
mdv,2009,56.16176
mdv,2014,57.6143
mdv,2016,56.16347
mdv,2019,59.27319
mex,1960,21.31996
mex,1970,22.24566
mex,1975,28.03826
mex,1978,30.90372
mex,1979,32.23226
mex,1980,36.36583
mex,1988,43.01676
mex,1990,28.54873
mex,1991,41.3338
mex,1992,42.23352
mex,1993,44.6811
mex,1994,44.1139
mex,1995,46.35435
mex,1996,46.36832
mex,1997,48.3542
mex,1998,48.09347
mex,1999,47.55826
mex,2000,48.39434
mex,2001,47.95058
mex,2002,47.65713
mex,2003,48.47462
mex,2004,49.90003
mex,2005,50.94011
mex,2006,52.1556
mex,2007,52.84522
mex,2008,52.87716
mex,2009,54.12658
mex,2010,54.02796
mex,2011,54.60107
mex,2012,55.64864
mex,2013,55.90671
mex,2014,55.01023
mex,2015,55.58548
mex,2016,55.84299
mex,2017,55.36935
mex,2018,56.17164
mex,2019,57.9622
mex,2020,57.15682
mhl,1980,45.5503
mhl,2011,54.47383
mhl,2019,45.6857
mkd,1991,66.71047
mkd,1994,53.80912
mkd,1996,64.12362
mkd,1997,61.95489
mkd,1998,62.61128
mkd,1999,62.35492
mkd,2000,64.75155
mkd,2001,69.35976
mkd,2002,65.10678
mkd,2003,66.17355
mkd,2006,63.30968
mkd,2007,64.99849
mkd,2008,63.18592
mkd,2009,62.24982
mkd,2010,62.57839
mkd,2011,64.41154
mkd,2012,63.85757
mkd,2013,66.12664
mkd,2014,64.74397
mkd,2015,64.47114
mkd,2016,62.60728
mkd,2017,63.13922
mkd,2018,63.79131
mkd,2019,67.97277
mkd,2020,66.90141
mli,1976,18.30401
mli,2004,55.60592
mli,2006,78.09187
mli,2007,87.73125
mli,2010,61.86441
mli,2013,84.772
mli,2014,74.31159
mli,2015,76.7491
mli,2016,65.85366
mli,2017,72.11278
mli,2018,66.66666
mlt,1967,25.23926
mlt,1979,33.85937
mlt,1980,32.91779
mlt,1981,32.27133
mlt,1983,30.63047
mlt,1985,29.03633
mlt,1986,30.91522
mlt,1987,32.27184
mlt,1988,32.38717
mlt,1989,32.70663
mlt,1990,33.268
mlt,1993,35.82928
mlt,1994,33.53496
mlt,1996,35.57733
mlt,1997,36.13813
mlt,1998,36.75614
mlt,1999,38.53755
mlt,2000,42.2017
mlt,2001,41.05307
mlt,2002,43.79067
mlt,2003,43.57922
mlt,2004,40.56778
mlt,2005,44.34031
mlt,2006,44.67273
mlt,2007,47.79075
mlt,2008,50.02991
mlt,2009,51.00541
mlt,2010,51.90327
mlt,2011,53.76473
mlt,2012,59.02778
mlt,2013,61.35517
mlt,2014,63.24029
mlt,2015,64.15623
mlt,2016,66.37792
mlt,2017,68.09191
mlt,2018,70.67123
mlt,2019,72.10971
mlt,2020,74.44085
mmr,1983,52.70436
mmr,1990,41.5
mmr,2015,64.33915
mmr,2017,61.73047
mmr,2018,62.92354
mmr,2019,60.96915
mne,2007,73.16667
mne,2008,72.68212
mne,2009,73.01855
mne,2010,72.89219
mne,2011,75.58787
mne,2012,76.40549
mne,2013,76.83378
mne,2014,77.65832
mne,2015,79.2547
mne,2016,77.00275
mne,2017,76.27772
mne,2018,74.81332
mne,2019,76.51387
mne,2020,76.5803
mng,1998,87.06068
mng,2000,80.90379
mng,2002,94.62225
mng,2003,86.95652
mng,2004,96.41301
mng,2005,94.64046
mng,2006,99.68993
mng,2007,86.22291
mng,2008,85.7732
mng,2009,84.80315
mng,2010,83.74749
mng,2011,82.66486
mng,2012,84.27426
mng,2013,82.39243
mng,2014,82.37605
mng,2015,81.69035
mng,2016,81.46837
mng,2017,82.26593
mng,2018,77.07656
mng,2019,78.16799
mng,2020,77.57149
mnp,1985,63.10707
mnp,1990,86.16036
mnp,1995,84.13817
mnp,2003,98.53405
mnp,2010,85.74005
moz,1970,32.96228
moz,1980,98.017
moz,1997,108.14575
moz,2015,97.56524
mrt,1975,4.74881
mrt,1988,36.85818
mrt,2000,44.18605
mrt,2012,44.63376
mrt,2017,45.587
mus,1962,21.6073
mus,1972,24.76259
mus,1983,35.06056
mus,1984,34.76983
mus,1987,51.08537
mus,1989,52.37692
mus,1990,42.97941
mus,1991,49.69549
mus,1992,50.67592
mus,1993,51.64085
mus,1994,52.71639
mus,1995,48.42736
mus,2000,49.20189
mus,2001,46.07389
mus,2002,48.24771
mus,2003,51.62366
mus,2004,51.13392
mus,2005,53.34864
mus,2006,54.04602
mus,2007,53.19677
mus,2008,54.97361
mus,2009,55.72014
mus,2010,57.72896
mus,2011,57.00521
mus,2012,57.41806
mus,2013,59.89312
mus,2014,59.99467
mus,2015,61.89519
mus,2016,60.93708
mus,2017,61.1568
mus,2018,62.03157
mus,2019,63.00055
mus,2020,68.57714
mwi,1975,76.04702
mwi,1983,94.08491
mwi,1987,93.44995
mwi,1998,95.12288
mwi,2004,98.87767
mwi,2005,93.35247
mwi,2011,87.66582
mwi,2013,87.41158
mwi,2017,72.85841
mwi,2020,72.59624
mys,1980,49.37161
mys,1982,52.11482
mys,1983,53.41666
mys,1984,52.89227
mys,1985,53.64657
mys,1986,54.06571
mys,1987,55.46601
mys,1988,55.50105
mys,1989,54.57306
mys,1990,56.00375
mys,1991,46.88669
mys,1992,55.31463
mys,1993,54.08673
mys,1995,52.98233
mys,1996,55.08305
mys,1997,54.53359
mys,1998,53.30211
mys,1999,53.92973
mys,2000,58.21809
mys,2001,56.87394
mys,2002,57.26024
mys,2003,58.12226
mys,2004,58.40752
mys,2005,57.42685
mys,2011,60.25593
mys,2014,66.61703
mys,2015,67.07997
mys,2016,67.74355
mys,2017,68.36123
mys,2018,68.67695
mys,2019,68.81108
mys,2020,68.62988
nam,1960,27.00326
nam,1991,71.48688
nam,1994,77.54708
nam,1997,76.95588
nam,2000,76.55017
nam,2001,82.12086
nam,2004,72.27635
nam,2008,81.0065
nam,2010,83.4722
nam,2012,85.05361
nam,2013,89.91261
nam,2014,88.27342
nam,2016,84.27273
nam,2018,88.38915
ncl,1963,43.11224
ncl,1969,51.28357
ncl,1996,68.63481
ncl,2009,83.67709
ncl,2014,85.30264
ner,1960,11.5283
ner,1977,7.68492
ner,1988,25.02869
ner,2001,45.03721
ner,2005,43.4376
ner,2011,75.94117
ner,2012,30.16228
ner,2014,73.23796
ner,2017,38.06876
nga,1963,31.47664
nga,1983,45.9534
nga,1986,47.49809
nga,1991,56.60112
nga,2004,76.25118
nga,2011,88.60168
nga,2013,87.62904
nga,2019,79.33658
nic,1963,24.21249
nic,1971,25.89566
nic,1977,40.54672
nic,1980,25.78763
nic,1989,45.08786
nic,1990,46.04075
nic,1991,45.33409
nic,1995,39.56903
nic,1996,39.57771
nic,1998,39.52979
nic,1999,39.54525
nic,2000,55.48629
nic,2001,52.03614
nic,2003,59.10828
nic,2004,56.45569
nic,2005,56.85279
nic,2006,55.62236
nic,2007,54.45161
nic,2008,55.45685
nic,2012,75.80719
nic,2013,74.11307
nic,2014,57.65539
nld,1960,27.39826
nld,1977,39.23855
nld,1979,42.21105
nld,1980,42.28928
nld,1981,44.61919
nld,1982,48.46724
nld,1983,49.61342
nld,1985,51.80938
nld,1986,53.21169
nld,1987,58.36148
nld,1988,59.62059
nld,1989,60.15947
nld,1990,61.96527
nld,1991,63.11637
nld,1992,65.55303
nld,1993,66.4194
nld,1994,67.74606
nld,1995,68.60795
nld,1996,70.00426
nld,1997,70.80537
nld,1998,71.29796
nld,1999,73.507
nld,2000,73.98196
nld,2001,74.95578
nld,2002,75.39126
nld,2003,77.10268
nld,2004,77.90093
nld,2005,77.82286
nld,2006,78.79298
nld,2007,79.822
nld,2008,80.48007
nld,2009,81.32522
nld,2010,82.49016
nld,2011,83.35934
nld,2012,83.64842
nld,2013,83.66051
nld,2014,82.91957
nld,2015,83.84429
nld,2016,84.24982
nld,2017,84.76286
nld,2018,84.91379
nld,2019,85.60183
nld,2020,86.382
nld_curacao,2018,86.31474
nld_curacao,2020,90.98719
nor,1960,28.83777
nor,1970,36.97917
nor,1980,69.43292
nor,1981,71.0397
nor,1982,71.05992
nor,1983,73.39532
nor,1984,74.10145
nor,1985,76.25817
nor,1986,79.49733
nor,1987,81.15942
nor,1988,81.10447
nor,1989,80.73738
nor,1990,81.54249
nor,1991,83.5859
nor,1992,83.54142
nor,1993,84.23545
nor,1994,84.40824
nor,1995,86.86406
nor,1996,86.96396
nor,1997,87.19434
nor,1998,88.07129
nor,1999,89.03176
nor,2000,88.34568
nor,2001,88.90879
nor,2002,90.70786
nor,2003,90.38713
nor,2004,90.90789
nor,2005,90.37193
nor,2006,90.5305
nor,2007,91.50732
nor,2008,91.83143
nor,2009,92.39533
nor,2010,91.67891
nor,2011,92.80595
nor,2012,92.15132
nor,2013,92.67598
nor,2014,94.05599
nor,2015,92.07218
nor,2016,92.80694
nor,2017,93.21802
nor,2018,93.06811
nor,2019,93.93619
nor,2020,94.58428
npl,1961,63.17965
npl,1971,39.04078
npl,1981,51.53451
npl,1991,61.07281
npl,1996,88.43085
npl,1999,90.8264
npl,2003,102.39651
npl,2008,90.73293
npl,2013,90.53738
npl,2014,91.82027
npl,2015,92.46813
npl,2017,48.88559
nru,1966,19.85846
nru,2002,80.159
nru,2011,62.46356
nru,2013,69.03123
nzl,1986,68.78226
nzl,1987,69.86878
nzl,1988,71.18088
nzl,1989,70.78156
nzl,1990,72.59518
nzl,1991,73.44067
nzl,1992,73.75392
nzl,1993,73.6612
nzl,1994,74.71498
nzl,1995,75.27651
nzl,1996,76.75886
nzl,1997,76.78956
nzl,1998,77.43646
nzl,1999,77.98202
nzl,2000,78.05574
nzl,2001,78.94595
nzl,2002,79.13592
nzl,2003,80.39588
nzl,2004,80.25238
nzl,2005,81.02093
nzl,2006,81.14657
nzl,2007,81.64967
nzl,2008,82.54264
nzl,2009,83.15407
nzl,2010,83.12863
nzl,2011,83.60523
nzl,2012,84.47408
nzl,2013,85.04902
nzl,2014,85.28185
nzl,2015,85.18269
nzl,2016,85.56865
nzl,2017,85.64705
nzl,2018,86.23901
nzl,2019,87.25802
nzl,2020,86.38653
omn,2000,21.4346
omn,2003,31.98596
omn,2008,31.40945
omn,2013,31.95506
omn,2016,33.87997
omn,2018,43.25638
omn,2020,44.7086
pak,1961,11.16567
pak,1972,10.47161
pak,1976,8.12486
pak,1977,8.12579
pak,1978,8.07339
pak,1979,8.08857
pak,1980,8.07339
pak,1981,14.52824
pak,1982,14.53327
pak,1983,13.29731
pak,1984,13.26051
pak,1985,10.51906
pak,1986,11.2478
pak,1988,13.32312
pak,1989,44.33781
pak,1990,13.32312
pak,1991,16.71256
pak,1992,16.71256
pak,1993,17.4061
pak,1994,17.83509
pak,1995,15.39677
pak,1997,18.02312
pak,1998,18.51582
pak,2000,19.55032
pak,2002,19.63012
pak,2004,21.7118
pak,2006,23.8232
pak,2007,24.35881
pak,2008,25.17007
pak,2009,26.64894
pak,2010,28.01117
pak,2011,28.46242
pak,2013,28.87066
pak,2014,29.51945
pak,2015,30.37752
pak,2018,27.20598
pak,2019,29.45523
pan,1960,28.38117
pan,1970,35.18884
pan,1979,43.18069
pan,1980,39.43051
pan,1983,42.68075
pan,1984,43.30539
pan,1985,47.46322
pan,1986,45.26385
pan,1988,45.95494
pan,1989,48.232
pan,1990,41.87557
pan,1991,49.61069
pan,1993,50.45336
pan,1994,51.74825
pan,1995,52.35048
pan,1997,53.64428
pan,1998,53.53815
pan,1999,54.19541
pan,2000,52.84238
pan,2001,52.25464
pan,2002,57.62946
pan,2003,58.41734
pan,2004,57.90654
pan,2005,59.19569
pan,2006,57.4594
pan,2007,58.62857
pan,2008,58.39199
pan,2009,59.65888
pan,2010,58.8964
pan,2011,57.95498
pan,2012,60.04013
pan,2013,61.85204
pan,2014,62.78305
pan,2015,64.52027
pan,2016,64.81505
pan,2017,65.78913
pan,2018,66.89664
pan,2019,69.70859
pan,2020,71.83574
pan,2021,63.49919
per,1961,25.5979
per,1972,24.8475
per,1979,39.32938
per,1980,39.52754
per,1981,31.93988
per,1982,39.8481
per,1984,55.32359
per,1986,66.17491
per,1987,64.63594
per,1989,64.0436
per,1990,62.32073
per,1991,60.56181
per,1992,58.09018
per,1993,40.52581
per,1994,60.81665
per,1995,63.77932
per,1997,70.03077
per,1998,69.69621
per,1999,73.14279
per,2000,68.4591
per,2001,74.03918
per,2002,77.59365
per,2003,77.87577
per,2004,79.14401
per,2005,78.48858
per,2006,79.68381
per,2007,81.13644
per,2008,81.50813
per,2009,81.45497
per,2010,83.23699
per,2011,82.62333
per,2012,82.35704
per,2013,81.97967
per,2014,81.58359
per,2015,80.26362
per,2016,81.41998
per,2017,81.87721
per,2018,82.51773
per,2019,82.56459
per,2020,77.18512
phl,1960,33.01784
phl,1970,43.61771
phl,1975,51.87619
phl,1976,54.375
phl,1978,57.50092
phl,1980,30.21248
phl,1983,63.42112
phl,1985,59.74333
phl,1987,57.95918
phl,1988,57.59615
phl,1989,57.52642
phl,1990,58.13356
phl,1991,57.05105
phl,1992,57.91959
phl,1993,58.42092
phl,1994,57.96889
phl,1995,59.72476
phl,1996,59.20194
phl,1997,59.39549
phl,1998,59.46435
phl,1999,61.07851
phl,2000,60.19913
phl,2001,62.66947
phl,2002,63.97723
phl,2003,62.19189
phl,2004,60.8832
phl,2005,62.3469
phl,2006,62.92909
phl,2007,63.18871
phl,2008,62.32577
phl,2009,63.43829
phl,2010,64.01707
phl,2011,64.46205
phl,2012,64.29996
phl,2013,64.55713
phl,2014,65.0179
phl,2015,65.37892
phl,2016,64.01652
phl,2017,61.26568
phl,2018,62.62417
phl,2019,64.15146
phl,2020,63.62004
plw,1995,77.08549
plw,2000,78.86009
plw,2005,77.0557
plw,2014,75.82913
png,1966,98.86082
png,1971,65.16356
png,2000,97.02162
png,2010,97.34586
pol,1960,68.00975
pol,1970,77.56098
pol,1978,76.62185
pol,1988,76.67564
pol,1992,81.967
pol,1993,82.04146
pol,1994,82.8419
pol,1995,82.5487
pol,1996,82.34653
pol,1997,75.9921
pol,1998,76.33517
pol,1999,76.78322
pol,2000,78.08945
pol,2001,78.57255
pol,2002,77.84659
pol,2003,77.54805
pol,2004,76.35778
pol,2005,75.88731
pol,2006,74.99195
pol,2007,74.69724
pol,2008,74.37371
pol,2009,74.53485
pol,2010,74.67441
pol,2011,74.57442
pol,2012,74.8911
pol,2013,74.77099
pol,2014,74.97295
pol,2015,74.99226
pol,2016,74.57575
pol,2017,74.30193
pol,2018,74.61124
pol,2019,74.09231
pol,2020,73.62435
pri,1960,30.45531
pri,1970,41.77527
pri,1976,41.36497
pri,1977,44.18048
pri,1978,44.31004
pri,1979,44.93548
pri,1980,53.82257
pri,1981,47.43419
pri,1982,47.83711
pri,1983,46.12336
pri,1984,46.4496
pri,1985,48.43481
pri,1986,49.12618
pri,1987,49.84673
pri,1988,52.21545
pri,1990,51.05715
pri,1991,50.4688
pri,1992,52.536
pri,1993,55.09908
pri,1995,55.71003
pri,1996,55.42071
pri,1997,56.37121
pri,1998,56.26402
pri,1999,61.11666
pri,2000,59.09245
pri,2002,62.45263
pri,2003,63.44934
pri,2004,62.09239
pri,2005,63.52961
pri,2006,65.76096
pri,2007,65.25334
pri,2008,66.48452
pri,2010,66.47173
pri,2011,67.54564
pri,2012,65.94488
pri,2015,64.93797
prt,1960,18.65245
prt,1970,28.3247
prt,1978,55.64134
prt,1979,58.31056
prt,1980,58.14917
prt,1981,59.73035
prt,1982,59.54179
prt,1984,63.81801
prt,1985,63.72292
prt,1986,61.96185
prt,1987,63.95911
prt,1988,64.78521
prt,1989,65.24627
prt,1990,66.27615
prt,1991,68.72332
prt,1992,69.82917
prt,1993,71.34208
prt,1994,72.37956
prt,1995,72.93632
prt,1996,73.51013
prt,1997,73.64815
prt,1998,73.91057
prt,1999,74.84619
prt,2000,75.63459
prt,2001,76.11791
prt,2002,76.41657
prt,2003,78.28759
prt,2004,78.12141
prt,2005,79.99132
prt,2006,80.1443
prt,2007,80.93999
prt,2008,80.99521
prt,2009,82.18875
prt,2010,83.11514
prt,2011,81.4307
prt,2012,82.50377
prt,2013,83.15418
prt,2014,83.416
prt,2015,83.84027
prt,2016,83.47894
prt,2017,83.7775
prt,2018,84.59627
prt,2019,85.07532
prt,2020,85.00317
pry,1962,26.66451
pry,1972,25.57388
pry,1982,24.52703
pry,1989,62.46928
pry,1990,61.19546
pry,1991,58.66017
pry,1992,61.04287
pry,1993,62.13866
pry,1994,61.43007
pry,1995,69.37432
pry,1996,66.78241
pry,1998,55.73182
pry,1999,56.583
pry,2000,62.71981
pry,2001,62.36061
pry,2002,60.35826
pry,2003,61.61267
pry,2004,66.29462
pry,2005,65.6
pry,2006,61.41402
pry,2007,64.64213
pry,2008,63.39138
pry,2009,65.56189
pry,2010,64.35679
pry,2011,66.93598
pry,2012,72.40754
pry,2013,70.28897
pry,2014,66.71141
pry,2015,67.66077
pry,2016,67.6358
pry,2017,67.96174
pry,2018,70.4252
pry,2019,71.23465
pry,2020,68.63238
pse,2000,18.25468
pse,2001,15.89891
pse,2002,16.28744
pse,2003,19.18298
pse,2004,20.14605
pse,2005,19.69958
pse,2006,21.03099
pse,2007,23.00295
pse,2008,22.78362
pse,2009,22.41621
pse,2010,21.08232
pse,2011,23.05618
pse,2012,23.81451
pse,2013,23.09404
pse,2014,24.19427
pse,2015,25.41667
pse,2016,24.54128
pse,2017,24.77143
pse,2018,25.16691
pse,2019,25.83417
pse,2020,24.7543
pyf,1962,34.27247
pyf,1967,43.44843
pyf,1983,51.87577
pyf,1988,65.3955
pyf,1996,68.50852
pyf,2002,70.10461
pyf,2007,72.9901
pyf,2012,77.49014
qat,1986,29.57307
qat,1997,37.48879
qat,2004,44.27481
qat,2007,51.9802
qat,2009,51.15577
qat,2010,54.40242
qat,2011,54.45048
qat,2012,54.76589
qat,2013,51.90644
qat,2014,57.30665
qat,2015,60.19771
qat,2016,60.50496
qat,2017,61.09369
qat,2018,60.96662
qat,2019,60.4108
qat,2020,60.99217
rou,1966,76.68108
rou,1977,79.48342
rou,1992,76.51942
rou,1995,81.37031
rou,1996,78.96257
rou,1997,81.97171
rou,1998,81.25607
rou,1999,81.80931
rou,2000,81.82713
rou,2001,81.85727
rou,2002,79.19111
rou,2003,77.49526
rou,2004,77.28066
rou,2005,76.17422
rou,2006,76.39732
rou,2007,75.8147
rou,2008,74.57384
rou,2009,74.22795
rou,2010,71.92026
rou,2011,73.4502
rou,2012,72.68155
rou,2013,72.19344
rou,2014,71.93393
rou,2015,70.14115
rou,2016,69.82555
rou,2017,71.01516
rou,2018,70.26486
rou,2019,69.70624
rou,2020,69.29074
rus,1989,78.78749
rus,1992,81.93095
rus,1993,81.05333
rus,1994,80.38655
rus,1995,80.10442
rus,1996,80.24674
rus,1997,80.70707
rus,1998,81.05124
rus,1999,83.55723
rus,2000,83.95804
rus,2001,84.06335
rus,2002,85.54543
rus,2003,85.90643
rus,2004,86.22254
rus,2005,86.49029
rus,2006,86.9248
rus,2007,86.23739
rus,2008,84.86295
rus,2009,85.19275
rus,2010,84.33099
rus,2011,84.70224
rus,2012,84.6988
rus,2013,84.36413
rus,2014,84.32965
rus,2015,84.00636
rus,2016,84.0532
rus,2017,78.00673
rus,2018,78.32305
rus,2019,78.3983
rus,2020,78.68665
rwa,1978,99.17311
rwa,1989,107.53363
rwa,1996,97.68109
rwa,2000,103.68609
rwa,2002,99.67788
rwa,2005,104.05903
rwa,2012,94.84468
rwa,2014,100.33557
rwa,2017,73.00906
rwa,2018,71.65559
rwa,2019,72.1993
rwa,2020,74.18491
sau,1992,18.12156
sau,1999,22.90845
sau,2000,21.13162
sau,2001,20.86466
sau,2002,21.0791
sau,2006,24.99663
sau,2007,24.35226
sau,2008,23.92415
sau,2009,23.4493
sau,2011,25.83344
sau,2012,26.14354
sau,2013,25.63218
sau,2014,26.09029
sau,2015,27.55733
sau,2016,28.37993
sau,2017,25.62173
sau,2018,27.88693
sau,2019,30.60055
sau,2020,36.98458
sdn,1973,24.25093
sdn,1983,36.42446
sdn,1990,31.21449
sdn,1993,34.78611
sdn,1996,38.9454
sdn,2008,47.43203
sdn,2009,31.50685
sdn,2011,40.43677
sen,1988,29.19374
sen,1991,72.47341
sen,2006,49.39601
sen,2011,65.06679
sen,2015,59.47251
sen,2016,62.66327
sen,2017,62.38801
sen,2018,59.49208
sen,2019,58.08151
sgp,1970,35.89744
sgp,1975,43.96671
sgp,1976,46.41356
sgp,1977,48.18343
sgp,1978,50.28815
sgp,1979,51.90878
sgp,1980,54.78046
sgp,1982,55.45198
sgp,1983,55.96667
sgp,1984,56.47247
sgp,1985,56.13815
sgp,1986,57.49212
sgp,1987,59.70244
sgp,1988,60.89449
sgp,1989,61.62362
sgp,1991,61.855
sgp,1992,59.25874
sgp,1993,57.86823
sgp,1994,59.00084
sgp,1995,61.95921
sgp,1996,59.89774
sgp,1997,60.62945
sgp,1998,60.91291
sgp,2005,69.89247
sgp,2012,75.92787
sgp,2013,76.64907
sgp,2014,77.2392
sgp,2015,78.76418
sgp,2016,79.25965
sgp,2017,78.73124
sgp,2018,79.577
sgp,2019,81.07176
sgp,2020,81.14885
slb,2009,98.03088
slb,2013,95.4711
sle,1963,52.22338
sle,2003,100.07739
sle,2004,99.41194
sle,2014,97.72766
sle,2018,91.05031
slv,1961,20.42032
slv,1971,27.04909
slv,1975,38.30111
slv,1978,41.82058
slv,1979,44.80874
slv,1980,46.4985
slv,1990,63.63636
slv,1991,63.90997
slv,1992,49.04242
slv,1993,51.55773
slv,1994,52.99696
slv,1995,51.07632
slv,1996,50.87126
slv,1997,51.34114
slv,1998,55.65379
slv,1999,56.47925
slv,2000,56.36132
slv,2001,56.2579
slv,2002,57.60556
slv,2003,58.08087
slv,2004,56.96219
slv,2005,57.45501
slv,2006,58.71125
slv,2007,57.87481
slv,2008,58.11924
slv,2009,58.74583
slv,2010,59.73446
slv,2011,59.38536
slv,2012,60.15744
slv,2013,62.13729
slv,2014,60.63967
slv,2015,59.83084
slv,2016,60.15514
slv,2017,59.04221
slv,2018,59.20094
slv,2019,59.35658
slv,2020,59.69626
smr,1976,51.32114
smr,1985,67.64746
smr,1986,69.45704
smr,1987,70.01652
smr,1988,70.97086
smr,1989,70.49792
smr,1990,71.05046
smr,1991,71.65268
smr,1992,72.41896
smr,1993,73.67205
smr,1995,71.99789
smr,1996,73.04599
smr,1997,73.81612
smr,1998,74.23724
smr,1999,75.46077
smr,2001,66.42988
smr,2002,67.48885
smr,2003,67.88643
smr,2015,73.17073
som,2019,44.17338
srb,2004,72.75542
srb,2005,70.79365
srb,2006,70.75362
srb,2007,71.70127
srb,2008,71.87345
srb,2009,71.7184
srb,2010,70.34234
srb,2011,68.35193
srb,2012,68.69955
srb,2013,70.82823
srb,2014,72.23871
srb,2015,72.06101
srb,2016,73.5394
srb,2017,74.40926
srb,2018,74.27617
srb,2019,75.09566
srb,2020,75.08879
ssd,2008,93.31248
stp,1981,45.27259
stp,1991,47.8765
stp,2000,53.85852
stp,2006,69.21781
sur,1964,29.4528
sur,1980,37.49772
sur,1987,56.92714
sur,1989,65.74357
sur,1990,64.41349
sur,1992,57.49217
sur,1993,46.47309
sur,1994,52.22584
sur,1995,50.81737
sur,1999,54.2212
sur,2009,66.11603
sur,2010,61.95737
sur,2011,65.69907
sur,2012,67.93582
sur,2013,63.88742
sur,2014,66.16798
sur,2015,65.66979
sur,2016,67.32997
svk,1991,81.73604
svk,1993,78.96848
svk,1994,74.28406
svk,1995,74.77491
svk,1996,76.0955
svk,1997,75.77576
svk,1998,74.98535
svk,1999,76.22491
svk,2000,76.9763
svk,2001,76.875
svk,2002,77.317
svk,2003,77.27405
svk,2004,76.95799
svk,2005,75.04753
svk,2006,74.30413
svk,2007,74.65329
svk,2008,74.69244
svk,2009,73.84028
svk,2010,74.90786
svk,2011,73.69194
svk,2012,74.12608
svk,2013,74.88993
svk,2014,74.8754
svk,2015,76.52084
svk,2016,77.1886
svk,2017,77.77613
svk,2018,77.09777
svk,2019,77.37831
svk,2020,77.89947
svn,1991,79.82871
svn,1993,80.09244
svn,1994,79.85679
svn,1995,78.69868
svn,1996,79.56204
svn,1997,80.88985
svn,1998,80.57359
svn,1999,79.39815
svn,2000,80.58298
svn,2001,79.08739
svn,2002,80.21639
svn,2003,79.49937
svn,2004,80.66881
svn,2005,80.16367
svn,2006,81.13006
svn,2007,80.34047
svn,2008,81.57855
svn,2009,81.91262
svn,2010,81.57169
svn,2011,82.13782
svn,2012,82.85216
svn,2013,81.80088
svn,2014,82.49605
svn,2015,82.48291
svn,2016,84.81735
svn,2017,85.18284
svn,2018,84.01063
svn,2019,84.54574
svn,2020,85.26535
swe,1965,49.79994
swe,1975,71.44973
swe,1976,72.66811
swe,1982,85.96833
swe,1983,87.15273
swe,1984,88.49233
swe,1985,88.99347
swe,1986,93.96874
swe,1987,94.62453
swe,1989,94.7781
swe,1990,91.94735
swe,1991,91.72727
swe,1992,91.84458
swe,1993,91.62828
swe,1994,91.05292
swe,1995,91.95498
swe,1996,87.6949
swe,1997,86.47572
swe,1998,83.83901
swe,1999,86.11111
swe,2000,87.52131
swe,2001,87.46643
swe,2002,87.97004
swe,2003,88.26791
swe,2004,87.87515
swe,2005,87.5857
swe,2006,87.63314
swe,2007,88.0236
swe,2008,87.69614
swe,2009,88.22044
swe,2010,90.8365
swe,2011,91.77711
swe,2012,92.3181
swe,2013,92.49832
swe,2014,92.47959
swe,2015,93.37633
swe,2016,93.59215
swe,2017,93.43979
swe,2018,93.88623
swe,2019,93.96826
swe,2020,92.50887
swz,1966,60.11776
swz,1976,47.89187
swz,1986,43.05058
swz,1997,64.18511
swz,2016,84.38675
syc,1960,62.84951
syc,1971,48.17291
syc,1977,60.13434
syc,1994,80.42976
syc,2011,90.68405
syc,2014,90.89054
syc,2015,89.31846
syc,2016,90.58695
syc,2017,90.51035
syc,2018,93.18916
syc,2019,90.2307
syc,2020,94.9771
syr,1960,9.40446
syr,1970,10.92543
syr,1981,9.03112
syr,1983,15.79017
syr,1984,15.3368
syr,1989,19.02675
syr,1991,22.93393
syr,1993,24.19355
syr,1995,26.3502
syr,1997,15.82633
syr,1998,19.9332
syr,1999,24.79851
syr,2000,25.83271
syr,2001,25.59731
syr,2002,28.76057
syr,2003,24.62423
syr,2006,20.18349
syr,2007,19.13563
syr,2008,20.16991
syr,2009,18.16785
syr,2010,17.9274
syr,2011,20.78652
tca,1960,53.04951
tca,1970,44.14392
tca,1980,67.3679
tcd,1972,27.02006
tcd,1980,27.779
tcd,1988,27.71811
tcd,1993,79.92345
tcd,2018,67.73396
tgo,1960,78.94096
tgo,1970,71.5809
tgo,1980,65.52096
tgo,1981,65.61408
tgo,2006,100.48339
tgo,2011,95.26185
tgo,2015,124.01782
tgo,2017,92.27723
tha,1976,58.64661
tha,1978,85.59091
tha,1979,83.6839
