geo,time,sp_pop_dpnd_ol
khm,2014,6.25776
khm,2015,6.40832
khm,2016,6.61608
khm,2017,6.85799
khm,2018,7.11301
khm,2019,7.35049
khm,2020,7.55634
kir,1960,7.37728
kir,1961,7.40481
kir,1962,7.41081
kir,1963,7.35526
kir,1964,7.28663
kir,1965,7.18974
kir,1966,7.1099
kir,1967,7.01445
kir,1968,6.89683
kir,1969,6.78585
kir,1970,6.69893
kir,1971,6.63922
kir,1972,6.61184
kir,1973,6.58783
kir,1974,6.548
kir,1975,6.49753
kir,1976,6.36918
kir,1977,6.22041
kir,1978,6.06265
kir,1979,5.8926
kir,1980,5.74046
kir,1981,5.83399
kir,1982,5.92296
kir,1983,6.03651
kir,1984,6.16604
kir,1985,6.29527
kir,1986,6.30566
kir,1987,6.28518
kir,1988,6.23628
kir,1989,6.14246
kir,1990,6.05659
kir,1991,6.202
kir,1992,6.31772
kir,1993,6.36706
kir,1994,6.33048
kir,1995,6.22954
kir,1996,6.21462
kir,1997,6.16191
kir,1998,6.06972
kir,1999,5.94996
kir,2000,5.8106
kir,2001,5.92261
kir,2002,5.99746
kir,2003,6.01667
kir,2004,5.99697
kir,2005,5.94549
kir,2006,5.92345
kir,2007,5.92539
kir,2008,5.92971
kir,2009,5.92902
kir,2010,5.91143
kir,2011,5.86045
kir,2012,5.81352
kir,2013,5.77291
kir,2014,5.77018
kir,2015,5.7793
kir,2016,6.01714
kir,2017,6.26696
kir,2018,6.53275
kir,2019,6.7947
kir,2020,7.04097
kor,1960,6.30487
kor,1961,6.41005
kor,1962,6.49634
kor,1963,6.55209
kor,1964,6.5632
kor,1965,6.52744
kor,1966,6.5152
kor,1967,6.46387
kor,1968,6.39479
kor,1969,6.33261
kor,1970,6.28841
kor,1971,6.33967
kor,1972,6.39238
kor,1973,6.439
kor,1974,6.47201
kor,1975,6.49015
kor,1976,6.53877
kor,1977,6.57708
kor,1978,6.60676
kor,1979,6.62732
kor,1980,6.63964
kor,1981,6.68405
kor,1982,6.71375
kor,1983,6.74101
kor,1984,6.78177
kor,1985,6.84473
kor,1986,6.97558
kor,1987,7.1238
kor,1988,7.27787
kor,1989,7.42124
kor,1990,7.54804
kor,1991,7.71458
kor,1992,7.86912
kor,1993,8.02701
kor,1994,8.20723
kor,1995,8.42063
kor,1996,8.6742
kor,1997,8.94861
kor,1998,9.24892
kor,1999,9.58243
kor,2000,9.9533
kor,2001,10.37846
kor,2002,10.84395
kor,2003,11.33066
kor,2004,11.80763
kor,2005,12.25732
kor,2006,12.72978
kor,2007,13.17748
kor,2008,13.62041
kor,2009,14.08982
kor,2010,14.60734
kor,2011,15.14862
kor,2012,15.71663
kor,2013,16.29779
kor,2014,16.89436
kor,2015,17.52938
kor,2016,18.23016
kor,2017,18.99591
kor,2018,19.85805
kor,2019,20.86088
kor,2020,22.03394
kwt,1960,3.14268
kwt,1961,2.9971
kwt,1962,2.90682
kwt,1963,2.85522
kwt,1964,2.82495
kwt,1965,2.80183
kwt,1966,2.97747
kwt,1967,3.11193
kwt,1968,3.22046
kwt,1969,3.32234
kwt,1970,3.43688
kwt,1971,3.45019
kwt,1972,3.42649
kwt,1973,3.36492
kwt,1974,3.29287
kwt,1975,3.26374
kwt,1976,3.21795
kwt,1977,3.16975
kwt,1978,3.08788
kwt,1979,2.96194
kwt,1980,2.81492
kwt,1981,2.71767
kwt,1982,2.60202
kwt,1983,2.46886
kwt,1984,2.33747
kwt,1985,2.23274
kwt,1986,2.1904
kwt,1987,2.17593
kwt,1988,2.16738
kwt,1989,2.14004
kwt,1990,2.08791
kwt,1991,2.17285
kwt,1995,2.00903
kwt,1996,1.98792
kwt,1997,2.01502
kwt,1998,2.07818
kwt,1999,2.16045
kwt,2000,2.25514
kwt,2001,2.38089
kwt,2002,2.52725
kwt,2003,2.69126
kwt,2004,2.8576
kwt,2005,3.01174
kwt,2006,2.96151
kwt,2007,2.89034
kwt,2008,2.81146
kwt,2009,2.73605
kwt,2010,2.67103
kwt,2011,2.6608
kwt,2012,2.65925
kwt,2013,2.66852
kwt,2014,2.6987
kwt,2015,2.76341
kwt,2016,2.93219
kwt,2017,3.12679
kwt,2018,3.35983
kwt,2019,3.65267
kwt,2020,4.02083
lao,1960,4.72257
lao,1961,4.84777
lao,1962,4.95097
lao,1963,5.03597
lao,1964,5.10885
lao,1965,5.17252
lao,1966,5.29122
lao,1967,5.3931
lao,1968,5.47628
lao,1969,5.53854
lao,1970,5.58111
lao,1971,5.67251
lao,1972,5.73983
lao,1973,5.78809
lao,1974,5.82375
lao,1975,5.84927
lao,1976,6.04762
lao,1977,6.23311
lao,1978,6.40466
lao,1979,6.55982
lao,1980,6.69879
lao,1981,6.77653
lao,1982,6.82871
lao,1983,6.85722
lao,1984,6.86322
lao,1985,6.84976
lao,1986,6.8715
lao,1987,6.86691
lao,1988,6.84187
lao,1989,6.80356
lao,1990,6.75621
lao,1991,6.79808
lao,1992,6.82169
lao,1993,6.82567
lao,1994,6.80765
lao,1995,6.76792
lao,1996,6.80466
lao,1997,6.81602
lao,1998,6.80486
lao,1999,6.7745
lao,2000,6.72769
lao,2001,6.72534
lao,2002,6.70511
lao,2003,6.66584
lao,2004,6.60506
lao,2005,6.52449
lao,2006,6.45816
lao,2007,6.3782
lao,2008,6.2935
lao,2009,6.21381
lao,2010,6.14465
lao,2011,6.11902
lao,2012,6.09866
lao,2013,6.08901
lao,2014,6.09822
lao,2015,6.13307
lao,2016,6.22143
lao,2017,6.3232
lao,2018,6.43572
lao,2019,6.55405
lao,2020,6.6765
lbn,1960,11.34779
lbn,1961,11.2208
lbn,1962,11.03847
lbn,1963,10.8178
lbn,1964,10.57777
lbn,1965,10.33227
lbn,1966,10.1942
lbn,1967,10.03575
lbn,1968,9.86641
lbn,1969,9.69301
lbn,1970,9.51601
lbn,1971,9.40872
lbn,1972,9.28038
lbn,1973,9.14565
lbn,1974,9.02065
lbn,1975,8.91276
lbn,1976,9.12853
lbn,1977,9.36667
lbn,1978,9.59084
lbn,1979,9.74819
lbn,1980,9.80908
lbn,1981,9.7621
lbn,1982,9.62216
lbn,1983,9.43517
lbn,1984,9.26418
lbn,1985,9.14439
lbn,1986,9.08384
lbn,1987,9.06045
lbn,1988,9.06838
lbn,1989,9.09976
lbn,1990,9.15025
lbn,1991,8.90014
lbn,1992,8.69802
lbn,1993,8.53655
lbn,1994,8.40681
lbn,1995,8.30329
lbn,1996,8.44818
lbn,1997,8.59488
lbn,1998,8.74121
lbn,1999,8.88323
lbn,2000,9.0175
lbn,2001,9.05641
lbn,2002,9.12153
lbn,2003,9.20238
lbn,2004,9.27545
lbn,2005,9.32445
lbn,2006,9.36411
lbn,2007,9.35083
lbn,2008,9.32013
lbn,2009,9.31892
lbn,2010,9.37425
lbn,2011,9.28465
lbn,2012,9.25856
lbn,2013,9.29433
lbn,2014,9.38888
lbn,2015,9.53843
lbn,2016,9.80643
lbn,2017,10.1195
lbn,2018,10.46664
lbn,2019,10.83069
lbn,2020,11.20334
lbr,1960,5.68278
lbr,1961,5.75662
lbr,1962,5.82065
lbr,1963,5.87104
lbr,1964,5.90201
lbr,1965,5.91243
lbr,1966,5.97056
lbr,1967,6.00228
lbr,1968,6.01163
lbr,1969,6.00393
lbr,1970,5.98283
lbr,1971,6.01528
lbr,1972,6.02804
lbr,1973,6.02596
lbr,1974,6.01363
lbr,1975,5.99465
lbr,1976,6.03602
lbr,1977,6.06399
lbr,1978,6.08149
lbr,1979,6.08793
lbr,1980,6.08495
lbr,1981,6.12873
lbr,1982,6.15568
lbr,1983,6.17112
lbr,1984,6.18061
lbr,1985,6.18885
lbr,1986,6.29569
lbr,1987,6.37247
lbr,1988,6.41359
lbr,1989,6.41325
lbr,1990,6.3664
lbr,1991,6.44892
lbr,1992,6.49622
lbr,1993,6.50841
lbr,1994,6.48687
lbr,1995,6.43098
lbr,1996,6.38567
lbr,1997,6.36098
lbr,1998,6.36116
lbr,1999,6.38963
lbr,2000,6.44799
lbr,2001,6.44287
lbr,2002,6.4208
lbr,2003,6.38613
lbr,2004,6.34513
lbr,2005,6.30079
lbr,2006,6.30707
lbr,2007,6.3167
lbr,2008,6.31701
lbr,2009,6.29063
lbr,2010,6.23297
lbr,2011,6.17362
lbr,2012,6.0802
lbr,2013,5.97332
lbr,2014,5.87689
lbr,2015,5.80341
lbr,2016,5.81172
lbr,2017,5.82783
lbr,2018,5.84922
lbr,2019,5.87136
lbr,2020,5.89331
lby,1960,7.14728
lby,1961,7.06143
lby,1962,6.94619
lby,1963,6.80678
lby,1964,6.64287
lby,1965,6.45962
lby,1966,6.38661
lby,1967,6.28792
lby,1968,6.17611
lby,1969,6.06523
lby,1970,5.96295
lby,1971,5.94058
lby,1972,5.91562
lby,1973,5.88673
lby,1974,5.85023
lby,1975,5.80625
lby,1976,5.79477
lby,1977,5.77103
lby,1978,5.73801
lby,1979,5.69698
lby,1980,5.64997
lby,1981,5.60034
lby,1982,5.5415
lby,1983,5.48348
lby,1984,5.43727
lby,1985,5.40754
lby,1986,5.4605
lby,1987,5.51319
lby,1988,5.56306
lby,1989,5.6068
lby,1990,5.64313
lby,1991,5.69416
lby,1992,5.73557
lby,1993,5.77116
lby,1994,5.80461
lby,1995,5.83841
lby,1996,5.89711
lby,1997,5.94654
lby,1998,5.9864
lby,1999,6.01589
lby,2000,6.03507
lby,2001,6.05586
lby,2002,6.0644
lby,2003,6.06463
lby,2004,6.06013
lby,2005,6.05175
lby,2006,6.10766
lby,2007,6.16027
lby,2008,6.20326
lby,2009,6.22617
lby,2010,6.22375
lby,2011,6.25993
lby,2012,6.27703
lby,2013,6.28625
lby,2014,6.30296
lby,2015,6.33647
lby,2016,6.38302
lby,2017,6.44881
lby,2018,6.52715
lby,2019,6.60739
lby,2020,6.68615
lca,1960,7.9641
lca,1961,8.23932
lca,1962,8.49353
lca,1963,8.6864
lca,1964,8.81152
lca,1965,8.90504
lca,1966,9.15179
lca,1967,9.40104
lca,1968,9.61856
lca,1969,9.79625
lca,1970,9.94954
lca,1971,9.95555
lca,1972,9.94989
lca,1973,9.93285
lca,1974,9.89316
lca,1975,9.86607
lca,1976,9.87398
lca,1977,9.87097
lca,1978,9.83108
lca,1979,9.77806
lca,1980,9.74173
lca,1981,9.77497
lca,1982,9.81285
lca,1983,9.85926
lca,1984,9.90115
lca,1985,9.94827
lca,1986,10.53552
lca,1987,11.16389
lca,1988,11.8122
lca,1989,12.47269
lca,1990,13.16991
lca,1991,13.18317
lca,1992,13.18332
lca,1993,13.18505
lca,1994,13.19711
lca,1995,13.22395
lca,1996,13.07047
lca,1997,12.91907
lca,1998,12.75863
lca,1999,12.58702
lca,2000,12.39185
lca,2001,12.13589
lca,2002,11.86917
lca,2003,11.59707
lca,2004,11.31034
lca,2005,11.03032
lca,2006,11.19411
lca,2007,11.40398
lca,2008,11.6747
lca,2009,12.02083
lca,2010,12.46603
lca,2011,12.52324
lca,2012,12.61813
lca,2013,12.73201
lca,2014,12.86149
lca,2015,13.00369
lca,2016,13.21318
lca,2017,13.43548
lca,2018,13.68382
lca,2019,13.98565
lca,2020,14.34925
lka,1960,8.45981
lka,1961,8.1594
lka,1962,7.84157
lka,1963,7.52242
lka,1964,7.21959
lka,1965,6.94244
lka,1966,6.85784
lka,1967,6.78308
lka,1968,6.71525
lka,1969,6.64725
lka,1970,6.57544
lka,1971,6.63253
lka,1972,6.6766
lka,1973,6.71422
lka,1974,6.75314
lka,1975,6.79789
lka,1976,6.90203
lka,1977,7.00611
lka,1978,7.1084
lka,1979,7.20629
lka,1980,7.29974
lka,1981,7.45009
lka,1982,7.59032
lka,1983,7.72722
lka,1984,7.86895
lka,1985,8.02012
lka,1986,8.17207
lka,1987,8.32493
lka,1988,8.47716
lka,1989,8.62473
lka,1990,8.76565
lka,1991,8.9137
lka,1992,9.04863
lka,1993,9.17145
lka,1994,9.28226
lka,1995,9.38294
lka,1996,9.39937
lka,1997,9.38712
lka,1998,9.35531
lka,1999,9.3159
lka,2000,9.27927
lka,2001,9.43384
lka,2002,9.59089
lka,2003,9.75374
lka,2004,9.92724
lka,2005,10.11867
lka,2006,10.27379
lka,2007,10.42054
lka,2008,10.58148
lka,2009,10.78684
lka,2010,11.06058
lka,2011,11.61985
lka,2012,12.25336
lka,2013,12.9326
lka,2014,13.61205
lka,2015,14.26573
lka,2016,14.88261
lka,2017,15.46311
lka,2018,16.03131
lka,2019,16.62273
lka,2020,17.25947
lso,1960,9.172
lso,1961,9.21527
lso,1962,9.23471
lso,1963,9.22313
lso,1964,9.17606
lso,1965,9.09443
lso,1966,9.05658
lso,1967,8.98257
lso,1968,8.88672
lso,1969,8.79003
lso,1970,8.70287
lso,1971,8.7225
lso,1972,8.73766
lso,1973,8.74361
lso,1974,8.73449
lso,1975,8.7076
lso,1976,8.68953
lso,1977,8.64718
lso,1978,8.58634
lso,1979,8.51305
lso,1980,8.43001
lso,1981,8.44743
lso,1982,8.44941
lso,1983,8.43568
lso,1984,8.4078
lso,1985,8.36426
lso,1986,8.3983
lso,1987,8.42252
lso,1988,8.43645
lso,1989,8.43531
lso,1990,8.4149
lso,1991,8.30258
lso,1992,8.18126
lso,1993,8.06017
lso,1994,7.94155
lso,1995,7.81903
lso,1996,7.74669
lso,1997,7.65237
lso,1998,7.54253
lso,1999,7.42167
lso,2000,7.29274
lso,2001,7.39211
lso,2002,7.46808
lso,2003,7.52039
lso,2004,7.55254
lso,2005,7.56949
lso,2006,7.60473
lso,2007,7.63712
lso,2008,7.67026
lso,2009,7.70744
lso,2010,7.75148
lso,2011,7.78565
lso,2012,7.81076
lso,2013,7.81948
lso,2014,7.8057
lso,2015,7.7699
lso,2016,7.81315
lso,2017,7.84065
lso,2018,7.85651
lso,2019,7.86783
lso,2020,7.87862
ltu,1960,12.20571
ltu,1961,12.55893
ltu,1962,12.91112
ltu,1963,13.27249
ltu,1964,13.6525
ltu,1965,14.05687
ltu,1966,14.45746
ltu,1967,14.8534
ltu,1968,15.2583
ltu,1969,15.69018
ltu,1970,16.15543
ltu,1971,16.59945
ltu,1972,17.03253
ltu,1973,17.42048
ltu,1974,17.71762
ltu,1975,17.90481
ltu,1976,17.96684
ltu,1977,17.94744
ltu,1978,17.84642
ltu,1979,17.6558
ltu,1980,17.37997
ltu,1981,17.04859
ltu,1982,16.62052
ltu,1983,16.17357
ltu,1984,15.80937
ltu,1985,15.58532
ltu,1986,15.5713
ltu,1987,15.66493
ltu,1988,15.84533
ltu,1989,16.07881
ltu,1990,16.34489
ltu,1991,16.81209
ltu,1992,17.29508
ltu,1993,17.77527
ltu,1994,18.22711
ltu,1995,18.6341
ltu,1996,19.21054
ltu,1997,19.73556
ltu,1998,20.21182
ltu,1999,20.64957
ltu,2000,21.05706
ltu,2001,21.61974
ltu,2002,22.17968
ltu,2003,22.73374
ltu,2004,23.26899
ltu,2005,23.77389
ltu,2006,24.21933
ltu,2007,24.59753
ltu,2008,24.91153
ltu,2009,25.17698
ltu,2010,25.41269
ltu,2011,25.91103
ltu,2012,26.40696
ltu,2013,26.91337
ltu,2014,27.44296
ltu,2015,28.00605
ltu,2016,28.57139
ltu,2017,29.25648
ltu,2018,30.12424
ltu,2019,31.15381
ltu,2020,32.26395
lux,1960,15.91952
lux,1961,16.24029
lux,1962,16.53918
lux,1963,16.83091
lux,1964,17.1214
lux,1965,17.40684
lux,1966,17.8483
lux,1967,18.25571
lux,1968,18.63063
lux,1969,18.96622
lux,1970,19.25964
lux,1971,19.54133
lux,1972,19.74263
lux,1973,19.87509
lux,1974,19.94985
lux,1975,19.96653
lux,1976,20.19334
lux,1977,20.36628
lux,1978,20.45075
lux,1979,20.39534
lux,1980,20.178
lux,1981,20.09624
lux,1982,19.86894
lux,1983,19.57069
lux,1984,19.29981
lux,1985,19.1157
lux,1986,19.05391
lux,1987,19.0483
lux,1988,19.10114
lux,1989,19.20391
lux,1990,19.34725
lux,1991,19.5938
lux,1992,19.86836
lux,1993,20.14515
lux,1994,20.38294
lux,1995,20.56066
lux,1996,20.77228
lux,1997,20.90062
lux,1998,20.96992
lux,1999,21.00258
lux,2000,21.01121
lux,2001,21.19246
lux,2002,21.33845
lux,2003,21.44703
lux,2004,21.51302
lux,2005,21.5373
lux,2006,21.3121
lux,2007,21.05859
lux,2008,20.81083
lux,2009,20.60682
lux,2010,20.46871
lux,2011,20.33085
lux,2012,20.22971
lux,2013,20.16052
lux,2014,20.11624
lux,2015,20.09869
lux,2016,20.14146
lux,2017,20.20192
lux,2018,20.2795
lux,2019,20.38764
lux,2020,20.54305
lva,1960,15.69261
lva,1961,15.79459
lva,1962,15.87078
lva,1963,15.954
lva,1964,16.08842
lva,1965,16.29768
lva,1966,16.62928
lva,1967,16.99996
lva,1968,17.38748
lva,1969,17.76208
lva,1970,18.10936
lva,1971,18.48442
lva,1972,18.78027
lva,1973,19.01243
lva,1974,19.20618
lva,1975,19.37642
lva,1976,19.60818
lva,1977,19.81498
lva,1978,19.93801
lva,1979,19.88826
lva,1980,19.62839
lva,1981,19.34939
lva,1982,18.88179
lva,1983,18.33289
lva,1984,17.85005
lva,1985,17.51846
lva,1986,17.41703
lva,1987,17.41573
lva,1988,17.49722
lva,1989,17.63532
lva,1990,17.81262
lva,1991,18.44634
lva,1992,19.12677
lva,1993,19.80944
lva,1994,20.42668
lva,1995,20.93594
lva,1996,21.37746
lva,1997,21.67919
lva,1998,21.89243
lva,1999,22.09186
lva,2000,22.31925
lva,2001,22.8477
lva,2002,23.37941
lva,2003,23.88047
lva,2004,24.30281
lva,2005,24.62352
lva,2006,25.17576
lva,2007,25.66156
lva,2008,26.08959
lva,2009,26.47692
lva,2010,26.83902
lva,2011,27.45572
lva,2012,28.05187
lva,2013,28.64254
lva,2014,29.24006
lva,2015,29.85089
lva,2016,30.23411
lva,2017,30.70627
lva,2018,31.33741
lva,2019,32.09896
lva,2020,32.8995
mac,1960,9.33014
mac,1961,9.36876
mac,1962,9.39067
mac,1963,9.39821
mac,1964,9.35664
mac,1965,9.23224
mac,1966,9.10618
mac,1967,8.89864
mac,1968,8.64531
mac,1969,8.39139
mac,1970,8.15874
mac,1971,8.1745
mac,1972,8.24622
mac,1973,8.36842
mac,1974,8.52952
mac,1975,8.71905
mac,1976,9.09998
mac,1977,9.49747
mac,1978,9.92223
mac,1979,10.42042
mac,1980,11.02308
mac,1981,10.95782
mac,1982,10.91506
mac,1983,10.86841
mac,1984,10.77411
mac,1985,10.63066
mac,1986,10.41707
mac,1987,10.17353
mac,1988,9.93692
mac,1989,9.74482
mac,1990,9.60235
mac,1991,9.8127
mac,1992,10.04748
mac,1993,10.28222
mac,1994,10.48703
mac,1995,10.64441
mac,1996,10.68801
mac,1997,10.70304
mac,1998,10.69492
mac,1999,10.65998
mac,2000,10.58852
mac,2001,10.31934
mac,2002,10.04293
mac,2003,9.78027
mac,2004,9.54655
mac,2005,9.35188
mac,2006,9.11627
mac,2007,8.87351
mac,2008,8.65071
mac,2009,8.50286
mac,2010,8.47469
mac,2011,8.73782
mac,2012,9.11614
mac,2013,9.60436
mac,2014,10.19928
mac,2015,10.90323
mac,2016,11.76296
mac,2017,12.7376
mac,2018,13.82021
mac,2019,14.99518
mac,2020,16.24927
mar,1960,5.69988
mar,1961,5.89235
mar,1962,6.06903
mar,1963,6.22965
mar,1964,6.37242
mar,1965,6.49393
mar,1966,6.6642
mar,1967,6.80876
mar,1968,6.92245
mar,1969,6.99943
mar,1970,7.03751
mar,1971,7.06785
mar,1972,7.06141
mar,1973,7.01932
mar,1974,6.94067
mar,1975,6.82851
mar,1976,6.70457
mar,1977,6.56099
mar,1978,6.41357
mar,1979,6.27909
mar,1980,6.16799
mar,1981,6.11995
mar,1982,6.08381
mar,1983,6.06893
mar,1984,6.08634
mar,1985,6.14202
mar,1986,6.26898
mar,1987,6.41624
mar,1988,6.58338
mar,1989,6.77052
mar,1990,6.97658
mar,1991,7.2129
mar,1992,7.45518
mar,1993,7.69134
mar,1994,7.90503
mar,1995,8.08885
mar,1996,8.24293
mar,1997,8.35981
mar,1998,8.45031
mar,1999,8.52921
mar,2000,8.60614
mar,2001,8.69655
mar,2002,8.78963
mar,2003,8.8847
mar,2004,8.97834
mar,2005,9.0715
mar,2006,9.14655
mar,2007,9.22244
mar,2008,9.29476
mar,2009,9.35492
mar,2010,9.40225
mar,2011,9.40806
mar,2012,9.4028
mar,2013,9.41977
mar,2014,9.5033
mar,2015,9.67823
mar,2016,9.9334
mar,2017,10.26437
mar,2018,10.66104
mar,2019,11.10673
mar,2020,11.59101
mda,1960,9.96291
mda,1961,9.89965
mda,1962,9.83965
mda,1963,9.79147
mda,1964,9.76375
mda,1965,9.75929
mda,1966,9.90034
mda,1967,10.05065
mda,1968,10.18363
mda,1969,10.26682
mda,1970,10.29031
mda,1971,10.34906
mda,1972,10.34977
mda,1973,10.35242
mda,1974,10.41959
mda,1975,10.56985
mda,1976,10.86844
mda,1977,11.21015
mda,1978,11.52671
mda,1979,11.73673
mda,1980,11.81851
mda,1981,11.84667
mda,1982,11.7577
mda,1983,11.62055
mda,1984,11.53322
mda,1985,11.55201
mda,1986,11.76909
mda,1987,12.05422
mda,1988,12.37606
mda,1989,12.69662
mda,1990,12.9977
mda,1991,13.32133
mda,1992,13.60822
mda,1993,13.83434
mda,1994,13.96702
mda,1995,13.9921
mda,1996,14.16274
mda,1997,14.21622
mda,1998,14.1896
mda,1999,14.12503
mda,2000,14.03589
mda,2001,14.09274
mda,2002,14.12587
mda,2003,14.11653
mda,2004,14.03501
mda,2005,13.87031
mda,2006,13.94556
mda,2007,13.96626
mda,2008,13.94832
mda,2009,13.90195
mda,2010,13.8345
mda,2011,13.78026
mda,2012,13.64883
mda,2013,13.49171
mda,2014,13.42589
mda,2015,13.55055
mda,2016,14.1141
mda,2017,14.88809
mda,2018,15.78298
mda,2019,16.66242
mda,2020,17.44381
mdg,1960,6.03546
mdg,1961,6.15224
mdg,1962,6.24132
mdg,1963,6.30834
mdg,1964,6.35892
mdg,1965,6.39656
mdg,1966,6.51978
mdg,1967,6.60904
mdg,1968,6.67656
mdg,1969,6.73917
mdg,1970,6.80441
mdg,1971,6.96044
mdg,1972,7.10238
mdg,1973,7.20866
mdg,1974,7.25093
mdg,1975,7.21909
mdg,1976,7.20491
mdg,1977,7.12809
mdg,1978,7.00432
mdg,1979,6.84926
mdg,1980,6.67341
mdg,1981,6.58903
mdg,1982,6.4803
mdg,1983,6.36042
mdg,1984,6.2437
mdg,1985,6.13816
mdg,1986,6.09584
mdg,1987,6.05196
mdg,1988,6.00388
mdg,1989,5.94806
mdg,1990,5.88415
mdg,1991,5.88551
mdg,1992,5.87188
mdg,1993,5.8488
mdg,1994,5.82254
mdg,1995,5.79661
mdg,1996,5.8066
mdg,1997,5.80415
mdg,1998,5.78882
mdg,1999,5.75937
mdg,2000,5.71651
mdg,2001,5.71615
mdg,2002,5.70032
mdg,2003,5.66938
mdg,2004,5.62229
mdg,2005,5.56052
mdg,2006,5.52499
mdg,2007,5.47647
mdg,2008,5.4183
mdg,2009,5.35254
mdg,2010,5.28256
mdg,2011,5.23527
mdg,2012,5.17964
mdg,2013,5.12965
mdg,2014,5.10188
mdg,2015,5.10433
mdg,2016,5.15565
mdg,2017,5.22338
mdg,2018,5.30075
mdg,2019,5.37924
mdg,2020,5.45544
mdv,1960,4.36431
mdv,1961,4.39652
mdv,1962,4.4253
mdv,1963,4.42807
mdv,1964,4.41501
mdv,1965,4.37182
mdv,1966,4.4387
mdv,1967,4.48395
mdv,1968,4.51732
mdv,1969,4.5383
mdv,1970,4.55356
mdv,1971,4.5765
mdv,1972,4.57967
mdv,1973,4.58105
mdv,1974,4.56088
mdv,1975,4.53858
mdv,1976,4.63276
mdv,1977,4.70748
mdv,1978,4.7701
mdv,1979,4.82403
mdv,1980,4.86917
mdv,1981,4.93746
mdv,1982,4.98874
mdv,1983,5.02997
mdv,1984,5.07677
mdv,1985,5.12405
mdv,1986,5.24311
mdv,1987,5.35145
mdv,1988,5.4547
mdv,1989,5.54335
mdv,1990,5.61317
mdv,1991,5.72017
mdv,1992,5.80574
mdv,1993,5.88821
mdv,1994,5.97411
mdv,1995,6.06762
mdv,1996,6.21245
mdv,1997,6.35321
mdv,1998,6.48613
mdv,1999,6.62191
mdv,2000,6.74873
mdv,2001,6.79364
mdv,2002,6.83435
mdv,2003,6.86848
mdv,2004,6.89344
mdv,2005,6.90492
mdv,2006,6.84791
mdv,2007,6.7806
mdv,2008,6.70054
mdv,2009,6.60466
mdv,2010,6.49333
mdv,2011,6.19289
mdv,2012,5.90477
mdv,2013,5.64384
mdv,2014,5.42648
mdv,2015,5.26297
mdv,2016,5.11814
mdv,2017,4.98297
mdv,2018,4.86323
mdv,2019,4.7626
mdv,2020,4.67853
mex,1960,6.68048
mex,1961,6.8016
mex,1962,6.91934
mex,1963,7.03184
mex,1964,7.13621
mex,1965,7.23057
mex,1966,7.33447
mex,1967,7.42418
mex,1968,7.4959
mex,1969,7.54437
mex,1970,7.5686
mex,1971,7.59973
mex,1972,7.60563
mex,1973,7.59714
mex,1974,7.58782
mex,1975,7.5845
mex,1976,7.61555
mex,1977,7.64963
mex,1978,7.67616
mex,1979,7.68004
mex,1980,7.65609
mex,1981,7.61183
mex,1982,7.54777
mex,1983,7.48066
mex,1984,7.42965
mex,1985,7.40377
mex,1986,7.42213
mex,1987,7.45468
mex,1988,7.4989
mex,1989,7.55144
mex,1990,7.61098
mex,1991,7.68531
mex,1992,7.76756
mex,1993,7.85608
mex,1994,7.94911
mex,1995,8.04564
mex,1996,8.13677
mex,1997,8.22762
mex,1998,8.3175
mex,1999,8.40529
mex,2000,8.49249
mex,2001,8.57695
mex,2002,8.66119
mex,2003,8.75364
mex,2004,8.86325
mex,2005,8.99451
mex,2006,9.08674
mex,2007,9.19003
mex,2008,9.3022
mex,2009,9.42048
mex,2010,9.54664
mex,2011,9.65417
mex,2012,9.76556
mex,2013,9.89299
mex,2014,10.05031
mex,2015,10.24495
mex,2016,10.44232
mex,2017,10.6646
mex,2018,10.9087
mex,2019,11.16997
mex,2020,11.44777
mkd,1960,8.19442
mkd,1961,8.07951
mkd,1962,7.95523
mkd,1963,7.8248
mkd,1964,7.69059
mkd,1965,7.55605
mkd,1966,7.5737
mkd,1967,7.58714
mkd,1968,7.60668
mkd,1969,7.64646
mkd,1970,7.71478
mkd,1971,7.90193
mkd,1972,8.10124
mkd,1973,8.31912
mkd,1974,8.56563
mkd,1975,8.84067
mkd,1976,9.1164
mkd,1977,9.41916
mkd,1978,9.69808
mkd,1979,9.87841
mkd,1980,9.92476
mkd,1981,9.84975
mkd,1982,9.6574
mkd,1983,9.43105
mkd,1984,9.27622
mkd,1985,9.24916
mkd,1986,9.42077
mkd,1987,9.69135
mkd,1988,10.03758
mkd,1989,10.42032
mkd,1990,10.81678
mkd,1991,11.26614
mkd,1992,11.72304
mkd,1993,12.18834
mkd,1994,12.66077
mkd,1995,13.13619
mkd,1996,13.48852
mkd,1997,13.81463
mkd,1998,14.11754
mkd,1999,14.40153
mkd,2000,14.66899
mkd,2001,14.9916
mkd,2002,15.29269
mkd,2003,15.56689
mkd,2004,15.80319
mkd,2005,15.99666
mkd,2006,16.12943
mkd,2007,16.22051
mkd,2008,16.28951
mkd,2009,16.36057
mkd,2010,16.44993
mkd,2011,16.62433
mkd,2012,16.80686
mkd,2013,17.02767
mkd,2014,17.32626
mkd,2015,17.72386
mkd,2016,18.27515
mkd,2017,18.9043
mkd,2018,19.58121
mkd,2019,20.26067
mkd,2020,20.91713
mli,1960,3.99101
mli,1961,4.0655
mli,1962,4.10854
mli,1963,4.12477
mli,1964,4.12032
mli,1965,4.09825
mli,1966,4.26158
mli,1967,4.40075
mli,1968,4.51328
