geo,time,ne_trd_gnfs_zs
esp,2016,63.77262
esp,2017,66.69257
esp,2018,67.60814
esp,2019,66.97933
esp,2020,59.76872
est,1995,139.08747
est,1996,132.97744
est,1997,151.05134
est,1998,156.83824
est,1999,144.11645
est,2000,126.49561
est,2001,126.45699
est,2002,123.31821
est,2003,122.77688
est,2004,129.97821
est,2005,135.93882
est,2006,136.64322
est,2007,133.9876
est,2008,136.68905
est,2009,116.76475
est,2010,143.67822
est,2011,167.39198
est,2012,170.75993
est,2013,166.45283
est,2014,160.24147
est,2015,150.93719
est,2016,150.4087
est,2017,147.56372
est,2018,146.34056
est,2019,143.93711
est,2020,141.86936
eth,2011,48.23294
eth,2012,45.3979
eth,2013,41.47179
eth,2014,40.74108
eth,2015,39.65612
eth,2016,34.89905
eth,2017,31.10363
eth,2018,31.19937
eth,2019,28.8153
eth,2020,24.01823
fin,1970,49.42137
fin,1971,47.44245
fin,1972,47.79033
fin,1973,48.50773
fin,1974,55.21491
fin,1975,50.33257
fin,1976,49.26808
fin,1977,52.38998
fin,1978,52.62594
fin,1979,58.11353
fin,1980,62.94679
fin,1981,61.59666
fin,1982,57.5754
fin,1983,57.41958
fin,1984,56.59933
fin,1985,55.30775
fin,1986,49.98325
fin,1987,49.47871
fin,1988,48.15766
fin,1989,47.87463
fin,1990,45.84153
fin,1991,43.48842
fin,1992,50.2418
fin,1993,58.16493
fin,1994,62.42824
fin,1995,64.07371
fin,1996,65.72201
fin,1997,68.22132
fin,1998,66.96715
fin,1999,66.23988
fin,2000,74.89483
fin,2001,70.27685
fin,2002,69.29946
fin,2003,68.0558
fin,2004,70.9602
fin,2005,76.57921
fin,2006,81.98349
fin,2007,82.8574
fin,2008,86.18434
fin,2009,70.1233
fin,2010,75.46441
fin,2011,78.57958
fin,2012,79.1705
fin,2013,77.09389
fin,2014,74.11272
fin,2015,71.38255
fin,2016,70.8985
fin,2017,75.05314
fin,2018,78.19016
fin,2019,79.60742
fin,2020,72.0754
fji,1980,100.4669
fji,1981,100.4733
fji,1982,92.86079
fji,1983,92.64576
fji,1984,86.72469
fji,1985,89.04588
fji,1986,81.1384
fji,1987,87.37374
fji,1988,107.67196
fji,1989,123.0249
fji,1990,129.5
fji,1991,117.81587
fji,1992,106.79055
fji,1993,111.78196
fji,1994,115.84303
fji,1995,114.14342
fji,1996,121.72603
fji,1997,119.69777
fji,1998,119.36977
fji,1999,122.80223
fji,2000,135.89564
fji,2001,129.99734
fji,2002,126.05258
fji,2003,128.97597
fji,2004,125.12199
fji,2005,117.74008
fji,2006,118.04833
fji,2007,110.38951
fji,2008,127.27226
fji,2009,106.04465
fji,2010,121.22903
fji,2011,124.47526
fji,2012,125.28786
fji,2013,126.35032
fji,2014,110.81231
fji,2015,101.18867
fji,2016,97.17304
fji,2017,96.92883
fji,2018,103.4368
fji,2019,106.56382
fji,2020,70.72753
fra,1960,27.19392
fra,1961,26.67454
fra,1962,25.13443
fra,1963,25.15911
fra,1964,26.00523
fra,1965,25.95457
fra,1966,26.58344
fra,1967,26.60673
fra,1968,26.94532
fra,1969,28.99276
fra,1970,31.41896
fra,1971,32.00896
fra,1972,32.47043
fra,1973,34.40597
fra,1974,42.35577
fra,1975,36.69174
fra,1976,39.59987
fra,1977,40.63597
fra,1978,39.43835
fra,1979,41.03363
fra,1980,43.50267
fra,1981,45.41094
fra,1982,45.25239
fra,1983,45.13983
fra,1984,47.54183
fra,1985,47.01639
fra,1986,40.888
fra,1987,40.29274
fra,1988,41.39222
fra,1989,44.00178
fra,1990,42.73606
fra,1991,42.98368
fra,1992,41.99161
fra,1993,39.90512
fra,1994,41.82624
fra,1995,43.64613
fra,1996,44.32924
fra,1997,48.0335
fra,1998,49.50677
fra,1999,49.76092
fra,2000,55.86125
fra,2001,54.95937
fra,2002,53.07202
fra,2003,50.79783
fra,2004,51.92501
fra,2005,53.98071
fra,2006,56.10342
fra,2007,56.42076
fra,2008,57.39708
fra,2009,50.46245
fra,2010,54.86779
fra,2011,58.79058
fra,2012,59.70206
fra,2013,59.76406
fra,2014,60.4788
fra,2015,61.75169
fra,2016,61.10014
fra,2017,62.96185
fra,2018,64.43795
fra,2019,64.14147
fra,2020,57.76743
fro,1998,85.99755
fro,1999,96.83314
fro,2000,107.56404
fro,2001,100.58733
fro,2002,95.69941
fro,2003,102.89979
fro,2004,87.34576
fro,2005,95.17826
fro,2006,93.25571
fro,2007,100.28636
fro,2008,100.44917
fro,2009,89.38046
fro,2010,91.67605
fro,2011,104.48685
fro,2012,114.96848
fro,2013,110.51287
fro,2014,102.73066
fro,2015,101.60375
fro,2016,99.44514
fro,2017,105.97389
fro,2018,105.04256
fro,2019,106.87322
fsm,1983,87.69953
fsm,1995,91.49147
fsm,1996,102.07692
fsm,1997,106.16829
fsm,1998,101.25548
fsm,1999,94.73895
fsm,2000,90.58883
fsm,2001,95.73206
fsm,2002,89.81441
fsm,2003,94.79353
fsm,2004,93.71764
fsm,2005,92.51955
fsm,2006,95.32243
fsm,2007,98.67244
fsm,2008,109.28948
fsm,2009,108.78782
fsm,2010,105.81365
fsm,2011,106.90462
fsm,2012,111.35891
fsm,2013,113.26135
fsm,2014,105.85997
fsm,2015,105.29647
fsm,2016,100.63503
fsm,2017,101.02425
fsm,2018,100.85146
fsm,2019,105.96556
fsm,2020,88.59169
gab,1960,66.7982
gab,1961,62.87451
gab,1962,62.48266
gab,1963,92.49666
gab,1964,77.84335
gab,1965,80.54054
gab,1966,79.30463
gab,1967,96.10781
gab,1968,97.668
gab,1969,108.70632
gab,1970,87.70948
gab,1971,118.64881
gab,1972,145.34532
gab,1973,116.51146
gab,1974,100.8071
gab,1975,97.42647
gab,1976,91.68405
gab,1977,102.85425
gab,1978,108.67953
gab,1979,95.88892
gab,1980,96.35036
gab,1981,104.05908
gab,1982,101.26167
gab,1983,104.86729
gab,1984,99.29315
gab,1985,119.85338
gab,1986,89.89565
gab,1987,87.91443
gab,1988,78.52202
gab,1989,86.99364
gab,1990,76.89745
gab,1991,80.53494
gab,1992,79.86884
gab,1993,83.34304
gab,1994,99.92669
gab,1995,95.1347
gab,1996,95.6709
gab,1997,98.53626
gab,1998,95.97478
gab,1999,97.73145
gab,2000,101.70193
gab,2001,83.63861
gab,2002,84.75908
gab,2003,80.30261
gab,2004,81.76754
gab,2005,83.9496
gab,2006,88.64941
gab,2007,85.13248
gab,2008,88.99887
gab,2009,83.50458
gab,2010,89.15766
gab,2011,90.49838
gab,2012,92.34281
gab,2013,90.63504
gab,2014,73.52033
gab,2015,73.94978
gab,2016,70.13338
gab,2017,75.06874
gab,2018,77.0366
gab,2019,73.42809
gab,2020,70.43735
gbr,1970,42.74881
gbr,1971,42.39426
gbr,1972,41.34134
gbr,1973,47.1809
gbr,1974,58.42108
gbr,1975,52.45831
gbr,1976,57.09054
gbr,1977,58.58321
gbr,1978,54.65711
gbr,1979,54.33931
gbr,1980,50.99958
gbr,1981,49.08843
gbr,1982,49.31412
gbr,1983,50.51145
gbr,1984,55.08452
gbr,1985,54.62411
gbr,1986,50.23522
gbr,1987,49.60761
gbr,1988,47.09923
gbr,1989,48.41008
gbr,1990,47.97665
gbr,1991,45.05247
gbr,1992,46.03861
gbr,1993,49.45901
gbr,1994,51.58276
gbr,1995,50.63172
gbr,1996,51.88023
gbr,1997,50.68388
gbr,1998,48.9901
gbr,1999,49.31111
gbr,2000,52.1523
gbr,2001,52.67276
gbr,2002,51.21907
gbr,2003,50.08532
gbr,2004,50.19054
gbr,2005,52.46261
gbr,2006,56.60754
gbr,2007,52.72398
gbr,2008,56.22129
gbr,2009,54.17457
gbr,2010,58.25418
gbr,2011,62.43201
gbr,2012,61.10558
gbr,2013,60.85469
gbr,2014,57.98385
gbr,2015,55.91625
gbr,2016,58.07929
gbr,2017,61.35476
gbr,2018,62.31422
gbr,2019,62.92727
gbr,2020,56.10885
geo,1987,82.39437
geo,1988,89.0411
geo,1989,87.5
geo,1990,85.33333
geo,1991,58.85417
geo,1992,101.9437
geo,1993,118.63889
geo,1994,166.90262
geo,1995,67.82868
geo,1996,45.69655
geo,1997,57.75307
geo,1998,53.56667
geo,1999,57.15187
geo,2000,62.6614
geo,2001,63.32993
geo,2002,71.62913
geo,2003,77.63338
geo,2004,79.04075
geo,2005,84.5296
geo,2006,89.12537
geo,2007,88.39341
geo,2008,86.29822
geo,2009,78.19304
geo,2010,82.89905
geo,2011,87.54685
geo,2012,91.94228
geo,2013,95.60209
geo,2014,96.77484
geo,2015,98.76882
geo,2016,96.82582
geo,2017,104.04008
geo,2018,111.75554
geo,2019,118.59937
geo,2020,93.8758
gha,1960,63.63636
gha,1961,62.58065
gha,1962,52.6849
gha,1963,48.63636
gha,1964,43.77023
gha,1965,43.86085
gha,1966,34.2556
gha,1967,37.36702
gha,1968,41.17647
gha,1969,40.07996
gha,1970,44.04604
gha,1971,36
gha,1972,35.91474
gha,1973,37.84633
gha,1974,40.12876
gha,1975,37.80049
gha,1976,31.74992
gha,1977,22.04604
gha,1978,18.04536
gha,1979,22.39388
gha,1980,17.62111
gha,1981,10.07904
gha,1982,6.32034
gha,1983,11.5449
gha,1984,18.81461
gha,1985,24.24384
gha,1986,36.71169
gha,1987,45.84812
gha,1988,42.2455
gha,1989,41.08589
gha,1990,42.72818
gha,1991,42.48835
gha,1992,45.9936
gha,1993,56.66912
gha,1994,62.02115
gha,1995,57.42309
gha,1996,72.20494
gha,1997,85.40184
gha,1998,80.59954
gha,1999,81.7051
gha,2000,116.04843
gha,2001,110.04585
gha,2002,97.48924
gha,2003,97.28715
gha,2004,99.67033
gha,2005,98.17151
gha,2006,65.92144
gha,2007,65.35432
gha,2008,69.51423
gha,2009,71.59474
gha,2010,75.37782
gha,2011,86.29545
gha,2012,93.16804
gha,2013,60.75932
gha,2014,63.83656
gha,2015,76.52127
gha,2016,67.877
gha,2017,70.54836
gha,2018,67.95852
gha,2019,76.8248
gha,2020,68.04328
gin,1986,59.16432
gin,1987,62.3351
gin,1988,57.94714
gin,1989,60.87957
gin,1990,64.51702
gin,1991,60.91646
gin,1992,50.94789
gin,1993,54.60232
gin,1994,48.61484
gin,1995,45.64418
gin,1996,43.54017
gin,1997,42.41507
gin,1998,48.21068
gin,1999,47.67305
gin,2000,53.48172
gin,2001,58.59691
gin,2002,55.44824
gin,2003,51.14214
gin,2004,50.44222
gin,2005,69.89673
gin,2006,69.3863
gin,2007,71.12104
gin,2008,64.18425
gin,2009,69.81535
gin,2010,73.54657
gin,2011,85.95467
gin,2012,86.67432
gin,2013,80.42644
gin,2014,76.77196
gin,2015,72.44273
gin,2016,111.83946
gin,2017,101.25163
gin,2018,88.98411
gin,2019,72.24689
gin,2020,90.22789
gmb,1966,79.74794
gmb,1967,87.71132
gmb,1968,90.98379
gmb,1969,91.48459
gmb,1970,78.70041
gmb,1971,69.54856
gmb,1972,74.5288
gmb,1973,77.48375
gmb,1974,82.68853
gmb,1975,88.32317
gmb,1976,87.41174
gmb,1977,84.25262
gmb,1978,93.5692
gmb,1979,98.21477
gmb,1980,106.33468
gmb,1981,110.71812
gmb,1982,103.97255
gmb,1983,112.97054
gmb,1984,115.91413
gmb,1985,97.78147
gmb,1986,102.72247
gmb,1987,108.70499
gmb,1988,108.819
gmb,1989,120.3374
gmb,1990,131.48542
gmb,1991,64.10295
gmb,1992,67.44308
gmb,1993,64.62992
gmb,1994,49.91608
gmb,1995,59.2768
gmb,1996,50.95439
gmb,1997,48.3175
gmb,1998,53.87096
gmb,1999,52.4133
gmb,2000,56.35982
gmb,2001,46.92926
gmb,2002,59.64295
gmb,2003,68.85879
gmb,2004,49.9343
gmb,2005,50.01872
gmb,2006,50.37447
gmb,2007,44.29384
gmb,2008,39.0891
gmb,2009,41.77739
gmb,2010,41.01252
gmb,2011,42.6397
gmb,2012,47.70067
gmb,2013,45.46192
gmb,2014,58.25793
gmb,2015,52.93751
gmb,2016,46.0214
gmb,2017,53.31906
gmb,2018,63.10911
gmb,2019,53.29969
gmb,2020,44.8874
gnb,1970,34.18859
gnb,1971,38.47007
gnb,1972,39.98573
gnb,1973,46.78632
gnb,1974,44.26679
gnb,1975,31.13162
gnb,1976,33.20792
gnb,1977,41.90651
gnb,1978,43.78779
gnb,1979,48.79866
gnb,1980,54.52945
gnb,1981,46.91172
gnb,1982,49.12543
gnb,1983,38.26287
gnb,1984,64.68262
gnb,1985,67.46752
gnb,1986,37.07032
gnb,1987,50.32315
gnb,1988,63.60909
gnb,1989,55.08024
gnb,1990,46.9705
gnb,1991,47.77361
gnb,1992,55.01438
gnb,1993,41.5863
gnb,1994,50.76378
gnb,1995,46.81043
gnb,1996,42.36017
gnb,1997,60.8999
gnb,1998,50.28654
gnb,1999,67.67765
gnb,2000,54.87335
gnb,2001,48.01758
gnb,2002,41.1844
gnb,2003,43.27162
gnb,2004,44.84511
gnb,2005,41.31838
gnb,2006,40.4492
gnb,2007,54.14182
gnb,2008,52.64205
gnb,2009,54.07188
gnb,2010,50.1304
gnb,2011,56.62101
gnb,2012,41.17299
gnb,2013,44.08039
gnb,2014,51.59301
gnb,2015,59.78154
gnb,2016,57.81222
gnb,2017,60.84702
gnb,2018,56.01812
gnb,2019,55.37259
gnb,2020,43.63584
gnq,2005,131.02447
gnq,2006,118.53278
gnq,2007,134.08379
gnq,2008,128.68801
gnq,2009,122.21208
gnq,2010,144.66823
gnq,2011,114.37735
gnq,2012,116.67542
gnq,2013,106.89328
gnq,2014,104.3792
gnq,2015,98.87806
gnq,2016,92.60073
gnq,2017,102.42826
gnq,2018,103.64568
gnq,2019,94.50576
gnq,2020,89.77527
grc,1960,24.47376
grc,1961,23.60474
grc,1962,23.10852
grc,1963,24.34395
grc,1964,24.36478
grc,1965,24.67065
grc,1966,24.96874
grc,1967,24.22316
grc,1968,23.63717
grc,1969,23.2945
grc,1970,23.10993
grc,1971,23.31922
grc,1972,25.3177
grc,1973,31.73034
grc,1974,35.47688
grc,1975,35.32296
grc,1976,34.87869
grc,1977,34.66159
grc,1978,33.13659
grc,1979,35.53222
grc,1980,44.58582
grc,1981,47.14033
grc,1982,41.85153
grc,1983,41.17555
grc,1984,40.89849
grc,1985,40.38798
grc,1986,42.65205
grc,1987,42.31836
grc,1988,39.61323
grc,1989,40.78386
grc,1990,40.12831
grc,1991,38.59279
grc,1992,38.82259
grc,1993,37.0259
grc,1994,36.16312
grc,1995,37.10788
grc,1996,37.49623
grc,1997,39.27423
grc,1998,42.26828
grc,1999,47.3776
grc,2000,58.41568
grc,2001,56.13997
grc,2002,50.349
grc,2003,48.19005
grc,2004,49.89844
grc,2005,50.90086
grc,2006,52.85024
grc,2007,57.52437
grc,2008,59.32972
grc,2009,47.74385
grc,2010,51.19729
grc,2011,56.83396
grc,2012,62.06128
grc,2013,62.8765
grc,2014,66.52633
grc,2015,65.27769
grc,2016,64.0192
grc,2017,71.57895
grc,2018,80.15003
grc,2019,81.99084
grc,2020,71.58292
grl,2003,87.2972
grl,2004,88.15244
grl,2005,99.70793
grl,2006,89.69386
grl,2007,94.96705
grl,2008,107.37322
grl,2009,85.75737
grl,2010,110.47237
grl,2011,130.54794
grl,2012,100.9784
grl,2013,95.91167
grl,2014,87.08858
grl,2015,83.10138
grl,2016,85.83767
grl,2017,84.20726
grl,2018,89.96614
grl,2019,89.87923
gtm,1960,27.17517
gtm,1961,25.44813
gtm,1962,25.20986
gtm,1963,30.21856
gtm,1964,33.47703
gtm,1965,36.39778
gtm,1966,38.07435
gtm,1967,35.72067
gtm,1968,35.15057
gtm,1969,35.23377
gtm,1970,36.34979
gtm,1971,35.98347
gtm,1972,37.44349
gtm,1973,41.08672
gtm,1974,48.07212
gtm,1975,45.25632
gtm,1976,49.15584
gtm,1977,50.71253
gtm,1978,48.73818
gtm,1979,47.1996
gtm,1980,47.10549
gtm,1981,40.69126
gtm,1982,33.47482
gtm,1983,27.54696
gtm,1984,28.15311
gtm,1985,24.93225
gtm,1986,30.64402
gtm,1987,38.14296
gtm,1988,38.03991
gtm,1989,39.78155
gtm,1990,45.86949
gtm,1991,39.52026
gtm,1992,45.36225
gtm,1993,43.77893
gtm,1994,42.37089
gtm,1995,44.68943
gtm,1996,40.39295
gtm,1997,41.55195
gtm,1998,44.42374
gtm,1999,46.36051
gtm,2000,49.14559
gtm,2001,70.66903
gtm,2002,67.10481
gtm,2003,67.00234
gtm,2004,70.21487
gtm,2005,67.1037
gtm,2006,67.91192
gtm,2007,69.00136
gtm,2008,65.17873
gtm,2009,58.04069
gtm,2010,63.12519
gtm,2011,65.04705
gtm,2012,61.95942
gtm,2013,56.68522
gtm,2014,55.08328
gtm,2015,49.89345
gtm,2016,46.37274
gtm,2017,46.06942
gtm,2018,47.08843
gtm,2019,45.59652
gtm,2020,41.84062
gum,2002,68.88627
gum,2003,64.02354
gum,2004,68.00207
gum,2005,66.43722
gum,2006,72.77017
gum,2007,79.46327
gum,2008,78.27394
gum,2009,72.0174
gum,2010,72.03475
gum,2011,77.78892
gum,2012,76.75214
gum,2013,79.53325
gum,2014,78.36007
gum,2015,71.33989
gum,2016,70.41179
gum,2017,69.26659
gum,2018,72.88779
gum,2019,77.82841
gum,2020,64.09993
guy,1960,105.68883
guy,1961,105.05336
guy,1962,101.52603
guy,1963,109.06074
guy,1964,110.63193
guy,1965,112.91034
guy,1966,115.14918
guy,1967,117.23489
guy,1968,113.38411
guy,1969,114.68111
guy,1970,113.46154
guy,1971,113.10051
guy,1972,116.23561
guy,1973,121.0763
guy,1974,134.76485
guy,1975,149.78526
guy,1976,157.08124
guy,1977,141.97564
guy,1978,126.18127
guy,1979,129.0325
guy,1980,174.92705
guy,1981,161.23358
guy,1982,122.86307
guy,1983,110.4564
guy,1984,95.52014
guy,1985,109.96923
guy,1986,99.51613
guy,1987,170.33092
guy,1988,131.56114
guy,1989,139.87417
guy,1990,142.56623
guy,1991,222.60909
guy,1992,274.97312
guy,1993,245.36944
guy,1994,222.06784
guy,1995,213.32717
guy,1996,211.33753
guy,1997,209.13667
guy,1998,203.84243
guy,1999,201.05931
guy,2000,206.76737
guy,2001,199.577
guy,2002,196.72508
guy,2003,189.16249
guy,2004,200.72529
guy,2005,194.35076
hkg,1961,173.68209
hkg,1962,165.00518
hkg,1963,153.27515
hkg,1964,153.50774
hkg,1965,141.08794
hkg,1966,155.34939
hkg,1967,156.60097
hkg,1968,175.04385
hkg,1969,181.11334
hkg,1970,178.67221
hkg,1971,174.50995
hkg,1972,160.83258
hkg,1973,164.52924
hkg,1974,168.47587
hkg,1975,161.20712
hkg,1976,168.20413
hkg,1977,160.19049
hkg,1978,170.15458
hkg,1979,177.97073
hkg,1980,178.00709
hkg,1981,182.58477
hkg,1982,169.17324
hkg,1983,186.32922
hkg,1984,199.91145
hkg,1985,197.80029
hkg,1986,200.30731
hkg,1987,215.12729
hkg,1988,231.34038
hkg,1989,225.1956
hkg,1990,226.00024
hkg,1991,231.86513
hkg,1992,240.13282
hkg,1993,233.96913
hkg,1994,237.428
hkg,1995,256.89827
hkg,1996,244.85376
hkg,1997,233.44029
hkg,1998,221.13328
hkg,1999,220.27231
hkg,2000,247.65402
hkg,2001,240.84898
hkg,2002,255.99646
hkg,2003,292.45466
hkg,2004,326.84105
hkg,2005,342.68921
hkg,2006,359.20866
hkg,2007,362.14946
hkg,2008,376.65681
hkg,2009,348.39755
hkg,2010,404.77056
hkg,2011,421.85471
hkg,2012,430.56853
hkg,2013,442.62002
hkg,2014,425.97587
hkg,2015,389.40595
hkg,2016,371.75111
hkg,2017,376.82783
hkg,2018,376.93398
hkg,2019,353.79468
hkg,2020,351.66399
hnd,1960,44.42127
hnd,1961,44.24481
hnd,1962,44.5648
hnd,1963,46.80644
hnd,1964,47.22101
hnd,1965,54.08434
hnd,1966,58.69625
hnd,1967,59.07039
hnd,1968,62.02845
hnd,1969,58.8473
hnd,1970,62.01936
hnd,1971,60.19152
hnd,1972,57.47198
hnd,1973,65.31507
hnd,1974,76.2204
hnd,1975,70.37367
hnd,1976,71.88428
hnd,1977,74.09405
hnd,1978,70.89332
hnd,1979,74.69799
hnd,1980,78.39573
hnd,1981,72.11479
hnd,1982,55.31022
hnd,1983,56.66681
hnd,1984,58.2376
hnd,1985,56.53455
hnd,1986,54.70312
hnd,1987,48.71957
hnd,1988,55.24531
hnd,1989,63.77734
hnd,1990,71.00807
hnd,1991,74.64673
hnd,1992,76.25625
hnd,1993,84.35248
hnd,1994,100.31783
hnd,1995,102.44888
hnd,1996,115.45085
hnd,1997,118.84836
hnd,1998,122.05047
hnd,1999,120.12609
hnd,2000,120.39216
hnd,2001,115.94307
hnd,2002,117.99745
hnd,2003,122.24828
hnd,2004,135.46176
hnd,2005,136.48977
hnd,2006,133.13184
hnd,2007,135.07063
hnd,2008,135.74896
hnd,2009,96.90501
hnd,2010,109.44184
hnd,2011,122.2169
hnd,2012,121.18822
hnd,2013,116.30605
hnd,2014,112.9751
hnd,2015,107.26441
hnd,2016,99.81572
hnd,2017,101.81311
hnd,2018,103.55116
hnd,2019,98.02759
hnd,2020,85.75375
hrv,1995,62.58523
hrv,1996,66.8679
hrv,1997,74.70268
hrv,1998,64.8438
hrv,1999,66.14605
hrv,2000,74.44208
hrv,2001,79.35917
hrv,2002,81.15029
hrv,2003,81.53985
hrv,2004,81.68726
hrv,2005,81.53542
hrv,2006,83.66898
hrv,2007,83.552
hrv,2008,82.46158
hrv,2009,70.39701
hrv,2010,73.28027
hrv,2011,78.43525
hrv,2012,79.7098
hrv,2013,81.71279
hrv,2014,85.93789
hrv,2015,91.36136
hrv,2016,92.86805
hrv,2017,97.88671
hrv,2018,99.85236
hrv,2019,101.80364
hrv,2020,90.80772
hti,1988,48.77836
hti,1989,40.56313
hti,1990,46.41485
hti,1991,39.80749
hti,1992,32.53769
hti,1993,48.75227
hti,1994,31.13364
hti,1995,37.84782
hti,1996,40.22338
hti,1997,36.89405
hti,1998,36.52079
hti,1999,41.94848
hti,2000,27.40684
hti,2001,27.81861
hti,2002,27.58622
hti,2003,39.08867
hti,2004,34.46318
hti,2005,34.21402
hti,2006,37.65167
hti,2007,33.22224
hti,2008,35.96487
hti,2009,33.0965
hti,2010,44.72187
hti,2011,42.42489
hti,2012,40.25824
hti,2013,40.32533
hti,2014,42.37588
hti,2015,42.05952
hti,2016,45.07416
hti,2017,45.75664
hti,2018,47.26435
hti,2019,49.162
hti,2020,37.41389
hun,1991,58.36128
hun,1992,55.44136
hun,1993,53.56101
hun,1994,56.46018
hun,1995,78.38471
hun,1996,83.29221
hun,1997,94.84872
hun,1998,107.4299
hun,1999,114.02577
hun,2000,137.4066
hun,2001,131.04507
hun,2002,118.32011
hun,2003,116.60617
hun,2004,123.42233
hun,2005,127.78425
hun,2006,148.96275
hun,2007,155.45296
hun,2008,158.27651
hun,2009,144.95016
hun,2010,157.39848
hun,2011,166.36556
hun,2012,165.59327
hun,2013,164.28765
hun,2014,168.34071
hun,2015,167.27213
hun,2016,164.37033
hun,2017,165.20075
hun,2018,163.23897
hun,2019,161.23622
hun,2020,157.25836
idn,1960,24.09021
idn,1961,24.6756
idn,1962,10.56101
idn,1963,18.4181
idn,1964,25.31717
idn,1965,11.01223
idn,1966,34.8528
idn,1967,25.64284
idn,1968,26.44632
idn,1969,23.84106
idn,1970,28.68263
idn,1971,31.06209
idn,1972,35.41192
idn,1973,39.53416
idn,1974,50.41838
idn,1975,44.52126
idn,1976,43.00659
idn,1977,43.5702
idn,1978,42.71476
idn,1979,53.65554
idn,1980,52.65405
idn,1981,53.1773
idn,1982,48.67623
idn,1983,56.55924
idn,1984,50.11062
idn,1985,44.71837
idn,1986,41.00954
idn,1987,46.97425
idn,1988,47.25456
idn,1989,49.08188
idn,1990,52.89186
idn,1991,54.83956
idn,1992,57.42743
idn,1993,50.52339
idn,1994,51.8771
idn,1995,53.95859
idn,1996,52.26474
idn,1997,55.99386
idn,1998,96.18619
idn,1999,62.94391
idn,2000,71.43688
idn,2001,69.79321
idn,2002,59.07946
idn,2003,53.61649
idn,2004,59.76129
idn,2005,63.98794
idn,2006,56.65713
idn,2007,54.82925
idn,2008,58.5614
idn,2009,45.51212
idn,2010,46.70127
idn,2011,50.18001
idn,2012,49.5829
idn,2013,48.63737
idn,2014,48.08018
idn,2015,41.93764
idn,2016,37.42134
idn,2017,39.3555
idn,2018,43.07431
idn,2019,37.44878
idn,2020,33.19059
ind,1960,11.29683
ind,1961,10.26116
ind,1962,10.20079
ind,1963,10.18734
ind,1964,9.41055
ind,1965,8.51903
ind,1966,10.81424
ind,1967,9.98106
ind,1968,8.98174
ind,1969,7.74478
ind,1970,7.66177
ind,1971,7.66961
ind,1972,7.7364
ind,1973,8.9321
ind,1974,10.85189
ind,1975,12.29398
ind,1976,12.8012
ind,1977,12.6481
ind,1978,12.90301
ind,1979,14.9188
ind,1980,15.38458
ind,1981,14.50726
ind,1982,14.12593
ind,1983,13.69059
ind,1984,14.00938
ind,1985,12.90004
ind,1986,12.21927
ind,1987,12.58481
ind,1988,13.49045
ind,1989,15.16813
ind,1990,15.50626
ind,1991,16.98773
ind,1992,18.4331
ind,1993,19.65154
ind,1994,20.07814
ind,1995,22.86745
ind,1996,21.92949
ind,1997,22.61939
ind,1998,23.69947
ind,1999,24.8156
ind,2000,26.90092
ind,2001,25.99325
ind,2002,29.50866
ind,2003,30.59244
ind,2004,37.50381
ind,2005,42.00167
ind,2006,45.72448
ind,2007,45.68627
ind,2008,53.36822
ind,2009,46.27287
ind,2010,49.25521
ind,2011,55.62388
ind,2012,55.79372
ind,2013,53.84413
ind,2014,48.92219
ind,2015,41.92291
ind,2016,40.08249
ind,2017,40.7425
ind,2018,43.59866
ind,2019,39.38677
ind,2020,37.871
irl,1970,74.42604
irl,1971,72.20384
irl,1972,67.62917
irl,1973,75.23564
irl,1974,90.67668
irl,1975,83.0467
irl,1976,91.23844
irl,1977,97.99986
irl,1978,99.71219
irl,1979,105.29916
irl,1980,102.30312
irl,1981,100.97459
irl,1982,93.96966
irl,1983,97.73648
irl,1984,108.30547
irl,1985,107.76137
irl,1986,97.12548
irl,1987,100.74422
irl,1988,105.21844
irl,1989,112.46534
irl,1990,105.02945
irl,1991,106.44023
irl,1992,109.54547
irl,1993,116.6027
irl,1994,126.48892
irl,1995,136.10315
irl,1996,138.86816
irl,1997,142.2695
irl,1998,157.77242
irl,1999,159.87103
irl,2000,174.95456
irl,2001,174.84073
irl,2002,163.71935
irl,2003,146.5315
irl,2004,146.58753
irl,2005,148.17558
irl,2006,150.0218
irl,2007,153.39686
irl,2008,160.03944
irl,2009,173.59149
irl,2010,189.83959
irl,2011,187.81423
irl,2012,191.10366
irl,2013,188.78433
irl,2014,201.87061
irl,2015,215.16396
irl,2016,227.40195
irl,2017,220.1507
irl,2018,217.42522
irl,2019,252.33506
irl,2020,239.95103
irn,1960,31.23754
irn,1961,29.59524
irn,1962,28.176
irn,1963,27.79091
irn,1964,32.72865
irn,1965,32.62604
irn,1966,33.90698
irn,1967,36.95544
irn,1968,37.99194
irn,1969,39.07814
irn,1970,39.66701
irn,1971,44.42803
irn,1972,44.45345
irn,1973,54.09789
irn,1974,71.40469
irn,1975,76.11562
irn,1976,65.43508
irn,1977,59.88808
irn,1978,45.69457
irn,1979,42.80583
irn,1980,42.48267
irn,1981,40.31311
irn,1982,38.06352
irn,1983,38.73011
irn,1984,27.93414
irn,1985,23.17239
irn,1986,14.14485
irn,1987,17.88485
irn,1988,21.58398
irn,1989,27.93503
irn,1990,37.08057
irn,1991,44.19417
irn,1992,40.39793
irn,1993,46.04086
irn,1994,41.60914
irn,1995,35.14424
irn,1996,35.2213
irn,1997,32.64956
irn,1998,29.22822
irn,1999,34.88541
irn,2000,41.25725
irn,2001,40.53557
irn,2002,48.17269
