geo,time,dt_nfl_imfn_cd
gmb,1993,-2387831.2
gmb,1994,-3918123.1
gmb,1995,-6226742.6
gmb,1996,-7447657.2
gmb,1997,-6371296.8
gmb,1998,-229295.4
gmb,1999,1171855.4
gmb,2000,7465568.3
gmb,2001,8534812.1
gmb,2002,3742167.1
gmb,2004,-11199568.5
gmb,2005,-2029865.2
gmb,2006,-4043427.8
gmb,2007,2441773.9
gmb,2008,6323022.1
gmb,2009,15764171
gmb,2010,3044235.4
gmb,2011,3678601.3
gmb,2012,13946730.9
gmb,2013,846651.6
gmb,2014,-3207942.8
gmb,2015,5499958.9
gmb,2016,-5943890.2
gmb,2017,8902861
gmb,2018,-7832062.6
gmb,2019,-6322582.7
gmb,2020,22176236.1
gnb,1977,-934060
gnb,1978,1001914
gnb,1979,1421257.8
gnb,1981,2200000
gnb,1982,-300000
gnb,1983,-400000
gnb,1984,1500000
gnb,1985,-900000
gnb,1986,-1080000
gnb,1987,-306499.1
gnb,1988,-1260890.1
gnb,1989,-901196.8
gnb,1999,2912546
gnb,2000,1872987.1
gnb,2002,-344434.8
gnb,2003,-2235282.4
gnb,2004,-2236356.9
gnb,2005,-262966.5
gnb,2008,5611682.1
gnb,2009,2737906.4
gnb,2010,-8125590.7
gnb,2014,0
grd,1975,983785.5
grd,1976,473363.5
grd,1977,249861.1
grd,1978,770221.4
grd,1979,421209.1
grd,1980,-33588.5
grd,1981,5809438.6
grd,1982,-900000
grd,1983,1120129
grd,1984,-1041219.7
grd,1985,-2513308.7
grd,1986,-1984202.6
grd,1987,-880202.5
grd,1988,-833424.1
grd,1989,-647374.6
grd,1990,-462956
grd,1991,-10948.4
grd,2003,4098484
grd,2004,4334886.6
grd,2006,678318.9
grd,2007,-2242757.9
grd,2008,5629070.4
grd,2009,9697587.4
grd,2010,6416546.3
grd,2011,-245975.9
grd,2012,-476602.4
grd,2013,-475955.5
grd,2014,3437407.1
grd,2015,1068931.2
grd,2016,521272
grd,2017,-2037118.8
grd,2018,-4912208.5
grd,2019,-2768893.3
grd,2020,20960088.5
gtm,1970,-8410000
gtm,1972,-3257100
gtm,1973,-7130701.5
gtm,1981,112700000
gtm,1983,40900000
gtm,1984,19600000
gtm,1985,-48530000
gtm,1986,-56300000
gtm,1987,-20357300.2
gtm,1988,31925521.9
gtm,1989,-12671878.1
gtm,1990,-11797913.3
gtm,1991,-2824682
gtm,1992,-31524748.2
gtm,1993,-31251264
gtm,2014,0
guy,1970,0
guy,1971,3881706.7
guy,1972,-2855391
guy,1973,5306291.2
guy,1974,-757685.3
guy,1975,-6801480
guy,1976,25688626.2
guy,1977,0
guy,1978,16118291.5
guy,1979,13036809.7
guy,1980,39000000
guy,1981,7900000
guy,1982,4100000
guy,1983,-4340000
guy,1984,-1030000
guy,1985,-1020000
guy,1986,0
guy,1987,0
guy,1988,0
guy,1989,-1055028.4
guy,1990,9969168.9
guy,1991,35842259
guy,1992,24949344.9
guy,1993,8984389.3
guy,1994,-9095029.2
guy,1995,-10097215.4
guy,1996,2192195.4
guy,1997,-920604.2
guy,1998,-9411965.4
guy,1999,-2347812.9
guy,2000,-7371918.9
guy,2001,-5475570.8
guy,2002,-1827058.1
guy,2003,163659.6
guy,2004,2715046.9
guy,2005,19614643.2
guy,2006,27250466.9
guy,2007,0
guy,2008,0
guy,2009,0
guy,2010,-1414539.5
guy,2011,-7308322.7
guy,2012,-11322362.5
guy,2013,-11306993.4
guy,2014,-11263511
guy,2015,-9073323.2
guy,2016,-3860192.5
hnd,1970,6250000
hnd,1973,-7452656.3
hnd,1974,27709632
hnd,1977,-14594687.5
hnd,1978,-13200217
hnd,1980,20800000
hnd,1981,24300000
hnd,1982,68100000
hnd,1983,49070000
hnd,1984,-1630000
hnd,1985,-16960000
hnd,1986,-48560000
hnd,1987,-42431780.9
hnd,1988,-32625867
hnd,1989,-411499.5
hnd,1990,-1015516.6
hnd,1991,1345282.1
hnd,1992,81417803.6
hnd,1993,6508585.4
hnd,1994,-16039100.4
hnd,1995,-12819139.5
hnd,1996,-37869812.5
hnd,1997,-8776702.1
hnd,1998,62607140.4
hnd,1999,100213462.3
hnd,2000,16383361.2
hnd,2001,13198150
hnd,2002,-34976960.9
hnd,2003,-40791805.6
hnd,2004,20980851
hnd,2005,-394449.8
hnd,2006,14965685.7
hnd,2007,0
hnd,2008,0
hnd,2009,0
hnd,2010,-1551873.4
hnd,2011,-4810721.2
hnd,2012,-6214162.3
hnd,2013,-6205727.1
hnd,2014,-6181862.2
hnd,2015,-4268729.2
hnd,2016,-1413689.5
hnd,2020,469784037.6
hti,1980,18600000
hti,1981,13781000
hti,1982,28962000
hti,1983,25766000
hti,1984,21835000
hti,1985,-9200000
hti,1986,-18679000
hti,1987,11252335.5
hti,1995,-9327277.9
hti,1996,-2582637.1
hti,1997,19945738.9
hti,2002,-1941691.7
hti,2003,-4163274.4
hti,2004,-4443702.8
hti,2005,-4541733.3
hti,2006,-4423413.9
hti,2007,51619751.3
hti,2008,50452221.8
hti,2009,57389623.6
hti,2010,124795793.9
hti,2011,13063507.6
hti,2012,22392438.1
hti,2013,9926615.3
hti,2014,5032336.6
hti,2015,9959907
hti,2016,39464633.7
hti,2017,-5856919.7
hti,2018,-9550624
hti,2019,-10659792.2
hti,2020,97644488.3
idn,1970,34840000
idn,1971,-13130000
idn,1972,-19814000
idn,1973,-104884000
idn,1974,-45438000
idn,1975,40831000
idn,1977,-75900000
idn,1983,454000000
idn,1984,-3700000
idn,1985,-385320000
idn,1987,606317992.5
idn,1988,-56406684.2
idn,1989,0
idn,1990,-157113178.3
idn,1991,-316750318.7
idn,1992,-163011683.8
idn,1993,0
idn,1994,0
idn,1995,0
idn,1996,0
idn,1997,3029423648.4
idn,1998,5772203597.6
idn,1999,1382433827.8
idn,2000,1122671105.7
idn,2001,-1357460340
idn,2002,-949914798
idn,2003,555299820.4
idn,2004,-1004915625.9
idn,2005,-1144654850.7
idn,2006,-8037122046.5
idn,2014,0
ind,2014,0
jam,1970,3600000
jam,1971,-3761343.8
jam,1972,14385525
jam,1973,15799631.3
jam,1974,0
jam,1975,0
jam,1976,64319702
jam,1977,22417440
jam,1978,62682244.6
jam,1979,165098468.5
jam,1980,-19000000
jam,1981,181500000
jam,1982,131100000
jam,1983,75530000
jam,1984,43400000
jam,1985,-10470000
jam,1986,-89941000
jam,1987,-99792947.1
jam,1988,-160591424
jam,1989,-85913666.6
jam,1990,-55674203.7
jam,1991,31339737.7
jam,1992,-19648736
jam,1993,-21644083.6
jam,1994,-38022692.4
jam,1995,-84854540.8
jam,1996,-71827064.3
jam,1997,-34556372.6
jam,1998,-16920372.1
jam,1999,-18972571.1
jam,2000,-19070174.3
jam,2001,-18406371.4
jam,2002,-18721194.3
jam,2003,-15984087.6
jam,2004,-7996939.5
jam,2005,-861289.2
jam,2010,778072994.4
jam,2011,50298919.9
jam,2012,0
jam,2013,2158580.1
jam,2014,-126301159.2
jam,2015,24701545.3
jam,2016,112555818.8
jam,2017,-15803271.5
jam,2018,-52544629.4
jam,2019,-89535840.3
jam,2020,416830768.9
jor,1970,0
jor,1971,4514000
jor,1972,0
jor,1973,-3458000
jor,1974,-1900000
jor,1975,0
jor,1976,0
jor,1977,0
jor,1978,0
jor,1979,0
jor,1980,0
jor,1981,0
jor,1982,0
jor,1983,0
jor,1984,0
jor,1985,58280000
jor,1986,0
jor,1987,0
jor,1988,-28934604.6
jor,1989,48117242.6
jor,1990,-9741084.9
jor,1992,21070026
jor,1993,-30744373.5
jor,1994,56872931.6
jor,1995,106631450.4
jor,1996,97178134.4
jor,1997,110736716.1
jor,1998,22831851.6
jor,1999,40275179
jor,2000,-11321019.9
jor,2001,-12454664
jor,2002,13607762.5
jor,2003,-99930272
jor,2004,-97950652.2
jor,2005,-77077259.8
jor,2006,-88408048.2
jor,2007,-76246115.3
jor,2008,-59314689.8
jor,2009,-15850550
jor,2010,-3871290.8
jor,2011,0
jor,2012,382925600.2
jor,2013,650243651.1
jor,2014,388645837.3
jor,2015,551648257.6
jor,2016,-195091933.7
jor,2017,-416286404.8
jor,2018,-492925746.2
jor,2019,-246340313.1
jor,2020,494994374
kaz,1993,86401785.6
kaz,1994,194939512.8
kaz,1995,140829983.3
kaz,1996,134696614.9
kaz,1997,-6386433.8
kaz,1998,114921766.9
kaz,1999,-175731815.8
kaz,2000,-442059249.7
kaz,2014,0
ken,1970,-3930000
ken,1971,0
ken,1972,0
ken,1973,0
ken,1974,53362689.8
ken,1975,44331075
ken,1976,19026901.6
ken,1977,-37647288.3
ken,1978,23844300.8
ken,1979,90707253.7
ken,1980,84993876.5
ken,1981,27113549.2
ken,1982,147119517.3
ken,1983,91363096
ken,1984,-16910078.9
ken,1985,46185348.9
ken,1986,-116320106.6
ken,1987,-121833372.4
ken,1988,36509354.7
ken,1989,-83230587.2
ken,1990,-105492895.2
ken,1991,-40064228
ken,1992,-82764437.2
ken,1993,-57976820
ken,2014,0
kgz,1993,61245774.8
kgz,1994,13547311.6
kgz,1995,45995054.3
kgz,1996,19546833.6
kgz,1997,34541235.5
kgz,1998,3026970.6
kgz,1999,19492180.3
kgz,2000,7418084.1
kgz,2001,-2049678.9
kgz,2002,-8349305.6
kgz,2003,-2517840
kgz,2004,-3887318.8
kgz,2005,-12973999.9
kgz,2006,-23649932.7
kgz,2007,-20789524
kgz,2008,18972227.9
kgz,2009,-313123.9
kgz,2010,12349371.9
kgz,2011,5857695.6
kgz,2012,8479551.3
kgz,2013,11702097.5
kgz,2014,-5791316.8
kgz,2015,11173409.3
kgz,2016,5640857.5
kgz,2017,1053921.2
kgz,2018,-29280670.7
kgz,2019,-25523835.4
kgz,2020,222667854.6
khm,1989,0
khm,1990,0
khm,1991,0
khm,1992,-11153393.9
khm,1993,-6389892
khm,1994,20048875.5
khm,1995,42482649.6
khm,1998,-1413762.1
khm,1999,8088126.7
khm,2000,4108700.6
khm,2001,9257928.6
khm,2002,9416276.5
khm,2003,-1516299.2
khm,2004,-10374087.5
khm,2005,-8673463.1
khm,2014,0
kna,1984,0
kna,1985,0
kna,1986,0
kna,1987,0
kna,1988,0
kna,1989,0
kna,1990,0
kna,1991,0
kna,1992,0
kna,1993,0
kna,1994,0
kna,1995,0
kna,1996,0
kna,1997,0
kna,1998,2205000
kna,1999,0
kna,2000,0
kna,2001,0
kna,2002,-1053000
kna,2003,-1137000
kna,2004,0
kna,2005,0
kna,2006,0
kna,2007,0
kna,2008,0
kna,2009,3432000
kna,2010,0
kos,2010,28626494.2
kos,2011,0
kos,2012,119480559.5
kos,2013,-3577293.5
kos,2014,-14254146.4
kos,2015,21146369.7
kos,2016,-15301764.2
kos,2017,63849598.9
kos,2018,-4973097.8
kos,2019,-33972828.6
kos,2020,-18093156.3
lao,2014,0
lbn,2007,77692808.9
lbn,2008,40111671.6
lbn,2010,-19361031.9
lbn,2011,-40010504.5
lbn,2012,-38762135.6
lbn,2013,-19355522.5
lbn,2014,0
lbr,1970,-3150000
lbr,1971,-2838560.8
lbr,1972,-1986831
lbr,1973,429273
lbr,1974,-1719825.3
lbr,1975,-522256.5
lbr,1976,2043544.7
lbr,1977,0
lbr,1978,0
lbr,1979,38438561.9
lbr,1980,20800000
lbr,1981,51000000
lbr,1982,68100000
lbr,1983,51000000
lbr,1984,16300000
lbr,1985,-7000000
lbr,1988,-1403378.7
lbr,1989,-2756149.5
lbr,1990,-923196.9
lbr,1995,-148689.3
lbr,2000,-232144.9
lbr,2001,-332277.1
lbr,2002,-310768.2
lbr,2005,-62048.3
lbr,2006,-719518.3
lbr,2007,-719519.6
lbr,2008,226029071.7
lbr,2014,0
lca,2009,10627704.3
lca,2010,0
lca,2011,8451479.9
lca,2012,0
lca,2013,0
lca,2014,-872268.7
lca,2015,-2998324
lca,2016,-2713394.3
lca,2017,-2973167.3
lca,2018,-3035968.6
lca,2019,-2962329
lca,2020,28744547.8
lka,1970,-17500000
lka,1971,-10393000
lka,1972,315000
lka,1973,-2575000
lka,1974,32162000
lka,1975,27193000
lka,1976,10430000
lka,1977,41717000
lka,1978,69927678.6
lka,1979,100215499
lka,1980,29054164.5
lka,1981,143736537.1
lka,1982,-5900000
lka,1983,-12912166.9
lka,1984,-12414958.6
lka,1985,-52775659.4
lka,1986,-84006709
lka,1987,-115688983.3
lka,1988,96866738.2
lka,1989,14369153.3
lka,1990,13289962.5
lka,1991,-10849844.6
lka,1992,81136081.1
lka,1993,52976338.5
lka,1994,67415775.9
lka,1995,-33849568.3
lka,1996,-45345053.6
lka,1997,-66099108
lka,1998,-81911370.6
lka,1999,-99423109.4
lka,2000,-85635080.6
lka,2001,60280929.9
lka,2002,74390137.9
lka,2003,51280008
lka,2004,-111740778.5
lka,2005,114511578.1
lka,2006,-153563443.7
lka,2007,-5273925.7
lka,2008,-78223687.4
lka,2009,540797444.1
lka,2010,596763217.7
lka,2011,422451010.2
lka,2012,785537018.7
lka,2013,-455188861.7
lka,2014,-719831356.4
lka,2015,-506098356.3
lka,2016,-121612050.1
lka,2017,173921964.1
lka,2018,251733337.2
lka,2019,327458938.9
lka,2020,-13918134
lso,1971,-90272.3
lso,1972,-97713
lso,1973,-226560.8
lso,1974,-228508.2
lso,1975,-753021
lso,1977,624652.6
lso,1978,1924927.3
lso,1979,1957459.5
lso,1980,1666028.8
lso,1981,22416.8
lso,1983,-150746.6
lso,1984,-425486
lso,1985,-835304.1
lso,1986,-1143135.1
lso,1987,-1273149.9
lso,1988,2939836.5
lso,1989,5090544
lso,1990,3893718.6
lso,1991,3073757.7
lso,1992,7444517.2
lso,1993,9488487
lso,1994,3892346
lso,1995,-2749234.3
lso,1996,-3398628.8
lso,1997,-4260374.7
lso,1998,-4916961.6
lso,1999,-5885257.4
lso,2000,-5178413.6
lso,2001,4585679.2
lso,2002,5250687.7
lso,2003,2361174.4
lso,2004,9813886.8
lso,2005,0
lso,2006,-514992.6
lso,2007,-2679062.4
lso,2008,-4979379.9
lso,2009,-5938557.6
lso,2010,4425204.3
lso,2011,1781748.5
lso,2012,34546037.3
lso,2013,14660038.7
lso,2014,-1595613.4
lso,2015,-1091317.2
lso,2016,-2958044.5
lso,2017,-6524604.5
lso,2018,-11918725.5
lso,2019,-13984016.5
lso,2020,35605403.6
mar,1977,14117149.3
mar,1978,43514377.4
mar,1979,44238585.5
mar,1980,37652250.9
mar,1982,-661453.2
mar,1983,-3382711.5
mar,1984,-11081091.1
mar,1985,-18861409.8
mar,1986,-25815605.4
mar,1987,-137932431.5
mar,1988,-104828627.3
mar,1989,-82720379
mar,1990,-162435136.9
mar,1991,-171588485.5
mar,1992,-116121790.3
mar,1993,-156337310.9
mar,1994,-151917490.1
mar,1995,-100489673.1
mar,1996,-47228018.7
mar,1997,-3165007
mar,2014,0
mar,2020,2996208843.3
mda,1993,87972727.1
mda,1994,70815492.4
mda,1995,64330869.3
mda,1996,25314775.5
mda,1997,601351.3
mda,1998,-63997837.4
mda,1999,2922117.8
mda,2000,-12386776
mda,2001,-2558915.9
mda,2002,-5839852.4
mda,2003,-22147200.4
mda,2004,-21612188.3
mda,2005,-21544049.2
mda,2006,39716231.3
mda,2007,10993341.1
mda,2008,10937247.4
mda,2009,-14979047.4
mda,2010,174652133.1
mda,2011,151502239
mda,2012,136671853.1
mda,2013,-21613259.9
mda,2014,-29278746.2
mda,2015,-40714526.7
mda,2016,-36896323.3
mda,2017,-44468542.2
mda,2018,-54461934.2
mda,2019,-35134824.3
mda,2020,186026009
mdg,1970,0
mdg,1971,0
mdg,1972,0
mdg,1973,0
mdg,1974,10198684
mdg,1975,13177867.5
mdg,1976,0
mdg,1977,1599577.8
mdg,1978,10189465.4
mdg,1979,-4819355.8
mdg,1980,67917236.4
mdg,1981,37315623.3
mdg,1982,51900000
mdg,1983,7000000
mdg,1984,15905927.5
mdg,1985,-6762404.7
mdg,1986,-1793795.2
mdg,1987,2509624.6
mdg,1988,-35803632.7
mdg,1989,-19985288.7
mdg,1990,-51100306
mdg,1991,-34386124.5
mdg,1992,-16246936.8
mdg,1993,-10386367.4
mdg,1994,-6477218.9
mdg,1995,-948273.4
mdg,2014,0
mdv,2005,6057094
mdv,2008,-2431202
mdv,2009,4743133.6
mdv,2010,7037600.8
mdv,2011,0
mdv,2012,0
mdv,2013,-5473487.9
mdv,2014,-6230490.5
mdv,2015,-1148681.3
mdv,2016,-569924
mdv,2017,-568562.8
mdv,2018,-580572.3
mdv,2019,-566490.1
mdv,2020,29390930.8
mex,1976,481329810.5
mex,1977,116757500
mex,1978,-241085556.3
mex,1979,-166700613.6
mex,1980,-134200000
mex,1981,-69755000
mex,1982,221500000
mex,1983,1072340000
mex,1984,1233870000
mex,1985,300340000
mex,1986,722660000
mex,1987,419092916.8
mex,1988,-92750698.3
mex,1989,388900386
mex,1990,992873828.4
mex,1991,171052014.8
mex,1992,-567645490.3
mex,1993,-1175374283.2
mex,1994,-1204417579.5
mex,1995,12143780688.1
mex,1996,-2052253478
mex,1997,-3439151699.6
mex,1998,-1063306518.3
mex,1999,-3681477346.5
mex,2000,-4298909010
mex,2014,0
mkd,1993,-6656603
mkd,1994,16063445.5
mkd,1995,36506251.1
mkd,1996,13514666.8
mkd,1997,24621002.7
mkd,1998,10087640.6
mkd,1999,1887001.7
mkd,2000,-15547112
mkd,2001,-7616912.4
mkd,2002,-8759778.7
mkd,2003,-4993716
mkd,2004,-8483039.5
mkd,2005,4762944.2
mkd,2006,-9552377.5
mkd,2007,-56649156.7
mkd,2011,310623424
mkd,2012,0
mkd,2013,0
mkd,2014,-112262800.5
mkd,2015,-172267219.9
mkd,2020,195447322.3
mli,1970,-2450000
mli,1971,-1504537.5
mli,1972,586278
mli,1973,-1466682.8
mli,1974,3331409.7
mli,1975,-279346.5
mli,1976,1720272.1
mli,1977,-2335150
mli,1978,9928967.7
mli,1979,3483373.6
mli,1980,11030526.7
mli,1981,-2602074.1
mli,1982,26800000
mli,1983,13692663.4
mli,1984,19429912.1
mli,1985,4927507.4
mli,1986,-9884395.7
mli,1987,-27152672.3
mli,1988,-6953714.7
mli,1989,-16581764.6
mli,1990,9200743.3
mli,1991,-9229484.3
mli,1992,7840337.3
mli,1993,5450119.9
mli,1994,32454833.2
mli,1995,37853558
mli,1996,22633328.6
mli,1997,21453243.4
mli,1998,2994408
mli,1999,11622836.3
mli,2000,-7490629.3
mli,2001,8366763.9
mli,2002,-9596263.1
mli,2003,-186040.4
mli,2004,-16134670.1
mli,2005,-14786696.1
mli,2006,5879744.4
mli,2007,4093607.3
mli,2008,28437792
mli,2009,3084965
mli,2010,5900781.1
mli,2011,44887449.9
mli,2012,7333872.5
mli,2013,38291532.8
mli,2014,4258008.3
mli,2015,3266956
mli,2016,41471006
mli,2017,27804106.1
mli,2018,116469892.7
mli,2019,8566436.3
mli,2020,208218962
mmr,1971,1504537.5
mmr,1972,-10846143
mmr,1973,26233350
mmr,1974,5412037.5
mmr,1975,7287300
mmr,1976,-6927270
mmr,1977,52765816
mmr,1978,32146410.7
mmr,1979,8010725.5
mmr,1980,-9193094.8
mmr,1981,14865858
mmr,1982,10194551.4
mmr,1983,15368671.9
mmr,1984,-15116544.1
mmr,1985,-27808918.8
mmr,1986,-45376830
mmr,1987,-46122867.8
mmr,1988,-20761671
mmr,1989,-5791759.7
mmr,1990,-1699768.4
mmr,2020,359968553.6
mne,2020,84280563.1
mng,1992,3521531.3
mng,1993,12951540.4
mng,1994,21251808
mng,1995,-9482734.3
mng,1996,-1901838.4
mng,1997,6797884.7
mng,1998,-1259089.5
mng,1999,4311388.5
mng,2000,1468052.6
mng,2001,-1667751.2
mng,2002,-7686333.5
mng,2003,2822778.4
mng,2004,-7202580.8
mng,2005,-5919701.4
mng,2006,-5950371.9
mng,2007,-6584369.9
mng,2008,-5039448.6
mng,2009,159009891.9
mng,2010,18759814.5
mng,2011,-3850469
mng,2012,-34686574
mng,2013,-93104212.3
mng,2014,-61151504
mng,2015,-2680722.8
mng,2017,116302981.1
mng,2018,103904041.5
mng,2019,0
mng,2020,100718755.5
moz,1987,15979865
moz,1988,24599454.7
moz,1989,15639546
moz,1990,0
moz,2014,0
mrt,1970,0
mrt,1971,872631.7
mrt,1972,-141141
mrt,1973,-155015.3
mrt,1974,1058354
mrt,1975,0
mrt,1976,13646721.9
mrt,1977,7123375.1
mrt,1978,16425127.6
mrt,1979,3952388.6
mrt,1980,20831674.9
mrt,1981,3957811.7
mrt,1982,13000000
mrt,1983,-5497567.3
mrt,1984,-12344495.4
mrt,1985,-6822060.2
mrt,1986,5158448.5
mrt,1987,12495730.5
mrt,1988,-4035385.9
mrt,1989,-310227.1
mrt,1990,-15759514.2
mrt,1991,-13239328.5
mrt,1992,-6461305.6
mrt,1993,-1396392.5
mrt,2014,0
mus,1970,-4000000
mus,1971,-631905.8
mus,1972,0
mus,1973,0
mus,1974,2946553.8
mus,1975,-6680025
mus,1976,0
mus,1977,19241636
mus,1978,11419314.8
mus,1979,36138708.4
mus,1980,45600000
mus,1981,67200000
mus,1982,18735000
mus,1983,14392663.4
mus,1984,-8769062.7
mus,1985,-14353521.4
mus,1986,-21090737.6
mus,1987,-32998421.3
mus,1988,-40909027.6
mus,1989,-37088798.8
mus,1990,-43531449.1
mus,1991,-21228908.8
mus,2014,0
mwi,1970,950000
mwi,1972,-521136
mwi,1973,-2205986.3
mwi,1975,7433046
mwi,1976,1570181.2
mwi,1977,8213890.2
mwi,1978,1079562.3
mwi,1979,33406017.4
mwi,1980,35498086.4
mwi,1981,27967250.3
mwi,1982,-1800000
mwi,1983,25150967.5
mwi,1984,16525592.5
mwi,1985,4696120.2
mwi,1986,-27587058
mwi,1987,-34739178.7
mwi,1988,-5218310.5
mwi,1989,-2688207.2
mwi,1990,-19321968.1
mwi,1991,-20874455
mwi,1992,-19138818.3
mwi,1993,-5926289.7
mwi,1994,16447238.3
mwi,1998,-8633175.2
mwi,1999,-8700718.5
mwi,2002,22465951.1
mwi,2005,-3204350.5
mwi,2006,-6381494.3
mwi,2014,0
ner,1971,-10030.3
ner,1972,-10857
ner,1973,-11924.3
ner,1974,-12026.8
ner,1975,-12145.5
ner,1978,6747890.8
ner,1980,9458618.2
ner,1981,57811.7
ner,1983,32900000
ner,1984,14800000
ner,1985,13510121.3
ner,1986,18201066.5
ner,1987,-565844.3
ner,1988,-21515785.5
ner,1989,-7627483.5
ner,1990,-15549079.6
ner,1991,-11434214.3
ner,1992,-7567066.5
ner,1993,-4841292.8
ner,1994,13011720.2
ner,1997,-5732791
ner,1998,-7536899
ner,1999,-1899308.2
ner,2014,0
nga,2014,0
nga,2020,3419283339.2
nic,1970,-3250000
nic,1971,3009075
nic,1972,-2985675
nic,1973,4769700
nic,1974,-2633858.2
nic,1975,6619297.5
nic,1976,-7804724.2
nic,1977,-7869455.5
nic,1978,12523.9
nic,1979,53090437.2
nic,1980,-800000
nic,1981,-20600000
nic,1982,-4000000
nic,1983,-4540000
nic,1984,-4360000
nic,1985,-9170000
nic,1991,23306363.9
nic,1993,0
nic,1994,25621030.9
nic,1995,-12919277.2
nic,1996,-9271099.2
nic,1997,0
nic,1998,22818283.8
nic,1999,104353926.8
nic,2000,21342819.9
nic,2001,-5097462.4
nic,2002,4695189.5
nic,2003,23916682.4
nic,2004,32691713.8
nic,2005,-8853698.6
nic,2006,61475405.4
nic,2007,18217624.2
nic,2008,29085901.8
nic,2009,36711083.1
nic,2010,19531936.3
nic,2011,15305693.3
nic,2012,-12764390.3
nic,2013,-16377749.8
nic,2014,-21907012.3
nic,2015,-26829613.9
nic,2016,-29049443
nic,2017,-21633120
nic,2018,-18719918.1
nic,2019,-13181258.6
nic,2020,174439869.6
npl,1976,8730669.3
npl,1977,1749027.4
npl,1978,9181795.4
npl,1979,4208168.5
npl,1980,17671894.3
npl,1981,-785880.7
npl,1982,-5405153.2
npl,1983,-5665722.1
npl,1984,-6831781.8
npl,1985,2855912.1
npl,1986,-628099.4
npl,1987,14201656.2
npl,1988,11882424.8
npl,1989,800405.3
npl,1990,-11904289.5
npl,1991,-5504604.4
npl,1992,6799026.6
npl,1993,5718312.8
npl,1994,2550849.1
npl,1995,-7867706.7
npl,1996,-7655739.3
npl,1997,-7294455.2
npl,1998,-6571911.8
npl,1999,-5866113.9
npl,2000,-4427899.8
npl,2001,-4273771.5
npl,2002,-4346870.2
npl,2003,6842929.6
npl,2004,9736822.1
npl,2005,0
npl,2006,20982270.9
npl,2007,32730487.8
npl,2008,0
npl,2009,-2199580
npl,2010,39167636
npl,2011,-4496944.2
npl,2012,-10346244.1
npl,2013,-15224473.1
npl,2014,-12998930.6
npl,2015,35915529.2
npl,2016,-17837231
npl,2017,-12357226.4
npl,2018,-8077035.8
npl,2019,-7881121.5
npl,2020,209632925.1
pak,1976,55005056.8
pak,1977,27063797.3
pak,1978,34117751.1
pak,1979,-76550436
pak,1980,168346287.8
pak,1981,445988449.1
pak,1982,425420915.2
pak,1983,279532921.4
pak,1984,-74633620.2
pak,1985,-176794271.6
pak,1986,-347317931
pak,1987,-415589459.4
pak,1988,-318290499
pak,1989,386769414.8
pak,1990,-161808862.1
pak,1991,216900064.9
pak,1992,-161995754.7
pak,1993,-5590834.7
pak,1994,353533996.5
pak,1995,28719126.4
pak,1996,-167627163.6
pak,1997,-31094627.3
pak,1998,22122218.7
pak,1999,376432002.3
pak,2000,-88997224.4
pak,2001,336168986.3
pak,2002,73275257
pak,2003,-105922731.2
pak,2004,-312257069.8
pak,2005,-242144890.1
pak,2006,-105986953.7
pak,2007,-149839193.3
pak,2008,3084436582
pak,2009,3016441727.2
pak,2010,1360213200.7
pak,2011,-271652010.1
pak,2012,-2274823331.9
pak,2013,-2562234574.9
pak,2014,200247963.1
pak,2015,1590744540.4
pak,2016,1102316409.3
pak,2017,0
pak,2018,-212404516.8
pak,2019,862170370.8
pak,2020,453443359.9
pan,1970,-1710000
pan,1971,-3400254.7
pan,1972,-3908520
pan,1973,0
pan,1974,18461061.2
pan,1975,12327682.5
pan,1976,28979079.5
pan,1977,-537084.5
pan,1978,-7313972.2
pan,1979,-10155532.7
pan,1980,-17300000
pan,1981,73500000
pan,1982,-4800000
pan,1983,115460000
pan,1984,94790000
pan,1985,6850000
pan,1986,6180000
pan,1987,-58576683.8
pan,1988,-149209.8
pan,1989,-769158
pan,1990,-70490156.2
pan,1991,-55532920.4
pan,1992,-99863584.5
pan,1993,3514719.9
pan,1994,12821255.9
pan,1995,-25650416.9
pan,1996,24135926.1
pan,1997,19822576.8
pan,1998,27325498.7
pan,1999,-23531457.7
pan,2000,-51770946.3
pan,2001,-33323196.2
pan,2002,-8070909.1
pan,2003,-9325799.6
pan,2004,-9880577.3
pan,2005,-9849425.8
pan,2006,-9809873.8
pan,2007,-10206462.2
pan,2008,-5268658.2
pan,2014,0
pan,2020,524907705.1
per,1970,-8940000
per,1971,-6650055.8
per,1972,29835036
per,1973,-57081384.8
per,1974,-16404487
per,1975,0
per,1976,218786277.5
per,1977,11675750
per,1978,107079558.8
per,1979,150046056.8
per,1980,-23400000
per,1981,-59300000
per,1982,282600000
per,1983,82850000
per,1984,22520000
per,1985,-50040000
per,1986,-51020000
per,1987,-87758.3
per,1988,-36294.3
per,1989,-23628533.8
per,1990,-63157529.1
per,1991,-48148238.1
per,1992,-48867585.5
per,1993,256887345.3
per,1997,147163195
per,1998,-145329864
per,1999,-146466881.3
per,2000,-141283901.6
per,2001,-153393642.2
per,2002,-173336143
per,2003,-112333431.6
per,2004,-39643834.4
per,2005,-39518845
per,2006,-39360150.6
per,2007,-20475691
per,2014,0
phl,1970,25000000
phl,1971,21066000
phl,1972,5972000
phl,1973,-22656000
phl,1974,-10151000
phl,1975,117636000
phl,1976,212300000
phl,1977,100105652.3
phl,1978,83887774.2
phl,1979,143781245.7
