geo,time,nv_agr_totl_kd
kir,2005,31811818.11222
kir,2006,31558509.71567
kir,2007,31591273.54302
kir,2008,32679423.821
kir,2009,32572788.2407
kir,2010,31306077.90852
kir,2011,33912845.63592
kir,2012,34636044.30445
kir,2013,34404024.63756
kir,2014,36437223.27201
kir,2015,36921056.54272
kir,2016,40856919.34388
kir,2017,44537358.0255
kir,2018,46476221.93417
kir,2019,46817564.12967
kna,1977,10693534.63715
kna,1978,11199247.79712
kna,1979,11580831.36328
kna,1980,10656755.49824
kna,1981,11902648.82871
kna,1982,11649792.24873
kna,1983,9875198.79648
kna,1984,9939562.28956
kna,1985,10652158.10588
kna,1986,9585563.07758
kna,1987,10013120.56738
kna,1988,10546418.08152
kna,1989,10160237.123
kna,1990,9925770.11247
kna,1991,10495846.76553
kna,1992,10973975.57132
kna,1993,11337169.56802
kna,1994,11755532.27309
kna,1995,9700497.88667
kna,1996,10785482.48442
kna,1997,11079715.59567
kna,1998,11015352.10259
kna,1999,10316548.46336
kna,2000,6997231.17702
kna,2001,8243124.50749
kna,2002,9856809.22702
kna,2003,10003925.78265
kna,2004,11282000.85966
kna,2005,11893454.04399
kna,2006,9507407.40741
kna,2007,9815432.69575
kna,2008,10367119.77935
kna,2009,9268343.00451
kna,2010,9498212.62268
kna,2011,10863638.1546
kna,2012,9957951.85902
kna,2013,9636134.39358
kna,2014,9695900.4943
kna,2015,9507407.40741
kna,2016,8675279.38964
kna,2017,11120862.25732
kna,2018,11450633.21155
kna,2019,10798768.94835
kna,2020,12719053.7646
kor,1960,7085043417.91483
kor,1961,8141041366.9184
kor,1962,7625463297.5514
kor,1963,8355069917.31921
kor,1964,9690074105.50697
kor,1965,9804823819.84825
kor,1966,10673314724.0769
kor,1967,10133160059.4966
kor,1968,10145536762.122
kor,1969,11063446071.8335
kor,1970,10984500390.0871
kor,1971,11591224033.7884
kor,1972,11941838338.1625
kor,1973,12729173435.1759
kor,1974,13531714195.4149
kor,1975,14249386137.651
kor,1976,15526043013.4619
kor,1977,15997772193.5274
kor,1978,14414880332.7565
kor,1979,16061865832.1233
kor,1980,13468681417.0441
kor,1981,15587749716.5514
kor,1982,16805705659.9103
kor,1983,18371270137.0057
kor,1984,17892291745.4024
kor,1985,18955627310.9624
kor,1986,19945851926.0138
kor,1987,19079747957.2915
kor,1988,20873132167.7132
kor,1989,20844223726.581
kor,1990,19670028267.5047
kor,1991,20297615495.63169
kor,1992,22119289312.0542
kor,1993,21185909124.061
kor,1994,21210927744.3681
kor,1995,22657941091.3158
kor,1996,23539162318.2448
kor,1997,24553963528.50949
kor,1998,22697104514.62329
kor,1999,23860249346.3554
kor,2000,23930796551.3202
kor,2001,24028484097.0422
kor,2002,23303209323.19329
kor,2003,21869987159.171
kor,2004,23552511476.0765
kor,2005,23687505939.7122
kor,2006,24235175030.8865
kor,2007,25445351332.5952
kor,2008,27083673140.1242
kor,2009,28338670786.3405
kor,2010,27306188572.32529
kor,2011,27026475092.991
kor,2012,26892541489.5804
kor,2013,28021473579.0551
kor,2014,29445413216.1083
kor,2015,29372744290.6934
kor,2016,27717802339.6388
kor,2017,28342472202.1469
kor,2018,28386144281.4109
kor,2019,29503406908.4102
kor,2020,28337609926.1155
kos,2008,323947559.455
kos,2009,343883344.33956
kos,2010,417289903.27186
kos,2011,360700198.61044
kos,2012,277708752.40312
kos,2013,341561406.00707
kos,2014,409872125.91353
kos,2015,483340730.05658
kos,2016,560513669.10187
kos,2017,538202764.27561
kos,2018,481966709.18371
kos,2019,541774551.74204
kos,2020,510560362.4671
kwt,2010,547598617.68674
kwt,2011,608850438.95512
kwt,2012,600047782.00637
kwt,2013,605182665.22648
kwt,2014,651029836.83454
kwt,2015,615819209.03955
kwt,2016,619120205.39533
kwt,2017,657631829.5461
kwt,2018,634211724.86694
kwt,2019,605344242.65631
kwt,2020,581965472.91668
lao,2000,1560919972.96713
lao,2001,1619762065.39159
lao,2002,1684220962.64384
lao,2003,1726507455.98801
lao,2004,1785600257.06374
lao,2005,1810869048.40404
lao,2006,1886152228.20856
lao,2007,2025817875.73793
lao,2008,2095876952.73603
lao,2009,2155187679.09104
lao,2010,2215383297.18629
lao,2011,2226187500.03975
lao,2012,2287493484.835
lao,2013,2352319400.08102
lao,2014,2449936046.34891
lao,2015,2537277256.16756
lao,2016,2607240889.6382
lao,2017,2682191131.97392
lao,2018,2716190737.87218
lao,2019,2749283687.61316
lao,2020,2837748393.79739
lbn,1991,810603340.55122
lbn,1992,944230090.80931
lbn,1993,1014918723.1328
lbn,1994,1081793650.57159
lbn,1995,1210983078.14666
lbn,1996,1226621488.5031
lbn,1997,1343984180.382
lbn,1998,1358768006.4015
lbn,1999,1415836262.64771
lbn,2000,1445568824.1966
lbn,2001,1403647328.29427
lbn,2002,1442949453.44509
lbn,2003,1450164200.72517
lbn,2004,1544313945.34327
lbn,2005,1479902000.48992
lbn,2006,1464873538.08002
lbn,2007,1497323346.93522
lbn,2008,1415035503.47067
lbn,2009,1490313526.71935
lbn,2010,1555252731.3262
lbn,2011,1664629812.7102
lbn,2012,1645272564.03859
lbn,2013,1685894730.49495
lbn,2014,1947639771.58697
lbn,2015,1689356846.63855
lbn,2016,1796108203.22152
lbn,2017,2036151580.30836
lbn,2018,1954927999.20995
lbn,2019,2074252451.76614
lbn,2020,1961733036.0376
lbr,2000,658762489.93227
lbr,2001,695279404.64857
lbr,2002,681450426.70375
lbr,2003,478211753.25386
lbr,2004,406923036.41266
lbr,2005,419452754.95488
lbr,2006,437217974.94723
lbr,2007,469040828.13578
lbr,2008,518518092.72313
lbr,2009,993512795.89407
lbr,2010,1029521496.89848
lbr,2011,1070440475.31256
lbr,2012,1090081584.95133
lbr,2013,1125359324.60841
lbr,2014,1096352475.3288
lbr,2015,1110235200
lbr,2016,1160555964.92059
lbr,2017,1192490281.87782
lbr,2018,1206753973.81167
lbr,2019,1208613554.21849
lbr,2020,1237598155.84663
lca,1977,43759640.0785
lca,1978,49070152.30731
lca,1979,49053093.93422
lca,1980,39479548.96295
lca,1981,40804389.19043
lca,1982,43088267.78983
lca,1983,47194376.60913
lca,1984,56590762.00944
lca,1985,62115133.54337
lca,1986,84342092.64503
lca,1987,64554706.72406
lca,1988,101960738.38393
lca,1989,91550345.65203
lca,1990,99352929.0111
lca,1991,78722162.10089
lca,1992,102062490.59775
lca,1993,100231577.96577
lca,1994,78340891.74358
lca,1995,85100350.75503
lca,1996,84593203.42356
lca,1997,66386455.98783
lca,1998,65518727.69488
lca,1999,55887912.84048
lca,2000,58128697.04042
lca,2001,44373532.22632
lca,2002,50319696.23093
lca,2003,43118125.00604
lca,2004,45108658.50249
lca,2005,34561497.25293
lca,2006,37877813.56268
lca,2007,38915329.40217
lca,2008,47629046.239
lca,2009,46205077.80349
lca,2010,34989289.08151
lca,2011,34021990.59876
lca,2012,40213064.83185
lca,2013,41792777.34256
lca,2014,38184910.65583
lca,2015,39084444.44444
lca,2016,35814566.38359
lca,2017,35013979.19302
lca,2018,39514863.67946
lca,2019,40930719.53865
lca,2020,37043958.68723
lka,1960,1458623505.82549
lka,1961,1569866597.86894
lka,1962,1618096381.95152
lka,1963,1712445257.18862
lka,1964,1768305236.17183
lka,1965,1653819149.73263
lka,1966,1683089091.65197
lka,1967,1833416822.22042
lka,1968,1944250734.73079
lka,1969,1969835509.85785
lka,1970,2050378912.54449
lka,1971,1997637949.6197
lka,1972,2054232615.04635
lka,1973,2034676690.47933
lka,1974,2148209555.27145
lka,1975,2088654035.45128
lka,1976,2117427553.82237
lka,1977,2335508680.44222
lka,1978,2466121304.38091
lka,1979,2513967759.009
lka,1980,2587160895.93526
lka,1981,2763546866.22764
lka,1982,2828734982.11409
lka,1983,2965254008.87226
lka,1984,2948451457.80503
lka,1985,3224639139.31496
lka,1986,3308772641.72862
lka,1987,3111783138.42211
lka,1988,3178564775.59903
lka,1989,3139447824.47581
lka,1990,3413300495.59959
lka,1991,3468830545.67112
lka,1992,3394363612.19397
lka,1993,3554994640.19224
lka,1994,3665513929.60378
lka,1995,3786699778.36463
lka,1996,3605890383.09887
lka,1997,3704180204.9056
lka,1998,3791558573.07138
lka,1999,3963226903.59012
lka,2000,4022226307.06669
lka,2001,3880491346.88218
lka,2002,3973004016.2022
lka,2003,4039600280.53436
lka,2004,4039687014.64755
lka,2005,4113070625.71388
lka,2006,4373204048.05043
lka,2007,4521552886.74272
lka,2008,4862144678.16396
lka,2009,5018605680.03669
lka,2010,5367462694.43253
lka,2011,5614106965.55126
lka,2012,5835629856.29934
lka,2013,6025073557.96821
lka,2014,6301068514.4991
lka,2015,6596856772.08887
lka,2016,6349915723.22124
lka,2017,6325335001.31532
lka,2018,6695132923.92009
lka,2019,6761227667.20909
lka,2020,6597618657.99834
lso,1970,89022054.08907
lso,1971,80713144.02323
lso,1972,86931864.29479
lso,1973,111607608.42168
lso,1974,137156186.96666
lso,1975,104211835.65454
lso,1976,98160739.37318
lso,1977,123036974.93932
lso,1978,137154804.07111
lso,1979,141863525.53532
lso,1980,107185979.86265
lso,1981,112057447.29508
lso,1982,96386058.14608
lso,1983,98583431.81747
lso,1984,97486966.13936
lso,1985,106919772.46904
lso,1986,124402480.10535
lso,1987,105760167.18994
lso,1988,109026945.35732
lso,1989,107711139.18415
lso,1990,109238547.32043
lso,1991,79701205.46771
lso,1992,98755024.52846
lso,1993,100392931.70241
lso,1994,100615843.099
lso,1995,98374586.17358
lso,1996,96958737.92636
lso,1997,95762239.64608
lso,1998,111910301.5253
lso,1999,121696371.3651
lso,2000,116346166.331
lso,2001,131397033.19679
lso,2002,92787167.19302
lso,2003,95963971.90258
lso,2004,95092700.3459
lso,2005,96411850.0953
lso,2006,86471208.52605
lso,2007,85878116.82857
lso,2008,102531825.94138
lso,2009,108020405.77758
lso,2010,91741878.12218
lso,2011,86898305.39796
lso,2012,94344080.25835
lso,2013,104328965.01335
lso,2014,88180922.0779
lso,2015,89241290.39337
lso,2016,136549938.81766
lso,2017,108948129.78279
lso,2018,94525779.47313
lso,2019,100287680.09033
lso,2020,125837253.18347
ltu,1995,1165231518.4793
ltu,1996,1295774586.16445
ltu,1997,1374384683.97812
ltu,1998,1281618311.19297
ltu,1999,1077797464.64648
ltu,2000,1124035304.85039
ltu,2001,1050094037.28047
ltu,2002,1114658811.41172
ltu,2003,1175736386.52773
ltu,2004,1135019482.46758
ltu,2005,1154900843.95469
ltu,2006,1029332832.07109
ltu,2007,1155836163.32148
ltu,2008,1184221941.11523
ltu,2009,1200805830.29141
ltu,2010,1121751927.32148
ltu,2011,1196646266.46445
ltu,2012,1340257176.97539
ltu,2013,1299107562.88789
ltu,2014,1351286844.62109
ltu,2015,1417374979.95117
ltu,2016,1362435230.14609
ltu,2017,1361279117.71406
ltu,2018,1215490233.39883
ltu,2019,1341152553.87812
ltu,2020,1467735770.05664
lux,1995,240856386.83555
lux,1996,237267112.63438
lux,1997,205823517.31406
lux,1998,235859140.77617
lux,1999,270169717.40586
lux,2000,233766599.46445
lux,2001,195211026.51523
lux,2002,264639905.15898
lux,2003,156333694.82773
lux,2004,177963648.63047
lux,2005,140296795.50664
lux,2006,146702013.42422
lux,2007,157393279.63828
lux,2008,132947382.11914
lux,2009,134411939.13477
lux,2010,154499670.01953
lux,2011,118603599.46914
lux,2012,140014979.23242
lux,2013,115893059.47734
lux,2014,132283893.41055
lux,2015,134399734.49297
lux,2016,133830554.38008
lux,2017,124600516.64297
lux,2018,139391432.98789
lux,2019,134313192.4875
lux,2020,126873908.55586
lva,1995,600288635.31797
lva,1996,546830085.22187
lva,1997,588456789.85234
lva,1998,558099407.65195
lva,1999,517461279.00703
lva,2000,604133097.48398
lva,2001,659770730.89726
lva,2002,704282169.04336
lva,2003,688427229.83633
lva,2004,710701810.62852
lva,2005,772007945.4
lva,2006,743329256.20312
lva,2007,796460499.99648
lva,2008,756728843.3832
lva,2009,847714447.97891
lva,2010,798168040.33516
lva,2011,831656467.91289
lva,2012,896199051.78633
lva,2013,845416646.78242
lva,2014,927506177.02109
lva,2015,952756471.38594
lva,2016,911981872.65547
lva,2017,929020662.1168
lva,2018,895128371.84687
lva,2019,1072409670.04961
lva,2020,1078809340.40273
mar,1965,2399238005.97978
mar,1966,2118110914.52493
mar,1967,2512546764.03965
mar,1968,3256100047.03291
mar,1969,3117338399.29238
mar,1970,3247372836.93384
mar,1971,3572022950.71555
mar,1972,3492605808.59434
mar,1973,3167083133.62488
mar,1974,3233409484.81297
mar,1975,3028321204.9848
mar,1976,3491732976.19323
mar,1977,3061484370.89265
mar,1978,3611295110.4187
mar,1979,3549332378.80943
mar,1980,3767511013.69211
mar,1981,2758033572.03426
mar,1982,3846679162.57495
mar,1983,3330966955.41011
mar,1984,3658634346.89868
mar,1985,4149917010.5135
mar,1986,5569154253.75276
mar,1987,4258562177.33038
mar,1988,5682051658.63255
mar,1989,6043795071.77332
mar,1990,5641019353.27091
mar,1991,6867941061.51764
mar,1992,4516588719.13821
mar,1993,4231024838.61405
mar,1994,6759315644.8452
mar,1995,3987449600.50945
mar,1996,6921516074.35329
mar,1997,5337316093.5176
mar,1998,6768718805.81721
mar,1999,5775072417.409
mar,2000,5072741453.79578
mar,2001,6039690015.39006
mar,2002,6298133276.52806
mar,2003,7577061241.40953
mar,2004,7915468401.11963
mar,2005,7036695613.75082
mar,2006,8519090128.47834
mar,2007,6813460815.97036
mar,2008,8082255038.88691
mar,2009,10017652959.9569
mar,2010,10128492049.1456
mar,2011,10803077169.0846
mar,2012,9956455602.14036
mar,2013,11731072430.7133
mar,2014,11460401495.7932
mar,2015,12777055190.8483
mar,2016,11182514348.2151
mar,2017,12644849661.1883
mar,2018,12954574826.1892
mar,2019,12353903009.0756
mar,2020,11500705738.5717
mda,1995,804189946.95852
mda,1996,705316533.42326
mda,1997,790181516.96554
mda,1998,740934023.96435
mda,1999,710773381.60937
mda,2000,727305470.22218
mda,2001,781012613.2397
mda,2002,820618752.3885
mda,2003,731131166.0773
mda,2004,880001091.79638
mda,2005,893035543.1262
mda,2006,867841818.16808
mda,2007,565140403.98661
mda,2008,796998831.34188
mda,2009,717697460.89394
mda,2010,770735304.23449
mda,2011,810035019.53242
mda,2012,644892661.87554
mda,2013,946792838.99738
mda,2014,1028126488.55799
mda,2015,891109652.73534
mda,2016,1054949380.86342
mda,2017,1145212287.39094
mda,2018,1174438754.80783
mda,2019,1165906901.3438
mda,2020,858030854.2089
mdg,1995,2187084842.75621
mdg,1996,2241781789.09552
mdg,1997,2283953475.27305
mdg,1998,2332780169.41023
mdg,1999,2415510476.69628
mdg,2000,2439665581.447
mdg,2001,2537760871.21026
mdg,2002,2504985966.53491
mdg,2003,2537437380.67494
mdg,2004,2615324110.82881
mdg,2005,2680666573.51629
mdg,2006,2738169509.01509
mdg,2007,2799632359.79109
mdg,2008,2863721171.87608
mdg,2009,3020444237.97289
mdg,2010,2950739529.53809
mdg,2011,3006134352.50901
mdg,2012,3068597984.57024
mdg,2013,2913974481.33286
mdg,2014,2960186550.63002
mdg,2015,2914925373.21268
mdg,2016,2954144686.24162
mdg,2017,2992338991.63511
mdg,2018,3002942323.81997
mdg,2019,3181101196.30369
mdg,2020,3199144699.08897
mdv,1995,174806913.15812
mdv,1996,178185213.00555
mdv,1997,180461565.5351
mdv,1998,193566645.30537
mdv,1999,200326455.54529
mdv,2000,198661940.0882
mdv,2001,218204543.10787
mdv,2002,257683398.4901
mdv,2003,261184178.34934
mdv,2004,261991310.89998
mdv,2005,291909140.2582
mdv,2006,297773444.27103
mdv,2007,242938757.2623
mdv,2008,229046416.84591
mdv,2009,223646515.89419
mdv,2010,215730688.8014
mdv,2011,215887191.46138
mdv,2012,215485158.18328
mdv,2013,230311919.3718
mdv,2014,229609068.67232
mdv,2015,228677554.12819
mdv,2016,232048474.28673
mdv,2017,251215679.37965
mdv,2018,263218781.40034
mdv,2019,243270204.19655
mdv,2020,260209648.5877
mex,1965,13914013273.7597
mex,1966,14231704448.213
mex,1967,14411937625.3512
mex,1968,14682493610.1395
mex,1969,14849116505.4786
mex,1970,15466999920.6434
mex,1971,16367989064.0311
mex,1972,16480642164.7097
mex,1973,17142007788.0921
mex,1974,17571880713.7791
mex,1975,17914612455.3641
mex,1976,18098027264.5048
mex,1977,19499827792.7995
mex,1978,20680564281.6496
mex,1979,20233369172.97869
mex,1980,21685074084.77909
mex,1981,23367483815.372
mex,1982,22839614767.2857
mex,1983,23296689918.2752
mex,1984,23625168520.3652
mex,1985,24340114366.125
mex,1986,24015828093.1501
mex,1987,24316928929.7363
mex,1988,23493652389.0293
mex,1989,23162119722.2916
mex,1990,24844251962.46569
mex,1991,25401166968.6042
mex,1992,24835175908.1293
mex,1993,25561443836.9466
mex,1994,25590726098.7065
mex,1995,25951641417.0623
mex,1996,26969902098.8986
mex,1997,26964768335.0345
mex,1998,27791359834.1155
mex,1999,28167607929.3507
mex,2000,28412480272.9385
mex,2001,29933249843.0426
mex,2002,29661896251.8918
mex,2003,30798299113.5625
mex,2004,31524418660.668
mex,2005,30375225878.9614
mex,2006,32282521373.4337
mex,2007,33647722308.0757
mex,2008,33632701546.2298
mex,2009,32919978941.5388
mex,2010,33740836360.6607
mex,2011,32470966216.477
mex,2012,34534979195.0296
mex,2013,35322458956.3071
mex,2014,36646903039.5351
mex,2015,37405119413.4387
mex,2016,38720855491.01089
mex,2017,40027692330.1371
mex,2018,41070154123.0846
mex,2019,40942420989.6675
mex,2020,40717782402.729
mhl,1997,14184800
mhl,1998,13600100
mhl,1999,13245100
mhl,2000,13644000
mhl,2001,14138600
mhl,2002,12383300
mhl,2003,13053800
mhl,2004,13677200
mhl,2005,13644100
mhl,2006,13656900
mhl,2007,14531800
mhl,2008,15298200
mhl,2009,16245700
mhl,2010,18134400
mhl,2011,18911200
mhl,2012,22016500
mhl,2013,22126500
mhl,2014,20809200
mhl,2015,22101400
mhl,2016,21700300
mhl,2017,22130400
mhl,2018,23078100
mhl,2019,30391900
mhl,2020,30600000
mkd,1990,771469201.45087
mkd,1991,917126711.60452
mkd,1992,913044865.35609
mkd,1993,741220562.5055
mkd,1994,796389954.4748
mkd,1995,812932182.21915
mkd,1996,796261055.46496
mkd,1997,820365441.96289
mkd,1998,847348601.18583
mkd,1999,854953730.3006
mkd,2000,863633024.87366
mkd,2001,763692826.86734
mkd,2002,763934301.22073
mkd,2003,845190421.13405
mkd,2004,901544498.35476
mkd,2005,906464538.30494
mkd,2006,901574682.64893
mkd,2007,922341477.03986
mkd,2008,1129737762.30153
mkd,2009,1160465373.76949
mkd,2010,1004050361.36577
mkd,2011,1022462780.81121
mkd,2012,858411141.98176
mkd,2013,932030635.46934
mkd,2014,961098110.7578
mkd,2015,978967212.90813
mkd,2016,975224360.43069
mkd,2017,853732576.38496
mkd,2018,924333640.45526
mkd,2019,924997694.92707
mkd,2020,936739385.36031
mli,1967,888801716.13843
mli,1968,910481308.52868
mli,1969,862299834.99211
mli,1970,929746673.12067
mli,1971,951420196.26254
mli,1972,965875313.35293
mli,1973,859897648.44831
mli,1974,804491700.31147
mli,1975,1002003855.64332
mli,1976,1146524193.74409
mli,1977,1238058782.81279
mli,1978,1144127979.90597
mli,1979,1327179143.38364
mli,1980,1514120447.423
mli,1981,1567695500.50011
mli,1982,1384956671.22699
mli,1983,1296942543.54512
mli,1984,1192960501.09767
mli,1985,1541987768.48959
mli,1986,1521094862.41372
mli,1987,1558264438.7334
mli,1988,1922385948.54579
mli,1989,1921427396.27014
mli,1990,1798488957.03295
mli,1991,2091568554.15691
mli,1992,1834707005.95828
mli,1993,2004042163.74185
mli,1994,2225114880.70867
mli,1995,2150128509.59187
mli,1996,2200229847.89176
mli,1997,2203664528.28277
mli,1998,2444650285.49771
mli,1999,2633777049.94055
mli,2000,2352352109.70685
mli,2001,2620174741.47622
mli,2002,2523227093.62637
mli,2003,2890577976.6632
mli,2004,2825324464.37061
mli,2005,3109149928.9345
mli,2006,3274440581.35957
mli,2007,3357789228.38227
mli,2008,3725771286.31711
mli,2009,3822303747.69703
mli,2010,4146821314.79212
mli,2011,4003350700.96368
mli,2012,4366615194.14711
mli,2013,4219814693.89079
mli,2014,4646658321.02687
mli,2015,4943543911.59715
mli,2016,5316181222.26062
mli,2017,5590119130.5509
mli,2018,5918829144.21318
mli,2019,6156417970.63573
mli,2020,5861035492.68794
mlt,2000,86133251.96938
mlt,2001,101997559.08133
mlt,2002,102192388.77177
mlt,2003,104237767.66892
mlt,2004,105736269.83246
mlt,2005,137465993.56485
mlt,2006,142067901.91945
mlt,2007,131378231.44347
mlt,2008,77326084.54455
mlt,2009,108879285.47653
mlt,2010,107232663.92988
mlt,2011,82845667.36936
mlt,2012,86368245.86708
mlt,2013,92871962.72051
mlt,2014,100554088.53878
mlt,2015,102360812.16021
mlt,2016,119942174.87297
mlt,2017,93370588.62287
mlt,2018,108119843.09272
mlt,2019,99771359.546
mlt,2020,89085429.33752
mmr,2001,8118883560.48134
mmr,2002,8472051365.57843
mmr,2003,9091342945.89114
mmr,2004,9905248313.02342
mmr,2005,11026983187.9422
mmr,2006,12301459699.7877
mmr,2007,13358126614.6721
mmr,2008,14304378410.1755
mmr,2009,15361291259.3319
mmr,2010,16293662949.8121
mmr,2011,16480049826.3918
mmr,2012,16147352421.1041
mmr,2013,16229186370.0593
mmr,2014,16662414785.1058
mmr,2015,17193853730.7677
mmr,2016,17724382501.1007
mmr,2017,17463066427.5538
mmr,2018,17475185398.3896
mmr,2019,17752255874.9618
mmr,2020,18059371461.9777
mne,2000,235053504.09083
mne,2001,241079945.37967
mne,2002,262225316.56604
mne,2003,259835999.96027
mne,2004,270511996.43712
mne,2005,275371081.28286
mne,2006,287811682.57952
mne,2007,254869187.91785
mne,2008,284184079.35458
mne,2009,289737991.08558
mne,2010,285668694.13026
mne,2011,317233723.43871
mne,2012,276618139.57955
mne,2013,314366881.11326
mne,2014,320138663.3366
mne,2015,326712875.67927
mne,2016,339448179.81357
mne,2017,328876103.46389
mne,2018,339758913.13871
mne,2019,332348935.30082
mne,2020,336128928.81549
mng,1981,680396848.9309
mng,1982,767158866.17258
mng,1983,783712149.5627
mng,1984,763163214.95344
mng,1985,830517955.4439
mng,1986,868190901.54262
mng,1987,756313620.43273
mng,1988,774008460.69329
mng,1989,833607117.6718
mng,1990,974943626.9124
mng,1991,878640899.47941
mng,1992,859811192.40225
mng,1993,852673614.6287
mng,1994,868470396.78324
mng,1995,870557403.25271
mng,1996,888935228.4563
mng,1997,928361526.89671
mng,1998,976272217.17177
mng,1999,1004221927.57485
mng,2000,840235686.24908
mng,2001,679328197.21613
mng,2002,604657791.92807
mng,2003,633585288.65116
mng,2004,736407742.5253
mng,2005,819439680.21112
mng,2006,872958062.30318
mng,2007,999024629.09618
mng,2008,1045705121.59692
mng,2009,1083699522.2206
mng,2010,903833467.26758
mng,2011,900972178.08493
mng,2012,1090638239.05367
mng,2013,1299797771.39291
mng,2014,1477622266.58891
mng,2015,1635988259.76146
mng,2016,1724334549.92749
mng,2017,1719306838.49012
mng,2018,1831204518.96586
mng,2019,1927337102.36952
mng,2020,2039617833.48522
moz,1984,948561195.53924
moz,1985,920427712.19622
moz,1986,892631413.56562
moz,1987,1145439415.15247
moz,1988,1203801753.31533
moz,1989,1257368054.10317
moz,1990,1271199118.56405
moz,1991,1159829139.22914
moz,1992,928962358.99064
moz,1993,1153699744.42879
moz,1994,1144513105.73784
moz,1995,1328927137.80418
moz,1996,1394243256.29774
moz,1997,1521220306.06592
moz,1998,1649741454.55305
moz,1999,1751139348.4107
moz,2000,1533832370.13766
moz,2001,1689467473.04629
moz,2002,1885334829.98681
moz,2003,1985349882.99273
moz,2004,2085128734.73387
moz,2005,2227210587.18653
moz,2006,2464032772.28005
moz,2007,2676201589.79847
moz,2008,2859738861.77065
moz,2009,3010591594.92257
moz,2010,3162125698.40473
moz,2011,3290501011.09118
moz,2012,3336585116.09854
moz,2013,3422173830.60203
moz,2014,3547846361.41341
moz,2015,3655353984.86838
moz,2016,3809899493.02382
moz,2017,3960768326.07665
moz,2018,4095268088.57482
moz,2019,4146488510.30705
moz,2020,4275167532.82675
mrt,1961,954711009.42724
mrt,1962,926407275.81759
mrt,1963,927930576.93689
mrt,1964,948059679.00522
mrt,1965,1015941956.61957
mrt,1966,1023620161.70989
mrt,1967,1061688150.75414
mrt,1968,1104842029.10269
mrt,1969,914403349.35786
mrt,1970,878730379.7479
mrt,1971,763835649.641
mrt,1972,1082121450.71831
mrt,1973,883591970.26611
mrt,1974,880640884.84099
mrt,1975,741249588.57477
mrt,1976,760660356.81122
mrt,1977,804702296.80888
mrt,1978,782259753.35597
mrt,1979,796521757.22661
mrt,1980,888238353.67483
mrt,1981,967468978.94365
mrt,1982,983578753.01567
mrt,1983,1131832308.17568
mrt,1984,923086223.43209
mrt,1985,945779889.2147
mrt,1986,1024714478.1873
mrt,1987,1082390574.41276
mrt,1988,1114951075.91724
mrt,1989,1127329487.29656
mrt,1990,1053148840.75835
mrt,1991,1125445804.99096
mrt,1992,1202705841.16668
mrt,1993,1315695287.43727
mrt,1994,1092025513.68979
mrt,1995,1363922805.11555
mrt,1996,1479752996.18154
mrt,1997,1150765047.58298
mrt,1998,1167900975.85356
mrt,1999,1213459098.55485
mrt,2000,1096710130.39553
mrt,2001,1021734980.73281
mrt,2002,938055470.47587
mrt,2003,1167900975.85356
mrt,2004,912834250.93152
mrt,2005,1046741059.66087
mrt,2006,942663340.35909
mrt,2007,1006449220.58652
mrt,2008,1086274486.11876
mrt,2009,1070730363.03052
mrt,2010,1147658583.50782
mrt,2011,1135281582.01703
mrt,2012,1215220698.70724
mrt,2013,1197379468.48968
mrt,2014,1153786581.90847
mrt,2015,1272207027.39996
mrt,2016,1339922040.11682
mrt,2017,1496238075.99816
mrt,2018,1540692459.18266
mrt,2019,1675028430.63709
mrt,2020,1608309811.44494
mus,1976,290915670.83747
mus,1977,290915670.83747
mus,1978,291225815.68038
mus,1979,303011313.52352
mus,1980,199423004.05394
mus,1981,243153395.96675
mus,1982,290295381.15163
mus,1983,252538007.77664
mus,1984,254435365.55465
mus,1985,283085430.87668
mus,1986,313443118.19892
mus,1987,301845722.58733
mus,1988,287271736.55016
mus,1989,266129192.99004
mus,1990,291684987.58611
mus,1991,287070330.63058
mus,1992,305018244.76314
mus,1993,287098233.64195
mus,1994,270512000.4643
mus,1995,290695902.04152
mus,1996,307239730.48218
mus,1997,318406300.02096
mus,1998,315968537.26284
mus,1999,235416304.00044
mus,2000,313626358.76922
mus,2001,340223573.6007
mus,2002,280573680.75574
mus,2003,289188529.00591
mus,2004,316616839.16092
mus,2005,303341804.39959
mus,2006,306178875.63088
mus,2007,299318038.39924
mus,2008,307349181.20263
mus,2009,338701497.10712
mus,2010,337430945.87399
mus,2011,349202373.99354
mus,2012,353066381.13729
mus,2013,354825132.55427
mus,2014,367836463.05195
mus,2015,368774014.66767
mus,2016,382260580.29608
mus,2017,381517252.41147
mus,2018,376471591.73826
mus,2019,391954855.94835
mus,2020,382013811.62999
mwi,1967,370439300.92996
mwi,1968,346892011.76705
mwi,1969,361441574.69331
mwi,1970,356655519.07656
mwi,1971,416768162.35688
mwi,1972,456779436.69273
mwi,1973,428063201.61259
mwi,1974,436869498.74249
mwi,1975,440889771.87077
mwi,1976,493153329.14454
mwi,1977,548479916.80811
mwi,1978,564561010.73683
mwi,1979,582173604.99662
mwi,1980,544076752.4356
mwi,1981,499470883.67675
mwi,1982,531441642.8993
mwi,1983,554988900.44708
mwi,1984,586768230.56288
mwi,1985,589639831.84593
mwi,1986,593277214.67371
mwi,1987,598254699.3972
mwi,1988,610315488.11065
mwi,1989,625247942.28114
mwi,1990,623716442.42193
mwi,1991,703547530.80502
mwi,1992,526847017.37771
