geo,time,sl_agr_empl_zs
rou,2013,29.25
rou,2014,28.35
rou,2015,25.59
rou,2016,23.1
rou,2017,22.78
rou,2018,22.31
rou,2019,21.24
rus,1991,14.24
rus,1992,15.42
rus,1993,15.56
rus,1994,16.15
rus,1995,15.78
rus,1996,15.27
rus,1997,12.16
rus,1998,11.69
rus,1999,15.01
rus,2000,14.49
rus,2001,12.05
rus,2002,11.34
rus,2003,10.8
rus,2004,10.48
rus,2005,10.14
rus,2006,9.88
rus,2007,8.99
rus,2008,8.53
rus,2009,8.27
rus,2010,7.75
rus,2011,7.69
rus,2012,7.33
rus,2013,6.99
rus,2014,6.72
rus,2015,6.71
rus,2016,6.72
rus,2017,5.9
rus,2018,5.88
rus,2019,5.83
rwa,1991,89.17
rwa,1992,89.03
rwa,1993,88.96
rwa,1994,89
rwa,1995,89.09
rwa,1996,88.92
rwa,1997,88.8
rwa,1998,88.77
rwa,1999,88.75
rwa,2000,88.56
rwa,2001,88.24
rwa,2002,87.71
rwa,2003,87.02
rwa,2004,86.14
rwa,2005,85.16
rwa,2006,84.14
rwa,2007,83.09
rwa,2008,81.87
rwa,2009,80.72
rwa,2010,79.45
rwa,2011,78.09
rwa,2012,76.61
rwa,2013,72.9
rwa,2014,68.45
rwa,2015,66.95
rwa,2016,65.82
rwa,2017,64.62
rwa,2018,63.35
rwa,2019,62.29
sau,1991,7.86
sau,1992,7.66
sau,1993,7.45
sau,1994,7.25
sau,1995,7.06
sau,1996,6.87
sau,1997,6.68
sau,1998,6.46
sau,1999,6.26
sau,2000,6.12
sau,2001,6.03
sau,2002,4.66
sau,2003,4.49
sau,2004,4.31
sau,2005,4.15
sau,2006,3.98
sau,2007,4.29
sau,2008,4.29
sau,2009,4.06
sau,2010,4.16
sau,2011,4.26
sau,2012,4.36
sau,2013,4.45
sau,2014,5.26
sau,2015,6.1
sau,2016,4.97
sau,2017,3.56
sau,2018,2.52
sau,2019,2.41
sdn,1991,53.32
sdn,1992,53.22
sdn,1993,53.15
sdn,1994,53.07
sdn,1995,52.94
sdn,1996,52.73
sdn,1997,52.47
sdn,1998,52.22
sdn,1999,51.95
sdn,2000,51.55
sdn,2001,51.11
sdn,2002,50.64
sdn,2003,50.11
sdn,2004,49.62
sdn,2005,49.04
sdn,2006,48.37
sdn,2007,47.59
sdn,2008,46.88
sdn,2009,46.19
sdn,2010,45.68
sdn,2011,44.6
sdn,2012,43.64
sdn,2013,42.83
sdn,2014,42.11
sdn,2015,41.25
sdn,2016,40.37
sdn,2017,39.52
sdn,2018,38.95
sdn,2019,38.37
sen,1991,48.91
sen,1992,48.84
sen,1993,48.74
sen,1994,48.64
sen,1995,48.36
sen,1996,48.15
sen,1997,47.85
sen,1998,47.36
sen,1999,46.78
sen,2000,46.32
sen,2001,45.63
sen,2002,45.1
sen,2003,44.17
sen,2004,43.25
sen,2005,42.34
sen,2006,41.62
sen,2007,40.7
sen,2008,39.84
sen,2009,39.07
sen,2010,38.19
sen,2011,37.4
sen,2012,36.39
sen,2013,35.49
sen,2014,34.35
sen,2015,33.33
sen,2016,32.49
sen,2017,31.62
sen,2018,30.83
sen,2019,30.1
sgp,1991,0.28
sgp,1992,0.32
sgp,1993,0.24
sgp,1994,0.3
sgp,1995,0.24
sgp,1996,0.19
sgp,1997,0.18
sgp,1998,0.18
sgp,1999,0.17
sgp,2000,0.16
sgp,2001,0.15
sgp,2002,0.15
sgp,2003,0.14
sgp,2004,0.14
sgp,2005,0.13
sgp,2006,0.13
sgp,2007,0.12
sgp,2008,0.12
sgp,2009,0.11
sgp,2010,0.11
sgp,2011,0.11
sgp,2012,0.1
sgp,2013,0.1
sgp,2014,0.09
sgp,2015,0.08
sgp,2016,0.06
sgp,2017,0.06
sgp,2018,0.06
sgp,2019,0.03
slb,1991,52.41
slb,1992,52.1
slb,1993,52.03
slb,1994,51.32
slb,1995,51.1
slb,1996,50.68
slb,1997,50.87
slb,1998,50.13
slb,1999,50.06
slb,2000,51.21
slb,2001,49.96
slb,2002,51.86
slb,2003,52.33
slb,2004,51.5
slb,2005,49.42
slb,2006,48.24
slb,2007,47.66
slb,2008,45.96
slb,2009,46.13
slb,2010,45.55
slb,2011,43.51
slb,2012,42.47
slb,2013,41.63
slb,2014,40.97
slb,2015,40.09
slb,2016,39.48
slb,2017,38.76
slb,2018,37.91
slb,2019,37.26
sle,1991,71.88
sle,1992,72.1
sle,1993,71.9
sle,1994,71.77
sle,1995,71.85
sle,1996,71.58
sle,1997,71.61
sle,1998,71.29
sle,1999,71.2
sle,2000,70.65
sle,2001,70.96
sle,2002,69.67
sle,2003,69.01
sle,2004,68.46
sle,2005,68.14
sle,2006,67.68
sle,2007,66.81
sle,2008,65.98
sle,2009,65.19
sle,2010,64.16
sle,2011,62.97
sle,2012,61.17
sle,2013,59.16
sle,2014,57.65
sle,2015,58.06
sle,2016,57.03
sle,2017,56.14
sle,2018,55.36
sle,2019,54.49
slv,1991,28.52
slv,1992,27.95
slv,1993,27.6
slv,1994,27.21
slv,1995,26.6
slv,1996,26.3
slv,1997,25.92
slv,1998,25.08
slv,1999,22.14
slv,2000,21.61
slv,2001,21.8
slv,2002,19.75
slv,2003,18.24
slv,2004,19.13
slv,2005,19.99
slv,2006,18.86
slv,2007,18.02
slv,2008,18.69
slv,2009,20.91
slv,2010,20.78
slv,2011,21.6
slv,2012,20.97
slv,2013,19.59
slv,2014,18.76
slv,2015,18.11
slv,2016,18.68
slv,2017,18.58
slv,2018,16.71
slv,2019,16.29
som,1991,82.96
som,1992,83.1
som,1993,83.05
som,1994,83.33
som,1995,83.29
som,1996,83.18
som,1997,83.3
som,1998,83.27
som,1999,83.23
som,2000,83.18
som,2001,83.1
som,2002,82.98
som,2003,82.84
som,2004,82.72
som,2005,82.58
som,2006,82.46
som,2007,82.29
som,2008,82.15
som,2009,82
som,2010,81.84
som,2011,81.68
som,2012,81.57
som,2013,81.43
som,2014,81.26
som,2015,81.02
som,2016,80.82
som,2017,80.69
som,2018,80.49
som,2019,80.28
srb,1991,29.46
srb,1992,30
srb,1993,30.7
srb,1994,30.53
srb,1995,29.6
srb,1996,29.13
srb,1997,28.53
srb,1998,28.03
srb,1999,28.31
srb,2000,27.39
srb,2001,26.43
srb,2002,25.28
srb,2003,24.5
srb,2004,24.05
srb,2005,23.32
srb,2006,20.54
srb,2007,20.81
srb,2008,25.05
srb,2009,23.87
srb,2010,22.34
srb,2011,21.22
srb,2012,20.97
srb,2013,21.29
srb,2014,19.86
srb,2015,19.41
srb,2016,18.61
srb,2017,17.22
srb,2018,15.93
srb,2019,15.61
ssd,1991,67.46
ssd,1992,67.21
ssd,1993,66.95
ssd,1994,66.75
ssd,1995,66.51
ssd,1996,66.31
ssd,1997,66.06
ssd,1998,65.94
ssd,1999,65.85
ssd,2000,65.66
ssd,2001,65.39
ssd,2002,65.1
ssd,2003,64.76
ssd,2004,64.53
ssd,2005,64.23
ssd,2006,63.85
ssd,2007,63.41
ssd,2008,63.08
ssd,2009,63.09
ssd,2010,62.78
ssd,2011,62.53
ssd,2012,62.29
ssd,2013,61.05
ssd,2014,61.08
ssd,2015,61.79
ssd,2016,61.84
ssd,2017,61.66
ssd,2018,60.84
ssd,2019,60.38
stp,1991,33.7
stp,1992,33.58
stp,1993,33.43
stp,1994,33.21
stp,1995,32.97
stp,1996,32.7
stp,1997,32.41
stp,1998,32.01
stp,1999,31.55
stp,2000,31.15
stp,2001,30.58
stp,2002,30
stp,2003,29.21
stp,2004,29.31
stp,2005,27.91
stp,2006,27.03
stp,2007,26.48
stp,2008,25.65
stp,2009,25.12
stp,2010,24.39
stp,2011,23.76
stp,2012,23.2
stp,2013,22.54
stp,2014,21.83
stp,2015,21.24
stp,2016,20.66
stp,2017,20.1
stp,2018,19.61
stp,2019,19.14
sur,1991,4.42
sur,1992,4.43
sur,1993,4.62
sur,1994,6.33
sur,1995,7.29
sur,1996,6.15
sur,1997,5.45
sur,1998,5.79
sur,1999,6.4
sur,2000,6.58
sur,2001,7
sur,2002,7.61
sur,2003,7.98
sur,2004,8.44
sur,2005,8.49
sur,2006,8.47
sur,2007,8.46
sur,2008,8.4
sur,2009,8.19
sur,2010,8.04
sur,2011,7.89
sur,2012,7.76
sur,2013,7.61
sur,2014,7.6
sur,2015,7.69
sur,2016,8.24
sur,2017,8.14
sur,2018,8.02
sur,2019,8.08
svk,1991,10.66
svk,1992,10.44
svk,1993,10.42
svk,1994,10.17
svk,1995,9.2
svk,1996,8.9
svk,1997,9.17
svk,1998,8.14
svk,1999,7.25
svk,2000,6.94
svk,2001,6.26
svk,2002,6.59
svk,2003,6
svk,2004,5.09
svk,2005,4.75
svk,2006,4.39
svk,2007,4.21
svk,2008,3.96
svk,2009,3.59
svk,2010,3.23
svk,2011,3.08
svk,2012,3.24
svk,2013,3.31
svk,2014,3.5
svk,2015,3.18
svk,2016,2.89
svk,2017,2.71
svk,2018,2.29
svk,2019,2.79
svn,1991,10.84
svn,1992,10.75
svn,1993,10.66
svn,1994,11.57
svn,1995,10.44
svn,1996,10.23
svn,1997,12.14
svn,1998,12.07
svn,1999,10.84
svn,2000,9.6
svn,2001,9.94
svn,2002,9.66
svn,2003,8.44
svn,2004,9.78
svn,2005,9.11
svn,2006,9.59
svn,2007,9.89
svn,2008,8.59
svn,2009,9.12
svn,2010,8.82
svn,2011,8.6
svn,2012,8.39
svn,2013,8.5
svn,2014,9.63
svn,2015,7.08
svn,2016,5.02
svn,2017,5.56
svn,2018,5.48
svn,2019,4.28
swe,1991,3.84
swe,1992,3.77
swe,1993,3.71
swe,1994,3.61
swe,1995,3.49
swe,1996,3.25
swe,1997,3.25
swe,1998,3.05
swe,1999,2.99
swe,2000,2.91
swe,2001,2.65
swe,2002,2.52
swe,2003,2.55
swe,2004,2.49
swe,2005,2.32
swe,2006,2.23
swe,2007,2.25
swe,2008,2.12
swe,2009,2.18
swe,2010,2.1
swe,2011,1.99
swe,2012,2.06
swe,2013,2.03
swe,2014,1.98
swe,2015,2.04
swe,2016,1.89
swe,2017,1.83
swe,2018,1.73
swe,2019,1.69
swz,1991,23.43
swz,1992,23.27
swz,1993,23.06
swz,1994,22.88
swz,1995,22.59
swz,1996,22.33
swz,1997,22.03
swz,1998,21.74
swz,1999,21.4
swz,2000,21
swz,2001,20.57
swz,2002,20.02
swz,2003,19.47
swz,2004,18.91
swz,2005,18.27
swz,2006,17.66
swz,2007,17.1
swz,2008,16.69
swz,2009,16.24
swz,2010,15.76
swz,2011,15.32
swz,2012,14.79
swz,2013,14.34
swz,2014,13.96
swz,2015,13.55
swz,2016,13.2
swz,2017,12.86
swz,2018,12.5
swz,2019,12.15
syr,1991,28.21
syr,1992,29.7
syr,1993,31.09
syr,1994,29.8
syr,1995,28.38
syr,1996,28.3
syr,1997,28.29
syr,1998,27.98
syr,1999,27.84
syr,2000,32.89
syr,2001,31.02
syr,2002,28.91
syr,2003,26.98
syr,2004,24.96
syr,2005,22.92
syr,2006,20.99
syr,2007,19.14
syr,2008,17.55
syr,2009,16
syr,2010,14.51
syr,2011,13.23
syr,2012,13.21
syr,2013,13.16
syr,2014,12.83
syr,2015,12.27
syr,2016,11.73
syr,2017,11.22
syr,2018,10.66
syr,2019,10.13
tcd,1991,83.23
tcd,1992,82.98
tcd,1993,83.38
tcd,1994,82.97
tcd,1995,82.89
tcd,1996,82.78
tcd,1997,82.52
tcd,1998,82.21
tcd,1999,82.22
tcd,2000,82.23
tcd,2001,81.7
tcd,2002,81.29
tcd,2003,80.62
tcd,2004,79.66
tcd,2005,78.89
tcd,2006,78.74
tcd,2007,78.48
tcd,2008,78.22
tcd,2009,77.89
tcd,2010,77.15
tcd,2011,77.04
tcd,2012,76.49
tcd,2013,76.11
tcd,2014,75.65
tcd,2015,75.38
tcd,2016,75.61
tcd,2017,75.64
tcd,2018,75.39
tcd,2019,75.06
tgo,1991,50.02
tgo,1992,50.05
tgo,1993,50.35
tgo,1994,49.83
tgo,1995,49.44
tgo,1996,49.01
tgo,1997,48.33
tgo,1998,48.38
tgo,1999,48.15
tgo,2000,48
tgo,2001,47.77
tgo,2002,47.3
tgo,2003,46.62
tgo,2004,46.51
tgo,2005,46.68
tgo,2006,46.27
tgo,2007,46.11
tgo,2008,45.61
tgo,2009,44.91
tgo,2010,44.17
tgo,2011,43.39
tgo,2012,42.59
tgo,2013,41.76
tgo,2014,40.97
tgo,2015,38.68
tgo,2016,36.26
tgo,2017,33.79
tgo,2018,33.1
tgo,2019,32.38
tha,1991,60.33
tha,1992,60.91
tha,1993,56.77
tha,1994,55.99
tha,1995,51.98
tha,1996,50.06
tha,1997,50.35
tha,1998,51.27
tha,1999,48.52
tha,2000,48.79
tha,2001,46.04
tha,2002,43.85
tha,2003,41.64
tha,2004,39.29
tha,2005,38.68
tha,2006,39.78
tha,2007,39.53
tha,2008,39.75
tha,2009,38.99
tha,2010,38.25
tha,2011,41.01
tha,2012,42.14
tha,2013,41.75
tha,2014,33.44
tha,2015,32.28
tha,2016,31.16
tha,2017,31.46
tha,2018,32.14
tha,2019,31.43
tjk,1991,53.96
tjk,1992,54.95
tjk,1993,55.89
tjk,1994,57
tjk,1995,58.04
tjk,1996,58.96
tjk,1997,59.36
tjk,1998,59.72
tjk,1999,59.71
tjk,2000,59.42
tjk,2001,58.69
tjk,2002,57.82
tjk,2003,56.85
tjk,2004,55.71
tjk,2005,55.2
tjk,2006,54.92
tjk,2007,54.47
tjk,2008,53.81
tjk,2009,53.13
tjk,2010,52.55
tjk,2011,51.75
tjk,2012,51.05
tjk,2013,50.21
tjk,2014,49.4
tjk,2015,48.56
tjk,2016,47.76
tjk,2017,46.68
tjk,2018,45.76
tjk,2019,44.72
tkm,1991,32.98
tkm,1992,33.61
tkm,1993,33.78
tkm,1994,34.33
tkm,1995,34.54
tkm,1996,34.74
tkm,1997,34.74
tkm,1998,34.65
tkm,1999,34.57
tkm,2000,34.28
tkm,2001,34.36
tkm,2002,34.34
tkm,2003,34
tkm,2004,33.6
tkm,2005,32.85
tkm,2006,32.33
tkm,2007,31.68
tkm,2008,30.91
tkm,2009,30.18
tkm,2010,29.36
tkm,2011,28.36
tkm,2012,27.43
tkm,2013,26.47
tkm,2014,25.45
tkm,2015,24.52
tkm,2016,23.62
tkm,2017,22.68
tkm,2018,21.69
tkm,2019,20.68
tls,1991,60.96
tls,1992,60.48
tls,1993,59.96
tls,1994,59.35
tls,1995,58.75
tls,1996,58.09
tls,1997,58.09
tls,1998,59.34
tls,1999,61.21
tls,2000,58.05
tls,2001,55.12
tls,2002,55.88
tls,2003,56.06
tls,2004,56.84
tls,2005,55.24
tls,2006,56.61
tls,2007,55.68
tls,2008,54.13
tls,2009,52.26
tls,2010,50.82
tls,2011,49.29
tls,2012,48.26
tls,2013,46.13
tls,2014,44.91
tls,2015,42.56
tls,2016,40.36
tls,2017,41.03
tls,2018,40.54
tls,2019,39.28
ton,1991,38.2
ton,1992,38.31
ton,1993,38.19
ton,1994,36.11
ton,1995,35.42
ton,1996,35.48
ton,1997,35.46
ton,1998,35.25
ton,1999,34.95
ton,2000,33.77
ton,2001,32.64
ton,2002,32.05
ton,2003,31.86
ton,2004,31.53
ton,2005,29.95
ton,2006,28.76
ton,2007,28.74
ton,2008,27.17
ton,2009,26.15
ton,2010,25.28
ton,2011,24.45
ton,2012,23.73
ton,2013,23.87
ton,2014,23.54
ton,2015,22.74
ton,2016,21.46
ton,2017,20.61
ton,2018,19.85
ton,2019,19.37
tto,1991,11.74
tto,1992,11.54
tto,1993,11.33
tto,1994,12.38
tto,1995,10.64
tto,1996,9.59
tto,1997,9.5
tto,1998,8.15
tto,1999,8.12
tto,2000,7.23
tto,2001,7.86
tto,2002,6.89
tto,2003,5.9
tto,2004,4.64
tto,2005,4.34
tto,2006,4.41
tto,2007,3.81
tto,2008,3.83
tto,2009,3.87
tto,2010,3.76
tto,2011,3.72
tto,2012,3.74
tto,2013,3.53
tto,2014,3.61
tto,2015,3.43
tto,2016,3.25
tto,2017,3.18
tto,2018,3.11
tto,2019,3.03
tun,1991,22.13
tun,1992,21.99
tun,1993,21.91
tun,1994,21.8
tun,1995,21.71
tun,1996,21.49
tun,1997,21.27
tun,1998,21
tun,1999,20.66
tun,2000,20.3
tun,2001,19.92
tun,2002,19.72
tun,2003,19.3
tun,2004,18.75
tun,2005,18.53
tun,2006,19.44
tun,2007,18.7
tun,2008,18.02
tun,2009,18.47
tun,2010,17.95
tun,2011,16.36
tun,2012,17.07
tun,2013,15.37
tun,2014,14.87
tun,2015,14.75
tun,2016,14.77
tun,2017,14.81
tun,2018,14.28
tun,2019,13.8
tur,1991,29.76
tur,1992,29.57
tur,1993,29.33
tur,1994,29.41
tur,1995,29.12
tur,1996,28.81
tur,1997,28.21
tur,1998,28.21
tur,1999,27.82
tur,2000,27.3
tur,2001,27.14
tur,2002,26.87
tur,2003,26.31
tur,2004,25.51
tur,2005,24.8
tur,2006,24.06
tur,2007,23.48
tur,2008,23.14
tur,2009,22.95
tur,2010,23.7
tur,2011,24.16
tur,2012,23.56
tur,2013,22.92
tur,2014,21.09
tur,2015,20.41
tur,2016,19.5
tur,2017,19.38
tur,2018,18.43
tur,2019,18.11
tza,1991,84.67
tza,1992,84.65
tza,1993,84.62
tza,1994,84.57
tza,1995,84.47
tza,1996,84.31
tza,1997,84.13
tza,1998,83.85
tza,1999,83.46
tza,2000,82.99
tza,2001,82.29
tza,2002,80.6
tza,2003,78.77
tza,2004,76.75
tza,2005,74.55
tza,2006,72.18
tza,2007,71.75
tza,2008,71.33
tza,2009,70.9
tza,2010,70.39
tza,2011,69.77
tza,2012,69.3
tza,2013,68.69
tza,2014,68.05
tza,2015,67.48
tza,2016,66.86
tza,2017,66.23
tza,2018,65.67
tza,2019,65.09
uga,1991,72.34
uga,1992,72.26
uga,1993,72.04
uga,1994,71.85
uga,1995,71.48
uga,1996,71.13
uga,1997,70.88
uga,1998,70.6
uga,1999,70.17
uga,2000,69.95
uga,2001,69.61
uga,2002,69.08
uga,2003,68.7
uga,2004,68.51
uga,2005,68.34
uga,2006,67.92
uga,2007,67.61
uga,2008,67.26
uga,2009,67.06
uga,2010,66.84
uga,2011,66.45
uga,2012,66.14
uga,2013,71.92
uga,2014,72.39
uga,2015,72.26
uga,2016,72.41
uga,2017,72.68
uga,2018,72.45
uga,2019,72.13
ukr,1991,25.11
ukr,1992,25.4
ukr,1993,25.79
ukr,1994,26.17
ukr,1995,26.48
ukr,1996,26.8
ukr,1997,26.72
ukr,1998,26.85
ukr,1999,26.94
ukr,2000,26.5
ukr,2001,25.97
ukr,2002,25.47
ukr,2003,24.69
ukr,2004,23.94
ukr,2005,23.34
ukr,2006,22.56
ukr,2007,21.89
ukr,2008,21.38
ukr,2009,21.3
ukr,2010,20.33
ukr,2011,20.34
ukr,2012,19.89
ukr,2013,20.01
ukr,2014,14.77
ukr,2015,15.26
ukr,2016,15.6
ukr,2017,15.41
ukr,2018,14.42
ukr,2019,13.82
ury,1991,11.73
ury,1992,11.73
ury,1993,11.73
ury,1994,11.73
ury,1995,11.74
ury,1996,11.71
ury,1997,11.67
ury,1998,11.6
ury,1999,11.53
ury,2000,11.47
ury,2001,11.39
ury,2002,11.32
ury,2003,11.2
ury,2004,11.04
ury,2005,10.87
ury,2006,10.74
ury,2007,10.68
ury,2008,10.58
ury,2009,10.95
ury,2010,11.57
ury,2011,9.79
ury,2012,8.61
ury,2013,9.29
ury,2014,9.14
ury,2015,8.82
ury,2016,8.22
ury,2017,8.74
ury,2018,8.36
ury,2019,8.41
usa,1991,1.93
usa,1992,1.91
usa,1993,1.89
usa,1994,1.86
usa,1995,1.83
usa,1996,1.8
usa,1997,1.76
usa,1998,1.72
usa,1999,1.68
usa,2000,1.63
usa,2001,1.53
usa,2002,1.54
usa,2003,1.5
usa,2004,1.47
usa,2005,1.41
usa,2006,1.39
usa,2007,1.29
usa,2008,1.34
usa,2009,1.35
usa,2010,1.42
usa,2011,1.45
usa,2012,1.38
usa,2013,1.32
usa,2014,1.35
usa,2015,1.44
usa,2016,1.43
usa,2017,1.43
usa,2018,1.37
usa,2019,1.36
uzb,1991,40.67
uzb,1992,40.45
uzb,1993,40.79
uzb,1994,41.29
uzb,1995,41.24
uzb,1996,41.55
uzb,1997,41.58
uzb,1998,40.86
uzb,1999,39.8
uzb,2000,39.08
uzb,2001,38.17
uzb,2002,37.21
uzb,2003,36.17
uzb,2004,34.96
uzb,2005,33.69
uzb,2006,32.37
uzb,2007,30.91
uzb,2008,29.47
uzb,2009,28.09
uzb,2010,26.81
uzb,2011,27.09
uzb,2012,26.6
uzb,2013,27.17
uzb,2014,27.53
uzb,2015,27.58
uzb,2016,27.42
uzb,2017,27.15
uzb,2018,26.65
uzb,2019,25.71
vct,1991,24.78
vct,1992,23.73
vct,1993,22.75
vct,1994,21.89
vct,1995,20.95
vct,1996,20.12
vct,1997,19.2
vct,1998,18.32
vct,1999,17.53
vct,2000,16.81
vct,2001,16.03
vct,2002,15.5
vct,2003,14.97
vct,2004,14.52
vct,2005,14.14
vct,2006,13.65
vct,2007,13.27
vct,2008,12.91
vct,2009,12.66
vct,2010,12.49
vct,2011,12.19
vct,2012,11.91
vct,2013,11.61
vct,2014,11.37
vct,2015,11.08
vct,2016,10.84
vct,2017,10.58
vct,2018,10.32
vct,2019,10.08
ven,1991,12.64
ven,1992,11.78
ven,1993,11.27
ven,1994,13.9
ven,1995,13.52
ven,1996,13.53
ven,1997,10.82
ven,1998,9.99
ven,1999,10.19
ven,2000,10.61
ven,2001,9.65
ven,2002,9.97
ven,2003,10.77
ven,2004,10.5
ven,2005,10.29
ven,2006,9.42
ven,2007,8.84
ven,2008,8.52
ven,2009,8.37
ven,2010,8.28
ven,2011,7.99
ven,2012,7.66
ven,2013,7.45
ven,2014,7.33
ven,2015,7.33
ven,2016,7.4
ven,2017,7.45
ven,2018,7.54
ven,2019,7.86
vir,1991,3.43
vir,1992,3.41
vir,1993,3.38
vir,1994,3.33
vir,1995,3.28
vir,1996,3.23
vir,1997,3.17
vir,1998,3.12
vir,1999,3.05
vir,2000,2.97
vir,2001,2.89
vir,2002,2.82
vir,2003,2.75
vir,2004,2.66
vir,2005,2.57
vir,2006,2.48
vir,2007,2.4
vir,2008,2.35
vir,2009,2.33
vir,2010,2.28
vir,2011,2.28
vir,2012,2.25
vir,2013,2.23
vir,2014,2.18
vir,2015,2.13
vir,2016,2.07
vir,2017,2.03
vir,2018,1.97
vir,2019,1.93
vnm,1991,70.88
vnm,1992,69.81
vnm,1993,68.78
vnm,1994,67.82
vnm,1995,66.97
vnm,1996,66.31
vnm,1997,65.28
vnm,1998,64.77
vnm,1999,64.99
vnm,2000,65.25
vnm,2001,63.99
vnm,2002,62.04
vnm,2003,59.68
vnm,2004,57.9
vnm,2005,54.83
vnm,2006,51.67
vnm,2007,49.28
vnm,2008,48.62
vnm,2009,47.55
vnm,2010,48.71
vnm,2011,48.31
vnm,2012,47.37
vnm,2013,46.81
vnm,2014,46.34
vnm,2015,44.02
vnm,2016,41.87
vnm,2017,40.16
vnm,2018,38.7
vnm,2019,37.22
vut,1991,69.72
vut,1992,69.74
vut,1993,70.04
vut,1994,69.7
vut,1995,69.99
vut,1996,69.98
vut,1997,69.68
vut,1998,69.21
vut,1999,69.22
vut,2000,68.66
vut,2001,69.06
vut,2002,69.66
vut,2003,68.96
vut,2004,68.67
vut,2005,67.95
vut,2006,67.11
vut,2007,66.07
vut,2008,64.21
vut,2009,60.55
vut,2010,63.83
vut,2011,64.1
vut,2012,63.8
vut,2013,62.88
vut,2014,62.42
vut,2015,60.62
vut,2016,59.42
vut,2017,58.57
vut,2018,57.64
vut,2019,56.78
wsm,1991,46
wsm,1992,45.87
wsm,1993,45.55
wsm,1994,46.07
wsm,1995,44.98
wsm,1996,44.41
wsm,1997,44.58
wsm,1998,43.58
wsm,1999,42.82
wsm,2000,41.95
wsm,2001,40.58
wsm,2002,40.02
wsm,2003,39.01
wsm,2004,38.64
wsm,2005,37.87
wsm,2006,37.15
wsm,2007,35.81
wsm,2008,35.38
wsm,2009,35.73
wsm,2010,34.54
wsm,2011,33.8
wsm,2012,33.95
wsm,2013,33.94
wsm,2014,33.09
wsm,2015,32.33
wsm,2016,31.76
wsm,2017,31.41
wsm,2018,30.85
wsm,2019,30.21
yem,1991,54.82
yem,1992,54.69
yem,1993,54.74
yem,1994,54.65
yem,1995,52.49
yem,1996,50.31
yem,1997,47.99
yem,1998,45.57
yem,1999,43.26
yem,2000,40.84
yem,2001,38.42
yem,2002,35.96
yem,2003,33.48
yem,2004,31.03
yem,2005,29.9
yem,2006,28.82
yem,2007,27.72
yem,2008,26.53
yem,2009,25.3
yem,2010,24.11
yem,2011,25.87
yem,2012,27.01
yem,2013,28.02
yem,2014,29.25
yem,2015,29.47
yem,2016,29.26
yem,2017,28.9
yem,2018,28.31
yem,2019,27.55
zaf,1991,11.51
zaf,1992,11.48
zaf,1993,11.39
zaf,1994,11.27
zaf,1995,11.13
zaf,1996,10.95
zaf,1997,10.74
zaf,1998,10.54
zaf,1999,10.28
zaf,2000,9.93
zaf,2001,9.32
zaf,2002,8.71
zaf,2003,8.14
zaf,2004,7.57
zaf,2005,7.02
zaf,2006,6.5
zaf,2007,6.01
zaf,2008,5.57
zaf,2009,5.05
zaf,2010,4.85
zaf,2011,4.6
zaf,2012,4.83
zaf,2013,4.98
zaf,2014,4.65
zaf,2015,5.61
zaf,2016,5.57
zaf,2017,5.28
zaf,2018,5.16
zaf,2019,5.28
zmb,1991,70.21
zmb,1992,70.21
zmb,1993,70.07
zmb,1994,70.42
zmb,1995,70.3
zmb,1996,70.05
zmb,1997,69.89
zmb,1998,69.97
zmb,1999,70.42
zmb,2000,70.88
zmb,2001,71.23
zmb,2002,71.57
zmb,2003,71.78
zmb,2004,71.98
zmb,2005,72.26
zmb,2006,72.02
zmb,2007,71.73
zmb,2008,71.43
zmb,2009,68.09
zmb,2010,64.33
zmb,2011,60.43
zmb,2012,56.03
zmb,2013,54.47
zmb,2014,53.28
zmb,2015,52.27
zmb,2016,51.37
zmb,2017,50.71
zmb,2018,50.11
zmb,2019,49.64
zwe,1991,61.43
zwe,1992,61.47
zwe,1993,61.4
zwe,1994,61.08
zwe,1995,60.92
zwe,1996,60.52
zwe,1997,60.31
zwe,1998,60.08
zwe,1999,60.03
zwe,2000,60.62
zwe,2001,61
zwe,2002,61.9
zwe,2003,62.95
zwe,2004,63.67
zwe,2005,64.51
zwe,2006,64.72
zwe,2007,65.55
zwe,2008,66.5
zwe,2009,66.07
zwe,2010,65.54
zwe,2011,65.86
zwe,2012,65.99
zwe,2013,66.77
zwe,2014,67.24
zwe,2015,67.06
zwe,2016,66.88
zwe,2017,66.48
zwe,2018,66.02
zwe,2019,66.19
