geo,time,er_fsh_capt_mt
guy,1962,7900
guy,1963,9200
guy,1964,10400
guy,1965,12000
guy,1966,12300
guy,1967,13900
guy,1968,16000
guy,1969,16600
guy,1970,17400
guy,1971,15500
guy,1972,17600
guy,1973,19000
guy,1974,23617
guy,1975,20123
guy,1976,20956
guy,1977,31907
guy,1978,35978
guy,1979,35288
guy,1980,31530
guy,1981,32798
guy,1982,32794
guy,1983,44477
guy,1984,117599
guy,1985,195769
guy,1986,94415
guy,1987,82415
guy,1988,83493
guy,1989,42304
guy,1990,49505
guy,1991,49829
guy,1992,44711
guy,1993,45681
guy,1994,47052
guy,1995,49456
guy,1996,51233
guy,1997,54908
guy,1998,52840
guy,1999,64403
guy,2000,59446
guy,2001,60221
guy,2002,57225
guy,2003,63501
guy,2004,60667
guy,2005,56449
guy,2006,58288
guy,2007,65109
guy,2008,66668
guy,2009,72336
guy,2010,65870
guy,2011,71974
guy,2012,73551
guy,2013,79246
guy,2014,72718
guy,2015,57921
guy,2016,43732
guy,2017,59960
guy,2018,52708
hkg,1960,49850
hkg,1961,54200
hkg,1962,58790
hkg,1963,60300
hkg,1964,62430
hkg,1965,65581
hkg,1966,63412
hkg,1967,66960
hkg,1968,110330
hkg,1969,115320
hkg,1970,133224
hkg,1971,124787
hkg,1972,131778
hkg,1973,124496
hkg,1974,138184
hkg,1975,145947
hkg,1976,151170
hkg,1977,153638
hkg,1978,156127
hkg,1979,182549
hkg,1980,186797
hkg,1981,174598
hkg,1982,171880
hkg,1983,180742
hkg,1984,192036
hkg,1985,190295
hkg,1986,204436
hkg,1987,217666
hkg,1988,227390
hkg,1989,232985
hkg,1990,224239
hkg,1991,220288
hkg,1992,220183
hkg,1993,217545
hkg,1994,211010
hkg,1995,194999
hkg,1996,183856
hkg,1997,186000
hkg,1998,180000
hkg,1999,127780
hkg,2000,157012
hkg,2001,173972
hkg,2002,169790
hkg,2003,157444
hkg,2004,167544
hkg,2005,161964
hkg,2006,154536
hkg,2007,154147
hkg,2008,158126
hkg,2009,158965
hkg,2010,168010
hkg,2011,170720
hkg,2012,155230
hkg,2013,170129
hkg,2014,160789
hkg,2015,145193
hkg,2016,142775
hkg,2017,127554
hkg,2018,124299
hnd,1960,1700
hnd,1961,2550
hnd,1962,2550
hnd,1963,2550
hnd,1964,3400
hnd,1965,4050
hnd,1966,2600
hnd,1967,4000
hnd,1968,5700
hnd,1969,5450
hnd,1970,5000
hnd,1971,5700
hnd,1972,5750
hnd,1973,4450
hnd,1974,3861
hnd,1975,5005
hnd,1976,4629
hnd,1977,5924
hnd,1978,6768
hnd,1979,8803
hnd,1980,6550
hnd,1981,6295
hnd,1982,7940
hnd,1983,11331
hnd,1984,9471
hnd,1985,11185
hnd,1986,22188
hnd,1987,25974
hnd,1988,26579
hnd,1989,23463
hnd,1990,21140
hnd,1991,32377
hnd,1992,27963
hnd,1993,28820
hnd,1994,17337
hnd,1995,27741
hnd,1996,27260
hnd,1997,23780
hnd,1998,15468
hnd,1999,22569
hnd,2000,17915
hnd,2001,22292
hnd,2002,15789
hnd,2003,17343
hnd,2004,17766
hnd,2005,21215
hnd,2006,22657
hnd,2007,16690
hnd,2008,16104
hnd,2009,13498
hnd,2010,12078
hnd,2011,11381
hnd,2012,12548
hnd,2013,11849
hnd,2014,8639
hnd,2015,10759
hnd,2016,10600
hnd,2017,10600
hnd,2018,10600
hrv,1992,26732.07812
hrv,1993,26630.27344
hrv,1994,17481.00781
hrv,1995,16268.05371
hrv,1996,18236.99609
hrv,1997,17041.49219
hrv,1998,21946.07812
hrv,1999,18909.19141
hrv,2000,21068.24414
hrv,2001,18551.125
hrv,2002,21239.53906
hrv,2003,19958.03516
hrv,2004,30172.12109
hrv,2005,34695.08984
hrv,2006,37876.13281
hrv,2007,40228.63281
hrv,2008,49068.07812
hrv,2009,55790.5
hrv,2010,52867.30078
hrv,2011,71396.0625
hrv,2012,64389.17969
hrv,2013,75831.34375
hrv,2014,80369
hrv,2015,73947
hrv,2016,73305.5
hrv,2017,69945.65625
hrv,2018,70557.33594
hti,1960,3000
hti,1961,3000
hti,1962,3000
hti,1963,3100
hti,1964,3300
hti,1965,3400
hti,1966,3400
hti,1967,3500
hti,1968,3500
hti,1969,3500
hti,1970,4000
hti,1971,4000
hti,1972,4000
hti,1973,4000
hti,1974,4000
hti,1975,4000
hti,1976,4000
hti,1977,4150
hti,1978,4300
hti,1979,4500
hti,1980,5000
hti,1981,5500
hti,1982,6000
hti,1983,6502.1001
hti,1984,6901
hti,1985,6400
hti,1986,6000
hti,1987,5767.8999
hti,1988,5517.8999
hti,1989,5517.8999
hti,1990,5167
hti,1991,5216
hti,1992,5016
hti,1993,5615
hti,1994,5215
hti,1995,5514
hti,1996,6014
hti,1997,6313
hti,1998,6610
hti,1999,7010
hti,2000,7410
hti,2001,7810
hti,2002,8110
hti,2003,8310
hti,2004,9660
hti,2005,11010
hti,2006,12260
hti,2007,13510
hti,2008,14810
hti,2009,16010
hti,2010,13710
hti,2011,16530
hti,2012,16510
hti,2013,16510
hti,2014,16510
hti,2015,16510
hti,2016,16510
hti,2017,16510
hti,2018,16350
hun,1960,4900
hun,1961,6800
hun,1962,7250
hun,1963,6850
hun,1964,6600
hun,1965,7520
hun,1966,8010
hun,1967,8970
hun,1968,10100
hun,1969,7500
hun,1970,6500
hun,1971,6800
hun,1972,6300
hun,1973,7474
hun,1974,8368
hun,1975,8838
hun,1976,9932
hun,1977,12772
hun,1978,10802
hun,1979,11219
hun,1980,11163
hun,1981,12989
hun,1982,15972
hun,1983,16247
hun,1984,22704
hun,1985,18612
hun,1986,19065
hun,1987,18811
hun,1988,20324
hun,1989,14969
hun,1990,16234
hun,1991,8445
hun,1992,8678
hun,1993,7886
hun,1994,8307
hun,1995,7314
hun,1996,7606
hun,1997,7406
hun,1998,7265
hun,1999,7514
hun,2000,7101
hun,2001,6638
hun,2002,6750
hun,2003,6536
hun,2004,7242
hun,2005,7609
hun,2006,7543
hun,2007,7024
hun,2008,7394
hun,2009,6366
hun,2010,6216
hun,2011,7048
hun,2012,6717
hun,2013,6472
hun,2014,7463
hun,2015,5926
hun,2016,5048
hun,2017,5607
hun,2018,5234
idn,1960,681061
idn,1961,828628
idn,1962,857937
idn,1963,850976
idn,1964,910852
idn,1965,980902
idn,1966,1137261
idn,1967,1086299
idn,1968,1075825
idn,1969,1129110
idn,1970,1148494
idn,1971,1159181
idn,1972,1177852
idn,1973,1164611
idn,1974,1225698
idn,1975,1226933
idn,1976,1329767
idn,1977,1414037
idn,1978,1478892
idn,1979,1567885
idn,1980,1652660
idn,1981,1677030
idn,1982,1753048
idn,1983,1944527
idn,1984,1982327
idn,1985,2093069
idn,1986,2196212
idn,1987,2306077
idn,1988,2462514
idn,1989,2576870
idn,1990,2668521
idn,1991,2816195
idn,1992,2983772
idn,1993,3212909
idn,1994,3453274
idn,1995,3645428
idn,1996,3767439
idn,1997,3918472
idn,1998,4024958
idn,1999,4018532.5
idn,2000,4168921.5
idn,2001,4349342
idn,2002,4420029
idn,2003,4710291
idn,2004,4754105
idn,2005,4721419
idn,2006,4818814
idn,2007,5060086
idn,2008,5019071
idn,2009,5128007
idn,2010,5402213
idn,2011,5776454
idn,2012,5883521
idn,2013,6157745
idn,2014,6550715
idn,2015,6760874
idn,2016,6595077
idn,2017,6790477.5
idn,2018,7270238
ind,1960,1116557
ind,1961,911641
ind,1962,919532
ind,1963,985873
ind,1964,1255504
ind,1965,1258353
ind,1966,1286639
ind,1967,1311378
ind,1968,1427129
ind,1969,1495679
ind,1970,1636829
ind,1971,1716303
ind,1972,1485142
ind,1973,1787620
ind,1974,2064670
ind,1975,2053375
ind,1976,1938973
ind,1977,2049755
ind,1978,2014855
ind,1979,2015210
ind,1980,2080157
ind,1981,2041720
ind,1982,1916381
ind,1983,2003865.5
ind,1984,2302519
ind,1985,2206097.5
ind,1986,2321273
ind,1987,2206075
ind,1988,2307632
ind,1989,2713689
ind,1990,2862586
ind,1991,2907233
ind,1992,2929102
ind,1993,3150212
ind,1994,3347607
ind,1995,3357740
ind,1996,3542954
ind,1997,3620948
ind,1998,3473492
ind,1999,3552149
ind,2000,3726427
ind,2001,3817092
ind,2002,3783853
ind,2003,3757899
ind,2004,3426509
ind,2005,3725362
ind,2006,3877337
ind,2007,3890293
ind,2008,4128727
ind,2009,4094756
ind,2010,4715816
ind,2011,4336132
ind,2012,4895141
ind,2013,4665440
ind,2014,4999493
ind,2015,4862038
ind,2016,5196945
ind,2017,5553948
ind,2018,5342888
irl,1960,40700
irl,1961,31200
irl,1962,28500
irl,1963,26500
irl,1964,30900
irl,1965,34600
irl,1966,38800
irl,1967,48900
irl,1968,50500
irl,1969,63500
irl,1970,75200
irl,1971,69200
irl,1972,86600
irl,1973,87391
irl,1974,85782
irl,1975,84165
irl,1976,90019
irl,1977,89222
irl,1978,100237
irl,1979,89552
irl,1980,144391
irl,1981,185429
irl,1982,205954
irl,1983,197088
irl,1984,224827
irl,1985,248827
irl,1986,248878
irl,1987,263767
irl,1988,273824
irl,1989,219849
irl,1990,248374
irl,1991,265510
irl,1992,279887
irl,1993,310322
irl,1994,327371
irl,1995,423560
irl,1996,365942
irl,1997,328050
irl,1998,360646
irl,1999,319543
irl,2000,312397
irl,2001,392530
irl,2002,318742
irl,2003,301226
irl,2004,310578
irl,2005,297181
irl,2006,241288
irl,2007,244370
irl,2008,234819
irl,2009,298584
irl,2010,348441
irl,2011,243466
irl,2012,305427
irl,2013,275950
irl,2014,306424
irl,2015,264370
irl,2016,259856
irl,2017,276330
irl,2018,251241
irn,1960,20015
irn,1961,20015
irn,1962,20015
irn,1963,18015
irn,1964,18013
irn,1965,20014
irn,1966,21114
irn,1967,22515
irn,1968,24019
irn,1969,24016
irn,1970,26066
irn,1971,24309
irn,1972,19488
irn,1973,19949
irn,1974,69062
irn,1975,66807
irn,1976,70038
irn,1977,69745
irn,1978,67170
irn,1979,65413
irn,1980,43659
irn,1981,44608
irn,1982,92818
irn,1983,96665
irn,1984,99554
irn,1985,102850
irn,1986,133381
irn,1987,190800
irn,1988,208792
irn,1989,234383
irn,1990,241929
irn,1991,255504
irn,1992,305707
irn,1993,322005
irn,1994,308100
irn,1995,339661
irn,1996,351725
irn,1997,369988
irn,1998,367297
irn,1999,380197
irn,2000,383991
irn,2001,351142
irn,2002,324838
irn,2003,350123
irn,2004,369990
irn,2005,410567
irn,2006,445879
irn,2007,402767
irn,2008,407842
irn,2009,420372
irn,2010,443650
irn,2011,487633
irn,2012,537271
irn,2013,553776
irn,2014,620427
irn,2015,631122
irn,2016,689722
irn,2017,782480
irn,2018,828872
irq,1960,9000
irq,1961,9000
irq,1962,9000
irq,1963,11300
irq,1964,19200
irq,1965,16800
irq,1966,14100
irq,1967,10200
irq,1968,19100
irq,1969,22000
irq,1970,32090
irq,1971,27100
irq,1972,31500
irq,1973,26700
irq,1974,22446
irq,1975,19532
irq,1976,25537
irq,1977,23101
irq,1978,22862
irq,1979,51785
irq,1980,49623
irq,1981,22445
irq,1982,20101
irq,1983,18503
irq,1984,16524
irq,1985,17000
irq,1986,16000
irq,1987,16000
irq,1988,21461
irq,1989,21555
irq,1990,22629
irq,1991,13485
irq,1992,18073
irq,1993,19941
irq,1994,25147
irq,1995,28208
irq,1996,30737
irq,1997,31302
irq,1998,22574
irq,1999,22423
irq,2000,20767
irq,2001,33300
irq,2002,26000
irq,2003,17200
irq,2004,12936
irq,2005,26008
irq,2006,59075
irq,2007,53032
irq,2008,34580
irq,2009,28245
irq,2010,19348
irq,2011,31541
irq,2012,51077
irq,2013,56853
irq,2014,59000
irq,2015,27296
irq,2016,31300
irq,2017,35220
irq,2018,36936
isl,1960,630364
isl,1961,734414
isl,1962,847818
isl,1963,797883
isl,1964,989617
isl,1965,1218265
isl,1966,1260773
isl,1967,915607
isl,1968,617636
isl,1969,707632
isl,1970,749177
isl,1971,700435
isl,1972,741987
isl,1973,922575
isl,1974,955304
isl,1975,1002392
isl,1976,1015723
isl,1977,1394012
isl,1978,1579608
isl,1979,1661732
isl,1980,1525412
isl,1981,1450448
isl,1982,802352
isl,1983,855473
isl,1984,1552077
isl,1985,1695794
isl,1986,1668631
isl,1987,1644379
isl,1988,1771529
isl,1989,1516936
isl,1990,1521381
isl,1991,1055867
isl,1992,1583211
isl,1993,1726886
isl,1994,1570946
isl,1995,1624389
isl,1996,2074581
isl,1997,2225451
isl,1998,1699724
isl,1999,1754408
isl,2000,2000047
isl,2001,2003941
isl,2002,2149646
isl,2003,2008697
isl,2004,1755563
isl,2005,1686014
isl,2006,1348112
isl,2007,1421102
isl,2008,1306719
isl,2009,1164638
isl,2010,1081992
isl,2011,1165159
isl,2012,1466947
isl,2013,1380562
isl,2014,1095669
isl,2015,1336609
isl,2016,1085548
isl,2017,1198006
isl,2018,1278445
isr,1960,5400
isr,1961,5900
isr,1962,7400
isr,1963,7000
isr,1964,7700
isr,1965,8900
isr,1966,14900
isr,1967,14900
isr,1968,18100
isr,1969,12100
isr,1970,15401
isr,1971,18713
isr,1972,20736
isr,1973,18295
isr,1974,15978
isr,1975,17751
isr,1976,18709
isr,1977,18512
isr,1978,19838
isr,1979,17976
isr,1980,16591
isr,1981,16414
isr,1982,15047
isr,1983,12182
isr,1984,12930
isr,1985,14149
isr,1986,12857
isr,1987,14531
isr,1988,13413
isr,1989,12305
isr,1990,9429
isr,1991,6373
isr,1992,6360
isr,1993,6180
isr,1994,5876
isr,1995,5289
isr,1996,6173
isr,1997,5414
isr,1998,6701
isr,1999,6861
isr,2000,7712
isr,2001,7319
isr,2002,5742
isr,2003,4055
isr,2004,3340
isr,2005,4151
isr,2006,3820
isr,2007,3435
isr,2008,2708
isr,2009,2714
isr,2010,2612
isr,2011,2575
isr,2012,3242
isr,2013,1983
isr,2014,2042
isr,2015,2124
isr,2016,1588
isr,2017,2054
isr,2018,2054
ita,1960,213960
ita,1961,240430
ita,1962,217082
ita,1963,226952
ita,1964,317196
ita,1965,344541
ita,1966,358591
ita,1967,358836
ita,1968,346140
ita,1969,349879
ita,1970,389117
ita,1971,390997
ita,1972,407839
ita,1973,395315
ita,1974,426700
ita,1975,399103
ita,1976,414847
ita,1977,363244
ita,1978,387029.40625
ita,1979,412114.40625
ita,1980,430265.5
ita,1981,430152.09375
ita,1982,449270.65625
ita,1983,454107.46875
ita,1984,484030.71875
ita,1985,482302.21875
ita,1986,457244.4375
ita,1987,443729.6875
ita,1988,439227.375
ita,1989,415807.3125
ita,1990,376932.15625
ita,1991,411327.15625
ita,1992,396467.5
ita,1993,397542.40625
ita,1994,399338.8125
ita,1995,397882.09375
ita,1996,367754.5
ita,1997,345649.59375
ita,1998,308484.6875
ita,1999,284841.34375
ita,2000,304180.84375
ita,2001,312408.6875
ita,2002,271913.09375
ita,2003,297710.8125
ita,2004,288945.8125
ita,2005,298606.09375
ita,2006,317853.6875
ita,2007,289486.4375
ita,2008,237628.5
ita,2009,254520
ita,2010,234963.5
ita,2011,217841.70312
ita,2012,202444.40625
ita,2013,177914.70312
ita,2014,183846
ita,2015,198768.90625
ita,2016,197945
ita,2017,197389.40625
ita,2018,206936
jam,1960,8500
jam,1961,11500
jam,1962,11900
jam,1963,10000
jam,1964,10000
jam,1965,9000
jam,1966,9000
jam,1967,9000
jam,1968,8500
jam,1969,8500
jam,1970,8500
jam,1971,9300
jam,1972,9500
jam,1973,9600
jam,1974,10100
jam,1975,10100
jam,1976,10130
jam,1977,10107
jam,1978,9759
jam,1979,9826
jam,1980,9230
jam,1981,8018
jam,1982,8065
jam,1983,8813
jam,1984,9610
jam,1985,9881
jam,1986,9813
jam,1987,8969
jam,1988,11880
jam,1989,13068
jam,1990,13650
jam,1991,15250
jam,1992,19100
jam,1993,23000
jam,1994,25277
jam,1995,24750
jam,1996,24255
jam,1997,20035
jam,1998,17546
jam,1999,17264
jam,2000,5540
jam,2001,14319
jam,2002,14892
jam,2003,12482
jam,2004,13471
jam,2005,13096
jam,2006,17703
jam,2007,16398
jam,2008,13055
jam,2009,16154
jam,2010,15390
jam,2011,17998
jam,2012,15383
jam,2013,18349
jam,2014,15204
jam,2015,17025
jam,2016,16800
jam,2017,19264
jam,2018,15346
jor,1960,100
jor,1961,100
jor,1962,200
jor,1963,200
jor,1964,200
jor,1965,200
jor,1966,200
jor,1967,100
jor,1968,100
jor,1969,100
jor,1970,100
jor,1971,200
jor,1972,100
jor,1973,100
jor,1974,92
jor,1975,65
jor,1976,49
jor,1977,31
jor,1978,31
jor,1979,36
jor,1980,56
jor,1981,35
jor,1982,19
jor,1983,17
jor,1984,102
jor,1985,152
jor,1986,202
jor,1987,252
jor,1988,302
jor,1989,352
jor,1990,352
jor,1991,370
jor,1992,380
jor,1993,395
jor,1994,410
jor,1995,425
jor,1996,440
jor,1997,450
jor,1998,470
jor,1999,510
jor,2000,550
jor,2001,520
jor,2002,526
jor,2003,481
jor,2004,494
jor,2005,510
jor,2006,497
jor,2007,506
jor,2008,500
jor,2009,569
jor,2010,486
jor,2011,500
jor,2012,648
jor,2013,760
jor,2014,873
jor,2015,873
jor,2016,873
jor,2017,873
jor,2018,873
jpn,1960,5945151
jpn,1961,6425841
jpn,1962,6542629
jpn,1963,6350329
jpn,1964,6026892
jpn,1965,6566241
jpn,1966,6759965
jpn,1967,7488493
jpn,1968,8160845
jpn,1969,8141183
jpn,1970,8764099
jpn,1971,9306614
jpn,1972,9635094
jpn,1973,9929283
jpn,1974,9913992
jpn,1975,9722912
jpn,1976,9781111
jpn,1977,9848253
jpn,1978,9850654
jpn,1979,9640242
jpn,1980,10067348
jpn,1981,10360482
jpn,1982,10467873
jpn,1983,10858494
jpn,1984,11616601
jpn,1985,10970693
jpn,1986,11505643
jpn,1987,11333005
jpn,1988,11401496
jpn,1989,10661273
jpn,1990,9819588
jpn,1991,8716800
jpn,1992,7976649.5
jpn,1993,7448231.5
jpn,1994,6785678
jpn,1995,6162111
jpn,1996,6115649.5
jpn,1997,6102891
jpn,1998,5443979.5
jpn,1999,5337468
jpn,2000,5210971
jpn,2001,4854643.5
jpn,2002,4520996
jpn,2003,4818020.5
jpn,2004,4467887.5
jpn,2005,4457997
jpn,2006,4466579.5
jpn,2007,4444244.5
jpn,2008,4451463.5
jpn,2009,4243057.5
jpn,2010,4195919.5
jpn,2011,3882936.25
jpn,2012,3765347.25
jpn,2013,3738956.5
jpn,2014,3734200.5
jpn,2015,3501171.75
jpn,2016,3283773.5
jpn,2017,3278874
jpn,2018,3209746
kaz,1988,93260
kaz,1989,92530
kaz,1990,78500
kaz,1991,69308
kaz,1992,65124
kaz,1993,56700
kaz,1994,46433
kaz,1995,48402
kaz,1996,44273
kaz,1997,31826
kaz,1998,25000
kaz,1999,36170
kaz,2000,36620
kaz,2001,22960
kaz,2002,24668
kaz,2003,25195
kaz,2004,33306
kaz,2005,37621
kaz,2006,30045
kaz,2007,34201
kaz,2008,51267
kaz,2009,38170
kaz,2010,46827
kaz,2011,34896
kaz,2012,36939
kaz,2013,34692
kaz,2014,37137
kaz,2015,40461
kaz,2016,41335
kaz,2017,31157
kaz,2018,32000
ken,1960,12600
ken,1961,13500
ken,1962,18400
ken,1963,20100
ken,1964,20700
ken,1965,23400
ken,1966,27900
ken,1967,27300
ken,1968,28200
ken,1969,32000
ken,1970,33700
ken,1971,28300
ken,1972,30000
ken,1973,29000
ken,1974,28581
ken,1975,27373
ken,1976,41164
ken,1977,43009
ken,1978,46425
ken,1979,51735
ken,1980,47875
ken,1981,57900
ken,1982,81718
ken,1983,98357
ken,1984,91127
ken,1985,106251
ken,1986,120244
ken,1987,136692
ken,1988,139791
ken,1989,148843
ken,1990,204082
ken,1991,201397
ken,1992,165850
ken,1993,186630
ken,1994,207620
ken,1995,195532.75
ken,1996,181763.34375
ken,1997,163033.65625
ken,1998,173868.57812
ken,1999,209277.39062
ken,2000,219258.90625
ken,2001,169010.32812
ken,2002,149131.32812
ken,2003,124343
ken,2004,131159.07812
ken,2005,158870
ken,2006,167976
ken,2007,138636
ken,2008,140613
ken,2009,141063
ken,2010,145866
ken,2011,185630
ken,2012,165208
ken,2013,169539
ken,2014,175390
ken,2015,171871
ken,2016,148092
ken,2017,129966
ken,2018,130946
kgz,1988,212
kgz,1989,312
kgz,1990,327
kgz,1991,225
kgz,1992,201
kgz,1993,127
kgz,1994,131
kgz,1995,185
kgz,1996,145
kgz,1997,85
kgz,1998,85
kgz,1999,48
kgz,2000,52
kgz,2001,180
kgz,2002,151
kgz,2003,63
kgz,2004,7
kgz,2005,26
kgz,2006,37
kgz,2007,14
kgz,2008,8
kgz,2009,10
kgz,2010,27
kgz,2011,60
kgz,2012,90
kgz,2013,120
kgz,2014,227
kgz,2015,31
kgz,2016,89
kgz,2017,90
kgz,2018,19
khm,1960,35000
khm,1961,45000
khm,1962,45000
khm,1963,40000
khm,1964,40000
khm,1965,45000
khm,1966,45000
khm,1967,50000
khm,1968,50000
khm,1969,52000
khm,1970,52200
khm,1971,77100
khm,1972,87100
khm,1973,84700
khm,1974,84700
khm,1975,84700
khm,1976,84700
khm,1977,84700
khm,1978,40900
khm,1979,30000
khm,1980,19600
khm,1981,51354
khm,1982,68251
khm,1983,67227
khm,1984,62814
khm,1985,67578
khm,1986,71451
khm,1987,79724
khm,1988,82296
khm,1989,81018
khm,1990,110681
khm,1991,117254
khm,1992,106342
khm,1993,105885
khm,1994,101254
khm,1995,117691
khm,1996,114910
khm,1997,119800
khm,1998,148600
khm,1999,294536
khm,2000,310668
khm,2001,464200
khm,2002,457032
khm,2003,442365
khm,2004,380637
khm,2005,504000
khm,2006,620142
khm,2007,587445
khm,2008,587500
khm,2009,650000
khm,2010,490094
khm,2011,560839
khm,2012,566695
khm,2013,649468
khm,2014,632857
khm,2015,626243
khm,2016,635705
khm,2017,670645
khm,2018,692274
kir,1960,5000
kir,1961,5000
kir,1962,6000
kir,1963,6000
kir,1964,6000
kir,1965,6000
kir,1966,7500
kir,1967,7500
kir,1968,7500
kir,1969,7500
kir,1970,8800
kir,1971,8900
kir,1972,9100
kir,1973,9200
kir,1974,9475
kir,1975,9650
kir,1976,9824
kir,1977,10053
kir,1978,10606
kir,1979,10838
kir,1980,12929
kir,1981,13502
kir,1982,13009
kir,1983,22485
kir,1984,19380
kir,1985,22844
kir,1986,29271
kir,1987,37877
kir,1988,25002
kir,1989,30983
kir,1990,26852
kir,1991,29170
kir,1992,30023
kir,1993,28884
kir,1994,29569
kir,1995,32121
kir,1996,33687
kir,1997,32139
kir,1998,37284
kir,1999,56641
kir,2000,35446
kir,2001,33280
kir,2002,36694
kir,2003,33712
kir,2004,31061
kir,2005,30562
kir,2006,25661
kir,2007,34170
kir,2008,27299
kir,2009,39426
kir,2010,43116
kir,2011,62927
kir,2012,77779
kir,2013,81531
kir,2014,116969
kir,2015,146036
kir,2016,172822
kir,2017,161136
kir,2018,196895
kna,1960,600
kna,1961,600
kna,1962,600
kna,1963,700
kna,1964,700
kna,1965,700
kna,1966,800
kna,1967,800
kna,1968,800
kna,1969,800
kna,1970,1000
kna,1971,1000
kna,1972,1000
kna,1973,1000
kna,1974,1000
kna,1975,1218
kna,1976,1684
kna,1977,1695
kna,1978,1790
kna,1979,1777
kna,1980,1935
kna,1981,1900
kna,1982,1930
kna,1983,1177
kna,1984,1115
kna,1985,995
kna,1986,901
kna,1987,924
kna,1988,800
kna,1989,710
kna,1990,620
kna,1991,450
kna,1992,300
kna,1993,250
kna,1994,357
kna,1995,339
kna,1996,687
kna,1997,418
kna,1998,967
kna,1999,933
kna,2000,970
kna,2001,1039
kna,2002,949
kna,2003,873
kna,2004,1111
kna,2005,1516
kna,2006,1179
kna,2007,1275
kna,2008,1342
kna,2009,2064
kna,2010,21754
kna,2011,31071
kna,2012,21887
kna,2013,17717
kna,2014,66142
kna,2015,100398
kna,2016,65769
kna,2017,85457
kna,2018,1047
kor,1960,338564
kor,1961,407113
kor,1962,445551
kor,1963,451868
kor,1964,527726
kor,1965,566749
kor,1966,611931
kor,1967,663787
kor,1968,735298
kor,1969,798940
kor,1970,753291
kor,1971,916429
kor,1972,1179171
kor,1973,1421467
kor,1974,1681041
kor,1975,1781746
kor,1976,1993033
kor,1977,1930481
kor,1978,1958709
kor,1979,1936739
kor,1980,1864156
kor,1981,2106131
kor,1982,2038972
kor,1983,2146521
kor,1984,2229202
kor,1985,2303171
kor,1986,2708406
kor,1987,2457850
kor,1988,2317365
kor,1989,2468774
kor,1990,2496909
kor,1991,2195470
kor,1992,2348616
kor,1993,2279380
kor,1994,2385513
kor,1995,2342340
kor,1996,2437331
kor,1997,2227947
kor,1998,2040943
kor,1999,2131769
kor,2000,1838369
kor,2001,2009472
kor,2002,1704787
kor,2003,1662267
kor,2004,1590000
kor,2005,1662312
kor,2006,1773003
kor,2007,1888972
kor,2008,1971610
kor,2009,1872460
kor,2010,1735577
kor,2011,1757763
kor,2012,1679908
kor,2013,1605276
kor,2014,1756047
kor,2015,1658982
kor,2016,1371799
kor,2017,1363142
kor,2018,1345906
kwt,1960,3500
kwt,1961,3500
kwt,1962,3500
kwt,1963,3500
kwt,1964,4000
kwt,1965,4000
kwt,1966,4000
kwt,1967,4500
kwt,1968,4500
kwt,1969,4500
kwt,1970,4700
kwt,1971,5700
kwt,1972,5000
kwt,1973,6100
kwt,1974,5502
kwt,1975,5934
kwt,1976,4648
kwt,1977,5913
kwt,1978,6489
kwt,1979,3065
kwt,1980,3689
kwt,1981,3714
kwt,1982,6628
kwt,1983,8722
kwt,1984,9639
kwt,1985,10116
kwt,1986,7630
kwt,1987,7699
kwt,1988,10788
kwt,1989,7643
kwt,1990,4454
kwt,1991,2034
kwt,1992,7871
kwt,1993,8466
kwt,1994,7752
kwt,1995,8616
kwt,1996,8255
kwt,1997,7827
kwt,1998,7798
kwt,1999,7398
kwt,2000,6978
kwt,2001,5846
kwt,2002,5360
kwt,2003,4060
kwt,2004,5061
kwt,2005,4895
kwt,2006,5635
kwt,2007,4373
kwt,2008,3979
kwt,2009,4708
kwt,2010,6373
kwt,2011,4038
kwt,2012,4030
kwt,2013,4633
kwt,2014,4197
kwt,2015,4287
kwt,2016,5493
kwt,2017,3978
kwt,2018,2871
lao,1960,12000
lao,1961,12000
lao,1962,15000
lao,1963,14984
lao,1964,14976
lao,1965,14968
lao,1966,17952
lao,1967,17928
lao,1968,17904
lao,1969,17872
lao,1970,19840
lao,1971,19784
lao,1972,19728
lao,1973,19656
lao,1974,19568
lao,1975,21464
lao,1976,21336
lao,1977,21192
lao,1978,21016
lao,1979,22816
lao,1980,22592
lao,1981,22320
lao,1982,22016
lao,1983,23672
lao,1984,23500
lao,1985,22000
lao,1986,21000
lao,1987,22000
lao,1988,21000
lao,1989,20000
lao,1990,18000
lao,1991,18500
lao,1992,19240
lao,1993,19500
lao,1994,23800
lao,1995,27370
lao,1996,23000
lao,1997,18857
lao,1998,19642
lao,1999,30041
lao,2000,29250
lao,2001,31000
lao,2002,33440
lao,2003,29800
lao,2004,29800
lao,2005,26560
lao,2006,26925
lao,2007,28410
lao,2008,29200
lao,2009,30800
lao,2010,30900
lao,2011,34000
lao,2012,34106
lao,2013,38946
lao,2014,60237
lao,2015,62635
lao,2016,70915
lao,2017,70900
lao,2018,70900
lbn,1960,2100
lbn,1961,1900
lbn,1962,2000
lbn,1963,2200
lbn,1964,2000
lbn,1965,2300
lbn,1966,2500
lbn,1967,1800
lbn,1968,2500
lbn,1969,3000
lbn,1970,2300
lbn,1971,2000
lbn,1972,1800
lbn,1973,2400
lbn,1974,3100
lbn,1975,2400
lbn,1976,1700
lbn,1977,1600
lbn,1978,1700
lbn,1979,1650
lbn,1980,1700
lbn,1981,1500
lbn,1982,1400
lbn,1983,1300
lbn,1984,1200
lbn,1985,1400
