geo,time,bx_gsr_nfsv_cd
ken,1993,1309666512.87981
ken,1994,1574037371.66488
ken,1995,1617355641.47933
ken,1996,1595821636.63168
ken,1997,2101714615.0562
ken,1998,2356294854.61355
ken,1999,2530634924.4343
ken,2000,997202019.27079
ken,2001,1122990221.48101
ken,2002,1056269685.25064
ken,2003,1200295733.16999
ken,2004,1559069432.1936
ken,2005,1882771508.16587
ken,2006,2436765260.15925
ken,2007,2939633374.59767
ken,2008,3261882497.50033
ken,2009,2893066568.98762
ken,2010,3772180345.96015
ken,2011,4134241409.7247
ken,2012,4993135336.5669
ken,2013,5132018384.48736
ken,2014,5024196422.98615
ken,2015,4638150964.34645
ken,2016,4165125898.92863
ken,2017,4647508717.92365
ken,2018,5477461358.93938
ken,2019,5600507966.97085
ken,2020,3724421297.74498
kgz,1993,8685000
kgz,1994,32667000
kgz,1995,39152000
kgz,1996,31490000
kgz,1997,45000000
kgz,1998,62807445.16
kgz,1999,64949121.72
kgz,2000,62038338.6582
kgz,2001,82779426.4204
kgz,2002,142009807.911
kgz,2003,158188111.03476
kgz,2004,209802160.6434
kgz,2005,259416411.31697
kgz,2006,378724973.15088
kgz,2007,684767486.36742
kgz,2008,806478811.75224
kgz,2009,638178685.8
kgz,2010,600128306
kgz,2011,860249971
kgz,2012,987366030.5
kgz,2013,1058553559.7
kgz,2014,900751137.925
kgz,2015,853583903
kgz,2016,841030690
kgz,2017,823760000
kgz,2018,829911207
kgz,2019,1082659258
kgz,2020,428240090
khm,1992,49700000
khm,1993,63900000
khm,1994,54500000
khm,1995,114000000
khm,1996,162800000
khm,1997,160400000
khm,1998,177327148.36538
khm,1999,293926630.3652
khm,2000,428444056.81613
khm,2001,524601950.72244
khm,2002,604185053.99216
khm,2003,547977964.61726
khm,2004,804918413.81438
khm,2005,1118105731.80492
khm,2006,1324645885.34065
khm,2007,1432866175.71712
khm,2008,1527394040.35436
khm,2009,1811872467.78278
khm,2010,2028488797.6997
khm,2011,2730122519.27625
khm,2012,3192106491.97775
khm,2013,3493722709.76328
khm,2014,3810809306.02414
khm,2015,3954729831.77394
khm,2016,4032905457.90551
khm,2017,4608223720.6485
khm,2018,5451237383.4348
khm,2019,6086280078.26868
khm,2020,1767432512.65762
khm,2021,657273246.12039
kir,1979,2436731.83489
kir,1980,3866805.48336
kir,1981,5215954.88302
kir,1982,4624375.57283
kir,1983,4297239.22972
kir,1984,3538334.51915
kir,1985,4742666.18877
kir,1986,5283513.69792
kir,1987,4635970.25585
kir,1988,5742598.75382
kir,1989,6412321.18805
kir,1990,7745949.30747
kir,1991,12646485.86472
kir,1992,13869954.18543
kir,1993,14537999.12958
kir,1994,17558753.696
kir,2006,8188837.2517
kir,2007,10067294.12244
kir,2008,11568555.61413
kir,2009,12400282.44842
kir,2010,12479371.00656
kir,2011,14328137.19626
kir,2012,16235497.0608
kir,2013,14235597.32563
kir,2014,12628797.73987
kir,2015,15713093.49252
kir,2016,22738236.33701
kir,2017,14203120.94716
kir,2018,10748249.69641
kir,2019,20172880.3122
kir,2020,11555174.40981
kna,1980,8100000
kna,1981,10000000
kna,1982,13200000
kna,1983,13000000
kna,1984,20318518.51852
kna,1985,22800000
kna,1986,31722222.22222
kna,1987,40407407.40741
kna,1988,46751851.85185
kna,1989,50003703.7037
kna,1990,54062962.96296
kna,1991,68385185.18519
kna,1992,79774074.07407
kna,1993,83448148.14815
kna,1994,92377777.77778
kna,1995,81948148.14815
kna,1996,88537037.03704
kna,1997,94751851.85185
kna,1998,100577777.77778
kna,1999,101062962.96296
kna,2000,98529629.62963
kna,2001,97890000
kna,2002,90271840.74074
kna,2003,107903818.51852
kna,2004,135195725.92593
kna,2005,163215994.44444
kna,2006,177493615.55556
kna,2007,175493487.77778
kna,2008,165818635.18518
kna,2009,137338427.03704
kna,2010,150228237.40741
kna,2011,174837416.66667
kna,2012,194429398.88889
kna,2013,236171648.14815
kna,2014,528608615.06937
kna,2015,496173178.94847
kna,2016,478850508.94798
kna,2017,476073769.21401
kna,2018,571358465.41064
kna,2019,563717112.74042
kna,2020,354720223.04301
kor,1976,1527000000
kor,1977,2784000000
kor,1978,4059000000
kor,1979,4392000000
kor,1980,5026200000
kor,1981,6147300000
kor,1982,7174700000
kor,1983,6862200000
kor,1984,6952200000
kor,1985,5948300000
kor,1986,6399800000
kor,1987,8559600000
kor,1988,9339600000
kor,1989,9848100000
kor,1990,10792200000
kor,1991,11197200000
kor,1992,11772300000
kor,1993,14078900000
kor,1994,18038500000
kor,1995,24424600000
kor,1996,24970200000
kor,1997,28253600000
kor,1998,27430600000
kor,1999,28226600000
kor,2000,32556400000
kor,2001,30776600000
kor,2002,31023100000
kor,2003,35760500000
kor,2004,45284600000
kor,2005,50537700000
kor,2006,57012000000
kor,2007,71413000000
kor,2008,91045400000
kor,2009,72541300000
kor,2010,82948700000
kor,2011,90559700000
kor,2012,103134300000
kor,2013,103324200000
kor,2014,111902300000
kor,2015,97498600000
kor,2016,94809100000
kor,2017,89701300000
kor,2018,103677500000
kor,2019,103838900000
kor,2020,89595700000
kor,2021,121187400000
kos,2004,309781302.90119
kos,2005,333332765.819
kos,2006,391597545.3288
kos,2007,487138111.45824
kos,2008,622789415.63918
kos,2009,728784123.75912
kos,2010,757539318.65099
kos,2011,1149671335.34522
kos,2012,1137453488.13178
kos,2013,1159337432.95712
kos,2014,1234493307.75765
kos,2015,1056788993.20355
kos,2016,1256103695.5329
kos,2017,1559977837.37774
kos,2018,1834735637.08532
kos,2019,1871673323.76351
kos,2020,1142741605.22932
kwt,1975,520631609.53537
kwt,1976,612201450.57155
kwt,1977,624637956.43809
kwt,1978,701683588.69956
kwt,1979,1183213212.12491
kwt,1980,1224577005.97549
kwt,1981,1391751842.72637
kwt,1982,941263101.93519
kwt,1983,867994010.50282
kwt,1984,888327696.4672
kwt,1985,1137144819.199
kwt,1986,1053013131.99514
kwt,1987,1029916933.79016
kwt,1988,1157584733.50016
kwt,1989,1344546205.72748
kwt,1990,1279228995.85724
kwt,1991,992019600
kwt,1992,1493745367.57049
kwt,1993,1242385831.36816
kwt,1994,1414759168.49416
kwt,1995,1382151617.20186
kwt,1996,1491941295.95648
kwt,1997,1760349598.83726
kwt,1998,1766005052.44136
kwt,1999,1561357096.24153
kwt,2000,1822973475.5512
kwt,2001,1663614279.73632
kwt,2002,1648162260.41741
kwt,2003,3143838186.50425
kwt,2004,3770953512.04615
kwt,2005,4774657534.24658
kwt,2006,8444179050.16167
kwt,2007,10168747576.4664
kwt,2008,11959102530.2265
kwt,2009,11466214985.6574
kwt,2010,9009438354.14694
kwt,2011,10097022363.2801
kwt,2012,8836507542.48055
kwt,2013,6179502505.69918
kwt,2014,6268202810.17335
kwt,2015,6055604220.69024
kwt,2016,5529103143.46203
kwt,2017,5279285827.66285
kwt,2018,8118822235.43832
kwt,2019,8036097254.39411
kwt,2020,7168192095.77004
lao,1984,15100000
lao,1985,21300000
lao,1986,24400000
lao,1987,26300000
lao,1988,17800000
lao,1989,22500000
lao,1990,23700000
lao,1991,37800000
lao,1992,19000000
lao,1993,112100000
lao,1994,112400000
lao,1995,111600000
lao,1996,99000000
lao,1997,232300000
lao,1998,293700000
lao,1999,221900000
lao,2000,175650000
lao,2001,166071394.77
lao,2002,176179225.245
lao,2003,127406769.06551
lao,2004,178767144.40976
lao,2005,204234942.71518
lao,2006,223433239.69077
lao,2007,278141113.92032
lao,2008,401625278.509
lao,2009,397262022.67708
lao,2010,510993902.8308
lao,2011,549642790.33667
lao,2012,645848625.08332
lao,2013,782563798.70846
lao,2014,764443207.60065
lao,2015,844072869.90605
lao,2016,834862680.82311
lao,2017,780560350.64122
lao,2018,985352654.36176
lao,2019,1179236084.53826
lao,2020,346194978.81664
lbn,2002,4478296833.65406
lbn,2003,9490901894.56391
lbn,2004,9736886114.82631
lbn,2005,10864126831.2321
lbn,2006,11672771004.3221
lbn,2007,12758465748.9257
lbn,2008,17635563692.6208
lbn,2009,16909944078.0726
lbn,2010,16040142516.5842
lbn,2011,18580071738.352
lbn,2012,15124761889.36
lbn,2013,15475989814.92
lbn,2014,14751139510.2059
lbn,2015,15909856065.4563
lbn,2016,15193032746.8278
lbn,2017,15184954540.998
lbn,2018,15619144594.4358
lbn,2019,13673257442.1767
lbn,2020,4953209615.01302
lbr,1979,366073.76462
lbr,1980,282092.13627
lbr,1981,247638.13489
lbr,1982,704153.65313
lbr,1983,829049.40812
lbr,1984,794595.40628
lbr,1985,745067.77902
lbr,1986,1225270.42272
lbr,1987,1130521.91903
lbr,2004,212391120.35683
lbr,2005,213238727.71459
lbr,2006,336497065.76953
lbr,2007,346172465.59456
lbr,2008,509605734.86248
lbr,2009,274100650.89781
lbr,2010,125308889.77895
lbr,2011,120741976.60942
lbr,2012,99401111.65323
lbr,2013,95390473.94545
lbr,2014,245694296.95278
lbr,2015,198800964.82714
lbr,2016,87122223.12617
lbr,2017,61770744.59325
lbr,2018,10388263.20733
lbr,2019,11078084.78235
lby,1977,136125195.10532
lby,1978,153351956.76877
lby,1979,142543008.27406
lby,1980,164498823.81483
lby,1981,163147153.03371
lby,1982,163484241.5496
lby,1983,161119799.98516
lby,1984,170239788.37605
lby,1985,62826588.48247
lby,1986,82119038.34706
lby,1987,112783735.27802
lby,1988,128426665.41429
lby,1989,117489337.20263
lby,1990,116887945.79488
lby,1991,98671912.63929
lby,1992,100158636.32718
lby,1993,54867391.64509
lby,1994,36742732.62858
lby,1995,30611395.59523
lby,1996,25641039.18945
lby,1997,27556810.05477
lby,1998,39565892.64998
lby,1999,59075816.80931
lby,2000,172000000
lby,2001,184000000
lby,2002,401000000
lby,2003,442000000
lby,2004,437000000
lby,2005,534000000
lby,2006,489000000
lby,2007,108500000
lby,2008,207700000
lby,2009,385000000
lby,2010,410100000
lby,2011,40200000
lby,2012,152200000
lby,2013,179900000
lby,2014,79200000
lby,2015,483000000
lby,2016,85500000
lby,2017,107000000
lby,2018,133700000
lby,2019,167200000
lca,1976,12498705.225
lca,1977,17800000
lca,1978,27700000
lca,1979,33800000
lca,1980,40500000
lca,1981,38500000
lca,1982,44700000
lca,1983,54200000
lca,1984,64000000
lca,1985,69500000
lca,1986,82074074.07407
lca,1987,98444444.44444
lca,1988,117185185.18519
lca,1989,136433333.33333
lca,1990,150603703.7037
lca,1991,172188888.88889
lca,1992,195333333.33333
lca,1993,203051851.85185
lca,1994,237703703.7037
lca,1995,265048148.14815
lca,1996,266803703.7037
lca,1997,288448148.14815
lca,1998,319514814.81481
lca,1999,308762962.96296
lca,2000,324025925.92593
lca,2001,273544444.44444
lca,2002,249875474.07407
lca,2003,318325733.33333
lca,2004,367927859.25926
lca,2005,436149647.40741
lca,2006,343566669.62963
lca,2007,355913512.59259
lca,2008,363589590
lca,2009,352634474.44444
lca,2010,369980556.2963
lca,2011,380573191.48148
lca,2012,391638034.81481
lca,2013,408998242.96296
lca,2014,826264280.18017
lca,2015,867262670.83925
lca,2016,829284545.05397
lca,2017,942634242.64193
lca,2018,1043683194.86261
lca,2019,1117410311.87895
lca,2020,385144918.31811
lka,1975,73496182.4905
lka,1976,72515454.1211
lka,1977,93524018.8825
lka,1978,104377446.7787
lka,1979,152937855.2977
lka,1980,231100005.7673
lka,1981,279415764.9653
lka,1982,290581018.1864
lka,1983,297884628.3903
lka,1984,276199266.7218
lka,1985,245371623.756
lka,1986,305265164.3966
lka,1987,328170635.6976
lka,1988,339178035.3269
lka,1989,345589386.5384
lka,1990,439630692.9889
lka,1991,546608992.965
lka,1992,621360436.5296
lka,1993,634358483.1103
lka,1994,753851229.2468
lka,1995,819204616.5306
lka,1996,765498940.4412
lka,1997,875314967.1174
lka,1998,916597689.8686
lka,1999,964315560.3544
lka,2000,938710070.6132
lka,2001,1355450000
lka,2002,1268300000
lka,2003,1410680000
lka,2004,1526600000
lka,2005,1540129760
lka,2006,1624909000
lka,2007,1775000000
lka,2008,2002400000
lka,2009,1892400000
lka,2010,2474190000
lka,2011,3083880000
lka,2012,3799913006.45533
lka,2013,4685081225.21806
lka,2014,5604957099.29444
lka,2015,6396663005.26383
lka,2016,7138115098.66439
lka,2017,7723762442.25948
lka,2018,8374158443.84
lka,2019,7474310219.984
lka,2020,3035372503.58965
lso,1975,12035032.67715
lso,1976,11959999.9896
lso,1977,14144999.9877
lso,1978,16789999.9854
lso,1979,18645580.25393
lso,1980,32227674.27588
lso,1981,34298908.66045
lso,1982,13746732.71249
lso,1983,14483993.6706
lso,1984,12832812.94348
lso,1985,9137028.77916
lso,1986,9769173.55798
lso,1987,14045857.6664
lso,1988,18242462.67601
lso,1989,18526362.38086
lso,1990,24341244.98792
lso,1991,24171788.87986
lso,1992,24962775.40162
lso,1993,24587167.05514
lso,1994,24848301.14475
lso,1995,24024058.47206
lso,1996,22085455.57135
lso,1997,20471854.1021
lso,1998,18192592.4567
lso,1999,22553336.24757
lso,2000,23254260.32328
lso,2001,20120088.64064
lso,2002,17255085.53789
lso,2003,26675679.81281
lso,2004,34405235.01762
lso,2005,33783997.52445
lso,2006,38796016.18368
lso,2007,42560702.4564
lso,2008,48338915.48964
lso,2009,41538682.84847
lso,2010,46128173.80838
lso,2011,45963693.06028
lso,2012,41376765.71201
lso,2013,32843200.37696
lso,2014,29877224.79303
lso,2015,45680688.96153
lso,2016,59156078.82012
lso,2017,33365411.44227
lso,2018,32393997.84926
lso,2019,29193988.79232
lso,2020,11905324.65535
lso,2021,8049981.89463
ltu,1993,197800800.60151
ltu,1994,321931648.55536
ltu,1995,485217500
ltu,1996,797527500
ltu,1997,1232110000
ltu,1998,1352600000
ltu,1999,1328015000
ltu,2000,1327722500
ltu,2001,1423300000
ltu,2002,1751106283.77367
ltu,2003,2307705952.14973
ltu,2004,2692340641.24315
ltu,2005,3119130577.37054
ltu,2006,3679525227.4141
ltu,2007,4322037049.85575
ltu,2008,5088823584.58953
ltu,2009,3899763783.45612
ltu,2010,4318319277.99134
ltu,2011,5551274925.01176
ltu,2012,6068179630.60036
ltu,2013,7224260184.02901
ltu,2014,7813386019.09693
ltu,2015,6687282082.84999
ltu,2016,7542909499.15798
ltu,2017,9464350069.87921
ltu,2018,11405924827.2986
ltu,2019,13226447024.5712
ltu,2020,12405490385.7719
lux,1999,17132585204.8059
lux,2000,20300782213.6744
lux,2001,19951121277.0099
lux,2002,21909567925.488
lux,2003,27700653734.5121
lux,2004,35501356896.6188
lux,2005,41741378559.5617
lux,2006,51946223202.8535
lux,2007,62492677233.101
lux,2008,64399929126.1857
lux,2009,56996337793.7157
lux,2010,62755785953.8828
lux,2011,71464214380.2253
lux,2012,76277701434.90419
lux,2013,87301763152.36729
lux,2014,97831307118.13779
lux,2015,93514835803.2579
lux,2016,94098712637.40681
lux,2017,101413752818.302
lux,2018,112350514319.323
lux,2019,115574591241.506
lux,2020,121868648878.709
lux,2021,139939075842.91199
lva,1992,290529490
lva,1993,533388000
lva,1994,657114000
lva,1995,720067000
lva,1996,1185082000
lva,1997,1142566000
lva,1998,1212000000
lva,1999,1175400000
lva,2000,1022169849.23589
lva,2001,1081596596.91087
lva,2002,1189416569.63122
lva,2003,1703387436.14326
lva,2004,2025135508.47764
lva,2005,2466725795.16714
lva,2006,3035273273.40344
lva,2007,4373625911.24069
lva,2008,5371091446.72837
lva,2009,4390354976.82211
lva,2010,4035420538.52814
lva,2011,4810686830.8915
lva,2012,4801350692.33562
lva,2013,5140079041.15078
lva,2014,5469245596.2394
lva,2015,4843609800.43248
lva,2016,5113458612.19095
lva,2017,5650880819.30874
lva,2018,6293911930.69598
lva,2019,6240680007.00759
lva,2020,4998864775.36533
lva,2021,5685610478.42712
mac,2002,4519275256.42123
mac,2003,5077090826.30095
mac,2004,7274370091.09923
mac,2005,7786942116.52625
mac,2006,9125657617.54281
mac,2007,12003448173.0635
mac,2008,14710736961.7292
mac,2009,15914066364.4545
mac,2010,23715055402.8283
mac,2011,32225654661.5018
mac,2012,37804652712.7602
mac,2013,45227504370.5491
mac,2014,45232566457.0711
mac,2015,33406012300.9205
mac,2016,32996377810.8975
mac,2017,38830088629.7148
mac,2018,43656892626.9532
mac,2019,43701106000.4343
mac,2020,11556672185.7868
mar,1975,459141864.62656
mar,1976,434004157.98475
mar,1977,538784588.98551
mar,1978,635599364.55318
mar,1979,717253253.6306
mar,1980,782730645.47109
mar,1981,726949911.97048
mar,1982,848909330.9628
mar,1983,845271649.04309
mar,1984,829726304.06425
mar,1985,983222102.09935
mar,1986,1132890265.13065
mar,1987,1379075213.31224
mar,1988,1763519974.66242
mar,1989,1649904121.4616
mar,1990,2009420866.44066
mar,1991,1834595792.82264
mar,1992,2399543211.86478
mar,1993,2371511959.85894
mar,1994,2484158207.65937
mar,1995,2853434082.56778
mar,1996,3432242561.96858
mar,1997,3185962019.94869
mar,1998,3613025570.9635
mar,1999,3952299401.0439
mar,2000,3990556361.51164
mar,2001,4843574368.69497
mar,2002,5424395260.38399
mar,2003,6803909646.02194
mar,2004,8014770257.10425
mar,2005,9264050515.15268
mar,2006,11376690496.1289
mar,2007,14064836643.0388
mar,2008,15301689024.6157
mar,2009,14832715837.7254
mar,2010,14736068691.7743
mar,2011,15899061611.1083
mar,2012,15346623448.1949
mar,2013,14352647008.9535
mar,2014,16236442776.6236
mar,2015,14673499896.8734
mar,2016,15340235467.3116
mar,2017,17330125310.1493
mar,2018,18633703347.6637
mar,2019,19353280375.712
mar,2020,13855044726.2886
mda,1994,32827000
mda,1995,144510000
mda,1996,106040000
mda,1997,168670000
mda,1998,164240000
mda,1999,150710000
mda,2000,184640000
mda,2001,191840000
mda,2002,230530000
mda,2003,280970000
mda,2004,379840000
mda,2005,446120000
mda,2006,535100000
mda,2007,719450000
mda,2008,970000000
mda,2009,779360000
mda,2010,788030000
mda,2011,998140000
mda,2012,1020180000
mda,2013,1142540000
mda,2014,1142220000
mda,2015,981480000
mda,2016,1065520000
mda,2017,1253320000
mda,2018,1477440000
mda,2019,1543910000
mda,2020,1277620000
mdg,1974,40173865.17659
mdg,1975,62012369.0383
mdg,1976,40929136.0305
mdg,1977,34760841.1444
mdg,1978,34876249.14654
mdg,1979,73899672.89909
mdg,1980,79468474.72187
mdg,1981,61531573.12094
mdg,1982,49322941.36465
mdg,1983,45208590.25166
mdg,1984,53308592.41211
mdg,1985,58598216.5432
mdg,1986,75080488.26467
mdg,1987,95949046.65112
mdg,1988,118398984.20399
mdg,1989,132141103.09881
mdg,1990,152896636.65325
mdg,1991,148319675.70395
mdg,1992,174531018.07972
mdg,1993,187241758.14127
mdg,1994,206019175.70704
mdg,1995,244118592.83053
mdg,1996,293271655.57745
mdg,1997,314153578.0528
mdg,1998,335077472.42666
mdg,1999,336261244.23615
mdg,2000,406714118.26434
mdg,2001,481707281.98883
mdg,2002,584760467.68982
mdg,2003,362010865.7
mdg,2004,467093883.8
mdg,2005,494287686.92444
mdg,2006,665861209.88766
mdg,2007,1013943942.72229
mdg,2008,1346091892.64868
mdg,2009,912803780.75453
mdg,2010,1005468856.58882
mdg,2011,1197496011.36163
mdg,2012,1334451165.09512
mdg,2013,1323745893.55125
mdg,2014,1367451852.71706
mdg,2015,1107108609.10702
mdg,2016,1229965912.93413
mdg,2017,1342695241.71118
mdg,2018,1371771522.91917
mdg,2019,1484253917.81525
mdg,2020,648641205.5835
mdv,1977,5000000
mdv,1978,5600000
mdv,1979,31100000
mdv,1980,52400000
mdv,1981,58700000
mdv,1982,59300000
mdv,1983,56900000
mdv,1984,61400000
mdv,1985,65600000
mdv,1986,65396965.33207
mdv,1987,71411085.39662
mdv,1988,73626649.72563
mdv,1989,86407074.59517
mdv,1990,101100000
mdv,1991,108069673.07343
mdv,1992,154261370.7547
mdv,1993,160653324
mdv,1994,197409399.82686
mdv,1995,232817527.11442
mdv,1996,289027872.08873
mdv,1997,312176465.23361
mdv,1998,331303658.28591
mdv,1999,342779709.23936
mdv,2000,348481532.81777
mdv,2001,354054366.22826
mdv,2002,362889415.30786
mdv,2003,431924731.24292
mdv,2004,507657854.94462
mdv,2005,322879156.33336
mdv,2006,551868516.43422
mdv,2007,1576925233.64085
mdv,2008,1638368397.95024
mdv,2009,1543155699.6685
mdv,2010,1809935023.93538
mdv,2011,2098392265.39354
mdv,2012,2171527399.01403
mdv,2013,2576928759.71339
mdv,2014,2998330646.18372
mdv,2015,2905267589.77999
mdv,2016,2891358649.5738
mdv,2017,3000733130.26415
mdv,2018,3245074166.08633
mdv,2019,3381440376.95408
mdv,2020,1528882213.02189
mex,1979,5880000000
mex,1980,5364000000
mex,1981,5960000000
mex,1982,4988000000
mex,1983,4905000000
mex,1984,5996000000
mex,1985,6077000000
mex,1986,5885000000
mex,1987,7034000000
mex,1988,8421000000
mex,1989,10209000000
mex,1990,11646000000
mex,1991,12919000000
mex,1992,14018000000
mex,1993,14929000000
mex,1994,16124310000
mex,1995,14704000000
mex,1996,16582678000
mex,1997,19455818000
mex,1998,11462636360
mex,1999,11535687160
mex,2000,13480171279
mex,2001,12445653030
mex,2002,12545829940.7087
mex,2003,12436867265
mex,2004,13705925060.1105
mex,2005,15735902250
mex,2006,16012381164
mex,2007,17536170575
mex,2008,17972443778
mex,2009,15109638853
mex,2010,15489279713
mex,2011,15823117912
mex,2012,16392783198
mex,2013,18093732853
mex,2014,21182296658
mex,2015,22903316166
mex,2016,24219263043
mex,2017,27590963124
mex,2018,29013573538
mex,2019,31695198475
mex,2020,17027442542
mhl,2005,9824514.60104
mhl,2006,9751493.63526
mhl,2007,9401984.2757
mhl,2008,9527806.20306
mhl,2009,10147450.21637
mhl,2010,9389466.87538
mhl,2011,10751673.58854
mhl,2012,9914157.00055
mhl,2013,11033075.65149
mhl,2014,12894269.19081
mhl,2015,8530132.85604
mhl,2016,8435123
mhl,2017,27438154.89815
mhl,2018,42907691.50859
mkd,1996,266930000
mkd,1997,191420000
mkd,1998,311992921.97571
mkd,1999,399504096.83146
mkd,2000,446900568.63084
mkd,2001,411729382.34177
mkd,2002,391750413.98511
mkd,2003,536773287.1513
mkd,2004,621852957.49223
mkd,2005,686667732.32038
mkd,2006,757778806.83489
mkd,2007,1053078065.64866
mkd,2008,1260752156.7008
mkd,2009,1103746809.25482
mkd,2010,989196130.8556
mkd,2011,1455618922.13803
mkd,2012,1367123322.13647
mkd,2013,1533502209.25901
mkd,2014,1729729475.21426
mkd,2015,1528483108.55813
mkd,2016,1536477130.32723
mkd,2017,1626224466.99764
mkd,2018,1860980308.04495
mkd,2019,1818376971.06995
mkd,2020,1657296927.43154
mkd,2021,2058490371.57218
mli,1975,22887096.35393
mli,1976,17848885.44835
mli,1977,23892899.25445
mli,1978,37224825.41021
mli,1979,45599497.09695
mli,1980,57743400.56734
mli,1981,46185304.948
mli,1982,44430073.6218
mli,1983,41987473.26557
mli,1984,40736304.97866
mli,1985,57293839.32439
mli,1986,68147842.0026
mli,1987,82519077.88467
mli,1988,69162743.63384
mli,1989,76549732.52797
mli,1990,84880605.28735
mli,1991,71036899.04164
mli,1992,78317499.60224
mli,1993,74833334.39544
mli,1994,69001577.79602
mli,1995,87569143.22844
mli,1996,81063049.54491
mli,1997,73284640.28793
mli,1998,72251668.42029
mli,1999,89665945.83023
mli,2000,99289225.52342
mli,2001,151376773.87606
mli,2002,170217310.97211
mli,2003,224912189.83478
mli,2004,241581286.00434
mli,2005,274419545.04598
mli,2006,313633160.76403
mli,2007,377679200.23572
mli,2008,457623275.87308
mli,2009,357223791.91776
mli,2010,384078827.32151
mli,2011,411417645.41852
mli,2012,344942089.12026
mli,2013,428682245.89566
mli,2014,456985620.96684
mli,2015,433072131.13962
mli,2016,459963748.35397
mli,2017,509925476.98819
mli,2018,600949749.43685
mli,2019,766679427.24216
mli,2020,401503212.70643
mlt,1971,81796571.85908
mlt,1972,90414333.74791
mlt,1973,133677998.17518
mlt,1974,150979943.23374
mlt,1975,188937497.78387
mlt,1976,178766394.69056
mlt,1977,197012063.11414
mlt,1978,264152576.0433
mlt,1979,344798728.88889
mlt,1980,481144093.72316
mlt,1981,411946359.25346
mlt,1982,305962137.62464
mlt,1983,282576565.52907
mlt,1984,250523732.37969
mlt,1985,273683537.52089
mlt,1986,370490531.1469
mlt,1987,557176970.01857
mlt,1988,653152926.24198
mlt,1989,644490197.06307
mlt,1990,758308946.15941
mlt,1991,820220113.38237
mlt,1992,890119882.5214
mlt,1993,919588828.00811
mlt,1994,999356788.11251
mlt,1995,1049556203.86319
mlt,1996,1060456907.82622
mlt,1997,1091297685.33825
mlt,1998,1177255410.3519
mlt,1999,1211996749.84631
mlt,2000,1093472572.70556
mlt,2001,1121423245.67052
mlt,2002,1240919921.18982
mlt,2003,1443853585.06735
mlt,2004,3528894389.72943
mlt,2005,4152143909.53776
mlt,2006,5156504926.39375
mlt,2007,6626356486.26531
mlt,2008,9825105933.41481
mlt,2009,9876663943.30094
mlt,2010,10045804323.8452
mlt,2011,11325295816.1895
mlt,2012,11106476286.9001
mlt,2013,12157915373.7089
mlt,2014,13361425075.1071
mlt,2015,13491086335.8223
mlt,2016,13848775040.1919
mlt,2017,15721027575.7054
mlt,2018,16547948084.8582
mlt,2019,16995322988.6553
mlt,2020,16136879492.8606
mmr,1976,27497009.61426
mmr,1977,36062277.37354
mmr,1978,26261005.58637
mmr,1979,40912171.95732
mmr,1980,52695786.20274
mmr,1981,73705023.89754
mmr,1982,82861307.1955
mmr,1983,64764169.29878
mmr,1984,62117407.85454
mmr,1985,66781665.30025
mmr,1986,66417745.96265
mmr,1987,69089756.41766
mmr,1988,46943819.50128
mmr,1989,56578814.62077
mmr,1990,93472963.18863
mmr,1991,56023876.011
mmr,1992,112376478.3229
mmr,1993,246551729.95988
mmr,1994,270718828.86845
mmr,1995,360932010.5521
mmr,1996,427738118.93443
mmr,1997,521671674.74964
mmr,1998,626145516.87761
mmr,1999,717238134.67044
mmr,2000,914633007.77308
mmr,2001,433803640.35385
mmr,2002,436526534.40249
mmr,2003,280389074.55246
mmr,2004,250902618.14338
mmr,2005,280772639.18808
mmr,2006,313622903.21842
mmr,2007,334841420.72394
mmr,2008,356708649.20255
mmr,2009,349190540.16094
mmr,2010,369235188.14669
mmr,2011,758463892.46399
mmr,2012,1231308421.99379
mmr,2013,2745800294.80629
mmr,2014,3114401128.82483
mmr,2015,3748594667.91196
mmr,2016,3782023423.54764
mmr,2017,3818116926.7526
mmr,2018,4652250415.7624
mmr,2019,6682540983.24995
mne,2007,933066887.52933
mne,2008,1194381662.02977
mne,2009,1053526433.08991
mne,2010,1048274460.95468
mne,2011,1272223964.4278
mne,2012,1202965673.77172
mne,2013,1317106532.69809
mne,2014,1369177604.61692
mne,2015,1347244769.83227
mne,2016,1396290416.0015
mne,2017,1590980332.39791
mne,2018,1832181256.37794
mne,2019,1903372958.43971
mne,2020,778471525.09717
mne,2021,1881085820.48504
mng,1981,37300000
mng,1982,48500000
mng,1983,55300000
mng,1984,52600000
mng,1985,70100000
mng,1986,84200000
mng,1987,89000000
mng,1988,94300000
mng,1989,36400000
mng,1990,48100000
mng,1991,26500000
mng,1992,34800000
mng,1993,26000000
mng,1994,45400000
mng,1995,57300000
mng,1996,55700000
mng,1997,52700000
mng,1998,77900000
mng,1999,71000000
mng,2000,77510388.13782
mng,2001,113542683.47446
mng,2002,184539038.64567
mng,2003,207920336.74
mng,2004,338231513.23
mng,2005,414441958.71905
mng,2006,485803490.49264
mng,2007,573790761.26078
mng,2008,519390372.48184
mng,2009,417598385.57259
mng,2010,485808269.62894
mng,2011,520940377.93353
mng,2012,651533811.37454
mng,2013,688763054.09395
mng,2014,607007302.83173
mng,2015,688847635.21653
mng,2016,800883305.21798
mng,2017,966340992.74778
mng,2018,1157453272.69479
mng,2019,1232732095.80605
mng,2020,654919699.22593
moz,2005,341969135.208
moz,2006,395639202.971
