geo,time,st_int_xpnd_mp_zs
nga,2008,17.1446
nga,2009,12.60238
nga,2010,11.78214
nga,2011,10.49963
nga,2012,11.42515
nga,2013,11.93937
nga,2014,10.64692
nga,2015,12.53276
nga,2016,9.62589
nga,2017,16.08745
nga,2018,18.45127
nga,2019,16.27253
nga,2020,9.16202
nic,1995,5.08213
nic,1996,6.09474
nic,1997,5.34161
nic,1998,5.64632
nic,1999,5.60803
nic,2000,6.28774
nic,2001,6.46138
nic,2002,6.33585
nic,2003,6.60992
nic,2004,6.32002
nic,2005,5.67863
nic,2006,5.91794
nic,2007,5.33668
nic,2008,5.0034
nic,2009,5.82202
nic,2010,4.29496
nic,2011,3.67681
nic,2012,3.38075
nic,2013,3.84397
nic,2014,3.90417
nic,2015,3.68332
nic,2016,4.25024
nic,2017,4.81556
nic,2018,5.16716
nic,2019,4.9908
nic,2020,1.71769
nld,1995,6.25761
nld,1996,6.49963
nld,1997,6.08164
nld,1998,6.20437
nld,1999,6.02735
nld,2000,5.89961
nld,2001,5.65439
nld,2002,5.84823
nld,2003,5.54708
nld,2004,4.66449
nld,2012,3.35173
nld,2013,3.39813
nld,2014,3.74396
nld,2015,3.51824
nld,2016,3.71585
nld,2017,3.67868
nld,2018,3.44848
nld,2019,3.40606
nld,2020,1.20651
nld_curacao,2011,10.98141
nld_curacao,2012,11.41347
nld_curacao,2013,13.49792
nld_curacao,2014,14.22256
nld_curacao,2015,17.17355
nld_curacao,2016,18.52756
nld_curacao,2017,18.37404
nld_curacao,2018,16.46536
nld_curacao,2019,17.63378
nld_curacao,2020,7.42752
nor,1995,9.56506
nor,1996,9.41564
nor,1997,9.15317
nor,1998,9.44885
nor,1999,10.19474
nor,2000,9.88967
nor,2001,9.6594
nor,2002,10.53807
nor,2003,11.60751
nor,2004,12.12731
nor,2005,12.39989
nor,2006,11.8347
nor,2007,11.08054
nor,2008,11.23637
nor,2009,12.56766
nor,2010,12.20374
nor,2011,12.2204
nor,2012,12.92716
nor,2013,13.59651
nor,2014,13.55508
nor,2015,13.33572
nor,2016,13.17738
nor,2017,13.41048
nor,2018,13.04832
nor,2019,12.61172
nor,2020,3.53584
npl,1995,10.28254
npl,1996,8.92089
npl,1997,7.35747
npl,1998,7.45503
npl,1999,6.79706
npl,2000,6.0892
npl,2001,7.52743
npl,2002,6.49754
npl,2003,6.15903
npl,2004,8.94021
npl,2005,8.15139
npl,2006,8.89612
npl,2007,10.99814
npl,2008,12.46829
npl,2009,11.21337
npl,2010,8.98135
npl,2011,6.51442
npl,2012,8.21002
npl,2013,7.95202
npl,2014,7.74704
npl,2015,8.67528
npl,2016,6.33045
npl,2017,7.49339
npl,2018,6.25074
npl,2019,5.15311
npl,2020,2.49663
nru,2008,5.74785
nru,2009,8.56708
nru,2010,12.26851
nru,2011,6.26066
nru,2012,3.60178
nru,2013,6.15172
nru,2014,11.16073
nru,2015,6.487
nru,2016,10.28915
nru,2017,9.82846
nru,2018,7.48978
nzl,2000,7.10943
nzl,2001,7.45698
nzl,2002,7.20872
nzl,2003,7.09694
nzl,2004,7.55425
nzl,2005,7.9851
nzl,2006,7.66119
nzl,2007,7.86834
nzl,2008,6.87767
nzl,2009,7.82397
nzl,2010,7.60262
nzl,2011,7.20208
nzl,2012,7.42958
nzl,2013,7.52267
nzl,2014,7.566
nzl,2015,7.78289
nzl,2016,8.3371
nzl,2017,8.32518
nzl,2018,7.88566
omn,1998,7.6294
omn,1999,9.69647
omn,2000,9.90317
omn,2001,9.75402
omn,2002,9.34331
omn,2003,9.2851
omn,2004,7.46495
omn,2005,7.72322
omn,2006,6.48885
omn,2007,4.89756
omn,2008,4.50255
omn,2009,6.01339
omn,2010,5.12804
omn,2011,5.1066
omn,2012,4.77708
omn,2013,4.35935
omn,2014,5.49024
omn,2015,6.0035
omn,2016,8.46852
omn,2017,8.33801
omn,2018,9.0742
omn,2019,10.45794
omn,2020,4.54004
pak,1995,4.61041
pak,1996,6.51623
pak,1997,4.40767
pak,1998,4.7099
pak,1999,3.86511
pak,2000,4.77299
pak,2001,4.64357
pak,2002,3.90737
pak,2003,7.64629
pak,2004,7.32494
pak,2005,5.988
pak,2006,5.78096
pak,2007,5.52067
pak,2008,4.51293
pak,2009,3.12363
pak,2010,3.42363
pak,2011,3.93841
pak,2012,3.78512
pak,2013,3.3315
pak,2014,4.31943
pak,2015,5.43375
pak,2016,5.64673
pak,2017,5.14124
pak,2018,4.32458
pak,2019,5.1711
pak,2020,2.43759
pan,1995,2.33019
pan,1996,2.79963
pan,1997,2.81309
pan,1998,2.76999
pan,1999,3.34314
pan,2000,2.97608
pan,2001,2.9195
pan,2002,3.29973
pan,2003,3.53474
pan,2004,3.25549
pan,2005,3.62519
pan,2006,3.39072
pan,2007,2.92534
pan,2008,2.70305
pan,2009,2.86641
pan,2010,2.67475
pan,2011,2.26605
pan,2012,1.83697
pan,2013,3.40753
pan,2014,3.73327
pan,2015,4.64817
pan,2016,5.30336
pan,2017,4.19889
pan,2018,4.82643
pan,2019,5.88061
pan,2020,3.45131
per,1995,4.60325
per,1996,5.03223
per,1997,5.72421
per,1998,6.21462
per,1999,7.5228
per,2000,6.86114
per,2001,8.31355
per,2002,8.41629
per,2003,7.96589
per,2004,6.9177
per,2005,6.49717
per,2006,5.85685
per,2007,5.26417
per,2008,4.23756
per,2009,5.47886
per,2010,4.78495
per,2011,4.11534
per,2012,3.97135
per,2013,4.23707
per,2014,4.34544
per,2015,5.5991
per,2016,6.24027
per,2017,6.13395
per,2018,6.52979
per,2019,7.07957
per,2020,2.24585
phl,1995,1.65381
phl,1996,3.11517
phl,1997,3.90079
phl,1998,5.10207
phl,1999,5.57159
phl,2000,5.215
phl,2001,5.8167
phl,2002,5.41994
phl,2003,4.45411
phl,2004,3.81281
phl,2005,7.5073
phl,2006,6.30367
phl,2007,6.16986
phl,2008,6.65284
phl,2009,7.77172
phl,2010,9.08481
phl,2011,8.52568
phl,2012,8.97313
phl,2013,10.70135
phl,2014,12.63685
phl,2015,13.16961
phl,2016,11.40236
phl,2017,10.52912
phl,2018,9.61475
phl,2019,9.86619
phl,2020,4.8748
plw,2005,12.94933
plw,2006,11.7112
plw,2007,11.83762
plw,2008,11.89845
plw,2009,12.3411
plw,2010,10.43133
plw,2011,10.36087
plw,2012,10.54015
plw,2013,9.76304
plw,2014,7.75562
plw,2015,10.45468
plw,2016,11.20244
plw,2017,11.2656
png,2003,2.52833
png,2004,2.92564
png,2005,2.08753
png,2006,1.23876
png,2007,1.81815
png,2008,1.53296
png,2009,2.79595
png,2010,2.19385
png,2011,2.57237
png,2012,2.38882
png,2013,2.29283
png,2014,2.80813
png,2015,3.4547
png,2016,4.02746
png,2017,3.61639
png,2018,2.7664
pol,1995,17.33925
pol,1996,15.43448
pol,1997,12.64688
pol,1998,8.71223
pol,1999,7.3109
pol,2000,5.97325
pol,2001,6.16723
pol,2002,5.43848
pol,2003,4.2311
pol,2004,5.3462
pol,2005,5.36337
pol,2006,5.50642
pol,2007,4.56167
pol,2008,4.58939
pol,2009,4.66781
pol,2010,4.394
pol,2011,3.66461
pol,2012,3.96238
pol,2013,3.83314
pol,2014,3.65699
pol,2015,3.74336
pol,2016,3.7384
pol,2017,3.53685
pol,2018,3.3818
pol,2019,3.35873
pol,2020,1.87464
prt,1995,6.42565
prt,1996,6.54149
prt,1997,6.08501
prt,1998,6.17657
prt,1999,5.88918
prt,2000,5.92503
prt,2001,5.69166
prt,2002,5.54758
prt,2003,5.33034
prt,2004,4.99703
prt,2005,5.30172
prt,2006,5.19188
prt,2007,5.21214
prt,2008,4.90475
prt,2009,5.52067
prt,2010,5.24246
prt,2011,5.21605
prt,2012,5.42818
prt,2013,5.60792
prt,2014,5.69293
prt,2015,5.78455
prt,2016,5.8677
prt,2017,5.99385
prt,2018,6.20408
prt,2019,6.62367
prt,2020,3.95062
pry,1995,3.37335
pry,1996,3.73698
pry,1997,4.44191
pry,1998,5.07811
pry,1999,5.80687
pry,2000,4.87302
pry,2001,4.74541
pry,2002,5.02175
pry,2003,4.34307
pry,2004,3.64617
pry,2005,3.22887
pry,2006,2.74956
pry,2007,2.87433
pry,2008,2.31528
pry,2009,3.23334
pry,2010,2.53594
pry,2011,2.43933
pry,2012,3.03987
pry,2013,3.287
pry,2014,3.43152
pry,2015,4.3893
pry,2016,4.77645
pry,2017,4.36042
pry,2018,3.95577
pry,2019,4.19889
pry,2020,2.14585
pse,1998,8.8197
pse,1999,8.43852
pse,2000,10.01599
pse,2001,13.38935
pse,2002,16.69917
pse,2003,12.39875
pse,2004,10.70946
pse,2005,6.23965
pse,2006,5.72847
pse,2007,9.22021
pse,2008,10.26845
pse,2009,9.69009
pse,2010,9.89682
pse,2011,10.53616
pse,2012,10.26953
pse,2013,9.20261
pse,2014,7.07693
pse,2015,7.92627
pse,2016,7.87643
pse,2017,9.56087
pse,2018,9.15362
pse,2019,9.97679
pse,2020,7.03014
pyf,2002,15.96822
pyf,2003,15.77836
pyf,2004,20.25011
pyf,2005,18.57637
pyf,2008,13.54261
pyf,2009,14.26025
pyf,2010,14.37727
pyf,2011,14.00277
pyf,2012,13.61
pyf,2013,12.86242
pyf,2014,13.91845
pyf,2015,14.40834
pyf,2016,12.07404
qat,2011,17.8409
qat,2012,19.56723
qat,2013,19.89541
qat,2014,20.10956
qat,2015,19.64015
qat,2016,20.71988
qat,2017,19.75155
qat,2018,17.86024
qat,2019,18.76298
qat,2020,19.47699
rou,1995,6.62539
rou,1996,5.73029
rou,1997,5.67969
rou,1998,3.95325
rou,1999,3.82177
rou,2000,3.23094
rou,2001,2.93863
rou,2002,2.44742
rou,2003,2.34522
rou,2004,2.02715
rou,2005,3.13221
rou,2006,3.21601
rou,2007,2.53481
rou,2008,2.85216
rou,2009,3.1092
rou,2010,2.94185
rou,2011,2.91614
rou,2012,2.90096
rou,2013,2.7195
rou,2014,3.27711
rou,2015,3.36811
rou,2016,3.61281
rou,2017,5.2443
rou,2018,5.5911
rou,2019,6.45056
rou,2020,3.34166
rus,2001,13.5344
rus,2002,13.79258
rus,2003,13.32026
rus,2004,12.51542
rus,2005,10.93239
rus,2006,8.99932
rus,2007,7.91648
rus,2008,7.2089
rus,2009,9.61706
rus,2010,9.39966
rus,2011,9.10694
rus,2012,10.81544
rus,2013,12.66983
rus,2014,12.91287
rus,2015,13.63857
rus,2016,10.39247
rus,2017,10.87371
rus,2018,11.29008
rus,2019,11.51983
rus,2020,3.55589
rwa,2010,7.30002
rwa,2011,6.51971
rwa,2012,5.6019
rwa,2013,5.13556
rwa,2014,5.01221
rwa,2015,11.90987
rwa,2016,11.91004
rwa,2017,13.64557
rwa,2018,11.67183
rwa,2019,10.24308
rwa,2020,3.5499
sau,2002,14.85767
sau,2003,7.61076
sau,2007,14.44447
sau,2008,9.05851
sau,2009,13.14996
sau,2010,12.67256
sau,2011,9.19398
sau,2012,8.35757
sau,2013,8.10799
sau,2014,9.70515
sau,2015,8.2351
sau,2016,8.91978
sau,2017,9.43925
sau,2018,8.55912
sau,2019,7.49746
sau,2020,4.97947
sdn,1995,3.4725
sdn,1996,1.81786
sdn,1997,2.06935
sdn,1998,1.49778
sdn,1999,2.28624
sdn,2000,2.73102
sdn,2001,3.60027
sdn,2002,2.92416
sdn,2003,3.53494
sdn,2004,3.78437
sdn,2005,8.95423
sdn,2006,14.68258
sdn,2007,14.19691
sdn,2008,11.7831
sdn,2009,8.16638
sdn,2010,9.91034
sdn,2011,8.4969
sdn,2012,6.83187
sdn,2013,4.27602
sdn,2014,4.31206
sdn,2015,1.92177
sdn,2016,2.27637
sdn,2017,0.29545
sdn,2018,0.15782
sen,1995,8.45642
sen,1996,7.67123
sen,1997,8.18803
sen,1998,7.83381
sen,1999,7.5433
sen,2000,7.16162
sen,2001,6.07857
sen,2002,5.36896
sen,2003,4.85461
sen,2004,4.31764
sen,2005,3.89578
sen,2006,3.44165
sen,2007,6.50951
sen,2008,3.93313
sen,2009,4.9121
sen,2010,4.16801
sen,2011,3.88876
sen,2012,3.56743
sen,2013,3.62957
sen,2014,3.86866
sen,2015,4.1505
sen,2016,4.48241
sen,2017,3.93364
sen,2018,3.61603
sgp,1995,3.23125
sgp,1996,3.27
sgp,1997,2.81599
sgp,1998,2.58679
sgp,1999,3.05947
sgp,2000,2.68172
sgp,2001,4.41723
sgp,2002,5.35685
sgp,2003,4.91549
sgp,2004,4.30596
sgp,2005,4.03492
sgp,2006,3.84206
sgp,2007,4.11143
sgp,2008,4.05088
sgp,2009,4.83339
sgp,2010,4.54194
sgp,2011,4.36228
sgp,2012,4.54583
sgp,2013,4.61449
sgp,2014,4.81484
sgp,2015,5.08397
sgp,2016,5.42312
sgp,2017,4.94149
sgp,2018,4.55114
slb,1995,7.51778
slb,1996,7.83862
slb,1997,5.07339
slb,1998,4.75689
slb,1999,5.77114
slb,2000,7.39723
slb,2001,6.30481
slb,2002,7.21946
slb,2003,4.10637
slb,2004,7.55929
slb,2005,4.60766
slb,2006,10.06086
slb,2007,9.95027
slb,2008,10.31142
slb,2009,10.98744
slb,2010,9.34525
slb,2011,10.81804
slb,2012,10.68366
slb,2013,9.58541
slb,2014,9.59471
slb,2015,9.78551
slb,2016,11.95293
slb,2017,10.70543
slb,2018,7.08356
slb,2019,8.30114
slb,2020,5.55675
sle,1995,19.425
sle,1996,10.92229
sle,1997,15.12175
sle,1998,10.30877
sle,1999,23.5473
sle,2000,13.81297
sle,2001,15.28824
sle,2002,11.64717
sle,2003,9.34519
sle,2004,8.44642
sle,2005,7.41666
sle,2006,3.44684
sle,2007,3.47112
sle,2008,4.12046
sle,2009,3.46849
sle,2010,1.94281
sle,2011,1.04681
sle,2012,1.28203
sle,2013,3.14133
sle,2014,1.5666
sle,2015,1.525
sle,2016,2.56509
sle,2017,3.88884
sle,2018,3.82741
sle,2019,4.5654
slv,1995,3.14239
slv,1996,3.41901
slv,1999,5.45416
slv,2000,4.88469
slv,2001,5.34921
slv,2002,5.75116
slv,2003,6.07991
slv,2004,6.69503
slv,2005,4.42517
slv,2006,4.05509
slv,2007,4.0993
slv,2008,3.361
slv,2009,3.41253
slv,2010,3.2577
slv,2011,2.39177
slv,2012,2.73443
slv,2013,2.4204
slv,2014,2.50934
slv,2015,3.03888
slv,2016,4.20815
slv,2017,4.11073
slv,2018,3.97621
slv,2019,4.04708
slv,2020,1.49784
srb,2007,5.65472
srb,2008,5.37939
srb,2009,6.04658
srb,2010,5.84765
srb,2011,5.50672
srb,2012,5.44189
srb,2013,5.45861
srb,2014,5.66219
srb,2015,6.06462
srb,2016,6.23075
srb,2017,6.124
srb,2018,6.16853
srb,2019,6.39256
srb,2020,3.90696
ssd,2014,4.54871
ssd,2015,23.02596
ssd,2016,15.59369
ssd,2017,15.28805
ssd,2018,14.36283
ssd,2020,11.04751
stp,1998,7.13291
stp,1999,6.50766
stp,2000,5.85261
stp,2001,5.11661
stp,2002,4.45556
stp,2003,3.81694
stp,2004,3.8977
stp,2005,0.94941
stp,2006,1.42852
stp,2007,0.83797
stp,2008,0.27291
stp,2009,0.39903
stp,2010,0.45636
stp,2011,0.91785
stp,2012,2.2259
sur,2005,6.08808
sur,2006,2.81594
sur,2007,2.05474
sur,2008,1.92954
sur,2009,2.08831
sur,2010,2.4745
sur,2011,2.186
sur,2012,2.23961
sur,2013,2.75715
sur,2014,3.25058
sur,2015,4.7732
sur,2016,6.57946
sur,2017,5.56222
sur,2018,5.02465
sur,2019,3.89603
sur,2020,3.46873
svk,1995,3.17131
svk,1996,3.93635
svk,1997,3.50231
svk,1998,3.43402
svk,1999,2.94201
svk,2000,2.33625
svk,2001,1.99115
svk,2002,3.42596
svk,2003,3.44759
svk,2004,2.18212
svk,2005,2.3516
svk,2006,2.06065
svk,2007,2.51166
svk,2008,3.21484
svk,2009,3.68397
svk,2010,3.11013
svk,2011,2.92345
svk,2012,2.84057
svk,2013,2.87715
svk,2014,2.92287
svk,2015,2.87859
svk,2016,2.9806
svk,2017,2.93283
svk,2018,2.82539
svk,2019,2.90527
svk,2020,1.46621
svn,1995,6.04175
svn,1996,6.36917
svn,1997,5.55951
svn,1998,5.56471
svn,1999,5.33464
svn,2000,4.79747
svn,2001,4.92737
svn,2002,5.21661
svn,2003,5.14196
svn,2004,4.71508
svn,2005,4.58015
svn,2006,4.06563
svn,2007,3.74761
svn,2008,4.23789
svn,2009,6.26868
svn,2010,5.38335
svn,2011,4.80615
svn,2012,4.64494
svn,2013,4.71596
svn,2014,4.78137
svn,2015,4.61207
svn,2016,4.8008
svn,2017,4.54783
svn,2018,4.50911
svn,2019,4.34141
svn,2020,2.32486
swe,1995,8.42821
swe,1996,9.04029
swe,1997,8.11229
swe,1998,9.6446
swe,1999,9.90111
swe,2000,9.31617
swe,2001,9.13969
swe,2002,9.11285
swe,2003,8.30184
swe,2004,8.25709
swe,2005,7.43284
swe,2006,6.58809
swe,2007,6.70444
swe,2008,6.47025
swe,2009,7.2459
swe,2010,7.10717
swz,1995,3.55615
swz,1996,3.42985
swz,1997,3.0913
swz,1998,4.47845
swz,1999,2.85474
swz,2000,2.22762
swz,2001,2.35397
swz,2003,1.23747
swz,2004,2.67484
swz,2005,2.74844
swz,2006,2.47712
swz,2007,2.57966
swz,2008,2.70619
swz,2009,4.33824
swz,2010,3.31449
swz,2011,1.70501
swz,2012,2.66566
swz,2013,2.49071
swz,2014,3.13008
swz,2015,3.78618
swz,2016,1.99987
swz,2017,3.79917
swz,2018,2.0804
swz,2019,1.71306
swz,2020,2.14695
sxm,2011,11.5339
sxm,2012,11.63799
sxm,2013,9.60436
sxm,2014,8.9767
sxm,2015,10.41252
sxm,2016,10.08102
sxm,2017,9.73668
sxm,2018,6.30666
sxm,2019,6.25288
sxm,2020,2.771
syc,1995,10.70064
syc,1996,8.13541
syc,1997,7.19067
syc,1998,6.21245
syc,1999,5.3259
syc,2000,8.7678
syc,2001,6.36445
syc,2002,8.88018
syc,2003,9.06363
syc,2004,7.88567
syc,2005,6.66747
syc,2006,5.68812
syc,2007,7.6951
syc,2008,5.90202
syc,2009,5.64777
syc,2010,6.01306
syc,2011,5.50416
syc,2012,4.0987
syc,2013,4.00802
syc,2014,4.10207
syc,2015,3.80048
syc,2016,6.13972
syc,2017,6.09338
syc,2018,5.43643
syc,2019,6.07973
syc,2020,2.92241
syr,2003,11.86167
syr,2004,7.48477
syr,2005,5.26079
syr,2006,4.92466
syr,2007,4.64377
syr,2008,4.7255
syr,2009,5.87996
syr,2010,8.23338
tgo,1995,5.96376
tgo,1996,2.47017
tgo,1997,2.00457
tgo,1998,2.27689
tgo,1999,2.74088
tgo,2000,2.48503
tgo,2001,3.09343
tgo,2002,3.57562
tgo,2003,3.85051
tgo,2004,3.47181
tgo,2005,3.59407
tgo,2006,3.4588
tgo,2007,4.27767
tgo,2008,4.06415
tgo,2009,5.54022
tgo,2010,4.86302
tgo,2011,3.24439
tgo,2012,2.00592
tgo,2013,2.02471
tgo,2014,2.27103
tgo,2015,2.19271
tgo,2016,2.29154
tgo,2017,2.7265
tgo,2018,2.79099
tgo,2019,2.69823
tha,1995,5.82517
tha,1996,5.6719
tha,1997,5.17954
tha,1998,4.62966
tha,1999,5.09366
tha,2000,4.49107
tha,2001,4.82145
tha,2002,5.27339
tha,2003,4.15856
tha,2004,4.98086
tha,2005,3.70598
tha,2006,4.20464
tha,2007,4.23445
tha,2008,3.28926
tha,2009,3.70602
tha,2010,3.44722
tha,2011,2.95091
tha,2012,2.96198
tha,2013,2.99761
tha,2014,3.46488
tha,2015,4.15162
tha,2016,5.09305
tha,2017,5.11593
tha,2018,5.07862
tha,2019,5.48655
tha,2020,1.57996
tjk,2010,1.05864
tjk,2011,0.77603
tjk,2012,0.73202
tjk,2013,0.79432
tjk,2016,0.84046
tjk,2017,0.54633
tjk,2018,0.75122
tjk,2019,0.83313
tjk,2020,0.34555
tls,2006,0.60109
tls,2007,0.99815
tls,2008,6.36815
tls,2009,5.93589
tls,2010,5.06422
tls,2011,3.32352
tls,2012,5.53922
tls,2013,4.73272
tls,2014,6.90761
tls,2015,7.57767
tls,2016,10.12374
tls,2017,12.20195
tls,2018,12.36171
tls,2019,10.58232
tls,2020,7.24105
ton,2003,11.98474
ton,2004,12.90692
ton,2005,10.63303
ton,2006,9.56061
ton,2007,9.37474
ton,2008,9.53466
ton,2009,8.18194
ton,2010,9.56997
ton,2011,9.01247
ton,2012,9.99011
ton,2013,10.36311
ton,2014,11.88086
ton,2015,12.61196
ton,2016,8.93533
ton,2017,12.44108
ton,2018,12.78427
ton,2019,13.43943
ton,2020,12.27052
tto,1995,4.31206
tto,1996,4.47672
tto,1997,3.00249
tto,1998,2.8271
tto,1999,3.5264
tto,2000,5.14348
tto,2001,4.3584
tto,2002,5.14152
tto,2003,3.34589
tto,2004,2.68566
tto,2005,3.74137
tto,2006,2.13027
tto,2007,1.92633
tto,2008,1.03269
tto,2009,1.85137
tto,2010,1.41183
tto,2011,1.70309
tto,2012,1.88467
tto,2013,0.9702
tto,2014,1.57017
tto,2015,2.42236
tto,2016,2.34175
tto,2017,1.54026
tto,2018,1.62955
tto,2019,1.67076
tto,2020,0.63495
tun,1995,3.33674
tun,1996,3.30844
tun,1997,3.05887
tun,1998,2.98649
tun,1999,3.00283
tun,2000,3.34655
tun,2001,3.1123
tun,2002,2.92494
tun,2003,2.99936
tun,2004,3.01127
tun,2005,3.07463
tun,2006,3.00655
tun,2007,2.55625
tun,2008,2.09858
tun,2009,2.27734
tun,2010,2.52064
tun,2011,2.62782
tun,2012,2.55914
tun,2013,2.92178
tun,2014,2.87281
tun,2015,3.45811
tun,2016,3.84848
tun,2017,3.85629
tun,2018,3.87001
tun,2019,3.79434
tun,2020,2.0863
tur,2005,2.88748
tur,2006,2.39478
tur,2007,2.38822
tur,2008,2.12662
tur,2009,3.33874
tur,2010,2.95248
tur,2011,2.12736
tur,2012,1.84627
tur,2013,1.82581
tur,2014,1.99107
tur,2015,2.45669
tur,2016,2.6093
tur,2017,2.30057
tur,2018,2.44591
tur,2019,2.35198
tur,2020,0.71217
tuv,2001,16.12817
tuv,2002,21.27314
tuv,2003,21.0683
tuv,2004,18.5871
tuv,2005,22.75793
tuv,2006,25.28827
tuv,2007,21.7875
tuv,2008,21.26695
tuv,2009,14.79703
tuv,2010,16.65172
tuv,2011,17.57958
tuv,2012,23.12513
tuv,2013,14.14945
tuv,2014,15.00486
tuv,2015,11.40838
tuv,2016,18.77381
tuv,2017,17.54802
tuv,2018,18.08021
tuv,2019,13.13167
tza,1997,21.61288
tza,1998,22.1381
tza,1999,18.23197
tza,2000,17.99997
tza,2001,16.42765
tza,2002,16.83878
tza,2003,14.1022
tza,2004,13.59342
tza,2005,13.7221
tza,2006,11.16663
tza,2007,9.8178
tza,2008,8.60025
tza,2009,10.66688
tza,2010,9.5092
tza,2011,7.71048
tza,2012,7.91133
tza,2013,8.14494
tza,2014,8.73503
tza,2015,10.32698
tza,2016,9.32325
tza,2017,9.10173
tza,2018,7.86614
tza,2019,6.98024
uga,2004,8.23221
uga,2005,7.8576
uga,2006,6.56384
uga,2007,5.59026
uga,2008,5.94321
uga,2009,6.7136
uga,2010,7.5101
uga,2011,7.23901
uga,2012,8.28782
uga,2013,4.7151
uga,2014,4.39898
uga,2015,3.79072
uga,2016,4.72139
uga,2017,5.04742
uga,2018,5.69309
uga,2019,6.10576
uga,2020,2.6143
ukr,1996,2.0403
ukr,1997,2.11046
ukr,1998,2.73626
ukr,1999,3.22875
ukr,2000,3.31521
ukr,2001,3.48777
ukr,2002,3.93791
ukr,2003,3.66116
ukr,2004,7.71439
ukr,2005,7.33696
ukr,2006,6.22654
ukr,2007,5.78347
ukr,2008,4.73422
ukr,2009,6.94154
ukr,2010,5.93897
ukr,2011,5.14835
ukr,2012,5.48869
ukr,2013,6.4713
ukr,2014,7.8096
ukr,2015,10.76776
ukr,2016,12.02036
ukr,2017,12.02144
ukr,2018,11.74545
ukr,2019,11.70941
ukr,2020,7.64524
ury,1995,9.30415
ury,1996,8.52959
ury,1997,8.91453
ury,2000,9.08724
ury,2001,9.0823
ury,2002,9.75175
ury,2003,8.63185
ury,2004,7.06667
ury,2005,7.05345
ury,2006,5.1896
ury,2007,5.22478
ury,2008,4.50982
ury,2009,5.39645
ury,2010,5.44178
ury,2011,6.24876
ury,2012,6.25817
ury,2013,8.54848
ury,2014,9.14627
ury,2015,9.61687
ury,2016,8.66787
ury,2017,9.15364
ury,2018,9.05275
ury,2019,10.68427
ury,2020,3.67694
usa,1995,6.85262
usa,1996,6.85147
usa,1997,6.89985
usa,1998,7.13382
usa,1999,6.2694
usa,2000,5.8851
usa,2001,5.97389
usa,2002,5.64147
usa,2003,5.3599
usa,2004,5.24707
usa,2005,4.91493
usa,2006,4.73185
usa,2007,4.76126
usa,2008,4.65019
usa,2009,5.79216
usa,2010,5.21305
usa,2011,4.84071
usa,2012,4.98194
usa,2013,4.79431
usa,2014,4.87484
usa,2015,5.21994
usa,2016,5.42831
usa,2017,5.45157
usa,2018,5.66799
usa,2019,5.99345
usa,2020,1.73728
uzb,2014,9.20075
uzb,2015,12.96711
uzb,2016,12.65105
uzb,2017,12.79284
uzb,2018,11.61087
uzb,2019,10.36879
uzb,2020,4.70753
vct,2014,7.57376
vct,2015,9.60147
vct,2016,9.34805
vct,2017,8.85096
vct,2018,8.84083
vct,2019,9.40861
vct,2020,3.47946
ven,1995,10.95534
ven,1996,15.80621
ven,1997,6.1999
ven,1998,6.33313
ven,1999,7.9377
ven,2000,7.73239
ven,2001,7.19069
ven,2002,8.94572
ven,2003,9.36763
ven,2004,7.45422
ven,2005,6.28003
ven,2006,4.5704
ven,2007,3.92641
ven,2008,4.25958
ven,2009,5.49589
ven,2010,5.25358
ven,2011,5.75231
ven,2012,5.38051
ven,2013,7.08697
ven,2014,6.40924
ven,2015,6.8978
ven,2016,11.31344
vnm,2005,2.28669
vnm,2006,2.20081
vnm,2007,1.85455
vnm,2008,1.5583
vnm,2009,1.50912
vnm,2010,1.68396
vnm,2011,1.56572
vnm,2012,1.58812
vnm,2013,1.49483
vnm,2014,1.73667
vnm,2015,2.10655
vnm,2016,2.4685
vnm,2017,2.2767
vnm,2018,2.40608
vnm,2019,2.46864
vnm,2020,1.61541
vut,1995,8.71769
vut,1996,8.50296
vut,1997,8.69971
vut,2002,8.46121
vut,2003,9.18326
vut,2004,8.39976
vut,2005,6.34434
vut,2006,5.02744
vut,2007,5.15554
vut,2008,7.07462
vut,2009,9.46245
vut,2010,9.22866
vut,2011,9.62967
vut,2012,10.77257
vut,2013,11.04376
vut,2014,9.89726
vut,2015,6.96471
vut,2016,5.93823
vut,2017,4.03378
vut,2018,4.56029
vut,2019,6.87025
vut,2020,5.68247
wsm,1995,5.88823
wsm,1996,7.11518
wsm,1997,8.34554
wsm,1998,8.96822
wsm,1999,3.06686
wsm,2004,6.03027
wsm,2005,7.93569
wsm,2006,7.32485
wsm,2007,6.64147
wsm,2008,6.69883
wsm,2009,6.95824
wsm,2010,6.47267
wsm,2011,5.23363
wsm,2012,5.60742
wsm,2013,3.35476
wsm,2014,0.98524
wsm,2015,0.78041
wsm,2016,0.52492
wsm,2017,0.9508
wsm,2018,0.97501
wsm,2019,1.13859
wsm,2020,0.4787
yem,2005,3.76196
yem,2006,2.8916
yem,2007,2.63963
yem,2008,2.1059
yem,2009,2.77321
yem,2010,2.37087
yem,2011,2.40946
yem,2012,1.08062
yem,2013,1.23578
yem,2014,1.0365
yem,2015,1.02632
yem,2016,0.67829
zaf,1995,7.23298
zaf,1996,6.97237
zaf,1997,7.33984
zaf,1998,7.60686
zaf,1999,8.9717
zaf,2000,8.1149
zaf,2001,7.62215
zaf,2002,6.92189
zaf,2003,8.43871
