geo,time,sl_fam_work_zs
lby,1995,2.57
lby,1996,2.54
lby,1997,2.53
lby,1998,2.52
lby,1999,2.5
lby,2000,2.43
lby,2001,2.44
lby,2002,2.45
lby,2003,2.27
lby,2004,2.19
lby,2005,2.02
lby,2006,1.9
lby,2007,1.79
lby,2008,1.71
lby,2009,1.67
lby,2010,1.56
lby,2011,1.92
lby,2012,1.53
lby,2013,1.59
lby,2014,1.73
lby,2015,1.83
lby,2016,1.87
lby,2017,1.69
lby,2018,1.53
lby,2019,1.46
lca,1991,3.05
lca,1992,2.93
lca,1993,2.79
lca,1994,1.84
lca,1995,1.81
lca,1996,2
lca,1997,1.83
lca,1998,1.06
lca,1999,1.07
lca,2000,0.95
lca,2001,0.86
lca,2002,0.78
lca,2003,0.7
lca,2004,0.63
lca,2005,0.57
lca,2006,0.51
lca,2007,0.47
lca,2008,0.43
lca,2009,0.39
lca,2010,0.36
lca,2011,0.33
lca,2012,0.31
lca,2013,0.28
lca,2014,0.27
lca,2015,0.25
lca,2016,0.23
lca,2017,0.21
lca,2018,0.23
lca,2019,0.25
lka,1991,10
lka,1992,11.2
lka,1993,10.42
lka,1994,9.8
lka,1995,9.4
lka,1996,9.98
lka,1997,9.48
lka,1998,13.63
lka,1999,12.24
lka,2000,13.06
lka,2001,10.55
lka,2002,10.73
lka,2003,9.93
lka,2004,9.35
lka,2005,7.96
lka,2006,10.48
lka,2007,10.29
lka,2008,10.78
lka,2009,10.63
lka,2010,10.35
lka,2011,10.6
lka,2012,8.86
lka,2013,9.06
lka,2014,8.87
lka,2015,8.43
lka,2016,7.84
lka,2017,7.99
lka,2018,7.17
lka,2019,6.69
lso,1991,18.4
lso,1992,17.85
lso,1993,17.46
lso,1994,17.24
lso,1995,17.03
lso,1996,16.36
lso,1997,16.7
lso,1998,16.14
lso,1999,15.26
lso,2000,13.78
lso,2001,12.5
lso,2002,11.77
lso,2003,11.63
lso,2004,11.34
lso,2005,10.83
lso,2006,9.69
lso,2007,9.3
lso,2008,8.23
lso,2009,9.74
lso,2010,9.49
lso,2011,8.46
lso,2012,8.4
lso,2013,8.18
lso,2014,6.93
lso,2015,6.25
lso,2016,5.73
lso,2017,5.42
lso,2018,5.06
lso,2019,4.78
ltu,1991,3.2
ltu,1992,3.28
ltu,1993,3.45
ltu,1994,3.65
ltu,1995,3.81
ltu,1996,3.9
ltu,1997,3.78
ltu,1998,3.73
ltu,1999,4.12
ltu,2000,3.02
ltu,2001,3.44
ltu,2002,3.64
ltu,2003,3.8
ltu,2004,3.09
ltu,2005,2.96
ltu,2006,2.78
ltu,2007,1.94
ltu,2008,1.46
ltu,2009,1.63
ltu,2010,1.61
ltu,2011,1.4
ltu,2012,1.31
ltu,2013,1.17
ltu,2014,1.26
ltu,2015,1.15
ltu,2016,0.92
ltu,2017,0.88
ltu,2018,0.74
ltu,2019,0.59
lux,1991,0.5
lux,1992,0.49
lux,1993,0.48
lux,1994,0.47
lux,1995,0.46
lux,1996,0.45
lux,1997,0.44
lux,1998,0.42
lux,1999,0.39
lux,2000,0.37
lux,2001,0.36
lux,2002,0.34
lux,2003,0.33
lux,2004,0.33
lux,2005,0.27
lux,2006,0.2
lux,2007,0.28
lux,2008,0.43
lux,2009,0.65
lux,2010,0.43
lux,2011,0.44
lux,2012,0.47
lux,2013,0.4
lux,2014,0.48
lux,2015,0.81
lux,2016,0.83
lux,2017,0.72
lux,2018,0.86
lux,2019,0.92
lva,1991,3.38
lva,1992,3.57
lva,1993,3.87
lva,1994,4.13
lva,1995,4.22
lva,1996,4.43
lva,1997,6.35
lva,1998,5.46
lva,1999,5.71
lva,2000,4.1
lva,2001,4.97
lva,2002,4.2
lva,2003,3.85
lva,2004,3.86
lva,2005,2.18
lva,2006,1.58
lva,2007,1.71
lva,2008,1.34
lva,2009,1.54
lva,2010,1.41
lva,2011,1.11
lva,2012,0.91
lva,2013,0.84
lva,2014,0.81
lva,2015,0.82
lva,2016,0.84
lva,2017,0.72
lva,2018,0.49
lva,2019,0.61
mac,1991,1.38
mac,1992,1.32
mac,1993,1.28
mac,1994,1.26
mac,1995,1.2
mac,1996,1.19
mac,1997,1.53
mac,1998,1.58
mac,1999,1.63
mac,2000,1.49
mac,2001,1.42
mac,2002,1.37
mac,2003,1.61
mac,2004,1.83
mac,2005,1.22
mac,2006,0.94
mac,2007,0.7
mac,2008,0.74
mac,2009,0.72
mac,2010,0.63
mac,2011,0.37
mac,2012,0.38
mac,2013,0.28
mac,2014,0.36
mac,2015,0.33
mac,2016,0.18
mac,2017,0.2
mac,2018,0.2
mac,2019,0.2
mar,1991,29.7
mar,1992,29.5
mar,1993,29.43
mar,1994,29.01
mar,1995,29.01
mar,1996,28.68
mar,1997,28.35
mar,1998,27.92
mar,1999,31.97
mar,2000,31.47
mar,2001,30.75
mar,2002,30.1
mar,2003,29.91
mar,2004,32.04
mar,2005,31.68
mar,2006,27.44
mar,2007,26.14
mar,2008,24.06
mar,2009,24.74
mar,2010,23.28
mar,2011,22.8
mar,2012,21.63
mar,2013,21.85
mar,2014,22.34
mar,2015,20.81
mar,2016,19.42
mar,2017,17.95
mar,2018,16.49
mar,2019,15.09
mda,1991,6.58
mda,1992,6.72
mda,1993,6.76
mda,1994,6.85
mda,1995,6.65
mda,1996,6.66
mda,1997,6.64
mda,1998,6.61
mda,1999,6.65
mda,2000,7.17
mda,2001,7.76
mda,2002,7.58
mda,2003,2.39
mda,2004,1.03
mda,2005,1.11
mda,2006,2.93
mda,2007,2.33
mda,2008,2.38
mda,2009,2.56
mda,2010,2.67
mda,2011,3.08
mda,2012,2.34
mda,2013,2.15
mda,2014,2.41
mda,2015,4.36
mda,2016,4.63
mda,2017,3.77
mda,2018,3.6
mda,2019,3.38
mdg,1991,32.47
mdg,1992,32.27
mdg,1993,31.74
mdg,1994,33
mdg,1995,33.55
mdg,1996,34.81
mdg,1997,36.27
mdg,1998,37.05
mdg,1999,38.01
mdg,2000,37.96
mdg,2001,38.58
mdg,2002,40
mdg,2003,40.84
mdg,2004,41.25
mdg,2005,41.73
mdg,2006,42.07
mdg,2007,43.42
mdg,2008,43.39
mdg,2009,45.9
mdg,2010,46.8
mdg,2011,45.21
mdg,2012,43.71
mdg,2013,42.97
mdg,2014,41.74
mdg,2015,40.99
mdg,2016,40.02
mdg,2017,39
mdg,2018,36.06
mdg,2019,35.11
mdv,1991,19.36
mdv,1992,19.18
mdv,1993,19
mdv,1994,18.73
mdv,1995,18.41
mdv,1996,18.01
mdv,1997,17.51
mdv,1998,16.99
mdv,1999,16.48
mdv,2000,16.09
mdv,2001,16.33
mdv,2002,15.84
mdv,2003,14.87
mdv,2004,14.31
mdv,2005,15.03
mdv,2006,13.76
mdv,2007,12.04
mdv,2008,10.37
mdv,2009,9.3
mdv,2010,8.27
mdv,2011,7.29
mdv,2012,6.65
mdv,2013,5.9
mdv,2014,5.24
mdv,2015,3.99
mdv,2016,2.99
mdv,2017,2.9
mdv,2018,2.78
mdv,2019,2.64
mex,1991,13.01
mex,1992,13.47
mex,1993,13.89
mex,1994,12.75
mex,1995,11.75
mex,1996,11.39
mex,1997,11.95
mex,1998,10.28
mex,1999,9.72
mex,2000,8.34
mex,2001,8.03
mex,2002,7.8
mex,2003,7.62
mex,2004,7.31
mex,2005,7.17
mex,2006,6.73
mex,2007,6.69
mex,2008,6.53
mex,2009,6.47
mex,2010,6.5
mex,2011,6.17
mex,2012,6.12
mex,2013,5.76
mex,2014,5.54
mex,2015,5.31
mex,2016,4.9
mex,2017,4.7
mex,2018,4.5
mex,2019,4.56
mkd,1991,4.2
mkd,1992,4.67
mkd,1993,5.37
mkd,1994,5.88
mkd,1995,6.44
mkd,1996,6.97
mkd,1997,7.69
mkd,1998,8.31
mkd,1999,10.29
mkd,2000,10.87
mkd,2001,14.39
mkd,2002,12.24
mkd,2003,11.44
mkd,2004,8.53
mkd,2005,10.42
mkd,2006,10.9
mkd,2007,10.11
mkd,2008,10.28
mkd,2009,10.22
mkd,2010,10.05
mkd,2011,9.57
mkd,2012,8.51
mkd,2013,8.97
mkd,2014,8.8
mkd,2015,7.94
mkd,2016,6.53
mkd,2017,6.34
mkd,2018,6.07
mkd,2019,5.3
mli,1991,33.16
mli,1992,32.96
mli,1993,32.74
mli,1994,32.7
mli,1995,31.6
mli,1996,31.23
mli,1997,30.11
mli,1998,29.61
mli,1999,29.22
mli,2000,27.16
mli,2001,25.73
mli,2002,25.06
mli,2003,24.19
mli,2004,23.6
mli,2005,22.79
mli,2006,20.58
mli,2007,21.2
mli,2008,21.81
mli,2009,19.95
mli,2010,20.25
mli,2011,21.06
mli,2012,20.82
mli,2013,20.95
mli,2014,20.19
mli,2015,20.22
mli,2016,28
mli,2017,22.61
mli,2018,25.79
mli,2019,24.79
mlt,1991,0.35
mlt,1992,0.34
mlt,1993,0.33
mlt,1994,0.32
mlt,1995,0.31
mlt,1996,0.3
mlt,1997,0.29
mlt,1998,0.28
mlt,1999,0.26
mlt,2000,0.25
mlt,2001,0.24
mlt,2002,0.22
mlt,2003,0.21
mlt,2004,0.2
mlt,2005,0.19
mlt,2006,0.18
mlt,2007,0.17
mlt,2008,0.16
mlt,2009,0.16
mlt,2010,0.15
mlt,2011,0.14
mlt,2012,0.14
mlt,2013,0.13
mlt,2014,0.12
mlt,2015,0.11
mlt,2016,0.11
mlt,2017,0.1
mlt,2018,0.1
mlt,2019,0.09
mmr,1991,45.52
mmr,1992,45.24
mmr,1993,44.96
mmr,1994,44.62
mmr,1995,44.28
mmr,1996,43.89
mmr,1997,43.44
mmr,1998,42.89
mmr,1999,42.11
mmr,2000,41.22
mmr,2001,40.26
mmr,2002,39.33
mmr,2003,38.25
mmr,2004,37.18
mmr,2005,36.03
mmr,2006,34.89
mmr,2007,33.74
mmr,2008,32.72
mmr,2009,31.65
mmr,2010,30.64
mmr,2011,30.04
mmr,2012,29.16
mmr,2013,28.17
mmr,2014,27.33
mmr,2015,26.45
mmr,2016,25.68
mmr,2017,24.92
mmr,2018,24.66
mmr,2019,24.68
mne,1991,1.38
mne,1992,1.55
mne,1993,1.97
mne,1994,2.12
mne,1995,2.1
mne,1996,1.95
mne,1997,1.88
mne,1998,1.82
mne,1999,2.05
mne,2000,2.06
mne,2001,2.12
mne,2002,2.17
mne,2003,2.19
mne,2004,2.15
mne,2005,2.18
mne,2006,2.07
mne,2007,1.98
mne,2008,2.61
mne,2009,1.41
mne,2010,1.58
mne,2011,0.89
mne,2012,2.08
mne,2013,1.24
mne,2014,2.03
mne,2015,2.48
mne,2016,2.32
mne,2017,2.92
mne,2018,2.61
mne,2019,2.56
mng,1991,24.68
mng,1992,25.63
mng,1993,26.11
mng,1994,26.19
mng,1995,25.93
mng,1996,25.82
mng,1997,25.74
mng,1998,25.39
mng,1999,25.23
mng,2000,25.41
mng,2001,24.09
mng,2002,22.49
mng,2003,20.7
mng,2004,18.49
mng,2005,16.84
mng,2006,15.18
mng,2007,13.28
mng,2008,11.51
mng,2009,10.89
mng,2010,9.65
mng,2011,6.38
mng,2012,4.28
mng,2013,2.35
mng,2014,2.39
mng,2015,1.92
mng,2016,2.92
mng,2017,3.04
mng,2018,3.62
mng,2019,3.44
moz,1991,43.68
moz,1992,43.35
moz,1993,44.26
moz,1994,43.64
moz,1995,43.32
moz,1996,42.13
moz,1997,41.5
moz,1998,39.26
moz,1999,38.24
moz,2000,37.3
moz,2001,36.04
moz,2002,37.23
moz,2003,36.7
moz,2004,34.64
moz,2005,34.03
moz,2006,31.79
moz,2007,30.94
moz,2008,30.84
moz,2009,29.72
moz,2010,28.39
moz,2011,26.91
moz,2012,25.47
moz,2013,24.31
moz,2014,22.63
moz,2015,21.43
moz,2016,19.61
moz,2017,17.36
moz,2018,16.53
moz,2019,16.45
mrt,1991,22.81
mrt,1992,22.98
mrt,1993,22.19
mrt,1994,22.58
mrt,1995,22.4
mrt,1996,22.33
mrt,1997,21.68
mrt,1998,21.05
mrt,1999,19.66
mrt,2000,21.37
mrt,2001,20.59
mrt,2002,20.89
mrt,2003,21.41
mrt,2004,20.45
mrt,2005,17.61
mrt,2006,12.14
mrt,2007,13.1
mrt,2008,11.45
mrt,2009,13.36
mrt,2010,10.1
mrt,2011,9.19
mrt,2012,9.85
mrt,2013,8.77
mrt,2014,9.93
mrt,2015,10.41
mrt,2016,8.34
mrt,2017,7.8
mrt,2018,7.7
mrt,2019,6.78
mus,1991,1.9
mus,1992,1.92
mus,1993,1.91
mus,1994,1.93
mus,1995,1.92
mus,1996,1.9
mus,1997,1.91
mus,1998,1.86
mus,1999,1.83
mus,2000,1.83
mus,2001,1.67
mus,2002,1.64
mus,2003,2.34
mus,2004,2.03
mus,2005,2.09
mus,2006,2
mus,2007,2.17
mus,2008,2.1
mus,2009,2.12
mus,2010,2.38
mus,2011,1.95
mus,2012,2.22
mus,2013,2.2
mus,2014,2.19
mus,2015,2.46
mus,2016,2.17
mus,2017,2.11
mus,2018,1.9
mus,2019,1.73
mwi,1991,9.36
mwi,1992,8.78
mwi,1993,9.57
mwi,1994,9.9
mwi,1995,9.89
mwi,1996,9.69
mwi,1997,9.78
mwi,1998,9.48
mwi,1999,9.3
mwi,2000,9.21
mwi,2001,9.45
mwi,2002,9.23
mwi,2003,8.48
mwi,2004,8.71
mwi,2005,8.67
mwi,2006,8.04
mwi,2007,7.28
mwi,2008,7.71
mwi,2009,7.67
mwi,2010,7.4
mwi,2011,6.94
mwi,2012,6.92
mwi,2013,6.75
mwi,2014,6.49
mwi,2015,6.29
mwi,2016,6.12
mwi,2017,6.01
mwi,2018,5.83
mwi,2019,5.79
mys,1991,7.96
mys,1992,7.69
mys,1993,7.39
mys,1994,7
mys,1995,6.63
mys,1996,6.7
mys,1997,6.02
mys,1998,6.02
mys,1999,6.15
mys,2000,5.66
mys,2001,5.11
mys,2002,4.76
mys,2003,4.83
mys,2004,5.03
mys,2005,4.51
mys,2006,4.99
mys,2007,4.94
mys,2008,4.56
mys,2009,4.42
mys,2010,4.35
mys,2011,4.16
mys,2012,4.74
mys,2013,4.66
mys,2014,4.52
mys,2015,4.46
mys,2016,4.38
mys,2017,4.19
mys,2018,4.53
mys,2019,4.36
nam,1991,12.34
nam,1992,12.15
nam,1993,12.64
nam,1994,12.08
nam,1995,12.42
nam,1996,12.35
nam,1997,11.77
nam,1998,11.17
nam,1999,11.29
nam,2000,10.35
nam,2001,9.36
nam,2002,8.77
nam,2003,9.51
nam,2004,8.45
nam,2005,8.24
nam,2006,6.6
nam,2007,6.05
nam,2008,5.39
nam,2009,6.32
nam,2010,6.33
nam,2011,6.08
nam,2012,5.75
nam,2013,4.58
nam,2014,6.12
nam,2015,4.89
nam,2016,3.86
nam,2017,4.26
nam,2018,4.58
nam,2019,4.33
ncl,1991,0.39
ncl,1992,0.37
ncl,1993,0.36
ncl,1994,0.36
ncl,1995,0.35
ncl,1996,0.34
ncl,1997,0.35
ncl,1998,0.34
ncl,1999,0.35
ncl,2000,0.35
ncl,2001,0.33
ncl,2002,0.32
ncl,2003,0.32
ncl,2004,0.31
ncl,2005,0.3
ncl,2006,0.3
ncl,2007,0.3
ncl,2008,0.27
ncl,2009,0.25
ncl,2010,0.25
ncl,2011,0.24
ncl,2012,0.23
ncl,2013,0.22
ncl,2014,0.22
ncl,2015,0.21
ncl,2016,0.21
ncl,2017,0.21
ncl,2018,0.2
ncl,2019,0.2
ner,1991,41.16
ner,1992,41.25
ner,1993,41.45
ner,1994,40.77
ner,1995,40.87
ner,1996,40.56
ner,1997,40.1
ner,1998,40.27
ner,1999,40.57
ner,2000,39.84
ner,2001,39.49
ner,2002,39.24
ner,2003,38.41
ner,2004,37.54
ner,2005,37.51
ner,2006,36.66
ner,2007,34.7
ner,2008,33.27
ner,2009,32.2
ner,2010,31
ner,2011,30.13
ner,2012,22.49
ner,2013,27.61
ner,2014,33.96
ner,2015,34.21
ner,2016,34.76
ner,2017,33.94
ner,2018,34.61
ner,2019,33.77
nga,1991,14.33
nga,1992,14.14
nga,1993,14.72
nga,1994,14.92
nga,1995,13.83
nga,1996,13.44
nga,1997,13.67
nga,1998,15
nga,1999,14.52
nga,2000,12.82
nga,2001,14.12
nga,2002,15.29
nga,2003,13.72
nga,2004,12.38
nga,2005,11.92
nga,2006,12.13
nga,2007,11.98
nga,2008,11.26
nga,2009,11.66
nga,2010,9.89
nga,2011,8.53
nga,2012,8.31
nga,2013,8.1
nga,2014,7.77
nga,2015,8.27
nga,2016,8.19
nga,2017,6.71
nga,2018,5.56
nga,2019,4.88
nic,1991,4.53
nic,1992,4.54
nic,1993,4.58
nic,1994,5.36
nic,1995,6.23
nic,1996,7.21
nic,1997,8.32
nic,1998,9.56
nic,1999,10.88
nic,2000,12.33
nic,2001,12.83
nic,2002,13.31
nic,2003,13.72
nic,2004,12.92
nic,2005,13.45
nic,2006,11.05
nic,2007,11.42
nic,2008,11.79
nic,2009,9.69
nic,2010,9.76
nic,2011,9.79
nic,2012,9.79
nic,2013,9.79
nic,2014,9.76
nic,2015,9.26
nic,2016,8.75
nic,2017,8.26
nic,2018,7.87
nic,2019,7.47
nld,1991,1.68
nld,1992,1.23
nld,1993,1.39
nld,1994,1.28
nld,1995,1.25
nld,1996,1.1
nld,1997,1.06
nld,1998,0.88
nld,1999,0.81
nld,2000,0.87
nld,2001,0.74
nld,2002,0.58
nld,2003,0.52
nld,2004,0.48
nld,2005,0.6
nld,2006,0.57
nld,2007,0.57
nld,2008,0.49
nld,2009,0.52
nld,2010,0.62
nld,2011,0.62
nld,2012,0.55
nld,2013,0.5
nld,2014,0.5
nld,2015,0.56
nld,2016,0.45
nld,2017,0.33
nld,2018,0.34
nld,2019,0.37
nor,1991,1.67
nor,1992,1.32
nor,1993,1.17
nor,1994,1
nor,1995,1.04
nor,1996,1
nor,1997,0.65
nor,1998,0.77
nor,1999,0.42
nor,2000,0.38
nor,2001,0.46
nor,2002,0.37
nor,2003,0.38
nor,2004,0.3
nor,2005,0.27
nor,2006,0.36
nor,2007,0.27
nor,2008,0.28
nor,2009,0.24
nor,2010,0.2
nor,2011,0.14
nor,2012,0.18
nor,2013,0.21
nor,2014,0.16
nor,2015,0.19
nor,2016,0.18
nor,2017,0.09
nor,2018,0.12
nor,2019,0.12
npl,1991,52.73
npl,1992,52.6
npl,1993,52.41
npl,1994,52.14
npl,1995,51.92
npl,1996,51.62
npl,1997,51.28
npl,1998,50.95
npl,1999,50.51
npl,2000,49.99
npl,2001,49.45
npl,2002,49.09
npl,2003,48.55
npl,2004,47.93
npl,2005,47.37
npl,2006,46.79
npl,2007,46.21
npl,2008,45.5
npl,2009,44.78
npl,2010,44.02
npl,2011,43.33
npl,2012,42.56
npl,2013,41.82
npl,2014,40.95
npl,2015,40.25
npl,2016,39.7
npl,2017,38.82
npl,2018,38.03
npl,2019,37.2
nzl,1991,1.3
nzl,1992,1.21
nzl,1993,1.11
nzl,1994,1.08
nzl,1995,1.07
nzl,1996,1.21
nzl,1997,0.92
nzl,1998,0.9
nzl,1999,0.93
nzl,2000,0.85
nzl,2001,0.87
nzl,2002,0.79
nzl,2003,0.69
nzl,2004,0.57
nzl,2005,0.62
nzl,2006,0.92
nzl,2007,1.11
nzl,2008,0.96
nzl,2009,1.07
nzl,2010,1.07
nzl,2011,1.03
nzl,2012,1.04
nzl,2013,1.16
nzl,2014,1.04
nzl,2015,0.91
nzl,2016,0.91
nzl,2017,0.8
nzl,2018,0.83
nzl,2019,0.71
omn,1991,0.46
omn,1992,0.45
omn,1993,0.44
omn,1994,0.43
omn,1995,0.42
omn,1996,0.42
omn,1997,0.4
omn,1998,0.37
omn,1999,0.38
omn,2000,0.4
omn,2001,0.37
omn,2002,0.36
omn,2003,0.35
omn,2004,0.35
omn,2005,0.37
omn,2006,0.35
omn,2007,0.33
omn,2008,0.34
omn,2009,0.3
omn,2010,0.31
omn,2011,0.33
omn,2012,0.31
omn,2013,0.3
omn,2014,0.25
omn,2015,0.24
omn,2016,0.24
omn,2017,0.25
omn,2018,0.23
omn,2019,0.22
pak,1991,22.73
pak,1992,22.68
pak,1993,22.71
pak,1994,22.55
pak,1995,22.62
pak,1996,22.62
pak,1997,20.33
pak,1998,22.37
pak,1999,22.37
pak,2000,21.41
pak,2001,21.41
pak,2002,20.83
pak,2003,20.83
pak,2004,24.16
pak,2005,24.16
pak,2006,23.88
pak,2007,24.69
pak,2008,26.06
pak,2009,27.18
pak,2010,26.63
pak,2011,25.37
pak,2012,24.82
pak,2013,24.19
pak,2014,22.61
pak,2015,22.02
pak,2016,24.23
pak,2017,22.02
pak,2018,19.9
pak,2019,19.17
pan,1991,5.23
pan,1992,4.51
pan,1993,4.13
pan,1994,3.3
pan,1995,4.04
pan,1996,3.94
pan,1997,3.48
pan,1998,3.09
pan,1999,2.6
pan,2000,2.57
pan,2001,3.39
pan,2002,3.03
pan,2003,3.39
pan,2004,3.08
pan,2005,3.77
pan,2006,3.63
pan,2007,2.94
pan,2008,3.23
pan,2009,5.1
pan,2010,4.42
pan,2011,3.76
pan,2012,4.81
pan,2013,4.94
pan,2014,4.55
pan,2015,4.35
pan,2016,4.9
pan,2017,4.65
pan,2018,4.71
pan,2019,5.47
per,1991,21.49
per,1992,21.47
per,1993,21.28
per,1994,20.84
per,1995,20.53
per,1996,20.39
per,1997,20.06
per,1998,20.07
per,1999,19.94
per,2000,19.82
per,2001,19.65
per,2002,19.22
per,2003,20.61
per,2004,20.53
per,2005,19.79
per,2006,19.14
per,2007,17
per,2008,16.47
per,2009,16.6
per,2010,16.47
per,2011,16.46
per,2012,15.53
per,2013,15.28
per,2014,15.37
per,2015,14.77
per,2016,14.56
per,2017,13.97
per,2018,13.98
per,2019,14.09
phl,1991,13.41
phl,1992,13.47
phl,1993,13.47
phl,1994,13.39
phl,1995,13.29
phl,1996,13.15
phl,1997,12.88
phl,1998,13.05
phl,1999,13.61
phl,2000,12.18
phl,2001,13.48
phl,2002,13.34
phl,2003,12.74
phl,2004,11.56
phl,2005,12.44
phl,2006,12.68
phl,2007,12.53
phl,2008,12.52
phl,2009,12.34
phl,2010,11.84
phl,2011,11.88
phl,2012,11.35
phl,2013,10.65
phl,2014,11.05
phl,2015,10.22
phl,2016,8.45
phl,2017,6.34
phl,2018,5.95
phl,2019,6.15
png,1991,33.17
png,1992,32.9
png,1993,32.56
png,1994,32.43
png,1995,32.6
png,1996,32.33
png,1997,32.46
png,1998,32.59
png,1999,32.43
png,2000,32.5
png,2001,32.17
png,2002,31.8
png,2003,31.32
png,2004,30.78
png,2005,30.02
png,2006,29.31
png,2007,28.39
png,2008,27.97
png,2009,26.91
png,2010,25.79
png,2011,25.23
png,2012,24.33
png,2013,23.47
png,2014,22.19
png,2015,20.98
png,2016,20.18
png,2017,19.39
png,2018,18.8
png,2019,17.79
pol,1991,6.5
pol,1992,6.57
pol,1993,6.79
pol,1994,6.01
pol,1995,6
pol,1996,6.15
pol,1997,5.41
pol,1998,4.69
pol,1999,3.98
pol,2000,4.85
pol,2001,5.48
pol,2002,5.7
pol,2003,5.32
pol,2004,5.37
pol,2005,5.25
pol,2006,4.54
pol,2007,4.22
pol,2008,4.12
pol,2009,3.96
pol,2010,3.88
pol,2011,3.73
pol,2012,3.52
pol,2013,3.3
pol,2014,3.09
pol,2015,2.96
pol,2016,2.64
pol,2017,2.61
pol,2018,2.41
pol,2019,2.15
pri,1991,1.02
pri,1992,0.91
pri,1993,0.9
pri,1994,0.97
pri,1995,0.93
pri,1996,0.81
pri,1997,0.79
pri,1998,0.62
pri,1999,0.53
pri,2000,0.52
pri,2001,0.44
pri,2002,0.6
pri,2003,0.5
pri,2004,0.49
pri,2005,0.48
pri,2006,0.28
pri,2007,0.16
pri,2008,0.16
pri,2009,0.16
pri,2010,0.16
pri,2011,0.15
pri,2012,0.14
pri,2013,0.14
pri,2014,0.13
pri,2015,0.13
pri,2016,0.13
pri,2017,0.12
pri,2018,0.12
pri,2019,0.1
prk,1991,48.06
prk,1992,48.03
prk,1993,47.97
prk,1994,47.81
prk,1995,47.75
prk,1996,47.57
prk,1997,47.44
prk,1998,47.17
prk,1999,46.76
prk,2000,46.45
prk,2001,45.97
prk,2002,45.55
prk,2003,45.18
prk,2004,44.75
prk,2005,44.3
prk,2006,43.96
prk,2007,43.68
prk,2008,43.23
prk,2009,42.89
prk,2010,42.56
prk,2011,42.08
prk,2012,41.59
prk,2013,41.16
prk,2014,40.66
prk,2015,40.25
prk,2016,39.74
prk,2017,39.36
prk,2018,38.98
prk,2019,38.37
prt,1991,1.82
prt,1992,1.71
prt,1993,1.79
prt,1994,2.08
prt,1995,1.97
prt,1996,1.6
prt,1997,1.48
prt,1998,2.26
prt,1999,2
prt,2000,2.26
prt,2001,2.27
prt,2002,1.83
prt,2003,1.55
prt,2004,1.44
prt,2005,1.45
prt,2006,1.21
prt,2007,1.06
prt,2008,0.91
prt,2009,0.86
prt,2010,0.94
prt,2011,0.61
prt,2012,0.66
prt,2013,0.67
prt,2014,0.53
prt,2015,0.51
prt,2016,0.63
prt,2017,0.46
prt,2018,0.42
prt,2019,0.36
pry,1991,12.54
pry,1992,12.52
pry,1993,12.41
pry,1994,12.26
pry,1995,12.05
pry,1996,12.04
pry,1997,11.88
pry,1998,11.95
pry,1999,12.07
pry,2000,12.15
pry,2001,12.38
pry,2002,12.25
pry,2003,10.03
pry,2004,10.24
pry,2005,9.47
pry,2006,10.33
pry,2007,8.17
pry,2008,8.39
pry,2009,8.8
pry,2010,7.9
pry,2011,7.4
pry,2012,6.54
pry,2013,6.73
pry,2014,5.6
pry,2015,7.98
pry,2016,7.55
pry,2017,7.46
pry,2018,7.53
pry,2019,7.08
pse,1991,12.34
pse,1992,12.35
pse,1993,12.36
pse,1994,12.11
pse,1995,11.91
pse,1996,11.88
pse,1997,11.61
pse,1998,10.95
pse,1999,10.07
pse,2000,9.56
pse,2001,9.16
pse,2002,10.26
pse,2003,11.49
pse,2004,11.2
pse,2005,10.27
pse,2006,11.38
pse,2007,12.31
pse,2008,9.74
pse,2009,7.96
pse,2010,7.13
pse,2011,8.29
pse,2012,8.66
pse,2013,7.36
pse,2014,6.85
pse,2015,6.69
pse,2016,5.39
pse,2017,4.51
pse,2018,4.32
pse,2019,3.89
pyf,1991,3.32
pyf,1992,3.27
pyf,1993,3.17
pyf,1994,3.08
pyf,1995,3.01
pyf,1996,2.93
pyf,1997,2.47
pyf,1998,2.05
pyf,1999,1.71
pyf,2000,1.4
pyf,2001,1.19
pyf,2002,0.99
pyf,2003,0.82
pyf,2004,0.67
pyf,2005,0.56
pyf,2006,0.46
pyf,2007,0.38
pyf,2008,0.37
pyf,2009,0.37
pyf,2010,0.36
pyf,2011,0.35
pyf,2012,0.34
pyf,2013,0.33
pyf,2014,0.32
pyf,2015,0.31
pyf,2016,0.3
pyf,2017,0.29
pyf,2018,0.28
pyf,2019,0.27
qat,1991,0.02
qat,1992,0.02
qat,1993,0.02
qat,1994,0.02
qat,1995,0.02
qat,1996,0.02
qat,1997,0.01
qat,1998,0.01
qat,1999,0.01
qat,2000,0.01
qat,2001,0.01
qat,2002,0.01
qat,2003,0.01
qat,2004,0.01
qat,2005,0.01
qat,2006,0.01
qat,2007,0.02
qat,2008,0.02
qat,2009,0.02
qat,2010,0.03
qat,2011,0.04
qat,2012,0.04
qat,2013,0.05
qat,2014,0.01
qat,2015,0
qat,2016,0
qat,2017,0.01
qat,2018,0.01
qat,2019,0.01
rou,1991,4.48
rou,1992,13.67
rou,1993,14.46
rou,1994,15.22
rou,1995,14.58
rou,1996,16.03
rou,1997,18.06
rou,1998,18.88
rou,1999,20.35
rou,2000,20.72
rou,2001,20.38
rou,2002,15.34
rou,2003,16.05
rou,2004,14.33
rou,2005,13.9
rou,2006,13.15
