geo,time,sh_xpd_ghed_ge_zs
nga,2015,5.33076
nga,2016,4.86959
nga,2017,4.43587
nga,2018,3.88086
nga,2019,3.8255
nic,2000,12.48351
nic,2001,12.79049
nic,2002,13.14512
nic,2003,12.24405
nic,2004,10.92097
nic,2005,11.79317
nic,2006,13.40531
nic,2007,14.67852
nic,2008,14.58318
nic,2009,16.76972
nic,2010,15.73639
nic,2011,15.00098
nic,2012,15.56665
nic,2013,15.98526
nic,2014,16.91161
nic,2015,17.62555
nic,2016,17.37116
nic,2017,17.95657
nic,2018,18.71879
nic,2019,18.25968
nld,2000,12.62745
nld,2001,13.10448
nld,2002,13.92667
nld,2003,14.28816
nld,2004,14.39457
nld,2005,14.71487
nld,2006,14.78024
nld,2007,14.76495
nld,2008,14.29573
nld,2009,13.97864
nld,2010,14.24684
nld,2011,14.70746
nld,2012,15.02051
nld,2013,15.28532
nld,2014,15.58879
nld,2015,15.25983
nld,2016,15.46071
nld,2017,15.33413
nld,2018,15.61741
nld,2019,15.96212
nor,2000,14.84879
nor,2001,15.03281
nor,2002,15.81268
nor,2003,15.86161
nor,2004,16.11783
nor,2005,16.27973
nor,2006,16.00896
nor,2007,16.14441
nor,2008,16.50714
nor,2009,16.47738
nor,2010,16.61421
nor,2011,16.793
nor,2012,17.17746
nor,2013,17.09643
nor,2014,17.23254
nor,2015,17.58081
nor,2016,17.54729
nor,2017,17.39583
nor,2018,17.5961
nor,2019,17.54323
npl,2000,4.25074
npl,2001,4.52761
npl,2002,6.10135
npl,2003,5.52155
npl,2004,5.48285
npl,2005,6.25147
npl,2006,7.58403
npl,2007,5.17588
npl,2008,5.31128
npl,2009,4.69078
npl,2010,4.80506
npl,2011,4.87364
npl,2012,4.69186
npl,2013,4.88383
npl,2014,5.26824
npl,2015,5.14595
npl,2016,5.31456
npl,2017,4.50788
npl,2018,3.8116
npl,2019,4.03386
nru,2000,23.9712
nru,2001,21.97913
nru,2002,19.8462
nru,2003,21.32181
nru,2004,21.15413
nru,2005,25.3667
nru,2006,26.08401
nru,2007,25.4454
nru,2008,13.31953
nru,2009,9.25017
nru,2010,10.24887
nru,2011,12.482
nru,2012,8.76167
nru,2013,8.07032
nru,2014,10.09283
nru,2015,9.89017
nru,2016,10.33346
nru,2017,8.37175
nru,2018,7.36451
nru,2019,6.80302
nzl,2000,14.70626
nzl,2001,15.17274
nzl,2002,16.27614
nzl,2003,16.22273
nzl,2004,17.00005
nzl,2005,17.3772
nzl,2006,17.93709
nzl,2007,18.14466
nzl,2008,18.35628
nzl,2009,18.71708
nzl,2010,17.60102
nzl,2011,17.84655
nzl,2012,19.1816
nzl,2013,19.20216
nzl,2014,19.46277
nzl,2015,18.88746
nzl,2016,19.21994
nzl,2017,19.27338
nzl,2018,18.90742
nzl,2019,18.6631
omn,2000,7.03079
omn,2001,6.65782
omn,2002,6.79021
omn,2003,6.77371
omn,2004,6.2425
omn,2005,6.08941
omn,2006,5.42305
omn,2007,5.58193
omn,2008,5.40967
omn,2009,6.01545
omn,2010,6.69591
omn,2011,5.30402
omn,2012,4.77378
omn,2013,5.42899
omn,2014,6.68539
omn,2015,7.56573
omn,2016,7.56573
omn,2017,7.56573
omn,2018,7.97918
omn,2019,7.97918
pak,2000,5.87511
pak,2001,5.93059
pak,2002,5.93483
pak,2003,3.77943
pak,2004,4.31208
pak,2005,3.70545
pak,2006,2.86827
pak,2007,3.43683
pak,2008,2.6188
pak,2009,2.94991
pak,2010,2.81116
pak,2011,3.16061
pak,2012,3.13193
pak,2013,3.22014
pak,2014,3.4755
pak,2015,3.74291
pak,2016,4.33044
pak,2017,4.30304
pak,2018,5.28836
pak,2019,4.91903
pan,2000,19.78175
pan,2001,18.72884
pan,2002,18.84474
pan,2003,17.18169
pan,2004,19.21108
pan,2005,16.47104
pan,2006,18.5495
pan,2007,20.73272
pan,2008,19.77328
pan,2009,20.20268
pan,2010,19.07727
pan,2011,17.78233
pan,2012,16.88495
pan,2013,17.27758
pan,2014,18.5529
pan,2015,19.44724
pan,2016,21.74313
pan,2017,19.95424
pan,2018,20.43943
pan,2019,22.67615
per,2000,10.76998
per,2001,11.82719
per,2002,12.83903
per,2003,11.61278
per,2004,11.77831
per,2005,12.59053
per,2006,11.56504
per,2007,11.58632
per,2008,11.10997
per,2009,11.71114
per,2010,11.67981
per,2011,11.70454
per,2012,12.24689
per,2013,12.33227
per,2014,13.10732
per,2015,13.53265
per,2016,14.60005
per,2017,14.38887
per,2018,14.91507
per,2019,15.40144
phl,2000,6.51839
phl,2001,5.50156
phl,2002,4.75281
phl,2003,5.45886
phl,2004,5.61922
phl,2005,6.60976
phl,2006,6.63094
phl,2007,6.46382
phl,2008,6.51014
phl,2009,6.64474
phl,2010,7.1828
phl,2011,6.1937
phl,2012,6.07696
phl,2013,6.27442
phl,2014,7.29915
phl,2015,8.19224
phl,2016,7.90105
phl,2017,7.77889
phl,2018,7.36833
phl,2019,7.63256
plw,2000,8.1943
plw,2001,7.97267
plw,2002,7.39075
plw,2003,8.38488
plw,2004,8.50177
plw,2005,8.73087
plw,2006,7.98251
plw,2007,6.94344
plw,2008,6.87531
plw,2009,9.42626
plw,2010,8.53597
plw,2011,9.19888
plw,2012,9.79527
plw,2013,11.55294
plw,2014,11.02602
plw,2015,10.98906
plw,2016,16.51217
plw,2017,17.38563
plw,2018,16.67949
plw,2019,15.77258
png,2000,8.31667
png,2001,7.73343
png,2002,8.47604
png,2003,7.63461
png,2004,8.74625
png,2005,7.82588
png,2006,8.37705
png,2007,9.06886
png,2008,7.66453
png,2009,6.31519
png,2010,7.06931
png,2011,7.60423
png,2012,8.12861
png,2013,7.1877
png,2014,7.47008
png,2015,6.03109
png,2016,8.04092
png,2017,9.15498
png,2018,7.81258
png,2019,6.41599
pol,2000,8.3833
pol,2001,8.86408
pol,2002,9.36105
pol,2003,8.92582
pol,2004,9.08112
pol,2005,8.99515
pol,2006,9.00441
pol,2007,9.54058
pol,2008,10.27787
pol,2009,10.49986
pol,2010,9.97938
pol,2011,10.05329
pol,2012,10.07313
pol,2013,10.49234
pol,2014,10.47514
pol,2015,10.63863
pol,2016,10.93863
pol,2017,10.93935
pol,2018,10.82951
pol,2019,11.01707
prt,2000,14.05994
prt,2001,13.71861
prt,2002,14.4636
prt,2003,14.19991
prt,2004,14.54915
prt,2005,14.6358
prt,2006,13.11571
prt,2007,13.03408
prt,2008,13.21015
prt,2009,12.87035
prt,2010,12.85804
prt,2011,12.54798
prt,2012,12.10071
prt,2013,11.73485
prt,2014,11.14972
prt,2015,11.90821
prt,2016,12.90125
prt,2017,12.54052
prt,2018,13.31308
prt,2019,13.65124
pry,2000,11.68769
pry,2001,10.09036
pry,2002,8.15412
pry,2003,10.0681
pry,2004,10.14273
pry,2005,10.69332
pry,2006,11.56904
pry,2007,12.30752
pry,2008,12.63936
pry,2009,13.954
pry,2010,14.43147
pry,2011,15.52885
pry,2012,16.23118
pry,2013,15.01783
pry,2014,17.60104
pry,2015,15.43096
pry,2016,16.17967
pry,2017,15.54497
pry,2018,14.71027
pry,2019,14.44258
qat,2000,3.94153
qat,2001,4.55468
qat,2002,4.9016
qat,2003,9.21753
qat,2004,7.97813
qat,2005,6.62295
qat,2006,5.79556
qat,2007,5.25386
qat,2008,5.19438
qat,2009,4.64607
qat,2010,4.14933
qat,2011,4.12908
qat,2012,4.46553
qat,2013,6.17656
qat,2014,6.50387
qat,2015,6.50387
qat,2016,6.50387
qat,2017,6.50387
qat,2018,6.50387
qat,2019,6.50387
rou,2000,8.6574
rou,2001,9.60567
rou,2002,10.54748
rou,2003,12.99804
rou,2004,11.9603
rou,2005,13.16347
rou,2006,11.28106
rou,2007,10.91472
rou,2008,10.81917
rou,2009,10.54735
rou,2010,11.52538
rou,2011,8.91217
rou,2012,9.71291
rou,2013,11.57858
rou,2014,11.23065
rou,2015,10.67821
rou,2016,11.31122
rou,2017,12.10003
rou,2018,12.71232
rou,2019,12.7162
rus,2000,9.72128
rus,2001,9.67132
rus,2002,9.51893
rus,2003,9.203
rus,2004,9.44208
rus,2005,9.90451
rus,2006,10.13224
rus,2007,9.22401
rus,2008,9.59382
rus,2009,9.07605
rus,2010,8.59383
rus,2011,9.03167
rus,2012,9.24172
rus,2013,9.14695
rus,2014,9.16429
rus,2015,8.81615
rus,2016,8.23394
rus,2017,8.78356
rus,2018,9.76066
rus,2019,10.19962
rwa,2000,3.54361
rwa,2001,3.66131
rwa,2002,3.70573
rwa,2003,12.4549
rwa,2004,10.78895
rwa,2005,8.09272
rwa,2006,7.2027
rwa,2007,7.79291
rwa,2008,8.07632
rwa,2009,8.43024
rwa,2010,8.55642
rwa,2011,8.90071
rwa,2012,8.363
rwa,2013,8.30414
rwa,2014,7.98188
rwa,2015,7.91496
rwa,2016,8.88276
rwa,2017,8.88276
rwa,2018,8.88276
rwa,2019,8.88276
sau,2000,9.15866
sau,2001,8.76187
sau,2002,8.56824
sau,2003,8.69627
sau,2004,8.23898
sau,2005,8.80391
sau,2006,9.68641
sau,2007,8.51324
sau,2008,7.08182
sau,2009,7.52241
sau,2010,6.8437
sau,2011,7.5799
sau,2012,8.25907
sau,2013,8.74787
sau,2014,9.2781
sau,2015,10.06432
sau,2016,10.06432
sau,2017,13.5099
sau,2018,11.0489
sau,2019,11.0489
sdn,2000,11.77479
sdn,2001,11.36874
sdn,2002,10.70719
sdn,2003,10.07152
sdn,2004,9.52675
sdn,2005,8.09949
sdn,2006,9.44222
sdn,2007,10.46531
sdn,2008,8.78631
sdn,2009,14.01955
sdn,2010,9.48802
sdn,2011,7.03568
sdn,2012,9.06184
sdn,2013,7.51808
sdn,2014,10.61896
sdn,2015,18.28684
sdn,2016,12.94448
sdn,2017,8.32888
sdn,2018,5.82834
sdn,2019,5.55959
sen,2000,8.95997
sen,2001,9.01056
sen,2002,8.63638
sen,2003,9.04796
sen,2004,8.967
sen,2005,8.54417
sen,2006,8.26673
sen,2007,5.94809
sen,2008,6.62481
sen,2009,6.66037
sen,2010,5.35351
sen,2011,5.62816
sen,2012,5.30761
sen,2013,5.29993
sen,2014,4.67551
sen,2015,4.6987
sen,2016,4.45693
sen,2017,4.25808
sen,2018,4.25808
sen,2019,4.25808
sgp,2000,7.3919
sgp,2001,4.87021
sgp,2002,6.54224
sgp,2003,8.32678
sgp,2004,7.12898
sgp,2005,7.88791
sgp,2006,7.8484
sgp,2007,10.34653
sgp,2008,8.65292
sgp,2009,7.14676
sgp,2010,10.94288
sgp,2011,11.9746
sgp,2012,13.2142
sgp,2013,13.96146
sgp,2014,13.65521
sgp,2015,13.53679
sgp,2016,13.3954
sgp,2017,15.33038
sgp,2018,14.53987
sgp,2019,14.53987
slb,2000,23.10744
slb,2001,35.96796
slb,2002,42.05201
slb,2003,26.15253
slb,2004,17.05782
slb,2005,19.23452
slb,2006,15.20144
slb,2007,12.63484
slb,2008,7.4409
slb,2009,6.76006
slb,2010,6.44394
slb,2011,6.96262
slb,2012,7.10856
slb,2013,6.7433
slb,2014,7.48641
slb,2015,7.57134
slb,2016,7.41106
slb,2017,7.30223
slb,2018,7.87582
slb,2019,10.4301
sle,2000,12.69943
sle,2001,13.14929
sle,2002,14.00853
sle,2003,11.68878
sle,2004,11.57588
sle,2005,9.54274
sle,2006,6.51798
sle,2007,8.29008
sle,2008,3.91597
sle,2009,5.33927
sle,2010,6.29195
sle,2011,4.13422
sle,2012,4.68232
sle,2013,5.15012
sle,2014,7.57989
sle,2015,7.9108
sle,2016,7.9108
sle,2017,3.63211
sle,2018,3.59922
sle,2019,5.82361
slv,2000,18.81377
slv,2001,17.68816
slv,2002,17.78229
slv,2003,17.40151
slv,2004,18.68698
slv,2005,18.93866
slv,2006,19.47833
slv,2007,18.18672
slv,2008,16.85872
slv,2009,16.06419
slv,2010,17.36375
slv,2011,19.25878
slv,2012,16.54893
slv,2013,17.04037
slv,2014,17.356
slv,2015,18.15215
slv,2016,18.14731
slv,2017,16.61838
slv,2018,16.75649
slv,2019,16.90139
smr,2000,19.72222
smr,2001,19.72222
smr,2002,19.72222
smr,2003,19.72222
smr,2004,19.72222
smr,2005,19.72222
smr,2006,19.72222
smr,2007,19.72222
smr,2008,19.72222
smr,2009,20.1087
smr,2010,21.96532
smr,2011,23.86707
smr,2012,21.46597
smr,2013,20.91109
smr,2014,25.86873
smr,2015,22.3285
smr,2016,23.37621
smr,2017,23.37621
smr,2018,23.38368
smr,2019,23.4159
srb,2000,13.56817
srb,2001,13.56817
srb,2002,13.56817
srb,2003,13.56352
srb,2004,13.7056
srb,2005,13.61884
srb,2006,12.5322
srb,2007,13.55888
srb,2008,13.7255
srb,2009,13.46969
srb,2010,13.56142
srb,2011,13.37898
srb,2012,12.83904
srb,2013,13.17481
srb,2014,12.02127
srb,2015,11.91803
srb,2016,11.64864
srb,2017,11.78833
srb,2018,12.44851
srb,2019,12.03065
ssd,2017,2.10621
ssd,2018,2.10621
ssd,2019,2.10621
stp,2000,31.90761
stp,2001,6.84631
stp,2002,8.30023
stp,2003,11.66378
stp,2004,8.56307
stp,2005,11.51748
stp,2006,1.68937
stp,2007,4.27544
stp,2008,4.01798
stp,2009,3.27237
stp,2010,4.10029
stp,2011,4.30936
stp,2012,4.56687
stp,2013,8.44009
stp,2014,7.77581
stp,2015,4.93684
stp,2016,8.00216
stp,2017,10.76263
stp,2018,10.76263
stp,2019,10.76263
sur,2000,11.64875
sur,2001,8.51553
sur,2002,11.07381
sur,2003,11.15236
sur,2004,11.67536
sur,2005,10.63834
sur,2006,12.23231
sur,2007,11.44395
sur,2008,10.2319
sur,2009,9.52487
sur,2010,9.46825
sur,2011,8.51204
sur,2012,6.5905
sur,2013,7.03142
sur,2014,6.8983
sur,2015,10.85629
sur,2016,13.70887
sur,2017,11.39441
sur,2018,17.44914
sur,2019,15.73064
svk,2000,8.79084
svk,2001,10.37129
svk,2002,10.66065
svk,2003,11.73907
svk,2004,13.22703
svk,2005,12.4614
svk,2006,12.29478
svk,2007,13.5574
svk,2008,14.05093
svk,2009,12.82151
svk,2010,12.9162
svk,2011,12.72623
svk,2012,13.03784
svk,2013,12.93724
svk,2014,12.62564
svk,2015,11.68604
svk,2016,13.32788
svk,2017,12.94401
svk,2018,12.72741
svk,2019,12.8537
svn,2000,11.72092
svn,2001,11.40879
svn,2002,12.29268
svn,2003,12.36054
svn,2004,12.2581
svn,2005,12.44737
svn,2006,12.32472
svn,2007,12.15382
svn,2008,12.58082
svn,2009,12.46062
svn,2010,12.35271
svn,2011,12.13
svn,2012,12.51105
svn,2013,10.19582
svn,2014,11.79328
svn,2015,12.4488
svn,2016,13.25254
svn,2017,13.33392
svn,2018,13.77285
svn,2019,14.24742
swe,2000,11.66689
swe,2001,12.35783
swe,2002,12.64038
swe,2003,12.85003
swe,2004,12.8503
swe,2005,12.83224
swe,2006,13.01295
swe,2007,13.38504
swe,2008,13.53508
swe,2009,13.84882
swe,2010,13.61999
swe,2011,17.71532
swe,2012,17.76729
swe,2013,17.76102
swe,2014,18.14684
swe,2015,18.38531
swe,2016,18.38729
swe,2017,18.55129
swe,2018,18.61457
swe,2019,18.80451
swz,2000,9.79427
swz,2001,9.28486
swz,2002,9.18938
swz,2003,11.39668
swz,2004,9.74261
swz,2005,12.61232
swz,2006,12.62099
swz,2007,12.37346
swz,2008,13.34264
swz,2009,13.33174
swz,2010,13.75653
swz,2011,14.27737
swz,2012,12.65477
swz,2013,11.66008
swz,2014,8.5368
swz,2015,8.58171
swz,2016,8.21678
swz,2017,9.96829
swz,2018,9.96829
swz,2019,9.96829
syc,2000,6.83102
syc,2001,8.02578
syc,2002,6.45611
syc,2003,9.28865
syc,2004,9.55483
syc,2005,9.28934
syc,2006,7.9073
syc,2007,7.26253
syc,2008,8.90184
syc,2009,7.43247
syc,2010,8.98343
syc,2011,8.29314
syc,2012,10.41374
syc,2013,8.48182
syc,2014,9.73483
syc,2015,10.03017
syc,2016,9.50185
syc,2017,10.13922
syc,2018,10.17944
syc,2019,10.17944
syr,2000,5.64729
syr,2001,6.64889
syr,2002,7.21176
syr,2003,7.51466
syr,2004,6.81888
syr,2005,7.34346
syr,2006,6.7375
syr,2007,6.85483
syr,2008,6.83825
syr,2009,5.95036
syr,2010,5.12483
syr,2011,3.73562
syr,2012,4.47145
tcd,2000,11.39901
tcd,2001,11.86904
tcd,2002,11.72466
tcd,2003,8.98177
tcd,2004,15.03145
tcd,2005,12.42342
tcd,2006,7.14465
tcd,2007,5.99495
tcd,2008,4.2315
tcd,2009,3.83675
tcd,2010,3.49793
tcd,2011,3.74396
tcd,2012,4.00132
tcd,2013,4.98226
tcd,2014,5.61685
tcd,2015,5.24521
tcd,2016,5.72502
tcd,2017,4.6784
tcd,2018,5.22711
tcd,2019,5.22711
tgo,2000,2.44484
tgo,2001,2.99478
tgo,2002,4.05133
tgo,2003,4.24209
tgo,2004,4.20555
tgo,2005,3.80082
tgo,2006,3.83192
tgo,2007,4.34495
tgo,2008,4.84372
tgo,2009,4.77686
tgo,2010,7.44586
tgo,2011,5.66925
tgo,2012,6.10907
tgo,2013,5.02082
tgo,2014,5.07091
tgo,2015,4.15118
tgo,2016,4.25864
tgo,2017,6.45041
tgo,2018,5.48902
tgo,2019,5.38174
tha,2000,12.67431
tha,2001,10.57503
tha,2002,10.2834
tha,2003,13.77083
tha,2004,12.9913
tha,2005,13.14439
tha,2006,14.80472
tha,2007,14.58544
tha,2008,15.28384
tha,2009,14.37567
tha,2010,14.36392
tha,2011,14.04442
tha,2012,14.39316
tha,2013,13.73816
tha,2014,14.44861
tha,2015,14.79151
tha,2016,15.06273
tha,2017,14.47729
tha,2018,14.14782
tha,2019,13.86917
tjk,2000,4.62428
tjk,2001,4.7619
tjk,2002,4.20561
tjk,2003,4.03084
tjk,2004,4.408
tjk,2005,4.30211
tjk,2006,4.27165
tjk,2007,3.84852
tjk,2008,5.0397
tjk,2009,3.78534
tjk,2010,4.51603
tjk,2011,4.82958
tjk,2012,6.55137
tjk,2013,6.82592
tjk,2014,7.28454
tjk,2015,6.4073
tjk,2016,5.13906
tjk,2017,5.88406
tjk,2018,6.14374
tjk,2019,6.58363
tkm,2000,13.33598
tkm,2001,13.35963
tkm,2002,13.47214
tkm,2003,13.99739
tkm,2004,12.82281
tkm,2005,10.27287
tkm,2006,10.33549
tkm,2007,10.32132
tkm,2008,8.70964
tkm,2009,8.70623
tkm,2010,8.71169
tkm,2011,8.70033
tkm,2012,8.70549
tkm,2013,8.70966
tkm,2014,8.71374
tkm,2015,8.71145
tkm,2016,8.71368
tkm,2017,8.71392
tkm,2018,8.71407
tkm,2019,8.71422
tls,2003,1.62495
tls,2004,2.25406
tls,2005,3.63453
tls,2006,4.00016
tls,2007,1.27376
tls,2008,2.77694
tls,2009,2.6632
tls,2010,2.7105
tls,2011,2.67681
tls,2012,3.20641
tls,2013,4.62444
tls,2014,3.71856
tls,2015,4.50545
tls,2016,3.07174
tls,2017,5.13861
tls,2018,5.22276
tls,2019,4.7993
ton,2000,11.41306
ton,2001,12.73616
ton,2002,12.13767
ton,2003,12.08877
ton,2004,12.73838
ton,2005,13.10979
ton,2006,11.15502
ton,2007,13.68094
ton,2008,12.08121
ton,2009,12.71696
ton,2010,10.06634
ton,2011,8.39937
ton,2012,8.68542
ton,2013,8.10863
ton,2014,9.17688
ton,2015,7.38243
ton,2016,8.03125
ton,2017,7.32402
ton,2018,8.06626
ton,2019,7.51424
tto,2000,6.78573
tto,2001,7.02246
tto,2002,8.04972
tto,2003,8.5635
tto,2004,8.2666
tto,2005,8.02571
tto,2006,5.90169
tto,2007,7.45142
tto,2008,6.55431
tto,2009,7.05067
tto,2010,8.04406
tto,2011,8.00888
tto,2012,7.65985
tto,2013,7.89307
tto,2014,7.4748
tto,2015,8.3091
tto,2016,10.17099
tto,2017,11.17307
tto,2018,10.66988
tto,2019,10.23997
tun,2000,10.54292
tun,2001,10.57568
tun,2002,10.98641
tun,2003,11.40784
tun,2004,11.54679
tun,2005,11.3501
tun,2006,11.73457
tun,2007,11.84734
tun,2008,11.84146
tun,2009,12.07543
tun,2010,13.03182
tun,2011,12.38613
tun,2012,12.63853
tun,2013,12.49827
tun,2014,13.54344
tun,2015,12.28538
tun,2016,12.51529
tun,2017,12.56028
tun,2018,12.5655
tun,2019,12.58497
tur,2000,7.18633
tur,2001,7.46441
tur,2002,8.63695
tur,2003,9.29147
tur,2004,10.18661
tur,2005,10.32446
tur,2006,10.41203
tur,2007,10.77193
tur,2008,11.09309
tur,2009,11.6733
tur,2010,10.91875
tur,2011,11.11562
tur,2012,10.30345
tur,2013,10.09176
tur,2014,10.15167
tur,2015,9.68999
tur,2016,9.64613
tur,2017,9.73312
tur,2018,9.21951
tur,2019,9.46255
tuv,2000,11.93611
tuv,2001,11.45514
tuv,2002,11.25468
tuv,2003,12.85641
tuv,2004,11.93571
tuv,2005,11.62127
tuv,2006,10.15706
tuv,2007,10.80816
tuv,2008,11.14958
tuv,2009,11.72222
tuv,2010,14.78788
tuv,2011,16.7
tuv,2012,16.72414
tuv,2013,16.53125
tuv,2014,14.12195
tuv,2015,10.85965
tuv,2016,9.69697
tuv,2017,10.47619
tuv,2018,11.92467
tuv,2019,13.75329
tza,2000,6.05199
tza,2001,8.79931
tza,2002,9.78844
tza,2003,9.70853
tza,2004,11.55348
tza,2005,12.61992
tza,2006,13.50798
tza,2007,10.87677
tza,2008,12.37867
tza,2009,7.46755
tza,2010,7.26444
tza,2011,6.8178
tza,2012,6.02859
tza,2013,6.28994
tza,2014,6.93785
tza,2015,7.33063
tza,2016,9.52143
tza,2017,9.52143
tza,2018,9.41473
tza,2019,9.5511
uga,2000,8.2527
uga,2001,8.2527
uga,2002,8.66614
uga,2003,8.87241
uga,2004,8.72452
uga,2005,6.89651
uga,2006,6.89651
uga,2007,6.89651
uga,2008,6.89651
uga,2009,6.89651
uga,2010,6.89651
uga,2011,6.89701
uga,2012,7.05045
uga,2013,7.32428
uga,2014,7.00898
uga,2015,5.08454
uga,2016,4.87623
uga,2017,4.12885
uga,2018,4.16572
uga,2019,3.1452
ukr,2000,7.08121
ukr,2001,7.63455
ukr,2002,8.10632
ukr,2003,9.3855
ukr,2004,8.18108
ukr,2005,8.43188
ukr,2006,8.69636
ukr,2007,8.1586
ukr,2008,6.77536
ukr,2009,7.91404
ukr,2010,7.5005
ukr,2011,7.49166
ukr,2012,7.63789
ukr,2013,6.94046
ukr,2014,7.70696
ukr,2015,8.55193
ukr,2016,8.97312
ukr,2017,8.45829
ukr,2018,8.36755
ukr,2019,7.6707
ury,2000,14.34475
ury,2001,15.75048
ury,2002,16.74391
ury,2003,18.08442
ury,2004,16.24845
ury,2005,13.28086
ury,2006,13.70522
ury,2007,13.53649
ury,2008,17.32948
ury,2009,17.27192
ury,2010,17.25057
ury,2011,18.4863
ury,2012,18.63943
ury,2013,18.63328
ury,2014,18.82111
ury,2015,19.92226
ury,2016,20.2588
ury,2017,20.34255
ury,2018,20.30166
ury,2019,20.13848
usa,2000,16.15869
usa,2001,16.76124
usa,2002,17.22092
usa,2003,17.50579
usa,2004,17.92516
usa,2005,17.93714
usa,2006,18.5685
usa,2007,18.49894
usa,2008,18.20974
usa,2009,18.20337
usa,2010,18.4046
usa,2011,18.85408
usa,2012,19.63879
usa,2013,20.36962
usa,2014,21.48483
usa,2015,22.30798
usa,2016,22.39546
usa,2017,22.40887
usa,2018,22.40489
usa,2019,22.34998
uzb,2000,6.1087
uzb,2001,6.64424
uzb,2002,5.58452
uzb,2003,6.01096
uzb,2004,6.1377
uzb,2005,6.46768
uzb,2006,7.80061
uzb,2007,7.23851
uzb,2008,7.23449
uzb,2009,7.26865
uzb,2010,8.03938
uzb,2011,8.83178
uzb,2012,9.76259
uzb,2013,9.51825
uzb,2014,9.30244
uzb,2015,9.59654
uzb,2016,8.82014
uzb,2017,8.99117
uzb,2018,7.77409
uzb,2019,8.27826
vct,2000,11.68053
vct,2001,11.2374
vct,2002,10.865
vct,2003,10.12182
vct,2004,9.9332
vct,2005,9.00889
vct,2006,8.33322
vct,2007,7.85958
vct,2008,8.15413
vct,2009,8.06542
vct,2010,8.20729
vct,2011,8.15968
vct,2012,10.48249
vct,2013,9.0722
vct,2014,8.32666
vct,2015,9.15349
vct,2016,9.5559
vct,2017,9.47443
vct,2018,10.19154
vct,2019,9.46791
ven,2000,11.88967
ven,2001,11.06149
ven,2002,11.66601
ven,2003,11.75161
ven,2004,11.5105
ven,2005,8.39339
ven,2006,11.74802
ven,2007,11.31875
ven,2008,7.55081
ven,2009,7.93659
ven,2010,8.19137
ven,2011,7.79949
ven,2012,6.59281
ven,2013,5.6272
ven,2014,4.8388
ven,2015,5.74473
ven,2016,7.32872
ven,2017,7.40562
ven,2018,6.6323
ven,2019,11.56958
vnm,2000,7.49261
vnm,2001,6.22714
vnm,2002,6.64881
vnm,2003,5.43691
vnm,2004,6.96803
vnm,2005,7.14738
vnm,2006,7.45083
vnm,2007,6.81436
vnm,2008,7.1445
vnm,2009,6.051
vnm,2010,7.84861
vnm,2011,8.40975
vnm,2012,8.93349
vnm,2013,9.77689
vnm,2014,8.50549
vnm,2015,7.89614
vnm,2016,9.6408
vnm,2017,10.09324
vnm,2018,10.21771
vnm,2019,10.06818
vut,2000,9.70483
vut,2001,11.26528
vut,2002,11.7464
vut,2003,13.21413
vut,2004,12.5561
vut,2005,11.69952
vut,2006,10.67448
vut,2007,9.9041
vut,2008,8.17908
vut,2009,7.26793
vut,2010,6.84815
vut,2011,9.39397
vut,2012,9.40487
vut,2013,9.80272
vut,2014,2.06486
vut,2015,4.71013
vut,2016,3.35497
vut,2017,3.94832
vut,2018,6.71617
vut,2019,5.01958
wsm,2000,11.79688
wsm,2001,10.39146
wsm,2002,11.10032
wsm,2003,9.87379
wsm,2004,11.03976
wsm,2005,10.40494
wsm,2006,12.41772
wsm,2007,10.55649
wsm,2008,12.51867
wsm,2009,12.67089
wsm,2010,13.2288
wsm,2011,10.8913
wsm,2012,11.64214
wsm,2013,13.10714
wsm,2014,12.51988
wsm,2015,14.34362
wsm,2016,14.40017
wsm,2017,12.70118
wsm,2018,12.32134
wsm,2019,14.03026
yem,2000,7.48522
yem,2001,8.12738
yem,2002,7.57236
yem,2003,6.80723
yem,2004,5.71685
yem,2005,4.50115
yem,2006,4.35058
yem,2007,3.87602
yem,2008,3.88588
yem,2009,3.71631
yem,2010,3.84779
yem,2011,3.65991
yem,2012,3.42734
yem,2013,3.18083
yem,2014,2.82031
yem,2015,2.22872
zaf,2000,11.85531
zaf,2001,10.62285
zaf,2002,10.37981
zaf,2003,12.33824
zaf,2004,12.02925
zaf,2005,10.91881
zaf,2006,13.09509
zaf,2007,13.50932
zaf,2008,13.01471
zaf,2009,13.36997
zaf,2010,14.14495
zaf,2011,14.68395
zaf,2012,14.46734
zaf,2013,14.33797
zaf,2014,14.91607
zaf,2015,15.23776
zaf,2016,15.28979
zaf,2017,15.28979
zaf,2018,15.28979
zaf,2019,15.28979
zmb,2000,14.86108
zmb,2001,11.10697
zmb,2002,10.72924
zmb,2003,8.93553
zmb,2004,10.37699
zmb,2005,8.15569
zmb,2006,8.76146
zmb,2007,4.90947
zmb,2008,2.97989
zmb,2009,2.46098
zmb,2010,4.6572
zmb,2011,6.16511
zmb,2012,6.02921
zmb,2013,5.49509
zmb,2014,7.66917
zmb,2015,7.38491
zmb,2016,7.04535
zmb,2017,7.04535
zmb,2018,7.04535
zmb,2019,7.04535
zwe,2010,15.22311
zwe,2011,9.12156
zwe,2012,9.79644
zwe,2013,9.64621
zwe,2014,13.35706
zwe,2015,7.55918
zwe,2016,7.55918
zwe,2017,6.43645
zwe,2018,8.72929
zwe,2019,8.72929
