geo,time,sl_uem_totl_ma_zs
mdv,2002,3.623
mdv,2003,4.745
mdv,2004,5.691
mdv,2005,6.404
mdv,2006,8.269
mdv,2007,8.908
mdv,2008,10.021
mdv,2009,10.599
mdv,2010,10.4
mdv,2011,9.799
mdv,2012,8.999
mdv,2013,8.445
mdv,2014,7.76
mdv,2015,6.976
mdv,2016,6.314
mdv,2017,6.05
mdv,2018,5.785
mdv,2019,5.491
mdv,2020,6.489
mdv,2021,6.188
mex,1991,2.629
mex,1992,2.827
mex,1993,3.081
mex,1994,4.175
mex,1995,6.236
mex,1996,4.68
mex,1997,3.151
mex,1998,3.035
mex,1999,2.062
mex,2000,2.276
mex,2001,2.246
mex,2002,2.576
mex,2003,2.93
mex,2004,3.218
mex,2005,3.368
mex,2006,3.389
mex,2007,3.419
mex,2008,3.779
mex,2009,5.364
mex,2010,5.37
mex,2011,5.192
mex,2012,4.894
mex,2013,4.884
mex,2014,4.788
mex,2015,4.228
mex,2016,3.83
mex,2017,3.312
mex,2018,3.189
mex,2019,3.457
mex,2020,4.667
mex,2021,4.488
mkd,1991,20.028
mkd,1992,22.14
mkd,1993,23.671
mkd,1994,25.802
mkd,1995,31.753
mkd,1996,35.064
mkd,1997,33.001
mkd,1998,32.533
mkd,1999,31.86
mkd,2000,30.463
mkd,2001,29.525
mkd,2002,31.702
mkd,2003,36.963
mkd,2004,36.726
mkd,2005,36.459
mkd,2006,35.276
mkd,2007,34.533
mkd,2008,33.506
mkd,2009,31.778
mkd,2010,31.88
mkd,2011,31.763
mkd,2012,31.464
mkd,2013,28.984
mkd,2014,27.646
mkd,2015,26.725
mkd,2016,24.352
mkd,2017,22.739
mkd,2018,21.297
mkd,2019,16.482
mkd,2020,17.393
mkd,2021,16.019
mli,1991,3.482
mli,1992,3.506
mli,1993,3.447
mli,1994,3.41
mli,1995,3.386
mli,1996,3.328
mli,1997,3.3
mli,1998,3.815
mli,1999,4.354
mli,2000,4.921
mli,2001,5.372
mli,2002,5.99
mli,2003,6.497
mli,2004,7.105
mli,2005,8.266
mli,2006,9.498
mli,2007,10.737
mli,2008,9.113
mli,2009,7.509
mli,2010,5.909
mli,2011,5.068
mli,2012,4.902
mli,2013,4.697
mli,2014,6.441
mli,2015,6.895
mli,2016,6.791
mli,2017,6.687
mli,2018,6.705
mli,2019,6.72
mli,2020,6.962
mli,2021,6.887
mlt,1991,6.021
mlt,1992,6.042
mlt,1993,6.063
mlt,1994,6.085
mlt,1995,6.109
mlt,1996,6.132
mlt,1997,6.154
mlt,1998,6.179
mlt,1999,6.204
mlt,2000,6.229
mlt,2001,6.704
mlt,2002,6.264
mlt,2003,6.409
mlt,2004,6.927
mlt,2005,6.265
mlt,2006,6.104
mlt,2007,5.772
mlt,2008,5.569
mlt,2009,6.505
mlt,2010,6.701
mlt,2011,5.969
mlt,2012,5.591
mlt,2013,6.091
mlt,2014,6.118
mlt,2015,5.372
mlt,2016,4.373
mlt,2017,3.829
mlt,2018,3.772
mlt,2019,3.343
mlt,2020,4.187
mlt,2021,3.82
mmr,1991,0.673
mmr,1992,0.586
mmr,1993,0.618
mmr,1994,0.609
mmr,1995,0.615
mmr,1996,0.622
mmr,1997,0.632
mmr,1998,0.632
mmr,1999,0.593
mmr,2000,0.575
mmr,2001,0.596
mmr,2002,0.593
mmr,2003,0.582
mmr,2004,0.587
mmr,2005,0.59
mmr,2006,0.597
mmr,2007,0.608
mmr,2008,0.625
mmr,2009,0.625
mmr,2010,0.636
mmr,2011,0.674
mmr,2012,0.661
mmr,2013,0.655
mmr,2014,0.662
mmr,2015,0.674
mmr,2016,0.962
mmr,2017,1.232
mmr,2018,0.741
mmr,2019,0.44
mmr,2020,0.972
mmr,2021,1.979
mne,1991,22.723
mne,1992,22.827
mne,1993,22.967
mne,1994,23.731
mne,1995,24.417
mne,1996,24.682
mne,1997,24.661
mne,1998,24.739
mne,1999,24.2
mne,2000,25.014
mne,2001,25.077
mne,2002,25.348
mne,2003,25.609
mne,2004,25.96
mne,2005,26.143
mne,2006,22.365
mne,2007,18.151
mne,2008,16.21
mne,2009,18.03
mne,2010,18.786
mne,2011,19.302
mne,2012,19.747
mne,2013,20.045
mne,2014,17.816
mne,2015,17.735
mne,2016,18.238
mne,2017,15.377
mne,2018,15.231
mne,2019,14.675
mne,2020,17.5
mne,2021,17.815
mng,1991,6.37
mng,1992,6.394
mng,1993,6.247
mng,1994,6.124
mng,1995,6.031
mng,1996,6.142
mng,1997,6.111
mng,1998,6.135
mng,1999,6.152
mng,2000,6.222
mng,2001,6.211
mng,2002,6.2
mng,2003,7.13
mng,2004,7.079
mng,2005,7.229
mng,2006,7.244
mng,2007,7.247
mng,2008,5.901
mng,2009,5.589
mng,2010,7.119
mng,2011,5.064
mng,2012,4.23
mng,2013,4.027
mng,2014,5.141
mng,2015,5.383
mng,2016,8.392
mng,2017,6.97
mng,2018,5.835
mng,2019,5.893
mng,2020,7.266
mng,2021,7.31
moz,1991,3.946
moz,1992,4.057
moz,1993,3.989
moz,1994,4.054
moz,1995,4.123
moz,1996,4.102
moz,1997,4.139
moz,1998,4.084
moz,1999,4.01
moz,2000,4.014
moz,2001,3.883
moz,2002,3.839
moz,2003,3.794
moz,2004,3.729
moz,2005,3.678
moz,2006,3.603
moz,2007,3.557
moz,2008,3.508
moz,2009,3.462
moz,2010,3.41
moz,2011,3.354
moz,2012,3.305
moz,2013,3.256
moz,2014,3.204
moz,2015,3.157
moz,2016,3.17
moz,2017,3.169
moz,2018,3.169
moz,2019,3.174
moz,2020,3.504
moz,2021,3.589
mrt,1991,8.971
mrt,1992,8.947
mrt,1993,8.897
mrt,1994,8.93
mrt,1995,8.823
mrt,1996,8.825
mrt,1997,8.863
mrt,1998,8.796
mrt,1999,8.766
mrt,2000,8.787
mrt,2001,8.755
mrt,2002,8.735
mrt,2003,8.693
mrt,2004,8.699
mrt,2005,8.667
mrt,2006,8.598
mrt,2007,8.714
mrt,2008,8.694
mrt,2009,8.68
mrt,2010,8.652
mrt,2011,8.629
mrt,2012,8.613
mrt,2013,8.848
mrt,2014,9.079
mrt,2015,9.304
mrt,2016,9.564
mrt,2017,9.781
mrt,2018,9.824
mrt,2019,9.831
mrt,2020,10.688
mrt,2021,10.78
mus,1991,7.765
mus,1992,7.71
mus,1993,7.681
mus,1994,7.646
mus,1995,7.6
mus,1996,7.639
mus,1997,7.687
mus,1998,7.733
mus,1999,7.806
mus,2000,7.816
mus,2001,7.911
mus,2002,6.472
mus,2003,6.065
mus,2004,5.678
mus,2005,5.765
mus,2006,5.42
mus,2007,5.22
mus,2008,4.057
mus,2009,4.345
mus,2010,4.488
mus,2011,4.922
mus,2012,4.937
mus,2013,4.938
mus,2014,5.372
mus,2015,5.296
mus,2016,4.528
mus,2017,4.65
mus,2018,4.426
mus,2019,4.114
mus,2020,5.032
mus,2021,4.913
mwi,1991,4.771
mwi,1992,4.856
mwi,1993,4.787
mwi,1994,4.891
mwi,1995,4.776
mwi,1996,4.83
mwi,1997,4.857
mwi,1998,4.867
mwi,1999,4.878
mwi,2000,4.891
mwi,2001,4.929
mwi,2002,4.905
mwi,2003,4.893
mwi,2004,4.902
mwi,2005,4.92
mwi,2006,4.921
mwi,2007,4.906
mwi,2008,4.923
mwi,2009,4.929
mwi,2010,4.945
mwi,2011,4.964
mwi,2012,4.987
mwi,2013,4.982
mwi,2014,4.797
mwi,2015,4.629
mwi,2016,4.45
mwi,2017,4.265
mwi,2018,4.278
mwi,2019,4.286
mwi,2020,5.123
mwi,2021,5.228
mys,1991,3.277
mys,1992,3.325
mys,1993,3.676
mys,1994,3.263
mys,1995,2.807
mys,1996,2.473
mys,1997,2.236
mys,1998,3.139
mys,1999,3.505
mys,2000,2.968
mys,2001,3.388
mys,2002,3.316
mys,2003,3.596
mys,2004,3.396
mys,2005,3.435
mys,2006,3.272
mys,2007,3.115
mys,2008,3.144
mys,2009,3.605
mys,2010,3.288
mys,2011,2.905
mys,2012,3.03
mys,2013,2.964
mys,2014,2.672
mys,2015,2.921
mys,2016,3.137
mys,2017,3.151
mys,2018,3.092
mys,2019,3.171
mys,2020,4.4
mys,2021,4.45
nam,1991,19.594
nam,1992,19.022
nam,1993,18.541
nam,1994,17.908
nam,1995,19.662
nam,1996,21.455
nam,1997,23.226
nam,1998,21.877
nam,1999,20.511
nam,2000,19.141
nam,2001,19.26
nam,2002,19.313
nam,2003,19.417
nam,2004,19.411
nam,2005,19.678
nam,2006,19.765
nam,2007,19.934
nam,2008,20.117
nam,2009,20.298
nam,2010,20.375
nam,2011,17.537
nam,2012,14.677
nam,2013,17.365
nam,2014,16.707
nam,2015,19.234
nam,2016,21.805
nam,2017,21.476
nam,2018,21.134
nam,2019,21.203
nam,2020,22.697
nam,2021,22.701
ncl,1991,15.601
ncl,1992,15.9
ncl,1993,15.893
ncl,1994,15.736
ncl,1995,15.482
ncl,1996,15.847
ncl,1997,15.528
ncl,1998,15.689
ncl,1999,15.194
ncl,2000,14.902
ncl,2001,14.702
ncl,2002,14.461
ncl,2003,14.103
ncl,2004,13.951
ncl,2005,13.569
ncl,2006,13.04
ncl,2007,12.723
ncl,2008,12.527
ncl,2009,12.025
ncl,2010,12.113
ncl,2011,12.578
ncl,2012,13.061
ncl,2013,13.393
ncl,2014,13.738
ncl,2015,13.884
ncl,2016,13.863
ncl,2017,13.961
ncl,2018,14.032
ncl,2019,14.103
ncl,2020,15.59
ncl,2021,15.547
ner,1991,1.596
ner,1992,1.61
ner,1993,1.646
ner,1994,1.666
ner,1995,1.692
ner,1996,1.735
ner,1997,1.757
ner,1998,1.74
ner,1999,1.832
ner,2000,1.873
ner,2001,1.855
ner,2002,2.255
ner,2003,2.671
ner,2004,3.089
ner,2005,3.414
ner,2006,2.926
ner,2007,2.444
ner,2008,1.905
ner,2009,1.429
ner,2010,0.895
ner,2011,0.399
ner,2012,1.422
ner,2013,1.01
ner,2014,0.592
ner,2015,0.6
ner,2016,0.601
ner,2017,0.606
ner,2018,0.605
ner,2019,0.611
ner,2020,0.686
ner,2021,0.815
nga,1991,4.018
nga,1992,3.992
nga,1993,4.014
nga,1994,4.005
nga,1995,3.989
nga,1996,3.962
nga,1997,3.959
nga,1998,3.951
nga,1999,3.951
nga,2000,3.922
nga,2001,3.912
nga,2002,3.866
nga,2003,3.894
nga,2004,3.879
nga,2005,3.884
nga,2006,3.879
nga,2007,3.869
nga,2008,3.86
nga,2009,3.846
nga,2010,3.838
nga,2011,3.84
nga,2012,3.924
nga,2013,3.991
nga,2014,3.855
nga,2015,3.646
nga,2016,6.194
nga,2017,7.679
nga,2018,8.533
nga,2019,9.375
nga,2020,10.612
nga,2021,10.563
nic,1991,6.625
nic,1992,6.684
nic,1993,6.781
nic,1994,6.76
nic,1995,6.77
nic,1996,6.829
nic,1997,6.964
nic,1998,7.046
nic,1999,7.029
nic,2000,7.185
nic,2001,7.296
nic,2002,7.441
nic,2003,7.477
nic,2004,5.603
nic,2005,5.155
nic,2006,5.493
nic,2007,4.807
nic,2008,5.774
nic,2009,7.615
nic,2010,7.291
nic,2011,6.047
nic,2012,4.852
nic,2013,5.163
nic,2014,3.844
nic,2015,4.236
nic,2016,3.664
nic,2017,3.181
nic,2018,5.162
nic,2019,5.158
nic,2020,6.021
nic,2021,5.826
nld,1991,5.565
nld,1992,4.042
nld,1993,5.329
nld,1994,6.538
nld,1995,6.098
nld,1996,5.198
nld,1997,4.318
nld,1998,3.352
nld,1999,2.688
nld,2000,2.171
nld,2001,1.81
nld,2002,2.292
nld,2003,3.426
nld,2004,4.333
nld,2005,5.037
nld,2006,4.068
nld,2007,3.288
nld,2008,2.976
nld,2009,3.871
nld,2010,4.522
nld,2011,4.606
nld,2012,5.469
nld,2013,7.189
nld,2014,7.135
nld,2015,6.528
nld,2016,5.574
nld,2017,4.482
nld,2018,3.719
nld,2019,3.399
nld,2020,3.703
nld,2021,3.954
nor,1991,5.764
nor,1992,6.595
nor,1993,6.636
nor,1994,5.893
nor,1995,6.292
nor,1996,4.776
nor,1997,4.398
nor,1998,3.493
nor,1999,3.264
nor,2000,3.618
nor,2001,3.852
nor,2002,3.959
nor,2003,4.455
nor,2004,4.563
nor,2005,4.55
nor,2006,3.452
nor,2007,2.556
nor,2008,2.721
nor,2009,3.551
nor,2010,4.04
nor,2011,3.414
nor,2012,3.559
nor,2013,3.591
nor,2014,3.707
nor,2015,4.568
nor,2016,5.377
nor,2017,4.588
nor,2018,4.035
nor,2019,3.96
nor,2020,4.686
nor,2021,5.124
npl,1991,1.808
npl,1992,1.747
npl,1993,1.771
npl,1994,1.999
npl,1995,1.825
npl,1996,1.944
npl,1997,1.972
npl,1998,1.923
npl,1999,2.029
npl,2000,2.063
npl,2001,1.945
npl,2002,1.704
npl,2003,1.796
npl,2004,1.768
npl,2005,1.666
npl,2006,1.606
npl,2007,1.55
npl,2008,1.577
npl,2009,1.787
npl,2010,2.063
npl,2011,2.264
npl,2012,2.585
npl,2013,2.801
npl,2014,3.247
npl,2015,3.375
npl,2016,3.051
npl,2017,3.625
npl,2018,3.436
npl,2019,3.288
npl,2020,4.956
npl,2021,5.197
nzl,1991,11.265
nzl,1992,11.392
nzl,1993,10.456
nzl,1994,8.778
nzl,1995,6.438
nzl,1996,6.321
nzl,1997,6.856
nzl,1998,7.806
nzl,1999,7.296
nzl,2000,6.257
nzl,2001,5.476
nzl,2002,5.125
nzl,2003,4.44
nzl,2004,3.571
nzl,2005,3.513
nzl,2006,3.563
nzl,2007,3.395
nzl,2008,4.086
nzl,2009,6.101
nzl,2010,6.232
nzl,2011,6.25
nzl,2012,6.519
nzl,2013,5.314
nzl,2014,4.8
nzl,2015,4.97
nzl,2016,4.813
nzl,2017,4.289
nzl,2018,4.178
nzl,2019,3.818
nzl,2020,4.242
nzl,2021,4.14
omn,1991,3.282
omn,1992,3.305
omn,1993,3.379
omn,1994,3.429
omn,1995,3.418
omn,1996,3.428
omn,1997,3.369
omn,1998,3.384
omn,1999,3.385
omn,2000,3.286
omn,2001,3.303
omn,2002,3.366
omn,2003,3.381
omn,2004,3.343
omn,2005,3.347
omn,2006,3.338
omn,2007,3.377
omn,2008,3.359
omn,2009,3.158
omn,2010,2.992
omn,2011,2.783
omn,2012,2.531
omn,2013,2.381
omn,2014,2.216
omn,2015,1.986
omn,2016,1.77
omn,2017,1.363
omn,2018,0.904
omn,2019,0.945
omn,2020,1.678
omn,2021,1.713
pak,1991,0.633
pak,1992,0.68
pak,1993,0.58
pak,1994,0.61
pak,1995,0.626
pak,1996,0.625
pak,1997,0.567
pak,1998,0.589
pak,1999,0.605
pak,2000,0.614
pak,2001,0.602
pak,2002,0.584
pak,2003,0.636
pak,2004,0.667
pak,2005,0.649
pak,2006,0.639
pak,2007,0.434
pak,2008,0.395
pak,2009,0.585
pak,2010,0.654
pak,2011,0.834
pak,2012,1.799
pak,2013,2.821
pak,2014,1.777
pak,2015,2.821
pak,2016,3.245
pak,2017,3.593
pak,2018,3.959
pak,2019,3.382
pak,2020,4.13
pak,2021,4.147
pan,1991,2.862
pan,1992,2.893
pan,1993,2.935
pan,1994,2.941
pan,1995,2.945
pan,1996,2.92
pan,1997,2.895
pan,1998,2.891
pan,1999,2.925
pan,2000,2.93
pan,2001,2.939
pan,2002,2.916
pan,2003,2.905
pan,2004,2.879
pan,2005,2.874
pan,2006,2.845
pan,2007,2.841
pan,2008,2.91
pan,2009,2.992
pan,2010,2.904
pan,2011,2.142
pan,2012,1.973
pan,2013,1.792
pan,2014,2.207
pan,2015,2.36
pan,2016,2.841
pan,2017,3.045
pan,2018,3.075
pan,2019,3.907
pan,2020,10.313
pan,2021,9.453
per,1991,4.358
per,1992,4.537
per,1993,4.313
per,1994,4.057
per,1995,4.308
per,1996,4.57
per,1997,4.446
per,1998,4.841
per,1999,4.801
per,2000,4.803
per,2001,4.971
per,2002,4.783
per,2003,4.216
per,2004,4.279
per,2005,4.742
per,2006,3.61
per,2007,3.604
per,2008,3.545
per,2009,3.802
per,2010,3.11
per,2011,3.195
per,2012,2.837
per,2013,3.25
per,2014,3.046
per,2015,3.207
per,2016,3.544
per,2017,3.507
per,2018,3.165
per,2019,3.078
per,2020,7.325
per,2021,4.069
phl,1991,3.599
phl,1992,3.571
phl,1993,3.516
phl,1994,3.449
phl,1995,3.442
phl,1996,3.409
phl,1997,3.43
phl,1998,3.607
phl,1999,3.496
phl,2000,3.457
phl,2001,3.5
phl,2002,3.427
phl,2003,3.333
phl,2004,3.345
phl,2005,3.544
phl,2006,3.875
phl,2007,3.252
phl,2008,3.539
phl,2009,3.685
phl,2010,3.493
phl,2011,3.437
phl,2012,3.355
phl,2013,3.291
phl,2014,3.521
phl,2015,2.971
phl,2016,2.602
phl,2017,2.458
phl,2018,2.127
phl,2019,2.051
phl,2020,2.395
phl,2021,2.236
png,1991,3.123
png,1992,3.065
png,1993,3.01
png,1994,3.295
png,1995,3.548
png,1996,3.329
png,1997,3.642
png,1998,3.681
png,1999,3.585
png,2000,3.737
png,2001,3.604
png,2002,3.531
png,2003,3.4
png,2004,3.312
png,2005,3.154
png,2006,3.099
png,2007,2.969
png,2008,3.074
png,2009,2.835
png,2010,2.686
png,2011,3.735
png,2012,3.604
png,2013,3.586
png,2014,3.32
png,2015,3.443
png,2016,3.434
png,2017,3.447
png,2018,3.508
png,2019,3.33
png,2020,3.503
png,2021,3.677
pol,1991,11.817
pol,1992,12.409
pol,1993,12.961
pol,1994,13.449
pol,1995,12.478
pol,1996,11.287
pol,1997,9.275
pol,1998,8.372
pol,1999,11.552
pol,2000,14.596
pol,2001,16.954
pol,2002,19.225
pol,2003,18.898
pol,2004,18.489
pol,2005,16.595
pol,2006,12.953
pol,2007,8.994
pol,2008,6.438
pol,2009,7.766
pol,2010,9.326
pol,2011,9.007
pol,2012,9.421
pol,2013,9.693
pol,2014,8.501
pol,2015,7.33
pol,2016,6.106
pol,2017,4.872
pol,2018,3.846
pol,2019,3.021
pol,2020,3.058
pol,2021,3.302
pri,1991,17.974
pri,1992,19.06
pri,1993,19.193
pri,1994,16.634
pri,1995,15.94
pri,1996,14.916
pri,1997,14.842
pri,1998,14.391
pri,1999,13.426
pri,2000,11.852
pri,2001,12.888
pri,2002,13.053
pri,2003,12.561
pri,2004,11.489
pri,2005,12.235
pri,2006,11.342
pri,2007,11.946
pri,2008,12.815
pri,2009,16.9
pri,2010,18.73
pri,2011,18.006
pri,2012,16.326
pri,2013,16.187
pri,2014,15.829
pri,2015,13.759
pri,2016,13.472
pri,2017,12.277
pri,2018,10.412
pri,2019,9.352
pri,2020,10.006
pri,2021,9.162
prk,1991,2.143
prk,1992,2.162
prk,1993,2.27
prk,1994,2.365
prk,1995,2.382
prk,1996,2.44
prk,1997,2.515
prk,1998,2.688
prk,1999,2.831
prk,2000,2.795
prk,2001,2.783
prk,2002,2.756
prk,2003,2.744
prk,2004,2.681
prk,2005,2.651
prk,2006,2.657
prk,2007,2.646
prk,2008,2.643
prk,2009,2.662
prk,2010,2.599
prk,2011,2.659
prk,2012,2.735
prk,2013,2.72
prk,2014,2.677
prk,2015,2.675
prk,2016,2.696
prk,2017,2.628
prk,2018,2.557
prk,2019,2.529
prk,2020,2.856
prk,2021,2.495
prt,1991,2.609
prt,1992,3.373
prt,1993,4.526
prt,1994,5.856
prt,1995,6.48
prt,1996,6.367
prt,1997,5.811
prt,1998,3.802
prt,1999,4.182
prt,2000,3.042
prt,2001,2.892
prt,2002,3.816
prt,2003,5.166
prt,2004,5.578
prt,2005,6.656
prt,2006,6.54
prt,2007,6.599
prt,2008,6.473
prt,2009,8.829
prt,2010,9.76
prt,2011,12.346
prt,2012,15.554
prt,2013,16.006
prt,2014,13.476
prt,2015,12.152
prt,2016,10.972
prt,2017,8.41
prt,2018,6.563
prt,2019,5.795
prt,2020,6.539
prt,2021,6.347
pry,1991,5.333
pry,1992,5.795
pry,1993,5.491
pry,1994,4.838
pry,1995,3.171
pry,1996,7.858
pry,1997,4.504
pry,1998,4.028
pry,1999,4.878
pry,2000,6.825
pry,2001,5.605
pry,2002,7.941
pry,2003,5.878
pry,2004,5.291
pry,2005,3.892
pry,2006,4.432
pry,2007,3.468
pry,2008,3.444
pry,2009,4.687
pry,2010,3.633
pry,2011,3.528
pry,2012,3.122
pry,2013,3.982
pry,2014,3.863
pry,2015,4.306
pry,2016,4.276
pry,2017,4.068
pry,2018,5.311
pry,2019,5.386
pry,2020,5.902
pry,2021,5.867
pse,1991,11.906
pse,1992,11.619
pse,1993,11.627
pse,1994,11.499
pse,1995,11.472
pse,1996,11.417
pse,1997,11.235
pse,1998,11.147
pse,1999,11.091
pse,2000,11.094
pse,2001,23.269
pse,2002,29.795
pse,2003,24.47
pse,2004,24.861
pse,2005,20.665
pse,2006,20.248
pse,2007,19.148
pse,2008,23.665
pse,2009,20.526
pse,2010,21.391
pse,2011,16.505
pse,2012,17.607
pse,2013,18.186
pse,2014,19.197
pse,2015,20.187
pse,2016,20.571
pse,2017,21.52
pse,2018,22.406
pse,2019,21.331
pse,2020,22.454
pse,2021,21.241
pyf,1991,11.072
pyf,1992,11.269
pyf,1993,11.266
pyf,1994,11.167
pyf,1995,11.13
pyf,1996,11.085
pyf,1997,10.926
pyf,1998,10.61
pyf,1999,10.678
pyf,2000,10.617
pyf,2001,10.71
pyf,2002,10.606
pyf,2003,10.596
pyf,2004,10.743
pyf,2005,10.866
pyf,2006,10.973
pyf,2007,11.001
pyf,2008,11.169
pyf,2009,11.501
pyf,2010,11.452
pyf,2011,11.547
pyf,2012,11.478
pyf,2013,11.448
pyf,2014,11.487
pyf,2015,11.462
pyf,2016,11.48
pyf,2017,11.524
pyf,2018,11.567
pyf,2019,11.623
pyf,2020,13.385
pyf,2021,13.511
qat,1991,0.458
qat,1992,0.449
qat,1993,0.438
qat,1994,0.427
qat,1995,0.415
qat,1996,0.405
qat,1997,0.399
qat,1998,0.39
qat,1999,0.38
qat,2000,0.37
qat,2001,0.356
qat,2002,0.342
qat,2003,0.332
qat,2004,0.33
qat,2005,0.334
qat,2006,0.341
qat,2007,0.208
qat,2008,0.13
qat,2009,0.125
qat,2010,0.144
qat,2011,0.176
qat,2012,0.145
qat,2013,0.089
qat,2014,0.072
qat,2015,0.062
qat,2016,0.062
qat,2017,0.062
qat,2018,0.052
qat,2019,0.071
qat,2020,0.171
qat,2021,0.199
rou,1991,8.402
rou,1992,8.612
rou,1993,8.304
rou,1994,7.675
rou,1995,7.51
rou,1996,6.253
rou,1997,5.18
rou,1998,5.769
rou,1999,6.859
rou,2000,7.487
rou,2001,7.04
rou,2002,8.55
rou,2003,7.426
rou,2004,9.019
rou,2005,7.777
rou,2006,8.221
rou,2007,7.227
rou,2008,6.687
rou,2009,7.675
rou,2010,7.568
rou,2011,7.747
rou,2012,7.348
rou,2013,7.713
rou,2014,7.35
rou,2015,7.533
rou,2016,6.59
rou,2017,5.606
rou,2018,4.716
rou,2019,4.309
rou,2020,5.286
rou,2021,4.506
rus,1991,5.415
rus,1992,5.19
rus,1993,5.937
rus,1994,8.291
rus,1995,9.677
rus,1996,10.002
rus,1997,12.138
rus,1998,13.542
rus,1999,13.17
rus,2000,10.778
rus,2001,9.338
rus,2002,8.144
rus,2003,8.459
rus,2004,7.995
rus,2005,7.302
rus,2006,7.42
rus,2007,6.349
rus,2008,6.464
rus,2009,8.907
rus,2010,7.877
rus,2011,6.969
rus,2012,5.791
rus,2013,5.762
rus,2014,5.481
rus,2015,5.817
rus,2016,5.759
rus,2017,5.36
rus,2018,4.913
rus,2019,4.656
rus,2020,5.644
rus,2021,4.991
rwa,1991,0.447
rwa,1992,0.504
rwa,1993,0.59
rwa,1994,0.671
rwa,1995,0.713
rwa,1996,0.792
rwa,1997,0.845
rwa,1998,0.913
rwa,1999,0.983
rwa,2000,1.027
rwa,2001,1.084
rwa,2002,1.127
rwa,2003,1.163
rwa,2004,1.139
rwa,2005,1.128
rwa,2006,1.124
rwa,2007,1.125
rwa,2008,1.107
rwa,2009,1.12
rwa,2010,1.111
rwa,2011,1.103
rwa,2012,1.095
rwa,2013,1.103
rwa,2014,1.092
rwa,2015,1.064
rwa,2016,1.055
rwa,2017,1.044
rwa,2018,1.013
rwa,2019,0.994
rwa,2020,1.365
rwa,2021,1.445
sau,1991,7.321
sau,1992,7.476
sau,1993,7.032
sau,1994,6.479
sau,1995,5.944
sau,1996,5.367
sau,1997,4.818
sau,1998,4.228
sau,1999,3.692
sau,2000,3.796
sau,2001,3.898
sau,2002,4.266
sau,2003,4.412
sau,2004,4.541
sau,2005,4.648
sau,2006,4.734
sau,2007,4.243
sau,2008,3.579
sau,2009,3.586
sau,2010,3.473
sau,2011,3.336
sau,2012,2.65
sau,2013,2.807
sau,2014,2.788
sau,2015,2.487
sau,2016,2.557
sau,2017,3.213
sau,2018,2.944
sau,2019,2.165
sau,2020,4.038
sau,2021,3.716
sdn,1991,14.168
sdn,1992,14.117
sdn,1993,14.067
sdn,1994,14.004
sdn,1995,13.86
sdn,1996,13.761
sdn,1997,13.652
sdn,1998,13.642
sdn,1999,13.585
sdn,2000,13.486
sdn,2001,13.414
sdn,2002,13.343
sdn,2003,13.258
sdn,2004,13.218
sdn,2005,13.108
sdn,2006,13.005
sdn,2007,12.909
sdn,2008,12.857
sdn,2009,8.938
sdn,2010,10.523
sdn,2011,12.142
sdn,2012,12.236
sdn,2013,12.284
sdn,2014,12.377
sdn,2015,12.496
sdn,2016,12.592
sdn,2017,12.674
sdn,2018,12.778
sdn,2019,12.902
sdn,2020,14.703
sdn,2021,14.625
sen,1991,4.688
sen,1992,4.69
sen,1993,4.681
sen,1994,4.682
sen,1995,4.627
sen,1996,4.643
sen,1997,4.622
sen,1998,4.586
sen,1999,4.569
sen,2000,4.573
sen,2001,4.557
sen,2002,4.576
sen,2003,5.393
sen,2004,6.261
sen,2005,7.12
sen,2006,8.001
sen,2007,8.033
sen,2008,8.059
sen,2009,8.111
sen,2010,8.14
sen,2011,8.207
sen,2012,7.727
sen,2013,7.307
sen,2014,6.827
sen,2015,6.395
sen,2016,4.255
sen,2017,3.786
sen,2018,3.264
sen,2019,2.74
sen,2020,3.49
sen,2021,3.544
sgp,1991,2.176
sgp,1992,3.034
sgp,1993,2.868
sgp,1994,2.777
sgp,1995,3.209
sgp,1996,3.383
sgp,1997,2.435
sgp,1998,3.235
sgp,1999,4.632
sgp,2000,3.852
sgp,2001,3.678
sgp,2002,5.564
sgp,2003,5.752
sgp,2004,5.59
sgp,2005,5.277
sgp,2006,4.157
sgp,2007,3.614
sgp,2008,3.644
sgp,2009,5.401
sgp,2010,3.918
sgp,2011,3.589
sgp,2012,3.367
sgp,2013,3.481
sgp,2014,3.478
sgp,2015,3.656
sgp,2016,3.787
sgp,2017,4.032
sgp,2018,3.477
sgp,2019,2.936
sgp,2020,3.894
sgp,2021,3.382
slb,1991,1.404
slb,1992,1.322
slb,1993,1.498
slb,1994,1.453
slb,1995,1.449
slb,1996,1.642
slb,1997,1.733
slb,1998,1.722
slb,1999,1.801
slb,2000,2.214
slb,2001,2.086
slb,2002,1.999
slb,2003,1.823
slb,2004,1.869
slb,2005,1.946
slb,2006,2.017
slb,2007,2.084
slb,2008,2.108
slb,2009,2.26
slb,2010,1.738
slb,2011,1.398
slb,2012,1.098
slb,2013,0.666
slb,2014,0.709
slb,2015,0.709
slb,2016,0.673
slb,2017,0.681
slb,2018,0.698
slb,2019,0.728
slb,2020,0.887
slb,2021,0.98
sle,1991,4.273
sle,1992,4.351
sle,1993,4.319
sle,1994,4.351
sle,1995,4.39
sle,1996,4.386
sle,1997,4.431
sle,1998,4.435
sle,1999,4.47
sle,2000,4.469
sle,2001,4.53
sle,2002,4.464
sle,2003,4.536
sle,2004,4.563
sle,2005,4.659
