geo,time,nv_ind_manf_cn
gin,1993,144262000000
gin,1994,149049000000
gin,1995,140374000000
gin,1996,143455000000
gin,1997,143628000000
gin,1998,162841000000
gin,1999,184624107300
gin,2000,197547794800
gin,2001,208412923500
gin,2002,220709286000
gin,2003,405530000000
gin,2004,462179000000
gin,2005,651210339100
gin,2006,2472760000000
gin,2007,3016156000000
gin,2008,4060906000000
gin,2009,4051585000000
gin,2010,4172868000000
gin,2011,4730466000000
gin,2012,5618533000000
gin,2013,6249832000000
gin,2014,6823855000000
gin,2015,7977661000000
gin,2016,8423147000000
gin,2017,9403641620100
gin,2018,10357213027300
gin,2019,10686985506400
gin,2020,12952299833400
gmb,1966,2350000
gmb,1967,2550000
gmb,1968,2550000
gmb,1969,2800000
gmb,1970,3200000
gmb,1971,3400000
gmb,1972,3500000
gmb,1973,3750000
gmb,1974,4850000
gmb,1975,6200000
gmb,1976,9200000
gmb,1977,12600000
gmb,1978,13500000
gmb,1979,13700000
gmb,1980,20250000
gmb,1981,24700000
gmb,1982,23000000
gmb,1983,37450000
gmb,1984,55150000
gmb,1985,58650000
gmb,1986,80450000
gmb,1987,93550000
gmb,1988,85900000
gmb,1989,106150000
gmb,1990,138150000
gmb,1991,555441800
gmb,1992,565227600
gmb,1993,599010600
gmb,1994,573992100
gmb,1995,611599600
gmb,1996,629464400
gmb,1997,657434600
gmb,1998,674636400
gmb,1999,664171300
gmb,2000,677454700
gmb,2001,715121100
gmb,2002,808610300
gmb,2003,822144800
gmb,2004,1520000900
gmb,2005,1850713500
gmb,2006,1966007700
gmb,2007,2071878300
gmb,2008,1937914300
gmb,2009,1866211500
gmb,2010,1967360100
gmb,2011,2279557200
gmb,2012,2609049300
gmb,2013,2775502600
gmb,2014,3341134900
gmb,2015,3719460600
gmb,2016,3596987500
gmb,2017,3134859300
gmb,2018,3423340000
gmb,2019,3438520600
gmb,2020,2732920600
gnb,1970,9184600
gnb,1986,107784600
gnb,1987,118169200
gnb,1988,168415400
gnb,1989,437923100
gnb,1990,645076900
gnb,1991,523076900
gnb,1992,584615400
gnb,1993,1246153800
gnb,1994,3175846200
gnb,1995,5244907700
gnb,1996,7653507700
gnb,1997,17249000000
gnb,1998,11136000000
gnb,1999,13900000000
gnb,2005,39714000000
gnb,2006,38906000000
gnb,2007,38087000000
gnb,2008,48834000000
gnb,2009,46894000000
gnb,2010,47695000000
gnb,2011,57512000000
gnb,2012,61679000000
gnb,2013,65515000000
gnb,2014,64493000000
gnb,2015,66327000000
gnb,2016,79149000000
gnb,2017,82312000000
gnb,2018,76133541500
gnq,2006,376241000000
gnq,2007,909305000000
gnq,2008,1801325000000
gnq,2009,1279959000000
gnq,2010,1696512000000
gnq,2011,2261368000000
gnq,2012,1953446000000
gnq,2013,2090680000000
gnq,2014,2162872000000
gnq,2015,1391066000000
gnq,2016,1232640000000
gnq,2017,1824312000000
gnq,2018,1860148000000
gnq,2019,1554412735000
gnq,2020,1191707000000
grc,1995,10222081000
grc,1996,10387237000
grc,1997,10417262000
grc,1998,11259904000
grc,1999,12758974000
grc,2000,13408077000
grc,2001,15126807000
grc,2002,16077857000
grc,2003,16378391000
grc,2004,16942716000
grc,2005,17107911000
grc,2006,18427212000
grc,2007,19695017000
grc,2008,20578298000
grc,2009,18146421000
grc,2010,17601640000
grc,2011,16205899000
grc,2012,14680447000
grc,2013,13696685000
grc,2014,13529346000
grc,2015,14628725000
grc,2016,14133738000
grc,2017,14343385000
grc,2018,14674425000
grc,2019,14643746000
grc,2020,14763231000
grd,1977,3880551
grd,1978,4626025
grd,1979,5116200
grd,1980,7342411
grd,1981,7199443
grd,1982,11999072
grd,1983,10702151
grd,1984,13673836
grd,1985,17431843
grd,1986,18330497
grd,1987,22108929
grd,1988,26040539
grd,1989,29441128
grd,1990,31994122
grd,1991,34853500
grd,1992,39796100
grd,1993,34843300
grd,1994,38458300
grd,1995,42369500
grd,1996,45708800
grd,1997,48159700
grd,1998,55175300
grd,1999,61823300
grd,2000,63671700
grd,2001,63341400
grd,2002,63695000
grd,2003,62050700
grd,2004,54374500
grd,2005,54383300
grd,2006,63829300
grd,2007,73625000
grd,2008,73899000
grd,2009,69040400
grd,2010,71883200
grd,2011,71006000
grd,2012,70121100
grd,2013,76912500
grd,2014,84185400
grd,2015,92043800
grd,2016,96120000
grd,2017,93630300
grd,2018,98161000
grd,2019,110408000
grd,2020,88039000
grl,2003,665700000
grl,2004,867200000
grl,2005,922200000
grl,2006,835200000
grl,2007,713900000
grl,2008,777100000
grl,2009,641900000
grl,2010,611500000
grl,2011,765200000
grl,2012,784300000
grl,2013,764400000
grl,2014,696100000
grl,2015,682600000
grl,2016,833600000
grl,2017,477500000
grl,2018,938600000
grl,2019,854600000
gtm,1965,187449200
gtm,1966,204923800
gtm,1967,223097200
gtm,1968,253430900
gtm,1969,276442500
gtm,1970,300570100
gtm,1971,317937100
gtm,1972,330771700
gtm,1973,409527700
gtm,1974,495384300
gtm,1975,552146100
gtm,1976,679891400
gtm,1977,876461500
gtm,1978,984278300
gtm,1979,1128498000
gtm,1980,1311637600
gtm,1981,1379445900
gtm,1982,1372703600
gtm,1983,1434748700
gtm,1984,1501607400
gtm,1985,1770658500
gtm,1986,2520440900
gtm,1987,2777306100
gtm,1988,3169213500
gtm,1989,3595627000
gtm,1990,5165038400
gtm,1991,7030901700
gtm,1992,7904869000
gtm,1993,9313400500
gtm,1994,10712126900
gtm,1995,12018951000
gtm,1996,13337318900
gtm,1997,14828464400
gtm,1998,16826584700
gtm,1999,18124437300
gtm,2000,19722497900
gtm,2001,28913071600
gtm,2002,30075594400
gtm,2003,32146691300
gtm,2004,35960698300
gtm,2005,38851311500
gtm,2006,43044260200
gtm,2007,47885450100
gtm,2008,54629100700
gtm,2009,57431034400
gtm,2010,62072883800
gtm,2011,69183073600
gtm,2012,75472685400
gtm,2013,60027565000
gtm,2014,62968556000
gtm,2015,68196594000
gtm,2016,71237058000
gtm,2017,74450475000
gtm,2018,76870191000
gtm,2019,81818715000
gtm,2020,84430468000
guy,1960,27200000
guy,1961,31500000
guy,1962,35600000
guy,1963,39700000
guy,1964,37000000
guy,1965,42700000
guy,1966,42500000
guy,1967,46500000
guy,1968,49000000
guy,1969,52500000
guy,1970,57000000
guy,1971,61300000
guy,1972,63900000
guy,1973,64300000
guy,1974,120300000
guy,1975,161600000
guy,1976,134900000
guy,1977,122900000
guy,1978,137500000
guy,1979,146000000
guy,1980,162000000
guy,1981,201000000
guy,1982,179000000
guy,1983,158000000
guy,1984,183000000
guy,1985,227000000
guy,1986,271000000
guy,1987,418000000
guy,1988,460000000
guy,1989,1211000100
guy,1990,713000000
guy,1991,1454000000
guy,1992,1760000000
guy,1993,1977000000
guy,1994,2296000000
guy,1995,2846000000
guy,1996,3078000000
guy,1997,3297000000
guy,1998,3191000000
guy,1999,3681000000
guy,2000,3434000000
guy,2001,3599000000
guy,2002,3953000000
guy,2003,3874000000
guy,2004,4111000000
guy,2005,5064000000
guy,2006,32346737400
guy,2007,37154000000
guy,2008,42573000000
guy,2009,42361000000
guy,2010,40155000000
guy,2011,45325000000
guy,2012,49950000000
guy,2013,54324000000
guy,2014,51523000000
guy,2015,52489000000
guy,2016,45976000000
guy,2017,46959000000
guy,2018,46426000000
guy,2019,54467000000
guy,2020,48414000000
hkg,2000,61399000000
hkg,2001,53575000000
hkg,2002,45773000000
hkg,2003,39022000000
hkg,2004,39468000000
hkg,2005,39646000000
hkg,2006,39685000000
hkg,2007,32365000000
hkg,2008,31506000000
hkg,2009,28714000000
hkg,2010,30410000000
hkg,2011,30578000000
hkg,2012,30600000000
hkg,2013,30156000000
hkg,2014,27885000000
hkg,2015,26716000000
hkg,2016,26844000000
hkg,2017,27299000000
hkg,2018,27571000000
hkg,2019,29366000000
hkg,2020,25350000000
hnd,1960,76100000
hnd,1961,80100000
hnd,1962,88200000
hnd,1963,95100000
hnd,1964,106400000
hnd,1965,115000000
hnd,1966,125900000
hnd,1967,136200000
hnd,1968,151000000
hnd,1969,164700000
hnd,1970,181000000
hnd,1971,196000000
hnd,1972,221000000
hnd,1973,261000000
hnd,1974,294000000
hnd,1975,319000000
hnd,1976,363000000
hnd,1977,443000000
hnd,1978,1041389544.29256
hnd,1979,1287218258.44143
hnd,1980,1319980037.22256
hnd,1981,1255976122.41138
hnd,1982,1458273963.77703
hnd,1983,1581461091.97838
hnd,1984,1887222950.1538
hnd,1985,1993603635.51001
hnd,1986,2122535814.45954
hnd,1987,2460707549.58734
hnd,1988,2573889681.18297
hnd,1989,3168935939.93606
hnd,1990,4360691764.65991
hnd,1991,4815260600
hnd,1992,5264288900
hnd,1993,5937241100
hnd,1994,7980437400
hnd,1995,10183074500
hnd,1996,12493655700
hnd,1997,14520710000
hnd,1998,16789788200
hnd,1999,19271553000
hnd,2000,21902100000
hnd,2001,23255100000
hnd,2002,25694100000
hnd,2003,28240800000
hnd,2004,30940400000
hnd,2005,35066300000
hnd,2006,39133100000
hnd,2007,41928700000
hnd,2008,46723900000
hnd,2009,45839400000
hnd,2010,49491600000
hnd,2011,57606000000
hnd,2012,63908600000
hnd,2013,65119700000
hnd,2014,71543300000
hnd,2015,80769400000
hnd,2016,85034600000
hnd,2017,93066800000
hnd,2018,97181200000
hnd,2019,100545600000
hnd,2020,93886100000
hrv,1995,21755049018.9943
hrv,1996,21486470837.7061
hrv,1997,24903376265.6337
hrv,1998,26186090806.46989
hrv,1999,26840261356.2082
hrv,2000,30119500118.8205
hrv,2001,31746767622.62609
hrv,2002,32457595352.0782
hrv,2003,34849290513.9877
hrv,2004,38052729117.3494
hrv,2005,38953566429.8394
hrv,2006,40980095662.2068
hrv,2007,45129506014.8667
hrv,2008,47205529721.94009
hrv,2009,44273531575.0936
hrv,2010,43145233878.4949
hrv,2011,45954464767.3797
hrv,2012,45345900714.2031
hrv,2013,42464448428.8577
hrv,2014,42761151885.22289
hrv,2015,43952641227.7558
hrv,2016,45904668077.625
hrv,2017,47525823859
hrv,2018,48126392742
hrv,2019,49120864010
hrv,2020,45872917522.3414
hti,1988,1779754000
hti,1989,1977093000
hti,1990,2123409000
hti,1991,2070075000
hti,1992,2356799000
hti,1993,3054860000
hti,1994,4305653000
hti,1995,7817450000
hti,1996,6604102000
hti,1997,5820630000
hti,1998,6061016000
hti,1999,6968749000
hti,2000,17418736100
hti,2001,20852460000
hti,2002,22463678200
hti,2003,28181483100
hti,2004,37942278900
hti,2005,44600028600
hti,2006,51269547500
hti,2007,55549830700
hti,2008,68296208800
hti,2009,79558363800
hti,2010,69204576900
hti,2011,76805435700
hti,2012,91920368800
hti,2013,101328696400
hti,2014,112344786100
hti,2015,122352461500
hti,2016,139020699500
hti,2017,162324491100
hti,2018,179101572200
hti,2019,211613017400
hti,2020,255727924300
hun,1995,1061596000000
hun,1996,1286929000000
hun,1997,1743489000000
hun,1998,2086435000000
hun,1999,2250451000000
hun,2000,2545835000000
hun,2001,2952657000000
hun,2002,3235317000000
hun,2003,3554063000000
hun,2004,4001388000000
hun,2005,4296525000000
hun,2006,4793883000000
hun,2007,4905281000000
hun,2008,4977017000000
hun,2009,4543067000000
hun,2010,4968903000000
hun,2011,5261798000000
hun,2012,5356405000000
hun,2013,5680095000000
hun,2014,6376654000000
hun,2015,7068318000000
hun,2016,7098580000000
hun,2017,7511882000000
hun,2018,8027989000000
hun,2019,8310940000000
hun,2020,8393268000000
idn,1983,9896400000000
idn,1984,13112920000000
idn,1985,15503380000000
idn,1986,17184720000000
idn,1987,21150380000000
idn,1988,26252440000000
idn,1989,30323300000000
idn,1990,38910200000000
idn,1991,47665460000000
idn,1992,56541620000000
idn,1993,73556330000000
idn,1994,89240800000000
idn,1995,109688700000000
idn,1996,136426000000000
idn,1997,168178200000000
idn,1998,238897000000000
idn,1999,285873900000000
idn,2000,314918401701900
idn,2001,506319700000000
idn,2002,582135500000000
idn,2003,568920300000000
idn,2004,644342600000000
idn,2005,760361300000000
idn,2006,919539300000000
idn,2007,1068653900000000
idn,2008,1376441700000000
idn,2009,1477541500000000
idn,2010,1512760800000000
idn,2011,1704250500000000
idn,2012,1848150900000000
idn,2013,2007426800000000
idn,2014,2227584000000000
idn,2015,2418891700000000
idn,2016,2545203600000000
idn,2017,2739711900000000
idn,2018,2947450800000000
idn,2019,3119593800000000
idn,2020,3068041700000000
ind,1960,26009267317.07
ind,1961,28684181023.63
ind,1962,31848547025.45
ind,1963,36321913351.75
ind,1964,39941583814.26
ind,1965,42570967074.76
ind,1966,46566263717.34
ind,1967,49753394942.18
ind,1968,53839752476.9
ind,1969,62012467546.33
ind,1970,67681008081.96
ind,1971,75091088179.72998
ind,1972,83434542421.92
ind,1973,100963764158.59
ind,1974,129750388685.88
ind,1975,134963624760.81
ind,1976,149339863107.17999
ind,1977,167278858858.47
ind,1978,192627934707.53
ind,1979,220583628594.04999
ind,1980,246365243680.76999
ind,1981,289752189372.31
ind,1982,316357641794.84003
ind,1983,375073945762.14001
ind,1984,421351174781.28003
ind,1985,467148427378.96997
ind,1986,516439979855.95001
ind,1987,586566377132.5
ind,1988,691340314835.17004
ind,1989,833779548639.84998
ind,1990,956202810066.88
ind,1991,1038176763400
ind,1992,1202750453900
ind,1993,1394204325100
ind,1994,1722632640700
ind,1995,2153875996800
ind,1996,2454365724500
ind,1997,2552605824000
ind,1998,2785929680200
ind,1999,3018287780300
ind,2000,3408200865100
ind,2001,3543947322000
ind,2002,3878183439500
ind,2003,4352824704200
ind,2004,5043085836800
ind,2005,5801598911400
ind,2006,7362062498800
ind,2007,8261381830400
ind,2008,9428469483300
ind,2009,10914298500700
ind,2010,13001455796700
ind,2011,14099855710100
ind,2012,15728368965100
ind,2013,17134516006200
ind,2014,18783691486400
ind,2015,21461887991000
ind,2016,23337213547800
ind,2017,25666233643000
ind,2018,28053296494800
ind,2019,27122694158200
ind,2020,25857402379300
irl,1995,11327999000
irl,1996,12293885000
irl,1997,15122490000
irl,1998,18695775000
irl,1999,21835034000
irl,2000,25083179000
irl,2001,30827358000
irl,2002,36372787000
irl,2003,34004693000
irl,2004,33013606000
irl,2005,33366637000
irl,2006,34344602000
irl,2007,35418769000
irl,2008,32885148000
irl,2009,34562846000
irl,2010,32629404000
irl,2011,36084584000
irl,2012,35327238000
irl,2013,35317481000
irl,2014,39037604000
irl,2015,91726544000
irl,2016,90058506000
irl,2017,95441185000
irl,2018,107677276000
irl,2019,114126129000
irl,2020,128700929000
irn,1960,27172361521.1918
irn,1961,29878772031.27069
irn,1962,35399849471.8316
irn,1963,38755798504.3294
irn,1964,43194311740.8587
irn,1965,50772261169.0796
irn,1966,58241954176.89729
irn,1967,67660262751.97169
irn,1968,78377648371.884
irn,1969,92450983024.29408
irn,1970,103276625064.61
irn,1971,123953601361.612
irn,1972,152100270666.43201
irn,1973,204929403823.172
irn,1974,273022692256.75601
irn,1975,321629825017.77301
irn,1976,451970555183.17102
irn,1977,523095023388.04303
irn,1978,485097019826.53601
irn,1979,475570454831.05902
irn,1980,663828369912.14404
irn,1981,850137669425.9729
irn,1982,1078991742158.23999
irn,1983,1236071808163.21997
irn,1984,1411880234897.93994
irn,1985,1403111464845.29004
irn,1986,1466116701519.91992
irn,1987,1988886955646.76001
irn,1988,2477015155244.58008
irn,1989,2972505735000.62012
irn,1990,5512772146640.41992
irn,1991,8581258396700
irn,1992,11546877896600
irn,1993,14396218174500
irn,1994,21675891160700
irn,1995,30285112735200
irn,1996,44635482986400
irn,1997,55208998245400
irn,1998,59716739580500
irn,1999,79130898936300
irn,2000,104505993459600
irn,2001,126605929453500
irn,2002,154531408643400
irn,2003,186116687451200
irn,2004,257053890655800
irn,2005,305328399727700
irn,2006,367150107433600
irn,2007,419149556000500
irn,2008,504177751894100
irn,2009,545245168019200
irn,2010,643773613288500
irn,2011,780966667692400
irn,2012,1060487222500700
irn,2013,1365487497972800
irn,2014,1583711921000600
irn,2015,1412439801395700
irn,2016,1564416000000000
irn,2017,1837174000000000
irn,2018,2580624000000000
irn,2019,3608701000000000
irn,2020,6206980000000000
irq,1968,94600000
irq,1969,103000000
irq,1970,116000000
irq,1971,118500000
irq,1972,140000000
irq,1973,157600000
irq,1974,187800000
irq,1975,270600000
irq,1976,379800000
irq,1977,488600000
irq,1978,506200000
irq,1979,628600000
irq,1980,712200000
irq,1981,722600000
irq,1982,971500000
irq,1983,1012100000
irq,1984,1300700000
irq,1985,1479900000
irq,1986,1755800000
irq,1987,2071100000
irq,1988,2641000000
irq,1989,2694200000
irq,1990,2058700000
irq,1991,1358000000
irq,1992,3302600000
irq,1993,8541200000
irq,1994,24622400000
irq,1995,93291600000
irq,1996,65335300000
irq,1997,98440000000
irq,1998,147484900000
irq,1999,301635400000
irq,2000,455994700000
irq,2001,609807200000
irq,2002,624346200000
irq,2003,303724200000
irq,2004,937681600000
irq,2005,971031300000
irq,2006,1473218300000
irq,2007,1817913800000
irq,2008,2704686081200
irq,2009,3411291900000
irq,2010,3678714600000
irq,2011,6132760800000
irq,2012,6919449200000
irq,2013,6286042400000
irq,2014,4999233900000
irq,2015,4234716900000
irq,2016,4436442700000
irq,2017,4819896400000
irq,2018,5464371600000
irq,2019,5902961400000
irq,2020,5988450700000
isl,1995,56336844000
isl,1996,60103659000
isl,1997,75642355000
isl,1998,81843573000
isl,1999,77787113000
isl,2000,82814273000
isl,2001,107799463000
isl,2002,99928647000
isl,2003,96929304000
isl,2004,102803710000
isl,2005,92939159000
isl,2006,111930107000
isl,2007,109767612000
isl,2008,174700169000
isl,2009,176841271000
isl,2010,218021973000
isl,2011,233286634000
isl,2012,216545151000
isl,2013,230071480000
isl,2014,239126680000
isl,2015,247188402000
isl,2016,233992772000
isl,2017,235086040000
isl,2018,245297588000
isl,2019,262778817000
isl,2020,255693167000
isr,1995,46948700000
isr,1996,55267901000
isr,1997,63529678000
isr,1998,71578786000
isr,1999,78844752000
isr,2000,91606379000
isr,2001,85980187000
isr,2002,85943690000
isr,2003,84079979000
isr,2004,87942904000
isr,2005,96522758000
isr,2006,104973331000
isr,2007,115064543000
isr,2008,116097353000
isr,2009,115683410000
isr,2010,123935600000
isr,2011,128056453000
isr,2012,138652337000
isr,2013,135253684000
isr,2014,139358470000
isr,2015,148135967000
isr,2016,144730943000
isr,2017,145001005000
isr,2018,154092720000
isr,2019,160091780000
isr,2020,158691940000
ita,1990,146366893000
ita,1991,152476557000
ita,1992,156096732000
ita,1993,159239213000
ita,1994,170968338000
ita,1995,187743000000
ita,1996,195024600000
ita,1997,201600100000
ita,1998,209056700000
ita,1999,209543000000
ita,2000,218174100000
ita,2001,223562500000
ita,2002,226927400000
ita,2003,224971200000
ita,2004,230863500000
ita,2005,232242400000
ita,2006,242302500000
ita,2007,257654700000
ita,2008,253356300000
ita,2009,216301300000
ita,2010,229274200000
ita,2011,234354900000
ita,2012,224967600000
ita,2013,223850200000
ita,2014,227450100000
ita,2015,238294500000
ita,2016,250824400000
ita,2017,258993200000
ita,2018,265881900000
ita,2019,266943000000
ita,2020,245490800000
jam,1993,18206000000
jam,1994,24318000000
jam,1995,28276000000
jam,1996,33272000000
jam,1997,33009000000
jam,1998,33310000000
jam,1999,34576000000
jam,2000,36177000000
jam,2001,37798000000
jam,2002,39629000000
jam,2003,45107000000
jam,2004,51167000000
jam,2005,54282000000
jam,2006,59727000000
jam,2007,68100000000
jam,2008,80186000000
jam,2009,87457000000
jam,2010,89348000000
jam,2011,97847000000
jam,2012,106254000000
jam,2013,116985000000
jam,2014,125337000000
jam,2015,132063000000
jam,2016,135149000000
jam,2017,146050000000
jam,2018,155557000000
jam,2019,163315000000
jam,2020,156424000000
jor,1965,23300000
jor,1966,28100000
jor,1967,21200000
jor,1968,25600000
jor,1969,30000000
jor,1970,23900000
jor,1971,25300000
jor,1972,28800000
jor,1973,36000000
jor,1974,26800000
jor,1975,34000000
jor,1976,48623000
jor,1977,60834000
jor,1978,67525000
jor,1979,91825000
jor,1980,104623000
jor,1981,167078000
jor,1982,181330000
jor,1983,189298000
jor,1984,205593000
jor,1985,189229000
jor,1986,274385000
jor,1987,293247000
jor,1988,259769000
jor,1989,261180000
jor,1990,352490000
jor,1991,347394000
jor,1992,444550000
jor,1993,443318000
jor,1994,585795000
jor,1995,606761000
jor,1996,570019000
jor,1997,621648000
jor,1998,741991000
jor,1999,760720000
jor,2000,807158000
jor,2001,861182000
jor,2002,987687000
jor,2003,1082619000
jor,2004,1313616000
jor,2005,1426350000
jor,2006,1814780000
jor,2007,2294517000
jor,2008,3401751400
jor,2009,3506728200
jor,2010,3646197200
jor,2011,4047470400
jor,2012,4220082000
jor,2013,4715585000
jor,2014,4930965000
jor,2015,5030493200
jor,2016,5099800000
jor,2017,5306400300
jor,2018,5455346900
jor,2019,5593328600
jor,2020,5358239700
jpn,1994,119908000000000
jpn,1995,122431900000000
jpn,1996,125113500000000
jpn,1997,126920500000000
jpn,1998,122518000000000
jpn,1999,118297500000000
jpn,2000,120213100000000
jpn,2001,112283800000000
jpn,2002,108644200000000
jpn,2003,109599200000000
jpn,2004,111812600000000
jpn,2005,114082800000000
jpn,2006,114522600000000
jpn,2007,117970600000000
jpn,2008,112289400000000
jpn,2009,94274300000000
jpn,2010,104979500000000
jpn,2011,97179400000000
jpn,2012,98426900000000
jpn,2013,98326900000000
jpn,2014,101653800000000
jpn,2015,110094700000000
jpn,2016,110440900000000
jpn,2017,113025700000000
jpn,2018,115057300000000
jpn,2019,113974800000000
kaz,1995,148142900000
kaz,1996,187548300000
kaz,1997,223002700000
kaz,1998,208336600000
kaz,1999,284152000000
kaz,2000,428932700000
kaz,2001,534563000000
kaz,2002,547414100000
kaz,2003,655719000000
kaz,2004,781558700000
kaz,2005,914013200000
kaz,2006,1188108000000
kaz,2007,1476647600000
kaz,2008,1890053000000
kaz,2009,1849097500000
kaz,2010,2469804100000
kaz,2011,3131187000000
kaz,2012,3436730500000
kaz,2013,3828486900000
kaz,2014,4093849100000
kaz,2015,4201012100000
kaz,2016,5321896900000
kaz,2017,6134020500000
kaz,2018,7065121600000
kaz,2019,7972864100000
kaz,2020,9235617600000
ken,1960,492200100
ken,1961,520300100
ken,1962,534600100
ken,1963,575300100
ken,1964,683400100
ken,1965,750000100
ken,1966,832000000
ken,1967,906000100
ken,1968,1001200000
ken,1969,1136800000
ken,1970,1243200000
ken,1971,1433600000
ken,1972,1558600000
ken,1973,1893200000
ken,1974,2388400000
ken,1975,2540000000
ken,1976,2883600000
ken,1977,3598800000
ken,1978,4386390000
ken,1979,4999999000
ken,1980,5903000000
ken,1981,6563000000
ken,1982,7446400000
ken,1983,8165200000
ken,1984,9219200000
ken,1985,10368000000
ken,1986,12164600000
ken,1987,13049400000
ken,1988,15059200000
ken,1989,17107200000
ken,1990,19748000000
ken,1991,23348060400
ken,1992,24614600000
ken,1993,28393600000
ken,1994,36155200000
ken,1995,38911000000
ken,1996,81593000000
ken,1997,89112000000
ken,1998,92993000000
ken,1999,92004000000
ken,2000,99838000000
ken,2001,99777000000
ken,2002,101711000000
ken,2003,109885000000
ken,2004,127443000000
ken,2005,149162000000
ken,2006,236281000000
ken,2007,275167000000
ken,2008,300345000000
ken,2009,376468000000
ken,2010,401509000000
ken,2011,501490000000
ken,2012,528364000000
ken,2013,579413000000
ken,2014,604288000000
ken,2015,686723000000
ken,2016,707880000000
ken,2017,741376000000
ken,2018,785369000000
ken,2019,807814000000
ken,2020,818353000000
kgz,1990,11303000
kgz,1991,25432000
kgz,1992,238257000
kgz,1993,1344500000
kgz,1994,2461700000
kgz,1995,1384200000
kgz,1996,1848900000
kgz,1997,4195400000
kgz,1998,4833176900
kgz,1999,6321326000
kgz,2000,11831400000
kgz,2001,13033500000
kgz,2002,9834200000
kgz,2003,11133435000
kgz,2004,14459539000
kgz,2005,12968000000
kgz,2006,12509000000
kgz,2007,14074900000
kgz,2008,24850700000
kgz,2009,28630500000
kgz,2010,37154900000
kgz,2011,52245200000
kgz,2012,37479300000
kgz,2013,56023200000
kgz,2014,54799700000
kgz,2015,60487100000
kgz,2016,73518200000
kgz,2017,79522700000
kgz,2018,81219800000
kgz,2019,91076400000
kgz,2020,101771600000
khm,1993,587108178900
khm,1994,629066478700
khm,1995,771310302900
khm,1996,928964198100
khm,1997,1180862243900
khm,1998,1483927739400
khm,1999,1765234996700
khm,2000,2254750332500
khm,2001,2621605044500
khm,2002,2954743248900
khm,2003,3374191219600
khm,2004,4026718899000
khm,2005,4585465697200
khm,2006,5541435519300
khm,2007,6073772349600
khm,2008,6441056722700
khm,2009,6207565592400
khm,2010,6913174424400
khm,2011,7900171129900
khm,2012,8552038318600
khm,2013,9499896294200
khm,2014,10383625003900
khm,2015,11757744003600
khm,2016,12994787245500
khm,2017,14542280603400
khm,2018,16274905205100
khm,2019,17906740493500
khm,2020,17355426000000
kir,1978,700000
kir,1979,494000
kir,1980,494000
kir,1981,535000
kir,1982,572000
kir,1983,649000
kir,1984,132000
kir,1985,185000
kir,1986,160000
kir,1987,95000
kir,1988,228000
kir,1989,203000
kir,1990,374000
kir,1991,4064800
kir,1992,3976000
kir,1993,4252600
kir,1994,4373700
kir,1995,4540100
kir,1996,4541300
kir,1997,4676800
kir,1998,4988300
kir,1999,5456000
kir,2000,5136600
kir,2001,5381100
kir,2002,5237700
kir,2003,5649800
kir,2004,6170900
kir,2005,6958800
kir,2006,6789000
kir,2007,8685000
kir,2008,8166000
kir,2009,8165906.65861
kir,2010,9555925.50524
kir,2011,10197297.08655
kir,2012,9130015.26764
kir,2013,8657971.46478
kir,2014,9267505.17568
kir,2015,8758065.27201
kir,2016,10094686.08543
kir,2017,10532096.62352
kir,2018,11599604.99226
kir,2019,9673857.43055
kna,1977,12540000
kna,1978,13240000
kna,1979,12790000
kna,1980,15740000
kna,1981,17880000
kna,1982,18660000
kna,1983,17550000
kna,1984,22620000
kna,1985,21940000
kna,1986,32830000
kna,1987,35370000
kna,1988,44250000
kna,1989,45790000
kna,1990,46240000
kna,1991,45370000
kna,1992,50730000
kna,1993,50110000
kna,1994,51400000
kna,1995,56520000
kna,1996,57310000
kna,1997,65020000
kna,1998,64310000
kna,1999,72020000
kna,2000,79620000
kna,2001,82470000
kna,2002,74390000
kna,2003,84890000
kna,2004,89070000
kna,2005,94540000
kna,2006,102500000
kna,2007,111130000
kna,2008,120310000
kna,2009,150640000
kna,2010,173780000
kna,2011,174730000
kna,2012,166330000
kna,2013,168660000
kna,2014,176530000
kna,2015,169270000
kna,2016,155722000
kna,2017,153876100
kna,2018,157332700
kna,2019,172068300
kna,2020,134250900
kor,1960,28490000000
kor,1961,36050000000
kor,1962,42790000000
kor,1963,66600000000
kor,1964,105360000000
kor,1965,142190000000
kor,1966,178010000000
kor,1967,220820000000
kor,1968,290380000000
kor,1969,377660000000
kor,1970,485400000000
kor,1971,573000000000
kor,1972,799500000000
kor,1973,1187700000000
kor,1974,1648900000000
kor,1975,2122800000000
kor,1976,3104300000000
kor,1977,3921100000000
kor,1978,5316800000000
kor,1979,7014100000000
kor,1980,8733900000000
kor,1981,10845300000000
kor,1982,12509000000000
kor,1983,15638700000000
kor,1984,19311800000000
kor,1985,21352400000000
kor,1986,26204800000000
kor,1987,32524700000000
kor,1988,40300100000000
kor,1989,44095000000000
kor,1990,50177100000000
kor,1991,61078600000000
kor,1992,67749900000000
kor,1993,77665400000000
kor,1994,94248700000000
kor,1995,112749500000000
kor,1996,121265000000000
kor,1997,133666400000000
kor,1998,136813200000000
kor,1999,151848300000000
kor,2000,172346700000000
kor,2001,175900300000000
kor,2002,192149000000000
kor,2003,202006000000000
kor,2004,237269900000000
kor,2005,246420100000000
kor,2006,254471200000000
kor,2007,277677600000000
kor,2008,295735100000000
kor,2009,310677200000000
kor,2010,362908200000000
kor,2011,392191400000000
