geo,time,bm_gsr_gnfs_cd
che,2015,366294047789.48199
che,2016,386450852906.50702
che,2017,393320804499.672
che,2018,406686117901.58002
che,2019,403712399340.47998
che,2020,416572754075.09894
chl,1975,2055000000
chl,1976,1988000000
chl,1977,2885000000
chl,1978,3637000000
chl,1979,5238000000
chl,1980,7052000000
chl,1981,8293000000
chl,1982,5053000000
chl,1983,4081000000
chl,1984,4495000000
chl,1985,4000900000
chl,1986,4604500000
chl,1987,5493100000
chl,1988,6624700000
chl,1989,8590110000
chl,1990,9165510000
chl,1991,9549500000
chl,1992,11821400000
chl,1993,12929100000
chl,1994,13863000000
chl,1995,18301000000
chl,1996,21287349100
chl,1997,23325396406.5845
chl,1998,22766893603.3347
chl,1999,19341290986.28189
chl,2000,21893098891.2191
chl,2001,21410882510.1621
chl,2002,20881247720.4132
chl,2003,22858856965.5523
chl,2004,29191102180.5153
chl,2005,38199183140.3053
chl,2006,44741515439.5359
chl,2007,53930762623.8352
chl,2008,70086728553.8391
chl,2009,50221169301.7424
chl,2010,67820076191.149
chl,2011,86030813929.62758
chl,2012,90266300085.63289
chl,2013,90296283254.91548
chl,2014,83010183407.9857
chl,2015,71703845980.3109
chl,2016,68694537066.9798
chl,2017,75085023489.7674
chl,2018,85106932217.56758
chl,2019,80172273989.38409
chl,2020,66432433013.31409
chn,1982,18900000000
chn,1983,20711000000
chn,1984,26748000000
chn,1985,40755000000
chn,1986,37172000000
chn,1987,38880000000
chn,1988,49972000000
chn,1989,52750000000
chn,1990,46706000000
chn,1991,54297000000
chn,1992,73819000000
chn,1993,98349000000
chn,1994,111570000000
chn,1995,135282400000
chn,1996,154127000000
chn,1997,97709000000
chn,1998,97527000000
chn,1999,119243000000
chn,2000,161165850000
chn,2001,180488000000
chn,2002,210243368881.42896
chn,2003,410155077194.32001
chn,2004,553600330539.76697
chn,2005,648712207879.776
chn,2006,782812463259.89905
chn,2007,950020767157.33203
chn,2008,1149036249785.6499
chn,2009,1042533759652.93994
chn,2010,1433387787069.77002
chn,2011,1826948709574.79004
chn,2012,1943247135628.37012
chn,2013,2120215176193.9895
chn,2014,2241602783713.83984
chn,2015,2002281688027.83008
chn,2016,1942185380887.40967
chn,2017,2212267456271.43994
chn,2018,2563104453717.02979
chn,2019,2499154939622.91016
chn,2020,2362692282932.56006
civ,2005,7371118516.67804
civ,2006,7601571995.62488
civ,2007,8592168083.58854
civ,2008,9759897658.06345
civ,2009,9725288614.99802
civ,2010,10785918960.7851
civ,2011,9480011911.33186
civ,2012,11986923740.0767
civ,2013,12070085515.4247
civ,2014,12173615245.2847
civ,2015,11350941885.2359
civ,2016,10719663210.286
civ,2017,11848917548.7643
civ,2018,13183079166.8557
civ,2019,12880625262.8795
civ,2020,12660139881.6488
cmr,1977,1054299619.23127
cmr,1978,1415562616.75996
cmr,1979,1735507457.55163
cmr,1980,2337093141.97863
cmr,1981,2092102311.54493
cmr,1982,1969621681.52313
cmr,1983,1942471724.11913
cmr,1984,1820546663.51272
cmr,1985,2072060412.86241
cmr,1986,2578529533.67134
cmr,1987,2487218174.14494
cmr,1988,2122121134.40001
cmr,1989,2169191212.6137
cmr,1990,2475163994.07802
cmr,1991,2229509382.29676
cmr,1992,1948719221.89253
cmr,1993,1746417202.70093
cmr,1994,1545430012.95525
cmr,1995,1607678114.08197
cmr,1996,2283873618.54113
cmr,1997,2392251274.673
cmr,1998,2323277527.22705
cmr,1999,2048932421.5175
cmr,2000,2506688403.3624
cmr,2001,2926963478.62243
cmr,2002,3111853021.60486
cmr,2003,3444347068.72792
cmr,2004,3971801523.39537
cmr,2005,4348302772.24741
cmr,2006,4657595041.3769
cmr,2007,5993497510.22956
cmr,2008,8076458890.96366
cmr,2009,6258415393.28393
cmr,2010,6377666923.26379
cmr,2011,8224862182.01028
cmr,2012,8159391405.48597
cmr,2013,8845301512.73614
cmr,2014,9679872501.75499
cmr,2015,7789426386.03788
cmr,2016,7076506879.10312
cmr,2017,7271200972.12933
cmr,2018,8422507281.96614
cmr,2019,9085402178.55284
cmr,2020,7212457585.3679
cod,2005,3859600000
cod,2006,3797400000
cod,2007,6874800000
cod,2008,8825400000
cod,2009,6766100000
cod,2010,10705200000
cod,2011,11804902281.098
cod,2012,11008816448.8702
cod,2013,13403734702.2001
cod,2014,15788499734.2266
cod,2015,12766251555.8763
cod,2016,14238077875.1283
cod,2017,13062675382.7566
cod,2018,17774432914.1415
cod,2019,16891705449.091
cod,2020,14556667222.6906
cog,1978,541271119.09864
cog,1979,582794479.75256
cog,1980,1025257742.40115
cog,1981,1516887339.06746
cog,1982,1361170082.20694
cog,1983,1376871592.84406
cog,1984,1008887229.59516
cog,1985,1155637217.15756
cog,1986,1169209060.09414
cog,1987,951964039.62925
cog,1988,1082840116.61518
cog,1989,1025992115.33182
cog,1990,1281840382.74704
cog,1991,1281074616.44945
cog,1992,1175706988.7225
cog,1993,1345516772.28232
cog,1994,1608595905.2368
cog,1995,1345860199.37249
cog,1996,1523175248.30233
cog,1997,1397313339.76215
cog,1998,1415854712.21371
cog,1999,1391250946.3087
cog,2000,1193609998.70307
cog,2001,1533512890.73911
cog,2002,1618025949.58742
cog,2003,1706640509.88764
cog,2004,1985292746.50123
cog,2005,2722628881.94107
cog,2006,4429420173.43526
cog,2007,6554983808.89028
cog,2008,5985974855.61715
cog,2009,6882885131.63768
cog,2010,7295062848.927
cog,2011,7971544019.93996
cog,2012,6964754172.6024
cog,2013,7193769189.97449
cog,2014,9138147974.3276
cog,2015,9504277083.17498
cog,2016,7286066559.42683
col,1968,857999999.99547
col,1969,930999999.99527
col,1970,1135999999.9953
col,1971,1284537259.9878
col,1972,1232738370
col,1973,1422417079.99569
col,1974,2077329599.9804
col,1975,2012202750
col,1976,2301352839.99975
col,1977,2742933440.00116
col,1978,3409063999.99918
col,1979,3918716000
col,1980,5453885679.99976
col,1981,6025155760
col,1982,6703630329.99976
col,1983,5766000000
col,1984,5325000000
col,1985,5100000000
col,1986,5093000000
col,1987,5502000000
col,1988,6186000000
col,1989,6122000000
col,1990,6858000000
col,1991,6360000000
col,1992,8057400000
col,1993,11406400000
col,1994,13878409702.2864
col,1995,15988134023.6764
col,1996,16425350510.9823
col,1997,18349114123.3255
col,1998,17311520423.652
col,1999,13368828200.1204
col,2000,14477998147.3129
col,2001,16033620290.0641
col,2002,15570938654.6329
col,2003,16760619199.2528
col,2004,20115339042.1619
col,2005,25355434774.04
col,2006,30813274000.6072
col,2007,38569203163.2162
col,2008,46243462889.7922
col,2009,40155258985.0125
col,2010,49031602002.4915
col,2011,64260315526.8371
col,2012,70616690844.7206
col,2013,71817291330.56059
col,2014,77758758263.68781
col,2015,66010916770.7116
col,2016,56219965346.38409
col,2017,58083146348.944
col,2018,64280210784.39551
col,2019,65470173528.0408
col,2020,51302420088.58769
col,2021,70877209350.1024
com,1980,34291351.0018
com,1981,50193363.51778
com,1982,50516813.15338
com,1983,50655691.53121
com,1984,70302761.62014
com,1985,64112215.93511
com,1986,70807940.43533
com,1987,85953664.65333
com,1988,86585102.43426
com,1989,75258867.81836
com,1990,89152937.74162
com,1991,99319217.47897
com,1992,111243527.12791
com,1993,99403101.10101
com,1994,90535799.10199
com,1995,103350519.32355
com,2003,101429432.19267
com,2004,119725861.08694
com,2005,138436874.91877
com,2006,155806037.81256
com,2007,191603919.35288
com,2008,256359271.00831
com,2009,254609926.20571
com,2010,271589982.86111
com,2011,307382183.60616
com,2012,321639605.48839
com,2014,335294532.23386
com,2015,267287149.18078
com,2016,267997203.0786
com,2017,305300295.23505
com,2018,355648701.8519
com,2019,353259835.16481
com,2020,343670847.846
cpv,1977,48736299.06676
cpv,1978,63367675.33259
cpv,1979,76726417.86864
cpv,1980,87435153.36279
cpv,1981,103070835.95951
cpv,1982,109328110.7062
cpv,1983,116791555.74808
cpv,1984,92919340.03304
cpv,1985,95333854.74489
cpv,1986,102710194.76178
cpv,1987,113152359.15776
cpv,1988,121172373.12242
cpv,1989,138332587.04102
cpv,1990,148947185.54552
cpv,1991,149357077.83872
cpv,1992,193842817.60476
cpv,1993,181346227.2221
cpv,1994,229787990.10878
cpv,1995,294132590.21513
cpv,1996,277548164.78216
cpv,1997,287006188.96004
cpv,1998,303320172.79416
cpv,1999,349636328.72568
cpv,2000,326666296.70656
cpv,2001,343866012.96402
cpv,2002,411925222.42292
cpv,2003,540087175.51128
cpv,2004,631608782.81014
cpv,2005,641947802.55593
cpv,2006,803578805.10672
cpv,2007,1032859415.03918
cpv,2008,1182297695.7964
cpv,2009,1073448579.02324
cpv,2010,1113492819.91642
cpv,2011,1374149041.03053
cpv,2012,1198153333.99226
cpv,2013,1158587567.66137
cpv,2014,1234952803.44323
cpv,2015,905626464.24097
cpv,2016,1000481156.05274
cpv,2017,1179579876.70898
cpv,2018,1337193403.17818
cpv,2019,1288399329.9755
cpv,2020,1007625574.15888
cri,1977,1124100000
cri,1978,1278100000
cri,1979,1524000000
cri,1980,1661400000
cri,1981,1307600000
cri,1982,1045200000
cri,1983,1147700000
cri,1984,1254200000
cri,1985,1282700000
cri,1986,1348800000
cri,1987,1636300000
cri,1988,1702300000
cri,1989,2068000000
cri,1990,2346400000
cri,1991,2232400000
cri,1992,2921500000
cri,1993,3444000000
cri,1994,3587900000
cri,1995,3960542000
cri,1996,4294270000
cri,1997,4670920000
cri,1998,5418120000
cri,1999,5167999116.00001
cri,2000,6528857404.34852
cri,2001,6428363996.54782
cri,2002,6803386305.71728
cri,2003,7346699678.61794
cri,2004,7978328991.03533
cri,2005,9126697028.74447
cri,2006,10510123034.3699
cri,2007,12265409038.6659
cri,2008,14525586447.4849
cri,2009,10680683281.3373
cri,2010,12929757862.1038
cri,2011,15278156522.2624
cri,2012,16494855727.7196
cri,2013,16810707197.0907
cri,2014,17351112763.7913
cri,2015,17144438034.0104
cri,2016,17953610898.4011
cri,2017,19015041203.1128
cri,2018,20562073642.12189
cri,2019,20384654803.4919
cri,2020,17771911750.0263
cym,2016,2016606921.38369
cym,2017,2242869496.05329
cym,2018,2517794509.77633
cym,2019,2695673577.46104
cyp,1976,509384152.11252
cyp,1977,702486748.97543
cyp,1978,853251039.66888
cyp,1979,1133042608.00723
cyp,1980,1346828291.49562
cyp,1981,1316230455.68844
cyp,1982,1384769733.19616
cyp,1983,1381207152.6424
cyp,1984,1525359565.67419
cyp,1985,1423551877.9214
cyp,1986,1502866727.44996
cyp,1987,1859709736.0388
cyp,1988,2279113342.40312
cyp,1989,2724488707.68911
cyp,1990,3178266383.28574
cyp,1991,3282528957.63288
cyp,1992,4185087151.31457
cyp,1993,3139492921.76632
cyp,1994,3565079410.22896
cyp,1995,4626893658.21815
cyp,1996,4982937898.23857
cyp,1997,4718744081.17834
cyp,1998,4987972945.20179
cyp,1999,4869160982.80175
cyp,2000,5141897691.24793
cyp,2001,5167125498.93578
cyp,2002,5477212179.54017
cyp,2003,6344568346.19626
cyp,2004,7866265183.11318
cyp,2005,8497858858.14643
cyp,2006,9277214634.09524
cyp,2007,11718582710.3569
cyp,2008,17580190596.6134
cyp,2009,14082907323.094
cyp,2010,15100529525.8354
cyp,2011,15803486950.5476
cyp,2012,14284865355.3471
cyp,2013,14299696258.6926
cyp,2014,15058343232.3326
cyp,2015,13381858397.5476
cyp,2016,14412980717.8877
cyp,2017,17093324411.4581
cyp,2018,18779375939.5357
cyp,2019,19413873022.954
cyp,2020,19341050843.4397
cze,1993,17162767192.3967
cze,1994,19684583778.4794
cze,1995,25881061386.2594
cze,1996,29194552960.1773
cze,1997,27807258725.5091
cze,1998,28654460420.8135
cze,1999,28441837105.4804
cze,2000,31103882558.2163
cze,2001,34444444129.1861
cze,2002,38780115474.7878
cze,2003,48797383350.5508
cze,2004,68228877343.7557
cze,2005,81504033455.049
cze,2006,97509178534.53728
cze,2007,121918502550.91701
cze,2008,144871415422.005
cze,2009,113932760984.834
cze,2010,130837451159.024
cze,2011,153926771768.05301
cze,2012,148051587472.85501
cze,2013,148854653011.202
cze,2014,158264288696.564
cze,2015,140293741137.33301
cze,2016,140319408010.27399
cze,2017,156979845970.98401
cze,2018,176775093274.284
cze,2019,171429153060.11801
cze,2020,157951605513.19
deu,1971,41051271369.5064
deu,1972,48728247172.4708
deu,1973,65741204631.1689
deu,1974,84087520372.42909
deu,1975,93269852763.5752
deu,1976,107929821806.00999
deu,1977,123438007235.338
deu,1978,148506342367.42599
deu,1979,192736616789.29697
deu,1980,222272190433.784
deu,1981,194523574441.052
deu,1982,185882541909.81696
deu,1983,180826930244.45999
deu,1984,178104677784.332
deu,1985,184376543941.66901
deu,1986,225767215390.50296
deu,1987,270912124664.34897
deu,1988,298126669832.14301
deu,1989,318960105865.29401
deu,1990,411514353856.19
deu,1991,452264883875.72894
deu,1992,484583919006.97198
deu,1993,419702859302.82599
deu,1994,463672380901.43903
deu,1995,558503140363.60205
deu,1996,552992084410.66199
deu,1997,536952196409.88293
deu,1998,564542913943.50403
deu,1999,578906723978.38892
deu,2000,595331405213.26294
deu,2001,587784720830.83301
deu,2002,589512707039.43005
deu,2003,726868558414.755
deu,2004,858964186247.07886
deu,2005,933452152898.67212
deu,2006,1079887290238.19995
deu,2007,1253008779595.75
deu,2008,1413350511853.31006
deu,2009,1128569432728.90991
deu,2010,1263115070306.3501
deu,2011,1501323988015.75
deu,2012,1412443040342.03003
deu,2013,1481230369614.31006
deu,2014,1515877249009.13989
deu,2015,1320209272501.25
deu,2016,1341850736395.30005
deu,2017,1480904274542.6001
deu,2018,1635581590478.57007
deu,2019,1593722804267.96997
deu,2020,1451647205676.65991
dji,1991,299897029.61383
dji,1992,309023694.44241
dji,1993,299238694.35801
dji,1994,275493610.77194
dji,1995,254922040.72676
dji,1996,248906994.67142
dji,1997,253003302.92987
dji,1998,274891543.4867
dji,1999,259226540.47637
dji,2000,277721822.40703
dji,2001,262006178.22317
dji,2002,258613219.59701
dji,2003,305236860.02217
dji,2004,338592512.98383
dji,2005,361105328.01413
dji,2006,424986355.01713
dji,2007,580978049.86468
dji,2008,703642225.73584
dji,2009,578299694.46492
dji,2010,493031211.84328
dji,2011,674388507.82969
dji,2012,724444494.46042
dji,2013,3911141875.65503
dji,2014,3122554799.22198
dji,2015,2980595334.24683
dji,2016,2847426376.48835
dji,2017,4306020582.11693
dji,2018,4188952353.60074
dji,2019,4763667490.05464
dji,2020,3424742925.08748
dma,1976,19099918.57211
dma,1977,22200000
dma,1978,29300000
dma,1979,40300000
dma,1980,54700000
dma,1981,52100000
dma,1982,50100000
dma,1983,49700000
dma,1984,60200000
dma,1985,63800000
dma,1986,66366666.66667
dma,1987,77500000
dma,1988,98888888.88889
dma,1989,120259259.25926
dma,1990,133948148.14815
dma,1991,126955555.55556
dma,1992,125007407.40741
dma,1993,117581481.48148
dma,1994,122277777.77778
dma,1995,142266666.66667
dma,1996,164370370.37037
dma,1997,172851851.85185
dma,1998,172181481.48148
dma,1999,180596296.2963
dma,2000,183077777.77778
dma,2001,165748888.88889
dma,2002,156234522.22222
dma,2003,157336555.92593
dma,2004,174111516.2963
dma,2005,196125121.11111
dma,2006,198852566.2963
dma,2007,236331767.40741
dma,2008,287322125.92593
dma,2009,264465896.66667
dma,2010,264518701.11111
dma,2011,264806942.96296
dma,2012,250924470
dma,2013,249069655.55556
dma,2014,338473756.26316
dma,2015,326494116.65955
dma,2016,329423042.73501
dma,2017,319925536.22581
dma,2018,420177115.38817
dma,2019,414540913.25855
dma,2020,278728193.62898
dnk,1975,12115545075.2016
dnk,1976,14410122264.2052
dnk,1977,15683024328.4418
dnk,1978,17758254903.2456
dnk,1979,22083077664.5027
dnk,1980,23618966599.3447
dnk,1981,21726793127.3772
dnk,1982,21017193887.9164
dnk,1983,20474921580.8947
dnk,1984,20586606265.635
dnk,1985,22681338468.6581
dnk,1986,28422684135.8122
dnk,1987,32201533281.082
dnk,1988,34081709087.7705
dnk,1989,34941711226.4786
dnk,1990,41415043285.01369
dnk,1991,42455084416.3612
dnk,1992,44181683452.4792
dnk,1993,39695383113.17809
dnk,1994,46366464528.5504
dnk,1995,57860453629.9071
dnk,1996,57973133193.6729
dnk,1997,56460963695.1797
dnk,1998,59800446315.768
dnk,1999,61529875253.4439
dnk,2000,64505509990.086
dnk,2001,65169379323.97949
dnk,2002,72115444772.07158
dnk,2003,83093976055.804
dnk,2004,98924646733.5584
dnk,2005,110810306538.65199
dnk,2006,132196492973.69099
dnk,2007,155544551961.168
dnk,2008,179898567280.66901
dnk,2009,137303706881.23599
dnk,2010,140364057136.509
dnk,2011,163266475699.01099
dnk,2012,159066051776.27499
dnk,2013,165723788792.54501
dnk,2014,168342123918.108
dnk,2015,147193459236.52802
dnk,2016,146364079453.28699
dnk,2017,159496936150.95499
dnk,2018,179939042638.061
dnk,2019,179355937951.138
dnk,2020,172867709434.306
dom,1968,265700000
dom,1969,296700000
dom,1970,364200000
dom,1971,408200000
dom,1972,441800000
dom,1973,563900000
dom,1974,916400000
dom,1975,1009000000
dom,1976,990000000
dom,1977,1097000000
dom,1978,1154000000
dom,1979,1484300000
dom,1980,1918700000
dom,1981,1818400000
dom,1982,1534600000
dom,1983,1577600000
dom,1984,1556600000
dom,1985,1560400000
dom,1986,1634800000
dom,1987,1951900000
dom,1988,2005000000
dom,1989,2428500000
dom,1990,2233200000
dom,1991,2208100000
dom,1992,2729400000
dom,1993,3619200000
dom,1994,3912800000
dom,1995,4130600000
dom,1996,4702100000
dom,1997,5363300000
dom,1998,6216100000
dom,1999,6454800000
dom,2000,7789300000
dom,2001,7236800000
dom,2002,7550800000
dom,2003,6315300000
dom,2004,6581270000
dom,2005,8844500000
dom,2006,11140810000
dom,2007,12869700000
dom,2008,15553400000
dom,2009,11803100000
dom,2010,17797400000
dom,2011,20200600000
dom,2012,20611800000
dom,2013,19579500000
dom,2014,20242900000
dom,2015,20080500000
dom,2016,20768200000
dom,2017,21041300000
dom,2018,24114400000
dom,2019,24526000000
dom,2020,20188700000
dza,1977,7732304954.93042
dza,1978,9254645858.25529
dza,1979,10198878875.9837
dza,1980,12311300476.1785
dza,1981,12809651342.9063
dza,1982,12560015826.6971
dza,1983,11952890079.342
dza,1984,11817894500.198
dza,1985,11385098850.3918
dza,1986,9914687441.29666
dza,1987,8071151556.18254
dza,1988,8022125414.92197
dza,1989,9604841915.95649
dza,1990,10106493528.2412
dza,1991,8024901375.66567
dza,2005,24639999999.9989
dza,2006,25357000000.00109
dza,2007,33203745438.2404
dza,2008,49068105704.2928
dza,2009,49019123186.4216
dza,2010,50644656909.0046
dza,2011,59387305190.4489
dza,2012,62382252618.18729
dza,2013,65666477896.24609
dza,2014,71264766579.0127
dza,2015,63290234977.4492
dza,2016,60196342367.2716
dza,2017,60083478506.2315
dza,2018,60088713450.9803
dza,2019,54258989925.2204
dza,2020,42395603534.5678
ecu,1976,1316100000
ecu,1977,1786000000
ecu,1978,2178900000
ecu,1979,2666200000
ecu,1980,2945700000
ecu,1981,3187300000
ecu,1982,2910000000
ecu,1983,1912000000
ecu,1984,2102000000
ecu,1985,2247000000
ecu,1986,2226000000
ecu,1987,2702000000
ecu,1988,2189000000
ecu,1989,2318000000
ecu,1990,2519000000
ecu,1991,3108000000
ecu,1992,3016000000
ecu,1993,4011700000
ecu,1994,4894430000
ecu,1995,5707860000
ecu,1996,5118550000
ecu,1997,6098600000
ecu,1998,6699360000
ecu,1999,4208570000
ecu,2000,4926685030.86
ecu,2001,6611635918.9672
ecu,2002,7759542820.24792
ecu,2003,7990805131.08641
ecu,2004,9651313789.28477
ecu,2005,11851305061.4717
ecu,2006,13748955709.2876
ecu,2007,15618693367.5214
ecu,2008,20925122243.7868
ecu,2009,16886756469.831
ecu,2010,22635745105.2358
ecu,2011,26535108500.2887
ecu,2012,27717300980.71709
ecu,2013,29576264556.4556
ecu,2014,30176939446.8688
ecu,2015,23895100781.5181
ecu,2016,19499478942.7554
ecu,2017,23021042123.5552
ecu,2018,26294473849.6862
ecu,2019,25892082442.1441
ecu,2020,19865636485.2541
egy,1977,5486257536.92454
egy,1978,6291000642.18704
egy,1979,7775000011.10715
egy,1980,9157142870.22448
egy,1981,10405142872.0074
egy,1982,10460142872.0859
egy,1983,11018285730.0261
egy,1984,13176428579.2716
egy,1985,12240428571.4286
egy,1986,10182285714.2857
egy,1987,10836714285.7143
egy,1988,12460142857.1428
egy,1989,12123545454.5455
egy,1990,14090500000
egy,1991,13195000000
egy,1992,13768000000
egy,1993,15290000000
egy,1994,15642000000
egy,1995,17140000000
egy,1996,18253000000
egy,1997,20926600000
egy,1998,21109000000
egy,1999,21616300000
egy,2000,22895000000
egy,2001,20996100000
egy,2002,19508400000
egy,2003,19662400000
egy,2004,26915300000
egy,2005,34326300000
egy,2006,40552700000
egy,2007,53696700000
egy,2008,67222800000
egy,2009,53842100000
egy,2010,59862200000
egy,2011,61381100000
egy,2012,68800800000
egy,2013,65325800000
egy,2014,73996000000
egy,2015,67938800000
egy,2016,68301400000
egy,2017,70224100000
egy,2018,76328100000
egy,2019,78950800000
egy,2020,72482400000
eri,1992,350490980.81722
eri,1993,349591773.62584
eri,1994,496162545.8205
eri,1995,497734193.96691
eri,1996,605996740.89442
eri,1997,620988470.20396
eri,1998,695318063.67807
eri,1999,614762313.12415
eri,2000,499744340.63574
esp,1975,17745788308.3119
esp,1976,19106646744.0624
esp,1977,19631712028.138
esp,1978,20739098335.6073
esp,1979,28324729279.5544
esp,1980,38004392250.5911
esp,1981,36800778450.6551
esp,1982,36495081173.692
esp,1983,32946371940.5127
esp,1984,32123691724.3312
esp,1985,33270390560.4252
esp,1986,40056170790.0111
esp,1987,55858180886.7224
esp,1988,69380964479.1812
esp,1989,81172552920.7377
esp,1990,100869793947.85201
esp,1991,107763854093.632
esp,1992,117149889318.286
esp,1993,95922187873.18269
esp,1994,107682122149.32201
esp,1995,135000391166.59599
esp,1996,144434697959.73199
esp,1997,147035900076.905
esp,1998,161591413993.30701
esp,1999,179336847459.048
esp,2000,188134301340.79199
esp,2001,189140289882.12701
esp,2002,202341499498.57501
esp,2003,252859481206.125
esp,2004,311334740729.005
esp,2005,343341450135.5
esp,2006,390224698775.974
esp,2007,468648699735.49402
esp,2008,497008704623.62494
esp,2009,357398106941.01599
esp,2010,383498000907.79199
esp,2011,433130832743.00494
esp,2012,389403463363
esp,2013,393493918470.58899
esp,2014,416502394718.44397
esp,2015,365622811004.36096
esp,2016,368366072538.34998
esp,2017,414215243541.35693
esp,2018,460884124894.05798
esp,2019,446116197412.58197
esp,2020,373842046668.40002
est,1992,711473694.01122
est,1993,1215955715.97178
est,1994,1807008569.5019
est,1995,2500258769.64752
est,1996,3047411892.38074
est,1997,3630134838.20611
est,1998,4010592558.90024
est,1999,3528560958.39051
est,2000,3685285767.07084
est,2001,4062424020.0514
est,2002,4814139576.86409
est,2003,6506254852.6378
est,2004,8380433505.06621
est,2005,9906285347.68079
est,2006,12534121316.1674
est,2007,16060000961.3612
est,2008,17203285777.2748
est,2009,11023391115.8599
est,2010,13400792030.5732
est,2011,18762771051.182
est,2012,19446204940.1169
est,2013,20562768125.865
est,2014,20867076268.6202
est,2015,16821552494.1147
est,2016,17666042576.5629
est,2017,19343579706.5419
est,2018,21889917366.2473
est,2019,21693431765.0244
est,2020,21774380905.6601
est,2021,29089016926.26229
eth,1977,556425121.04175
eth,1978,587584541.34666
eth,1979,698115942.36624
eth,1980,857874396.5497
eth,1981,836328502.81948
eth,1982,887584541.49159
eth,1983,964782609.16173
eth,1984,1050966183.8063
eth,1985,1111304347.82609
eth,1986,1204299516.90821
eth,1987,1240338164.25121
eth,1988,1286135265.70048
eth,1989,1141256038.64734
eth,1990,1270917874.39614
eth,1991,755169082.1256
eth,1992,1361006376.81159
eth,1993,1005000000
eth,1994,1236062021.03417
eth,1995,1445626515.97611
eth,1996,1352556698.09953
eth,1997,1395859877.85484
eth,1998,1815350080.27265
eth,1999,1853476300.67846
eth,2000,1620981412.84922
eth,2001,2147329790.01018
eth,2002,2033738484.5259
eth,2003,2603705670.67307
eth,2004,3726773566.78096
eth,2005,4894688569.70892
eth,2006,5276122166.46748
eth,2007,6904526595.53924
eth,2008,9597929161.40128
eth,2009,9042846295.06175
eth,2010,9914637388.3567
eth,2011,11754566213.1366
eth,2012,14129937700.0415
eth,2013,14251242098.0895
eth,2014,18203817596.0512
eth,2015,19860793131.6651
eth,2016,19996795352.4378
eth,2017,19310435700.1672
eth,2018,19928882545.9291
eth,2019,19227216127.1899
eth,2020,17169672301.4214
fin,1975,8344513789.52902
fin,1976,8186515505.27125
fin,1977,8558189891.6784
fin,1978,9040621462.7973
fin,1979,12764543801.4116
fin,1980,17307371782.469
fin,1981,15910868926.3412
fin,1982,15163812868.0907
fin,1983,14540303121.6246
fin,1984,14279393135.3908
fin,1985,15401375931.306
fin,1986,17746722227.0678
fin,1987,22256630115.4397
fin,1988,26235332904.7894
fin,1989,29378690202.11029
fin,1990,33121593447.5984
fin,1991,27932426478.69329
fin,1992,27229102451.3955
fin,1993,23540743934.21
fin,1994,29061091263.5331
fin,1995,36903557508.1014
fin,1996,37443262955.7464
fin,1997,37117571743.4586
fin,1998,36702935591.2087
fin,1999,36675683773.8462
fin,2000,39807254504.47009
fin,2001,37806369534.9422
fin,2002,41105264682.9912
fin,2003,50984506401.0055
fin,2004,61915397995.823
fin,2005,72604959114.47238
fin,2006,84658648882.2128
fin,2007,100284204387.925
fin,2008,118212587750.88
fin,2009,86447295561.2229
fin,2010,92734443440.54829
fin,2011,109571716865.442
fin,2012,105096056892.48801
fin,2013,106050586950.69099
fin,2014,103423485627.297
fin,2015,84365529533.7825
fin,2016,86837943188.2072
fin,2017,95955454866.0119
fin,2018,109443352501.172
fin,2019,106663757758.983
fin,2020,96500073964.45081
fin,2021,115556196217.677
fji,1979,519346103.62614
fji,1980,616395818.99185
fji,1981,712779139.55923
fji,1982,595625282.60246
fji,1983,552162018.93587
fji,1984,519112997.11756
fji,1985,512589713.85992
fji,1986,536868517.12632
fji,1987,498127466.28434
fji,1988,572344156.94135
fji,1989,715348314.60674
fji,1990,899042817.1899
fji,1991,838530521.51475
fji,1992,842453574.51171
fji,1993,973877511.31002
fji,1994,1085631349.78229
fji,1995,1160037923.6786
fji,1996,1252832608.85057
fji,1997,1224513827.55814
fji,1998,966520984.15388
fji,1999,1043091959.12928
fji,2000,1101285492.43419
fji,2001,1061625251.64007
fji,2002,1077527795.80022
fji,2003,1449902835.34948
fji,2004,1749788231.50273
fji,2005,1894986713.2234
fji,2006,2091937136.59931
fji,2007,2093979069.23565
fji,2008,2606190819.51946
fji,2009,1710205509.32528
fji,2010,2006961092.73822
fji,2011,2466222543.94955
fji,2012,2549040559.80078
fji,2013,2906816841.65044
fji,2014,2840858965.65197
fji,2015,2447036834.3268
fji,2016,2496081238.47825
fji,2017,2732197073.01992
fji,2018,3093022834.23021
fji,2019,3206096176.53514
fji,2020,1972847902.59279
fra,1975,63023737217.9306
fra,1976,74122519519.3667
fra,1977,82526518878.3846
fra,1978,95884567404.5668
fra,1979,123951671475.578
fra,1980,154336085741.362
fra,1981,145119159555.68799
fra,1982,136070854467.591
fra,1983,125042194322.534
fra,1984,122977316105.696
fra,1985,127656201779.827
fra,1986,154895407887.58701
fra,1987,190836783005.423
fra,1988,212641715745.758
fra,1989,228723364498.54401
fra,1990,283183467768.01898
fra,1991,282575909682.87799
fra,1992,297718049908.21399
fra,1993,261063970052.49097
fra,1994,281236008891.216
fra,1995,333745840205.57001
fra,1996,334186085746.71503
fra,1997,323336263049.78302
fra,1998,345812275120.74701
fra,1999,365258177867.57599
fra,2000,377318221427.86096
fra,2001,373930489484.198
fra,2002,391097799391.06897
fra,2003,461568151466.49298
fra,2004,542250394117.50201
fra,2005,593171066049.78198
fra,2006,658695590245.71497
