geo,time,fr_inr_rinr
fji,2011,-1.76
fji,2012,3.32926
fji,2013,2.39664
fji,2014,-5.98774
fji,2015,3.18216
fji,2016,3.14118
fji,2017,3.98236
fji,2018,4.19184
fji,2019,3.56757
fji,2020,8.07948
fsm,1995,12.47189
fsm,1996,12.88941
fsm,1997,14.25596
fsm,1998,11.65997
fsm,1999,16.07573
fsm,2000,14.09898
fsm,2001,14.06519
fsm,2002,15.16653
fsm,2003,15.42027
fsm,2004,14.24024
fsm,2005,13.98475
fsm,2006,14.03593
fsm,2007,10.52113
fsm,2008,8.92658
fsm,2009,9.50857
fsm,2010,11.12614
fsm,2011,12.55405
fsm,2012,6.71894
fsm,2013,14.96772
fsm,2014,12.30404
fsm,2015,22.11128
fsm,2016,11.19885
fsm,2017,8.02906
fsm,2018,5.77189
fsm,2019,14.30566
fsm,2020,11.89344
gbr,1967,2.65769
gbr,1968,2.08012
gbr,1969,0.55388
gbr,1970,1.62049
gbr,1971,-0.44971
gbr,1972,0.29084
gbr,1973,-0.38268
gbr,1974,-5.26617
gbr,1975,-12.16741
gbr,1976,-3.48579
gbr,1977,-4.22004
gbr,1978,-2.12134
gbr,1979,-0.32589
gbr,1980,-2.83292
gbr,1981,1.51093
gbr,1982,4.20056
gbr,1983,4.4733
gbr,1984,4.42735
gbr,1985,6.38914
gbr,1986,6.29317
gbr,1987,4.07334
gbr,1988,3.73355
gbr,1989,5.47172
gbr,1990,6.37885
gbr,1991,4.95766
gbr,1992,6.04186
gbr,1993,3.19331
gbr,1994,4.01323
gbr,1995,-4.45629
gbr,1996,1.62782
gbr,1997,6.93666
gbr,1998,5.54688
gbr,1999,3.94909
gbr,2000,4.20201
gbr,2001,3.2119
gbr,2002,1.89741
gbr,2003,0.93313
gbr,2004,1.76441
gbr,2005,1.46678
gbr,2006,1.74033
gbr,2007,2.63841
gbr,2008,1.4015
gbr,2009,-1.05328
gbr,2010,-0.86431
gbr,2011,-1.53559
gbr,2012,-1.09425
gbr,2013,-1.70072
gbr,2014,-1.0733
geo,2003,19.65777
geo,2004,12.59343
geo,2005,8.90731
geo,2006,7.94038
geo,2007,6.96291
geo,2008,7.70884
geo,2009,20.4389
geo,2010,1.45009
geo,2011,5.77747
geo,2012,14.27774
geo,2013,12.08595
geo,2014,7.36603
geo,2015,6.28854
geo,2016,9.74631
geo,2017,2.75999
geo,2018,6.47586
geo,2019,5.3464
geo,2020,4.21278
gin,1987,-9.63381
gin,1988,-5.46933
gin,1989,-4.1414
gin,1990,3.31473
gin,1991,-1.04807
gin,1992,0.6178
gin,1993,23.66679
gin,1994,20.28237
gin,1995,14.67529
gin,1996,19.15786
gin,1997,18.79631
gin,1998,15.71538
gin,1999,15.01264
gin,2000,12.29996
gin,2001,10.93102
gmb,1985,-17.88548
gmb,1986,-8.90768
gmb,1987,7.94837
gmb,1988,18.08059
gmb,1989,11.515
gmb,1990,12.98221
gmb,1991,-45.94846
gmb,1992,24.32561
gmb,1993,19.91682
gmb,1994,20.45012
gmb,1995,20.27487
gmb,1996,15.80849
gmb,1997,33.46679
gmb,1998,18.93827
gmb,1999,27.0954
gmb,2000,21.31057
gmb,2001,21.80096
gmb,2002,12.32765
gmb,2003,14.5618
gmb,2004,-29.70806
gmb,2005,29.58576
gmb,2006,28.08085
gmb,2007,22.50815
gmb,2008,23.93164
gmb,2009,21.51563
gmb,2010,20.21469
gmb,2011,22.40356
gmb,2012,23.26044
gmb,2013,20.83094
gmb,2014,22.13468
gmb,2017,24.1319
gmb,2018,19.68012
gmb,2019,20.46217
gmb,2020,20.46247
gnb,2005,4.31617
gnb,2006,7.17238
gnb,2007,0.35508
gnb,2008,-6.66017
gnb,2009,7.62304
gnb,2010,2.08612
gnb,2011,-7.69581
gnb,2012,5.94022
gnb,2013,6.27817
gnb,2014,5.49474
gnb,2015,-6.19777
gnb,2016,-0.75535
gnb,2017,-0.75383
grd,1982,7.83563
grd,1983,10.78175
grd,1984,5.35873
grd,1985,4.27909
grd,1986,8.78351
grd,1987,7.84732
grd,1988,5.21165
grd,1989,3.05431
grd,1990,12.30759
grd,1991,5.27992
grd,1992,7.7026
grd,1993,9.76504
grd,1994,7.59495
grd,1995,7.78452
grd,1996,7.12835
grd,1997,9.28555
grd,1998,9.82388
grd,1999,10.38324
grd,2000,8.49301
grd,2001,7.87372
grd,2002,10.89653
grd,2003,12.13464
grd,2004,7.99138
grd,2005,7.39131
grd,2006,4.98861
grd,2007,7.26792
grd,2008,1.55892
grd,2009,11.00404
grd,2010,10.04711
grd,2011,10.43798
grd,2012,5.58027
grd,2013,6.16708
grd,2014,8.34811
grd,2015,6.03565
grd,2016,5.83653
grd,2017,6.68431
grd,2018,8.53451
grd,2019,4.23663
grd,2020,7.28027
gtm,1997,9.58841
gtm,1998,6.44893
gtm,1999,13.7756
gtm,2000,13.15318
gtm,2001,26.02785
gtm,2002,9.76338
gtm,2003,10.05741
gtm,2004,7.34455
gtm,2005,6.96982
gtm,2006,7.41195
gtm,2007,5.34127
gtm,2008,3.64159
gtm,2009,9.89283
gtm,2010,7.8032
gtm,2011,6.11383
gtm,2012,9.77862
gtm,2013,9.90635
gtm,2014,10.60956
gtm,2015,10.75585
gtm,2016,10.12049
gtm,2017,11.11202
gtm,2018,11.59578
gtm,2019,8.73859
gtm,2020,9.62602
guy,1981,8.77822
guy,1982,9.65711
guy,1983,5.58238
guy,1984,-3.58961
guy,1985,0.42782
guy,1986,2.41033
guy,1987,-27.54117
guy,1988,-6.93663
guy,1989,-54.69842
guy,1990,-15.14569
guy,1991,-43.05818
guy,1992,15.62142
guy,1993,2.06207
guy,1994,1.53418
guy,1995,6.11321
guy,1996,13.33847
guy,1997,15.37896
guy,1998,13.39943
guy,1999,5.3033
guy,2000,10.0535
guy,2001,16.63198
guy,2002,13.35648
guy,2003,9.81043
guy,2004,7.27362
guy,2005,6.41852
guy,2006,-58.32717
guy,2007,5.91421
guy,2008,4.43588
guy,2009,13.52531
guy,2010,9.78455
guy,2011,11.91083
guy,2012,8.832
guy,2013,14.11255
guy,2014,15.25949
guy,2015,9.54247
guy,2016,11.9946
guy,2017,10.66592
guy,2018,16.35999
guy,2019,7.30154
guy,2020,48.52023
hkg,1990,2.26383
hkg,1991,0.25313
hkg,1992,-2.33484
hkg,1993,-1.94546
hkg,1994,0.99112
hkg,1995,4.56718
hkg,1996,2.49059
hkg,1997,2.96475
hkg,1998,8.57142
hkg,1999,13.13358
hkg,2000,13.11005
hkg,2001,8.77343
hkg,2002,8.80556
hkg,2003,11.71125
hkg,2004,8.93243
hkg,2005,6.36797
hkg,2006,8.49692
hkg,2007,4.29043
hkg,2008,3.98001
hkg,2009,5.39567
hkg,2010,4.71658
hkg,2011,1.06076
hkg,2012,1.40539
hkg,2013,3.13081
hkg,2014,2.09011
hkg,2015,1.30877
hkg,2016,3.30818
hkg,2017,2.05721
hkg,2018,1.33528
hkg,2019,2.9957
hkg,2020,4.33736
hnd,1982,8.13064
hnd,1983,11.65091
hnd,1984,12.52721
hnd,1985,14.39927
hnd,1986,13.69644
hnd,1987,13.00747
hnd,1988,5.67653
hnd,1989,3.51675
hnd,1990,-6.36651
hnd,1991,-3.49109
hnd,1992,17.37092
hnd,1993,10.05307
hnd,1994,2.74949
hnd,1995,2.61574
hnd,1996,9.77049
hnd,1997,13.05954
hnd,1998,18.48929
hnd,1999,20.98687
hnd,2000,17.43691
hnd,2001,14.50702
hnd,2002,16.70233
hnd,2003,14.22507
hnd,2004,12.61077
hnd,2005,10.76809
hnd,2006,11.47428
hnd,2007,9.35939
hnd,2008,9.41284
hnd,2009,10.95296
hnd,2010,13.55479
hnd,2011,9.97181
hnd,2012,14.35696
hnd,2013,18.45328
hnd,2014,12.88062
hnd,2015,12.83498
hnd,2016,15.09854
hnd,2017,14.10913
hnd,2018,15.55408
hnd,2019,12.68884
hnd,2020,11.8269
hrv,1996,17.9263
hrv,1997,8.02601
hrv,1998,6.98048
hrv,1999,11.05462
hrv,2000,7.41151
hrv,2001,5.10634
hrv,2002,8.67022
hrv,2003,6.97284
hrv,2004,7.82519
hrv,2005,7.82512
hrv,2006,5.82083
hrv,2007,4.85985
hrv,2008,4.32613
hrv,2009,8.34146
hrv,2010,9.36023
hrv,2011,7.85418
hrv,2012,7.94221
hrv,2013,8.40828
hrv,2014,8.41833
hti,1994,-29.48664
hti,1995,-2.56083
hti,1996,9.18801
hti,1997,1.36215
hti,1998,1.39508
hti,1999,7.53269
hti,2000,-39.12982
hti,2001,4.06334
hti,2002,9.60985
hti,2003,7.11891
hti,2004,0.70497
hti,2005,8.62185
hti,2006,15.58067
hti,2007,12.76106
hti,2008,7.35265
hti,2009,5.65895
hti,2010,9.39332
hti,2011,6.98736
hti,2012,0.67128
hti,2013,0.59712
hti,2014,7.1943
hti,2015,8.63191
hti,2016,-1.67376
hti,2017,-1.10188
hti,2018,5.4286
hti,2019,-2.917
hti,2020,-4.93149
hun,1992,9.4979
hun,1993,3.41903
hun,1994,6.61885
hun,1995,4.63617
hun,1996,4.41076
hun,1997,1.25217
hun,1998,4.84125
hun,1999,7.60394
hun,2000,2.75271
hun,2001,0.96366
hun,2002,1.92186
hun,2003,3.94469
hun,2004,7.35502
hun,2005,5.76022
hun,2006,4.25983
hun,2007,3.45556
hun,2008,5.12987
hun,2009,6.56126
hun,2010,4.92836
hun,2011,6.2654
hun,2012,5.93659
hun,2013,3.38953
hun,2014,0.72333
hun,2015,0.12253
hun,2016,0.75818
hun,2017,-2.44949
hun,2018,-3.21948
hun,2019,-2.83786
hun,2020,-3.73685
idn,1986,18.8261
idn,1987,4.88161
idn,1988,13.44282
idn,1989,11.15599
idn,1990,10.75316
idn,1991,15.41487
idn,1992,15.60691
idn,1993,1.20357
idn,1994,9.26308
idn,1995,8.16295
idn,1996,9.69942
idn,1997,8.21357
idn,1998,-24.60017
idn,1999,11.82653
idn,2000,-1.65421
idn,2001,3.71999
idn,2002,12.32241
idn,2003,10.85207
idn,2004,5.13441
idn,2005,-0.24574
idn,2006,1.65815
idn,2007,2.33967
idn,2008,-3.85225
idn,2009,5.74795
idn,2010,-1.7461
idn,2011,4.59438
idn,2012,7.75019
idn,2013,6.37493
idn,2014,6.79212
idn,2015,8.34991
idn,2016,9.22443
idn,2017,6.50156
idn,2018,6.47125
idn,2019,8.62907
idn,2020,10.04612
ind,1978,10.77463
ind,1979,-1.06115
ind,1980,4.47651
ind,1981,5.11824
ind,1982,7.77471
ind,1983,7.32099
ind,1984,7.9471
ind,1985,8.68167
ind,1986,9.09322
ind,1987,6.56018
ind,1988,7.63863
ind,1989,7.43584
ind,1990,5.26953
ind,1991,3.62472
ind,1992,9.13275
ind,1993,5.81478
ind,1994,4.33711
ind,1995,5.86418
ind,1996,7.79299
ind,1997,6.90958
ind,1998,5.12128
ind,1999,9.19125
ind,2000,8.34261
ind,2001,8.59145
ind,2002,7.90718
ind,2003,7.30788
ind,2004,4.91013
ind,2005,4.85515
ind,2006,2.57061
ind,2007,5.68184
ind,2008,3.77176
ind,2009,4.80859
ind,2010,-1.98386
ind,2011,1.31798
ind,2012,2.47352
ind,2013,3.86599
ind,2014,6.69518
ind,2015,7.55649
ind,2016,6.23271
ind,2017,5.32761
ind,2018,5.51096
ind,2019,5.69709
ind,2020,4.33826
irn,2004,-6.41929
irn,2005,-3.46702
irn,2006,-0.50845
irn,2007,-8.89795
irn,2008,-6.21492
irn,2009,7.07609
irn,2010,-3.35048
irn,2011,-10.29794
irn,2012,-10.4955
irn,2013,-18.12194
irn,2014,2.85271
irn,2015,13.72186
irn,2016,16.13351
irq,2002,6.32229
irq,2003,1.00249
irq,2004,-3.44782
irq,2005,-16.51814
irq,2006,-7.04601
irq,2007,3.79314
irq,2008,-8.41972
irq,2009,44.33097
irq,2010,-1.92209
irq,2011,-8.46792
irq,2012,10.90655
irq,2013,13.58817
irq,2014,15.89853
irq,2015,60.87671
irq,2016,26.39971
isl,1996,9.71324
isl,1997,9.86583
isl,1998,7.70535
isl,1999,9.46977
isl,2000,12.28092
isl,2001,8.50592
isl,2002,8.96792
isl,2003,11.40205
isl,2004,9.09827
isl,2005,11.36329
isl,2006,8.55513
isl,2007,14.33645
isl,2008,7.14395
isl,2009,7.38502
isl,2010,3.65537
isl,2011,4.46319
isl,2012,4.72101
isl,2013,5.90174
isl,2014,3.45764
isl,2015,1.46668
isl,2016,5.84369
isl,2017,6.26018
isl,2018,4.19087
isl,2019,2.25699
isl,2020,2.46512
isr,2013,2.63547
isr,2014,3.29487
isr,2015,0.93542
isr,2016,2.84375
isr,2017,3.49921
isr,2018,2.56755
isr,2019,1.61811
isr,2020,2.40267
ita,1989,8.29135
ita,1990,5.45218
ita,1991,6.5858
ita,1992,11.64704
ita,1993,10.34007
ita,1994,8.15256
ita,1995,7.92064
ita,1996,7.95225
ita,1997,7.74331
ita,1998,6.09407
ita,1999,4.73664
ita,2000,5.13825
ita,2001,4.1289
ita,2002,3.15874
ita,2003,2.60068
ita,2004,2.76223
ita,2005,3.23827
ita,2006,3.42417
ita,2007,3.76243
ita,2008,4.33259
ita,2009,3.02701
ita,2010,3.57969
ita,2011,2.94466
ita,2012,3.6192
ita,2013,3.95121
ita,2014,3.91765
ita,2015,3.16787
ita,2016,2.33533
ita,2017,2.25809
ita,2018,1.59483
ita,2019,1.67212
ita,2020,1.14734
jam,1976,2.36181
jam,1977,1.21659
jam,1978,-10.18442
jam,1979,-1.66205
jam,1980,-2.24425
jam,1981,7.14889
jam,1982,7.49994
jam,1983,0.00733
jam,1984,-12.79071
jam,1985,-2.81105
jam,1986,0.37748
jam,1987,13.19593
jam,1988,11.72209
jam,1989,11.43398
jam,1990,4.30295
jam,1991,-8.57406
jam,1992,-9.5124
jam,1993,-5.9518
jam,1994,13.99637
jam,1995,14.68989
jam,1996,17.63413
jam,1997,21.21681
jam,1998,19.00286
jam,1999,18.78945
jam,2000,11.53955
jam,2001,11.87315
jam,2002,8.63356
jam,2003,6.50631
jam,2004,4.67745
jam,2005,5.28587
jam,2006,8.07942
jam,2007,5.27906
jam,2008,2.88782
jam,2009,4.27696
jam,2010,9.69328
jam,2011,12.9618
jam,2012,10.37456
jam,2013,8.57868
jam,2014,9.6203
jam,2015,9.67712
jam,2016,11.29742
jam,2017,7.84174
jam,2018,8.66802
jam,2019,9.51319
jam,2020,8.21353
jor,1997,10.96631
jor,1998,6.23501
jor,1999,12.75881
jor,2000,12.2573
jor,2001,10.07802
jor,2002,9.17164
jor,2003,6.99812
jor,2004,5.00988
jor,2005,5.48991
jor,2006,-2.23554
jor,2007,3.45213
jor,2008,-11.79707
jor,2009,5.89858
jor,2010,0.87596
jor,2011,2.64641
jor,2012,3.9902
jor,2013,2.70047
jor,2014,5.36001
jor,2015,6.17298
jor,2016,6.66225
jor,2017,6.60338
jor,2018,6.83361
jor,2019,6.87944
jor,2020,7.76326
jpn,1993,4.27091
jpn,1994,1.95124
jpn,1995,4.05049
jpn,1996,3.11725
jpn,1997,1.93461
jpn,1998,2.34822
jpn,1999,3.44463
jpn,2000,3.44952
jpn,2001,3.0878
jpn,2002,3.30182
jpn,2003,3.48583
jpn,2004,2.92424
jpn,2005,2.90563
jpn,2006,2.54882
jpn,2007,2.60688
jpn,2008,2.84698
jpn,2009,2.30603
jpn,2010,3.54576
jpn,2011,3.17449
jpn,2012,2.18008
jpn,2013,1.66402
jpn,2014,-0.45938
jpn,2015,-0.94844
jpn,2016,0.62219
jpn,2017,1.06914
ken,1971,20.06939
ken,1972,7.70193
ken,1973,-1.09238
ken,1974,-5.64353
ken,1975,-1.64091
ken,1976,-7.49008
ken,1977,-5.90234
ken,1978,6.7122
ken,1979,4.12856
ken,1980,0.94259
ken,1981,1.41051
ken,1982,2.60541
ken,1983,3.57239
ken,1984,3.83512
ken,1985,5.25754
ken,1986,4.8645
ken,1987,8.15739
ken,1988,8.02623
ken,1989,6.81521
ken,1990,7.3328
ken,1991,5.74551
ken,1992,1.82533
ken,1993,3.41347
ken,1994,16.42811
ken,1995,15.80165
ken,1996,-5.77659
ken,1997,16.87957
ken,1998,21.09633
ken,1999,17.45405
ken,2000,15.32743
ken,2001,17.8125
ken,2002,17.35814
ken,2003,9.77051
ken,2004,5.04526
ken,2005,7.60999
ken,2006,-8.00987
ken,2007,4.81909
ken,2008,-0.985
ken,2009,-10.096
ken,2010,12.52696
ken,2011,4.52619
ken,2012,9.31351
ken,2013,9.29395
ken,2014,8.24908
ken,2015,6.26881
ken,2016,10.11813
ken,2017,5.6339
ken,2018,8.46861
ken,2019,7.50638
ken,2020,6.47812
kgz,1996,20.1215
kgz,1997,36.81333
kgz,1998,43.87353
kgz,1999,15.5821
kgz,2000,23.0504
kgz,2001,30.52082
kgz,2002,33.19094
kgz,2003,19.30883
kgz,2004,17.34747
kgz,2005,13.41397
kgz,2006,12.50607
kgz,2007,7.26173
kgz,2008,3.01912
kgz,2009,21.7404
kgz,2010,12.43804
kgz,2011,1.05899
kgz,2012,13.19759
kgz,2013,17.59059
kgz,2014,10.80872
kgz,2015,19.53336
kgz,2016,17.42688
kgz,2017,12.68918
kgz,2018,15.53034
kgz,2019,14.47567
kgz,2020,10.66175
kna,1980,0.71777
kna,1981,-6.72145
kna,1982,2.6177
kna,1983,8.74662
kna,1984,5.01193
kna,1985,7.01326
kna,1986,4.8814
kna,1987,4.9709
kna,1988,3.71417
kna,1989,5.38535
kna,1990,3.51071
kna,1991,7.59785
kna,1992,5.1916
kna,1993,8.12666
kna,1994,4.39598
kna,1995,10.02909
kna,1996,10.21314
kna,1997,5.95691
kna,1998,8.38696
kna,1999,8.2005
kna,2000,17.88365
kna,2001,7.49337
kna,2002,7.16794
kna,2003,10.37384
kna,2004,6.1762
kna,2005,11.85116
kna,2006,-4.26351
kna,2007,2.77749
kna,2008,5.84413
kna,2009,4.82041
kna,2010,6.20716
kna,2011,3.59787
kna,2012,8.61508
kna,2013,9.26032
kna,2014,6.4178
kna,2015,9.63857
kna,2016,13.33573
kna,2017,4.6936
kna,2018,9.95427
kna,2019,5.30657
kna,2020,9.44421
kor,1996,6.67974
kor,1997,7.57032
kor,1998,10.34041
kor,1999,10.75797
kor,2000,7.44714
kor,2001,4.08765
kor,2002,3.62604
kor,2003,2.69374
kor,2004,2.69208
kor,2005,4.50502
kor,2006,6.22459
kor,2007,4.03486
kor,2008,4.22269
kor,2009,1.96945
kor,2010,2.70025
kor,2011,4.41899
kor,2012,4.09279
kor,2013,3.58824
kor,2014,3.32627
kor,2015,0.337
kor,2016,1.35456
kor,2017,1.22662
kor,2018,3.16427
kor,2019,4.32143
kor,2020,1.46946
kos,2009,17.7251
kos,2010,7.49433
kos,2011,7.02827
kos,2012,8.82917
kos,2013,11.42664
kos,2014,8.87149
kos,2015,7.6656
kos,2016,6.61597
kos,2017,6.36471
kos,2018,5.07901
kwt,1993,16.56318
kwt,1994,14.31943
kwt,1995,3.35588
kwt,1996,-5.83446
kwt,1997,14.18069
kwt,1998,31.4923
kwt,1999,-8.0682
kwt,2000,-9.67049
kwt,2001,16.90807
kwt,2002,1.26861
kwt,2003,0.47294
kwt,2004,-5.14911
kwt,2005,-11.72098
kwt,2006,-6.53955
kwt,2007,4.05429
kwt,2008,-9.31205
kwt,2009,28.15808
kwt,2010,-5.11388
kwt,2011,-10.28946
kwt,2012,-2.30357
kwt,2013,4.32879
kwt,2014,11.82552
kwt,2015,40.8599
kwt,2016,12.14502
kwt,2017,-9.9252
kwt,2018,-6.88957
kwt,2019,6.23091
kwt,2020,21.19328
lao,1991,11.5323
lao,1992,18.87483
lao,1993,12.72449
lao,1994,15.134
lao,1995,5.00031
lao,1996,11.67269
lao,1998,-29.93214
lao,1999,-42.09865
lao,2000,5.77112
lao,2001,15.8895
lao,2002,21.6471
lao,2003,15.02856
lao,2004,16.7671
lao,2005,16.74609
lao,2006,17.32312
lao,2007,19.60355
lao,2008,13.90416
lao,2009,28.544
lao,2010,12.28603
lbn,1989,-19.15345
lbn,1990,21.1604
lbn,1991,-6.53197
lbn,1992,-28.98591
lbn,1993,3.03449
lbn,1994,14.84184
lbn,1995,12.65988
lbn,1996,23.06925
lbn,1997,7.83818
lbn,1999,18.51498
lbn,2000,20.67041
lbn,2001,19.00416
lbn,2002,11.11435
lbn,2003,11.66595
lbn,2004,12.19354
lbn,2005,11.82784
lbn,2006,9.29738
lbn,2007,6.90653
lbn,2008,2.26059
lbn,2009,-0.64942
lbn,2010,7.71343
lbn,2011,4.43104
lbn,2012,-0.28746
lbn,2013,4.61339
lbn,2014,7.11129
lbn,2015,3.55607
lbn,2016,7.23062
lbn,2017,5.17884
lbn,2018,3.4523
lbn,2019,5.89854
lbr,2001,21.26685
lbr,2002,21.90278
lbr,2003,1.33768
lbr,2004,1.05851
lbr,2005,16.46265
lbr,2006,5.83463
lbr,2007,2.7036
lbr,2008,-2.49588
lbr,2009,17.38282
lbr,2010,7.25787
lbr,2011,2.54895
lbr,2012,5.30735
lbr,2013,8.37899
lbr,2014,12.58084
lbr,2015,13.53546
lbr,2016,6.18572
lbr,2017,16.2947
lby,2000,-5.56623
lby,2001,-0.17252
lby,2002,-15.91173
lby,2003,-6.43795
lby,2004,-13.47577
lby,2005,-17.45648
lby,2006,-2.85707
lby,2007,-4.52185
lby,2008,-12.9932
lby,2009,41.92525
lby,2010,-7.14873
lby,2011,-10.35995
lby,2012,-2.73504
lby,2013,13.57296
lby,2014,28.18812
lca,1981,5.9131
lca,1982,23.11126
lca,1983,11.04926
lca,1984,-4.14422
lca,1985,9.86814
lca,1986,9.83382
lca,1987,5.57319
lca,1988,10.49697
lca,1989,6.3504
lca,1990,2.68132
lca,1991,6.08979
lca,1992,10.87547
lca,1993,10.70223
lca,1994,8.26775
lca,1995,7.25036
lca,1996,12.30265
lca,1997,9.53409
lca,1998,8.76068
lca,1999,10.22055
lca,2000,11.81528
lca,2001,14.01283
lca,2002,12.12586
lca,2003,9.2875
lca,2004,10.28978
lca,2005,3.46911
lca,2006,5.3324
lca,2007,6.30461
lca,2008,7.3656
lca,2009,10.231
lca,2010,5.94624
lca,2011,9.39482
lca,2012,7.3644
lca,2013,1.82741
lca,2014,5.20729
lca,2015,4.23003
lca,2016,8.96644
lca,2017,4.76267
lca,2018,7.5907
lca,2019,4.92697
lca,2020,11.79599
lka,2001,0.51485
lka,2002,4.67659
lka,2003,1.46868
lka,2004,0.61136
lka,2005,0.31285
lka,2006,1.41356
lka,2007,2.67321
lka,2008,2.20469
lka,2009,9.24801
lka,2010,-10.2458
lka,2011,5.37444
lka,2012,2.21414
lka,2013,5.85147
lka,2014,4.78602
lka,2015,6.26778
lka,2016,5.38919
lka,2017,4.0128
lka,2018,7.44271
lka,2019,8.28198
lso,1980,-21.53231
lso,1981,2.1522
lso,1982,22.96716
lso,1983,3.45996
lso,1984,8.76977
lso,1985,0.80777
lso,1986,-2.44002
lso,1987,-0.54663
lso,1988,-5.34175
lso,1989,3.40538
lso,1990,7.52073
lso,1991,1.84404
lso,1992,3.78361
lso,1993,4.07497
lso,1994,6.01611
lso,1995,3.15422
lso,1996,11.04346
lso,1997,8.26865
lso,1998,9.22495
lso,1999,10.10924
lso,2000,10.17067
lso,2001,4.55815
lso,2002,2.54194
lso,2003,13.25297
lso,2004,2.53157
lso,2005,5.46985
lso,2006,2.6071
lso,2007,22.31236
lso,2008,-0.45952
lso,2009,10.40748
lso,2010,5.58126
lso,2011,0.91282
lso,2012,7.76888
lso,2013,-0.32635
lso,2014,-3.24085
lso,2015,0.33352
lso,2016,11.90559
lso,2017,9.3738
lso,2018,1.57938
lso,2019,7.93726
lso,2020,9.01135
mac,1986,0.83777
mac,1987,-4.58791
mac,1988,-0.72841
mac,1989,-1.71078
mac,1990,-0.4748
mac,1991,-2.00176
mac,1992,-6.52695
mac,1993,-2.772
mac,1994,1.12358
mac,1995,1.58803
mac,1996,7.12872
mac,1997,7.93464
mac,1998,13.1696
mac,1999,10.77648
mac,2000,11.84308
mac,2001,9.60966
mac,2002,7.54607
mac,2003,5.94657
mac,2004,4.00108
mac,2005,1.40163
mac,2006,0.94166
mac,2007,-0.87672
mac,2008,-4.22131
mac,2009,4.28809
mac,2010,0.43845
mac,2011,-2.08455
mac,2012,-1.56269
mac,2013,-2.30448
mac,2014,-3.20106
mac,2015,0.70415
mac,2016,4.35091
mac,2017,3.03467
mac,2018,1.68818
mac,2019,2.8837
mac,2020,5.50982
mda,1996,6.89445
mda,1997,18.50801
mda,1998,19.51666
mda,1999,-3.03807
mda,2000,5.06399
mda,2001,14.81401
mda,2002,12.4689
mda,2003,3.85074
mda,2004,11.99333
mda,2005,9.06925
mda,2006,4.15294
mda,2007,2.51602
mda,2008,10.81972
mda,2009,17.98462
mda,2010,-12.71141
mda,2011,5.77428
mda,2012,5.57968
mda,2013,8.05428
mda,2014,4.38197
mda,2015,4.18464
mda,2016,8.14007
mda,2017,3.87051
mda,2018,5.4928
mda,2019,2.70385
mda,2020,2.59129
mdg,1989,12.13869
mdg,1990,12.46331
mdg,1991,15.60235
mdg,1992,9.10619
mdg,1993,14.23774
mdg,1994,-7.7086
mdg,1995,-9.58288
mdg,1996,13.14218
mdg,1997,24.73047
mdg,1998,19.57446
mdg,1999,18.71538
mdg,2000,13.71749
mdg,2001,16.29314
mdg,2002,7.51209
mdg,2003,26.40393
mdg,2004,9.30773
mdg,2005,6.34584
mdg,2006,15.69473
mdg,2007,27.18976
mdg,2008,33.97056
mdg,2009,35.24764
mdg,2010,32.4641
mdg,2011,38.15134
mdg,2012,48.03324
mdg,2013,50.7601
mdg,2014,49.9085
mdg,2015,47.14666
mdg,2016,46.84277
mdg,2017,52.43679
mdg,2018,43.48334
mdg,2019,39.87709
mdg,2020,42.65883
mdv,1996,6.0501
mdv,1997,6.61643
mdv,1998,12.26571
mdv,1999,6.2319
mdv,2000,7.34144
mdv,2001,-27.41666
mdv,2002,9.37567
mdv,2003,6.92866
mdv,2004,0.25967
mdv,2005,1.00536
mdv,2006,2.69151
mdv,2007,0.12489
mdv,2008,-0.71539
mdv,2009,-0.92664
mdv,2010,7.28452
mdv,2011,-2.16431
mdv,2012,3.47158
mdv,2013,4.42689
mdv,2014,6.47606
mdv,2015,2.93833
mdv,2016,10.51583
mdv,2017,8.64802
mdv,2018,7.29714
mdv,2019,12.74258
mdv,2020,11.1997
mex,1993,-13.17395
mex,1994,9.64015
mex,1995,15.1425
mex,1996,7.77611
mex,1997,2.85918
mex,1998,9.4678
mex,1999,6.5801
mex,2000,5.19659
mex,2001,6.36874
mex,2002,2.56624
mex,2003,2.86722
mex,2004,-0.48478
mex,2005,3.60908
mex,2006,1.05519
mex,2007,1.67482
mex,2008,2.38598
mex,2009,2.99895
mex,2010,0.7037
mex,2011,-0.88059
mex,2012,0.59088
mex,2013,2.6998
mex,2014,-0.8503
mex,2015,0.58743
mex,2016,-0.80594
mex,2017,0.58081
mex,2018,2.94778
mex,2019,4.12363
mex,2020,3.33794
mkd,2005,7.26517
mkd,2006,8.04241
mkd,2007,5.65017
mkd,2008,4.49411
mkd,2009,10.84274
mkd,2010,8.48143
mkd,2011,5.66723
mkd,2012,7.98522
mkd,2013,3.83127
mkd,2014,6.22807
mkd,2015,5.34576
mkd,2016,3.43337
mkd,2017,3.69589
mkd,2018,2.09838
mkd,2019,4.70039
mkd,2020,4.02011
mli,2005,1.09529
mli,2006,0.08581
mli,2007,0.18805
mli,2008,-2.13673
mli,2009,0.32643
mli,2010,0.71704
mli,2011,-6.17471
mli,2012,0.41466
mli,2013,4.60482
mli,2014,4.01871
mli,2015,2.20702
mli,2016,3.8913
mli,2017,3.1449
mlt,1995,-1.4873
mlt,1996,6.60961
mlt,1997,6.97094
mlt,1998,6.78392
mlt,1999,6.88085
mlt,2000,18.38007
