geo,time,gc_xpn_totl_gd_zs
mng,2002,21.69714
mng,2003,24.60041
mng,2006,23.34789
mng,2007,23.20669
mng,2008,25.46117
mng,2009,26.45851
mng,2010,22.9058
mng,2011,24.43069
mng,2012,27.07483
mng,2013,23.66882
mng,2014,23.73322
mng,2015,24.31308
mng,2016,27.39856
mng,2017,23.70151
mng,2018,22.50063
moz,2010,20.16303
moz,2011,21.64687
moz,2012,22.70243
moz,2016,18.72476
moz,2017,17.68642
moz,2018,19.87709
moz,2019,20.20309
mus,1976,22.20876
mus,1977,23.88644
mus,1978,24.6852
mus,1979,24.82723
mus,1980,24.31758
mus,1981,25.64894
mus,1982,25.94797
mus,1983,25.83719
mus,1984,24.21588
mus,1985,22.89806
mus,1986,20.44162
mus,1987,18.77343
mus,1988,19.73225
mus,1989,19.43229
mus,1990,18.96552
mus,1991,18.69248
mus,1992,18.99246
mus,1993,17.54048
mus,1994,18.78318
mus,1995,18.85029
mus,1996,18.78083
mus,1997,19.81953
mus,1998,19.49991
mus,1999,21.67828
mus,2000,20.09229
mus,2001,20.03172
mus,2002,19.97562
mus,2003,19.65012
mus,2004,20.13976
mus,2005,20.16025
mus,2006,19.56445
mus,2007,18.30862
mus,2008,18.03489
mus,2009,20.9535
mus,2010,22.01843
mus,2011,20.4
mus,2012,20.35632
mus,2013,21.87613
mus,2014,22.28734
mus,2015,11.69816
mus,2016,23.74917
mus,2017,22.98291
mus,2018,23.45766
mus,2019,23.47713
mwi,2009,22.82987
mwi,2010,18.48137
mwi,2011,18.22909
mwi,2012,17.27658
mwi,2013,18.9074
mwi,2014,20.4693
mwi,2015,18.67298
mwi,2016,17.9498
mwi,2017,13.24447
mwi,2018,14.91947
mwi,2019,14.77553
mwi,2020,15.93434
mys,1996,18.68901
mys,1997,16.99037
mys,1998,16.81277
mys,1999,18.58401
mys,2000,16.51219
mys,2001,18.74539
mys,2002,17.6745
mys,2003,17.62619
mys,2004,18.88691
mys,2005,17.6867
mys,2006,17.71908
mys,2007,18.11882
mys,2008,19.56799
mys,2009,21.67131
mys,2010,18.23193
mys,2011,19.73478
mys,2012,20.97988
mys,2013,20.60212
mys,2014,19.68354
mys,2015,18.29104
mys,2016,16.76382
mys,2017,15.82582
mys,2018,15.92205
mys,2019,17.35265
nam,1991,30.12821
nam,1992,29.5766
nam,1999,29.25256
nam,2000,28.1214
nam,2001,28.89654
nam,2002,27.33958
nam,2003,28.67609
nam,2004,25.60285
nam,2005,25.40736
nam,2006,23.9829
nam,2007,22.94774
nam,2008,25.16242
nam,2009,27.04362
nam,2010,28.10211
nam,2011,34.19764
nam,2012,31.68809
nam,2013,35.44843
nam,2014,37.15193
nam,2015,38.00107
nam,2016,35.40333
nam,2017,36.63069
nam,2018,33.10124
nam,2019,24.6402
ner,1976,9.98793
ner,1977,8.8586
ner,1978,9.45014
ner,1979,9.17874
ner,1980,10.16453
nic,1990,65.22712
nic,1991,23.7308
nic,1992,24.40038
nic,1993,25.17354
nic,1994,11.31087
nic,1995,10.92206
nic,1996,10.80335
nic,1997,11.2952
nic,1998,11.44818
nic,1999,12.68297
nic,2000,12.69323
nic,2001,14.41521
nic,2002,12.20112
nic,2003,13.15269
nic,2004,12.92367
nic,2005,13.71756
nic,2006,15.078
nic,2007,14.69429
nic,2008,15.20748
nic,2009,15.49742
nic,2010,14.99331
nic,2011,14.97517
nic,2012,15.22888
nic,2013,15.09069
nic,2014,15.42778
nic,2015,15.92433
nic,2016,16.39378
nic,2017,16.52231
nic,2018,16.84724
nic,2019,16.56635
nld,1973,34.92824
nld,1974,35.84936
nld,1975,40.75277
nld,1976,40.9883
nld,1977,42.35018
nld,1978,43.37545
nld,1979,44.71684
nld,1980,45.5491
nld,1981,46.7895
nld,1982,49.4615
nld,1983,50.23323
nld,1984,49.27252
nld,1985,48.57107
nld,1986,48.75956
nld,1987,50.00623
nld,1988,47.89555
nld,1989,46.22546
nld,1990,45.39243
nld,1991,45.73058
nld,1992,46.20924
nld,1993,46.48485
nld,1994,45.49777
nld,1995,47.82262
nld,1996,41.21523
nld,1997,40.36922
nld,1998,38.76336
nld,1999,37.59199
nld,2000,36.47731
nld,2001,36.99772
nld,2002,37.2896
nld,2003,38.2046
nld,2004,37.40416
nld,2005,36.5535
nld,2006,37.47712
nld,2007,36.91038
nld,2008,37.3266
nld,2009,41.3687
nld,2010,41.56546
nld,2011,41.07531
nld,2012,41.29924
nld,2013,41.41413
nld,2014,40.95137
nld,2015,39.94388
nld,2016,38.98865
nld,2017,37.79754
nld,2018,37.67466
nld,2019,37.31457
nor,1972,28.32672
nor,1973,28.21948
nor,1974,28.27057
nor,1975,29.00104
nor,1976,31.24634
nor,1977,31.76523
nor,1978,33.36039
nor,1979,33.52994
nor,1980,32.64306
nor,1981,32.62158
nor,1982,33.21115
nor,1983,33.09545
nor,1984,32.00069
nor,1985,31.4517
nor,1986,33.88084
nor,1987,34.86734
nor,1988,36.22554
nor,1989,36.74797
nor,1990,38.09484
nor,1991,38.62549
nor,1992,39.73149
nor,1993,39.01321
nor,1994,38.35828
nor,1995,37.95624
nor,1996,35.98683
nor,1997,34.39983
nor,1998,35.90878
nor,1999,35.07829
nor,2000,32.00109
nor,2001,32.65244
nor,2002,37.62122
nor,2003,37.37333
nor,2004,35.35597
nor,2005,33.26167
nor,2006,32.20979
nor,2007,32.1387
nor,2008,30.85145
nor,2009,35.57635
nor,2010,34.91099
nor,2011,34.35263
nor,2012,33.94551
nor,2013,34.40609
nor,2014,35.84396
nor,2015,38.38439
nor,2016,39.96801
nor,2017,39.02015
nor,2018,37.45859
nor,2019,39.0604
npl,2004,14.59634
npl,2010,15.6352
npl,2011,13.90706
npl,2012,13.83934
npl,2013,12.69044
npl,2014,13.58299
npl,2015,13.9898
npl,2016,14.22711
npl,2017,16.85382
npl,2018,20.16579
npl,2019,21.70187
nru,2014,82.18761
nru,2015,93.32899
nru,2016,86.84545
nru,2017,90.5734
nru,2018,82.85421
nzl,1972,25.91463
nzl,1973,26.06238
nzl,1974,27.66568
nzl,1975,31.41904
nzl,1976,28.50186
nzl,1977,31.38784
nzl,1978,34.16244
nzl,1979,33.84229
nzl,1980,34.95392
nzl,1981,36.22136
nzl,1982,37.26566
nzl,1983,36.58385
nzl,1984,37.16884
nzl,1985,36.14168
nzl,1986,37.47002
nzl,1987,41.08358
nzl,1988,39.18616
nzl,2001,31.55129
nzl,2002,30.72579
nzl,2003,31.21734
nzl,2004,30.43646
nzl,2005,30.9857
nzl,2006,31.38532
nzl,2007,31.31037
nzl,2008,32.63677
nzl,2009,34.13503
nzl,2010,34.23279
nzl,2011,40.08704
nzl,2012,35.03124
nzl,2013,33.09211
nzl,2014,32.36028
nzl,2015,31.54391
nzl,2016,30.72086
nzl,2017,29.86584
nzl,2018,29.6511
nzl,2019,30.07998
pan,2014,13.30069
pan,2015,14.43321
pan,2016,14.13333
pan,2017,14.41806
pan,2018,14.09179
per,1972,12.65359
per,1973,13.16153
per,1974,11.74668
per,1975,13.60594
per,1976,14.23091
per,1977,13.22246
per,1978,15.66748
per,1979,13.33271
per,1980,18.76341
per,1981,17.39144
per,1982,16.43739
per,1983,18.30502
per,1984,17.41944
per,1985,17.03384
per,1986,16.93624
per,1987,15.85219
per,1988,13.21294
per,1989,12.97759
per,1990,19.4571
per,1991,14.56902
per,1992,17.15502
per,1993,15.30934
per,1994,15.43026
per,1995,17.50181
per,1996,17.04991
per,1997,16.62542
per,1998,16.92434
per,1999,17.81813
per,2000,18.42129
per,2001,18.24399
per,2002,17.61343
per,2003,17.77084
per,2004,17.38337
per,2005,18.02013
per,2006,17.07768
per,2007,18.1434
per,2008,17.82363
per,2009,18.48358
per,2010,17.82234
per,2011,17.62788
per,2012,17.91779
per,2013,18.95835
per,2014,20.51142
per,2015,20.56758
per,2016,19.18803
per,2017,20.0177
per,2018,19.72111
per,2019,20.47913
phl,1990,14.7072
phl,1991,14.02698
phl,1992,14.20698
phl,1993,13.94199
phl,2000,15.70435
phl,2001,16.37616
phl,2002,16.23982
phl,2003,16.30399
phl,2004,15.24836
phl,2005,16.50758
phl,2006,14.57463
phl,2007,13.88809
phl,2008,13.5816
phl,2009,14.50949
phl,2010,13.79369
phl,2011,13.52119
phl,2012,13.54548
phl,2013,13.20715
phl,2014,12.82165
phl,2015,13.47674
phl,2016,13.43515
phl,2017,13.61316
phl,2018,14.21256
phl,2019,14.83598
plw,2008,50.97158
plw,2009,51.27911
plw,2010,50.58347
plw,2011,53.11774
plw,2012,54.47867
plw,2013,49.67629
plw,2014,46.74166
plw,2015,40.02121
plw,2016,41.39741
plw,2017,42.32375
plw,2018,41.19295
plw,2019,45.33896
png,1990,31.15175
png,1991,30.00166
png,1992,29.0521
png,1993,29.9848
png,1994,27.01566
png,1995,24.53864
png,1996,25.78411
png,1997,27.27954
png,1998,24.07696
png,1999,29.33112
png,2000,30.04703
png,2001,26.9231
png,2002,22.09391
png,2014,21.75115
png,2015,20.22957
png,2016,18.38751
png,2017,16.58299
png,2018,18.30991
png,2019,19.14287
pol,1994,35.97529
pol,1995,41.87967
pol,1996,47.622
pol,1997,40.49183
pol,1998,39.09913
pol,1999,38.57382
pol,2000,38.19232
pol,2001,39.74087
pol,2002,39.57824
pol,2003,40.53051
pol,2004,37.91281
pol,2005,37.06143
pol,2006,36.79368
pol,2007,35.14343
pol,2008,35.94193
pol,2009,36.81631
pol,2010,36.59717
pol,2011,34.80062
pol,2012,35.02891
pol,2013,35.71139
pol,2014,35.04107
pol,2015,34.28682
pol,2016,34.83722
pol,2017,34.3735
pol,2018,33.45433
pol,2019,34.07511
prt,1975,23.71839
prt,1976,25.93067
prt,1978,26.15826
prt,1979,25.97663
prt,1980,27.36804
prt,1981,29.58128
prt,1982,29.07991
prt,1983,30.80409
prt,1984,29.51209
prt,1985,33.57608
prt,1986,33.66176
prt,1987,30.13159
prt,1988,29.79354
prt,1989,31.15378
prt,1990,32.3223
prt,1991,34.7309
prt,1992,35.87915
prt,1993,37.24131
prt,1994,34.97052
prt,1995,36.77798
prt,1996,36.79715
prt,1997,35.83912
prt,1998,37.24795
prt,1999,37.09034
prt,2000,37.25283
prt,2001,38.08936
prt,2002,38.54256
prt,2003,39.82081
prt,2004,40.40984
prt,2005,41.39998
prt,2006,40.11454
prt,2007,39.26317
prt,2008,40.30295
prt,2009,43.67792
prt,2010,43.9559
prt,2011,44.27093
prt,2012,44.19802
prt,2013,45.3738
prt,2014,47.43543
prt,2015,43.75637
prt,2016,41.12993
prt,2017,41.41691
prt,2018,39.10419
prt,2019,38.49657
pry,2005,12.27873
pry,2006,12.36495
pry,2007,11.48275
pry,2008,10.81291
pry,2009,12.57739
pry,2010,11.83912
pry,2011,13.08328
pry,2012,15.7041
pry,2013,14.50687
pry,2014,14.7097
pry,2015,16.16946
pry,2016,15.42161
pry,2017,14.46615
pry,2018,16.13048
pry,2019,16.89767
rou,1981,39.78515
rou,1982,31.81331
rou,1983,27.50488
rou,1984,28.8298
rou,1985,41.54373
rou,1986,42.43263
rou,1987,40.62833
rou,1988,36.5881
rou,1989,39.99625
rou,1990,33.34421
rou,1991,32.89078
rou,1992,38.24819
rou,1993,29.89843
rou,1994,29.76909
rou,1995,26.06102
rou,1996,26.00262
rou,1997,28.54891
rou,1998,30.6774
rou,1999,33.25485
rou,2000,33.47949
rou,2001,32.32997
rou,2002,30.98118
rou,2003,30.94787
rou,2004,30.75995
rou,2005,30.72949
rou,2006,31.2607
rou,2007,32.74724
rou,2008,31.95645
rou,2009,34.42995
rou,2010,35.33564
rou,2011,35.01062
rou,2012,33.51061
rou,2013,31.61537
rou,2014,32.37149
rou,2015,33.20254
rou,2016,31.93896
rou,2017,31.56196
rou,2018,32.99822
rou,2019,33.7674
rus,1994,27.04789
rus,1995,11.56405
rus,1998,25.04154
rus,1999,20.2861
rus,2000,21.16289
rus,2001,22.75853
rus,2002,22.53525
rus,2003,23.04631
rus,2004,21.57384
rus,2005,19.9481
rus,2006,19.50054
rus,2007,23.00653
rus,2008,21.53217
rus,2009,32.10897
rus,2010,27.37724
rus,2011,23.34997
rus,2012,24.19586
rus,2013,24.60619
rus,2014,26.46175
rus,2015,30.64765
rus,2016,31.02845
rus,2017,30.71031
rus,2018,28.94416
rus,2019,29.71345
rwa,1990,12.66461
rwa,1991,12.48161
rwa,1992,14.96514
rwa,2014,17.42732
rwa,2015,16.94236
rwa,2016,18.46984
rwa,2017,18.67275
rwa,2018,18.67969
rwa,2019,19.33116
sau,2010,24.43463
sau,2011,23.19671
sau,2012,25.84618
sau,2013,26.13901
sau,2014,28.95166
sau,2015,32.23864
sau,2016,28.79289
sau,2017,27.96863
sau,2018,30.20383
sau,2019,29.94072
sdn,1998,6.77311
sdn,1999,7.58958
sdn,2009,15.66587
sdn,2010,14.13049
sdn,2012,11.63525
sdn,2013,11.51902
sdn,2014,11.43186
sdn,2015,10.71173
sdn,2016,9.72624
sen,2015,18.2989
sen,2016,18.31007
sen,2017,19.78791
sen,2018,19.84713
sgp,1972,14.99584
sgp,1973,13.84239
sgp,1974,13.20978
sgp,1975,15.18716
sgp,1976,15.48982
sgp,1977,16.41269
sgp,1978,15.35659
sgp,1979,15.4154
sgp,1980,15.323
sgp,1981,17.85385
sgp,1982,16.17659
sgp,1983,16.50901
sgp,1984,18.78726
sgp,1985,17.95276
sgp,1986,22.65686
sgp,1987,27.00359
sgp,1988,18.97729
sgp,1989,17.55385
sgp,1990,17.06569
sgp,1991,17.87815
sgp,1992,16.54141
sgp,1993,14.57572
sgp,1994,10.91818
sgp,1995,11.92641
sgp,1996,16.16472
sgp,1997,13.63137
sgp,1998,15.72191
sgp,1999,14.7724
sgp,2000,15.71673
sgp,2001,18.16943
sgp,2002,16.14563
sgp,2003,15.93718
sgp,2004,14.3921
sgp,2005,12.59384
sgp,2006,13.05689
sgp,2007,12.14899
sgp,2008,14.50492
sgp,2009,14.30399
sgp,2010,12.4128
sgp,2011,12.77265
sgp,2012,12.38396
sgp,2013,12.37534
sgp,2014,13.15107
sgp,2015,15.92553
sgp,2016,14.45627
sgp,2017,14.30222
sgp,2018,14.72732
sgp,2019,14.23743
slb,2011,25.3309
slb,2012,25.17021
slb,2013,30.52961
slb,2014,30.16119
slb,2015,30.69393
slb,2016,29.76504
slb,2017,29.94968
slb,2018,28.29292
slb,2019,29.89034
slb,2020,31.71207
slv,1998,11.99168
slv,1999,14.2361
slv,2000,15.02003
slv,2001,22.97002
slv,2002,20.22237
slv,2003,17.3446
slv,2004,19.61776
slv,2005,20.47557
slv,2006,22.52953
slv,2007,20.54227
slv,2008,22.75157
slv,2009,25.8533
slv,2010,24.14581
slv,2011,24.88987
slv,2012,22.90221
slv,2013,22.99581
slv,2014,22.76972
slv,2015,22.76329
slv,2016,23.2079
slv,2017,24.84399
slv,2018,24.72709
slv,2019,24.74508
smr,2002,35.9573
smr,2003,31.49632
smr,2004,33.27182
smr,2005,30.15999
smr,2006,29.30337
smr,2007,30.44566
smr,2008,30.71486
smr,2009,36.07235
smr,2010,37.29069
smr,2011,41.79178
smr,2012,44.65082
smr,2013,46.03209
smr,2014,45.62357
smr,2015,45.23776
smr,2016,44.98772
smr,2017,43.29539
smr,2018,44.36579
smr,2019,44.15483
som,2017,0.00018
som,2018,0.00018
som,2019,0.00019
srb,2007,34.38044
srb,2008,35.88252
srb,2009,35.87923
srb,2010,36.56108
srb,2011,35.46217
srb,2012,36.8934
srb,2013,40.79431
srb,2014,42.69487
srb,2015,40.66927
srb,2016,39.21411
srb,2017,37.60844
srb,2018,36.68431
srb,2019,37.37342
svk,1995,45.91793
svk,1996,52.104
svk,1997,45.03409
svk,1998,43.74257
svk,1999,46.93224
svk,2000,52.14232
svk,2001,43.75661
svk,2002,44.13582
svk,2003,39.44973
svk,2004,37.14068
svk,2005,38.40834
svk,2006,36.96585
svk,2007,34.86045
svk,2008,34.8207
svk,2009,41.91677
svk,2010,39.64782
svk,2011,39.13934
svk,2012,39.32401
svk,2013,40.24971
svk,2014,40.29372
svk,2015,40.92305
svk,2016,40.61724
svk,2017,38.87881
svk,2018,39.15795
svk,2019,40.10627
svn,2002,41.85315
svn,2003,41.66783
svn,2004,41.03652
svn,2005,41.39367
svn,2006,39.92033
svn,2007,36.98065
svn,2008,38.1518
svn,2009,42.57763
svn,2010,43.32504
svn,2011,44.81742
svn,2012,43.35482
svn,2013,53.7344
svn,2014,44.56018
svn,2015,43.04602
svn,2016,41.20411
svn,2017,38.96778
svn,2018,37.81648
svn,2019,37.5478
swe,1972,23.00771
swe,1973,22.94949
swe,1974,24.16914
swe,1975,24.52371
swe,1976,26.64596
swe,1977,29.7068
swe,1978,31.8781
swe,1979,33.47639
swe,1980,33.68261
swe,1981,36.43456
swe,1982,37.10093
swe,1983,38.8931
swe,1984,37.68328
swe,1985,38.80508
swe,1986,37.31783
swe,1987,35.74167
swe,1988,34.53423
swe,1989,33.98712
swe,1990,35.17387
swe,1991,36.62807
swe,1992,39.7076
swe,1993,44.21656
swe,1994,41.9483
swe,1995,42.58535
swe,1996,40.12131
swe,1997,38.31622
swe,1998,37.47416
swe,1999,36.42293
swe,2000,34.53467
swe,2001,33.23724
swe,2002,33.64242
swe,2003,33.72539
swe,2004,32.56844
swe,2005,33.07311
swe,2006,31.84121
swe,2007,31.14902
swe,2008,31.55575
swe,2009,33.63609
swe,2010,33.04237
swe,2011,32.16308
swe,2012,32.75885
swe,2013,33.52198
swe,2014,33.03123
swe,2015,32.15704
swe,2016,31.98981
swe,2017,31.66673
swe,2018,31.71439
swe,2019,31.18855
syc,1985,43.19861
syc,1986,44.13288
syc,1987,46.14236
syc,1988,45.01931
syc,1989,47.29808
syc,1993,48.46473
syc,1994,47.28796
syc,1995,46.84517
syc,1996,51.45988
syc,1997,50.31807
syc,1998,46.08128
syc,1999,44.42508
syc,2000,43.1247
syc,2005,30.48631
syc,2006,33.81267
syc,2007,31.7362
syc,2008,24.93281
syc,2009,26.58977
syc,2010,28.64115
syc,2011,26.29958
syc,2012,27.79473
syc,2013,27.64626
syc,2014,29.09081
syc,2015,29.1504
syc,2016,33.34733
syc,2017,32.86708
syc,2018,32.75818
tgo,2004,13.14151
tgo,2005,14.8813
tgo,2006,16.25801
tgo,2007,16.44351
tgo,2008,13.23159
tgo,2009,14.73248
tgo,2010,14.18247
tgo,2011,15.13405
tgo,2012,17.49479
tgo,2013,17.87751
tgo,2014,16.14705
tgo,2015,17.79332
tgo,2016,13.69975
tgo,2017,11.49765
tgo,2018,13.47032
tgo,2019,12.97391
tha,1972,12.48383
tha,1973,11.92166
tha,1974,10.33489
tha,1975,12.52357
tha,1976,13.04675
tha,1977,12.31053
tha,1978,13.02991
tha,1979,13.97334
tha,1980,15.36374
tha,1981,15.42764
tha,1982,16.33758
tha,1983,16.18347
tha,1984,16.34651
tha,1985,17.01448
tha,1986,16.3122
tha,1987,14.90146
tha,1988,13.10197
tha,1989,12.51459
tha,1990,11.77777
tha,1991,11.66009
tha,1992,11.50328
tha,1993,11.33772
tha,1994,11.22488
tha,1995,10.80687
tha,1996,11.18509
tha,1997,13.232
tha,1998,16.45603
tha,1999,19.54923
tha,2000,13.50392
tha,2001,15.74346
tha,2002,20.19146
tha,2003,14.85437
tha,2004,15.49156
tha,2005,15.31498
tha,2006,15.0649
tha,2007,16.55114
tha,2008,17.05895
tha,2009,18.41181
tha,2010,17.41142
tha,2011,19.41746
tha,2012,18.62162
tha,2013,19.09373
tha,2014,19.30478
tha,2015,18.68255
tha,2016,18.92981
tha,2017,18.37954
tha,2018,18.40765
tha,2019,17.92725
tjk,1998,11.35882
tjk,1999,10.00758
tjk,2000,8.95534
tjk,2001,9.48159
tjk,2003,11.16846
tjk,2004,13.74744
tls,2010,83.61576
tls,2011,70.61519
tls,2012,78.16128
tls,2013,62.92997
tls,2014,67.37143
tls,2015,73.09203
tls,2016,69.66437
tls,2017,55.97131
tls,2018,55.93741
tls,2019,48.67708
tto,2001,23.86163
tto,2002,24.90034
tto,2003,22.09937
tto,2004,22.61834
tto,2005,22.65251
tto,2006,29.50598
tto,2007,24.51237
tto,2008,26.43205
tto,2009,33.01386
tto,2010,30.69768
tto,2011,27.32372
tto,2012,30.05587
tto,2013,30.83739
tto,2014,33.19097
tto,2015,36.07687
tto,2016,35.75783
tto,2017,35.17633
tto,2018,31.62419
tun,1972,19.62529
tun,1973,21.48007
tun,1974,21.66947
tun,1975,23.55576
tun,1976,23.69891
tun,1977,26.52037
tun,1978,27.1267
tun,1979,28.33676
tun,1980,26.33244
tun,1981,26.40557
tun,1982,30.55116
tun,1983,30.77751
tun,1984,30.96033
tun,1985,30.19392
tun,1986,31.22731
tun,1987,29.57326
tun,1988,30.57525
tun,1989,31.8679
tun,1990,30.41227
tun,1991,29.44184
tun,1992,27.6569
tun,1993,28.43688
tun,1994,28.04449
tun,1995,28.37472
tun,1996,28.01645
tun,1997,25.12356
tun,1998,24.9135
tun,1999,24.93662
tun,2000,25.02123
tun,2001,24.83274
tun,2002,25.66897
tun,2003,25.36977
tun,2004,25.77545
tun,2005,26.15104
tun,2006,25.85202
tun,2007,26.17213
tun,2008,27.325
tun,2009,27.88425
tun,2010,26.73839
tun,2011,32.90447
tun,2012,33.7641
tur,1972,14.90834
tur,1973,15.13736
tur,1974,12.28318
tur,1975,14.22588
tur,1976,14.0792
tur,1977,15.92351
tur,1978,16.05664
tur,1979,18.72143
tur,1980,18.24074
tur,1981,15.72586
tur,1983,16.75272
tur,1984,17.53731
tur,1985,16.72693
tur,1986,13.66914
tur,1987,14.44356
tur,1988,14.43991
tur,1989,14.98505
tur,1990,15.29565
tur,1991,19.2333
tur,1992,18.86739
tur,1993,22.93519
tur,1994,21.93511
tur,1995,20.95549
tur,1996,25.17319
tur,1997,27.57098
tur,1998,21.84893
tur,2008,30.34017
tur,2009,35.56781
tur,2010,32.87628
tur,2011,30.33877
tur,2012,29.58029
tur,2013,29.12136
tur,2014,29.37758
tur,2015,28.88193
tur,2016,30.64549
tur,2017,31.73224
tur,2018,33.5506
tur,2019,35.55223
tur,2020,34.04862
tza,2009,15.35183
tza,2010,13.19308
tza,2011,14.37605
tza,2012,14.01791
tza,2013,14.83107
tza,2014,16.07944
tza,2015,14.87008
tza,2016,13.36885
tza,2017,15.72515
tza,2018,14.57486
uga,2015,10.76111
uga,2016,11.31306
uga,2017,11.25804
uga,2018,11.83576
uga,2019,13.51507
ukr,1999,25.17065
ukr,2000,25.94778
ukr,2001,26.70193
ukr,2002,27.96361
ukr,2003,28.64132
ukr,2004,31.83759
ukr,2005,34.79436
ukr,2006,35.43531
ukr,2007,33.53854
ukr,2008,35.70304
ukr,2009,39.26077
ukr,2010,39.54395
ukr,2011,36.87631
ukr,2012,39.53797
ukr,2013,38.68159
ukr,2014,43.5407
ukr,2015,37.36875
ukr,2016,33.50442
ukr,2017,33.60621
ukr,2018,33.40872
ukr,2019,33.05744
ury,1972,24.95268
ury,1973,15.92113
ury,1974,21.92592
ury,1975,22.51296
ury,1976,22.92995
ury,1977,21.82065
ury,1978,21.47004
ury,1979,18.14047
ury,1980,20.18242
ury,1981,23.76979
ury,1982,27.7854
ury,1983,24.63924
ury,1984,24.49649
ury,1985,23.86812
ury,1986,24.13086
ury,1987,23.14484
ury,1988,22.43981
ury,1989,22.87255
ury,1990,21.91303
ury,1991,23.36105
ury,1992,25.0321
ury,1993,28.88805
ury,1994,30.17346
ury,1995,27.10396
ury,1996,27.80505
ury,1997,26.31559
ury,1998,26.08159
ury,1999,26.44238
ury,2000,26.55093
ury,2001,27.2702
ury,2002,27.8911
ury,2003,27.91273
ury,2004,26.59173
ury,2005,26.55718
ury,2006,26.86393
ury,2007,26.49278
ury,2008,25.60302
ury,2009,29.13317
ury,2010,29.42013
ury,2011,29.11156
ury,2012,30.51233
ury,2013,31.20699
ury,2014,31.78268
ury,2015,32.02189
ury,2016,35.37126
ury,2017,31.62369
ury,2018,32.32364
ury,2019,32.58647
usa,1972,17.79831
usa,1973,17.89633
usa,1974,17.88262
usa,1975,19.47055
usa,1976,19.73245
usa,1977,19.60298
usa,1978,19.12358
usa,1979,18.92109
usa,1980,20.54417
usa,1981,21.00472
usa,1982,22.46314
usa,1983,22.80273
usa,1984,21.47036
usa,1985,22.1748
usa,1986,22.23061
usa,1987,21.37434
usa,1988,21.03033
usa,1989,20.86313
usa,1990,21.55893
usa,1991,22.88439
usa,1992,21.81838
usa,1993,21.41747
usa,1994,20.73145
usa,1995,20.533
usa,1996,20.0054
usa,1997,19.38968
usa,1998,18.72133
usa,1999,18.1054
usa,2000,17.92409
usa,2001,19.5159
usa,2002,20.08129
usa,2003,20.66505
usa,2004,20.45771
usa,2005,20.7524
usa,2006,20.59947
usa,2007,20.90016
usa,2008,22.88155
usa,2009,25.63399
usa,2010,26.15944
usa,2011,25.44333
usa,2012,23.99978
usa,2013,23.0229
usa,2014,22.7304
usa,2015,22.47487
usa,2016,22.54755
usa,2017,22.27352
usa,2018,22.30295
usa,2019,22.65837
usa,2020,32.98798
uzb,2011,14.3122
uzb,2012,14.25804
uzb,2013,15.14904
uzb,2014,14.96942
uzb,2015,15.06509
uzb,2016,14.33492
uzb,2017,14.27213
uzb,2018,16.39689
uzb,2019,16.88605
vct,2000,22.4917
vct,2001,22.28015
vct,2002,21.89714
vct,2003,20.9482
vct,2004,20.44262
vct,2005,21.78073
vct,2006,21.54814
vct,2007,20.49897
vct,2008,22.9712
vct,2009,25.77872
vct,2010,25.72446
vct,2011,27.12414
vct,2012,26.1324
vct,2013,25.22815
vct,2014,25.90097
vct,2015,25.14733
vct,2016,24.61214
vct,2017,26.35071
vut,1990,19.69245
vut,1995,20.68114
vut,1996,22.19521
vut,1997,20.32525
vut,1998,19.13774
vut,1999,18.81595
vut,2009,20.98108
vut,2010,23.24589
vut,2011,22.6612
vut,2012,22.74231
vut,2013,21.89102
vut,2014,23.03283
vut,2015,24.0432
vut,2016,25.55731
vut,2017,26.92951
vut,2018,25.62177
vut,2019,27.9006
wsm,2012,29.29379
wsm,2013,29.78454
wsm,2014,32.35265
wsm,2015,29.91732
wsm,2016,26.37731
wsm,2017,25.96922
wsm,2018,27.7595
wsm,2019,28.85962
zaf,1972,17.74881
zaf,1973,17.1274
zaf,1974,18.04078
zaf,1975,19.83254
zaf,1976,20.83006
zaf,1977,21.02181
zaf,1978,21.01223
zaf,1979,21.06966
zaf,1980,19.03509
zaf,1981,20.42724
zaf,1982,22.72263
zaf,1983,24.7048
zaf,1984,24.81508
zaf,1985,26.2151
zaf,1986,27.42127
zaf,1987,27.71447
zaf,1988,28.06577
zaf,1989,27.27259
zaf,1990,27.71138
zaf,1991,27.20069
zaf,1992,30.4983
zaf,1993,29.15356
zaf,1994,25.81029
zaf,1995,26.09179
zaf,1996,27.01844
zaf,1997,25.81046
zaf,1998,25.67711
zaf,1999,25.30335
zaf,2000,24.43581
zaf,2001,24.34129
zaf,2002,23.68038
zaf,2003,24.77047
zaf,2004,25.60205
zaf,2005,25.60172
zaf,2006,25.84179
zaf,2007,26.08054
zaf,2008,27.17712
zaf,2009,28.93774
zaf,2010,28.58401
zaf,2011,29.3728
zaf,2012,30.18274
zaf,2013,31.7539
zaf,2014,31.59382
zaf,2015,32.85821
zaf,2016,31.67248
zaf,2017,32.82587
zaf,2018,34.32663
zaf,2019,34.52033
zmb,1998,19.60981
zmb,1999,16.0342
zmb,2001,14.10394
zmb,2002,14.17238
zmb,2003,15.7438
zmb,2004,17.44587
zmb,2005,19.757
zmb,2006,14.23541
zmb,2007,14.76674
zmb,2008,16.38394
zmb,2009,14.50021
zmb,2010,14.66886
zmb,2011,14.49568
zmb,2012,16.53224
zmb,2013,17.85331
zmb,2014,20.25624
zmb,2015,23.23379
zmb,2016,22.40868
