geo,time,ny_adj_nnty_cd
deu,1993,1727301918667.8999
deu,1994,1834890957586.63989
deu,1995,2159378083962.56006
deu,1996,2084593119385.17993
deu,1997,1840169733471.76001
deu,1998,1855465612274.1897
deu,1999,1814651341679.9895
deu,2000,1603169725360.11011
deu,2001,1600105185046.37012
deu,2002,1691979469939.65991
deu,2003,2040978595455.29004
deu,2004,2344405674500.91016
deu,2005,2378331043110.66943
deu,2006,2534573933384.16016
deu,2007,2889112932051.66016
deu,2008,3114639434833.2998
deu,2009,2843719908929.77002
deu,2010,2849949469643.22949
deu,2011,3171972766662.68018
deu,2012,2972804414729.3999
deu,2013,3140114820036.41992
deu,2014,3263780457899.91016
deu,2015,2834140304091.43018
deu,2016,2933508066745.16016
deu,2017,3102002170392.18018
deu,2018,3338117611630.43018
deu,2019,3248369751534.91992
dji,1991,466645103.7724
dji,1992,483154719.14065
dji,1993,476957781.67116
dji,1994,489186672.00169
dji,1995,496784101.02809
dji,1996,488332373.53234
dji,1997,494145689.72737
dji,1998,501408543.28572
dji,1999,527270711.6142
dji,2000,545725016.69771
dji,2001,562620966.27862
dji,2002,582107889.49644
dji,2003,615721762.3421
dji,2004,656100314.74147
dji,2005,692433989.92738
dji,2006,743071134.22211
dji,2007,789929090.42109
dji,2008,913888530.76008
dji,2009,902897433.60635
dji,2010,902264275.437
dji,2011,1012963265.97101
dji,2012,1113625462.81635
dji,2013,1658020614.49312
dji,2014,1990699850.65409
dji,2015,2257842783.20209
dji,2016,2373051286.07177
dji,2017,2453492165.83746
dji,2018,2779966141.69304
dji,2019,2845724483.38199
dma,1980,70471665.28457
dma,1981,79623449.00496
dma,1982,86433621.00825
dma,1983,94528301.98358
dma,1984,102752508.16417
dma,1985,112166754.22196
dma,1986,127350582.94695
dma,1987,143803627.40768
dma,1988,163216751.76493
dma,1989,173621732.29848
dma,1990,187602974.26636
dma,1991,201094912.34356
dma,1992,214958536.47444
dma,1993,227114305.80879
dma,1994,240439359.95125
dma,1995,248718889.96186
dma,1996,260555705.04877
dma,1997,271341051.3621
dma,1998,289400540.10341
dma,1999,288105016.04589
dma,2000,277062674.87071
dma,2001,292781719.77844
dma,2002,282290317.74882
dma,2003,292963943.00162
dma,2004,307160272.87809
dma,2005,307265482.7444
dma,2006,342297520.3251
dma,2007,364043014.40819
dma,2008,395873597.49192
dma,2009,411264822.72577
dma,2010,412669990.69459
dma,2011,400921635.24997
dma,2012,381891003.07038
dma,2013,399606187.26479
dma,2014,423941143.1436
dma,2015,436942420.70897
dma,2016,481601621.4335
dma,2017,433209818.05747
dma,2018,469531062.15202
dma,2019,485974658.60348
dnk,1970,14467531221.5278
dnk,1971,16102017748.6036
dnk,1972,19630449923.9994
dnk,1973,26538103234.6612
dnk,1974,28950746958.24369
dnk,1975,34449558222.9945
dnk,1976,38312972065.35329
dnk,1977,42999551772.6814
dnk,1978,52356230326.9791
dnk,1979,60312479171.7706
dnk,1980,59463453253.73129
dnk,1981,50703507591.5364
dnk,1982,49273614991.4038
dnk,1983,49558963661.1869
dnk,1984,48188776669.3563
dnk,1985,51041555140.836
dnk,1986,72651954548.3418
dnk,1987,90218145752.81859
dnk,1988,94263241813.916
dnk,1989,90604488769.3139
dnk,1990,110999382928.179
dnk,1991,111225555764.66499
dnk,1992,122965653861.95799
dnk,1993,115355382833.33
dnk,1994,126777417725.948
dnk,1995,150758717382.51599
dnk,1996,152770892777.49701
dnk,1997,141171656772.12399
dnk,1998,145001679248.67599
dnk,1999,145887105819.483
dnk,2000,131780852815.13
dnk,2001,133237783092.41901
dnk,2002,144273105688.14899
dnk,2003,176195536066.48499
dnk,2004,205476749538.22696
dnk,2005,218031755866.76801
dnk,2006,234755899103.96896
dnk,2007,261892052193.36496
dnk,2008,286739480271.27502
dnk,2009,262672234016.58801
dnk,2010,266343345512.802
dnk,2011,285643583571.71002
dnk,2012,272481062082.63696
dnk,2013,291391338590.86499
dnk,2014,303308507612.65302
dnk,2015,260288647102.01697
dnk,2016,268012795552.039
dnk,2017,280680803830.18903
dnk,2018,303863718688.84601
dnk,2019,301226228033.32001
dom,1971,1591560704.51703
dom,1972,1934701288.87796
dom,1973,2238305853.13722
dom,1974,2781489613.54681
dom,1975,3428115911.411
dom,1976,3760091954.39761
dom,1977,4297494716.8852
dom,1978,4569506967.84942
dom,1979,5294940253.57106
dom,1980,6086841506.34022
dom,1981,6621267843.26825
dom,1982,7342614313.28577
dom,1983,7908012684.06464
dom,1984,9458537132.39323
dom,1985,4492917789.58227
dom,1986,5606449711.48155
dom,1987,5261420574.06053
dom,1988,4756242929.59877
dom,1989,6026066239.05004
dom,1990,6428489760.94665
dom,1991,8892190410.05792
dom,1992,10489857291.3446
dom,1993,11792274887.3387
dom,1994,13362498346.6983
dom,1995,15010969842.0172
dom,1996,16734199169.3541
dom,1997,18566047383.6134
dom,1998,20288680316.3193
dom,1999,20620346978.52069
dom,2000,22570621439.3419
dom,2001,23928630542.2825
dom,2002,25251041451.98669
dom,2003,18944821057.0545
dom,2004,19280683351.4667
dom,2005,32207879853.172
dom,2006,33976823657.5894
dom,2007,39157398223.2062
dom,2008,44378938497.2228
dom,2009,44558642045.1932
dom,2010,49585808799.3672
dom,2011,53235850533.63329
dom,2012,55592610075.3492
dom,2013,56471852409.6311
dom,2014,60396266292.8698
dom,2015,64870507171.0128
dom,2016,68632604015.2055
dom,2017,71790128778.7711
dom,2018,76563635708.88499
dom,2019,79532890795.4911
dza,1970,4035481064.7412
dza,1971,4328877631.5664
dza,1972,5680103608.10916
dza,1973,7094659812.2328
dza,1974,9631465611.41589
dza,1975,11683660120.973
dza,1976,12878369036.2919
dza,1977,14416648881.4539
dza,1978,19079272625.2514
dza,1979,19664150883.3408
dza,1980,27717453386.9109
dza,1981,31675039716.8503
dza,1982,33591894761.3243
dza,1983,37184964267.32649
dza,1984,41618452837.7972
dza,1985,45072395361.8453
dza,1986,52071564062.1365
dza,1987,53644904214.2395
dza,1988,47424482367.9198
dza,1989,44080483897.325
dza,1990,47979074740.7791
dza,1991,35676830288.6721
dza,1992,38454810084.995
dza,1993,39542639001.53449
dza,1994,33273690177.4733
dza,1995,32127693531.1958
dza,1996,34789672939.0284
dza,1997,36892565637.41409
dza,1998,38770387512.07169
dza,1999,37316798111.3519
dza,2000,39698365034.33569
dza,2001,41404872637.20989
dza,2002,42218490430.7042
dza,2003,49259858341.6937
dza,2004,61284379629.9186
dza,2005,68432243056.0306
dza,2006,77346127692.77621
dza,2007,94762414975.8268
dza,2008,120008869482.67101
dza,2009,104035716972.67101
dza,2010,123014603968.839
dza,2011,146056449219.052
dza,2012,152541074934.039
dza,2013,154597330021.98999
dza,2014,160220684892.42999
dza,2015,130786408490.875
dza,2016,133021633258.188
dza,2017,137161450969.05901
dza,2018,135974440866.907
dza,2019,134070685847.854
ecu,1970,2652026906.12067
ecu,1971,2549302328.88644
ecu,1972,2915324372.13445
ecu,1973,3443351950.30778
ecu,1974,5693506093.9177
ecu,1975,6972397389.75033
ecu,1976,8076018443.64248
ecu,1977,9912030996.93022
ecu,1978,10585305078.3641
ecu,1979,11748050028.9688
ecu,1980,14817918917.6168
ecu,1981,18531844828.8373
ecu,1982,16815992840.0855
ecu,1983,13922856809.2207
ecu,1984,13516742079.7518
ecu,1985,13710119973.6502
ecu,1986,12653337151.3461
ecu,1987,11425080959.0996
ecu,1988,10077832245.7488
ecu,1989,10397041982.7555
ecu,1990,11433580490.9465
ecu,1991,13685544094.2953
ecu,1992,14751402756.7132
ecu,1993,15267759717.8484
ecu,1994,18617641726.8266
ecu,1995,19852108666.7277
ecu,1996,19966579994.434
ecu,1997,23004952559.5251
ecu,1998,23320491934.2417
ecu,1999,14908781918.4317
ecu,2000,12770900541.4321
ecu,2001,18775910993.65829
ecu,2002,22416183979.1185
ecu,2003,25493394870.4451
ecu,2004,27325130067.0898
ecu,2005,30211604834.8797
ecu,2006,33758087083.7219
ecu,2007,37234187651.0252
ecu,2008,45579446045.9313
ecu,2009,49934468877.0402
ecu,2010,54905489696.5178
ecu,2011,61486659290.2351
ecu,2012,69355171934.7746
ecu,2013,76175818868.74261
ecu,2014,81096265623.17451
ecu,2015,80398784169.5089
ecu,2016,80014355472.00391
ecu,2017,82335770381.10118
ecu,2018,82196435325.46831
ecu,2019,81593307528.7711
egy,1970,7645206943.81398
egy,1971,8174166000.94473
egy,1972,8863868778.19979
egy,1973,9580887654.60354
egy,1974,8556323148.93885
egy,1975,10513339342.947
egy,1976,11657081839.4774
egy,1977,12145885391.2762
egy,1978,11950638845.1646
egy,1979,12112453503.9035
egy,1980,13657679218.455
egy,1981,14408667473.0644
egy,1982,19718426148.0138
egy,1983,22341531244.353
egy,1984,24333240923.5453
egy,1985,27578736237.3647
egy,1986,32462133526.7963
egy,1987,33430985209.7028
egy,1988,29409309538.2374
egy,1989,32224299674.0708
egy,1990,33190075060.8576
egy,1991,31600026482.1222
egy,1992,35489399689.4672
egy,1993,40452626184.90009
egy,1994,45609213528.7083
egy,1995,52350968537.3319
egy,1996,58593436180.5342
egy,1997,69758550558.7191
egy,1998,77710859982.76489
egy,1999,80911990357.4216
egy,2000,87858797898.84711
egy,2001,88021647241.7868
egy,2002,75880026079.8143
egy,2003,70512079389.3378
egy,2004,67379024542.1269
egy,2005,74908283837.8195
egy,2006,90375600774.19949
egy,2007,111391370374.078
egy,2008,135981512844.966
egy,2009,164558803317.91699
egy,2010,186489871757.82401
egy,2011,195811102651.84695
egy,2012,237756464733.88199
egy,2013,246587014902.11496
egy,2014,265051329556.90302
egy,2015,297485969741.34497
egy,2016,300657553670.90198
egy,2017,207568178242.79401
egy,2018,216279422364.702
egy,2019,262532146387.733
eri,1993,420272850.6635
eri,1994,475675916.80415
eri,1995,515968944.46628
eri,1996,597947473.2314
eri,1997,589732296.1988
eri,1998,654885476.68859
eri,1999,610325189.55487
eri,2000,616809149.98769
eri,2001,655419385.49895
eri,2002,637165716.87636
eri,2003,762448223.74807
eri,2004,968254228.39989
eri,2005,978472649.94128
eri,2006,1085073133.14658
eri,2007,1182415727.60549
eri,2008,1223582052.29997
eri,2009,1646856108.09753
eri,2010,1411429858.68749
eri,2011,1442113393.9235
esp,1970,35590695385.4123
esp,1971,40620593265.847
esp,1972,52007735167.6377
esp,1973,69593217124.3999
esp,1974,86042660388.39
esp,1975,100560191927.68401
esp,1976,103401086138.991
esp,1977,115431363396.70399
esp,1978,140015923981.17599
esp,1979,186502521964.32697
esp,1980,200548622090.85297
esp,1981,172021595749.07401
esp,1982,165639720631.64301
esp,1983,143044668372.173
esp,1984,143720574977.08301
esp,1985,152493746825.21899
esp,1986,214734426239.79199
esp,1987,273787040727.98401
esp,1988,322721507761.82397
esp,1989,358607279243.138
esp,1990,464825539684.54199
esp,1991,501090787807.45398
esp,1992,547417916020.11401
esp,1993,455026016282.21698
esp,1994,451880781279.50403
esp,1995,532672141279.19397
esp,1996,552749986549.68994
esp,1997,508781959205.27002
esp,1998,534401147396.81299
esp,1999,549784689654.66492
esp,2000,517077779179.13501
esp,2001,539331649256.27893
esp,2002,607242790582.797
esp,2003,780754160536.62097
esp,2004,915785111222.54272
esp,2005,982258650898.48083
esp,2006,1065988932951.75
esp,2007,1236628654890.11011
esp,2008,1354644839392.26001
esp,2009,1239400279008.40991
esp,2010,1185918898577.23999
esp,2011,1223649422671.25
esp,2012,1102313513558.90991
esp,2013,1129624582470.11011
esp,2014,1145959666431.87988
esp,2015,1007649571852.29004
esp,2016,1044056655158.63
esp,2017,1111688880155.63989
esp,2018,1207337175635.1499
esp,2019,1180944302746.98999
est,2000,4758203589.50739
est,2001,5198493823.749
est,2002,6086721467.49953
est,2003,8066920752.13897
est,2004,9892219494.18634
est,2005,11663718636.5852
est,2006,13917101818.2152
est,2007,17829379239.3186
est,2008,19329670493.2564
est,2009,15553614481.8967
est,2010,15133578791.3134
est,2011,18230113113.9092
est,2012,18367512040.5344
est,2013,20361327941.9366
est,2014,21625347351.653
est,2015,18680868158.576
est,2016,19789822513.9431
est,2017,22016258579.8496
est,2018,25216156870.3349
est,2019,25802874621.754
eth,1981,6454276642.66374
eth,1982,6508503907.60049
eth,1983,7712086213.69181
eth,1984,7262483520.37398
eth,1985,8756901263.58578
eth,1986,8801923015.76492
eth,1987,9457627801.66716
eth,1988,9676096658.72375
eth,1989,10117658488.9014
eth,1990,10606733967.3824
eth,1991,11733064791.7057
eth,1992,8755117919.18086
eth,1993,7382115549.06938
eth,1994,5280752318.24485
eth,1995,5321724267.94243
eth,1996,6145131373.79116
eth,1997,6220179324.84452
eth,1998,5345446668.23272
eth,1999,5989246851.30715
eth,2000,6410548475.18777
eth,2001,6428383973.70278
eth,2002,5630749706.51391
eth,2003,5155139767.327
eth,2004,6805542862.76671
eth,2005,8864392198.38995
eth,2006,11329980284.7631
eth,2007,14211737853.6124
eth,2008,20184834560.5592
eth,2009,24571215051.4487
eth,2010,22790751199.031
eth,2011,23823427383.0842
eth,2012,32627964686.5793
eth,2013,36133804827.85
eth,2014,43336733369.3549
eth,2015,50402508147.7829
eth,2016,59155001172.6227
eth,2017,66067420699.9109
eth,2018,71531519110.72971
eth,2019,83402653555.2287
fin,1970,9847792452.87929
fin,1971,10754446007.9012
fin,1972,12630566934.7888
fin,1973,16610946078.7199
fin,1974,21022901360.5656
fin,1975,24639661638.24689
fin,1976,26492035442.2974
fin,1977,27467170137.5975
fin,1978,29725796334.1445
fin,1979,36883325280.5617
fin,1980,44271354115.3579
fin,1981,42918117992.8463
fin,1982,43191050583.4499
fin,1983,41494677109.2574
fin,1984,43159889699.7157
fin,1985,45618059155.3764
fin,1986,60232655495.2778
fin,1987,74631773715.68469
fin,1988,88942669336.2854
fin,1989,95465493867.4548
fin,1990,111207082670.229
fin,1991,97448154191.2865
fin,1992,84315779210.6259
fin,1993,66425482651.4143
fin,1994,78657397163.8826
fin,1995,106019578547.69701
fin,1996,105431822055.435
fin,1997,103030697941.371
fin,1998,108925619333.112
fin,1999,111066119968.16901
fin,2000,103619972358.011
fin,2001,107313851318.877
fin,2002,116239416696.377
fin,2003,140734685613.78
fin,2004,164399514762.17099
fin,2005,169535969377.724
fin,2006,180558823743.091
fin,2007,212199966897.31799
fin,2008,233948317360.63
fin,2009,206269017707.00696
fin,2010,205262667176.871
fin,2011,224956134627.427
fin,2012,209690162118.46201
fin,2013,219998345485.75201
fin,2014,224557020396.078
fin,2015,192280453344.78296
fin,2016,196591021069.13901
fin,2017,208134864234.09296
fin,2018,225487856603.315
fin,2019,219826493195.07999
fji,1980,1068820867.01757
fji,1981,1096729246.71225
fji,1982,1027245672.02307
fji,1983,981623085.56147
fji,1984,1032483021.76423
fji,1985,1013310564.72868
fji,1986,1149256947.34197
fji,1987,1036907447.79099
fji,1988,972555484.38129
fji,1989,1037822367.17606
fji,1990,1143375814.85838
fji,1991,1189136384.53256
fji,1992,1315481633.58971
fji,1993,1415244405.23841
fji,1994,1552864846.18736
fji,1995,1721801882.80208
fji,1996,1886084795.59874
fji,1997,1818261591.9894
fji,1998,1416565400.77593
fji,1999,1652122790.60114
fji,2000,1514978229.80785
fji,2001,1465619007.88534
fji,2002,1686245358.70121
fji,2003,2085532001.88949
fji,2004,2484229244.20471
fji,2005,2764260496.98648
fji,2006,2684328833.8315
fji,2007,3029356386.83258
fji,2008,3157621076.00073
fji,2009,2624576924.69645
fji,2010,2779673005.76466
fji,2011,3203026463.75151
fji,2012,3346873749.74372
fji,2013,3651570566.80309
fji,2014,4022461520.32538
fji,2015,3793719952.80398
fji,2016,4047319908.54337
fji,2017,4266987464.09688
fji,2018,4551698664.24921
fji,2019,4356858658.85906
fra,1970,130938319137.53
fra,1971,146078906592.49301
fra,1972,178425007845.91299
fra,1973,231306921201.5
fra,1974,247503702027.89301
fra,1975,310967876083.14801
fra,1976,320347183899.33197
fra,1977,351690465840.95001
fra,1978,433862277682.23499
fra,1979,525452570932.88495
fra,1980,597954063226.21899
fra,1981,522146437658.25201
fra,1982,492820814677.67999
fra,1983,468200688816.91199
fra,1984,442804038071.08002
fra,1985,464566353589.948
fra,1986,653634535436.16394
fra,1987,793964142378.29395
fra,1988,866606900340.505
fra,1989,870566692654.70386
fra,1990,1076194506795.75
fra,1991,1070762725962.59998
fra,1992,1185101829858.01001
fra,1993,1118715377862.80005
fra,1994,1179019158280.45996
fra,1995,1358755769691.47998
fra,1996,1371401490499.40991
fra,1997,1247849724275.79004
fra,1998,1295968781067.1499
fra,1999,1296207343823.72998
fra,2000,1175256375928.52002
fra,2001,1187677876452.1001
fra,2002,1275163482589.17993
fra,2003,1572906776305.1499
fra,2004,1807877869049.11011
fra,2005,1878062989939.46948
fra,2006,1982821702023.52002
fra,2007,2269146483391.93018
fra,2008,2480607504981.08008
fra,2009,2271320869937.41992
fra,2010,2234516814517.4502
fra,2011,2426710739104.5
fra,2012,2258385666722.25977
fra,2013,2367188260770.12012
fra,2014,2399582717806.4502
fra,2015,2056088271017.84009
fra,2016,2080619007203.42969
fra,2017,2185813270301.15991
fra,2018,2340848700738.33984
fra,2019,2267896256586.39014
fsm,1993,204120890.26095
fsm,1994,209269620.90373
fsm,1995,215444011.07565
fsm,1996,212257440.94241
fsm,1997,193823163.49779
fsm,1998,203105363.88273
fsm,1999,209166282.21914
fsm,2000,221883351.06697
fsm,2001,227778588.42945
fsm,2002,229003037.34633
fsm,2003,231128774.70748
fsm,2004,229286977.28654
fsm,2005,241272351.57492
fsm,2006,244736338.39481
fsm,2007,249574300.67134
fsm,2008,252521884.43089
fsm,2009,277185439.10054
fsm,2010,285486898.87251
fsm,2011,297475801.72378
fsm,2012,318476650.36108
fsm,2013,319753933.70825
fsm,2014,323385292.53886
fsm,2015,354098640.75143
fsm,2016,363725632.36557
fsm,2017,391449187.09193
fsm,2018,385819050.4707
gab,1970,233223788.6713
gab,1971,267524625.73774
gab,1972,298299833.32381
gab,1973,537163426.89163
gab,1974,702740112.28934
gab,1975,1093909760.03877
gab,1976,1856552305.2185
gab,1977,1571559565.74977
gab,1978,1147564905.46231
gab,1979,806181189.50894
gab,1980,2282045176.33297
gab,1981,2693928291.66191
gab,1982,2706376632.5475
gab,1983,2334232996.04355
gab,1984,2259068433.38939
gab,1985,2038884874.85848
gab,1986,2239504580.02785
gab,1987,1892090620.70858
gab,1988,2677841734.53387
gab,1989,2409227981.01291
gab,1990,2829339310.45443
gab,1991,3091740510.207
gab,1992,2918952003.36635
gab,1993,2031208605.89524
gab,1994,2207923069.36363
gab,1995,2474354212.88089
gab,1996,2635817218.8773
gab,1997,2584170695.33237
gab,1998,2874369342.84347
gab,1999,2658050179.98269
gab,2000,2143254169.88262
gab,2001,2880672493.03135
gab,2002,3349552997.20623
gab,2003,4142776024.28859
gab,2004,4210276348.80758
gab,2005,5041463751.76973
gab,2006,5214646404.50806
gab,2007,5913921709.66928
gab,2008,6878531432.30117
gab,2009,7064805881.70475
gab,2010,7384887053.26995
gab,2011,8682334998.34267
gab,2012,8901453586.97729
gab,2013,9840978867.68923
gab,2014,11660352224.2652
gab,2015,10053441386.6828
gab,2016,9921152202.15081
gab,2017,10166141087.684
gab,2018,10990822440.4816
gab,2019,10870677719.7948
gbr,1970,125423998114.605
gbr,1971,140857241038.70001
gbr,1972,160885025964.56299
gbr,1973,181822589187.25696
gbr,1974,194522016340.63101
gbr,1975,229325832227.61301
gbr,1976,219819161747.28601
gbr,1977,243348588729.742
gbr,1978,309004668576.11499
gbr,1979,394449263119.20599
gbr,1980,499098600509.22198
gbr,1981,471538739149.47198
gbr,1982,451191765824.79401
gbr,1983,430330356990.48999
gbr,1984,405689295662.62799
gbr,1985,424175728851.43695
gbr,1986,532730858284.10199
gbr,1987,652809394109.92798
gbr,1988,798103090124.32605
gbr,1989,800673035531.83484
gbr,1990,934615793025.34412
gbr,1991,981576928166.36084
gbr,1992,1030889079423.93005
gbr,1993,929717737459.62402
gbr,1994,1022854307768.18994
gbr,1995,1102806913385.05005
gbr,1996,1164478190303.5
gbr,1997,1321264378853.21997
gbr,1998,1441988470935.87988
gbr,1999,1450124252198.07007
gbr,2000,1432451010202.23999
gbr,2001,1415513487142.77002
gbr,2002,1546341678042.69995
gbr,2003,1783894871932.3999
gbr,2004,2096564132281.44971
gbr,2005,2207985467717.45996
gbr,2006,2320627339970.85986
gbr,2007,2634937177237.29004
gbr,2008,2448230199196.06982
gbr,2009,2011993565698.12964
gbr,2010,2099555552948.43994
gbr,2011,2255785536352.37012
gbr,2012,2258296470775.68018
gbr,2013,2305736691432.33984
gbr,2014,2550856615934.35986
gbr,2015,2437600597006.99023
gbr,2016,2233194023494.43994
gbr,2017,2229138710754.64941
gbr,2018,2381604119375.8501
geo,1998,3316495216.02687
geo,1999,2525689458.18857
geo,2000,2667076320.54527
geo,2001,2788812014.64679
geo,2002,2928810404.43168
geo,2003,3425206253.30151
geo,2004,4508961333.01151
geo,2005,5637734318.83073
geo,2006,6892281125.15476
geo,2007,8874548488.40365
geo,2008,11109295057.8612
geo,2009,9292807544.14341
geo,2010,10295374179.3796
geo,2011,12604916200.0588
geo,2012,14045528138.1751
geo,2013,14524788456.9127
geo,2014,15038067606.5211
geo,2015,12421104126.1326
geo,2016,12164977073.6057
geo,2017,13093415154.7113
geo,2018,14412597357.9222
geo,2019,14796892497.7521
gha,1971,2140455788.38494
gha,1972,1891396241.39823
gha,1973,2222246528.075
gha,1974,2602905446.17883
gha,1975,2506830249.79521
gha,1976,2478083813.44251
gha,1977,2898323369.97904
gha,1978,3353456020.1351
gha,1979,3647490094.51694
gha,1980,3940083906.49809
gha,1981,3790446099.41577
gha,1982,3693470051.02864
gha,1983,3657617851.13787
gha,1984,3879817212.16334
gha,1985,3885814083.58784
gha,1986,4954087354.6835
gha,1987,4366257008.60294
gha,1988,4484566028.9978
gha,1989,4549663060.46079
gha,1990,5113287733.5211
gha,1991,5689953403.02936
gha,1992,5551589849.15201
gha,1993,5082717817.86346
gha,1994,4578982528.45197
gha,1995,5548174776.58742
gha,1996,5876044591.50378
gha,1997,5874320002.61377
gha,1998,6382702834.78028
gha,1999,6588074587.39373
gha,2000,4130249886.66832
gha,2001,4480667223.07062
gha,2002,5179488125.37148
gha,2003,6512389087.21026
gha,2004,7579276670.58538
gha,2005,9235847589.92027
gha,2006,17652844482.786
gha,2007,21529377926.2405
gha,2008,24960186469.5727
gha,2009,22621193316.6123
gha,2010,27152439971.226
gha,2011,30975000821.6857
gha,2012,32224147275.0673
gha,2013,51469772754.6982
gha,2014,43233787220.9716
gha,2015,40539699308.7782
gha,2016,46344911148.4546
gha,2017,48282879117.5095
gha,2018,53627155657.8583
gha,2019,55740408065.9517
gin,1986,1683146191.48645
gin,1987,1828521934.89137
gin,1988,2151751061.4576
gin,1989,2146796098.55408
gin,1990,2382339259.45432
gin,1991,2682235051.39087
gin,1992,3017190941.9882
gin,1993,3073261574.77893
gin,1994,3179780938.44536
gin,1995,3346152092.50088
gin,1996,3508064897.17689
gin,1997,3493095622.97365
gin,1998,3282066485.58415
gin,1999,3119524020.15857
gin,2000,2680383356.39098
gin,2001,2505710640.5591
gin,2002,2639367392.10424
gin,2003,2820453815.00179
gin,2004,3042097485.06436
gin,2005,2355796615.57791
gin,2006,3747783828.67206
gin,2007,5567480070.05796
gin,2008,6096595943.70181
gin,2009,5667029844.0801
gin,2010,5733402858.50704
gin,2011,5659666721.58365
gin,2012,6388104126.10274
gin,2013,6792665152.04686
gin,2014,7219446588.5
gin,2015,7474808513.05668
gin,2016,7185104191.07563
gin,2017,8721744867.27435
gin,2018,9026547897.53593
gin,2019,10773310918.554
gmb,1980,206898048.10224
gmb,1981,187835872.96134
gmb,1982,187516022.27698
gmb,1983,172588947.76138
gmb,1984,157533590.55488
gmb,1985,222955208.1287
gmb,1986,191590473.51271
gmb,1987,222808616.44036
gmb,1988,240648336.90634
gmb,1989,234314411.59434
gmb,1990,253830330.88366
gmb,1991,586408719.85389
gmb,1992,603650018.81814
gmb,1993,634175390.86929
gmb,1994,625968362.79337
gmb,1995,659717064.81644
gmb,1996,709279714.0054
gmb,1997,660101632.89827
gmb,1998,686945456.22311
gmb,1999,663625268.6591
gmb,2000,634007548.76654
gmb,2001,551472931.04475
gmb,2002,451116368.21681
gmb,2003,379645207.59478
gmb,2004,790651503.30897
gmb,2005,845551389.24753
gmb,2006,857269427.92611
gmb,2007,1035713937.77327
gmb,2008,1259720369.15687
gmb,2009,1149975386.26785
gmb,2010,1213007727.81514
gmb,2011,1065831075.25677
gmb,2012,1056686254.60439
gmb,2013,1032920369.43763
gmb,2014,928694773.5904
gmb,2015,1037107747.57254
gmb,2016,1102390210.07978
gmb,2017,1129805456.22933
gmb,2018,1314377267.64926
gmb,2019,1437207804.79347
gnb,1980,97372456.5725
gnb,1981,143377874.52281
gnb,1982,152784540.79618
gnb,1983,152553721.73351
gnb,1984,129320691.49917
gnb,1985,147905377.13396
gnb,1986,121625019.9054
gnb,1987,155374855.22197
gnb,1988,145826056.8054
gnb,1989,189258856.72608
gnb,1990,220267570.13584
gnb,1991,226237410.23888
gnb,1992,196526297.20636
gnb,1993,206657667.51781
gnb,1994,207959173.06859
gnb,1995,221159637.53822
gnb,1996,236581136.48865
gnb,1997,240551124.81623
gnb,1998,179924229.5172
gnb,1999,198552521.4141
gnb,2000,338370876.95494
gnb,2001,356351631.72955
gnb,2002,386676427.08611
gnb,2003,440914052.52085
gnb,2004,493682769.51901
gnb,2005,543865495.68315
gnb,2006,552914158.54946
gnb,2007,651885284.37222
gnb,2008,800474354.05738
gnb,2009,765885337.70987
gnb,2010,792681651.34831
gnb,2011,1040780248.19747
gnb,2012,931966332.31842
gnb,2013,959692759.99066
gnb,2014,1028069023.31297
gnb,2015,1018312408.11373
gnb,2016,1149797101.87725
gnb,2017,1286733152.36544
gnb,2018,1381605241.82155
gnb,2019,1367498384.24913
gnq,1980,43798815.12451
gnq,1981,26505213.72215
gnq,1982,30274221.3018
gnq,1983,36332672.52546
gnq,1984,42587509.7381
gnq,1985,51079803.44294
gnq,1986,62913545.6643
gnq,1987,79667695.27983
gnq,1988,84175639.38173
gnq,1989,72820304.74598
gnq,1990,109161752.46894
gnq,1991,111493899.16272
gnq,1992,137231937.69419
gnq,1993,120023120.69665
gnq,1994,69066100.28121
gnq,1995,89201575.65748
gnq,1996,139893336.35867
gnq,1997,141054497.63352
gnq,1998,164544029.22452
gnq,1999,130169983.43097
gnq,2006,1139716524.65358
gnq,2007,3242976911.25053
gnq,2008,3887628198.01367
gnq,2009,3861197295.64516
gnq,2010,1960720705.63201
gnq,2011,3121520431.18956
gnq,2012,4096259848.43713
gnq,2013,5433074654.40133
gnq,2014,6373823705.99901
gnq,2015,6106921034.30153
gnq,2016,5712378079.59288
gnq,2017,5067237079.47255
gnq,2018,5371937904.90486
gnq,2019,4477595693.02127
grc,2006,228903889803.00201
grc,2007,263848593913.367
grc,2008,290180720848.83398
grc,2009,270176815935.66199
grc,2010,240047191532.55896
grc,2011,223898272686.672
grc,2012,199401567780.19296
grc,2013,195022909104.811
grc,2014,195635535943.634
grc,2015,162207098472.83099
grc,2016,159760058297.29999
grc,2017,166885996385.41101
grc,2018,176144260388.43799
grc,2019,172584517104.57501
gtm,1971,1792674828.28688
gtm,1972,1896248306.95596
gtm,1973,2322527077.96946
gtm,1974,2864860687.86736
gtm,1975,3280355813.24036
gtm,1976,3977074470.06782
gtm,1977,5008587514.14805
gtm,1978,5543256260.2385
gtm,1979,6297726197.81834
gtm,1980,7127260191.01223
gtm,1981,7796437108.16671
gtm,1982,7780031063.20912
gtm,1983,8167322379.11525
gtm,1984,8512392782.50919
gtm,1985,8800953883.44281
gtm,1986,6474464558.09983
gtm,1987,6377028668.46054
gtm,1988,7081838182.57196
gtm,1989,7628397634.58277
