geo,time,dt_nfl_mida_cd
moz,1995,159786000
moz,1996,220278000
moz,1997,146578000
moz,1998,127843000
moz,1999,77988000
moz,2000,95852000
moz,2001,48674000
moz,2002,146903000
moz,2003,153841000
moz,2004,185744000
moz,2005,221557000
moz,2006,219979000
moz,2007,211893000
moz,2008,254380000
moz,2009,197140000
moz,2010,157740000
moz,2011,93478000
moz,2012,227348000
moz,2013,368970000
moz,2014,239765000
moz,2015,279582000
moz,2016,173672000
moz,2017,112626000
moz,2018,153272000
moz,2019,154139000
moz,2020,56190000
mrt,1970,1455000
mrt,1971,3576000
mrt,1972,377000
mrt,1973,606000
mrt,1974,859000
mrt,1975,1889000
mrt,1976,4575000
mrt,1977,5651000
mrt,1978,5608000
mrt,1979,4173000
mrt,1980,3858000
mrt,1981,6177000
mrt,1982,5347000
mrt,1983,2673000
mrt,1984,4138000
mrt,1985,5614000
mrt,1986,12322000
mrt,1987,40093000
mrt,1988,28819000
mrt,1989,11422000
mrt,1990,38310000
mrt,1991,12709000
mrt,1992,12163000
mrt,1993,27059000
mrt,1994,33272000
mrt,1995,28754000
mrt,1996,34027000
mrt,1997,31786000
mrt,1998,21059000
mrt,1999,16010000
mrt,2000,56695000
mrt,2001,45444000
mrt,2002,40682000
mrt,2003,40803000
mrt,2004,36800000
mrt,2005,40103000
mrt,2006,45616000
mrt,2007,66073000
mrt,2008,42609000
mrt,2009,37939000
mrt,2010,38655000
mrt,2011,30850000
mrt,2012,38487000
mrt,2013,8431000
mrt,2014,8920000
mrt,2015,6450000
mrt,2016,8948000
mrt,2017,2204000
mrt,2018,2013000
mrt,2019,7513000
mrt,2020,13809000
mus,1971,509000
mus,1972,1041000
mus,1973,1221000
mus,1974,2284000
mus,1975,2973000
mus,1976,3006000
mus,1977,3959000
mus,1978,3774000
mus,1979,437000
mus,1980,1213000
mus,1981,-27000
mus,1982,-72000
mus,1983,-129000
mus,1984,-187000
mus,1985,-204000
mus,1986,-205000
mus,1987,-204000
mus,1988,-204000
mus,1989,-204000
mus,1990,-204000
mus,1991,-258000
mus,1992,-348000
mus,1993,-463000
mus,1994,-578000
mus,1995,-613000
mus,1996,-613000
mus,1997,-613000
mus,1998,-613000
mus,1999,-613000
mus,2000,-613000
mus,2001,-613000
mus,2002,-613000
mus,2003,-613000
mus,2004,-613000
mus,2005,-613000
mus,2006,-613000
mus,2007,-613000
mus,2008,-613000
mus,2009,-613000
mus,2010,-613000
mus,2011,-613000
mus,2012,-613000
mus,2013,-613000
mus,2014,-613000
mus,2015,-613000
mus,2016,-602000
mus,2017,-624000
mus,2018,-612000
mus,2019,-613000
mus,2020,-614000
mwi,1970,9636000
mwi,1971,7302000
mwi,1972,9583000
mwi,1973,4730000
mwi,1974,7459000
mwi,1975,11444000
mwi,1976,11886000
mwi,1977,10816000
mwi,1978,17916000
mwi,1979,13926000
mwi,1980,14283000
mwi,1981,20149000
mwi,1982,26216000
mwi,1983,29512000
mwi,1984,76180000
mwi,1985,32535000
mwi,1986,79508000
mwi,1987,44774000
mwi,1988,63073000
mwi,1989,76893000
mwi,1990,96091000
mwi,1991,95097000
mwi,1992,82017000
mwi,1993,141694000
mwi,1994,53032000
mwi,1995,66176000
mwi,1996,132880000
mwi,1997,98097000
mwi,1998,119690000
mwi,1999,74597000
mwi,2000,81184000
mwi,2001,98558000
mwi,2002,45825000
mwi,2003,46823000
mwi,2004,50931000
mwi,2005,32632000
mwi,2006,36442000
mwi,2007,13758000
mwi,2008,11931000
mwi,2009,24188000
mwi,2010,33788000
mwi,2011,34172000
mwi,2012,49328000
mwi,2013,93876000
mwi,2014,114648000
mwi,2015,111583000
mwi,2016,75821000
mwi,2017,180282000
mwi,2018,78402000
mwi,2019,57836000
mwi,2020,91715000
ner,1970,2215000
ner,1971,1746000
ner,1972,3034000
ner,1973,3293000
ner,1974,1826000
ner,1975,2315000
ner,1976,3644000
ner,1977,6184000
ner,1978,8458000
ner,1979,11594000
ner,1980,18061000
ner,1981,12465000
ner,1982,13005000
ner,1983,13885000
ner,1984,17131000
ner,1985,21547000
ner,1986,37873000
ner,1987,65736000
ner,1988,83825000
ner,1989,39341000
ner,1990,53490000
ner,1991,15846000
ner,1992,19126000
ner,1993,18747000
ner,1994,41492000
ner,1995,20887000
ner,1996,28721000
ner,1997,44879000
ner,1998,42816000
ner,1999,19301000
ner,2000,59809000
ner,2001,61530000
ner,2002,68276000
ner,2003,71839000
ner,2004,63178000
ner,2005,64582000
ner,2006,54164000
ner,2007,36643000
ner,2008,15009000
ner,2009,15800000
ner,2010,14097000
ner,2011,82277000
ner,2012,91811000
ner,2013,99922000
ner,2014,61137000
ner,2015,75997000
ner,2016,170339000
ner,2017,159352000
ner,2018,86576000
ner,2019,257360000
ner,2020,258922000
nga,1970,1331000
nga,1971,1320000
nga,1972,4171000
nga,1973,4613000
nga,1974,3814000
nga,1975,791000
nga,1976,59000
nga,1977,1965000
nga,1978,-206000
nga,1979,-399000
nga,1980,-399000
nga,1981,-398000
nga,1982,-399000
nga,1983,-399000
nga,1984,-399000
nga,1985,-1196000
nga,1986,-1196000
nga,1987,-1196000
nga,1988,-1196000
nga,1989,-1196000
nga,1990,6044000
nga,1991,21594000
nga,1992,22976000
nga,1993,36521000
nga,1994,58881000
nga,1995,84948000
nga,1996,89210000
nga,1997,81613000
nga,1998,133798000
nga,1999,72184000
nga,2000,50982000
nga,2001,1283000
nga,2002,7631000
nga,2003,46059000
nga,2004,137201000
nga,2005,245935000
nga,2006,342676000
nga,2007,315394000
nga,2008,333041000
nga,2009,475601000
nga,2010,975393000
nga,2011,604255000
nga,2012,479312000
nga,2013,630615000
nga,2014,857662000
nga,2015,722098000
nga,2016,649827000
nga,2017,737921000
nga,2018,850530000
nga,2019,1189624000
nga,2020,1057731000
nic,1972,-15000
nic,1973,726000
nic,1974,3562000
nic,1975,5566000
nic,1976,5743000
nic,1977,3107000
nic,1978,777000
nic,1979,139000
nic,1980,19278000
nic,1981,10833000
nic,1982,2208000
nic,1983,1715000
nic,1984,1814000
nic,1989,-1000
nic,1990,-100000
nic,1991,50644000
nic,1992,72946000
nic,1993,13525000
nic,1994,50988000
nic,1995,17344000
nic,1996,67458000
nic,1997,49396000
nic,1998,103535000
nic,1999,119191000
nic,2000,85535000
nic,2001,61779000
nic,2002,71685000
nic,2003,112229000
nic,2004,125981000
nic,2005,63103000
nic,2006,61132000
nic,2007,53159000
nic,2008,28284000
nic,2009,66681000
nic,2010,36225000
nic,2011,28751000
nic,2012,23887000
nic,2013,33709000
nic,2014,22655000
nic,2015,32326000
nic,2016,14715000
nic,2017,33127000
nic,2018,43922000
nic,2019,71134000
nic,2020,57907000
npl,1970,93000
npl,1971,193000
npl,1972,89000
npl,1973,1608000
npl,1974,1163000
npl,1975,2323000
npl,1976,3760000
npl,1977,12232000
npl,1978,11026000
npl,1979,18586000
npl,1980,25025000
npl,1981,32853000
npl,1982,33545000
npl,1983,30911000
npl,1984,29268000
npl,1985,32469000
npl,1986,53088000
npl,1987,77793000
npl,1988,82408000
npl,1989,108967000
npl,1990,63824000
npl,1991,46826000
npl,1992,66862000
npl,1993,65564000
npl,1994,69304000
npl,1995,74610000
npl,1996,53889000
npl,1997,45484000
npl,1998,51537000
npl,1999,33896000
npl,2000,33168000
npl,2001,26203000
npl,2002,14458000
npl,2003,79319000
npl,2004,45296000
npl,2005,2521000
npl,2006,12351000
npl,2007,312000
npl,2008,-7877000
npl,2009,-33461000
npl,2010,-32443000
npl,2011,4036000
npl,2012,30667000
npl,2013,90677000
npl,2014,53338000
npl,2015,185243000
npl,2016,119777000
npl,2017,210882000
npl,2018,511763000
npl,2019,415129000
npl,2020,458685000
omn,1970,0
omn,1971,0
omn,1972,0
omn,1973,0
omn,1974,0
omn,1975,0
omn,1976,0
omn,1977,0
omn,1978,0
omn,1979,0
omn,1980,0
omn,1981,0
omn,1982,0
omn,1983,0
omn,1984,0
omn,1985,0
omn,1986,0
omn,1987,0
omn,1988,0
omn,1989,0
omn,1990,0
omn,1991,0
omn,1992,0
omn,1993,0
omn,1994,0
omn,1995,0
omn,1996,0
omn,1997,0
omn,1998,0
omn,1999,0
omn,2000,0
omn,2001,0
omn,2002,0
omn,2003,0
omn,2004,0
omn,2005,0
omn,2006,0
omn,2007,0
omn,2008,0
omn,2009,0
pak,1970,23327000
pak,1971,32952000
pak,1972,24724000
pak,1973,79919000
pak,1974,65542000
pak,1975,21379000
pak,1976,64730000
pak,1977,74393000
pak,1978,54789000
pak,1979,72659000
pak,1980,70284000
pak,1981,88180000
pak,1982,143357000
pak,1983,100416000
pak,1984,126651000
pak,1985,99078000
pak,1986,120106000
pak,1987,124644000
pak,1988,100655000
pak,1989,90374000
pak,1990,112855000
pak,1991,191758000
pak,1992,199351000
pak,1993,222433000
pak,1994,287069000
pak,1995,219337000
pak,1996,241580000
pak,1997,191262000
pak,1998,171469000
pak,1999,136177000
pak,2000,76812000
pak,2001,530587000
pak,2002,851332000
pak,2003,29426000
pak,2004,676072000
pak,2005,513002000
pak,2006,688273000
pak,2007,867283000
pak,2008,37863000
pak,2009,988793000
pak,2010,204870000
pak,2011,700092000
pak,2012,350196000
pak,2013,184130000
pak,2014,1189901000
pak,2015,1378273000
pak,2016,590870000
pak,2017,417388000
pak,2018,129587000
pak,2019,170987000
pak,2020,952431000
phl,1972,129000
phl,1973,768000
phl,1974,7417000
phl,1975,8375000
phl,1976,10184000
phl,1977,1955000
phl,1978,859000
phl,1979,2525000
phl,1980,1681000
phl,1981,7058000
phl,1982,7686000
phl,1983,12520000
phl,1984,9959000
phl,1985,12972000
phl,1986,7731000
phl,1987,7324000
phl,1988,2572000
phl,1989,610000
phl,1990,-1051000
phl,1991,31905000
phl,1992,33143000
phl,1993,534000
phl,1994,2886000
phl,1995,8126000
phl,1996,13067000
phl,1997,7630000
phl,1998,6473000
phl,1999,3206000
phl,2000,7244000
phl,2001,1693000
phl,2002,-5167000
phl,2003,-6212000
phl,2004,-6880000
phl,2005,-6825000
phl,2006,-6842000
phl,2007,-6971000
phl,2008,-7066000
phl,2009,-7033000
phl,2010,-6918000
phl,2011,-8096000
phl,2012,-9326000
phl,2013,-10256000
phl,2014,-10727000
phl,2015,-10111000
phl,2016,-13505000
phl,2017,-17012000
phl,2018,-17217000
phl,2019,-16889000
phl,2020,-16987000
png,1970,837000
png,1971,3939000
png,1972,4291000
png,1973,1244000
png,1974,4403000
png,1975,5227000
png,1976,1876000
png,1977,7699000
png,1978,5475000
png,1979,6435000
png,1980,12452000
png,1981,9766000
png,1982,8883000
png,1983,16656000
png,1984,13484000
png,1985,3539000
png,1986,-2000
png,1987,-442000
png,1988,-307000
png,1989,-751000
png,1990,-952000
png,1991,-1284000
png,1992,-1508000
png,1993,-1722000
png,1994,-1730000
png,1995,-1754000
png,1996,-1774000
png,1997,-2166000
png,1998,-2355000
png,1999,-2550000
png,2000,-2663000
png,2001,-3175000
png,2002,-3442000
png,2003,-3563000
png,2004,-3606000
png,2005,-3600000
png,2006,-3618000
png,2007,-3667000
png,2008,-1667000
png,2009,10520000
png,2010,4624000
png,2011,13923000
png,2012,23301000
png,2013,23026000
png,2014,28621000
png,2015,20325000
png,2016,29017000
png,2017,16225000
png,2018,187223000
png,2019,22165000
png,2020,25976000
pol,1985,0
pol,1986,0
pol,1987,0
pol,1988,0
pol,1989,0
pol,1990,0
pol,1991,0
pol,1992,0
pol,1993,0
pol,1994,0
pol,1995,0
pol,1996,0
pol,1997,0
pol,1998,0
pol,1999,0
pol,2000,0
pol,2001,0
pol,2002,0
pol,2003,0
pol,2004,0
pol,2005,0
pol,2006,0
pol,2007,0
pol,2008,0
pol,2009,0
pry,1970,1818000
pry,1971,1550000
pry,1972,1304000
pry,1973,16000
pry,1974,-99000
pry,1975,839000
pry,1976,2444000
pry,1977,5022000
pry,1978,5129000
pry,1979,3341000
pry,1980,2643000
pry,1981,2232000
pry,1982,68000
pry,1983,-59000
pry,1984,-539000
pry,1985,-668000
pry,1986,-872000
pry,1987,-924000
pry,1988,-894000
pry,1989,-960000
pry,1990,-1011000
pry,1991,-1011000
pry,1992,-1011000
pry,1993,-1113000
pry,1994,-1113000
pry,1995,-1372000
pry,1996,-1412000
pry,1997,-1492000
pry,1998,-1492000
pry,1999,-1492000
pry,2000,-1492000
pry,2001,-1492000
pry,2002,-1432000
pry,2003,-1552000
pry,2004,-1492000
pry,2005,-1492000
pry,2006,-1492000
pry,2007,-1492000
pry,2008,-1492000
pry,2009,-1492000
pry,2010,-1492000
pry,2011,-1492000
pry,2012,-1275000
pry,2013,-1210000
pry,2014,-1145000
pry,2015,-1145000
pry,2016,-874000
pry,2017,-874000
pry,2018,-874000
pry,2019,-797000
pry,2020,-721000
rwa,1970,63000
rwa,1971,157000
rwa,1972,971000
rwa,1973,2518000
rwa,1974,4477000
rwa,1975,4580000
rwa,1976,8367000
rwa,1977,9341000
rwa,1978,6484000
rwa,1979,10928000
rwa,1980,10231000
rwa,1981,7004000
rwa,1982,11635000
rwa,1983,18404000
rwa,1984,24353000
rwa,1985,29176000
rwa,1986,36281000
rwa,1987,38917000
rwa,1988,30198000
rwa,1989,31266000
rwa,1990,20617000
rwa,1991,46728000
rwa,1992,29885000
rwa,1993,36588000
rwa,1994,11075000
rwa,1995,29006000
rwa,1996,38146000
rwa,1997,47530000
rwa,1998,61621000
rwa,1999,63497000
rwa,2000,30895000
rwa,2001,50124000
rwa,2002,73244000
rwa,2003,23643000
rwa,2004,82153000
rwa,2005,46682000
rwa,2006,36974000
rwa,2007,27575000
rwa,2008,40527000
rwa,2009,10477000
rwa,2010,9640000
rwa,2011,135791000
rwa,2012,37636000
rwa,2013,41122000
rwa,2014,167041000
rwa,2015,284509000
rwa,2016,216620000
rwa,2017,287762000
rwa,2018,241248000
rwa,2019,295033000
rwa,2020,434375000
sdn,1970,26000
sdn,1971,171000
sdn,1972,29000
sdn,1973,1442000
sdn,1974,2193000
sdn,1975,15085000
sdn,1976,36783000
sdn,1977,25298000
sdn,1978,30832000
sdn,1979,26431000
sdn,1980,36467000
sdn,1981,64481000
sdn,1982,86565000
sdn,1983,54058000
sdn,1984,80567000
sdn,1985,35635000
sdn,1986,64506000
sdn,1987,60216000
sdn,1988,120378000
sdn,1989,81287000
sdn,1990,116639000
sdn,1991,70510000
sdn,1992,54917000
sdn,1993,69647000
sdn,1994,7612000
sdn,1999,0
sdn,2000,-2248000
sdn,2001,-948000
sdn,2002,-259000
sdn,2003,-2796000
sdn,2004,-1840000
sdn,2005,-1331000
sdn,2006,-2033000
sdn,2007,0
sdn,2008,-1232000
sdn,2009,-38000
sdn,2010,0
sdn,2011,0
sdn,2013,0
sdn,2014,0
sdn,2015,0
sdn,2016,0
sdn,2017,0
sdn,2018,0
sdn,2020,0
sen,1970,3735000
sen,1971,1935000
sen,1972,4073000
sen,1973,3159000
sen,1974,10808000
sen,1975,11855000
sen,1976,11496000
sen,1977,7368000
sen,1978,9627000
sen,1979,15992000
sen,1980,11904000
sen,1981,47108000
sen,1982,20503000
sen,1983,18584000
sen,1984,18461000
sen,1985,26703000
sen,1986,109615000
sen,1987,114569000
sen,1988,63860000
sen,1989,48225000
sen,1990,114111000
sen,1991,47845000
sen,1992,99673000
sen,1993,41828000
sen,1994,48741000
sen,1995,100972000
sen,1996,102865000
sen,1997,52875000
sen,1998,74222000
sen,1999,37201000
sen,2000,81610000
sen,2001,110629000
sen,2002,109517000
sen,2003,97906000
sen,2004,164964000
sen,2005,170533000
sen,2006,124398000
sen,2007,132724000
sen,2008,133482000
sen,2009,134334000
sen,2010,110438000
sen,2011,172113000
sen,2012,137173000
sen,2013,130499000
sen,2014,138074000
sen,2015,162184000
sen,2016,123669000
sen,2017,223626000
sen,2018,122566000
sen,2019,603997000
sen,2020,281389000
slb,1982,102000
slb,1983,1463000
slb,1984,1273000
slb,1985,1641000
slb,1986,1314000
slb,1987,1412000
slb,1988,1303000
slb,1989,2282000
slb,1990,2544000
slb,1991,1920000
slb,1992,498000
slb,1993,1111000
slb,1994,1715000
slb,1995,3135000
slb,1996,4163000
slb,1997,2398000
slb,1998,1666000
slb,1999,7757000
slb,2000,431000
slb,2001,1006000
slb,2002,-53000
slb,2003,-332000
slb,2004,417000
slb,2005,55000
slb,2006,-530000
slb,2007,-983000
slb,2008,-1023000
slb,2009,-1080000
slb,2010,-1178000
slb,2011,-1260000
slb,2012,-1223000
slb,2013,-1399000
slb,2014,-1587000
slb,2015,-1454000
slb,2016,3464000
slb,2017,512000
slb,2018,1379000
slb,2019,2176000
slb,2020,7440000
sle,1970,7000
sle,1971,69000
sle,1972,782000
sle,1973,4306000
sle,1974,2205000
sle,1975,2395000
sle,1976,1937000
sle,1977,2040000
sle,1978,10222000
sle,1979,3349000
sle,1980,2339000
sle,1981,2341000
sle,1982,5677000
sle,1983,5739000
sle,1984,5824000
sle,1985,9179000
sle,1986,8891000
sle,1987,2236000
sle,1988,828000
sle,1989,255000
sle,1990,12000
sle,1991,-128000
sle,1992,29110000
sle,1993,34739000
sle,1994,36635000
sle,1995,42371000
sle,1996,33609000
sle,1997,26390000
sle,1998,18598000
sle,1999,7084000
sle,2000,68301000
sle,2001,67236000
sle,2002,42998000
sle,2003,24318000
sle,2004,30560000
sle,2005,18552000
sle,2006,15840000
sle,2007,14170000
sle,2008,25642000
sle,2009,15085000
sle,2010,32059000
sle,2011,35185000
sle,2012,38597000
sle,2013,14347000
sle,2014,9781000
sle,2015,5331000
sle,2016,5633000
sle,2017,37171000
sle,2018,15682000
sle,2019,65229000
sle,2020,71691000
slv,1970,326000
slv,1972,4792000
slv,1973,853000
slv,1974,-75000
slv,1975,855000
slv,1976,1455000
slv,1977,781000
slv,1978,1963000
slv,1979,2998000
slv,1980,2760000
slv,1981,447000
slv,1982,-256000
slv,1983,-353000
slv,1984,-353000
slv,1985,-268000
slv,1986,-559000
slv,1987,-473000
slv,1988,-473000
slv,1989,-268000
slv,1990,-678000
slv,1991,-600000
slv,1992,-600000
slv,1993,-600000
slv,1994,-600000
slv,1995,-720000
slv,1996,-720000
slv,1997,-840000
slv,1998,-840000
slv,1999,-840000
slv,2000,-840000
slv,2001,-840000
slv,2002,-840000
slv,2003,-840000
slv,2004,-840000
slv,2005,-840000
slv,2006,-840000
slv,2007,-840000
slv,2008,-840000
slv,2009,-840000
slv,2010,-840000
slv,2011,-840000
slv,2012,-695000
slv,2013,-550000
slv,2014,-550000
slv,2015,-550000
slv,2016,-550000
slv,2017,-550000
slv,2018,-550000
slv,2019,-550000
slv,2020,-550000
som,1971,1533000
som,1972,1169000
som,1973,3144000
som,1974,6574000
som,1975,9019000
som,1976,6638000
som,1977,9597000
som,1978,9347000
som,1979,6826000
som,1980,9717000
som,1981,18953000
som,1982,16527000
som,1983,16661000
som,1984,24323000
som,1985,38117000
som,1986,46507000
som,1987,38989000
som,1988,28042000
som,1989,53565000
som,1990,32324000
som,1991,460000
som,1992,24000
som,1999,0
som,2000,0
som,2001,0
som,2002,0
som,2003,0
som,2004,0
som,2005,0
som,2006,0
som,2007,0
som,2008,0
som,2009,0
som,2010,0
som,2011,0
som,2013,0
som,2014,0
som,2015,0
som,2016,0
som,2017,0
som,2018,0
som,2020,-278142000
srb,2001,0
srb,2002,159391000
srb,2003,86942000
srb,2004,141765000
srb,2005,84637000
srb,2006,42542000
srb,2007,47376000
srb,2008,34482000
srb,2009,16603000
srb,2010,16401000
srb,2011,24075000
srb,2012,5146000
srb,2013,-24644000
srb,2014,-48353000
srb,2015,-57588000
srb,2016,-65748000
srb,2017,-65487000
srb,2018,-67723000
srb,2019,-65823000
srb,2020,-66238000
stp,1986,807000
stp,1987,2003000
stp,1988,7091000
stp,1989,6802000
stp,1990,5406000
stp,1991,5172000
stp,1992,5467000
stp,1993,4623000
stp,1994,6510000
stp,1995,5569000
stp,1996,7879000
stp,1997,1309000
stp,1998,1717000
stp,1999,730000
stp,2000,1251000
stp,2001,4790000
stp,2002,949000
stp,2003,626000
stp,2004,3095000
stp,2005,2485000
stp,2006,1823000
stp,2007,2629000
stp,2008,2650000
stp,2009,1030000
stp,2010,68000
stp,2011,0
stp,2012,-7000
stp,2013,-1000
stp,2014,-172000
stp,2015,-258000
stp,2016,-256000
stp,2017,-258000
stp,2018,-261000
stp,2019,-255000
stp,2020,-257000
svk,1970,0
svk,1971,0
svk,1972,0
svk,1973,0
svk,1974,0
svk,1975,0
svk,1976,0
svk,1977,0
svk,1978,0
svk,1979,0
svk,1980,0
svk,1981,0
svk,1982,0
svk,1983,0
svk,1984,0
svk,1985,0
svk,1986,0
svk,1987,0
svk,1988,0
svk,1989,0
svk,1990,0
svk,1991,0
svk,1992,0
svk,1993,0
svk,1994,0
svk,1995,0
svk,1996,0
svk,1997,0
svk,1998,0
svk,1999,0
svk,2000,0
svk,2001,0
svk,2002,0
svk,2003,0
svk,2004,0
svk,2005,0
svk,2006,0
svk,2007,0
svk,2008,0
svk,2009,0
svn,1970,0
svn,1971,0
svn,1972,0
svn,1973,0
svn,1974,0
svn,1975,0
svn,1976,0
svn,1977,0
svn,1978,0
svn,1979,0
svn,1980,0
svn,1981,0
svn,1982,0
svn,1983,0
svn,1984,0
svn,1985,0
svn,1986,0
svn,1987,0
svn,1988,0
svn,1989,0
svn,1990,0
svn,1991,0
svn,1992,0
svn,1993,0
svn,1994,0
svn,1995,0
svn,1996,0
svn,1997,0
svn,1998,0
svn,1999,0
svn,2000,0
svn,2001,0
svn,2002,0
svn,2003,0
svn,2004,0
svn,2005,0
svn,2006,0
svn,2007,0
svn,2008,0
svn,2009,0
swz,1972,-29000
swz,1973,-32000
swz,1974,-34000
swz,1975,3000
swz,1976,46000
swz,1977,2014000
swz,1978,1167000
swz,1979,669000
swz,1980,305000
swz,1981,147000
swz,1982,276000
swz,1983,-203000
swz,1985,-152000
swz,1986,-152000
swz,1987,-151000
swz,1988,-151000
swz,1989,-151000
swz,1990,-151000
swz,1991,-151000
swz,1992,-147000
swz,1993,-156000
swz,1994,-151000
swz,1995,-250000
swz,1996,-250000
swz,1997,-250000
swz,1998,-250000
swz,1999,-250000
swz,2000,-250000
swz,2001,-250000
swz,2002,-250000
swz,2003,-250000
swz,2004,-250000
swz,2005,-250000
swz,2006,-250000
swz,2007,-250000
swz,2008,-246000
swz,2009,-255000
swz,2010,-250000
swz,2011,-250000
swz,2012,-150000
swz,2013,-149000
swz,2014,-149000
swz,2015,-149000
swz,2016,-146000
swz,2017,-152000
swz,2018,-149000
swz,2019,-149000
swz,2020,-149000
syr,1970,2767000
syr,1971,2279000
syr,1972,674000
syr,1973,479000
syr,1974,658000
syr,1975,1178000
syr,1976,10236000
syr,1977,8961000
syr,1978,8862000
syr,1979,1587000
syr,1980,1554000
syr,1981,3035000
syr,1982,1485000
syr,1983,551000
syr,1984,-635000
syr,1985,-685000
syr,1986,-342000
syr,1990,-1558000
syr,1997,-10014000
syr,1998,-1459000
syr,1999,-1459000
syr,2000,-1459000
syr,2001,-1459000
syr,2002,-1459000
syr,2003,-1459000
syr,2004,-1459000
syr,2005,-1459000
syr,2006,-1459000
syr,2007,-1459000
syr,2008,-1459000
syr,2009,-1459000
syr,2010,-1459000
syr,2011,-879000
syr,2014,0
syr,2015,0
syr,2016,0
syr,2017,0
syr,2018,0
syr,2020,0
tcd,1970,186000
tcd,1971,1530000
tcd,1972,617000
tcd,1973,1560000
tcd,1974,2446000
tcd,1975,4458000
tcd,1976,4638000
tcd,1977,7757000
tcd,1978,6998000
tcd,1979,5065000
tcd,1980,362000
tcd,1982,-32000
tcd,1983,348000
tcd,1984,3440000
tcd,1985,24000
tcd,1986,7981000
tcd,1987,12231000
tcd,1988,36892000
tcd,1989,32613000
tcd,1990,47554000
tcd,1991,45701000
tcd,1992,32393000
tcd,1993,24100000
tcd,1994,36104000
tcd,1995,40549000
tcd,1996,66567000
tcd,1997,46553000
tcd,1998,14745000
tcd,1999,48076000
tcd,2000,13319000
tcd,2001,21668000
tcd,2002,70300000
tcd,2003,91956000
tcd,2004,69910000
tcd,2005,59618000
tcd,2006,26689000
tcd,2007,8400000
tcd,2008,-56954000
tcd,2009,-14624000
tcd,2010,-16043000
tcd,2011,-17158000
tcd,2012,-16633000
tcd,2013,-20769000
tcd,2014,-16778000
tcd,2015,-10034000
tcd,2016,-1650000
tcd,2017,-560000
tcd,2018,-3582000
tcd,2019,-3517000
tcd,2020,-3282000
tgo,1970,1091000
tgo,1971,642000
tgo,1972,579000
tgo,1973,200000
tgo,1974,203000
tgo,1975,2069000
tgo,1976,4411000
tgo,1977,5657000
tgo,1978,6807000
tgo,1979,7520000
tgo,1980,12466000
tgo,1981,7553000
tgo,1982,10697000
tgo,1983,40251000
tgo,1984,25048000
tgo,1985,29868000
tgo,1986,49413000
tgo,1987,20071000
tgo,1988,48673000
tgo,1989,37967000
tgo,1990,30329000
tgo,1991,46906000
tgo,1992,31391000
tgo,1993,6803000
tgo,1994,24967000
tgo,1995,16991000
tgo,1996,51841000
tgo,1997,12866000
tgo,1998,39339000
tgo,1999,14529000
tgo,2000,9904000
tgo,2001,1409000
tgo,2002,6808000
tgo,2003,0
tgo,2004,-13000
tgo,2005,0
tgo,2006,0
tgo,2007,0
tgo,2008,-117024000
tgo,2009,-21778000
tgo,2010,-21995000
tgo,2012,13748000
tgo,2013,0
tgo,2014,14893000
tgo,2015,4154000
tgo,2016,9223000
tgo,2017,9091000
tgo,2018,17337000
tgo,2019,99623000
tgo,2020,82744000
tha,1973,172000
tha,1974,1263000
tha,1975,2687000
tha,1976,6527000
tha,1977,8756000
tha,1978,5106000
tha,1979,3542000
tha,1980,4139000
tha,1981,18717000
tha,1982,18542000
tha,1983,17349000
tha,1984,10512000
tha,1985,7874000
tha,1986,3697000
tha,1987,1637000
tha,1988,35000
tha,1989,-773000
tha,1990,-1157000
tha,1991,-1126000
tha,1992,-1126000
tha,1993,-1374000
tha,1994,-1692000
tha,1995,-1761000
tha,1996,-1761000
tha,1997,-1761000
tha,1998,-2307000
tha,1999,-2841000
tha,2000,-3377000
tha,2001,-3377000
tha,2002,-3377000
tha,2003,-3377000
tha,2004,-3377000
tha,2005,-3377000
tha,2006,-3377000
tha,2007,-3377000
tha,2008,-3377000
tha,2009,-3377000
tha,2010,-3377000
tha,2011,-55735000
tjk,1996,30410000
tjk,1997,21984000
tjk,1998,37890000
tjk,1999,35795000
tjk,2000,22771000
tjk,2001,34763000
tjk,2002,9605000
tjk,2003,13283000
tjk,2004,54649000
tjk,2005,34811000
tjk,2006,16174000
tjk,2007,7011000
tjk,2008,7354000
tjk,2009,4877000
tjk,2010,10702000
tjk,2011,-1744000
tjk,2012,-2903000
tjk,2013,-6783000
tjk,2014,-7111000
tjk,2015,-6741000
tjk,2016,-1221000
tjk,2017,3241000
tjk,2018,14612000
tjk,2019,10432000
tjk,2020,462000
tls,2014,2858000
tls,2015,7101000
tls,2016,5635000
tls,2017,9358000
tls,2018,2863000
tls,2019,3347000
tls,2020,1531000
ton,1988,1475000
ton,1989,27000
ton,1990,994000
ton,1991,565000
ton,1992,140000
ton,1993,179000
ton,1994,845000
ton,1995,240000
ton,1996,-78000
ton,1997,-11000
ton,1998,-22000
ton,1999,-22000
ton,2000,-63000
ton,2001,-61000
ton,2002,139000
ton,2003,2565000
ton,2004,1151000
ton,2005,4459000
ton,2006,2740000
ton,2007,4354000
ton,2008,579000
ton,2009,1459000
ton,2010,829000
ton,2011,-176000
ton,2012,-236000
ton,2013,-297000
ton,2014,4565000
ton,2015,1677000
ton,2016,3545000
ton,2017,6226000
ton,2018,2798000
ton,2019,4135000
ton,2020,275000
tto,1985,0
tto,1986,0
tto,1987,0
tto,1988,0
tto,1989,0
tto,1990,0
tto,1991,0
tto,1992,0
tto,1993,0
