geo,time,bx_gsr_totl_cd
che,2018,662698858413.12305
che,2019,653917734889.69897
che,2020,613590262180.39502
chl,1975,1842000000
chl,1976,2425000000
chl,1977,2621000000
chl,1978,2984000000
chl,1979,4746000000
chl,1980,6276000000
chl,1981,5614000000
chl,1982,5154000000
chl,1983,4831000000
chl,1984,4636000000
chl,1985,4697420000
chl,1986,5460660000
chl,1987,6523800000
chl,1988,8328900000
chl,1989,9855450000
chl,1990,10704900000
chl,1991,11644400000
chl,1992,12925100000
chl,1993,12215200000
chl,1994,15000400000
chl,1995,20226400000
chl,1996,21056424447.4761
chl,1997,22931915598.1874
chl,1998,21470916280.1911
chl,1999,21943547003.2402
chl,2000,24890789078.776
chl,2001,23868463511.7837
chl,2002,23679041178.8201
chl,2003,28268701175.9971
chl,2004,40999796182.9231
chl,2005,51389707863.8054
chl,2006,70465652409.1498
chl,2007,83579731830.1949
chl,2008,81032245861.57111
chl,2009,69373951163.18201
chl,2010,88814906593.78091
chl,2011,101427647432.37601
chl,2012,98427516489.56169
chl,2013,97267392050.41539
chl,2014,94678061037.99229
chl,2015,79301686319.39769
chl,2016,78053755676.03729
chl,2017,87133148546.24541
chl,2018,93926746615.15048
chl,2019,88975861572.16809
chl,2020,88938426479.1176
chn,1982,24729000000
chn,1983,24735000000
chn,1984,28724000000
chn,1985,29641000000
chn,1986,30683000000
chn,1987,40147000000
chn,1988,47381000000
chn,1989,49717000000
chn,1990,60391000000
chn,1991,69617000000
chn,1992,84412000000
chn,1993,91242000000
chn,1994,124918000000
chn,1995,152431250000
chn,1996,178996000000
chn,1997,146243000000
chn,1998,146948000000
chn,1999,158214000000
chn,2000,202589270000
chn,2001,217960000000
chn,2002,255970416344.366
chn,2003,462070899008.66895
chn,2004,625332175040.45105
chn,2005,812611838954.08899
chn,2006,1046294573489.57996
chn,2007,1341532967443.55005
chn,2008,1609656029354.84009
chn,2009,1370915037313.71997
chn,2010,1798836133342.28003
chn,2011,2153120036894.12964
chn,2012,2342129055768.52002
chn,2013,2539567897419.10938
chn,2014,2702274321141.02979
chn,2015,2583968396725.27979
chn,2016,2424576042121.25
chn,2017,2718975576076.02979
chn,2018,2919505938716.79004
chn,2019,2904513533412.14941
chn,2020,2974045950400.20947
civ,2005,8720802410.59266
civ,2006,9519984784.43304
civ,2007,9825571647.66737
civ,2008,11690362430.4555
civ,2009,12612200568.0903
civ,2010,12823052814.0433
civ,2011,13877555585.2112
civ,2012,13315176187.8489
civ,2013,13195328625.3643
civ,2014,14125247026.6632
civ,2015,12727230898.7862
civ,2016,12078571647.0789
civ,2017,13152925227.2033
civ,2018,13434460937.5321
civ,2019,14172573847.9231
civ,2020,13631340134.8927
cmr,1977,978957614.93828
cmr,1978,1318556494.35168
cmr,1979,1718019815.36599
cmr,1980,2096795400.43735
cmr,1981,1829894902.97561
cmr,1982,1800057044.38569
cmr,1983,1835613604.65825
cmr,1984,2039264004.34479
cmr,1985,2163098409.30249
cmr,1986,2581070639.64432
cmr,1987,2112488393.84768
cmr,1988,2317052634.17576
cmr,1989,2346365286.42536
cmr,1990,2515822942.60813
cmr,1991,2381756628.49627
cmr,1992,2383337897.92927
cmr,1993,1915648603.56121
cmr,1994,1804937904.59843
cmr,1995,2052655977.32763
cmr,1996,2535234363.5805
cmr,1997,2513991429.91448
cmr,1998,2462640613.40523
cmr,1999,2216445279.89561
cmr,2000,2699655681.16299
cmr,2001,2872658146.47023
cmr,2002,3041410657.04623
cmr,2003,3243794531.7601
cmr,2004,3929106897.51724
cmr,2005,4281775615.0038
cmr,2006,4915834671.23248
cmr,2007,6401352185.87052
cmr,2008,7420994826.29483
cmr,2009,5466500002.77327
cmr,2010,5706381855.18768
cmr,2011,7684204902.40272
cmr,2012,7590572691.21978
cmr,2013,8195673647.27615
cmr,2014,8764661784.55082
cmr,2015,6917995726.33
cmr,2016,6450612391.37978
cmr,2017,6743092466.48985
cmr,2018,7511529193.86961
cmr,2019,7962324991.45448
cmr,2020,6286863324.63756
cod,2005,2755500000
cod,2006,3155300000
cod,2007,6566300000
cod,2008,7715800000
cod,2009,5046900000
cod,2010,8914800000
cod,2011,10379539061.0327
cod,2012,9049323953.20889
cod,2013,12053876498.5768
cod,2014,12745396822.5946
cod,2015,10600660413.3568
cod,2016,12030085170.4147
cod,2017,11668565621.9824
cod,2018,16154326582.592
cod,2019,15246058775.718
cod,2020,14125330145.4236
cog,1978,380380105.84351
cog,1979,568715047.40149
cog,1980,1029252449.78466
cog,1981,1173320191.71005
cog,1982,1205740903.42383
cog,1983,1159373857.11134
cog,1984,1355214478.60757
cog,1985,1228572230.10016
cog,1986,783830125.949
cog,1987,1004383618.37906
cog,1988,942940001.83468
cog,1989,1257961001.78019
cog,1990,1502581377.02525
cog,1991,1225776431.56675
cog,1992,1257311329.84206
cog,1993,1186597468.46945
cog,1994,1027909173.79761
cog,1995,1382646852.49444
cog,1996,1756013551.77115
cog,1997,1767104886.52386
cog,1998,1489413267.11734
cog,1999,1735674040.29646
cog,2000,2642270631.14413
cog,2001,2214357069.02774
cog,2002,2459773337.79269
cog,2003,2841017048.0154
cog,2004,3643110621.58301
cog,2005,4983428924.9149
cog,2006,6351812625.54749
cog,2007,5898261892.33947
cog,2008,8314163252.36657
cog,2009,6279364856.73854
cog,2010,9038824344.78262
cog,2011,11582228171.9045
cog,2012,10350632960.3108
cog,2013,9604332929.20946
cog,2014,9552306160.30775
cog,2015,5137155347.09982
cog,2016,4610154018.68914
col,1968,786999999.99497
col,1969,879999999.99493
col,1970,1018999999.9946
col,1971,996887619.99147
col,1972,1228281000
col,1973,1588000479.99936
col,1974,1947897919.97894
col,1975,2180377900
col,1976,2849839879.99942
col,1977,3502027039.99722
col,1978,4099455999.99826
col,1979,4850980000
col,1980,5860443699.99729
col,1981,5014095160
col,1982,4974154129.99881
col,1983,4103000000
col,1984,5328000000
col,1985,4616000000
col,1986,6614000000
col,1987,7029000000
col,1988,7008000000
col,1989,7609000000
col,1990,9026000000
col,1991,9490400000
col,1992,9694900000
col,1993,10509600000
col,1994,11303419869.173
col,1995,12947134738.0377
col,1996,13856585408.4986
col,1997,15130865089.8757
col,1998,14349523237.0803
col,1999,14863484285.938
col,2000,16836363312.6245
col,2001,15963042427.7184
col,2002,14960298470.1298
col,2003,16289903692.9916
col,2004,20341759840.9903
col,2005,25674508685.2823
col,2006,30374203074.3268
col,2007,36974836719.5041
col,2008,45794033359.6372
col,2009,41130909934.40649
col,2010,48698794988.6607
col,2011,67742346673.8088
col,2012,73003061953.45251
col,2013,72413166779.43318
col,2014,69838519052.4158
col,2015,51601331124.7592
col,2016,47762824176.3078
col,2017,54898258556.1804
col,2018,59901235648.7603
col,2019,58300167459.5253
col,2020,42551100311.0673
col,2021,56227626052.3101
com,1980,14062057.11889
com,1981,18330753.25772
com,1982,23405109.03389
com,1983,23381972.31224
com,1984,10731132.17347
com,1985,20478158.06003
com,1986,28625223.83
com,1987,27837115.14748
com,1988,40091229.13519
com,1989,39892717.08832
com,1990,38147011.55129
com,1991,51870845.9216
com,1992,51513176.85139
com,1993,55940068.97502
com,1994,42247958.24298
com,1995,49225726.80523
com,2003,64243545.47072
com,2004,59870515.8109
com,2005,59568519.39183
com,2006,63549588.21171
com,2007,76903900.78905
com,2008,79999320.89251
com,2009,81216870.83517
com,2010,90754487.94738
com,2011,103570195.74209
com,2012,93301162.17598
com,2014,132185507.84847
com,2015,103125068.13864
com,2016,115781877.09004
com,2017,135985386.68664
com,2018,158188803.40884
com,2019,151069910.25155
com,2020,77988758.71278
cpv,1977,3333676.81798
cpv,1978,8650521.4681
cpv,1979,14436459.80858
cpv,1980,22675840.43998
cpv,1981,26528572.60261
cpv,1982,33087831.65651
cpv,1983,38103762.94756
cpv,1984,32284015.76794
cpv,1985,32835810.03668
cpv,1986,38893296.4141
cpv,1987,51001276.46362
cpv,1988,48382974.29493
cpv,1989,57485126.69692
cpv,1990,63242976.95317
cpv,1991,53987816.54802
cpv,1992,56382038.46799
cpv,1993,53954414.86156
cpv,1994,65398894.8702
cpv,1995,87477402.84525
cpv,1996,104370951.96275
cpv,1997,139419883.37567
cpv,1998,115558677.92535
cpv,1999,126031301.20367
cpv,2000,145886862.96786
cpv,2001,167692989.6175
cpv,2002,192996819.63522
cpv,2003,261979615.82634
cpv,2004,303367209.11711
cpv,2005,373107411.94773
cpv,2006,491212251.50553
cpv,2007,592421355.21052
cpv,2008,737776935.14473
cpv,2009,585130617.10975
cpv,2010,643510092.14576
cpv,2011,796639026.51109
cpv,2012,783764531.79993
cpv,2013,855136298.42458
cpv,2014,907869091.37121
cpv,2015,672364266.46403
cpv,2016,740004409.91845
cpv,2017,825638301.53801
cpv,2018,998359384.25304
cpv,2019,1038986109.10302
cpv,2020,438967956.67416
cri,1977,969100000
cri,1978,1025000000
cri,1979,1111300000
cri,1980,1218600000
cri,1981,1199300000
cri,1982,1143400000
cri,1983,1172600000
cri,1984,1313700000
cri,1985,1270200000
cri,1986,1440200000
cri,1987,1492300000
cri,1988,1658800000
cri,1989,1951200000
cri,1990,2093500000
cri,1991,2300900000
cri,1992,2693200000
cri,1993,3017300000
cri,1994,3471600000
cri,1995,3840400000
cri,1996,4207850000
cri,1997,4498944000
cri,1998,5435370000
cri,1999,6417432599.4058
cri,2000,6828328897.78665
cri,2001,6748867876.04627
cri,2002,6711075018.7629
cri,2003,7223519285.61102
cri,2004,8101357122.08174
cri,2005,9085793005.62096
cri,2006,10350291167.8367
cri,2007,11533071115.1327
cri,2008,12568404495.5273
cri,2009,11067310211.6262
cri,2010,12785671893.2932
cri,2011,14378962228.6072
cri,2012,15434698895.2253
cri,2013,16061176864.7871
cri,2014,16906272222.578
cri,2015,17464504666.7112
cri,2016,19009158600.1026
cri,2017,19792601955.2307
cri,2018,22026859927.2891
cri,2019,22811771351.5658
cri,2020,20344574951.6952
cym,2016,5858607315.55554
cym,2017,6406715731.30468
cym,2018,8218446811.52445
cym,2019,8440573302.8223
cyp,1976,459444529.35639
cyp,1977,565517759.5519
cyp,1978,658612349.41495
cyp,1979,896615888.50771
cyp,1980,1107203321.02132
cyp,1981,1180265059.77904
cyp,1982,1246566221.92321
cyp,1983,1225693177.11118
cyp,1984,1384635585.68776
cyp,1985,1328866087.87617
cyp,1986,1509814615.23579
cyp,1987,1885068469.44628
cyp,1988,2208607626.404
cyp,1989,2533030500.04726
cyp,1990,3114085442.51467
cyp,1991,2984097659.81201
cyp,1992,3664120099.73709
cyp,1993,3334706012.63691
cyp,1994,3735744863.27462
cyp,1995,5050172756.0774
cyp,1996,5119970834.93053
cyp,1997,4991044184.57124
cyp,1998,5129628198.16904
cyp,1999,5440524186.71963
cyp,2000,5591396682.359
cyp,2001,5874204934.46806
cyp,2002,6139216141.9175
cyp,2003,7202308859.54067
cyp,2004,8568615504.30357
cyp,2005,9681460631.2966
cyp,2006,10696222540.6223
cyp,2007,14446078409.8678
cyp,2008,29085647895.35889
cyp,2009,28242046480.0293
cyp,2010,29963228327.7165
cyp,2011,37394441407.345
cyp,2012,32580595067.9254
cyp,2013,35163844023.3777
cyp,2014,36621674792.4288
cyp,2015,45299539157.4158
cyp,2016,29033389036.9963
cyp,2017,42399546256.0502
cyp,2018,49907976167.1462
cyp,2019,38670792052.457
cyp,2020,36676017345.9504
cze,1993,18205916735.4869
cze,1994,19549442227.2272
cze,1995,25236347718.8174
cze,1996,26575419514.5722
cze,1997,26016637161.3346
cze,1998,29635776608.7247
cze,1999,29597492470.8174
cze,2000,31363959964.7316
cze,2001,35123790651.867
cze,2002,39234979601.1186
cze,2003,49429315651.269
cze,2004,72184698391.87169
cze,2005,89166510738.7489
cze,2006,107730738527.798
cze,2007,134792565054.153
cze,2008,161117965707.547
cze,2009,128068399261.467
cze,2010,143111241246.008
cze,2011,169946796199.716
cze,2012,166182329014.125
cze,2013,167870114505.16501
cze,2014,179118652143.72
cze,2015,158794335979.08499
cze,2016,163593811278.487
cze,2017,184862441017.34
cze,2018,203641992152.302
cze,2019,199841625903.914
cze,2020,184881384126.76999
deu,1971,46860998879.8682
deu,1972,56051138884.0806
deu,1973,79463930122.6584
deu,1974,104517567330.356
deu,1975,108121450880.45
deu,1976,124982996178.323
deu,1977,143070971270.38901
deu,1978,175352153290.74701
deu,1979,210550916698.12701
deu,1980,234053232686.33401
deu,1981,215441533420.68701
deu,1982,216579133629.534
deu,1983,207732547280.146
deu,1984,209973144581.91199
deu,1985,225129723256.90799
deu,1986,297110892349.19
deu,1987,358545011567.09601
deu,1988,400914293916.85693
deu,1989,428164964331.59601
deu,1990,529132627565.94293
deu,1991,526371149238.34003
deu,1992,562953875551.29004
deu,1993,504439058273.83093
deu,1994,546864742533.63397
deu,1995,661449364412.41882
deu,1996,663823079349.96704
deu,1997,651009591768.64001
deu,1998,684104144408.44202
deu,1999,689183345424.68896
deu,2000,710784052222.31604
deu,2001,715435294905.76892
deu,2002,780652608054.09485
deu,2003,948077090414.68799
deu,2004,1182203238112.31006
deu,2005,1289695218702.65991
deu,2006,1504660224351.87988
deu,2007,1821165962668.25
deu,2008,1933242208493.15991
deu,2009,1557427617039.91992
deu,2010,1709680200798.8501
deu,2011,1992691465459.65991
deu,2012,1892708106666.16968
deu,2013,1955342349004.75
deu,2014,2027569796582.76001
deu,2015,1800723844503.16992
deu,2016,1833857803728.11011
deu,2017,1976222429312.16968
deu,2018,2166153732514.31006
deu,2019,2080742999127.57007
deu,2020,1908946389892.66968
dji,1991,222067172.70328
dji,1992,213503187.58053
dji,1993,235250758.2109
dji,1994,229815272.25258
dji,1995,220727995.0034
dji,1996,214493503.8628
dji,1997,216845505.03317
dji,1998,229477664.42908
dji,1999,221723938.08272
dji,2000,218432261.80361
dji,2001,234958164.76387
dji,2002,252480010.80345
dji,2003,284215146.21232
dji,2004,283984447.53293
dji,2005,319821517.99731
dji,2006,341490313.46886
dji,2007,341737892.53943
dji,2008,411286060.73565
dji,2009,436363738.66904
dji,2010,453626752.04393
dji,2011,456350121.82016
dji,2012,503069417.79531
dji,2013,3237580252.19304
dji,2014,3604959458.9272
dji,2015,3565296166.46317
dji,2016,2743243623.43224
dji,2017,4187912514.55933
dji,2018,4622925821.93438
dji,2019,5229134429.80852
dji,2020,3758902868.35358
dma,1976,14001762.49349
dma,1977,15300000
dma,1978,19200000
dma,1979,19600000
dma,1980,16300000
dma,1981,24400000
dma,1982,32700000
dma,1983,37259259.25926
dma,1984,37400000
dma,1985,38600000
dma,1986,61188888.88889
dma,1987,68981481.48148
dma,1988,82259259.25926
dma,1989,74851851.85185
dma,1990,93477777.77778
dma,1991,95703703.7037
dma,1992,100181481.48148
dma,1993,100029629.62963
dma,1994,103148148.14815
dma,1995,110748148.14815
dma,1996,124692592.59259
dma,1997,140759259.25926
dma,1998,156251851.85185
dma,1999,161433333.33333
dma,2000,149185185.18518
dma,2001,124819629.62963
dma,2002,125902985.18519
dma,2003,120636701.85185
dma,2004,134286183.77778
dma,2005,135283387.03704
dma,2006,150599153.7037
dma,2007,156381884.07407
dma,2008,165149445.55555
dma,2009,154514982.22222
dma,2010,180155449.25926
dma,2011,195887521.11111
dma,2012,165048749.62963
dma,2013,174273530.74074
dma,2014,290930088.13977
dma,2015,280753451.71658
dma,2016,280889826.51009
dma,2017,230673671.79462
dma,2018,167166791.25598
dma,2019,225746105.0315
dma,2020,106416851.60732
dnk,1975,12124298556.2719
dnk,1976,12894319753.9898
dnk,1977,14486784639.3516
dnk,1978,17134371226.4547
dnk,1979,20957772437.8083
dnk,1980,24011665437.343
dnk,1981,23176266995.5868
dnk,1982,22240989418.4056
dnk,1983,22265721745.575
dnk,1984,22366783045.3076
dnk,1985,24018783648.615
dnk,1986,29674192594.23429
dnk,1987,36169797858.02489
dnk,1988,40836677532.5279
dnk,1989,43016127047.6813
dnk,1990,54913066707.5172
dnk,1991,59902194759.4721
dnk,1992,70542366628.5033
dnk,1993,72601971536.13229
dnk,1994,78144929369.6445
dnk,1995,94087757455.0737
dnk,1996,104863106987.62
dnk,1997,80920548413.8822
dnk,1998,73520594111.0941
dnk,1999,78858237446.6987
dnk,2000,85688552482.96471
dnk,2001,86337835017.00438
dnk,2002,91404296343.5919
dnk,2003,107389177761.06599
dnk,2004,124138671920.431
dnk,2005,150979515501.81201
dnk,2006,172151413236.02802
dnk,2007,199609523297.58496
dnk,2008,230375835120.42496
dnk,2009,177129709178.91699
dnk,2010,188837074991.73999
dnk,2011,215715587056.46399
dnk,2012,204991329617.52097
dnk,2013,220210258509.34897
dnk,2014,226179357785.302
dnk,2015,196465090100.88297
dnk,2016,194225589144.29401
dnk,2017,212134481459.255
dnk,2018,233765897286.10001
dnk,2019,236106321336.64999
dnk,2020,225489656361.33701
dom,1968,200500000
dom,1969,228000000
dom,1970,258500000
dom,1971,291700000
dom,1972,412600000
dom,1973,516400000
dom,1974,735200000
dom,1975,1015200000
dom,1976,853100000
dom,1977,939500000
dom,1978,848800000
dom,1979,1166800000
dom,1980,1313100000
dom,1981,1524400000
dom,1982,1146200000
dom,1983,1248700000
dom,1984,1375400000
dom,1985,1344400000
dom,1986,1432000000
dom,1987,1574900000
dom,1988,1911600000
dom,1989,2072600000
dom,1990,1918000000
dom,1991,1944200000
dom,1992,1965800000
dom,1993,2992900000
dom,1994,3430300000
dom,1995,3852700000
dom,1996,4176800000
dom,1997,4784000000
dom,1998,4949500000
dom,1999,5371000000
dom,2000,6201500000
dom,2001,5831400000
dom,2002,5935800000
dom,2003,6749400000
dom,2004,7244870000
dom,2005,8013240000
dom,2006,9291000000
dom,2007,10314000000
dom,2008,9998500000
dom,2009,8443500000
dom,2010,12756600000
dom,2011,14889000000
dom,2012,15754000000
dom,2013,16390900000
dom,2014,17504900000
dom,2015,17529100000
dom,2016,18627500000
dom,2017,19450800000
dom,2018,20671000000
dom,2019,21175100000
dom,2020,14829800000
dza,1977,6383781710.5451
dza,1978,6734663003.79098
dza,1979,10108565894.7668
dza,1980,14500254078.7503
dza,1981,15072263407.2193
dza,1982,14365689588.5296
dza,1983,13608002007.5192
dza,1984,13570120652.2998
dza,1985,13756115995.0674
dza,1986,8785456813.83998
dza,1987,9703609642.438
dza,1988,8161775894.23082
dza,1989,10140554441.4349
dza,1990,13534902284.0243
dza,1991,12793406548.7912
dza,2005,50267999999.9977
dza,2006,59721000000.0026
dza,2007,67127572447.3702
dza,2008,86654862453.66631
dza,2009,52860813856.1447
dza,2010,65168162141.3629
dza,2011,80830581599.21471
dza,2012,79094592945.07489
dza,2013,72135098775.6459
dza,2014,66846165650.06049
dza,2015,40102767889.8765
dza,2016,35171643986.4898
dza,2017,39939802620.5639
dza,2018,45538830402.1984
dza,2019,39593857128.5246
dza,2020,25749299403.9697
ecu,1976,1431800000
ecu,1977,1626200000
ecu,1978,1738400000
ecu,1979,2472900000
ecu,1980,2975010000
ecu,1981,2995000000
ecu,1982,2734000000
ecu,1983,2686000000
ecu,1984,2971000000
ecu,1985,3331000000
ecu,1986,2673000000
ecu,1987,2470000000
ecu,1988,2662000000
ecu,1989,2890000000
ecu,1990,3287000000
ecu,1991,3438000000
ecu,1992,3753000000
ecu,1993,3803340000
ecu,1994,4673030000
ecu,1995,5294550000
ecu,1996,5692740000
ecu,1997,6174890000
ecu,1998,5123840000
ecu,1999,5420190000
ecu,2000,6163443859.99
ecu,2001,5833553019.63333
ecu,2002,6224320463.9188
ecu,2003,7389549410.11515
ecu,2004,9081827656.06305
ecu,2005,11692971202.2479
ecu,2006,14499190567.9359
ecu,2007,16407687827.7602
ecu,2008,21235891828.8698
ecu,2009,15947616988.453
ecu,2010,19687032373.8305
ecu,2011,24754257979.7944
ecu,2012,26477836475.99129
ecu,2013,27740769563.03329
ecu,2014,29063481902.6025
ecu,2015,21580392707.97309
ecu,2016,20251984511.69749
ecu,2017,22713360841.85469
ecu,2018,25641972791.9172
ecu,2019,26314977346.861
ecu,2020,22347128406.6291
egy,1977,3613293987.07734
egy,1978,3658271690.00721
egy,1979,4384142863.40593
egy,1980,6516000009.30857
egy,1981,6936428581.33775
egy,1982,7220428581.74347
egy,1983,7263000010.37572
egy,1984,7376285718.67636
egy,1985,7277428571.42857
egy,1986,6396571428.57142
egy,1987,7244857142.85714
egy,1988,7752142857.14286
egy,1989,8030454545.45454
egy,1990,10751500000
egy,1991,11807000000
egy,1992,12301000000
egy,1993,12550000000
egy,1994,13444000000
egy,1995,14838000000
egy,1996,15951000000
egy,1997,17026700000
egy,1998,14574000000
egy,1999,16518000000
egy,2000,18735000000
egy,2001,17535600000
egy,2002,17136100000
egy,2003,20638700000
egy,2004,27088400000
egy,2005,32141200000
egy,2006,39240500000
egy,2007,47707000000
egy,2008,57826300000
egy,2009,45601000000
egy,2010,49364900000
egy,2011,47370800000
egy,2012,48833600000
egy,2013,44991700000
egy,2014,47364800000
egy,2015,37872900000
egy,2016,34007200000
egy,2017,43609300000
egy,2018,52529133911.6667
egy,2019,54570434740.9167
egy,2020,40646263091.3083
eri,1994,171348925.91264
eri,1995,142266859.13466
eri,1996,211024751.32218
eri,1997,225128173.02151
eri,1998,121412782.90295
eri,1999,76702091.36468
eri,2000,106859611.2543
esp,1975,13852538446.099
esp,1976,14545196913.3771
esp,1977,17202124670.5773
esp,1978,22444862966.4845
esp,1979,29990120593.4618
esp,1980,33862732761.648
esp,1981,34331154956.3128
esp,1982,34765472954.404
esp,1983,32694046177.4756
esp,1984,36792319120.91791
esp,1985,38499367382.5189
esp,1986,46377373388.629
esp,1987,57428552118.25089
esp,1988,67092501711.47169
esp,1989,72175929940.15918
esp,1990,91411395869.45911
esp,1991,100261014985.73399
esp,1992,113420703908.74699
esp,1993,104312827335.158
esp,1994,116471045826.177
esp,1995,148114929882.00699
esp,1996,162901714777.547
esp,1997,165905609875.46301
esp,1998,175706679981.72299
esp,1999,187841899957.729
esp,2000,194162180842.80301
esp,2001,200207177063.57101
esp,2002,215670847021.39096
esp,2003,266781617494.22296
esp,2004,313692820416.70398
esp,2005,335972616581.96094
esp,2006,384827863281.91296
esp,2007,471620328010.70898
esp,2008,507101313009.55402
esp,2009,416764577621.22699
esp,2010,440044970826.40698
esp,2011,511914702724.48499
esp,2012,480359801594.74597
esp,2013,518542425148.414
esp,2014,528088655189.77698
esp,2015,462859602983.72998
esp,2016,481511048584.37097
esp,2017,529828887156.85101
esp,2018,576313085632.88599
esp,2019,561858186357.52283
esp,2020,457321066549.54199
est,1992,664274614.58832
est,1993,1173174013.0047
est,1994,1592952537.58434
est,1995,2276987506.46927
est,1996,2659020013.59598
est,1997,3212499636.60832
est,1998,3598389105.96255
est,1999,3356971032.45417
est,2000,3622493893.41039
est,2001,4105405223.91411
est,2002,4500607441.15013
est,2003,5916940176.09045
est,2004,7925390009.84785
est,2005,10002048361.9452
est,2006,11966060834.4573
est,2007,15803564875.6518
est,2008,17979196336.4575
est,2009,13052006248.5107
est,2010,15761409761.0665
est,2011,21543303419.5849
est,2012,21119199399.8755
est,2013,22810864415.6379
est,2014,23291007359.3151
est,2015,18855443188.7771
est,2016,19856881701.8548
est,2017,21827396629.5216
est,2018,24369404737.6361
est,2019,24831734384.2485
est,2020,23549767886.9138
est,2021,31415834003.69469
eth,1977,436473430.16255
eth,1978,403719806.95832
eth,1979,537149758.7136
eth,1980,572850241.82263
eth,1981,531256038.90399
eth,1982,579323671.77745
eth,1983,572222222.49866
eth,1984,627101449.42215
eth,1985,646425120.77295
eth,1986,755072463.76812
eth,1987,673961352.657
eth,1988,688888888.88889
eth,1989,745652173.91304
eth,1990,605797101.44928
eth,1991,450338164.25121
eth,1992,459773236.71498
eth,1993,502020000
eth,1994,709492579.38575
eth,1995,835917875.37697
eth,1996,835898711.33753
eth,1997,1003238039.56994
eth,1998,972887969.88362
eth,1999,957622544.9606
eth,2000,1008455360.44197
eth,2001,991972510.52597
eth,2002,1078275962.23163
eth,2003,1277003187.17431
eth,2004,1715486703.40454
eth,2005,1972885985.14426
eth,2006,2254263814.57155
eth,2007,2726114070.12038
eth,2008,3532787710.09648
eth,2009,3436424616.29417
eth,2010,4652359009.5406
eth,2011,5840334742.73855
eth,2012,6003581060.99673
eth,2013,6124095308.03315
eth,2014,6396127496.36029
eth,2015,6026047096.00217
eth,2016,5917837030.30666
eth,2017,6666299091.10363
eth,2018,7690819312.4557
eth,2019,7654757397.51471
eth,2020,7727453323.19631
fin,1975,6742360223.57683
fin,1976,7679965199.80288
fin,1977,9211450530.07221
fin,1978,10589501776.0399
fin,1979,13716964976.0453
fin,1980,17332151090.4663
fin,1981,17259047156.1291
fin,1982,16136176961.6721
fin,1983,15224707860.3793
fin,1984,16396545563.9467
fin,1985,16779622017.0166
fin,1986,19746231118.81689
fin,1987,24077294644.4421
fin,1988,28129824341.1132
fin,1989,29520767032.5964
fin,1990,34350394512.2722
fin,1991,29385111537.1517
fin,1992,29853150130.2348
fin,1993,28919427943.1618
fin,1994,36727999449.4679
fin,1995,50050176218.3025
fin,1996,49937804634.5004
fin,1997,51202327944.4047
fin,1998,52361002791.31329
fin,1999,53413481048.2052
fin,2000,60045402413.7919
fin,2001,60140158690.0561
fin,2002,63147271062.5384
fin,2003,72622668539.255
fin,2004,88440733799.3205
fin,2005,96701477253.31421
fin,2006,113498530884.304
fin,2007,137953728094.59698
fin,2008,153546533917.51199
fin,2009,108093964277.021
fin,2010,115023032964.23399
fin,2011,127597908176.761
fin,2012,120200704827.55
fin,2013,122438617869.95599
fin,2014,123076068427.96201
fin,2015,100237031109.84801
fin,2016,101588546509.45599
fin,2017,114487335022.875
fin,2018,126432769890.34801
fin,2019,130585496441.45
fin,2020,119413914704.489
fin,2021,139867638308.44101
fji,1979,475492922.58776
fji,1980,597104032.11847
fji,1981,565264420.72636
fji,1982,545627892.16525
fji,1983,512723279.38975
fji,1984,528017513.73212
fji,1985,543190790.97687
fji,1986,580209924.87197
fji,1987,570241787.98497
fji,1988,663796167.35904
fji,1989,793415730.33708
fji,1990,881621077.15423
fji,1991,842054613.25634
fji,1992,855294637.52551
fji,1993,904217541.47006
fji,1994,1074020319.30334
fji,1995,1139132495.8521
fji,1996,1348393073.46968
fji,1997,1265312483.76539
fji,1998,986704024.02503
fji,1999,1110109792.47318
fji,2000,1021549633.63849
fji,2001,982362747.04093
fji,2002,1054183877.97505
fji,2003,1383498337.51266
fji,2004,1548885073.61261
fji,2005,1692262757.04952
fji,2006,1608140640.76507
fji,2007,1714964175.96576
fji,2008,2088879319.92921
fji,2009,1480884185.60317
fji,2010,1887412561.83158
fji,2011,2344338650.02303
fji,2012,2503220720.37401
fji,2013,2465742324.49303
fji,2014,2602621732.24845
fji,2015,2348582375.56497
fji,2016,2376666926.79861
fji,2017,2544559335.88329
fji,2018,2729748500.00942
fji,2019,2697960078.64546
fji,2020,1293109378.45192
fra,1975,73389401881.94438
fra,1976,78303921502.74849
fra,1977,90671791119.70308
fra,1978,114248089665.043
fra,1979,145238905920.45901
fra,1980,172538222817.923
fra,1981,169094633857.32401
fra,1982,153865801830.97198
fra,1983,145428817515.397
fra,1984,147805665091.54001
fra,1985,154300395946.569
fra,1986,187838599953.418
fra,1987,221004422255.80301
fra,1988,249688538738.26697
fra,1989,273302489580.617
fra,1990,341070471632.04999
fra,1991,359042208113.65698
fra,1992,406803060975.68597
fra,1993,384412845647.12402
fra,1994,347892314340.32501
fra,1995,407899157048.83801
fra,1996,412924667537.01001
fra,1997,423991569123.35797
fra,1998,454647959654.95801
fra,1999,488569998588.30493
fra,2000,475024874976.698
fra,2001,478684204574.37299
fra,2002,497869947367.62494
fra,2003,592625513594.92493
fra,2004,696533996712.31104
fra,2005,768077827403.953
fra,2006,870583157381.68494
fra,2007,1017194912112.67004
fra,2008,1112315313762.70996
fra,2009,877712857335.40894
fra,2010,931364725611.78796
