geo,time,fr_inr_lndp
gmb,1986,11.875
gmb,1987,12.16667
gmb,1988,14.54167
gmb,1989,13.91667
gmb,1990,15.16667
gmb,1991,13.79167
gmb,1992,12.91667
gmb,1993,13.08333
gmb,1994,12.41667
gmb,1995,12.54167
gmb,1996,13
gmb,1997,13
gmb,1998,12.875
gmb,1999,11.5
gmb,2000,11.5
gmb,2001,11.5
gmb,2002,11.29167
gmb,2003,12.91667
gmb,2004,14.5
gmb,2005,17.58333
gmb,2006,17.08333
gmb,2007,15.025
gmb,2008,14.13333
gmb,2009,11.5
gmb,2010,12.375
gmb,2011,16.25
gmb,2012,16.5
gmb,2013,14.56417
gmb,2014,11.98917
gmb,2017,13.225
gmb,2018,19
gmb,2019,19.895
gmb,2020,21.15833
gmb,2021,14.66667
gnb,2005,2.75958
gnb,2006,-3.085
gnb,2007,-3.06167
gnb,2008,-3.14
gnb,2009,-3.60167
gnb,2010,-3.27333
gnb,2011,-3.24492
gnb,2012,-2.95333
gnb,2013,-2.36667
gnb,2014,-1.92
gnb,2015,-1.84417
gnb,2016,-1.63
gnb,2017,-1.35
grd,1982,10.13779
grd,1983,9.2465
grd,1984,8.67933
grd,1985,9.75536
grd,1986,10.68369
grd,1987,10.24497
grd,1988,9.36804
grd,1989,9.57061
grd,1990,8.9224
grd,1991,8.55732
grd,1992,8.34852
grd,1993,7.95189
grd,1994,7.41585
grd,1995,7.40466
grd,1996,6.25373
grd,1997,7.30771
grd,1998,7.57712
grd,1999,7.31841
grd,2000,7.36403
grd,2001,5.95905
grd,2002,7.71666
grd,2003,8.6612
grd,2004,6.86297
grd,2005,7.19766
grd,2006,6.90045
grd,2007,6.6301
grd,2008,6.30014
grd,2009,7.71967
grd,2010,7.49586
grd,2011,7.57355
grd,2012,6.86777
grd,2013,6.62975
grd,2014,6.78644
grd,2015,7.13492
grd,2016,7.095
grd,2017,6.865
grd,2018,6.45037
grd,2019,6.23277
grd,2020,5.66562
grd,2021,5.37368
gtm,1997,12.81
gtm,1998,11.12083
gtm,1999,11.55
gtm,2000,10.71083
gtm,2001,10.20333
gtm,2002,9.94917
gtm,2003,10.19583
gtm,2004,9.62083
gtm,2005,8.68417
gtm,2006,8.25917
gtm,2007,8.07333
gtm,2008,8.3125
gtm,2009,8.2725
gtm,2010,7.88917
gtm,2011,8.18583
gtm,2012,8.19333
gtm,2013,8.14583
gtm,2014,8.29583
gtm,2015,7.76167
gtm,2016,7.62667
gtm,2017,7.68417
gtm,2018,7.75083
gtm,2019,7.7325
gtm,2020,7.8975
gtm,2021,8.05
guy,1981,2.5
guy,1982,2.79167
guy,1983,3
guy,1984,3
guy,1985,3
guy,1986,3
guy,1987,3.91667
guy,1988,3.06917
guy,1989,3.13
guy,1990,3.575
guy,1991,4.02083
guy,1992,6.17833
guy,1993,7.105
guy,1994,6.94333
guy,1995,6.32
guy,1996,7.305
guy,1997,8.48
guy,1998,8.6675
guy,1999,8.03333
guy,2000,8.59333
guy,2001,9.37554
guy,2002,11.79833
guy,2003,11.80905
guy,2004,11.85847
guy,2005,11.95208
guy,2006,12.00521
guy,2007,12.1375
guy,2008,12.20896
guy,2009,12.2175
guy,2010,12.27362
guy,2011,12.51044
guy,2012,12.33799
guy,2013,12.36632
guy,2014,11.76042
guy,2015,11.71875
guy,2016,11.83333
guy,2017,11.95
guy,2018,12.00556
guy,2019,9.60069
guy,2020,8.61806
guy,2021,8.07986
hkg,1994,3.835
hkg,1995,3.26833
hkg,1996,3.8775
hkg,1997,2.91824
hkg,1998,3.27417
hkg,1999,4.00083
hkg,2000,4.47
hkg,2001,4.46625
hkg,2002,4.75917
hkg,2003,4.93333
hkg,2004,4.99583
hkg,2005,4.9475
hkg,2006,5.21667
hkg,2007,5.13917
hkg,2008,4.86417
hkg,2009,4.98917
hkg,2010,4.99
hkg,2011,4.99
hkg,2012,4.99
hkg,2013,4.99
hkg,2014,4.99
hkg,2015,4.99
hkg,2016,4.99
hkg,2017,4.99
hkg,2018,4.9975
hkg,2019,4.96583
hkg,2020,4.94167
hkg,2021,4.98
hnd,1985,6.375
hnd,1986,6.41667
hnd,1987,5.925
hnd,1988,6.75
hnd,1989,6.85
hnd,1990,8.275
hnd,1991,10.425
hnd,1992,9.34167
hnd,1993,10.45833
hnd,1994,13.11667
hnd,1995,14.98333
hnd,1996,13.04167
hnd,1997,10.78333
hnd,1998,12.11
hnd,1999,10.18667
hnd,2000,10.89
hnd,2001,9.2875
hnd,2002,8.94675
hnd,2003,9.32033
hnd,2004,8.78167
hnd,2005,7.93358
hnd,2006,8.105
hnd,2007,8.82167
hnd,2008,8.44583
hnd,2009,8.62833
hnd,2010,9.05097
hnd,2011,10.37537
hnd,2012,9.51578
hnd,2013,8.43344
hnd,2014,9.78954
hnd,2015,10.95715
hnd,2016,10.68773
hnd,2017,11.0042
hnd,2018,9.50583
hnd,2019,8.92083
hnd,2020,8.87917
hnd,2021,10.1618
hrv,1993,1064.29558
hrv,1994,16.39136
hrv,1995,14.71865
hrv,1996,16.93
hrv,1997,11.17083
hrv,1998,11.13167
hrv,1999,10.63333
hrv,2000,8.33167
hrv,2001,6.32
hrv,2002,10.95083
hrv,2003,10.05
hrv,2004,9.8719
hrv,2005,9.47695
hrv,2006,8.21833
hrv,2007,6.995
hrv,2008,7.24917
hrv,2009,8.35083
hrv,2010,8.61917
hrv,2011,7.98667
hrv,2012,7.59917
hrv,2013,7.72583
hrv,2014,7.22667
hti,2005,18.58333
hti,2006,18.55833
hti,2007,17.16667
hti,2008,15.50625
hti,2009,16.1975
hti,2010,16.74583
hti,2011,11.32833
hti,2012,8.48
hti,2013,8.03917
hti,2014,8.15917
hti,2015,8.6375
hti,2016,7.5975
hti,2017,7.34
hti,2018,6.97083
hti,2019,6.23333
hti,2020,9.26667
hti,2021,8.20556
hun,1990,5.06806
hun,1991,5.93727
hun,1992,9.59926
hun,1993,10.38899
hun,1994,7.88841
hun,1995,7.84155
hun,1996,6.67791
hun,1997,4.1112
hun,1998,3.8663
hun,1999,3.69265
hun,2000,3.40852
hun,2001,3.13228
hun,2002,2.8486
hun,2003,2.52561
hun,2004,2.32068
hun,2005,2.13071
hun,2006,2.04644
hun,2007,1.8556
hun,2008,2.12533
hun,2009,2.89742
hun,2010,2.66052
hun,2011,2.83027
hun,2012,2.72762
hun,2013,2.53316
hun,2014,2.67007
hun,2015,1.78999
hun,2016,1.50812
hun,2017,1.36105
hun,2018,1.40665
hun,2019,1.68767
hun,2020,1.49054
hun,2021,1.95456
idn,1990,3.29417
idn,1991,2.21667
idn,1992,4.43083
idn,1993,6.03917
idn,1994,5.22667
idn,1995,2.13417
idn,1996,1.96167
idn,1997,1.80333
idn,1998,-6.9125
idn,1999,1.925
idn,2000,5.95167
idn,2001,3.06583
idn,2002,3.4425
idn,2003,6.345
idn,2004,7.68083
idn,2005,5.97167
idn,2006,4.56833
idn,2007,5.88583
idn,2008,5.10583
idn,2009,5.22
idn,2010,6.235
idn,2011,5.4725
idn,2012,5.84833
idn,2013,5.39333
idn,2014,3.8525
idn,2015,4.32583
idn,2016,4.72244
idn,2017,4.555
idn,2018,4.4075
idn,2019,3.6775
idn,2020,4.04
idn,2021,5.25667
irn,2004,4.95
irn,2005,4.223
irn,2006,2.44
irn,2007,0.39858
irn,2008,-1.30485
irn,2009,-1.14
irn,2010,0.06
irn,2011,-0.16158
irn,2012,-3.81184
irn,2013,-3.76277
irn,2014,-2.94211
irn,2015,-2.09
irn,2016,5.2
irq,2004,6.1675
irq,2005,6.85833
irq,2006,7.75833
irq,2007,8.35333
irq,2008,8.675
irq,2009,8.33667
irq,2010,8.28833
irq,2011,8.21833
irq,2012,7.99333
irq,2013,7.82833
irq,2014,7.445
irq,2015,7.43583
irq,2016,7.58431
isr,2013,3.0966
isr,2014,3.10975
isr,2015,3.00228
isr,2016,2.93629
isr,2017,2.9782
isr,2018,2.9152
isr,2019,2.88388
isr,2020,2.80807
jam,1978,6.95423
jam,1979,5.49298
jam,1980,6.0574
jam,1981,5.47119
jam,1982,5.68215
jam,1983,3.30839
jam,1984,2.60496
jam,1985,5.25335
jam,1986,8.49784
jam,1987,9.7351
jam,1988,9.32022
jam,1989,9.19622
jam,1990,6.51914
jam,1991,6.73227
jam,1992,11.03723
jam,1993,15.9967
jam,1994,12.88395
jam,1995,20.26629
jam,1996,14.66667
jam,1997,18.99583
jam,1998,15.185
jam,1999,12.88833
jam,2000,8.68531
jam,2001,7.28987
jam,2002,6.99283
jam,2003,7.09241
jam,2004,7.38643
jam,2005,7.54555
jam,2006,8.38607
jam,2007,8.31083
jam,2008,7.70243
jam,2009,6.75845
jam,2010,14.01241
jam,2011,15.23021
jam,2012,13.87726
jam,2013,14.02075
jam,2014,12.69453
jam,2015,13.08185
jam,2016,12.9327
jam,2017,11.19443
jam,2018,11.07717
jam,2019,10.44723
jam,2020,9.60293
jor,1997,3.22917
jor,1998,4.40333
jor,1999,4.02167
jor,2000,4.83083
jor,2001,5.13083
jor,2002,5.75333
jor,2003,6.15333
jor,2004,5.765
jor,2005,4.69417
jor,2006,3.5575
jor,2007,3.23
jor,2008,3.56667
jor,2009,4.3025
jor,2010,5.49667
jor,2011,5.31833
jor,2012,5.00917
jor,2013,4.1625
jor,2014,4.47083
jor,2015,4.9775
jor,2016,5.08833
jor,2017,4.96
jor,2018,4.28333
jor,2019,3.73083
jor,2020,3.40583
jor,2021,3.60778
jpn,1993,2.71956
jpn,1994,2.435
jpn,1995,2.60433
jpn,1996,2.35708
jpn,1997,2.1475
jpn,1998,2.055
jpn,1999,2.04408
jpn,2000,1.99675
jpn,2001,1.91233
jpn,2002,1.82933
jpn,2003,1.77958
jpn,2004,1.68633
jpn,2005,1.40583
jpn,2006,0.98208
jpn,2007,1.07508
jpn,2008,1.32075
jpn,2009,1.28842
jpn,2010,1.09825
jpn,2011,1.03933
jpn,2012,0.9295
jpn,2013,0.76158
jpn,2014,0.80392
jpn,2015,0.73658
jpn,2016,0.74433
jpn,2017,0.67333
ken,1971,5.5
ken,1972,5.5
ken,1973,5.5
ken,1974,5.185
ken,1975,4.87
ken,1976,4.87
ken,1977,4.87
ken,1978,4.87
ken,1979,4.87
ken,1980,4.83
ken,1981,3.57
ken,1982,2.3025
ken,1983,2.56333
ken,1984,2.64583
ken,1985,2.75
ken,1986,2.75
ken,1987,3.6875
ken,1988,4.66667
ken,1989,5.25
ken,1990,5.08333
ken,1991,4.4975
ken,1994,20.52
ken,1995,15.19833
ken,1996,16.19583
ken,1997,13.52333
ken,1998,11.08917
ken,1999,12.82917
ken,2000,14.23833
ken,2001,13.02667
ken,2002,12.96667
ken,2003,12.44
ken,2004,10.09833
ken,2005,7.8
ken,2006,8.49683
ken,2007,8.17809
ken,2008,8.71481
ken,2009,8.83752
ken,2010,9.81413
ken,2011,9.4182
ken,2012,8.15126
ken,2013,8.67169
ken,2014,8.14055
ken,2015,6.89767
ken,2016,7.87101
ken,2017,5.99345
ken,2018,4.76806
ken,2019,4.93506
ken,2020,5.02708
ken,2021,5.39302
kgz,1996,31.86999
kgz,1997,34.24949
kgz,1998,21.56357
kgz,1999,31.63253
kgz,2000,42.02137
kgz,2001,32.00471
kgz,2002,31.76966
kgz,2003,21.5312
kgz,2004,21.38766
kgz,2005,19.52791
kgz,2006,21.19332
kgz,2007,21.06587
kgz,2008,23.4535
kgz,2009,23.84045
kgz,2010,21.75677
kgz,2011,21.57834
kgz,2012,20.68039
kgz,2013,18.9919
kgz,2014,17.64313
kgz,2015,21.17174
kgz,2016,22.11037
kgz,2017,17.06599
kgz,2018,17.09355
kgz,2019,17.45293
kgz,2020,15.66776
kna,1980,4.28643
kna,1981,4.76062
kna,1982,4.76062
kna,1983,4.44605
kna,1984,5.39444
kna,1985,6.86984
kna,1986,7.29121
kna,1987,7.23878
kna,1988,6.26691
kna,1989,6.7145
kna,1990,6.66207
kna,1991,6.77431
kna,1992,6.41621
kna,1993,5.8872
kna,1994,6.9524
kna,1995,6.36955
kna,1996,6.65892
kna,1997,6.89547
kna,1998,7.20369
kna,1999,6.89486
kna,2000,6.7814
kna,2001,6.84957
kna,2002,6.8825
kna,2003,7.72364
kna,2004,5.70873
kna,2005,5.5253
kna,2006,4.73961
kna,2007,4.68244
kna,2008,4.15304
kna,2009,4.16166
kna,2010,4.02343
kna,2011,4.97973
kna,2012,4.45937
kna,2013,5.04011
kna,2014,6.0978
kna,2015,6.57392
kna,2016,6.73
kna,2017,6.825
kna,2018,6.78115
kna,2019,6.51416
kna,2020,5.42633
kna,2021,4.88934
kor,1996,0.95833
kor,1997,1.07167
kor,1998,1.99167
kor,1999,1.44833
kor,2000,0.60667
kor,2001,1.91583
kor,2002,1.82083
kor,2003,1.98583
kor,2004,2.03
kor,2005,1.87167
kor,2006,1.48417
kor,2007,1.3775
kor,2008,1.2975
kor,2009,2.16667
kor,2010,1.655
kor,2011,1.605
kor,2012,1.695
kor,2013,1.7525
kor,2014,1.7275
kor,2015,1.72417
kor,2016,1.81
kor,2017,1.80667
kor,2018,1.63667
kor,2019,1.59333
kor,2020,1.64083
kor,2021,1.68833
kos,2004,11.97664
kos,2005,11.53229
kos,2006,11.53511
kos,2007,11.25784
kos,2008,10.62054
kos,2009,10.06611
kos,2010,10.67021
kos,2011,10.28303
kos,2012,9.06583
kos,2013,8.39833
kos,2014,9.50333
kos,2015,7.41583
kos,2016,6.43774
kos,2017,5.79758
kos,2018,5.34419
kwt,1980,2.3
kwt,1981,0.07167
kwt,1982,0.175
kwt,1983,1.22167
kwt,1984,0.84583
kwt,1985,1.50167
kwt,1986,1.82417
kwt,1987,2.12917
kwt,1988,1.42667
kwt,1989,0.97333
kwt,1990,1.18556
kwt,1991,1.29917
kwt,1992,0.40333
kwt,1993,0.88083
kwt,1994,1.9075
kwt,1995,1.83583
kwt,1996,2.7225
kwt,1997,2.87167
kwt,1998,2.615
kwt,1999,2.7975
kwt,2000,2.97583
kwt,2001,3.40976
kwt,2002,3.3303
kwt,2003,2.99932
kwt,2004,2.98188
kwt,2005,4.02968
kwt,2006,3.65449
kwt,2007,3.08964
kwt,2008,2.80732
kwt,2009,3.32723
kwt,2010,3.08493
kwt,2011,3.03181
kwt,2012,2.94199
kwt,2013,2.54063
kwt,2014,2.2442
kwt,2015,2.3959
kwt,2016,2.85216
kwt,2017,3.07587
kwt,2018,3.15843
kwt,2019,2.92139
kwt,2020,2.51652
kwt,2021,2.33497
lao,1991,2.5
lao,1992,11
lao,1993,11.99667
lao,1994,12
lao,1995,11.67
lao,1996,11
lao,1998,11.49
lao,1999,18.58333
lao,2000,20
lao,2001,19.66667
lao,2002,23.33333
lao,2003,23.91667
lao,2004,21.39583
lao,2005,22.08333
lao,2006,25
lao,2007,23.5
lao,2008,19.33333
lao,2009,21.525
lao,2010,19.6125
lbn,1982,3.89167
lbn,1983,4.5175
lbn,1984,4.05417
lbn,1985,4.045
lbn,1986,5.79583
lbn,1987,15.36083
lbn,1988,22.49833
lbn,1989,22.32417
lbn,1990,23.085
lbn,1991,21.24667
lbn,1992,23.12083
lbn,1993,12.96833
lbn,1994,9.08333
lbn,1995,8.39083
lbn,1996,9.66667
lbn,1997,6.92083
lbn,1999,6.98167
lbn,2000,6.94083
lbn,2001,6.33583
lbn,2002,5.54833
lbn,2003,4.73833
lbn,2004,3.435
lbn,2005,2.49083
lbn,2006,2.27667
lbn,2007,2.28167
lbn,2008,2.26
lbn,2009,2.25083
lbn,2010,2.13917
lbn,2011,1.64333
lbn,2012,1.47667
lbn,2013,1.52
lbn,2014,1.36083
lbn,2015,1.11333
lbn,2016,2.4225
lbn,2017,2.03083
lbn,2018,1.37167
lbn,2019,0.81667
lbr,1981,4.38889
lbr,1982,8.01667
lbr,1983,10.44167
lbr,1984,10.81667
lbr,1985,10.00167
lbr,1986,7.2
lbr,1987,7.75
lbr,1988,7.925
lbr,1989,7.05
lbr,1991,8.25
lbr,1992,7.5
lbr,1994,8.18333
lbr,1995,9.2
lbr,1996,8.8
lbr,1997,10.4
lbr,1998,15.51917
lbr,1999,10.4675
lbr,2000,14.34583
lbr,2001,16.19667
lbr,2002,13.95917
lbr,2003,11.77
lbr,2004,14.25559
lbr,2005,13.6
lbr,2006,12.05833
lbr,2007,11.27762
lbr,2008,10.4022
lbr,2009,10.07833
lbr,2010,10.70083
lbr,2011,10.7175
lbr,2012,10.01833
lbr,2013,9.61769
lbr,2014,9.34083
lbr,2015,9.55583
lbr,2016,9.74167
lbr,2017,8.22484
lby,1968,3.5
lby,1969,3.5
lby,1970,3
lby,1971,3
lby,1972,3
lby,1973,3
lby,1974,3
lby,1975,3
lby,1976,3
lby,1977,3
lby,1978,3
lby,1979,3
lby,1980,1.875
lby,1981,1.5
lby,1982,1.5
lby,1983,1.5
lby,1984,1.5
lby,1985,1.5
lby,1986,1.5
lby,1987,1.5
lby,1988,1.5
lby,1989,1.5
lby,1990,1.5
lby,1991,1.5
lby,1992,1.5
lby,1993,1.5
lby,1999,3.79167
lby,2000,4
lby,2001,4
lby,2002,4
lby,2003,4
lby,2004,4
lby,2005,4
lby,2006,3.83333
lby,2007,3.5
lby,2008,3.5
lby,2009,3.5
lby,2010,3.5
lby,2011,3.5
lby,2012,3.5
lby,2013,3.5
lby,2014,3.5
lca,1981,9.20731
lca,1982,9.20731
lca,1983,8.12996
lca,1984,8.71555
lca,1985,9.37148
lca,1986,10.26147
lca,1987,8.97863
lca,1988,7.85417
lca,1989,7.42665
lca,1990,7.84545
lca,1991,7.76738
lca,1992,8.50424
lca,1993,7.7762
lca,1994,7.22732
lca,1995,8.25768
lca,1996,8.31922
lca,1997,8.03021
lca,1998,6.60333
lca,1999,8.03285
lca,2000,8.26709
lca,2001,8.09113
lca,2002,8.32241
lca,2003,9.53148
lca,2004,8.02357
lca,2005,7.77164
lca,2006,7.833
lca,2007,7.02112
lca,2008,6.8251
lca,2009,7.33072
lca,2010,7.29259
lca,2011,6.50782
lca,2012,6.44227
lca,2013,6.14098
lca,2014,6.19751
lca,2015,6.58183
lca,2016,6.605
lca,2017,6.6825
lca,2018,6.53774
lca,2019,6.21815
lca,2020,5.6037
lca,2021,5.37396
lka,2001,3.47
lka,2002,3.94667
lka,2003,4.3425
lka,2004,4.39333
lka,2005,5.1275
lka,2006,6.04833
lka,2007,7.99667
lka,2008,8.0025
lka,2009,5.06083
lka,2010,3.31833
lka,2011,2.97842
lka,2012,4.61606
lka,2013,2.2225
lka,2014,0.34
lka,2015,0.97083
lka,2016,3.39833
lka,2017,2.5675
lka,2018,2.70092
lka,2019,2.52954
lso,1980,3.5
lso,1984,7.68333
lso,1985,5.77778
lso,1986,3.375
lso,1987,4.125
lso,1988,4.08333
lso,1989,5.93333
lso,1990,7.41667
lso,1991,7
lso,1992,7.64167
lso,1993,7.77083
lso,1994,5.825
lso,1995,3.03333
lso,1996,4.975
lso,1997,6.22083
lso,1998,9.32917
lso,1999,11.60833
lso,2000,12.195
lso,2001,11.72083
lso,2002,11.9225
lso,2003,10.85333
lso,2004,8.13333
lso,2005,7.5
lso,2006,7.6175
lso,2007,7.67333
lso,2008,8.54528
lso,2009,8.15
lso,2010,7.53917
lso,2011,7.73417
lso,2012,7.26917
lso,2013,7.07
lso,2014,7.61444
lso,2015,8.23583
lso,2016,10.46917
lso,2017,10.36333
lso,2018,9.96021
lso,2019,9.68389
lso,2020,7.06395
mac,1986,3
mac,1987,3.125
mac,1988,3.5
mac,1989,3.5
mac,1990,3.29167
mac,1991,3.54167
mac,1992,3.75
mac,1993,3.75
mac,1994,3.74503
mac,1995,3.96828
mac,1996,4.32726
mac,1997,3.50683
mac,1998,3.96993
mac,1999,4.15737
mac,2000,4.55661
mac,2001,5.40157
mac,2002,5.47681
mac,2003,5.67712
mac,2004,5.888
mac,2005,5.4687
mac,2006,5.9123
mac,2007,4.95734
mac,2008,4.32765
mac,2009,5.22145
mac,2010,5.23244
mac,2011,5.1973
mac,2012,5.18719
mac,2013,5.20541
mac,2014,5.19957
mac,2015,5.2108
mac,2016,5.21172
mac,2017,5.20448
mac,2018,5.18678
mac,2019,5.11603
mac,2020,5.05329
mac,2021,5.09619
mda,1995,14.275
mda,1996,11.24167
mda,1997,9.85833
mda,1998,9.15
mda,1999,7.99333
mda,2000,8.91
mda,2001,7.76083
mda,2002,9.32167
mda,2003,6.73833
mda,2004,5.82333
mda,2005,6.04583
mda,2006,6.24833
mda,2007,3.815
mda,2008,3.13
mda,2009,5.60167
mda,2010,8.69083
mda,2011,6.86518
mda,2012,5.78621
mda,2013,5.06583
mda,2014,5.29583
mda,2015,2.17854
mda,2016,3.55001
mda,2017,4.5901
mda,2018,4.35667
mda,2019,3.64583
mda,2020,4.35083
mda,2021,3.94167
mdg,1989,4.5
mdg,1990,5.3
mdg,1991,4.975
mdg,1992,4.5
mdg,1993,5.65
mdg,1994,8.77778
mdg,1995,17.12917
mdg,1996,16.0625
mdg,1997,15.92333
mdg,1998,18.75
mdg,1999,16.1675
mdg,2000,11.7925
mdg,2001,12.225
mdg,2002,13.25
mdg,2003,12.485
mdg,2004,11.965
mdg,2005,9.5
mdg,2006,8.35
mdg,2007,23.775
mdg,2008,30.75
mdg,2009,33.23167
mdg,2010,35.70833
mdg,2011,41.85
mdg,2012,45.725
mdg,2013,48.83417
mdg,2014,49.04583
mdg,2015,42.05
mdg,2016,45
mdg,2017,45
mdg,2018,42.63958
mdg,2019,36
mdg,2020,35.67917
mdg,2021,34.53333
mdv,1995,6.86232
mdv,1996,6.86232
mdv,1997,6.86232
mdv,1998,6.86232
mdv,1999,4.95386
mdv,2000,5.35173
mdv,2001,5.29485
mdv,2002,5.36931
mdv,2003,5.70506
mdv,2004,6.3118
mdv,2005,6.3118
mdv,2006,6.3118
mdv,2007,6.3118
mdv,2008,6.3118
mdv,2009,6.3118
mdv,2010,6.32662
mdv,2011,6.0239
mdv,2012,6.75304
mdv,2013,7.33538
mdv,2014,7.27856
mdv,2015,6.98416
mdv,2016,6.98068
mdv,2017,6.57977
mdv,2018,7.01778
mdv,2019,8.04924
mdv,2020,7.88145
mdv,2021,7.8746
mex,1993,1.53917
mex,1994,4.27083
mex,1995,19.60917
mex,1996,9.98167
mex,1997,5.77667
mex,1998,10.90417
mex,1999,12.14083
mex,2000,8.67167
mex,2001,6.56083
mex,2002,4.45333
mex,2003,3.93667
mex,2004,4.74333
mex,2005,6.23833
mex,2006,4.21517
mex,2007,4.35583
mex,2008,5.66327
mex,2009,5.05417
mex,2010,4.06833
mex,2011,3.955
mex,2012,3.59917
mex,2013,2.93917
mex,2014,2.71167
mex,2015,2.85
mex,2016,3.46667
mex,2017,4.63667
mex,2018,4.76917
mex,2019,4.9025
mex,2020,4.87833
mex,2021,4.24667
mkd,2005,7.01962
mkd,2006,6.84285
mkd,2007,5.47242
mkd,2008,4.04675
mkd,2009,3.39711
mkd,2010,3.22896
mkd,2011,3.51452
mkd,2012,3.89909
mkd,2013,4.0446
mkd,2014,4.05391
mkd,2015,4.55599
mkd,2016,4.51447
mkd,2017,4.39117
mkd,2018,4.06715
mkd,2019,3.73624
mkd,2020,3.71886
mkd,2021,3.67253
mli,2005,1.07167
mli,2006,-3.085
mli,2007,-3.06167
mli,2008,-3.14
mli,2009,-3.60167
mli,2010,-3.27333
mli,2011,-3.24492
mli,2012,-2.95333
mli,2013,-2.36667
mli,2014,-1.92
mli,2015,-1.84417
mli,2016,-1.63
mli,2017,-1.35
mmr,1994,11.30769
mmr,1995,10.55769
mmr,1996,7.80769
mmr,1997,7.80769
mmr,1998,7.80769
mmr,1999,8.84615
mmr,2000,9.01923
mmr,2001,8.96154
mmr,2002,8.96154
mmr,2003,8.96154
mmr,2004,8.96154
mmr,2005,8.96154
mmr,2006,8.41987
mmr,2007,8.92308
mmr,2008,8.92308
mmr,2009,8.92308
mmr,2010,8.92308
mmr,2011,8.76923
mmr,2012,8
mmr,2013,8
mmr,2014,8
mmr,2015,8
mmr,2016,8
mmr,2017,8
mmr,2018,8
mmr,2019,8
mmr,2020,9
mne,2005,7.56958
mne,2006,6.0951
mne,2007,4.23917
mne,2008,5.41602
mne,2009,5.5475
mne,2010,5.83047
mne,2011,6.55452
mne,2012,6.29992
mne,2013,6.47829
mne,2014,7.27313
mne,2015,7.47525
mne,2016,6.9064
mne,2017,6.3175
mne,2018,5.92095
mne,2019,5.71455
mne,2020,5.50212
mne,2021,5.3895
mng,1998,14.75583
mng,1999,20.59083
mng,2000,20.15269
mng,2001,23.05
mng,2002,22.3
mng,2003,17.89
mng,2004,17.32333
mng,2005,17.57083
mng,2006,13.92788
mng,2007,8.36917
mng,2008,9.19167
mng,2009,8.38484
mng,2010,8.2098
mng,2011,6.13523
mng,2012,6.84003
mng,2013,6.43634
mng,2014,6.71047
mng,2015,6.58398
mng,2016,6.46987
mng,2017,7.05106
mng,2018,5.27811
mng,2019,6.03897
mng,2020,6.67361
moz,1997,4.53417
moz,1998,16.12917
moz,1999,11.77
moz,2000,9.34417
moz,2001,7.71789
moz,2002,8.72021
moz,2003,12.54083
moz,2004,12.17005
moz,2005,11.66559
moz,2006,8.19232
moz,2007,7.6668
moz,2008,7.32523
moz,2009,6.15267
moz,2010,6.57822
moz,2011,6.11684
moz,2012,5.38107
moz,2013,6.52551
moz,2014,6.2199
moz,2015,6.33462
moz,2016,10.42464
moz,2017,10.7657
moz,2018,9.43037
moz,2019,9.90253
moz,2020,10.28968
moz,2021,11.15142
mrt,1980,6.5
mrt,1981,6.5
mrt,1982,6.5
mrt,1983,6.5
mrt,1984,6.5
mrt,1985,4.83333
mrt,1986,5.41667
mrt,1987,6
mrt,1988,6
mrt,1989,5
mrt,1990,5
mrt,1991,5
mrt,1992,8.31667
mrt,1993,8.95833
mrt,1994,9.16667
mrt,1995,11.33333
mrt,1996,13
mrt,1997,13
mrt,1998,16.5
mrt,1999,19
mrt,2000,16.16667
mrt,2001,14.5
mrt,2002,13
mrt,2003,13
mrt,2004,13
mrt,2005,15.08333
mrt,2006,16
mrt,2007,15.5
mrt,2008,12.33333
mrt,2009,11.5
mrt,2010,9
mrt,2011,9
mrt,2012,12.9819
mrt,2013,13.65956
mrt,2014,12.53083
mrt,2015,12.3434
mrt,2016,11.66603
mrt,2017,11.3308
mus,1980,2.5
mus,1981,2.9375
mus,1982,2.22917
mus,1983,3.02083
mus,1984,2.95833
mus,1985,4.375
mus,1986,4.83333
mus,1987,4.75
mus,1988,4.95833
mus,1989,5.0625
mus,1990,5.4375
mus,1991,5.4375
mus,1992,7.06
mus,1993,8.1875
mus,1994,7.87417
mus,1995,8.58333
mus,1996,10.04167
mus,1997,9.83333
mus,1998,10.635
mus,1999,10.70833
mus,2000,11.15667
mus,2001,11.3225
mus,2002,11.125
mus,2003,11.475
mus,2004,12.85417
mus,2005,13.79167
mus,2006,11.53333
mus,2007,10.10333
mus,2008,1.43333
mus,2009,0.80417
mus,2010,0.525
mus,2011,1.80833
mus,2012,2.43333
mus,2013,1.6875
mus,2014,1.71583
mus,2015,2.41417
mus,2016,3.34583
mus,2017,5.44583
mus,2018,5.15667
mus,2019,4.70417
mus,2020,5.50417
mus,2021,6.16583
mys,1969,3.64
mys,1970,3.7
mys,1971,3.69
mys,1972,3.87
mys,1973,4.44333
mys,1974,4.855
mys,1975,4.54167
mys,1976,4.53
mys,1977,4.26167
mys,1978,4.29833
mys,1979,3.93
mys,1980,3.90083
mys,1981,2.2125
mys,1982,2.645
mys,1983,3.75417
mys,1984,2.71
mys,1985,3.74
mys,1986,5.155
mys,1987,7.3625
mys,1988,6.00833
mys,1989,4.33417
mys,1990,3.065
mys,1991,2.23667
mys,1992,2.22667
mys,1993,3.005
mys,1994,3.87167
mys,1995,2.79667
mys,1996,2.85833
mys,1997,2.85167
mys,1998,3.62083
