geo,time,ny_gdp_mktp_pp_cd
chl,2013,394291936706.68298
chl,2014,404667282590.13098
chl,2015,407878247566.73694
chl,2016,426776809813.15198
chl,2017,451984540685.83002
chl,2018,481604385837.92896
chl,2019,481296362634.80493
chl,2020,480011057804.56
chn,1990,1114609270737.98999
chn,1991,1259038032531.45996
chn,1992,1470903969296.07007
chn,1993,1714826334398.25
chn,1994,1979777658965.88965
chn,1995,2242702993468.47998
chn,1996,2510374158399.83984
chn,1997,2791287913776.7998
chn,1998,3044172457140.99023
chn,1999,3324725650183.2998
chn,2000,3687631479659.44971
chn,2001,4082650449958.1001
chn,2002,4526020825779.07031
chn,2003,5072833908567.96973
chn,2004,5736264892179.37988
chn,2005,6588930215901.38965
chn,2006,7651864506954.51855
chn,2007,8975592720883.64062
chn,2008,10033234295495.5
chn,2009,11059907750616.40039
chn,2010,12378807960428.5
chn,2011,13844365195917.5
chn,2012,15124538193948.19922
chn,2013,16185063329894.80078
chn,2014,17121277216284.5
chn,2015,17796747505545.60156
chn,2016,18712096136720.30078
chn,2017,19887033884256.69531
chn,2018,21739076706358.39844
chn,2019,23443654490268.19922
chn,2020,24283173525726.69531
civ,1990,32843699496.2983
civ,1991,33968290991.9546
civ,1992,34657431662.3226
civ,1993,35410638834.9498
civ,1994,36460193559.4811
civ,1995,39877266687.4945
civ,1996,43746086042.3386
civ,1997,48824806923.2655
civ,1998,51479615503.0186
civ,1999,52832247895.5368
civ,2000,53869737616.6812
civ,2001,53865517568.3418
civ,2002,53223465417.1264
civ,2003,51649894913.9232
civ,2004,54729777290.3033
civ,2005,56996703699.6896
civ,2006,60374891720.3886
civ,2007,62679580137.0635
civ,2008,66954845760.0908
civ,2009,69896266859.4558
civ,2010,75553039449.79889
civ,2011,72988975597.05389
civ,2012,76678492637.2411
civ,2013,85419539319.6478
civ,2014,97828400548.5845
civ,2015,108068702923.226
civ,2016,112609566975.11
civ,2017,118051344947.092
civ,2018,129215106318.26601
civ,2019,139717847785.103
civ,2020,144170845653.694
cmr,1990,23033811165.41389
cmr,1991,22905827117.8255
cmr,1992,22701566883.5414
cmr,1993,21396284929.0253
cmr,1994,22263328885.8535
cmr,1995,23387980188.7327
cmr,1996,24820076881.7408
cmr,1997,26407677165.172
cmr,1998,27966850358.7757
cmr,1999,29650522462.60469
cmr,2000,31475086611.4931
cmr,2001,33556388037.8298
cmr,2002,35613262341.5814
cmr,2003,38252746099.2539
cmr,2004,42051567133.1573
cmr,2005,44327659459.2505
cmr,2006,47408907737.6246
cmr,2007,50789219291.4876
cmr,2008,53251582565.5329
cmr,2009,55041509206.8252
cmr,2010,57297141170.4021
cmr,2011,60470659955.3627
cmr,2012,63568300988.4898
cmr,2013,69098828117.5587
cmr,2014,75134546784.63748
cmr,2015,79112640283.08141
cmr,2016,84392895095.81369
cmr,2017,90037541682.2009
cmr,2018,95846283525.17661
cmr,2019,100947459093.936
cmr,2020,102666639751.70599
cod,1990,30535084941.1871
cod,1991,28909375696.9554
cod,1992,26463531495.9865
cod,1993,23441932568.40129
cod,1994,23008759750.2506
cod,1995,23655668939.7513
cod,1996,23842326659.7223
cod,1997,22905484734.2911
cod,1998,22787083115.0838
cod,1999,22128994490.4561
cod,2000,21060176244.7659
cod,2001,21070113824.3506
cod,2002,22034314859.7472
cod,2003,23695372342.8665
cod,2004,25972970911.5783
cod,2005,28425131021.737
cod,2006,30843600275.5443
cod,2007,33654656303.6287
cod,2008,36445343420.1171
cod,2009,37771654915.2451
cod,2010,40927874364.2296
cod,2011,44655249523.1256
cod,2012,46214046396.4042
cod,2013,53767800424.5674
cod,2014,62684684446.4372
cod,2015,69035657196.8065
cod,2016,75926663565.32932
cod,2017,86267287184.00169
cod,2018,93480842340.5166
cod,2019,99321479473.8537
cod,2020,102262924622.61099
cog,1990,8184434291.96023
cog,1991,8663889470.80483
cog,1992,9092785124.79041
cog,1993,9217123012.26306
cog,1994,8896832367.54921
cog,1995,9445392670.44879
cog,1996,10031007654.9116
cog,1997,10146583050.4082
cog,1998,10644287162.8672
cog,1999,10519144650.4267
cog,2000,11569040902.2617
cog,2001,12272373163.6428
cog,2002,13037691533.749
cog,2003,13387813833.2962
cog,2004,14226217915.78
cog,2005,15807076328.3136
cog,2006,17586024128.4701
cog,2007,16864049913.0321
cog,2008,18276274961.2916
cog,2009,20558681190.5836
cog,2010,22863769887.3189
cog,2011,23856263885.5926
cog,2012,28575641891.042
cog,2013,28055516787.1736
cog,2014,28095573770.8308
cog,2015,22531030874.0546
cog,2016,19126833369.7548
cog,2017,21642080499.8819
cog,2018,21096755036.4186
cog,2019,21454706745.4933
cog,2020,19988279561.2009
col,1990,165811635955.10999
col,1991,174850125639.26001
col,1992,186068544808.866
col,1993,200737076273.82101
col,1994,216945096246.47198
col,1995,233017318086.98199
col,1996,242162000289.259
col,1997,254947667572.91199
col,1998,259286156704.97601
col,1999,251971929037.13696
col,2000,265139277582.61896
col,2001,275501257541.08698
col,2002,286866650068.87402
col,2003,303642993712.83698
col,2004,328447014346.08002
col,2005,355031898592.06299
col,2006,390344576673.22498
col,2007,427839048098.50494
col,2008,450482195444.04401
col,2009,459089499041.97296
col,2010,485313992986.77197
col,2011,529875186711.48096
col,2012,553768023392.02405
col,2013,591783692551.88098
col,2014,625019201607.32495
col,2015,630399533935.37695
col,2016,665398390495.01099
col,2017,693117074956.62402
col,2018,747103674534.62805
col,2019,789757065676.29199
col,2020,759734724899.76892
com,1990,652959302.757
com,1991,638618075.65656
com,1992,708893559.93237
com,1993,747511633.76541
com,1994,723187298.98023
com,1995,765007843.5482
com,1996,768952442.25654
com,1997,814246706.5986
com,1998,833971598.29112
com,1999,862293248.06774
com,2000,977201192.28908
com,2001,1021932606.40175
com,2002,1062232344.85376
com,2003,1104722039.49597
com,2004,1156241340.04546
com,2005,1226088471.07178
com,2006,1296628558.15134
com,2007,1342111858.43775
com,2008,1422946026.54019
com,2009,1479676880.56774
com,2010,1553800742.62498
com,2011,1651292301.29229
com,2012,1817991275.62343
com,2013,1954973713.18646
com,2014,2063131653.84176
com,2015,2106508753.21871
com,2016,2278472094.4975
com,2017,2467927827.4934
com,2018,2619235556.40964
com,2019,2712789807.17797
com,2020,2741947237.73586
cpv,1990,359202094.16306
cpv,1991,376563744.13107
cpv,1992,427271127.8335
cpv,1993,475488963.14814
cpv,1994,578801760.55023
cpv,1995,674920711.57793
cpv,1996,765260494.39423
cpv,1997,865551005.27547
cpv,1998,984855878.41097
cpv,1999,1111197967.56204
cpv,2000,1298320125.29324
cpv,2001,1356407350.87344
cpv,2002,1450212561.98467
cpv,2003,1538833769.87013
cpv,2004,1741402947.56962
cpv,2005,1919769965.4099
cpv,2006,2135774029.45785
cpv,2007,2525862346.12011
cpv,2008,2746244179.56535
cpv,2009,2732025196.27904
cpv,2010,2804400161.48438
cpv,2011,2976609859.53646
cpv,2012,2939948400.20897
cpv,2013,2964468795.09437
cpv,2014,2979100325.6128
cpv,2015,3145505183.22012
cpv,2016,3358352135.31607
cpv,2017,3570702548.67827
cpv,2018,3822113398.98579
cpv,2019,4110838978.05366
cpv,2020,3545336628.14404
cri,1990,15678783414.2941
cri,1991,16576242557.3573
cri,1992,18513955411.5498
cri,1993,20297915420.7815
cri,1994,21668218046.6987
cri,1995,23041540614.5877
cri,1996,23780287864.5176
cri,1997,25531053263.23669
cri,1998,27665797414.2261
cri,1999,29248133923.755
cri,2000,31058791334.8597
cri,2001,32848141545.3133
cri,2002,34507855087.3886
cri,2003,36666131356.592
cri,2004,39319267442.9611
cri,2005,42156341156.5844
cri,2006,46614214406.8546
cri,2007,51798690334.946
cri,2008,55308295226.2851
cri,2009,55243161553.0573
cri,2010,58882611697.158
cri,2011,62759466861.9615
cri,2012,67139321098.56409
cri,2013,71159735248.1801
cri,2014,77049117295.23251
cri,2015,82852849095.5182
cri,2016,93454856085.34308
cri,2017,100716906502.79201
cri,2018,106583345257.91
cri,2019,113627163314.19501
cri,2020,112745322583.036
cym,2006,3622388218.75346
cym,2007,3837335703.06997
cym,2008,3897995483.83704
cym,2009,3644897649.50181
cym,2010,3587234323.57851
cym,2011,3704981220.90876
cym,2012,3702634809.49612
cym,2013,3742216952.82512
cym,2014,3837526367.42325
cym,2015,3964557950.77372
cym,2016,4169236872.54371
cym,2017,4421090332.81748
cym,2018,4717127750.98439
cym,2019,4984607431.26117
cym,2020,4705160405.82225
cyp,1990,7736490738.72749
cyp,1991,8057266604.71317
cyp,1992,9015527545.99502
cyp,1993,9293830793.87855
cyp,1994,10052338650.7624
cyp,1995,11121376992.1386
cyp,1996,11450723347.3857
cyp,1997,11926643020.7427
cyp,1998,12737886795.0114
cyp,1999,13501992603.8479
cyp,2000,14774715455.4648
cyp,2001,16038618589.5566
cyp,2002,16716334243.9095
cyp,2003,17440262373.1564
cyp,2004,18887334890.2237
cyp,2005,20504199481.0388
cyp,2006,22540525467.7948
cyp,2007,25224255833.6631
cyp,2008,27398578346.4882
cyp,2009,27380168962.4071
cyp,2010,27722989190.3163
cyp,2011,28345889454.5575
cyp,2012,27503272837.6249
cyp,2013,26181475628.1889
cyp,2014,25643516530.1722
cyp,2015,26968662454.4171
cyp,2016,30417069642.7854
cyp,2017,32909236997.9538
cyp,2018,35289156565.4046
cyp,2019,37340983410.1899
cyp,2020,35203766491.6925
cze,1990,131419297499.26401
cze,1991,120083115363.605
cze,1992,122197564736.51801
cze,1993,125171497874.354
cze,1994,131563824020.57201
cze,1995,143054656656.672
cze,1996,151486468032.57101
cze,1997,152755233759.93701
cze,1998,154186257585.98901
cze,1999,158333514882.97101
cze,2000,166495876725.92099
cze,2001,180027349697.595
cze,2002,186119951272.35001
cze,2003,199171050597.008
cze,2004,213446517773.41
cze,2005,225620777980.80301
cze,2006,244952531303.08896
cze,2007,270677664616.30399
cze,2008,290503942992.85999
cze,2009,289939424868.02893
cze,2010,292047164409.841
cze,2011,304400911032.00702
cze,2012,307490190596.13202
cze,2013,324029971676.00098
cze,2014,342099831459.922
cze,2015,357503876184.69
cze,2016,381420338169.84601
cze,2017,411327867894.58002
cze,2018,437267328659.80707
cze,2019,457257664449.27197
cze,2020,445116746875.77698
deu,1990,1545176827060.21997
deu,1991,1679031586927.31006
deu,1992,1750319818022.52002
deu,1993,1774305509813
deu,1994,1855538674677.53003
deu,1995,1923702147577.82007
deu,1996,1971845440355.01001
deu,1997,2015814867579.01001
deu,1998,2079491446338.83008
deu,1999,2158514818382.1897
deu,2000,2236074430853.75
deu,2001,2336147411682.3501
deu,2002,2406901890705.45996
deu,2003,2468443651729.97998
deu,2004,2585550983186.3501
deu,2005,2622040720917.68018
deu,2006,2814007980424.12939
deu,2007,2985239513055.60938
deu,2008,3103957698735.12939
deu,2009,3015302562180.52979
deu,2010,3185431779787.33984
deu,2011,3415020684916.0498
deu,2012,3487232707438.33984
deu,2013,3628559701800.75977
deu,2014,3807112936430.41992
deu,2015,3889081660716.43994
deu,2016,4165169650070.14014
deu,2017,4386727409191.68018
deu,2018,4579331237558.62988
deu,2019,4624363265512.60938
deu,2020,4560920212744.34961
dji,2013,3624994849.43033
dji,2014,3854585103.65772
dji,2015,4181038015.51501
dji,2016,4359928618.60477
dji,2017,4612122077.43311
dji,2018,5119940247.95879
dji,2019,5616285889.41134
dji,2020,5712393329.51588
dma,1990,302540007.29775
dma,1991,316986609.56203
dma,1992,330790044.53609
dma,1993,345950107.81514
dma,1994,353459444.485
dma,1995,371808646.50802
dma,1996,390369360.44979
dma,1997,406034400.77347
dma,1998,426101542.26737
dma,1999,433784130.67252
dma,2000,453859698.11156
dma,2001,463518650.47371
dma,2002,457534772.43325
dma,2003,495639257.14223
dma,2004,524510409.78622
dma,2005,544395828.60242
dma,2006,587003865.21544
dma,2007,641066392.35367
dma,2008,700074653.94135
dma,2009,697161244.06083
dma,2010,710028908.23537
dma,2011,723240297.77379
dma,2012,705767394.59764
dma,2013,720553048.2605
dma,2014,775558493.88337
dma,2015,792974988.03119
dma,2016,852085425.17816
dma,2017,807786936.21085
dma,2018,845498076.78818
dma,2019,925750251.12179
dma,2020,781334762.41901
dnk,1990,93739604610.7382
dnk,1991,98260217073.75121
dnk,1992,102466266525.207
dnk,1993,104906270256.77299
dnk,1994,112860009869.278
dnk,1995,118715155455.90401
dnk,1996,124918174865.793
dnk,1997,131746385113.741
dnk,1998,136923422867.491
dnk,1999,141846293400.642
dnk,2000,153023382540.49399
dnk,2001,157748158240.634
dnk,2002,164720383885.92001
dnk,2003,166139588818.315
dnk,2004,178017919042.55301
dnk,2005,185074466960.37701
dnk,2006,202997234258.65399
dnk,2007,213029955607.664
dnk,2008,226767483101.98401
dnk,2009,222754191687.79095
dnk,2010,238567314908.75101
dnk,2011,247352252302.68799
dnk,2012,250524614311.535
dnk,2013,262368108591.26096
dnk,2014,270330620655.25101
dnk,2015,278748351517.93402
dnk,2016,297719080444.57294
dnk,2017,319130157564.11102
dnk,2018,333035360346.74597
dnk,2019,341312238517.289
dnk,2020,351224965911.19598
dom,1990,26151683421.271
dom,1991,27291329057.14849
dom,1992,31045403671.3348
dom,1993,34121822059.9676
dom,1994,35756703157.6101
dom,1995,38582036686.0714
dom,1996,41637056891.5388
dom,1997,46147315542.0133
dom,1998,49800139033.4134
dom,1999,53520017838.257
dom,2000,57267194692.876
dom,2001,59962698191.2842
dom,2002,63649185862.83489
dom,2003,63958774211.8146
dom,2004,67368761760.792
dom,2005,76016797709.18861
dom,2006,85502321820.437
dom,2007,94310295425.381
dom,2008,99230524886.41708
dom,2009,100933041032.106
dom,2010,110624711805.73
dom,2011,116474304267.38901
dom,2012,118182716945.457
dom,2013,125423585902.201
dom,2014,136975940972.30099
dom,2015,151560391082.11401
dom,2016,167506141668.242
dom,2017,175940743802.65601
dom,2018,192745121996.13297
dom,2019,206097556537.45401
dom,2020,194564275205.90497
dza,1990,178047567922.31
dza,1991,181859886497.69101
dza,1992,189352392099.66
dza,1993,189770030942.63901
dza,1994,192078030027.63599
dza,1995,203557722609.97296
dza,1996,215783472692.77097
dza,1997,222058101995.97296
dza,1998,236009847302.67599
dza,1999,247078725218.76199
dza,2000,262200986944.89301
dza,2001,275990734942.79498
dza,2002,296056204527.98602
dza,2003,323266156103.44098
dza,2004,346243840928.98901
dza,2005,378093856037.23199
dza,2006,396157857604.80096
dza,2007,420630954507.82495
dza,2008,439104287291.43695
dza,2009,449531027555.16895
dza,2010,471140881148.33801
dza,2011,494931055076.35797
dza,2012,497330252318.81696
dza,2013,497988213510.82495
dza,2014,506135102251.56598
dza,2015,477357607218.836
dza,2016,471383269260.91803
dza,2017,485801342039.04303
dza,2018,502937459259.16895
dza,2019,517034811595.93201
dza,2020,496579551594.75897
ecu,1990,49383226759.2146
ecu,1991,53244119487.0415
ecu,1992,55608906070.8352
ecu,1993,58050320361.7702
ecu,1994,61814654840.704
ecu,1995,64532449392.3938
ecu,1996,66852018674.3677
ecu,1997,70992445182.7899
ecu,1998,74136569424.82661
ecu,1999,71642608049.44881
ecu,2000,74043841103.1165
ecu,2001,78706481802.13901
ecu,2002,83226863411.53769
ecu,2003,87080715749.48051
ecu,2004,96767828100.17039
ecu,2005,105061868142.164
ecu,2006,113007687560.37399
ecu,2007,118584813696.74001
ecu,2008,128576671514.5
ecu,2009,130290804563.04601
ecu,2010,136455680459.36301
ecu,2011,150266909235.12799
ecu,2012,159559695566.13199
ecu,2013,175196209316.48199
ecu,2014,186846614273.65701
ecu,2015,179309604311.66501
ecu,2016,181967413007.43301
ecu,2017,195010792573.62799
ecu,2018,202267590160.504
ecu,2019,205903294944.802
ecu,2020,192234762365.03201
egy,1990,208321874920.55496
egy,1991,217790572126.85001
egy,1992,232717288850.92401
egy,1993,245144133730.44501
egy,1994,260326988451.59799
egy,1995,278124782538.52002
egy,1996,297346098873.21997
egy,1997,319286474518.38098
egy,1998,340882281186.99902
egy,1999,366736982096.42297
egy,2000,398818686037.77002
egy,2001,421974978053.26398
egy,2002,438895222684.302
egy,2003,461322134076.18896
egy,2004,493127762500.10303
egy,2005,531226710261.41693
egy,2006,584759230065.21497
egy,2007,643027593658.50098
egy,2008,702447294120.62097
egy,2009,740882252585.78406
egy,2010,788094704336.24597
egy,2011,818754235836.90491
egy,2012,958659720240.1427
egy,2013,992022227977.06702
egy,2014,985262043446.57788
egy,2015,1064235799328.80005
egy,2016,1057086848346.43005
egy,2017,1062265603571.56006
egy,2018,1145575835765.82007
egy,2019,1230830145121.8999
egy,2020,1290130223148.84009
eri,1992,1836429614.46398
eri,1993,2132903282.75395
eri,1994,2640747595.75814
eri,1995,2773186822.22591
eri,1996,3085429155.40254
eri,1997,3388982041.55673
eri,1998,3487874376.7852
eri,1999,3538709387.11861
eri,2000,3504145050.70487
eri,2001,3894538515.38692
eri,2002,4075039897.8946
eri,2003,4040494310.24776
eri,2004,4209509459.7278
eri,2005,4452380665.815
eri,2006,4542659675.71869
eri,2007,4731244991.5963
eri,2008,4351411600.70504
eri,2009,4554553075.01286
eri,2010,4708725093.18969
eri,2011,5224331270.24732
esp,1990,531637946204.73297
esp,1991,563609757928.19897
esp,1992,581810563642.03101
esp,1993,589457426073.88794
esp,1994,616392917388.776
esp,1995,646671646233.59399
esp,1996,677135066301.2489
esp,1997,717538138403.71399
esp,1998,768132861026.99011
esp,1999,805891424628.99585
esp,2000,875626967403.77698
esp,2001,937483533692.90588
esp,2002,1009753311276.12
esp,2003,1056636426855.47998
esp,2004,1122134235110.56006
esp,2005,1205129771230.44995
esp,2006,1363895505008.8501
esp,2007,1468493057167.42993
esp,2008,1528583945708.68994
esp,2009,1487896577201.8501
esp,2010,1475682464741.84009
esp,2011,1489595017146.76001
esp,2012,1483646917303.62012
esp,2013,1512074688796.67993
esp,2014,1558305994181.3999
esp,2015,1621069891987.84009
esp,2016,1733214656948.47998
esp,2017,1841780549395.31006
esp,2018,1904499539409.75
esp,2019,1965293955067.70972
esp,2020,1788269872312.88989
est,1995,9304112599.85629
est,1996,9753173782.83109
est,1997,11167418405.5971
est,1998,11713818841.5782
est,1999,11694825363.5915
est,2000,13161402797.9186
est,2001,14317382938.5693
est,2002,16087733549.9594
est,2003,18001091046.8286
est,2004,19806500165.0971
est,2005,22536536810.9861
est,2006,26054463306.7776
est,2007,29756657510.5863
est,2008,30488783700.7275
est,2009,27328001237.6238
est,2010,28785763244.0729
est,2011,32598232994.527
est,2012,34384867089.0084
est,2013,36198153224.201
est,2014,38050116722.6556
est,2015,38378217195.5802
est,2016,41201006348.4063
est,2017,44556473262.6919
est,2018,47920817734.1549
est,2019,50223187686.646
est,2020,50048531249.417
eth,1990,19861923857.8327
eth,1991,19068024748.1551
eth,1992,17811211600.9241
eth,1993,20629783004.4564
eth,1994,21742451908.1599
eth,1995,23558577167.2564
eth,1996,26970957181.1757
eth,1997,28313601759.7533
eth,1998,27642133142.46569
eth,1999,29488760481.6127
eth,2000,31978926212.1031
eth,2001,35393256881.9779
eth,2002,36497685087.8935
eth,2003,36371985955.26929
eth,2004,42420726703.5898
eth,2005,48911885234.8624
eth,2006,55851901028.9292
eth,2007,63922607129.3671
eth,2008,72196432560.1741
eth,2009,79150399766.5965
eth,2010,90122255177.1875
eth,2011,102289393957.91
eth,2012,112533091823.037
eth,2013,122434385173.20399
eth,2014,148485604878.241
eth,2015,167119104031.57599
eth,2016,194651496419.48401
eth,2017,215094143811.298
eth,2018,235271659402.58301
eth,2019,259501226155.10599
eth,2020,278535158287.43799
fin,1990,90435918646.5484
fin,1991,87990878815.218
fin,1992,87030967224.0363
fin,1993,88504110358.55791
fin,1994,93976432625.6631
fin,1995,99992998897.0726
fin,1996,102913408291.504
fin,1997,112020065286.993
fin,1998,121503744232.369
fin,1999,127934744369.414
fin,2000,138643238700.853
fin,2001,144204183903.508
fin,2002,148763741906.13901
fin,2003,151445805497.39401
fin,2004,163128036982.73001
fin,2005,168146788316.39801
fin,2006,181449818651.98001
fin,2007,200116386540.23901
fin,2008,212980676990.54401
fin,2009,202729051357.38696
fin,2010,208937273175.51999
fin,2011,220471055643.89301
fin,2012,221285752810.96799
fin,2013,225680035610.26199
fin,2014,228058553146.45999
fin,2015,232867491858.974
fin,2016,246928408039.54999
fin,2017,262026475788.422
fin,2018,273463067469.71701
fin,2019,277855715485.534
fin,2020,279336075031.80402
fji,1990,3058693102.25947
fji,1991,3076753159.84522
fji,1992,3338828711.3631
fji,1993,3490774165.86316
fji,1994,3747148137.23302
fji,1995,3921365110.64708
fji,1996,4184835937.13523
fji,1997,4165955092.73288
fji,1998,4267610754.99997
fji,1999,4710198560.99713
fji,2000,4733630525.21469
fji,2001,4934208367.53019
fji,2002,5172647992.90434
fji,2003,5321396045.96229
fji,2004,5754286243.18659
fji,2005,5975063668.66377
fji,2006,6269918031.41014
fji,2007,6383577453.46452
fji,2008,6574958071.44493
fji,2009,6533256125.20688
fji,2010,6804670601.4552
fji,2011,7134734867.15989
fji,2012,7646755789.3648
fji,2013,8254663160.44005
fji,2014,9831527135.70518
fji,2015,10781765000.9703
fji,2016,11020155995.5114
fji,2017,11783674123.9893
fji,2018,12526618976.9423
fji,2019,12693427759.2139
fji,2020,10828006539.1698
fra,1990,1027398703008.43994
fra,1991,1073275781554.92004
fra,1992,1115291957450.62988
fra,1993,1134550414186.95996
fra,1994,1186105917124.07007
fra,1995,1236488955289.32007
fra,1996,1275900786162.87988
fra,1997,1333841993452.41992
fra,1998,1405918415100.22998
fra,1999,1470523899441.69995
fra,2000,1589245772376.34009
fra,2001,1686718979590.93994
fra,2002,1762926373243.27002
fra,2003,1753606060052.07007
fra,2004,1822232702082.17993
fra,2005,1926880446239.76001
fra,2006,2065693291963.22949
fra,2007,2184319695399.6001
fra,2008,2259256991361.58008
fra,2009,2243914592231.91016
fra,2010,2334676211515.6001
fra,2011,2446475413051
fra,2012,2474003939353.37988
fra,2013,2608522466158.14941
fra,2014,2662033396692.52979
fra,2015,2718496736713.75977
fra,2016,2864106383742.43994
fra,2017,2983008898740.31982
fra,2018,3125379876905.31982
fra,2019,3300063763854.41016
fra,2020,3166261521877.81982
fsm,1990,170422441.76291
fsm,1991,189271637.17116
fsm,1992,201343884.6118
fsm,1993,222895645.18541
fsm,1994,226438545.29168
fsm,1995,247403249.17101
fsm,1996,243915675.2061
fsm,1997,233229361.34525
fsm,1998,242577472.60937
fsm,1999,249462030.15283
fsm,2000,267367014.8808
fsm,2001,279154083.64459
fsm,2002,285120758.99808
fsm,2003,294981392.27077
fsm,2004,293592427.62185
fsm,2005,308919163.40292
fsm,2006,318009716.65424
fsm,2007,320556238.47253
fsm,2008,318920730.93665
fsm,2009,324864719.61755
fsm,2010,336075697.30784
fsm,2011,354035867.53362
fsm,2012,354089774.69108
fsm,2013,347045410.62386
fsm,2014,345315038.22369
fsm,2015,364716357.97456
fsm,2016,371860687.89418
fsm,2017,389013434.19875
fsm,2018,399196702.96432
fsm,2019,411096448.14942
fsm,2020,408705962.30488
gab,1990,11761989374.1381
gab,1991,12903017061.5368
gab,1992,12789256711.877
gab,1993,13609104514.4426
gab,1994,14415778957.9751
gab,1995,15450117605.3435
gab,1996,16303333412.0905
gab,1997,17547138371.0185
gab,1998,18361763868.0569
gab,1999,16963003476.6393
gab,2000,17015659145.9437
gab,2001,17760178208.9234
gab,2002,17996173809.3228
gab,2003,18742324018.1003
gab,2004,19379622850.2116
gab,2005,20518080320.0839
gab,2006,20545716836.7383
gab,2007,22365200621.7813
gab,2008,22045903325.4295
gab,2009,22242921983.0834
gab,2010,24097481835.4598
gab,2011,26345487003.72029
gab,2012,26868451928.813
gab,2013,27463881944.8317
gab,2014,28955844877.1506
gab,2015,28630139365.0076
gab,2016,28684983156.4358
gab,2017,30986311650.7557
gab,2018,31996160478.5519
gab,2019,33844243576.9496
gab,2020,33622662620.4552
gbr,1990,978052039034.83606
gbr,1991,999973764743.828
gbr,1992,1026864349167.79004
gbr,1993,1077378125266.40002
gbr,1994,1142705552394.98999
gbr,1995,1196203454463.88989
gbr,1996,1277865584378.25
gbr,1997,1344183204641.91992
gbr,1998,1385181063752.1499
gbr,1999,1435578291557.54004
gbr,2000,1559014038932.06006
gbr,2001,1643950757324.92993
gbr,2002,1725432214728.12988
gbr,2003,1810619102773.76001
gbr,2004,1923117182945.42969
gbr,2005,1977979675503.34009
gbr,2006,2120243450344.37012
gbr,2007,2188923620951.46948
gbr,2008,2278427398954.81006
gbr,2009,2192898204975.82007
gbr,2010,2295779381211.3501
gbr,2011,2364569465138.54004
gbr,2012,2453351747492.27979
gbr,2013,2579158803764.99023
gbr,2014,2686202472925.52979
gbr,2015,2794324172515.81006
gbr,2016,2928593108075.33984
gbr,2017,3063306948134.75
gbr,2018,3161750378791.18018
gbr,2019,3277751294222.2998
gbr,2020,3124359205095.00977
geo,1990,27502286512.042
geo,1991,22433122573.0264
geo,1992,12642338804.0015
geo,1993,9149997397.89441
geo,1994,8373468759.28357
geo,1995,8771327160.67903
geo,1996,9932303384.14554
geo,1997,11173375015.1153
geo,1998,11649960737.0356
geo,1999,12157256763.287
geo,2000,12657517073.2423
geo,2001,13556742862.2903
geo,2002,14524990237.2218
geo,2003,16430841718.4848
geo,2004,17850911489.6128
geo,2005,20172105873.8104
geo,2006,22740224101.0782
geo,2007,26288412674.7565
geo,2008,27447928249.65549
geo,2009,26647548491.9831
geo,2010,28642799807.54309
geo,2011,31404963200.6754
geo,2012,36640112634.8222
geo,2013,39451053057.9766
geo,2014,43054252353.1571
geo,2015,45035492644.54729
geo,2016,47930061166.6244
geo,2017,50662483514.40089
geo,2018,54391332779.6939
geo,2019,58120644334.6902
geo,2020,54844549224.62769
gha,1990,18268245971.0552
gha,1991,19883562044.7859
gha,1992,21125636048.7714
gha,1993,22675265176.0398
gha,1994,23923740883.31
gha,1995,25429872679.9286
gha,1996,27087315137.4021
gha,1997,28728687636.7263
gha,1998,30417594045.63729
gha,1999,32214460992.1952
gha,2000,34153187509.3857
gha,2001,36298404712.2568
gha,2002,38531824462.3628
gha,2003,41288261828.3334
gha,2004,44774219863.6373
gha,2005,48892878511.0014
gha,2006,53596271579.81689
gha,2007,57428333017.0412
gha,2008,63902175177.1407
gha,2009,67508666321.5846
gha,2010,73690444294.19478
gha,2011,85797385076.0381
gha,2012,98315093257.2606
gha,2013,140882670454.27499
gha,2014,151592328449.185
gha,2015,144983754861.81
gha,2016,142202680902.21301
gha,2017,148982694254.14001
gha,2018,162018563034.43301
gha,2019,175642865975.039
gha,2020,178496430291.20401
gin,1990,5604779166.55977
gin,1991,5945749510.60462
gin,1992,6280162221.30079
gin,1993,6753312626.03739
gin,1994,7171363021.97168
gin,1995,7659101208.80578
gin,1996,8147310162.3541
gin,1997,8722707854.88804
gin,1998,9142327407.99573
gin,1999,9627862283.37086
gin,2000,10089469201.4094
gin,2001,10687978019.2205
gin,2002,11417760036.454
gin,2003,11775008523.4823
gin,2004,12374984107.7846
gin,2005,13142923426.5093
gin,2006,13701736683.4519
gin,2007,15029008636.1193
gin,2008,15954575160.1083
gin,2009,15895726717.032
gin,2010,16854986319.6153
gin,2011,18172750190.6578
gin,2012,19125167503.1916
gin,2013,19730520884.617
gin,2014,20122408008.2583
gin,2015,20799124961.1002
gin,2016,24399990225.9637
gin,2017,29176885979.9954
gin,2018,31777170682.035
gin,2019,34170665277.306
gin,2020,36999308817.7744
gmb,1990,1486965080.76182
gmb,1991,1585013676.18766
gmb,1992,1675907813.49426
gmb,1993,1767309110.79206
gmb,1994,1807834668.18149
gmb,1995,1862019820.10154
gmb,1996,1938273738.2469
gmb,1997,2069607006.78101
gmb,1998,2166152358.5547
gmb,1999,2338062671.72713
gmb,2000,2521797590.05633
gmb,2001,2726583801.39222
gmb,2002,2679696254.54467
gmb,2003,2916974709.34523
gmb,2004,3206689019.07315
