geo,time,ne_con_totl_kd
can,1993,697495523075.86902
can,1994,709424142540.75806
can,1995,718778444273.20203
can,1996,730336488892.46399
can,1997,755274451086.28992
can,1998,774346239576.69885
can,1999,801280380641.36597
can,2000,832549121957.6499
can,2001,854708694777.29712
can,2002,884961382748.37292
can,2003,909557717859.60986
can,2004,934553371479.71997
can,2005,964212317511.88
can,2006,1001034963757.58997
can,2007,1039835106314.13
can,2008,1073108854403.81006
can,2009,1081484058147.51001
can,2010,1116278908822.19995
can,2011,1138746027968.88989
can,2012,1156585577641.32007
can,2013,1176085632403.6499
can,2014,1199972639405.6001
can,2015,1224766888757.12988
can,2016,1249476758092.92993
can,2017,1290268972500.69995
can,2018,1324344435526.86011
can,2019,1347379222668.36011
can,2020,1285943405815.41992
che,1970,205877287136.12799
che,1971,216054184499.992
che,1972,226861398540.15601
che,1973,232993394068.62
che,1974,232708072655.98495
che,1975,227315283073.54095
che,1976,230413718083.89496
che,1977,236323454520.48401
che,1978,241483786351.005
che,1979,244467471628.80896
che,1980,250183048022.427
che,1981,253045974515.10199
che,1982,253819675103.76999
che,1983,257503970400.056
che,1984,261655220932.19696
che,1985,268374143891.15399
che,1986,276054486168.08398
che,1987,284033335899.01398
che,1988,291130358462.99402
che,1989,301302200658.12402
che,1990,307561285102.84302
che,1991,313958192254.77893
che,1992,315361277456.77399
che,1993,314661529882.28998
che,1994,319171220452.65894
che,1995,322015356057.07202
che,1996,326256034758.16803
che,1997,331936489938.37799
che,1998,338938860832.22601
che,1999,346234772333.91693
che,2000,353597532597.24597
che,2001,360679976740.39398
che,2002,362891553314.11401
che,2003,365408274004.26202
che,2004,371898305365.27295
che,2005,376219884430.63599
che,2006,381192542212.68597
che,2007,388997560640.85498
che,2008,395475806652.68097
che,2009,402868768042.27197
che,2010,409693169980.34698
che,2011,415498910218.04095
che,2012,423024410546.5
che,2013,432371068402.646
che,2014,437536833630.354
che,2015,446846125840.52002
che,2016,453106483169.45203
che,2017,457905377189.53601
che,2018,461198323454.99493
che,2019,466951337191.74493
che,2020,455673573706.34302
chl,1960,22843804483.6421
chl,1961,23975287958.9888
chl,1962,24991026325.0479
chl,1963,25911245615.5732
chl,1964,25882015734.5355
chl,1965,26148738399.0043
chl,1966,29074597294.6591
chl,1967,29996773943.2895
chl,1968,31165447222.635
chl,1969,32871872018.7495
chl,1970,32951601738.9012
chl,1971,37255310250.0775
chl,1972,40028625704.06689
chl,1973,37836384626.2415
chl,1974,32418156409.9639
chl,1975,28781907012.6613
chl,1976,28835799605.8245
chl,1977,32811324408.0285
chl,1978,35239622873.3412
chl,1979,37682144807.5516
chl,1980,39332589161.8573
chl,1981,43629512164.9353
chl,1982,37926553589.6211
chl,1983,36004427930.3136
chl,1984,36151751750.365
chl,1985,35993597215.4647
chl,1986,37760908478.28529
chl,1987,39893640872.0668
chl,1988,42493964302.6141
chl,1989,46413061691.1311
chl,1990,47343489896.5168
chl,1991,51202796074.3228
chl,1992,57718099704.0675
chl,1993,61786462893.0294
chl,1994,66381005713.91409
chl,1995,72475747645.31108
chl,1996,78538589265.23158
chl,1997,84232972780.85831
chl,1998,87935410609.5773
chl,1999,87472297813.7574
chl,2000,90838920502.6949
chl,2001,92754386118.6996
chl,2002,94760261371.85069
chl,2003,98477402862.52148
chl,2004,106275038701.224
chl,2005,114158559694.50101
chl,2006,122488625336.7
chl,2007,131155429802.54201
chl,2008,135813911712.394
chl,2009,136605068257.30299
chl,2010,149562594237.284
chl,2011,160348670470.29599
chl,2012,169430337786.73499
chl,2013,176708823664.05399
chl,2014,181754154511.80496
chl,2015,186436732950.45401
chl,2016,192897695658.32101
chl,2017,199880868935.33896
chl,2018,207352468920.47296
chl,2019,208983367598.17496
chl,2020,194736172653.02496
chn,1995,934802186688.0769
chn,1996,1048015542384.57996
chn,1997,1127229742304.30005
chn,1998,1240415350879.16992
chn,1999,1401588093761.54004
chn,2000,1572345317751.90991
chn,2001,1687716060329.18994
chn,2002,1847036242794.06006
chn,2003,1965782355808.90967
chn,2004,2122099966599.76001
chn,2005,2379024223412.29004
chn,2006,2622063122312.33008
chn,2007,2961978617422.72021
chn,2008,3203691951505.41992
chn,2009,3541294179831.39014
chn,2010,3885825880224.80957
chn,2011,4359787439518.27051
chn,2012,4720288898113.20996
chn,2013,5068024226495.37988
chn,2014,5470305169458.0498
chn,2015,5972231003034.92969
chn,2016,6472233450999.59961
chn,2017,6931227719357.68945
chn,2018,7477267420168.60938
chn,2019,7947719845202.72949
chn,2020,7873886495672.4209
civ,1996,21521075641.6808
civ,1997,22815439710.48389
civ,1998,23057119628.5848
civ,1999,24486843148.2537
civ,2000,23988208214.8396
civ,2001,24308192547.98529
civ,2002,23476726895.9325
civ,2003,22738374929.3485
civ,2004,23106080257.4668
civ,2005,23544576301.0597
civ,2006,23627809998.9687
civ,2007,24649620811.3161
civ,2008,24238119388.4673
civ,2009,24822396176.2323
civ,2010,25737001649.70309
civ,2011,24043052165.0854
civ,2012,27288949007.4988
civ,2013,28631710158.1193
civ,2014,31247876242.7604
civ,2015,34140978603.7726
civ,2016,37811019301.5463
civ,2017,40952834661.425
civ,2018,44451540793.2556
civ,2019,46479012509.3938
civ,2020,45656316012.1831
cmr,1960,3620166954.06501
cmr,1961,3674616788.07606
cmr,1962,3795930885.25221
cmr,1963,3912046359.72331
cmr,1964,4019082358.73539
cmr,1965,4059442661.25378
cmr,1966,4186995355.8495
cmr,1967,3676562902.85606
cmr,1968,4053917669.11973
cmr,1969,4178545437.20251
cmr,1970,4205862799.89252
cmr,1971,4538201160.54066
cmr,1972,4545117405.48332
cmr,1973,4571795247.05201
cmr,1974,5033089325.6762
cmr,1975,5740333831.67869
cmr,1976,5450469878.22607
cmr,1977,6285979576.13148
cmr,1978,7011148330.91172
cmr,1979,7525339834.46751
cmr,1980,6606741034.31636
cmr,1981,7739628863.66562
cmr,1982,8767536349.42546
cmr,1983,8836855736.60661
cmr,1984,8967064601.98926
cmr,1985,9507233220.37823
cmr,1986,11843768169.8571
cmr,1987,12341995184.6487
cmr,1988,10861833232.6303
cmr,1989,9564520977.89785
cmr,1990,9567252478.79758
cmr,1991,9514995359.50413
cmr,1992,8460300175.66089
cmr,1993,9525825614.06642
cmr,1994,9841289288.66351
cmr,1995,9957743995.72142
cmr,1996,10554809372.702
cmr,1997,11277188116.0371
cmr,1998,11996466386.2392
cmr,1999,12690248962.3585
cmr,2000,13539489967.8002
cmr,2001,14312044027.0251
cmr,2002,14792383802.6169
cmr,2003,15828663926.8234
cmr,2004,16721523275.127
cmr,2005,17576450043.7737
cmr,2006,18068619477.9952
cmr,2007,18688705979.0132
cmr,2008,19793267759.9726
cmr,2009,20756254576.96189
cmr,2010,21237194177.3488
cmr,2011,22010012067.4123
cmr,2012,23172521398.6673
cmr,2013,24503817200.4947
cmr,2014,25858343966.8137
cmr,2015,27479191350.7463
cmr,2016,28163971079.6433
cmr,2017,29297036749.6884
cmr,2018,30775292114.3807
cmr,2019,32010365889.3596
cmr,2020,32179574023.6284
cod,1993,16953470655.3091
cod,1994,15612024632.4762
cod,1995,15942045241.0363
cod,1996,15201978094.6677
cod,1997,14496956005.3961
cod,1998,14868050915.4945
cod,1999,13965655119.9501
cod,2000,14076632967.7127
cod,2001,13719347278.157
cod,2002,12707532549.9974
cod,2003,15430257226.7667
cod,2004,16476909478.0837
cod,2005,17805394292.4991
cod,2006,18148711181.45169
cod,2007,19486912171.3913
cod,2008,19938795371.9768
cod,2009,19973910586.8214
cod,2010,22341770881.9639
cod,2011,21306389136.0183
cod,2012,25210072660.5988
cod,2013,28080912470.9233
cod,2014,30142694622.129
cod,2015,31970750957.1969
cod,2016,31309833053.8992
cod,2017,30946274489.4971
cod,2018,30735331795.5848
cod,2019,35815948711.3449
cod,2020,33244981208.0626
cog,1960,896916664.07949
cog,1961,893033894.28118
cog,1962,840616659.58081
cog,1963,784316708.17604
cog,1964,807613221.7523
cog,1965,815378750.14563
cog,1966,775710529.78356
cog,1967,757291387.39776
cog,1968,849950161.214
cog,1969,937442479.67862
cog,1970,1004580055.4154
cog,1971,1007750455.45865
cog,1972,1014930571.86426
cog,1973,1014072289.81607
cog,1974,1003371599.54834
cog,1975,1029734962.50822
cog,1976,1157352927.77411
cog,1977,1043383974.14638
cog,1978,1155379397.43519
cog,1979,1073556528.97475
cog,1980,1268455117.14781
cog,1981,1462723262.87828
cog,1982,2072335544.29678
cog,1983,1874498020.19781
cog,1984,2037609823.32975
cog,1985,2133406439.41925
cog,1986,2018891253.2124
cog,1987,1949859632.12931
cog,1988,1936707142.55774
cog,1989,1967051123.49482
cog,1990,1906297959.37686
cog,1991,2363682031.67714
cog,1992,1981246780.64179
cog,1993,2121241734.32226
cog,1994,2121045966.75221
cog,1995,2179293395.12815
cog,1996,2082039265.99391
cog,1997,2602270073.51789
cog,1998,2214704351.37144
cog,1999,2542325739.89872
cog,2000,2563854428.98909
cog,2001,3037581251.39088
cog,2002,3302289152.59209
cog,2003,3364988344.30977
cog,2004,3524644259.36691
cog,2005,4020423120.42621
cog,2006,4341778440.72847
cog,2007,4938954606.92541
cog,2008,5048412227.31851
cog,2009,5029757859.63895
cog,2010,5241464181.5371
cog,2011,5999731898.23036
cog,2012,6324766719.96129
cog,2013,6398344155.93779
cog,2014,6905226230.81389
cog,2015,6874110349.25041
cog,2016,6467426457.99329
cog,2017,5710060534.9666
cog,2018,5819861683.17627
cog,2019,5595733386.12531
cog,2020,5396943589.4105
col,1960,24061123283.3874
col,1961,25674893254.34669
col,1962,27683817981.9098
col,1963,29053087375.2098
col,1964,31649255456.1826
col,1965,31242938549.7449
col,1966,33358348418.423
col,1967,34084492145.1246
col,1968,36230507663.73849
col,1969,38861441732.6788
col,1970,41446960966.23009
col,1971,45448896515.0882
col,1972,47491741375.048
col,1973,50083677922.2956
col,1974,52609631321.026
col,1975,54128395562.4619
col,1976,57714193000.0967
col,1977,60088269974.6834
col,1978,65184110688.9876
col,1979,68565047727.859
col,1980,72246117591.90669
col,1981,74423890585.9915
col,1982,75817270390.59351
col,1983,76057343741.43379
col,1984,78356716602.7368
col,1985,80090543126.24809
col,1986,82488972983.57932
col,1987,85796028641.69148
col,1988,89691008962.27991
col,1989,92883869345.90048
col,1990,95694981837.8497
col,1991,97424365605.7417
col,1992,101426301154.58299
col,1993,107204187132.235
col,1994,115031499830.062
col,1995,121668966974.86
col,1996,128024454494.03
col,1997,134781370267.104
col,1998,134605987242.407
col,1999,130280723784.57401
col,2000,132114791791.686
col,2001,134327633957.62399
col,2002,136357900196.577
col,2003,140085080831.84799
col,2004,146149562298.01999
col,2005,152842889711.22
col,2006,162276559860.78799
col,2007,172360148830.67999
col,2008,179623775781.07101
col,2009,183602431454.99097
col,2010,192933981924.59799
col,2011,203872093787.88101
col,2012,215069151982.49496
col,2013,226583875324.41696
col,2014,236382988042.98901
col,2015,244431112963.36801
col,2016,248406486219.004
col,2017,254195213220.23901
col,2018,264288649444.98495
col,2019,275368634720.78601
col,2020,264686965169.52802
com,1980,416413912.39561
com,1981,432507992.22714
com,1982,460117663.66226
com,1983,482300071.86819
com,1984,502123864.9264
com,1985,513574166.14528
com,1986,523163691.39987
com,1987,531733054.39333
com,1988,546023487.34719
com,1989,528656245.01377
com,1990,555572206.11134
com,1991,525595758.29456
com,1992,570433930.05791
com,1993,587580817.2092
com,1994,556576045.64627
com,1995,576669161.54855
com,1996,569220508.19483
com,1997,592161998.81058
com,1998,599757474.0722
com,1999,611297549.44814
com,2000,677611605.87327
com,2001,693419795.45882
com,2002,709540317.65862
com,2003,724469780.40536
com,2004,738376713.83863
com,2005,759327419.16692
com,2006,779426084.54404
com,2007,775140598.17337
com,2008,814770873.34807
com,2009,856921757.53385
com,2010,871857749.91883
com,2011,910297244.14929
com,2012,946222636.3729
com,2013,972962180.11559
com,2014,996108794.28192
com,2015,1003651709.21281
com,2016,1037726359.99646
com,2017,1083149485.32728
com,2018,1106525618.37547
com,2019,1144390011.18497
com,2020,1151665715.7971
cpv,2007,1110316129.56778
cpv,2008,1133596462.08209
cpv,2009,1205465071.77058
cpv,2010,1199219583.57873
cpv,2011,1235780156.38558
cpv,2012,1250227097.71051
cpv,2013,1273095511.73077
cpv,2014,1299289133.40422
cpv,2015,1342343935.7976
cpv,2016,1350982609.99143
cpv,2017,1449006298.75561
cpv,2018,1472710753.82548
cpv,2019,1555909766.37068
cpv,2020,1419939426.1665
cri,1960,4471617471.2753
cri,1961,5258893271.38397
cri,1962,5358033148.2408
cri,1963,5851784794.27628
cri,1964,6074800823.74793
cri,1965,7205073329.44577
cri,1966,7261362964.83204
cri,1967,7610981980.46666
cri,1968,8029940477.75356
cri,1969,8401763709.4229
cri,1970,9249224621.41519
cri,1971,9494055319.27184
cri,1972,9967355713.69641
cri,1973,10409297522.3175
cri,1974,10993229449.266
cri,1975,11293765461.0343
cri,1976,11832509860.6139
cri,1977,13347655444.2471
cri,1978,14360089785.9009
cri,1979,14825014905.8562
cri,1980,14636084295.7361
cri,1981,13459845167.37
cri,1982,12333273364.3446
cri,1983,12828583200.979
cri,1984,13683835065.9659
cri,1985,14197648415.9626
cri,1986,14876824743.2706
cri,1987,15395312665.0641
cri,1988,15747074192.7722
cri,1989,16513509193.6203
cri,1990,17142044326.4631
cri,1991,16980187277.9398
cri,1992,18451105110.539
cri,1993,20097141930.7247
cri,1994,21043123124.7747
cri,1995,21423505372.3167
cri,1996,21765125867.322
cri,1997,22787675464.4107
cri,1998,23733980776.5716
cri,1999,24153256685.7139
cri,2000,24435852992.7092
cri,2001,25096095231.7642
cri,2002,26332051260.94049
cri,2003,27474775731.3288
cri,2004,28106084963.7047
cri,2005,29281354541.3628
cri,2006,30698821774.1954
cri,2007,32798907750.8559
cri,2008,34714476057.6013
cri,2009,35141834877.3614
cri,2010,37106235283.884
cri,2011,39209217228.7507
cri,2012,41566230467.774
cri,2013,42480449414.5098
cri,2014,44364137192.54849
cri,2015,46230739278.1269
cri,2016,47831038826.3903
cri,2017,50132530074.8985
cri,2018,50970063203.2407
cri,2019,52244112931.6318
cri,2020,50333842990.4126
cub,1970,21869695224.8566
cub,1971,23745264601.6642
cub,1972,24891011514.3646
cub,1973,25747729524.9538
cub,1974,26006223544.3154
cub,1975,28465428344.1004
cub,1976,29997867066.6689
cub,1977,32619319633.3199
cub,1978,34788325867.7319
cub,1979,35194971792.1634
cub,1980,33418930112.7079
cub,1981,39934238946.2595
cub,1982,43658070179.2507
cub,1983,46096989128.6658
cub,1984,49865783409.8066
cub,1985,49834273050.6087
cub,1986,49917907806.44489
cub,1987,50214618443.6367
cub,1988,51633534958.9464
cub,1989,52262869579.7911
cub,1990,49776514965.19309
cub,1991,44647531310.2975
cub,1992,38435208507.7529
cub,1993,35436046610.1602
cub,1994,36454100557.3455
cub,1995,36724297488.3661
cub,1996,38188756926.4073
cub,1997,39114484210.5263
cub,1998,39639393751.048
cub,1999,41665166900.9062
cub,2000,42655653639.8718
cub,2001,44215241572.3204
cub,2002,45424961050.5263
cub,2003,48392321347.1487
cub,2004,50185980627.0206
cub,2005,52000200871.1945
cub,2006,59793319160.4394
cub,2007,62428364832.952
cub,2008,62247256530.8924
cub,2009,62986416842.10529
cub,2010,66687478077.8032
cub,2011,67038123386.7277
cub,2012,68344277162.4714
cub,2013,70888208878.71851
cub,2014,72885133913.0435
cub,2015,76616000000
cub,2016,78818052540.04579
cub,2017,80250438627.0023
cub,2018,81837108649.8856
cub,2019,82236844302.05949
cub,2020,74759333089.2449
cyp,1975,2170913325.19885
cyp,1976,2526505778.18071
cyp,1977,2868729474.86334
cyp,1978,3102114982.62089
cyp,1979,3275205644.8497
cyp,1980,3481567132.32255
cyp,1981,3585965173.1873
cyp,1982,3934189787.77977
cyp,1983,4210804786.64557
cyp,1984,4394188333.64608
cyp,1985,4633874727.09233
cyp,1986,4732962881.58916
cyp,1987,5225316485.68226
cyp,1988,5747596081.99781
cyp,1989,6089367183.06535
cyp,1990,6757592280.49124
cyp,1991,7305493481.0708
cyp,1992,7730279118.2051
cyp,1993,7171539254.08417
cyp,1994,7619379892.45452
cyp,1995,9123419044.01199
cyp,1996,9528194255.42405
cyp,1997,9937729075.9839
cyp,1998,10822454271.2901
cyp,1999,11258165279.1267
cyp,2000,11862552489.0933
cyp,2001,12574442783.4777
cyp,2002,13015417854.7277
cyp,2003,13683625735.7828
cyp,2004,14385639813.4682
cyp,2005,14899223038.2445
cyp,2006,15585678859.4262
cyp,2007,16889041225.887
cyp,2008,18211192573.5329
cyp,2009,17499257931.5207
cyp,2010,18144532545.5779
cyp,2011,18082937016.71149
cyp,2012,17598757377.8212
cyp,2013,16452877872.2474
cyp,2014,16164334467.0842
cyp,2015,16609050260.7345
cyp,2016,17289064588.9861
cyp,2017,18016661704.4273
cyp,2018,18886378553.8137
cyp,2019,19809682859.1864
cyp,2020,19668906858.3618
cze,1990,89041789684.43518
cze,1991,72573238640.1748
cze,1992,75075769947.65988
cze,1993,76566461751.10518
cze,1994,79733129244.37219
cze,1995,81966482036.68878
cze,1996,86253244575.43571
cze,1997,88835164388.4344
cze,1998,87921743991.05638
cze,1999,90700421769.3988
cze,2000,91529691549.36728
cze,2001,94191168250.4192
cze,2002,98474068804.3092
cze,2003,103807388586.81799
cze,2004,105322181005.132
cze,2005,108312373596.21899
cze,2006,111389074648.10201
cze,2007,114840632145.942
cze,2008,117708745363.077
cze,2009,118294344224.808
cze,2010,119692545352.914
cze,2011,118784491081.864
cze,2012,117211443670.918
cze,2013,118775994715.179
cze,2014,120310219015.194
cze,2015,124242573301.489
cze,2016,128499334315.76801
cze,2017,132872686620.255
cze,2018,137649555363.586
cze,2019,141282341582.397
cze,2020,135953574876.772
deu,1970,1032398437268.63
deu,1971,1091157281337
deu,1972,1148451740364.22998
deu,1973,1190186986421.77002
deu,1974,1204464844034.83008
deu,1975,1251691587530.59009
deu,1976,1298186113541.73999
deu,1977,1346328104206.59009
deu,1978,1396483634427.29004
deu,1979,1444442562122.26001
deu,1980,1473364370002.76001
deu,1981,1486543916367.34009
deu,1982,1471350830446.8999
deu,1983,1485079532435.72998
deu,1984,1511255581056.73999
deu,1985,1535418108983.61011
deu,1986,1584841438362.40991
deu,1987,1629322423708.18994
deu,1988,1667579746278.25
deu,1989,1696135443752.17993
deu,1990,1758372229060.21997
deu,1991,1830493683572.55005
deu,1992,1896365108844.83008
deu,1993,1901000509465.1897
deu,1994,1937351779869.20972
deu,1995,1970531452199.75
deu,1996,2007370664182.81006
deu,1997,2022984628285.12964
deu,1998,2057140183773.73999
deu,1999,2103494145596.78003
deu,2000,2138137631569.30005
deu,2001,2160094780723.47998
deu,2002,2144236845831.63989
deu,2003,2155215409313.6001
deu,2004,2162046524849.37012
deu,2005,2177660488951.6897
deu,2006,2205716841273.08008
deu,2007,2210840172377.3501
deu,2008,2236944769477.72021
deu,2009,2253290645948.58984
deu,2010,2273540010671.25977
deu,2011,2310379211559.2002
deu,2012,2343558894984.85986
deu,2013,2358440957813.75
deu,2014,2387229200313.43994
deu,2015,2439682376398.83008
deu,2016,2509945231501.93994
deu,2017,2547028403179.3999
deu,2018,2580452046299.4502
deu,2019,2630709507469.41992
deu,2020,2546052531116.4502
dji,2013,1654523136.35849
dji,2014,1811112725.65407
dji,2015,1975433404.04342
dji,2016,2264852913.81094
dji,2017,2462147504.67193
dji,2018,2561974316.71643
dji,2019,2655170326.63202
dji,2020,2540459244.65247
dma,2015,539851851.85185
dnk,1966,85416230026.66859
dnk,1967,91416999955.9129
dnk,1968,95183852728.3251
dnk,1969,100937033497.70599
dnk,1970,104429480166.364
dnk,1971,106825888797.5
dnk,1972,108254176412.201
dnk,1973,114554942023.69901
dnk,1974,113278302020.297
dnk,1975,115432362319.198
dnk,1976,123040895000.10201
dnk,1977,125344021869.80299
dnk,1978,129304783317.33701
dnk,1979,132334687195.49001
dnk,1980,131660449113.16499
dnk,1981,131672638937.14101
dnk,1982,134346775700.793
dnk,1983,136008490745.35899
dnk,1984,138397931979.17899
dnk,1985,143595246222.198
dnk,1986,150924865260.70901
dnk,1987,149224613416.14001
dnk,1988,147327856472.26599
dnk,1989,147213417313.207
dnk,1990,147270926878.91599
dnk,1991,149678415181.91299
dnk,1992,152583520066.702
dnk,1993,153815540546.15399
dnk,1994,161668593259.99701
dnk,1995,164632291702.914
dnk,1996,168989297936.06201
dnk,1997,172631383151.336
dnk,1998,177099849459.483
dnk,1999,178838618484.28299
dnk,2000,181047196779.52301
dnk,2001,182481420564.418
dnk,2002,185547893765.86401
dnk,2003,187322129542.20901
dnk,2004,194001285500.63696
dnk,2005,199516846124.54199
dnk,2006,205121764704.06
dnk,2007,208356178994.51599
dnk,2008,211328726697.90701
dnk,2009,208802076518.84601
dnk,2010,211064458472.35297
dnk,2011,210950445597.43799
dnk,2012,212215954501.39496
dnk,2013,212523125372.19
dnk,2014,215228570684.73999
dnk,2015,219682127898.19901
dnk,2016,223254287353.23199
dnk,2017,227269609901.151
dnk,2018,232483475948.88297
dnk,2019,235536470961.30701
dnk,2020,232119115820.02496
dom,1960,3939958190.92832
dom,1961,3960985820.2577
dom,1962,4893865375.2704
dom,1963,5372165136.49977
dom,1964,5775990574.88708
dom,1965,5061125602.77745
dom,1966,5791599783.97791
dom,1967,5929475648.24083
dom,1968,6018442925.11834
dom,1969,6443711194.0585
dom,1970,7526830977.16753
dom,1971,7798772570.5824
dom,1972,8115083326.07855
dom,1973,8921781995.99094
dom,1974,9735031275.07021
dom,1975,10137626033.8914
dom,1976,10469465976.0563
dom,1977,11103095346.7958
dom,1978,11181589401.805
dom,1979,11084820411.774
dom,1980,13330357992.682
dom,1981,13615500781.3829
dom,1982,14164219606.7297
dom,1983,14552761514.6674
dom,1984,14860079992.1682
dom,1985,14686468336.7215
dom,1986,15352294496.916
dom,1987,16673114203.242
dom,1988,17846585725.0345
dom,1989,18856369514.22829
dom,1990,17332479418.7285
dom,1991,17808948333.2257
dom,1992,20227862639.7531
dom,1993,21293146295.3306
dom,1994,21544760277.2838
dom,1995,22555274079.3338
dom,1996,23466154136.0088
dom,1997,25454105677.732
dom,1998,26358934576.2216
dom,1999,27896658540.5806
dom,2000,28867932573.7373
dom,2001,29555351444.4022
dom,2002,30815940577.2733
dom,2003,29818594058.519
dom,2004,30745339306.00809
dom,2005,34518033823.5948
dom,2006,37714858462.9042
dom,2007,40064539887.5693
dom,2008,42120632470.5496
dom,2009,44437051871.6373
dom,2010,47392771009.3548
dom,2011,49084986151.377
dom,2012,50252809625.3709
dom,2013,51588136716.7383
dom,2014,54269158434.5352
dom,2015,57789942862.2171
dom,2016,61017474161.6507
dom,2017,63442827255.09769
dom,2018,66858567393.82089
dom,2019,70066756632.1586
dom,2020,68297363814.5562
dza,1960,13628216916.3857
dza,1961,10248419407.7853
dza,1962,7740827740.03011
dza,1963,12537960040.0827
dza,1964,13301139939.0188
dza,1965,13846268846.0613
dza,1966,11885328589.6237
dza,1967,12255960037.262
dza,1968,13050784056.872
dza,1969,13745648358.1935
dza,1970,15093829374.2405
dza,1971,16176848438.4968
dza,1972,18843673569.4068
dza,1973,19190941432.7817
dza,1974,24282796016.6063
dza,1975,27431894470.1405
dza,1976,29415869653.7266
dza,1977,31953529507.2252
dza,1978,32235881726.3588
dza,1979,37038222331.0744
dza,1980,39476253808.3457
dza,1981,42752783444.7589
dza,1982,43992613240.5656
dza,1983,46676161962.6364
dza,1984,49196676961.2954
dza,1985,51459721472.9138
dza,1986,50430528388.8176
dza,1987,47606418852.3483
dza,1988,45273704000.9648
dza,1989,47854306507.844
dza,1990,46753656579.1199
dza,1991,45304291397.2126
dza,1992,48067855413.3947
dza,1993,47154565119.9221
dza,1994,47531801562.11649
dza,1995,48815161290.8933
dza,1996,48619900474.02969
dza,1997,48230941588.4784
dza,1998,49388483626.1631
dza,1999,50770931150.3531
dza,2000,51529110328.3134
dza,2001,53611451216.76369
dza,2002,56979610830.0139
dza,2003,59266002832.1266
dza,2004,61708687636.3972
dza,2005,62966232773.4013
dza,2006,65687428090.74049
dza,2007,68280218387.77969
dza,2008,74264176002.26918
dza,2009,79453809464.7435
dza,2010,83955222069.0782
dza,2011,90187433479.64999
dza,2012,93943286906.2209
dza,2013,97137358661.03239
dza,2014,100245754138.026
dza,2015,103854601286.70399
dza,2016,106554820920.17999
dza,2017,108899026980.612
dza,2018,111839300709.80901
dza,2019,114076086723.784
dza,2020,111566412815.593
ecu,1960,8451862269.77347
ecu,1961,8948341629.64648
ecu,1962,9507313235.96089
ecu,1963,9705886357.95155
ecu,1964,10589960262.6063
ecu,1965,10915363680.426
ecu,1966,11000413991.9561
ecu,1967,11411098805.0399
ecu,1968,11983892303.9415
ecu,1969,12692966697.816
ecu,1970,13683986617.775
ecu,1971,14307298616.9631
ecu,1972,14090232873.0031
ecu,1973,14966410385.7423
ecu,1974,18599393914.3613
ecu,1975,20842157513.5712
ecu,1976,22486941542.24229
ecu,1977,23351910078.0252
ecu,1978,24156212224.9049
ecu,1979,25700627710.5116
ecu,1980,27495554331.9611
ecu,1981,29159276113.6645
ecu,1982,29938925547.635
ecu,1983,29237643257.3898
ecu,1984,29703317496.0318
ecu,1985,30675792293.7897
ecu,1986,30765019409.288
ecu,1987,32262251645.7555
ecu,1988,31503833829.5304
ecu,1989,32009455088.8735
ecu,1990,33536494901.09909
ecu,1991,34753899566.3245
ecu,1992,35096436895.527
ecu,1993,36129520383.7505
ecu,1994,37446463297.4509
ecu,1995,38654593994.2967
ecu,1996,38772326952.5105
ecu,1997,41153040479.54569
ecu,1998,43370022728.1163
ecu,1999,38690343101.8452
ecu,2000,39204605054.0336
ecu,2001,41423778435.9527
ecu,2002,44054175618.7992
ecu,2003,45255686475.3936
ecu,2004,48039035179.8326
ecu,2005,50105507535.815
ecu,2006,52246308144.893
ecu,2007,54567927213.629
ecu,2008,57960478538.3527
ecu,2009,58484613959.7597
ecu,2010,62671958447.3965
ecu,2011,66248376398.0163
ecu,2012,69060768525.7355
ecu,2013,72548102903.31149
ecu,2014,75065898067.0506
ecu,2015,75319038000
ecu,2016,73833542470.1008
ecu,2017,76510326382.19238
ecu,2018,78321027193.5609
ecu,2019,78189709771.4977
ecu,2020,72859218507.7829
egy,1960,33828135621.4837
egy,1961,35293045825.7213
egy,1962,37061951818.7018
egy,1963,39811080735.3523
egy,1964,42633629247.69
egy,1965,44916107244.7361
egy,1966,47716751277.3646
egy,1967,48621864682.6626
egy,1968,50344770983.3241
egy,1969,52416878899.2561
egy,1970,54451494373.2792
egy,1971,56479377720.5976
egy,1972,58484175175.39169
egy,1973,59931430229.4127
egy,1974,58774748818.751
egy,1975,60231334092.8483
egy,1976,67077866378.062
egy,1977,68953397366.5323
egy,1978,68008664401.5901
egy,1979,64685064627.0987
egy,1980,71636866383.7319
egy,1981,71795873392.7433
egy,1982,73192367815.00038
egy,1983,79142671905.1571
egy,1984,84108796205.2975
egy,1985,88137780150.72189
egy,1986,91731093871.33549
egy,1987,95505443103.06128
egy,1988,100193048671.60001
egy,1989,104885634037.36301
egy,1990,109757371174.129
egy,1991,114359499640.067
egy,1992,118448863811.63901
egy,1993,122246369404.408
egy,1994,127454522372.229
egy,1995,131941048878.737
egy,1996,137378953759.998
egy,1997,143338652097.63599
egy,1998,149031332987.93201
egy,1999,155778042162.797
egy,2000,163458705683.03799
egy,2001,170140026551.21399
egy,2002,173699860137.98199
egy,2003,177821110931.54199
egy,2004,181539636969.55096
egy,2005,189871072225.763
egy,2006,201358878436.72501
egy,2007,213794059772.30399
egy,2008,225227261837.57599
egy,2009,237965305600.61401
egy,2010,247857364990.13696
egy,2011,261122203925.638
egy,2012,277157510186.302
egy,2013,286090347377.39697
egy,2014,299793784524.39502
egy,2015,310229110512.12903
