geo,time,ne_con_prvt_kd_zg
gtm,2013,3.70312
gtm,2014,4.53874
gtm,2015,5.1429
gtm,2016,4.07184
gtm,2017,3.27344
gtm,2018,3.54544
gtm,2019,4.53093
gtm,2020,-1.09298
gum,2003,-7.13324
gum,2004,4.81884
gum,2005,4.56274
gum,2006,-2.90909
gum,2007,0.68097
gum,2008,3.00981
gum,2009,0.85358
gum,2010,-0.8138
gum,2011,1.41122
gum,2012,3.75405
gum,2013,0.65502
gum,2014,0.40285
gum,2015,1.88272
gum,2016,1.51469
gum,2017,2.68577
gum,2018,-0.40686
gum,2019,0.46688
gum,2020,-4.93755
hkg,1962,10.71912
hkg,1963,9.78697
hkg,1964,8.88977
hkg,1965,13.03415
hkg,1966,12.16756
hkg,1967,1.40846
hkg,1968,10.02169
hkg,1969,8.62083
hkg,1970,10.52467
hkg,1971,12.86729
hkg,1972,7.59081
hkg,1973,13.18157
hkg,1974,-1.80103
hkg,1975,3.71217
hkg,1976,7.53765
hkg,1977,16.71908
hkg,1978,17.07857
hkg,1979,9.45113
hkg,1980,12.1724
hkg,1981,7.60353
hkg,1982,5.23296
hkg,1983,7.72391
hkg,1984,5.85298
hkg,1985,4.35092
hkg,1986,8.57662
hkg,1987,10.64791
hkg,1988,9.37056
hkg,1989,3.82712
hkg,1990,6.26193
hkg,1991,9.2584
hkg,1992,8.58182
hkg,1993,7.84654
hkg,1994,6.49876
hkg,1995,1.62912
hkg,1996,3.72493
hkg,1997,5.53986
hkg,1998,-5.49642
hkg,1999,1.04547
hkg,2000,4.51574
hkg,2001,1.40038
hkg,2002,-1.04639
hkg,2003,-1.5573
hkg,2004,7.12733
hkg,2005,3.54356
hkg,2006,6.09556
hkg,2007,8.64817
hkg,2008,1.89946
hkg,2009,0.17919
hkg,2010,6.11405
hkg,2011,8.39273
hkg,2012,4.10266
hkg,2013,4.61996
hkg,2014,3.33976
hkg,2015,4.76148
hkg,2016,1.99571
hkg,2017,5.49027
hkg,2018,5.29032
hkg,2019,-0.79981
hkg,2020,-9.91797
hnd,1961,4.36482
hnd,1962,3.78099
hnd,1963,6.82247
hnd,1964,6.94981
hnd,1965,3.99363
hnd,1966,3.09539
hnd,1967,1.85899
hnd,1968,8.00964
hnd,1969,0.56112
hnd,1970,3.86152
hnd,1971,-2.8083
hnd,1972,6.03015
hnd,1973,10.90047
hnd,1974,-2.13675
hnd,1975,3.98471
hnd,1976,15.43308
hnd,1977,13.96088
hnd,1978,2.79273
hnd,1979,-1.27992
hnd,1980,7.82369
hnd,1981,0.73112
hnd,1982,1.95376
hnd,1983,-1.49097
hnd,1984,7.42677
hnd,1985,0.30251
hnd,1986,5.8527
hnd,1987,1.51826
hnd,1988,2.08632
hnd,1989,5.2755
hnd,1990,0.34698
hnd,1991,4.99563
hnd,1992,2.17184
hnd,1993,4.38537
hnd,1994,0.46481
hnd,1995,1.69371
hnd,1996,5.22238
hnd,1997,3.14149
hnd,1998,4.51154
hnd,1999,-0.86813
hnd,2000,6.75499
hnd,2001,4.54036
hnd,2002,4.18332
hnd,2003,4.40252
hnd,2004,4.97896
hnd,2005,6.13921
hnd,2006,8.69003
hnd,2007,6.07132
hnd,2008,2.99223
hnd,2009,0.07047
hnd,2010,3.64859
hnd,2011,3.60041
hnd,2012,4.27482
hnd,2013,3.76772
hnd,2014,2.5554
hnd,2015,3.90162
hnd,2016,3.99949
hnd,2017,5.20214
hnd,2018,5.53412
hnd,2019,4.67648
hnd,2020,-6.24418
hrv,1996,1.8602
hrv,1997,11.85476
hrv,1998,-1.26151
hrv,1999,-2.93273
hrv,2000,4.53785
hrv,2001,5.2165
hrv,2002,9.51431
hrv,2003,4.64851
hrv,2004,4.55329
hrv,2005,4.57939
hrv,2006,1.28689
hrv,2007,5.02516
hrv,2008,3.01868
hrv,2009,-8.84917
hrv,2010,-1.52327
hrv,2011,1.06335
hrv,2012,-2.37117
hrv,2013,-1.56
hrv,2014,-2.45497
hrv,2015,0.36987
hrv,2016,3.13225
hrv,2017,3.12746
hrv,2018,3.3467
hrv,2019,4.07471
hrv,2020,-5.33762
hti,1989,-7.07971
hti,1990,6.80455
hti,1991,-4.38117
hti,1992,-6.53365
hti,1993,10.32945
hti,1994,-10.42361
hti,1995,18.40372
hti,1996,15.23192
hti,1997,3.37706
hti,1998,3.40034
hti,1999,9.42499
hti,2000,16.31143
hti,2001,0.28025
hti,2002,0.70285
hti,2003,1.86249
hti,2004,-1.44085
hti,2005,2.62984
hti,2006,1.31571
hti,2007,3.05986
hti,2008,0.47237
hti,2009,9.54637
hti,2010,-6.66101
hti,2011,3.51385
hti,2012,1.11475
hti,2013,5.64504
hti,2014,-0.02112
hti,2015,4.46305
hti,2016,5.58858
hti,2017,5.04307
hti,2018,4.10484
hti,2019,-1.02548
hti,2020,-4.04565
hun,1992,1.77184
hun,1993,4.37662
hun,1994,0.45424
hun,1995,-7.33177
hun,1996,-2.44313
hun,1997,2.03365
hun,1998,4.8337
hun,1999,6.65397
hun,2000,3.10124
hun,2001,4.53794
hun,2002,7.88336
hun,2003,8.42771
hun,2004,2.01269
hun,2005,2.86005
hun,2006,1.54942
hun,2007,1.03923
hun,2008,-1.27261
hun,2009,-6.71959
hun,2010,-1.22727
hun,2011,0.85039
hun,2012,-2.25197
hun,2013,-0.15278
hun,2014,2.4039
hun,2015,3.78009
hun,2016,4.69672
hun,2017,5.00015
hun,2018,5.10228
hun,2019,4.99984
hun,2020,-1.37176
idn,1961,7.83558
idn,1962,6.96843
idn,1963,-3.95323
idn,1964,0.78261
idn,1965,2.38712
idn,1966,-1.46067
idn,1967,8.83694
idn,1968,9.14091
idn,1969,5.87953
idn,1970,2.83318
idn,1971,4.47432
idn,1972,6.75105
idn,1973,2.7668
idn,1974,13.83723
idn,1975,4.13122
idn,1976,6.21071
idn,1977,6.65827
idn,1978,8.1126
idn,1979,13.09399
idn,1980,12.73742
idn,1981,16.71008
idn,1982,3.36248
idn,1983,7.51204
idn,1984,3.99295
idn,1985,1.03346
idn,1986,2.18816
idn,1987,3.30576
idn,1988,3.87851
idn,1989,4.15067
idn,1990,9.87593
idn,1991,7.30148
idn,1992,2.85429
idn,1993,5.82862
idn,1994,7.82744
idn,1995,12.58437
idn,1996,9.72092
idn,1997,7.82048
idn,1998,-6.16832
idn,1999,4.63325
idn,2000,1.58305
idn,2001,3.49414
idn,2002,3.83582
idn,2003,3.89289
idn,2004,4.96717
idn,2005,3.95337
idn,2006,3.17329
idn,2007,5.00674
idn,2008,5.33615
idn,2009,4.85894
idn,2010,4.73974
idn,2011,5.06002
idn,2012,5.51611
idn,2013,5.47791
idn,2014,5.28373
idn,2015,4.84149
idn,2016,5.04454
idn,2017,4.98164
idn,2018,5.13689
idn,2019,5.16068
idn,2020,-2.66804
ind,1961,1.70484
ind,1962,1.30275
ind,1963,3.72004
ind,1964,5.97378
ind,1965,0.08852
ind,1966,1.29957
ind,1967,5.65745
ind,1968,2.62684
ind,1969,3.71412
ind,1970,3.39597
ind,1971,1.94576
ind,1972,0.66988
ind,1973,2.45402
ind,1974,-0.0754
ind,1975,5.6789
ind,1976,1.99396
ind,1977,8.15426
ind,1978,6.11179
ind,1979,-2.24298
ind,1980,9.00089
ind,1981,4.34857
ind,1982,1.00013
ind,1983,7.76161
ind,1984,2.88236
ind,1985,4.17356
ind,1986,3.15566
ind,1987,3.42737
ind,1988,6.24178
ind,1989,4.96238
ind,1990,4.46649
ind,1991,2.15726
ind,1992,2.5788
ind,1993,4.34693
ind,1994,4.86012
ind,1995,6.08789
ind,1996,7.77366
ind,1997,2.98966
ind,1998,6.50119
ind,1999,6.07935
ind,2000,3.43959
ind,2001,5.9529
ind,2002,2.87048
ind,2003,5.92532
ind,2004,5.17113
ind,2005,7.4557
ind,2006,4.93578
ind,2007,7.28156
ind,2008,4.4522
ind,2009,5.00078
ind,2010,6.72041
ind,2011,7.42199
ind,2012,5.47086
ind,2013,7.30318
ind,2014,6.39386
ind,2015,7.92811
ind,2016,8.13012
ind,2017,6.23881
ind,2018,7.55307
ind,2019,5.54609
ind,2020,-9.14134
irl,1971,3.23768
irl,1972,5.14845
irl,1973,7.17833
irl,1974,1.64226
irl,1975,0.82428
irl,1976,2.83003
irl,1977,6.76954
irl,1978,9.11127
irl,1979,4.43391
irl,1980,0.4289
irl,1981,1.69869
irl,1982,-7.05779
irl,1983,0.85187
irl,1984,2.0095
irl,1985,4.59121
irl,1986,2.01272
irl,1987,3.3247
irl,1988,4.48533
irl,1989,6.51855
irl,1990,1.41354
irl,1991,1.80488
irl,1992,2.88673
irl,1993,2.90589
irl,1994,4.36401
irl,1995,3.44671
irl,1996,6.8685
irl,1997,6.87404
irl,1998,7.93659
irl,1999,9.48469
irl,2000,10.3958
irl,2001,4.73431
irl,2002,3.63589
irl,2003,2.7918
irl,2004,3.81742
irl,2005,7.02351
irl,2006,6.38724
irl,2007,6.67454
irl,2008,0.1911
irl,2009,-5.32389
irl,2010,0.30212
irl,2011,-1.23698
irl,2012,-0.65488
irl,2013,0.41232
irl,2014,2.7175
irl,2015,3.05624
irl,2016,5.08371
irl,2017,2.0112
irl,2018,3.7202
irl,2019,3.20259
irl,2020,-11.10297
irn,1961,0.37697
irn,1962,2.00583
irn,1963,1.20165
irn,1964,-3.53276
irn,1965,4.58952
irn,1966,9.16662
irn,1967,10.59987
irn,1968,-1.42737
irn,1969,8.01174
irn,1970,10.31002
irn,1971,14.73891
irn,1972,5.62048
irn,1973,13.29368
irn,1974,22.19599
irn,1975,31.3055
irn,1976,-0.3803
irn,1977,7.11542
irn,1978,1.9563
irn,1979,3.39067
irn,1980,-4.51192
irn,1981,2.97904
irn,1982,7.31689
irn,1983,14.466
irn,1984,5.34754
irn,1985,1.68718
irn,1986,-10.11835
irn,1987,-6.1414
irn,1988,0.7047
irn,1989,0.25858
irn,1990,21.30002
irn,1991,8.92738
irn,1992,4.577
irn,1993,3.15139
irn,1994,-4.41413
irn,1995,-6.06577
irn,1996,3.98472
irn,1997,8.36357
irn,1998,2.95504
irn,1999,0.12252
irn,2000,10.57617
irn,2001,6.12152
irn,2002,11.0894
irn,2003,1.50372
irn,2004,8.80638
irn,2005,7.11356
irn,2006,7.55952
irn,2007,12.75425
irn,2008,-3.57481
irn,2009,2.06934
irn,2010,4.36665
irn,2011,4.39408
irn,2012,-2.1961
irn,2013,-1.86792
irn,2014,2.04799
irn,2015,-3.50463
irn,2016,3.80342
irn,2017,2.49437
irn,2018,-2.63908
irn,2019,-7.70555
irn,2020,-0.39102
irq,2008,1.47346
irq,2009,28.19663
irq,2010,3.04198
irq,2011,0.26452
irq,2012,25.26233
irq,2013,1.89528
irq,2014,6.83249
irq,2015,-5.48146
irq,2016,3.1495
irq,2017,1.71705
irq,2018,2.25886
irq,2019,1.53941
isl,1991,3.00777
isl,1992,-3.23601
isl,1993,-4.64022
isl,1994,2.87392
isl,1995,2.1619
isl,1996,5.03112
isl,1997,6.28834
isl,1998,11.78169
isl,1999,7.27965
isl,2000,3.94889
isl,2001,-2.78931
isl,2002,-0.72479
isl,2003,5.93856
isl,2004,7.14868
isl,2005,11.6643
isl,2006,3.84961
isl,2007,6.61762
isl,2008,-6.69593
isl,2009,-12.49893
isl,2010,-0.26176
isl,2011,2.14377
isl,2012,1.81968
isl,2013,1.06833
isl,2014,2.90545
isl,2015,4.48601
isl,2016,6.73372
isl,2017,7.96519
isl,2018,4.81166
isl,2019,1.89441
isl,2020,-3.00727
isr,1971,5.38033
isr,1972,10.03521
isr,1973,8.4
isr,1974,7.62362
isr,1975,-0.01371
isr,1976,4.91306
isr,1977,5.06927
isr,1978,8.5033
isr,1979,7.9997
isr,1980,-3.6738
isr,1981,13.03526
isr,1982,8.18691
isr,1983,8.71841
isr,1984,-6.85616
isr,1985,1.2844
isr,1986,15.08894
isr,1987,8.90299
isr,1988,4.68038
isr,1989,0.54947
isr,1990,5.96858
isr,1991,7.24922
isr,1992,7.58028
isr,1993,7.20535
isr,1994,9.55901
isr,1995,8.44011
isr,1996,5.98913
isr,1997,4.05012
isr,1998,5.85768
isr,1999,4.25741
isr,2000,8.42826
isr,2001,3.91065
isr,2002,1.49982
isr,2003,0.14811
isr,2004,5.29229
isr,2005,3.38533
isr,2006,4.92063
isr,2007,8.01669
isr,2008,2.23485
isr,2009,1.19809
isr,2010,4.93996
isr,2011,4.31359
isr,2012,3.05115
isr,2013,3.49943
isr,2014,4.38521
isr,2015,3.55759
isr,2016,6.18491
isr,2017,3.56568
isr,2018,3.53922
isr,2019,3.90834
isr,2020,-9.16627
ita,1971,3.77749
ita,1972,3.30987
ita,1973,5.79424
ita,1974,3.14642
ita,1975,0.3095
ita,1976,4.48259
ita,1977,2.98135
ita,1978,2.62294
ita,1979,6.75964
ita,1980,5.99151
ita,1981,1.60818
ita,1982,0.97741
ita,1983,-0.17931
ita,1984,2.95128
ita,1985,2.867
ita,1986,4.06413
ita,1987,3.64094
ita,1988,4.08828
ita,1989,3.96949
ita,1990,2.04467
ita,1991,2.67857
ita,1992,1.72527
ita,1993,-3.04004
ita,1994,1.53126
ita,1995,1.52705
ita,1996,1.04893
ita,1997,3.48817
ita,1998,3.36587
ita,1999,2.75146
ita,2000,2.65976
ita,2001,0.64417
ita,2002,-0.0422
ita,2003,0.67495
ita,2004,0.9716
ita,2005,1.38665
ita,2006,1.34311
ita,2007,1.1871
ita,2008,-1.13211
ita,2009,-1.50181
ita,2010,1.05029
ita,2011,0.06478
ita,2012,-3.71479
ita,2013,-2.44412
ita,2014,0.17466
ita,2015,1.83216
ita,2016,1.24694
ita,2017,1.53865
ita,2018,0.93372
ita,2019,0.22238
ita,2020,-10.74813
jam,2008,3.09595
jam,2009,-11.05956
jam,2010,-1.23466
jam,2011,3.82418
jam,2012,-0.98399
jam,2013,-0.68667
jam,2014,-0.84618
jam,2015,-0.1015
jam,2016,-0.15793
jam,2017,1.17245
jam,2018,0.98868
jam,2019,1.02324
jam,2020,-10.2
jor,1977,-29.78622
jor,1978,47.85991
jor,1979,33.11367
jor,1980,0.36522
jor,1981,5.03365
jor,1982,37.24797
jor,1983,10.34186
jor,1984,-11.3991
jor,1985,3.98951
jor,1986,12.68998
jor,1987,-26.37162
jor,1988,26.25447
jor,1989,-13.39162
jor,1990,5.09083
jor,1991,-1.34552
jor,1992,17.3953
jor,1993,0.23709
jor,1994,1.62082
jor,1995,0.09141
jor,1996,10.56412
jor,1997,4.82829
jor,1998,6.47663
jor,1999,3.58688
jor,2000,11.57378
jor,2001,6.57855
jor,2002,0.61856
jor,2003,6.42157
jor,2004,11.0684
jor,2005,11.9682
jor,2006,4.70419
jor,2007,11.91443
jor,2008,-5.74994
jor,2009,-0.0345
jor,2010,1.79895
jor,2011,16.17482
jor,2012,7.13549
jor,2013,13.58857
jor,2014,0.45129
jor,2015,1.72794
jor,2016,2.74874
jor,2017,5.08899
jor,2018,2.30793
jor,2019,3.30269
jor,2020,2.76735
jpn,1971,5.48014
jpn,1972,8.96627
jpn,1973,8.79427
jpn,1974,-0.0866
jpn,1975,4.397
jpn,1976,2.90589
jpn,1977,4.04179
jpn,1978,5.25083
jpn,1979,6.48941
jpn,1980,1.06752
jpn,1981,2.4811
jpn,1982,4.65285
jpn,1983,3.37852
jpn,1984,3.13618
jpn,1985,4.10722
jpn,1986,3.68207
jpn,1987,4.37875
jpn,1988,5.15303
jpn,1989,4.92633
jpn,1990,4.79019
jpn,1991,2.22068
jpn,1992,2.273
jpn,1993,1.08059
jpn,1994,2.29964
jpn,1995,2.46227
jpn,1996,1.95826
jpn,1997,0.55446
jpn,1998,-0.64683
jpn,1999,1.06774
jpn,2000,1.53998
jpn,2001,2.05066
jpn,2002,1.28866
jpn,2003,0.63412
jpn,2004,1.32157
jpn,2005,1.53065
jpn,2006,0.92838
jpn,2007,0.75517
jpn,2008,-1.13318
jpn,2009,-0.9151
jpn,2010,2.33046
jpn,2011,-0.52449
jpn,2012,2.02857
jpn,2013,2.60613
jpn,2014,-0.90659
jpn,2015,-0.21678
jpn,2016,-0.42667
jpn,2017,1.0524
jpn,2018,0.27195
jpn,2019,-0.30309
jpn,2020,-5.84745
kaz,1991,-4.5511
kaz,1992,-1.1265
kaz,1993,-9.39438
kaz,1994,-23.54926
kaz,1995,-20.46033
kaz,1996,-5.13329
kaz,1997,3.19764
kaz,1998,-0.68875
kaz,1999,0.47992
kaz,2000,1.27608
kaz,2001,8.05193
kaz,2002,2.59908
kaz,2003,11.78518
kaz,2004,13.85368
kaz,2005,10.68766
kaz,2006,12.55919
kaz,2007,10.81549
kaz,2008,7.38043
kaz,2009,0.46196
kaz,2010,11.46262
kaz,2011,11.93127
kaz,2012,10.07539
kaz,2013,10.63942
kaz,2014,1.32801
kaz,2015,1.8195
kaz,2016,1.23404
kaz,2017,1.54196
kaz,2018,6.07762
kaz,2019,6.08156
kaz,2020,-3.79452
ken,1961,1.2464
ken,1962,7.9912
ken,1963,0.12375
ken,1964,6.91068
ken,1965,7.9276
ken,1966,7.91185
ken,1967,5.325
ken,1968,-9.57937
ken,1969,3.01787
ken,1970,-9.52414
ken,1971,44.94271
ken,1972,13.1392
ken,1973,-6.56798
ken,1974,14.95539
ken,1975,-1.95901
ken,1976,-5.15786
ken,1977,8.50265
ken,1978,14.40399
ken,1979,4.01005
ken,1980,2.49127
ken,1981,-3.74171
ken,1982,3.15881
ken,1983,-3.25741
ken,1984,7.93172
ken,1985,-6.82067
ken,1986,19.01379
ken,1987,8.67383
ken,1988,8.49099
ken,1989,5.93596
ken,1990,-0.29025
ken,1991,2.4027
ken,1992,-1.02026
ken,1993,-1.54387
ken,1994,1.82242
ken,1995,14.00072
ken,1996,2.59877
ken,1997,3.82106
ken,1998,4.57768
ken,1999,4.09898
ken,2000,-0.38302
ken,2001,4.14773
ken,2002,0.84332
ken,2003,2.20268
ken,2004,2.41995
ken,2005,6.46643
ken,2006,9.92487
ken,2007,5.2958
ken,2008,-1.51902
ken,2009,4.58907
ken,2010,4.9697
ken,2011,4.94226
ken,2012,4.35739
ken,2013,6.19992
ken,2014,4.20969
ken,2015,5.79935
ken,2016,4.50387
ken,2017,4.91046
ken,2018,4.72976
ken,2019,4.87131
ken,2020,-2.66141
kgz,1992,-11.26347
kgz,1993,-10.45135
kgz,1994,-17.01977
kgz,1995,-26.58186
kgz,1996,4.53087
kgz,1997,-9.79062
kgz,1998,17.20955
kgz,1999,0.82202
kgz,2000,-4.98224
kgz,2001,2.26
kgz,2002,4.69873
kgz,2003,23.40845
kgz,2004,7.41633
kgz,2005,8.29497
kgz,2006,19.18632
kgz,2007,2.6909
kgz,2008,12.84416
kgz,2009,-14.37277
kgz,2010,2.71354
kgz,2011,9.34264
kgz,2012,11.16596
kgz,2013,7.9694
kgz,2014,2.97684
kgz,2015,-0.92822
kgz,2016,-0.63089
kgz,2017,6.2891
kgz,2018,5.0175
kgz,2019,0.77628
kgz,2020,-11.36958
khm,1994,4.97439
khm,1995,8.10818
khm,1996,9.47065
khm,1997,-1.8042
khm,1998,10.35715
khm,1999,6.11513
khm,2000,4.97974
khm,2001,2.26869
khm,2002,5.9014
khm,2003,8.09036
khm,2004,12.48565
khm,2005,12.32444
khm,2006,6.75277
khm,2007,6.1598
khm,2008,12.74381
khm,2009,-0.17192
khm,2010,8.76751
khm,2011,10.41599
khm,2012,4.63876
khm,2013,5.76165
khm,2014,4.48997
khm,2015,5.92535
khm,2016,6.74491
khm,2017,4.56601
khm,2018,6.59679
khm,2019,6.05659
khm,2020,-4.31073
kir,2009,-5.59481
kir,2010,-1.83864
kir,2011,6.49902
kir,2012,1.42368
kir,2013,3.49636
kir,2014,4.40602
kir,2015,11.2527
kir,2016,4.87437
kir,2017,3.95273
kir,2018,-7.03589
kor,1961,2.324
kor,1962,9.745
kor,1963,4.33502
kor,1964,8.54413
kor,1965,6.87977
kor,1966,6.58256
kor,1967,8.75012
kor,1968,10.54783
kor,1969,10.68917
kor,1970,10.53859
kor,1971,9.58925
kor,1972,5.61695
kor,1973,9.07222
kor,1974,7.49691
kor,1975,5.71905
kor,1976,8.41008
kor,1977,5.55336
kor,1978,8.53049
kor,1979,8.73283
kor,1980,-0.00348
kor,1981,5.41829
kor,1982,7.53947
kor,1983,9.25526
kor,1984,7.70493
kor,1985,7.30486
kor,1986,9.33928
kor,1987,8.59181
kor,1988,9.38186
kor,1989,10.81678
kor,1990,10.05339
kor,1991,9.05796
kor,1992,6.97089
kor,1993,6.94763
kor,1994,9.20431
kor,1995,10.72449
kor,1996,7.74365
kor,1997,4.22173
kor,1998,-11.92229
kor,1999,12.04729
kor,2000,9.32031
kor,2001,5.79303
kor,2002,8.97726
kor,2003,-0.37851
kor,2004,0.39942
kor,2005,4.65625
kor,2006,4.92172
kor,2007,5.28371
kor,2008,1.62321
kor,2009,0.21813
kor,2010,4.39142
kor,2011,2.94739
kor,2012,1.65423
kor,2013,1.73612
kor,2014,1.99425
kor,2015,2.21012
kor,2016,2.59238
kor,2017,2.77507
kor,2018,3.18041
kor,2019,2.11254
kor,2020,-5.03344
kos,2009,6.23543
kos,2010,3.07416
kos,2011,3.37953
kos,2012,3.01718
kos,2013,3.64057
kos,2014,5.85651
kos,2015,0.9977
kos,2016,3.7467
kos,2017,3.03789
kos,2018,4.36186
kos,2019,5.6348
kos,2020,2.48665
kwt,2011,2.83242
kwt,2012,8.32528
kwt,2013,4.92857
kwt,2014,4.91818
kwt,2015,3.43765
kwt,2016,1.1441
kwt,2017,3.53945
kwt,2018,4.03448
kwt,2019,2.28112
lao,2001,19.38777
lao,2002,-1.19885
lao,2003,15.07421
lao,2004,10.60455
lao,2005,6.85652
lao,2006,4.64225
lao,2007,0.50267
lao,2008,17.05883
lao,2009,4.21425
lao,2010,17.38301
lao,2011,3.20231
lao,2012,14.89946
lao,2013,4.86869
lao,2014,4.67059
lao,2015,4.50423
lao,2016,4.53091
lbn,1991,37.91136
lbn,1992,54.91358
lbn,1993,15.88462
lbn,1994,1.63861
lbn,1995,4.70133
lbn,1996,2.94015
lbn,1997,-3.54673
lbn,1998,1.9
lbn,1999,1
lbn,2000,1.4
lbn,2001,5.3
lbn,2002,2.5
lbn,2003,3.5
lbn,2004,5.73578
lbn,2005,-3.20929
lbn,2006,3.20002
lbn,2007,7.27927
lbn,2008,9.50644
lbn,2009,13.0359
lbn,2010,8.78997
lbn,2011,-3.03094
lbn,2012,9.66899
lbn,2013,3.08095
lbn,2014,4.37938
lbn,2015,2.56513
lbn,2016,0.59804
lbn,2017,0.05095
lbn,2018,-1.05137
lbn,2019,-5.91758
lbn,2020,-9.27186
lka,1961,-6.33565
lka,1962,9.04677
lka,1963,-5.53989
lka,1964,4.44501
lka,1965,-1.52647
lka,1966,10.5114
lka,1967,0.17611
lka,1968,11.20276
lka,1969,9.8157
lka,1970,-3.47769
lka,1971,-2.02105
lka,1972,-6.17675
lka,1973,13.94442
lka,1974,-0.33258
lka,1975,5.1592
lka,1976,0.87466
lka,1977,11.89632
lka,1978,4.89331
lka,1979,2.92706
lka,1980,8.32346
lka,1981,37.72201
lka,1982,3.65038
lka,1983,5.04443
lka,1984,10.72429
lka,1985,6.93478
lka,1986,-1.48073
lka,1987,3.80142
lka,1988,1.33309
lka,1989,5.87282
lka,1990,-5.8677
lka,1991,6.90845
lka,1992,4.98239
lka,1993,7.54921
lka,1994,6.63222
lka,1995,5.12811
lka,1996,-0.99504
lka,1997,7.02601
lka,1998,7.52317
lka,1999,6.39096
lka,2000,3.24418
lka,2001,0.84456
lka,2002,8.1068
lka,2003,8.30092
lka,2004,3.25558
lka,2005,1.65109
lka,2006,6.54988
lka,2007,3.93826
lka,2008,7.51117
lka,2009,0.938
lka,2010,9.15702
lka,2011,9.89223
lka,2012,2.25098
lka,2013,7.79456
lka,2014,3.65876
lka,2015,7.51286
lka,2016,7.3635
lka,2017,3.59436
lka,2018,3.96171
lka,2019,3.03194
lka,2020,-3.01406
lso,1961,2.99636
lso,1962,16.72726
lso,1963,15.57624
lso,1964,9.1644
lso,1965,5.18521
lso,1966,16.90149
lso,1967,-0.54216
lso,1968,3.3515
lso,1969,4.35631
lso,1970,8.76075
lso,1971,14.80205
lso,1972,20.23987
lso,1973,36.03488
lso,1974,31.53076
lso,1975,20.97559
lso,1976,26.95853
lso,1977,24.81852
lso,1978,13.7041
lso,1979,19.02173
lso,1980,17.58448
lso,1981,21.16443
lso,1982,17.45625
lso,1983,19.08674
lso,1984,14.81202
lso,1985,10.0461
lso,1986,14.47343
lso,1987,4.26959
lso,1988,23.84794
lso,1989,17.42602
lso,1990,6.60805
lso,1991,21.97833
lso,1992,8.53669
lso,1993,9.90491
lso,1994,5.46363
lso,1995,9.44727
lso,1996,12.0903
lso,1997,23.85831
lso,1998,40.9941
lso,1999,7.1892
lso,2000,7.67217
lso,2001,1.54968
lso,2002,17.02573
lso,2003,6.52007
lso,2004,6.32501
lso,2005,7.72312
lso,2006,9.45066
lso,2007,-8.70266
lso,2008,12.15563
lso,2009,8.25073
lso,2010,9.38427
lso,2011,4.80355
lso,2012,1.79342
lso,2013,-1.07081
lso,2014,0.38296
lso,2015,7.86728
lso,2016,-1.61712
lso,2017,6.52941
lso,2018,-4.2618
lso,2019,-2.58793
ltu,1996,6.32487
ltu,1997,5.64227
ltu,1998,4.76299
ltu,1999,4.95381
ltu,2000,6.8738
ltu,2001,4.15791
ltu,2002,6.01628
ltu,2003,11.36353
ltu,2004,10.86672
ltu,2005,11.55972
ltu,2006,9.12572
ltu,2007,12.47436
ltu,2008,3.87606
ltu,2009,-17.39156
ltu,2010,-3.08081
ltu,2011,4.31733
ltu,2012,3.08601
ltu,2013,4.30972
ltu,2014,3.69483
ltu,2015,4.05477
ltu,2016,4.08434
ltu,2017,3.56534
ltu,2018,3.63123
ltu,2019,3.088
ltu,2020,-2.09557
lux,1971,5.61949
lux,1972,4.84396
lux,1973,5.75584
lux,1974,4.49956
lux,1975,5.27408
lux,1976,3.13961
lux,1977,2.2855
lux,1978,2.94979
lux,1979,3.53177
lux,1980,2.81221
lux,1981,1.73925
lux,1982,0.39404
lux,1983,0.49235
lux,1984,1.44561
lux,1985,2.69917
lux,1986,3.26601
lux,1987,4.582
lux,1988,5.97426
lux,1989,4.83335
lux,1990,3.77774
lux,1991,7.02405
lux,1992,-2.32962
lux,1993,2.05431
lux,1994,4.04376
lux,1995,1.87926
lux,1996,2.49389
lux,1997,3.21237
lux,1998,5.28212
lux,1999,5.00346
lux,2000,5.08001
lux,2001,3.31563
lux,2002,5.16256
lux,2003,2.43114
lux,2004,1.18731
lux,2005,-0.49771
lux,2006,4.12169
lux,2007,2.37417
lux,2008,2.37964
lux,2009,2.31864
lux,2010,3.31836
lux,2011,1.65114
lux,2012,2.43198
lux,2013,0.76724
lux,2014,3.01613
lux,2015,3.04616
lux,2016,3.35797
lux,2017,2.97582
lux,2018,2.6542
lux,2019,2.4685
lux,2020,-6.92018
lva,1996,5.5172
lva,1997,5.43044
lva,1998,0.97044
lva,1999,3.34066
lva,2000,2.13126
lva,2001,5.06882
lva,2002,6.15695
lva,2003,8.06785
lva,2004,10.23653
lva,2005,10.37
lva,2006,18.43535
lva,2007,11.28183
lva,2008,-8.25675
lva,2009,-15.7091
lva,2010,2.1262
lva,2011,-0.26674
lva,2012,5.61642
lva,2013,6.44752
lva,2014,0.73012
lva,2015,2.05234
lva,2016,3.35087
lva,2017,2.94451
lva,2018,2.98317
lva,2019,0.16368
lva,2020,-7.55083
mac,1983,6.07918
mac,1984,4.58047
mac,1985,6.17659
mac,1986,8.87826
mac,1987,8.6365
mac,1988,9.43209
mac,1989,4.3494
mac,1990,5.57021
mac,1991,7.16
mac,1992,8.80142
mac,1993,6.45125
mac,1994,6.11061
mac,1995,2.81571
mac,1996,4.01078
