geo,time,dt_nfl_rdbc_cd
gmb,1985,1735264.7
gmb,1986,9248458.5
gmb,1987,16382416.7
gmb,1988,7164811.5
gmb,1989,5766881.6
gmb,1990,5139808.6
gmb,1991,3348107.5
gmb,1992,20541885.2
gmb,1993,8041824.4
gmb,1994,4616969.3
gmb,1995,4882470.1
gmb,1996,9461282.7
gmb,1997,10309666.1
gmb,1998,4387818.3
gmb,1999,2747240.4
gmb,2000,1569615.7
gmb,2001,3055716.2
gmb,2002,6281354
gmb,2003,16273351.2
gmb,2004,6746121.1
gmb,2005,7191691.2
gmb,2006,6671361.5
gmb,2007,8958885.3
gmb,2008,13542043.2
gmb,2009,7414713.3
gmb,2010,2282795.1
gmb,2011,3361200.9
gmb,2012,1136513.7
gmb,2013,-44239.5
gmb,2014,-1019673
gmb,2015,-1008768.9
gmb,2016,-554633.3
gmb,2017,-852844.2
gmb,2018,1107335.6
gmb,2019,838681.8
gmb,2020,1082413.1
gnb,1979,1337610.5
gnb,1980,3421446.2
gnb,1981,4401063.8
gnb,1982,4662299.2
gnb,1983,1898535.5
gnb,1984,3412599.7
gnb,1985,692608.2
gnb,1986,1488864.1
gnb,1987,6926540.2
gnb,1988,13506137.2
gnb,1989,4976302.9
gnb,1990,13034759.3
gnb,1991,18460067.8
gnb,1992,9664721.7
gnb,1993,2199318.1
gnb,1995,5470004.7
gnb,1996,11395060.4
gnb,1997,11632088.8
gnb,1998,8452723.8
gnb,1999,0
gnb,2000,0
gnb,2001,1090236.8
gnb,2002,1675545.7
gnb,2003,7395195.5
gnb,2004,4140743
gnb,2005,3483567.5
gnb,2006,557663.5
gnb,2007,1207887.8
gnb,2008,-1195399.2
gnb,2009,-1153777
gnb,2010,-2375877.1
gnb,2011,7284443.7
gnb,2012,1251081.4
gnb,2013,204416.7
gnb,2014,-344956.5
gnb,2015,380561.9
gnb,2016,152906.5
gnb,2017,1152379.6
gnb,2018,-485698.3
gnb,2019,1974425.5
gnb,2020,3135794
gtm,1970,8482000
gtm,1971,7137000
gtm,1972,7543000
gtm,1973,7935000
gtm,1974,3382000
gtm,1975,7536000
gtm,1976,13500000
gtm,1977,23517000
gtm,1978,39252000
gtm,1979,27227000
gtm,1980,33060000
gtm,1981,35916000
gtm,1982,19047000
gtm,1983,16581000
gtm,1984,16087000
gtm,1985,5294000
gtm,1986,11684000
gtm,1987,708000
gtm,1988,21954000
gtm,1989,20955000
gtm,1990,14802000
gtm,1991,4533000
gtm,1992,-2359000
gtm,1993,-5318000
gtm,1994,23311000
gtm,1995,4094000
gtm,1996,6507000
gtm,1997,6625000
gtm,1998,1993000
gtm,1999,11944000
gtm,2000,2349000
gtm,2001,-3564000
gtm,2002,-6928000
gtm,2003,-15244000
gtm,2004,-18702000
gtm,2005,-17908000
gtm,2006,-18912000
gtm,2007,-18399000
gtm,2008,-7696000
gtm,2009,-8215000
gtm,2010,-19629000
gtm,2011,-12778000
gtm,2012,-18012000
gtm,2013,13672000
gtm,2014,-17612000
gtm,2015,14380000
gtm,2016,-14803000
gtm,2017,-14556000
gtm,2018,-11384000
gtm,2019,-11937000
gtm,2020,-12115000
guy,1978,1207000
guy,1979,4044000
guy,1980,12839000
guy,1981,13062000
guy,1982,14529000
guy,1983,15311000
guy,1984,10588000
guy,1985,14012000
guy,1986,5351000
guy,1987,2522000
guy,1988,1482000
guy,1989,4303000
guy,1990,3543000
guy,1991,1628000
guy,1992,23175000
guy,1993,19387000
guy,1994,14233000
guy,1995,18580000
guy,1996,52931000
guy,1997,28697000
guy,1998,16625000
guy,1999,30145000
guy,2000,50839000
guy,2001,45893000
guy,2002,22246000
guy,2003,34504000
guy,2004,42442000
guy,2005,46109000
guy,2006,42071000
guy,2007,47501000
guy,2008,41696000
guy,2009,61817000
guy,2010,44967000
guy,2011,36428000
guy,2012,36002000
guy,2013,31104000
guy,2014,10028000
guy,2015,6694000
guy,2016,-4217000
guy,2017,-9182000
guy,2018,-11419000
guy,2019,-11377000
guy,2020,-11351000
hnd,1970,6071000
hnd,1971,3266000
hnd,1972,-86000
hnd,1973,439000
hnd,1974,5745000
hnd,1975,9446000
hnd,1976,7360000
hnd,1977,22761000
hnd,1978,39435000
hnd,1979,25301000
hnd,1980,15211000
hnd,1981,20512000
hnd,1982,34231000
hnd,1983,43285000
hnd,1984,67474000
hnd,1985,30626000
hnd,1986,11786000
hnd,1987,1637000
hnd,1988,26544000
hnd,1989,8040000
hnd,1990,37501000
hnd,1991,904000
hnd,1992,61868000
hnd,1993,48887345.9
hnd,1994,35761477.4
hnd,1995,29091189.1
hnd,1996,111134052.1
hnd,1997,19650152.7
hnd,1998,30071000
hnd,1999,55630000
hnd,2000,49188000
hnd,2001,92409000
hnd,2002,37544000
hnd,2003,68772000
hnd,2004,113870000
hnd,2005,51537000
hnd,2006,75995000
hnd,2007,65002000
hnd,2008,100316000
hnd,2009,32102000
hnd,2010,100534000
hnd,2011,118667000
hnd,2012,94300000
hnd,2013,67487000
hnd,2014,85254000
hnd,2015,60434000
hnd,2016,15296000
hnd,2017,-19540000
hnd,2018,-20899000
hnd,2019,-20871000
hnd,2020,-20285000
hti,1970,538000
hti,1971,834000
hti,1972,198000
hti,1973,102000
hti,1974,411000
hti,1975,10858000
hti,1976,14090000
hti,1977,19125000
hti,1978,19990000
hti,1979,11478000
hti,1980,10675000
hti,1981,10987000
hti,1982,8587000
hti,1983,11754000
hti,1984,12607000
hti,1985,13356000
hti,1986,1030000
hti,1987,3069000
hti,1988,6717000
hti,1989,6173000
hti,1990,8104000
hti,1991,12489000
hti,1992,612000
hti,1995,32758000
hti,1996,27170000
hti,1997,41824000
hti,1998,46445000
hti,1999,55893000
hti,2000,34363000
hti,2001,4224000
hti,2002,596000
hti,2003,14738000
hti,2004,9835000
hti,2005,53629000
hti,2006,56517000
hti,2007,83922000
hti,2008,100540000
hti,2009,75590000
hti,2010,69460000
idn,1970,720000
idn,1971,745000
idn,1972,3960000
idn,1973,15522000
idn,1974,10613000
idn,1975,17697000
idn,1976,22929000
idn,1977,12171000
idn,1978,5134000
idn,1979,2473000
idn,1980,3249000
idn,1981,2200000
idn,1982,773000
idn,1983,-5000
idn,1984,911000
idn,1985,4592000
idn,1986,1792000
idn,1987,29076000
idn,1988,58182000
idn,1989,57097000
idn,1990,107862000
idn,1991,14880000
idn,1992,36911000
idn,1993,45391000
idn,1994,35387000
idn,1995,40274000
idn,1996,22553000
idn,1997,16939000
idn,1998,-1298000
idn,1999,537000
idn,2000,17936000
idn,2001,10493000
idn,2002,8045000
idn,2003,36437000
idn,2004,36600000
idn,2005,48220000
idn,2006,75788000
idn,2007,100857000
idn,2008,24569000
idn,2009,88554000
idn,2010,66137000
idn,2011,38611000
idn,2012,2411000
idn,2013,-87605349
idn,2014,-118260000
idn,2015,-116047000
idn,2016,-141559000
idn,2017,-131064000
idn,2018,-124024000
idn,2019,-92404000
idn,2020,-86459000
jam,1971,4215000
jam,1972,4855000
jam,1973,3489000
jam,1974,4603000
jam,1975,3383000
jam,1976,4960000
jam,1977,8235000
jam,1978,7954000
jam,1979,7827000
jam,1980,14248000
jam,1981,17324000
jam,1982,15379000
jam,1983,8551000
jam,1984,4548000
jam,1985,1368000
jam,1986,2609000
jam,1987,4657000
jam,1988,6277000
jam,1989,2621000
jam,1990,-1084000
jam,1991,-4695000
jam,1992,-4735000
jam,1993,-5222000
jam,1994,-5521000
jam,1995,-5855000
jam,1996,-4992000
jam,1997,-5366000
jam,1998,-5531000
jam,1999,-5486000
jam,2000,-5546000
jam,2001,-5503000
jam,2002,-5464000
jam,2003,-5412000
jam,2004,-5436000
jam,2005,-5430000
jam,2006,-5433000
jam,2007,-5374000
jam,2008,-5489000
jam,2009,-4804000
jam,2010,-4373000
jam,2011,-4070000
jam,2012,-3764000
jam,2013,-3310000
jam,2014,-2600000
jam,2015,-2017000
jam,2016,163000
jam,2017,615000
jam,2018,326000
jam,2019,1139000
jam,2020,-375000
jor,2017,112973024.4
jor,2018,0
jor,2019,111963002.6
jor,2020,0
kaz,1996,5996000
kaz,1997,16948000
kaz,1998,12387000
kaz,1999,5927000
kaz,2000,3624000
kaz,2001,1329000
kaz,2002,0
kaz,2003,698000
kaz,2004,791000
kaz,2005,95000
kaz,2006,-948000
kaz,2007,-48978000
kaz,2008,-191000
kaz,2009,-187000
kaz,2010,-194000
kaz,2011,-212000
kaz,2012,-207000
kaz,2013,-357895
kaz,2014,-332000
kaz,2015,-299000
kaz,2016,-321000
kaz,2017,-320000
kaz,2018,-639000
kaz,2019,-648000
kaz,2020,-664000
ken,1982,968261.1
ken,1983,883291.7
ken,1984,1263503.7
ken,1985,4681657.9
ken,1986,7631791.8
ken,1987,6444665.3
ken,1988,5130287.8
ken,1989,30028317.1
ken,1990,12425440.5
ken,1991,12957607.1
ken,1992,14956871
ken,1993,7007040.9
ken,1994,14983257.3
ken,1995,12519485.4
ken,1996,24276749
ken,1997,41955608.1
ken,1998,7045745.6
ken,1999,3523939.9
ken,2000,1599953.1
ken,2001,7089720
ken,2002,-1030706.5
ken,2003,-2719460.3
ken,2004,16623734.1
ken,2005,18682441.6
ken,2006,7588048.4
ken,2007,24768593.2
ken,2008,28887152.6
ken,2009,53954494.7
ken,2010,83674510
ken,2011,122577264.9
ken,2012,187022149.3
ken,2013,244186513
ken,2014,224584866.7
ken,2015,247232317.5
ken,2016,186156637.6
ken,2017,184924347
ken,2018,172281303.4
ken,2019,71636133.6
ken,2020,37203251.5
kgz,1995,34000000
kgz,1996,26219000
kgz,1997,51908000
kgz,1998,43276000
kgz,1999,62352000
kgz,2000,38238000
kgz,2001,58301000
kgz,2002,27201000
kgz,2003,25725000
kgz,2004,54422000
kgz,2005,29609000
kgz,2006,40485000
kgz,2007,26541000
kgz,2008,17295000
kgz,2009,11621000
kgz,2010,-8465000
kgz,2011,21340000
kgz,2012,10785000
kgz,2013,4850234
kgz,2014,13509000
kgz,2015,17292000
kgz,2016,10124000
kgz,2017,-1630000
kgz,2018,-4429000
kgz,2019,-12883000
kgz,2020,16784000
khm,1993,5365000
khm,1994,12018000
khm,1995,35934000
khm,1996,31054000
khm,1997,9959000
khm,1998,27987000
khm,1999,20748000
khm,2000,39150000
khm,2001,41399000
khm,2002,69896000
khm,2003,71845000
khm,2004,60277000
khm,2005,82196000
khm,2006,51006000
khm,2007,52155000
khm,2008,97320000
khm,2009,47636000
khm,2010,35077000
khm,2011,50513000
khm,2012,26647000
khm,2013,93873413
khm,2014,36579000
khm,2015,62052000
khm,2016,104784000
khm,2017,92320000
khm,2018,50853000
khm,2019,106955000
khm,2020,364995000
kna,1984,0
kna,1985,0
kna,1986,0
kna,1987,0
kna,1988,0
kna,1989,0
kna,1990,0
kna,1991,0
kna,1992,0
kna,1993,0
kna,1994,0
kna,1995,0
kna,1996,0
kna,1997,0
kna,1998,0
kna,1999,0
kna,2000,0
kna,2001,0
kna,2002,0
kna,2003,0
kna,2004,0
kna,2005,0
kna,2006,0
kna,2007,0
kna,2008,0
kna,2009,0
kna,2010,0
lao,1971,463000
lao,1972,89000
lao,1973,1750000
lao,1974,663000
lao,1975,2757000
lao,1976,443000
lao,1977,-86000
lao,1978,1237000
lao,1979,1955000
lao,1980,560000
lao,1981,1561000
lao,1982,3838000
lao,1983,2996000
lao,1984,2227000
lao,1985,5662153.8
lao,1986,5357200.1
lao,1987,2067369.3
lao,1988,6452331.5
lao,1989,30788000
lao,1990,39901000
lao,1991,26093000
lao,1992,14530000
lao,1993,37729000
lao,1994,21756000
lao,1995,56058000
lao,1996,82503000
lao,1997,84600000
lao,1998,61680000
lao,1999,37662210.5
lao,2000,41212065.5
lao,2001,38906461.8
lao,2002,43651295.9
lao,2003,47595000
lao,2004,38553000
lao,2005,57354000
lao,2006,57927000
lao,2007,57063000
lao,2008,24805000
lao,2009,7991000
lao,2010,-11073000
lao,2011,-29044000
lao,2012,-36937000
lao,2013,-20227845
lao,2014,-16106000
lao,2015,-16129000
lao,2016,-24448000
lao,2017,-16199000
lao,2018,3066000
lao,2019,68470000
lao,2020,12836000
lbr,1978,250478.5
lbr,1979,1292052.5
lbr,1980,963172.9
lbr,1981,1763845.9
lbr,1983,5161702.2
lbr,1984,6777951.1
lbr,1985,4427478.8
lbr,1986,3248931.1
lbr,1987,5396291.3
lbr,1988,2550497
lbr,1989,423879.1
lbr,1991,-8353506.1
lbr,1993,32056982.7
lbr,1994,-996715.5
lbr,1999,0
lbr,2000,0
lbr,2001,0
lbr,2002,0
lbr,2003,0
lbr,2004,0
lbr,2005,0
lbr,2006,0
lbr,2007,-5918498.1
lbr,2008,-26750773
lbr,2009,-962509.1
lbr,2010,-2089001.6
lbr,2011,-1544036.9
lbr,2012,-1567288.7
lbr,2013,-1289046.1
lbr,2014,-3417652
lbr,2015,53495530.1
lbr,2016,5706190.3
lbr,2017,21462551.1
lbr,2018,31302761.8
lbr,2019,19730437.2
lbr,2020,12831541.6
lka,1971,642000
lka,1972,2232000
lka,1973,2211000
lka,1974,2759000
lka,1975,6081000
lka,1976,4179000
lka,1977,8682000
lka,1978,23963000
lka,1979,9194000
lka,1980,5189000
lka,1981,9169000
lka,1982,16763000
lka,1983,28583465.5
lka,1984,25414642
lka,1985,28401507.6
lka,1986,37698183.2
lka,1987,45131999.8
lka,1988,61084052.2
lka,1989,73752355.5
lka,1990,98455795.4
lka,1991,144092000
lka,1992,124272000
lka,1993,116364000
lka,1994,84701000
lka,1995,79267000
lka,1996,140450000
lka,1997,79015000
lka,1998,105835000
lka,1999,77905964.3
lka,2000,46561313.5
lka,2001,59280054.9
lka,2002,70484378.6
lka,2003,147398000
lka,2004,97582000
lka,2005,129067000
lka,2006,88425000
lka,2007,81256000
lka,2008,74058000
lka,2009,60423000
lka,2010,18012000
lka,2011,-12661000
lka,2012,-40373000
lka,2013,-42970426
lka,2014,4638233.7
lka,2015,33124000
lka,2016,20636000
lka,2017,-28213000
lka,2018,-39758000
lka,2019,-17396000
lka,2020,-37948000
lso,1976,448752.1
lso,1977,168837
lso,1978,1949442.2
lso,1979,4712578
lso,1980,2469579.2
lso,1981,3467603.5
lso,1982,7956624.4
lso,1983,1854533.2
lso,1984,3855130.5
lso,1985,4391271
lso,1986,5619698.6
lso,1987,7014610.1
lso,1988,7988114.3
lso,1989,13191764.6
lso,1990,14532984.5
lso,1991,10406153.1
lso,1992,13243291.4
lso,1993,6695498.8
lso,1994,19487365.8
lso,1995,7116827.9
lso,1996,4189851.3
lso,1997,4754391.1
lso,1998,3079884.9
lso,1999,-138668.6
lso,2000,1038057.2
lso,2001,3798655
lso,2002,3704587.3
lso,2003,604946.9
lso,2004,8963211.7
lso,2005,-2111118.8
lso,2006,8022113.7
lso,2007,3248591
lso,2008,2230024.8
lso,2009,-4550323.6
lso,2010,-1603754.9
lso,2011,3211217.9
lso,2012,1472579.1
lso,2013,-5452130.6
lso,2014,-5315672.3
lso,2015,-5369840.3
lso,2016,-4773461.2
lso,2017,-2600134.8
lso,2018,1192297.6
lso,2019,875987.2
lso,2020,-2026912.8
mar,1987,399496.6
mar,1988,693624
mar,1989,2156206.3
mar,1991,2121248.6
mar,1992,2063058.1
mar,1993,1084997
mar,1994,3405444.7
mar,1995,2696131.1
mar,1996,3948855.2
mar,1997,5475462
mar,1998,4353899.1
mar,1999,1933493
mar,2000,3461069.2
mar,2001,5077170.7
mar,2002,2732149.5
mar,2003,677764.6
mar,2004,3859160.6
mar,2005,941065.5
mar,2006,-809274.1
mar,2007,-921607.8
mar,2008,-1071364.2
mar,2009,-1076652.7
mar,2010,-1069678.8
mar,2011,-1502988.7
mar,2012,-1351901
mar,2013,-1647538.1
mar,2014,-1604731.1
mar,2015,-1523646.7
mar,2016,-1555475.4
mar,2017,-1571174.7
mar,2018,-1597281.9
mar,2019,-1573737.2
mar,2020,-1595061.8
mdg,1978,703644.8
mdg,1979,522429.7
mdg,1980,5671640.4
mdg,1981,7426800.5
mdg,1982,3268406.7
mdg,1983,4662782
mdg,1984,5158000
mdg,1985,7468380.3
mdg,1986,18102911.7
mdg,1987,33856808.1
mdg,1988,30238988.2
mdg,1989,15491977.2
mdg,1990,48878419.1
mdg,1991,42858714.5
mdg,1992,29969887.2
mdg,1993,25704389.8
mdg,1994,4135796.7
mdg,1995,-999859.5
mdg,1996,-826065.9
mdg,1997,71478242.7
mdg,1998,7715993.6
mdg,1999,16950453
mdg,2000,19608328.4
mdg,2001,19007268
mdg,2002,6775989.6
mdg,2003,10957660.6
mdg,2004,46753048.4
mdg,2005,18367768.3
mdg,2006,60109939.1
mdg,2007,36428003.5
mdg,2008,75508159.9
mdg,2009,27126097.1
mdg,2010,12530957.7
mdg,2011,20405599.5
mdg,2012,7037523.5
mdg,2013,18557686.7
mdg,2014,28559960.2
mdg,2015,22724582.2
mdg,2016,29898768.8
mdg,2017,39334836.5
mdg,2018,12255740.5
mdg,2019,18810236.3
mdg,2020,6363530.9
mdv,1982,24000
mdv,1983,592000
mdv,1984,141000
mdv,1985,83000
mdv,1986,485370.2
mdv,1987,1110802.1
mdv,1988,868374.2
mdv,1989,653784.3
mdv,1990,1990303.9
mdv,1991,4223000
mdv,1992,4097000
mdv,1993,2413000
mdv,1994,1325000
mdv,1995,4508000
mdv,1996,5948000
mdv,1997,2795000
mdv,1998,222000
mdv,1999,-45665.6
mdv,2000,928377.7
mdv,2001,2208369.5
mdv,2002,4626001.7
mdv,2003,4340532.4
mdv,2004,1215576.4
mdv,2005,4194000
mdv,2006,4319000
mdv,2007,4304000
mdv,2008,1276000
mdv,2009,3673000
mdv,2010,23378000
mdv,2011,4398000
mdv,2012,17087000
mdv,2013,-2539903
mdv,2014,-2072000
mdv,2015,-2954000
mdv,2016,-3283000
mdv,2017,-3400000
mdv,2018,-5375000
mdv,2019,-5514000
mdv,2020,19551000
mex,1970,52116000
mex,1971,23615000
mex,1972,36144000
mex,1973,46568000
mex,1974,29383000
mex,1975,32274000
mex,1976,38978000
mex,1977,28458000
mex,1978,-3252000
mex,1979,-5481000
mex,1980,-13748000
mex,1981,-14463000
mex,1982,-12490000
mex,1983,-19545000
mex,1984,-11765000
mex,1985,-7840000
mex,1986,-18995000
mex,1987,-21800000
mex,1988,-7424000
mex,1989,-19479000
mex,1990,-23393000
mex,1991,-18358000
mex,1992,-18392000
mex,1993,-19059000
mex,1994,-19192000
mex,1995,-19324000
mex,1996,-17258000
mex,1997,-14966000
mex,1998,-11914000
mex,1999,-11111000
mex,2000,-8638000
mex,2001,-4829000
mex,2002,-3767000
mex,2003,-3598000
mex,2004,-3428000
mex,2005,-3428000
mex,2006,-3428000
mex,2007,-3428000
mex,2008,-3428000
mex,2009,-2667000
mex,2010,-2667000
mex,2011,-2079000
mex,2012,-1532000
mex,2013,-766000
mex,2014,0
mex,2015,0
mex,2016,3012000
mex,2017,3500000
mex,2018,2700000
mex,2019,788000
mex,2020,0
mli,1975,2097429.4
mli,1976,270102
mli,1977,5296320
mli,1978,3342889.7
mli,1979,4501940.1
mli,1980,6228890.3
mli,1981,6509227.6
mli,1982,9631756.8
mli,1983,14627757.3
mli,1984,5332347.6
mli,1985,11756079.2
mli,1986,16906937.8
mli,1987,27861731.3
mli,1988,23168564.9
mli,1989,20609399.3
mli,1990,50407120.4
mli,1991,25113523.3
mli,1992,14667975.3
mli,1993,7458132.3
mli,1994,8808616.5
mli,1995,44156162.8
mli,1996,16393556.1
mli,1997,12051795.9
mli,1998,16666654.7
mli,1999,20040865.4
mli,2000,5774604.2
mli,2001,5737419.1
mli,2002,12413799.1
mli,2003,41303028.4
mli,2004,38243332.5
mli,2005,52763198.1
mli,2006,21713560.4
mli,2007,26922583.3
mli,2008,56782301.3
mli,2009,58825654.5
mli,2010,65515912.9
mli,2011,64391704.8
mli,2012,21431833.1
mli,2013,59053564.7
mli,2014,13278542.8
mli,2015,27587939.6
mli,2016,26477834.7
mli,2017,54826091.7
mli,2018,23617966.6
mli,2019,20961517.5
mli,2020,72010428
mmr,1975,2982000
mmr,1976,7251000
mmr,1977,15391000
mmr,1978,56016000
mmr,1979,15632000
mmr,1980,14968000
mmr,1981,31744000
mmr,1982,22466000
mmr,1983,18741000
mmr,1984,35309414.3
mmr,1985,20807661.2
mmr,1986,37412327.8
mmr,1987,25369958.5
mmr,1988,43014955.4
mmr,1989,16441208.3
mmr,1990,3213065.6
mmr,1991,-1247000
mmr,1992,-5507000
mmr,1993,-6269000
mmr,1994,-9816000
mmr,1995,-10345000
mmr,1996,-11257000
mmr,1997,-8084000
mmr,2009,0
mmr,2010,0
mmr,2011,0
mmr,2012,78986000
mmr,2013,-27731000
mmr,2014,-23642000
mmr,2015,-5822000
mmr,2016,13637000
mmr,2017,12033000
mmr,2018,24011000
mmr,2019,16018000
mmr,2020,174775000
mng,1992,16013000
mng,1993,11263000
mng,1994,21513000
mng,1995,49861000
mng,1996,34104000
mng,1997,67420000
mng,1998,31910000
mng,1999,48880384.7
mng,2000,32885294.1
mng,2001,30387000
mng,2002,25997000
mng,2003,38346000
mng,2004,36987000
mng,2005,26307000
mng,2006,23345000
mng,2007,17494000
mng,2008,15189000
mng,2009,43312000
mng,2010,520000
mng,2011,-1902000
mng,2012,-1956000
mng,2013,467669
mng,2014,15499000
mng,2015,-3946000
mng,2016,926000
mng,2017,5975000
mng,2018,25118000
mng,2019,17667000
mng,2020,48505000
moz,1985,-66185.5
moz,1986,4696038.4
moz,1987,7226663.3
moz,1988,7026818.3
moz,1989,17397733.8
moz,1990,14118944.2
moz,1991,11732703.5
moz,1992,34807567.4
moz,1993,39753053.3
moz,1994,29940131
moz,1995,41807479.4
moz,1996,30069370.8
moz,1997,55463307.7
moz,1998,64208138.7
moz,1999,15111950.1
moz,2000,13530353.4
moz,2001,48932170.5
moz,2002,70997038.4
moz,2003,27436861.7
moz,2004,85974509.3
moz,2005,76278019.1
moz,2006,102096552.2
moz,2007,72017068.3
moz,2008,65205604.9
moz,2009,68800888.8
moz,2010,68438073.8
moz,2011,50001217.9
moz,2012,67750866.7
moz,2013,64040418.7
moz,2014,52001800.9
moz,2015,50236968.8
moz,2016,41900534.3
moz,2017,44971928.6
moz,2018,38061473.1
moz,2019,44103330.5
moz,2020,29850643
mrt,1977,901181
mrt,1978,1564167.9
mrt,1979,1282868.5
mrt,1980,5277227
mrt,1981,2390701.3
mrt,1982,2677713.2
mrt,1983,4663707.4
mrt,1984,3807967.8
mrt,1985,1833915
mrt,1986,382269.2
mrt,1987,2213770.2
mrt,1988,1884537.5
mrt,1989,21279471.2
mrt,1990,8896284.2
mrt,1991,13080215.6
mrt,1992,26945567.4
mrt,1993,16182414.5
mrt,1994,9240742.6
mrt,1995,5353164.4
mrt,1996,10351227.1
mrt,1997,13509075.4
mrt,1998,6314442.3
mrt,1999,15155981.4
mrt,2000,7749154.6
mrt,2001,8370780
mrt,2002,13777284.4
mrt,2003,14634953.5
mrt,2004,10314807.1
mrt,2005,7067594.5
mrt,2006,6940629.2
mrt,2007,9924889.4
mrt,2008,19190910.1
mrt,2009,24772268.8
mrt,2010,9851420.2
mrt,2011,4523175.5
mrt,2012,2528131.5
mrt,2013,3475085
mrt,2014,4835468.3
mrt,2015,1574015.4
mrt,2016,-88963.7
mrt,2017,4383480.4
mrt,2018,5455963.8
mrt,2019,-404833.2
mrt,2020,1574165.9
mus,1981,354258.5
mus,1982,2436926
mus,1983,960099.6
mus,1984,23581.2
mus,1985,1567973.5
mus,1986,160790.1
mus,1987,-28816.1
mus,1988,-177438.7
mus,1989,-165369
mus,1990,-356452.5
mus,1991,-54849.8
mus,1992,-205360.8
mus,1993,149597.8
mus,1994,578553.3
mus,1995,1051445.6
mus,1996,-268580.3
mus,1997,-315124.6
mus,1998,-363616.4
mus,1999,-368977.3
mus,2000,-456375.7
mus,2001,-281146.3
mus,2002,-125601.2
mus,2003,-128831.3
mus,2004,-130417.1
mus,2005,-122619.2
mus,2006,-133898.1
mus,2007,-140843.8
mus,2008,-138086.9
mus,2009,-155790.7
mus,2010,-161748.8
mus,2011,-161034.6
mus,2012,-151229.6
mus,2013,-147973.4
mus,2014,-145884.7
mus,2015,-142710.7
mus,2016,-145956.1
mus,2017,-148381
mus,2018,-147267.1
mus,2019,-146458.4
mus,2020,-149058.2
mwi,1977,828054.1
mwi,1978,1441895.2
mwi,1979,1861230.4
mwi,1980,11158661.9
mwi,1981,6209303.2
mwi,1982,5869574.3
mwi,1983,5930953.8
mwi,1984,3354234.1
mwi,1985,1899993.2
mwi,1986,3120819.2
mwi,1987,11026626.8
mwi,1988,7558633
mwi,1989,4949584.9
mwi,1990,5818374.7
mwi,1991,21979350.5
mwi,1992,35390546.5
mwi,1993,32819412.9
mwi,1994,36626430.4
mwi,1995,17354162.6
mwi,1996,13655489.7
mwi,1997,29240536.1
mwi,1998,14558222.3
mwi,1999,30181272
mwi,2000,15626252
mwi,2001,8794407.1
mwi,2002,20531261
mwi,2003,23300257.4
mwi,2004,23424689.7
mwi,2005,25850495.2
mwi,2006,16903529.6
mwi,2007,25635088.1
mwi,2008,43470402.8
mwi,2009,18341659.2
mwi,2010,4910451
mwi,2011,5584108.7
mwi,2012,16167820.6
mwi,2013,27533719.1
mwi,2014,31138775.5
mwi,2015,10270974.2
mwi,2016,27028298.1
mwi,2017,29975738.6
mwi,2018,42429926.2
mwi,2019,33874729.2
mwi,2020,36913493.6
ner,1977,1206593.1
ner,1978,3487614.8
ner,1979,3629714.6
ner,1980,3416549.3
ner,1981,3170939.3
ner,1982,1259930.1
ner,1983,7152537.1
ner,1984,2530568.2
ner,1985,10609101
ner,1986,20874323.2
ner,1987,11476066.4
ner,1988,4562032.9
ner,1989,6145966.5
ner,1990,2074188.8
ner,1991,282352.2
ner,1992,326945.4
ner,1993,-6520573.4
ner,1994,5488780.3
ner,1995,-2742095.8
ner,1996,256637.6
ner,1997,18044668.2
ner,1998,15730478.3
ner,1999,11747754.4
ner,2000,-371959.3
ner,2001,8288090
ner,2002,18388271.8
ner,2003,34533784.8
ner,2004,27595072.7
ner,2005,14734989.3
ner,2006,21525220.4
ner,2007,26573535.9
ner,2008,19676595
ner,2009,19540168.2
ner,2010,16364100.4
ner,2011,33283624.8
ner,2012,19227546.6
ner,2013,23596407.7
ner,2014,22373539.1
ner,2015,42989503.4
ner,2016,13062380
ner,2017,21151921.6
ner,2018,23360248.8
ner,2019,36790080.9
ner,2020,54052398.8
nga,1991,93277
nga,1992,11797281.3
nga,1993,14757075.9
nga,1994,16934139.1
nga,1995,11643280.5
nga,1996,3985149.9
nga,1997,13895756.8
nga,1998,9972314.7
nga,1999,6276358.9
nga,2000,12736312.4
nga,2001,10118721
nga,2002,27056048.2
nga,2003,371090.3
nga,2004,-1194502.1
nga,2005,9063481
nga,2006,5994514.1
nga,2007,46954540.6
nga,2008,27928480
nga,2009,15437164.8
nga,2010,21933754.1
nga,2011,28395753.2
nga,2012,25686120.7
nga,2013,138449649.4
nga,2014,26596596
nga,2015,96149243.6
nga,2016,48107145.5
nga,2017,40367956.4
nga,2018,62148145.7
nga,2019,67093158.6
nga,2020,17562397.4
nic,1970,2854000
nic,1971,3637000
nic,1972,1834000
nic,1973,4686000
nic,1974,15466000
nic,1975,12975000
nic,1976,10470000
nic,1977,11528000
nic,1978,12208000
nic,1979,23236000
nic,1980,33504000
nic,1981,47336000
nic,1982,22410000
nic,1983,24167000
nic,1984,8116000
nic,1985,6803000
nic,1986,10510000
nic,1987,-1418000
nic,1988,-1272000
nic,1991,35577000
nic,1992,43082000
nic,1993,-785000
nic,1994,57635000
nic,1995,84343000
nic,1996,39500000
nic,1997,54673000
nic,1998,96065000
nic,1999,73861000
nic,2000,58463000
nic,2001,104362000
nic,2002,99422000
nic,2003,90727000
nic,2004,123145000
nic,2005,113819000
nic,2006,110567000
