geo,time,sp_pop_1564_fe_zs
dom,1970,49.68121
dom,1971,50.05454
dom,1972,50.48345
dom,1973,50.9553
dom,1974,51.45921
dom,1975,51.98768
dom,1976,52.46934
dom,1977,52.97154
dom,1978,53.48309
dom,1979,53.99156
dom,1980,54.49048
dom,1981,54.92362
dom,1982,55.34107
dom,1983,55.7442
dom,1984,56.13637
dom,1985,56.5199
dom,1986,56.86437
dom,1987,57.20368
dom,1988,57.53334
dom,1989,57.84339
dom,1990,58.12967
dom,1991,58.40645
dom,1992,58.65221
dom,1993,58.88049
dom,1994,59.11169
dom,1995,59.35782
dom,1996,59.59166
dom,1997,59.85961
dom,1998,60.14689
dom,1999,60.43051
dom,2000,60.70124
dom,2001,60.95108
dom,2002,61.16667
dom,2003,61.37485
dom,2004,61.60796
dom,2005,61.87945
dom,2006,62.21584
dom,2007,62.59274
dom,2008,62.99274
dom,2009,63.38318
dom,2010,63.73903
dom,2011,64.04033
dom,2012,64.29482
dom,2013,64.50507
dom,2014,64.67892
dom,2015,64.8226
dom,2016,64.92888
dom,2017,65.00898
dom,2018,65.06429
dom,2019,65.09808
dom,2020,65.11498
dza,1960,52.87804
dza,1961,52.32084
dza,1962,51.59743
dza,1963,50.8549
dza,1964,50.29425
dza,1965,49.99733
dza,1966,49.70415
dza,1967,49.69997
dza,1968,49.87178
dza,1969,50.06307
dza,1970,50.19855
dza,1971,50.14778
dza,1972,50.06885
dza,1973,49.99274
dza,1974,49.97552
dza,1975,50.03911
dza,1976,50.02134
dza,1977,50.09783
dza,1978,50.23477
dza,1979,50.38929
dza,1980,50.5402
dza,1981,50.60856
dza,1982,50.72245
dza,1983,50.87951
dza,1984,51.09134
dza,1985,51.36662
dza,1986,51.62405
dza,1987,51.95927
dza,1988,52.36173
dza,1989,52.8218
dza,1990,53.33571
dza,1991,53.87499
dza,1992,54.46744
dza,1993,55.12218
dza,1994,55.85952
dza,1995,56.69077
dza,1996,57.50335
dza,1997,58.41855
dza,1998,59.4023
dza,1999,60.39884
dza,2000,61.3708
dza,2001,62.44215
dza,2002,63.4208
dza,2003,64.31701
dza,2004,65.13888
dza,2005,65.8674
dza,2006,66.43118
dza,2007,66.8517
dza,2008,67.12839
dza,2009,67.26819
dza,2010,67.27632
dza,2011,67.03855
dza,2012,66.79155
dza,2013,66.48038
dza,2014,66.04789
dza,2015,65.49001
dza,2016,64.93542
dza,2017,64.27863
dza,2018,63.60093
dza,2019,63.0224
dza,2020,62.60813
ecu,1960,51.93782
ecu,1961,51.70542
ecu,1962,51.39759
ecu,1963,51.09016
ecu,1964,50.89707
ecu,1965,50.86215
ecu,1966,50.78618
ecu,1967,50.86018
ecu,1968,51.04115
ecu,1969,51.2628
ecu,1970,51.49048
ecu,1971,51.60776
ecu,1972,51.77378
ecu,1973,51.97461
ecu,1974,52.2072
ecu,1975,52.47205
ecu,1976,52.68099
ecu,1977,52.9323
ecu,1978,53.22357
ecu,1979,53.55373
ecu,1980,53.91947
ecu,1981,54.25823
ecu,1982,54.62429
ecu,1983,55.0131
ecu,1984,55.41962
ecu,1985,55.83645
ecu,1986,56.18635
ecu,1987,56.5552
ecu,1988,56.93123
ecu,1989,57.30261
ecu,1990,57.66367
ecu,1991,57.96412
ecu,1992,58.27007
ecu,1993,58.57563
ecu,1994,58.87497
ecu,1995,59.16559
ecu,1996,59.40047
ecu,1997,59.62105
ecu,1998,59.84064
ecu,1999,60.07968
ecu,2000,60.34734
ecu,2001,60.55755
ecu,2002,60.81577
ecu,2003,61.10172
ecu,2004,61.38534
ecu,2005,61.65168
ecu,2006,61.9734
ecu,2007,62.26246
ecu,2008,62.53588
ecu,2009,62.81746
ecu,2010,63.11336
ecu,2011,63.40908
ecu,2012,63.70989
ecu,2013,63.99793
ecu,2014,64.24465
ecu,2015,64.43292
ecu,2016,64.61122
ecu,2017,64.75707
ecu,2018,64.87144
ecu,2019,64.96471
ecu,2020,65.04614
egy,1960,54.72519
egy,1961,54.29835
egy,1962,54.22806
egy,1963,54.37261
egy,1964,54.53156
egy,1965,54.61192
egy,1966,54.49222
egy,1967,54.34198
egy,1968,54.19684
egy,1969,54.13968
egy,1970,54.21054
egy,1971,54.11232
egy,1972,54.15374
egy,1973,54.29281
egy,1974,54.4576
egy,1975,54.60625
egy,1976,54.6286
egy,1977,54.64385
egy,1978,54.66388
egy,1979,54.70752
egy,1980,54.77497
egy,1981,54.77349
egy,1982,54.81042
egy,1983,54.86347
egy,1984,54.90414
egy,1985,54.9212
egy,1986,54.84327
egy,1987,54.77128
egy,1988,54.72013
egy,1989,54.72597
egy,1990,54.81591
egy,1991,54.82302
egy,1992,54.96676
egy,1993,55.21287
egy,1994,55.50859
egy,1995,55.82536
egy,1996,56.29036
egy,1997,56.71626
egy,1998,57.14792
egy,1999,57.65081
egy,2000,58.24503
egy,2001,58.76274
egy,2002,59.38506
egy,2003,60.05069
egy,2004,60.6725
egy,2005,61.20581
egy,2006,61.65994
egy,2007,62.03347
egy,2008,62.31821
egy,2009,62.50144
egy,2010,62.56779
egy,2011,62.52808
egy,2012,62.33134
egy,2013,62.04863
egy,2014,61.78346
egy,2015,61.59131
egy,2016,61.23564
egy,2017,61.07641
egy,2018,61.01749
egy,2019,60.93785
egy,2020,60.79703
eri,1960,54.1093
eri,1961,53.97434
eri,1962,54.03304
eri,1963,54.18745
eri,1964,54.31813
eri,1965,54.37729
eri,1966,54.16315
eri,1967,53.94469
eri,1968,53.747
eri,1969,53.62138
eri,1970,53.58512
eri,1971,53.38163
eri,1972,53.30007
eri,1973,53.30017
eri,1974,53.3349
eri,1975,53.37986
eri,1976,53.2828
eri,1977,53.22693
eri,1978,53.20558
eri,1979,53.21213
eri,1980,53.23698
eri,1981,53.13088
eri,1982,53.06495
eri,1983,53.03192
eri,1984,53.02202
eri,1985,53.0269
eri,1986,52.73927
eri,1987,52.48588
eri,1988,52.28691
eri,1989,52.18144
eri,1990,52.19921
eri,1991,51.32074
eri,1992,50.46653
eri,1993,49.64529
eri,1994,48.87288
eri,1995,48.18762
eri,1996,48.53483
eri,1997,49.01975
eri,1998,49.60957
eri,1999,50.22653
eri,2000,50.79598
eri,2001,52.51539
eri,2002,54.08052
eri,2003,55.49731
eri,2004,56.77942
eri,2005,57.90822
eri,2006,57.82162
eri,2007,57.69406
eri,2008,57.50864
eri,2009,57.24916
eri,2010,56.93551
eri,2011,56.14951
esp,1960,64.49805
esp,1961,64.23899
esp,1962,64.0734
esp,1963,63.94146
esp,1964,63.76521
esp,1965,63.51509
esp,1966,63.26051
esp,1967,62.95097
esp,1968,62.62199
esp,1969,62.32851
esp,1970,62.09761
esp,1971,62.00755
esp,1972,61.94787
esp,1973,61.92447
esp,1974,61.9334
esp,1975,61.96941
esp,1976,61.942
esp,1977,61.96747
esp,1978,62.04571
esp,1979,62.18109
esp,1980,62.37753
esp,1981,62.57938
esp,1982,62.8638
esp,1983,63.19633
esp,1984,63.53048
esp,1985,63.84053
esp,1986,64.21394
esp,1987,64.52047
esp,1988,64.79636
esp,1989,65.08931
esp,1990,65.41211
esp,1991,65.72655
esp,1992,66.07055
esp,1993,66.40552
esp,1994,66.6734
esp,1995,66.84433
esp,1996,66.96521
esp,1997,67.02292
esp,1998,67.02799
esp,1999,67.00644
esp,2000,66.97026
esp,2001,67.10476
esp,2002,67.21912
esp,2003,67.29864
esp,2004,67.33189
esp,2005,67.31523
esp,2006,67.16774
esp,2007,66.99854
esp,2008,66.80954
esp,2009,66.61969
esp,2010,66.44898
esp,2011,66.07919
esp,2012,65.78175
esp,2013,65.51858
esp,2014,65.2463
esp,2015,64.94906
esp,2016,64.82708
esp,2017,64.65813
esp,2018,64.46421
esp,2019,64.27699
esp,2020,64.10149
est,1960,66.73518
est,1961,66.48833
est,1962,66.29802
est,1963,66.15265
est,1964,66.02588
est,1965,65.89902
est,1966,65.73998
est,1967,65.5941
est,1968,65.45088
est,1969,65.29697
est,1970,65.1252
est,1971,65.00881
est,1972,64.8858
est,1973,64.75821
est,1974,64.64434
est,1975,64.55413
est,1976,64.37519
est,1977,64.24945
est,1978,64.17349
est,1979,64.14986
est,1980,64.18307
est,1981,64.33524
est,1982,64.52356
est,1983,64.70895
est,1984,64.84965
est,1985,64.91665
est,1986,64.82793
est,1987,64.68499
est,1988,64.50985
est,1989,64.35187
est,1990,64.26593
est,1991,64.03522
est,1992,63.90647
est,1993,63.87073
est,1994,63.89357
est,1995,63.94559
est,1996,64.22901
est,1997,64.49661
est,1998,64.73943
est,1999,64.96403
est,2000,65.16907
est,2001,65.23472
est,2002,65.26891
est,2003,65.29177
est,2004,65.31327
est,2005,65.33106
est,2006,65.1689
est,2007,65.03184
est,2008,64.87092
est,2009,64.63554
est,2010,64.30726
est,2011,63.87822
est,2012,63.41309
est,2013,62.91266
est,2014,62.38385
est,2015,61.83415
est,2016,61.5306
est,2017,61.12294
est,2018,60.5994
est,2019,60.02978
est,2020,59.49794
eth,1960,53.87215
eth,1961,53.77588
eth,1962,53.75604
eth,1963,53.78221
eth,1964,53.83006
eth,1965,53.88973
eth,1966,53.66351
eth,1967,53.52484
eth,1968,53.44244
eth,1969,53.38053
eth,1970,53.31732
eth,1971,53.06459
eth,1972,52.83688
eth,1973,52.63833
eth,1974,52.49899
eth,1975,52.44895
eth,1976,52.40641
eth,1977,52.38088
eth,1978,52.35153
eth,1979,52.29311
eth,1980,52.18433
eth,1981,51.83383
eth,1982,51.604
eth,1983,51.45579
eth,1984,51.3564
eth,1985,51.28908
eth,1986,51.13885
eth,1987,51.03645
eth,1988,50.96785
eth,1989,50.93986
eth,1990,50.96117
eth,1991,50.82534
eth,1992,50.77403
eth,1993,50.78808
eth,1994,50.84576
eth,1995,50.94007
eth,1996,50.84607
eth,1997,50.80597
eth,1998,50.8126
eth,1999,50.86499
eth,2000,50.95731
eth,2001,50.86623
eth,2002,50.8333
eth,2003,50.83268
eth,2004,50.85106
eth,2005,50.90084
eth,2006,51.05541
eth,2007,51.26528
eth,2008,51.53618
eth,2009,51.86557
eth,2010,52.23925
eth,2011,52.69266
eth,2012,53.16166
eth,2013,53.64464
eth,2014,54.14043
eth,2015,54.64281
eth,2016,55.06196
eth,2017,55.50593
eth,2018,55.95045
eth,2019,56.36827
eth,2020,56.74855
fin,1960,62.39103
fin,1961,62.56573
fin,1962,62.96139
fin,1963,63.50224
fin,1964,64.03677
fin,1965,64.48417
fin,1966,64.76938
fin,1967,65.01164
fin,1968,65.20859
fin,1969,65.37591
fin,1970,65.52
fin,1971,65.68066
fin,1972,65.83018
fin,1973,65.96056
fin,1974,66.06288
fin,1975,66.13393
fin,1976,66.16013
fin,1977,66.09379
fin,1978,65.99159
fin,1979,65.92291
fin,1980,65.90976
fin,1981,65.84
fin,1982,65.89215
fin,1983,65.98192
fin,1984,65.99545
fin,1985,65.88592
fin,1986,65.78435
fin,1987,65.57798
fin,1988,65.30977
fin,1989,65.04932
fin,1990,64.82952
fin,1991,64.67825
fin,1992,64.52562
fin,1993,64.3971
fin,1994,64.32317
fin,1995,64.31842
fin,1996,64.25385
fin,1997,64.31628
fin,1998,64.44726
fin,1999,64.56107
fin,2000,64.61287
fin,2001,64.69148
fin,2002,64.67121
fin,2003,64.59762
fin,2004,64.54367
fin,2005,64.53479
fin,2006,64.54562
fin,2007,64.60499
fin,2008,64.64907
fin,2009,64.57654
fin,2010,64.33015
fin,2011,63.91597
fin,2012,63.37768
fin,2013,62.7583
fin,2014,62.14454
fin,2015,61.59795
fin,2016,61.13023
fin,2017,60.73481
fin,2018,60.40073
fin,2019,60.10441
fin,2020,59.82904
fji,1960,49.33259
fji,1961,49.51146
fji,1962,49.80884
fji,1963,50.17976
fji,1964,50.59397
fji,1965,51.05788
fji,1966,51.51684
fji,1967,52.03214
fji,1968,52.62161
fji,1969,53.30348
fji,1970,54.07495
fji,1971,54.69255
fji,1972,55.39125
fji,1973,56.14617
fji,1974,56.91995
fji,1975,57.68054
fji,1976,57.84131
fji,1977,58.01401
fji,1978,58.20107
fji,1979,58.38192
fji,1980,58.54279
fji,1981,58.63623
fji,1982,58.71543
fji,1983,58.71856
fji,1984,58.66146
fji,1985,58.62271
fji,1986,58.61796
fji,1987,58.65018
fji,1988,58.72712
fji,1989,58.83925
fji,1990,58.96811
fji,1991,59.23428
fji,1992,59.50527
fji,1993,59.82436
fji,1994,60.22415
fji,1995,60.70032
fji,1996,60.80619
fji,1997,61.02222
fji,1998,61.28024
fji,1999,61.50996
fji,2000,61.70812
fji,2001,62.61618
fji,2002,63.39633
fji,2003,64.10991
fji,2004,64.81074
fji,2005,65.49039
fji,2006,65.47875
fji,2007,65.57142
fji,2008,65.74386
fji,2009,65.94122
fji,2010,66.10521
fji,2011,65.94171
fji,2012,65.75463
fji,2013,65.51197
fji,2014,65.22291
fji,2015,64.93306
fji,2016,64.85437
fji,2017,64.77181
fji,2018,64.72398
fji,2019,64.72929
fji,2020,64.77219
fra,1960,60.63883
fra,1961,60.42733
fra,1962,60.41434
fra,1963,60.53866
fra,1964,60.68314
fra,1965,60.78627
fra,1966,60.75365
fra,1967,60.7426
fra,1968,60.73707
fra,1969,60.73321
fra,1970,60.73146
fra,1971,60.72709
fra,1972,60.71156
fra,1973,60.70657
fra,1974,60.75116
fra,1975,60.86769
fra,1976,60.93507
fra,1977,61.08859
fra,1978,61.32629
fra,1979,61.63627
fra,1980,62.00624
fra,1981,62.51552
fra,1982,63.03198
fra,1983,63.52565
fra,1984,63.95928
fra,1985,64.30077
fra,1986,64.37274
fra,1987,64.41176
fra,1988,64.41066
fra,1989,64.36398
fra,1990,64.283
fra,1991,64.19592
fra,1992,64.07259
fra,1993,63.93112
fra,1994,63.80239
fra,1995,63.69939
fra,1996,63.62232
fra,1997,63.56171
fra,1998,63.52385
fra,1999,63.50622
fra,2000,63.50161
fra,2001,63.4829
fra,2002,63.49359
fra,2003,63.52288
fra,2004,63.56036
fra,2005,63.59708
fra,2006,63.59859
fra,2007,63.61671
fra,2008,63.61563
fra,2009,63.54208
fra,2010,63.36236
fra,2011,63.11373
fra,2012,62.76749
fra,2013,62.35459
fra,2014,61.93808
fra,2015,61.56387
fra,2016,61.28908
fra,2017,61.05488
fra,2018,60.85302
fra,2019,60.65567
fra,2020,60.43868
fsm,1960,51.03317
fsm,1961,50.80356
fsm,1962,50.31567
fsm,1963,49.8079
fsm,1964,49.47076
fsm,1965,49.4173
fsm,1966,49.39851
fsm,1967,49.58962
fsm,1968,49.93816
fsm,1969,50.30363
fsm,1970,50.67733
fsm,1971,50.5191
fsm,1972,50.31392
fsm,1973,50.04323
fsm,1974,49.70149
fsm,1975,49.23592
fsm,1976,49.41743
fsm,1977,49.59007
fsm,1978,49.7395
fsm,1979,49.8925
fsm,1980,50.05889
fsm,1981,50.3307
fsm,1982,50.53997
fsm,1983,50.75884
fsm,1984,51.07451
fsm,1985,51.49986
fsm,1986,51.59644
fsm,1987,51.8688
fsm,1988,52.21369
fsm,1989,52.50811
fsm,1990,52.70451
fsm,1991,52.75222
fsm,1992,52.69844
fsm,1993,52.6958
fsm,1994,52.85756
fsm,1995,53.22464
fsm,1996,53.72954
fsm,1997,54.33063
fsm,1998,55.05643
fsm,1999,55.83111
fsm,2000,56.60495
fsm,2001,56.6775
fsm,2002,56.79094
fsm,2003,56.93271
fsm,2004,57.09631
fsm,2005,57.31665
fsm,2006,58.14353
fsm,2007,58.86853
fsm,2008,59.55016
fsm,2009,60.21423
fsm,2010,60.85249
fsm,2011,61.40723
fsm,2012,62.03203
fsm,2013,62.65492
fsm,2014,63.17472
fsm,2015,63.54706
fsm,2016,63.88197
fsm,2017,64.05563
fsm,2018,64.12007
fsm,2019,64.15701
fsm,2020,64.2012
gab,1960,61.5287
gab,1961,61.27839
gab,1962,61.08814
gab,1963,60.9348
gab,1964,60.80266
gab,1965,60.67975
gab,1966,60.44826
gab,1967,60.27031
gab,1968,60.12755
gab,1969,60.00673
gab,1970,59.90021
gab,1971,59.27684
gab,1972,58.7372
gab,1973,58.25847
gab,1974,57.82332
gab,1975,57.42237
gab,1976,56.94255
gab,1977,56.51377
gab,1978,56.13241
gab,1979,55.79761
gab,1980,55.50589
gab,1981,55.10588
gab,1982,54.77017
gab,1983,54.48951
gab,1984,54.24941
gab,1985,54.04078
gab,1986,53.75231
gab,1987,53.52205
gab,1988,53.33794
gab,1989,53.1876
gab,1990,53.06865
gab,1991,52.8988
gab,1992,52.77895
gab,1993,52.7119
gab,1994,52.70748
gab,1995,52.77023
gab,1996,52.81738
gab,1997,52.93909
gab,1998,53.12286
gab,1999,53.35787
gab,2000,53.63802
gab,2001,53.96136
gab,2002,54.32941
gab,2003,54.72693
gab,2004,55.13549
gab,2005,55.53933
gab,2006,56.02835
gab,2007,56.49549
gab,2008,56.92378
gab,2009,57.30825
gab,2010,57.64627
gab,2011,58.03426
gab,2012,58.39634
gab,2013,58.70147
gab,2014,58.94356
gab,2015,59.13749
gab,2016,58.9267
gab,2017,58.73608
gab,2018,58.57203
gab,2019,58.45566
gab,2020,58.40417
gbr,1960,64.17603
gbr,1961,63.89868
gbr,1962,63.74121
gbr,1963,63.64115
gbr,1964,63.49969
gbr,1965,63.27408
gbr,1966,62.86982
gbr,1967,62.48396
gbr,1968,62.10703
gbr,1969,61.75835
gbr,1970,61.46134
gbr,1971,61.21529
gbr,1972,61.01879
gbr,1973,60.8985
gbr,1974,60.88099
gbr,1975,60.96991
gbr,1976,61.103
gbr,1977,61.31724
gbr,1978,61.61185
gbr,1979,61.97092
gbr,1980,62.36982
gbr,1981,62.71341
gbr,1982,63.08497
gbr,1983,63.44344
gbr,1984,63.74168
gbr,1985,63.95102
gbr,1986,63.94971
gbr,1987,63.90522
gbr,1988,63.81773
gbr,1989,63.70302
gbr,1990,63.58076
gbr,1991,63.46354
gbr,1992,63.34637
gbr,1993,63.24208
gbr,1994,63.17664
gbr,1995,63.16543
gbr,1996,63.22575
gbr,1997,63.34094
gbr,1998,63.49724
gbr,1999,63.67597
gbr,2000,63.86589
gbr,2001,64.05887
gbr,2002,64.27919
gbr,2003,64.50632
gbr,2004,64.71753
gbr,2005,64.89362
gbr,2006,65.01858
gbr,2007,65.11703
gbr,2008,65.17083
gbr,2009,65.16741
gbr,2010,65.10097
gbr,2011,64.83964
gbr,2012,64.56739
gbr,2013,64.28486
gbr,2014,64.00695
gbr,2015,63.75067
gbr,2016,63.55314
gbr,2017,63.39226
gbr,2018,63.25882
gbr,2019,63.13931
gbr,2020,63.01915
geo,1960,64.16446
geo,1961,63.78722
geo,1962,63.40773
geo,1963,63.05748
geo,1964,62.77021
geo,1965,62.56766
geo,1966,62.37979
geo,1967,62.29197
geo,1968,62.30271
geo,1969,62.39547
geo,1970,62.56016
geo,1971,62.83246
geo,1972,63.12163
geo,1973,63.42363
geo,1974,63.72707
geo,1975,64.01712
geo,1976,64.19942
geo,1977,64.37195
geo,1978,64.54509
geo,1979,64.72665
geo,1980,64.91072
geo,1981,65.11475
geo,1982,65.32512
geo,1983,65.50638
geo,1984,65.62882
geo,1985,65.67677
geo,1986,65.60776
geo,1987,65.51253
geo,1988,65.3783
geo,1989,65.21001
geo,1990,65.05013
geo,1991,64.89767
geo,1992,64.79639
geo,1993,64.8349
geo,1994,65.08419
geo,1995,65.52976
geo,1996,65.42417
geo,1997,65.49591
geo,1998,65.69153
geo,1999,65.91749
geo,2000,66.07674
geo,2001,66.05603
geo,2002,66.02471
geo,2003,65.98759
geo,2004,65.99811
geo,2005,66.08795
geo,2006,66.2393
geo,2007,66.48346
geo,2008,66.7522
geo,2009,66.9537
geo,2010,67.02639
geo,2011,66.91962
geo,2012,66.7269
geo,2013,66.44499
geo,2014,66.08241
geo,2015,65.65235
geo,2016,65.16676
geo,2017,64.65299
geo,2018,64.12619
geo,2019,63.61367
geo,2020,63.13783
gha,1960,53.74141
gha,1961,53.52004
gha,1962,53.4704
gha,1963,53.50048
gha,1964,53.49328
gha,1965,53.40798
gha,1966,52.91509
gha,1967,52.4177
gha,1968,51.94501
gha,1969,51.5487
gha,1970,51.25218
gha,1971,50.95932
gha,1972,50.7673
gha,1973,50.66964
gha,1974,50.65844
gha,1975,50.72922
gha,1976,50.56434
gha,1977,50.50286
gha,1978,50.52732
gha,1979,50.60671
gha,1980,50.71546
gha,1981,51.01344
gha,1982,51.33571
gha,1983,51.671
gha,1984,52.01384
gha,1985,52.35736
gha,1986,52.51738
gha,1987,52.69886
gha,1988,52.8933
gha,1989,53.09539
gha,1990,53.30358
gha,1991,53.40484
gha,1992,53.55278
gha,1993,53.72967
gha,1994,53.91752
gha,1995,54.11044
gha,1996,54.23182
gha,1997,54.35223
gha,1998,54.49305
gha,1999,54.68306
gha,2000,54.93092
gha,2001,55.15765
gha,2002,55.46166
gha,2003,55.81229
gha,2004,56.16633
gha,2005,56.49982
gha,2006,56.81105
gha,2007,57.10199
gha,2008,57.38003
gha,2009,57.65966
gha,2010,57.94415
gha,2011,58.0983
gha,2012,58.26186
gha,2013,58.43607
gha,2014,58.62221
gha,2015,58.82046
gha,2016,58.95852
gha,2017,59.13519
gha,2018,59.33109
gha,2019,59.52379
gha,2020,59.70347
gin,1960,56.37343
gin,1961,56.10904
gin,1962,55.81073
gin,1963,55.5438
gin,1964,55.41686
gin,1965,55.47179
gin,1966,55.30308
gin,1967,55.33025
gin,1968,55.49648
gin,1969,55.71598
gin,1970,55.94013
gin,1971,55.82555
gin,1972,55.76498
gin,1973,55.74403
gin,1974,55.7566
gin,1975,55.7957
gin,1976,55.51678
gin,1977,55.30119
gin,1978,55.13082
gin,1979,54.98872
gin,1980,54.86555
gin,1981,54.57338
gin,1982,54.347
gin,1983,54.16886
gin,1984,54.02381
gin,1985,53.9023
gin,1986,53.60145
gin,1987,53.36584
gin,1988,53.18308
gin,1989,53.04913
gin,1990,52.96288
gin,1991,52.65019
gin,1992,52.42767
gin,1993,52.27843
gin,1994,52.18736
gin,1995,52.14717
gin,1996,51.97428
gin,1997,51.88304
gin,1998,51.86271
gin,1999,51.9082
gin,2000,52.01802
gin,2001,51.87555
gin,2002,51.81592
gin,2003,51.83151
gin,2004,51.90736
gin,2005,52.02815
gin,2006,52.08989
gin,2007,52.19083
gin,2008,52.32591
gin,2009,52.495
gin,2010,52.69828
gin,2011,52.85141
gin,2012,53.04464
gin,2013,53.26411
gin,2014,53.48649
gin,2015,53.69601
gin,2016,53.95199
gin,2017,54.21152
gin,2018,54.47542
gin,2019,54.74982
gin,2020,55.03537
gmb,1960,55.22491
gmb,1961,55.07488
gmb,1962,55.07745
gmb,1963,55.17464
gmb,1964,55.29815
gmb,1965,55.4052
gmb,1966,55.20729
gmb,1967,55.06702
gmb,1968,54.96752
gmb,1969,54.91479
gmb,1970,54.91577
gmb,1971,54.62563
gmb,1972,54.46613
gmb,1973,54.3804
gmb,1974,54.31369
gmb,1975,54.24744
gmb,1976,53.98417
gmb,1977,53.76779
gmb,1978,53.59869
gmb,1979,53.50817
gmb,1980,53.50721
gmb,1981,53.26832
gmb,1982,53.20049
gmb,1983,53.2181
gmb,1984,53.21624
gmb,1985,53.13783
gmb,1986,53.2862
gmb,1987,53.43796
gmb,1988,53.56799
gmb,1989,53.72463
gmb,1990,53.93807
gmb,1991,53.32918
gmb,1992,52.84391
gmb,1993,52.45
gmb,1994,52.11299
gmb,1995,51.82308
gmb,1996,51.4386
gmb,1997,51.16975
gmb,1998,50.99031
gmb,1999,50.88812
gmb,2000,50.86123
gmb,2001,50.93614
gmb,2002,51.06655
gmb,2003,51.24494
gmb,2004,51.47601
gmb,2005,51.75702
gmb,2006,51.90459
gmb,2007,52.11821
gmb,2008,52.37897
gmb,2009,52.65408
gmb,2010,52.91864
gmb,2011,53.00926
gmb,2012,53.12846
gmb,2013,53.26642
gmb,2014,53.41814
gmb,2015,53.58081
gmb,2016,53.63898
gmb,2017,53.73202
gmb,2018,53.85981
gmb,2019,54.02626
gmb,2020,54.23003
gnb,1960,56.40309
gnb,1961,56.24891
gnb,1962,56.00846
gnb,1963,55.76797
gnb,1964,55.66881
gnb,1965,55.7524
gnb,1966,55.66064
gnb,1967,55.77161
gnb,1968,55.99933
gnb,1969,56.21794
gnb,1970,56.36724
gnb,1971,56.23174
gnb,1972,56.08559
gnb,1973,55.93047
gnb,1974,55.78825
gnb,1975,55.67204
gnb,1976,55.2546
gnb,1977,54.89132
gnb,1978,54.55357
gnb,1979,54.21197
gnb,1980,53.8456
gnb,1981,53.36439
gnb,1982,52.88934
gnb,1983,52.44807
gnb,1984,52.09185
gnb,1985,51.84621
gnb,1986,51.46606
gnb,1987,51.2715
gnb,1988,51.20831
gnb,1989,51.20961
gnb,1990,51.23876
gnb,1991,51.20522
gnb,1992,51.2051
gnb,1993,51.26324
gnb,1994,51.41972
gnb,1995,51.68438
gnb,1996,51.68797
gnb,1997,51.82423
gnb,1998,52.04762
gnb,1999,52.29934
gnb,2000,52.55529
gnb,2001,52.7965
gnb,2002,53.0729
gnb,2003,53.38294
gnb,2004,53.72046
gnb,2005,54.07064
gnb,2006,54.2554
gnb,2007,54.45193
gnb,2008,54.64887
gnb,2009,54.83787
gnb,2010,55.01399
gnb,2011,55.06838
gnb,2012,55.15173
gnb,2013,55.245
gnb,2014,55.33256
gnb,2015,55.41275
gnb,2016,55.41457
gnb,2017,55.43635
gnb,2018,55.49033
gnb,2019,55.59674
gnb,2020,55.76349
gnq,1960,56.97248
gnq,1961,56.68501
gnq,1962,56.36846
gnq,1963,56.08206
gnq,1964,55.90578
gnq,1965,55.8649
gnq,1966,55.65333
gnq,1967,55.55774
gnq,1968,55.56991
gnq,1969,55.72735
gnq,1970,56.09597
gnq,1971,55.88574
gnq,1972,55.91345
gnq,1973,56.13393
gnq,1974,56.39571
gnq,1975,56.56797
gnq,1976,56.73696
gnq,1977,56.78727
gnq,1978,56.72642
gnq,1979,56.56928
gnq,1980,56.24643
gnq,1981,55.91089
gnq,1982,55.63278
gnq,1983,55.34326
gnq,1984,55.05145
gnq,1985,54.82578
gnq,1986,54.17874
gnq,1987,53.71905
gnq,1988,53.39293
gnq,1989,53.12474
gnq,1990,52.87875
gnq,1991,52.76195
gnq,1992,52.60041
gnq,1993,52.47004
gnq,1994,52.46862
gnq,1995,52.61791
gnq,1996,52.81838
gnq,1997,53.14406
gnq,1998,53.51343
gnq,1999,53.84558
gnq,2000,54.11044
gnq,2001,54.25064
gnq,2002,54.40669
gnq,2003,54.53066
gnq,2004,54.60729
gnq,2005,54.64874
gnq,2006,54.73247
gnq,2007,54.82131
gnq,2008,54.88993
gnq,2009,54.96369
gnq,2010,55.06451
gnq,2011,55.12567
gnq,2012,55.26559
gnq,2013,55.42656
gnq,2014,55.58185
gnq,2015,55.73864
gnq,2016,55.73324
gnq,2017,55.81729
gnq,2018,55.94832
gnq,2019,56.11275
gnq,2020,56.31404
grc,1960,66.04946
grc,1961,65.80544
grc,1962,65.80298
grc,1963,65.93735
grc,1964,66.01771
grc,1965,65.94824
grc,1966,65.76314
grc,1967,65.37307
grc,1968,64.85094
grc,1969,64.32132
grc,1970,63.84291
grc,1971,63.64591
grc,1972,63.58022
grc,1973,63.59972
grc,1974,63.61053
grc,1975,63.55959
grc,1976,63.61065
grc,1977,63.57072
grc,1978,63.49952
grc,1979,63.48862
grc,1980,63.57902
grc,1981,63.59762
grc,1982,63.74427
grc,1983,63.97253
grc,1984,64.22277
grc,1985,64.47538
grc,1986,64.75368
grc,1987,65.04723
grc,1988,65.33762
grc,1989,65.60737
grc,1990,65.83914
grc,1991,66.25888
grc,1992,66.60441
grc,1993,66.89245
grc,1994,67.14806
grc,1995,67.37579
grc,1996,67.38301
grc,1997,67.41514
grc,1998,67.43692
grc,1999,67.40326
grc,2000,67.29884
grc,2001,67.03556
grc,2002,66.74332
