geo,time,tm_tax_tcom_ip_zs
fra,2015,19.38812
fra,2016,18.67354
fra,2017,18.64967
fra,2018,17.85365
fra,2019,18.68754
fra,2020,5.64958
gab,1995,73.23029
gab,1998,71.4004
gab,2000,70.92244
gab,2001,68.35522
gab,2002,69.16764
gab,2003,69.31394
gab,2004,69.31394
gab,2005,70.95168
gab,2007,61.41367
gab,2008,61.27334
gab,2009,61.22823
gab,2010,59.58727
gab,2011,60.10301
gab,2012,61.18243
gab,2013,60.70667
gab,2015,49.69549
gab,2016,58.37067
gab,2019,56.80963
gbr,2000,16.90665
gbr,2001,20.3418
gbr,2002,22.34915
gbr,2003,22.98596
gbr,2004,18.44904
gbr,2005,17.11406
gbr,2006,20.35689
gbr,2007,20.36369
gbr,2008,17.95285
gbr,2009,17.61834
gbr,2010,18.52412
gbr,2011,17.38857
gbr,2012,17.39469
gbr,2013,18.01511
gbr,2014,20.54765
gbr,2015,21.10145
gbr,2016,21.07922
gbr,2017,20.57237
gbr,2018,18.25743
gbr,2019,17.73499
gbr,2020,6.01635
geo,1999,0
geo,2001,0
geo,2002,19.65786
geo,2003,22.37443
geo,2004,23.32155
geo,2005,23.51813
geo,2006,18.0667
geo,2007,0.85282
geo,2008,1.15981
geo,2009,0.79098
geo,2010,1.03455
geo,2011,0.38905
geo,2012,0.64618
geo,2013,0.36904
geo,2015,0.09958
geo,2016,0.14253
geo,2020,0
gha,1993,65.66524
gha,2000,71.35405
gha,2001,72.11801
gha,2002,72.11801
gha,2003,72.11801
gha,2007,67.29715
gha,2008,67.27721
gha,2009,67.44692
gha,2010,70.74767
gha,2013,70.83839
gha,2016,47.68398
gha,2017,50.47264
gha,2018,54.95596
gha,2019,54.99354
gha,2020,53.38216
gin,1998,0
gin,2004,0
gin,2005,72.73788
gin,2008,62.5052
gin,2009,63.12186
gin,2010,63.08781
gin,2012,63.12942
gin,2017,63.16102
gin,2018,65.23624
gin,2019,60.04634
gin,2020,61.72264
gmb,2003,67.73639
gmb,2007,81.43441
gmb,2008,80.71243
gmb,2009,81.37811
gmb,2010,72.79137
gmb,2011,71.40093
gmb,2012,71.40093
gmb,2013,72.97412
gmb,2018,67.98742
gmb,2020,61.96661
gnb,2001,57.75194
gnb,2002,57.75194
gnb,2003,58.90208
gnb,2004,60.47157
gnb,2005,60.02522
gnb,2006,37.97571
gnb,2007,63.93939
gnb,2008,48.3165
gnb,2009,51.83673
gnb,2010,56.56475
gnb,2011,53.43581
gnb,2012,53.77551
gnb,2013,62.38426
gnb,2014,57.30111
gnb,2017,64.7343
gnb,2018,63.58754
gnb,2019,55.39823
gnb,2020,55.7466
gnq,1998,59.11458
gnq,2001,60.18711
gnq,2002,62.47563
gnq,2005,66.18076
gnq,2007,67.66542
grc,1988,15.13533
grc,1989,15.71462
grc,1990,20.88422
grc,1991,21.1868
grc,1992,20.77558
grc,1993,17.21824
grc,1994,17.74051
grc,1995,24.90896
grc,1996,31.28151
grc,1997,28.44493
grc,1998,22.96523
grc,1999,18.91264
grc,2000,18.55474
grc,2001,21.59943
grc,2002,21.35761
grc,2003,21.93359
grc,2004,18.66892
grc,2005,17.18664
grc,2006,20.97429
grc,2007,20.77506
grc,2008,17.29213
grc,2009,16.56008
grc,2010,18.11398
grc,2011,16.5732
grc,2012,17.05898
grc,2013,16.65655
grc,2014,19.09314
grc,2015,19.38812
grc,2016,18.67354
grc,2017,18.64967
grc,2018,17.85365
grc,2019,18.68754
grc,2020,5.64958
grd,1996,61.49312
grd,1999,56.34666
grd,2000,56.49814
grd,2001,55.07525
grd,2002,55.51331
grd,2003,54.27831
grd,2006,42.64999
grd,2007,47.13952
grd,2008,48.52165
grd,2010,35.67116
grd,2011,51.45961
grd,2012,42.83747
grd,2013,51.68776
grd,2015,63.4434
grd,2016,55.59647
grd,2019,49.28616
gtm,1995,33.94913
gtm,1997,35.64155
gtm,1998,33.62633
gtm,1999,8.75854
gtm,2000,6.86087
gtm,2001,5.88951
gtm,2002,5.33854
gtm,2003,5.31573
gtm,2004,3.6316
gtm,2005,4.82315
gtm,2006,5.2066
gtm,2007,3.5173
gtm,2008,20.84135
gtm,2009,25.49486
gtm,2010,21.36078
gtm,2011,25.24272
gtm,2012,3.04195
gtm,2013,25.79722
gtm,2014,23.07217
gtm,2015,22.48539
gtm,2020,1.7877
guy,1996,59.53266
guy,1999,52.07439
guy,2000,50.59275
guy,2001,50.15924
guy,2002,52.25322
guy,2003,52.10055
guy,2006,45.85846
guy,2007,60.00983
guy,2008,49.46075
guy,2009,57.5592
guy,2010,49.54811
guy,2011,48.68643
guy,2012,41.57381
guy,2013,43.53217
guy,2015,53.29263
guy,2016,53.00908
guy,2017,50.61309
guy,2018,45.76483
guy,2019,52.08855
guy,2020,46.66347
hkg,1988,0
hkg,1996,0
hkg,1997,0
hkg,1998,0
hkg,1999,0
hkg,2000,0
hkg,2001,0
hkg,2002,0
hkg,2003,0
hkg,2004,0
hkg,2005,0
hkg,2006,0
hkg,2007,0
hkg,2008,0
hkg,2009,0
hkg,2010,0
hkg,2011,0
hkg,2012,0
hkg,2013,0
hkg,2014,0
hkg,2015,0
hkg,2016,0
hkg,2017,0
hkg,2018,0
hkg,2019,0
hkg,2020,0
hnd,1995,36.88903
hnd,1996,10.09603
hnd,1997,33.60064
hnd,1998,36.10965
hnd,1999,37.23509
hnd,2000,37.46367
hnd,2001,9.59865
hnd,2002,0.96445
hnd,2003,0.9084
hnd,2004,0.75758
hnd,2005,1.26862
hnd,2006,1.43923
hnd,2007,2.38864
hnd,2008,27.61046
hnd,2009,3.89049
hnd,2010,4.35632
hnd,2011,4.21713
hnd,2012,3.44477
hnd,2013,3.4749
hnd,2015,29.64016
hnd,2018,2.45116
hnd,2020,2.21203
hrv,1988,15.13533
hrv,1989,15.71462
hrv,1990,20.88422
hrv,1991,21.1868
hrv,1992,20.77558
hrv,1993,17.21824
hrv,1994,17.74051
hrv,1995,24.90896
hrv,1996,31.28151
hrv,1997,28.44493
hrv,1998,22.96523
hrv,1999,18.91264
hrv,2000,18.55474
hrv,2001,21.59943
hrv,2002,21.35761
hrv,2003,21.93359
hrv,2004,18.66892
hrv,2005,17.18664
hrv,2006,20.97429
hrv,2007,20.77506
hrv,2008,17.29213
hrv,2009,16.56008
hrv,2010,18.11398
hrv,2011,16.5732
hrv,2012,17.05898
hrv,2013,16.65655
hrv,2014,19.09314
hrv,2015,19.38812
hrv,2016,18.67354
hrv,2017,18.64967
hrv,2018,17.85365
hrv,2019,18.68754
hrv,2020,5.64958
hti,2001,0
hti,2002,0.92664
hti,2007,13.83423
hti,2008,13.71217
hti,2009,15.12507
hti,2010,30.50688
hti,2011,36.51537
hti,2012,0.16051
hti,2013,37.79437
hti,2014,36.51814
hti,2015,39.51332
hti,2016,39.63783
hti,2020,31.10236
hun,1988,15.13533
hun,1989,15.71462
hun,1990,20.88422
hun,1991,21.1868
hun,1992,20.77558
hun,1993,17.21824
hun,1994,17.74051
hun,1995,24.90896
hun,1996,31.28151
hun,1997,28.44493
hun,1998,22.96523
hun,1999,18.91264
hun,2000,18.55474
hun,2001,21.59943
hun,2002,21.35761
hun,2003,21.93359
hun,2004,18.66892
hun,2005,17.18664
hun,2006,20.97429
hun,2007,20.77506
hun,2008,17.29213
hun,2009,16.56008
hun,2010,18.11398
hun,2011,16.5732
hun,2012,17.05898
hun,2013,16.65655
hun,2014,19.09314
hun,2015,19.38812
hun,2016,18.67354
hun,2017,18.64967
hun,2018,17.85365
hun,2019,18.68754
hun,2020,5.64958
idn,1989,45.96503
idn,1990,45.11861
idn,1993,44.99149
idn,1995,33.6293
idn,1996,25.27156
idn,1997,47.34266
idn,1998,4.67096
idn,1999,25.8067
idn,2000,4.57586
idn,2001,2.58945
idn,2002,2.86639
idn,2003,2.11256
idn,2004,2.86545
idn,2005,2.89128
idn,2006,2.82102
idn,2007,4.60647
idn,2008,3.68121
idn,2009,4.3114
idn,2010,4.14204
idn,2011,4.27599
idn,2012,4.11768
idn,2013,5.02196
idn,2016,8.9716
idn,2017,10.87695
idn,2018,10.52943
idn,2019,11.18996
idn,2020,11.25101
ind,1990,89.89928
ind,1992,79.11464
ind,1996,73.13982
ind,1997,73.65854
ind,1999,73.73318
ind,2000,87.57787
ind,2001,82.77191
ind,2002,77.11002
ind,2003,78.63474
ind,2004,78.76026
ind,2005,52.05552
ind,2006,41.70282
ind,2007,51.15042
ind,2008,45.00702
ind,2009,36.14518
ind,2010,32.03392
ind,2011,36.41387
ind,2012,37.34824
ind,2013,37.2926
ind,2015,33.65427
ind,2016,38.94114
ind,2017,39.51456
ind,2018,39.27744
ind,2019,43.89576
ind,2020,35.99563
irl,1988,15.13533
irl,1989,15.71462
irl,1990,20.88422
irl,1991,21.1868
irl,1992,20.77558
irl,1993,17.21824
irl,1994,17.74051
irl,1995,24.90896
irl,1996,31.28151
irl,1997,28.44493
irl,1998,22.96523
irl,1999,18.91264
irl,2000,18.55474
irl,2001,21.59943
irl,2002,21.35761
irl,2003,21.93359
irl,2004,18.66892
irl,2005,17.18664
irl,2006,20.97429
irl,2007,20.77506
irl,2008,17.29213
irl,2009,16.56008
irl,2010,18.11398
irl,2011,16.5732
irl,2012,17.05898
irl,2013,16.65655
irl,2014,19.09314
irl,2015,19.38812
irl,2016,18.67354
irl,2017,18.64967
irl,2018,17.85365
irl,2019,18.68754
irl,2020,5.64958
irn,2000,40.45618
irn,2003,24.53907
irn,2004,26.65772
irn,2007,45.46109
irn,2008,42.83015
irn,2011,43.10036
irn,2019,22.2126
irn,2020,18.44515
isl,1993,14.36959
isl,1996,19.33828
isl,1998,22.5924
isl,1999,22.42324
isl,2000,22.73537
isl,2001,22.13373
isl,2003,27.50731
isl,2004,25.54888
isl,2005,26.00391
isl,2006,16.38317
isl,2007,18.02379
isl,2008,16.50549
isl,2009,13.40009
isl,2010,12.70296
isl,2011,12.55464
isl,2012,13.67469
isl,2013,13.74172
isl,2014,13.38161
isl,2015,12.69756
isl,2016,13.34904
isl,2017,13.09431
isl,2019,10.20968
isr,1993,13.87269
isr,1999,21.25205
isr,2000,24.63079
isr,2001,24.37993
isr,2002,23.03565
isr,2003,20.80244
isr,2004,8.85144
isr,2005,16.5027
isr,2006,17.71814
isr,2007,16.52459
isr,2008,15.52405
isr,2009,18.95956
isr,2011,17.77821
isr,2012,8.31439
isr,2013,11.21067
isr,2014,10.56968
isr,2015,12.3899
isr,2016,12.00896
isr,2017,11.82731
ita,1988,15.13533
ita,1989,15.71462
ita,1990,20.88422
ita,1991,21.1868
ita,1992,20.77558
ita,1993,17.21824
ita,1994,17.74051
ita,1995,24.90896
ita,1996,31.28151
ita,1997,28.44493
ita,1998,22.96523
ita,1999,18.91264
ita,2000,18.55474
ita,2001,21.59943
ita,2002,21.35761
ita,2003,21.93359
ita,2004,18.66892
ita,2005,17.18664
ita,2006,20.97429
ita,2007,20.77506
ita,2008,17.29213
ita,2009,16.56008
ita,2010,18.11398
ita,2011,16.5732
ita,2012,17.05898
ita,2013,16.65655
ita,2014,19.09314
ita,2015,19.38812
ita,2016,18.67354
ita,2017,18.64967
ita,2018,17.85365
ita,2019,18.68754
ita,2020,5.64958
jam,1996,49.33856
jam,1999,46.1889
jam,2000,45.83115
jam,2001,44.26625
jam,2002,53.07775
jam,2003,53.12113
jam,2004,50.90972
jam,2006,49.9311
jam,2007,52.50467
jam,2010,51.17194
jam,2011,50.96832
jam,2012,45.72197
jam,2013,43.82264
jam,2015,57.14491
jam,2016,59.20428
jam,2020,51.50351
jor,2000,62.88416
jor,2001,47.78574
jor,2002,49.50495
jor,2003,49.77912
jor,2004,48.63233
jor,2005,38.72386
jor,2006,36.04669
jor,2007,38.87399
jor,2008,37.39582
jor,2009,34.05103
jor,2010,45.80153
jor,2011,45.23084
jor,2012,45.26825
jor,2013,45.14943
jor,2014,21.56107
jor,2015,21.37925
jor,2016,20.40995
jor,2017,20.00744
jor,2020,21.2069
jpn,1988,19.92692
jpn,1989,19.82393
jpn,1990,20.70909
jpn,1991,21.09525
jpn,1992,21.82608
jpn,1993,21.10551
jpn,1994,21.55904
jpn,1995,25.32895
jpn,1996,27.00101
jpn,1997,24.32491
jpn,1998,22.74358
jpn,1999,23.80952
jpn,2000,22.87207
jpn,2001,22.77237
jpn,2002,23.75642
jpn,2003,23.98119
jpn,2004,24.32842
jpn,2005,24.16673
jpn,2006,25.5092
jpn,2007,25.20298
jpn,2008,25.0102
jpn,2009,25.47043
jpn,2010,24.60505
jpn,2011,27.12906
jpn,2012,25.7997
jpn,2013,18.9545
jpn,2014,27.63286
jpn,2015,26.11097
jpn,2016,27.16157
jpn,2017,30.72602
jpn,2018,29.71416
jpn,2019,26.61177
jpn,2020,25.47803
kaz,2004,0
kaz,2008,23.84755
kaz,2010,22.37655
kaz,2011,22.61592
kaz,2012,11.49796
kaz,2013,23.89189
kaz,2014,14.58964
kaz,2015,15.22128
kaz,2016,4.70366
kaz,2017,3.77014
kaz,2018,1.04745
kaz,2019,2.584
kaz,2020,0.82098
ken,1994,72.36467
ken,1999,36.69609
ken,2000,32.42388
ken,2001,40.75766
ken,2002,40.77869
ken,2004,38.82214
ken,2005,43.71869
ken,2006,43.76164
ken,2007,43.97441
ken,2008,44.78135
ken,2009,45.85821
ken,2010,47.94851
ken,2011,47.40145
ken,2012,49.86496
ken,2013,48.72598
ken,2014,48.4988
ken,2015,46.90623
ken,2016,48.37237
ken,2018,58.85765
ken,2019,61.34761
ken,2020,57.45309
kgz,1995,0
kgz,2000,4.55026
kgz,2001,4.09613
kgz,2002,4.95269
kgz,2003,0.3619
kgz,2006,0.20014
kgz,2007,6.69908
kgz,2008,8.96869
kgz,2009,7.3924
kgz,2010,8.07825
kgz,2011,7.02937
kgz,2012,2.72855
kgz,2013,7.18706
kgz,2014,6.62403
kgz,2015,12.70197
kgz,2016,3.03964
kgz,2017,1.47893
kgz,2018,0.78269
kgz,2019,1.47964
kgz,2020,1.79188
khm,2001,41.125
khm,2002,41.5873
khm,2003,38.50425
khm,2005,23.07544
khm,2006,22.23169
khm,2007,36.87848
khm,2008,19.34487
khm,2010,15.08053
khm,2011,14.80228
khm,2012,16.98925
khm,2014,24.44303
khm,2016,17.67459
khm,2020,11.53811
kna,1996,57.22973
kna,1999,52.78155
kna,2000,43.21809
kna,2001,46.92329
kna,2002,45.89041
kna,2003,47.04957
kna,2006,40.71505
kna,2007,45.1876
kna,2008,41.55293
kna,2009,45.84584
kna,2010,46.95823
kna,2011,47.64185
kna,2012,42.42638
kna,2013,42.42638
kna,2014,46.01458
kna,2015,46.01458
kna,2016,46.01458
kna,2017,46.09961
kna,2018,38.04867
kna,2019,37.93496
kna,2020,34.7726
kor,1988,56.80887
kor,1989,19.58264
kor,1990,24.59278
kor,1992,23.17178
kor,1995,25.17136
kor,1996,27.46733
kor,1997,25.96685
kor,1998,29.53655
kor,1999,26.96253
kor,2000,28.46002
kor,2001,27.84026
kor,2002,29.2902
kor,2003,30.34329
kor,2004,28.50312
kor,2005,30.18512
kor,2006,29.07491
kor,2007,25.42474
kor,2008,31.58838
kor,2009,31.90171
kor,2010,32.61803
kor,2011,32.85232
kor,2012,31.68212
kor,2013,31.27846
kor,2014,22.58227
kor,2015,21.66957
kor,2016,33.14062
kor,2017,20.96731
kor,2018,19.27802
kor,2020,17.96984
kwt,2002,0.7725
kwt,2003,0.021
kwt,2004,0.021
kwt,2005,0.32393
kwt,2006,0.21776
kwt,2007,0.00426
kwt,2008,0.114
kwt,2009,0.09548
kwt,2010,0.00845
kwt,2011,0.00845
kwt,2012,0.12969
kwt,2013,0.32808
kwt,2014,0.13953
kwt,2015,0.06761
kwt,2016,0.06761
kwt,2017,0.17317
kwt,2018,0.32201
kwt,2019,0.32201
kwt,2020,0.11189
lao,2000,34.2
lao,2001,35.88517
lao,2004,28.98752
lao,2005,23.32362
lao,2006,20.14388
lao,2007,18.63919
lao,2008,34.28703
lao,2014,7.02888
lao,2015,7.44281
lao,2016,1.73643
lao,2017,1.79257
lao,2018,1.7966
lao,2019,3.10704
lao,2020,3.06448
lbn,1999,25.09047
lbn,2000,37.25713
lbn,2001,25.037
lbn,2002,25.32992
lbn,2004,24.67846
lbn,2005,24.42727
lbn,2006,21.10126
lbn,2007,25.03434
lbn,2014,24.69386
lbn,2015,25.59806
lbn,2016,25.59806
lbn,2017,24.50187
lbn,2018,26.25164
lbn,2019,26.10333
lbn,2020,25.05255
lbr,2012,14.99072
lbr,2013,30.71714
lbr,2014,30.48401
lbr,2018,7.66297
lbr,2020,64.91326
lby,1996,49.38133
lby,2002,41.62725
lby,2006,0
lby,2020,1.57303
lca,1996,55.17241
lca,1999,49.15254
lca,2000,48.36683
lca,2001,51.47059
lca,2002,52.76345
lca,2003,51.80445
lca,2005,54.21336
lca,2006,37.69924
lca,2007,42.15214
lca,2010,55.82942
lca,2011,57.0159
lca,2012,41.14256
lca,2013,44.86459
lca,2014,42.97082
lca,2015,40.14376
lca,2016,44.62025
lca,2019,41.83601
lca,2020,41.49755
lka,1990,55.12048
lka,1993,52.5196
lka,1994,53.47194
lka,1997,53.16306
lka,1998,45.46808
lka,2000,43.72959
lka,2001,41.51595
lka,2003,39.21977
lka,2004,40.96258
lka,2005,39.08983
lka,2006,38.08194
lka,2007,41.66421
lka,2008,41.72609
lka,2009,60.35833
lka,2010,44.78127
lka,2011,64.24641
lka,2012,46.25555
lka,2014,62.59508
lka,2015,37.09169
lka,2017,66.73374
lka,2018,48.78864
lka,2019,47.95893
lka,2020,52.40464
lso,2001,0.6
lso,2004,21.53846
lso,2005,23.57143
lso,2006,27.22513
lso,2007,21.69811
lso,2008,25.83333
lso,2009,28.85572
lso,2010,28
lso,2011,34.17722
lso,2012,17.6
lso,2013,2.07156
lso,2014,3.54191
lso,2015,4.72541
lso,2016,5.213
lso,2017,2.45098
lso,2018,11.21823
lso,2019,11.30285
lso,2020,11.28271
ltu,1988,15.13533
ltu,1989,15.71462
ltu,1990,20.88422
ltu,1991,21.1868
ltu,1992,20.77558
ltu,1993,17.21824
ltu,1994,17.74051
ltu,1995,24.90896
ltu,1996,31.28151
ltu,1997,28.44493
ltu,1998,22.96523
ltu,1999,18.91264
ltu,2000,18.55474
ltu,2001,21.59943
ltu,2002,21.35761
ltu,2003,21.93359
ltu,2004,18.66892
ltu,2005,17.18664
ltu,2006,20.97429
ltu,2007,20.77506
ltu,2008,17.29213
ltu,2009,16.56008
ltu,2010,18.11398
ltu,2011,16.5732
ltu,2012,17.05898
ltu,2013,16.65655
ltu,2014,19.09314
ltu,2015,19.38812
ltu,2016,18.67354
ltu,2017,18.64967
ltu,2018,17.85365
ltu,2019,18.68754
ltu,2020,5.64958
lux,1988,15.13533
lux,1989,15.71462
lux,1990,20.88422
lux,1991,21.1868
lux,1992,20.77558
lux,1993,17.21824
lux,1994,17.74051
lux,1995,24.90896
lux,1996,31.28151
lux,1997,28.44493
lux,1998,22.96523
lux,1999,18.91264
lux,2000,18.55474
lux,2001,21.59943
lux,2002,21.35761
lux,2003,21.93359
lux,2004,18.66892
lux,2005,17.18664
lux,2006,20.97429
lux,2007,20.77506
lux,2008,17.29213
lux,2009,16.56008
lux,2010,18.11398
lux,2011,16.5732
lux,2012,17.05898
lux,2013,16.65655
lux,2014,19.09314
lux,2015,19.38812
lux,2016,18.67354
lux,2017,18.64967
lux,2018,17.85365
lux,2019,18.68754
lux,2020,5.64958
lva,1988,15.13533
lva,1989,15.71462
lva,1990,20.88422
lva,1991,21.1868
lva,1992,20.77558
lva,1993,17.21824
lva,1994,17.74051
lva,1995,24.90896
lva,1996,31.28151
lva,1997,28.44493
lva,1998,22.96523
lva,1999,18.91264
lva,2000,18.55474
lva,2001,21.59943
lva,2002,21.35761
lva,2003,21.93359
lva,2004,18.66892
lva,2005,17.18664
lva,2006,20.97429
lva,2007,20.77506
lva,2008,17.29213
lva,2009,16.56008
lva,2010,18.11398
lva,2011,16.5732
lva,2012,17.05898
lva,2013,16.65655
lva,2014,19.09314
lva,2015,19.38812
lva,2016,18.67354
lva,2017,18.64967
lva,2018,17.85365
lva,2019,18.68754
lva,2020,5.64958
mac,1996,0
mac,1997,0
mac,1998,0
mac,1999,0
mac,2000,0
mac,2001,0
mac,2002,0
mac,2003,0
mac,2004,0
mac,2005,0
mac,2006,0
mac,2007,0
mac,2008,0
mac,2009,0
mac,2010,0
mac,2011,0
mac,2012,0
mac,2013,0
mac,2014,0
mac,2015,0
mac,2016,0
mac,2017,0
mac,2018,0
mac,2019,0
mac,2020,0
mar,1993,93.72356
mar,1997,57.31269
mar,2000,94.04303
mar,2001,93.4327
mar,2002,91.07496
mar,2003,88.25231
mar,2005,54.90886
mar,2006,48.70607
mar,2007,51.93999
mar,2008,51.47034
mar,2009,44.97852
mar,2010,63.28339
mar,2011,55.81288
mar,2012,34.70251
mar,2014,24.31651
mar,2015,23.60596
mar,2016,22.45532
mar,2017,21.96158
mar,2019,17.30485
mar,2020,17.31772
mda,1996,43.03473
mda,2000,1.20144
mda,2001,1.01827
mda,2003,0.23028
mda,2004,14.81503
mda,2005,14.13668
mda,2006,29.26301
mda,2007,7.15578
mda,2008,22.67856
mda,2009,5.4531
mda,2010,23.4835
mda,2011,5.66605
mda,2012,5.64516
mda,2013,23.41591
mda,2014,25.93884
mda,2015,28.40065
mda,2016,29.37126
mda,2020,6.37215
mdg,1995,2.35768
mdg,1996,1.42018
mdg,1997,1.3369
mdg,1998,1.3766
mdg,2000,1.20208
mdg,2001,1.20023
mdg,2002,1.29158
mdg,2003,2.31544
mdg,2004,2.29408
mdg,2005,49.19567
mdg,2006,56.53061
mdg,2007,56.7734
mdg,2008,56.41122
mdg,2009,50.32961
mdg,2010,52.213
mdg,2011,53.54362
mdg,2012,55.25308
mdg,2013,57.39204
mdg,2014,54.53339
mdg,2015,59.59302
mdg,2016,55.06403
mdg,2017,34.56397
mdg,2018,55.75988
mdg,2019,48.04884
mdg,2020,47.7327
mdv,2000,27.85402
mdv,2001,27.77458
mdv,2002,26.75578
mdv,2003,19.6802
mdv,2004,17.16941
mdv,2005,20.13025
mdv,2006,19.90421
mdv,2008,88.5173
mdv,2009,88.22782
mdv,2010,19.86163
mdv,2011,20.08076
mdv,2012,12.85645
mdv,2013,12.7276
mdv,2014,11.53633
mdv,2015,11.07926
mdv,2016,10.93057
mdv,2017,16.19145
mdv,2018,14.01052
mdv,2019,14.33934
mdv,2020,14.29558
mex,1991,24.92044
mex,1995,22.69389
mex,1996,25.93653
mex,1997,29.54929
mex,1998,28.67967
mex,1999,18.20416
mex,2000,47.12137
mex,2001,47.17282
mex,2002,36.61349
mex,2003,47.10548
mex,2004,25.59455
mex,2005,16.06503
mex,2006,16.02752
mex,2007,16.91023
mex,2008,18.64906
mex,2009,17.51911
mex,2010,22.87628
mex,2011,26.99759
mex,2012,26.69915
mex,2013,22.90359
mex,2014,13.31193
mex,2015,21.98239
mex,2016,25.43296
mex,2017,14.81057
mex,2018,11.50292
mkd,2001,32.59845
mkd,2002,40.81491
mkd,2004,44.14903
mkd,2005,38.03212
mkd,2006,31.98942
mkd,2007,42.56093
mkd,2008,35.03132
mkd,2009,33.16667
mkd,2010,31.90027
mkd,2011,30.76474
mkd,2012,30.00097
mkd,2013,41.41309
mkd,2014,33.97916
mkd,2015,28.42658
mkd,2016,23.25956
mkd,2017,33.47646
mkd,2018,30.97962
mkd,2019,31.73887
mkd,2020,24.15366
mli,1995,0.14524
mli,1996,38.75141
mli,1997,38.75141
mli,1998,38.75141
mli,1999,29.54298
mli,2001,45.11545
mli,2002,44.34673
mli,2003,49.62349
mli,2004,50.35701
mli,2005,51.04209
mli,2006,38.04985
mli,2007,43.02609
mli,2008,43.02609
mli,2009,45.95943
mli,2010,45.95943
mli,2011,45.90881
mli,2012,39.81366
mli,2013,39.90683
mli,2014,39.90683
mli,2015,39.59246
mli,2016,39.59246
mli,2017,60.55858
mli,2018,60.37344
mli,2019,52.48738
mli,2020,58.19853
mlt,1988,15.13533
mlt,1989,15.71462
mlt,1990,20.88422
mlt,1991,21.1868
mlt,1992,20.77558
mlt,1993,17.21824
mlt,1994,17.74051
mlt,1995,24.90896
mlt,1996,31.28151
mlt,1997,28.44493
mlt,1998,22.96523
mlt,1999,18.91264
mlt,2000,18.55474
mlt,2001,21.59943
mlt,2002,21.35761
mlt,2003,21.93359
mlt,2004,18.66892
mlt,2005,17.18664
mlt,2006,20.97429
mlt,2007,20.77506
mlt,2008,17.29213
mlt,2009,16.56008
mlt,2010,18.11398
mlt,2011,16.5732
mlt,2012,17.05898
mlt,2013,16.65655
mlt,2014,19.09314
mlt,2015,19.38812
mlt,2016,18.67354
mlt,2017,18.64967
mlt,2018,17.85365
mlt,2019,18.68754
mlt,2020,5.64958
mmr,1996,3.65464
mmr,1997,3.65464
mmr,1998,3.65464
mmr,1999,3.65464
mmr,2000,3.65464
mmr,2001,3.38078
mmr,2002,3.38078
mmr,2003,3.38078
mmr,2004,3.38078
mmr,2005,2.78874
mmr,2006,1.55222
mmr,2007,26.7035
mmr,2008,1.55222
mmr,2010,1.73039
mmr,2011,1.73039
mmr,2012,3.21133
mmr,2013,3.91678
mmr,2015,15.26278
mmr,2019,6.67448
mne,2007,40.25795
mne,2008,38.34381
mne,2009,32.7696
mne,2010,28.74498
mne,2011,29.08147
mne,2012,21.88579
mne,2013,23.31197
mne,2014,22.1905
mne,2015,22.35628
mne,2016,17.10906
mne,2017,18.81319
mne,2018,14.15024
mne,2019,15.06674
mne,2020,6.83172
mng,1999,0
mng,2000,0
mng,2001,0
mng,2002,0
mng,2003,0
mng,2004,0
mng,2005,0
mng,2006,0
mng,2007,2.67225
mng,2008,2.67225
mng,2009,0.51414
mng,2010,0.4699
mng,2011,1.91912
mng,2013,1.18803
mng,2015,2.14198
mng,2017,14.03859
mng,2018,8.0494
mng,2019,7.30051
mng,2020,7.30834
moz,2001,47.8278
moz,2002,55.51239
moz,2003,49.292
moz,2005,52.03172
moz,2006,45.50425
moz,2007,53.59258
moz,2008,46.67371
moz,2009,35.41391
moz,2010,32.20697
moz,2011,46.62091
moz,2012,32.20697
moz,2014,36.62176
moz,2016,34.87728
moz,2018,44.44444
moz,2020,44.4217
mrt,2001,45.03765
mrt,2006,43.27604
mrt,2007,38.03526
mrt,2008,35.01134
mrt,2009,38.17928
mrt,2010,37.98608
mrt,2011,41.00749
mrt,2014,37.27883
mrt,2015,37.27883
mrt,2018,42.09246
mrt,2019,42.09246
mrt,2020,54.85123
mus,1995,51.62504
mus,1996,48.24655
mus,1997,51.193
mus,1998,43.2971
mus,1999,44.54409
mus,2000,34.56994
mus,2001,37.64594
mus,2002,38.24388
mus,2004,36.67491
mus,2005,22.78935
mus,2006,15.31315
mus,2007,16.12125
mus,2008,28.92952
mus,2009,11.06396
mus,2010,11.8202
mus,2011,5.07593
mus,2012,0.23857
mus,2013,12.32706
mus,2014,11.09207
mus,2015,12.1027
mus,2016,11.95003
mus,2017,12.60962
mus,2018,3.00239
mus,2019,3.2233
mus,2020,3.05334
mwi,1994,65.2018
mwi,1996,57.60728
mwi,1997,68.71463
mwi,1998,28.61762
mwi,2000,47.2
mwi,2001,34.20911
mwi,2003,52.41206
mwi,2006,34.83029
mwi,2008,40.58577
mwi,2009,48.21333
mwi,2010,44.94477
mwi,2011,37.52656
mwi,2012,44.64075
mwi,2013,28.68884
mwi,2014,29.40331
mwi,2015,29.59513
mwi,2016,34.89362
mwi,2019,22.46154
mwi,2020,36.25033
mys,1988,46.97668
mys,1991,53.3222
mys,1993,31.17543
mys,1996,9.05735
mys,1997,7.96003
mys,1998,7.4066
mys,1999,6.51438
mys,2000,4.74782
mys,2001,6.0459
mys,2002,4.64795
mys,2003,5.78524
mys,2004,4.48598
