geo,time,sl_agr_empl_ma_zs
rou,2013,28.38
rou,2014,27.6
rou,2015,25.58
rou,2016,23.47
rou,2017,23.16
rou,2018,22.38
rou,2019,21.42
rus,1991,17.69
rus,1992,18.73
rus,1993,19.08
rus,1994,19.8
rus,1995,19.61
rus,1996,19.26
rus,1997,16.06
rus,1998,15.57
rus,1999,17.5
rus,2000,17.1
rus,2001,14.61
rus,2002,13.64
rus,2003,13.34
rus,2004,12.83
rus,2005,12.31
rus,2006,12.07
rus,2007,11
rus,2008,10.39
rus,2009,10.23
rus,2010,9.85
rus,2011,9.61
rus,2012,9.17
rus,2013,8.51
rus,2014,8.22
rus,2015,8.22
rus,2016,8.32
rus,2017,7.66
rus,2018,7.67
rus,2019,7.57
rwa,1991,83.91
rwa,1992,83.67
rwa,1993,83.58
rwa,1994,83.71
rwa,1995,83.67
rwa,1996,83.52
rwa,1997,83.34
rwa,1998,83.32
rwa,1999,83.23
rwa,2000,82.98
rwa,2001,82.61
rwa,2002,81.91
rwa,2003,81.02
rwa,2004,79.84
rwa,2005,78.47
rwa,2006,76.97
rwa,2007,75.36
rwa,2008,73.64
rwa,2009,72.13
rwa,2010,70.42
rwa,2011,68.68
rwa,2012,66.78
rwa,2013,62.5
rwa,2014,57.92
rwa,2015,56.63
rwa,2016,55.83
rwa,2017,55.09
rwa,2018,53.93
rwa,2019,53.01
sau,1991,8.79
sau,1992,8.57
sau,1993,8.35
sau,1994,8.14
sau,1995,7.94
sau,1996,7.75
sau,1997,7.55
sau,1998,7.33
sau,1999,7.12
sau,2000,6.71
sau,2001,6.83
sau,2002,5.26
sau,2003,5.07
sau,2004,4.89
sau,2005,4.72
sau,2006,4.55
sau,2007,4.88
sau,2008,4.93
sau,2009,4.62
sau,2010,4.75
sau,2011,4.88
sau,2012,4.98
sau,2013,5.08
sau,2014,6
sau,2015,6.97
sau,2016,5.76
sau,2017,4.09
sau,2018,2.83
sau,2019,2.72
sdn,1991,49.24
sdn,1992,48.98
sdn,1993,48.83
sdn,1994,48.67
sdn,1995,48.39
sdn,1996,48.04
sdn,1997,47.65
sdn,1998,47.42
sdn,1999,47.21
sdn,2000,46.78
sdn,2001,46.32
sdn,2002,45.79
sdn,2003,45.16
sdn,2004,44.72
sdn,2005,44.03
sdn,2006,43.15
sdn,2007,42.09
sdn,2008,41.22
sdn,2009,40.97
sdn,2010,40.79
sdn,2011,39.44
sdn,2012,38.23
sdn,2013,37.49
sdn,2014,36.84
sdn,2015,35.92
sdn,2016,35.02
sdn,2017,34.19
sdn,2018,33.84
sdn,2019,33.62
sen,1991,49.37
sen,1992,49.34
sen,1993,49.29
sen,1994,49.24
sen,1995,49.07
sen,1996,48.95
sen,1997,48.73
sen,1998,48.33
sen,1999,47.83
sen,2000,47.49
sen,2001,46.86
sen,2002,46.21
sen,2003,45.44
sen,2004,44.51
sen,2005,43.74
sen,2006,43.01
sen,2007,42.15
sen,2008,41.53
sen,2009,40.97
sen,2010,40.26
sen,2011,39.51
sen,2012,38.77
sen,2013,38.1
sen,2014,37.2
sen,2015,36.43
sen,2016,35.72
sen,2017,35.01
sen,2018,34.35
sen,2019,33.7
sgp,1991,0.38
sgp,1992,0.46
sgp,1993,0.36
sgp,1994,0.4
sgp,1995,0.32
sgp,1996,0.25
sgp,1997,0.24
sgp,1998,0.24
sgp,1999,0.23
sgp,2000,0.21
sgp,2001,0.21
sgp,2002,0.2
sgp,2003,0.19
sgp,2004,0.19
sgp,2005,0.18
sgp,2006,0.17
sgp,2007,0.17
sgp,2008,0.17
sgp,2009,0.16
sgp,2010,0.15
sgp,2011,0.15
sgp,2012,0.14
sgp,2013,0.14
sgp,2014,0.12
sgp,2015,0.11
sgp,2016,0.09
sgp,2017,0.09
sgp,2018,0.08
sgp,2019,0.05
slb,1991,49.36
slb,1992,48.93
slb,1993,48.92
slb,1994,48.1
slb,1995,47.81
slb,1996,47.48
slb,1997,47.9
slb,1998,47.28
slb,1999,47.39
slb,2000,49.22
slb,2001,48.63
slb,2002,50.81
slb,2003,51.15
slb,2004,50.38
slb,2005,48.3
slb,2006,47.06
slb,2007,46.38
slb,2008,44.61
slb,2009,45.26
slb,2010,44.65
slb,2011,42.49
slb,2012,41.55
slb,2013,40.8
slb,2014,40.26
slb,2015,39.51
slb,2016,38.97
slb,2017,38.32
slb,2018,37.51
slb,2019,36.93
sle,1991,67.55
sle,1992,67.87
sle,1993,67.73
sle,1994,67.67
sle,1995,67.84
sle,1996,67.65
sle,1997,67.78
sle,1998,67.56
sle,1999,67.6
sle,2000,67.2
sle,2001,67.65
sle,2002,66.56
sle,2003,66.06
sle,2004,65.83
sle,2005,65.95
sle,2006,65.99
sle,2007,65.68
sle,2008,65.41
sle,2009,65.18
sle,2010,64.45
sle,2011,63.76
sle,2012,62.2
sle,2013,60.53
sle,2014,59.45
sle,2015,60.35
sle,2016,59.44
sle,2017,58.93
sle,2018,58.26
sle,2019,57.52
slv,1991,40.24
slv,1992,39.7
slv,1993,40.17
slv,1994,39.7
slv,1995,38.66
slv,1996,38.06
slv,1997,37.93
slv,1998,37.21
slv,1999,33.88
slv,2000,33.94
slv,2001,33.84
slv,2002,31.65
slv,2003,28.53
slv,2004,30.07
slv,2005,30.72
slv,2006,29.06
slv,2007,28.26
slv,2008,28.73
slv,2009,32.7
slv,2010,31.96
slv,2011,32.43
slv,2012,32.58
slv,2013,30.84
slv,2014,29.69
slv,2015,28.46
slv,2016,29.45
slv,2017,29.17
slv,2018,26.3
slv,2019,25.63
som,1991,81.05
som,1992,81.2
som,1993,81.17
som,1994,81.47
som,1995,81.47
som,1996,81.41
som,1997,81.57
som,1998,81.6
som,1999,81.6
som,2000,81.59
som,2001,81.56
som,2002,81.48
som,2003,81.38
som,2004,81.28
som,2005,81.16
som,2006,81.07
som,2007,80.98
som,2008,80.86
som,2009,80.72
som,2010,80.56
som,2011,80.41
som,2012,80.32
som,2013,80.19
som,2014,80.03
som,2015,79.82
som,2016,79.64
som,2017,79.54
som,2018,79.36
som,2019,79.19
srb,1991,28.9
srb,1992,29.62
srb,1993,30.49
srb,1994,30.36
srb,1995,29.36
srb,1996,28.96
srb,1997,28.34
srb,1998,27.75
srb,1999,28.66
srb,2000,27.74
srb,2001,26.95
srb,2002,25.26
srb,2003,24.4
srb,2004,24
srb,2005,23.32
srb,2006,21.46
srb,2007,21.74
srb,2008,24.36
srb,2009,24.51
srb,2010,23.35
srb,2011,22.58
srb,2012,22.46
srb,2013,22.39
srb,2014,21.4
srb,2015,21.76
srb,2016,20.52
srb,2017,19.02
srb,2018,17.72
srb,2019,17.47
ssd,1991,54.6
ssd,1992,54.27
ssd,1993,53.92
ssd,1994,53.7
ssd,1995,53.43
ssd,1996,53.2
ssd,1997,52.89
ssd,1998,52.82
ssd,1999,52.83
ssd,2000,52.64
ssd,2001,52.36
ssd,2002,52.03
ssd,2003,51.61
ssd,2004,51.4
ssd,2005,51.03
ssd,2006,50.52
ssd,2007,49.92
ssd,2008,49.53
ssd,2009,49.82
ssd,2010,49.59
ssd,2011,49.29
ssd,2012,49.21
ssd,2013,47.88
ssd,2014,47.75
ssd,2015,48.79
ssd,2016,49.32
ssd,2017,49.3
ssd,2018,48.63
ssd,2019,48.24
stp,1991,38.95
stp,1992,38.9
stp,1993,38.83
stp,1994,38.67
stp,1995,38.51
stp,1996,38.33
stp,1997,38.15
stp,1998,37.82
stp,1999,37.45
stp,2000,37.19
stp,2001,36.26
stp,2002,35.82
stp,2003,34.92
stp,2004,35.11
stp,2005,33.74
stp,2006,32.75
stp,2007,32.25
stp,2008,31.27
stp,2009,30.73
stp,2010,29.91
stp,2011,29.25
stp,2012,28.67
stp,2013,27.93
stp,2014,27.11
stp,2015,26.51
stp,2016,25.88
stp,2017,25.3
stp,2018,24.81
stp,2019,24.32
sur,1991,5.01
sur,1992,4.98
sur,1993,5.67
sur,1994,8.24
sur,1995,9.19
sur,1996,8.13
sur,1997,6.63
sur,1998,6.99
sur,1999,7.73
sur,2000,8.03
sur,2001,8.6
sur,2002,9.23
sur,2003,9.72
sur,2004,10.33
sur,2005,10.32
sur,2006,10.29
sur,2007,10.29
sur,2008,10.18
sur,2009,10.01
sur,2010,9.84
sur,2011,9.65
sur,2012,9.52
sur,2013,9.36
sur,2014,9.38
sur,2015,9.52
sur,2016,10.21
sur,2017,10.17
sur,2018,10.05
sur,2019,10.11
svk,1991,13.07
svk,1992,12.73
svk,1993,12.8
svk,1994,12.61
svk,1995,11.45
svk,1996,10.93
svk,1997,11.41
svk,1998,10.18
svk,1999,9.32
svk,2000,9.14
svk,2001,8.36
svk,2002,8.51
svk,2003,7.88
svk,2004,6.98
svk,2005,6.44
svk,2006,5.95
svk,2007,5.75
svk,2008,5.35
svk,2009,4.81
svk,2010,4.42
svk,2011,4.4
svk,2012,4.49
svk,2013,4.64
svk,2014,4.95
svk,2015,4.67
svk,2016,4.09
svk,2017,3.82
svk,2018,3.2
svk,2019,3.98
svn,1991,11.29
svn,1992,11.21
svn,1993,11.13
svn,1994,11.96
svn,1995,10.22
svn,1996,10.75
svn,1997,11.82
svn,1998,11.86
svn,1999,10.75
svn,2000,9.53
svn,2001,10.15
svn,2002,9.65
svn,2003,8.54
svn,2004,9.81
svn,2005,9.13
svn,2006,9.89
svn,2007,9.62
svn,2008,8.76
svn,2009,9.23
svn,2010,9.07
svn,2011,9.16
svn,2012,8.85
svn,2013,8.76
svn,2014,9.63
svn,2015,7.05
svn,2016,5.76
svn,2017,6.2
svn,2018,5.93
svn,2019,4.97
swe,1991,5.51
swe,1992,5.45
swe,1993,5.41
swe,1994,5.27
swe,1995,5.12
swe,1996,4.67
swe,1997,4.69
swe,1998,4.45
swe,1999,4.36
swe,2000,4.27
swe,2001,3.94
swe,2002,3.7
swe,2003,3.89
swe,2004,3.8
swe,2005,3.47
swe,2006,3.34
swe,2007,3.43
swe,2008,3.25
swe,2009,3.27
swe,2010,3.12
swe,2011,2.97
swe,2012,3.03
swe,2013,2.99
swe,2014,2.94
swe,2015,2.97
swe,2016,2.69
swe,2017,2.58
swe,2018,2.55
swe,2019,2.59
swz,1991,23.81
swz,1992,23.67
swz,1993,23.52
swz,1994,23.38
swz,1995,23.13
swz,1996,22.9
swz,1997,22.67
swz,1998,22.45
swz,1999,22.16
swz,2000,21.9
swz,2001,21.59
swz,2002,21.06
swz,2003,20.54
swz,2004,20.01
swz,2005,19.39
swz,2006,18.78
swz,2007,18.27
swz,2008,17.95
swz,2009,17.59
swz,2010,17.14
swz,2011,16.76
swz,2012,16.24
swz,2013,15.81
swz,2014,15.51
swz,2015,15.17
swz,2016,14.89
swz,2017,14.58
swz,2018,14.26
swz,2019,13.96
syr,1991,21.88
syr,1992,23.48
syr,1993,25.17
syr,1994,22.85
syr,1995,20.35
syr,1996,21.48
syr,1997,22.62
syr,1998,23.33
syr,1999,23.34
syr,2000,26.65
syr,2001,25.66
syr,2002,23.96
syr,2003,22.47
syr,2004,21.58
syr,2005,20.43
syr,2006,19.3
syr,2007,18.09
syr,2008,16.76
syr,2009,15.62
syr,2010,14.39
syr,2011,13.36
syr,2012,13.52
syr,2013,13.67
syr,2014,13.44
syr,2015,12.9
syr,2016,12.36
syr,2017,11.83
syr,2018,11.24
syr,2019,10.68
tcd,1991,80.95
tcd,1992,80.78
tcd,1993,81.12
tcd,1994,80.95
tcd,1995,80.91
tcd,1996,80.97
tcd,1997,80.86
tcd,1998,80.68
tcd,1999,80.74
tcd,2000,80.89
tcd,2001,80.51
tcd,2002,80.17
tcd,2003,79.83
tcd,2004,78.93
tcd,2005,78.3
tcd,2006,78.26
tcd,2007,78.02
tcd,2008,77.89
tcd,2009,77.87
tcd,2010,77.63
tcd,2011,77.15
tcd,2012,76.82
tcd,2013,76.86
tcd,2014,76.53
tcd,2015,76.43
tcd,2016,76.83
tcd,2017,76.93
tcd,2018,76.69
tcd,2019,76.46
tgo,1991,49.11
tgo,1992,49.24
tgo,1993,49.87
tgo,1994,49.06
tgo,1995,48.82
tgo,1996,48.58
tgo,1997,48.05
tgo,1998,47.81
tgo,1999,47.76
tgo,2000,47.53
tgo,2001,47.42
tgo,2002,47.18
tgo,2003,46.48
tgo,2004,46.49
tgo,2005,47.13
tgo,2006,46.77
tgo,2007,46.7
tgo,2008,46.66
tgo,2009,46.03
tgo,2010,45.33
tgo,2011,44.49
tgo,2012,43.85
tgo,2013,43.07
tgo,2014,42.42
tgo,2015,41.51
tgo,2016,40.43
tgo,2017,39.14
tgo,2018,38.6
tgo,2019,37.92
tha,1991,59.95
tha,1992,59.95
tha,1993,56.18
tha,1994,55.16
tha,1995,50.78
tha,1996,48.78
tha,1997,49.38
tha,1998,52.26
tha,1999,49.83
tha,2000,49.84
tha,2001,48.02
tha,2002,45.75
tha,2003,43.56
tha,2004,41.13
tha,2005,40.32
tha,2006,41.54
tha,2007,41.21
tha,2008,41.59
tha,2009,41.06
tha,2010,40.1
tha,2011,42.57
tha,2012,43.67
tha,2013,43.85
tha,2014,35.35
tha,2015,34.35
tha,2016,33.47
tha,2017,33.94
tha,2018,34.61
tha,2019,34.07
tjk,1991,40.74
tjk,1992,42.23
tjk,1993,43.59
tjk,1994,45.22
tjk,1995,46.89
tjk,1996,48.43
tjk,1997,48.98
tjk,1998,49.33
tjk,1999,49.32
tjk,2000,48.85
tjk,2001,47.84
tjk,2002,46.63
tjk,2003,45.32
tjk,2004,43.76
tjk,2005,43.85
tjk,2006,44.17
tjk,2007,44.3
tjk,2008,44.22
tjk,2009,44.09
tjk,2010,43.42
tjk,2011,42.52
tjk,2012,41.67
tjk,2013,40.65
tjk,2014,39.75
tjk,2015,38.82
tjk,2016,37.91
tjk,2017,37.04
tjk,2018,36.32
tjk,2019,35.35
tkm,1991,38.1
tkm,1992,37.51
tkm,1993,38.27
tkm,1994,40.12
tkm,1995,39.01
tkm,1996,38.75
tkm,1997,39.78
tkm,1998,40.21
tkm,1999,39.78
tkm,2000,39.13
tkm,2001,39.44
tkm,2002,39.01
tkm,2003,38.36
tkm,2004,37.79
tkm,2005,36.76
tkm,2006,35.86
tkm,2007,35.33
tkm,2008,33.01
tkm,2009,32.23
tkm,2010,31.46
tkm,2011,29.91
tkm,2012,28.82
tkm,2013,27.78
tkm,2014,26.67
tkm,2015,25.91
tkm,2016,24.95
tkm,2017,24.05
tkm,2018,23.12
tkm,2019,22.1
tls,1991,58.32
tls,1992,57.77
tls,1993,57.17
tls,1994,56.48
tls,1995,55.79
tls,1996,55.01
tls,1997,55.1
tls,1998,57.01
tls,1999,59.72
tls,2000,56.39
tls,2001,53.48
tls,2002,55.21
tls,2003,55.68
tls,2004,56.83
tls,2005,55.45
tls,2006,57.06
tls,2007,55.97
tls,2008,54.23
tls,2009,52.27
tls,2010,50.76
tls,2011,49.24
tls,2012,48.28
tls,2013,46.1
tls,2014,44.93
tls,2015,42.34
tls,2016,39.86
tls,2017,41.51
tls,2018,40.98
tls,2019,39.37
ton,1991,54.8
ton,1992,55.89
ton,1993,56.63
ton,1994,54.56
ton,1995,53.53
ton,1996,53.56
ton,1997,53.48
ton,1998,53.02
ton,1999,52.52
ton,2000,50.84
ton,2001,49.25
ton,2002,48.5
ton,2003,48.37
ton,2004,48.26
ton,2005,46.26
ton,2006,44.68
ton,2007,44.66
ton,2008,42.31
ton,2009,40.74
ton,2010,39.43
ton,2011,38.19
ton,2012,37.16
ton,2013,37.49
ton,2014,37.02
ton,2015,35.86
ton,2016,33.9
ton,2017,32.6
ton,2018,31.44
ton,2019,30.67
tto,1991,14.55
tto,1992,14.92
tto,1993,14.64
tto,1994,16.01
tto,1995,13.95
tto,1996,12.7
tto,1997,12.89
tto,1998,11.03
tto,1999,11.35
tto,2000,9.86
tto,2001,10.76
tto,2002,9.95
tto,2003,8.44
tto,2004,6.41
tto,2005,6.2
tto,2006,6.13
tto,2007,5.19
tto,2008,5.24
tto,2009,5.24
tto,2010,5.06
tto,2011,4.96
tto,2012,5.44
tto,2013,5.17
tto,2014,5.33
tto,2015,4.89
tto,2016,4.47
tto,2017,4.44
tto,2018,4.38
tto,2019,4.28
tun,1991,21.54
tun,1992,21.35
tun,1993,21.28
tun,1994,21.18
tun,1995,21.09
tun,1996,20.83
tun,1997,20.57
tun,1998,20.29
tun,1999,19.92
tun,2000,19.55
tun,2001,19.17
tun,2002,19.01
tun,2003,18.59
tun,2004,18.03
tun,2005,17.77
tun,2006,18.7
tun,2007,18.12
tun,2008,17.81
tun,2009,18.11
tun,2010,17.23
tun,2011,16.8
tun,2012,17.57
tun,2013,16.54
tun,2014,16.33
tun,2015,16.43
tun,2016,16.05
tun,2017,16.36
tun,2018,15.8
tun,2019,15.32
tur,1991,20.98
tur,1992,21.02
tur,1993,21.83
tur,1994,21.1
tur,1995,20.83
tur,1996,20.56
tur,1997,20.25
tur,1998,20.28
tur,1999,19.67
tur,2000,19.64
tur,2001,19.32
tur,2002,19
tur,2003,18.69
tur,2004,18.58
tur,2005,17.99
tur,2006,17.14
tur,2007,16.65
tur,2008,16.84
tur,2009,17.14
tur,2010,17.39
tur,2011,17.84
tur,2012,17.72
tur,2013,17.36
tur,2014,15.99
tur,2015,15.67
tur,2016,15.37
tur,2017,15.3
tur,2018,14.86
tur,2019,14.85
tza,1991,81.83
tza,1992,81.84
tza,1993,81.83
tza,1994,81.82
tza,1995,81.78
tza,1996,81.67
tza,1997,81.51
tza,1998,81.2
tza,1999,80.8
tza,2000,80.35
tza,2001,79.71
tza,2002,77.78
tza,2003,75.72
tza,2004,73.49
tza,2005,70.97
tza,2006,68.35
tza,2007,67.82
tza,2008,67.56
tza,2009,67.32
tza,2010,66.92
tza,2011,66.42
tza,2012,66.25
tza,2013,65.86
tza,2014,65.45
tza,2015,65.17
tza,2016,64.79
tza,2017,64.45
tza,2018,64.03
tza,2019,63.61
uga,1991,66.18
uga,1992,66.15
uga,1993,65.78
uga,1994,65.66
uga,1995,65.15
uga,1996,64.65
uga,1997,64.39
uga,1998,64.09
uga,1999,63.64
uga,2000,63.41
uga,2001,63.02
uga,2002,62.43
uga,2003,62.23
uga,2004,62.15
uga,2005,62.23
uga,2006,61.89
uga,2007,61.65
uga,2008,61.58
uga,2009,61.84
uga,2010,61.61
uga,2011,61.55
uga,2012,61.44
uga,2013,66.98
uga,2014,67.63
uga,2015,67.49
uga,2016,67.69
uga,2017,68.2
uga,2018,67.9
uga,2019,67.66
ukr,1991,24.22
ukr,1992,24.67
ukr,1993,25.18
ukr,1994,25.87
ukr,1995,26.42
ukr,1996,26.99
ukr,1997,27.05
ukr,1998,27.31
ukr,1999,27.52
ukr,2000,26.93
ukr,2001,26.25
ukr,2002,25.72
ukr,2003,24.84
ukr,2004,23.98
ukr,2005,23.48
ukr,2006,22.68
ukr,2007,21.98
ukr,2008,21.55
ukr,2009,21.85
ukr,2010,21
ukr,2011,20.93
ukr,2012,20.59
ukr,2013,20.71
ukr,2014,16.46
ukr,2015,17.21
ukr,2016,17.85
ukr,2017,17.6
ukr,2018,16.61
ukr,2019,15.99
ury,1991,15.4
ury,1992,15.49
ury,1993,15.49
ury,1994,15.54
ury,1995,15.64
ury,1996,15.66
ury,1997,15.66
ury,1998,15.64
ury,1999,15.54
ury,2000,15.53
ury,2001,15.46
ury,2002,15.43
ury,2003,15.42
ury,2004,15.27
ury,2005,15.11
ury,2006,14.89
ury,2007,15.05
ury,2008,15.02
ury,2009,15.58
ury,2010,16.52
ury,2011,13.69
ury,2012,12.21
ury,2013,13.16
ury,2014,13.04
ury,2015,12.31
ury,2016,11.68
ury,2017,12.68
ury,2018,12.08
ury,2019,12.08
usa,1991,2.64
usa,1992,2.62
usa,1993,2.59
usa,1994,2.56
usa,1995,2.52
usa,1996,2.48
usa,1997,2.43
usa,1998,2.38
usa,1999,2.33
usa,2000,2.27
usa,2001,2.11
usa,2002,2.13
usa,2003,2.09
usa,2004,2.05
usa,2005,1.96
usa,2006,1.94
usa,2007,1.83
usa,2008,1.9
usa,2009,1.94
usa,2010,2.02
usa,2011,2.03
usa,2012,1.91
usa,2013,1.87
usa,2014,1.9
usa,2015,2.02
usa,2016,1.99
usa,2017,2.01
usa,2018,1.89
usa,2019,1.87
uzb,1991,40.34
uzb,1992,40.42
uzb,1993,40.92
uzb,1994,41.78
uzb,1995,41.89
uzb,1996,42.19
uzb,1997,42.19
uzb,1998,41.57
uzb,1999,40.66
uzb,2000,40.07
uzb,2001,39.28
uzb,2002,38.46
uzb,2003,37.54
uzb,2004,36.31
uzb,2005,35.06
uzb,2006,33.75
uzb,2007,32.22
uzb,2008,30.74
uzb,2009,29.38
uzb,2010,28.21
uzb,2011,28.43
uzb,2012,27.99
uzb,2013,28.43
uzb,2014,28.71
uzb,2015,28.7
uzb,2016,28.55
uzb,2017,28.04
uzb,2018,27.86
uzb,2019,27.04
vct,1991,30.62
vct,1992,29.5
vct,1993,28.45
vct,1994,27.56
vct,1995,26.52
vct,1996,25.68
vct,1997,24.64
vct,1998,23.66
vct,1999,22.82
vct,2000,22.05
vct,2001,21.18
vct,2002,20.56
vct,2003,19.93
vct,2004,19.41
vct,2005,18.99
vct,2006,18.35
vct,2007,17.88
vct,2008,17.47
vct,2009,17.21
vct,2010,17.04
vct,2011,16.69
vct,2012,16.35
vct,2013,16
vct,2014,15.73
vct,2015,15.39
vct,2016,15.11
vct,2017,14.81
vct,2018,14.51
vct,2019,14.23
ven,1991,18.67
ven,1992,17.54
ven,1993,16.86
ven,1994,20.5
ven,1995,20.07
ven,1996,20.15
ven,1997,16.15
ven,1998,14.98
ven,1999,15.09
ven,2000,15.96
ven,2001,14.43
ven,2002,14.64
ven,2003,15.59
ven,2004,15.45
ven,2005,15.35
ven,2006,14.16
ven,2007,13.32
ven,2008,12.84
ven,2009,12.77
ven,2010,12.64
ven,2011,12.22
ven,2012,11.74
ven,2013,11.42
ven,2014,11.28
ven,2015,11.33
ven,2016,11.42
ven,2017,11.51
ven,2018,11.66
ven,2019,12.27
vir,1991,5.44
vir,1992,5.4
vir,1993,5.36
vir,1994,5.28
vir,1995,5.22
vir,1996,5.14
vir,1997,5.07
vir,1998,5.01
vir,1999,4.93
vir,2000,4.81
vir,2001,4.7
vir,2002,4.6
vir,2003,4.5
vir,2004,4.38
vir,2005,4.24
vir,2006,4.11
vir,2007,3.99
vir,2008,3.93
vir,2009,3.92
vir,2010,3.85
vir,2011,3.88
vir,2012,3.87
vir,2013,3.85
vir,2014,3.79
vir,2015,3.72
vir,2016,3.64
vir,2017,3.57
vir,2018,3.49
vir,2019,3.41
vnm,1991,70.89
vnm,1992,69.73
vnm,1993,68.58
vnm,1994,67.53
vnm,1995,66.54
vnm,1996,65.72
vnm,1997,64.58
vnm,1998,63.98
vnm,1999,64.56
vnm,2000,64.29
vnm,2001,63.09
vnm,2002,61.03
vnm,2003,57.79
vnm,2004,55.96
vnm,2005,52.86
vnm,2006,49.7
vnm,2007,47.25
vnm,2008,46.45
vnm,2009,45.27
vnm,2010,46.44
vnm,2011,45.89
vnm,2012,45.39
vnm,2013,44.99
vnm,2014,44.68
vnm,2015,42.71
vnm,2016,40.38
vnm,2017,38.95
vnm,2018,37.6
vnm,2019,36.23
vut,1991,66.22
vut,1992,66.29
vut,1993,66.71
vut,1994,66.33
vut,1995,66.72
vut,1996,66.77
vut,1997,66.47
vut,1998,65.97
vut,1999,66.1
vut,2000,65.52
vut,2001,66.19
vut,2002,67.12
vut,2003,66.53
vut,2004,66.42
vut,2005,65.86
vut,2006,65.04
vut,2007,64.61
vut,2008,63.19
vut,2009,59.21
vut,2010,62.02
vut,2011,62.67
vut,2012,62.82
vut,2013,61.98
vut,2014,61.56
vut,2015,59.82
vut,2016,58.92
vut,2017,58.15
vut,2018,57.43
vut,2019,56.78
wsm,1991,59.23
wsm,1992,59.07
wsm,1993,58.7
wsm,1994,59.37
wsm,1995,58.1
wsm,1996,57.34
wsm,1997,57.53
wsm,1998,56.37
wsm,1999,55.55
wsm,2000,54.45
wsm,2001,52.68
wsm,2002,52.74
wsm,2003,52.2
wsm,2004,52.28
wsm,2005,51.85
wsm,2006,51.41
wsm,2007,49.68
wsm,2008,49.09
wsm,2009,49.6
wsm,2010,48.05
wsm,2011,47.09
wsm,2012,47.19
wsm,2013,47.16
wsm,2014,46.04
wsm,2015,44.99
wsm,2016,44.24
wsm,2017,43.85
wsm,2018,43.12
wsm,2019,42.26
yem,1991,47.1
yem,1992,46.75
yem,1993,46.77
yem,1994,46.54
yem,1995,44.2
yem,1996,41.88
yem,1997,39.56
yem,1998,37.25
yem,1999,35.26
yem,2000,34
yem,2001,32.82
yem,2002,31.54
yem,2003,30.16
yem,2004,28.68
yem,2005,27.88
yem,2006,27.18
yem,2007,26.42
yem,2008,25.5
yem,2009,24.52
yem,2010,23.54
yem,2011,25.05
yem,2012,25.83
yem,2013,26.5
yem,2014,27.56
yem,2015,28.08
yem,2016,28.04
yem,2017,27.78
yem,2018,27.22
yem,2019,26.51
zaf,1991,12.43
zaf,1992,12.41
zaf,1993,12.34
zaf,1994,12.24
zaf,1995,12.08
zaf,1996,11.91
zaf,1997,11.71
zaf,1998,11.53
zaf,1999,11.28
zaf,2000,10.92
zaf,2001,10.37
zaf,2002,9.79
zaf,2003,9.22
zaf,2004,8.64
zaf,2005,8.06
zaf,2006,7.53
zaf,2007,7.05
zaf,2008,6.63
zaf,2009,6.12
zaf,2010,5.64
zaf,2011,5.45
zaf,2012,5.76
zaf,2013,6.13
zaf,2014,5.76
zaf,2015,6.66
zaf,2016,6.86
zaf,2017,6.46
zaf,2018,6.17
zaf,2019,6.46
zmb,1991,63.07
zmb,1992,63.13
zmb,1993,62.85
zmb,1994,63.38
zmb,1995,63.37
zmb,1996,63.1
zmb,1997,62.97
zmb,1998,63.26
zmb,1999,63.77
zmb,2000,64.26
zmb,2001,64.63
zmb,2002,65.02
zmb,2003,65.19
zmb,2004,65.33
zmb,2005,65.63
zmb,2006,65.17
zmb,2007,64.67
zmb,2008,64.17
zmb,2009,60.78
zmb,2010,57.04
zmb,2011,53.49
zmb,2012,49.53
zmb,2013,48.24
zmb,2014,47.32
zmb,2015,46.63
zmb,2016,46.02
zmb,2017,45.59
zmb,2018,45.21
zmb,2019,45.06
zwe,1991,51.8
zwe,1992,51.71
zwe,1993,51.82
zwe,1994,51.58
zwe,1995,51.32
zwe,1996,51.19
zwe,1997,51.05
zwe,1998,50.93
zwe,1999,51.32
zwe,2000,52.11
zwe,2001,53.05
zwe,2002,54.28
zwe,2003,55.29
zwe,2004,55.57
zwe,2005,56.71
zwe,2006,57.54
zwe,2007,59.29
zwe,2008,60.16
zwe,2009,59.72
zwe,2010,59.35
zwe,2011,59.96
zwe,2012,60.49
zwe,2013,61.74
zwe,2014,62.76
zwe,2015,62.72
zwe,2016,62.72
zwe,2017,62.6
zwe,2018,62.4
zwe,2019,62.81
