geo,time,nv_agr_totl_kn
abw,2000,13750000
afg,2002,244621500500
afg,2003,251466769200
afg,2004,195549723000
afg,2005,230158314800
afg,2006,218398948400
afg,2007,250504568500
afg,2008,213138481000
afg,2009,308119286200
afg,2010,288476267300
afg,2011,266574215800
afg,2012,315156805300
afg,2013,315173406000
afg,2014,314856010200
afg,2015,297043919800
afg,2016,314782645600
afg,2017,334963546800
afg,2018,320173863200
afg,2019,376075658800
afg,2020,398423354600
ago,2002,38855489600
ago,2003,41972804300
ago,2004,45781037200
ago,2005,47863678000
ago,2006,55666944900
ago,2007,58771670100
ago,2008,61565071000
ago,2009,65094369800
ago,2010,70652069500
ago,2011,77121109900
ago,2012,82604711600
ago,2013,85925148100
ago,2014,100810546400
ago,2015,111107582600
ago,2016,115426571500
ago,2017,115969538500
ago,2018,107185725800
ago,2019,102469000000
ago,2020,103292000000
alb,1996,156486916323.10101
alb,1997,129708440919.147
alb,1998,137794197371.466
alb,1999,145228648384.629
alb,2000,154952326218.44299
alb,2001,159125298257.87299
alb,2002,162383790114.78699
alb,2003,167163691062.82001
alb,2004,177708285344.48999
alb,2005,178914152940.56
alb,2006,184493598833.89401
alb,2007,189505046017.62897
alb,2008,202905860511.742
alb,2009,206770967695.61096
alb,2010,222589000000
alb,2011,233213000000
alb,2012,245789435666.61896
alb,2013,248579214449.54199
alb,2014,253455936980.31201
alb,2015,255401446011.71399
alb,2016,260630843034.30496
alb,2017,262807470417.14001
alb,2018,265900046272.72296
alb,2019,267564340209.43201
alb,2020,268446540000
are,2001,12166019200
are,2002,12556582400
are,2003,12165243300
are,2004,11925485200
are,2005,11446845600
are,2006,10457617900
are,2007,10264952600
are,2008,9146923400
are,2009,9109364300
are,2010,8124652492.97127
are,2011,8558055270.90298
are,2012,8752428071.67972
are,2013,8797706284.64866
are,2014,8783090515.85633
are,2015,8898722480.54025
are,2016,9203545011.48268
are,2017,9508275280.43016
are,2018,10021848846.2291
are,2019,10403063554.7559
are,2020,11118302981.6534
arg,1965,21718234021.4837
arg,1966,21917495139.6414
arg,1967,22475409215.3121
arg,1968,21518998209.1505
arg,1969,22475409215.3121
arg,1970,20387242571.849
arg,1971,20708059501.94049
arg,1972,21106528452.7839
arg,1973,23368037129.4766
arg,1974,24005609834.544
arg,1975,23346124577.2807
arg,1976,24447978565.8349
arg,1977,25045709971.7475
arg,1978,25743083300.4865
arg,1979,26480324475.6227
arg,1980,24889775336.6126
arg,1981,25759449898.813
arg,1982,27685798529.7416
arg,1983,28247131560.9532
arg,1984,28348343917.4315
arg,1985,27867805878.2192
arg,1986,27917614731.0033
arg,1987,27156024339.9796
arg,1988,29292164279.2572
arg,1989,26885017631.3024
arg,1990,29165004434.3229
arg,1991,30358771200
arg,1992,30415845300
arg,1993,31153634000
arg,1994,33420867300
arg,1995,35276560400
arg,1996,34962566800
arg,1997,35175459000
arg,1998,38093642200
arg,1999,38998118400
arg,2000,38309459700
arg,2001,38880702100
arg,2002,37850166500
arg,2003,40412781000
arg,2004,40567693200
arg,2005,48189745900
arg,2006,47936484300
arg,2007,52029101400
arg,2008,50891838200
arg,2009,37608327200
arg,2010,52472634100
arg,2011,51198345000
arg,2012,44606479700
arg,2013,49725795700
arg,2014,51269410300
arg,2015,55136129600
arg,2016,52535389600
arg,2017,54345267700
arg,2018,46420900400
arg,2019,56292569200
arg,2020,52275687400
arm,1990,390602253839.008
arm,1991,382790221500
arm,1992,349487467300
arm,1993,329217202100
arm,1994,339422921200
arm,1995,352999847400
arm,1996,360041093800
arm,1997,343840901500
arm,1998,388056214800
arm,1999,393489021100
arm,2000,389160641900
arm,2001,436393579900
arm,2002,453277722800
arm,2003,472375686500
arm,2004,541049404900
arm,2005,602069769100
arm,2006,604981365000
arm,2007,667294494100
arm,2008,687313329000
arm,2009,728019830800
arm,2010,612222622700
arm,2011,697933789900
arm,2012,764237500000
arm,2013,822319550000
arm,2014,872481042600
arm,2015,987648540200
arm,2016,938266113200
arm,2017,890414541400
arm,2018,828975938000
arm,2019,780895333596
arm,2020,748878624918.56384
atg,1977,48326919
atg,1978,55141246
atg,1979,40039446
atg,1980,37900097
atg,1981,30978915
atg,1982,25855252
atg,1983,25328482
atg,1984,23772344
atg,1985,22735196
atg,1986,24318177
atg,1987,27850496
atg,1988,29602664
atg,1989,31143228
atg,1990,33040000
atg,1991,34190000
atg,1992,35670000
atg,1993,37120000
atg,1994,36640000
atg,1995,33570000
atg,1996,32870000
atg,1997,34500000
atg,1998,35970000
atg,1999,37150000
atg,2000,38390000
atg,2001,37570000
atg,2002,42090000
atg,2003,44610000
atg,2004,43740000
atg,2005,48860000
atg,2006,51640000
atg,2007,51160000
atg,2008,47640000
atg,2009,40950000
atg,2010,41620000
atg,2011,47290000
atg,2012,48010000
atg,2013,51710000
atg,2014,42950000
atg,2015,44070000
atg,2016,45680000
atg,2017,52520000
atg,2018,52950000
atg,2019,53690000
atg,2020,54510000
aus,1975,19631000000
aus,1976,21255000000
aus,1977,21823000000
aus,1978,21108000000
aus,1979,25691000000
aus,1980,22532000000
aus,1981,19754000000
aus,1982,22985000000
aus,1983,17960000000
aus,1984,25736000000
aus,1985,25787000000
aus,1986,23986000000
aus,1987,24242000000
aus,1988,23719000000
aus,1989,24766000000
aus,1990,26795000000
aus,1991,28280000000
aus,1992,26780000000
aus,1993,28188000000
aus,1994,29355000000
aus,1995,25054000000
aus,1996,30323000000
aus,1997,32754000000
aus,1998,32967000000
aus,1999,36254000000
aus,2000,38756000000
aus,2001,40289000000
aus,2002,41562000000
aus,2003,32603000000
aus,2004,40964000000
aus,2005,42722000000
aus,2006,43939000000
aus,2007,37294000000
aus,2008,40352000000
aus,2009,47311000000
aus,2010,46958000000
aus,2011,48622000000
aus,2012,49090000000
aus,2013,48685000000
aus,2014,49218000000
aus,2015,49963000000
aus,2016,46417000000
aus,2017,50783000000
aus,2018,49369000000
aus,2019,44187000000
aus,2020,39738000000
aut,1976,3026752000
aut,1977,2959674000
aut,1978,2999650000
aut,1979,3095992000
aut,1980,3026214000
aut,1981,2911190000
aut,1982,3107927000
aut,1983,3000557000
aut,1984,3008066000
aut,1985,2907322000
aut,1986,2967141000
aut,1987,2936255000
aut,1988,3025857000
aut,1989,3010680000
aut,1990,3240182000
aut,1991,3143456000
aut,1992,3078231000
aut,1993,3021889000
aut,1994,3257644000
aut,1995,3266510000
aut,1996,3264650000
aut,1997,3274940000
aut,1998,3443520000
aut,1999,3611340000
aut,2000,3481390000
aut,2001,3457640000
aut,2002,3401760000
aut,2003,3318160000
aut,2004,3602870000
aut,2005,3519630000
aut,2006,3467000000
aut,2007,3793700000
aut,2008,4065930000
aut,2009,3797300000
aut,2010,3604530000
aut,2011,4118330000
aut,2012,3820390000
aut,2013,3706560000
aut,2014,3809590000
aut,2015,3889520000
aut,2016,3976810000
aut,2017,4184140000
aut,2018,4339500000
aut,2019,4334790000
aut,2020,4202120000
aze,1992,912153454.41292
aze,1993,763472490.11785
aze,1994,665747989.13138
aze,1995,619145644.79267
aze,1996,637719987.31558
aze,1997,593717280.07857
aze,1998,630527823.56176
aze,1999,675295223.43955
aze,2000,807567580.33173
aze,2001,897207577.47708
aze,2002,954624094.28197
aze,2003,1008166486.25055
aze,2004,1058530109.12265
aze,2005,1137900000
aze,2006,1148141100
aze,2007,1194087471.68648
aze,2008,1266951304.78255
aze,2009,1311345368.75689
aze,2010,1285120935.3849
aze,2011,1359829620.65871
aze,2012,1449696174.36746
aze,2013,1520746073.9464
aze,2014,1481195570.71008
aze,2015,1578960517.91036
aze,2016,1620013491.37603
aze,2017,1688054058.01382
aze,2018,1765704544.68246
aze,2019,1894025604.10008
aze,2020,1930012090.57798
bdi,1965,268330283529.20496
bdi,1966,280291488488.39398
bdi,1967,268902790629.77301
bdi,1968,255875571565.78201
bdi,1969,255155792576.99799
bdi,1970,356545145482.026
bdi,1971,425172851601.50702
bdi,1972,382851213668.68799
bdi,1973,428879030589.83698
bdi,1974,411713570085.98199
bdi,1975,430696033605.43201
bdi,1976,446386825044.45099
bdi,1977,464670966383.99799
bdi,1978,452232834672.89398
bdi,1979,458922487686.83801
bdi,1980,464788003641.52197
bdi,1981,530357136804.31403
bdi,1982,490118761615.46002
bdi,1983,511643858887.17798
bdi,1984,493147099941.45502
bdi,1985,557890145362.37
bdi,1986,580922097012.23499
bdi,1987,611117702554.01501
bdi,1988,620814237085.07104
bdi,1989,607324720938.854
bdi,1990,641129949729.00696
bdi,1991,654784293300
bdi,1992,675344520100
bdi,1993,645764430200
bdi,1994,582931551100
bdi,1995,543467085000
bdi,1996,551673438000
bdi,1997,570044163500
bdi,1998,581046015900
bdi,1999,575003137300
bdi,2000,545225736800
bdi,2001,526453951700
bdi,2002,548746056700
bdi,2003,529464074300
bdi,2004,528196863900
bdi,2005,493545000000
bdi,2006,509285000000
bdi,2007,461723000000
bdi,2008,470792000000
bdi,2009,465251000000
bdi,2010,472768000000
bdi,2011,466347000000
bdi,2012,476300000000
bdi,2013,516385000000
bdi,2014,497900000000
bdi,2015,482963000000
bdi,2016,472337814000
bdi,2017,473754827400
bdi,2018,487967377500
bdi,2019,503094340600
bdi,2020,517182793300
bel,1995,2046000000
bel,1996,2046000000
bel,1997,2104600000
bel,1998,2172300000
bel,1999,2186900000
bel,2000,2331900000
bel,2001,2166100000
bel,2002,2390900000
bel,2003,2312200000
bel,2004,2478300000
bel,2005,2410900000
bel,2006,2624700000
bel,2007,2617600000
bel,2008,2633500000
bel,2009,2471000000
bel,2010,2737000000
bel,2011,2792800000
bel,2012,2797600000
bel,2013,2400900000
bel,2014,2406700000
bel,2015,2860300000
bel,2016,2656800000
bel,2017,2772300000
bel,2018,2500400000
bel,2019,2523200000
bel,2020,2351000000
ben,1970,301731163723.96802
ben,1971,290716758350.82898
ben,1972,300657988740.03302
ben,1973,342394686604.263
ben,1974,293134855664.10693
ben,1975,277282630931.72699
ben,1976,308449816058.92798
ben,1977,307106075697.974
ben,1978,339349489480.16693
ben,1979,355468191980.479
ben,1980,366485552464.12897
ben,1981,340155127928.46301
ben,1982,346603214507.32501
ben,1983,346603214507.32501
ben,1984,412737395918.76703
ben,1985,451215463228.88702
ben,1986,474362439952.75
ben,1987,438289245784.24707
ben,1988,500515508198.40497
ben,1989,539758605685.27802
ben,1990,553393467955.79602
ben,1991,598175327500
ben,1992,602176736900
ben,1993,663158759400
ben,1994,684928520600
ben,1995,724427359000
ben,1996,765021166200
ben,1997,811557455400
ben,1998,854139441300
ben,1999,905240703000
ben,2000,946610577000
ben,2001,1029351964500
ben,2002,1060616935600
ben,2003,1079432158700
ben,2004,1156267252000
ben,2005,1172763096000
ben,2006,1255650539100
ben,2007,1331386099500
ben,2008,1359286214900
ben,2009,1465070659400
ben,2010,1452853759600
ben,2011,1466683400600
ben,2012,1546536110800
ben,2013,1641022105000
ben,2014,1776525939500
ben,2015,1776930000000
ben,2016,1936253000000
ben,2017,2082713357200
ben,2018,2235356854500
ben,2019,2350691870600
ben,2020,2391907248400
bfa,1970,394606923108.95203
bfa,1971,399170019211.06897
bfa,1972,397995337381.86298
bfa,1973,375688701754.55402
bfa,1974,432042617131.90802
bfa,1975,428518512500.93799
bfa,1976,444957972475.20898
bfa,1977,419129359213.84399
bfa,1978,442606452248.20697
bfa,1979,414099781818.56201
bfa,1980,424337109565.26001
bfa,1981,458596447625.88599
bfa,1982,471386718564.96698
bfa,1983,472754344763.26099
bfa,1984,467731118967.35999
bfa,1985,501415849064.13501
bfa,1986,564357135010.67297
bfa,1987,507041039329.21002
bfa,1988,597981420420.73401
bfa,1989,589812179202.40796
bfa,1990,551305764561.81897
bfa,1991,664967355800
bfa,1992,681985027900
bfa,1993,748922217400
bfa,1994,752861103400
bfa,1995,800768931500
bfa,1996,901146236600
bfa,1997,865999550200
bfa,1998,1009343055100
bfa,1999,1023522548000
bfa,2000,970468756900
bfa,2001,1049359697000
bfa,2002,1040062544500
bfa,2003,1136404624800
bfa,2004,1077620996600
bfa,2005,1209208945400
bfa,2006,1229116010900
bfa,2007,1165913314400
bfa,2008,1354009293500
bfa,2009,1214164618200
bfa,2010,1391029255500
bfa,2011,1359606967600
bfa,2012,1475419674700
bfa,2013,1567012983600
bfa,2014,1636014456500
bfa,2015,1583254000000
bfa,2016,1650155000000
bfa,2017,1646751631700
bfa,2018,1787701821800
bfa,2019,1805304595400
bfa,2020,1897041668600
bgd,1960,316227646400
bgd,1961,332697214400
bgd,1962,350151099800
bgd,1963,338369604500
bgd,1964,370644393900
bgd,1965,366691670900
bgd,1966,376190798100
bgd,1967,366057972400
bgd,1968,403654586600
bgd,1969,407579752600
bgd,1970,429681862300
bgd,1971,410311381900
bgd,1972,366380957800
bgd,1973,367380708000
bgd,1974,391033443700
bgd,1975,373188536100
bgd,1976,404491082700
bgd,1977,389693819700
bgd,1978,420223291500
bgd,1979,417429617400
bgd,1980,411092179651.10602
bgd,1981,424674191161.72803
bgd,1982,429021738790.22998
bgd,1983,445709583780.95502
bgd,1984,467572079001.19598
bgd,1985,468462480349.99493
bgd,1986,484039005034.98297
bgd,1987,484499003784.13898
bgd,1988,482386373091.93103
bgd,1989,481532417697.98199
bgd,1990,525889613174.90894
bgd,1991,537086608900
bgd,1992,549565016600
bgd,1993,562694546600
bgd,1994,566841652600
bgd,1995,564730173100
bgd,1996,581489000000
bgd,1997,607764000000
bgd,1998,631682000000
bgd,1999,656201000000
bgd,2000,704696000000
bgd,2001,724131000000
bgd,2002,723270000000
bgd,2003,752084000000
bgd,2004,789489000000
bgd,2005,824088000000
bgd,2006,869847280900
bgd,2007,928061777800
bgd,2008,969767647900
bgd,2009,1003380652500
bgd,2010,1065108099700
bgd,2011,1112573246800
bgd,2012,1146109224100
bgd,2013,1174359527500
bgd,2014,1225701000000
bgd,2015,1266497000000
bgd,2016,1301785000000
bgd,2017,1340511000000
bgd,2018,1396616000000
bgd,2019,1451370000000
bgd,2020,1518057000000
bgr,1980,7531341618.37272
bgr,1981,7868011962.74857
bgr,1982,8323774902.55919
bgr,1983,6963957801.76561
bgr,1984,7777394269.50291
bgr,1985,6173884474.45257
bgr,1986,7534959966.54873
bgr,1987,6432208036.07918
bgr,1988,6923998172.69661
bgr,1989,6579540835.88385
bgr,1990,6336162766.49166
bgr,1991,6823862651.92497
bgr,1992,5816841247.95912
bgr,1993,4058998503.05644
bgr,1994,4443415814.07891
bgr,1995,5061900000
bgr,1996,4874053000
bgr,1997,7204876000
bgr,1998,5821988000
bgr,1999,5555914000
bgr,2000,4946108000
bgr,2001,4977036000
bgr,2002,5236411000
bgr,2003,5152037000
bgr,2004,5341895000
bgr,2005,4889938000
bgr,2006,4848323000
bgr,2007,3535922000
bgr,2008,4660156000
bgr,2009,4246647000
bgr,2010,3785336000
bgr,2011,4001430000
bgr,2012,3559639000
bgr,2013,3688858000
bgr,2014,3948314000
bgr,2015,3638368000
bgr,2016,3910076000
bgr,2017,4240783000
bgr,2018,4156615000
bgr,2019,4326997000
bgr,2020,4184128000
bhr,2006,28680000
bhr,2007,28070000
bhr,2008,28820000
bhr,2009,31470000
bhr,2010,28780000
bhr,2011,29240000
bhr,2012,29850000
bhr,2013,30290000
bhr,2014,33730000
bhr,2015,32680000
bhr,2016,34950000
bhr,2017,34650000
bhr,2018,35950000
bhr,2019,35600000
bhr,2020,35650000
bhs,1989,116612939.64814
bhs,1990,114542791.71408
bhs,1991,142251900
bhs,1992,122870200
bhs,1993,135623500
bhs,1994,137035400
bhs,1995,133718000
bhs,1996,145296600
bhs,1997,132800000
bhs,1998,120000000
bhs,1999,112700000
bhs,2000,122900000
bhs,2001,127400000
bhs,2002,142600000
bhs,2003,156400000
bhs,2004,145500000
bhs,2005,131900000
bhs,2006,119300000
bhs,2007,111700000
bhs,2008,115600000
bhs,2009,119400000
bhs,2010,120900000
bhs,2011,111500000
bhs,2012,115000000
bhs,2013,93600000
bhs,2014,88000000
bhs,2015,88600000
bhs,2016,93200000
bhs,2017,88300000
bhs,2018,77400000
bhs,2019,58000000
bhs,2020,35000000
bih,2000,1411024173.63868
bih,2001,1448777765.34197
bih,2002,1581461362.25693
bih,2003,1466938988.30212
bih,2004,1640685731.64831
bih,2005,1720605821.77514
bih,2006,1819008722.4327
bih,2007,1857926791.31689
bih,2008,1936809729.70095
bih,2009,1900868686.45157
bih,2010,1825497557.40681
bih,2011,1822250333.32099
bih,2012,1615543947.0095
bih,2013,1870077582.89518
bih,2014,1633365384.32916
bih,2015,1783432364.2096
bih,2016,1918955701.07435
bih,2017,1763528239.70183
bih,2018,1923040776.73814
bih,2019,1884241120.5181
bih,2020,2011442000
blr,1990,4631458424.12271
blr,1991,4462496300
blr,1992,4097887600
blr,1993,4162807500
blr,1994,3500865800
blr,1995,3415495000
blr,1996,3467010700
blr,1997,3277851900
blr,1998,3228987600
blr,1999,2997499600
blr,2000,3265801400
blr,2001,3312206500
blr,2002,3407972600
blr,2003,3666009100
blr,2004,4151637800
blr,2005,4253667100
blr,2006,4506436400
blr,2007,4722983100
blr,2008,5129468800
blr,2009,5144005100
blr,2010,5266446800
blr,2011,5617955700
blr,2012,5977241100
blr,2013,5726898500
blr,2014,5884800000
blr,2015,5742700000
blr,2016,5968800000
blr,2017,6231400000
blr,2018,6016700000
blr,2019,6191184300
blr,2020,6518704100
blz,1970,57593100
blz,1971,61225100
blz,1972,63300600
blz,1973,66543400
blz,1974,72250900
blz,1975,74715400
blz,1976,67451400
blz,1977,89892000
blz,1978,94821100
blz,1979,93264600
blz,1980,94324306.20646
blz,1981,96568866.49546
blz,1982,101028485.55807
blz,1983,97037725.97545
blz,1984,98486924.56478
blz,1985,99230693.47784
blz,1986,94359256.29041
blz,1987,110906984.81178
blz,1988,110988766.19464
blz,1989,117916481.84883
blz,1990,131146289.25655
blz,1991,137100000
blz,1992,154740600
blz,1993,162556500
blz,1994,168584400
blz,1995,168479400
blz,1996,180768900
blz,1997,192770000
blz,1998,197170600
blz,1999,218584700
blz,2000,243785400
blz,2001,242825300
blz,2002,244142100
blz,2003,338947100
blz,2004,371027600
blz,2005,382531700
blz,2006,357825800
blz,2007,283915000
blz,2008,311990700
blz,2009,316703600
blz,2010,341700000
blz,2011,326800000
blz,2012,347400000
blz,2013,368400000
blz,2014,377400000
blz,2015,335000000
blz,2016,260900000
blz,2017,283900000
blz,2018,276200000
blz,2019,264700000
blz,2020,256800000
bmu,2010,20739000
bmu,2011,21684000
bmu,2012,19482000
bmu,2013,21226000
bmu,2014,14069000
bmu,2015,14371000
bmu,2016,20837000
bmu,2017,19809000
bmu,2018,17075000
bmu,2019,17292000
bol,1960,1175924604.96599
bol,1961,1233419073.65898
bol,1962,1221486259.40194
bol,1963,1290204512.93341
bol,1964,1316456430.01284
bol,1965,1389807374.79362
bol,1966,1440766978.53605
bol,1967,1398300642.08402
bol,1968,1483233314.98808
bol,1969,1344252577.50871
bol,1970,1402933333.33333
bol,1971,1454790196.33914
bol,1972,1553280928.95448
bol,1973,1678446234.98648
bol,1974,1749702787.74986
bol,1975,1921315427.91296
bol,1976,2017381199.3086
bol,1977,2051796995.08044
bol,1978,2004323715.81793
bol,1979,2076326410.49506
bol,1980,2104400000
bol,1981,2033158000
bol,1982,2147168000
bol,1983,1842178000
bol,1984,2095428000
bol,1985,2236435000
bol,1986,2165762000
bol,1987,2210713000
bol,1988,2301691000
bol,1989,2266548000
bol,1990,2371077000
bol,1991,2604863000
bol,1992,2494544000
bol,1993,2597906000
bol,1994,2771248000
bol,1995,2810149000
bol,1996,2998549000
bol,1997,3135126000
bol,1998,2996265000
bol,1999,3071385000
bol,2000,3178127000
bol,2001,3288118000
bol,2002,3302826000
bol,2003,3590597000
bol,2004,3599495000
bol,2005,3778852000
bol,2006,3939811000
bol,2007,3919884000
bol,2008,4022389000
bol,2009,4170490000
bol,2010,4121358820.11051
bol,2011,4247302301.09039
bol,2012,4423541493.08624
bol,2013,4630789814.03175
bol,2014,4807688709.7432
bol,2015,5053654575.89136
bol,2016,5212008508.18989
bol,2017,5608048161.80894
bol,2018,5995645507.69507
bol,2019,6313393549.9048
bol,2020,6510913605.90942
bra,1965,32875817210.9734
bra,1966,32316928318.3868
bra,1967,34158993232.5349
bra,1968,34637219137.7903
bra,1969,36715452286.0578
bra,1970,38771517614.077
bra,1971,42708446525.9117
bra,1972,44402874525.5252
bra,1973,44436399212.0469
bra,1974,45013892140.8456
bra,1975,48004152840.7088
bra,1976,49175031733.4771
bra,1977,55131547620.6459
bra,1978,53654750587.9845
bra,1979,56178311963.2552
bra,1980,61543340755.74609
bra,1981,66448345013.979
bra,1982,66302158654.9483
bra,1983,65997168725.1355
bra,1984,67732894262.6066
bra,1985,74221705532.96429
bra,1986,68269124749.2205
bra,1987,78489012724.17889
bra,1988,79148320431.06198
bra,1989,81404047563.3472
bra,1990,78375816993.99071
bra,1991,79449565686.80838
bra,1992,83334649448.8933
bra,1993,83276315194.2791
bra,1994,87814771912.04419
bra,1995,91394152262.68819
bra,1996,94093177993.97279
bra,1997,94858181858.22391
bra,1998,98091791127.3512
bra,1999,104492513708.595
bra,2000,107338269024.631
bra,2001,112920224256.778
bra,2002,121976619186.476
bra,2003,132108414578.89799
bra,2004,134744140712.97099
bra,2005,136253356613.937
bra,2006,142574725914.07599
bra,2007,147204128711.979
bra,2008,155699230668.375
bra,2009,149893704827.29501
bra,2010,159932000000
bra,2011,168950000000
bra,2012,163742551730.30801
bra,2013,177433793468.20001
bra,2014,182385605940.62
bra,2015,188430469407.83896
bra,2016,178586451364.54099
bra,2017,203860695719.82501
bra,2018,206525268748.43399
bra,2019,207829766543.263
bra,2020,211901073254.98901
brb,1975,163521899.2437
brb,1976,175315828.23529
brb,1977,178795963.51261
brb,1978,178692226.33613
brb,1979,193410555.73109
brb,1980,203974458.20168
brb,1981,168943401.68067
brb,1982,164744515.96639
brb,1983,171166341.17647
brb,1984,187220904.20168
brb,1985,186232931.09244
brb,1986,194630702.52101
brb,1987,172895294.11765
brb,1988,162768569.7479
brb,1989,148195966.38655
brb,1990,158816677.31092
brb,1991,153382800
brb,1992,138563200
brb,1993,132141400
brb,1994,131894400
brb,1995,131400400
brb,1996,154617800
brb,1997,153629800
brb,1998,133129400
brb,1999,145726000
brb,2000,151159900
brb,2001,136834300
brb,2002,131153400
brb,2003,125966600
brb,2004,116827800
brb,2005,126213600
brb,2006,119181500
brb,2007,120791200
brb,2008,106381400
brb,2009,118806400
brb,2010,117568800
brb,2011,109001100
brb,2012,110000000
brb,2013,112567000
brb,2014,109718500
brb,2015,110163600
brb,2016,109037800
brb,2017,105470500
brb,2018,121054400
brb,2019,113400000
brn,1989,70266300
brn,1990,72059400
brn,1991,73173100
brn,1992,72687000
brn,1993,75904700
brn,1994,76842800
brn,1995,79080700
brn,1996,80174500
brn,1997,89262800
brn,1998,92536700
brn,1999,102875800
brn,2000,109622900
brn,2001,116030700
brn,2002,122041500
brn,2003,135836600
brn,2004,152123100
brn,2005,154111700
brn,2006,138910400
brn,2007,132704400
brn,2008,137669200
brn,2009,145530100
brn,2010,137000000
brn,2011,134000000
brn,2012,144000000
brn,2013,143000000
brn,2014,149000000
brn,2015,159000000
brn,2016,153180400
brn,2017,150796100
brn,2018,148419900
brn,2019,146322500
brn,2020,167384834.48744
btn,1980,2272990153.18875
btn,1981,2402115704.63717
btn,1982,2517804727.70558
btn,1983,2716430508.44289
btn,1984,2858140011.56485
btn,1985,2979890713.2412
btn,1986,3129395315.91398
btn,1987,3273386962.61788
btn,1988,3526505102.16128
btn,1989,3726470308.73445
btn,1990,3922155566.23852
btn,1991,3890477100
btn,1992,3913216400
btn,1993,3906741800
btn,1994,3917798300
btn,1995,3977056800
btn,1996,4058514600
btn,1997,4221649700
btn,1998,4324602400
btn,1999,4392585200
btn,2000,4629073100
btn,2001,4883182400
btn,2002,5021693700
btn,2003,5128195100
btn,2004,5238457300
btn,2005,5292469900
btn,2006,5435462900
btn,2007,5474210800
btn,2008,5504093700
btn,2009,5653676600
btn,2010,5699317300
btn,2011,5832557700
btn,2012,5963073600
btn,2013,6097756500
btn,2014,6227789800
btn,2015,6517999100
btn,2016,6793388200
btn,2017,6993676000
btn,2018,7290790000
btn,2019,7385600000
btn,2020,7723080000
bwa,1960,560495328.60001
bwa,1961,574300675.77929
bwa,1962,595008696.54822
bwa,1963,615716516.53545
bwa,1964,638150456.67889
bwa,1965,592832825.41494
bwa,1966,699038908.48883
bwa,1967,771042835.22811
bwa,1968,906050248.0597
bwa,1969,915650825.16672
bwa,1970,900049887.36781
bwa,1971,1132862878.30464
bwa,1972,1430479363.15048
bwa,1973,1876304054.35007
bwa,1974,2059914489.17678
bwa,1975,1955620249.31883
bwa,1976,2019014858.13583
bwa,1977,2051970762.54423
bwa,1978,1983998933.62708
bwa,1979,1930216547.2549
bwa,1980,1838900835.59248
bwa,1981,1768869388.13836
bwa,1982,1672976456.37579
bwa,1983,1448005797.31999
bwa,1984,1324649544.95652
bwa,1985,1383695624.01394
bwa,1986,1408183761.58883
bwa,1987,1804342894.10994
bwa,1988,2157704807.87388
bwa,1989,2096827599.83837
bwa,1990,2159993317.53311
bwa,1991,2219039597.37222
bwa,1992,2242383480.11749
bwa,1993,2187387569.23396
bwa,1994,2120455387.88792
bwa,1995,2575225907.11584
bwa,1996,2492102289.0318
bwa,1997,2319229257.21933
bwa,1998,2202775879.22719
bwa,1999,2392313790.99371
bwa,2000,2061827135.51946
bwa,2001,2292525292.95561
bwa,2002,1822896928.94938
bwa,2003,2189754986.09586
bwa,2004,2200101467.16709
bwa,2005,2145031267.05967
bwa,2006,2430913869.38269
bwa,2007,2728338808.49991
bwa,2008,2782192271.589
bwa,2009,2959484106.75122
bwa,2010,3131630308.85967
bwa,2011,3137112050.45612
bwa,2012,2869454803.35224
bwa,2013,2907607740.92607
bwa,2014,2897400000
bwa,2015,2814900000
bwa,2016,3248700000
bwa,2017,2964300000
bwa,2018,3269900000
bwa,2019,3367100000
bwa,2020,3308600000
caf,2009,336991000000
caf,2010,346973000000
caf,2011,359705000000
caf,2012,366762000000
caf,2013,203585000000
caf,2014,200640000000
caf,2015,201791000000
caf,2016,211969000000
caf,2017,218751000000
caf,2018,226236000000
caf,2019,233023080000
caf,2020,267310325700
can,1997,23905503000
can,1998,25080860000
can,1999,27189995000
can,2000,27726399000
can,2001,27768799000
can,2002,26842909000
can,2003,29379985000
can,2004,32007776000
can,2005,32254285000
can,2006,31905228000
can,2007,30024854000
can,2008,32188221000
can,2009,30552384000
can,2010,30950743000
can,2011,32215830000
can,2012,32634896000
can,2013,38211926000
can,2014,35664990000
can,2015,37218000000
can,2016,38749317000
can,2017,39639709000
can,2018,39486873000
can,2019,40670119000
can,2020,42023949000
che,1990,4472763000
che,1991,4440151000
che,1992,4569747000
che,1993,4383131000
che,1994,4109426000
che,1995,4217801000
che,1996,4194967000
che,1997,4202817000
che,1998,4255016000
che,1999,4357553000
che,2000,4437167000
che,2001,4103877000
che,2002,4216938000
che,2003,3594849000
che,2004,4224664000
che,2005,4073037000
che,2006,3900427000
che,2007,4150774000
che,2008,4147179000
che,2009,4345722000
che,2010,4198304000
che,2011,4627089000
che,2012,4457105000
che,2013,4163886000
che,2014,4620560000
che,2015,4184701000
che,2016,4224007000
che,2017,4092041000
che,2018,4440745000
che,2019,4147595000
che,2020,4059213000
chl,1960,619241027079.66296
chl,1961,607869374086.90405
chl,1962,580172389126.45801
chl,1963,616156660925.46204
chl,1964,624132395627.23291
chl,1965,631142318704.96106
chl,1966,762960027779.92896
chl,1967,783958641799.43396
chl,1968,823681539239.89404
chl,1969,726695359057.81482
chl,1970,749905993248.51501
chl,1971,741681016837.31396
chl,1972,679962538539.62805
chl,1973,612106483147.21899
chl,1974,775889441456.62683
chl,1975,809817469152.83105
