geo,time,nv_ind_empl_kd
dza,2009,20970.2389
dza,2010,19975.3908
dza,2011,18925.12535
dza,2012,18661.0525
dza,2013,17157.93286
dza,2014,18101.90381
dza,2015,18182.32113
dza,2016,18682.72948
dza,2017,18590.48157
dza,2018,17953.23921
dza,2019,17746.71337
ecu,1991,14962.5533
ecu,1992,14895.25717
ecu,1993,15062.65033
ecu,1994,15702.90876
ecu,1995,15311.40285
ecu,1996,14834.99818
ecu,1997,14741.482
ecu,1998,14083.19143
ecu,1999,13410.05042
ecu,2000,14948.03421
ecu,2001,15731.16225
ecu,2002,16945.14985
ecu,2003,17956.45126
ecu,2004,20078.33974
ecu,2005,20840.81239
ecu,2006,19729.08349
ecu,2007,19411.99473
ecu,2008,20233.68173
ecu,2009,20417.21927
ecu,2010,21187.56096
ecu,2011,23404.27658
ecu,2012,24730.199
ecu,2013,23407.55282
ecu,2014,22885.28865
ecu,2015,21844.61417
ecu,2016,21805.14908
ecu,2017,21043.59332
ecu,2018,20640.13212
ecu,2019,21918.31309
egy,1991,14920.68854
egy,1992,15164.99064
egy,1993,15180.65991
egy,1994,14949.066
egy,1995,15470.09553
egy,1996,15464.1615
egy,1997,15704.91583
egy,1998,16167.69977
egy,1999,15987.58876
egy,2000,17852.22881
egy,2001,18945.01288
egy,2002,19463.47316
egy,2003,20050.30671
egy,2004,19442.00876
egy,2005,18113.80194
egy,2006,18955.24711
egy,2007,18909.47532
egy,2008,19147.05764
egy,2009,18920.0077
egy,2010,17872.2954
egy,2011,19709.73918
egy,2012,18542.2872
egy,2013,18870.66996
egy,2014,18674.48631
egy,2015,18726.55469
egy,2016,18194.43703
egy,2017,17859.21615
egy,2018,18610.58404
egy,2019,19281.49692
esp,1995,56945.28555
esp,1996,57956.69244
esp,1997,57240.33975
esp,1998,56374.35014
esp,1999,55799.23079
esp,2000,55656.08709
esp,2001,55096.92697
esp,2002,54658.08277
esp,2003,54371.97182
esp,2004,53895.07046
esp,2005,53255.19419
esp,2006,53010.28064
esp,2007,52764.64323
esp,2008,54980.23119
esp,2009,60043.31955
esp,2010,63330.35928
esp,2011,64803.66876
esp,2012,66598.95329
esp,2013,67428.98618
esp,2014,68020.74933
esp,2015,66952.6825
esp,2016,68603.67258
esp,2017,67520.87918
esp,2018,65389.37193
esp,2019,65288.78413
est,1995,10120.33638
est,1996,10686.32174
est,1997,12238.05308
est,1998,13410.52949
est,1999,13570.01203
est,2000,14911.8849
est,2001,17044.52468
est,2002,20435.58991
est,2003,21162.35245
est,2004,19619.86978
est,2005,21573.30916
est,2006,22771.7287
est,2007,23039.84444
est,2008,22301.09945
est,2009,21116.85213
est,2010,25460.62813
est,2011,25918.33126
est,2012,27182.80254
est,2013,28166.06482
est,2014,28848.02741
est,2015,27665.49939
est,2016,30092.66493
est,2017,31023.99414
est,2018,33504.28646
est,2019,33550.43466
eth,1991,903.12593
eth,1992,705.31226
eth,1993,870.81372
eth,1994,908.91844
eth,1995,951.29325
eth,1996,963.56377
eth,1997,970.24984
eth,1998,991.8193
eth,1999,1012.03933
eth,2000,1012.90707
eth,2001,1010.63852
eth,2002,1039.07498
eth,2003,1045.17107
eth,2004,1095.09588
eth,2005,1130.05411
eth,2006,1198.04419
eth,2007,1255.3896
eth,2008,1320.50853
eth,2009,1380.40974
eth,2010,1447.50528
eth,2011,1574.5824
eth,2012,1781.41025
eth,2013,2091.16362
eth,2014,2315.03828
eth,2015,2627.04202
eth,2016,3085.96037
eth,2017,3539.13085
eth,2018,3821.65712
eth,2019,4123.88106
fin,1991,49210.91574
fin,1992,52577.47553
fin,1993,56044.00247
fin,1994,59216.88472
fin,1995,60908.54295
fin,1996,65228.17237
fin,1997,68737.59003
fin,1998,70132.22193
fin,1999,72752.36152
fin,2000,78011.44634
fin,2001,79938.21477
fin,2002,81623.24637
fin,2003,85885.68397
fin,2004,92521.4154
fin,2005,94293.52615
fin,2006,100940.98636
fin,2007,107031.78024
fin,2008,105010.98577
fin,2009,93387.40919
fin,2010,104354.80002
fin,2011,104627.80713
fin,2012,97160.2712
fin,2013,97457.9305
fin,2014,101080.68699
fin,2015,103059.34293
fin,2016,104463.20105
fin,2017,109864.98141
fin,2018,103656.69913
fin,2019,106753.26072
fji,1991,5720.90295
fji,1992,6188.74569
fji,1993,6417.86467
fji,1994,6551.29371
fji,1995,6540.32749
fji,1996,6935.74161
fji,1997,7145.66042
fji,1998,7209.99775
fji,1999,7731.19531
fji,2000,7371.71209
fji,2001,7821.35316
fji,2002,7971.74087
fji,2003,8067.22872
fji,2004,8829.18558
fji,2005,8257.50144
fji,2006,8423.02041
fji,2007,8189.93398
fji,2008,9448.23203
fji,2009,9768.53851
fji,2010,10501.62676
fji,2011,9637.33525
fji,2012,10002.53077
fji,2013,10905.17867
fji,2014,12954.87028
fji,2015,14251.89897
fji,2016,15765.8668
fji,2017,16308.34812
fji,2018,17089.35821
fji,2019,16977.92104
fra,1991,53737.4678
fra,1992,55253.45906
fra,1993,54494.93367
fra,1994,56961.5577
fra,1995,57636.30966
fra,1996,58014.59653
fra,1997,58694.41317
fra,1998,60825.23813
fra,1999,62430.56784
fra,2000,64040.61375
fra,2001,64868.48551
fra,2002,66037.3754
fra,2003,68589.96124
fra,2004,69918.49854
fra,2005,71196.69299
fra,2006,72084.01118
fra,2007,74219.49391
fra,2008,71274.53637
fra,2009,69431.98813
fra,2010,70933.78289
fra,2011,72112.03283
fra,2012,72644.10074
fra,2013,74757.60478
fra,2014,77738.09992
fra,2015,78462.3326
fra,2016,78329.30528
fra,2017,77984.39252
fra,2018,79341.84552
fra,2019,79766.58036
gab,1991,310121.44298
gab,1992,302623.19072
gab,1993,312716.95659
gab,1994,332028.09395
gab,1995,339114.23338
gab,1996,340894.67854
gab,1997,343492.14577
gab,1998,336816.6429
gab,1999,278387.58401
gab,2000,242771.48592
gab,2001,236794.48422
gab,2002,226790.9116
gab,2003,226239.36899
gab,2004,220209.13218
gab,2005,216088.38966
gab,2006,177354.48834
gab,2007,176335.585
gab,2008,147157.16601
gab,2009,136167.01139
gab,2010,148122.56105
gab,2011,152799.60706
gab,2012,144617.79312
gab,2013,140375.74028
gab,2014,133540.67306
gab,2015,129700.35087
gab,2016,123929.29148
gab,2017,111123.32972
gab,2018,106684.9277
gab,2019,110536.90216
gbr,1991,60801.72321
gbr,1992,62701.40192
gbr,1993,65440.97341
gbr,1994,71589.48634
gbr,1995,72978.48672
gbr,1996,73392.90923
gbr,1997,74442.51546
gbr,1998,74818.84843
gbr,1999,77292.34031
gbr,2000,79340.55462
gbr,2001,79880.29213
gbr,2002,82050.86222
gbr,2003,84003.71605
gbr,2004,88808.9326
gbr,2005,86943.92133
gbr,2006,87728.2666
gbr,2007,87550.17282
gbr,2008,85342.51279
gbr,2009,88075.11975
gbr,2010,94043.75533
gbr,2011,94065.41993
gbr,2012,89863.92067
gbr,2013,89324.36966
gbr,2014,90113.14937
gbr,2015,91308.95452
gbr,2016,92713.39134
gbr,2017,95639.79123
gbr,2018,95720.98738
gbr,2019,94626.61124
geo,2003,9653.16223
geo,2004,10512.45039
geo,2005,11130.05051
geo,2006,12868.07512
geo,2007,12788.45741
geo,2008,12967.24544
geo,2009,13033.67565
geo,2010,11860.30443
geo,2011,12430.50089
geo,2012,13898.64457
geo,2013,14568.20249
geo,2014,14693.8735
geo,2015,14887.53053
geo,2016,14934.68354
geo,2017,14051.79999
geo,2018,13132.22033
geo,2019,13649.7273
gha,2006,5137.36889
gha,2007,5369.26407
gha,2008,6075.55763
gha,2009,6242.74078
gha,2010,6503.51647
gha,2011,8992.00222
gha,2012,9792.52434
gha,2013,10055.58559
gha,2014,8680.99608
gha,2015,7485.10351
gha,2016,7332.80842
gha,2017,7962.83723
gha,2018,8222.51864
gha,2019,8298.67127
gin,1991,9295.47645
gin,1992,9212.28405
gin,1993,9643.10664
gin,1994,9632.92538
gin,1995,10059.64861
gin,1996,10639.36892
gin,1997,10761.94695
gin,1998,11064.20217
gin,1999,11499.48549
gin,2000,11853.95129
gin,2001,12294.03122
gin,2002,12765.1253
gin,2003,12448.31415
gin,2004,12686.55284
gin,2005,12963.18113
gin,2006,12839.14503
gin,2007,12796.49006
gin,2008,13407.46677
gin,2009,12583.80629
gin,2010,12496.61922
gin,2011,12270.38802
gin,2012,12414.77121
gin,2013,11489.5599
gin,2014,11849.79934
gin,2015,11061.77173
gin,2016,12661.12909
gin,2017,14928.57213
gin,2018,15944.7168
gin,2019,16409.70766
gmb,2004,2024.16869
gmb,2005,1922.69357
gmb,2006,1940.8288
gmb,2007,1937.62842
gmb,2008,1872.35531
gmb,2009,1820.53071
gmb,2010,1828.26338
gmb,2011,1854.68742
gmb,2012,1904.35767
gmb,2013,1931.31618
gmb,2014,2055.66533
gmb,2015,2460.36607
gmb,2016,2862.78871
gmb,2017,2697.11696
gmb,2018,2680.48704
gmb,2019,2980.90549
gnb,2000,1744.11652
gnb,2001,1788.02951
gnb,2002,2064.72041
gnb,2003,2178.59936
gnb,2004,1849.62581
gnb,2005,1949.61866
gnb,2006,1995.26845
gnb,2007,1854.37571
gnb,2008,1899.11701
gnb,2009,1951.22098
gnb,2010,2036.71891
gnb,2011,1973.8711
gnb,2012,2016.46192
gnb,2013,2055.22657
gnb,2014,2059.25618
gnb,2015,2117.43955
gnb,2016,2135.28872
gnb,2017,2333.93588
gnb,2018,2288.96464
gnb,2019,2326.56705
gnq,2006,112381.77992
gnq,2007,116009.24524
gnq,2008,126341.14831
gnq,2009,120717.76894
gnq,2010,98076.73748
gnq,2011,100887.52078
gnq,2012,106645.38665
gnq,2013,94923.3112
gnq,2014,93608.15865
gnq,2015,81827.95953
gnq,2016,73410.95885
gnq,2017,68279.42366
gnq,2018,60024.74925
gnq,2019,55328.27535
grc,1995,36008.04196
grc,1996,35560.41736
grc,1997,36690.36301
grc,1998,36704.63545
grc,1999,40560.56337
grc,2000,42064.11364
grc,2001,44195.61683
grc,2002,46189.46119
grc,2003,49806.8684
grc,2004,50488.64351
grc,2005,48901.17681
grc,2006,53316.94976
grc,2007,51191.00036
grc,2008,44979.82554
grc,2009,47746.49938
grc,2010,45798.83565
grc,2011,48076.92993
grc,2012,53050.18919
grc,2013,55272.93593
grc,2014,53651.0688
grc,2015,52370.30033
grc,2016,51532.64407
grc,2017,48875.35767
grc,2018,48356.96049
grc,2019,47204.77548
gtm,1991,9253.52111
gtm,1992,9853.65291
gtm,1993,9827.56791
gtm,1994,9803.41574
gtm,1995,10028.8291
gtm,1996,10159.39154
gtm,1997,10482.98368
gtm,1998,10760.16435
gtm,1999,11046.81477
gtm,2000,10627.83422
gtm,2001,10405.29148
gtm,2002,10509.2628
gtm,2003,10136.90454
gtm,2004,11600.74299
gtm,2005,10961.25461
gtm,2006,10678.05986
gtm,2007,10915.12166
gtm,2008,10831.54649
gtm,2009,10528.63416
gtm,2010,10389.59036
gtm,2011,11149.77148
gtm,2012,10811.49983
gtm,2013,12628.68381
gtm,2014,12154.0038
gtm,2015,12583.43351
gtm,2016,11112.02776
gtm,2017,12012.54118
gtm,2018,12036.68241
gtm,2019,12128.16633
guy,1991,10053.33274
guy,1992,9577.73766
guy,1993,11464.4108
guy,1994,12439.50204
guy,1995,12424.55592
guy,1996,13603.64714
guy,1997,14952.34677
guy,1998,14822.89914
guy,1999,13807.65385
guy,2000,13951.22238
guy,2001,14148.21659
guy,2002,13538.43598
guy,2003,13267.69394
guy,2004,13133.67196
guy,2005,13199.2585
guy,2006,12983.27676
guy,2007,13984.86052
guy,2008,13815.00231
guy,2009,13983.58459
guy,2010,14293.63785
guy,2011,15440.59145
guy,2012,15987.7061
guy,2013,16966.37087
guy,2014,15813.19518
guy,2015,16333.65105
guy,2016,19629.89444
guy,2017,19073.20322
guy,2018,19526.71181
guy,2019,21079.61617
hkg,2015,48222.3758
hnd,1991,6633.04471
hnd,1992,7242.57329
hnd,1993,6927.5385
hnd,1994,6256.52708
hnd,1995,6498.81919
hnd,1996,6880.01449
hnd,1997,6874.98451
hnd,1998,6581.29979
hnd,1999,6827.28481
hnd,2000,6653.46565
hnd,2001,6609.86627
hnd,2002,6682.78752
hnd,2003,6999.55114
hnd,2004,6784.57054
hnd,2005,6680.92937
hnd,2006,7396.85146
hnd,2007,7627.44211
hnd,2008,7692.94151
hnd,2009,7156.24631
hnd,2010,7716.91742
hnd,2011,7813.40219
hnd,2012,7718.78842
hnd,2013,7657.04004
hnd,2014,6459.09126
hnd,2015,6539.36789
hnd,2016,6747.26694
hnd,2017,6985.46998
hnd,2018,7074.34842
hnd,2019,6613.01991
hrv,1995,14385.687
hrv,1996,15287.02193
hrv,1997,16824.65093
hrv,1998,17604.66678
hrv,1999,18762.78055
hrv,2000,20371.36416
hrv,2001,21141.8215
hrv,2002,22058.66673
hrv,2003,23004.79265
hrv,2004,24104.00464
hrv,2005,25704.01331
hrv,2006,26066.54626
hrv,2007,25524.18565
hrv,2008,25408.87056
hrv,2009,24376.76651
hrv,2010,24568.44232
hrv,2011,24697.14069
hrv,2012,23822.71974
hrv,2013,24350.09781
hrv,2014,24599.95999
hrv,2015,25052.87141
hrv,2016,25977.77138
hrv,2017,26688.71826
hrv,2018,25662.40518
hrv,2019,25604.15706
hti,1991,18351.63159
hti,1992,16931.80462
hti,1993,13704.44242
hti,1994,9810.96916
hti,1995,11401.38842
hti,1996,10058.90251
hti,1997,10269.52367
hti,1998,10028.18814
hti,1999,10365.15939
hti,2000,10975.6408
hti,2001,11026.77423
hti,2002,11361.68042
hti,2003,11617.58093
hti,2004,11916.31552
hti,2005,12236.33769
hti,2006,12354.53685
hti,2007,12140.03676
hti,2008,12332.03274
hti,2009,13228.09648
hti,2010,12629.04251
hti,2011,12977.69853
hti,2012,12606.25208
hti,2013,12610.96391
hti,2014,13019.06269
hti,2015,13241.99978
hti,2016,13530.92582
hti,2017,13696.90316
hti,2018,13568.44682
hti,2019,12012.06518
hun,1995,14848.04345
hun,1996,15437.6255
hun,1997,17278.81595
hun,1998,17617.04169
hun,1999,18003.10819
hun,2000,19013.2683
hun,2001,19249.11877
hun,2002,20785.63074
hun,2003,21889.25871
hun,2004,23433.96707
hun,2005,24792.69923
hun,2006,25909.4408
hun,2007,26753.04529
hun,2008,25875.16183
hun,2009,23943.41412
hun,2010,25413.98063
hun,2011,25147.38671
hun,2012,25134.62451
hun,2013,24329.74385
hun,2014,24063.67075
hun,2015,25308.82017
hun,2016,24286.93746
hun,2017,24125.97395
hun,2018,24337.96977
hun,2019,25577.09013
idn,1991,10667.28521
idn,1992,10846.60227
idn,1993,10710.94938
idn,1994,9679.06037
idn,1995,11165.75832
idn,1996,11851.64777
idn,1997,12230.29309
idn,1998,10887.06968
idn,1999,11026.77377
idn,2000,11408.09404
idn,2001,10862.62059
idn,2002,11396.33987
idn,2003,12419.63392
idn,2004,12535.94984
idn,2005,12721.1094
idn,2006,13084.33911
idn,2007,12926.64527
idn,2008,13272.13139
idn,2009,13481.79252
idn,2010,13499.77094
idn,2011,13078.62329
idn,2012,12667.60402
idn,2013,13189.31684
idn,2014,13239.69085
idn,2015,13143.04708
idn,2016,13672.17949
idn,2017,13623.85922
idn,2018,13760.48729
idn,2019,13791.4982
ind,1991,2653.48212
ind,1992,2663.75218
ind,1993,2734.20374
ind,1994,2882.87011
ind,1995,3091.91672
ind,1996,3173.47606
ind,1997,3241.63229
ind,1998,3276.13754
ind,1999,3333.06075
ind,2000,3419.05487
ind,2001,3356.96332
ind,2002,3453.77419
ind,2003,3487.76243
ind,2004,3576.87812
ind,2005,3712.05249
ind,2006,4038.34324
ind,2007,4186.29404
ind,2008,4255.37522
ind,2009,4469.16539
ind,2010,4636.95261
ind,2011,4529.0972
ind,2012,4425.65373
ind,2013,4549.26822
ind,2014,4805.85469
ind,2015,5200.59051
ind,2016,5508.13162
ind,2017,5757.45966
ind,2018,5997.45692
ind,2019,5795.94151
irl,1995,78926.8633
irl,1996,83529.44974
irl,1997,88080.5558
irl,1998,91019.46187
irl,1999,97323.08163
irl,2000,104108.90166
irl,2001,104798.8874
irl,2002,118338.40047
irl,2003,116264.59738
irl,2004,115195.99389
irl,2005,115672.79429
irl,2006,113627.33446
irl,2007,124472.82655
irl,2008,127883.42759
irl,2009,148606.59055
irl,2010,170019.2732
irl,2011,181972.43123
irl,2012,185036.69856
irl,2013,173277.34016
irl,2014,185753.60283
irl,2015,300650.10205
irl,2016,280205.33363
irl,2017,279656.59687
irl,2018,300715.39971
irl,2019,301333.43434
irn,1991,22685.32578
irn,1992,22411.60408
irn,1993,23032.60111
irn,1994,21911.86111
irn,1995,21570.59824
irn,1996,21627.52239
irn,1997,20732.10062
irn,1998,20469.42317
irn,1999,19725.65381
irn,2000,20670.80407
irn,2001,19441.59382
irn,2002,19808.49447
irn,2003,20421.82892
irn,2004,19891.7639
irn,2005,20088.88366
irn,2006,19777.75485
irn,2007,20454.3649
irn,2008,21553.00845
irn,2009,21460.68266
irn,2010,22928.56445
irn,2011,22374.20204
irn,2012,18233.82845
irn,2013,16865.973
irn,2014,17464.39905
irn,2015,17297.99825
irn,2016,21345.66343
irn,2017,21117.4812
irn,2018,18558.94527
irn,2019,15523.72855
irq,1991,9429.82826
irq,1992,12937.04006
irq,1993,11294.20706
irq,1994,12342.85467
irq,1995,13610.4919
irq,1996,13959.02263
irq,1997,27671.6005
irq,1998,41401.81672
irq,1999,45579.82347
irq,2000,45234.1815
irq,2001,44941.63558
irq,2002,39962.28978
irq,2003,23502.26211
irq,2004,33790.50934
irq,2005,30877.05066
irq,2006,30679.46436
irq,2007,32469.33615
irq,2008,34724.12458
irq,2009,35427.64993
irq,2010,34834.92214
irq,2011,35124.81362
irq,2012,36833.51673
irq,2013,36608.12659
irq,2014,35595.48972
irq,2015,39267.21488
irq,2016,44326.62782
irq,2017,44619.20226
irq,2018,42698.0381
irq,2019,42697.87406
isl,1995,55097.67628
isl,1996,61878.04538
isl,1997,62568.18697
isl,1998,57912.03296
isl,1999,66130.87544
isl,2000,71916.00987
isl,2001,70586.71619
isl,2002,70424.64938
isl,2003,74937.99499
isl,2004,76557.18095
isl,2005,85403.0643
isl,2006,89425.65209
isl,2007,92382.01035
isl,2008,86802.81957
isl,2009,86938.6864
isl,2010,89612.48854
isl,2011,91324.90203
isl,2012,94104.10432
isl,2013,95393.03554
isl,2014,97160.24624
isl,2015,101928.93586
isl,2016,106038.41945
isl,2017,109369.3489
isl,2018,117143.98482
isl,2019,114821.3596
isr,1995,66250.6044
isr,1996,71632.9932
isr,1997,77242.53511
isr,1998,80075.36865
isr,1999,80289.41148
isr,2000,84777.22386
isr,2001,80671.8018
isr,2002,80581.68137
isr,2003,82509.87312
isr,2004,81483.79353
isr,2005,82986.83069
isr,2006,87917.96429
isr,2007,90704.21116
isr,2008,87984.63893
isr,2009,87652.60502
isr,2010,96445.46747
isr,2011,96443.76773
isr,2012,95565.84623
isr,2013,94701.24348
isr,2014,94727.88802
isr,2015,93723.50769
isr,2016,91470.97379
isr,2017,94379.38915
isr,2018,96325.61584
isr,2019,97838.42892
ita,1991,55105.32636
ita,1992,56778.90269
ita,1993,56629.85168
ita,1994,60389.9859
ita,1995,63723.84388
ita,1996,64408.38207
ita,1997,65724.82837
ita,1998,65724.17831
ita,1999,66107.63105
ita,2000,68496.88449
ita,2001,67669.86108
ita,2002,67526.1704
ita,2003,65458.72523
ita,2004,66614.65159
ita,2005,67832.90619
ita,2006,70331.24093
ita,2007,70866.89945
ita,2008,69389.37531
ita,2009,61542.82824
ita,2010,65752.64036
ita,2011,66486.36031
ita,2012,65071.14846
ita,2013,65057.51864
ita,2014,63448.67158
ita,2015,63959.07483
ita,2016,66040.72533
ita,2017,67466.09419
ita,2018,67890.21383
ita,2019,68566.02534
jam,1991,17278.76744
jam,1992,17269.68739
jam,1993,17439.72782
jam,1994,17181.51548
jam,1995,16459.7781
jam,1996,15643.75833
jam,1997,16725.88673
jam,1998,16484.18745
jam,1999,16640.57292
jam,2000,17439.11233
jam,2001,17094.26375
jam,2002,16665.66836
jam,2003,16464.84521
jam,2004,16146.10232
jam,2005,16755.57945
jam,2006,16219.7283
jam,2007,16892.82097
jam,2008,16580.79112
jam,2009,14827.98689
jam,2010,14497.35751
jam,2011,14981.78358
jam,2012,15186.38398
jam,2013,15277.63459
jam,2014,15143.98315
jam,2015,15096.15609
jam,2016,14063.98426
jam,2017,13596.26505
jam,2018,13536.32813
jam,2019,12909.22349
jor,1991,15925.70893
jor,1992,19061.6633
jor,1993,19100.73031
jor,1994,19258.9044
jor,1995,18060.41946
jor,1996,16655.88966
jor,1997,17209.27715
jor,1998,17148.74704
jor,1999,17994.96441
jor,2000,18383.38207
jor,2001,19697.86395
jor,2002,22345.34413
jor,2003,20316.43081
jor,2004,20025.35533
jor,2005,20495.03688
jor,2006,21457.18971
jor,2007,21228.38544
jor,2008,21875.78071
jor,2009,19888.96332
jor,2010,19693.17986
jor,2011,20064.52144
jor,2012,19465.80429
jor,2013,19480.26551
jor,2014,19318.89888
jor,2015,19307.85712
jor,2016,19393.70146
jor,2017,19330.1163
jor,2018,19264.53807
jor,2019,19028.92921
jpn,1994,53275.63427
jpn,1995,55495.69885
jpn,1996,57814.42319
jpn,1997,57451.24379
jpn,1998,57906.38263
jpn,1999,58608.38566
jpn,2000,61037.41894
jpn,2001,60248.13725
jpn,2002,61141.63947
jpn,2003,63897.78493
jpn,2004,67426.30426
jpn,2005,70521.54911
jpn,2006,72631.72216
jpn,2007,74056.92607
jpn,2008,74240.85339
jpn,2009,66332.25866
jpn,2010,75911.83826
jpn,2011,74357.49657
jpn,2012,75042.44708
jpn,2013,75608.31194
jpn,2014,77509.54931
jpn,2015,79369.52313
jpn,2016,80094.26755
jpn,2017,82873.45715
jpn,2018,84034.33141
jpn,2019,83127.77158
kaz,1991,30166.69347
kaz,1992,23561.76959
kaz,1993,19977.93415
kaz,1994,16205.62183
kaz,1995,14877.21447
kaz,1996,15171.66902
kaz,1997,16251.9419
kaz,1998,16580.79763
kaz,1999,17398.60636
kaz,2000,19890.31104
kaz,2001,22253.78144
kaz,2002,24568.75579
kaz,2003,25441.55371
kaz,2004,27270.12162
kaz,2005,28537.6836
kaz,2006,30965.31017
kaz,2007,31797.55673
kaz,2008,31582.39573
kaz,2009,32017.08965
kaz,2010,33404.54896
kaz,2011,33617.41999
kaz,2012,33161.10011
kaz,2013,33128.76806
kaz,2014,32637.39279
kaz,2015,31927.10745
kaz,2016,32614.58046
kaz,2017,34789.70181
kaz,2018,35898.11295
kaz,2019,37855.20142
ken,1991,3315.92359
ken,1992,3222.69499
ken,1993,3153.03413
ken,1994,3138.93377
ken,1995,3207.33948
ken,1996,3293.21573
ken,1997,3356.32695
ken,1998,3420.37824
ken,1999,3440.54602
ken,2000,3757.97742
ken,2001,4435.08565
ken,2002,5033.40418
ken,2003,5883.92323
ken,2004,6654.16096
ken,2005,7517.78217
ken,2006,7859.39901
ken,2007,8171.17408
ken,2008,8006.47262
ken,2009,8071.4762
ken,2010,8434.88296
ken,2011,8659.47693
ken,2012,8633.88263
ken,2013,8676.26408
ken,2014,8767.94174
ken,2015,8969.47239
ken,2016,9049.00832
ken,2017,9078.70827
ken,2018,9252.17437
ken,2019,9353.82867
kgz,1991,5964.76985
kgz,1992,4984.69508
kgz,1993,4011.77581
kgz,1994,2688.45298
kgz,1995,2685.45101
kgz,1996,3179.52456
kgz,1997,4085.46383
kgz,1998,4130.01286
kgz,1999,4371.956
kgz,2000,5178.48051
kgz,2001,5420.36522
kgz,2002,4382.15797
kgz,2003,3760.42903
kgz,2004,3195.37023
kgz,2005,2750.91859
kgz,2006,2252.95781
kgz,2007,2357.90088
kgz,2008,2633.14066
kgz,2009,2588.20564
kgz,2010,2601.9313
kgz,2011,2701.11309
kgz,2012,2393.58861
kgz,2013,3325.11751
kgz,2014,3444.2074
kgz,2015,3405.21304
kgz,2016,3428.91826
kgz,2017,3611.15988
kgz,2018,3595.42254
kgz,2019,3726.58897
khm,1994,1789.35086
khm,1995,1953.74434
khm,1996,1900.28484
khm,1997,2044.01776
khm,1998,1994.1509
khm,1999,2086.02931
khm,2000,2364.42928
khm,2001,1847.86691
khm,2002,2015.56418
khm,2003,2143.21854
khm,2004,2345.78979
khm,2005,2416.22703
khm,2006,2620.31855
khm,2007,2615.80529
khm,2008,2553.45575
khm,2009,2165.89895
khm,2010,2268.84856
khm,2011,2451.4078
khm,2012,2498.49192
khm,2013,2573.67767
khm,2014,2259.57553
khm,2015,2360.31
khm,2016,2424.26485
khm,2017,2631.53166
khm,2018,2729.80227
khm,2019,2898.27694
kor,2015,74123.72254
kwt,2010,140815.65295
kwt,2011,150818.46075
kwt,2012,154701.77594
kwt,2013,144432.93394
kwt,2014,137402.83357
kwt,2015,132260.31733
kwt,2016,133671.74423
kwt,2017,123694.38642
kwt,2018,121046.48083
kwt,2019,116746.90329
lao,2000,6655.826
lao,2001,6741.66317
lao,2002,6845.68736
lao,2003,7519.57124
lao,2004,7507.68817
lao,2005,7739.6055
lao,2006,8499.81118
lao,2007,8072.45278
lao,2008,8402.91563
lao,2009,8660.81332
lao,2010,9551.76016
lao,2011,10177.36995
lao,2012,10395.22116
lao,2013,10277.39584
lao,2014,10481.84366
lao,2015,10421.4592
lao,2016,11065.32825
lao,2017,11516.98826
lao,2018,11486.57037
lao,2019,11627.83356
lbn,1991,15999.36582
lbn,1992,16504.4226
lbn,1993,16624.17064
lbn,1994,16699.50177
lbn,1995,16434.91763
lbn,1996,17962.20495
lbn,1997,17983.09972
lbn,1998,18165.62013
lbn,1999,16788.99492
lbn,2000,16168.36157
lbn,2001,15755.36129
lbn,2002,15603.649
lbn,2003,15266.5728
lbn,2004,15239.22599
lbn,2005,15509.4208
lbn,2006,15190.16749
lbn,2007,17203.17401
lbn,2008,18006.38658
lbn,2009,17899.97541
lbn,2010,18362.80509
lbn,2011,17931.43591
lbn,2012,17257.68742
lbn,2013,17156.75642
lbn,2014,16029.09694
lbn,2015,14902.2438
lbn,2016,14864.78417
lbn,2017,14255.2975
lbn,2018,13677.87416
lbn,2019,11426.30369
lbr,2000,380.72606
lbr,2001,272.02175
lbr,2002,218.63482
lbr,2003,194.03736
lbr,2004,372.94418
lbr,2005,391.84677
lbr,2006,438.1398
lbr,2007,484.17217
lbr,2008,552.15006
lbr,2009,882.53635
lbr,2010,836.59391
lbr,2011,983.51306
lbr,2012,1395.51351
lbr,2013,2195.75378
lbr,2014,2380.69138
lbr,2015,1965.774
lbr,2016,2130.00314
lbr,2017,2430.97999
lbr,2018,2866.23562
lbr,2019,2968.54252
lca,1991,9686.93914
lca,1992,10857.37005
lca,1993,10697.95893
lca,1994,11160.12047
lca,1995,9620.24611
lca,1996,10325.63062
lca,1997,11692.00077
lca,1998,13917.82289
lca,1999,13821.84681
lca,2000,11899.0394
lca,2001,11668.41021
lca,2002,12192.72457
lca,2003,13703.03511
lca,2004,15315.25951
lca,2005,10696.1437
lca,2006,12536.65246
lca,2007,11407.71124
lca,2008,13252.02414
lca,2009,13200.09754
lca,2010,13609.34257
lca,2011,13847.32343
lca,2012,13850.79957
lca,2013,14026.3726
lca,2014,13900.79885
lca,2015,14566.2726
lca,2016,14455.24983
lca,2017,14904.64732
lca,2018,15523.68873
lca,2019,15451.96664
lka,1991,3427.86735
lka,1992,4946.73861
lka,1993,4997.41842
lka,1994,5505.75202
lka,1995,4826.59983
lka,1996,5271.25282
lka,1997,5282.11778
lka,1998,5371.76831
lka,1999,5643.06886
lka,2000,5916.91842
lka,2001,5791.5554
lka,2002,5829.13438
lka,2003,5934.07053
lka,2004,6137.15782
lka,2005,6415.37374
lka,2006,6676.70394
lka,2007,6999.71988
lka,2008,7221.9686
lka,2009,7471.88539
lka,2010,8212.09135
lka,2011,8814.0183
