geo,time,bm_gsr_trvl_zs
col,1968,24.69136
col,1969,20.84806
col,1970,19.76048
col,1971,18.90309
col,1972,20.96785
col,1973,22.50282
col,1974,25.9239
col,1975,24.2776
col,1976,25.02612
col,1977,23.796
col,1978,25.44019
col,1979,27.10079
col,1980,20.50445
col,1981,22.08387
col,1982,19.24116
col,1983,24.19355
col,1984,25.34669
col,1985,21.93413
col,1986,36.28266
col,1987,38.97016
col,1988,32.21557
col,1989,31.5655
col,1990,25.94286
col,1991,28.09051
col,1992,31.5831
col,1993,29.90477
col,1994,32.2932
col,1995,30.69753
col,1996,33.00924
col,1997,32.80144
col,1998,32.80721
col,1999,32.22799
col,2000,30.85384
col,2001,30.59161
col,2002,30.30848
col,2003,29.77755
col,2004,27.7013
col,2005,28.48646
col,2006,28.14724
col,2007,25.55305
col,2008,24.93061
col,2009,25.80141
col,2010,24.85431
col,2011,24.98231
col,2012,25.95759
col,2013,26.78215
col,2014,28.8712
col,2015,30.92876
col,2016,32.76788
col,2017,31.93147
col,2018,32.12471
col,2019,33.00708
col,2020,13.41539
col,2021,19.56082
com,1980,10.08737
com,1981,19.86331
com,1982,26.64352
com,1983,4.15466
com,1984,18.97411
com,1985,20.46512
com,1986,30.94896
com,1987,12.41742
com,1988,11.48686
com,1989,11.87178
com,1990,13.49611
com,1991,14.63861
com,1992,13.12317
com,1993,11.48017
com,1994,12.90492
com,1995,13.21867
com,2003,21.73117
com,2004,22.71673
com,2005,20.90919
com,2006,20.05683
com,2007,23.87893
com,2008,19.21324
com,2009,20.38654
com,2010,20.32256
com,2011,19.59438
com,2012,18.94593
com,2014,24.99002
com,2015,23.73192
com,2016,25.38908
com,2017,25.01064
com,2018,25.4784
com,2019,27.66768
com,2020,29.70151
cpv,1977,52.36948
cpv,1978,23.47561
cpv,1979,23.59824
cpv,1980,23.65878
cpv,1981,8.75598
cpv,1982,9.70636
cpv,1983,10.59671
cpv,1984,12.21821
cpv,1985,15.26844
cpv,1986,14.06471
cpv,1987,22.90358
cpv,1988,21.14289
cpv,1989,15.59161
cpv,1990,14.26764
cpv,1991,31.63808
cpv,1992,28.7346
cpv,1993,31.65137
cpv,1994,33.58887
cpv,1995,26.75268
cpv,1996,24.78219
cpv,1997,23.50215
cpv,1998,25.46625
cpv,1999,33.68208
cpv,2000,35.9227
cpv,2001,38.22331
cpv,2002,39.33677
cpv,2003,37.52771
cpv,2004,37.1255
cpv,2005,31.32139
cpv,2006,31.8004
cpv,2007,35.46321
cpv,2008,36.21259
cpv,2009,41.58807
cpv,2010,42.01407
cpv,2011,39.69042
cpv,2012,34.56504
cpv,2013,34.44988
cpv,2014,29.7698
cpv,2015,36.48217
cpv,2016,22.63771
cpv,2017,23.46685
cpv,2018,22.62954
cpv,2019,23.68794
cpv,2020,23.65904
cri,1977,25.82915
cri,1978,26.93485
cri,1979,23.76312
cri,1980,21.10412
cri,1981,22.35023
cri,1982,18.26883
cri,1983,20.63931
cri,1984,20.93379
cri,1985,20.58928
cri,1986,21.9697
cri,1987,19.71363
cri,1988,17.98442
cri,1989,24.05242
cri,1990,28.28816
cri,1991,28.83321
cri,1992,31.98705
cri,1993,33.03528
cri,1994,35.26334
cri,1995,35.30022
cri,1996,32.46915
cri,1997,34.93114
cri,1998,36.58135
cri,1999,39.00468
cri,2000,35.53933
cri,2001,30.28211
cri,2002,28.74827
cri,2003,27.00811
cri,2004,27.89539
cri,2005,30.65337
cri,2006,28.73471
cri,2007,32.30315
cri,2008,31.40869
cri,2009,24.60468
cri,2010,22.12436
cri,2011,20.52129
cri,2012,18.97492
cri,2013,17.80819
cri,2014,17.53407
cri,2015,22.37142
cri,2016,23.42689
cri,2017,27.20311
cri,2018,19.8914
cri,2019,20.9017
cri,2020,6.08143
cym,2016,17.6221
cym,2017,16.43884
cym,2018,15.4075
cym,2019,16.11397
cyp,1976,21.17904
cyp,1977,20.13652
cyp,1978,21.80095
cyp,1979,19.9005
cyp,1980,20.95238
cyp,1981,20.90199
cyp,1982,23.07143
cyp,1983,23.0363
cyp,1984,23.64253
cyp,1985,25.70346
cyp,1986,27.81709
cyp,1987,26.48445
cyp,1988,26.78343
cyp,1989,23.9783
cyp,1990,26.30385
cyp,1991,26.22563
cyp,1992,25.33971
cyp,1993,28.38371
cyp,1994,28.56469
cyp,1995,25.10524
cyp,1996,25.95245
cyp,1997,27.50434
cyp,1998,27.24694
cyp,1999,27.60983
cyp,2000,26.07682
cyp,2001,26.48038
cyp,2002,28.98443
cyp,2003,26.79549
cyp,2004,30.60521
cyp,2005,34.36038
cyp,2006,32.46667
cyp,2007,39.20078
cyp,2008,28.77313
cyp,2009,27.81382
cyp,2010,24.70751
cyp,2011,24.12586
cyp,2012,23.84194
cyp,2013,19.42709
cyp,2014,18.80368
cyp,2015,16.36716
cyp,2016,16.17268
cyp,2017,16.57529
cyp,2018,17.25934
cyp,2019,15.16142
cyp,2020,6.23693
cze,1993,13.81352
cze,1994,33.06602
cze,1995,32.44875
cze,1996,46.52738
cze,1997,42.38735
cze,1998,32.68787
cze,1999,25.08247
cze,2000,22.95446
cze,2001,24.50922
cze,2002,24.81289
cze,2003,25.76367
cze,2004,23.71879
cze,2005,23.40714
cze,2006,23.11649
cze,2007,24.56499
cze,2008,26.46034
cze,2009,26.14915
cze,2010,23.80422
cze,2011,23.57649
cze,2012,22.06572
cze,2013,22.74823
cze,2014,22.95941
cze,2015,24.15488
cze,2016,24.6033
cze,2017,24.80362
cze,2018,23.82679
cze,2019,22.81797
cze,2020,15.86158
deu,1971,47.3911
deu,1972,50.50455
deu,1973,54.88979
deu,1974,50.29728
deu,1975,48.76412
deu,1976,38.69996
deu,1977,40.91838
deu,1978,41.68936
deu,1979,41.62437
deu,1980,44.29673
deu,1981,41.64267
deu,1982,39.95889
deu,1983,40.28326
deu,1984,40.69111
deu,1985,41.38955
deu,1986,44.68501
deu,1987,45.62739
deu,1988,44.87515
deu,1989,43.60935
deu,1990,44.65711
deu,1991,44.55867
deu,1992,44.40985
deu,1993,45.07484
deu,1994,46.66457
deu,1995,45.25219
deu,1996,44.20198
deu,1997,41.71635
deu,1998,40.64295
deu,1999,39.81244
deu,2000,38.60626
deu,2001,36.54469
deu,2002,36.58689
deu,2003,37.85029
deu,2004,36.45837
deu,2005,35.42671
deu,2006,33.02756
deu,2007,32.12898
deu,2008,31.80285
deu,2009,32.40806
deu,2010,29.38354
deu,2011,28.94728
deu,2012,28.1906
deu,2013,27.7662
deu,2014,27.67654
deu,2015,25.69967
deu,2016,25.25016
deu,2017,25.71018
deu,2018,25.35934
deu,2019,24.73929
deu,2020,12.27986
dji,1991,2.79414
dji,1992,2.65426
dji,1993,5.09828
dji,1994,3.20922
dji,1995,5.12763
dji,1996,5.11147
dji,1997,6.51809
dji,1998,3.32506
dji,1999,4.47671
dji,2000,8.2365
dji,2001,6.01204
dji,2002,4.61651
dji,2003,4.17366
dji,2004,3.61358
dji,2005,3.39803
dji,2006,3.86385
dji,2007,2.39699
dji,2008,2.83716
dji,2009,4.54245
dji,2010,7.21167
dji,2011,12.79198
dji,2012,11.50262
dji,2013,2.9869
dji,2014,4.03293
dji,2015,5.35023
dji,2016,4.51699
dji,2017,3.80964
dji,2018,3.80991
dji,2019,3.99655
dji,2020,2.89929
dma,1976,5.43933
dma,1977,13.08562
dma,1978,23.58079
dma,1979,20.08264
dma,1980,18.92523
dma,1981,27.44783
dma,1982,33.22632
dma,1983,31.95266
dma,1984,24.26729
dma,1985,21.18644
dma,1986,13.56297
dma,1987,12.91733
dma,1988,10.26694
dma,1989,13.81881
dma,1990,14.69136
dma,1991,15.17618
dma,1992,17.52127
dma,1993,14.00021
dma,1994,14.71314
dma,1995,13.7647
dma,1996,14.69064
dma,1997,13.56547
dma,1998,14.74061
dma,1999,15.96913
dma,2000,16.94081
dma,2001,18.3639
dma,2002,16.91629
dma,2003,19.9441
dma,2004,19.79215
dma,2005,19.39836
dma,2006,18.82833
dma,2007,16.51367
dma,2008,15.92851
dma,2009,19.27365
dma,2010,18.52843
dma,2011,18.57313
dma,2012,18.3784
dma,2013,18.56909
dma,2014,19.29185
dma,2015,16.92889
dma,2016,16.57209
dma,2017,13.35622
dma,2018,15.03748
dma,2019,15.10645
dma,2020,6.8353
dnk,1975,29.83994
dnk,1976,30.25425
dnk,1977,31.82748
dnk,1978,32.11107
dnk,1981,27.36664
dnk,1982,29.19647
dnk,1983,26.80425
dnk,1984,28.4607
dnk,1985,29.75849
dnk,1986,35.15419
dnk,1987,39.13641
dnk,1988,37.1256
dnk,1989,33.92427
dnk,1990,36.12445
dnk,1991,32.33413
dnk,1992,35.80932
dnk,1993,30.67582
dnk,1994,29.80539
dnk,1995,30.54217
dnk,1996,28.02827
dnk,1997,30.55298
dnk,1998,29.00849
dnk,1999,26.62386
dnk,2000,22.16849
dnk,2001,21.97306
dnk,2002,24.01835
dnk,2003,23.56735
dnk,2004,21.79283
dnk,2005,17.88005
dnk,2006,15.91145
dnk,2007,15.61015
dnk,2008,14.72027
dnk,2009,16.43842
dnk,2010,16.30111
dnk,2011,16.15041
dnk,2012,15.73781
dnk,2013,15.70619
dnk,2014,16.16558
dnk,2015,15.42705
dnk,2016,15.43226
dnk,2017,15.53136
dnk,2018,14.35728
dnk,2019,13.13823
dnk,2020,7.81282
dom,1968,43.54136
dom,1969,45.28302
dom,1970,42.92343
dom,1971,37.05584
dom,1972,36.02305
dom,1973,36.33803
dom,1974,31.10107
dom,1975,31.82395
dom,1976,39.79682
dom,1977,41.25959
dom,1978,43.31276
dom,1979,45.61707
dom,1980,41.55388
dom,1981,34.85138
dom,1982,31.37396
dom,1983,29.43737
dom,1984,29.74958
dom,1985,30.41894
dom,1986,31.5083
dom,1987,26.47059
dom,1988,32.0403
dom,1989,29.26619
dom,1990,32.69755
dom,1991,32.04673
dom,1992,28.60746
dom,1993,14.49381
dom,1994,15.68776
dom,1995,17.90149
dom,1996,17.67434
dom,1997,18.84231
dom,1998,19.26487
dom,1999,21.16186
dom,2000,22.50055
dom,2001,22.64974
dom,2002,22.48192
dom,2003,22.27325
dom,2004,25.5364
dom,2005,23.82628
dom,2006,21.04917
dom,2007,18.3875
dom,2008,16.43712
dom,2009,19.3161
dom,2010,15.27343
dom,2011,13.65298
dom,2012,13.58516
dom,2013,13.73142
dom,2014,13.71136
dom,2015,14.58097
dom,2016,14.92759
dom,2017,16.03568
dom,2018,14.00271
dom,2019,14.64469
dom,2020,6.8137
dza,1977,9.96229
dza,1978,10.07712
dza,1979,9.87534
dza,1980,12.33324
dza,1981,14.89018
dza,1982,16.90715
dza,1983,19.58012
dza,1984,19.46559
dza,1985,23.52805
dza,1986,21.60468
dza,1987,16.41876
dza,1988,21.78168
dza,1989,17.1785
dza,1990,11.23331
dza,1991,11.93961
dza,2005,7.67157
dza,2006,7.21522
dza,2007,5.52643
dza,2008,4.22008
dza,2009,3.92196
dza,2010,5.07375
dza,2011,4.1901
dza,2012,4.86673
dza,2013,4.36107
dza,2014,5.14997
dza,2015,6.20868
dza,2016,4.35807
dza,2017,5.14703
dza,2018,4.2165
dza,2019,6.41802
dza,2020,3.12577
ecu,1976,18.56823
ecu,1977,19.17744
ecu,1978,20.34112
ecu,1979,27.36214
ecu,1980,32.41938
ecu,1981,31.16385
ecu,1982,34.57815
ecu,1983,30.95723
ecu,1984,30.46729
ecu,1985,30.81761
ecu,1986,26.75815
ecu,1987,26.23457
ecu,1988,27.55776
ecu,1989,26.99681
ecu,1990,21.76617
ecu,1991,19.66667
ecu,1992,19.07824
ecu,1993,17.28074
ecu,1994,18.16636
ecu,1995,19.82637
ecu,1996,19.45871
ecu,1997,18.26888
ecu,1998,19.33522
ecu,1999,22.89509
ecu,2000,23.48224
ecu,2001,23.58508
ecu,2002,22.66154
ecu,2003,21.74328
ecu,2004,19.76613
ecu,2005,19.95522
ecu,2006,19.8656
ecu,2007,19.55217
ecu,2008,17.94092
ecu,2009,20.90843
ecu,2010,18.93224
ecu,2011,18.80945
ecu,2012,19.05504
ecu,2013,17.95451
ecu,2014,18.01185
ecu,2015,19.9407
ecu,2016,29.59109
ecu,2017,28.55748
ecu,2018,28.81462
ecu,2019,29.3462
ecu,2020,14.63927
egy,1977,9.51288
egy,1978,13.53359
egy,1979,10.89532
egy,1980,7.18161
egy,1981,7.00132
egy,1982,6.57343
egy,1983,5.446
egy,1984,4.72038
egy,1985,3.32288
egy,1986,1.74049
egy,1987,2.84479
egy,1988,1.39043
egy,1989,2.64725
egy,1990,3.40549
egy,1991,6.68847
egy,1992,18.86172
egy,1993,19.52674
egy,1994,18.90168
egy,1995,26.22614
egy,1996,25.9048
egy,1997,19.90014
egy,1998,17.76032
egy,1999,16.70154
egy,2000,14.2686
egy,2001,16.08186
egy,2002,19.09798
egy,2003,20.40366
egy,2004,15.67701
egy,2005,15.49947
egy,2006,15.41939
egy,2007,17.05363
egy,2008,16.55019
egy,2009,18.21359
egy,2010,15.21637
egy,2011,15.65432
egy,2012,15.91633
egy,2013,18.36699
egy,2014,17.88987
egy,2015,19.64564
egy,2016,23.84873
egy,2017,12.11953
egy,2018,14.26652
egy,2019,16.59965
egy,2020,13.78667
eri,1995,6.93512
eri,1996,5.58659
eri,1997,29.11266
eri,1998,13.15693
eri,1999,12.98
eri,2000,40.99653
esp,1975,15.14632
esp,1976,14.38139
esp,1977,18.34458
esp,1978,17.76511
esp,1979,21.53996
esp,1980,21.45185
esp,1981,17.67882
esp,1982,16.96459
esp,1983,16.60499
esp,1984,16.25865
esp,1985,18.5827
esp,1986,22.33872
esp,1987,20.71664
esp,1988,20.83187
esp,1989,23.0214
esp,1990,26.50004
esp,1991,26.25284
esp,1992,26.64631
esp,1993,25.04424
esp,1994,22.051
esp,1995,19.82842
esp,1996,19.80911
esp,1997,18.2708
esp,1998,18.22006
esp,1999,18.75663
esp,2000,18.4484
esp,2001,19.22208
esp,2002,19.52591
esp,2003,19.87944
esp,2004,22.59526
esp,2005,25.37085
esp,2006,24.80282
esp,2007,25.69819
esp,2008,25.20263
esp,2009,24.8855
esp,2010,25.85513
esp,2011,25.19785
esp,2012,24.86467
esp,2013,27.32236
esp,2014,26.93029
esp,2015,28.03005
esp,2016,28.69989
esp,2017,31.16741
esp,2018,31.96879
esp,2019,32.15593
esp,2020,14.12912
est,1992,11.78347
est,1993,9.67857
est,1994,11.55875
est,1995,17.94119
est,1996,16.93398
est,1997,16.46725
est,1998,16.92532
est,1999,23.24386
est,2000,23.43244
est,2001,20.11414
est,2002,20.82387
est,2008,22.6838
est,2009,23.08907
est,2010,21.5725
est,2011,21.32657
est,2012,20.01928
est,2013,22.35354
est,2014,24.08123
est,2015,25.74725
est,2016,26.84502
est,2017,26.04656
est,2018,26.19103
est,2019,27.01891
est,2020,9.44654
est,2021,8.07568
eth,1977,3.39453
eth,1978,2.07801
eth,1979,1.81918
eth,1980,2.22686
eth,1981,1.40318
eth,1982,1.63785
eth,1983,1.61152
eth,1984,1.6638
eth,1985,1.49866
eth,1986,1.67111
eth,1987,1.88413
eth,1988,1.66837
eth,1989,3.19689
eth,1990,3.15024
eth,1991,2.51444
eth,1992,2.68454
eth,1993,3.57836
eth,1994,4.9036
eth,1995,7.17662
eth,1996,7.10082
eth,1997,10.06819
eth,1998,10.04037
eth,1999,11.01563
eth,2000,15.06891
eth,2001,8.39506
eth,2002,7.84685
eth,2003,7.00079
eth,2004,6.08514
eth,2005,6.42161
eth,2006,8.26857
eth,2007,6.11208
eth,2008,6.51511
eth,2009,6.21603
eth,2010,5.75411
eth,2011,5.01079
eth,2012,5.05915
eth,2013,6.18837
eth,2014,6.38722
eth,2015,7.62408
eth,2016,8.75586
eth,2017,7.01328
eth,2018,9.86844
eth,2019,10.71387
eth,2020,5.96013
fin,1975,26.86388
fin,1976,27.11995
fin,1977,27.07858
fin,1978,24.53108
fin,1979,24.90846
fin,1980,22.90485
fin,1981,22.47004
fin,1982,24.88636
fin,1983,24.55889
fin,1984,25.39055
fin,1985,27.01027
fin,1986,32.08152
fin,1987,33.49547
fin,1988,33.44097
fin,1989,32.73378
fin,1990,36.08558
fin,1991,34.87753
fin,1992,31.73325
fin,1993,23.69333
fin,1994,22.04603
fin,1995,23.81043
fin,1996,25.76554
fin,1997,25.09513
fin,1998,27.14202
fin,1999,26.57956
fin,2000,21.84776
fin,2001,22.74927
fin,2002,20.58259
fin,2003,20.27687
fin,2004,19.55426
fin,2005,17.62616
fin,2008,14.24786
fin,2009,15.6406
fin,2010,15.63457
fin,2011,16.33692
fin,2012,15.52077
fin,2013,16.88281
fin,2014,17.21816
fin,2015,17.3365
fin,2016,18.18992
fin,2017,18.42839
fin,2018,17.11745
fin,2019,15.53267
fin,2020,5.10618
fin,2021,3.88576
fji,1979,14.8335
fji,1980,13.94136
fji,1981,11.09251
fji,1982,11.60114
fji,1983,12.80989
fji,1984,13.64159
fji,1985,13.44371
fji,1986,15.22956
fji,1987,30.56201
fji,1988,18.89313
fji,1989,17.95712
fji,1990,15.8447
fji,1991,15.67846
fji,1992,14.52673
fji,1993,14.52525
fji,1994,17.03994
fji,1995,16.17909
fji,1996,16.87953
fji,1997,17.02527
fji,1998,14.64321
fji,1999,16.90544
fji,2000,24.61346
fji,2001,22.07813
fji,2002,19.31725
fji,2003,17.44186
fji,2004,19.69492
fji,2005,20.00927
fji,2006,18.89698
fji,2007,17.81403
fji,2008,14.87316
fji,2009,20.28036
fji,2010,19.54088
fji,2011,18.18753
fji,2012,15.91833
fji,2013,15.08775
fji,2014,14.68391
fji,2015,18.39867
fji,2016,18.9334
fji,2017,19.55309
fji,2018,20.32762
fji,2019,20.84001
fji,2020,15.01634
fra,1975,21.42798
fra,1976,21.93794
fra,1977,21.92033
fra,1978,20.10088
fra,1979,19.65464
fra,1980,18.04374
fra,1981,16.55735
fra,1982,17.78927
fra,1983,16.13818
fra,1984,16.31907
fra,1985,17.46012
fra,1986,19.57899
fra,1987,20.92526
fra,1988,21.97938
fra,1989,21.28089
fra,1990,19.76216
fra,1991,18.88015
fra,1992,19.06058
fra,1993,18.15956
fra,1994,21.78647
fra,1995,21.94171
fra,1996,23.62197
fra,1997,24.79114
fra,1998,25.11577
fra,1999,27.64369
fra,2000,26.63917
fra,2001,25.93538
fra,2002,25.07261
fra,2003,25.59345
fra,2004,23.45319
fra,2005,23.34185
fra,2006,22.10423
fra,2007,22.37198
fra,2008,20.99985
fra,2009,20.98222
fra,2010,21.08243
fra,2011,22.01672
fra,2012,19.66987
fra,2013,18.48644
fra,2014,19.30297
fra,2015,16.93617
fra,2016,17.08291
fra,2017,17.89538
fra,2018,18.06256
fra,2019,18.75033
fra,2020,11.77534
fro,1998,34.21169
fro,1999,38.15151
fro,2000,33.58032
fro,2001,33.06413
fro,2002,30.81932
fro,2003,38.76106
fro,2004,31.68318
fro,2005,38.64535
fro,2006,35.92762
fro,2007,30.141
fro,2008,30.55346
fro,2009,24.65492
fro,2010,19.8134
fro,2011,24.43854
fsm,2009,12.14259
fsm,2010,14.68474
fsm,2011,15.2052
fsm,2012,15.49486
fsm,2013,14.36081
fsm,2014,15.38642
gab,1978,17.85961
gab,1979,11.7539
gab,1980,12.2017
gab,1981,12.32197
gab,1982,9.90044
gab,1983,8.52054
gab,1984,8.1856
gab,1985,7.88062
gab,1986,14.79652
gab,1987,17.50553
gab,1988,16.50176
gab,1989,13.75674
gab,1990,13.57367
gab,1991,12.66586
gab,1992,15.44118
gab,1993,15.05525
gab,1994,17.34205
gab,1995,16.36496
gab,1996,10.87446
gab,1997,9.08433
gab,1998,8.52231
gab,1999,10.56029
gab,2000,9.84222
gab,2001,31.83781
gab,2002,25.8575
gab,2003,23.27435
gab,2004,22.88208
gab,2005,26.52449
gab,2007,23.01324
gab,2008,23.26781
gab,2009,21.80726
gab,2010,20.90265
gab,2011,21.2024
gab,2012,13.08986
gab,2013,10.30063
gab,2014,16.70087
gab,2015,12.37215
gbr,1970,12.90105
gbr,1971,13.22374
gbr,1972,14.86682
gbr,1973,15.52529
gbr,1974,12.50846
gbr,1975,14.30991
gbr,1976,14.00749
gbr,1977,14.13953
gbr,1978,17.61831
gbr,1979,20.1963
gbr,1980,22.92686
gbr,1981,24.48735
gbr,1982,24.79844
gbr,1983,26.64362
gbr,1984,27.1037
gbr,1985,27.88658
gbr,1986,32.07125
gbr,1987,36.48159
gbr,1988,37.26185
gbr,1989,37.7312
gbr,1990,37.63545
gbr,1991,36.48821
gbr,1992,37.93284
gbr,1993,38.28069
gbr,1994,37.69349
gbr,1995,37.95289
gbr,1996,35.55582
gbr,1997,36.32313
gbr,1998,37.88447
gbr,1999,40.02498
gbr,2000,40.55838
gbr,2001,39.98315
gbr,2002,39.99316
gbr,2003,39.39555
gbr,2004,38.29535
gbr,2005,37.70506
gbr,2006,36.05811
gbr,2007,36.62482
gbr,2008,35.57873
gbr,2009,33.13577
gbr,2010,32.41058
gbr,2011,30.52617
gbr,2012,30.63193
gbr,2013,28.89492
gbr,2014,29.07777
gbr,2015,29.89141
gbr,2016,30.14262
gbr,2017,28.83593
gbr,2018,26.69804
gbr,2019,26.27918
gbr,2020,10.28114
geo,1997,62.55507
geo,1998,65.52723
geo,1999,58.16964
geo,2000,37.45656
geo,2001,39.30641
geo,2002,40.77837
geo,2003,32.63656
geo,2004,30.32947
geo,2005,26.55596
geo,2006,22.72416
geo,2007,18.80489
geo,2008,16.32903
geo,2009,18.56277
geo,2010,18.22346
geo,2011,16.86903
geo,2012,17.63597
geo,2013,18.79457
geo,2014,17.21652
geo,2015,19.58263
geo,2016,22.18486
geo,2017,23.58266
geo,2018,23.35962
geo,2019,27.10288
geo,2020,12.39578
gha,1975,4.8551
gha,1976,5.88039
gha,1977,9.02732
gha,1978,8.43023
gha,1979,11.49704
gha,1980,12.07855
gha,1981,11.61531
gha,1982,11.21823
gha,1983,7.34967
gha,1984,5.88957
gha,1985,5.78414
gha,1986,4.52752
gha,1987,4.30873
gha,1988,4.51493
gha,1989,4.60312
gha,1990,4.42596
gha,1991,4.2515
gha,1992,4.0442
gha,1993,4.42398
gha,1994,4.77662
gha,1995,4.74867
gha,1996,0.89689
gha,1997,0.92937
gha,1998,12.92025
gha,1999,14.11765
gha,2000,17.19478
gha,2001,17.3885
gha,2002,19.22976
gha,2003,14.98308
gha,2004,17.23075
gha,2005,23.78369
gha,2006,22.47702
gha,2007,27.91892
gha,2008,23.58811
gha,2009,23.25559
gha,2010,19.12707
gha,2011,12.66191
gha,2012,10.94847
gha,2013,9.65514
gha,2014,9.86583
gha,2015,10.08375
gha,2016,10.38281
gha,2017,7.31187
gha,2018,4.46142
gha,2019,2.42689
gha,2020,0.86656
gin,1986,6.44292
gin,1987,8.97403
gin,1988,12.40901
gin,1989,8.80394
gin,1990,8.04084
gin,1991,7.76906
gin,1992,5.37868
gin,1993,8.37615
gin,1994,6.42861
gin,1995,5.44521
gin,1996,6.30195
gin,1997,7.24859
gin,1998,7.17446
gin,1999,6.47364
gin,2000,3.24305
gin,2001,5.61172
gin,2002,9.3078
gin,2003,8.45638
gin,2004,8.85638
gin,2005,10.00833
gin,2006,9.1692
gin,2007,9.45121
gin,2008,2.07096
gin,2009,3.89247
gin,2010,1.87083
gin,2011,5.74399
gin,2012,2.62515
gin,2013,6.90661
gin,2014,3.33245
gin,2015,6.03719
gin,2016,1.67322
gin,2017,1.52257
gin,2018,1.15535
gin,2019,0.33878
gin,2020,0.16048
gmb,1978,4.58908
gmb,1979,4.13478
gmb,1980,3.5422
gmb,1981,4.66137
gmb,1982,8.34919
gmb,1983,7.89013
gmb,1984,10.26856
gmb,1985,10.80126
gmb,1986,11.59556
gmb,1987,7.38819
gmb,1988,10.1464
gmb,1989,9.19001
gmb,1990,15.47113
gmb,1991,20.33476
gmb,1992,18.97037
gmb,1993,18.56989
gmb,1994,20.21086
gmb,1995,20.57618
gmb,1996,19.94549
gmb,1997,22.02364
gmb,2003,11.04794
gmb,2004,8.89885
gmb,2005,11.66319
gmb,2006,6.80642
gmb,2007,13.84291
gmb,2008,13.2465
gmb,2009,14.06539
gmb,2010,18.54874
gmb,2011,21.23651
gmb,2012,17.84233
gmb,2013,14.48828
gmb,2014,45.84318
gmb,2015,6.5454
gmb,2016,9.7094
gmb,2017,7.81608
gmb,2018,7.68292
gmb,2019,8.64636
gmb,2020,3.20569
gmb,2021,10.29499
gnb,1982,11.02941
gnb,1983,7.57576
gnb,1984,8.96226
gnb,1985,7.96813
gnb,1989,12.01124
gnb,1990,17.01323
gnb,1991,12.3691
gnb,1992,10.26739
gnb,1993,13.34027
gnb,1994,14.01697
gnb,1995,12.53761
gnb,1996,9.84615
gnb,1997,5.54493
gnb,2001,9.17204
gnb,2002,18.55584
gnb,2003,36.69154
gnb,2004,29.63469
gnb,2005,23.47597
gnb,2006,39.26069
gnb,2007,58.92438
gnb,2008,53.49847
gnb,2009,29.63858
gnb,2010,28.7149
gnb,2011,31.63656
gnb,2012,27.34348
gnb,2013,31.15629
gnb,2014,45.68692
gnb,2015,40.37327
gnb,2016,40.51918
gnb,2017,40.8887
gnb,2018,44.93694
gnb,2019,52.16824
gnb,2020,40.19655
grc,1976,22.30428
grc,1977,19.78287
grc,1978,22.74112
grc,1979,23.16514
grc,1980,21.63866
grc,1981,20.93023
grc,1982,23.94366
grc,1983,25.65556
grc,1984,25.89763
grc,1985,26.26695
grc,1986,31.38501
grc,1987,29.37428
grc,1988,33.87246
grc,1989,33.78882
grc,1990,36.3
grc,1991,31.78411
grc,1992,32.09943
grc,1993,28.51463
grc,1994,29.80922
grc,1995,30.28846
grc,1996,28.5512
grc,1997,28.53763
grc,1999,42.84376
grc,2000,40.08711
grc,2001,35.86145
grc,2002,24.65185
grc,2003,21.39708
grc,2004,20.28367
grc,2005,20.37734
grc,2006,17.88608
grc,2007,16.61557
grc,2008,15.52675
grc,2009,16.69784
grc,2010,14.00635
grc,2011,16.0992
grc,2012,14.72765
grc,2013,14.91145
grc,2014,16.23336
grc,2015,13.50954
grc,2016,14.86995
grc,2017,12.2027
grc,2018,12.26077
grc,2019,14.40628
grc,2020,5.10745
grd,1977,27.57447
grd,1978,49.38272
grd,1979,20.60841
grd,1980,22.22222
grd,1981,23.59613
grd,1982,13.81369
grd,1983,15.80056
grd,1984,14.69166
grd,1985,14.71002
grd,1986,14.41736
grd,1987,14.66192
grd,1988,14.4385
grd,1989,15.14393
grd,1990,14.45646
grd,1991,13.50473
grd,1992,10.50047
grd,1993,9.92627
grd,1994,9.97732
grd,1995,11.54424
grd,1996,10.51337
grd,1997,9.46787
grd,1998,8.14021
grd,1999,8.65703
grd,2000,8.60344
grd,2001,9.11699
grd,2002,8.55176
grd,2003,10.1219
grd,2004,9.21195
grd,2005,10.43775
grd,2006,14.73567
grd,2007,14.55098
grd,2008,9.79107
grd,2009,10.57244
grd,2010,11.15719
grd,2011,10.44062
grd,2012,11.25968
grd,2013,11.28638
grd,2014,9.8185
grd,2015,10.0061
grd,2016,9.55955
grd,2017,9.13775
grd,2018,8.60258
grd,2019,7.81221
grd,2020,2.98768
gtm,1977,29.36672
gtm,1978,29.8338
gtm,1979,31.34952
gtm,1980,33.64793
gtm,1981,27.48297
gtm,1982,29.33606
gtm,1983,34.67804
gtm,1984,25.05092
gtm,1985,13.05556
gtm,1986,8.99471
gtm,1987,12.63969
gtm,1988,29.94652
gtm,1989,32.76731
gtm,1990,25.95778
gtm,1991,28.11448
gtm,1992,19.58881
gtm,1993,19.97953
gtm,1994,23.36796
gtm,1995,20.31655
gtm,1996,20.53653
gtm,1997,18.2475
gtm,1998,19.82824
gtm,1999,23.16934
gtm,2000,22.03493
gtm,2001,24.34331
gtm,2002,25.85009
gtm,2003,27.70794
gtm,2004,28.6692
gtm,2005,29.0287
gtm,2006,29.71772
