geo,time,sp_pop_65up_fe_in
mwi,1964,67008
mwi,1965,68223
mwi,1966,69883
mwi,1967,71622
mwi,1968,73303
mwi,1969,74727
mwi,1970,75808
mwi,1971,76957
mwi,1972,77853
mwi,1973,78717
mwi,1974,79824
mwi,1975,81350
mwi,1976,83651
mwi,1977,86266
mwi,1978,89171
mwi,1979,92334
mwi,1980,95761
mwi,1981,99597
mwi,1982,103561
mwi,1983,107855
mwi,1984,112746
mwi,1985,118389
mwi,1986,125720
mwi,1987,134145
mwi,1988,142943
mwi,1989,151179
mwi,1990,158186
mwi,1991,164652
mwi,1992,169337
mwi,1993,172898
mwi,1994,176271
mwi,1995,180168
mwi,1996,182428
mwi,1997,185315
mwi,1998,188549
mwi,1999,191785
mwi,2000,194756
mwi,2001,198817
mwi,2002,202614
mwi,2003,206218
mwi,2004,209676
mwi,2005,213026
mwi,2006,217082
mwi,2007,220884
mwi,2008,224535
mwi,2009,228229
mwi,2010,232037
mwi,2011,238539
mwi,2012,245540
mwi,2013,252641
mwi,2014,259236
mwi,2015,265066
mwi,2016,273242
mwi,2017,280646
mwi,2018,287791
mwi,2019,295347
mwi,2020,303690
mys,1960,135796
mys,1961,138610
mys,1962,141855
mys,1963,145130
mys,1964,147852
mys,1965,149771
mys,1966,154251
mys,1967,158267
mys,1968,162396
mys,1969,167493
mys,1970,174046
mys,1971,181733
mys,1972,190180
mys,1973,198820
mys,1974,206962
mys,1975,214283
mys,1976,220715
mys,1977,226702
mys,1978,232651
mys,1979,239077
mys,1980,246285
mys,1981,255412
mys,1982,264801
mys,1983,274378
mys,1984,284087
mys,1985,293966
mys,1986,304005
mys,1987,313887
mys,1988,323650
mys,1989,333477
mys,1990,343655
mys,1991,355024
mys,1992,366760
mys,1993,378741
mys,1994,390783
mys,1995,402960
mys,1996,415945
mys,1997,428489
mys,1998,441322
mys,1999,455464
mys,2000,471476
mys,2001,495444
mys,2002,519415
mys,2003,541693
mys,2004,562893
mys,2005,586188
mys,2006,615761
mys,2007,644086
mys,2008,668937
mys,2009,690863
mys,2010,713020
mys,2011,749119
mys,2012,789405
mys,2013,833322
mys,2014,879701
mys,2015,927918
mys,2016,975981
mys,2017,1025904
mys,2018,1078331
mys,2019,1134070
mys,2020,1193603
nam,1960,14019
nam,1961,14309
nam,1962,14575
nam,1963,14835
nam,1964,15099
nam,1965,15384
nam,1966,15782
nam,1967,16194
nam,1968,16608
nam,1969,16995
nam,1970,17356
nam,1971,17833
nam,1972,18266
nam,1973,18663
nam,1974,19044
nam,1975,19414
nam,1976,19946
nam,1977,20478
nam,1978,20999
nam,1979,21514
nam,1980,22014
nam,1981,22622
nam,1982,23210
nam,1983,23807
nam,1984,24436
nam,1985,25122
nam,1986,25830
nam,1987,26578
nam,1988,27355
nam,1989,28147
nam,1990,28951
nam,1991,29887
nam,1992,30786
nam,1993,31637
nam,1994,32413
nam,1995,33108
nam,1996,33751
nam,1997,34270
nam,1998,34680
nam,1999,35003
nam,2000,35252
nam,2001,36906
nam,2002,38605
nam,2003,40385
nam,2004,42225
nam,2005,44107
nam,2006,45818
nam,2007,47545
nam,2008,49301
nam,2009,51094
nam,2010,52898
nam,2011,53021
nam,2012,53093
nam,2013,53158
nam,2014,53286
nam,2015,53533
nam,2016,54175
nam,2017,54936
nam,2018,55806
nam,2019,56758
nam,2020,57798
ncl,1960,1524
ncl,1961,1561
ncl,1962,1599
ncl,1963,1632
ncl,1964,1665
ncl,1965,1697
ncl,1966,1753
ncl,1967,1797
ncl,1968,1846
ncl,1969,1922
ncl,1970,2073
ncl,1971,2259
ncl,1972,2409
ncl,1973,2513
ncl,1974,2606
ncl,1975,2672
ncl,1976,2736
ncl,1977,2807
ncl,1978,2874
ncl,1979,2924
ncl,1980,2985
ncl,1981,3106
ncl,1982,3228
ncl,1983,3346
ncl,1984,3465
ncl,1985,3587
ncl,1986,3717
ncl,1987,3852
ncl,1988,4002
ncl,1989,4148
ncl,1990,4315
ncl,1991,4427
ncl,1992,4546
ncl,1993,4679
ncl,1994,4824
ncl,1995,4952
ncl,1996,5248
ncl,1997,5528
ncl,1998,5803
ncl,1999,6086
ncl,2000,6398
ncl,2001,6621
ncl,2002,6887
ncl,2003,7178
ncl,2004,7462
ncl,2005,7742
ncl,2006,8045
ncl,2007,8336
ncl,2008,8634
ncl,2009,8955
ncl,2010,9356
ncl,2011,9803
ncl,2012,10318
ncl,2013,10873
ncl,2014,11436
ncl,2015,11839
ncl,2016,12216
ncl,2017,12598
ncl,2018,12992
ncl,2019,13431
ncl,2020,13917
ner,1960,23233
ner,1961,25459
ner,1962,27759
ner,1963,30024
ner,1964,32122
ner,1965,33995
ner,1966,35869
ner,1967,37527
ner,1968,39065
ner,1969,40616
ner,1970,42264
ner,1971,44334
ner,1972,46427
ner,1973,48524
ner,1974,50595
ner,1975,52645
ner,1976,55272
ner,1977,57863
ner,1978,60433
ner,1979,62994
ner,1980,65575
ner,1981,68745
ner,1982,71961
ner,1983,75198
ner,1984,78459
ner,1985,81750
ner,1986,85415
ner,1987,89213
ner,1988,93149
ner,1989,97197
ner,1990,101355
ner,1991,105496
ner,1992,109714
ner,1993,114074
ner,1994,118660
ner,1995,123528
ner,1996,128150
ner,1997,132991
ner,1998,138075
ner,1999,143417
ner,2000,149055
ner,2001,154774
ner,2002,160696
ner,2003,166911
ner,2004,173569
ner,2005,180755
ner,2006,188692
ner,2007,196931
ner,2008,205431
ner,2009,214108
ner,2010,222930
ner,2011,233098
ner,2012,243527
ner,2013,254056
ner,2014,264380
ner,2015,274345
ner,2016,283611
ner,2017,292503
ner,2018,301408
ner,2019,310817
ner,2020,321037
nga,1960,714186
nga,1961,736249
nga,1962,756526
nga,1963,774314
nga,1964,788703
nga,1965,799483
nga,1966,820969
nga,1967,839044
nga,1968,854381
nga,1969,867780
nga,1970,879821
nga,1971,904515
nga,1972,927013
nga,1973,947838
nga,1974,967627
nga,1975,986904
nga,1976,1017080
nga,1977,1046469
nga,1978,1074869
nga,1979,1101971
nga,1980,1127773
nga,1981,1167150
nga,1982,1204254
nga,1983,1239522
nga,1984,1273627
nga,1985,1307288
nga,1986,1348171
nga,1987,1387135
nga,1988,1424250
nga,1989,1459409
nga,1990,1492779
nga,1991,1535757
nga,1992,1575249
nga,1993,1611819
nga,1994,1645956
nga,1995,1678212
nga,1996,1718705
nga,1997,1754712
nga,1998,1787124
nga,1999,1816896
nga,2000,1844898
nga,2001,1887872
nga,2002,1926019
nga,2003,1960046
nga,2004,1990925
nga,2005,2019648
nga,2006,2079393
nga,2007,2135872
nga,2008,2188848
nga,2009,2237907
nga,2010,2283371
nga,2011,2355150
nga,2012,2421685
nga,2013,2483759
nga,2014,2542215
nga,2015,2598067
nga,2016,2679044
nga,2017,2756059
nga,2018,2830451
nga,2019,2903547
nga,2020,2976763
nic,1960,25174
nic,1961,25853
nic,1962,26439
nic,1963,26985
nic,1964,27566
nic,1965,28231
nic,1966,29189
nic,1967,30203
nic,1968,31266
nic,1969,32358
nic,1970,33462
nic,1971,34835
nic,1972,36220
nic,1973,37631
nic,1974,39084
nic,1975,40600
nic,1976,42301
nic,1977,44080
nic,1978,45932
nic,1979,47818
nic,1980,49728
nic,1981,51846
nic,1982,53952
nic,1983,56113
nic,1984,58421
nic,1985,60917
nic,1986,63632
nic,1987,66507
nic,1988,69526
nic,1989,72646
nic,1990,75839
nic,1991,79144
nic,1992,82439
nic,1993,85712
nic,1994,88956
nic,1995,92159
nic,1996,95450
nic,1997,98685
nic,1998,101901
nic,1999,105103
nic,2000,108324
nic,2001,111915
nic,2002,115424
nic,2003,118960
nic,2004,122681
nic,2005,126664
nic,2006,130764
nic,2007,135213
nic,2008,139772
nic,2009,144054
nic,2010,147897
nic,2011,151285
nic,2012,154271
nic,2013,157468
nic,2014,161790
nic,2015,167799
nic,2016,175163
nic,2017,184014
nic,2018,194073
nic,2019,204877
nic,2020,216173
nld,1960,544032
nld,1961,559990
nld,1962,577749
nld,1963,596176
nld,1964,615191
nld,1965,634962
nld,1966,654429
nld,1967,673294
nld,1968,692059
nld,1969,712459
nld,1970,734543
nld,1971,755521
nld,1972,775752
nld,1973,795209
nld,1974,814924
nld,1975,836132
nld,1976,859317
nld,1977,881027
nld,1978,902809
nld,1979,924683
nld,1980,946672
nld,1981,967424
nld,1982,984090
nld,1983,999410
nld,1984,1016334
nld,1985,1036496
nld,1986,1056209
nld,1987,1079042
nld,1988,1102954
nld,1989,1125268
nld,1990,1146445
nld,1991,1164282
nld,1992,1179429
nld,1993,1192428
nld,1994,1204319
nld,1995,1215884
nld,1996,1225842
nld,1997,1236879
nld,1998,1249436
nld,1999,1262256
nld,2000,1275053
nld,2001,1288991
nld,2002,1300513
nld,2003,1309741
nld,2004,1318265
nld,2005,1327109
nld,2006,1339772
nld,2007,1354546
nld,2008,1374667
nld,2009,1401860
nld,2010,1435846
nld,2011,1475738
nld,2012,1519405
nld,2013,1564894
nld,2014,1611055
nld,2015,1656295
nld,2016,1699064
nld,2017,1741189
nld,2018,1782696
nld,2019,1826808
nld,2020,1871854
nld_curacao,1960,3756
nld_curacao,1961,3750
nld_curacao,1962,3768
nld_curacao,1963,3785
nld_curacao,1964,3793
nld_curacao,1965,3787
nld_curacao,1966,3894
nld_curacao,1967,3996
nld_curacao,1968,4114
nld_curacao,1969,4246
nld_curacao,1970,4396
nld_curacao,1971,4570
nld_curacao,1972,4667
nld_curacao,1973,4718
nld_curacao,1974,4807
nld_curacao,1975,4851
nld_curacao,1976,4900
nld_curacao,1977,4941
nld_curacao,1978,4941
nld_curacao,1979,4965
nld_curacao,1980,5023
nld_curacao,1981,5128
nld_curacao,1982,5269
nld_curacao,1983,5392
nld_curacao,1984,5506
nld_curacao,1985,5621
nld_curacao,1986,5811
nld_curacao,1987,5949
nld_curacao,1988,6044
nld_curacao,1989,6128
nld_curacao,1990,6245
nld_curacao,1991,6375
nld_curacao,1992,6534
nld_curacao,1993,6752
nld_curacao,1994,6981
nld_curacao,1995,7235
nld_curacao,1996,7565
nld_curacao,1997,7885
nld_curacao,1998,8042
nld_curacao,1999,8043
nld_curacao,2000,7993
nld_curacao,2001,7956
nld_curacao,2002,8216
nld_curacao,2003,8652
nld_curacao,2004,9103
nld_curacao,2005,9685
nld_curacao,2006,10007
nld_curacao,2007,10332
nld_curacao,2008,10638
nld_curacao,2009,10907
nld_curacao,2010,11260
nld_curacao,2011,11772
nld_curacao,2012,12240
nld_curacao,2013,12777
nld_curacao,2014,13392
nld_curacao,2015,14056
nld_curacao,2016,14631
nld_curacao,2017,15118
nld_curacao,2018,15508
nld_curacao,2019,15802
nld_curacao,2020,16036
nor,1960,217720
nor,1961,222948
nor,1962,228789
nor,1963,234962
nor,1964,241210
nor,1965,247408
nor,1966,254395
nor,1967,261244
nor,1968,268004
nor,1969,274829
nor,1970,281674
nor,1971,287655
nor,1972,294027
nor,1973,300425
nor,1974,306783
nor,1975,313162
nor,1976,319919
nor,1977,326588
nor,1978,333208
nor,1979,339770
nor,1980,346330
nor,1981,353397
nor,1982,360087
nor,1983,366434
nor,1984,372657
nor,1985,379084
nor,1986,384845
nor,1987,391015
nor,1988,397116
nor,1989,401888
nor,1990,405283
nor,1991,407338
nor,1992,408749
nor,1993,409305
nor,1994,409073
nor,1995,408179
nor,1996,406767
nor,1997,404987
nor,1998,403103
nor,1999,401470
nor,2000,399795
nor,2001,398060
nor,2002,396471
nor,2003,395322
nor,2004,394692
nor,2005,395101
nor,2006,395427
nor,2007,396820
nor,2008,399639
nor,2009,403851
nor,2010,409923
nor,2011,418386
nor,2012,428941
nor,2013,440270
nor,2014,451228
nor,2015,460908
nor,2016,470969
nor,2017,479730
nor,2018,487366
nor,2019,495553
nor,2020,504361
npl,1960,140208
npl,1961,145859
npl,1962,150813
npl,1963,155316
npl,1964,159798
npl,1965,164462
npl,1966,171192
npl,1967,178018
npl,1968,184817
npl,1969,191389
npl,1970,197650
npl,1971,206211
npl,1972,214521
npl,1973,222506
npl,1974,230130
npl,1975,237388
npl,1976,246898
npl,1977,256031
npl,1978,264757
npl,1979,273065
npl,1980,280979
npl,1981,290973
npl,1982,300592
npl,1983,310003
npl,1984,319400
npl,1985,328917
npl,1986,340963
npl,1987,352969
npl,1988,364821
npl,1989,376376
npl,1990,387557
npl,1991,401351
npl,1992,414679
npl,1993,427620
npl,1994,440223
npl,1995,452580
npl,1996,466577
npl,1997,480200
npl,1998,493441
npl,1999,506345
npl,2000,518935
npl,2001,534949
npl,2002,550518
npl,2003,565846
npl,2004,581053
npl,2005,596401
npl,2006,611052
npl,2007,627191
npl,2008,645853
npl,2009,666984
npl,2010,690176
npl,2011,712312
npl,2012,733444
npl,2013,754518
npl,2014,776719
npl,2015,800806
npl,2016,824522
npl,2017,849674
npl,2018,875590
npl,2019,901410
npl,2020,926891
nzl,1960,114109
nzl,1961,115599
nzl,1962,118043
nzl,1963,120104
nzl,1964,122427
nzl,1965,124282
nzl,1966,127321
nzl,1967,130331
nzl,1968,132224
nzl,1969,134361
nzl,1970,137446
nzl,1971,140051
nzl,1972,143123
nzl,1973,146587
nzl,1974,150546
nzl,1975,154794
nzl,1976,159666
nzl,1977,164099
nzl,1978,168261
nzl,1979,171502
nzl,1980,175245
nzl,1981,178533
nzl,1982,182565
nzl,1983,187250
nzl,1984,191345
nzl,1985,195395
nzl,1986,198036
nzl,1987,202645
nzl,1988,206256
nzl,1989,210202
nzl,1990,214710
nzl,1991,226512
nzl,1992,229916
nzl,1993,233562
nzl,1994,237736
nzl,1995,242289
nzl,1996,246569
nzl,1997,250049
nzl,1998,252537
nzl,1999,254375
nzl,2000,256717
nzl,2001,257916
nzl,2002,262348
nzl,2003,267817
nzl,2004,272384
nzl,2005,276363
nzl,2006,282272
nzl,2007,287506
nzl,2008,292984
nzl,2009,300031
nzl,2010,308944
nzl,2011,315816
nzl,2012,323665
nzl,2013,333431
nzl,2014,346760
nzl,2015,361760
nzl,2016,378275
nzl,2017,394384
nzl,2018,409805
nzl,2019,425421
nzl,2020,444589
omn,1960,8413
omn,1961,8717
omn,1962,9035
omn,1963,9359
omn,1964,9687
omn,1965,10014
omn,1966,10419
omn,1967,10820
omn,1968,11222
omn,1969,11619
omn,1970,12027
omn,1971,12480
omn,1972,12936
omn,1973,13394
omn,1974,13866
omn,1975,14343
omn,1976,14886
omn,1977,15413
omn,1978,15940
omn,1979,16476
omn,1980,17038
omn,1981,17671
omn,1982,18330
omn,1983,18975
omn,1984,19578
omn,1985,20127
omn,1986,20937
omn,1987,21702
omn,1988,22445
omn,1989,23183
omn,1990,23942
omn,1991,24535
omn,1992,24989
omn,1993,25307
omn,1994,25497
omn,1995,25582
omn,1996,26309
omn,1997,27099
omn,1998,27946
omn,1999,28831
omn,2000,29783
omn,2001,30383
omn,2002,30779
omn,2003,30978
omn,2004,31002
omn,2005,30862
omn,2006,32041
omn,2007,33365
omn,2008,34814
omn,2009,36327
omn,2010,37876
omn,2011,39480
omn,2012,41501
omn,2013,44047
omn,2014,47193
omn,2015,50951
omn,2016,53891
omn,2017,56934
omn,2018,60048
omn,2019,63206
omn,2020,66410
pak,1960,901290
pak,1961,901496
pak,1962,902829
pak,1963,905114
pak,1964,908167
pak,1965,912007
pak,1966,924974
pak,1967,938729
pak,1968,953264
pak,1969,968561
pak,1970,984626
pak,1971,1007121
pak,1972,1030263
pak,1973,1054947
pak,1974,1082008
pak,1975,1111903
pak,1976,1147267
pak,1977,1185039
pak,1978,1225543
pak,1979,1268939
pak,1980,1315286
pak,1981,1363401
pak,1982,1414016
pak,1983,1467246
pak,1984,1522900
pak,1985,1580847
pak,1986,1640281
pak,1987,1700212
pak,1988,1761184
pak,1989,1823727
pak,1990,1888243
pak,1991,1951706
pak,1992,2015951
pak,1993,2082335
pak,1994,2152237
pak,1995,2226692
pak,1996,2301803
pak,1997,2380887
pak,1998,2463519
pak,1999,2548639
pak,2000,2635727
pak,2001,2726718
pak,2002,2815747
pak,2003,2905838
pak,2004,3000771
pak,2005,3102790
pak,2006,3210648
pak,2007,3321995
pak,2008,3434959
pak,2009,3546416
pak,2010,3654825
pak,2011,3762591
pak,2012,3867766
pak,2013,3970926
pak,2014,4072067
pak,2015,4172197
pak,2016,4276733
pak,2017,4377030
pak,2018,4479819
pak,2019,4594780
pak,2020,4728266
pan,1960,20002
pan,1961,20712
pan,1962,21436
pan,1963,22173
pan,1964,22939
pan,1965,23729
pan,1966,24592
pan,1967,25484
pan,1968,26401
pan,1969,27351
pan,1970,28336
pan,1971,29422
pan,1972,30534
pan,1973,31679
pan,1974,32876
pan,1975,34137
pan,1976,35549
pan,1977,37020
pan,1978,38546
pan,1979,40123
pan,1980,41740
pan,1981,43466
pan,1982,45228
pan,1983,47037
pan,1984,48900
pan,1985,50833
pan,1986,52708
pan,1987,54630
pan,1988,56628
pan,1989,58718
pan,1990,60935
pan,1991,63037
pan,1992,65257
pan,1993,67609
pan,1994,70094
pan,1995,72720
pan,1996,75316
pan,1997,78002
pan,1998,80828
pan,1999,83842
pan,2000,87081
pan,2001,90411
pan,2002,93963
pan,2003,97728
pan,2004,101701
pan,2005,105887
pan,2006,110279
pan,2007,114821
pan,2008,119570
pan,2009,124579
pan,2010,129895
pan,2011,135181
pan,2012,140720
pan,2013,146595
pan,2014,152888
pan,2015,159686
pan,2016,166332
pan,2017,173431
pan,2018,181003
pan,2019,189037
pan,2020,197550
per,1960,187223
per,1961,194098
per,1962,200935
per,1963,207643
per,1964,214104
per,1965,220273
per,1966,226942
per,1967,233304
per,1968,239597
per,1969,246098
per,1970,252997
per,1971,261734
per,1972,270692
per,1973,279837
per,1974,289143
per,1975,298604
per,1976,308756
per,1977,319083
per,1978,329492
per,1979,339772
per,1980,349845
per,1981,361328
per,1982,372370
per,1983,383379
per,1984,394897
per,1985,407240
per,1986,422334
per,1987,438102
per,1988,454466
per,1989,471259
per,1990,488443
per,1991,506857
per,1992,525695
per,1993,545252
per,1994,565969
per,1995,588183
per,1996,611817
per,1997,636644
per,1998,662312
per,1999,688265
per,2000,714105
per,2001,740513
per,2002,765373
per,2003,788867
per,2004,811318
per,2005,833090
per,2006,860606
per,2007,888304
per,2008,916616
per,2009,946138
per,2010,977479
per,2011,1013074
per,2012,1052477
per,2013,1096446
per,2014,1145973
per,2015,1202039
per,2016,1255467
per,2017,1315050
per,2018,1380179
per,2019,1449368
per,2020,1520804
phl,1960,502513
phl,1961,512550
phl,1962,520342
phl,1963,526664
phl,1964,532554
phl,1965,538542
phl,1966,547728
phl,1967,556586
phl,1968,565982
phl,1969,576911
phl,1970,590074
phl,1971,609555
phl,1972,630559
phl,1973,652772
phl,1974,675773
phl,1975,699353
phl,1976,727336
phl,1977,755353
phl,1978,783096
phl,1979,810052
phl,1980,836054
phl,1981,862847
phl,1982,888205
phl,1983,913062
phl,1984,938676
phl,1985,965782
phl,1986,997191
phl,1987,1029313
phl,1988,1061063
phl,1989,1090862
phl,1990,1118077
phl,1991,1145941
phl,1992,1171355
phl,1993,1196099
phl,1994,1222552
phl,1995,1252294
phl,1996,1291716
phl,1997,1333008
phl,1998,1376218
phl,1999,1421193
phl,2000,1467907
phl,2001,1521025
phl,2002,1575260
phl,2003,1630249
phl,2004,1685780
phl,2005,1742576
phl,2006,1836778
phl,2007,1932923
phl,2008,2031038
phl,2009,2134513
phl,2010,2248836
phl,2011,2328805
phl,2012,2416595
phl,2013,2511106
phl,2014,2611772
phl,2015,2719318
phl,2016,2858701
phl,2017,3008577
phl,2018,3168690
phl,2019,3337731
phl,2020,3514844
png,1960,31774
png,1961,32266
png,1962,32810
png,1963,33337
png,1964,33801
png,1965,34156
png,1966,35221
png,1967,36224
png,1968,37153
png,1969,37991
png,1970,38733
png,1971,40148
png,1972,41474
png,1973,42714
png,1974,43887
png,1975,45002
png,1976,46676
png,1977,48303
png,1978,49885
png,1979,51439
png,1980,52973
png,1981,55031
png,1982,57102
png,1983,59183
png,1984,61262
png,1985,63339
png,1986,65666
png,1987,67956
png,1988,70205
png,1989,72413
png,1990,74573
png,1991,77285
png,1992,79879
png,1993,82407
png,1994,84913
png,1995,87425
png,1996,90358
png,1997,93245
png,1998,96070
png,1999,98823
png,2000,101510
png,2001,104558
png,2002,107543
png,2003,110484
png,2004,113382
png,2005,116285
png,2006,120111
png,2007,124018
png,2008,128011
png,2009,132095
png,2010,136283
png,2011,137494
png,2012,138466
png,2013,139444
png,2014,140738
png,2015,142578
png,2016,147635
png,2017,152965
png,2018,158502
png,2019,164126
png,2020,169818
pol,1960,1046775
pol,1961,1089565
pol,1962,1140222
pol,1963,1199298
pol,1964,1262931
pol,1965,1323547
pol,1966,1385254
pol,1967,1448399
pol,1968,1512131
pol,1969,1576746
pol,1970,1638921
pol,1971,1698510
pol,1972,1767718
pol,1973,1839390
pol,1974,1911096
pol,1975,1981138
pol,1976,2045516
pol,1977,2108834
pol,1978,2162374
pol,1979,2201467
pol,1980,2224670
pol,1981,2222875
pol,1982,2201774
pol,1983,2173679
pol,1984,2155718
pol,1985,2157338
pol,1986,2183302
pol,1987,2226475
pol,1988,2279859
pol,1989,2335288
pol,1990,2388749
pol,1991,2448174
pol,1992,2502080
pol,1993,2552038
pol,1994,2601045
pol,1995,2649513
pol,1996,2702783
pol,1997,2755511
pol,1998,2806687
pol,1999,2854629
pol,2000,2870125
pol,2001,2930103
pol,2002,2987746
pol,2003,3039869
pol,2004,3082364
pol,2005,3112903
pol,2006,3134967
pol,2007,3142851
pol,2008,3148936
pol,2009,3168810
pol,2010,3199651
pol,2011,3262726
pol,2012,3346778
pol,2013,3446830
pol,2014,3555308
pol,2015,3667372
pol,2016,3789063
pol,2017,3911900
pol,2018,4034163
pol,2019,4159086
pol,2020,4283371
pri,1960,65544
pri,1961,67607
pri,1962,69806
pri,1963,72019
pri,1964,74165
pri,1965,76256
pri,1966,79007
pri,1967,82003
pri,1968,85435
pri,1969,89528
pri,1970,94438
pri,1971,96294
pri,1972,98341
pri,1973,100393
pri,1974,102170
pri,1975,103533
pri,1976,108703
pri,1977,114213
pri,1978,120361
pri,1979,127326
pri,1980,135092
pri,1981,139158
pri,1982,143388
pri,1983,148016
pri,1984,153047
pri,1985,158371
pri,1986,163594
pri,1987,169164
pri,1988,175409
pri,1989,182236
pri,1990,189254
pri,1991,193972
pri,1992,198445
pri,1993,203314
pri,1994,208710
pri,1995,214750
pri,1996,220157
pri,1997,225808
pri,1998,231385
pri,1999,237377
pri,2000,243275
pri,2001,248406
pri,2002,253102
pri,2003,257466
pri,2004,261717
pri,2005,265696
pri,2006,269031
pri,2007,271498
pri,2008,273664
pri,2009,276082
pri,2010,279286
pri,2011,286787
pri,2012,295400
pri,2013,305115
pri,2014,313672
pri,2015,321851
pri,2016,333191
pri,2017,343309
pri,2018,348381
pri,2019,368823
pri,2020,401786
prk,1960,248654
prk,1961,253050
prk,1962,260280
prk,1963,268909
prk,1964,276487
prk,1965,281968
prk,1966,294751
prk,1967,303406
prk,1968,309557
prk,1969,316199
prk,1970,324487
prk,1971,332150
prk,1972,342570
prk,1973,354291
prk,1974,364916
prk,1975,373579
prk,1976,384844
prk,1977,394860
prk,1978,404212
prk,1979,413921
prk,1980,424495
prk,1981,439528
prk,1982,453407
prk,1983,467345
prk,1984,482947
prk,1985,501032
prk,1986,518431
prk,1987,539677
prk,1988,563667
prk,1989,588568
prk,1990,613681
prk,1991,646353
prk,1992,679346
prk,1993,713033
prk,1994,748560
prk,1995,786561
prk,1996,815448
prk,1997,845220
prk,1998,876886
prk,1999,911544
prk,2000,949953
prk,2001,994638
prk,2002,1041615
prk,2003,1089904
prk,2004,1138565
prk,2005,1186991
prk,2006,1232657
prk,2007,1276986
prk,2008,1319952
prk,2009,1361535
prk,2010,1401651
prk,2011,1447346
prk,2012,1492480
prk,2013,1532849
prk,2014,1562274
prk,2015,1577921
prk,2016,1579510
prk,2017,1567203
prk,2018,1551865
prk,2019,1549747
prk,2020,1570357
prt,1960,431113
prt,1961,441213
prt,1962,450149
prt,1963,457574
prt,1964,464369
prt,1965,470674
prt,1966,476809
prt,1967,485178
prt,1968,495600
prt,1969,503492
prt,1970,510295
prt,1971,517810
prt,1972,525394
prt,1973,533174
prt,1974,548584
prt,1975,578879
prt,1976,604496
prt,1977,621095
prt,1978,638588
prt,1979,655595
prt,1980,671659
prt,1981,685374
prt,1982,695493
prt,1983,704087
prt,1984,713642
prt,1985,725188
prt,1986,738778
prt,1987,753639
prt,1988,769693
prt,1989,786298
prt,1990,802552
prt,1991,816184
prt,1992,830791
prt,1993,846879
prt,1994,864403
prt,1995,883179
prt,1996,899377
prt,1997,917102
prt,1998,936184
prt,1999,956172
prt,2000,977455
prt,2001,996582
prt,2002,1013388
prt,2003,1027938
prt,2004,1041188
prt,2005,1054658
prt,2006,1070113
prt,2007,1086797
prt,2008,1104795
prt,2009,1124940
prt,2010,1147608
prt,2011,1168593
prt,2012,1188472
prt,2013,1207913
prt,2014,1227773
prt,2015,1248917
prt,2016,1268949
prt,2017,1289259
prt,2018,1310392
prt,2019,1334383
prt,2020,1360541
pry,1960,34853
pry,1961,36092
pry,1962,37295
pry,1963,38497
pry,1964,39745
pry,1965,41068
pry,1966,42452
pry,1967,43873
pry,1968,45328
pry,1969,46811
pry,1970,48339
pry,1971,49990
pry,1972,51684
pry,1973,53428
pry,1974,55191
pry,1975,56973
pry,1976,59020
pry,1977,60976
pry,1978,62921
pry,1979,64996
pry,1980,67236
pry,1981,69479
pry,1982,71873
pry,1983,74395
pry,1984,76993
pry,1985,79654
pry,1986,82265
pry,1987,84880
pry,1988,87553
pry,1989,90370
pry,1990,93375
pry,1991,96877
pry,1992,100531
pry,1993,104188
pry,1994,107617
