geo,time,sl_tlf_cact_ma_zs
kaz,1992,76.281
kaz,1993,76.578
kaz,1994,77.006
kaz,1995,77.267
kaz,1996,77.2
kaz,1997,77.088
kaz,1998,77.106
kaz,1999,76.982
kaz,2000,76.65
kaz,2001,76.231
kaz,2002,75.95
kaz,2003,75.643
kaz,2004,75.583
kaz,2005,74.923
kaz,2006,74.958
kaz,2007,75.51
kaz,2008,76.095
kaz,2009,75.476
kaz,2010,75.884
kaz,2011,76.027
kaz,2012,76.171
kaz,2013,76.315
kaz,2014,76.671
kaz,2015,77.025
kaz,2016,76.508
kaz,2017,75.982
kaz,2018,76.924
kaz,2019,76.839
kaz,2020,75.408
kaz,2021,75.518
ken,1990,76.956
ken,1991,76.716
ken,1992,76.401
ken,1993,76.039
ken,1994,75.665
ken,1995,75.305
ken,1996,75.029
ken,1997,74.819
ken,1998,74.636
ken,1999,74.424
ken,2000,74.61
ken,2001,74.796
ken,2002,74.981
ken,2003,75.165
ken,2004,75.348
ken,2005,75.53
ken,2006,75.712
ken,2007,75.892
ken,2008,76.072
ken,2009,76.251
ken,2010,76.429
ken,2011,76.607
ken,2012,76.783
ken,2013,76.958
ken,2014,77.132
ken,2015,77.305
ken,2016,77.478
ken,2017,77.001
ken,2018,76.506
ken,2019,75.987
ken,2020,75.403
ken,2021,75.564
kgz,1990,71.029
kgz,1991,71.613
kgz,1992,72.611
kgz,1993,73.701
kgz,1994,75.209
kgz,1995,75.651
kgz,1996,75.271
kgz,1997,74.714
kgz,1998,74.671
kgz,1999,74.521
kgz,2000,74.232
kgz,2001,73.927
kgz,2002,73.973
kgz,2003,74.147
kgz,2004,74.321
kgz,2005,75.8
kgz,2006,77.262
kgz,2007,77.051
kgz,2008,76.837
kgz,2009,75.691
kgz,2010,76.793
kgz,2011,77.5
kgz,2012,77.273
kgz,2013,76.42
kgz,2014,74.966
kgz,2015,75.496
kgz,2016,75.425
kgz,2017,75.021
kgz,2018,74.26
kgz,2019,74.115
kgz,2020,71.044
kgz,2021,71.67
khm,1990,81.727
khm,1991,81.741
khm,1992,81.753
khm,1993,81.755
khm,1994,81.417
khm,1995,81.48
khm,1996,81.507
khm,1997,81.516
khm,1998,81.532
khm,1999,81.609
khm,2000,80.967
khm,2001,85.418
khm,2002,85.552
khm,2003,85.721
khm,2004,85.927
khm,2005,86.829
khm,2006,87.695
khm,2007,88.532
khm,2008,87.842
khm,2009,87.156
khm,2010,88.582
khm,2011,89.395
khm,2012,88.071
khm,2013,86.592
khm,2014,86.744
khm,2015,86.356
khm,2016,88.075
khm,2017,86.853
khm,2018,86.781
khm,2019,86.707
khm,2020,85.793
khm,2021,85.918
kor,1990,73.602
kor,1991,74.628
kor,1992,75.232
kor,1993,75.273
kor,1994,75.927
kor,1995,76.03
kor,1996,75.865
kor,1997,75.739
kor,1998,74.705
kor,1999,74.09
kor,2000,74.228
kor,2001,74.202
kor,2002,74.913
kor,2003,74.701
kor,2004,75.049
kor,2005,74.67
kor,2006,74.355
kor,2007,74.265
kor,2008,73.595
kor,2009,73.027
kor,2010,72.958
kor,2011,73.093
kor,2012,73.22
kor,2013,73.264
kor,2014,74.09
kor,2015,74.106
kor,2016,73.942
kor,2017,73.987
kor,2018,73.636
kor,2019,73.456
kor,2020,72.602
kor,2021,72.448
kwt,1990,81.223
kwt,1991,81.04
kwt,1992,80.686
kwt,1993,80.517
kwt,1994,80.305
kwt,1995,79.763
kwt,1996,79.733
kwt,1997,79.76
kwt,1998,79.834
kwt,1999,80.163
kwt,2000,80.154
kwt,2001,80.155
kwt,2002,79.999
kwt,2003,79.267
kwt,2004,80.023
kwt,2005,80.796
kwt,2006,81.723
kwt,2007,82.655
kwt,2008,83.569
kwt,2009,84.446
kwt,2010,85.266
kwt,2011,85.976
kwt,2012,86.639
kwt,2013,87.252
kwt,2014,87.806
kwt,2015,88.299
kwt,2016,88.715
kwt,2017,88.804
kwt,2018,88.566
kwt,2019,88.395
kwt,2020,82.194
kwt,2021,83.804
lao,1990,82.634
lao,1991,82.632
lao,1992,82.627
lao,1993,82.62
lao,1994,82.603
lao,1995,82.584
lao,1996,82.41
lao,1997,82.235
lao,1998,82.059
lao,1999,81.881
lao,2000,81.702
lao,2001,81.523
lao,2002,81.343
lao,2003,81.161
lao,2004,80.978
lao,2005,80.793
lao,2006,80.605
lao,2007,80.415
lao,2008,80.223
lao,2009,80.029
lao,2010,79.833
lao,2011,79.704
lao,2012,79.566
lao,2013,79.419
lao,2014,79.274
lao,2015,79.132
lao,2016,78.992
lao,2017,78.852
lao,2018,78.723
lao,2019,78.635
lao,2020,77.967
lao,2021,78.093
lbn,1990,72.128
lbn,1991,71.808
lbn,1992,70.64
lbn,1993,70.041
lbn,1994,69.642
lbn,1995,69.317
lbn,1996,68.517
lbn,1997,68.563
lbn,1998,68.326
lbn,1999,68.489
lbn,2000,68.509
lbn,2001,68.123
lbn,2002,67.863
lbn,2003,67.669
lbn,2004,67.165
lbn,2005,66.337
lbn,2006,65.711
lbn,2007,65.108
lbn,2008,64.367
lbn,2009,63.648
lbn,2010,63.305
lbn,2011,63.824
lbn,2012,64.331
lbn,2013,64.758
lbn,2014,65.216
lbn,2015,65.713
lbn,2016,65.846
lbn,2017,65.913
lbn,2018,66.127
lbn,2019,66.635
lbn,2020,64.146
lbn,2021,64.332
lbr,1990,84.151
lbr,1991,84.039
lbr,1992,83.828
lbr,1993,83.561
lbr,1994,83.335
lbr,1995,83.272
lbr,1996,83.146
lbr,1997,83.034
lbr,1998,82.958
lbr,1999,82.861
lbr,2000,82.671
lbr,2001,82.755
lbr,2002,82.786
lbr,2003,82.768
lbr,2004,82.747
lbr,2005,82.772
lbr,2006,82.831
lbr,2007,82.881
lbr,2008,82.924
lbr,2009,82.931
lbr,2010,82.874
lbr,2011,82.827
lbr,2012,82.74
lbr,2013,82.608
lbr,2014,82.436
lbr,2015,82.231
lbr,2016,82.034
lbr,2017,81.812
lbr,2018,81.567
lbr,2019,81.309
lbr,2020,79.214
lbr,2021,79.717
lby,1990,62.319
lby,1991,62.293
lby,1992,62.25
lby,1993,62.196
lby,1994,62.138
lby,1995,62.082
lby,1996,62.037
lby,1997,61.994
lby,1998,61.949
lby,1999,61.898
lby,2000,61.838
lby,2001,61.765
lby,2002,61.685
lby,2003,61.602
lby,2004,61.524
lby,2005,61.454
lby,2006,61.404
lby,2007,61.363
lby,2008,61.327
lby,2009,61.295
lby,2010,61.263
lby,2011,61.245
lby,2012,61.228
lby,2013,61.211
lby,2014,61.191
lby,2015,61.165
lby,2016,61.109
lby,2017,61.043
lby,2018,60.97
lby,2019,60.893
lby,2020,60.323
lby,2021,60.969
lca,1990,78.66
lca,1991,78.504
lca,1992,78.197
lca,1993,77.898
lca,1994,77.596
lca,1995,77.289
lca,1996,76.988
lca,1997,76.675
lca,1998,76.355
lca,1999,76.034
lca,2000,75.717
lca,2001,75.395
lca,2002,75.128
lca,2003,74.86
lca,2004,74.585
lca,2005,74.306
lca,2006,74.024
lca,2007,73.741
lca,2008,73.458
lca,2009,73.177
lca,2010,72.903
lca,2011,72.632
lca,2012,73.722
lca,2013,75.392
lca,2014,75.573
lca,2015,75.753
lca,2016,75.932
lca,2017,76.11
lca,2018,76.679
lca,2019,74.113
lca,2020,73.189
lca,2021,73.228
lka,1990,77.591
lka,1991,76.999
lka,1992,76.27
lka,1993,75.769
lka,1994,76.243
lka,1995,74.279
lka,1996,75.492
lka,1997,75.464
lka,1998,76.592
lka,1999,77.355
lka,2000,75.257
lka,2001,75.14
lka,2002,75.027
lka,2003,74.919
lka,2004,74.814
lka,2005,74.71
lka,2006,74.603
lka,2007,74.498
lka,2008,74.393
lka,2009,74.284
lka,2010,74.171
lka,2011,73.421
lka,2012,74.306
lka,2013,74.06
lka,2014,73.895
lka,2015,73.874
lka,2016,74.136
lka,2017,73.795
lka,2018,72.367
lka,2019,71.528
lka,2020,68.287
lka,2021,68.495
lso,1990,83.794
lso,1991,83.17
lso,1992,82.527
lso,1993,81.868
lso,1994,81.213
lso,1995,80.58
lso,1996,80.211
lso,1997,79.855
lso,1998,79.495
lso,1999,79.109
lso,2000,78.808
lso,2001,78.476
lso,2002,78.129
lso,2003,77.769
lso,2004,77.401
lso,2005,77.03
lso,2006,76.657
lso,2007,76.28
lso,2008,75.897
lso,2009,75.506
lso,2010,75.106
lso,2011,74.699
lso,2012,74.281
lso,2013,73.854
lso,2014,73.535
lso,2015,73.172
lso,2016,73.009
lso,2017,72.793
lso,2018,72.562
lso,2019,72.344
lso,2020,71.177
lso,2021,71.343
ltu,1990,69.033
ltu,1991,69.189
ltu,1992,69.943
ltu,1993,70.636
ltu,1994,71.08
ltu,1995,70.918
ltu,1996,70.677
ltu,1997,70.331
ltu,1998,70.041
ltu,1999,68.411
ltu,2000,66.536
ltu,2001,65.579
ltu,2002,65.43
ltu,2003,66.38
ltu,2004,63.937
ltu,2005,62.889
ltu,2006,61.316
ltu,2007,61.987
ltu,2008,62.212
ltu,2009,62.002
ltu,2010,62.019
ltu,2011,63.09
ltu,2012,63.237
ltu,2013,64.137
ltu,2014,65.059
ltu,2015,64.885
ltu,2016,66.016
ltu,2017,66.379
ltu,2018,67.609
ltu,2019,67.869
ltu,2020,68.89
ltu,2021,67.865
lux,1990,67.62
lux,1991,68.798
lux,1992,68.838
lux,1993,68.744
lux,1994,67.79
lux,1995,66.511
lux,1996,65.568
lux,1997,64.846
lux,1998,64.752
lux,1999,64.486
lux,2000,66.069
lux,2001,65.762
lux,2002,66.523
lux,2003,65.148
lux,2004,64.992
lux,2005,65.148
lux,2006,64.837
lux,2007,64.522
lux,2008,64.205
lux,2009,66.657
lux,2010,65.839
lux,2011,65.076
lux,2012,65.715
lux,2013,66.353
lux,2014,66.757
lux,2015,65.403
lux,2016,64.286
lux,2017,63.626
lux,2018,63.923
lux,2019,65.41
lux,2020,64.533
lux,2021,65.544
lva,1990,67.818
lva,1991,68.115
lva,1992,69.673
lva,1993,70.195
lva,1994,70.053
lva,1995,70.067
lva,1996,69.909
lva,1997,68.694
lva,1998,68.248
lva,1999,67.378
lva,2000,64.984
lva,2001,64.447
lva,2002,66.117
lva,2003,64.819
lva,2004,65.6
lva,2005,65.574
lva,2006,67.547
lva,2007,69.028
lva,2008,69.584
lva,2009,67.013
lva,2010,65.003
lva,2011,65.259
lva,2012,66.389
lva,2013,66.085
lva,2014,66.471
lva,2015,67.389
lva,2016,67.097
lva,2017,67.784
lva,2018,68.361
lva,2019,68.025
lva,2020,68.573
lva,2021,66.827
mac,1990,72.489
mac,1991,72.772
mac,1992,71.88
mac,1993,73.261
mac,1994,74.601
mac,1995,75.895
mac,1996,77.132
mac,1997,78.319
mac,1998,77.279
mac,1999,76.249
mac,2000,74.941
mac,2001,73.72
mac,2002,72.487
mac,2003,69.407
mac,2004,70.083
mac,2005,70.909
mac,2006,73.72
mac,2007,76.26
mac,2008,77.558
mac,2009,78.121
mac,2010,77.543
mac,2011,78.09
mac,2012,78.552
mac,2013,78.436
mac,2014,79.992
mac,2015,79.758
mac,2016,77.804
mac,2017,75.889
mac,2018,75.405
mac,2019,74.439
mac,2020,73.823
mac,2021,72.51
mar,1990,80.205
mar,1991,79.692
mar,1992,80.094
mar,1993,80.358
mar,1994,79.532
mar,1995,80.252
mar,1996,79.237
mar,1997,79.533
mar,1998,78.961
mar,1999,78.977
mar,2000,78.909
mar,2001,78.305
mar,2002,77.749
mar,2003,77.471
mar,2004,77.193
mar,2005,76.914
mar,2006,76.626
mar,2007,76.335
mar,2008,76.038
mar,2009,75.415
mar,2010,74.774
mar,2011,74.256
mar,2012,73.461
mar,2013,72.811
mar,2014,72.173
mar,2015,71.351
mar,2016,70.571
mar,2017,68.854
mar,2018,68.676
mar,2019,68.557
mar,2020,65.432
mar,2021,65.95
mda,1990,61.187
mda,1991,61.941
mda,1992,62.487
mda,1993,62.731
mda,1994,62.962
mda,1995,62.916
mda,1996,63.404
mda,1997,63.216
mda,1998,63.832
mda,1999,64.137
mda,2000,63.916
mda,2001,61.566
mda,2002,59.256
mda,2003,54.48
mda,2004,51.731
mda,2005,50.177
mda,2006,49.956
mda,2007,47.774
mda,2008,47.339
mda,2009,46.194
mda,2010,44.935
mda,2011,45.584
mda,2012,43.531
mda,2013,44.48
mda,2014,46.895
mda,2015,48.166
mda,2016,48.642
mda,2017,45.302
mda,2018,40.59
mda,2019,46.883
mda,2020,45.029
mda,2021,43.932
mdg,1990,89.718
mdg,1991,89.708
mdg,1992,89.679
mdg,1993,89.637
mdg,1994,89.594
mdg,1995,89.555
mdg,1996,89.575
mdg,1997,89.586
mdg,1998,89.588
mdg,1999,89.578
mdg,2000,89.554
mdg,2001,89.563
mdg,2002,89.542
mdg,2003,89.497
mdg,2004,89.437
mdg,2005,89.366
mdg,2006,89.352
mdg,2007,89.337
mdg,2008,89.322
mdg,2009,89.308
mdg,2010,89.293
mdg,2011,89.278
mdg,2012,89.264
mdg,2013,89.249
mdg,2014,89.235
mdg,2015,89.22
mdg,2016,89.057
mdg,2017,88.906
mdg,2018,88.761
mdg,2019,88.618
mdg,2020,87.319
mdg,2021,87.595
mdv,1990,77.157
mdv,1991,76.75
mdv,1992,76.275
mdv,1993,75.715
mdv,1994,75.063
mdv,1995,74.309
mdv,1996,73.993
mdv,1997,73.595
mdv,1998,73.12
mdv,1999,72.576
mdv,2000,71.973
mdv,2001,71.191
mdv,2002,70.395
mdv,2003,69.602
mdv,2004,68.83
mdv,2005,68.084
mdv,2006,67.358
mdv,2007,66.637
mdv,2008,65.898
mdv,2009,65.109
mdv,2010,65.819
mdv,2011,66.364
mdv,2012,66.866
mdv,2013,67.343
mdv,2014,67.805
mdv,2015,68.266
mdv,2016,68.712
mdv,2017,68.501
mdv,2018,68.461
mdv,2019,68.552
mdv,2020,66.799
mdv,2021,67.494
mex,1990,83.589
mex,1991,83.419
mex,1992,84.059
mex,1993,84.692
mex,1994,83.689
mex,1995,82.645
mex,1996,82.485
mex,1997,82.982
mex,1998,83.075
mex,1999,82.348
mex,2000,81.293
mex,2001,80.446
mex,2002,79.502
mex,2003,79.541
mex,2004,79.545
mex,2005,79.633
mex,2006,80.034
mex,2007,79.607
mex,2008,79.364
mex,2009,78.609
mex,2010,78.352
mex,2011,78.176
mex,2012,78.469
mex,2013,78.168
mex,2014,77.968
mex,2015,77.718
mex,2016,77.425
mex,2017,77.225
mex,2018,77.075
mex,2019,76.862
mex,2020,71.347
mex,2021,75.415
mkd,1990,68.317
mkd,1991,68.603
mkd,1992,68.295
mkd,1993,67.982
mkd,1994,67.665
mkd,1995,67.344
mkd,1996,67.018
mkd,1997,66.377
mkd,1998,65.946
mkd,1999,65.514
mkd,2000,64.28
mkd,2001,64.058
mkd,2002,63.836
mkd,2003,65.684
mkd,2004,65.34
mkd,2005,64.993
mkd,2006,66.257
mkd,2007,66.18
mkd,2008,67.657
mkd,2009,68.494
mkd,2010,68.611
mkd,2011,67.583
mkd,2012,67.432
mkd,2013,67.322
mkd,2014,67.974
mkd,2015,67.428
mkd,2016,67.603
mkd,2017,67.675
mkd,2018,67.478
mkd,2019,66.121
mkd,2020,63.091
mkd,2021,63.444
mli,1990,80.496
mli,1991,80.56
mli,1992,80.575
mli,1993,80.551
mli,1994,80.49
mli,1995,80.393
mli,1996,80.445
mli,1997,80.429
mli,1998,80.372
mli,1999,80.31
mli,2000,80.26
mli,2001,80.311
mli,2002,80.352
mli,2003,80.388
mli,2004,80.412
mli,2005,80.426
mli,2006,80.578
mli,2007,80.688
mli,2008,80.768
mli,2009,80.821
mli,2010,80.846
mli,2011,81.021
mli,2012,81.134
mli,2013,81.194
mli,2014,81.212
mli,2015,80.002
mli,2016,80.277
mli,2017,80.546
mli,2018,80.401
mli,2019,80.21
mli,2020,79.437
mli,2021,79.673
mlt,1990,73.699
mlt,1991,73.474
mlt,1992,73.232
mlt,1993,72.781
mlt,1994,72.348
mlt,1995,72.042
mlt,1996,71.962
mlt,1997,71.284
mlt,1998,71.143
mlt,1999,70.86
mlt,2000,70.37
mlt,2001,71.865
mlt,2002,70.508
mlt,2003,70.534
mlt,2004,70.223
mlt,2005,68.396
mlt,2006,68.283
mlt,2007,67.814
mlt,2008,67.041
mlt,2009,66.825
mlt,2010,67.117
mlt,2011,67.135
mlt,2012,66.276
mlt,2013,67.203
mlt,2014,67.804
mlt,2015,67.976
mlt,2016,68.241
mlt,2017,68.929
mlt,2018,70.437
mlt,2019,71.495
mlt,2020,71.497
mlt,2021,71.413
mmr,1990,78.654
mmr,1991,78.591
mmr,1992,78.843
mmr,1993,78.984
mmr,1994,79.156
mmr,1995,79.307
mmr,1996,79.441
mmr,1997,79.552
mmr,1998,79.664
mmr,1999,79.867
mmr,2000,80.088
mmr,2001,80.24
mmr,2002,80.37
mmr,2003,80.479
mmr,2004,80.546
mmr,2005,80.573
mmr,2006,80.563
mmr,2007,80.522
mmr,2008,80.463
mmr,2009,80.375
mmr,2010,80.271
mmr,2011,80.199
mmr,2012,80.09
mmr,2013,79.947
mmr,2014,79.796
mmr,2015,79.651
mmr,2016,78.195
mmr,2017,76.667
mmr,2018,76.389
mmr,2019,74.843
mmr,2020,71.886
mmr,2021,69.962
mne,1990,56.808
mne,1991,57.021
mne,1992,57.128
mne,1993,57.153
mne,1994,57.026
mne,1995,56.861
mne,1996,56.723
mne,1997,56.632
mne,1998,56.463
mne,1999,56.812
mne,2000,56.703
mne,2001,56.687
mne,2002,56.644
mne,2003,56.582
mne,2004,56.449
mne,2005,56.325
mne,2006,56.079
mne,2007,55.898
mne,2008,55.721
mne,2009,55.866
mne,2010,55.796
mne,2011,55.715
mne,2012,56.925
mne,2013,56.86
mne,2014,59.534
mne,2015,60.117
mne,2016,61.795
mne,2017,62.224
mne,2018,64.296
mne,2019,65.248
mne,2020,60.608
mne,2021,62.006
mng,1990,64.436
mng,1991,64.716
mng,1992,64.967
mng,1993,65.052
mng,1994,65.021
mng,1995,64.899
mng,1996,64.86
mng,1997,64.781
mng,1998,64.711
mng,1999,64.647
mng,2000,64.633
mng,2001,64.581
mng,2002,64.487
mng,2003,64.333
mng,2004,64.374
mng,2005,64.416
mng,2006,64.457
mng,2007,64.498
mng,2008,62.936
mng,2009,63.351
mng,2010,64.695
mng,2011,66.44
mng,2012,65.896
mng,2013,65.348
mng,2014,66.021
mng,2015,65.986
mng,2016,64.873
mng,2017,65.503
mng,2018,67.382
mng,2019,68.117
mng,2020,66.418
mng,2021,66.572
moz,1990,81.733
moz,1991,81.316
moz,1992,80.971
moz,1993,80.703
moz,1994,80.486
moz,1995,80.284
moz,1996,80.368
moz,1997,80.408
moz,1998,81.036
moz,1999,81.651
moz,2000,82.253
moz,2001,82.84
moz,2002,83.413
moz,2003,83.971
moz,2004,83.659
moz,2005,83.345
moz,2006,83.027
moz,2007,82.707
moz,2008,82.385
moz,2009,82.061
moz,2010,81.736
moz,2011,81.408
moz,2012,81.079
moz,2013,80.748
moz,2014,80.416
moz,2015,80.082
moz,2016,79.958
moz,2017,79.805
moz,2018,79.631
moz,2019,79.448
moz,2020,78.692
moz,2021,78.931
mrt,1990,73.441
mrt,1991,73.456
mrt,1992,73.421
mrt,1993,73.344
mrt,1994,73.236
mrt,1995,73.1
mrt,1996,72.945
mrt,1997,72.776
mrt,1998,72.586
mrt,1999,72.365
mrt,2000,72.117
mrt,2001,71.377
mrt,2002,70.637
mrt,2003,69.896
mrt,2004,69.155
mrt,2005,68.412
mrt,2006,67.667
mrt,2007,66.922
mrt,2008,66.175
mrt,2009,65.428
mrt,2010,64.681
mrt,2011,63.934
mrt,2012,63.187
mrt,2013,63.135
mrt,2014,63.084
mrt,2015,63.033
mrt,2016,62.985
mrt,2017,62.937
mrt,2018,62.764
mrt,2019,62.579
mrt,2020,62.154
mrt,2021,62.19
mus,1990,80.88
mus,1991,80.514
mus,1992,80.288
mus,1993,80.2
mus,1994,80.119
mus,1995,79.922
mus,1996,79.689
mus,1997,79.397
mus,1998,79.055
mus,1999,78.684
mus,2000,78.307
mus,2001,78.111
mus,2002,77.968
mus,2003,77.702
mus,2004,77.421
mus,2005,76.88
mus,2006,75.805
mus,2007,75.042
mus,2008,74.159
mus,2009,73.924
mus,2010,73.877
mus,2011,73.134
mus,2012,73.235
mus,2013,73.382
mus,2014,73.659
mus,2015,73.231
mus,2016,72.712
mus,2017,72.84
mus,2018,71.601
mus,2019,71.726
mus,2020,70.348
mus,2021,70.448
mwi,1990,78.636
mwi,1991,78.773
mwi,1992,78.797
mwi,1993,78.752
mwi,1994,78.722
mwi,1995,78.772
mwi,1996,78.942
mwi,1997,79.13
mwi,1998,79.32
mwi,1999,79.584
mwi,2000,79.847
mwi,2001,80.108
mwi,2002,80.369
mwi,2003,80.628
mwi,2004,80.887
mwi,2005,81.144
mwi,2006,81.4
mwi,2007,81.653
mwi,2008,81.906
mwi,2009,82.156
mwi,2010,82.405
mwi,2011,82.652
mwi,2012,82.898
mwi,2013,83.141
mwi,2014,82.913
mwi,2015,82.678
mwi,2016,82.387
mwi,2017,82.107
mwi,2018,81.819
mwi,2019,81.499
mwi,2020,79.571
mwi,2021,79.953
mys,1990,79.065
mys,1991,78.764
mys,1992,80.245
mys,1993,81
mys,1994,79.954
mys,1995,78.895
mys,1996,80.8
mys,1997,79.978
mys,1998,78.472
mys,1999,78.4
mys,2000,79.384
mys,2001,79.179
mys,2002,78.469
mys,2003,79.51
mys,2004,78.429
mys,2005,77.069
mys,2006,77.278
mys,2007,76.89
mys,2008,76.338
mys,2009,76.226
mys,2010,76.18
mys,2011,76.939
mys,2012,77.68
mys,2013,78.017
mys,2014,77.617
mys,2015,77.646
mys,2016,77.244
mys,2017,77.097
mys,2018,77.454
mys,2019,77.857
mys,2020,77.66
mys,2021,77.551
nam,1990,62.742
nam,1991,62.589
nam,1992,62.396
nam,1993,62.173
nam,1994,61.931
nam,1995,61.623
nam,1996,61.317
nam,1997,61.01
nam,1998,61.275
nam,1999,61.539
nam,2000,61.8
nam,2001,61.855
nam,2002,61.909
nam,2003,61.962
nam,2004,62.015
nam,2005,62.068
nam,2006,62.12
nam,2007,62.171
nam,2008,62.224
nam,2009,62.276
nam,2010,62.328
nam,2011,62.382
nam,2012,62.435
nam,2013,65.153
nam,2014,64.823
nam,2015,65.358
nam,2016,65.889
nam,2017,64.305
nam,2018,62.699
nam,2019,62.692
nam,2020,62.042
nam,2021,62.181
ncl,1990,73.713
ncl,1991,73.487
ncl,1992,73.635
ncl,1993,73.798
ncl,1994,73.807
ncl,1995,73.555
ncl,1996,73.753
ncl,1997,73.821
ncl,1998,74.32
ncl,1999,74.466
ncl,2000,74.502
ncl,2001,74.518
ncl,2002,74.482
ncl,2003,74.247
ncl,2004,74.069
ncl,2005,73.903
ncl,2006,73.559
ncl,2007,73.325
ncl,2008,73.392
ncl,2009,73.307
ncl,2010,72.48
ncl,2011,71.64
ncl,2012,70.788
ncl,2013,69.925
ncl,2014,69.051
ncl,2015,69.112
ncl,2016,69.043
ncl,2017,69.005
ncl,2018,68.965
ncl,2019,68.933
ncl,2020,68.34
ncl,2021,68.392
ner,1990,90.009
ner,1991,90.026
ner,1992,89.969
ner,1993,89.866
ner,1994,89.741
ner,1995,89.606
ner,1996,89.617
ner,1997,89.613
ner,1998,89.611
ner,1999,89.623
ner,2000,89.64
ner,2001,89.786
ner,2002,89.889
ner,2003,89.969
ner,2004,90.042
ner,2005,90.109
ner,2006,90.283
ner,2007,90.402
ner,2008,90.481
ner,2009,90.527
ner,2010,90.546
ner,2011,90.613
ner,2012,88.974
ner,2013,87.143
ner,2014,85.109
ner,2015,85.052
ner,2016,85.032
ner,2017,84.981
ner,2018,84.906
ner,2019,84.812
ner,2020,83.994
ner,2021,84.267
nga,1990,64.981
nga,1991,64.936
nga,1992,64.822
nga,1993,64.652
nga,1994,64.438
nga,1995,64.192
nga,1996,64.109
nga,1997,63.981
nga,1998,63.823
nga,1999,63.658
nga,2000,63.501
nga,2001,63.539
nga,2002,63.557
nga,2003,63.563
nga,2004,63.565
nga,2005,63.565
nga,2006,63.7
nga,2007,63.795
nga,2008,63.863
nga,2009,63.913
nga,2010,63.948
nga,2011,64.042
nga,2012,61.499
nga,2013,58.893
nga,2014,59.19
nga,2015,59.486
nga,2016,59.781
nga,2017,60.076
nga,2018,60.371
nga,2019,60.665
nga,2020,59.216
nga,2021,59.591
nic,1990,85.142
nic,1991,86.281
nic,1992,85.803
nic,1993,85.282
nic,1994,84.719
nic,1995,84.114
nic,1996,84.9
nic,1997,85.677
nic,1998,86.441
nic,1999,86.297
nic,2000,86.143
nic,2001,85.98
nic,2002,85.809
nic,2003,85.63
nic,2004,85.446
nic,2005,85.255
nic,2006,85.049
nic,2007,84.84
nic,2008,84.626
nic,2009,84.403
nic,2010,84.171
nic,2011,83.928
nic,2012,83.678
nic,2013,83.422
nic,2014,83.162
nic,2015,82.98
nic,2016,82.816
nic,2017,82.684
nic,2018,82.726
nic,2019,82.776
nic,2020,80.913
nic,2021,81.299
nld,1990,70.838
nld,1991,71
nld,1992,70.351
nld,1993,70.141
nld,1994,70.444
nld,1995,70.443
nld,1996,70.454
nld,1997,71.562
nld,1998,72.231
nld,1999,72.206
nld,2000,73.215
nld,2001,73.543
nld,2002,74.155
nld,2003,73.276
nld,2004,73.108
nld,2005,71.482
nld,2006,71.252
nld,2007,71.904
nld,2008,72.489
nld,2009,72.287
nld,2010,71.157
nld,2011,70.485
nld,2012,70.872
nld,2013,70.811
nld,2014,70.487
nld,2015,70.114
nld,2016,69.639
nld,2017,69.353
nld,2018,69.583
nld,2019,69.858
nld,2020,69.313
nld,2021,71.315
nor,1990,70.218
nor,1991,68.905
nor,1992,68.944
nor,1993,68.403
nor,1994,68.859
nor,1995,69.311
nor,1996,70.616
nor,1997,72.216
nor,1998,72.856
nor,1999,72.384
nor,2000,72.841
nor,2001,72.478
nor,2002,71.995
nor,2003,70.815
nor,2004,70.427
nor,2005,70.301
nor,2006,70.477
nor,2007,70.824
nor,2008,71.684
nor,2009,70.331
nor,2010,69.648
nor,2011,68.789
nor,2012,69.013
nor,2013,68.44
nor,2014,66.843
nor,2015,67.653
nor,2016,66.916
nor,2017,65.955
nor,2018,66.408
nor,2019,66.173
nor,2020,65.593
nor,2021,71.95
npl,1990,90.701
npl,1991,90.582
npl,1992,90.446
npl,1993,90.308
npl,1994,90.183
npl,1995,90.079
npl,1996,90.063
npl,1997,90.064
npl,1998,90.068
npl,1999,90.055
npl,2000,89.812
npl,2001,89.546
npl,2002,89.272
npl,2003,88.992
npl,2004,88.705
npl,2005,88.413
npl,2006,88.111
npl,2007,87.802
npl,2008,87.492
npl,2009,87.241
npl,2010,86.97
npl,2011,86.739
npl,2012,86.467
npl,2013,86.15
npl,2014,85.806
npl,2015,85.457
npl,2016,85.117
npl,2017,84.835
npl,2018,84.619
npl,2019,84.476
npl,2020,79.477
npl,2021,80.772
nzl,1990,74.303
nzl,1991,73.888
nzl,1992,73.219
nzl,1993,73.188
nzl,1994,73.675
nzl,1995,74.143
nzl,1996,74.486
nzl,1997,74.334
nzl,1998,73.577
nzl,1999,73.444
nzl,2000,73.556
nzl,2001,73.809
nzl,2002,74.538
nzl,2003,73.768
nzl,2004,74.498
nzl,2005,75.022
nzl,2006,75.529
nzl,2007,75.517
nzl,2008,75.019
nzl,2009,74.35
nzl,2010,74.06
nzl,2011,74.132
nzl,2012,73.454
nzl,2013,73.401
nzl,2014,74.31
nzl,2015,74.447
nzl,2016,75.571
nzl,2017,76.553
nzl,2018,76.293
nzl,2019,75.492
nzl,2020,75.532
nzl,2021,75.33
omn,1990,77.698
omn,1991,76.536
omn,1992,75.272
omn,1993,74.307
omn,1994,73.727
omn,1995,73.363
omn,1996,73.81
omn,1997,74.273
