geo,time,pa_nus_ppp
cpv,2020,46.51482
cri,1990,33.34748
cri,1991,53.15077
cri,1992,62.2189
cri,1993,67.1208
cri,1994,76.0157
cri,1995,90.26579
cri,1996,102.00573
cri,1997,114.92501
cri,1998,127.21317
cri,1999,139.23385
cri,2000,148.97716
cri,2001,159.95074
cri,2002,172.87053
cri,2003,187.79074
cri,2004,207.28102
cri,2005,227.17869
cri,2006,249.13688
cri,2007,268.13521
cri,2008,293.06589
cri,2009,319.06479
cri,2010,336.2964
cri,2011,344.54602
cri,2012,353.78476
cri,2013,357.82812
cri,2014,363.42178
cri,2015,364.16272
cri,2016,343.01362
cri,2017,340.99188
cri,2018,337.90194
cri,2019,331.16774
cri,2020,320.84972
cri,2021,314.6171
cub,2011,0.32194
cym,2006,0.96628
cym,2007,0.96991
cym,2008,0.9804
cym,2009,0.97892
cym,2010,0.96565
cym,2011,0.94154
cym,2012,0.96575
cym,2013,0.9811
cym,2014,0.99084
cym,2015,0.98963
cym,2016,0.98126
cym,2017,0.97379
cym,2018,0.97559
cym,2019,0.99231
cym,2020,0.9903
cyp,1990,0.56443
cyp,1991,0.56719
cyp,1992,0.58805
cyp,1993,0.60203
cyp,1994,0.62051
cyp,1995,0.69041
cyp,1996,0.69686
cyp,1997,0.70208
cyp,1998,0.71125
cyp,1999,0.72075
cyp,2000,0.7171
cyp,2001,0.71184
cyp,2002,0.7105
cyp,2003,0.73653
cyp,2004,0.73364
cyp,2005,0.72289
cyp,2006,0.70983
cyp,2007,0.69424
cyp,2008,0.69382
cyp,2009,0.68208
cyp,2010,0.70014
cyp,2011,0.69862
cyp,2012,0.70685
cyp,2013,0.68732
cyp,2014,0.67971
cyp,2015,0.66314
cyp,2016,0.62233
cyp,2017,0.61518
cyp,2018,0.61244
cyp,2019,0.61621
cyp,2020,0.6121
cze,1990,5.56392
cze,1991,7.32976
cze,1992,8.05202
cze,1993,9.51805
cze,1994,10.4692
cze,1995,11.15871
cze,1996,12.07537
cze,1997,12.90315
cze,1998,13.98714
cze,1999,14.22935
cze,2000,14.33242
cze,2001,14.3263
cze,2002,14.45832
cze,2003,14.17602
cze,2004,14.42613
cze,2005,14.56249
cze,2006,14.41455
cze,2007,14.25878
cze,2008,13.91671
cze,2009,13.63843
cze,2010,13.672
cze,2011,13.3453
cze,2012,13.2977
cze,2013,12.78527
cze,2014,12.70321
cze,2015,12.93798
cze,2016,12.57634
cze,2017,12.42499
cze,2018,12.37153
cze,2019,12.66321
cze,2020,12.79302
cze,2021,12.7379
deu,1990,0.94719
deu,1991,0.94447
deu,1992,0.97243
deu,1993,0.9868
deu,1994,0.98599
deu,1995,0.98488
deu,1996,0.97441
deu,1997,0.97288
deu,1998,0.96871
deu,1999,0.95412
deu,2000,0.94321
deu,2001,0.92997
deu,2002,0.91326
deu,2003,0.89594
deu,2004,0.87506
deu,2005,0.87272
deu,2006,0.84757
deu,2007,0.8373
deu,2008,0.8204
deu,2009,0.81111
deu,2010,0.80504
deu,2011,0.78874
deu,2012,0.78725
deu,2013,0.77478
deu,2014,0.76894
deu,2015,0.77812
deu,2016,0.75261
deu,2017,0.74478
deu,2018,0.73545
deu,2019,0.7511
deu,2020,0.73835
deu,2021,0.73146
dji,2011,93.57182
dji,2012,98.26959
dji,2013,100.15228
dji,2014,102.11086
dji,2015,103.30228
dji,2016,106.12646
dji,2017,106.02271
dji,2018,104.57904
dji,2019,105.20369
dji,2020,105.29323
dma,1990,1.75508
dma,1991,1.82756
dma,1992,1.86522
dma,1993,1.87086
dma,1994,1.97168
dma,1995,1.94632
dma,1996,1.97373
dma,1997,1.96708
dma,1998,1.99459
dma,1999,2.01607
dma,2000,1.98381
dma,2001,1.98169
dma,2002,1.96625
dma,2003,1.87019
dma,2004,1.89022
dma,2005,1.80657
dma,2006,1.79501
dma,2007,1.77471
dma,2008,1.76711
dma,2009,1.89411
dma,2010,1.87785
dma,2011,1.87043
dma,2012,1.85924
dma,2013,1.86718
dma,2014,1.81103
dma,2015,1.84116
dma,2016,1.8259
dma,2017,1.73754
dma,2018,1.75835
dma,2019,1.78358
dma,2020,1.74238
dnk,1990,9.12696
dnk,1991,9.06319
dnk,1992,9.00798
dnk,1993,8.85043
dnk,1994,8.80105
dnk,1995,8.73084
dnk,1996,8.70989
dnk,1997,8.69951
dnk,1998,8.66169
dnk,1999,8.75258
dnk,2000,8.6713
dnk,2001,8.6944
dnk,2002,8.56161
dnk,2003,8.64786
dnk,2004,8.45983
dnk,2005,8.56944
dnk,2006,8.28711
dnk,2007,8.16244
dnk,2008,7.94413
dnk,2009,7.73113
dnk,2010,7.59084
dnk,2011,7.46649
dnk,2012,7.56414
dnk,2013,7.35485
dnk,2014,7.32867
dnk,2015,7.30536
dnk,2016,7.07986
dnk,2017,6.87168
dnk,2018,6.766
dnk,2019,6.79156
dnk,2020,6.63268
dnk,2021,6.4945
dom,1990,3.0117
dom,1991,4.61006
dom,1992,4.75832
dom,1993,4.8798
dom,1994,5.26204
dom,1995,5.65145
dom,1996,5.7535
dom,1997,6.18665
dom,1998,6.51574
dom,1999,6.66927
dom,2000,6.99363
dom,2001,7.25693
dom,2002,7.63833
dom,2003,10.00837
dom,2004,14.14789
dom,2005,14.51372
dom,2006,15.02299
dom,2007,15.46402
dom,2008,16.74528
dom,2009,17.19993
dom,2010,17.92729
dom,2011,18.97598
dom,2012,20.18921
dom,2013,20.88738
dom,2014,21.35897
dom,2015,21.15101
dom,2016,20.81889
dom,2017,21.61328
dom,2018,21.97641
dom,2019,22.13629
dom,2020,22.90584
dza,1990,3.12164
dza,1991,4.64368
dza,1992,5.53571
dza,1993,6.14428
dza,1994,7.76507
dza,1995,9.77904
dza,1996,11.91009
dza,1997,12.52015
dza,1998,11.99314
dza,1999,13.10594
dza,2000,15.72654
dza,2001,15.31614
dza,2002,15.27674
dza,2003,16.24767
dza,2004,17.7595
dza,2005,20.00028
dza,2006,21.46022
dza,2007,22.23537
dza,2008,25.15053
dza,2009,22.17428
dza,2010,25.45218
dza,2011,29.47589
dza,2012,32.59323
dza,2013,33.43035
dza,2014,34.03952
dza,2015,35.01083
dza,2016,37.15583
dza,2017,38.85575
dza,2018,40.54883
dza,2019,39.65121
dza,2020,37.02086
ecu,1990,0.30844
ecu,1991,0.31891
ecu,1992,0.32522
ecu,1993,0.32608
ecu,1994,0.36718
ecu,1995,0.37842
ecu,1996,0.37716
ecu,1997,0.39649
ecu,1998,0.37725
ecu,1999,0.27408
ecu,2000,0.2474
ecu,2001,0.31088
ecu,2002,0.34303
ecu,2003,0.37245
ecu,2004,0.37814
ecu,2005,0.39507
ecu,2006,0.41415
ecu,2007,0.43014
ecu,2008,0.48036
ecu,2009,0.47985
ecu,2010,0.50973
ecu,2011,0.52757
ecu,2012,0.55104
ecu,2013,0.54299
ecu,2014,0.54444
ecu,2015,0.55374
ecu,2016,0.54921
ecu,2017,0.53482
ecu,2018,0.53178
ecu,2019,0.52504
ecu,2020,0.514
egy,1990,0.45987
egy,1991,0.51655
egy,1992,0.59772
egy,1993,0.6331
egy,1994,0.67223
egy,1995,0.73348
egy,1996,0.77149
egy,1997,0.83279
egy,1998,0.84311
egy,1999,0.83875
egy,2000,0.85277
egy,2001,0.85005
egy,2002,0.8633
egy,2003,0.90501
egy,2004,0.98413
egy,2005,1.01369
egy,2006,1.05633
egy,2007,1.15827
egy,2008,1.27483
egy,2009,1.4067
egy,2010,1.53103
egy,2011,1.67462
egy,2012,1.74692
egy,2013,1.87536
egy,2014,2.16186
egy,2015,2.29639
egy,2016,2.56308
egy,2017,3.2666
egy,2018,3.87351
egy,2019,4.32399
egy,2020,4.5383
eri,1992,1.0621
eri,1993,1.02315
eri,1994,1.22365
eri,1995,1.33395
eri,1996,1.42884
eri,1997,1.45845
eri,1998,1.57359
eri,1999,1.58716
eri,2000,1.94022
eri,2001,2.18483
eri,2002,2.49814
eri,2003,2.98904
eri,2004,3.63251
eri,2005,3.79134
eri,2006,4.09928
eri,2007,4.28299
eri,2008,4.87667
eri,2009,6.26773
eri,2010,5.19011
eri,2011,6.07722
eri,2012,6.39058
eri,2013,6.0902
eri,2014,6.07179
eri,2015,5.82665
eri,2016,5.80938
eri,2017,5.4699
esp,1990,0.61827
esp,1991,0.63952
esp,1992,0.66723
esp,1993,0.68136
esp,1994,0.69299
esp,1995,0.71224
esp,1996,0.72246
esp,1997,0.72368
esp,1998,0.72382
esp,1999,0.73921
esp,2000,0.73987
esp,2001,0.74774
esp,2002,0.74231
esp,2003,0.75926
esp,2004,0.76589
esp,2005,0.76951
esp,2006,0.736
esp,2007,0.73241
esp,2008,0.72586
esp,2009,0.71868
esp,2010,0.72692
esp,2011,0.71413
esp,2012,0.69498
esp,2013,0.6748
esp,2014,0.66236
esp,2015,0.66474
esp,2016,0.64264
esp,2017,0.63084
esp,2018,0.6318
esp,2019,0.63318
esp,2020,0.62739
esp,2021,0.61469
est,1993,0.17468
est,1994,0.23887
est,1995,0.30757
est,1996,0.37731
est,1997,0.40949
est,1998,0.43542
est,1999,0.46233
est,2000,0.46892
est,2001,0.48801
est,2002,0.48624
est,2003,0.48577
est,2004,0.49365
est,2005,0.50333
est,2006,0.52079
est,2007,0.55118
est,2008,0.54505
est,2009,0.51712
est,2010,0.5121
est,2011,0.5116
est,2012,0.52106
est,2013,0.52242
est,2014,0.52689
est,2015,0.53758
est,2016,0.52785
est,2017,0.53491
est,2018,0.53876
est,2019,0.55218
est,2020,0.53617
est,2021,0.53744
eth,1990,1.30055
eth,1991,1.49809
eth,1992,1.69221
eth,1993,1.87415
eth,1994,1.88875
eth,1995,2.08502
eth,1996,2.05243
eth,1997,2.02054
eth,1998,1.99505
eth,1999,2.01037
eth,2000,2.10013
eth,2001,1.93678
eth,2002,1.83757
eth,2003,2.03441
eth,2004,2.05856
eth,2005,2.19353
eth,2006,2.37506
eth,2007,2.71123
eth,2008,3.46564
eth,2009,4.26991
eth,2010,4.2817
eth,2011,5.0355
eth,2012,6.64095
eth,2013,7.0807
eth,2014,7.14422
eth,2015,7.76669
eth,2016,8.05592
eth,2017,8.52085
eth,2018,9.35141
eth,2019,10.36893
eth,2020,12.11463
fin,1990,1.00578
fin,1991,0.98759
fin,1992,0.97416
fin,1993,0.96841
fin,1994,0.96566
fin,1995,0.98556
fin,1996,0.99193
fin,1997,0.98917
fin,1998,0.99152
fin,1999,0.99204
fin,2000,0.98412
fin,2001,1.00294
fin,2002,0.99813
fin,2003,1.002
fin,2004,0.97321
fin,2005,0.97942
fin,2006,0.95286
fin,2007,0.93482
fin,2008,0.91212
fin,2009,0.8965
fin,2010,0.90048
fin,2011,0.89807
fin,2012,0.9085
fin,2013,0.90536
fin,2014,0.90721
fin,2015,0.90775
fin,2016,0.88089
fin,2017,0.86366
fin,2018,0.85375
fin,2019,0.86323
fin,2020,0.84498
fin,2021,0.81846
fji,1990,0.64734
fji,1991,0.66369
fji,1992,0.68982
fji,1993,0.72262
fji,1994,0.71337
fji,1995,0.70662
fji,1996,0.71382
fji,1997,0.72435
fji,1998,0.76963
fji,1999,0.80975
fji,2000,0.75466
fji,2001,0.76243
fji,2002,0.77508
fji,2003,0.81956
fji,2004,0.81558
fji,2005,0.84351
fji,2006,0.84941
fji,2007,0.8522
fji,2008,0.85398
fji,2009,0.85931
fji,2010,0.88534
fji,2011,0.94867
fji,2012,0.92974
fji,2013,0.93471
fji,2014,0.93241
fji,2015,0.91099
fji,2016,0.93713
fji,2017,0.93901
fji,2018,0.93006
fji,2019,0.93545
fji,2020,0.90812
fra,1990,1.02545
fra,1991,1.01717
fra,1992,1.01407
fra,1993,1.00667
fra,1994,0.99474
fra,1995,0.98527
fra,1996,0.98148
fra,1997,0.96921
fra,1998,0.96157
fra,1999,0.95272
fra,2000,0.93037
fra,2001,0.91195
fra,2002,0.90068
fra,2003,0.92989
fra,2004,0.93513
fra,2005,0.91646
fra,2006,0.89469
fra,2007,0.88877
fra,2008,0.88187
fra,2009,0.86297
fra,2010,0.85463
fra,2011,0.84136
fra,2012,0.8443
fra,2013,0.81164
fra,2014,0.80756
fra,2015,0.80869
fra,2016,0.78004
fra,2017,0.77011
fra,2018,0.75617
fra,2019,0.73866
fra,2020,0.72731
fra,2021,0.71355
fsm,1990,0.86374
fsm,1991,0.8781
fsm,1992,0.88456
fsm,1993,0.8901
fsm,1994,0.89428
fsm,1995,0.8956
fsm,1996,0.89594
fsm,1997,0.88594
fsm,1998,0.90228
fsm,1999,0.88246
fsm,2000,0.87248
fsm,2001,0.86322
fsm,2002,0.85058
fsm,2003,0.83203
fsm,2004,0.81826
fsm,2005,0.81019
fsm,2006,0.79728
fsm,2007,0.80107
fsm,2008,0.82511
fsm,2009,0.86277
fsm,2010,0.88356
fsm,2011,0.87929
fsm,2012,0.9242
fsm,2013,0.91404
fsm,2014,0.92458
fsm,2015,0.86777
fsm,2016,0.89352
fsm,2017,0.94256
fsm,2018,1.00685
fsm,2019,0.99261
fsm,2020,1.00337
gab,1990,146.72452
gab,1991,125.79362
gab,1992,123.25381
gab,1993,119.78651
gab,1994,171.87852
gab,1995,170.6028
gab,1996,190.25755
gab,1997,188.68442
gab,1998,153.39773
gab,1999,180.23457
gab,2000,225.81327
gab,2001,207.1504
gab,2002,205.67
gab,2003,201.48174
gab,2004,211.43507
gab,2005,246.25125
gab,2006,262.60471
gab,2007,266.55603
gab,2008,315.01644
gab,2009,256.12611
gab,2010,295.11285
gab,2011,325.73254
gab,2012,326.27444
gab,2013,316.43494
gab,2014,310.41547
gab,2015,297.01083
gab,2016,289.72079
gab,2017,279.76572
gab,2018,292.81316
gab,2019,292.12944
gab,2020,262.20858
gbr,1990,0.62949
gbr,1991,0.64798
gbr,1992,0.65458
gbr,1993,0.6569
gbr,1994,0.65213
gbr,1995,0.71328
gbr,1996,0.71306
gbr,1997,0.70867
gbr,1998,0.72071
gbr,1999,0.72582
gbr,2000,0.70461
gbr,2001,0.69468
gbr,2002,0.68988
gbr,2003,0.69588
gbr,2004,0.68784
gbr,2005,0.70762
gbr,2006,0.69649
gbr,2007,0.70924
gbr,2008,0.70169
gbr,2009,0.71007
gbr,2010,0.70224
gbr,2011,0.70605
gbr,2012,0.70163
gbr,2013,0.69525
gbr,2014,0.69844
gbr,2015,0.69255
gbr,2016,0.6886
gbr,2017,0.6846
gbr,2018,0.68771
gbr,2019,0.68806
gbr,2020,0.68899
gbr,2021,0.66787
geo,1990,0
geo,1991,0
geo,1992,0.00001
geo,1993,0.00179
geo,1994,0.10776
geo,1995,0.27729
geo,1996,0.38949
geo,1997,0.40766
geo,1998,0.43108
geo,1999,0.46628
geo,2000,0.47743
geo,2001,0.4923
geo,2002,0.51332
geo,2003,0.52122
geo,2004,0.55035
geo,2005,0.57609
geo,2006,0.60641
geo,2007,0.64644
geo,2008,0.69495
geo,2009,0.67496
geo,2010,0.76185
geo,2011,0.8113
geo,2012,0.7431
geo,2013,0.72477
geo,2014,0.7229
geo,2015,0.75352
geo,2016,0.74767
geo,2017,0.80457
geo,2018,0.81997
geo,2019,0.84742
geo,2020,0.8983
gha,1990,0.01685
gha,1991,0.01957
gha,1992,0.02126
gha,1993,0.02737
gha,1994,0.03487
gha,1995,0.04885
gha,1996,0.06708
gha,1997,0.07873
gha,1998,0.09113
gha,1999,0.10238
gha,2000,0.12741
gha,2001,0.16808
gha,2002,0.20322
gha,2003,0.25679
gha,2004,0.28594
gha,2005,0.3188
gha,2006,0.34901
gha,2007,0.40319
gha,2008,0.47226
gha,2009,0.54212
gha,2010,0.6248
gha,2011,0.69718
gha,2012,0.76606
gha,2013,0.88355
gha,2014,1.04678
gha,2015,1.26584
gha,2016,1.54424
gha,2017,1.76395
gha,2018,1.90464
gha,2019,2.02994
gha,2020,2.14842
gin,1990,457.99118
gin,1991,557.38885
gin,1992,687.86164
gin,1993,676.46172
gin,1994,671.77633
gin,1995,697.13773
gin,1996,695.18661
gin,1997,692.76862
gin,1998,707.83387
gin,1999,727.2586
gin,2000,756.17275
gin,2001,752.90961
gin,2002,744.39345
gin,2003,847.10018
gin,2004,961.1776
gin,2005,1187.46347
gin,2006,1585.77154
gin,2007,1754.60225
gin,2008,2008.64018
gin,2009,2028.74762
gin,2010,2328.29875
gin,2011,2485.90088
gin,2012,2789.94043
gin,2013,2932.74707
gin,2014,3059.93481
gin,2015,3164.99609
gin,2016,3159.34155
gin,2017,3216.03491
gin,2018,3362.32866
gin,2019,3632.03778
gin,2020,4053.88092
gmb,1990,2.36135
gmb,1991,2.47269
gmb,1992,2.58973
gmb,1993,2.65985
gmb,1994,2.70261
gmb,1995,2.75202
gmb,1996,2.78123
gmb,1997,2.83742
gmb,1998,2.87648
gmb,1999,2.95862
gmb,2000,2.95809
gmb,2001,3.33243
gmb,2002,3.80884
gmb,2003,4.76365
gmb,2004,9.00803
gmb,2005,9.09529
gmb,2006,8.94318
gmb,2007,9.09373
gmb,2008,9.14107
gmb,2009,9.48135
gmb,2010,9.90114
gmb,2011,10.14197
gmb,2012,10.83116
gmb,2013,11.8732
gmb,2014,12.50588
gmb,2015,13.58818
gmb,2016,14.48261
gmb,2017,15.28608
gmb,2018,15.9654
gmb,2019,16.6669
gmb,2020,17.49887
gnb,1990,14.55938
gnb,1991,23.64477
gnb,1992,38.14023
gnb,1993,55.53504
gnb,1994,67.01558
gnb,1995,94.99962
gnb,1996,129.8932
gnb,1997,171.17549
gnb,1998,182.93862
gnb,1999,202.52708
gnb,2000,204.55811
gnb,2001,213.71729
gnb,2002,214.16973
gnb,2003,199.7268
gnb,2004,191.79355
gnb,2005,196.78877
gnb,2006,186.66741
gnb,2007,189.7482
gnb,2008,209.34759
gnb,2009,202.65654
gnb,2010,206.26255
gnb,2011,230.39177
gnb,2012,232.19312
gnb,2013,229.74428
gnb,2014,223.30359
gnb,2015,223.35075
gnb,2016,224.40704
gnb,2017,222.74858
gnb,2018,228.94592
gnb,2019,217.24275
gnb,2020,214.87578
gnq,1990,139.9643
gnq,1991,140.19493
gnq,1992,115.92975
gnq,1993,110.19562
gnq,1994,134.35356
gnq,1995,141.70169
gnq,1996,140.29656
gnq,1997,119.7109
gnq,1998,81.01126
gnq,1999,111.12886
gnq,2000,159.31104
gnq,2001,137.22906
gnq,2002,132.95386
gnq,2003,131.35947
gnq,2004,149.56258
gnq,2005,206.80084
gnq,2006,226.77346
gnq,2007,227.54944
gnq,2008,267.49226
gnq,2009,210.17077
gnq,2010,259.49327
gnq,2011,297.50949
gnq,2012,295.03802
gnq,2013,289.67856
gnq,2014,284.1853
gnq,2015,277.46356
gnq,2016,267.94315
gnq,2017,248.9343
gnq,2018,266.22549
gnq,2019,255.81138
gnq,2020,229.17664
grc,1990,0.33568
grc,1991,0.38895
grc,1992,0.43656
grc,1993,0.48798
grc,1994,0.5312
grc,1995,0.57124
grc,1996,0.60155
grc,1997,0.62717
grc,1998,0.64792
grc,1999,0.67328
grc,2000,0.66977
grc,2001,0.66865
grc,2002,0.66297
grc,2003,0.68508
grc,2004,0.69451
grc,2005,0.70898
grc,2006,0.69246
grc,2007,0.71832
grc,2008,0.70795
grc,2009,0.70443
grc,2010,0.72198
grc,2011,0.71316
grc,2012,0.68466
grc,2013,0.63129
grc,2014,0.61113
grc,2015,0.60907
grc,2016,0.58858
grc,2017,0.57504
grc,2018,0.56486
grc,2019,0.56304
grc,2020,0.55281
grc,2021,0.53848
grd,1990,1.65202
grd,1991,1.70457
grd,1992,1.73344
grd,1993,1.7252
grd,1994,1.74302
grd,1995,1.75935
grd,1996,1.7739
grd,1997,1.77384
grd,1998,1.78458
grd,1999,1.77891
grd,2000,1.78686
grd,2001,1.786
grd,2002,1.76473
grd,2003,1.73122
grd,2004,1.72008
grd,2005,1.70965
grd,2006,1.7363
grd,2007,1.7301
grd,2008,1.83027
grd,2009,1.81625
grd,2010,1.80394
grd,2011,1.77099
grd,2012,1.80037
grd,2013,1.76928
grd,2014,1.73279
grd,2015,1.7355
grd,2016,1.73012
grd,2017,1.69031
grd,2018,1.64005
grd,2019,1.66283
grd,2020,1.63618
gtm,1990,1.00153
gtm,1991,1.28822
gtm,1992,1.37112
gtm,1993,1.53364
gtm,1994,1.6776
gtm,1995,1.78557
gtm,1996,1.90952
gtm,1997,2.03088
gtm,1998,2.19911
gtm,1999,2.2771
gtm,2000,2.37944
gtm,2001,2.50515
gtm,2002,2.62568
gtm,2003,2.69307
gtm,2004,2.78044
gtm,2005,2.84929
gtm,2006,2.90336
gtm,2007,3.02859
gtm,2008,3.25028
gtm,2009,3.34182
gtm,2010,3.47304
gtm,2011,3.63653
gtm,2012,3.64788
gtm,2013,3.71683
gtm,2014,3.76683
gtm,2015,3.73157
gtm,2016,3.85766
gtm,2017,3.93259
gtm,2018,3.88607
gtm,2019,3.95844
gtm,2020,4.01476
guy,1990,17.25027
guy,1991,39.13493
guy,1992,42.58695
guy,1993,48.65259
guy,1994,55.52969
guy,1995,61.1072
guy,1996,62.36715
guy,1997,62.15581
guy,1998,63.28956
guy,1999,69.38289
guy,2000,72.33544
guy,2001,71.01077
guy,2002,71.73568
guy,2003,73.75095
guy,2004,76.68327
guy,2005,80.04278
guy,2006,82.06361
guy,2007,90.06035
guy,2008,96.92497
guy,2009,97.05261
guy,2010,100.09175
guy,2011,100.26947
guy,2012,104.88816
guy,2013,102.27834
guy,2014,101.92863
guy,2015,102.83833
guy,2016,106.2298
guy,2017,105.35279
guy,2018,99.91178
guy,2019,101.06638
guy,2020,73.60285
hkg,1990,5.75344
hkg,1991,6.07392
hkg,1992,6.52647
hkg,1993,6.92446
hkg,1994,7.20824
hkg,1995,7.35246
hkg,1996,7.64508
hkg,1997,7.94342
hkg,1998,7.95083
hkg,1999,7.51666
hkg,2000,7.10275
hkg,2001,6.827
hkg,2002,6.49207
hkg,2003,5.99079
hkg,2004,5.62425
hkg,2005,5.44617
hkg,2006,5.25792
hkg,2007,5.28103
hkg,2008,5.24665
hkg,2009,5.1874
hkg,2010,5.14153
hkg,2011,5.23264
hkg,2012,5.45423
hkg,2013,5.54758
hkg,2014,5.70645
hkg,2015,5.83105
hkg,2016,5.93229
hkg,2017,6.01143
hkg,2018,6.0852
hkg,2019,6.10086
hkg,2020,6.0665
hnd,1990,1.96918
hnd,1991,2.40541
hnd,1992,2.43822
hnd,1993,2.64158
hnd,1994,3.13825
hnd,1995,3.80271
hnd,1996,4.41375
hnd,1997,5.0461
hnd,1998,5.50385
hnd,1999,5.83654
hnd,2000,6.26025
hnd,2001,6.62112
hnd,2002,6.85252
hnd,2003,7.11507
hnd,2004,7.37557
hnd,2005,7.67343
hnd,2006,7.84641
hnd,2007,8.14741
hnd,2008,8.61457
hnd,2009,9.20374
hnd,2010,9.52314
hnd,2011,10.05656
hnd,2012,10.37038
hnd,2013,10.33155
hnd,2014,10.3982
hnd,2015,10.47443
hnd,2016,10.39254
hnd,2017,10.36156
hnd,2018,10.31564
hnd,2019,10.55295
hnd,2020,10.9105
hrv,1995,3.18484
hrv,1996,3.25217
hrv,1997,3.42388
hrv,1998,3.65417
hrv,1999,3.74634
hrv,2000,3.78701
hrv,2001,3.87384
hrv,2002,3.87934
hrv,2003,3.98403
hrv,2004,4.00806
hrv,2005,4.0935
hrv,2006,3.91408
hrv,2007,3.86554
hrv,2008,3.8724
hrv,2009,3.84257
hrv,2010,3.87352
hrv,2011,3.75263
hrv,2012,3.66415
hrv,2013,3.57512
hrv,2014,3.54348
hrv,2015,3.51237
hrv,2016,3.38201
hrv,2017,3.32466
hrv,2018,3.31106
hrv,2019,3.3199
hrv,2020,3.24782
hti,1990,1.76673
hti,1991,1.95862
hti,1992,2.31537
hti,1993,2.67649
hti,1994,4.10657
hti,1995,4.66432
hti,1996,5.03742
hti,1997,5.57878
hti,1998,6.2977
hti,1999,6.64459
hti,2000,7.21787
hti,2001,7.99867
hti,2002,8.47236
hti,2003,9.56733
hti,2004,11.58262
hti,2005,12.74027
hti,2006,13.52005
hti,2007,14.37163
hti,2008,15.47077
hti,2009,17.04957
hti,2010,18.09928
hti,2011,18.49496
hti,2012,20.12859
hti,2013,20.92994
hti,2014,21.59558
hti,2015,23.23227
hti,2016,25.26047
hti,2017,28.4984
hti,2018,29.85589
hti,2019,34.48026
hti,2020,41.08138
hun,1991,30.09092
hun,1992,35.74856
hun,1993,42.35142
hun,1994,49.5481
hun,1995,61.50402
hun,1996,73.87742
hun,1997,87.38231
hun,1998,97.82239
hun,1999,104.54588
hun,2000,110.0866
hun,2001,114.44022
hun,2002,118.14128
hun,2003,122.0122
hun,2004,128.38201
hun,2005,130.92995
hun,2006,131.49053
hun,2007,134.06682
hun,2008,131.00536
hun,2009,127.69029
hun,2010,126.41063
hun,2011,124.27184
hun,2012,125.62361
hun,2013,124.97943
hun,2014,129.41497
hun,2015,132.55351
hun,2016,132.0338
hun,2017,136.03652
hun,2018,139.09245
hun,2019,145.14084
hun,2020,148.8037
hun,2021,152.55022
idn,1990,350.04668
idn,1991,368.28102
idn,1992,386.3206
idn,1993,449.65266
idn,1994,474.4879
idn,1995,510.66879
idn,1996,544.99827
idn,1997,602.73417
idn,1998,1044.66135
idn,1999,1175.62418
idn,2000,1385.04706
idn,2001,1549.07171
idn,2002,1614.86248
idn,2003,1672.41851
idn,2004,1767.82876
idn,2005,1960.13319
idn,2006,2170.5793
idn,2007,2351.7803
idn,2008,2725.60595
idn,2009,2928.81527
idn,2010,3336.99389
idn,2011,3512.75391
idn,2012,3569.89258
idn,2013,3765.67188
idn,2014,4030.77466
idn,2015,4353.32715
idn,2016,4518.104
idn,2017,4695.65869
idn,2018,4760.65178
idn,2019,4751.93574
idn,2020,4673.93045
ind,1990,5.49344
ind,1991,6.04448
ind,1992,6.43963
ind,1993,6.91088
ind,1994,7.44167
ind,1995,7.9494
ind,1996,8.39781
ind,1997,8.78459
ind,1998,9.38264
ind,1999,9.53291
ind,2000,9.66433
ind,2001,9.761
ind,2002,9.96605
ind,2003,10.16278
ind,2004,10.46296
ind,2005,10.71734
ind,2006,11.27645
ind,2007,11.74405
ind,2008,12.57912
ind,2009,13.36286
ind,2010,14.59932
ind,2011,15.54955
ind,2012,16.16084
ind,2013,17.34233
ind,2014,18.38655
ind,2015,19.235
ind,2016,19.89873
ind,2017,20.64779
ind,2018,20.91723
ind,2019,21.28321
ind,2020,21.99958
irl,1990,0.78422
irl,1991,0.77223
irl,1992,0.77626
irl,1993,0.79753
irl,1994,0.79409
irl,1995,0.80138
irl,1996,0.80757
irl,1997,0.83445
irl,1998,0.86335
irl,1999,0.91388
irl,2000,0.94395
irl,2001,0.96963
irl,2002,0.982
irl,2003,1.00394
irl,2004,0.99115
irl,2005,1.01171
irl,2006,0.97823
irl,2007,0.95779
irl,2008,0.94445
irl,2009,0.90128
irl,2010,0.8495
irl,2011,0.83151
irl,2012,0.82307
irl,2013,0.81123
irl,2014,0.81904
irl,2015,0.80969
irl,2016,0.79429
irl,2017,0.79441
irl,2018,0.79221
irl,2019,0.8269
irl,2020,0.80116
irl,2021,0.77547
irn,1990,93.63715
irn,1991,114.09984
irn,1992,144.90127
irn,1993,206.92418
irn,1994,270.72471
irn,1995,366.17951
irn,1996,468.35941
irn,1997,536.08811
irn,1998,579.32038
irn,1999,760.11075
irn,2000,929.15837
irn,2001,1059.75166
irn,2002,1348.15303
irn,2003,1496.44166
irn,2004,1816.43848
irn,2005,2116.8076
irn,2006,2354.24866
irn,2007,2818.57638
irn,2008,3301.77586
irn,2009,3427.47919
irn,2010,3926.10394
irn,2011,4758.86963
irn,2012,6093.5625
irn,2013,8503.84668
irn,2014,9758.55371
irn,2015,10701.56152
irn,2016,11796.81055
irn,2017,13061.29492
irn,2018,16951.28213
irn,2019,22800.98232
irn,2020,31317.28376
irq,1991,0.88656
irq,1992,1.77263
