geo,time,se_sec_enrl_tc_zs
mar,1988,18.876
mar,1989,17.95351
mar,1990,17.82362
mar,1991,14.994
mar,1992,15.39502
mar,1993,15.66375
mar,1994,16.3438
mar,1995,16.4373
mar,1996,16.4481
mar,1997,17.12607
mar,1999,16.71512
mar,2000,16.97265
mar,2003,18.09706
mar,2004,18.72611
mar,2017,20.26796
mar,2018,19.42453
mco,1971,16.97917
mco,1972,11.26991
mco,1978,10.23551
mco,1992,11.25197
mco,1994,10.30909
mco,1995,10.25448
mco,1996,10.12892
mco,1997,10.27046
mco,1999,10.29643
mco,2001,10.76449
mco,2004,11.11191
mco,2008,5.80925
mco,2015,8.12069
mco,2017,8.54364
mda,1990,13.26976
mda,1991,12.66429
mda,1992,12.30966
mda,1993,11.66478
mda,1994,11.52308
mda,1995,12.53899
mda,1996,13.05469
mda,1997,15.56879
mda,1999,12.59458
mda,2000,13.24936
mda,2001,13.53472
mda,2002,13.2212
mda,2003,13.24313
mda,2004,12.97961
mda,2005,12.75773
mda,2006,12.39943
mda,2007,12.10284
mda,2008,11.49866
mda,2009,11.25259
mda,2010,10.4993
mda,2011,9.89848
mda,2012,9.57243
mda,2013,9.58607
mda,2014,9.376
mda,2015,9.34236
mda,2016,9.22639
mda,2017,9.91073
mda,2018,9.86318
mdg,1971,19.8406
mdg,1974,23.91298
mdg,1988,27.3719
mdg,1989,21.34656
mdg,1990,21.65603
mdg,2005,21.55504
mdg,2006,23.69152
mdg,2007,24.42332
mdg,2008,26.7449
mdg,2009,23.48387
mdg,2012,27.63587
mdg,2014,23.11643
mdg,2017,20.04302
mdg,2018,19.29784
mdv,1970,12.57692
mdv,1971,12.92308
mdv,1998,16.96271
mdv,1999,17.14874
mdv,2000,15.27481
mdv,2001,13.06104
mdv,2002,15
mdv,2003,13.70307
mex,1971,14.47284
mex,1972,14.6806
mex,1975,18.37426
mex,1976,17.31037
mex,1977,16.27757
mex,1978,16.84725
mex,1981,17.68173
mex,1982,17.65963
mex,1983,18.03304
mex,1984,17.94618
mex,1985,17.45694
mex,1986,17.19945
mex,1987,17.23617
mex,1988,17.53487
mex,1989,17.28767
mex,1990,16.93628
mex,1991,16.65771
mex,1992,16.47229
mex,1993,16.43185
mex,1994,16.3721
mex,1995,16.20095
mex,1996,16.22758
mex,1997,16.31588
mex,1998,16.92203
mex,1999,16.80328
mex,2000,16.92285
mex,2001,16.8772
mex,2002,16.96424
mex,2003,17.14063
mex,2004,17.94653
mex,2005,17.80164
mex,2006,17.83042
mex,2007,17.91581
mex,2008,18.00744
mex,2009,17.63968
mex,2010,17.91261
mex,2011,17.67731
mex,2012,17.74098
mex,2013,17.95597
mex,2014,16.12339
mex,2015,16.08213
mex,2016,16.30684
mex,2017,16.85759
mhl,1999,21.58333
mhl,2002,16.67454
mhl,2003,14.93798
mkd,1998,29.32253
mkd,1999,16.32933
mkd,2000,16.04576
mkd,2001,16.36438
mkd,2002,16.05532
mkd,2003,15.61221
mkd,2004,15.13043
mkd,2005,14.70825
mkd,2007,13.7217
mkd,2008,13.08679
mkd,2009,12.35655
mkd,2010,11.91214
mkd,2012,10.492
mkd,2013,9.84804
mkd,2014,9.56464
mkd,2015,9.42686
mkd,2017,8.74033
mli,1971,15.44157
mli,1978,19.89001
mli,1980,20.28531
mli,1991,14.65205
mli,1999,28.40924
mli,2000,28.97326
mli,2007,23.9792
mli,2008,23.54798
mli,2009,23.409
mli,2011,24.71884
mli,2013,19.2752
mli,2014,18.88774
mli,2015,19.19297
mli,2016,19.4834
mli,2017,17.43224
mlt,1971,14.67389
mlt,1972,11.8173
mlt,1973,12.98574
mlt,1974,12.44376
mlt,1975,13.03326
mlt,1976,12.97398
mlt,1977,12.27604
mlt,1979,11.91707
mlt,1980,12.41498
mlt,1981,11.91079
mlt,1982,12.24771
mlt,1983,12.09809
mlt,1984,13.73081
mlt,1985,12.82123
mlt,1986,11.99957
mlt,1987,11.80424
mlt,1988,11.74796
mlt,1989,12.04065
mlt,1990,12.22619
mlt,1991,12.10714
mlt,1992,12.85372
mlt,1993,12.77454
mlt,1994,11.69455
mlt,1995,11.33238
mlt,1996,11.53522
mlt,1997,11.52503
mlt,1998,11.24551
mlt,1999,10.89978
mlt,2000,10.70128
mlt,2001,10.40219
mlt,2002,10.50319
mlt,2003,10.09776
mlt,2004,11.59322
mlt,2005,11.46871
mlt,2006,11.30159
mlt,2007,10.84173
mlt,2008,10.64056
mlt,2011,8.3145
mlt,2012,8.52146
mlt,2013,8.09958
mlt,2014,7.87035
mlt,2015,7.79572
mlt,2016,7.21022
mlt,2017,7.11247
mmr,1971,32.10988
mmr,1972,31.26784
mmr,1973,33.11104
mmr,1976,37.47284
mmr,1977,35.27954
mmr,1978,32.50973
mmr,1979,33.01417
mmr,1980,30.71847
mmr,1981,34.12378
mmr,1982,34.42476
mmr,1983,34.04722
mmr,1984,31.67137
mmr,1985,29.22474
mmr,1986,22.99501
mmr,1987,21.16076
mmr,1988,17.48231
mmr,1989,17.44251
mmr,1990,12.49244
mmr,1991,12.81626
mmr,1992,13.82129
mmr,1993,13.7903
mmr,1994,14.61121
mmr,1995,16.45318
mmr,1999,30.12094
mmr,2000,31.87973
mmr,2001,30.81717
mmr,2002,31.15684
mmr,2003,32.61077
mmr,2004,33.04292
mmr,2005,33.13514
mmr,2006,33.77265
mmr,2007,32.7813
mmr,2008,34.49797
mmr,2009,34.21812
mmr,2010,34.07819
mmr,2014,31.80264
mmr,2016,24.04989
mmr,2017,26.41848
mmr,2018,27.24679
mng,1972,20.71172
mng,1975,23.32089
mng,1976,23.74187
mng,1980,23.21977
mng,1981,22.77198
mng,1986,20.48603
mng,1990,18.82154
mng,1991,18.21834
mng,1992,17.86923
mng,1993,17.15477
mng,1994,17.73953
mng,1995,17.75924
mng,1996,18.39585
mng,1997,14.83623
mng,1998,17.55186
mng,1999,18.64532
mng,2000,19.91429
mng,2001,21.68472
mng,2002,21.85043
mng,2003,21.5172
mng,2004,22.72494
mng,2005,22.40598
mng,2006,20.31616
mng,2010,14.49262
moz,1971,16.73877
moz,1972,18.08941
moz,1973,19.60187
moz,1982,31.83264
moz,1983,34.39415
moz,1985,32.39932
moz,1986,33.44521
moz,1990,34.39489
moz,1991,32.3098
moz,1992,33.59401
moz,1993,34.05011
moz,1994,33.92435
moz,1995,32.9797
moz,2005,32.1671
moz,2006,35.80093
moz,2007,36.80156
moz,2008,36.71631
moz,2009,37.27802
moz,2010,34.12402
moz,2011,33.23384
moz,2012,33.07411
moz,2013,41.49328
moz,2014,40.04899
moz,2015,39.68606
moz,2017,36.54379
mrt,1987,22.48785
mrt,1988,20.5436
mrt,1989,19.73488
mrt,1990,18.10136
mrt,1991,18.44831
mrt,1992,20.35838
mrt,1993,22.49556
mrt,1994,23.63777
mrt,1995,24.97859
mrt,1996,25.04354
mrt,1998,27.18801
mrt,1999,28.24302
mrt,2000,26.32665
mrt,2001,26.33391
mrt,2002,26.24333
mrt,2003,26.07569
mrt,2004,28.44722
mrt,2005,30.98364
mrt,2006,26.19698
mrt,2014,33.0932
mrt,2015,33.54677
mrt,2016,26.36771
mrt,2017,23.70599
mrt,2018,25.9167
mus,1971,25.64444
mus,1972,28.91002
mus,1973,28.84724
mus,1974,30.59447
mus,1975,29.90951
mus,1976,30.88596
mus,1977,31.29589
mus,1978,28.32871
mus,1979,26.64064
mus,1980,25.69824
mus,1986,18.87847
mus,1987,19.02698
mus,1989,20.3188
mus,1996,20.25164
mus,1998,19.9444
mus,1999,19.56571
mus,2000,19.39514
mus,2001,19.23417
mus,2002,18.83802
mus,2003,18.55815
mus,2004,17.57327
mus,2005,17.41396
mus,2006,16.61191
mus,2007,16.05896
mus,2008,16.05079
mus,2009,15.71952
mus,2010,15.25916
mus,2011,14.9129
mus,2012,14.7082
mus,2013,13.12128
mus,2014,13.26561
mus,2015,12.87505
mus,2017,12.65226
mus,2018,10.9886
mwi,1999,59.81314
mwi,2007,38.49011
mwi,2008,38.48902
mwi,2010,43.23009
mwi,2011,42.1285
mwi,2012,41.52301
mwi,2013,41.681
mwi,2014,39.21122
mwi,2015,37.89961
mwi,2018,72.31002
mys,1970,25.62988
mys,1971,25.9696
mys,1972,26.27675
mys,1975,27.34629
mys,1976,27.69524
mys,1977,27.17693
mys,1979,26.56297
mys,1980,22.75733
mys,1981,22.05917
mys,1982,21.1878
mys,1983,22.20474
mys,1984,22.81973
mys,1985,22.0875
mys,1986,21.94277
mys,1987,21.28795
mys,1988,20.92586
mys,1989,20.35318
mys,1990,19.3354
mys,1991,18.75422
mys,1992,18.17791
mys,1993,17.96686
mys,1994,18.60713
mys,1995,18.68252
mys,1996,18.95773
mys,1997,18.59158
mys,1998,19.32134
mys,2000,18.37824
mys,2001,17.89326
mys,2002,17.71513
mys,2003,17.74779
mys,2004,17.36274
mys,2005,16.26544
mys,2006,16.29535
mys,2007,14.97044
mys,2008,14.22366
mys,2009,13.65341
mys,2010,13.72496
mys,2011,13.57944
mys,2012,13.92335
mys,2013,13.27612
mys,2016,13.21255
mys,2017,12.2751
mys,2018,11.40208
nam,1992,21.15054
nam,1995,18.92088
nam,1996,18.21574
nam,1997,18.83475
nam,1998,18.73315
nam,1999,23.78759
nam,2000,24.05035
nam,2001,25.24944
nam,2002,25.0497
nam,2003,25.2103
nam,2004,22.43997
nam,2005,25.1194
nam,2006,25.20003
nam,2007,24.62432
ncl,1970,12.70297
ncl,1971,12.06912
ncl,1972,12.61411
ncl,1973,13.31237
ncl,1974,12.90553
ncl,1975,12.65501
ncl,1976,13.48858
ncl,1977,13.43145
ncl,1978,14.36205
ncl,1979,14.08323
ncl,1980,14.23719
ncl,1981,11.17603
ncl,1982,13.02778
ncl,1983,13.07525
ncl,1984,14.49755
ncl,1985,14.50672
ncl,1986,14.3207
ncl,1987,14.67649
ncl,1988,12.54018
ncl,1989,13.35388
ncl,1990,13.38925
ncl,1991,13.12642
ncl,1997,13.17526
ner,1971,20.22832
ner,1972,20.76823
ner,1973,18.80691
ner,1974,20.60853
ner,1975,21.04608
ner,1976,22.7033
ner,1977,22.99619
ner,1978,26.19271
ner,1979,28.29969
ner,1980,27.19384
ner,1981,30.26558
ner,1988,28.74152
ner,1989,26.94065
ner,1990,25.85174
ner,1991,27.66054
ner,1992,26.57775
ner,1996,26.10147
ner,1997,27.29114
ner,1998,27.33444
ner,1999,24.38601
ner,2000,23.40357
ner,2001,23.54173
ner,2002,26.89868
ner,2003,28.62846
ner,2004,30.86007
ner,2005,27.38444
ner,2006,29.48641
ner,2010,30.8371
ner,2011,34.67953
ner,2013,26.76826
ner,2014,25.11458
ner,2015,27.95952
ner,2016,26.73945
ner,2017,29.73171
nga,1970,21.23169
nga,1972,23.00061
nga,1977,44.69118
nga,1978,37.79049
nga,1979,38.41701
nga,1980,41.90828
nga,1981,44.84531
nga,1982,28.78324
nga,1983,32.33508
nga,1984,31.2264
nga,1985,36.15916
nga,1986,28.45799
nga,1989,21.63038
nga,1990,22.10538
nga,1999,29.79998
nga,2000,30.88668
nga,2001,32.71757
nga,2002,31.44496
nga,2004,40.6197
nga,2005,40.16487
nga,2006,31.85068
nga,2007,28.44015
nga,2008,22.34335
nga,2010,23.19708
nic,1970,25.96412
nic,1971,25.94402
nic,1972,31.881
nic,1973,31.36892
nic,1974,31.91554
nic,1975,34.74957
nic,1976,36.7675
nic,1977,36.77328
nic,1978,36.35074
nic,1979,31.34938
nic,1980,33.10661
nic,1982,33.29978
nic,1983,31.24647
nic,1984,23.6436
nic,1985,24.69235
nic,1986,24.00087
nic,1987,26.67647
nic,1988,23.74067
nic,1989,26.25603
nic,1999,30.99923
nic,2000,31.99942
nic,2001,33.30734
nic,2002,33.88947
nic,2004,32.42272
nic,2005,33.7329
nic,2006,32.82258
nic,2007,31.1067
nic,2008,28.59428
nic,2010,30.83047
nld,1971,14.51252
nld,1972,14.55993
nld,1975,15.05522
nld,1976,14.88439
nld,1977,14.88393
nld,1978,14.7063
nld,1979,14.4916
nld,1980,14.51397
nld,1982,14.39342
nld,1983,14.31168
nld,1984,14.57236
nld,1985,14.56727
nld,1986,16.59932
nld,1987,16.09469
nld,1988,15.60104
nld,1989,15.30169
nld,1990,15.54023
nld,1991,15.68467
nld,1992,15.80009
nld,1993,15.9245
nld,1994,17.41098
nld,2002,13.46918
nld,2003,13.08537
nld,2004,12.73649
nld,2005,13.13236
nld,2006,13.30748
nld,2007,13.31665
nld,2008,13.18227
nld,2009,13.39986
nld,2010,13.72933
nld,2011,13.57412
nld,2012,13.85693
nld,2015,14.46276
nld,2016,14.40346
nld,2017,14.51694
nor,1971,9.62497
nor,1972,9.46237
nor,1973,9.93386
nor,1995,7.54051
nor,2015,8.63887
nor,2016,8.72728
nor,2017,8.57685
npl,1972,36.09767
npl,1973,37.25394
npl,1974,29.5646
npl,1975,28.33176
npl,1976,23.26233
npl,1977,24.82491
npl,1978,27.70361
npl,1979,30.33836
npl,1980,31.29177
npl,1981,18.29865
npl,1982,22.49192
npl,1983,26.27813
npl,1984,26.68
npl,1985,27.06247
npl,1986,24.78995
npl,1987,28.04748
npl,1988,29.00544
npl,1989,29.57492
npl,1990,31.05447
npl,1991,31.41475
npl,1992,33.7239
npl,1993,34.60115
npl,1994,32.014
npl,1995,32.36461
npl,1996,31.0387
npl,1999,31.707
npl,2000,30.21542
npl,2001,33.09243
npl,2003,34.68746
npl,2008,40.58462
npl,2009,36.90163
npl,2010,31.97247
npl,2011,29.70178
npl,2012,29.56574
npl,2013,29.1808
npl,2014,28.84049
npl,2015,28.57148
npl,2016,28.90357
npl,2017,28.82411
npl,2019,28.2567
nru,1985,12.05
nru,2000,17.42105
nru,2001,18.70588
nru,2002,22.92
nru,2003,18.97059
nru,2004,13.36842
nru,2005,15.38462
nru,2006,33.95833
nru,2007,20.87879
nru,2014,22.84444
nru,2016,24.8
nzl,1982,19.86947
nzl,1994,14.26627
nzl,1996,15.66631
nzl,1997,15.17959
nzl,1998,17.42447
nzl,1999,15.3898
nzl,2000,15.54971
nzl,2001,15.03428
nzl,2003,14.1861
nzl,2004,13.17799
nzl,2005,14.71095
nzl,2006,14.70968
nzl,2007,14.63451
nzl,2008,14.4931
nzl,2009,14.30599
nzl,2010,14.50074
nzl,2011,14.36822
nzl,2012,14.36042
nzl,2014,13.96236
nzl,2015,13.81545
nzl,2016,13.8189
nzl,2017,13.62875
omn,1974,8.72917
omn,1975,5.23913
omn,1976,6.62981
omn,1977,7.98452
omn,1978,8.02131
omn,1979,9.13704
omn,1981,8.56793
omn,1982,10.41
omn,1983,11.15455
omn,1984,10.82791
omn,1985,12.48274
omn,1986,12.09537
omn,1987,12.87989
omn,1988,13.30302
omn,1989,13.74661
omn,1990,15.28029
omn,1991,14.62237
omn,1992,16.55477
omn,1993,16.53314
omn,1994,17.31687
omn,1995,17.20307
omn,1996,17.04004
omn,1997,17.23655
omn,1998,17.46912
omn,1999,17.8068
omn,2000,17.92822
omn,2001,17.64637
omn,2002,17.52613
omn,2003,17.37277
omn,2017,9.97437
omn,2018,10.21867
pak,1971,19.80668
pak,1972,19.79244
pak,1975,19.38727
pak,1976,18.09881
pak,1977,18.16321
pak,1978,17.01944
pak,1979,16.7224
pak,1980,17.42413
pak,1981,17.4922
pak,1982,17.5399
pak,1983,17.18223
pak,1984,16.89825
pak,1985,18.12253
pak,1987,18.01691
pak,1989,19.91443
pak,1990,19.46601
pak,2003,24.17249
pak,2004,26.1568
pak,2005,23.25057
pak,2012,23.33674
pak,2013,22.31446
pak,2014,21.401
pak,2015,21.12687
pak,2016,21.35147
pak,2017,19.38545
pak,2018,20.39658
pan,1970,20.73626
pan,1971,19.46076
pan,1972,19.61421
pan,1973,20.62827
pan,1974,21.29066
pan,1975,23.50529
pan,1976,25.29223
pan,1977,26.25349
pan,1978,27.6334
pan,1979,27.47775
pan,1980,21.04608
pan,1981,20.21812
pan,1982,19.58662
pan,1983,19.21178
pan,1984,19.15225
pan,1985,19.06167
pan,1986,18.97215
pan,1987,18.84893
pan,1988,19.41262
pan,1989,19.01746
pan,1990,20.08438
pan,1991,19.82173
pan,1992,19.10912
pan,1993,18.80945
pan,1994,18.24956
pan,1995,18.29652
pan,1996,18.05883
pan,1999,15.9968
pan,2000,16.25611
pan,2001,16.07911
pan,2002,16.09095
pan,2004,15.76138
pan,2005,15.63104
pan,2006,15.77361
pan,2007,15.47421
pan,2008,15.38675
pan,2009,14.65648
pan,2010,15.33901
pan,2011,14.68664
pan,2013,15.51877
pan,2014,13.58912
pan,2015,13.32796
pan,2016,14.50099
pan,2017,13.5809
per,1970,17.29139
per,1971,18.03585
per,1972,18.87785
per,1973,20.58821
per,1974,21.50076
per,1975,23.83082
per,1976,25.75911
per,1977,27.54538
per,1978,29.29366
per,1981,24.73582
per,1982,24.94844
per,1983,21.3093
per,1984,21.585
per,1985,20.82346
per,1986,21.89817
per,1987,20.99217
per,1988,20.46028
per,1989,19.99637
per,1990,19.68698
per,1991,19.68194
per,1992,19.44669
per,1993,20.2281
per,1994,18.21072
per,1995,19.03209
per,1996,18.75551
per,1997,18.41598
per,1998,17.22606
per,1999,21.62919
per,2000,20.35754
per,2001,20.31555
per,2002,18.91347
per,2003,16.18434
per,2004,16.636
per,2005,16.72571
per,2006,16.21431
per,2007,16.388
per,2008,16.23886
per,2009,16.53146
per,2010,15.99044
per,2011,16.69359
per,2012,16.75243
per,2013,15.46321
per,2014,14.20135
per,2015,14.09055
per,2016,14.33983
per,2017,14.57939
per,2018,14.20042
phl,1971,33.07847
phl,1972,30.27734
phl,1973,29.15901
phl,1974,28.30899
phl,1975,29.77118
phl,1976,31.48901
phl,1978,33.62505
phl,1981,34.14035
phl,1982,34.35011
phl,1983,34.25573
phl,1984,34.98342
phl,1985,32.1134
phl,1986,32.3135
phl,1987,33.84303
phl,1988,34.05541
phl,1989,33.44644
phl,1990,33.34573
phl,1991,33.09292
phl,1992,32.44527
phl,1994,34.02598
phl,1995,36.20277
phl,1997,31.59721
phl,1998,33.62201
phl,1999,34.06824
phl,2001,36.38671
phl,2002,38.3308
phl,2003,37.08653
phl,2004,37.53937
phl,2005,37.86897
phl,2006,37.27093
phl,2007,35.13372
phl,2009,34.81426
phl,2014,26.99059
phl,2015,26.22974
phl,2016,23.52214
phl,2017,23.88062
plw,1999,12.88166
plw,2000,15.0873
png,1971,19.34683
png,1972,18.32957
png,1973,17.59063
png,1974,18.81847
png,1975,20.34956
png,1976,22.87447
png,1977,22.76105
png,1978,21.98055
png,1979,21.96051
png,1981,21.55264
png,1982,21.44506
png,1984,23.43608
png,1986,22.84268
png,1987,21.69439
png,1988,21.40405
png,1989,21.9192
png,1991,21.95705
png,1992,21.13453
png,1998,22.24673
png,2012,27.40981
png,2016,34.2964
pol,2001,13.20372
pol,2003,14.11461
pol,2005,11.63705
pol,2006,11.46444
pol,2007,11.15369
pol,2008,11.04127
pol,2009,10.68059
pol,2010,10.39489
pol,2011,8.90961
pol,2012,8.66085
pol,2013,9.5332
pol,2014,9.45976
pol,2015,9.3184
pol,2016,9.19768
pol,2017,9.09854
pri,1971,26.27866
pri,1972,25.92479
pri,1976,30.32454
pri,1977,32.00391
pri,2010,11.12308
pri,2011,11.86249
pri,2012,13.7315
pri,2013,12.8901
pri,2014,17.23632
pri,2015,18.9141
pri,2016,17.15997
prk,2015,17.47049
prt,1973,17.55435
prt,1974,17.60934
prt,1975,15.21851
prt,1976,15.69937
prt,1977,15.78546
prt,1978,22.86616
prt,1979,16.35426
prt,1980,16.1286
prt,1991,10.38605
prt,1993,12.572
prt,2000,9.79384
prt,2001,9.72101
prt,2002,8.8972
prt,2003,8.77611
prt,2004,7.74783
prt,2005,7.13761
prt,2006,7.06038
prt,2007,7.31822
prt,2008,7.25845
prt,2009,7.27779
prt,2010,7.34729
prt,2011,7.52542
prt,2012,8.16457
prt,2013,9.7729
prt,2014,9.8942
prt,2015,9.9287
prt,2016,9.64497
prt,2017,9.51599
pry,1970,9.39323
pry,1971,8.66061
pry,1972,9.0879
pry,1973,10.2702
pry,1974,10.20961
pry,1991,13.84572
pry,1993,10.30501
pry,1998,17.45996
pry,1999,11.01705
pry,2000,11.88346
pry,2001,12.8672
pry,2002,11.86107
pry,2003,11.83609
pry,2004,11.83621
pry,2012,18.4041
pse,1999,25.09606
pse,2000,28.36639
pse,2001,26.93986
pse,2002,25.75551
pse,2003,26.16569
pse,2004,27.59462
pse,2005,26.62547
pse,2006,27.86365
pse,2007,25.10429
pse,2008,24.20475
pse,2009,23.3079
pse,2010,22.50795
pse,2011,20.49871
pse,2012,20.18146
pse,2013,19.86081
pse,2014,19.71825
pse,2015,19.9462
pse,2016,19.64335
pse,2017,20.08626
pse,2018,17.33404
pyf,1971,15.56835
pyf,1972,16.08102
pyf,1973,16.59743
pyf,1974,14.56272
pyf,1975,15.64021
pyf,1976,15.87873
pyf,1977,14.62632
pyf,1978,15.05132
pyf,1979,15.20708
pyf,1980,15.28244
pyf,1981,15.23225
pyf,1982,15.29425
pyf,1983,15.71197
pyf,1984,14.98287
pyf,1985,14.62436
pyf,1986,14.22185
pyf,1987,14.41774
pyf,1988,14.01235
pyf,1989,14.61085
pyf,1990,14.72285
pyf,1991,13.5678
pyf,1992,13.98033
pyf,1993,14.04899
qat,1971,12.63889
qat,1972,12.97656
qat,1973,12.6632
qat,1974,12.80663
qat,1975,12.39841
qat,1976,12.19421
qat,1977,11.18595
qat,1978,11.0385
qat,1979,10.65264
qat,1980,10.48941
qat,1981,9.79126
qat,1982,9.77664
qat,1983,8.81907
qat,1984,8.87195
qat,1985,9.05829
qat,1986,8.8909
qat,1987,7.70213
qat,1988,8.79744
qat,1989,8.58583
qat,1990,8.59347
qat,1991,8.46659
qat,1992,8.35661
qat,1993,9.3919
qat,1994,9.49307
qat,1995,9.75505
qat,1998,11.07175
qat,1999,10.16087
qat,2001,10.39216
qat,2002,9.99022
qat,2003,10.15222
qat,2004,10.07338
qat,2005,11.57146
qat,2006,9.48177
qat,2008,9.69258
qat,2009,9.6178
qat,2010,9.93428
qat,2011,10.12723
qat,2012,9.72794
qat,2013,9.67144
qat,2014,10.17084
qat,2015,10.68863
qat,2016,10.24306
qat,2017,10.41565
qat,2018,11.04303
rou,1989,24.59917
rou,1991,18.02169
rou,1992,16.85162
rou,1993,14.83037
rou,1994,13.96353
rou,1995,13.32718
rou,1996,12.85426
rou,1997,12.57169
rou,1998,12.64793
rou,1999,12.51326
rou,2000,12.83862
rou,2001,13.13507
rou,2002,12.79369
rou,2003,13.47478
rou,2004,13.66506
rou,2005,12.9349
rou,2006,12.8368
rou,2007,12.7049
rou,2008,12.72627
rou,2009,12.39015
rou,2010,12.47651
rou,2011,12.96035
rou,2012,12.75412
rou,2013,12.81445
rou,2014,12.26841
rou,2015,12.09628
rou,2016,12.11967
rou,2017,12.07981
rus,2005,9.51931
rus,2006,8.99245
rus,2007,8.63291
rus,2008,8.52573
rus,2009,8.46536
rus,2012,8.76378
rwa,1971,13.68358
rwa,1976,17.59576
rwa,1977,17.03502
rwa,2000,23.32554
rwa,2001,25.88722
rwa,2002,24.85211
rwa,2003,25.38297
rwa,2004,26.26465
rwa,2005,28.71445
rwa,2006,30.65093
rwa,2007,22.02082
rwa,2009,22.60539
rwa,2011,23.70344
rwa,2012,22.91459
rwa,2013,22.79344
rwa,2014,21.65028
rwa,2015,19.21098
rwa,2016,18.57893
rwa,2017,20.08785
rwa,2018,28.24773
sau,1979,12.65275
sau,2005,11.13496
sau,2009,11.34723
sau,2015,10.26494
sau,2016,10.48578
sau,2017,11.14518
sau,2018,11.52893
sen,1972,24.88539
sen,1978,22.78664
sen,1981,22.22315
sen,1982,21.47724
sen,1984,22.80341
sen,1985,22.76058
sen,1996,34.45882
sen,2000,27.34762
sen,2001,25.09268
sen,2002,27.03645
sen,2004,26.36707
sen,2005,26.36735
sen,2011,26.90024
sen,2012,24.8448
sen,2013,26.05916
sen,2014,25.07389
sen,2015,20.37208
sen,2016,19.65404
sen,2017,18.88356
sgp,1970,19.85132
sgp,1971,19.69631
sgp,1973,22.65423
sgp,1974,22.63403
sgp,1975,23.06175
sgp,1976,23.73865
sgp,1977,23.30642
sgp,1978,23.31839
sgp,1979,22.01728
sgp,1995,19.1001
sgp,2007,17.77046
sgp,2008,17.15864
sgp,2009,16.15282
sgp,2016,11.65009
sgp,2017,11.47558
slb,1970,14.28571
slb,1971,17.2
slb,1972,12.53548
slb,1973,13.66864
slb,1975,15.37405
slb,1976,13.97436
slb,1977,16.30256
slb,1978,16.28169
slb,1979,15.35294
slb,1980,15.68093
slb,1981,16.35294
slb,1982,17.70607
slb,1983,17.96
slb,1991,17.48077
slb,1999,12.65344
slb,2000,10.11743
slb,2010,28.06078
slb,2011,23.88333
slb,2012,25.92408
sle,1971,20.392
sle,1972,20.06948
sle,1973,21.42923
sle,1975,29.3806
sle,1976,19.44453
sle,1977,20.32919
sle,1978,19.78284
sle,1984,20.51018
sle,1985,20.51066
sle,1986,31.50931
sle,1988,19.37921
sle,1989,19.49825
sle,1990,18.6619
sle,1991,17.1677
sle,2001,26.63818
sle,2011,20.51483
sle,2012,21.68596
sle,2013,20.66285
sle,2015,20.54128
sle,2016,22.04465
slv,1970,25.00906
slv,2003,29.02299
slv,2004,30.25362
slv,2005,28.91989
slv,2007,26.89633
slv,2008,26.32674
slv,2009,24.36291
slv,2011,24.34529
slv,2015,30.84663
slv,2016,29.31611
slv,2017,27.82175
slv,2018,27.55579
smr,1971,12.01333
smr,1972,12.50633
smr,1973,13.09639
smr,1974,12.38889
smr,1975,12.25806
smr,1976,11.21296
smr,1979,10.88182
smr,1980,10.96429
smr,1981,10.88393
smr,1982,9.21088
smr,1983,7.74706
smr,1984,8.16774
smr,1985,7.2
smr,1987,6.82682
smr,2008,14.625
smr,2009,13.68862
smr,2010,14.49689
smr,2018,5.84099
som,1971,14.44129
som,1972,13.31438
som,1973,13.14458
som,1974,13.52392
som,1976,20.83519
som,1977,12.91867
som,1978,14.6405
som,1979,15.33389
som,1980,16.15018
som,2007,19.3004
srb,2007,10.8129
srb,2008,10.29101
srb,2009,10.03013
srb,2010,9.60059
srb,2011,9.33435
srb,2012,9.07219
srb,2013,9.00278
srb,2014,8.65148
srb,2015,8.45036
srb,2016,8.22827
srb,2017,8.08165
srb,2018,7.946
ssd,2015,27.47489
stp,1971,15.59813
stp,1984,19.71642
stp,2004,21.70468
stp,2005,21.69169
stp,2011,19.77371
stp,2014,24.44641
stp,2015,20.75328
stp,2016,24.82051
sur,1971,17.19386
sur,1972,16.15668
sur,1973,15.75477
sur,1974,15.83229
sur,1975,17.31067
sur,1976,17.06804
sur,1977,16.8216
sur,1978,19.11541
sur,1979,18.41028
sur,1980,15.36629
sur,1982,15.06617
sur,1983,14.11279
sur,1985,14.85322
sur,1986,9.35837
sur,1987,10.85239
sur,1988,12.29803
sur,1989,13.49941
sur,1990,13.37445
sur,1991,13.52176
sur,1992,14.23678
sur,1993,12.06916
sur,2001,15.33285
sur,2002,15.13902
sur,2005,13.90109
sur,2006,14.07804
sur,2007,14.00385
sur,2009,13.30544
sur,2010,13.84981
sur,2011,13.42443
sur,2012,12.47988
sur,2013,12.75306
sur,2014,12.32072
sur,2015,11.97658
svk,1993,13.59144
svk,1994,15.42276
svk,1995,15.31293
svk,1998,12.69146
svk,1999,12.54847
svk,2000,12.23353
svk,2001,12.72177
svk,2002,12.65986
svk,2003,12.92198
svk,2004,12.90834
svk,2005,13.11521
svk,2006,12.82908
svk,2007,12.81319
svk,2008,12.58767
svk,2009,12.37334
svk,2010,12.03266
svk,2011,11.67085
svk,2012,11.34508
svk,2013,11.23021
svk,2014,11.113
svk,2015,11.15229
svk,2016,11.0616
svk,2017,11.06981
svn,1993,15.37755
