geo,time,ne_con_totl_cn
esp,1972,16764119000
esp,1973,20126550000
esp,1974,25003304000
esp,1975,29634661000
esp,1976,36738202000
esp,1977,46352159000
esp,1978,56217871000
esp,1979,66708843000
esp,1980,79169194000
esp,1981,90422483000
esp,1982,103795787000
esp,1983,117901962000
esp,1984,130298104000
esp,1985,144778150000
esp,1986,163676664000
esp,1987,184229980000
esp,1988,202655846000
esp,1989,229385460000
esp,1990,255035947000
esp,1991,281879209000
esp,1992,309721937000
esp,1993,322297580000
esp,1994,339317183000
esp,1995,362033000000
esp,1996,381353000000
esp,1997,400956000000
esp,1998,425504000000
esp,1999,455107000000
esp,2000,494409000000
esp,2001,531457000000
esp,2002,564465000000
esp,2003,599312000000
esp,2004,648143000000
esp,2005,699381000000
esp,2006,754164000000
esp,2007,810267000000
esp,2008,846368000000
esp,2009,829454000000
esp,2010,844456000000
esp,2011,841983000000
esp,2012,819715000000
esp,2013,804600000000
esp,2014,815389000000
esp,2015,840125000000
esp,2016,860543000000
esp,2017,894434000000
esp,2018,924163000000
esp,2019,947966000000
esp,2020,873276000000
est,1993,1189821000
est,1994,1701742000
est,1995,2303117000
est,1996,2964501000
est,1997,3584690000
est,1998,3982389000
est,1999,4223158000
est,2000,4564648000
est,2001,5129353000
est,2002,5757932000
est,2003,6393731000
est,2004,7117785000
est,2005,8078262000
est,2006,9494511000
est,2007,11202967000
est,2008,11923147000
est,2009,10440078000
est,2010,10612259000
est,2011,11443529000
est,2012,12360388000
est,2013,13254207000
est,2014,13905427000
est,2015,14642479000
est,2016,15482402000
est,2017,16559763000
est,2018,17906206000
est,2019,19239131000
est,2020,19065025000
eth,2011,426235524000
eth,2012,603580803100
eth,2013,714538186200
eth,2014,842966776000
eth,2015,1041720799500
eth,2016,1216864000000
eth,2017,1422974000000
eth,2018,1670215000000
eth,2019,2095432000000
eth,2020,2668665000000
fin,1970,5498078000
fin,1971,6047028000
fin,1972,7107255000
fin,1973,8454739000
fin,1974,10412223000
fin,1975,12716165000
fin,1976,14750315000
fin,1977,16385378000
fin,1978,18033347000
fin,1979,20489417000
fin,1980,23423000000
fin,1981,26702000000
fin,1982,30487000000
fin,1983,34081000000
fin,1984,37811000000
fin,1985,41803000000
fin,1986,45195000000
fin,1987,49067000000
fin,1988,54020000000
fin,1989,59850000000
fin,1990,64513000000
fin,1991,66992000000
fin,1992,66371000000
fin,1993,66143000000
fin,1994,68018000000
fin,1995,71796000000
fin,1996,75240000000
fin,1997,79124000000
fin,1998,83926000000
fin,1999,87704000000
fin,2000,92150000000
fin,2001,97592000000
fin,2002,102278000000
fin,2003,107363000000
fin,2004,112026000000
fin,2005,117008000000
fin,2006,122997000000
fin,2007,129720000000
fin,2008,137708000000
fin,2009,138515000000
fin,2010,143584000000
fin,2011,151515000000
fin,2012,157089000000
fin,2013,160841000000
fin,2014,163508000000
fin,2015,166689000000
fin,2016,169670000000
fin,2017,171869000000
fin,2018,177429000000
fin,2019,181716000000
fin,2020,178495000000
fji,1980,731396000
fji,1981,833049000
fji,1982,888415000
fji,1983,979779000
fji,1984,1039002000
fji,1985,1090510000
fji,1986,1125818000
fji,1987,1214756000
fji,1988,1356940000
fji,1989,1577590000
fji,1990,1789111000
fji,1991,1831759000
fji,1992,1993348000
fji,1993,2095234000
fji,1994,2131965000
fji,1995,2223122000
fji,1996,2227000000
fji,1997,2284000000
fji,1998,2348900000
fji,1999,2516100000
fji,2000,2659500000
fji,2001,2755200000
fji,2002,2806300000
fji,2003,2973600000
fji,2004,3057900000
fji,2005,4682153900
fji,2006,5053975200
fji,2007,4885670800
fji,2008,5240080400
fji,2009,5186960800
fji,2010,5259748700
fji,2011,5747556000
fji,2012,6099356100
fji,2013,6555941400
fji,2014,7147448100
fji,2015,7597200000
fji,2016,8296600000
fji,2017,8864300000
fji,2018,9418800000
fji,2019,9668900000
fji,2020,8218565000
fra,1960,33715000000
fra,1961,36856000000
fra,1962,41433000000
fra,1963,46759000000
fra,1964,51178000000
fra,1965,54743000000
fra,1966,59162000000
fra,1967,64156000000
fra,1968,70646000000
fra,1969,80892000000
fra,1970,89578000000
fra,1971,100455000000
fra,1972,112001000000
fra,1973,127677000000
fra,1974,150699000000
fra,1975,174858000000
fra,1976,203015000000
fra,1977,228830000000
fra,1978,260205000000
fra,1979,297639000000
fra,1980,342395000000
fra,1981,397546000000
fra,1982,460922000000
fra,1983,510762000000
fra,1984,556019000000
fra,1985,600085000000
fra,1986,638351000000
fra,1987,674815000000
fra,1988,715340000000
fra,1989,761970000000
fra,1990,804644000000
fra,1991,837466000000
fra,1992,875047000000
fra,1993,899722000000
fra,1994,922516000000
fra,1995,948877000000
fra,1996,984228000000
fra,1997,1002356000000
fra,1998,1035190000000
fra,1999,1068178000000
fra,2000,1126434000000
fra,2001,1173073000000
fra,2002,1217775000000
fra,2003,1261936000000
fra,2004,1313759000000
fra,2005,1367904000000
fra,2006,1422994000000
fra,2007,1486100000000
fra,2008,1534700000000
fra,2009,1538647000000
fra,2010,1583161000000
fra,2011,1620493000000
fra,2012,1643249000000
fra,2013,1667231000000
fra,2014,1686181000000
fra,2015,1711570000000
fra,2016,1742524000000
fra,2017,1783312000000
fra,2018,1823370000000
fra,2019,1867051000000
fra,2020,1801027000000
fro,1998,5705100000
fro,1999,6263700000
fro,2000,6685300000
fro,2001,7274100000
fro,2002,7774100000
fro,2003,8263900000
fro,2004,8561700000
fro,2005,9325100000
fro,2006,9871000000
fro,2007,10481100000
fro,2008,10803600000
fro,2009,10892900000
fro,2010,11035600000
fro,2011,11694200000
fro,2012,11568000000
fro,2013,11994100000
fro,2014,12413500000
fro,2015,13161600000
fro,2016,13036000000
fro,2017,13527200000
fro,2018,13391600000
fro,2019,14229700000
fsm,1983,151500000
gab,1970,50400020000
gab,1971,56800110000
gab,1972,55399930000
gab,1973,98699980000
gab,1974,126200000000
gab,1975,165100000000
gab,1976,194300000000
gab,1977,287100000000
gab,1978,270400000000
gab,1979,296500000000
gab,1980,356000000000
gab,1981,430100000000
gab,1982,511900000000
gab,1983,607800000000
gab,1984,749200000000
gab,1985,791000000000
gab,1986,862200000000
gab,1987,751200000000
gab,1988,771900000000
gab,1989,922800000000
gab,1990,1023300000000
gab,1991,895529100300
gab,1992,963887564400
gab,1993,974847617600
gab,1994,1280033911900
gab,1995,1312990000000
gab,1996,1467792000000
gab,1997,1382185000000
gab,1998,1641837000000
gab,1999,1566620000000
gab,2000,1505901000000
gab,2001,1915492000000
gab,2002,1990516000000
gab,2003,2020895000000
gab,2004,2055096000000
gab,2005,2150778000000
gab,2006,2344873000000
gab,2007,2575198000000
gab,2008,2743868000000
gab,2009,2915721000000
gab,2010,3138263610200
gab,2011,3464148306700
gab,2012,3811316762500
gab,2013,4061922324400
gab,2014,4434802652000
gab,2015,4477481372600
gab,2016,4577533729000
gab,2017,4611984496300
gab,2018,4607643288900
gab,2019,4811672099700
gab,2020,4863445314000
gbr,1970,45889453000
gbr,1971,51640932000
gbr,1972,58574205000
gbr,1973,67034860000
gbr,1974,78706644000
gbr,1975,99733079000
gbr,1976,116224955000
gbr,1977,131139594000
gbr,1978,150425628000
gbr,1979,177434688000
gbr,1980,210331194000
gbr,1981,235062150000
gbr,1982,257219261000
gbr,1983,281439720000
gbr,1984,301563842000
gbr,1985,327279808000
gbr,1986,360207940000
gbr,1987,393910811000
gbr,1988,440043253000
gbr,1989,481236026000
gbr,1990,527141331000
gbr,1991,564987768000
gbr,1992,596661023000
gbr,1993,629440728000
gbr,1994,659647712000
gbr,1995,692261000000
gbr,1996,738426000000
gbr,1997,782174000000
gbr,1998,825909000000
gbr,1999,870110000000
gbr,2000,916457000000
gbr,2001,959912000000
gbr,2002,1006094000000
gbr,2003,1064482000000
gbr,2004,1124701000000
gbr,2005,1184448000000
gbr,2006,1240763000000
gbr,2007,1298457000000
gbr,2008,1352949000000
gbr,2009,1347665000000
gbr,2010,1383331000000
gbr,2011,1421942000000
gbr,2012,1468496000000
gbr,2013,1521650000000
gbr,2014,1579745000000
gbr,2015,1622782000000
gbr,2016,1690494000000
gbr,2017,1741350000000
gbr,2018,1811353000000
gbr,2019,1873083000000
gbr,2020,1794021000000
geo,1980,7800
geo,1981,8300
geo,1982,8500
geo,1983,8600
geo,1984,9100
geo,1985,9700
geo,1986,9700
geo,1987,10000
geo,1988,10700
geo,1989,10700
geo,1990,11600
geo,1991,14400
geo,1992,140700
geo,1993,19489700
geo,1994,1341826900
geo,1995,2743330600
geo,1996,4371987500
geo,1997,5110607300
geo,1998,4781273300
geo,1999,5203161300
geo,2000,5985791300
geo,2001,5947688300
geo,2002,6531837800
geo,2003,7573500000
geo,2004,8704700000
geo,2005,10167300000
geo,2006,13411500000
geo,2007,16332600000
geo,2008,20007600000
geo,2009,19411200000
geo,2010,21050200000
geo,2011,24451300000
geo,2012,25330600000
geo,2013,26067500000
geo,2014,28478600000
geo,2015,30795900000
geo,2016,30487200000
geo,2017,34115300000
geo,2018,36801300000
geo,2019,41206471500
geo,2020,47018271736.2597
gha,1960,72000
gha,1961,83900
gha,1962,86000
gha,1963,96300
gha,1964,104400
gha,1965,134500
gha,1966,139900
gha,1967,138700
gha,1968,151900
gha,1969,177700
gha,1970,197000
gha,1971,225900
gha,1972,246100
gha,1973,300800
gha,1974,421400
gha,1975,456200
gha,1976,596900
gha,1977,1004600
gha,1978,2013700
gha,1979,2635700
gha,1980,4073700
gha,1981,6971700
gha,1982,8322300
gha,1983,17793400
gha,1984,25933200
gha,1985,32028700
gha,1986,48172000
gha,1987,71682400
gha,1988,99424900
gha,1989,133773100
gha,1990,181569200
gha,1991,224988900
gha,1992,276760600
gha,1993,363788100
gha,1994,455677700
gha,1995,685318500
gha,1996,983979000
gha,1997,1351711400
gha,1998,1552271900
gha,1999,1986936300
gha,2000,2564426400
gha,2001,3539828900
gha,2002,4522507400
gha,2003,6152145600
gha,2004,7404504900
gha,2005,9363394400
gha,2006,17318092600
gha,2007,23367375600
gha,2008,31072901100
gha,2009,35345647200
gha,2010,46356656900
gha,2011,59584379300
gha,2012,71912524200
gha,2013,105937824600
gha,2014,127225011000
gha,2015,148696085200
gha,2016,175188055600
gha,2017,216022030900
gha,2018,241930635900
gha,2019,293297528300
gha,2020,322549463800
gin,1986,545928000000
gin,1987,724256600000
gin,1988,985365500000
gin,1989,1172798400000
gin,1990,1370386100000
gin,1991,1769940309800
gin,1992,2369544511100
gin,1993,2502414911400
gin,1994,2713197411300
gin,1995,3002743090200
gin,1996,3276789827900
gin,1997,3409649696100
gin,1998,3835967212200
gin,1999,4060012779100
gin,2000,4393274135900
gin,2001,4689057077200
gin,2002,5126972288000
gin,2003,5309395197900
gin,2004,6563945951500
gin,2005,8647556666100
gin,2006,21113856706600
gin,2007,26528005687200
gin,2008,30343901864900
gin,2009,33369745777900
gin,2010,36315395924900
gin,2011,43683440086500
gin,2012,50358294430600
gin,2013,60174145258900
gin,2014,61929375861900
gin,2015,69308627800400
gin,2016,77416757972900
gin,2017,84132041843100
gin,2018,95116462585400
gin,2019,108341456354600
gin,2020,102568544856700
gmb,1966,78341000
gmb,1967,83541000
gmb,1968,86103800
gmb,1969,94718900
gmb,1970,104840000
gmb,1971,113608000
gmb,1972,118111100
gmb,1973,126923000
gmb,1974,161909200
gmb,1975,188176800
gmb,1976,233585900
gmb,1977,308743500
gmb,1978,369416700
gmb,1979,388009400
gmb,1980,390698000
gmb,1981,424335100
gmb,1982,459250000
gmb,1983,524400000
gmb,1984,606050000
gmb,1985,834699900
gmb,1986,1193999900
gmb,1987,1447532400
gmb,1988,1641032400
gmb,1989,1936000000
gmb,1990,2231900000
gmb,1991,5757882900
gmb,1992,5961023100
gmb,1993,7130568500
gmb,1994,7542881600
gmb,1995,7140071400
gmb,1996,8715402500
gmb,1997,7702783700
gmb,1998,8801103700
gmb,1999,9061008100
gmb,2000,10122085700
gmb,2001,9982452100
gmb,2002,11337615500
gmb,2003,13351657100
gmb,2004,28501000000
gmb,2005,29728000000
gmb,2006,27864000000
gmb,2007,30303000000
gmb,2008,35663000000
gmb,2009,38637000000
gmb,2010,44721000000
gmb,2011,39526000000
gmb,2012,39552000000
gmb,2013,46900462700
gmb,2014,49390434300
gmb,2015,52715813200
gmb,2016,56295967500
gmb,2017,65856705200
gmb,2018,76683770900
gmb,2019,85935000000
gmb,2020,86800000000
gnb,1970,41767700
gnb,1971,43201500
gnb,1972,51249200
gnb,1973,59995400
gnb,1974,70513800
gnb,1975,73156900
gnb,1976,78704600
gnb,1977,73258500
gnb,1978,90084600
gnb,1979,100264600
gnb,1981,100876900
gnb,1982,130446200
gnb,1983,153015400
gnb,1984,257323100
gnb,1985,433784600
gnb,1986,768984600
gnb,1987,1381015400
gnb,1988,2639949200
gnb,1989,5835767700
gnb,1990,7970678900
gnb,1991,14013661500
gnb,1992,23441984600
gnb,1993,34166076900
gnb,1994,44903076900
gnb,1995,71442461500
gnb,1996,107811538500
gnb,1997,148699461900
gnb,1998,134058120900
gnb,1999,139788128600
gnb,2000,281715194700
gnb,2001,291947333700
gnb,2002,289580146700
gnb,2003,275262705800
gnb,2004,288509538400
gnb,2005,322158454000
gnb,2006,324201156000
gnb,2007,337700445600
gnb,2008,387796348700
gnb,2009,412152621000
gnb,2010,460602719000
gnb,2011,494125423300
gnb,2012,522875243600
gnb,2013,518427091300
gnb,2014,519630601000
gnb,2015,598716373800
gnb,2016,677534626500
gnb,2017,754966822500
gnb,2018,737191102200
gnb,2019,796932730700
gnb,2020,808562306200
gnq,2005,724406406700
gnq,2006,1444080000000
gnq,2007,1707500820000
gnq,2008,2007396000000
gnq,2009,2422180000000
gnq,2010,2832976000000
gnq,2011,3234511859100
gnq,2012,3625449000000
gnq,2013,4474816000000
gnq,2014,4701030000000
gnq,2015,4744266000000
gnq,2016,4867888000000
gnq,2017,5006670000000
gnq,2018,5231601000000
gnq,2019,5430625711700
gnq,2020,5642385000000
grc,1960,333509000
grc,1961,361139900
grc,1962,384401800
grc,1963,417358100
grc,1964,469036800
grc,1965,525782500
grc,1966,582094000
grc,1967,640978400
grc,1968,693496200
grc,1969,762230900
grc,1970,857545000
grc,1971,930879000
grc,1972,1031059000
grc,1973,1267025000
grc,1974,1597915000
grc,1975,1962955000
grc,1976,2384421000
grc,1977,2931806000
grc,1978,3572846000
grc,1979,4415517000
grc,1980,5408685000
grc,1981,6700325000
grc,1982,8414268000
grc,1983,10277292000
grc,1984,12467824000
grc,1985,15154445000
grc,1986,18045571000
grc,1987,21528610000
grc,1988,25663761000
grc,1989,31204028000
grc,1990,38279431000
grc,1991,46697846000
grc,1992,54739301000
grc,1993,62336627000
grc,1994,70129430000
grc,1995,79835281000
grc,1996,88166858000
grc,1997,96804256000
grc,1998,105846374000
grc,1999,113340101000
grc,2000,120276617000
grc,2001,129168653000
grc,2002,139552311000
grc,2003,149789777000
grc,2004,161123219000
grc,2005,171701296000
grc,2006,183766929000
grc,2007,198611203000
grc,2008,213182124000
grc,2009,217204999000
grc,2010,200848352000
grc,2011,186685310000
grc,2012,174211013000
grc,2013,162827998000
grc,2014,158914828000
grc,2015,156873744000
grc,2016,154614742000
grc,2017,158307469000
grc,2018,159831765000
grc,2019,163314779000
grc,2020,153120124000
grl,2003,9483100000
grl,2004,10183100000
grl,2005,10364100000
grl,2006,10888000000
grl,2007,11275400000
grl,2008,11863700000
grl,2009,12489000000
grl,2010,12671100000
grl,2011,13049100000
grl,2012,13345200000
grl,2013,13634100000
grl,2014,13964300000
grl,2015,14108700000
grl,2016,14544500000
grl,2017,14913900000
grl,2018,15225400000
grl,2019,16086400000
gtm,1960,955900000
gtm,1961,997300000
gtm,1962,1061900000
gtm,1963,1150300000
gtm,1964,1167700000
gtm,1965,1191800000
gtm,1966,1243800000
gtm,1967,1313400000
gtm,1968,1393700000
gtm,1969,1513300000
gtm,1970,1644700000
gtm,1971,1727300000
gtm,1972,1838700000
gtm,1973,2200200000
gtm,1974,2676500000
gtm,1975,3125100100
gtm,1976,3693300000
gtm,1977,4481000100
gtm,1978,5109500000
gtm,1979,5919499800
gtm,1980,6843999900
gtm,1981,7702000100
gtm,1982,7824000200
gtm,1983,8189000200
gtm,1984,8577600300
gtm,1985,10010300100
gtm,1986,13970299500
gtm,1987,16388800400
gtm,1988,18928801000
gtm,1989,21707298700
gtm,1990,30957931500
gtm,1991,42250324800
gtm,1992,49075420200
gtm,1993,58542662600
gtm,1994,68434084700
gtm,1995,77591568300
gtm,1996,87922327400
gtm,1997,99195179100
gtm,1998,112469840700
gtm,1999,123106632000
gtm,2000,136146553900
gtm,2001,137380880800
gtm,2002,150936382900
gtm,2003,163795911000
gtm,2004,179547970900
gtm,2005,199842302900
gtm,2006,220942789200
gtm,2007,251124169400
gtm,2008,290802065200
gtm,2009,295962799500
gtm,2010,321654722500
gtm,2011,354331414700
gtm,2012,380080858800
gtm,2013,403251673000
gtm,2014,431774540000
gtm,2015,454151870000
gtm,2016,476924664000
gtm,2017,502726239000
gtm,2018,533370501000
gtm,2019,569013930000
gtm,2020,569968257000
guy,1960,233300000
guy,1961,245100000
guy,1962,239300000
guy,1963,199800000
guy,1964,268300000
guy,1965,290600000
guy,1966,316100000
guy,1967,325500000
guy,1968,343000000
guy,1969,375800000
guy,1970,416600000
guy,1971,438000000
guy,1972,488200000
guy,1973,577000000
guy,1974,684200000
guy,1975,795200000
guy,1976,993800000
guy,1977,972700000
guy,1978,1007900000
guy,1979,1040000000
guy,1980,1200300000
guy,1981,1469500000
guy,1982,1335200000
guy,1983,1428500000
guy,1984,1326700000
guy,1985,1520999900
guy,1986,1448900000
guy,1987,2783000100
guy,1988,3440999900
guy,1989,8775999500
guy,1990,13475000300
guy,1991,30477989900
guy,1992,33519906800
guy,1993,45109313500
guy,1994,64147427300
guy,1995,68566573100
guy,1996,73523281900
guy,1997,83132670000
guy,1998,89703120900
guy,1999,102696878100
guy,2000,118093373400
guy,2001,123075797000
guy,2002,126345027600
guy,2003,128010928100
guy,2004,134442139600
guy,2005,165401000000
hkg,1960,5585974800
hkg,1961,6233000000
hkg,1962,6938000000
hkg,1963,7677000000
hkg,1964,8490000000
hkg,1965,9564000000
hkg,1966,10839000000
hkg,1967,11643000000
hkg,1968,12896000000
hkg,1969,14543000000
hkg,1970,16611000000
hkg,1971,19065000000
hkg,1972,22110000000
hkg,1973,29261000000
hkg,1974,33552000000
hkg,1975,35437000000
hkg,1976,40381000000
hkg,1977,49060000000
hkg,1978,60267000000
hkg,1979,74457000000
hkg,1980,94305000000
hkg,1981,115566000000
hkg,1982,134170000000
hkg,1983,155411000000
hkg,1984,177053000000
hkg,1985,190408000000
hkg,1986,216239000000
hkg,1987,250752000000
hkg,1988,292332000000
hkg,1989,332739000000
hkg,1990,385271000000
hkg,1991,458202000000
hkg,1992,537734000000
hkg,1993,614503000000
hkg,1994,708104000000
hkg,1995,785434000000
hkg,1996,860812000000
hkg,1997,949585000000
hkg,1998,921669000000
hkg,1999,898306000000
hkg,2000,909617000000
hkg,2001,922400000000
hkg,2002,890780000000
hkg,2003,861108000000
hkg,2004,907797000000
hkg,2005,942220000000
hkg,2006,1000528000000
hkg,2007,1121335000000
hkg,2008,1174499000000
hkg,2009,1166127000000
hkg,2010,1247605000000
hkg,2011,1392919000000
hkg,2012,1500279000000
hkg,2013,1611630000000
hkg,2014,1716984000000
hkg,2015,1824354000000
hkg,2016,1897914000000
hkg,2017,2045595000000
hkg,2018,2217537000000
hkg,2019,2282875000000
hkg,2020,2130038000000
hnd,1960,589000000
hnd,1961,622800000
hnd,1962,656800000
hnd,1963,711100000
hnd,1964,801200000
hnd,1965,864000000
hnd,1966,939500000
hnd,1967,985300000
hnd,1968,1069900000
hnd,1969,1115800000
hnd,1970,1233600000
hnd,1971,1224000000
hnd,1972,1333000000
hnd,1973,1493000000
hnd,1974,1774000000
hnd,1975,2024000000
hnd,1976,2298000000
hnd,1977,2717000000
hnd,1978,5181025004.36457
hnd,1979,5922214456.11376
hnd,1980,6995338525.83423
hnd,1981,7365374406.54793
hnd,1982,7930965845.96067
hnd,1983,8468933349.58728
hnd,1984,9186611559.35471
hnd,1985,9745984154.04138
hnd,1986,10602914147.7813
hnd,1987,11145616036.2333
hnd,1988,11949941938.8748
hnd,1989,14182475159.6524
hnd,1990,17477082470.2173
hnd,1991,20849909100
hnd,1992,23079769900
hnd,1993,25237120600
hnd,1994,29506049900
hnd,1995,39832724500
hnd,1996,48749485200
hnd,1997,58295327100
hnd,1998,68818265900
hnd,1999,75130622100
hnd,2000,89759400000
hnd,2001,103233400000
hnd,2002,114025500000
hnd,2003,126792700000
hnd,2004,143661300000
hnd,2005,166943600000
hnd,2006,191189400000
hnd,2007,220458000000
hnd,2008,254629500000
hnd,2009,268038200000
hnd,2010,287446800000
hnd,2011,313926500000
hnd,2012,342624700000
hnd,2013,371504200000
hnd,2014,396663100000
hnd,2015,422711400000
hnd,2016,451340400000
hnd,2017,493435500000
hnd,2018,541167400000
hnd,2019,586997200000
hnd,2020,565670800000
hrv,1995,108218066767.60699
hrv,1996,112619440215.83
hrv,1997,129672135596.041
hrv,1998,139534995566.08401
hrv,1999,142810185637.78299
hrv,2000,152715358860.96399
hrv,2001,162978366584.04999
hrv,2002,181019772551.48901
hrv,2003,193508111810.422
hrv,2004,207277711617.27399
hrv,2005,223184254423.457
hrv,2006,236118012971.358
hrv,2007,258260602153.89496
hrv,2008,278097214432.56299
hrv,2009,268671723483.39401
hrv,2010,268203012888.37399
hrv,2011,276647261942.26801
hrv,2012,277653161901.59302
hrv,2013,278297342423.46503
hrv,2014,273633887869.94101
hrv,2015,273261240725.01599
hrv,2016,278113469266.44397
hrv,2017,289266073186.38898
hrv,2018,303513875982.138
hrv,2019,319563743674.55298
hrv,2020,313459019646.70398
hti,1988,12875339000
hti,1989,13093260000
hti,1990,15895489000
hti,1991,17140000000
hti,1992,19718000000
hti,1993,26225000000
hti,1994,34545000000
hti,1995,38078000000
hti,1996,41719000000
hti,1997,49393000000
hti,1998,57148000000
hti,1999,62157000000
hti,2000,139195774400
hti,2001,159138760500
hti,2002,172887378300
hti,2003,209232330900
hti,2004,255148419300
hti,2005,295810002800
hti,2006,331374572200
hti,2007,373350381900
hti,2008,422969014600
hti,2009,484332575200
hti,2010,490437839100
hti,2011,539851629900
hti,2012,589594000700
hti,2013,654194612400
hti,2014,701901779900
hti,2015,752242680300
hti,2016,887302363600
hti,2017,1020522358400
hti,2018,1150923549800
hti,2019,1311336534500
hti,2020,1513810348400
hun,1991,2075415872000
hun,1992,2556182451000
hun,1993,3230723433000
hun,1994,3795640750000
hun,1995,4486015000000
hun,1996,5321615000000
hun,1997,6427687000000
hun,1998,7608028000000
hun,1999,8794997000000
hun,2000,10076437000000
hun,2001,11557527000000
hun,2002,13326920000000
hun,2003,15179257000000
hun,2004,16245509000000
hun,2005,17360534000000
hun,2006,18319915000000
hun,2007,19323427000000
hun,2008,20418236000000
hun,2009,20030361000000
hun,2010,20368705000000
hun,2011,20982566000000
hun,2012,21388662000000
hun,2013,21835219000000
hun,2014,23004026000000
hun,2015,24050514000000
hun,2016,25368681000000
hun,2017,27611310000000
hun,2018,29916239000000
hun,2019,32896985000000
hun,2020,33979224000000
idn,1960,356500000000
idn,1961,441000000000
idn,1962,1263300000000
idn,1963,2954800000000
idn,1964,6329500000000
idn,1965,22232300000000
idn,1966,331100000000
idn,1967,848500000000
idn,1968,2010800000000
idn,1969,2559000000000
idn,1970,2985000000000
idn,1971,3173600000000
idn,1972,3815600000000
idn,1973,5506700000000
idn,1974,8099600000000
idn,1975,9998200000000
idn,1976,12054300000000
idn,1977,14535700000000
idn,1978,17843400000000
idn,1979,23247100000000
idn,1980,32191100000000
idn,1981,41347900000000
idn,1982,48502000000000
idn,1983,52816600000000
idn,1984,62986500000000
idn,1985,68601500000000
idn,1986,77123500000000
idn,1987,89133700000000
idn,1988,102478100000000
idn,1989,115931600000000
idn,1990,142833300000000
idn,1991,166856800000000
idn,1992,188042600000000
idn,1993,222715100000000
idn,1994,259133300000000
idn,1995,315460600000000
idn,1996,372393600000000
idn,1997,430122700000000
idn,1998,702239500000000
idn,1999,885814600000000
idn,2000,947578000000000
idn,2001,1153071100000000
idn,2002,1364183300000000
idn,2003,1535779400000000
idn,2004,1723943926000000
idn,2005,2010576940000000
idn,2006,2380735540000000
idn,2007,2840263903000000
idn,2008,3416823569000000
idn,2009,3828584728000000
idn,2010,4476999763782700
idn,2011,5050056200520800
idn,2012,5655179123234100
idn,2013,6333590929616400
idn,2014,7035633677069100
idn,2015,7745630133685200
idn,2016,8353135976571600
idn,2017,9023120258274800
idn,2018,9793746257540500
idn,2019,10566725888858300
idn,2020,10534973701363600
ind,1960,165677556216.70001
ind,1961,174004441571.60001
ind,1962,185310432481.07001
ind,1963,208467044534.37
ind,1964,243417878562.73001
ind,1965,259026957546.73001
ind,1966,299957300966.25
ind,1967,355447938148.35999
ind,1968,358499131670.48999
ind,1969,389113036290.23999
ind,1970,414946802142.15002
ind,1971,450845677377.16998
ind,1972,495037741065.23999
ind,1973,591139104696.22998
ind,1974,716294328817.87
ind,1975,743242234000.40991
ind,1976,778464469283.92004
ind,1977,888839769194.18005
ind,1978,968842273582.80005
ind,1979,1058823444629.23999
ind,1980,1286770989450.08008
ind,1981,1481871424478.03003
ind,1982,1648837126360.05005
ind,1983,1927442391307.5
ind,1984,2142604630068.82007
ind,1985,2387500138872.56006
ind,1986,2696858031590.6001
ind,1987,3017177823093.97021
ind,1988,3508921245102.3999
ind,1989,3933156590485.06006
ind,1990,4514427769702.17969
ind,1991,5172042462900
ind,1992,5835281209700
ind,1993,6697331937800
ind,1994,7735203514900
ind,1995,8950333599500
ind,1996,10445233950800
ind,1997,11580518613900
ind,1998,13419589061600
ind,1999,15147566050700
ind,2000,16196113582600
ind,2001,17574617389900
ind,2002,18531023567600
ind,2003,20212324094400
ind,2004,21908023524900
ind,2005,24605781344700
ind,2006,28043287496500
ind,2007,32146307214100
ind,2008,37063539099900
ind,2009,42922030162700
ind,2010,50183267520000
ind,2011,58788223750500
ind,2012,66768887072600
ind,2013,76321586315100
ind,2014,85491018825100
ind,2015,95625793735700
ind,2016,107131910286900
ind,2017,118762718187900
ind,2018,132596994163800
ind,2019,145940348702100
ind,2020,140356458412100
irl,1970,2009119000
irl,1971,2291660000
irl,1972,2668287000
irl,1973,3209406000
irl,1974,3798459000
irl,1975,4661647000
irl,1976,5707390000
irl,1977,6879800000
irl,1978,8118200000
irl,1979,9808228000
irl,1980,11915393000
irl,1981,14489894000
irl,1982,15827680000
irl,1983,17348610000
irl,1984,18903975000
irl,1985,20656838000
irl,1986,22067571000
irl,1987,23091506000
irl,1988,24542706000
irl,1989,26824426000
irl,1990,28170002000
irl,1991,29767583000
irl,1992,31710571000
irl,1993,33460086000
irl,1994,35809046000
irl,1995,38126673000
irl,1996,41696964000
irl,1997,46022233000
irl,1998,51570439000
irl,1999,57973810000
irl,2000,66908335000
irl,2001,74440918000
irl,2002,82098531000
irl,2003,88103896000
irl,2004,93648314000
irl,2005,101659088000
irl,2006,111035096000
irl,2007,122256139000
irl,2008,125543271000
irl,2009,114114262000
irl,2010,110467038000
irl,2011,111828661000
irl,2012,111231579000
irl,2013,111329921000
irl,2014,115319518000
irl,2015,119310851000
irl,2016,125537561000
irl,2017,130489460000
irl,2018,138151920000
irl,2019,146950618000
irl,2020,140572244000
irn,1960,293779464328.59497
irn,1961,302817013536.61798
irn,1962,313634233612.19598
irn,1963,324972885931.85693
irn,1964,337641690191.30902
irn,1965,368451046156.992
irn,1966,403115319599.28802
irn,1967,449537962946.35907
irn,1968,473456929629.39502
irn,1969,551080064027.11096
irn,1970,624570195918.33997
irn,1971,775328893201.73083
irn,1972,910341872970.24402
