geo,time,ne_con_prvt_pp_cd
col,2019,479672130935.43799
col,2020,458105676416.78302
com,2000,796630384.72814
com,2001,862679658.5355
com,2002,902260095.40615
com,2003,954069668.57599
com,2004,988033764.48038
com,2005,1023033797.66862
com,2006,1081226671.93573
com,2007,1093558335.95106
com,2008,1224639493.69637
com,2009,1221969261.53296
com,2010,1284262470.87209
com,2011,1433569970.81451
com,2012,1688437783.72367
com,2013,1747133404.23616
com,2014,1796782619.2251
com,2015,1792953759.88248
com,2016,1906141911.92184
com,2017,2024042590.61107
cpv,2007,1693358633.11094
cpv,2008,1756069262.91027
cpv,2009,1837948069.12349
cpv,2010,1840367184.67807
cpv,2011,1932363846.68525
cpv,2012,2030877680.41542
cpv,2013,1992039977.73683
cpv,2014,1987582107.33906
cpv,2015,2075623571.3363
cpv,2016,2139600837.46589
cpv,2017,2372233574.03768
cpv,2018,2404839485.59036
cpv,2019,2571923356.51014
cpv,2020,2256256944.88015
cri,1990,6545298681.23842
cri,1991,10620550231.7125
cri,1992,11739701760.0668
cri,1993,13108545785.133
cri,1994,14065751962.9495
cri,1995,14594181062.8991
cri,1996,15365037128.5069
cri,1997,16450221451.2182
cri,1998,17195851319.0732
cri,1999,18297893311.6742
cri,2000,18855203804.6702
cri,2001,19541472300.0341
cri,2002,21266500932.432
cri,2003,23322507367.8454
cri,2004,25020832569.0835
cri,2005,27452886441.6183
cri,2006,30438877481.4887
cri,2007,34369715623.2805
cri,2008,37463830063.4954
cri,2009,35346093829.373
cri,2010,37681907458.894
cri,2011,41268424712.4898
cri,2012,46034907066.2979
cri,2013,45822394867.39249
cri,2014,48816494036.7126
cri,2015,51731747716.0115
cri,2016,56692022255.33929
cri,2017,61936861361.9316
cri,2018,64321620689.2185
cri,2019,67015243422.5075
cri,2020,64626948478.5372
cyp,1990,3865589020.67689
cyp,1991,4308818136.96576
cyp,1992,4668848533.7482
cyp,1993,4535003942.14116
cyp,1994,4850622380.8603
cyp,1995,6355395486.19502
cyp,1996,6690661228.12145
cyp,1997,6976161971.6198
cyp,1998,7481666067.92496
cyp,1999,7855724495.48703
cyp,2000,8628648577.91401
cyp,2001,9191278216.41366
cyp,2002,9587712407.21554
cyp,2003,10096976860.7142
cyp,2004,10964208288.3113
cyp,2005,11791869213.0627
cyp,2006,12695058740.0995
cyp,2007,14748824776.7499
cyp,2008,16893007698.4142
cyp,2009,15816860089.5426
cyp,2010,16730237296.803
cyp,2011,17091550324.1647
cyp,2012,16938746058.8092
cyp,2013,16131745228.2289
cyp,2014,16346486213.9948
cyp,2015,16779452222.8401
cyp,2016,18413934565.7977
cyp,2017,19515534085.9061
cyp,2018,20872524362.3437
cyp,2019,21329400647.9415
cyp,2020,20698360927.9737
cze,1990,57426673858.8092
cze,1991,46630055294.1278
cze,1992,52091264529.7567
cze,1993,54052860266.6637
cze,1994,57488439234.8121
cze,1995,61388630882.165
cze,1996,67356062438.7144
cze,1997,70485518235.2455
cze,1998,71062606437.2364
cze,1999,74498502577.68179
cze,2000,77943787031.14998
cze,2001,84539647164.7039
cze,2002,85692949790.08929
cze,2003,91719704424.96786
cze,2004,96982369170.308
cze,2005,101796227884.5
cze,2006,106473781753.73
cze,2007,115389600716.82899
cze,2008,125304269716.373
cze,2009,128964070113.161
cze,2010,132133812137.89301
cze,2011,137035520210.58099
cze,2012,137927774936.285
cze,2013,144617458075.448
cze,2014,150774080829.496
cze,2015,153735935971.49301
cze,2016,163421075259.66299
cze,2017,173772971055.42001
cze,2018,183353434173.36096
cze,2019,188161818739.39999
cze,2020,175224039661.39499
deu,1990,863470992580.61694
deu,1991,931266983357.48901
deu,1992,984094497940.98499
deu,1993,1009355436378.44995
deu,1994,1044938898019.70996
deu,1995,1083458611197.58997
deu,1996,1120410037828.78003
deu,1997,1143193252902.06006
deu,1998,1164750655322.62988
deu,1999,1222552615233.81006
deu,2000,1259925851886.28003
deu,2001,1311040621072.34009
deu,2002,1315861483856.07007
deu,2003,1345482657931.87988
deu,2004,1397835866555.73999
deu,2005,1424914754705.01001
deu,2006,1479636012807.29004
deu,2007,1515332353505.87988
deu,2008,1575508425068.91992
deu,2009,1595874090867.58008
deu,2010,1658154567118.43994
deu,2011,1763719064382.67993
deu,2012,1814060064866.6897
deu,2013,1854902942503.20972
deu,2014,1908129351218.52002
deu,2015,1924533534714.90967
deu,2016,2049247385645.61011
deu,2017,2130270102530.3501
deu,2018,2244394001309.2002
deu,2019,2253683506565.74023
deu,2020,2192838774202.73999
dji,2013,2060762625.13522
dji,2014,2292283592.31858
dji,2015,2562101570.77678
dji,2016,2703772769.99245
dji,2017,2923698044.59156
dji,2018,3325160721.37186
dji,2019,3440491942.88949
dji,2020,2980656495.37554
dma,2009,564613017.40008
dma,2010,532335921.93271
dma,2011,540526987.92474
dma,2012,584353101.66545
dma,2013,533727484.13833
dma,2014,563883435.62972
dma,2015,601267199.41393
dma,2016,645762263.58668
dma,2017,597730112.18042
dma,2018,710472181.19774
dnk,1990,45766037459.4736
dnk,1991,48063591022.1743
dnk,1992,50610705613.1869
dnk,1993,51424834732.8847
dnk,1994,55993326875.5304
dnk,1995,58132082440.3984
dnk,1996,60761671198.4684
dnk,1997,64113021002.57089
dnk,1998,67220015395.5886
dnk,1999,67515843662.3733
dnk,2000,70091801364.03751
dnk,2001,70022456106.7549
dnk,2002,72884985653.6524
dnk,2003,73899905403.51788
dnk,2004,80057365266.17958
dnk,2005,83602941129.43011
dnk,2006,90045927501.8732
dnk,2007,95355521570.79939
dnk,2008,99905141728.40428
dnk,2009,98742817261.91809
dnk,2010,102859763810.347
dnk,2011,105845157583.10201
dnk,2012,108274652180.563
dnk,2013,111400444999.409
dnk,2014,112810633439.036
dnk,2015,115716208613.992
dnk,2016,119997928345.69299
dnk,2017,127318229856.69099
dnk,2018,136117671390.642
dnk,2019,136518423045.04201
dnk,2020,140684673183.60999
dom,1990,16137272497.4427
dom,1991,18575278500.6342
dom,1992,21851359408.1666
dom,1993,23165176437.5406
dom,1994,24152746524.0362
dom,1995,25478388393.1616
dom,1996,27014887515.6486
dom,1997,29241897185.1439
dom,1998,31023631070.3942
dom,1999,32500378257.1987
dom,2000,35166268642.6834
dom,2001,35446542016.9761
dom,2002,38190022252.3674
dom,2003,41352987756.80289
dom,2004,41014015095.41231
dom,2005,47968657386.3075
dom,2006,53199882161.2885
dom,2007,57951419497.2818
dom,2008,64241213686.2943
dom,2009,66621640456.464
dom,2010,72818295808.3311
dom,2011,81178602373.88019
dom,2012,86604084913.132
dom,2013,87093710567.64091
dom,2014,92349314251.42191
dom,2015,98694476692.3587
dom,2016,105213402397.104
dom,2017,108277657808.32001
dom,2018,117325748807.52499
dom,2019,125448048276.606
dom,2020,122875649632.71001
dza,1990,39210863123.19209
dza,1991,41593420225.0691
dza,1992,43643971104.4247
dza,1993,43999964862.03049
dza,1994,45263056264.4024
dza,1995,47475395233.0551
dza,1996,50848706206.326
dza,1997,51942946317.12209
dza,1998,54702970790.52209
dza,1999,58447828050.683
dza,2000,61784190136.31609
dza,2001,65703021555.0056
dza,2002,70854878025.74541
dza,2003,74281802454.5918
dza,2004,81807717483.6122
dza,2005,89834152520.42529
dza,2006,95697835741.54066
dza,2007,104382217703.37199
dza,2008,116253010024.959
dza,2009,123050660846.593
dza,2010,132309264731.263
dza,2011,144306043507.63199
dza,2012,159509896641.095
dza,2013,170062360861.52802
dza,2014,181473233428.00101
dza,2015,192278362735.08496
dza,2016,201744201536.31
dza,2017,210266297653.92896
dza,2018,220312585719.18497
dza,2019,228180237121.09601
dza,2020,224857389756.207
ecu,2000,37886180221.5755
ecu,2001,42430379868.3619
ecu,2002,44929389158.3464
ecu,2003,47624779606.6183
ecu,2004,52748427950.8289
ecu,2005,58725618016.1339
ecu,2006,63730054655.5748
ecu,2007,68904937834.0069
ecu,2008,75528441939.31598
ecu,2009,73303949286.9117
ecu,2010,81376311136.54761
ecu,2011,88830103891.23241
ecu,2012,97928264931.38861
ecu,2013,102697609795.595
ecu,2014,106334722557.03
ecu,2015,105110249190.60201
ecu,2016,103624818215.83501
ecu,2017,108751299144.799
ecu,2018,114739484336.028
ecu,2019,117042803899.048
ecu,2020,110088348413.717
egy,1990,134168065444.91499
egy,1991,139330093776.513
egy,1992,155214335218.892
egy,1993,162321322403.64801
egy,1994,174752576539.95801
egy,1995,180673730859.91101
egy,1996,201598114624.806
egy,1997,229253902254.96301
egy,1998,240735282202.354
egy,1999,249914626751.30896
egy,2000,281252859543.21802
egy,2001,295935758165.16901
egy,2002,302915571935.55298
egy,2003,323368166179.83502
egy,2004,340379255407.65302
egy,2005,371769551924.66602
egy,2006,403513257148.53003
egy,2007,469398457270.89697
egy,2008,494780983507.71002
egy,2009,540240655855.20496
egy,2010,559900477393.93518
egy,2011,604248545006.32996
egy,2012,783023794366.23083
egy,2013,784474533225.76099
egy,2014,820255586896.203
egy,2015,860784592599.11084
egy,2016,851602916199.40198
egy,2017,897326936321.69983
egy,2018,996320056600.34705
egy,2019,1074415493762.43994
egy,2020,1187005807902.97998
eri,2011,4840253083.04303
esp,1990,307995879127.16901
esp,1991,327481927639.427
esp,1992,343518943228.13702
esp,1993,345376947127.07599
esp,1994,356407510623.07098
esp,1995,370147436497.15399
esp,1996,383997767190.68494
esp,1997,407440228737.64203
esp,1998,432235253041.36896
esp,1999,458807917583.53198
esp,2000,502367251802.75293
esp,2001,543637693504.42706
esp,2002,582851441171.17004
esp,2003,602367113940.85205
esp,2004,634921863010.08496
esp,2005,678267559682.33203
esp,2006,733613167912.13293
esp,2007,766827660606.3009
esp,2008,794746716697.93604
esp,2009,759702682768.85413
esp,2010,778255433893.40698
esp,2011,785813085410.75903
esp,2012,781009645974.90491
esp,2013,793384463456.729
esp,2014,823283993614.85986
esp,2015,853745104493.90894
esp,2016,902385890672.19299
esp,2017,954227874179.06812
esp,2018,983538649092.14001
esp,2019,994241896092.20483
esp,2020,883873682669.78784
est,1995,4433440384.38625
est,1996,4853710115.43391
est,1997,5594493089.9884
est,1998,5843323363.93367
est,1999,5939508236.78936
est,2000,6591340471.73108
est,2001,7172986972.10021
est,2002,8228309878.39869
est,2003,9123179610.50508
est,2004,10063474848.6948
est,2005,11128414289.7105
est,2006,12565831495.8663
est,2007,13984102837.7679
est,2008,14172074987.5623
est,2009,12579838425.7104
est,2010,13175031196.5142
est,2011,14256856574.1796
est,2012,15216566899.6422
est,2013,16263488640.3531
est,2014,16945861207.1542
est,2015,17578544347.1312
est,2016,18853701510.7898
est,2017,19735576827.95729
est,2018,21144006204.8414
est,2019,21778297820.705
est,2020,21515839391.9632
eth,2011,66924740420.5728
eth,2012,80456964728.2971
eth,2013,87876241927.51428
eth,2014,101078238465.479
eth,2015,117359837283.123
eth,2016,129912649897.237
eth,2017,143515318687.474
eth,2018,153024272718.496
eth,2019,172045604707.146
fin,1990,41538559789.7983
fin,1991,41629168794.9242
fin,1992,40950278239.0504
fin,1993,40851970444.8752
fin,1994,42789125350.2286
fin,1995,45842423799.8302
fin,1996,48401844125.0708
fin,1997,51272411878.8615
fin,1998,54537959578.149
fin,1999,57386746550.7409
fin,2000,60850450827.0138
fin,2001,62806732358.6086
fin,2002,65694635336.9636
fin,2003,68791140569.5087
fin,2004,73726798733.0058
fin,2005,76540481830.69449
fin,2006,82497351740.5721
fin,2007,89865317234.825
fin,2008,96563074135.3264
fin,2009,96196418403.11079
fin,2010,101175338230.321
fin,2011,108080911797.92599
fin,2012,109700317050.021
fin,2013,112653755667.896
fin,2014,115286855297.382
fin,2015,117573059407.356
fin,2016,124395029293.317
fin,2017,128193215299.94099
fin,2018,133595990083.00101
fin,2019,133603547756.42599
fin,2020,130674154627.547
fji,1990,1771911040.12252
fji,1991,1772375924.04989
fji,1992,1864086870.27598
fji,1993,1882025679.94744
fji,1994,1993193347.12413
fji,1995,2102597751.83204
fji,1996,2072037494.90388
fji,1997,2079000473.70084
fji,1998,1996973884.53475
fji,1999,2150100311.35494
fji,2000,2352154260.89268
fji,2001,2382238948.01233
fji,2002,2435739156.3785
fji,2003,2521581531.68888
fji,2004,2603908003.58782
fji,2005,4399145752.33144
fji,2006,4643116281.20677
fji,2007,4429200990.00665
fji,2008,4713824540.76214
fji,2009,4423597661.71224
fji,2010,4459096797.80306
fji,2011,4501974047.60756
fji,2012,4926504818.55022
fji,2013,5153765875.33615
fji,2014,5437760501.46915
fji,2015,5777781921.81794
fji,2016,6502495594.41855
fji,2017,6826849840.08622
fji,2018,7030917112.03633
fji,2019,7308352448.4287
fji,2020,6456287436.75655
fra,1990,552979005394.59302
fra,1991,575200032920.14099
fra,1992,597173838895.979
fra,1993,611692089228.69482
fra,1994,634917063071.98303
fra,1995,659449742066.59399
fra,1996,688397487036.29797
fra,1997,708422919475.724
fra,1998,743541914486.11011
fra,1999,777483233946.35486
fra,2000,851149542000.23486
fra,2001,913315319051.36499
fra,2002,946390413749.92102
fra,2003,941789810022.604
fra,2004,976756936174.36401
fra,2005,1033829496410.62
fra,2006,1080894761757.39001
fra,2007,1134165233565.76001
fra,2008,1172903529839.02002
fra,2009,1180061757468.78003
fra,2010,1230965553212.63989
fra,2011,1282184561108.55005
fra,2012,1289329531046.25
fra,2013,1343341942556.65991
fra,2014,1358428197777.23999
fra,2015,1362675600013.30005
fra,2016,1431052698055.92993
fra,2017,1462726281969.63989
fra,2018,1514654210587.65991
fra,2019,1541378374871.72998
fra,2020,1484987561434.37988
gab,1990,2160834545.51636
gab,1991,2145165789.41534
gab,1992,2646882937.74898
gab,1993,2732968200.44312
gab,1994,2784872212.50077
gab,1995,2665578540.93971
gab,1996,3040506732.72495
gab,1997,2746068204.92924
gab,1998,3238420716.24689
gab,1999,3362813653.51966
gab,2000,3268939918.17895
gab,2001,3532200237.39251
gab,2002,3733467943.75551
gab,2003,3810478802.32538
gab,2004,3982392988.23192
gab,2005,4183223802.76081
gab,2006,4690824735.97725
gab,2007,4974778860.45378
gab,2008,5243662658.4181
gab,2009,5446185578.01952
gab,2010,5952903522.57358
gab,2011,6584893675.58176
gab,2012,7421409687.81085
gab,2013,8200703811.64155
gab,2014,9008784091.91902
gab,2015,9671968149.91507
gab,2016,10417459457.4524
gab,2017,10856424698.3109
gab,2018,11085601948.2535
gab,2019,11340865753.0636
gab,2020,11279145997.5083
gbr,1990,551402835494.50598
gbr,1991,558081212816.10303
gbr,1992,581990174139.85901
gbr,1993,622348965560.78198
gbr,1994,657694268606.07996
gbr,1995,686073297115.54102
gbr,1996,744049851975.01794
gbr,1997,795846616244.35693
gbr,1998,822177410879.76001
gbr,1999,863160577655.92102
gbr,2000,941794574077.00305
gbr,2001,1006646609581.12
gbr,2002,1032981316215.91003
gbr,2003,1087720960717.66003
gbr,2004,1167589022240.23999
gbr,2005,1191240313329.07007
gbr,2006,1264812798257.68994
gbr,2007,1308597404308.58008
gbr,2008,1345285670686.58008
gbr,2009,1284505801145.54004
gbr,2010,1331414634397.20996
gbr,2011,1379354153459.6001
gbr,2012,1412027586136.81006
gbr,2013,1465522742894.62012
gbr,2014,1513946478284.12012
gbr,2015,1548059751873.61011
gbr,2016,1658452119639.71997
gbr,2017,1719349910521.82007
gbr,2018,1808102675713.73999
gbr,2019,1837246837288.6897
gbr,2020,1679995240099.86011
geo,1994,9844037806.22603
geo,1995,7617567099.22891
geo,1996,9250416412.94018
geo,1997,10083881398.6078
geo,1998,8988360024.46171
geo,1999,8391419646.70644
geo,2000,9911324503.63685
geo,2001,9443712899.85456
geo,2002,9938863466.20148
geo,2003,11949856432.504
geo,2004,12800007854.394
geo,2005,13700760526.0097
geo,2006,17926961778.0113
geo,2007,19424436489.8237
geo,2008,22101578921.4126
geo,2009,21347115727.2951
geo,2010,22320563510.1478
geo,2011,25087700383.0684
geo,2012,28279594639.7027
geo,2013,28258048234.4795
geo,2014,29889066756.7929
geo,2015,30715759939.2047
geo,2016,29080818067.6865
geo,2017,30787661141.5481
geo,2018,33372339963.6235
geo,2019,36428265325.6222
geo,2020,40119051119.8106
gha,1990,11307988326.6706
gha,1991,12321933101.0353
gha,1992,13868607528.7807
gha,1993,14485258976.9502
gha,1994,14857104684.223
gha,1995,14750454865.7538
gha,1996,14835756573.8698
gha,1997,16493982209.211
gha,1998,17050371729.4798
gha,1999,21333056752.3465
gha,2000,20401330584.093
gha,2001,20534858686.7942
gha,2002,24313027566.30709
gha,2003,25558181901.4732
gha,2004,26533515702.5149
gha,2005,29094228855.2223
gha,2006,33368300011.7007
gha,2007,42343905096.9796
gha,2008,50171920062.97389
gha,2009,48021637123.7035
gha,2010,58324524745.6783
gha,2011,65908003599.9904
gha,2012,76548747434.4492
gha,2013,100255319119.144
gha,2014,101148272772.808
gha,2015,100509613243.084
gha,2016,102615699725.592
gha,2017,112929710241.373
gha,2018,119392520970.496
gha,2019,138296384099.39401
gha,2020,138646306425.27701
gin,2004,10660569641.3706
gin,2005,11051666210.3472
gin,2006,14408436701.3462
gin,2007,15730158265.8233
gin,2008,15262371215.6437
gin,2009,15411285181.7992
gin,2010,14118762351.7259
gin,2011,14087014774.8186
gin,2012,15433522478.3434
gin,2013,16560003662.3962
gin,2014,16599181488.5659
gin,2015,17910540672.3067
gin,2016,20299141625.37289
gin,2017,21596388491.061
gin,2018,22679413280.3756
gin,2019,23969086164.8769
gin,2020,20544243984.4426
gmb,1990,440286251.44234
gmb,1991,514168217.87445
gmb,1992,517776402.18493
gmb,1993,606445359.2697
gmb,1994,671758976.8966
gmb,1995,601569604.25962
gmb,1996,720034602.78608
gmb,1997,691249452.57779
gmb,1998,787553613.34029
gmb,1999,849371957.57334
gmb,2000,967084458.89416
gmb,2001,1047313484.41546
gmb,2002,1199479904.53394
gmb,2003,1407889334.19641
gmb,2004,2738957531.95154
gmb,2005,2808885082.22739
gmb,2006,2640991565.95468
gmb,2007,2821562914.06893
gmb,2008,3258902277.89449
gmb,2009,3360934915.77012
gmb,2010,3755526672.79306
gmb,2011,3271004865.28414
gmb,2012,3219803109.42897
gmb,2013,3533059646.5911
gmb,2014,3507152336.74655
gmb,2015,3525236133.67582
gmb,2016,3567925055.40053
gmb,2017,3992174787.5998
gmb,2018,4530011897.26871
gmb,2019,4744706808.43639
gmb,2020,4531761124.25302
gnb,1990,643776291.18738
gnb,1991,745476447.2307
gnb,1992,772253322.15746
gnb,1993,796701675.28941
gnb,1994,934525826.7438
gnb,1995,1063820350.50014
gnb,1996,1092260937.70487
gnb,1997,1026005123.9779
gnb,1998,859959756.54332
gnb,1999,913073271.03963
gnb,2000,924385148.83885
gnb,2001,987330802.3891
gnb,2002,963255728.87685
gnb,2003,945579442.95159
gnb,2004,1042471618.2796
gnb,2005,1161419448.67812
gnb,2006,1229381916.76637
gnb,2007,1261217073.9741
gnb,2008,1387734001.25471
gnb,2009,1501981648.38469
gnb,2010,1663180761.19145
gnb,2011,1738958748.2844
gnb,2012,1924780422.07146
gnb,2013,1956354443.78287
gnb,2014,1880509821.42767
gnb,2015,2233783385.08084
gnb,2016,2597624889.63101
gnb,2017,2937477300.18047
gnb,2018,2776331264.00283
gnb,2019,3000657104.11344
gnq,2005,2168546263.29478
gnq,2006,3754735905.09149
gnq,2007,4348474485.835
gnq,2008,4897616563.84449
gnq,2009,5361566134.98814
gnq,2010,5853239182.51101
gnq,2011,6246343183.71973
gnq,2012,7298994441.79409
gnq,2013,8776793899.89454
gnq,2014,9332628790.80053
gnq,2015,9646429232.39002
gnq,2016,10176261276.6959
gnq,2017,10966556211.6338
gnq,2018,11721528942.5352
gnq,2019,12547457674.886
gnq,2020,12791272977.379
grc,1990,80588923026.22141
grc,1991,85690011014.73219
grc,1992,89973599524.213
grc,1993,91509242255.7469
grc,1994,95235620609.88429
grc,1995,99694441687.26669
grc,1996,104775888976.172
grc,1997,110121571116.282
grc,1998,116313621251.408
grc,1999,120707645759.371
grc,2000,127873879909.215
grc,2001,139137905778.98599
grc,2002,151911337094.94299
grc,2003,158066095815.19601
grc,2004,166688049558.73999
grc,2005,173859365354.88699
grc,2006,184883275277.44501
grc,2007,193469124909.74896
grc,2008,212304708131.28
grc,2009,209920664012.79501
grc,2010,192335414377.96399
grc,2011,183431406090.07697
grc,2012,173569145578.96301
grc,2013,174407460606.978
grc,2014,178478922723.45599
grc,2015,175483614844.686
grc,2016,179609388979.129
grc,2017,187224563707.12
grc,2018,194024068218.77701
grc,2019,195447827415.96301
grc,2020,179578530249.28201
gtm,1990,21854043404.4984
gtm,1991,23654962779.8196
gtm,1992,25451176483.8685
gtm,1993,27980993594.3502
gtm,1994,30566115714.1022
gtm,1995,32876067185.2051
gtm,1996,34722432752.1662
gtm,1997,36733505605.1065
gtm,1998,39325546439.8643
gtm,1999,41500766755.1087
gtm,2000,44407196156.9844
gtm,2001,47332534713.983
gtm,2002,49048732219.1962
gtm,2003,51664482662.0075
gtm,2004,54598894203.9654
gtm,2005,57892206149.1184
gtm,2006,62073658247.9336
gtm,2007,67695154799.4629
gtm,2008,72982541934.6254
gtm,2009,71525595076.2701
gtm,2010,75855130032.52161
gtm,2011,81319386610.2856
gtm,2012,87993895019.14108
gtm,2013,88259500341.1066
gtm,2014,92602379547.18829
gtm,2015,96437752622.2108
gtm,2016,99665628802.2464
gtm,2017,101528992448.55901
gtm,2018,105922620384.103
gtm,2019,110758564798.935
gtm,2020,108135600207.571
gum,2011,2719357058.33617
guy,1994,1979226924.06188
guy,1995,1908596547.36419
guy,1996,1905530120.90459
guy,1997,2111144225.91116
guy,1998,2220645238.15173
guy,1999,2395586046.76752
guy,2000,2532870845.6332
guy,2001,2644003586.48765
guy,2002,2581296703.15114
guy,2003,2406754105.70195
guy,2004,2477303869.65323
guy,2005,3151933993.1656
hkg,1990,65429241607.3011
hkg,1991,72868752182.3311
hkg,1992,79731277387.18381
hkg,1993,86327762015.3403
hkg,1994,94025425604.09343
hkg,1995,98012553452.95508
hkg,1996,103743030584.03101
hkg,1997,110791493703.86
hkg,1998,104699665597.714
hkg,1999,107448579204.664
hkg,2000,116759755995.66701
hkg,2001,122593085595.345
hkg,2002,122696038253.396
hkg,2003,123818090022.174
hkg,2004,136032288358.261
hkg,2005,146765746404.68201
hkg,2006,158966904308.715
hkg,2007,181209890715.112
hkg,2008,188504838189.57199
hkg,2009,184411543688.75601
hkg,2010,197085278742.64096
hkg,2011,216823580537.061
hkg,2012,230076026092.45401
hkg,2013,234178563548.35297
hkg,2014,241685363892.453
hkg,2015,256982661764.16101
hkg,2016,262177706930.177
hkg,2017,285828445350.75201
hkg,2018,310284954196.92603
hkg,2019,312973791040.02094
hkg,2020,286390907667.16498
hnd,1990,5549731772.49277
hnd,1991,5679359257.66623
hnd,1992,6111849448.65963
hnd,1993,6678555225.87415
hnd,1994,6928850043.18128
hnd,1995,7234950051.68267
hnd,1996,7771458789.39446
hnd,1997,8485497512.45123
hnd,1998,8978394291.07852
hnd,1999,9308641071.48608
hnd,2000,12488149369.1324
hnd,2001,13319376983.6821
hnd,2002,13858383506.3649
hnd,2003,14664414217.7853
hnd,2004,15766815187.4919
hnd,2005,17366109411.4188
hnd,2006,19655449289.049
hnd,2007,21434568672.291
hnd,2008,23062361347.8503
hnd,2009,22487155141.3814
hnd,2010,23574590139.1884
hnd,2011,25341903906.6146
hnd,2012,28335830880.7482
hnd,2013,29740972342.314
hnd,2014,31216231309.9157
hnd,2015,33279999836.0654
hnd,2016,35891223432.7846
hnd,2017,38757592370.5855
hnd,2018,42002571886.3572
hnd,2019,44538426277.994
hnd,2020,41320968983.7948
hrv,1995,20550709949.5385
hrv,1996,21378647586.2089
hrv,1997,24354068295.9254
hrv,1998,24425081005.1327
hrv,1999,24176117878.8249
hrv,2000,26235656974.6334
hrv,2001,28135025123.8301
hrv,2002,31614301832.6528
hrv,2003,33543132645.8039
hrv,2004,35384894952.9643
hrv,2005,36863647974.717
hrv,2006,39222130599.9231
hrv,2007,42521836568.2231
hrv,2008,46957450629.0552
hrv,2009,44481085214.118
hrv,2010,45121279420.0542
hrv,2011,47537674976.2652
hrv,2012,48524208081.8362
hrv,2013,49867888792.9716
hrv,2014,49587060477.3221
hrv,2015,49905188094.5886
hrv,2016,52566652852.89449
hrv,2017,54884732716.6331
hrv,2018,57673930551.0897
hrv,2019,59340371741.793
hrv,2020,57298573345.6844
hti,2000,15727329233.351
hti,2001,16268382350.2537
hti,2002,16659777783.3651
hti,2003,15996893503.185
hti,2004,16694820278.7026
hti,2005,17715633050.3274
hti,2006,18315076351.9444
hti,2007,19798903794.509
hti,2008,20075245058.419
hti,2009,23034310798.8386
hti,2010,22545055021.2211
hti,2011,24265269726.427
hti,2012,26136549865.5462
hti,2013,27514820781.73709
hti,2014,28642529050.4612
hti,2015,28352900380.8735
hti,2016,30044706443.4388
hti,2017,30295496179.6256
hti,2018,31104675216.2557
hti,2019,30652429539.2629
hti,2020,29148214513.8706
hun,1991,44846982181.0314
hun,1992,46858258481.379
hun,1993,50127309665.54369
hun,1994,51405755367.6541
hun,1995,48639788540.9659
hun,1996,48447962609.8295
hun,1997,50327283321.94849
hun,1998,53525083638.9722
hun,1999,58183234201.809
hun,2000,63308886124.1631
hun,2001,68720379871.89371
hun,2002,76262447635.95699
hun,2003,83661776379.3667
hun,2004,85946204891.9496
hun,2005,89862133843.40659
hun,2006,92804254024.38071
hun,2007,95029304347.1402
hun,2008,99880560736.25769
hun,2009,98361578185.37502
hun,2010,101307449658.12199
hun,2011,108221509196.77499
hun,2012,108766801643.677
hun,2013,112220428641.11099
hun,2014,114322493170.203
hun,2015,115894810985.158
hun,2016,123886922090.528
hun,2017,128735236026.843
hun,2018,137710036480.97101
hun,2019,143221799343.05499
hun,2020,140507811957.28101
idn,1990,154318656764.487
idn,1991,172917962139.621
idn,1992,185243951630.112
idn,1993,205461043650.97198
idn,1994,229640700313.80301
idn,1995,264710475681.513
idn,1996,299431273513.44897
idn,1997,336311943693.99701
idn,1998,360654321749.474
idn,1999,383986274621.638
idn,2000,403364877865.78894
idn,2001,451374562374.38202
idn,2002,485567353467.04401
idn,2003,518061233170.336
idn,2004,560297556940.59204
idn,2005,610946664566.63
idn,2006,653447545191.88
idn,2007,757741381482.27295
idn,2008,853000701527.81104
idn,2009,893245547309.151
idn,2010,1012555996627.08997
idn,2011,1115201139671.37988
idn,2012,1267404162888.62012
idn,2013,1302907322887.45996
idn,2014,1368616711290.81006
idn,2015,1402698401403.68994
idn,2016,1470265333513.57007
idn,2017,1529298758724.69995
idn,2018,1649058008645.30005
idn,2019,1767710909158.68994
idn,2020,1742265692212.84009
ind,1990,696675755583.09692
ind,1991,732467367812.11584
ind,1992,761178592808.94995
ind,1993,844388494236.16284
ind,1994,913251596941.64001
ind,1995,981762165537.03101
ind,1996,1087242906184.68005
ind,1997,1138823292112.75
ind,1998,1169514393527.90991
ind,1999,1284947360920.48999
ind,2000,1368717279590.92993
ind,2001,1476668366796.8999
ind,2002,1521501644087.54004
ind,2003,1638697807102.87012
ind,2004,1755321235153.29004
ind,2005,1951435177740.29004
ind,2006,2181029101360.8501
ind,2007,2412952668874.25977
ind,2008,2645840891211.14941
ind,2009,2710450135393.79004
ind,2010,2884840662301.7998
ind,2011,3213035200169.99023
ind,2012,3635273287401.7998
ind,2013,3823023246745.84961
ind,2014,4074006491522.00977
ind,2015,4411093253065.75
ind,2016,4832567543099.29004
ind,2017,5154929569768.16992
ind,2018,5680743047005.5498
ind,2019,6116164758423.42969
ind,2020,5457511193324.00977
irl,1990,24625697236.7743
irl,1991,25908353016.3734
irl,1992,27366834228.2515
irl,1993,28863566047.811
irl,1994,30751731687.2859
irl,1995,32481465258.6783
irl,1996,35593669059.2582
irl,1997,37646566537.0558
irl,1998,41743525574.9939
irl,1999,45262281364.5218
irl,2000,50620209024.5884
irl,2001,53917064298.0627
irl,2002,56471445304.5284
