geo,time,ne_exp_gnfs_kn
gab,2008,1865967951600
gab,2009,1836861089000
gab,2010,2108893527200
gab,2011,2213641544300
gab,2012,2133083386600
gab,2013,2125775881100
gab,2014,2134216996000
gab,2015,2319018783300
gab,2016,2242564000000
gab,2017,2329554974900
gab,2018,2361176826500
gab,2019,2691800756200
gab,2020,2962592118100
gbr,1970,89212862000
gbr,1971,95385368000
gbr,1972,96411218000
gbr,1973,108275014000
gbr,1974,116193330000
gbr,1975,112750206000
gbr,1976,123017407000
gbr,1977,131479112000
gbr,1978,133910065000
gbr,1979,138959732000
gbr,1980,138540688000
gbr,1981,137855828000
gbr,1982,139390068000
gbr,1983,142195826000
gbr,1984,151781316000
gbr,1985,160665367000
gbr,1986,167355825000
gbr,1987,177160675000
gbr,1988,178216660000
gbr,1989,186335504000
gbr,1990,196176063000
gbr,1991,196501567000
gbr,1992,205402748000
gbr,1993,214750217000
gbr,1994,234570086000
gbr,1995,256726822000
gbr,1996,274949641000
gbr,1997,308750382000
gbr,1998,316980014000
gbr,1999,326489772000
gbr,2000,355192697000
gbr,2001,366377004000
gbr,2002,371728752000
gbr,2003,379143361000
gbr,2004,398021514000
gbr,2005,427045561000
gbr,2006,481834439000
gbr,2007,474574282000
gbr,2008,479477506000
gbr,2009,437089360000
gbr,2010,461465860000
gbr,2011,495346882000
gbr,2012,498550252000
gbr,2013,502881040000
gbr,2014,506996292000
gbr,2015,526083000000
gbr,2016,543662702000
gbr,2017,574399692000
gbr,2018,590349349000
gbr,2019,610176034000
gbr,2020,525143194000
geo,2010,8544100000
geo,2011,9963000000
geo,2012,11332600000
geo,2013,13287700000
geo,2014,13313800000
geo,2015,13866600000
geo,2016,15074500000
geo,2017,16835300000
geo,2018,18528400000
geo,2019,20339835500
geo,2020,12687740051.7103
gha,2006,10015565323.5081
gha,2007,11835164858.4256
gha,2008,13816681009.4462
gha,2009,14869550456.7084
gha,2010,18539237526.7461
gha,2011,28521149136.6778
gha,2012,32852373328.507
gha,2013,31668071200
gha,2014,31365052400
gha,2015,36893894600
gha,2016,37961450900
gha,2017,46992508800
gha,2018,50101713900
gha,2019,56481199200
gha,2020,49257409900
gin,2006,9188619090100
gin,2007,11936742446000
gin,2008,10641148401300
gin,2009,11240675582400
gin,2010,11906933254500
gin,2011,11794450595900
gin,2012,12142903678900
gin,2013,10625496446900
gin,2014,11327423474500
gin,2015,10294513728400
gin,2016,14233877262500
gin,2017,25454977695900
gin,2018,25366079899700
gin,2019,21375163742500
gin,2020,61175057868800
gmb,2004,7377000000
gmb,2005,7017000000
gmb,2006,7741000000
gmb,2007,7010000000
gmb,2008,5735000000
gmb,2009,6685000000
gmb,2010,6443000000
gmb,2011,7550000000
gmb,2012,9254000000
gmb,2013,9387777300
gmb,2014,10410319200
gmb,2015,10009558100
gmb,2016,8723865300
gmb,2017,9560442400
gmb,2018,13786616100
gmb,2019,12325991500
gmb,2020,6007256438.80724
gnb,2000,50925950000
gnb,2001,56134170000
gnb,2002,45344770000
gnb,2003,38331620000
gnb,2004,44811790000
gnb,2005,49986000000
gnb,2007,73776460300
gnb,2008,76993740400
gnb,2009,85087445500
gnb,2010,64501944500
gnb,2011,94298769500
gnb,2012,69130258700
gnb,2013,80742720900
gnb,2014,82740484600
gnb,2015,96971194400
gnb,2016,107333259200
gnb,2017,88224539400
gnb,2018,106243138100
gnb,2019,115480139600
gnb,2020,98588028100
gnq,2005,4372810040400
gnq,2006,4341975000000
gnq,2007,5381535000000
gnq,2008,6209336000000
gnq,2009,5829476000000
gnq,2010,5820208000000
gnq,2011,5197157000000
gnq,2012,5437726000000
gnq,2013,5025372974000
gnq,2014,5050373953800
gnq,2015,4725201000000
gnq,2016,4301162120200
gnq,2017,4139402000000
gnq,2018,3905025000000
gnq,2019,3423361000000
gnq,2020,3114101000000
grc,1960,1777364300
grc,1961,1953348500
grc,1962,1864205300
grc,1963,2153649500
grc,1964,2015721500
grc,1965,2341433600
grc,1966,3070080100
grc,1967,3162717400
grc,1968,3103972500
grc,1969,3402927500
grc,1970,3795334000
grc,1971,4494342000
grc,1972,5544913000
grc,1973,7175190000
grc,1974,7183457000
grc,1975,7924791000
grc,1976,9059551000
grc,1977,9631566000
grc,1978,10792100000
grc,1979,12821550000
grc,1980,14241052000
grc,1981,15438285000
grc,1982,12896509000
grc,1983,12142525000
grc,1984,13471479000
grc,1985,13718159000
grc,1986,16029525000
grc,1987,16981235000
grc,1988,16620749000
grc,1989,16943682000
grc,1990,16355945000
grc,1991,17030348000
grc,1992,18736988000
grc,1993,18250416000
grc,1994,19598033000
grc,1995,20185784000
grc,1996,21010267000
grc,1997,25864246000
grc,1998,27031859000
grc,1999,33639763000
grc,2000,41102122000
grc,2001,41151523000
grc,2002,38137337000
grc,2003,37857344000
grc,2004,44880113000
grc,2005,46378874000
grc,2006,48796485000
grc,2007,53977868000
grc,2008,55852413000
grc,2009,45508917000
grc,2010,47721193000
grc,2011,48026105000
grc,2012,48968709000
grc,2013,49843964000
grc,2014,53954764000
grc,2015,56662309000
grc,2016,56427380000
grc,2017,61230184000
grc,2018,66812928000
grc,2019,70077027000
grc,2020,54978673000
grl,2003,3980300000
grl,2004,4378000000
grl,2005,4605700000
grl,2006,4318800000
grl,2007,4450600000
grl,2008,4776300000
grl,2009,4381000000
grl,2010,4794400000
grl,2011,4998300000
grl,2012,4803200000
grl,2013,4916800000
grl,2014,5498200000
grl,2015,4953000000
grl,2016,5704200000
grl,2017,5488400000
grl,2018,5947600000
grl,2019,5631600000
gtm,1960,11474958678.8348
gtm,1961,11744957382.4132
gtm,1962,12194955903.9878
gtm,1963,16724939803.5698
gtm,1964,16079941492.2866
gtm,1965,18183084299.9465
gtm,1966,22353791725.0058
gtm,1967,20921048727.9236
gtm,1968,23531491432.26509
gtm,1969,26547002965.1246
gtm,1970,25954402449.4103
gtm,1971,27034585729.7111
gtm,1972,30912743401.5494
gtm,1973,33875746137.5694
gtm,1974,36126127800.9601
gtm,1975,37318830156.5579
gtm,1976,39779247479.6527
gtm,1977,42254664931.9084
gtm,1978,42209662025.2479
gtm,1979,46447878533.7564
gtm,1980,48840786930.8507
gtm,1981,41804588630.72
gtm,1982,38271491713.22289
gtm,1983,34108285454.8843
gtm,1984,33005598516.97269
gtm,1985,34055776658.0447
gtm,1986,29292468559.8226
gtm,1987,31055267616.07529
gtm,1988,32803064181.4379
gtm,1989,37161303293.6934
gtm,1990,42164652033.3999
gtm,1991,38331501800
gtm,1992,41932112600
gtm,1993,44729119600
gtm,1994,46232667100
gtm,1995,52039697900
gtm,1996,56559944100
gtm,1997,61142875900
gtm,1998,62606830900
gtm,1999,65489245900
gtm,2000,67988937300
gtm,2001,65276160300
gtm,2002,65739820200
gtm,2003,65399571700
gtm,2004,70773435500
gtm,2005,69280377700
gtm,2006,72599370000
gtm,2007,79435413500
gtm,2008,79305935800
gtm,2009,77195430700
gtm,2010,81930580300
gtm,2011,84395015100
gtm,2012,85875006000
gtm,2013,91596629000
gtm,2014,97941839000
gtm,2015,100721155000
gtm,2016,103097210000
gtm,2017,104633465000
gtm,2018,104307589000
gtm,2019,104391146000
gtm,2020,99746565000
gum,2002,1077000000
gum,2003,904000000
gum,2004,1137000000
gum,2005,1186000000
gum,2006,1167000000
gum,2007,1136000000
gum,2008,1046000000
gum,2009,897000000
gum,2010,896000000
gum,2011,954000000
gum,2012,1004000000
gum,2013,1065000000
gum,2014,1061000000
gum,2015,1044000000
gum,2016,1122000000
gum,2017,1140000000
gum,2018,1143000000
gum,2019,1342000000
gum,2020,348000000
hkg,1961,54171000000
hkg,1962,58455000000
hkg,1963,61971000000
hkg,1964,67425000000
hkg,1965,73063000000
hkg,1966,80993000000
hkg,1967,89770000000
hkg,1968,100591000000
hkg,1969,115689000000
hkg,1970,128193000000
hkg,1971,132198000000
hkg,1972,144105000000
hkg,1973,156463000000
hkg,1974,151241000000
hkg,1975,153151000000
hkg,1976,191642000000
hkg,1977,199412000000
hkg,1978,223837000000
hkg,1979,259573000000
hkg,1980,292412000000
hkg,1981,329780000000
hkg,1982,326422000000
hkg,1983,362913000000
hkg,1984,427460000000
hkg,1985,449458000000
hkg,1986,508343000000
hkg,1987,643398000000
hkg,1988,770707000000
hkg,1989,820850000000
hkg,1990,876400000000
hkg,1991,993513000000
hkg,1992,1165543000000
hkg,1993,1305201000000
hkg,1994,1424939000000
hkg,1995,1564827000000
hkg,1996,1663414000000
hkg,1997,1766520000000
hkg,1998,1670601000000
hkg,1999,1724995000000
hkg,2000,2015549000000
hkg,2001,1994734000000
hkg,2002,2165689000000
hkg,2003,2448276000000
hkg,2004,2842957000000
hkg,2005,3188694000000
hkg,2006,3513148000000
hkg,2007,3800530000000
hkg,2008,3933789000000
hkg,2009,3571312000000
hkg,2010,4198123000000
hkg,2011,4400035000000
hkg,2012,4541004000000
hkg,2013,4896028000000
hkg,2014,4943623000000
hkg,2015,4875800000000
hkg,2016,4908496000000
hkg,2017,5194808000000
hkg,2018,5384708000000
hkg,2019,5054040000000
hkg,2020,4753589000000
hnd,1960,12800534500
hnd,1961,12952589300
hnd,1962,13374619600
hnd,1963,13886641200
hnd,1964,15131008000
hnd,1965,20676349600
hnd,1966,24071203600
hnd,1967,25883448500
hnd,1968,29147971800
hnd,1969,27403998400
hnd,1970,29821358300
hnd,1971,33762370200
hnd,1972,33824433400
hnd,1973,37268938000
hnd,1974,33576180700
hnd,1975,34879507500
hnd,1976,35251886600
hnd,1977,35158789800
hnd,1978,43673253043.4783
hnd,1979,48015071383.4835
hnd,1980,46589046740.05849
hnd,1981,48459791521.7392
hnd,1982,43516830217.3913
hnd,1983,43829675869.5652
hnd,1984,43641968478.26089
hnd,1985,44802563327.84769
hnd,1986,47771531086.9565
hnd,1987,48929060000
hnd,1988,48491076086.9565
hnd,1989,50962556739.13049
hnd,1990,51212833260.8696
hnd,1991,50180442600
hnd,1992,54184867000
hnd,1993,53590460200
hnd,1994,48178230400
hnd,1995,54716704600
hnd,1996,59127828300
hnd,1997,59909942400
hnd,1998,60848479300
hnd,1999,54059728700
hnd,2000,57563600000
hnd,2001,59843600000
hnd,2002,65834200000
hnd,2003,71580200000
hnd,2004,81030100000
hnd,2005,85329900000
hnd,2006,86655600000
hnd,2007,88854000000
hnd,2008,89617900000
hnd,2009,75371400000
hnd,2010,87193200000
hnd,2011,94484500000
hnd,2012,103790100000
hnd,2013,102460500000
hnd,2014,105901600000
hnd,2015,108972600000
hnd,2016,109938900000
hnd,2017,115293200000
hnd,2018,116870300000
hnd,2019,119696800000
hnd,2020,95235600000
hrv,1995,63082854178.6854
hrv,1996,73646804957.91
hrv,1997,78577789271.8017
hrv,1998,78406894606.74649
hrv,1999,79542763412.47609
hrv,2000,90428118980.6647
hrv,2001,99411362312.6796
hrv,2002,104204875050.987
hrv,2003,111266141358.931
hrv,2004,119386635823.054
hrv,2005,124849238378.571
hrv,2006,134772510843.82899
hrv,2007,141517289766.33099
hrv,2008,138525340474.181
hrv,2009,119378778789.939
hrv,2010,128670690930.692
hrv,2011,131634755619.23599
hrv,2012,129716981824.97099
hrv,2013,132935191677.76199
hrv,2014,142765335523.082
hrv,2015,157530227479.004
hrv,2016,168632185524.34201
hrv,2017,180246304921.60599
hrv,2018,186928991681.022
hrv,2019,199719506767.37399
hrv,2020,154332179457.06799
hti,1988,17594805994.32
hti,1989,19359251471.8223
hti,1990,19424766489.2741
hti,1991,17497743612.1283
hti,1992,13191445719.8219
hti,1993,16124089077.6428
hti,1994,10694882954.1818
hti,1995,14456080106.2622
hti,1996,18402611918.9235
hti,1997,21029998341.79449
hti,1998,25925006594.8152
hti,1999,30198598479.8813
hti,2000,32106452000
hti,2001,30065917600
hti,2002,30048547000
hti,2003,42057633000
hti,2004,38322114700
hti,2005,38176369900
hti,2006,42297459700
hti,2007,39155777300
hti,2008,42846506300
hti,2009,47677349900
hti,2010,44838459600
hti,2011,56075459100
hti,2012,55033342600
hti,2013,64138913800
hti,2014,67238444000
hti,2015,71414000200
hti,2016,72200746000
hti,2017,71741953400
hti,2018,67051291800
hti,2019,71618262600
hti,2020,43176877700
hun,1991,3258742707000
hun,1992,3327229871000
hun,1993,2989870859000
hun,1994,3400081100000
hun,1995,4638108000000
hun,1996,5063244000000
hun,1997,6214998000000
hun,1998,7177017000000
hun,1999,8023989000000
hun,2000,10030319000000
hun,2001,10916232000000
hun,2002,11545045000000
hun,2003,12266562000000
hun,2004,14460727000000
hun,2005,16322593000000
hun,2006,19508515000000
hun,2007,22650241000000
hun,2008,24165914000000
hun,2009,21574410000000
hun,2010,23973099000000
hun,2011,25509232000000
hun,2012,25074611000000
hun,2013,26103420000000
hun,2014,28504356000000
hun,2015,30603810000000
hun,2016,31768035000000
hun,2017,33825157000000
hun,2018,35511194000000
hun,2019,37436856000000
hun,2020,35215549000000
idn,1960,102481007041100
idn,1961,111743713446700
idn,1962,102086849321700
idn,1963,95977404671200
idn,1964,107407978533500
idn,1965,110758319148300
idn,1966,109575845990100
idn,1967,109378767130400
idn,1968,120809340992700
idn,1969,137758122926400
idn,1970,162195901528500
idn,1971,181312550918900
idn,1972,222699111454700
idn,1973,277881192169100
idn,1974,287955744731700
idn,1975,259927559802000
idn,1976,292428763995800
idn,1977,357841541123100
idn,1978,364468996271200
idn,1979,373845921976100
idn,1980,352773487186300
idn,1981,344340409583000
idn,1982,296347785461100
idn,1983,314958007811900
idn,1984,335554772982400
idn,1985,309367253231700
idn,1986,356429250912400
idn,1987,408551968535100
idn,1988,412847788191200
idn,1989,455975786268000
idn,1990,458032447617900
idn,1991,549090494114900
idn,1992,629611325053400
idn,1993,671220631068600
idn,1994,737947938613100
idn,1995,794926175948500
idn,1996,855022746392500
idn,1997,921714298470800
idn,1998,1024791221595600
idn,1999,698856563451500
idn,2000,883948157823700
idn,2001,889649448923000
idn,2002,878823033792100
idn,2003,930553895940100
idn,2004,1056442302473300
idn,2005,1231825608323400
idn,2006,1347685282231700
idn,2007,1462817762521500
idn,2008,1602274919018600
idn,2009,1447012267430600
idn,2010,1667917825501200
idn,2011,1914267941367800
idn,2012,1945063702941100
idn,2013,2026113681046500
idn,2014,2047887100952700
idn,2015,2004466985128700
idn,2016,1971182638190100
idn,2017,2146564516832600
idn,2018,2286394893098000
idn,2019,2266679310984100
idn,2020,2092037950222000
ind,1960,293837064043.04999
ind,1961,293290899648.72998
ind,1962,291590307387.33002
ind,1963,316095783962.15997
ind,1964,295511469528.16998
ind,1965,254541237909.85001
ind,1966,320315615756.40002
ind,1967,336190891751.44
ind,1968,346740699023.85999
ind,1969,340020849327.67999
ind,1970,447324004508.28998
ind,1971,452030019474.44
ind,1972,489267594528.12
ind,1973,513552175689.91998
ind,1974,555662413121.85999
ind,1975,647062425071.18005
ind,1976,775302671845.40002
ind,1977,747644863548.57983
ind,1978,805983818810.32996
ind,1979,895884793390.11011
ind,1980,942805233656.43994
ind,1981,935103136652.95996
ind,1982,991401096010.57996
ind,1983,982330586216.47998
ind,1984,1054019618130.85999
ind,1985,987459218632.04993
ind,1986,1041101765798.32996
ind,1987,1173605687122.96997
ind,1988,1261309983667.6001
ind,1989,1412403989222.32007
ind,1990,1569243235035.97998
ind,1991,1720868009600
ind,1992,1805074284600
ind,1993,2053806188100
ind,1994,2321697788800
ind,1995,3050619723700
ind,1996,3242495481000
ind,1997,3167004471600
ind,1998,3606721565100
ind,1999,4255912312400
ind,2000,5028509823300
ind,2001,5245214687000
ind,2002,6351168351400
ind,2003,6959751270300
ind,2004,8851161937200
ind,2005,11159994116300
ind,2006,13435941609900
ind,2007,14224166371200
ind,2008,16326232898800
ind,2009,15536986008700
ind,2010,18563301189600
ind,2011,21439310000000
ind,2012,22898359840400
ind,2013,24682689168400
ind,2014,25121446363800
ind,2015,23702816363000
ind,2016,24884225794000
ind,2017,26020117980600
ind,2018,29232734787100
ind,2019,28266388053500
ind,2020,26943864706600
irl,1970,6058643000
irl,1971,6306961000
irl,1972,6534120000
irl,1973,7247419000
irl,1974,7298538000
irl,1975,7849678000
irl,1976,8486806000
irl,1977,9677613000
irl,1978,10869774000
irl,1979,11572917000
irl,1980,12308222000
irl,1981,12548922000
irl,1982,13243602000
irl,1983,14627883000
irl,1984,17054692000
irl,1985,18176776000
irl,1986,18701340000
irl,1987,21267026000
irl,1988,23186211000
irl,1989,25577316000
irl,1990,27810197000
irl,1991,29396126000
irl,1992,33478646000
irl,1993,36725724000
irl,1994,42283697000
irl,1995,50720048000
irl,1996,57020279000
irl,1997,67026457000
irl,1998,82288614000
irl,1999,95267006000
irl,2000,115451974000
irl,2001,131624653000
irl,2002,140148461000
irl,2003,137769028000
irl,2004,146752085000
irl,2005,154793966000
irl,2006,164160891000
irl,2007,178773603000
irl,2008,171974048000
irl,2009,179968293000
irl,2010,190708225000
irl,2011,196672719000
irl,2012,195058122000
irl,2013,200878268000
irl,2014,230208197000
irl,2015,320564880000
irl,2016,335265545000
irl,2017,367574627000
irl,2018,410025697000
irl,2019,452755543000
irl,2020,495756383000
irn,1960,420009562490644.9375
irn,1961,470918490557386
irn,1962,532995101216316.9375
irn,1963,587044940012111
irn,1964,659940243182226
irn,1965,768083544533941
irn,1966,864012193050448
irn,1967,1004131710574330
irn,1968,1146999524986140
irn,1969,1357091553751710
irn,1970,1529361782488270
irn,1971,1792543927326870
irn,1972,2050098607109250
irn,1973,2285317705831130
irn,1974,2243499420542020
irn,1975,2014173922096080
irn,1976,2233208811800510
irn,1977,2057909478602790
irn,1978,1497827789609210
irn,1979,1167138447948310
irn,1980,395607061583528.9375
irn,1981,353344467267075
irn,1982,683131866890532
irn,1983,832666365271944
irn,1984,660848944042076
irn,1985,598543346392500
irn,1986,500915258059788.9375
irn,1987,731152269252239
irn,1988,833677678252500
irn,1989,904762696618734.125
irn,1990,1091221589300090
irn,1991,1273026934121000
irn,1992,1291876328438300
irn,1993,1409245957714100
irn,1994,1428812540720200
irn,1995,1300844329047500
irn,1996,1309900742192100
irn,1997,1238002120476700
irn,1998,1267042508325200
irn,1999,1235227835758900
irn,2000,1335647856691200
irn,2001,1255445903374000
irn,2002,1296501100706700
irn,2003,1482172193765100
irn,2004,1499272863714800
irn,2005,1529870091830900
irn,2006,1590436086940600
irn,2007,1587536741843900
irn,2008,1539488239273700
irn,2009,1533433795320800
irn,2010,1648378887063100
irn,2011,1639568460485800
irn,2012,1217604596778900
irn,2013,1180273572490300
irn,2014,1264736330464400
irn,2015,1418338534970600
irn,2016,2004638477670500
irn,2017,2040794432808200
irn,2018,1786466498552600
irn,2019,1253187813176600
irn,2020,1184971349503620
irq,2007,51158039100000
irq,2008,60143187342943.20312
irq,2009,62278541083809
irq,2010,59935075838861.10156
irq,2011,62133176550710.89844
irq,2012,75000769938253.90625
irq,2013,74693444322276.89062
irq,2014,83264514544104.89062
irq,2015,111954389844071
irq,2016,110986197036221
irq,2017,109880613572483
irq,2018,116766655195036
irq,2019,122183744979182
isl,1970,183198184000
isl,1971,168117770000
isl,1972,192503635000
isl,1973,209182983000
isl,1974,203612882000
isl,1975,208950544000
isl,1976,236255126000
isl,1977,257315364000
isl,1978,296317890000
isl,1979,314890521000
isl,1980,323388907000
isl,1981,333620554000
isl,1982,303783405000
isl,1983,337209632000
isl,1984,345322928000
isl,1985,383483232000
isl,1986,406287144000
isl,1987,419557858000
isl,1988,404433761000
isl,1989,416335343000
isl,1990,416228302000
isl,1991,391630878000
isl,1992,383869017000
isl,1993,408869212000
isl,1994,446804990000
isl,1995,436578721000
isl,1996,471899536000
isl,1997,494482971000
isl,1998,501521776000
isl,1999,517149645000
isl,2000,537120335000
isl,2001,573354530000
isl,2002,593748163000
isl,2003,598156359000
isl,2004,646989660000
isl,2005,693036063000
isl,2006,660395520000
isl,2007,814728048000
isl,2008,842953596000
isl,2009,913058553000
isl,2010,921771928000
isl,2011,953074590000
isl,2012,987367256000
isl,2013,1054555723000
isl,2014,1095563856000
isl,2015,1193592662000
isl,2016,1324306150000
isl,2017,1391576886000
isl,2018,1415005370000
isl,2019,1348936728000
isl,2020,941681917000
isr,1970,23746194000
isr,1971,29467494000
isr,1972,33471894000
isr,1973,35305970000
isr,1974,37394779000
isr,1975,38006138000
isr,1976,43314825000
isr,1977,48353005000
isr,1978,50855188000
isr,1979,52461320000
isr,1980,56400568000
isr,1981,59328416000
isr,1982,57212104000
isr,1983,58142698000
isr,1984,66017518000
isr,1985,72641016000
isr,1986,76499458000
isr,1987,84433676000
isr,1988,83114329000
isr,1989,86419497000
isr,1990,88019942000
isr,1991,85514980000
isr,1992,97524063000
isr,1993,107131328000
isr,1994,120928266000
isr,1995,133077331000
isr,1996,141192307000
isr,1997,154003236000
isr,1998,163584039000
isr,1999,187223372000
isr,2000,231033397000
isr,2001,204067133000
isr,2002,199819374000
isr,2003,216004663000
isr,2004,253851294000
isr,2005,265714882000
isr,2006,278992681000
isr,2007,307586836000
isr,2008,324616012000
isr,2009,285604634000
isr,2010,328210562000
isr,2011,354807137000
isr,2012,354429268000
isr,2013,372523520000
isr,2014,375280902000
isr,2015,367196000000
isr,2016,374622497000
isr,2017,394341352000
isr,2018,414405006000
isr,2019,430639819000
isr,2020,422488927000
ita,1970,78567395000
ita,1971,84414560000
ita,1972,91562796000
ita,1973,97047135000
ita,1974,103981264000
ita,1975,105729976000
ita,1976,118370076000
ita,1977,130966121000
ita,1978,145186013000
ita,1979,156505895000
ita,1980,143422762000
ita,1981,153230398000
ita,1982,151228553000
ita,1983,156975426000
ita,1984,169066046000
ita,1985,175109718000
ita,1986,178058274000
ita,1987,185383582000
ita,1988,195002181000
ita,1989,211630020000
ita,1990,224742266000
ita,1991,220366104000
ita,1992,236423523000
ita,1993,257635729000
ita,1994,282438332000
ita,1995,317977100000
ita,1996,322551100000
ita,1997,338791800000
ita,1998,347919300000
ita,1999,344515700000
ita,2000,386149200000
ita,2001,396077700000
ita,2002,384969200000
ita,2003,379970900000
ita,2004,403261500000
ita,2005,416232700000
ita,2006,450823000000
ita,2007,478762000000
ita,2008,463589400000
ita,2009,380994400000
ita,2010,425805300000
ita,2011,448883400000
ita,2012,458006100000
ita,2013,459719900000
ita,2014,471742600000
ita,2015,491905000000
ita,2016,501081500000
ita,2017,528322500000
ita,2018,539639100000
ita,2019,548214500000
ita,2020,471451000000
jam,2007,351850000000
jam,2008,362051000000
jam,2009,297768000000
jam,2010,275561000000
jam,2011,271384000000
jam,2012,262787000000
jam,2013,275285000000
jam,2014,277936000000
jam,2015,291293000000
jam,2016,299178000000
jam,2017,314537000000
jam,2018,340420000000
jam,2019,352778000000
jam,2020,316794644000
jor,1976,1610872621.45456
jor,1977,2169357864.01835
jor,1978,2265294604.45681
jor,1979,2439080000.79584
jor,1980,2845964244.97931
jor,1981,3429674708.08266
jor,1982,3310865425.95334
jor,1983,3008028401.57211
jor,1984,3317548310.52828
jor,1985,3344033567.24843
jor,1986,2687237621.10176
jor,1987,3182216951.38102
jor,1988,3566925928.40981
jor,1989,4029969425.8233
jor,1990,4250197855.98394
jor,1991,4019066000
jor,1992,4140736900
jor,1993,4353267600
jor,1994,4549936800
jor,1995,5159150000
jor,1996,5153522200
jor,1997,4836039300
jor,1998,4555851100
jor,1999,4429670800
jor,2000,4356012200
jor,2001,4560185100
jor,2002,5435560100
jor,2003,5704990100
jor,2004,6940335800
jor,2005,7548531700
jor,2006,8684798500
jor,2007,9393069800
jor,2008,11304803700
jor,2009,9792690400
jor,2010,10853225300
jor,2011,11102328200
jor,2012,11000959900
jor,2013,10509612800
jor,2014,11096702200
jor,2015,10044495800
jor,2016,9742000500
jor,2017,9906295300
jor,2018,9992507500
jor,2019,10638414200
jor,2020,6834939300
jpn,1970,7831515305000
jpn,1971,9084202897000
jpn,1972,9458479377000
jpn,1973,9953952141000
jpn,1974,12257380086000
jpn,1975,12140514735000
jpn,1976,14156005455000
jpn,1977,15816708896000
jpn,1978,15776752542000
jpn,1979,16455870858000
jpn,1980,19250510488000
jpn,1981,21814770059000
jpn,1982,22127171984000
jpn,1983,23227320527000
jpn,1984,26785758870000
jpn,1985,28193086813000
jpn,1986,26749581018000
jpn,1987,26721949115000
jpn,1988,28511186038000
jpn,1989,31212465663000
jpn,1990,33454353036000
jpn,1991,35206367602000
jpn,1992,36748341724000
jpn,1993,36881848444000
jpn,1994,38313200000000
jpn,1995,39915900000000
jpn,1996,41844900000000
jpn,1997,46483400000000
jpn,1998,45356800000000
jpn,1999,46264200000000
jpn,2000,52289600000000
jpn,2001,48820800000000
jpn,2002,52674000000000
jpn,2003,57746000000000
jpn,2004,66044600000000
jpn,2005,70746800000000
jpn,2006,78038000000000
jpn,2007,84829700000000
jpn,2008,86176700000000
jpn,2009,66026200000000
jpn,2010,82440800000000
jpn,2011,82342200000000
jpn,2012,82462200000000
jpn,2013,83130600000000
jpn,2014,90896500000000
jpn,2015,93815400000000
jpn,2016,95333600000000
jpn,2017,101643800000000
jpn,2018,105465200000000
jpn,2019,103961800000000
jpn,2020,91758000000000
kaz,1990,3496552573497.74023
kaz,1991,3181862841800
kaz,1992,2815948615100
kaz,1993,2624464109200
kaz,1994,2335773057300
kaz,1995,2452561710200
kaz,1996,2501612944400
kaz,1997,2531632299700
kaz,1998,2230368056000
kaz,1999,2297279097700
kaz,2000,2938219966000
kaz,2001,2885332006600
kaz,2002,3364297119700
kaz,2003,3616619403700
kaz,2004,4021680776900
kaz,2005,4037767500000
kaz,2006,4312335690000
kaz,2007,4704758237800
kaz,2008,4747101061900
kaz,2009,4182196035600
kaz,2010,4311844112700
kaz,2011,4329091489100
kaz,2012,4536887880600
kaz,2013,4659383853400
kaz,2014,4542899257000
kaz,2015,4356640387500
kaz,2016,4160591570100
kaz,2017,4493438895700
kaz,2018,4924809029600
kaz,2019,5023305210192
kaz,2020,4415485279758.76953
ken,1960,143772308928.621
ken,1961,158934901297.95401
ken,1962,174442292933.59299
ken,1963,179504255654.10199
ken,1964,199473968004.19
ken,1965,185332435132.09601
ken,1966,223259740588.35001
ken,1967,211641692462.76599
ken,1968,237994257071.63696
ken,1969,259779554647.952
ken,1970,267293391840.80801
ken,1971,279527737893.953
ken,1972,249598979742.95401
ken,1973,271182731167.98401
ken,1974,312284803396.19098
ken,1975,276003180188.33002
ken,1976,281248375075.65302
ken,1977,289093680553.17297
ken,1978,293947442910.40894
ken,1979,280498823501.75702
ken,1980,295729709571.14899
ken,1981,283347119034.396
ken,1982,292358393543.87201
ken,1983,285679057098.30701
ken,1984,288177561996.05298
ken,1985,307535978393.75098
ken,1986,337587996100.38501
ken,1987,338464138444.09302
ken,1988,354058140602.64398
ken,1989,387368209021.008
ken,1990,474682628887.23901
ken,1991,468786157053.68201
ken,1992,465131677214.67999
ken,1993,611743948187.81482
ken,1994,604674844893.94604
ken,1995,558349231492.21106
ken,1996,583804000043.57898
ken,1997,521654672773.466
ken,1998,496175240031.23694
ken,1999,542221404315.70599
ken,2000,548375527691.60797
ken,2001,568157539216.66003
ken,2002,608581978931.16602
ken,2003,652473317021.05005
ken,2004,734651931132.07483
ken,2005,803560953611.29712
ken,2006,832010291595.1969
ken,2007,883241584041.05505
ken,2008,904190333500.67603
ken,2009,857000000000
ken,2010,980000000000
ken,2011,1062000000000
ken,2012,1086000000000
ken,2013,1081000000000
ken,2014,1101000000000
ken,2015,1076940000000
ken,2016,1006193800000
ken,2017,995953800000
ken,2018,1063400800000
ken,2019,1029822800000
ken,2020,945289100000
kgz,1991,150105587800
kgz,1992,81249813600
kgz,1993,100653673500
kgz,1994,81560027600
kgz,1995,67398220900
kgz,1996,71914574600
kgz,1997,87054379900
kgz,1998,79448995800
kgz,1999,71187141200
kgz,2000,78667684200
kgz,2001,76119903700
kgz,2002,82269890600
kgz,2003,86621497600
kgz,2004,97721792700
kgz,2005,86992104500
