geo,time,dc_dac_ital_cd
idn,1989,17479999.54224
idn,1990,9840000.15259
idn,1991,14310000.41962
idn,1992,12470000.26703
idn,1993,72050003.05176
idn,1994,39509998.32153
idn,1995,16629999.16077
idn,1996,670000.01669
idn,1997,-490000.00954
idn,1998,-1830000.04292
idn,1999,1100000.02384
idn,2000,1269999.98093
idn,2001,939999.99762
idn,2002,2329999.92371
idn,2003,3339999.91417
idn,2004,-16420000.07629
idn,2005,3349999.90463
idn,2006,-25309999.46594
idn,2007,-16950000.76294
idn,2008,-19450000.76294
idn,2009,-16270000.45776
idn,2010,-14409999.84741
idn,2011,-13399999.61853
idn,2012,-11439999.58038
idn,2013,-529999.97139
idn,2014,-230000.00417
idn,2015,-689999.99762
idn,2016,-860000.01431
idn,2017,-560000.00238
idn,2018,1090000.03338
idn,2019,-140000.0006
ind,1960,2960000.03815
ind,1961,2450000.04768
ind,1962,-3740000.00954
ind,1963,699999.98808
ind,1964,-3119999.88556
ind,1965,-589999.97377
ind,1966,9999.99978
ind,1967,2220000.02861
ind,1968,100000.00149
ind,1969,50000.00075
ind,1970,5539999.96185
ind,1971,-100000.00149
ind,1972,7730000.01907
ind,1973,7110000.13351
ind,1974,-699999.98808
ind,1975,-1009999.99046
ind,1976,-1740000.00954
ind,1977,20170000.07629
ind,1978,-1629999.99523
ind,1979,-1279999.97139
ind,1980,-3079999.92371
ind,1981,-2970000.02861
ind,1982,-2029999.97139
ind,1983,-1960000.03815
ind,1984,10270000.45776
ind,1985,13279999.73297
ind,1986,30319999.69482
ind,1987,43029998.7793
ind,1988,56720001.2207
ind,1989,71029998.7793
ind,1990,14319999.69482
ind,1991,34650001.52588
ind,1992,280000.00119
ind,1993,-4139999.86649
ind,1994,920000.01669
ind,1995,-4230000.01907
ind,1996,-4880000.11444
ind,1997,-4480000.01907
ind,1998,-13609999.65668
ind,1999,-14659999.84741
ind,2000,-15579999.92371
ind,2001,-8270000.45776
ind,2002,-20139999.38965
ind,2003,-12539999.96185
ind,2004,-80059997.55859
ind,2005,3490000.00954
ind,2006,2400000.09537
ind,2007,1399999.97616
ind,2008,20229999.54224
ind,2009,15329999.92371
ind,2010,11489999.77112
ind,2011,12470000.26703
ind,2012,4739999.77112
ind,2013,8390000.34332
ind,2014,7079999.92371
ind,2015,12130000.11444
ind,2016,15130000.11444
ind,2017,11449999.80927
ind,2018,17889999.38965
ind,2019,16690000.53406
irn,1960,100000.00149
irn,1961,270000.01073
irn,1962,-239999.99464
irn,1963,-189999.99762
irn,1964,-39999.99911
irn,1965,129999.99523
irn,1967,189999.99762
irn,1968,150000.00596
irn,1969,180000.00715
irn,1970,150000.00596
irn,1971,140000.0006
irn,1972,209999.99344
irn,1973,280000.00119
irn,1974,310000.00238
irn,1975,560000.00238
irn,1976,360000.01431
irn,1977,319999.99285
irn,1978,620000.00477
irn,1979,200000.00298
irn,1980,270000.01073
irn,1981,180000.00715
irn,1982,360000.01431
irn,1983,189999.99762
irn,1984,330000.01311
irn,1985,569999.99285
irn,1986,759999.99046
irn,1987,600000.02384
irn,1988,1259999.99046
irn,1989,889999.98569
irn,1990,1399999.97616
irn,1991,2079999.92371
irn,1992,189999.99762
irn,1993,2670000.07629
irn,1994,529999.97139
irn,1995,79999.99821
irn,1996,100000.00149
irn,1997,19999.99955
irn,1998,59999.99866
irn,1999,90000.00358
irn,2000,1919999.95708
irn,2001,200000.00298
irn,2002,5599999.90463
irn,2003,3430000.06676
irn,2004,3789999.96185
irn,2005,550000.01192
irn,2006,109999.9994
irn,2007,140000.0006
irn,2008,1710000.03815
irn,2009,319999.99285
irn,2010,129999.99523
irn,2011,100000.00149
irn,2012,59999.99866
irn,2013,70000.0003
irn,2014,850000.02384
irn,2015,379999.99523
irn,2016,310000.00238
irn,2017,259999.99046
irn,2018,400000.00596
irn,2019,2299999.95232
irq,1960,9999.99978
irq,1964,9999.99978
irq,1965,29999.99933
irq,1967,50000.00075
irq,1968,70000.0003
irq,1969,19999.99955
irq,1970,180000.00715
irq,1971,90000.00358
irq,1972,100000.00149
irq,1973,59999.99866
irq,1974,180000.00715
irq,1975,259999.99046
irq,1976,119999.99732
irq,1977,109999.9994
irq,1978,209999.99344
irq,1979,180000.00715
irq,1980,59999.99866
irq,1981,479999.98927
irq,1982,730000.01907
irq,1983,219999.99881
irq,1984,330000.01311
irq,1985,1820000.05245
irq,1986,610000.01431
irq,1987,379999.99523
irq,1988,2500000
irq,1989,1659999.96662
irq,1990,449999.98808
irq,1991,340000.00358
irq,1992,330000.01311
irq,1993,1269999.98093
irq,1994,349999.99404
irq,1995,70000.0003
irq,1996,1039999.96185
irq,1997,629999.99523
irq,1998,19999.99955
irq,1999,150000.00596
irq,2000,300000.01192
irq,2001,1840000.03338
irq,2002,360000.01431
irq,2003,9840000.15259
irq,2004,28729999.54224
irq,2005,953710021.97266
irq,2006,485179992.67578
irq,2007,480929992.67578
irq,2008,845049987.79297
irq,2009,13390000.34332
irq,2010,11020000.45776
irq,2011,6670000.07629
irq,2012,13590000.15259
irq,2013,8579999.92371
irq,2014,13930000.30518
irq,2015,51049999.23706
irq,2016,21510000.22888
irq,2017,128149993.89648
irq,2018,4579999.92371
irq,2019,16459999.08447
isr,1960,59999.99866
isr,1961,-39999.99911
isr,1962,-39999.99911
isr,1963,-39999.99911
isr,1964,2029999.97139
isr,1965,1279999.97139
isr,1969,9999.99978
isr,1970,9999.99978
isr,1971,9999.99978
isr,1973,29999.99933
isr,1974,29999.99933
isr,1975,29999.99933
isr,1976,9999.99978
isr,1978,9999.99978
isr,1979,9999.99978
isr,1982,90000.00358
isr,1983,170000.00179
isr,1984,119999.99732
isr,1985,1340000.03338
isr,1986,310000.00238
isr,1987,500000
isr,1988,709999.97854
isr,1989,2480000.01907
isr,1990,13260000.22888
isr,1991,3539999.96185
isr,1994,409999.99642
isr,1995,500000
isr,1996,59999.99866
isr,1997,29999.99933
isr,1998,39999.99911
isr,1999,9999.99978
isr,2000,59999.99866
isr,2001,29999.99933
isr,2003,1730000.01907
isr,2004,529999.97139
jam,1977,9999.99978
jam,1978,9999.99978
jam,1979,50000.00075
jam,1980,29999.99933
jam,1982,1009999.99046
jam,1983,2680000.06676
jam,1984,5849999.90463
jam,1985,3279999.97139
jam,1986,4309999.94278
jam,1987,4409999.84741
jam,1988,17610000.61035
jam,1989,11760000.22888
jam,1990,3640000.1049
jam,1991,1679999.94755
jam,1992,5179999.82834
jam,1993,3450000.04768
jam,1994,2470000.02861
jam,1995,3319999.93324
jam,1996,5300000.19073
jam,1997,-2029999.97139
jam,1998,-19999.99955
jam,1999,-3180000.06676
jam,2000,-2609999.8951
jam,2001,-2579999.92371
jam,2002,-2230000.01907
jam,2003,-3210000.03815
jam,2004,-3450000.04768
jam,2005,-3420000.07629
jam,2006,-3339999.91417
jam,2007,-3460000.03815
jam,2008,-2549999.95232
jam,2009,-490000.00954
jam,2010,-270000.01073
jam,2011,-289999.99166
jam,2012,-219999.99881
jam,2013,-219999.99881
jam,2014,-100000.00149
jam,2019,59999.99866
jor,1960,9999.99978
jor,1964,70000.0003
jor,1965,90000.00358
jor,1967,70000.0003
jor,1968,100000.00149
jor,1969,90000.00358
jor,1970,29999.99933
jor,1971,9999.99978
jor,1972,90000.00358
jor,1973,9999.99978
jor,1974,29999.99933
jor,1975,100000.00149
jor,1976,270000.01073
jor,1977,109999.9994
jor,1978,379999.99523
jor,1979,540000.02146
jor,1980,750000
jor,1981,360000.01431
jor,1982,779999.97139
jor,1983,9579999.92371
jor,1984,2809999.94278
jor,1985,16559999.46594
jor,1986,6960000.03815
jor,1987,5409999.84741
jor,1988,879999.99523
jor,1989,2130000.11444
jor,1990,7480000.01907
jor,1991,9180000.30518
jor,1992,5360000.13351
jor,1993,22610000.61035
jor,1994,16979999.54224
jor,1995,17840000.15259
jor,1996,42540000.91553
jor,1997,10250000
jor,1998,8630000.11444
jor,1999,2240000.00954
jor,2000,4150000.09537
jor,2001,5880000.11444
jor,2002,7659999.84741
jor,2003,4789999.96185
jor,2004,14859999.65668
jor,2005,14399999.61853
jor,2006,9560000.41962
jor,2007,7539999.96185
jor,2008,17500000
jor,2009,12939999.58038
jor,2010,3460000.03815
jor,2011,4619999.88556
jor,2012,4900000.09537
jor,2013,2400000.09537
jor,2014,5429999.82834
jor,2015,13250000
jor,2016,5869999.88556
jor,2017,16209999.08447
jor,2018,19680000.30518
jor,2019,16000000
kaz,1994,170000.00179
kaz,1996,90000.00358
kaz,2000,79999.99821
kaz,2001,19999.99955
kaz,2003,39999.99911
kaz,2006,29999.99933
kaz,2008,330000.01311
kaz,2009,39999.99911
kaz,2011,29999.99933
kaz,2013,39999.99911
kaz,2014,150000.00596
kaz,2015,59999.99866
kaz,2016,59999.99866
kaz,2017,39999.99911
kaz,2018,300000.01192
kaz,2019,150000.00596
ken,1960,9999.99978
ken,1964,39999.99911
ken,1965,129999.99523
ken,1967,400000.00596
ken,1968,119999.99732
ken,1969,209999.99344
ken,1970,180000.00715
ken,1971,5280000.20981
ken,1972,150000.00596
ken,1973,2400000.09537
ken,1974,-219999.99881
ken,1975,-39999.99911
ken,1976,39999.99911
ken,1977,-9999.99978
ken,1978,-70000.0003
ken,1979,-129999.99523
ken,1980,-140000.0006
ken,1981,1399999.97616
ken,1982,860000.01431
ken,1983,1289999.96185
ken,1984,2269999.98093
ken,1985,6440000.05722
ken,1986,31709999.08447
ken,1987,33069999.69482
ken,1988,37599998.47412
ken,1989,56040000.91553
ken,1990,53520000.45776
ken,1991,18430000.30518
ken,1992,20299999.23706
ken,1993,6360000.13351
ken,1994,22139999.38965
ken,1995,16870000.83923
ken,1996,15529999.73297
ken,1997,18270000.45776
ken,1998,4829999.92371
ken,1999,-2789999.96185
ken,2000,-2730000.01907
ken,2001,1100000.02384
ken,2002,-3130000.11444
ken,2003,-8300000.19073
ken,2004,-100000.00149
ken,2005,-10460000.03815
ken,2006,-7880000.11444
ken,2007,-3109999.8951
ken,2008,-14569999.69482
ken,2009,2960000.03815
ken,2010,6690000.05722
ken,2011,27540000.91553
ken,2012,-2259999.99046
ken,2013,4199999.80927
ken,2014,7480000.01907
ken,2015,11260000.22888
ken,2016,6639999.86649
ken,2017,13800000.19073
ken,2018,15210000.03815
ken,2019,16170000.07629
kgz,1992,280000.00119
kgz,1994,1240000.00954
kgz,1996,79999.99821
kgz,2001,9999.99978
kgz,2002,90000.00358
kgz,2003,9999.99978
kgz,2004,109999.9994
kgz,2006,9999.99978
kgz,2011,9999.99978
kgz,2014,70000.0003
kgz,2015,109999.9994
kgz,2017,39999.99911
kgz,2018,180000.00715
kgz,2019,39999.99911
khm,1969,9999.99978
khm,1970,1009999.99046
khm,1974,-70000.0003
khm,1980,230000.00417
khm,1991,560000.00238
khm,1992,330000.01311
khm,1993,27139999.38965
khm,1994,310000.00238
khm,1995,2160000.08583
khm,1996,2009999.99046
khm,1997,1759999.99046
khm,1998,100000.00149
khm,1999,460000.00834
khm,2000,870000.00477
khm,2001,39999.99911
khm,2002,1789999.96185
khm,2003,70000.0003
khm,2004,660000.02623
khm,2005,1919999.95708
khm,2006,129999.99523
khm,2007,3940000.05722
khm,2008,2160000.08583
khm,2009,850000.02384
khm,2010,340000.00358
khm,2011,1460000.03815
khm,2012,439999.99762
khm,2013,1200000.04768
khm,2014,340000.00358
khm,2015,409999.99642
khm,2016,790000.02146
khm,2017,560000.00238
khm,2018,500000
khm,2019,479999.98927
kir,2008,59999.99866
kir,2014,270000.01073
kir,2016,540000.02146
kir,2018,219999.99881
kir,2019,689999.99762
kna,1990,39999.99911
kna,1991,29999.99933
kna,2008,33529998.7793
kor,1960,9999.99978
kor,1964,9999.99978
kor,1965,910000.02623
kor,1968,19999.99955
kor,1969,9999.99978
kor,1970,9999.99978
kor,1971,9999.99978
kor,1973,19999.99955
kor,1974,19999.99955
kor,1975,9999.99978
kor,1976,19999.99955
kor,1977,29999.99933
kor,1978,9999.99978
kor,1979,19999.99955
kor,1980,19999.99955
kor,1981,90000.00358
kor,1982,319999.99285
kor,1983,39999.99911
kor,1984,109999.9994
kor,1985,59999.99866
kor,1986,29999.99933
kor,1987,180000.00715
kor,1992,19999.99955
kor,1993,19999.99955
kor,1994,50000.00075
kor,1995,39999.99911
kor,1996,19999.99955
kor,1998,2549999.95232
kor,1999,1649999.97616
kor,2000,19999.99955
kor,2001,29999.99933
kor,2003,29999.99933
kos,2009,3279999.97139
kos,2010,1990000.00954
kos,2011,3049999.95232
kos,2012,460000.00834
kos,2013,439999.99762
kos,2014,879999.99523
kos,2015,509999.99046
kos,2016,1269999.98093
kos,2017,1149999.97616
kos,2018,409999.99642
kos,2019,1490000.00954
kwt,1973,50000.00075
kwt,1975,9999.99978
kwt,1979,9999.99978
kwt,1991,1190000.05722
lao,1978,19999.99955
lao,1986,280000.00119
lao,1991,460000.00834
lao,1992,9999.99978
lao,1993,9999.99978
lao,1994,9999.99978
lao,1995,159999.99642
lao,1999,9999.99978
lao,2000,9999.99978
lao,2001,9999.99978
lao,2002,810000.00238
lao,2003,579999.98331
lao,2004,170000.00179
lao,2008,1429999.94755
lao,2009,779999.97139
lao,2010,29999.99933
lao,2011,319999.99285
lao,2012,409999.99642
lao,2013,100000.00149
lao,2014,209999.99344
lao,2015,29999.99933
lao,2016,9999.99978
lao,2019,129999.99523
lbn,1960,9999.99978
lbn,1964,50000.00075
lbn,1967,19999.99955
lbn,1968,19999.99955
lbn,1969,19999.99955
lbn,1970,19999.99955
lbn,1971,39999.99911
lbn,1972,19999.99955
lbn,1973,39999.99911
lbn,1974,200000.00298
lbn,1975,2259999.99046
lbn,1976,389999.98569
lbn,1977,200000.00298
lbn,1978,150000.00596
lbn,1979,70000.0003
lbn,1980,119999.99732
lbn,1981,2880000.11444
lbn,1982,6570000.17166
lbn,1983,1809999.94278
lbn,1984,2289999.96185
lbn,1985,5050000.19073
lbn,1986,5929999.82834
lbn,1987,8770000.45776
lbn,1988,21090000.15259
lbn,1989,16329999.92371
lbn,1990,11930000.30518
lbn,1991,9579999.92371
lbn,1992,15060000.41962
lbn,1993,15000000
lbn,1994,7159999.84741
lbn,1995,1289999.96185
lbn,1996,16950000.76294
lbn,1997,4090000.15259
lbn,1998,10350000.38147
lbn,1999,1980000.01907
lbn,2000,3549999.95232
lbn,2001,2279999.97139
lbn,2002,959999.97854
lbn,2003,1240000.00954
lbn,2004,1879999.99523
lbn,2005,449999.98808
lbn,2006,44259998.32153
lbn,2007,65410003.66211
lbn,2008,63630001.06812
lbn,2009,28260000.22888
lbn,2010,23870000.83923
lbn,2011,19059999.46594
lbn,2012,15729999.54224
lbn,2013,17079999.92371
lbn,2014,27450000.76294
lbn,2015,22399999.61853
lbn,2016,20149999.61853
lbn,2017,38630001.06812
lbn,2018,44860000.61035
lbn,2019,31790000.91553
lbr,1960,-419999.98689
lbr,1961,-889999.98569
lbr,1962,569999.99285
lbr,1963,-59999.99866
lbr,1964,-150000.00596
lbr,1965,-200000.00298
lbr,1967,9999.99978
lbr,1968,19999.99955
lbr,1969,19999.99955
lbr,1970,9999.99978
lbr,1971,9999.99978
lbr,1973,59999.99866
lbr,1974,140000.0006
lbr,1975,50000.00075
lbr,1976,119999.99732
lbr,1977,129999.99523
lbr,1978,170000.00179
lbr,1979,79999.99821
lbr,1980,19999.99955
lbr,1981,19999.99955
lbr,1984,340000.00358
lbr,1985,289999.99166
lbr,1986,219999.99881
lbr,1987,70000.0003
lbr,1993,1710000.03815
lbr,1995,79999.99821
lbr,2004,1950000.04768
lbr,2005,19999.99955
lbr,2007,9999.99978
lbr,2008,810000.00238
lbr,2009,75410003.66211
lbr,2010,1940000.05722
lbr,2011,189999.99762
lbr,2013,370000.00477
lbr,2016,109999.9994
lbr,2017,439999.99762
lbr,2018,720000.02861
lbr,2019,509999.99046
lby,1960,29999.99933
lby,1961,3400000.09537
lby,1962,1789999.96185
lby,1963,-9999.99978
lby,1964,1509999.99046
lby,1965,1269999.98093
lby,1967,1470000.02861
lby,1968,1669999.95708
lby,1969,3160000.08583
lby,1970,1480000.01907
lby,1971,39999.99911
lby,1972,3190000.05722
lby,1973,10659999.84741
lby,1974,10069999.69482
lby,1975,259999.99046
lby,1976,6110000.13351
lby,1977,5039999.96185
lby,1978,3720000.02861
lby,1979,1450000.04768
lby,1980,7000000
lby,1981,189999.99762
lby,1982,519999.98093
lby,1983,680000.00715
lby,1984,740000.00954
lby,1985,680000.00715
lby,1986,589999.97377
lby,1987,750000
lby,1988,649999.97616
lby,1989,5690000.05722
lby,1990,6400000.09537
lby,1991,1129999.99523
lby,1992,109999.9994
lby,1993,409999.99642
lby,1994,319999.99285
lby,1995,129999.99523
lby,1996,59999.99866
lby,1997,79999.99821
lby,1998,230000.00417
lby,1999,70000.0003
lby,2000,9239999.77112
lby,2001,1250000
lby,2002,639999.98569
lby,2003,289999.99166
lby,2004,3160000.08583
lby,2005,9250000
lby,2006,1379999.99523
lby,2007,3950000.04768
lby,2008,2359999.8951
lby,2009,920000.01669
lby,2010,529999.97139
lby,2011,6989999.77112
lby,2012,6730000.01907
lby,2013,1820000.05245
lby,2014,730000.01907
lby,2015,1710000.03815
lby,2016,6019999.98093
lby,2017,60369998.93188
lby,2018,25610000.61035
lby,2019,17540000.91553
lca,1994,59999.99866
lca,2015,0
lca,2018,159999.99642
lca,2019,370000.00477
lka,1965,740000.00954
lka,1967,9999.99978
lka,1968,9999.99978
lka,1969,9999.99978
lka,1970,4010000.22888
lka,1971,-140000.0006
lka,1972,-319999.99285
lka,1973,-310000.00238
lka,1974,-270000.01073
lka,1975,1120000.00477
lka,1976,-200000.00298
lka,1977,790000.02146
lka,1978,-79999.99821
lka,1979,79999.99821
lka,1980,79999.99821
lka,1981,180000.00715
lka,1982,-319999.99285
lka,1983,680000.00715
lka,1984,159999.99642
lka,1985,239999.99464
lka,1986,109999.9994
lka,1987,3650000.09537
lka,1988,4070000.17166
lka,1989,5099999.90463
lka,1990,4780000.20981
lka,1991,2170000.07629
lka,1992,5150000.09537
lka,1993,6929999.82834
lka,1994,5420000.07629
lka,1995,349999.99404
lka,1996,9999.99978
lka,1997,469999.99881
lka,1998,280000.00119
lka,2000,19999.99955
lka,2001,170000.00179
lka,2002,39999.99911
lka,2003,-1090000.03338
lka,2004,-1179999.94755
lka,2005,20819999.69482
lka,2006,2460000.03815
lka,2007,850000.02384
lka,2008,3480000.01907
lka,2009,3829999.92371
lka,2010,720000.02861
lka,2011,2160000.08583
lka,2012,839999.97377
lka,2013,720000.02861
lka,2014,3339999.91417
lka,2015,1210000.03815
lka,2016,2329999.92371
lka,2017,2759999.99046
lka,2018,2660000.08583
lka,2019,1419999.95708
lso,1973,9999.99978
lso,1982,19999.99955
lso,1983,1009999.99046
lso,1984,620000.00477
lso,1985,730000.01907
lso,1986,1259999.99046
lso,1987,1379999.99523
lso,1988,340000.00358
lso,1989,1240000.00954
lso,1990,439999.99762
lso,1991,1029999.97139
lso,1992,239999.99464
lso,1993,1470000.02861
lso,1994,39999.99911
lso,1996,29999.99933
lso,1997,150000.00596
lso,1999,829999.98331
lso,2002,479999.98927
lso,2008,19999.99955
lso,2016,39999.99911
lso,2017,29999.99933
lso,2018,250000
lso,2019,180000.00715
ltu,1992,4900000.09537
ltu,1993,1789999.96185
ltu,1994,1379999.99523
ltu,1995,70000.0003
ltu,1996,59999.99866
ltu,1997,90000.00358
ltu,1999,70000.0003
ltu,2001,29999.99933
ltu,2003,-3319999.93324
lva,1992,4889999.86649
lva,1993,660000.02623
lva,1994,9999.99978
lva,1995,670000.01669
lva,1996,19999.99955
lva,1997,9999.99978
lva,1998,109999.9994
lva,1999,9999.99978
lva,2001,19999.99955
lva,2003,819999.99285
mar,1961,29999.99933
mar,1962,289999.99166
mar,1963,860000.01431
mar,1964,449999.98808
mar,1965,409999.99642
mar,1967,460000.00834
mar,1968,460000.00834
mar,1969,10649999.61853
mar,1970,219999.99881
mar,1971,1110000.01431
mar,1972,-409999.99642
mar,1973,200000.00298
mar,1974,280000.00119
mar,1975,579999.98331
mar,1976,8279999.73297
mar,1977,1000000
mar,1978,1110000.01431
mar,1979,870000.00477
mar,1980,649999.97616
mar,1981,-180000.00715
mar,1982,3289999.96185
mar,1983,5679999.82834
mar,1984,3859999.8951
mar,1985,1779999.97139
mar,1986,2789999.96185
mar,1987,7840000.15259
mar,1988,21809999.46594
mar,1989,8170000.07629
mar,1990,36130001.06812
mar,1991,72120002.74658
mar,1992,159220001.2207
mar,1993,33830001.83105
mar,1994,39299999.23706
mar,1995,84230003.35693
mar,1996,19290000.91553
mar,1997,4860000.13351
mar,1998,-439999.99762
mar,1999,1269999.98093
mar,2000,2109999.8951
mar,2001,730000.01907
mar,2002,-3619999.88556
mar,2003,21940000.53406
mar,2004,3890000.1049
mar,2005,39430000.30518
mar,2006,4880000.11444
mar,2007,83750000
mar,2008,-4400000.09537
mar,2009,-340000.00358
mar,2010,9600000.38147
mar,2011,15670000.07629
mar,2012,-3670000.07629
mar,2013,-4300000.19073
mar,2014,-910000.02623
mar,2015,-2069999.93324
mar,2016,-1460000.03815
mar,2017,-4110000.13351
mar,2018,-6630000.11444
mar,2019,1230000.01907
mda,1993,9999.99978
mda,1994,140000.0006
mda,1996,159999.99642
mda,1997,9999.99978
mda,1998,9999.99978
mda,1999,620000.00477
mda,2000,649999.97616
mda,2001,250000
mda,2002,400000.00596
mda,2003,1139999.98569
mda,2004,79999.99821
mda,2006,109999.9994
mda,2007,1240000.00954
mda,2008,490000.00954
mda,2009,670000.01669
mda,2010,1440000.05722
mda,2011,370000.00477
mda,2012,270000.01073
mda,2013,280000.00119
mda,2014,259999.99046
mda,2015,230000.00417
mda,2016,319999.99285
mda,2017,289999.99166
mda,2018,629999.99523
mda,2019,379999.99523
mdg,1968,230000.00417
mdg,1969,59999.99866
mdg,1970,1399999.97616
mdg,1971,1769999.98093
mdg,1972,2450000.04768
mdg,1973,800000.01192
mdg,1974,-310000.00238
mdg,1975,230000.00417
mdg,1976,129999.99523
mdg,1977,-259999.99046
mdg,1978,79999.99821
mdg,1979,-200000.00298
mdg,1980,-250000
mdg,1981,1289999.96185
mdg,1982,389999.98569
mdg,1983,2569999.93324
mdg,1984,2309999.94278
mdg,1985,2640000.1049
mdg,1986,4159999.84741
mdg,1987,2150000.09537
mdg,1988,3670000.07629
mdg,1989,13619999.88556
mdg,1990,5699999.80927
mdg,1991,21590000.15259
mdg,1992,4539999.96185
mdg,1993,889999.98569
mdg,1994,2019999.98093
mdg,1995,2140000.1049
mdg,1996,879999.99523
mdg,1997,779999.97139
mdg,1998,134229995.72754
mdg,1999,649999.97616
mdg,2000,589999.97377
mdg,2001,860000.01431
mdg,2002,90000.00358
mdg,2003,79999.99821
mdg,2004,43310001.37329
mdg,2005,51000000
mdg,2006,479999.98927
mdg,2007,430000.00715
mdg,2008,5440000.05722
mdg,2009,2190000.05722
mdg,2010,3390000.1049
mdg,2011,4820000.17166
mdg,2012,1759999.99046
mdg,2013,3309999.94278
mdg,2014,4530000.20981
mdg,2015,3369999.88556
mdg,2016,3859999.8951
mdg,2017,3339999.91417
mdg,2018,4269999.98093
mdg,2019,3170000.07629
mdv,1987,9999.99978
mdv,2000,159999.99642
mdv,2014,29999.99933
mdv,2016,879999.99523
mdv,2017,1220000.02861
mdv,2018,930000.00715
mdv,2019,560000.00238
mex,1960,-490000.00954
mex,1961,400000.00596
mex,1962,1429999.94755
mex,1963,1490000.00954
mex,1964,7460000.03815
mex,1965,4670000.07629
mex,1967,2869999.88556
mex,1968,1519999.98093
mex,1969,949999.98808
mex,1970,7199999.80927
mex,1971,2829999.92371
mex,1972,-1990000.00954
mex,1973,-1720000.02861
mex,1974,-1870000.00477
mex,1975,270000.01073
mex,1976,349999.99404
mex,1977,-769999.98093
mex,1978,-230000.00417
mex,1979,59999.99866
mex,1980,1159999.96662
mex,1981,850000.02384
mex,1982,1360000.01431
mex,1983,850000.02384
mex,1984,6619999.88556
mex,1985,2140000.1049
mex,1986,4619999.88556
mex,1987,3019999.98093
mex,1988,400000.00596
mex,1989,1129999.99523
mex,1990,1470000.02861
mex,1991,2059999.94278
mex,1992,400000.00596
mex,1994,449999.98808
mex,1995,-230000.00417
mex,1996,-129999.99523
mex,1997,330000.01311
mex,1998,29999.99933
mex,1999,289999.99166
mex,2000,180000.00715
mex,2001,500000
mex,2002,490000.00954
mex,2003,289999.99166
mex,2004,1330000.04292
mex,2005,140000.0006
mex,2006,19999.99955
mex,2007,389999.98569
mex,2008,5590000.15259
mex,2009,620000.00477
mex,2010,1049999.95232
mex,2011,980000.01907
mex,2012,689999.99762
mex,2013,1419999.95708
mex,2014,1570000.05245
mex,2015,930000.00715
mex,2016,349999.99404
mex,2017,469999.99881
mex,2018,409999.99642
mex,2019,529999.97139
mhl,2008,59999.99866
mhl,2016,159999.99642
mkd,1994,2220000.02861
mkd,1995,19999.99955
mkd,1996,59999.99866
mkd,1998,409999.99642
mkd,1999,1679999.94755
mkd,2000,1899999.97616
mkd,2001,5400000.09537
mkd,2002,4679999.82834
mkd,2003,8430000.30518
mkd,2004,5820000.17166
mkd,2005,2589999.91417
mkd,2006,7159999.84741
mkd,2007,7340000.15259
mkd,2008,330000.01311
mkd,2009,250000
mkd,2010,2119999.88556
mkd,2012,-349999.99404
mkd,2013,-889999.98569
mkd,2014,-819999.99285
mkd,2015,-769999.98093
mkd,2016,-850000.02384
mkd,2017,-910000.02623
mkd,2018,-889999.98569
mkd,2019,-639999.98569
mli,1971,19999.99955
mli,1972,50000.00075
mli,1973,9999.99978
mli,1974,300000.01192
mli,1975,39999.99911
mli,1976,70000.0003
mli,1977,59999.99866
mli,1978,39999.99911
mli,1979,29999.99933
mli,1980,129999.99523
mli,1982,200000.00298
mli,1983,1970000.02861
mli,1984,10399999.61853
mli,1985,9520000.45776
mli,1986,26379999.16077
mli,1987,20889999.38965
mli,1988,34310001.37329
mli,1989,27799999.23706
mli,1990,16299999.23706
mli,1991,8600000.38147
mli,1992,7070000.17166
mli,1993,3829999.92371
mli,1994,6289999.96185
mli,1995,699999.98808
mli,1996,1830000.04292
mli,1997,3720000.02861
mli,1998,119999.99732
mli,1999,349999.99404
mli,2000,209999.99344
mli,2001,230000.00417
mli,2002,1470000.02861
mli,2003,129999.99523
mli,2004,1549999.95232
mli,2006,2220000.02861
mli,2007,1830000.04292
mli,2008,1429999.94755
mli,2009,3849999.90463
mli,2010,2589999.91417
mli,2011,1769999.98093
mli,2012,1139999.98569
mli,2013,2750000
mli,2014,2690000.05722
mli,2015,4119999.88556
mli,2016,2220000.02861
mli,2017,1399999.97616
mli,2018,6179999.82834
mli,2019,4320000.17166
mlt,1962,-29999.99933
mlt,1963,79999.99821
mlt,1964,239999.99464
mlt,1965,-29999.99933
mlt,1967,50000.00075
mlt,1968,59999.99866
mlt,1969,4940000.05722
mlt,1970,109999.9994
mlt,1971,-300000.01192
mlt,1972,379999.99523
mlt,1973,3009999.99046
mlt,1974,730000.01907
mlt,1975,2420000.07629
mlt,1976,1679999.94755
mlt,1977,509999.99046
mlt,1978,720000.02861
mlt,1979,-180000.00715
mlt,1980,589999.97377
mlt,1981,37840000.15259
mlt,1982,19090000.15259
mlt,1983,31469999.31335
mlt,1984,4039999.96185
mlt,1985,4849999.90463
mlt,1986,1149999.97616
mlt,1987,1200000.04768
mlt,1988,200000.00298
mlt,1989,-3390000.1049
mlt,1990,879999.99523
mlt,1991,-379999.99523
mlt,1992,5840000.15259
mlt,1993,26879999.16077
mlt,1994,43810001.37329
mlt,1995,8920000.07629
mlt,1996,65930000.30518
mlt,1997,22219999.31335
mlt,1998,23500000
mlt,1999,23600000.38147
mlt,2000,20829999.92371
mlt,2001,9999.99978
mlt,2002,-29999.99933
