geo,time,dt_nfl_unfp_cd
eth,1994,4150000.09537
eth,1995,4889999.86649
eth,1996,3069999.93324
eth,1997,5789999.96185
eth,1998,1820000.05245
eth,1999,870000.00477
eth,2000,2960000.03815
eth,2001,3329999.92371
eth,2002,3799999.95232
eth,2003,4539999.96185
eth,2004,4599999.90463
eth,2005,3730000.01907
eth,2006,4269999.98093
eth,2007,3440000.05722
eth,2008,5429999.82834
eth,2009,6099999.90463
eth,2010,5039999.96185
eth,2011,6059999.94278
eth,2012,5661562.91962
eth,2013,5716928.00522
eth,2014,6527814.86511
eth,2015,7131953.23944
eth,2016,6444245.33844
eth,2017,4796517.37213
eth,2018,4402910.23254
eth,2019,5043574.81003
fji,1977,439999.99762
fji,1980,200000.00298
fji,1981,300000.01192
fji,1982,310000.00238
fji,1983,699999.98808
fji,1984,769999.98093
fji,1985,709999.97854
fji,1986,540000.02146
fji,1987,310000.00238
fji,1988,70000.0003
fji,1989,140000.0006
fji,1990,180000.00715
fji,1991,159999.99642
fji,1992,370000.00477
fji,1993,250000
fji,1994,340000.00358
fji,1995,400000.00596
fji,1996,389999.98569
fji,1997,250000
fji,1998,-109999.9994
fji,1999,70000.0003
fji,2000,109999.9994
fji,2001,119999.99732
fji,2002,209999.99344
fji,2003,29999.99933
fji,2004,1399999.97616
fji,2005,1789999.96185
fji,2006,2150000.09537
fji,2007,2279999.97139
fji,2008,1830000.04292
fji,2009,0
fji,2011,0
fji,2012,-6176
fji,2013,1034.99996
fsm,1992,319999.99285
fsm,1993,230000.00417
fsm,1994,349999.99404
fsm,1995,159999.99642
fsm,1996,180000.00715
fsm,1997,180000.00715
fsm,1998,19999.99955
fsm,1999,79999.99821
fsm,2000,59999.99866
fsm,2001,70000.0003
fsm,2002,90000.00358
fsm,2003,19999.99955
gab,1977,50000.00075
gab,1980,340000.00358
gab,1981,180000.00715
gab,1982,29999.99933
gab,1984,9999.99978
gab,1985,39999.99911
gab,1986,129999.99523
gab,1987,170000.00179
gab,1988,180000.00715
gab,1989,330000.01311
gab,1990,300000.01192
gab,1991,519999.98093
gab,1992,340000.00358
gab,1993,259999.99046
gab,1994,59999.99866
gab,1995,509999.99046
gab,1996,469999.99881
gab,1997,430000.00715
gab,1998,349999.99404
gab,1999,460000.00834
gab,2000,159999.99642
gab,2001,180000.00715
gab,2002,250000
gab,2003,200000.00298
gab,2004,219999.99881
gab,2005,140000.0006
gab,2006,319999.99285
gab,2007,370000.00477
gab,2008,959999.97854
gab,2009,970000.02861
gab,2010,1220000.02861
gab,2011,1129999.99523
gab,2012,963092.98277
gab,2013,871460.97422
gab,2014,1069660.18677
gab,2015,818766.89196
gab,2016,620631.69479
gab,2017,475695.75906
gab,2018,499009.99665
gab,2019,1095808.98285
geo,1993,289999.99166
geo,1994,-19999.99955
geo,1995,50000.00075
geo,1996,9999.99978
geo,1997,899999.97616
geo,1998,159999.99642
geo,1999,209999.99344
geo,2000,79999.99821
geo,2001,300000.01192
geo,2002,289999.99166
geo,2003,379999.99523
geo,2004,490000.00954
geo,2005,509999.99046
geo,2006,670000.01669
geo,2007,519999.98093
geo,2008,730000.01907
geo,2009,680000.00715
geo,2010,720000.02861
geo,2011,569999.99285
geo,2012,689961.01618
geo,2013,652064.97908
geo,2014,649500.78726
geo,2015,596516.13235
geo,2016,564752.39992
geo,2017,511372.98346
geo,2018,598500.01335
geo,2019,819823.14587
gha,1977,100000.00149
gha,1980,100000.00149
gha,1981,19999.99955
gha,1982,59999.99866
gha,1983,379999.99523
gha,1984,430000.00715
gha,1985,310000.00238
gha,1986,140000.0006
gha,1987,219999.99881
gha,1988,439999.99762
gha,1989,1100000.02384
gha,1990,1330000.04292
gha,1991,1450000.04768
gha,1992,1299999.95232
gha,1993,1039999.96185
gha,1994,2339999.91417
gha,1995,2329999.92371
gha,1996,720000.02861
gha,1997,1919999.95708
gha,1998,4710000.03815
gha,1999,3299999.95232
gha,2000,1799999.95232
gha,2001,2789999.96185
gha,2002,3380000.11444
gha,2003,3980000.01907
gha,2004,2279999.97139
gha,2005,2670000.07629
gha,2006,1230000.01907
gha,2007,2220000.02861
gha,2008,3190000.05722
gha,2009,3019999.98093
gha,2010,4139999.86649
gha,2011,3119999.88556
gha,2012,2561489.10522
gha,2013,3055219.88869
gha,2014,3956130.26619
gha,2015,3357117.65289
gha,2016,2593755.72205
gha,2017,1562531.35204
gha,2018,2248519.89746
gha,2019,3236297.369
gin,1977,19999.99955
gin,1980,409999.99642
gin,1981,439999.99762
gin,1982,280000.00119
gin,1983,419999.98689
gin,1984,349999.99404
gin,1985,620000.00477
gin,1986,550000.01192
gin,1987,509999.99046
gin,1988,930000.00715
gin,1989,259999.99046
gin,1990,540000.02146
gin,1991,980000.01907
gin,1992,629999.99523
gin,1993,680000.00715
gin,1994,829999.98331
gin,1995,1399999.97616
gin,1996,2430000.06676
gin,1997,970000.02861
gin,1998,800000.01192
gin,1999,709999.97854
gin,2000,560000.00238
gin,2001,800000.01192
gin,2002,490000.00954
gin,2003,1029999.97139
gin,2004,1950000.04768
gin,2005,1379999.99523
gin,2006,1779999.97139
gin,2007,1159999.96662
gin,2008,2430000.06676
gin,2009,3210000.03815
gin,2010,2369999.88556
gin,2011,2849999.90463
gin,2012,2667834.99718
gin,2013,2736733.91342
gin,2014,2964658.9756
gin,2015,2602485.65674
gin,2016,3573018.55087
gin,2017,3277380.70488
gin,2018,3042680.0251
gin,2019,3649480.34286
gmb,1977,19999.99955
gmb,1980,140000.0006
gmb,1981,219999.99881
gmb,1982,259999.99046
gmb,1983,319999.99285
gmb,1984,119999.99732
gmb,1985,300000.01192
gmb,1986,270000.01073
gmb,1987,109999.9994
gmb,1988,140000.0006
gmb,1989,349999.99404
gmb,1990,509999.99046
gmb,1991,680000.00715
gmb,1992,810000.00238
gmb,1993,349999.99404
gmb,1994,629999.99523
gmb,1995,629999.99523
gmb,1996,349999.99404
gmb,1997,649999.97616
gmb,1998,289999.99166
gmb,1999,680000.00715
gmb,2000,370000.00477
gmb,2001,409999.99642
gmb,2002,540000.02146
gmb,2003,479999.98927
gmb,2004,720000.02861
gmb,2005,589999.97377
gmb,2006,839999.97377
gmb,2007,709999.97854
gmb,2008,1169999.95708
gmb,2009,980000.01907
gmb,2010,1309999.94278
gmb,2011,1220000.02861
gmb,2012,1934990.04841
gmb,2013,1047799.94488
gmb,2014,992959.32055
gmb,2015,852978.11031
gmb,2016,809334.57613
gmb,2017,837882.45916
gmb,2018,915099.97845
gmb,2019,1126581.78806
gnb,1977,79999.99821
gnb,1980,289999.99166
gnb,1981,140000.0006
gnb,1982,180000.00715
gnb,1983,79999.99821
gnb,1985,70000.0003
gnb,1986,140000.0006
gnb,1987,159999.99642
gnb,1988,109999.9994
gnb,1989,239999.99464
gnb,1990,419999.98689
gnb,1991,910000.02623
gnb,1992,629999.99523
gnb,1993,19999.99955
gnb,1994,529999.97139
gnb,1995,600000.02384
gnb,1996,509999.99046
gnb,1997,600000.02384
gnb,1998,270000.01073
gnb,1999,70000.0003
gnb,2000,200000.00298
gnb,2001,500000
gnb,2002,699999.98808
gnb,2003,439999.99762
gnb,2004,360000.01431
gnb,2005,589999.97377
gnb,2006,819999.99285
gnb,2007,1240000.00954
gnb,2008,2079999.92371
gnb,2009,2339999.91417
gnb,2010,1490000.00954
gnb,2011,1440000.05722
gnb,2012,1537258.98266
gnb,2013,1652595.99686
gnb,2014,1109415.53116
gnb,2015,745692.72995
gnb,2019,1509058.5947
gnq,1981,109999.9994
gnq,1982,259999.99046
gnq,1983,289999.99166
gnq,1984,119999.99732
gnq,1985,90000.00358
gnq,1986,370000.00477
gnq,1987,340000.00358
gnq,1988,589999.97377
gnq,1989,540000.02146
gnq,1990,589999.97377
gnq,1991,439999.99762
gnq,1992,629999.99523
gnq,1993,270000.01073
gnq,1994,600000.02384
gnq,1995,1080000.04292
gnq,1996,1019999.98093
gnq,1997,1009999.99046
gnq,1998,730000.01907
gnq,1999,419999.98689
gnq,2000,509999.99046
gnq,2001,519999.98093
gnq,2002,500000
gnq,2003,490000.00954
gnq,2004,910000.02623
gnq,2005,1169999.95708
gnq,2006,1269999.98093
gnq,2007,1059999.94278
gnq,2008,1399999.97616
gnq,2009,1169999.95708
gnq,2010,1059999.94278
gnq,2011,1120000.00477
gnq,2012,1805542.94586
gnq,2013,588784.99269
gnq,2014,611376.58358
gnq,2015,971815.88411
gnq,2016,544943.39228
gnq,2017,507225.81148
gnq,2018,526880.02586
gnq,2019,1713903.66554
grd,1980,59999.99866
grd,1981,29999.99933
grd,1984,9999.99978
grd,1985,29999.99933
grd,1986,39999.99911
grd,1987,50000.00075
grd,1988,39999.99911
grd,1989,29999.99933
grd,1990,29999.99933
grd,1991,90000.00358
grd,1992,9999.99978
grd,1993,0
grd,1994,59999.99866
grd,1995,70000.0003
grd,1996,50000.00075
grd,1997,59999.99866
grd,1998,19999.99955
gtm,1980,300000.01192
gtm,1981,629999.99523
gtm,1982,730000.01907
gtm,1983,699999.98808
gtm,1984,750000
gtm,1985,500000
gtm,1986,409999.99642
gtm,1987,259999.99046
gtm,1988,159999.99642
gtm,1989,159999.99642
gtm,1990,319999.99285
gtm,1991,300000.01192
gtm,1992,939999.99762
gtm,1993,500000
gtm,1994,250000
gtm,1995,779999.97139
gtm,1996,389999.98569
gtm,1997,569999.99285
gtm,1998,540000.02146
gtm,1999,730000.01907
gtm,2000,270000.01073
gtm,2001,610000.01431
gtm,2002,13460000.03815
gtm,2003,10270000.45776
gtm,2004,579999.98331
gtm,2005,709999.97854
gtm,2006,600000.02384
gtm,2007,800000.01192
gtm,2008,1289999.96185
gtm,2009,1289999.96185
gtm,2010,1539999.96185
gtm,2011,1629999.99523
gtm,2012,1472008.94356
gtm,2013,1681455.01614
gtm,2014,1690508.36563
gtm,2015,1530868.41106
gtm,2016,1242527.6041
gtm,2017,1091116.90521
gtm,2018,1353929.99649
gtm,2019,2076013.32664
guy,1983,39999.99911
guy,1984,39999.99911
guy,1985,39999.99911
guy,1986,50000.00075
guy,1987,50000.00075
guy,1989,90000.00358
guy,1990,119999.99732
guy,1991,39999.99911
guy,1992,50000.00075
guy,1993,19999.99955
guy,1994,140000.0006
guy,1995,140000.0006
guy,1996,180000.00715
guy,1997,19999.99955
guy,1998,170000.00179
guy,1999,19999.99955
guy,2000,280000.00119
guy,2001,70000.0003
guy,2002,189999.99762
guy,2003,29999.99933
hkg,1981,39999.99911
hkg,1982,29999.99933
hkg,1983,19999.99955
hkg,1984,50000.00075
hkg,1985,29999.99933
hkg,1986,39999.99911
hkg,1987,39999.99911
hkg,1988,19999.99955
hkg,1989,29999.99933
hkg,1991,200000.00298
hnd,1977,9999.99978
hnd,1980,680000.00715
hnd,1981,600000.02384
hnd,1982,610000.01431
hnd,1983,639999.98569
hnd,1984,589999.97377
hnd,1985,629999.99523
hnd,1986,540000.02146
hnd,1987,419999.98689
hnd,1988,720000.02861
hnd,1989,1000000
hnd,1990,889999.98569
hnd,1991,699999.98808
hnd,1992,810000.00238
hnd,1993,889999.98569
hnd,1994,1169999.95708
hnd,1995,1370000.00477
hnd,1996,1399999.97616
hnd,1997,1490000.00954
hnd,1998,1139999.98569
hnd,1999,930000.00715
hnd,2000,759999.99046
hnd,2001,1350000.02384
hnd,2002,2029999.97139
hnd,2003,1649999.97616
hnd,2004,1200000.04768
hnd,2005,1259999.99046
hnd,2006,1330000.04292
hnd,2007,1279999.97139
hnd,2008,2119999.88556
hnd,2009,1919999.95708
hnd,2010,1940000.05722
hnd,2011,1570000.05245
hnd,2012,1600641.01219
hnd,2013,1407181.97823
hnd,2014,1369256.1388
hnd,2015,1284475.08812
hnd,2016,1078715.56282
hnd,2017,760274.23143
hnd,2018,894760.01263
hnd,2019,1540894.86599
hrv,1995,140000.0006
hrv,1996,109999.9994
hti,1977,1299999.95232
hti,1980,750000
hti,1981,949999.98808
hti,1982,990000.00954
hti,1983,259999.99046
hti,1984,910000.02623
hti,1985,910000.02623
hti,1986,589999.97377
hti,1987,319999.99285
hti,1988,500000
hti,1989,550000.01192
hti,1990,879999.99523
hti,1991,699999.98808
hti,1992,280000.00119
hti,1993,709999.97854
hti,1994,1370000.00477
hti,1995,2220000.02861
hti,1996,2180000.06676
hti,1997,1740000.00954
hti,1998,2710000.03815
hti,1999,1950000.04768
hti,2000,1200000.04768
hti,2001,2869999.88556
hti,2002,3289999.96185
hti,2003,1470000.02861
hti,2004,1769999.98093
hti,2005,2269999.98093
hti,2006,2289999.96185
hti,2007,2369999.88556
hti,2008,3349999.90463
hti,2009,2609999.8951
hti,2010,6610000.13351
hti,2011,3230000.01907
hti,2012,3098865.0322
hti,2013,3530251.02615
hti,2014,3267865.89622
hti,2015,3067029.953
hti,2016,2241782.42683
hti,2017,1982912.54044
hti,2018,2090919.97147
hti,2019,3640445.94765
hun,1990,259999.99046
hun,1991,349999.99404
hun,1993,-9999.99978
hun,1994,50000.00075
idn,1977,1529999.97139
idn,1980,6150000.09537
idn,1981,5179999.82834
idn,1982,2619999.88556
idn,1983,2599999.90463
idn,1984,2349999.90463
idn,1985,4090000.15259
idn,1986,2230000.01907
idn,1987,3250000
idn,1988,4099999.90463
idn,1989,5280000.20981
idn,1990,2150000.09537
idn,1991,3619999.88556
idn,1992,2640000.1049
idn,1993,2130000.11444
idn,1994,5260000.22888
idn,1995,850000.02384
idn,1996,2859999.8951
idn,1997,2289999.96185
idn,1998,5389999.86649
idn,1999,4070000.17166
idn,2000,2500000
idn,2001,6780000.20981
idn,2002,6150000.09537
idn,2003,4480000.01907
idn,2004,3339999.91417
idn,2005,4289999.96185
idn,2006,4320000.17166
idn,2007,5019999.98093
idn,2008,5360000.13351
idn,2009,5610000.13351
idn,2010,6269999.98093
idn,2011,4929999.82834
idn,2012,6040172.10007
idn,2013,5175692.08145
idn,2014,4814828.87268
idn,2015,4213590.14511
idn,2016,3157726.28784
idn,2017,1856404.42371
idn,2018,2746609.92622
idn,2019,3365317.34467
ind,1977,7550000.19073
ind,1980,4260000.22888
ind,1981,3250000
ind,1982,10640000.34332
ind,1983,14329999.92371
ind,1984,23120000.83923
ind,1985,12079999.92371
ind,1986,8729999.54224
ind,1987,6559999.94278
ind,1988,9760000.22888
ind,1989,10239999.77112
ind,1990,16559999.46594
ind,1991,11220000.26703
ind,1992,10289999.96185
ind,1993,7010000.22888
ind,1994,11899999.61853
ind,1995,11869999.88556
ind,1996,13270000.45776
ind,1997,8770000.45776
ind,1998,8310000.41962
ind,1999,6960000.03815
ind,2000,8970000.26703
ind,2001,11090000.15259
ind,2002,13210000.03815
ind,2003,6820000.17166
ind,2004,11260000.22888
ind,2005,13069999.69482
ind,2006,13460000.03815
ind,2007,13079999.92371
ind,2008,8770000.45776
ind,2009,12300000.19073
ind,2010,13300000.19073
ind,2011,14020000.45776
ind,2012,12603308.67767
ind,2013,9206686.97357
ind,2014,10656676.29242
ind,2015,10052622.7951
ind,2016,7328520.298
ind,2017,4502139.56833
ind,2018,4168889.99939
ind,2019,5349728.58429
irn,1977,50000.00075
irn,1980,19999.99955
irn,1985,140000.0006
irn,1986,129999.99523
irn,1987,119999.99732
irn,1988,360000.01431
irn,1989,529999.97139
irn,1990,70000.0003
irn,1991,1059999.94278
irn,1992,159999.99642
irn,1993,1960000.03815
irn,1994,1820000.05245
irn,1995,3049999.95232
irn,1996,2279999.97139
irn,1997,1789999.96185
irn,1998,2029999.97139
irn,1999,1230000.01907
irn,2000,1139999.98569
irn,2001,2130000.11444
irn,2002,2380000.11444
irn,2003,2259999.99046
irn,2004,2150000.09537
irn,2005,1210000.03815
irn,2006,1690000.05722
irn,2007,1340000.03338
irn,2008,1409999.96662
irn,2009,1470000.02861
irn,2010,1470000.02861
irn,2011,1500000
irn,2012,1492385.02979
irn,2013,1521000.02766
irn,2014,1468315.12451
irn,2015,1617603.77884
irn,2016,997250.79536
irn,2017,781318.18771
irn,2018,901950.00172
irn,2019,1470587.01515
irq,1977,39999.99911
irq,1980,560000.00238
irq,1981,370000.00477
irq,1982,150000.00596
irq,1983,100000.00149
irq,1984,9999.99978
irq,1985,50000.00075
irq,1986,29999.99933
irq,1987,109999.9994
irq,1988,19999.99955
irq,1989,119999.99732
irq,1990,129999.99523
irq,1991,-19999.99955
irq,1993,0
irq,1994,0
irq,1995,850000.02384
irq,1996,-29999.99933
irq,1997,140000.0006
irq,1998,810000.00238
irq,1999,250000
irq,2000,330000.01311
irq,2001,250000
irq,2002,360000.01431
irq,2003,400000.00596
irq,2004,980000.01907
irq,2005,819999.99285
irq,2006,1009999.99046
irq,2007,829999.98331
irq,2008,1470000.02861
irq,2009,1940000.05722
irq,2010,2240000.00954
irq,2011,2019999.98093
irq,2012,2418982.98264
irq,2013,3104408.02574
irq,2014,2444745.54062
irq,2015,1704177.37961
irq,2016,1495598.91224
irq,2017,1165273.54717
irq,2018,1232370.01896
irq,2019,2624687.19482
jam,1977,560000.00238
jam,1980,209999.99344
jam,1981,250000
jam,1982,239999.99464
jam,1983,300000.01192
jam,1984,300000.01192
jam,1985,460000.00834
jam,1986,319999.99285
jam,1987,219999.99881
jam,1988,250000
jam,1989,389999.98569
jam,1990,180000.00715
jam,1991,180000.00715
jam,1992,170000.00179
jam,1993,219999.99881
jam,1994,509999.99046
jam,1995,230000.00417
jam,1996,460000.00834
jam,1997,289999.99166
jam,1998,-39999.99911
jam,1999,219999.99881
jam,2000,200000.00298
jam,2001,-9999.99978
jam,2002,280000.00119
jam,2003,59999.99866
jor,1977,280000.00119
jor,1980,1580000.04292
jor,1981,1220000.02861
jor,1982,920000.01669
jor,1983,560000.00238
jor,1984,540000.02146
jor,1985,519999.98093
jor,1986,330000.01311
jor,1987,319999.99285
jor,1988,430000.00715
jor,1989,620000.00477
jor,1990,899999.97616
jor,1991,850000.02384
jor,1992,370000.00477
jor,1993,469999.99881
jor,1994,1000000
jor,1995,779999.97139
jor,1996,1120000.00477
jor,1997,1139999.98569
jor,1998,150000.00596
jor,1999,589999.97377
jor,2000,439999.99762
jor,2001,850000.02384
jor,2002,769999.98093
jor,2003,340000.00358
jor,2004,870000.00477
jor,2005,610000.01431
jor,2006,1110000.01431
jor,2007,689999.99762
jor,2008,449999.98808
jor,2009,720000.02861
jor,2010,750000
jor,2011,709999.97854
jor,2012,1706575.98972
jor,2013,627072.98994
jor,2014,950607.00178
jor,2015,929083.82416
jor,2016,869803.48825
jor,2017,547239.36319
jor,2018,644729.97189
jor,2019,1037846.20762
kaz,1993,600000.02384
kaz,1994,600000.02384
kaz,1995,230000.00417
kaz,1996,1370000.00477
kaz,1997,259999.99046
kaz,1998,1080000.04292
kaz,1999,200000.00298
kaz,2000,779999.97139
kaz,2001,680000.00715
kaz,2002,610000.01431
kaz,2003,509999.99046
kaz,2004,610000.01431
kaz,2005,610000.01431
kaz,2006,560000.00238
kaz,2007,579999.98331
kaz,2008,589999.97377
kaz,2009,600000.02384
kaz,2010,620000.00477
kaz,2011,560000.00238
kaz,2012,581686.97357
kaz,2013,649873.97194
kaz,2014,617831.40898
kaz,2015,598143.63718
kaz,2016,411146.31295
kaz,2017,494401.00789
kaz,2018,598599.97034
kaz,2019,1112198.47202
ken,1977,1110000.01431
ken,1980,750000
ken,1981,600000.02384
ken,1982,649999.97616
ken,1983,509999.99046
ken,1984,340000.00358
ken,1985,490000.00954
ken,1986,479999.98927
ken,1987,610000.01431
ken,1988,1230000.01907
ken,1989,2140000.1049
ken,1990,159999.99642
ken,1991,1769999.98093
ken,1992,1330000.04292
ken,1993,829999.98331
ken,1994,4929999.82834
ken,1995,3559999.94278
ken,1996,3059999.94278
ken,1997,2039999.96185
ken,1998,1620000.00477
ken,1999,3029999.97139
ken,2000,1860000.01431
ken,2001,2109999.8951
ken,2002,4889999.86649
ken,2003,2180000.06676
ken,2004,2650000.09537
ken,2005,3589999.91417
ken,2006,3319999.93324
ken,2007,2369999.88556
ken,2008,5760000.22888
ken,2009,5000000
ken,2010,4789999.96185
ken,2011,5349999.90463
ken,2012,4942474.84207
ken,2013,4348001.95694
ken,2014,5779327.39258
ken,2015,6464237.21313
ken,2016,5135807.99103
ken,2017,3057005.40543
ken,2018,2976059.91364
ken,2019,4347057.34253
kgz,1993,349999.99404
kgz,1994,430000.00715
kgz,1995,560000.00238
kgz,1996,1049999.95232
kgz,1997,1070000.05245
kgz,1998,850000.02384
kgz,1999,589999.97377
kgz,2000,430000.00715
kgz,2001,460000.00834
kgz,2002,629999.99523
kgz,2003,600000.02384
kgz,2004,500000
kgz,2005,629999.99523
kgz,2006,620000.00477
kgz,2007,519999.98093
kgz,2008,870000.00477
kgz,2009,689999.99762
kgz,2010,1059999.94278
kgz,2011,860000.01431
kgz,2012,894234.00164
kgz,2013,845206.97594
kgz,2014,796809.13687
kgz,2015,740468.32323
kgz,2016,709054.11243
kgz,2017,680307.44791
kgz,2018,756519.97328
kgz,2019,906464.09988
khm,1992,0
khm,1993,19999.99955
khm,1994,589999.97377
khm,1995,1370000.00477
khm,1996,2279999.97139
khm,1997,3920000.07629
khm,1998,6739999.77112
khm,1999,3289999.96185
khm,2000,3230000.01907
khm,2001,3049999.95232
khm,2002,3599999.90463
khm,2003,3789999.96185
khm,2004,2720000.02861
khm,2005,1929999.94755
khm,2006,2579999.92371
khm,2007,2950000.04768
khm,2008,4429999.82834
khm,2009,4010000.22888
khm,2010,4179999.82834
khm,2011,3700000.04768
khm,2012,3573947.90649
khm,2013,4309466.83884
khm,2014,3760090.3511
khm,2015,3227737.42676
khm,2016,2390779.49524
khm,2017,1751857.04231
khm,2018,1619760.03647
khm,2019,2278099.06006
kir,1977,19999.99955
kir,1980,50000.00075
kir,1981,79999.99821
kir,1982,150000.00596
kir,1983,180000.00715
kir,1984,70000.0003
kir,1985,70000.0003
kir,1986,19999.99955
kir,1987,19999.99955
kir,1988,39999.99911
kir,1989,59999.99866
kir,1990,19999.99955
kir,1991,9999.99978
kir,1992,180000.00715
kir,1993,109999.9994
kir,1994,19999.99955
kir,1995,109999.9994
kir,1996,59999.99866
kir,1997,59999.99866
kir,1998,19999.99955
kir,1999,90000.00358
kir,2000,70000.0003
kir,2001,9999.99978
kir,2002,59999.99866
kna,1977,19999.99955
kna,1980,230000.00417
kna,1981,90000.00358
kna,1982,70000.0003
kna,1983,29999.99933
kna,1984,29999.99933
kna,1985,39999.99911
kna,1986,19999.99955
kna,1987,19999.99955
kna,1988,19999.99955
kna,1989,19999.99955
kna,1990,9999.99978
kna,1992,0
kna,1993,0
kor,1977,1370000.00477
kor,1980,1009999.99046
kor,1981,439999.99762
kor,1982,560000.00238
kor,1983,509999.99046
kor,1984,460000.00834
kor,1985,439999.99762
kor,1986,239999.99464
kor,1987,270000.01073
kor,1988,259999.99046
kor,1989,100000.00149
kor,1990,509999.99046
kor,1991,389999.98569
kor,1992,90000.00358
kor,1993,59999.99866
kor,1994,469999.99881
kor,1996,9999.99978
kor,1998,150000.00596
kos,2009,469999.99881
kos,2013,268433.98809
kos,2014,258539.25943
kos,2015,249750.64397
kos,2016,295868.48617
kos,2017,291333.73499
kos,2018,513719.97595
kos,2019,739561.9154
kwt,1980,79999.99821
kwt,1981,79999.99821
kwt,1982,79999.99821
kwt,1983,109999.9994
lao,1977,90000.00358
lao,1980,180000.00715
lao,1981,200000.00298
lao,1982,79999.99821
lao,1983,9999.99978
lao,1984,319999.99285
lao,1985,750000
lao,1986,100000.00149
lao,1987,59999.99866
lao,1988,19999.99955
lao,1989,270000.01073
lao,1990,140000.0006
lao,1991,150000.00596
lao,1992,129999.99523
lao,1993,150000.00596
lao,1994,1139999.98569
lao,1995,750000
lao,1996,1059999.94278
lao,1997,430000.00715
lao,1998,750000
lao,1999,980000.01907
lao,2000,1429999.94755
lao,2001,1870000.00477
lao,2002,1789999.96185
lao,2003,1220000.02861
lao,2004,1169999.95708
lao,2005,1200000.04768
lao,2006,1559999.94278
lao,2007,1440000.05722
lao,2008,1470000.02861
lao,2009,1570000.05245
lao,2010,1629999.99523
lao,2011,1600000.02384
lao,2012,1797382.95078
lao,2013,2637042.04559
lao,2014,2465180.63545
lao,2015,2285730.83878
lao,2016,1729302.04868
lao,2017,1045728.92189
lao,2018,1155349.96986
lao,2019,1864049.67308
lbn,1977,140000.0006
lbn,1980,159999.99642
lbn,1991,9999.99978
lbn,1992,0
lbn,1993,9999.99978
lbn,1994,589999.97377
lbn,1995,1000000
lbn,1996,1009999.99046
lbn,1997,300000.01192
lbn,1998,360000.01431
lbn,1999,490000.00954
lbn,2000,259999.99046
lbn,2001,1070000.05245
lbn,2002,589999.97377
lbn,2003,519999.98093
lbn,2004,219999.99881
lbn,2005,319999.99285
lbn,2006,759999.99046
lbn,2007,460000.00834
lbn,2008,550000.01192
lbn,2009,629999.99523
lbn,2010,639999.98569
lbn,2011,660000.02623
lbn,2012,960910.02226
lbn,2013,1122254.01402
lbn,2014,634571.31386
lbn,2015,887260.79464
lbn,2016,646709.08451
lbn,2017,540459.75208
lbn,2018,642149.98484
lbn,2019,962256.55079
lbr,1977,189999.99762
lbr,1980,560000.00238
lbr,1981,349999.99404
lbr,1982,409999.99642
lbr,1983,519999.98093
lbr,1984,660000.02623
lbr,1985,280000.00119
lbr,1986,230000.00417
lbr,1987,109999.9994
lbr,1988,620000.00477
lbr,1989,740000.00954
lbr,1990,449999.98808
lbr,1991,119999.99732
lbr,1992,79999.99821
lbr,1993,19999.99955
lbr,1994,50000.00075
lbr,1995,140000.0006
lbr,1996,140000.0006
lbr,1997,59999.99866
lbr,1998,680000.00715
lbr,1999,920000.01669
lbr,2000,740000.00954
lbr,2001,819999.99285
lbr,2002,529999.97139
lbr,2003,560000.00238
lbr,2004,860000.01431
lbr,2005,779999.97139
lbr,2006,2250000
lbr,2007,3660000.08583
lbr,2008,3690000.05722
lbr,2009,2589999.91417
lbr,2010,2500000
lbr,2011,2480000.01907
lbr,2012,2414962.0533
lbr,2013,2745527.02904
lbr,2014,2079297.78099
lbr,2015,1752143.74065
lbr,2016,1446680.4266
lbr,2017,1783107.51915
lbr,2018,1364030.00355
lbr,2019,2182757.13921
lby,1977,119999.99732
lby,1980,50000.00075
lby,1992,0
lby,1993,9999.99978
lby,1994,9999.99978
lby,1995,9999.99978
lby,1996,9999.99978
lby,1997,9999.99978
lby,2012,751964.98632
lby,2013,698644.99569
lby,2014,553473.23418
lby,2015,516317.54637
lby,2016,552238.28554
lby,2017,787999.27235
lby,2018,1374070.04833
lby,2019,2339504.71878
lca,1977,9999.99978
lca,1980,119999.99732
lca,1981,90000.00358
lca,1982,70000.0003
lca,1983,70000.0003
lca,1984,100000.00149
lca,1985,109999.9994
lca,1986,59999.99866
lca,1987,29999.99933
lca,1988,9999.99978
lca,1989,19999.99955
lca,1990,19999.99955
lca,1991,19999.99955
lca,1992,19999.99955
lca,1993,19999.99955
lca,1994,79999.99821
lca,1995,59999.99866
lca,1996,19999.99955
lca,1998,9999.99978
lca,2002,50000.00075
lca,2003,59999.99866
lka,1977,550000.01192
lka,1980,1090000.03338
lka,1981,1480000.01907
lka,1982,1529999.97139
lka,1983,1190000.05722
lka,1984,1490000.00954
lka,1985,829999.98331
lka,1986,529999.97139
lka,1987,660000.02623
lka,1988,1210000.03815
lka,1989,519999.98093
lka,1990,1000000
lka,1991,769999.98093
lka,1992,750000
lka,1993,699999.98808
lka,1994,1200000.04768
lka,1995,1009999.99046
lka,1996,1700000.04768
lka,1997,910000.02623
lka,1998,1710000.03815
lka,1999,959999.97854
lka,2000,550000.01192
lka,2001,1389999.98569
lka,2002,1230000.01907
lka,2003,-170000.00179
lka,2004,949999.98808
lka,2005,860000.01431
lka,2006,2000000
lka,2007,1159999.96662
lka,2008,1090000.03338
lka,2009,2180000.06676
lka,2010,2950000.04768
