geo,time,sp_pop_65up_ma_zs
lby,1981,2.6231
lby,1982,2.60969
lby,1983,2.60131
lby,1984,2.60167
lby,1985,2.61244
lby,1986,2.6704
lby,1987,2.72871
lby,1988,2.78673
lby,1989,2.84351
lby,1990,2.89944
lby,1991,2.96776
lby,1992,3.03586
lby,1993,3.10333
lby,1994,3.16843
lby,1995,3.23117
lby,1996,3.31522
lby,1997,3.3895
lby,1998,3.45463
lby,1999,3.5117
lby,2000,3.56076
lby,2001,3.6171
lby,2002,3.66454
lby,2003,3.70347
lby,2004,3.73288
lby,2005,3.75147
lby,2006,3.80523
lby,2007,3.84935
lby,2008,3.87944
lby,2009,3.88928
lby,2010,3.8752
lby,2011,3.88986
lby,2012,3.88792
lby,2013,3.87768
lby,2014,3.86913
lby,2015,3.86835
lby,2016,3.89087
lby,2017,3.92558
lby,2018,3.96745
lby,2019,4.00868
lby,2020,4.04747
lca,1960,3.1785
lca,1961,3.26124
lca,1962,3.32902
lca,1963,3.39415
lca,1964,3.43076
lca,1965,3.46692
lca,1966,3.54803
lca,1967,3.6191
lca,1968,3.67543
lca,1969,3.71016
lca,1970,3.74543
lca,1971,3.8152
lca,1972,3.88944
lca,1973,3.96897
lca,1974,4.05271
lca,1975,4.14612
lca,1976,4.20606
lca,1977,4.26459
lca,1978,4.33006
lca,1979,4.40459
lca,1980,4.48641
lca,1981,4.58725
lca,1982,4.67375
lca,1983,4.74669
lca,1984,4.82032
lca,1985,4.87836
lca,1986,5.26433
lca,1987,5.64919
lca,1988,6.03304
lca,1989,6.42192
lca,1990,6.82753
lca,1991,6.92223
lca,1992,7.00227
lca,1993,7.06837
lca,1994,7.13914
lca,1995,7.21582
lca,1996,7.18855
lca,1997,7.1721
lca,1998,7.15561
lca,1999,7.13797
lca,2000,7.12149
lca,2001,7.07546
lca,2002,7.02688
lca,2003,6.97713
lca,2004,6.91454
lca,2005,6.83205
lca,2006,7.01426
lca,2007,7.21557
lca,2008,7.44713
lca,2009,7.7359
lca,2010,8.08726
lca,2011,8.22967
lca,2012,8.38995
lca,2013,8.55737
lca,2014,8.73744
lca,2015,8.92406
lca,2016,9.14556
lca,2017,9.38093
lca,2018,9.63385
lca,2019,9.89769
lca,2020,10.18226
lka,1960,4.72296
lka,1961,4.53723
lka,1962,4.35584
lka,1963,4.17959
lka,1964,4.00793
lka,1965,3.84251
lka,1966,3.82013
lka,1967,3.79564
lka,1968,3.7716
lka,1969,3.75031
lka,1970,3.73275
lka,1971,3.7925
lka,1972,3.85293
lka,1973,3.91368
lka,1974,3.97226
lka,1975,4.0275
lka,1976,4.1244
lka,1977,4.21243
lka,1978,4.29376
lka,1979,4.37257
lka,1980,4.45146
lka,1981,4.55681
lka,1982,4.6595
lka,1983,4.76041
lka,1984,4.85964
lka,1985,4.958
lka,1986,5.06627
lka,1987,5.17123
lka,1988,5.27229
lka,1989,5.36841
lka,1990,5.45888
lka,1991,5.57385
lka,1992,5.67421
lka,1993,5.76264
lka,1994,5.84242
lka,1995,5.91625
lka,1996,5.95191
lka,1997,5.97209
lka,1998,5.97957
lka,1999,5.97551
lka,2000,5.96229
lka,2001,6.04974
lka,2002,6.1248
lka,2003,6.19121
lka,2004,6.25585
lka,2005,6.3255
lka,2006,6.37978
lka,2007,6.4224
lka,2008,6.46555
lka,2009,6.52593
lka,2010,6.61819
lka,2011,6.92413
lka,2012,7.26605
lka,2013,7.62756
lka,2014,7.98449
lka,2015,8.3244
lka,2016,8.65603
lka,2017,8.96425
lka,2018,9.2637
lka,2019,9.57305
lka,2020,9.90354
lso,1960,3.68909
lso,1961,3.70525
lso,1962,3.71952
lso,1963,3.72446
lso,1964,3.71236
lso,1965,3.68051
lso,1966,3.66846
lso,1967,3.63823
lso,1968,3.59945
lso,1969,3.56509
lso,1970,3.54152
lso,1971,3.56779
lso,1972,3.59435
lso,1973,3.61621
lso,1974,3.62679
lso,1975,3.62593
lso,1976,3.6257
lso,1977,3.61403
lso,1978,3.59248
lso,1979,3.55928
lso,1980,3.51568
lso,1981,3.5159
lso,1982,3.50256
lso,1983,3.47929
lso,1984,3.44843
lso,1985,3.41345
lso,1986,3.40784
lso,1987,3.39718
lso,1988,3.38035
lso,1989,3.35417
lso,1990,3.31903
lso,1991,3.23843
lso,1992,3.15303
lso,1993,3.06669
lso,1994,2.987
lso,1995,2.91922
lso,1996,2.92456
lso,1997,2.92769
lso,1998,2.92841
lso,1999,2.92769
lso,2000,2.92654
lso,2001,3.00372
lso,2002,3.06744
lso,2003,3.11735
lso,2004,3.15306
lso,2005,3.17412
lso,2006,3.21022
lso,2007,3.24421
lso,2008,3.2726
lso,2009,3.29279
lso,2010,3.3024
lso,2011,3.35898
lso,2012,3.40665
lso,2013,3.44395
lso,2014,3.46651
lso,2015,3.4703
lso,2016,3.52007
lso,2017,3.5542
lso,2018,3.57567
lso,2019,3.58645
lso,2020,3.58901
ltu,1960,6.36241
ltu,1961,6.53837
ltu,1962,6.69124
ltu,1963,6.83013
ltu,1964,6.9737
ltu,1965,7.13865
ltu,1966,7.32139
ltu,1967,7.50228
ltu,1968,7.69822
ltu,1969,7.92993
ltu,1970,8.20205
ltu,1971,8.51852
ltu,1972,8.84052
ltu,1973,9.12973
ltu,1974,9.33668
ltu,1975,9.44143
ltu,1976,9.44818
ltu,1977,9.38486
ltu,1978,9.26326
ltu,1979,9.09403
ltu,1980,8.88564
ltu,1981,8.70356
ltu,1982,8.46888
ltu,1983,8.21671
ltu,1984,7.99187
ltu,1985,7.81833
ltu,1986,7.76738
ltu,1987,7.75552
ltu,1988,7.77768
ltu,1989,7.82668
ltu,1990,7.90119
ltu,1991,8.10983
ltu,1992,8.32741
ltu,1993,8.54439
ltu,1994,8.74593
ltu,1995,8.92273
ltu,1996,9.21802
ltu,1997,9.48726
ltu,1998,9.73272
ltu,1999,9.95772
ltu,2000,10.1644
ltu,2001,10.50587
ltu,2002,10.83254
ltu,2003,11.14329
ltu,2004,11.43187
ltu,2005,11.69099
ltu,2006,11.93442
ltu,2007,12.13156
ltu,2008,12.27937
ltu,2009,12.37792
ltu,2010,12.43009
ltu,2011,12.69447
ltu,2012,12.93322
ltu,2013,13.15249
ltu,2014,13.36082
ltu,2015,13.56299
ltu,2016,13.80361
ltu,2017,14.07318
ltu,2018,14.39132
ltu,2019,14.73838
ltu,2020,15.07468
lux,1960,9.66525
lux,1961,9.76238
lux,1962,9.84226
lux,1963,9.9111
lux,1964,9.97773
lux,1965,10.05066
lux,1966,10.21152
lux,1967,10.36138
lux,1968,10.4876
lux,1969,10.59747
lux,1970,10.67912
lux,1971,10.80943
lux,1972,10.90128
lux,1973,10.95479
lux,1974,10.97715
lux,1975,10.95954
lux,1976,11.10254
lux,1977,11.19888
lux,1978,11.22954
lux,1979,11.1799
lux,1980,11.03896
lux,1981,11.023
lux,1982,10.93487
lux,1983,10.79608
lux,1984,10.62821
lux,1985,10.45516
lux,1986,10.35958
lux,1987,10.2511
lux,1988,10.15443
lux,1989,10.09553
lux,1990,10.08458
lux,1991,10.22538
lux,1992,10.39922
lux,1993,10.58357
lux,1994,10.73642
lux,1995,10.84501
lux,1996,11.0059
lux,1997,11.12354
lux,1998,11.20949
lux,1999,11.27043
lux,2000,11.3154
lux,2001,11.49125
lux,2002,11.64556
lux,2003,11.7785
lux,2004,11.89325
lux,2005,11.98398
lux,2006,11.97668
lux,2007,11.94992
lux,2008,11.92356
lux,2009,11.91517
lux,2010,11.93593
lux,2011,11.98451
lux,2012,12.05412
lux,2013,12.14114
lux,2014,12.23509
lux,2015,12.33683
lux,2016,12.44524
lux,2017,12.55982
lux,2018,12.68424
lux,2019,12.81926
lux,2020,12.9759
lva,1960,7.93116
lva,1961,7.87742
lva,1962,7.78808
lva,1963,7.69967
lva,1964,7.65862
lva,1965,7.6893
lva,1966,7.8331
lva,1967,8.02189
lva,1968,8.23314
lva,1969,8.43537
lva,1970,8.61312
lva,1971,8.84312
lva,1972,9.01563
lva,1973,9.14008
lva,1974,9.23447
lva,1975,9.30771
lva,1976,9.4032
lva,1977,9.48655
lva,1978,9.52478
lva,1979,9.46494
lva,1980,9.28522
lva,1981,9.14467
lva,1982,8.89081
lva,1983,8.57688
lva,1984,8.27214
lva,1985,8.01328
lva,1986,7.88476
lva,1987,7.78409
lva,1988,7.71727
lva,1989,7.69327
lva,1990,7.72004
lva,1991,7.99331
lva,1992,8.30624
lva,1993,8.63157
lva,1994,8.92891
lva,1995,9.17485
lva,1996,9.49937
lva,1997,9.75595
lva,1998,9.96313
lva,1999,10.15164
lva,2000,10.33581
lva,2001,10.73529
lva,2002,11.11248
lva,2003,11.45082
lva,2004,11.72721
lva,2005,11.92698
lva,2006,12.21777
lva,2007,12.46062
lva,2008,12.64912
lva,2009,12.77758
lva,2010,12.84999
lva,2011,13.09696
lva,2012,13.30954
lva,2013,13.49626
lva,2014,13.66581
lva,2015,13.82093
lva,2016,13.98331
lva,2017,14.13052
lva,2018,14.31588
lva,2019,14.56145
lva,2020,14.84731
mac,1960,3.40654
mac,1961,3.40618
mac,1962,3.40007
mac,1963,3.39059
mac,1964,3.3851
mac,1965,3.39045
mac,1966,3.42784
mac,1967,3.47954
mac,1968,3.53599
mac,1969,3.60057
mac,1970,3.66357
mac,1971,3.83174
mac,1972,4.00775
mac,1973,4.19895
mac,1974,4.41355
mac,1975,4.63509
mac,1976,4.90954
mac,1977,5.17859
mac,1978,5.43384
mac,1979,5.66923
mac,1980,5.89831
mac,1981,5.98655
mac,1982,6.02699
mac,1983,6.02352
mac,1984,5.99157
mac,1985,5.93043
mac,1986,5.78132
mac,1987,5.63862
mac,1988,5.50822
mac,1989,5.38689
mac,1990,5.28519
mac,1991,5.41393
mac,1992,5.56185
mac,1993,5.7215
mac,1994,5.87573
mac,1995,6.02147
mac,1996,6.10061
mac,1997,6.16525
mac,1998,6.21987
mac,1999,6.27272
mac,2000,6.31869
mac,2001,6.2879
mac,2002,6.26934
mac,2003,6.26428
mac,2004,6.26339
mac,2005,6.26281
mac,2006,6.24143
mac,2007,6.18842
mac,2008,6.13254
mac,2009,6.12991
mac,2010,6.22012
mac,2011,6.50829
mac,2012,6.88821
mac,2013,7.34465
mac,2014,7.85762
mac,2015,8.41709
mac,2016,9.03634
mac,2017,9.70083
mac,2018,10.40647
mac,2019,11.1522
mac,2020,11.93432
mar,1960,2.75437
mar,1961,2.81211
mar,1962,2.85267
mar,1963,2.8832
mar,1964,2.9141
mar,1965,2.94966
mar,1966,3.00208
mar,1967,3.05554
mar,1968,3.10489
mar,1969,3.14239
mar,1970,3.16482
mar,1971,3.18941
mar,1972,3.2018
mar,1973,3.20169
mar,1974,3.18764
mar,1975,3.15988
mar,1976,3.13394
mar,1977,3.09985
mar,1978,3.06397
mar,1979,3.03325
mar,1980,3.0123
mar,1981,3.01281
mar,1982,3.01795
mar,1983,3.0318
mar,1984,3.0601
mar,1985,3.10693
mar,1986,3.1834
mar,1987,3.27234
mar,1988,3.37308
mar,1989,3.48445
mar,1990,3.60588
mar,1991,3.75309
mar,1992,3.89885
mar,1993,4.04032
mar,1994,4.17461
mar,1995,4.30064
mar,1996,4.41078
mar,1997,4.50883
mar,1998,4.59589
mar,1999,4.67252
mar,2000,4.74063
mar,2001,4.83019
mar,2002,4.91525
mar,2003,5.00001
mar,2004,5.08936
mar,2005,5.18864
mar,2006,5.26027
mar,2007,5.33634
mar,2008,5.41355
mar,2009,5.48428
mar,2010,5.54701
mar,2011,5.59035
mar,2012,5.62368
mar,2013,5.6671
mar,2014,5.74865
mar,2015,5.88406
mar,2016,6.0727
mar,2017,6.30942
mar,2018,6.58561
mar,2019,6.88648
mar,2020,7.2035
mda,1960,4.86346
mda,1961,4.80368
mda,1962,4.73343
mda,1963,4.66616
mda,1964,4.61941
mda,1965,4.60087
mda,1966,4.68293
mda,1967,4.78227
mda,1968,4.88559
mda,1969,4.97271
mda,1970,5.0338
mda,1971,5.14446
mda,1972,5.21215
mda,1973,5.26268
mda,1974,5.3336
mda,1975,5.44215
mda,1976,5.62483
mda,1977,5.83828
mda,1978,6.0372
mda,1979,6.16396
mda,1980,6.19947
mda,1981,6.20872
mda,1982,6.14009
mda,1983,6.03328
mda,1984,5.94338
mda,1985,5.89952
mda,1986,5.9646
mda,1987,6.0519
mda,1988,6.15591
mda,1989,6.26915
mda,1990,6.38929
mda,1991,6.54914
mda,1992,6.7096
mda,1993,6.85268
mda,1994,6.95479
mda,1995,7.00454
mda,1996,7.17593
mda,1997,7.28327
mda,1998,7.34652
mda,1999,7.39114
mda,2000,7.42493
mda,2001,7.55408
mda,2002,7.67105
mda,2003,7.75825
mda,2004,7.78771
mda,2005,7.74632
mda,2006,7.84302
mda,2007,7.89911
mda,2008,7.9238
mda,2009,7.92571
mda,2010,7.91109
mda,2011,7.91146
mda,2012,7.85787
mda,2013,7.77865
mda,2014,7.738
mda,2015,7.78943
mda,2016,8.09285
mda,2017,8.48562
mda,2018,8.91641
mda,2019,9.31606
mda,2020,9.64811
mdg,1960,2.93046
mdg,1961,2.95829
mdg,1962,2.97079
mdg,1963,2.97567
mdg,1964,2.9828
mdg,1965,2.9964
mdg,1966,3.04625
mdg,1967,3.09297
mdg,1968,3.13968
mdg,1969,3.18994
mdg,1970,3.24437
mdg,1971,3.3311
mdg,1972,3.41605
mdg,1973,3.48862
mdg,1974,3.53607
mdg,1975,3.55347
mdg,1976,3.56642
mdg,1977,3.55424
mdg,1978,3.52358
mdg,1979,3.48102
mdg,1980,3.4306
mdg,1981,3.41292
mdg,1982,3.38772
mdg,1983,3.35815
mdg,1984,3.32757
mdg,1985,3.29842
mdg,1986,3.29121
mdg,1987,3.28017
mdg,1988,3.26435
mdg,1989,3.24244
mdg,1990,3.21398
mdg,1991,3.20926
mdg,1992,3.19647
mdg,1993,3.1771
mdg,1994,3.15276
mdg,1995,3.12445
mdg,1996,3.10746
mdg,1997,3.08265
mdg,1998,3.05066
mdg,1999,3.01212
mdg,2000,2.96817
mdg,2001,2.94826
mdg,2002,2.92397
mdg,2003,2.8941
mdg,2004,2.85686
mdg,2005,2.81243
mdg,2006,2.78659
mdg,2007,2.75408
mdg,2008,2.71783
mdg,2009,2.68047
mdg,2010,2.64413
mdg,2011,2.6266
mdg,2012,2.60754
mdg,2013,2.59278
mdg,2014,2.58916
mdg,2015,2.6002
mdg,2016,2.6413
mdg,2017,2.68974
mdg,2018,2.742
mdg,2019,2.79376
mdg,2020,2.84341
mdv,1960,3.07928
mdv,1961,3.07717
mdv,1962,3.06671
mdv,1963,3.04689
mdv,1964,3.01656
mdv,1965,2.97302
mdv,1966,2.98507
mdv,1967,2.9925
mdv,1968,2.98958
mdv,1969,2.98075
mdv,1970,2.98565
mdv,1971,2.97335
mdv,1972,2.96
mdv,1973,2.94828
mdv,1974,2.93447
mdv,1975,2.91899
mdv,1976,2.95574
mdv,1977,2.99497
mdv,1978,3.02708
mdv,1979,3.05557
mdv,1980,3.07201
mdv,1981,3.10254
mdv,1982,3.1182
mdv,1983,3.13047
mdv,1984,3.13621
mdv,1985,3.1513
mdv,1986,3.18721
mdv,1987,3.23456
mdv,1988,3.27879
mdv,1989,3.32396
mdv,1990,3.36195
mdv,1991,3.40925
mdv,1992,3.45226
mdv,1993,3.49489
mdv,1994,3.55675
mdv,1995,3.64848
mdv,1996,3.78121
mdv,1997,3.93172
mdv,1998,4.09186
mdv,1999,4.25316
mdv,2000,4.40498
mdv,2001,4.51369
mdv,2002,4.61363
mdv,2003,4.69996
mdv,2004,4.76995
mdv,2005,4.82426
mdv,2006,4.80349
mdv,2007,4.7605
mdv,2008,4.7004
mdv,2009,4.62508
mdv,2010,4.53344
mdv,2011,4.26308
mdv,2012,4.01463
mdv,2013,3.79023
mdv,2014,3.59953
mdv,2015,3.4481
mdv,2016,3.33013
mdv,2017,3.21787
mdv,2018,3.107
mdv,2019,3.00235
mdv,2020,2.89886
mex,1960,3.21538
mex,1961,3.26028
mex,1962,3.30052
mex,1963,3.33726
mex,1964,3.37248
mex,1965,3.40672
mex,1966,3.44499
mex,1967,3.47906
mex,1968,3.50658
mex,1969,3.52367
mex,1970,3.52922
mex,1971,3.53464
mex,1972,3.52992
mex,1973,3.51959
mex,1974,3.50989
mex,1975,3.50437
mex,1976,3.51711
mex,1977,3.53337
mex,1978,3.5482
mex,1979,3.55478
mex,1980,3.55086
mex,1981,3.55925
mex,1982,3.55776
mex,1983,3.55443
mex,1984,3.55925
mex,1985,3.57731
mex,1986,3.62266
mex,1987,3.67391
mex,1988,3.72979
mex,1989,3.78833
mex,1990,3.84871
mex,1991,3.92407
mex,1992,4.00235
mex,1993,4.08282
mex,1994,4.16369
mex,1995,4.24426
mex,1996,4.33261
mex,1997,4.41799
mex,1998,4.50019
mex,1999,4.57976
mex,2000,4.65857
mex,2001,4.75208
mex,2002,4.8418
mex,2003,4.93394
mex,2004,5.03542
mex,2005,5.14959
mex,2006,5.23994
mex,2007,5.34117
mex,2008,5.44882
mex,2009,5.55662
mex,2010,5.66301
mex,2011,5.76181
mex,2012,5.85554
mex,2013,5.95283
mex,2014,6.0647
mex,2015,6.19711
mex,2016,6.33341
mex,2017,6.48407
mex,2018,6.6457
mex,2019,6.81306
mex,2020,6.98471
mkd,1960,4.20874
mkd,1961,4.16661
mkd,1962,4.11445
mkd,1963,4.06066
mkd,1964,4.01785
mkd,1965,3.99143
mkd,1966,4.05072
mkd,1967,4.11973
mkd,1968,4.19909
mkd,1969,4.29021
mkd,1970,4.39325
mkd,1971,4.55293
mkd,1972,4.72017
mkd,1973,4.89454
mkd,1974,5.07928
mkd,1975,5.27372
mkd,1976,5.4836
mkd,1977,5.69884
mkd,1978,5.89167
mkd,1979,6.02385
mkd,1980,6.07643
mkd,1981,6.0638
mkd,1982,5.97747
mkd,1983,5.8657
mkd,1984,5.79262
mkd,1985,5.79353
mkd,1986,5.90408
mkd,1987,6.07554
mkd,1988,6.28678
mkd,1989,6.50687
mkd,1990,6.7194
mkd,1991,6.93999
mkd,1992,7.14657
mkd,1993,7.34914
mkd,1994,7.56197
mkd,1995,7.79097
mkd,1996,8.00626
mkd,1997,8.22396
mkd,1998,8.43658
mkd,1999,8.63437
mkd,2000,8.81157
mkd,2001,9.03658
mkd,2002,9.23336
mkd,2003,9.40462
mkd,2004,9.55334
mkd,2005,9.68025
mkd,2006,9.81431
mkd,2007,9.93158
mkd,2008,10.03663
mkd,2009,10.13025
mkd,2010,10.21639
mkd,2011,10.35889
mkd,2012,10.48183
mkd,2013,10.61052
mkd,2014,10.78134
mkd,2015,11.01336
mkd,2016,11.34907
mkd,2017,11.73428
mkd,2018,12.14573
mkd,2019,12.54796
mkd,2020,12.92198
mli,1960,2.24848
mli,1961,2.26402
mli,1962,2.26091
mli,1963,2.24293
mli,1964,2.21597
mli,1965,2.18205
mli,1966,2.24396
mli,1967,2.29885
mli,1968,2.34345
mli,1969,2.37405
mli,1970,2.38925
mli,1971,2.46927
mli,1972,2.53736
mli,1973,2.5932
mli,1974,2.63723
mli,1975,2.67023
mli,1976,2.75356
mli,1977,2.82625
mli,1978,2.88715
mli,1979,2.93521
mli,1980,2.97007
mli,1981,3.05924
mli,1982,3.13844
mli,1983,3.20533
mli,1984,3.2577
mli,1985,3.29421
mli,1986,3.38304
mli,1987,3.46172
mli,1988,3.52886
mli,1989,3.58106
mli,1990,3.61499
mli,1991,3.60105
mli,1992,3.57546
mli,1993,3.54037
mli,1994,3.4972
mli,1995,3.44683
mli,1996,3.38707
mli,1997,3.32154
mli,1998,3.25012
mli,1999,3.17105
mli,2000,3.08391
mli,2001,3.01067
mli,2002,2.92797
mli,2003,2.8416
mli,2004,2.75832
mli,2005,2.68089
mli,2006,2.6407
mli,2007,2.60361
mli,2008,2.56471
mli,2009,2.51722
mli,2010,2.4595
mli,2011,2.41917
mli,2012,2.36914
mli,2013,2.31577
mli,2014,2.2665
mli,2015,2.22493
mli,2016,2.21554
mli,2017,2.20937
mli,2018,2.20302
mli,2019,2.19208
mli,2020,2.17484
mlt,1960,7.85533
mlt,1961,7.84399
mlt,1962,7.80827
mlt,1963,7.77928
mlt,1964,7.78754
mlt,1965,7.84972
mlt,1966,8.02081
mlt,1967,8.23676
mlt,1968,8.46812
mlt,1969,8.69333
mlt,1970,8.89182
mlt,1971,9.08558
mlt,1972,9.21391
mlt,1973,9.2933
mlt,1974,9.32923
mlt,1975,9.32044
mlt,1976,9.27672
mlt,1977,9.20675
mlt,1978,9.12134
mlt,1979,9.03161
mlt,1980,8.95212
mlt,1981,8.90481
mlt,1982,8.83285
mlt,1983,8.72029
mlt,1984,8.58166
mlt,1985,8.42965
mlt,1986,8.54806
mlt,1987,8.69279
mlt,1988,8.84916
mlt,1989,8.99068
mlt,1990,9.10126
mlt,1991,9.27692
mlt,1992,9.43627
mlt,1993,9.58512
mlt,1994,9.73803
mlt,1995,9.89361
mlt,1996,10.01889
mlt,1997,10.13288
mlt,1998,10.24977
mlt,1999,10.37232
mlt,2000,10.50936
mlt,2001,10.68503
mlt,2002,10.89883
mlt,2003,11.15039
mlt,2004,11.42518
mlt,2005,11.71309
mlt,2006,11.9672
mlt,2007,12.23238
mlt,2008,12.56939
mlt,2009,13.03379
mlt,2010,13.62496
mlt,2011,14.1739
mlt,2012,14.80866
mlt,2013,15.4915
mlt,2014,16.15355
mlt,2015,16.75339
mlt,2016,17.37098
mlt,2017,17.91356
mlt,2018,18.41414
mlt,2019,18.91722
mlt,2020,19.45037
mmr,1960,2.89032
mmr,1961,2.9283
mmr,1962,2.95045
mmr,1963,2.96013
mmr,1964,2.96179
mmr,1965,2.95725
mmr,1966,2.9983
mmr,1967,3.02896
mmr,1968,3.04779
mmr,1969,3.05339
mmr,1970,3.04606
mmr,1971,3.07779
mmr,1972,3.09896
mmr,1973,3.1089
mmr,1974,3.10665
mmr,1975,3.09284
mmr,1976,3.11888
mmr,1977,3.13123
mmr,1978,3.13421
mmr,1979,3.13309
mmr,1980,3.13052
mmr,1981,3.17187
mmr,1982,3.20739
mmr,1983,3.23487
mmr,1984,3.25177
mmr,1985,3.25807
mmr,1986,3.29969
mmr,1987,3.33158
mmr,1988,3.35562
mmr,1989,3.37402
mmr,1990,3.38838
mmr,1991,3.45081
mmr,1992,3.50291
mmr,1993,3.54585
mmr,1994,3.58106
mmr,1995,3.60898
mmr,1996,3.67678
mmr,1997,3.73299
mmr,1998,3.77632
mmr,1999,3.80469
mmr,2000,3.81783
mmr,2001,3.86881
mmr,2002,3.90543
mmr,2003,3.92845
mmr,2004,3.93875
mmr,2005,3.93794
mmr,2006,3.98143
mmr,2007,4.01731
mmr,2008,4.04553
mmr,2009,4.06519
mmr,2010,4.07729
mmr,2011,4.13573
mmr,2012,4.18454
mmr,2013,4.23392
mmr,2014,4.29708
mmr,2015,4.38079
mmr,2016,4.53249
mmr,2017,4.69538
mmr,2018,4.8648
mmr,2019,5.03423
mmr,2020,5.2008
mne,1960,5.20722
mne,1961,5.16193
mne,1962,5.09912
mne,1963,5.02994
mne,1964,4.97399
mne,1965,4.93784
mne,1966,5.08014
mne,1967,5.26101
mne,1968,5.48281
mne,1969,5.74256
mne,1970,6.03324
mne,1971,6.169
mne,1972,6.2859
mne,1973,6.37388
mne,1974,6.42699
mne,1975,6.44328
mne,1976,6.46755
mne,1977,6.46816
mne,1978,6.43674
mne,1979,6.36376
mne,1980,6.24281
mne,1981,6.14828
mne,1982,6.01416
mne,1983,5.86864
mne,1984,5.7464
mne,1985,5.66517
mne,1986,5.71234
mne,1987,5.81831
mne,1988,5.99067
mne,1989,6.23263
mne,1990,6.53437
mne,1991,6.82714
mne,1992,7.14174
mne,1993,7.47679
mne,1994,7.82668
mne,1995,8.19368
mne,1996,8.56071
mne,1997,8.92393
mne,1998,9.28233
mne,1999,9.63771
mne,2000,9.98757
mne,2001,10.33106
mne,2002,10.67082
mne,2003,10.98271
mne,2004,11.22215
mne,2005,11.36152
mne,2006,11.37067
mne,2007,11.29168
mne,2008,11.16958
mne,2009,11.06434
mne,2010,11.00724
mne,2011,11.05475
mne,2012,11.13396
mne,2013,11.25684
mne,2014,11.43691
mne,2015,11.68472
mne,2016,12.04155
mne,2017,12.44392
mne,2018,12.86244
mne,2019,13.25965
mne,2020,13.61463
mng,1960,4.28884
mng,1961,4.35452
mng,1962,4.37818
mng,1963,4.37084
mng,1964,4.34728
mng,1965,4.31854
mng,1966,4.30573
mng,1967,4.2928
mng,1968,4.27851
mng,1969,4.25896
mng,1970,4.23416
mng,1971,4.26729
mng,1972,4.28459
mng,1973,4.28387
mng,1974,4.26648
mng,1975,4.23359
mng,1976,4.20867
mng,1977,4.1697
mng,1978,4.12434
mng,1979,4.07583
mng,1980,4.02879
mng,1981,4.02419
mng,1982,4.01211
mng,1983,3.99002
mng,1984,3.95458
mng,1985,3.90527
mng,1986,3.88974
mng,1987,3.85999
mng,1988,3.82157
mng,1989,3.78301
mng,1990,3.74931
mng,1991,3.70424
mng,1992,3.652
mng,1993,3.5884
mng,1994,3.5079
mng,1995,3.40997
mng,1996,3.41386
mng,1997,3.3959
mng,1998,3.36004
mng,1999,3.3122
mng,2000,3.25459
mng,2001,3.27989
mng,2002,3.29394
mng,2003,3.29556
mng,2004,3.281
mng,2005,3.24921
mng,2006,3.28657
mng,2007,3.31146
mng,2008,3.32049
mng,2009,3.31046
mng,2010,3.28008
mng,2011,3.29053
mng,2012,3.28547
mng,2013,3.27412
mng,2014,3.26806
mng,2015,3.27379
mng,2016,3.319
mng,2017,3.37651
mng,2018,3.44329
mng,2019,3.51707
mng,2020,3.59706
moz,1960,2.99022
moz,1961,3.02983
moz,1962,3.06153
moz,1963,3.08606
moz,1964,3.10436
moz,1965,3.11745
moz,1966,3.14255
moz,1967,3.16232
moz,1968,3.17686
moz,1969,3.18545
moz,1970,3.18833
moz,1971,3.20765
moz,1972,3.22056
moz,1973,3.2278
moz,1974,3.23006
moz,1975,3.22745
moz,1976,3.23692
moz,1977,3.24147
moz,1978,3.24206
moz,1979,3.23919
moz,1980,3.23384
moz,1981,3.25344
moz,1982,3.2655
moz,1983,3.27079
moz,1984,3.27066
moz,1985,3.26647
moz,1986,3.30458
moz,1987,3.33307
moz,1988,3.34954
moz,1989,3.34863
moz,1990,3.32463
moz,1991,3.29393
moz,1992,3.25583
moz,1993,3.21208
moz,1994,3.16698
moz,1995,3.12488
moz,1996,3.10061
moz,1997,3.06818
moz,1998,3.02884
moz,1999,2.98211
moz,2000,2.92766
moz,2001,2.89033
moz,2002,2.84312
moz,2003,2.78754
moz,2004,2.72547
moz,2005,2.65859
moz,2006,2.62295
moz,2007,2.57984
moz,2008,2.52973
moz,2009,2.47327
moz,2010,2.41099
moz,2011,2.39456
moz,2012,2.36915
moz,2013,2.33577
moz,2014,2.29548
moz,2015,2.24899
moz,2016,2.25359
moz,2017,2.25257
moz,2018,2.24584
moz,2019,2.23279
moz,2020,2.21381
mrt,1960,2.10258
mrt,1961,2.15133
mrt,1962,2.19344
mrt,1963,2.2316
mrt,1964,2.2625
mrt,1965,2.28977
mrt,1966,2.32638
mrt,1967,2.35715
mrt,1968,2.38138
mrt,1969,2.401
mrt,1970,2.41671
mrt,1971,2.44538
mrt,1972,2.4695
mrt,1973,2.48917
mrt,1974,2.50375
mrt,1975,2.51429
mrt,1976,2.53859
mrt,1977,2.5561
mrt,1978,2.56812
mrt,1979,2.57616
mrt,1980,2.57996
mrt,1981,2.60134
mrt,1982,2.6182
mrt,1983,2.63112
mrt,1984,2.64023
mrt,1985,2.64617
mrt,1986,2.66949
mrt,1987,2.68619
mrt,1988,2.69705
mrt,1989,2.70416
mrt,1990,2.7082
mrt,1991,2.73159
mrt,1992,2.74984
mrt,1993,2.76281
mrt,1994,2.77022
mrt,1995,2.77154
