geo,time,sl_ind_empl_zs
rou,2014,28.93
rou,2015,28.46
rou,2016,29.88
rou,2017,30.12
rou,2018,30.03
rou,2019,30.07
rus,1991,39.96
rus,1992,38.9
rus,1993,38.15
rus,1994,35.99
rus,1995,34.08
rus,1996,32.55
rus,1997,30.01
rus,1998,29.13
rus,1999,29
rus,2000,29.24
rus,2001,30.18
rus,2002,30.17
rus,2003,30.23
rus,2004,29.73
rus,2005,29.26
rus,2006,28.91
rus,2007,29.19
rus,2008,28.67
rus,2009,27.5
rus,2010,27.76
rus,2011,27.45
rus,2012,27.81
rus,2013,27.79
rus,2014,27.6
rus,2015,27.28
rus,2016,27.02
rus,2017,26.97
rus,2018,26.81
rus,2019,26.79
rwa,1991,2.58
rwa,1992,2.56
rwa,1993,2.54
rwa,1994,2.52
rwa,1995,2.47
rwa,1996,2.47
rwa,1997,2.48
rwa,1998,2.48
rwa,1999,2.5
rwa,2000,2.55
rwa,2001,2.64
rwa,2002,2.77
rwa,2003,3.02
rwa,2004,3.3
rwa,2005,3.63
rwa,2006,3.99
rwa,2007,4.37
rwa,2008,4.81
rwa,2009,5.26
rwa,2010,5.76
rwa,2011,6.28
rwa,2012,6.87
rwa,2013,7.32
rwa,2014,7.91
rwa,2015,8.12
rwa,2016,8.24
rwa,2017,8.32
rwa,2018,8.47
rwa,2019,8.63
sau,1991,25.57
sau,1992,25.93
sau,1993,25.47
sau,1994,24.89
sau,1995,24.07
sau,1996,23.26
sau,1997,22.3
sau,1998,21.62
sau,1999,20.97
sau,2000,19.86
sau,2001,21.02
sau,2002,20.95
sau,2003,20.92
sau,2004,20.79
sau,2005,20.49
sau,2006,20.24
sau,2007,20.84
sau,2008,19.77
sau,2009,20.43
sau,2010,21.29
sau,2011,22.28
sau,2012,22.98
sau,2013,23.76
sau,2014,23.03
sau,2015,22.73
sau,2016,24.49
sau,2017,24.73
sau,2018,24.79
sau,2019,24.8
sdn,1991,10.83
sdn,1992,10.89
sdn,1993,10.91
sdn,1994,10.83
sdn,1995,10.87
sdn,1996,11.01
sdn,1997,11.25
sdn,1998,11.27
sdn,1999,11.24
sdn,2000,11.33
sdn,2001,11.47
sdn,2002,11.69
sdn,2003,11.92
sdn,2004,11.89
sdn,2005,12.27
sdn,2006,12.76
sdn,2007,13.39
sdn,2008,13.94
sdn,2009,14.16
sdn,2010,14.23
sdn,2011,15.34
sdn,2012,16.06
sdn,2013,16.46
sdn,2014,16.63
sdn,2015,17.1
sdn,2016,17.41
sdn,2017,17.68
sdn,2018,17.23
sdn,2019,16.82
sen,1991,13.11
sen,1992,13.02
sen,1993,12.94
sen,1994,12.89
sen,1995,12.77
sen,1996,12.67
sen,1997,12.58
sen,1998,12.5
sen,1999,12.43
sen,2000,12.33
sen,2001,12.38
sen,2002,12.45
sen,2003,12.46
sen,2004,12.55
sen,2005,12.58
sen,2006,12.62
sen,2007,12.67
sen,2008,12.7
sen,2009,12.72
sen,2010,12.75
sen,2011,12.82
sen,2012,12.84
sen,2013,12.89
sen,2014,12.95
sen,2015,12.99
sen,2016,13.01
sen,2017,13.03
sen,2018,13.07
sen,2019,13.12
sgp,1991,35.16
sgp,1992,34.63
sgp,1993,33.88
sgp,1994,32.75
sgp,1995,30.96
sgp,1996,30.25
sgp,1997,30.8
sgp,1998,30.14
sgp,1999,29.53
sgp,2000,27.95
sgp,2001,26.58
sgp,2002,25.98
sgp,2003,25.9
sgp,2004,24.91
sgp,2005,22.74
sgp,2006,23.3
sgp,2007,23.6
sgp,2008,23.74
sgp,2009,23.24
sgp,2010,21.86
sgp,2011,20.87
sgp,2012,20.54
sgp,2013,19.88
sgp,2014,17.74
sgp,2015,17.39
sgp,2016,16.88
sgp,2017,16.43
sgp,2018,16
sgp,2019,15.55
slb,1991,4.8
slb,1992,4.93
slb,1993,5.01
slb,1994,5.21
slb,1995,5.43
slb,1996,5.59
slb,1997,5.54
slb,1998,5.65
slb,1999,5.74
slb,2000,5.43
slb,2001,5.34
slb,2002,5.22
slb,2003,5.45
slb,2004,5.63
slb,2005,6.1
slb,2006,6.54
slb,2007,7
slb,2008,7.6
slb,2009,7.58
slb,2010,8.06
slb,2011,8.43
slb,2012,8.78
slb,2013,9.33
slb,2014,9.77
slb,2015,10.25
slb,2016,10.63
slb,2017,11.05
slb,2018,11.63
slb,2019,12.13
sle,1991,6.38
sle,1992,6.26
sle,1993,6.23
sle,1994,6.17
sle,1995,6.07
sle,1996,6.05
sle,1997,5.96
sle,1998,5.95
sle,1999,5.91
sle,2000,6
sle,2001,5.9
sle,2002,6.2
sle,2003,6.37
sle,2004,6.51
sle,2005,6.22
sle,2006,5.98
sle,2007,5.83
sle,2008,5.69
sle,2009,5.58
sle,2010,5.55
sle,2011,5.58
sle,2012,5.69
sle,2013,5.86
sle,2014,6.07
sle,2015,6.2
sle,2016,6.39
sle,2017,6.55
sle,2018,6.67
sle,2019,6.76
slv,1991,24.57
slv,1992,24.79
slv,1993,24.93
slv,1994,24.98
slv,1995,25.06
slv,1996,24.78
slv,1997,24.65
slv,1998,24.6
slv,1999,24.98
slv,2000,24.24
slv,2001,23.62
slv,2002,24.34
slv,2003,24.57
slv,2004,23.69
slv,2005,22.22
slv,2006,22.98
slv,2007,23.4
slv,2008,23.47
slv,2009,20.66
slv,2010,21.35
slv,2011,21.27
slv,2012,20.98
slv,2013,20.36
slv,2014,20.89
slv,2015,22.18
slv,2016,21.1
slv,2017,21.89
slv,2018,22.2
slv,2019,22.51
som,1991,3.54
som,1992,3.48
som,1993,3.42
som,1994,3.34
som,1995,3.27
som,1996,3.2
som,1997,3.13
som,1998,3.07
som,1999,3.01
som,2000,2.96
som,2001,2.91
som,2002,2.87
som,2003,2.84
som,2004,2.81
som,2005,2.79
som,2006,2.76
som,2007,2.65
som,2008,2.64
som,2009,2.64
som,2010,2.64
som,2011,2.64
som,2012,2.61
som,2013,2.58
som,2014,2.55
som,2015,2.52
som,2016,2.49
som,2017,2.46
som,2018,2.44
som,2019,2.41
srb,1991,27.86
srb,1992,27.2
srb,1993,26.49
srb,1994,26.37
srb,1995,26.94
srb,1996,27
srb,1997,27.01
srb,1998,26.94
srb,1999,26.08
srb,2000,26.48
srb,2001,26.63
srb,2002,26.8
srb,2003,26.91
srb,2004,26.95
srb,2005,27.58
srb,2006,29.3
srb,2007,29.46
srb,2008,26.22
srb,2009,25.33
srb,2010,25.6
srb,2011,26.8
srb,2012,26.46
srb,2013,25.86
srb,2014,24.66
srb,2015,24.46
srb,2016,24.43
srb,2017,25.3
srb,2018,26.9
srb,2019,27.43
ssd,1991,14.17
ssd,1992,14.34
ssd,1993,14.49
ssd,1994,14.55
ssd,1995,14.73
ssd,1996,14.89
ssd,1997,15.2
ssd,1998,15.25
ssd,1999,15.24
ssd,2000,15.41
ssd,2001,15.64
ssd,2002,15.89
ssd,2003,16.22
ssd,2004,16.32
ssd,2005,16.62
ssd,2006,17.08
ssd,2007,17.64
ssd,2008,17.97
ssd,2009,17.69
ssd,2010,17.74
ssd,2011,17.89
ssd,2012,17.73
ssd,2013,18.89
ssd,2014,18.72
ssd,2015,17.34
ssd,2016,16.46
ssd,2017,16.08
ssd,2018,16.33
ssd,2019,16.39
stp,1991,19.46
stp,1992,19.38
stp,1993,19.29
stp,1994,19.2
stp,1995,19.11
stp,1996,19.02
stp,1997,18.92
stp,1998,18.84
stp,1999,18.79
stp,2000,18.76
stp,2001,18.77
stp,2002,18.84
stp,2003,18.87
stp,2004,18.99
stp,2005,17.16
stp,2006,17.3
stp,2007,17.45
stp,2008,17.67
stp,2009,17.91
stp,2010,18.01
stp,2011,18.11
stp,2012,18.18
stp,2013,18.24
stp,2014,18.24
stp,2015,18.24
stp,2016,18.23
stp,2017,18.16
stp,2018,18.06
stp,2019,17.94
sur,1991,19.19
sur,1992,19.13
sur,1993,19.33
sur,1994,19.71
sur,1995,22.25
sur,1996,24.7
sur,1997,23.26
sur,1998,25.98
sur,1999,25.3
sur,2000,24.91
sur,2001,24.76
sur,2002,24.44
sur,2003,24.33
sur,2004,24.1
sur,2005,24.12
sur,2006,24.31
sur,2007,24.39
sur,2008,24.53
sur,2009,24.54
sur,2010,24.67
sur,2011,24.96
sur,2012,24.92
sur,2013,25.05
sur,2014,25.1
sur,2015,25.08
sur,2016,24.45
sur,2017,24.43
sur,2018,24.49
sur,2019,24.33
svk,1991,41.96
svk,1992,40.21
svk,1993,39.65
svk,1994,39.7
svk,1995,38.91
svk,1996,39.54
svk,1997,39.28
svk,1998,39.44
svk,1999,38.43
svk,2000,37.25
svk,2001,37.06
svk,2002,38.15
svk,2003,38.13
svk,2004,39.21
svk,2005,38.82
svk,2006,38.82
svk,2007,39.38
svk,2008,40.13
svk,2009,37.93
svk,2010,37.12
svk,2011,37.49
svk,2012,37.54
svk,2013,35.82
svk,2014,35.45
svk,2015,36.11
svk,2016,36.47
svk,2017,37.16
svk,2018,36.52
svk,2019,36.09
svn,1991,45.8
svn,1992,44.9
svn,1993,44.19
svn,1994,42.39
svn,1995,43.13
svn,1996,41.96
svn,1997,40.5
svn,1998,39.52
svn,1999,37.8
svn,2000,37.65
svn,2001,38.63
svn,2002,38.75
svn,2003,37.13
svn,2004,36.35
svn,2005,37.06
svn,2006,35.49
svn,2007,35.24
svn,2008,35.12
svn,2009,33.16
svn,2010,32.58
svn,2011,31.66
svn,2012,30.97
svn,2013,31.03
svn,2014,30.93
svn,2015,32.01
svn,2016,33.17
svn,2017,33.25
svn,2018,33.35
svn,2019,34.1
swe,1991,26.61
swe,1992,26.15
swe,1993,25.64
swe,1994,25.52
swe,1995,25.48
swe,1996,25.87
swe,1997,25.55
swe,1998,25.89
swe,1999,24.99
swe,2000,24.36
swe,2001,23.74
swe,2002,22.96
swe,2003,22.6
swe,2004,22.37
swe,2005,22.04
swe,2006,21.91
swe,2007,21.65
swe,2008,21.33
swe,2009,20.16
swe,2010,19.9
swe,2011,19.93
swe,2012,19.65
swe,2013,19.16
swe,2014,18.6
swe,2015,18.29
swe,2016,18.2
swe,2017,18.16
swe,2018,18.18
swe,2019,18.42
swz,1991,29.08
swz,1992,29.04
swz,1993,29.08
swz,1994,28.99
swz,1995,28.99
swz,1996,28.85
swz,1997,28.76
swz,1998,28.52
swz,1999,28.24
swz,2000,28.08
swz,2001,27.84
swz,2002,27.55
swz,2003,27.27
swz,2004,27.11
swz,2005,26.92
swz,2006,26.73
swz,2007,26.58
swz,2008,26.43
swz,2009,26.31
swz,2010,26.03
swz,2011,25.82
swz,2012,25.59
swz,2013,25.29
swz,2014,25.1
swz,2015,24.87
swz,2016,24.53
swz,2017,24.12
swz,2018,23.73
swz,2019,23.39
syr,1991,24.99
syr,1992,25.79
syr,1993,26.63
syr,1994,28.61
syr,1995,30.51
syr,1996,29.98
syr,1997,29.14
syr,1998,28.94
syr,1999,28.29
syr,2000,26.1
syr,2001,25.73
syr,2002,25.91
syr,2003,25.6
syr,2004,26.15
syr,2005,27.25
syr,2006,28.26
syr,2007,29.06
syr,2008,29.97
syr,2009,30.68
syr,2010,31.29
syr,2011,31.43
syr,2012,28.24
syr,2013,25.03
syr,2014,23.35
syr,2015,22.77
syr,2016,22.56
syr,2017,22.42
syr,2018,22.82
syr,2019,23.19
tcd,1991,2.16
tcd,1992,2.12
tcd,1993,2.06
tcd,1994,2.02
tcd,1995,1.98
tcd,1996,1.94
tcd,1997,1.92
tcd,1998,1.89
tcd,1999,1.87
tcd,2000,1.86
tcd,2001,1.89
tcd,2002,1.92
tcd,2003,1.95
tcd,2004,1.99
tcd,2005,2.03
tcd,2006,2.07
tcd,2007,2.09
tcd,2008,2.11
tcd,2009,2.13
tcd,2010,2.14
tcd,2011,2.13
tcd,2012,2.14
tcd,2013,2.11
tcd,2014,2.09
tcd,2015,2.06
tcd,2016,2.01
tcd,2017,1.97
tcd,2018,1.91
tcd,2019,1.88
tgo,1991,15.13
tgo,1992,15.05
tgo,1993,14.91
tgo,1994,14.82
tgo,1995,14.77
tgo,1996,14.68
tgo,1997,14.57
tgo,1998,14.43
tgo,1999,14.29
tgo,2000,14.27
tgo,2001,14.1
tgo,2002,13.93
tgo,2003,13.77
tgo,2004,13.52
tgo,2005,13.28
tgo,2006,13.12
tgo,2007,13.01
tgo,2008,12.81
tgo,2009,12.77
tgo,2010,12.7
tgo,2011,12.67
tgo,2012,12.64
tgo,2013,12.72
tgo,2014,12.72
tgo,2015,14.7
tgo,2016,16.92
tgo,2017,19.33
tgo,2018,19.28
tgo,2019,19.21
tha,1991,15.45
tha,1992,15.77
tha,1993,17.55
tha,1994,18.03
tha,1995,19.77
tha,1996,20.79
tha,1997,19.72
tha,1998,17.71
tha,1999,18.37
tha,2000,19.03
tha,2001,18.83
tha,2002,19.92
tha,2003,21.07
tha,2004,22.21
tha,2005,22.38
tha,2006,21.95
tha,2007,21.92
tha,2008,21.18
tha,2009,20.78
tha,2010,20.64
tha,2011,19.44
tha,2012,19.82
tha,2013,20.24
tha,2014,23.52
tha,2015,23.68
tha,2016,23.68
tha,2017,22.85
tha,2018,22.81
tha,2019,22.84
tjk,1991,23.91
tjk,1992,22.76
tjk,1993,21.62
tjk,1994,20.44
tjk,1995,19.2
tjk,1996,18.12
tjk,1997,17.4
tjk,1998,16.93
tjk,1999,16.6
tjk,2000,16.53
tjk,2001,16.76
tjk,2002,17.12
tjk,2003,17.61
tjk,2004,17.99
tjk,2005,17.36
tjk,2006,16.86
tjk,2007,16.43
tjk,2008,16.03
tjk,2009,15.69
tjk,2010,15.64
tjk,2011,15.51
tjk,2012,15.5
tjk,2013,15.54
tjk,2014,15.51
tjk,2015,15.5
tjk,2016,15.53
tjk,2017,15.44
tjk,2018,15.5
tjk,2019,15.79
tkm,1991,39.19
tkm,1992,38.75
tkm,1993,38.3
tkm,1994,37.66
tkm,1995,37.07
tkm,1996,36.65
tkm,1997,35.96
tkm,1998,35.53
tkm,1999,35.23
tkm,2000,34.77
tkm,2001,34.41
tkm,2002,34.11
tkm,2003,33.86
tkm,2004,33.73
tkm,2005,33.79
tkm,2006,33.94
tkm,2007,34.17
tkm,2008,34.58
tkm,2009,34.83
tkm,2010,35.19
tkm,2011,35.7
tkm,2012,36.2
tkm,2013,36.69
tkm,2014,37.21
tkm,2015,37.67
tkm,2016,38.2
tkm,2017,38.73
tkm,2018,39.26
tkm,2019,39.83
tls,1991,7.75
tls,1992,8
tls,1993,8.29
tls,1994,8.56
tls,1995,8.85
tls,1996,9.06
tls,1997,8.87
tls,1998,7.43
tls,1999,7.02
tls,2000,8.72
tls,2001,9.27
tls,2002,10
tls,2003,6.89
tls,2004,5.84
tls,2005,6.02
tls,2006,6.22
tls,2007,7.33
tls,2008,8.37
tls,2009,9.44
tls,2010,9.3
tls,2011,9.56
tls,2012,9.87
tls,2013,10.9
tls,2014,11.64
tls,2015,13.45
tls,2016,15.37
tls,2017,13.45
tls,2018,14.35
tls,2019,16.32
ton,1991,28.02
ton,1992,28
ton,1993,27.94
ton,1994,28.98
ton,1995,29.42
ton,1996,29.4
ton,1997,29.18
ton,1998,29.29
ton,1999,29.52
ton,2000,29.99
ton,2001,30.56
ton,2002,30.63
ton,2003,30.58
ton,2004,30.24
ton,2005,30.48
ton,2006,30.78
ton,2007,30.34
ton,2008,30.62
ton,2009,31.08
ton,2010,31.45
ton,2011,31.68
ton,2012,31.38
ton,2013,29.61
ton,2014,29.62
ton,2015,29.69
ton,2016,30.08
ton,2017,30.39
ton,2018,30.36
ton,2019,30.87
tto,1991,28.8
tto,1992,26.98
tto,1993,26.39
tto,1994,25.41
tto,1995,25.52
tto,1996,25.53
tto,1997,26.39
tto,1998,28.2
tto,1999,27.73
tto,2000,28.08
tto,2001,28.87
tto,2002,28.5
tto,2003,28.57
tto,2004,30.32
tto,2005,31.11
tto,2006,30.85
tto,2007,31.84
tto,2008,32.27
tto,2009,30.46
tto,2010,29.76
tto,2011,28.58
tto,2012,28.52
tto,2013,28.74
tto,2014,28.12
tto,2015,27.94
tto,2016,27.38
tto,2017,27.07
tto,2018,26.86
tto,2019,26.64
tun,1991,30.64
tun,1992,30.87
tun,1993,30.79
tun,1994,30.76
tun,1995,30.65
tun,1996,30.9
tun,1997,31.02
tun,1998,31.19
tun,1999,31.49
tun,2000,31.66
tun,2001,31.85
tun,2002,31.64
tun,2003,31.91
tun,2004,32.41
tun,2005,32.42
tun,2006,32.3
tun,2007,32.85
tun,2008,33.53
tun,2009,32.33
tun,2010,33.42
tun,2011,33.73
tun,2012,33.14
tun,2013,33.38
tun,2014,33.55
tun,2015,33.1
tun,2016,33.35
tun,2017,33.29
tun,2018,33.5
tun,2019,33.46
tur,1991,29.66
tur,1992,29.56
tur,1993,29.54
tur,1994,29.07
tur,1995,28.99
tur,1996,28.92
tur,1997,28.97
tur,1998,28.49
tur,1999,27.72
tur,2000,27.62
tur,2001,26.51
tur,2002,26.35
tur,2003,26.24
tur,2004,26.48
tur,2005,26.63
tur,2006,26.77
tur,2007,26.75
tur,2008,26.19
tur,2009,25.3
tur,2010,26.22
tur,2011,26.46
tur,2012,26.03
tur,2013,26.39
tur,2014,27.86
tur,2015,27.23
tur,2016,26.78
tur,2017,26.54
tur,2018,26.66
tur,2019,25.32
tza,1991,2.65
tza,1992,2.64
tza,1993,2.63
tza,1994,2.62
tza,1995,2.62
tza,1996,2.63
tza,1997,2.64
tza,1998,2.68
tza,1999,2.74
tza,2000,2.83
tza,2001,2.96
tza,2002,3.32
tza,2003,3.76
tza,2004,4.26
tza,2005,4.84
tza,2006,5.49
tza,2007,5.56
tza,2008,5.63
tza,2009,5.72
tza,2010,5.81
tza,2011,5.92
tza,2012,6.02
tza,2013,6.13
tza,2014,6.25
tza,2015,6.29
tza,2016,6.34
tza,2017,6.38
tza,2018,6.43
tza,2019,6.47
uga,1991,7.87
uga,1992,7.86
uga,1993,7.86
uga,1994,7.86
uga,1995,7.87
uga,1996,7.89
uga,1997,7.89
uga,1998,7.88
uga,1999,7.88
uga,2000,7.85
uga,2001,7.84
uga,2002,7.82
uga,2003,7.8
uga,2004,7.77
uga,2005,7.75
uga,2006,7.76
uga,2007,7.78
uga,2008,7.82
uga,2009,7.8
uga,2010,7.88
uga,2011,7.94
uga,2012,8.02
uga,2013,7
uga,2014,6.84
uga,2015,6.8
uga,2016,6.73
uga,2017,6.59
uga,2018,6.54
uga,2019,6.51
ukr,1991,29.39
ukr,1992,28.79
ukr,1993,28.15
ukr,1994,27.43
ukr,1995,26.74
ukr,1996,26.08
ukr,1997,25.47
ukr,1998,25.04
ukr,1999,24.74
ukr,2000,24.51
ukr,2001,24.51
ukr,2002,24.55
ukr,2003,24.72
ukr,2004,25
ukr,2005,25.17
ukr,2006,25.43
ukr,2007,25.65
ukr,2008,25.75
ukr,2009,25.53
ukr,2010,25.68
ukr,2011,25.66
ukr,2012,25.88
ukr,2013,24.81
ukr,2014,26.15
ukr,2015,24.69
ukr,2016,24.25
ukr,2017,24.3
ukr,2018,24.61
ukr,2019,24.96
ury,1991,24.16
ury,1992,24.24
ury,1993,24.09
ury,1994,24.08
ury,1995,23.74
ury,1996,23.6
ury,1997,23.73
ury,1998,23.68
ury,1999,23.27
ury,2000,22.68
ury,2001,21.98
ury,2002,21.09
ury,2003,20.8
ury,2004,20.89
ury,2005,21.14
ury,2006,21.19
ury,2007,21.68
ury,2008,21.56
ury,2009,20.96
ury,2010,21.41
ury,2011,20.78
ury,2012,21.13
ury,2013,21.58
ury,2014,21.01
ury,2015,20.46
ury,2016,20.05
ury,2017,19.74
ury,2018,19.2
ury,2019,18.83
usa,1991,25.96
usa,1992,25.83
usa,1993,25.71
usa,1994,25.64
usa,1995,25.49
usa,1996,25.31
usa,1997,25.13
usa,1998,24.92
usa,1999,24.69
usa,2000,24.44
usa,2001,23.74
usa,2002,22.75
usa,2003,22.45
usa,2004,22.39
usa,2005,22.26
usa,2006,22.35
usa,2007,22.14
usa,2008,21.46
usa,2009,20
usa,2010,19.64
usa,2011,19.71
usa,2012,19.74
usa,2013,19.95
usa,2014,19.98
usa,2015,19.86
usa,2016,19.78
usa,2017,19.73
usa,2018,19.87
usa,2019,19.91
uzb,1991,25.8
uzb,1992,24.93
uzb,1993,24.64
uzb,1994,24.27
uzb,1995,23.9
uzb,1996,22.83
uzb,1997,22.44
uzb,1998,21.82
uzb,1999,21.86
uzb,2000,21.51
uzb,2001,21.28
uzb,2002,21.12
uzb,2003,21.08
uzb,2004,21.17
uzb,2005,21.31
uzb,2006,21.52
uzb,2007,21.82
uzb,2008,22.13
uzb,2009,22.48
uzb,2010,22.7
uzb,2011,22.74
uzb,2012,22.71
uzb,2013,22.73
uzb,2014,22.78
uzb,2015,22.9
uzb,2016,23.06
uzb,2017,23.05
uzb,2018,22.66
uzb,2019,23.02
vct,1991,21.25
vct,1992,21.33
vct,1993,21.42
vct,1994,21.19
vct,1995,21.24
vct,1996,20.97
vct,1997,21.19
vct,1998,21.38
vct,1999,21.06
vct,2000,20.66
vct,2001,20.57
vct,2002,20.54
vct,2003,20.77
vct,2004,20.83
vct,2005,20.72
vct,2006,21.1
vct,2007,21.32
vct,2008,21.05
vct,2009,20.8
vct,2010,20.5
vct,2011,20.35
vct,2012,20.22
vct,2013,20.25
vct,2014,20.01
vct,2015,20.04
vct,2016,19.98
vct,2017,19.99
vct,2018,19.96
vct,2019,19.88
ven,1991,26.05
ven,1992,26.63
ven,1993,26.28
ven,1994,23.65
ven,1995,23.56
ven,1996,22.39
ven,1997,23.88
ven,1998,24.5
ven,1999,22.71
ven,2000,22.83
ven,2001,22.09
ven,2002,20.69
ven,2003,19.83
ven,2004,20.32
ven,2005,20.65
ven,2006,22.18
ven,2007,23.13
ven,2008,22.87
ven,2009,22.38
ven,2010,21.63
ven,2011,21.48
ven,2012,21.62
ven,2013,21.33
ven,2014,20.7
ven,2015,19.83
ven,2016,18.81
ven,2017,17.75
ven,2018,16.66
ven,2019,15.34
vir,1991,26.31
vir,1992,26.18
vir,1993,26.03
vir,1994,25.99
vir,1995,25.85
vir,1996,25.71
vir,1997,25.61
vir,1998,25.42
vir,1999,25.19
vir,2000,25.07
vir,2001,24.75
vir,2002,24.41
vir,2003,24.1
vir,2004,24.02
vir,2005,23.99
vir,2006,23.97
vir,2007,23.97
vir,2008,23.77
vir,2009,22.94
vir,2010,22.7
vir,2011,21.85
vir,2012,20.72
vir,2013,20.13
vir,2014,19.87
vir,2015,19.66
vir,2016,19.49
vir,2017,19.16
vir,2018,18.97
vir,2019,18.74
vnm,1991,10.12
vnm,1992,10.58
vnm,1993,11.09
vnm,1994,11.47
vnm,1995,11.82
vnm,1996,12.25
vnm,1997,12.68
vnm,1998,11.58
vnm,1999,11.99
vnm,2000,12.44
vnm,2001,13.9
vnm,2002,14.7
vnm,2003,16.41
vnm,2004,17.35
vnm,2005,18.74
vnm,2006,20.19
vnm,2007,20.39
vnm,2008,21
vnm,2009,21.85
vnm,2010,21.68
vnm,2011,21.28
vnm,2012,21.19
vnm,2013,21.18
vnm,2014,21.45
vnm,2015,22.74
vnm,2016,24.76
vnm,2017,25.78
vnm,2018,26.64
vnm,2019,27.44
vut,1991,0.28
vut,1992,0.29
vut,1993,0.3
vut,1994,0.31
vut,1995,0.32
vut,1996,0.34
vut,1997,0.32
vut,1998,0.34
vut,1999,0.36
vut,2000,0.39
vut,2001,0.41
vut,2002,0.42
vut,2003,0.47
vut,2004,0.54
vut,2005,0.64
vut,2006,0.79
vut,2007,1.33
vut,2008,2.76
vut,2009,7.03
vut,2010,6.86
vut,2011,6.92
vut,2012,7.39
vut,2013,8.5
vut,2014,9
vut,2015,10.91
vut,2016,11.89
vut,2017,12.67
vut,2018,13.39
vut,2019,14.08
wsm,1991,17.77
wsm,1992,17.97
wsm,1993,18.14
wsm,1994,17.89
wsm,1995,18.19
wsm,1996,18.42
wsm,1997,18.36
wsm,1998,18.81
wsm,1999,19
wsm,2000,19.47
wsm,2001,20.01
wsm,2002,20.45
wsm,2003,21.09
wsm,2004,21.78
wsm,2005,22.3
wsm,2006,22.85
wsm,2007,23.21
wsm,2008,23.42
wsm,2009,22.86
wsm,2010,23.44
wsm,2011,23.92
wsm,2012,23.78
wsm,2013,23.83
wsm,2014,24.01
wsm,2015,24.63
wsm,2016,24.69
wsm,2017,24.54
wsm,2018,24.61
wsm,2019,24.89
yem,1991,11.76
yem,1992,11.71
yem,1993,11.23
yem,1994,11.04
yem,1995,11.79
yem,1996,12.27
yem,1997,12.75
yem,1998,13.37
yem,1999,13.8
yem,2000,14.4
yem,2001,14.73
yem,2002,15.13
yem,2003,15.7
yem,2004,16.26
yem,2005,16.78
yem,2006,16.93
yem,2007,17.09
yem,2008,17.81
yem,2009,18.43
yem,2010,19.03
yem,2011,16.3
yem,2012,15.7
yem,2013,15.51
yem,2014,14.48
yem,2015,12.36
yem,2016,11.28
yem,2017,10.45
yem,2018,10.18
yem,2019,10.2
zaf,1991,28.55
zaf,1992,28.4
zaf,1993,28.24
zaf,1994,28.09
zaf,1995,27.94
zaf,1996,27.76
zaf,1997,27.62
zaf,1998,27.49
zaf,1999,27.33
zaf,2000,27.25
zaf,2001,26.99
zaf,2002,26.77
zaf,2003,26.6
zaf,2004,26.42
zaf,2005,26.25
zaf,2006,26.04
zaf,2007,25.89
zaf,2008,25.77
zaf,2009,25.25
zaf,2010,24.4
zaf,2011,24.17
zaf,2012,23.44
zaf,2013,23.51
zaf,2014,23.42
zaf,2015,23.83
zaf,2016,23.33
zaf,2017,23.34
zaf,2018,23.13
zaf,2019,22.31
zmb,1991,7.86
zmb,1992,7.77
zmb,1993,7.61
zmb,1994,7.28
zmb,1995,7.2
zmb,1996,7.18
zmb,1997,7.12
zmb,1998,7.05
zmb,1999,6.97
zmb,2000,6.9
zmb,2001,6.9
zmb,2002,6.95
zmb,2003,7.03
zmb,2004,7.11
zmb,2005,7.13
zmb,2006,7.23
zmb,2007,7.37
zmb,2008,7.54
zmb,2009,8.1
zmb,2010,8.71
zmb,2011,9.36
zmb,2012,10.1
zmb,2013,10.33
zmb,2014,10.49
zmb,2015,10.6
zmb,2016,10.68
zmb,2017,10.69
zmb,2018,10.61
zmb,2019,10.53
zwe,1991,12.63
zwe,1992,12.61
zwe,1993,12.48
zwe,1994,12.44
zwe,1995,12.39
zwe,1996,12.31
zwe,1997,12.19
zwe,1998,12.04
zwe,1999,11.83
zwe,2000,11.57
zwe,2001,11.3
zwe,2002,10.9
zwe,2003,10.55
zwe,2004,10.18
zwe,2005,9.65
zwe,2006,9.85
zwe,2007,9.21
zwe,2008,9.07
zwe,2009,9.18
zwe,2010,9.24
zwe,2011,9.09
zwe,2012,8.6
zwe,2013,7.92
zwe,2014,7.36
zwe,2015,7.21
zwe,2016,7.05
zwe,2017,6.9
zwe,2018,6.75
zwe,2019,6.57
