geo,time,ne_imp_gnfs_cd
jam,2008,9820606353.82277
jam,2009,6351791530.94463
jam,2010,6555430804.81811
jam,2011,7721131401.09554
jam,2012,7678417303.47561
jam,2013,7514908180.35039
jam,2014,7434188642.84781
jam,2015,6554700444.04624
jam,2016,6284263959.39086
jam,2017,7236577331.99442
jam,2018,8087839436.95852
jam,2019,8243797824.8036
jam,2020,7192754989.36819
jor,1976,1362951807.22892
jor,1977,1738232614.63711
jor,1978,2077552356.02094
jor,1979,2837828837.82884
jor,1980,3335683115.13931
jor,1981,4320520581.1138
jor,1982,4413333333.33333
jor,1983,4002203249.79345
jor,1984,3950845253.57607
jor,1985,3808160162.18956
jor,1986,3427142857.14286
jor,1987,3898670605.613
jor,1988,4060112209.45765
jor,1989,3140445527.32336
jor,1990,3728039777.00768
jor,1991,3469819356.73374
jor,1992,4323771844.66019
jor,1993,4493217924.66445
jor,1994,4394962931.15786
jor,1995,4901826484.01826
jor,1996,5415937799.71791
jor,1997,5180015232.72214
jor,1998,5084211424.54161
jor,1999,4984463328.63188
jor,2000,5795768688.29337
jor,2001,6027221438.64598
jor,2002,6383638928.0677
jor,2003,6967136812.41185
jor,2004,9406911142.45416
jor,2005,11859379407.6164
jor,2006,13231029619.1819
jor,2007,15700423131.1707
jor,2008,19227842750.4579
jor,2009,16459154929.5775
jor,2010,18240845070.4225
jor,2011,21301408450.7042
jor,2012,22976056338.0282
jor,2013,24171830985.9155
jor,2014,24984507042.2535
jor,2015,22694366197.1831
jor,2016,21671830985.9155
jor,2017,23035633802.81689
jor,2018,22915774647.88729
jor,2019,21963521126.7606
jor,2020,18200788732.3944
jpn,1970,19572635780.5556
jpn,1971,20867004112.3231
jpn,1972,25436329221.81269
jpn,1973,41807597571.1598
jpn,1974,66503972918.6103
jpn,1975,64302596002.19009
jpn,1976,72270446349.2973
jpn,1977,79894824196.49181
jpn,1978,91906326825.9095
jpn,1979,127175652404.855
jpn,1980,155866963510.758
jpn,1981,164658527096.28101
jpn,1982,151713508328.961
jpn,1983,146249637386.285
jpn,1984,157511814670.189
jpn,1985,149721341618.323
jpn,1986,150490328139.483
jpn,1987,181576008987.98697
jpn,1988,233782306438.38501
jpn,1989,267623386902.70801
jpn,1990,295831621112.97198
jpn,1991,297072083274.25403
jpn,1992,298544112851.58502
jpn,1993,308940464649.47998
jpn,1994,348440138619.55701
jpn,1995,420000722945.87695
jpn,1996,440058798059.55402
jpn,1997,422282171634.396
jpn,1998,353663297055.19897
jpn,1999,385717972939.28003
jpn,2000,452064900176.77295
jpn,2001,414845357770.86798
jpn,2002,401205059495.32599
jpn,2003,445643407643.17499
jpn,2004,532277504089.91296
jpn,2005,599781161368.99402
jpn,2006,660752902210.073
jpn,2007,711118565477.88403
jpn,2008,862718956651.30005
jpn,2009,633184104751.41101
jpn,2010,782080174983.16101
jpn,2011,961182364174.18884
jpn,2012,1007099152148.38
jpn,2013,948362884511.70593
jpn,2014,980024678767.84485
jpn,2015,799671850411.58093
jpn,2016,763174802438.92285
jpn,2017,829947425329.10498
jpn,2018,922228472388.61597
jpn,2019,895684792656.78589
jpn,2020,786216140782.15503
kaz,1992,18770660123.9669
kaz,1993,10941284111.7034
kaz,1994,10012736360.3517
kaz,1995,8872712589.32177
kaz,1996,7573735611.77535
kaz,1997,8299522120.96106
kaz,1998,7716345288.12962
kaz,1999,6768077019.29247
kaz,2000,8980869366.99563
kaz,2001,10401587070.0947
kaz,2002,11589310878.4493
kaz,2003,13272770060.3975
kaz,2004,18947365751.461
kaz,2005,25458960716.4359
kaz,2006,32788937848.8596
kaz,2007,44926931104.7683
kaz,2008,49571450184.2074
kaz,2009,39121513227.0756
kaz,2010,44257402191.9853
kaz,2011,51341117358.5194
kaz,2012,61596840640.456
kaz,2013,63395749139.5472
kaz,2014,56749423661.9218
kaz,2015,45236052411.8933
kaz,2016,39079991232.1721
kaz,2017,40746712126.6499
kaz,2018,46453969152.8254
kaz,2019,51629142256.5228
kaz,2020,44470358512.6938
ken,1960,266419907.20452
ken,1961,246847901.05003
ken,1962,261519895.1687
ken,1963,268365892.42446
ken,1964,291759883.04688
ken,1965,306319877.21045
ken,1966,359519855.88503
ken,1967,362039854.87488
ken,1968,396479841.06947
ken,1969,409639835.79423
ken,1970,491679802.90818
ken,1971,625800029.87274
ken,1972,605359757.94085
ken,1973,719305119.12244
ken,1974,1214632712.20373
ken,1975,1124851495.28439
ken,1976,1103363094.68555
ken,1977,1419913444.48225
ken,1978,2051910135.408
ken,1979,1970754610.06976
ken,1980,2608235978.21595
ken,1981,2318209877.35652
ken,1982,2029695252.72484
ken,1983,1686897688.94053
ken,1984,1984603543.54334
ken,1985,1849498224.53234
ken,1986,2163994344.39991
ken,1987,2104101068.65024
ken,1988,2306399997.74611
ken,1989,2495151433.78934
ken,1990,2685575057.1281
ken,1991,2327741797.81081
ken,1992,2189415460.25676
ken,1993,1953011706.63416
ken,1994,2446513113.15133
ken,1995,3542002162.17057
ken,1996,3868106886.29412
ken,1997,4114513902.17906
ken,1998,4048921325.8303
ken,1999,3528289965.90175
ken,2000,4030326454.04362
ken,2001,4287364071.68251
ken,2002,3980439979.63151
ken,2003,4478129486.20869
ken,2004,5290013363.00645
ken,2005,6739991079.23991
ken,2006,8329130883.42986
ken,2007,10218887779.7188
ken,2008,12529038544.1046
ken,2009,11505843417.1062
ken,2010,13744238526.2743
ken,2011,17272674044.1478
ken,2012,17910885654.256
ken,2013,18299430232.8417
ken,2014,20279292374.3946
ken,2015,17669398086.139
ken,2016,16171494043.608
ken,2017,19080213014.2954
ken,2018,20167347801.0219
ken,2019,20408672418.8646
ken,2020,17854234068.6965
kgz,1990,1325000000
kgz,1991,941666666.66667
kgz,1992,1102812500
kgz,1993,835151515.15152
kgz,1994,673552447.55245
kgz,1995,703559670.78189
kgz,1996,1033631428.90616
kgz,1997,816580728.79159
kgz,1998,955086965.73377
kgz,1999,711921997.71938
kgz,2000,651739833.85446
kgz,2001,564633756.15395
kgz,2002,695875684.66958
kgz,2003,868382998.97496
kgz,2004,1133628671.21393
kgz,2005,1396890650.98338
kgz,2006,2239825766.00943
kgz,2007,3199684856.21565
kgz,2008,4757397210.08569
kgz,2009,3690178794.10126
kgz,2010,3915960865.28023
kgz,2011,5059940750.56508
kgz,2012,6292831537.40599
kgz,2013,6731841257.19217
kgz,2014,6547842569.34698
kgz,2015,5060187303.85762
kgz,2016,4769039435.53589
kgz,2017,5112022211.02507
kgz,2018,5564291555.96358
kgz,2019,5689780525.09482
kgz,2020,3997107790.09046
khm,1960,139999991.42857
khm,1961,120000000
khm,1962,151428562.85714
khm,1963,151428562.85714
khm,1964,122857151.42857
khm,1965,108571428.57143
khm,1966,117142857.14286
khm,1967,97142857.14286
khm,1968,114285714.28571
khm,1969,103286384.97653
khm,1970,55815628.37595
khm,1993,827697458.42321
khm,1994,1079617531.41084
khm,1995,1603001242.57385
khm,1996,1535847163.83342
khm,1997,1560476055.08604
khm,1998,1384886252.60916
khm,1999,1886392172.88982
khm,2000,2256850529.57966
khm,2001,2454136529.5107
khm,2002,2753379504.18688
khm,2003,3100545073.28474
khm,2004,3784818547.14538
khm,2005,4578016312.865
khm,2006,5530235561.12837
khm,2007,6301646856.59985
khm,2008,7016217713.19862
khm,2009,5816477547.16925
khm,2010,6691507363.64717
khm,2011,7633716514.87003
khm,2012,8813214287.99901
khm,2013,10303038305.171
khm,2014,11192212102.0929
khm,2015,11939258368.9017
khm,2016,13144698808.8239
khm,2017,14216875296.4761
khm,2018,15554628992.2541
khm,2019,16921448889.8585
khm,2020,16160458172.0576
kir,1972,7461077.84431
kir,1973,12462548.15238
kir,1974,20382539.31002
kir,1975,15320068.07174
kir,1976,14676768.91116
kir,1977,14801508.09492
kir,1978,20887032.16207
kir,1979,25397943.21484
kir,1980,19106809.38283
kir,1981,30632957.9407
kir,1982,26881428.13673
kir,1983,22813333.33333
kir,1984,21883808.68802
kir,1985,14818353.23696
kir,1986,13489304.81283
kir,1987,36961209.91458
kir,1988,37073521.36886
kir,1989,39542938.47857
kir,1990,46922488.48646
kir,1991,44998597.91245
kir,1992,58870813.74853
kir,1993,48502651.97878
kir,1994,44897426.52435
kir,1995,58672498.14678
kir,1996,61460208.154
kir,1997,61702241.35372
kir,1998,52359341.62583
kir,1999,64800000
kir,2000,62685876.62338
kir,2001,61705648.0811
kir,2002,79426002.39052
kir,2003,83956417.4071
kir,2004,93162597.4408
kir,2005,124798625.42955
kir,2006,98644578.31325
kir,2007,116267843.69509
kir,2008,119567186.71364
kir,2009,117046482.60802
kir,2010,122650889.745
kir,2011,157286230.01547
kir,2012,172562642.36902
kir,2013,173746862.32864
kir,2014,184569136.47016
kir,2015,183764555.63068
kir,2016,195428932.50074
kir,2017,194575413.85653
kir,2018,174628661.08787
kor,1960,474140116.0875
kor,1961,337523799.75511
kor,1962,438924765.09525
kor,1963,584540709.77196
kor,1964,428205544.27277
kor,1965,447222222.22222
kor,1966,715744084.91192
kor,1967,955604021.88378
kor,1968,1385107536.59859
kor,1969,1723868684.06441
kor,1970,1902047913.44668
kor,1971,2279130059.05228
kor,1972,2329150652.85449
kor,1973,3837366941.15284
kor,1974,6508270081.83549
kor,1975,6824793388.42975
kor,1976,8477066115.70248
kor,1977,10717561983.4711
kor,1978,15187190082.6446
kor,1979,20679752066.1157
kor,1980,24257445302.3394
kor,1981,27124943100.8913
kor,1982,25749575969.7981
kor,1983,26351401869.1589
kor,1984,27755155214.7696
kor,1985,26119629433.8061
kor,1986,32877077542.6853
kor,1987,41699065125.15649
kor,1988,52321489603.1279
kor,1989,63102493074.7922
kor,1990,72984062394.03191
kor,1991,86128997068.24838
kor,1992,87768654326.52278
kor,1993,91279978073.1808
kor,1994,114027381915.489
kor,1995,151503105267.935
kor,1996,169944434085.39999
kor,1997,166240263221.51999
kor,1998,111015669596.98599
kor,1999,135183795696.573
kor,2000,185275783405.24896
kor,2001,166685566890.526
kor,2002,179268717678.185
kor,2003,209246481650.87601
kor,2004,263820940872.42001
kor,2005,308907471189.56299
kor,2006,368894013922.42603
kor,2007,427797123573.84802
kor,2008,501407971186.70203
kor,2009,386527844126.146
kor,2010,506774296512.03497
kor,2011,654540621556.35706
kor,2012,656655103709.745
kor,2013,639613504243.35498
kor,2014,635036176085.56702
kor,2015,529773440038.19098
kor,2016,502104730870.38
kor,2017,587636539402.98206
kor,2018,642946115402.08997
kor,2019,602460189255.229
kor,2020,536732912196.55798
kos,2008,3085232166.39813
kos,2009,2935683523.20089
kos,2010,3233572848.99907
kos,2011,3881124721.60356
kos,2012,3503615572.40139
kos,2013,3509290742.46248
kos,2014,3788420353.39445
kos,2015,3246694774.21502
kos,2016,3421036085.89772
kos,2017,3811668549.48034
kos,2018,4511361596.59896
kos,2019,4458755038.06538
kos,2020,4160415954.41595
kwt,1965,484458134.9762
kwt,1966,582469896.38757
kwt,1967,694483338.00056
kwt,1968,694483338.00056
kwt,1969,800896107.5329
kwt,1970,693083169.9804
kwt,1971,724234765.5153
kwt,1972,919732441.47157
kwt,1973,1198921105.86649
kwt,1974,1800136425.64802
kwt,1975,3127586206.89655
kwt,1976,4274965800.2736
kwt,1977,6140963014.65457
kwt,1978,6179571065.06725
kwt,1979,7130969971.05644
kwt,1980,9822419903.81058
kwt,1981,9641319942.61119
kwt,1982,11299061827.0233
kwt,1983,10299519382.5043
kwt,1984,9685916919.95947
kwt,1985,9165558178.19149
kwt,1986,8596007914.65932
kwt,1987,8302834230.35522
kwt,1988,8885305017.92115
kwt,1989,10057862831.8584
kwt,1990,10701388541.6667
kwt,1991,13839254660.5698
kwt,1992,10766871506.4758
kwt,1993,10602648675.4967
kwt,1994,10518518518.5185
kwt,1995,11410857908.8472
kwt,1996,12341349365.3975
kwt,1997,12017804154.3027
kwt,1998,13254593175.853
kwt,1999,11879106438.8962
kwt,2000,11368970013.0378
kwt,2001,12399739158.7871
kwt,2002,13961829549.1938
kwt,2003,16500000000
kwt,2004,19246691550.7296
kwt,2005,22839041095.8904
kwt,2006,24541695382.4948
kwt,2007,32463054187.1921
kwt,2008,38210565476.1905
kwt,2009,31129256428.0751
kwt,2010,35034891835.3105
kwt,2011,39891304347.8261
kwt,2012,45744908896.0343
kwt,2013,46579689703.8082
kwt,2014,51278988053.4083
kwt,2015,51478896643.4031
kwt,2016,53098311817.2791
kwt,2017,56302451368.2822
kwt,2018,63038760596.0265
kwt,2019,61138060276.6798
lao,1984,111428571.42857
lao,1985,231111111.11111
lao,1986,136842100
lao,1987,152469487.25709
lao,1988,191065571.207
lao,1989,228467540.45779
lao,1990,212221818.86259
lao,1991,259372152.46126
lao,1992,305692108.28399
lao,1993,413821982.40838
lao,1994,614700001.53274
lao,1995,658400005.84076
lao,1996,769300009.2289
lao,1997,720900005.07945
lao,1998,612099978.47092
lao,1999,642605485.97908
lao,2000,660890000
lao,2001,672540000
lao,2002,676940000
lao,2003,750080000
lao,2004,974190000
lao,2005,1171610000.00122
lao,2006,1513521368.25093
lao,2007,1925686286.4727
lao,2008,2652146586.36321
lao,2009,2734099781.37428
lao,2010,3518554080.12445
lao,2011,4493664886.56489
lao,2012,6147143906.23712
lao,2013,7190675740.82467
lao,2014,7742491274.13142
lao,2015,7479510880.20956
lao,2016,6664545059.12458
lbn,1989,2489030212.11525
lbn,1990,2836016495.64154
lbn,1991,3748853488.53244
lbn,1992,4207000159.97291
lbn,1993,5334999955.15
lbn,1994,5989999912.98137
lbn,1995,7304200109.96669
lbn,1996,7563885155.91193
lbn,1997,7490743747.97012
lbn,1998,7063369152.554
lbn,1999,6391244717.62331
lbn,2000,6202985074.62687
lbn,2001,7051409618.5738
lbn,2002,6692537313.43284
lbn,2003,7501824212.27197
lbn,2004,11832129864.3549
lbn,2005,12068415010.0708
lbn,2006,12218142061.3516
lbn,2007,15101534372.4121
lbn,2008,19824163540.5465
lbn,2009,20249317982.2462
lbn,2010,23094612058.9109
lbn,2011,26262779872.8042
lbn,2012,26294002587.1081
lbn,2013,27906587980.0163
lbn,2014,26962653976.06829
lbn,2015,24315275422.2182
lbn,2016,23526463867.97029
lbn,2017,24672982325.3977
lbn,2018,26079746840.9771
lbn,2019,21151946841.0423
lbn,2020,8221483585.52061
lby,1990,8994703389.83051
lby,1991,9843249020.30638
lby,1992,8629261363.63636
lby,1993,9671484888.30486
lby,1994,7471584385.76349
lby,1995,5725902894.04449
lby,1996,6662087912.08791
lby,1997,6706443914.08115
lby,1998,5690761334.47391
lby,1999,5245795601.55239
lby,2000,5251854744.24053
lby,2001,5673442406.21385
lby,2002,6982677165.35433
lby,2003,8745312500
lby,2004,10722807615.3846
lby,2005,12848403317.0284
lby,2006,15554049939.0987
lby,2007,19934262632.6628
lby,2008,25254985289.3102
lby,2009,26990027921.8189
lby,2010,31477739185.3489
lby,2011,15542395033.4913
lby,2012,32541808670.8409
lby,2013,42464181803.8846
lby,2014,37803285130.4621
lby,2015,20680929626.4118
lby,2016,11546605293.4407
lby,2017,15073396470.0818
lby,2018,18846007326.0073
lby,2019,24504327920.4521
lby,2020,16098093934.5382
lka,1960,464026785.71429
lka,1961,411422958.10809
lka,1962,418792243.6737
lka,1963,341092712.8107
lka,1964,349987424.17814
lka,1965,432983193.27731
lka,1966,452731092.43698
lka,1967,433333333.33333
lka,1968,424913594.43843
lka,1969,483865546.21849
lka,1970,656806722.68908
lka,1971,630522765.59865
lka,1972,610385259.63149
lka,1973,735000000
lka,1974,1211729323.30827
lka,1975,1325392296.71897
lka,1976,1126991676.57551
lka,1977,1237767756.48253
lka,1978,1080845611.78732
lka,1979,1539434810.53308
lka,1980,2205444646.098
lka,1981,2054961038.96104
lka,1982,2205910619.89428
lka,1983,2141138971.52571
lka,1984,2099724842.7673
lka,1985,2269734904.27099
lka,1986,2262919343.3262
lka,1987,2385292119.56522
lka,1988,2570606727.4442
lka,1989,2568294036.06103
lka,1990,3057438841.73739
lka,1991,3497075175.24776
lka,1992,3981473876.34041
lka,1993,4481456953.64238
lka,1994,5345325779.03683
lka,1995,5998536585.36585
lka,1996,6101194137.86864
lka,1997,6579989218.51161
lka,1998,6673560899.92242
lka,1999,6774144497.45187
lka,2000,8103470977.79509
lka,2001,6861760295.4342
lka,2002,6849730984.73761
lka,2003,7681620389.55657
lka,2004,9122927166.71608
lka,2005,10071562189.0547
lka,2006,11632237687.9432
lka,2007,12775602224.4882
lka,2008,15686037044.7635
lka,2009,11703147945.7966
lka,2010,15209062084.0317
lka,2011,22256822218.926
lka,2012,21677008606.3538
lka,2013,21505636520.0009
lka,2014,23142023456.5698
lka,2015,23008993742.68069
lka,2016,23453068448.8504
lka,2017,25402508468.5503
lka,2018,26801429908.86029
lka,2019,24569911488.3837
lka,2020,18507081990.338
lso,1960,13299734.00532
lso,1961,16239675.2065
lso,1962,20019599.60801
lso,1963,23939521.20958
lso,1964,25759484.8103
lso,1965,29259414.8117
lso,1966,32059358.81282
lso,1967,33599328.01344
lso,1968,33879322.41355
lso,1969,34019319.61361
lso,1970,33599328.01344
lso,1971,41946308.72483
lso,1972,55938597.63237
lso,1973,82132564.8415
lso,1974,116261957.32156
lso,1975,155510480.05409
lso,1976,204691812.32751
lso,1977,217341306.34775
lso,1978,241490340.38638
lso,1979,358669833.72922
lso,1980,475089881.86954
lso,1981,508034188.03419
lso,2007,1880617168.64905
lso,2008,1911937309.34973
lso,2009,1986901849.25121
lso,2010,2413002267.82153
lso,2011,2632901706.63508
lso,2012,2686142425.71846
lso,2013,2254485003.93815
lso,2014,2151611727.9571
lso,2015,2048943874.47194
lso,2016,1998136583.37583
lso,2017,2281783888.88889
lso,2018,2411367676.95086
lso,2019,2241741881.454
lso,2020,1976043167.08351
ltu,1995,3760052711.60669
ltu,1996,4296019853.25852
ltu,1997,5570465256.79758
ltu,1998,5679421665.94735
ltu,1999,4652317652.13638
ltu,2000,5161331894.69141
ltu,2001,6065911091.92922
ltu,2002,7570066685.4513
ltu,2003,9769109983.07953
ltu,2004,12633539493.2936
ltu,2005,16272919517.3529
ltu,2006,20312938888.1917
ltu,2007,25702866721.4012
ltu,2008,33089174593.8826
ltu,2009,20021144008.8963
ltu,2010,24484526320.2937
ltu,2011,32897788514.4604
ltu,2012,33318801481.7615
ltu,2013,35924555727.5656
ltu,2014,34192554110.5573
ltu,2015,28911509381.8437
ltu,2016,28784218479.1752
ltu,2017,34041564041.9059
ltu,2018,39445640249.6706
ltu,2019,39411592686.4313
ltu,2020,36312047643.9378
lux,1970,1035732150.06051
lux,1971,1202551382.58357
lux,1972,1369284208.59683
lux,1973,1875419167.87415
lux,1974,2431846520.29826
lux,1975,2582040144.78447
lux,1976,2642274817.13689
lux,1977,2941575689.3641
lux,1978,3644990393.23684
lux,1979,4494679416.6208
lux,1980,5038377707.26997
lux,1981,4243916775.31508
lux,1982,3913174112.66113
lux,1983,3821668639.05325
lux,1984,4137947500.69813
lux,1985,4440312521.23106
lux,1986,5901361748.23912
lux,1987,7485394921.66397
lux,1988,8465362589.13878
lux,1989,8953389639.63964
lux,1990,11257897151.1347
lux,1991,12320522150.0295
lux,1992,13027742785.4454
lux,1993,13144580223.8806
lux,1994,14806954424.8855
lux,1995,17738813628.8998
lux,1996,18315957003.2573
lux,1997,18755420613.4416
lux,1998,21937945098.9109
lux,1999,24086193884.2271
lux,2000,26488356335.1122
lux,2001,26641322485.1504
lux,2002,27038258008.9369
lux,2003,33265876312.4356
lux,2004,42601162807.2893
lux,2005,49069300287.1035
lux,2006,59275748177.4282
lux,2007,71143315823.83
lux,2008,76920486012.78198
lux,2009,62968336727.6023
lux,2010,73618971440.6001
lux,2011,85896851544.3192
lux,2012,84030679320.92929
lux,2013,93990637386.7422
lux,2014,103651876358.48199
lux,2015,95691946360.77219
lux,2016,97891285783.94031
lux,2017,105827158919.45399
lux,2018,116702440735.944
lux,2019,122577253267.05901
lux,2020,125877125945.789
lva,1995,2275390758.69937
lva,1996,2953175089.33129
lva,1997,3181698524.07452
lva,1998,3677526510.18706
lva,1999,3377901753.54312
lva,2000,3561696407.87949
lva,2001,4044695545.10857
lva,2002,4459957935.42519
lva,2003,5717024966.17882
lva,2004,7827519188.23989
lva,2005,9737186060.9832
lva,2006,13025682217.2059
lva,2007,17797774586.2399
lva,2008,18615162987.86729
lva,2009,11673204058.938
lva,2010,13258874155.2632
lva,2011,18053568017.8075
lva,2012,18813181777.956
lva,2013,19561427856.2797
lva,2014,20111522408.34109
lva,2015,16896450052.5898
lva,2016,16641647404.6541
lva,2017,18966749351.5989
lva,2018,21407066741.9004
lva,2019,20771264044.2431
lva,2020,19939480807.9736
mac,1982,1137203250.98782
mac,1983,1152434286.32673
mac,1984,1266769544.76442
mac,1985,1256813522.0283
mac,1986,1480432286.7269
mac,1987,1796798921.32138
mac,1988,2049473919.85673
mac,1989,2344564906.20994
mac,1990,2513152973.44471
mac,1991,2895068900.466
mac,1992,3195940945.52388
mac,1993,3309528590.79271
mac,1994,3588055726.54297
mac,1995,3620321795.22578
mac,1996,3468693512.75356
mac,1997,3585445061.62778
mac,1998,3445881586.20344
mac,1999,3669715587.03187
mac,2000,3962920046.34994
mac,2001,4033733739.9639
mac,2002,4358055119.87452
mac,2003,4776966039.99402
mac,2004,5761511804.74184
mac,2005,6321478947.95971
mac,2006,7472817256.98003
mac,2007,9549645963.73773
mac,2008,9864340843.63038
mac,2009,7565472239.26957
mac,2010,9183474544.50026
mac,2011,11993215434.8856
mac,2012,14226961538.9429
mac,2013,15856082510.3576
mac,2014,18114709969.8263
mac,2015,18015403882.2793
mac,2016,16019436905.1044
mac,2017,17308746573.6357
mac,2018,18299535459.8947
mac,2019,17593581562.4806
mac,2020,15217358651.1622
mar,1960,462404900.70151
mar,1961,501926687.08626
mar,1962,501926687.08626
mar,1963,533544116.19405
mar,1964,535520225.27418
mar,1965,497974508.44778
mar,1966,557257188.0249
mar,1967,614563778.28278
mar,1968,656061653.98676
mar,1969,687679083.09456
mar,1970,853749629.48325
mar,1971,859386138.61386
mar,1972,975395583.3768
mar,1973,1379897246.09803
mar,1974,2163897661.22019
mar,1975,2996076495.99013
mar,1976,3520263390.12966
mar,1977,4123953545.17798
mar,1978,3980104159.16673
mar,1979,4752096637.68562
mar,1980,6085388406.23889
mar,1981,6184030315.3336
mar,1982,5968605346.173
mar,1983,4852588134.37768
mar,1984,5148405879.34851
mar,1985,5067330815.86008
mar,1986,5526914458.94293
mar,1987,5914982294.95646
mar,1988,6462582987.17277
mar,1989,7314276289.4371
mar,1990,9074363976.07464
mar,1991,8865737968.89716
mar,1992,9469830979.15203
mar,1993,8739349822.56157
mar,1994,9390609855.48191
mar,1995,11335099531.6159
mar,1996,10902396700.2834
mar,1997,10658406549.8058
mar,1998,11452344717.0047
mar,1999,12003481375.7089
mar,2000,12579800084.6979
mar,2001,12314876687.6051
mar,2002,13353797749.7505
mar,2003,16048207626.5876
mar,2004,19968118741.5426
mar,2005,23064234675.6909
mar,2006,26592092080.131
mar,2007,34711375315.8454
mar,2008,46189308800.9496
mar,2009,37077112112.29849
mar,2010,40096825547.6881
mar,2011,49394553702.7652
mar,2012,49325135598.7205
mar,2013,50467551008.2684
mar,2014,51892152314.33569
mar,2015,42898210829.24529
mar,2016,47016161101.1981
mar,2017,51304477919.934
mar,2018,58101341345.1806
mar,2019,57428226804.3381
mar,2020,48821603066.296
mda,1995,1190104425.92793
mda,1996,1252852608.69565
mda,1997,1435213852.81385
mda,1998,1219400372.43948
mda,1999,763462400.94259
mda,2000,986460018.98113
mda,2001,1102297774.11633
mda,2002,1285842260.36985
mda,2003,1718305265.8758
mda,2004,2117707388.69106
mda,2005,2745096749.10315
mda,2006,3132123127.53692
mda,2007,4275318330.46401
mda,2008,5667512220.93918
mda,2009,3997496759.5593
mda,2010,4192525850.29064
mda,2011,5559968735.62435
mda,2012,5676072956.05793
mda,2013,6039386579.59132
mda,2014,5895249223.40335
mda,2015,4448491378.1651
mda,2016,4465792318.73438
mda,2017,5273735282.98827
mda,2018,6384550648.39226
mda,2019,6624046141.20221
mda,2020,5857210594.34207
mdg,1960,111896638.77816
mdg,1961,136359934.7233
mdg,1962,135907021.45148
mdg,1963,151309643.6444
mdg,1964,159917393.99732
mdg,1965,166712685.11518
mdg,1966,208843979.81111
mdg,1967,205672790.88808
mdg,1968,235119319.76443
mdg,1969,244148322.95661
mdg,1970,240001884.82353
mdg,1971,252204260.11222
mdg,1972,245822786.61785
mdg,1973,312077209.06559
mdg,1974,387473830.38278
mdg,1975,476932072.22969
mdg,1976,382361666.97551
mdg,1977,472941273.99189
mdg,1978,642273690.02023
mdg,1979,1052478250.59075
mdg,1980,1019609062.11208
mdg,1981,696934874.86141
mdg,1982,617989392.56094
mdg,1983,522094422.5931
mdg,1984,488824150.10598
mdg,1985,477012482.64608
mdg,1986,508615750.5459
mdg,1987,513724262.73291
mdg,1988,539406596.87932
mdg,1989,521021526.55443
mdg,1990,767031801.36399
mdg,1991,643923815.76366
mdg,1992,693267222.07722
mdg,1993,774310221.77285
mdg,1994,829101068.15817
mdg,1995,936020500.48158
mdg,1996,930030596.11058
mdg,1997,883747029.88831
mdg,1998,920883300.03767
mdg,1999,965856215.41191
mdg,2000,1095162011.02005
mdg,2001,1140139751.58815
mdg,2002,1518069947.17179
mdg,2003,1295939385.02708
mdg,2004,1484882157.91485
mdg,2005,2039652780.75799
mdg,2006,2213935014.94211
mdg,2007,3316633973.19578
mdg,2008,5003293421.60379
mdg,2009,4042538779.40654
mdg,2010,3593827391.99502
mdg,2011,3900293293.50025
mdg,2012,3574547882.4804
mdg,2013,4111627262.71823
mdg,2014,4218673750.58685
mdg,2015,3717317472.22259
mdg,2016,3761002262.43076
mdg,2017,4538023942.47957
mdg,2018,4995646203.3477
mdg,2019,4820540161.80816
mdg,2020,3767772553.00179
mdv,1980,87100000
mdv,1981,93600000
mdv,1982,93651672.07996
mdv,1983,96500000
mdv,1984,95200000
mdv,1985,85023950.40857
mdv,1986,86187945.74185
mdv,1987,94869131.51903
mdv,1988,115734092.20262
mdv,1989,140184492.86583
mdv,1990,177683584.58961
mdv,1991,202510952.89184
mdv,1992,237317961.62434
mdv,1993,257048745.53934
mdv,1994,281999162.76822
mdv,2014,2761371615.82274
mdv,2015,2924579124.44765
mdv,2016,3375149911.50673
mdv,2017,3767978865.27588
mdv,2018,4437932492.13816
mdv,2019,4399141282.01794
mdv,2020,2560647754.09101
mex,1960,1520944000
mex,1961,1503120000
mex,1962,1536528000
mex,1963,1688128000
mex,1964,1978568000
mex,1965,2079752000
mex,1966,2192168000
mex,1967,2392912000
mex,1968,2746232000
mex,1969,3011216000
mex,1970,3430408000
mex,1971,3417960000
mex,1972,3991120000
mex,1973,5232144000
mex,1974,7612160000
mex,1975,8465680000
mex,1976,8784409090.90909
mex,1977,8363203539.82301
mex,1978,11315763157.8947
mex,1979,16754179824.5614
mex,1980,25215695652.1739
mex,1981,32350081632.6531
mex,1982,17920283687.9433
mex,1983,14024762697.7519
mex,1984,16777514898.6889
mex,1985,19063168548.0732
mex,1986,17389311866.6231
mex,1987,18775671165.2881
mex,1988,33950973120.40829
mex,1989,42503284582.5716
mex,1990,51767986204.9349
mex,1991,60602974423.5356
mex,1992,73709195127.4678
mex,1993,77847500962.89638
mex,1994,91454798672.63187
mex,1995,79834960276.66141
mex,1996,100336342605.995
mex,1997,122323230283.513
mex,1998,139005454028.021
mex,1999,155972441425.04501
mex,2000,191318627691.52701
mex,2001,185388139002.173
mex,2002,186428365368.68301
mex,2003,188498786171.10001
mex,2004,216256995303.91599
mex,2005,243109891630.49799
mex,2006,280595105053.58197
mex,2007,308103605534.30603
mex,2008,333835150453.29199
mex,2009,259328000666.00101
mex,2010,328581153292.18103
mex,2011,382867847673.32397
mex,2012,402385300656.82098
