geo,time,ne_dab_totl_zs
fji,1985,101.93034
fji,1986,95.25511
fji,1987,98.90875
fji,1988,98.32703
fji,1989,103.35939
fji,1990,104.64389
fji,1991,105.4212
fji,1992,99.30701
fji,1993,99.03477
fji,1994,93.24155
fji,1995,93.94644
fji,1996,91.25435
fji,1997,94.03665
fji,1998,99.75765
fji,1999,88.8204
fji,2000,91.77001
fji,2001,89.44179
fji,2002,89.8466
fji,2003,90.32606
fji,2004,84.42607
fji,2005,113.9402
fji,2006,113.54691
fji,2007,105.4213
fji,2008,116.74765
fji,2009,111.41075
fji,2010,106.04492
fji,2011,105.91494
fji,2012,103.0638
fji,2013,112.60215
fji,2014,96.0237
fji,2015,98.38641
fji,2016,100.64999
fji,2017,100.3682
fji,2018,100.05446
fji,2019,97.27533
fji,2020,99.84667
fra,1960,97.56587
fra,1961,97.85327
fra,1962,98.78747
fra,1963,99.30401
fra,1964,99.81768
fra,1965,98.81448
fra,1966,99.39512
fra,1967,99.62812
fra,1968,99.83313
fra,1969,100.3987
fra,1970,99.45663
fra,1971,99.04559
fra,1972,99.22486
fra,1973,99.35653
fra,1974,101.09521
fra,1975,99.02491
fra,1976,100.92953
fra,1977,100.16851
fra,1978,98.953
fra,1979,99.60172
fra,1980,101.53773
fra,1981,101.47102
fra,1982,102.45499
fra,1983,100.26733
fra,1984,99.87073
fra,1985,100.36796
fra,1986,100.12104
fra,1987,101.09804
fra,1988,100.65877
fra,1989,100.68537
fra,1990,100.78449
fra,1991,100.31391
fra,1992,99.33049
fra,1993,98.31996
fra,1994,98.50551
fra,1995,98.40019
fra,1996,98.21803
fra,1997,96.98711
fra,1998,97.25371
fra,1999,97.60792
fra,2000,98.6713
fra,2001,98.42758
fra,2002,98.00992
fra,2003,98.5739
fra,2004,98.98728
fra,2005,99.91455
fra,2006,100.23326
fra,2007,100.71424
fra,2008,101.15836
fra,2009,100.79141
fra,2010,101.29124
fra,2011,101.94795
fra,2012,101.296
fra,2013,101.03458
fra,2014,101.14543
fra,2015,100.56645
fra,2016,100.60507
fra,2017,101.06458
fra,2018,101.01062
fra,2019,100.95736
fra,2020,102.02014
fro,1998,97.60766
fro,1999,103.07602
fro,2000,107.89357
fro,2001,101.27517
fro,2002,101.01621
fro,2003,113.52252
fro,2004,103.82623
fro,2005,110.00637
fro,2006,110.10075
fro,2007,116.46854
fro,2008,108.70757
fro,2009,106.34179
fro,2010,102.99457
fro,2011,103.29485
fro,2012,110.26863
fro,2013,103.45526
fro,2014,100.01563
fro,2015,99.18071
fro,2016,91.9526
fro,2017,92.47831
fro,2018,98.25773
fro,2019,93.8601
fsm,1983,180
gab,1970,88.26816
gab,1971,86.01342
gab,1972,99.17044
gab,1973,98.8206
gab,1974,85.71429
gab,1975,98.37803
gab,1976,100.51453
gab,1977,99.66676
gab,1978,85.1632
gab,1979,78.91716
gab,1980,66.90998
gab,1981,77.33206
gab,1982,78.07217
gab,1983,82.21775
gab,1984,81.10783
gab,1985,94.70843
gab,1986,119.51302
gab,1987,102.52459
gab,1988,105.06085
gab,1989,95.40247
gab,1990,84.82044
gab,1991,85.22203
gab,1992,87.54121
gab,1993,86.12909
gab,1994,76.88111
gab,1995,76.34898
gab,1996,75.24004
gab,1997,75.21743
gab,1998,101.63089
gab,1999,80.73563
gab,2000,63.63758
gab,2001,74.81063
gab,2002,78.88632
gab,2003,76.15522
gab,2004,71.65054
gab,2005,63.93225
gab,2006,67.50578
gab,2007,68.07527
gab,2008,64.59945
gab,2009,79.16111
gab,2010,73.83068
gab,2011,67.00963
gab,2012,70.44213
gab,2013,75.92022
gab,2014,84.47854
gab,2015,81.88576
gab,2016,82.06269
gab,2017,74.50006
gab,2018,68.43844
gab,2019,70.56594
gab,2020,75.0616
gbr,1970,108.54693
gbr,1971,108.5428
gbr,1972,109.1411
gbr,1973,112.35014
gbr,1974,116.85715
gbr,1975,115.08961
gbr,1976,115.71483
gbr,1977,112.25839
gbr,1978,110.56496
gbr,1979,110.43446
gbr,1980,107.87331
gbr,1981,106.61662
gbr,1982,107.30251
gbr,1983,108.10651
gbr,1984,109.00116
gbr,1985,107.73906
gbr,1986,109.44001
gbr,1987,108.98097
gbr,1988,111.29554
gbr,1989,110.87894
gbr,1990,108.67032
gbr,1991,106.85703
gbr,1992,107.66667
gbr,1993,107.38084
gbr,1994,107.96754
gbr,1995,99.6852
gbr,1996,99.78073
gbr,1997,99.68433
gbr,1998,100.76859
gbr,1999,101.42854
gbr,2000,101.65125
gbr,2001,102.09287
gbr,2002,102.63043
gbr,2003,102.22608
gbr,2004,102.54325
gbr,2005,102.34801
gbr,2006,102.05929
gbr,2007,102.04217
gbr,2008,102.06205
gbr,2009,101.47407
gbr,2010,101.87428
gbr,2011,101.00437
gbr,2012,101.23182
gbr,2013,101.30691
gbr,2014,101.76419
gbr,2015,101.5467
gbr,2016,101.63773
gbr,2017,101.26339
gbr,2018,101.30143
gbr,2019,100.91731
gbr,2020,100.03949
geo,1980,98.23009
geo,1981,92.68293
geo,1982,91.53846
geo,1983,96.21212
geo,1984,97.85714
geo,1985,103.57143
geo,1986,100.72993
geo,1987,99.29577
geo,1988,104.10959
geo,1989,102.08333
geo,1990,108
geo,1991,103.125
geo,1992,117.69437
geo,1993,124.86202
geo,1994,151.35841
geo,1995,116.82489
geo,1996,132.61079
geo,1997,130.03767
geo,1998,122.37511
geo,1999,118.24055
geo,2000,125.63298
geo,2001,119.44504
geo,2002,116.1063
geo,2003,117.52899
geo,2004,119.59122
geo,2005,120.82111
geo,2006,126.99077
geo,2007,129.56372
geo,2008,132.57946
geo,2009,121.90982
geo,2010,116.98913
geo,2011,118.17086
geo,2012,118.9097
geo,2013,112.15818
geo,2014,116.90657
geo,2015,117.04405
geo,2016,115.22631
geo,2017,110.98485
geo,2018,110.63826
geo,2019,108.96238
geo,2020,119.29281
gha,1960,107.24971
gha,1961,110.32258
gha,1962,104.25532
gha,1963,106.27273
gha,1964,103.9644
gha,1965,109.61801
gha,1966,105.00659
gha,1967,102.5266
gha,1968,100.47059
gha,1969,100.5997
gha,1970,101.37229
gha,1971,104.48
gha,1972,94.52931
gha,1973,94.9443
gha,1974,103.47639
gha,1975,99.0725
gha,1983,100.43306
gha,1984,102.72656
gha,1985,102.93516
gha,1986,103.55969
gha,1987,106.52306
gha,1988,105.87864
gha,1989,107.60062
gha,1990,108.97235
gha,1991,108.56126
gha,1992,111.54168
gha,1993,116.16128
gha,1994,111.50388
gha,1995,108.43022
gha,1996,107.98058
gha,1997,120.58125
gha,1998,112.85684
gha,1999,117.54843
gha,2000,118.44391
gha,2001,119.57982
gha,2002,112.25674
gha,2003,115.92906
gha,2004,121.06368
gha,2005,125.27314
gha,2006,115.53721
gha,2007,116.30414
gha,2008,119.45533
gha,2009,113.01095
gha,2010,113.78339
gha,2011,112.42224
gha,2012,112.4496
gha,2013,109.87776
gha,2014,107.37276
gha,2015,108.85786
gha,2016,105.49052
gha,2017,102.79462
gha,2018,101.04873
gha,2019,101.9256
gha,2020,103.60237
gin,1986,96.98743
gin,1987,99.07306
gin,1988,104.2025
gin,1989,98.68955
gin,1990,97.9482
gin,1991,96.07318
gin,1992,97.52703
gin,1993,97.62762
gin,1994,100.76711
gin,1995,103.78849
gin,1996,105.13784
gin,1997,103.28028
gin,1998,105.6386
gin,1999,104.39245
gin,2000,104.43397
gin,2001,101.44027
gin,2002,102.49243
gin,2003,99.22796
gin,2004,101.19062
gin,2005,100.32542
gin,2006,121.73768
gin,2007,124.01912
gin,2008,120.90332
gin,2009,124.78377
gin,2010,112.86416
gin,2011,120.75019
gin,2012,120.39954
gin,2013,127.4852
gin,2014,123.39494
gin,2015,129.44898
gin,2016,153.09644
gin,2017,111.93104
gin,2018,108.56992
gin,2019,112.32508
gin,2020,88.58503
gmb,1966,107.40671
gmb,1967,106.66849
gmb,1968,111.00292
gmb,1969,110.69883
gmb,1970,103.11749
gmb,1971,104.81406
gmb,1972,106.9826
gmb,1973,107.27859
gmb,1974,104.74246
gmb,1975,98.90603
gmb,1976,105.29804
gmb,1977,110.78162
gmb,1978,126.20678
gmb,1979,128.29568
gmb,1980,120.86229
gmb,1981,122.79594
gmb,1982,115.30377
gmb,1983,111.99394
gmb,1984,113.66425
gmb,1985,110.05175
gmb,1986,109.47417
gmb,1987,109.86881
gmb,1988,108.08756
gmb,1989,110.21744
gmb,1990,111.67995
gmb,1991,115.84745
gmb,1992,118.60753
gmb,1993,108.89324
gmb,1994,110.14002
gmb,1995,102.08193
gmb,1996,111.65329
gmb,1997,99.14371
gmb,1998,103.29509
gmb,1999,102.35467
gmb,2000,105.66598
gmb,2001,103.74411
gmb,2002,105.71914
gmb,2003,106.12535
gmb,2004,112.9857
gmb,2005,115.06111
gmb,2006,109.87536
gmb,2007,107.76734
gmb,2008,113.4184
gmb,2009,112.88851
gmb,2010,117.32401
gmb,2011,108.06681
gmb,2012,108.01666
gmb,2013,109.52967
gmb,2014,112.91323
gmb,2015,110.33762
gmb,2016,112.34969
gmb,2017,116.85002
gmb,2018,116.20195
gmb,2019,119.37345
gmb,2020,123.39574
gnb,1970,126.1885
gnb,1971,130.1536
gnb,1972,131.27438
gnb,1973,134.66665
gnb,1974,134.22989
gnb,1975,120.76181
gnb,1976,122.6629
gnb,1977,123.29799
gnb,1978,127.51413
gnb,1979,132.57198
gnb,1981,124.5254
gnb,1982,133.44504
gnb,1983,126.24451
gnb,1984,137.88025
gnb,1985,157.60089
gnb,1986,126.59987
gnb,1987,127.58915
gnb,1988,138.72675
gnb,1989,137.29854
gnb,1990,127.09852
gnb,1991,127.80863
gnb,1992,145.49667
gnb,1993,123.84743
gnb,1994,117.85496
gnb,1995,123.47609
gnb,1996,121.31136
gnb,1997,118.86637
gnb,1998,121.43113
gnb,1999,116.70544
gnb,2000,118.63142
gnb,2001,111.75208
gnb,2002,107.3265
gnb,2003,108.49976
gnb,2004,111.65177
gnb,2005,115.11093
gnb,2006,114.75187
gnb,2007,113.75975
gnb,2008,112.94083
gnb,2009,116.3732
gnb,2010,120.31824
gnb,2011,105.27299
gnb,2012,110.22257
gnb,2013,107.56601
gnb,2014,111.17821
gnb,2015,104.69546
gnb,2016,104.79593
gnb,2017,105.29907
gnb,2018,105.46593
gnb,2019,114.79669
gnb,2020,114.86175
gnq,2005,56.18971
gnq,2006,53.88148
gnq,2007,56.8412
gnq,2008,50.23931
gnq,2009,73.52766
gnq,2010,73.15136
gnq,2011,64.18672
gnq,2012,72.86544
gnq,2013,71.58665
gnq,2014,72.45262
gnq,2015,85.56111
gnq,2016,89.77506
gnq,2017,84.70205
gnq,2018,84.41661
gnq,2019,88.8919
gnq,2020,103.12519
grc,1960,103.86562
grc,1961,104.94369
grc,1962,107.18004
grc,1963,107.55389
grc,1964,111.63016
grc,1965,112.51104
grc,1966,108.38174
grc,1967,108.03754
grc,1968,110.14531
grc,1969,111.29437
grc,1970,110.62018
grc,1971,110.51217
grc,1972,111.13535
grc,1973,113.52596
grc,1974,109.87891
grc,1975,109.54545
grc,1976,109.6091
grc,1977,108.71379
grc,1978,107.64822
grc,1979,106.65166
grc,1980,106.69191
grc,1981,103.74065
grc,1982,108.38735
grc,1983,109.10771
grc,1984,108.29319
grc,1985,109.53316
grc,1986,108.2481
grc,1987,105.59631
grc,1988,107.42911
grc,1989,109.55784
grc,1990,111.61545
grc,1991,111.43655
grc,1992,109.60325
grc,1993,109.33346
grc,1994,107.2616
grc,1995,108.25731
grc,1996,108.92232
grc,1997,106.8297
grc,1998,109.67511
grc,1999,108.86544
grc,2000,110.97892
grc,2001,110.56248
grc,2002,110.12329
grc,2003,111.10081
grc,2004,108.48221
grc,2005,108.2764
grc,2006,110.50222
grc,2007,112.48383
grc,2008,112.60658
grc,2009,109.77947
grc,2010,107.60108
grc,2011,105.85442
grc,2012,104.57613
grc,2013,102.46209
grc,2014,101.55513
grc,2015,101.02338
grc,2016,101.44429
grc,2017,101.51077
grc,2018,102.16422
grc,2019,101.72653
grc,2020,107.61492
grl,2003,111.70656
grl,2004,109.5799
grl,2005,117.58661
grl,2006,114.08846
grl,2007,122.56252
grl,2008,133.41496
grl,2009,124.29513
grl,2010,142.35971
grl,2011,154.55138
grl,2012,125.95442
grl,2013,120.50996
grl,2014,110.14294
grl,2015,107.9411
grl,2016,104.30758
grl,2017,102.82279
grl,2018,101.02453
grl,2019,112.31385
gtm,1960,101.89729
gtm,1961,101.54176
gtm,1962,101.63519
gtm,1963,101.64713
gtm,1964,102.70188
gtm,1965,102.8241
gtm,1966,100.19415
gtm,1967,103.30237
gtm,1968,101.68271
gtm,1969,99.62691
gtm,1970,99.20693
gtm,1971,101.41072
gtm,1972,99.6288
gtm,1973,99.32274
gtm,1974,103.25795
gtm,1975,101.81026
gtm,1976,106.01104
gtm,1977,101.80093
gtm,1978,105.7869
gtm,1979,104.50265
gtm,1980,102.73268
gtm,1981,106.51176
gtm,1982,103.90043
gtm,1983,101.55801
gtm,1984,102.14889
gtm,1985,101.03579
gtm,1986,98.54022
gtm,1987,106.44515
gtm,1988,105.83257
gtm,1989,105.16664
gtm,1990,103.81444
gtm,1991,103.61504
gtm,1992,109.23027
gtm,1993,108.37286
gtm,1994,107.331
gtm,1995,106.17134
gtm,1996,104.77272
gtm,1997,105.63974
gtm,1998,108.08052
gtm,1999,108.35066
gtm,2000,108.75552
gtm,2001,114.95886
gtm,2002,115.27716
gtm,2003,116.22094
gtm,2004,117.02166
gtm,2005,117.79127
gtm,2006,118.86914
gtm,2007,118.66462
gtm,2008,116.57292
gtm,2009,110.9418
gtm,2010,112.3007
gtm,2011,112.57276
gtm,2012,113.02724
gtm,2013,112.68891
gtm,2014,111.59455
gtm,2015,110.23364
gtm,2016,108.86656
gtm,2017,109.07933
gtm,2018,110.69049
gtm,2019,110.29827
gtm,2020,108.04998
guy,1960,108.22481
guy,1961,100.91023
guy,1962,88.24057
guy,1963,83.20611
guy,1964,96.40611
guy,1965,102.4
guy,1966,105.16975
guy,1967,102.35128
guy,1968,96.90968
guy,1969,96.18933
guy,1970,100.54145
guy,1971,96.27726
guy,1972,101.30152
guy,1973,116.70285
guy,1974,98.07269
guy,1975,100.02526
guy,1976,124.92738
guy,1977,115.5597
guy,1978,100.01578
guy,1979,109.4186
guy,1980,112.35411
guy,1981,123.38761
guy,1982,117.3029
guy,1983,118.69891
guy,1984,107.19783
guy,1985,113.79487
guy,1986,106.90784
guy,1987,111.19424
guy,1988,104.3016
guy,1989,107.19264
guy,1990,117.15289
guy,1991,117.98003
guy,1992,123.47621
guy,1993,116.72425
guy,1994,112.97803
guy,1995,110.90603
guy,1996,106.0939
guy,1997,109.81654
guy,1998,111.97766
guy,1999,108.04237
guy,2000,114.60865
guy,2001,113.82843
guy,2002,112.11871
guy,2003,109.8091
guy,2004,109.59994
guy,2005,125.10502
hkg,1960,106.18541
hkg,1961,107.59222
hkg,1962,108.31127
hkg,1963,107.11614
hkg,1964,107.66319
hkg,1965,103.44012
hkg,1966,103.53592
hkg,1967,95.34733
hkg,1968,94.61683
hkg,1969,91.17662
hkg,1970,92.29637
hkg,1971,95.79851
hkg,1972,92.056
hkg,1973,93.68694
hkg,1974,95.20745
hkg,1975,94.40803
hkg,1976,89.3201
hkg,1977,93.46651
hkg,1978,98.9858
hkg,1979,98.70708
hkg,1980,100.51664
hkg,1981,101.51805
hkg,1982,99.43573
hkg,1983,98.19496
hkg,1984,91.99747
hkg,1985,89.96074
hkg,1986,90.8965
hkg,1987,89.58634
hkg,1988,91.07399
hkg,1989,88.53712
hkg,1990,91.46208
hkg,1991,93.20043
hkg,1992,94.79985
hkg,1993,93.25378
hkg,1994,98.84281
hkg,1995,104.48103
hkg,1996,101.48474
hkg,1997,103.35734
hkg,1998,99.46387
hkg,1999,94.83516
hkg,2000,95.59111
hkg,2001,95.30959
hkg,2002,91.84293
hkg,2003,90.9027
hkg,2004,91.28926
hkg,2005,87.78338
hkg,2006,88.83834
hkg,2007,89.32465
hkg,2008,89.82645
hkg,2009,92.12744
hkg,2010,94.12537
hkg,2011,96.14987
hkg,2012,98.8694
hkg,2013,99.3999
hkg,2014,99.79504
hkg,2015,97.61075
hkg,2016,97.71683
hkg,2017,98.99078
hkg,2018,100.21378
hkg,2019,98.44693
hkg,2020,98.17786
hnd,1960,101.63861
hnd,1961,99.60696
hnd,1962,99.58736
hnd,1963,102.63286
hnd,1964,102.27571
hnd,1965,99.54782
hnd,1966,101.45468
hnd,1967,102.02307
hnd,1968,101.20594
hnd,1969,102.88921
hnd,1970,106.1964
hnd,1971,100.82079
hnd,1972,98.94148
hnd,1973,100.87672
hnd,1974,111.93813
hnd,1975,108.98577
hnd,1976,104.45104
hnd,1977,104.43247
hnd,1978,107.98673
hnd,1979,108.0959
hnd,1980,110.84527
hnd,1981,110.37941
hnd,1982,105.87269
hnd,1983,107.27978
hnd,1984,109.41227
hnd,1985,108.20425
hnd,1986,106.06735
hnd,1987,105.9816
hnd,1988,106.13024
hnd,1989,107.57106
hnd,1990,107.39925
hnd,1991,106.95818
hnd,1992,108.7134
hnd,1993,109.37387
hnd,1994,110.08102
hnd,1995,106.60042
hnd,1996,107.48585
hnd,1997,106.7577
hnd,1998,108.18411
hnd,1999,113.40441
hnd,2000,112.4477
hnd,2001,113.17976
hnd,2002,112.53629
hnd,2003,114.06022
hnd,2004,118.61579
hnd,2005,118.47792
hnd,2006,121.02274
hnd,2007,128.0527
hnd,2008,133.0984
hnd,2009,117.84432
hnd,2010,117.92403
hnd,2011,119.70162
hnd,2012,119.38256
hnd,2013,120.42312
hnd,2014,117.84979
hnd,2015,116.93089
hnd,2016,114.38751
hnd,2017,115.62542
hnd,2018,120.64155
hnd,2019,118.19056
hnd,2020,115.2959
hrv,1995,108.16228
hrv,1996,106.42182
hrv,1997,112.76438
hrv,1998,106.69691
hrv,1999,105.97886
hrv,2000,104.49545
hrv,2001,105.18601
hrv,2002,109.42231
hrv,2003,110.37831
hrv,2004,108.53134
hrv,2005,108.70959
hrv,2006,108.46822
hrv,2007,108.36138
hrv,2008,110.16419
hrv,2009,105.57111
hrv,2010,101.67025
hrv,2011,101.70056
hrv,2012,101.60271
hrv,2013,102.00106
hrv,2014,100.37728
hrv,2015,99.78318
hrv,2016,98.87277
hrv,2017,99.37985
hrv,2018,100.83165
hrv,2019,100.30869
hrv,2020,106.75805
hti,1988,116.17409
hti,1989,114.5323
hti,1990,122.59449
hti,1991,119.1846
hti,1992,117.39467
hti,1993,127.06157
hti,1994,118.29219
hti,1995,119.58094
hti,1996,117.56597
hti,1997,115.98711
hti,1998,116.71984
hti,1999,117.45026
hti,2000,112.71271
hti,2001,113.75619
hti,2002,113.6816
hti,2003,119.62434
hti,2004,117.28597
hti,2005,117.36925
hti,2006,119.31993
hti,2007,116.85721
hti,2008,118.46973
hti,2009,115.26431
hti,2010,127.58129
hti,2011,122.07542
hti,2012,120.94805
hti,2013,119.29663
hti,2014,120.41819
hti,2015,118.49347
hti,2016,122.00606
hti,2017,123.61734
hti,2018,125.63197
hti,2019,125.73378
hti,2020,122.11191
hun,1991,100.85394
hun,1992,100.02028
hun,1993,108.01747
hun,1994,106.37276
hun,1995,100.00774
hun,1996,99.52663
hun,1997,99.03788
hun,1998,101.56953
hun,1999,102.73846
hun,2000,103.69082
hun,2001,101.29043
hun,2002,102.04616
hun,2003,103.93986
hun,2004,104.32095
hun,2005,102.78207
hun,2006,101.44701
hun,2007,99.85916
hun,2008,99.96347
hun,2009,96.55257
hun,2010,95.25231
hun,2011,94.28011
hun,2012,93.89191
hun,2013,93.52677
hun,2014,94.14954
hun,2015,92.26978
hun,2016,91.59617
hun,2017,93.3905
hun,2018,95.75044
hun,2019,97.68435
hun,2020,98.29835
idn,1960,99.23116
idn,1961,104.04382
idn,1962,100.2247
idn,1963,100.28048
idn,1964,100.81307
idn,1965,100.45972
idn,1966,109.3384
idn,1967,108.09153
idn,1968,104.7074
idn,1969,105.8131
idn,1970,102.99401
idn,1971,102.22222
idn,1972,102.37949
idn,1973,99.42696
idn,1974,92.42249
idn,1975,99.42575
idn,1976,98.65841
idn,1977,96.58824
idn,1978,98.98048
idn,1979,93.52389
idn,1980,91.70571
idn,1981,97.91641
idn,1982,103.91816
idn,1983,101.06842
idn,1984,97.23738
idn,1985,97.7719
idn,1986,102.85528
idn,1987,98.65828
idn,1988,101.21248
idn,1989,100.02646
idn,1990,105.73189
idn,1991,105.22913
idn,1992,102.53205
idn,1993,95.81598
idn,1994,97.36764
idn,1995,99.83593
idn,1996,101.5265
idn,1997,98.83174
idn,1998,100.90447
idn,1999,102.68701
idn,2000,90.42806
idn,2001,92.57849
idn,2002,96.28377
idn,2003,101.866
idn,2004,99.14672
idn,2005,97.55341
idn,2006,96.69644
idn,2007,96.80944
idn,2008,96.86128
idn,2009,99.27713
idn,2010,98.10321
idn,2011,97.46637
idn,2012,100.70963
idn,2013,100.17854
idn,2014,101.16449
idn,2015,101.26222
idn,2016,101.21335
idn,2017,100.10674
idn,2018,100.57171
idn,2019,100.52098
idn,2020,100.62501
ind,1960,109.64788
ind,1961,107.92468
ind,1962,108.73311
ind,1963,106.11885
ind,1964,106.40738
ind,1965,109.18573
ind,1966,111.76893
ind,1967,110.2393
ind,1968,104.4202
ind,1969,104.85345
ind,1970,105.28505
ind,1971,107.55792
ind,1972,105.74311
ind,1973,106.97198
ind,1974,109.48224
ind,1975,106.17978
ind,1976,103.94244
ind,1977,105.05977
ind,1978,109.23551
ind,1979,108.12245
ind,1980,108.57567
ind,1981,106.59864
ind,1982,106.3013
ind,1983,105.68402
ind,1984,105.99089
ind,1985,106.56312
ind,1986,106.78889
ind,1987,107.42821
ind,1988,106.8411
ind,1989,105.807
ind,1990,106.98554
ind,1991,102.06847
ind,1992,101.99148
ind,1993,100.85344
ind,1994,102.46826
ind,1995,102.03217
ind,1996,100.92767
ind,1997,103.0594
ind,1998,102.33519
ind,1999,105.47127
ind,2000,102.366
ind,2001,102.56671
ind,2002,101.55886
ind,2003,101.88374
ind,2004,104.84323
ind,2005,105.82066
ind,2006,104.80972
ind,2007,107.55345
ind,2008,105.06585
ind,2009,107.53179
ind,2010,105.95276
ind,2011,106.8821
ind,2012,105.49223
ind,2013,101.96413
ind,2014,102.83638
ind,2015,101.5523
ind,2016,99.77652
ind,2017,100.47452
ind,2018,102.27554
ind,2019,102.37568
ind,2020,100.35979
irl,1970,110.39304
irl,1971,109.68117
irl,1972,107.65489
irl,1973,109.09438
irl,1974,117.0376
irl,1975,108.52965
irl,1976,110.35694
irl,1977,111.41632
irl,1978,112.18237
irl,1979,118.6987
irl,1980,115.96846
irl,1981,116.69538
irl,1982,109.63699
irl,1983,105.14421
irl,1984,102.5906
irl,1985,100.46312
irl,1986,99.82595
irl,1987,96.4139
irl,1988,94.26954
irl,1989,94.71614
irl,1990,95.94868
irl,1991,95.46087
irl,1992,92.62314
irl,1993,89.70322
irl,1994,90.38376
irl,1995,88.49964
irl,1996,89.85506
irl,1997,88.54277
irl,1998,88.21573
irl,1999,87.11366
irl,2000,86.1773
irl,2001,85.22882
irl,2002,84.4501
irl,2003,86.26476
irl,2004,87.14937
irl,2005,90.0015
irl,2006,91.93936
irl,2007,91.28521
irl,2008,91.70109
irl,2009,87.61989
irl,2010,83.28463
irl,2011,82.30166
irl,2012,83.56197
irl,2013,80.82954
irl,2014,81.3907
irl,2015,71.18079
irl,2016,84.05801
irl,2017,78.61278
irl,2018,70.92416
irl,2019,95.91484
irl,2020,78.58222
irn,1960,117.50888
irn,1961,115.48289
irn,1962,112.64308
irn,1963,106.28596
irn,1964,109.46389
irn,1965,110.34269
irn,1966,112.59418
irn,1967,112.69321
irn,1968,113.88376
irn,1969,114.82272
irn,1970,115.75454
irn,1971,109.34327
irn,1972,110.16562
irn,1973,96.81707
irn,1974,88.8545
irn,1975,110.77463
irn,1976,107.39293
irn,1977,110.9065
irn,1978,112.67582
irn,1979,97.18611
irn,1980,126.56932
irn,1981,125.61453
irn,1982,107.13457
irn,1983,115.06175
irn,1984,113.77589
irn,1985,107.19472
irn,1986,109.17673
irn,1987,103.36647
irn,1988,107.24305
irn,1989,106.56994
irn,1990,111.74375
irn,1991,114.85706
irn,1992,113.17341
irn,1993,97.05435
irn,1994,89.02132
irn,1995,94.46438
irn,1996,97.53922
irn,1997,99.53579
irn,1998,104.83251
irn,1999,96.43055
irn,2000,97.75981
irn,2001,98.34416
irn,2002,97.36578
irn,2003,97.96709
irn,2004,99.91322
irn,2005,91.99727
irn,2006,92.55164
irn,2007,90.63128
irn,2008,93.47056
irn,2009,96.57607
irn,2010,93.989
irn,2011,89.89379
irn,2012,97.46651
irn,2013,93.49827
irn,2014,96.49717
irn,2015,97.0271
irn,2016,95.93534
irn,2017,95.79174
irn,2018,95.86804
irn,2019,101.91086
irn,2020,102.62922
irq,1981,128.88178
irq,1982,140.57654
irq,1983,113.33958
irq,1984,106.55348
irq,1985,107.8824
irq,1986,112.74086
irq,1987,104.61302
irq,1988,106.21386
irq,1989,103.93272
irq,1990,100.53157
irq,1991,97.97463
irq,1992,94.3673
irq,1993,95.40712
irq,1994,94.74462
irq,1995,95.3613
irq,1996,97.28506
irq,1997,43.45577
irq,1998,56.86385
irq,1999,67.92505
irq,2000,54.52653
irq,2001,78.79155
irq,2002,61.80397
irq,2003,88.25963
irq,2004,79.18326
irq,2005,79.6482
irq,2006,71.75981
irq,2007,66.61509
irq,2008,63.09368
irq,2009,84.6062
irq,2010,79.22969
irq,2011,71.52266
irq,2012,69.87568
irq,2013,76.35673
irq,2014,78.28491
irq,2015,94.70481
irq,2016,93.09948
irq,2017,85.61286
irq,2018,77.00304
irq,2019,85.11642
isl,1970,99.13722
isl,1971,108.61007
isl,1972,103.4041
isl,1973,104.21193
isl,1974,112.5299
isl,1975,111.06117
isl,1976,101.36787
isl,1977,102.72674
isl,1978,98.23324
isl,1979,100.05618
isl,1980,101.50608
isl,1981,102.91753
isl,1982,106.26366
isl,1983,98.58602
isl,1984,101.03273
isl,1985,100.50049
isl,1986,96.58456
isl,1987,101.68029
isl,1988,101.55696
isl,1989,98.20528
isl,1990,99.15603
isl,1991,101.78654
isl,1992,100.39802
isl,1993,97.06538
isl,1994,94.99679
isl,1995,96.55017
isl,1996,99.5073
isl,1997,99.53728
isl,1998,104.34683
isl,1999,104.51612
isl,2000,106.8792
isl,2001,100.85303
isl,2002,98.40161
isl,2003,102.95493
isl,2004,105.61194
isl,2005,111.73384
isl,2006,116.72503
isl,2007,108.99071
isl,2008,102.08722
isl,2009,91.95513
isl,2010,90.15393
isl,2011,92.31763
isl,2012,94.23337
isl,2013,92.29402
isl,2014,93.6274
isl,2015,92.51477
isl,2016,93.36495
isl,2017,95.51447
isl,2018,96.676
isl,2019,95.46903
isl,2020,100.73446
isr,1995,107.76524
isr,1996,107.14968
isr,1997,104.68837
isr,1998,102.60454
isr,1999,102.54133
isr,2000,100.09476
isr,2001,102.39022
isr,2002,102.9136
isr,2003,100.75623
isr,2004,99.92402
isr,2005,100.11343
isr,2006,99.85164
isr,2007,100.92039
isr,2008,100.63526
isr,2009,97.51359
isr,2010,98.12511
isr,2011,100.22277
isr,2012,100.06188
isr,2013,98.17142
isr,2014,98.43832
isr,2015,96.86979
isr,2016,98.1743
isr,2017,98.10016
isr,2018,99.16601
isr,2019,97.80849
isr,2020,95.35138
ita,1970,99.92533
ita,1971,99.3687
ita,1972,99.32561
ita,1973,102.09816
ita,1974,104.07367
ita,1975,100.0952
ita,1976,101.30818
ita,1977,99.16904
ita,1978,97.97892
ita,1979,99.05221
ita,1980,102.87142
ita,1981,102.19357
ita,1982,101.48257
ita,1983,99.665
ita,1984,100.60488
ita,1985,100.58992
ita,1986,98.86556
ita,1987,99.74137
ita,1988,100.11777
