geo,time,ag_lnd_arbl_ha
brb,1965,16000
brb,1966,16000
brb,1967,16000
brb,1968,16000
brb,1969,16000
brb,1970,16000
brb,1971,16000
brb,1972,16000
brb,1973,16000
brb,1974,16000
brb,1975,16000
brb,1976,16000
brb,1977,16000
brb,1978,16000
brb,1979,16000
brb,1980,16000
brb,1981,16000
brb,1982,16000
brb,1983,16000
brb,1984,16000
brb,1985,16000
brb,1986,16000
brb,1987,16000
brb,1988,16000
brb,1989,16000
brb,1990,16000
brb,1991,16000
brb,1992,16000
brb,1993,16000
brb,1994,16000
brb,1995,16000
brb,1996,16000
brb,1997,16000
brb,1998,16000
brb,1999,15000
brb,2000,15000
brb,2001,15000
brb,2002,14000
brb,2003,14000
brb,2004,13000
brb,2005,13000
brb,2006,13000
brb,2007,13000
brb,2008,13000
brb,2009,13000
brb,2010,12000
brb,2011,11000
brb,2012,10000
brb,2013,9500
brb,2014,9000
brb,2015,8000
brb,2016,7000
brb,2017,7000
brb,2018,7000
brn,1961,4000
brn,1962,4000
brn,1963,4000
brn,1964,4000
brn,1965,4000
brn,1966,6000
brn,1967,6000
brn,1968,6000
brn,1969,6000
brn,1970,6000
brn,1971,4000
brn,1972,4000
brn,1973,4000
brn,1974,4000
brn,1975,4000
brn,1976,4000
brn,1977,4000
brn,1978,4000
brn,1979,4000
brn,1980,3000
brn,1981,3000
brn,1982,3000
brn,1983,3000
brn,1984,3000
brn,1985,3000
brn,1986,3000
brn,1987,3000
brn,1988,3000
brn,1989,3000
brn,1990,2000
brn,1991,2000
brn,1992,2000
brn,1993,2000
brn,1994,2000
brn,1995,2000
brn,1996,2000
brn,1997,2000
brn,1998,2000
brn,1999,2000
brn,2000,2000
brn,2001,2000
brn,2002,2000
brn,2003,2000
brn,2004,2000
brn,2005,2000
brn,2006,2000
brn,2007,3000
brn,2008,3000
brn,2009,4000
brn,2010,4000
brn,2011,4000
brn,2012,4000
brn,2013,5000
brn,2014,5000
brn,2015,5000
brn,2016,5000
brn,2017,5000
brn,2018,5000
btn,1961,100000
btn,1962,100000
btn,1963,100000
btn,1964,100000
btn,1965,100000
btn,1966,100000
btn,1967,100000
btn,1968,100000
btn,1969,100000
btn,1970,110000
btn,1971,110000
btn,1972,110000
btn,1973,110000
btn,1974,115000
btn,1975,115000
btn,1976,120000
btn,1977,120000
btn,1978,120000
btn,1979,125000
btn,1980,130000
btn,1981,130000
btn,1982,135000
btn,1983,145000
btn,1984,145000
btn,1985,145000
btn,1986,145000
btn,1987,146000
btn,1988,141000
btn,1989,133000
btn,1990,135000
btn,1991,135000
btn,1992,135000
btn,1993,136000
btn,1994,140000
btn,1995,146000
btn,1996,151000
btn,1997,153000
btn,1998,153000
btn,1999,153000
btn,2000,106000
btn,2001,111000
btn,2002,111000
btn,2003,111000
btn,2004,158000
btn,2005,167000
btn,2006,151300
btn,2007,136300
btn,2008,100000
btn,2009,100000
btn,2010,100600
btn,2011,100200
btn,2012,100200
btn,2013,100200
btn,2014,100200
btn,2015,100200
btn,2016,100000
btn,2017,94500
btn,2018,94000
bwa,1961,399000
bwa,1962,399000
bwa,1963,399000
bwa,1964,399000
bwa,1965,400000
bwa,1966,400000
bwa,1967,400000
bwa,1968,400000
bwa,1969,400000
bwa,1970,400000
bwa,1971,400000
bwa,1972,401000
bwa,1973,401000
bwa,1974,401000
bwa,1975,401000
bwa,1976,401000
bwa,1977,401000
bwa,1978,401000
bwa,1979,403000
bwa,1980,403000
bwa,1981,403000
bwa,1982,405000
bwa,1983,405000
bwa,1984,405000
bwa,1985,407000
bwa,1986,407000
bwa,1987,409000
bwa,1988,409000
bwa,1989,414000
bwa,1990,420000
bwa,1991,300000
bwa,1992,250000
bwa,1993,350000
bwa,1994,395000
bwa,1995,345000
bwa,1996,345000
bwa,1997,300000
bwa,1998,230000
bwa,1999,240000
bwa,2000,350000
bwa,2001,200000
bwa,2002,245000
bwa,2003,195000
bwa,2004,226000
bwa,2005,240000
bwa,2006,201000
bwa,2007,182000
bwa,2008,279000
bwa,2009,316000
bwa,2010,259000
bwa,2011,324000
bwa,2012,285000
bwa,2013,280000
bwa,2014,402000
bwa,2015,259600
bwa,2016,259600
bwa,2017,259600
bwa,2018,259600
caf,1961,1680000
caf,1962,1690000
caf,1963,1700000
caf,1964,1710000
caf,1965,1720000
caf,1966,1730000
caf,1967,1740000
caf,1968,1750000
caf,1969,1760000
caf,1970,1770000
caf,1971,1780000
caf,1972,1790000
caf,1973,1800000
caf,1974,1810000
caf,1975,1820000
caf,1976,1830000
caf,1977,1840000
caf,1978,1850000
caf,1979,1860000
caf,1980,1870000
caf,1981,1870000
caf,1982,1880000
caf,1983,1890000
caf,1984,1900000
caf,1985,1900000
caf,1986,1920000
caf,1987,1920000
caf,1988,1920000
caf,1989,1920000
caf,1990,1920000
caf,1991,1920000
caf,1992,1930000
caf,1993,1930000
caf,1994,1930000
caf,1995,1930000
caf,1996,1930000
caf,1997,1930000
caf,1998,1930000
caf,1999,1930000
caf,2000,1930000
caf,2001,1930000
caf,2002,1930000
caf,2003,1910000
caf,2004,1930000
caf,2005,1930000
caf,2006,1930000
caf,2007,1930000
caf,2008,1930000
caf,2009,1950000
caf,2010,1800000
caf,2011,1800000
caf,2012,1800000
caf,2013,1800000
caf,2014,1800000
caf,2015,1800000
caf,2016,1800000
caf,2017,1800000
caf,2018,1800000
can,1961,36610000
can,1962,36935000
can,1963,37260000
can,1964,37585000
can,1965,37910000
can,1966,38230000
can,1967,38298000
can,1968,38366000
can,1969,38434000
can,1970,38502000
can,1971,38568000
can,1972,38690000
can,1973,38812000
can,1974,38934000
can,1975,39056000
can,1976,39176000
can,1977,39456000
can,1978,39736000
can,1979,40016000
can,1980,40296000
can,1981,40578000
can,1982,40778000
can,1983,40978000
can,1984,41178000
can,1985,41378000
can,1986,41579000
can,1987,41526000
can,1988,41473000
can,1989,41420000
can,1990,41367000
can,1991,41317409.9
can,1992,41266000
can,1993,41214000
can,1994,41162000
can,1995,41110000
can,1996,41059000
can,1997,41037000
can,1998,41015000
can,1999,40993000
can,2000,40971000
can,2001,40948000
can,2002,40615000
can,2003,40282000
can,2004,39949000
can,2005,39616000
can,2006,39283000
can,2007,38884000
can,2008,38485000
can,2009,38086000
can,2010,37687000
can,2011,37285000
can,2012,37534000
can,2013,37783000
can,2014,38032000
can,2015,38282000
can,2016,38530000
can,2017,38509000
can,2018,38687000
chanisl,1961,4000
chanisl,1962,4000
chanisl,1963,4000
chanisl,1964,4000
chanisl,1965,4000
chanisl,1966,4000
chanisl,1967,4000
chanisl,1968,4000
chanisl,1969,4100
chanisl,1970,4100
chanisl,1971,4100
chanisl,1972,4100
chanisl,1973,4000
chanisl,1974,4000
chanisl,1975,4000
chanisl,1976,4000
chanisl,1977,4000
chanisl,1978,3900
chanisl,1979,3900
chanisl,1980,3900
chanisl,1981,3900
chanisl,1982,3900
chanisl,1983,3800
chanisl,1984,3800
chanisl,1985,3800
chanisl,1986,3800
chanisl,1987,3800
chanisl,1988,3700
chanisl,1989,3700
chanisl,1990,3700
chanisl,1991,3700
chanisl,1992,3700
chanisl,1993,3600
chanisl,1994,3600
chanisl,1995,3600
chanisl,1996,3600
chanisl,1997,3500
chanisl,1998,3700
chanisl,1999,3900
chanisl,2000,3900
chanisl,2001,3700
chanisl,2002,3600
chanisl,2003,3600
chanisl,2004,3700
chanisl,2005,3800
chanisl,2006,3600
chanisl,2007,3400
chanisl,2008,3700
chanisl,2009,4100
chanisl,2010,4310
chanisl,2011,4410
chanisl,2012,4360
chanisl,2013,4210
chanisl,2014,4170
chanisl,2015,3960
chanisl,2016,3990
chanisl,2017,3820
chanisl,2018,3820
che,1961,396100
che,1962,397700
che,1963,387900
che,1964,383800
che,1965,377700
che,1966,371000
che,1967,363400
che,1968,359700
che,1969,360000
che,1970,355900
che,1971,356900
che,1972,363000
che,1973,362800
che,1974,365400
che,1975,368900
che,1976,369500
che,1977,369900
che,1978,375300
che,1979,376900
che,1980,381100
che,1981,384600
che,1982,388900
che,1983,394500
che,1984,402400
che,1985,405000
che,1986,404100
che,1987,398700
che,1988,402200
che,1989,408600
che,1990,403700
che,1991,407500
che,1992,406100
che,1993,409900
che,1994,419200
che,1995,422200
che,1996,420900
che,1997,415500
che,1998,413300
che,1999,410600
che,2000,408800
che,2001,409400
che,2002,408300
che,2003,406900
che,2004,406500
che,2005,406200
che,2006,407000
che,2007,406600
che,2008,406300
che,2009,406000
che,2010,404500
che,2011,403900
che,2012,403800
che,2013,402901.7
che,2014,399441.8
che,2015,398398.8
che,2016,398695.2
che,2017,398184
che,2018,398138.9
chl,1961,3640000
chl,1962,3660000
chl,1963,3680000
chl,1964,3700000
chl,1965,3720000
chl,1966,3740000
chl,1967,3760000
chl,1968,3780000
chl,1969,3800000
chl,1970,3902000
chl,1971,3952000
chl,1972,4002000
chl,1973,4102000
chl,1974,4152000
chl,1975,4152000
chl,1976,4198000
chl,1977,4095000
chl,1978,3992000
chl,1979,3889000
chl,1980,3836000
chl,1981,3733000
chl,1982,3580000
chl,1983,3528000
chl,1984,3475000
chl,1985,3444000
chl,1986,3354000
chl,1987,3076000
chl,1988,3059000
chl,1989,3070000
chl,1990,2802000
chl,1991,2685000
chl,1992,2440000
chl,1993,2304000
chl,1994,2276000
chl,1995,2120000
chl,1996,1985000
chl,1997,1982000
chl,1998,1979000
chl,1999,1800000
chl,2000,1750000
chl,2001,1750000
chl,2002,1650000
chl,2003,1500000
chl,2004,1500000
chl,2005,1450000
chl,2006,1350000
chl,2007,1262000
chl,2008,1312000
chl,2009,1310000
chl,2010,1271000
chl,2011,1317000
chl,2012,1283000
chl,2013,1309000
chl,2014,1289200
chl,2015,1313000
chl,2016,1269800
chl,2017,1282000
chl,2018,1213000
chn,1961,103397000
chn,1962,103100000
chn,1963,102903000
chn,1964,102705000
chn,1965,102458000
chn,1966,102001000
chn,1967,101514000
chn,1968,101027000
chn,1969,100562000
chn,1970,100067000
chn,1971,99634000
chn,1972,99170000
chn,1973,98697000
chn,1974,99258000
chn,1975,97786000
chn,1976,97602333.3
chn,1977,97417666.7
chn,1978,97221000
chn,1979,97082500
chn,1980,96949000
chn,1981,97549000
chn,1982,102450000
chn,1983,108051000
chn,1984,114744000
chn,1985,120835000
chn,1986,121220000
chn,1987,120913000
chn,1988,121592000
chn,1989,122886000
chn,1990,124481000
chn,1991,125545000
chn,1992,123562000
chn,1993,121956000
chn,1994,121353000
chn,1995,120234000
chn,1996,119992000
chn,1997,119684250
chn,1998,119673500
chn,1999,119669750
chn,2000,119666000
chn,2001,120257844.4
chn,2002,120649688.9
chn,2003,120835533.3
chn,2004,121021377.8
chn,2005,121267222.2
chn,2006,121607066.7
chn,2007,121546911.1
chn,2008,121791755.6
chn,2009,121983600
chn,2010,121369800
chn,2011,120640100
chn,2012,119959500
chn,2013,119761500
chn,2014,119655000
chn,2015,119593400
chn,2016,119512900
chn,2017,119491100
chn,2018,119488700
civ,1961,1680000
civ,1962,1680000
civ,1963,1680000
civ,1964,1680000
civ,1965,1680000
civ,1966,1680000
civ,1967,1700000
civ,1968,1700000
civ,1969,1700000
civ,1970,1700000
civ,1971,1700000
civ,1972,1710000
civ,1973,1740000
civ,1974,1775000
civ,1975,1815000
civ,1976,1840000
civ,1977,1880000
civ,1978,1910000
civ,1979,1925000
civ,1980,1955000
civ,1981,1970000
civ,1982,1990000
civ,1983,2034000
civ,1984,2301000
civ,1985,2380000
civ,1986,2380000
civ,1987,2400000
civ,1988,2420000
civ,1989,2420000
civ,1990,2430000
civ,1991,2450000
civ,1992,2600000
civ,1993,2902000
civ,1994,3000000
civ,1995,3000000
civ,1996,3000000
civ,1997,2900000
civ,1998,2900000
civ,1999,2800000
civ,2000,2800000
civ,2001,2800000
civ,2002,2800000
civ,2003,2800000
civ,2004,2800000
civ,2005,2800000
civ,2006,2800000
civ,2007,2900000
civ,2008,2900000
civ,2009,2900000
civ,2010,2900000
civ,2011,2900000
civ,2012,3000000
civ,2013,3500000
civ,2014,3500000
civ,2015,3500000
civ,2016,3500000
civ,2017,3500000
civ,2018,3500000
cmr,1961,5000000
cmr,1962,5050000
cmr,1963,5100000
cmr,1964,5150000
cmr,1965,5200000
cmr,1966,5250000
cmr,1967,5300000
cmr,1968,5350000
cmr,1969,5400000
cmr,1970,5400000
cmr,1971,5450000
cmr,1972,5450000
cmr,1973,5450000
cmr,1974,5500000
cmr,1975,5550000
cmr,1976,5600000
cmr,1977,5666000
cmr,1978,5639000
cmr,1979,5898000
cmr,1980,5910000
cmr,1981,5910000
cmr,1982,5910000
cmr,1983,5910000
cmr,1984,5910000
cmr,1985,5910000
cmr,1986,5930000
cmr,1987,5930000
cmr,1988,5940000
cmr,1989,5940000
cmr,1990,5940000
cmr,1991,5950000
cmr,1992,5960000
cmr,1993,5960000
cmr,1994,5960000
cmr,1995,5960000
cmr,1996,5960000
cmr,1997,5960000
cmr,1998,5960000
cmr,1999,5960000
cmr,2000,5960000
cmr,2001,5960000
cmr,2002,5960000
cmr,2003,5960000
cmr,2004,5960000
cmr,2005,5963000
cmr,2006,5963000
cmr,2007,5963000
cmr,2008,5963000
cmr,2009,5963000
cmr,2010,6200000
cmr,2011,6200000
cmr,2012,6200000
cmr,2013,6200000
cmr,2014,6200000
cmr,2015,6200000
cmr,2016,6200000
cmr,2017,6200000
cmr,2018,6200000
cod,1961,6400000
cod,1962,6400000
cod,1963,6400000
cod,1964,6380000
cod,1965,6360000
cod,1966,6360000
cod,1967,6370000
cod,1968,6400000
cod,1969,6420000
cod,1970,6440000
cod,1971,6470000
cod,1972,6500000
cod,1973,6520000
cod,1974,6550000
cod,1975,6545000
cod,1976,6590000
cod,1977,6610000
cod,1978,6620000
cod,1979,6600000
cod,1980,6620000
cod,1981,6650000
cod,1982,6640000
cod,1983,6650000
cod,1984,6670000
cod,1985,6700000
cod,1986,6720000
cod,1987,6700000
cod,1988,6700000
cod,1989,6700000
cod,1990,6670000
cod,1991,6680000
cod,1992,6700000
cod,1993,6700000
cod,1994,6700000
cod,1995,6700000
cod,1996,6700000
cod,1997,6700000
cod,1998,6700000
cod,1999,6700000
cod,2000,6700000
cod,2001,6700000
cod,2002,6700000
cod,2003,6700000
cod,2004,6700000
cod,2005,6700000
cod,2006,6700000
cod,2007,6700000
cod,2008,6750000
cod,2009,6790000
cod,2010,6800000
cod,2011,7000000
cod,2012,11476000
cod,2013,11900000
cod,2014,12400000
cod,2015,12500000
cod,2016,12300000
cod,2017,11800000
cod,2018,11800000
cog,1961,520000
cog,1962,520000
cog,1963,520000
cog,1964,518000
cog,1965,518000
cog,1966,518000
cog,1967,518000
cog,1968,518000
cog,1969,519000
cog,1970,520000
cog,1971,520000
cog,1972,520000
cog,1973,524000
cog,1974,526000
cog,1975,527000
cog,1976,531000
cog,1977,528000
cog,1978,483000
cog,1979,485000
cog,1980,488000
cog,1981,491000
cog,1982,516000
cog,1983,520000
cog,1984,522000
cog,1985,528000
cog,1986,525000
cog,1987,498000
cog,1988,500000
cog,1989,502000
cog,1990,479000
cog,1991,481000
cog,1992,480000
cog,1993,485000
cog,1994,473000
cog,1995,475000
cog,1996,477000
cog,1997,490000
cog,1998,491000
cog,1999,495000
cog,2000,490000
cog,2001,490000
cog,2002,490000
cog,2003,490000
cog,2004,490000
cog,2005,490000
cog,2006,490000
cog,2007,490000
cog,2008,490000
cog,2009,500000
cog,2010,510000
cog,2011,530000
cog,2012,530000
cog,2013,550000
cog,2014,550000
cog,2015,550000
cog,2016,550000
cog,2017,550000
cog,2018,550000
col,1961,3532000
col,1962,3532000
col,1963,3550000
col,1964,3550000
col,1965,3560000
col,1966,3570000
col,1967,3570000
col,1968,3570000
col,1969,3572000
col,1970,3572000
col,1971,3573000
col,1972,3588000
col,1973,3604000
col,1974,3619000
col,1975,3635000
col,1976,3650000
col,1977,3666000
col,1978,3681000
col,1979,3697000
col,1980,3712000
col,1981,3728000
col,1982,3743000
col,1983,3759000
col,1984,3774000
col,1985,3790000
col,1986,3805000
col,1987,3824000
col,1988,3639000
col,1989,3472000
col,1990,3305000
col,1991,3038000
col,1992,3070000
col,1993,2923000
col,1994,2832000
col,1995,2399000
col,1996,2433000
col,1997,2539000
col,1998,2551000
col,1999,2536000
col,2000,2818000
col,2001,2434000
col,2002,2211000
col,2003,2264000
col,2004,2238000
col,2005,2026000
col,2006,1904600
col,2007,1998000
col,2008,1830000
col,2009,1775000
col,2010,1763000
col,2011,1586000
col,2012,1578000
col,2013,1682000
col,2014,1706700
col,2015,1731500
col,2016,1756200
col,2017,6019000
col,2018,6021000
com,1961,65000
com,1962,65000
com,1963,65000
com,1964,65000
com,1965,65000
com,1966,65000
com,1967,65000
com,1968,65000
com,1969,65000
com,1970,65000
com,1971,65000
com,1972,65000
com,1973,65000
com,1974,65000
com,1975,65000
com,1976,65000
com,1977,65000
com,1978,65000
com,1979,65000
com,1980,65000
com,1981,65000
com,1982,65000
com,1983,65000
com,1984,65000
com,1985,65000
com,1986,65000
com,1987,65000
com,1988,65000
com,1989,65000
com,1990,65000
com,1991,65000
com,1992,65000
com,1993,65000
com,1994,65000
com,1995,65000
com,1996,65000
com,1997,65000
com,1998,65000
com,1999,65000
com,2000,65000
com,2001,65000
com,2002,65000
com,2003,65000
com,2004,65000
com,2005,65000
com,2006,65000
com,2007,65000
com,2008,65000
com,2009,65000
com,2010,65000
com,2011,65000
com,2012,65000
com,2013,65000
com,2014,65000
com,2015,65000
com,2016,65000
com,2017,66000
com,2018,66000
cpv,1961,38000
cpv,1962,38000
cpv,1963,38000
cpv,1964,38000
cpv,1965,38000
cpv,1966,38000
cpv,1967,38000
cpv,1968,38000
cpv,1969,38000
cpv,1970,38000
cpv,1971,38000
cpv,1972,38000
cpv,1973,38000
cpv,1974,38000
cpv,1975,38000
cpv,1976,38000
cpv,1977,38000
cpv,1978,38000
cpv,1979,38000
cpv,1980,38000
cpv,1981,38000
cpv,1982,38000
cpv,1983,38000
cpv,1984,38000
cpv,1985,38000
cpv,1986,38000
cpv,1987,38000
cpv,1988,40000
cpv,1989,40000
cpv,1990,41000
cpv,1991,41000
cpv,1992,41000
cpv,1993,41000
cpv,1994,41000
cpv,1995,42000
cpv,1996,42000
cpv,1997,44000
cpv,1998,44000
cpv,1999,44000
cpv,2000,44000
cpv,2001,46000
cpv,2002,47000
cpv,2003,47000
cpv,2004,48000
cpv,2005,48000
cpv,2006,48000
cpv,2007,48000
cpv,2008,50000
cpv,2009,50000
cpv,2010,50000
cpv,2011,50000
cpv,2012,55000
cpv,2013,55000
cpv,2014,50000
cpv,2015,50000
cpv,2016,50000
cpv,2017,50000
cpv,2018,50000
cri,1961,285000
cri,1962,285000
cri,1963,285000
cri,1964,285000
cri,1965,285000
cri,1966,285000
cri,1967,285000
cri,1968,285000
cri,1969,285000
cri,1970,285000
cri,1971,285000
cri,1972,285000
cri,1973,283000
cri,1974,283000
cri,1975,283000
cri,1976,283000
cri,1977,283000
cri,1978,283000
cri,1979,283000
cri,1980,283000
cri,1981,283000
cri,1982,283000
cri,1983,283000
cri,1984,283000
cri,1985,285000
cri,1986,285000
cri,1987,285000
cri,1988,280000
cri,1989,260000
cri,1990,260000
cri,1991,260000
cri,1992,250000
cri,1993,230000
cri,1994,230000
cri,1995,220000
cri,1996,210000
cri,1997,210000
cri,1998,210000
cri,1999,220000
cri,2000,210000
cri,2001,210000
cri,2002,200000
cri,2003,210000
cri,2004,210000
cri,2005,210000
cri,2006,210000
cri,2007,200000
cri,2008,200000
cri,2009,220000
cri,2010,225000
cri,2011,232000
cri,2012,232000
cri,2013,232000
cri,2014,225000
cri,2015,253500
cri,2016,267500
cri,2017,251500
cri,2018,252500
cub,1961,1450000
cub,1962,1505000
cub,1963,1592000
cub,1964,1762000
cub,1965,1620000
cub,1966,1551000
cub,1967,1693000
cub,1968,1947000
cub,1969,1943000
cub,1970,2310000
cub,1971,2277000
cub,1972,2610000
cub,1973,2784000
cub,1974,2636000
cub,1975,2870000
cub,1976,3027000
cub,1977,3031000
cub,1978,3036000
cub,1979,2979000
cub,1980,2980000
cub,1981,3000000
cub,1982,3050000
cub,1983,3100000
cub,1984,3107000
cub,1985,3168000
cub,1986,3250000
cub,1987,3330000
cub,1988,3380000
cub,1989,3401000
cub,1990,3391000
cub,1991,3435000
cub,1992,3575000
cub,1993,3630000
cub,1994,3686000
cub,1995,3684000
cub,1996,3485000
cub,1997,3628000
cub,1998,3574000
cub,1999,3610000
cub,2000,3504000
cub,2001,3739000
cub,2002,3798000
cub,2003,3752000
cub,2004,3706000
cub,2005,3672000
cub,2006,3634000
cub,2007,3573000
cub,2008,3508600
cub,2009,3446000
cub,2010,3384000
cub,2011,3321200
cub,2012,3134900
cub,2013,3156400
cub,2014,3087970
cub,2015,3013700
cub,2016,2989200
cub,2017,2908600
cub,2018,2908600
cym,1961,200
cym,1962,200
cym,1963,200
cym,1964,200
cym,1965,200
cym,1966,200
cym,1967,200
cym,1968,200
cym,1969,200
cym,1970,200
cym,1971,200
cym,1972,200
cym,1973,200
cym,1974,200
cym,1975,200
cym,1976,200
cym,1977,200
cym,1978,200
cym,1979,200
cym,1980,200
cym,1981,200
cym,1982,200
cym,1983,200
cym,1984,200
cym,1985,200
cym,1986,200
cym,1987,200
cym,1988,200
cym,1989,200
cym,1990,200
cym,1991,200
cym,1992,200
cym,1993,200
cym,1994,200
cym,1995,200
cym,1996,200
cym,1997,200
cym,1998,200
cym,1999,200
cym,2000,200
cym,2001,200
cym,2002,200
cym,2003,200
cym,2004,200
cym,2005,200
cym,2006,200
cym,2007,200
cym,2008,200
cym,2009,200
cym,2010,200
cym,2011,200
cym,2012,200
cym,2013,200
cym,2014,200
cym,2015,200
cym,2016,200
cym,2017,200
cym,2018,200
cyp,1961,329000
cyp,1962,327000
cyp,1963,325000
cyp,1964,323000
cyp,1965,322000
cyp,1966,320000
cyp,1967,318000
cyp,1968,316000
cyp,1969,314000
cyp,1970,313000
cyp,1971,311000
cyp,1972,309000
cyp,1973,307000
cyp,1974,212000
cyp,1975,116400
cyp,1976,114000
cyp,1977,112000
cyp,1978,110000
cyp,1979,108000
cyp,1980,107200
cyp,1981,110400
cyp,1982,115000
cyp,1983,116000
cyp,1984,115000
cyp,1985,102800
cyp,1986,103200
cyp,1987,103400
cyp,1988,103400
cyp,1989,104400
cyp,1990,105600
cyp,1991,106200
cyp,1992,107600
cyp,1993,108700
cyp,1994,99400
cyp,1995,99100
cyp,1996,99000
cyp,1997,98100
cyp,1998,100100
cyp,1999,101100
cyp,2000,98400
cyp,2001,98000
cyp,2002,100000
cyp,2003,112000
cyp,2004,113000
cyp,2005,123000
cyp,2006,115000
cyp,2007,109800
cyp,2008,82400
cyp,2009,86900
cyp,2010,82600
cyp,2011,84000
cyp,2012,85800
cyp,2013,79730
cyp,2014,80180
cyp,2015,98380
cyp,2016,81600
cyp,2017,94330
cyp,2018,104005
cze,1993,3332000
cze,1994,3317000
cze,1995,3301000
cze,1996,3257000
cze,1997,3250000
cze,1998,3261000
cze,1999,3256000
cze,2000,3243000
cze,2001,3236000
cze,2002,3229000
cze,2003,3223000
cze,2004,3216000
cze,2005,3209000
cze,2006,3202000
cze,2007,3195000
cze,2008,3188000
cze,2009,3180000
cze,2010,3171000
cze,2011,3164000
cze,2012,3157000
cze,2013,2501000
cze,2014,2489000
cze,2015,2490000
cze,2016,2491000
cze,2017,2496000
cze,2018,2484000
deu,1961,12220000
deu,1962,12185000
deu,1963,12165000
deu,1964,12161000
deu,1965,12153000
deu,1966,12155000
deu,1967,12049000
deu,1968,12032000
deu,1969,12001000
deu,1970,11952000
deu,1971,11965000
deu,1972,12004000
deu,1973,11990000
deu,1974,12020000
deu,1975,12041000
deu,1976,12087000
deu,1977,12071000
deu,1978,12086000
deu,1979,12057000
deu,1980,12030000
deu,1981,12004000
deu,1982,11975000
deu,1983,11967000
deu,1984,11952000
deu,1985,11957000
deu,1986,11960000
deu,1987,11945000
deu,1988,11948000
deu,1989,11949000
deu,1990,11971000
deu,1991,11559000
deu,1992,11467000
deu,1993,11676000
deu,1994,11805000
deu,1995,11835000
deu,1996,11835000
deu,1997,11832000
deu,1998,11879000
deu,1999,11822000
deu,2000,11804000
deu,2001,11813000
deu,2002,11791000
deu,2003,11827000
deu,2004,11898000
deu,2005,11904000
deu,2006,11866000
deu,2007,11877000
deu,2008,11932000
deu,2009,11945000
deu,2010,11846000
deu,2011,11875000
deu,2012,11834000
deu,2013,11876000
deu,2014,11869000
deu,2015,11846000
deu,2016,11762000
deu,2017,11772000
deu,2018,11731000
dji,1961,1000
dji,1962,1000
dji,1963,1000
dji,1964,1000
dji,1965,1000
dji,1966,1000
dji,1967,1000
dji,1968,1000
dji,1969,1000
dji,1970,1000
dji,1971,1000
dji,1972,1000
dji,1973,1000
dji,1974,1000
dji,1975,1000
dji,1976,1000
dji,1977,1000
dji,1978,1000
dji,1979,1000
dji,1980,1000
dji,1981,1000
dji,1982,1000
dji,1983,1000
dji,1984,1000
dji,1985,1000
dji,1986,1000
dji,1987,1000
dji,1988,1000
dji,1989,1000
dji,1990,1000
dji,1991,1000
dji,1992,1000
dji,1993,1000
dji,1994,1000
dji,1995,1000
dji,1996,1000
dji,1997,1000
dji,1998,1000
dji,1999,1000
dji,2000,1000
dji,2001,1000
dji,2002,1000
dji,2003,1000
dji,2004,1000
dji,2005,1000
dji,2006,1300
dji,2007,1500
dji,2008,1200
dji,2009,1300
dji,2010,1600
dji,2011,2000
dji,2012,2000
dji,2013,2000
dji,2014,2000
dji,2015,2000
dji,2016,2000
dji,2017,2000
dji,2018,2000
dma,1961,7000
dma,1962,8000
dma,1963,8000
dma,1964,8000
dma,1965,8000
dma,1966,7000
dma,1967,7000
dma,1968,7000
dma,1969,7000
dma,1970,7000
dma,1971,7000
dma,1972,7000
dma,1973,7000
dma,1974,7000
dma,1975,7000
dma,1976,7000
dma,1977,7000
dma,1978,7000
dma,1979,7000
dma,1980,7000
dma,1981,7000
dma,1982,6000
dma,1983,6000
dma,1984,6000
dma,1985,6000
dma,1986,6000
dma,1987,6000
dma,1988,5000
dma,1989,5000
dma,1990,5000
dma,1991,4000
dma,1992,4000
dma,1993,4000
dma,1994,4000
dma,1995,3000
dma,1996,3000
dma,1997,3000
dma,1998,3000
dma,1999,4000
dma,2000,5000
dma,2001,5000
dma,2002,5000
dma,2003,5000
dma,2004,5000
dma,2005,5000
dma,2006,5000
dma,2007,5000
dma,2008,5000
dma,2009,6000
dma,2010,6000
dma,2011,6000
dma,2012,6000
dma,2013,6000
dma,2014,6000
dma,2015,6000
dma,2016,6000
dma,2017,6000
dma,2018,6000
dnk,1961,2807000
dnk,1962,2773000
dnk,1963,2744000
dnk,1964,2726000
dnk,1965,2693000
dnk,1966,2686000
dnk,1967,2685000
dnk,1968,2694000
dnk,1969,2678000
dnk,1970,2661000
dnk,1971,2647000
dnk,1972,2651000
dnk,1973,2653000
dnk,1974,2641000
dnk,1975,2650000
dnk,1976,2657000
dnk,1977,2637000
dnk,1978,2643000
dnk,1979,2642000
dnk,1980,2639000
dnk,1981,2637000
dnk,1982,2630000
dnk,1983,2593000
dnk,1984,2612000
dnk,1985,2601000
dnk,1986,2594000
dnk,1987,2578000
dnk,1988,2560000
dnk,1989,2545000
dnk,1990,2561000
dnk,1991,2548000
dnk,1992,2539000
dnk,1993,2533000
dnk,1994,2365000
dnk,1995,2319000
dnk,1996,2322000
dnk,1997,2365000
dnk,1998,2366000
dnk,1999,2294000
dnk,2000,2281000
dnk,2001,2292000
dnk,2002,2276000
dnk,2003,2266000
dnk,2004,2269000
dnk,2005,2332000
dnk,2006,2347000
dnk,2007,2306000
dnk,2008,2402000
dnk,2009,2431000
dnk,2010,2421000
