geo,time,bx_trf_pwkr_dt_gd_zs
tgo,2004,7.92114
tgo,2005,8.44087
tgo,2006,9.88164
tgo,2007,10.69721
tgo,2008,10.18221
tgo,2009,9.93869
tgo,2010,9.82445
tgo,2011,6.31263
tgo,2012,8.90042
tgo,2013,9.19722
tgo,2014,9.35219
tgo,2015,8.70015
tgo,2016,6.08736
tgo,2017,6.31087
tgo,2018,6.33861
tgo,2019,7.03511
tgo,2020,5.81933
tha,1975,0.12397
tha,1976,0.14141
tha,1977,0.22776
tha,1978,0.43485
tha,1979,0.68918
tha,1980,1.1842
tha,1981,1.37136
tha,1982,1.69101
tha,1983,2.11284
tha,1984,2.13717
tha,1985,2.25512
tha,1986,1.84523
tha,1987,1.66587
tha,1988,1.50283
tha,1989,1.30546
tha,1990,1.14039
tha,1991,1.03768
tha,1992,0.39888
tha,1993,0.86251
tha,1994,0.87326
tha,1995,1.00147
tha,1996,0.98667
tha,1997,1.10427
tha,1998,1.2531
tha,1999,1.15272
tha,2000,1.34248
tha,2001,1.04113
tha,2002,1.02754
tha,2003,1.05552
tha,2004,0.93807
tha,2005,0.627
tha,2006,0.60127
tha,2007,0.62175
tha,2008,0.65152
tha,2009,1.35174
tha,2010,1.29965
tha,2011,1.4173
tha,2012,1.42288
tha,2013,1.56658
tha,2014,1.60164
tha,2015,1.46891
tha,2016,1.51682
tha,2017,1.47256
tha,2018,1.47373
tha,2019,1.49967
tha,2020,1.64598
tjk,2002,6.43366
tjk,2003,9.38882
tjk,2004,12.13776
tjk,2005,24.40729
tjk,2006,34.48029
tjk,2007,40.69621
tjk,2008,44.12622
tjk,2009,31.44377
tjk,2010,35.81071
tjk,2011,41.73811
tjk,2012,42.21577
tjk,2013,43.76805
tjk,2014,37.13623
tjk,2015,27.30648
tjk,2016,26.70614
tjk,2017,29.68483
tjk,2018,28.11766
tjk,2019,27.97187
tjk,2020,26.68742
tkm,1996,0.18581
tkm,2006,0.14012
tkm,2007,0.23926
tkm,2008,0.25841
tkm,2009,0.16661
tkm,2010,0.15631
tkm,2011,0.11904
tkm,2012,0.1055
tkm,2013,0.10205
tkm,2014,0.06893
tkm,2015,0.04469
tkm,2016,0.02488
tkm,2017,0.01055
tkm,2018,0.00491
tkm,2019,0.00221
tls,2005,0
tls,2006,0.80262
tls,2007,1.92428
tls,2008,2.72254
tls,2009,15.5937
tls,2010,15.55133
tls,2011,13.13263
tls,2012,10.32927
tls,2013,2.41127
tls,2014,3.01801
tls,2015,3.86262
tls,2016,4.85725
tls,2017,5.38772
tls,2018,6.08134
tls,2019,4.90176
tls,2020,8.17285
ton,1975,20.59443
ton,1976,17.8931
ton,1977,16.23308
ton,1978,14.57236
ton,1979,14.71523
ton,1980,13.30892
ton,1981,12.21656
ton,1982,13.0813
ton,1983,27.06907
ton,1984,20.95593
ton,1985,36.41663
ton,1986,30.603
ton,1987,27.41378
ton,1988,15.57525
ton,1989,13.98067
ton,1990,21.09672
ton,1991,14.19392
ton,1992,15.56513
ton,1993,15.13685
ton,2001,29.1579
ton,2002,34.03423
ton,2003,28.96642
ton,2004,28.37385
ton,2005,26.34157
ton,2006,26.69225
ton,2007,27.4028
ton,2008,30.04468
ton,2009,26.22519
ton,2010,20.18045
ton,2011,20.3456
ton,2012,19.38516
ton,2013,27.22327
ton,2014,27.11908
ton,2015,29.58267
ton,2016,30.017
ton,2017,34.45043
ton,2018,37.49424
ton,2019,37.15552
ton,2020,38.98109
tto,1975,0.10755
tto,1976,0.06568
tto,1977,0.04514
tto,1978,0.03977
tto,1979,0.03078
tto,1980,0.09622
tto,1981,0.06078
tto,1982,0.0604
tto,1983,0.06226
tto,1984,0.04727
tto,1985,0.04482
tto,1986,0.00348
tto,1987,0.044
tto,1988,0.03818
tto,1989,0.07511
tto,1990,0.06686
tto,1991,0.09752
tto,1992,0.12068
tto,1993,0.41862
tto,1994,0.54142
tto,1995,0.5704
tto,1996,0.48834
tto,1997,0.52634
tto,1998,0.73742
tto,1999,0.79894
tto,2000,0.46724
tto,2001,0.46346
tto,2002,0.87808
tto,2003,0.76777
tto,2004,0.65435
tto,2005,0.57814
tto,2006,0.49648
tto,2007,0.50551
tto,2008,0.33905
tto,2009,0.5701
tto,2010,0.41024
tto,2011,0.63634
tto,2012,0.53869
tto,2013,0.53222
tto,2014,0.52445
tto,2015,0.62181
tto,2016,0.64845
tto,2017,0.60348
tto,2018,0.58576
tto,2019,0.62053
tto,2020,0.90067
tun,1976,3.1559
tun,1977,3.2852
tun,1978,3.70411
tun,1979,3.93602
tun,1980,3.64307
tun,1981,4.27675
tun,1982,4.57923
tun,1983,4.305
tun,1984,3.83615
tun,1985,3.22017
tun,1986,3.85439
tun,1987,4.72935
tun,1988,4.93035
tun,1989,4.4525
tun,1990,4.48347
tun,1991,4.01184
tun,1992,3.42908
tun,1993,3.05518
tun,1994,4.02199
tun,1995,3.77066
tun,1996,3.75528
tun,1997,3.2994
tun,1998,3.29466
tun,1999,3.31786
tun,2000,3.70672
tun,2001,4.2017
tun,2002,4.62495
tun,2003,4.55416
tun,2004,4.59016
tun,2005,4.31529
tun,2006,4.39255
tun,2007,4.40909
tun,2008,4.40687
tun,2009,4.52075
tun,2010,4.46539
tun,2011,4.16538
tun,2012,4.78896
tun,2013,4.70487
tun,2014,4.66791
tun,2015,4.30619
tun,2016,4.10554
tun,2017,4.48327
tun,2018,4.46858
tun,2019,4.90296
tun,2020,5.68802
tur,1974,4.00563
tur,1975,2.93948
tur,1976,1.91497
tur,1977,1.67357
tur,1978,1.50889
tur,1979,1.89498
tur,1980,3.01064
tur,1981,3.50507
tur,1982,3.31545
tur,1983,2.45305
tur,1984,3.01217
tur,1985,2.54927
tur,1986,2.15772
tur,1987,2.31838
tur,1988,1.95481
tur,1989,2.85879
tur,1990,2.15429
tur,1991,1.87898
tur,1992,1.89828
tur,1993,1.62014
tur,1994,2.0101
tur,1995,1.96299
tur,1996,1.95178
tur,1997,2.21087
tur,1998,1.94081
tur,1999,1.76804
tur,2000,1.6624
tur,2001,1.38091
tur,2002,0.80582
tur,2003,0.23173
tur,2004,0.19664
tur,2005,0.27019
tur,2006,0.32905
tur,2007,0.30763
tur,2008,0.31656
tur,2009,0.28247
tur,2010,0.23411
tur,2011,0.2245
tur,2012,0.21361
tur,2013,0.19848
tur,2014,0.18521
tur,2015,0.1614
tur,2016,0.13637
tur,2017,0.122
tur,2018,0.14413
tur,2019,0.10644
tur,2020,0.11042
tuv,2001,32.21111
tuv,2002,42.34249
tuv,2003,27.85091
tuv,2004,22.575
tuv,2005,22.58344
tuv,2006,15.99569
tuv,2007,20.73506
tuv,2008,19.68776
tuv,2009,17.81152
tuv,2010,12.31762
tuv,2011,11.83804
tuv,2012,10.18242
tuv,2013,4.44433
tuv,2014,3.71996
tuv,2015,2.91478
tuv,2016,2.51721
tuv,2017,2.47721
tuv,2018,2.2473
tuv,2019,1.90724
tuv,2020,0
tza,1995,0.01599
tza,1996,0.29737
tza,1997,0.02064
tza,1998,0.09372
tza,1999,0.05664
tza,2000,0.05981
tza,2001,0.11231
tza,2002,0.08485
tza,2003,0.05846
tza,2004,0.08274
tza,2005,0.10526
tza,2006,0.08247
tza,2007,0.11656
tza,2008,0.13178
tza,2009,0.13695
tza,2010,1.07542
tza,2011,1.18176
tza,2012,0.98394
tza,2013,0.83609
tza,2014,0.77952
tza,2015,0.81845
tza,2016,0.80872
tza,2017,0.75512
tza,2018,0.72436
tza,2019,0.70906
tza,2020,0.52261
uga,1999,3.8776
uga,2000,3.84451
uga,2001,5.96823
uga,2002,7.15102
uga,2003,4.52233
uga,2004,3.91124
uga,2005,3.48307
uga,2006,4.11921
uga,2007,3.7939
uga,2008,5.01039
uga,2009,3.1085
uga,2010,2.88973
uga,2011,2.92853
uga,2012,3.34457
uga,2013,3.25312
uga,2014,2.7217
uga,2015,2.78554
uga,2016,3.92429
uga,2017,3.7917
uga,2018,4.0637
uga,2019,4.02938
uga,2020,2.82418
ukr,1996,0.01347
ukr,1997,0.02393
ukr,1998,0.02865
ukr,1999,0.057
ukr,2000,1.29421
ukr,2001,2.1089
ukr,2002,2.71178
ukr,2003,2.92827
ukr,2004,2.78637
ukr,2005,2.69836
ukr,2006,2.7725
ukr,2007,3.55669
ukr,2008,3.60532
ukr,2009,4.88759
ukr,2010,4.62786
ukr,2011,4.6193
ukr,2012,4.62725
ukr,2013,5.07457
ukr,2014,5.50847
ukr,2015,9.30892
ukr,2016,10.14611
ukr,2017,10.82339
ukr,2018,11.22613
ukr,2019,10.25974
ukr,2020,9.78334
ury,1979,0.05849
ury,2001,0.00003
ury,2002,0.26497
ury,2003,0.51266
ury,2004,0.5107
ury,2005,0.44198
ury,2006,0.45422
ury,2007,0.4121
ury,2008,0.35537
ury,2009,0.31924
ury,2010,0.31002
ury,2011,0.26862
ury,2012,0.17869
ury,2013,0.17182
ury,2014,0.17093
ury,2015,0.16944
ury,2016,0.15802
ury,2017,0.17029
ury,2018,0.17664
ury,2019,0.18336
ury,2020,0.2072
usa,1977,0.00961
usa,1978,0.00936
usa,1979,0.00875
usa,1980,0.0028
usa,1981,0.00249
usa,1982,0.00239
usa,1983,0.0022
usa,1984,0.00198
usa,1985,0.00184
usa,1986,0.01983
usa,1987,0.02047
usa,1988,0.019
usa,1989,0.01808
usa,1990,0.01962
usa,1991,0.02111
usa,1992,0.02754
usa,1993,0.02654
usa,1994,0.02666
usa,1995,0.02852
usa,1996,0.02702
usa,1997,0.02646
usa,1998,0.02689
usa,1999,0.04409
usa,2000,0.04287
usa,2001,0.04265
usa,2002,0.04179
usa,2003,0.04077
usa,2004,0.03876
usa,2005,0.03678
usa,2006,0.03669
usa,2007,0.03611
usa,2008,0.03646
usa,2009,0.03973
usa,2010,0.03955
usa,2011,0.03927
usa,2012,0.03891
usa,2013,0.0394
usa,2014,0.0371
usa,2015,0.03607
usa,2016,0.03377
usa,2017,0.03248
usa,2018,0.03367
usa,2019,0.03342
usa,2020,0.03101
uzb,2010,6.90741
uzb,2011,8.15909
uzb,2012,9.01938
uzb,2013,8.805
uzb,2014,8.42993
uzb,2015,5.61878
uzb,2016,6.72763
uzb,2017,11.48518
uzb,2018,14.45784
uzb,2019,14.26497
uzb,2020,11.64659
vct,1986,8.63486
vct,1987,8.60636
vct,1988,7.4544
vct,1989,7.1575
vct,1990,6.50241
vct,1991,0.9607
vct,1992,0.7342
vct,1993,6.0748
vct,1994,5.86579
vct,1995,4.90495
vct,1996,5.01106
vct,1997,4.94153
vct,1998,4.83163
vct,1999,4.75098
vct,2000,4.86863
vct,2001,4.5236
vct,2002,4.42303
vct,2003,4.29631
vct,2004,4.10911
vct,2005,4.07051
vct,2006,4.18331
vct,2007,4.21737
vct,2008,3.85036
vct,2009,4.30526
vct,2010,4.26521
vct,2011,4.32408
vct,2012,4.48948
vct,2013,4.37984
vct,2014,5.99514
vct,2015,5.53216
vct,2016,5.79744
vct,2017,5.76758
vct,2018,5.71173
vct,2019,9.61628
vct,2020,7.51594
ven,1985,0.00161
ven,1986,0.00166
ven,1987,0.00208
ven,1988,0.00166
ven,1989,0.0023
ven,1990,0.00206
ven,1991,0.00374
ven,1992,0.00331
ven,1993,0.00333
ven,1994,0.00342
ven,1995,0.00258
ven,1996,0.00567
ven,1997,0.0198
ven,1998,0.01861
ven,1999,0.01735
ven,2000,0.01451
ven,2001,0.01546
ven,2002,0.02045
ven,2003,0.24874
ven,2004,0.12716
ven,2005,0.10171
ven,2006,0.08993
ven,2007,0.06555
ven,2008,0.04336
ven,2009,0.04003
ven,2010,0.03637
ven,2011,0.0436
ven,2012,0.03095
ven,2013,0.03234
ven,2014,0.02654
vnm,2000,4.29866
vnm,2001,3.36544
vnm,2002,5.0479
vnm,2003,5.3094
vnm,2004,5.08499
vnm,2005,5.46559
vnm,2006,5.72533
vnm,2007,7.98301
vnm,2008,6.8647
vnm,2009,5.67846
vnm,2010,7.12488
vnm,2011,6.34502
vnm,2012,6.41766
vnm,2013,6.42441
vnm,2014,6.44452
vnm,2015,6.72735
vnm,2016,6.82008
vnm,2017,6.70302
vnm,2018,6.52492
vnm,2019,6.4905
vnm,2020,6.34315
vut,1982,8.16998
vut,1983,6.08673
vut,1984,5.86092
vut,1985,6.62471
vut,1986,6.342
vut,1987,6.06808
vut,1988,5.05809
vut,1989,4.75248
vut,1990,4.86232
vut,1991,4.4993
vut,1992,6.73841
vut,1993,6.00691
vut,1994,7.75308
vut,1995,2.45798
vut,1996,13.60918
vut,1997,5.69304
vut,1998,2.96622
vut,1999,3.5896
vut,2000,4.96544
vut,2001,7.14559
vut,2002,1.56023
vut,2003,1.2705
vut,2004,1.3507
vut,2005,1.29066
vut,2006,1.13564
vut,2007,1.07344
vut,2008,1.50769
vut,2009,1.93918
vut,2010,1.75464
vut,2011,2.82618
vut,2012,2.94669
vut,2013,3.12673
vut,2014,8.29856
vut,2015,14.25603
vut,2016,10.31317
vut,2017,2.97461
vut,2018,3.85026
vut,2019,8.02519
vut,2020,9.92199
wsm,1982,15.67377
wsm,1983,17.87904
wsm,1984,18.31486
wsm,1985,25.11191
wsm,1986,28.7277
wsm,1987,33.12031
wsm,1988,28.56798
wsm,1989,33.36355
wsm,1990,34.19041
wsm,1991,27.86686
wsm,1992,30.23362
wsm,1993,24.03794
wsm,1994,16.73465
wsm,1995,18.02102
wsm,1996,17.71601
wsm,1997,16.31998
wsm,1998,15.58638
wsm,1999,17.2585
wsm,2000,16.7274
wsm,2001,16.47818
wsm,2002,15.62072
wsm,2003,13.28066
wsm,2004,0.21359
wsm,2005,17.52753
wsm,2006,17.21632
wsm,2007,16.94213
wsm,2008,17.60296
wsm,2009,20.4358
wsm,2010,20.8857
wsm,2011,21.64879
wsm,2012,23.37113
wsm,2013,21.37282
wsm,2014,18.56512
wsm,2015,16.64501
wsm,2016,16.35633
wsm,2017,16.31283
wsm,2018,17.96784
wsm,2019,18.21755
wsm,2020,25.29554
yem,1990,26.53034
yem,1991,16.83369
yem,1992,15.75271
yem,1993,19.34701
yem,1994,25.419
yem,1995,25.37106
yem,1996,19.60874
yem,1997,17.0884
yem,1998,19.00985
yem,1999,16.00816
yem,2000,13.34378
yem,2001,13.12787
yem,2002,12.09953
yem,2003,10.782
yem,2004,9.24543
yem,2005,7.65898
yem,2006,6.72858
yem,2007,6.10387
yem,2008,5.24145
yem,2009,4.61595
yem,2010,4.93743
yem,2011,4.28987
yem,2012,9.46574
yem,2013,8.2704
yem,2014,7.75066
yem,2015,7.89373
yem,2016,12.03991
zaf,1970,0.08361
zaf,1971,0.07563
zaf,1972,0.079
zaf,1973,0.0542
zaf,1974,0.07175
zaf,1975,0.09347
zaf,1976,0.07854
zaf,1977,0.07072
zaf,1978,0.0935
zaf,1979,0.08868
zaf,1980,0.08086
zaf,1981,0.10164
zaf,1982,0.10259
zaf,1983,0.08418
zaf,1984,0.08378
zaf,1985,0.06552
zaf,1986,0.0526
zaf,1987,0.05107
zaf,1988,0.05221
zaf,1989,0.08941
zaf,1990,0.11734
zaf,1991,0.10417
zaf,1992,0.08865
zaf,1993,0.06909
zaf,1994,0.06434
zaf,1995,0.04815
zaf,1996,0.04588
zaf,1997,0.10416
zaf,1998,0.16904
zaf,1999,0.20253
zaf,2000,0.21394
zaf,2001,0.20794
zaf,2002,0.20774
zaf,2003,0.19836
zaf,2004,0.183
zaf,2005,0.21241
zaf,2006,0.22771
zaf,2007,0.23789
zaf,2008,0.2479
zaf,2009,0.26142
zaf,2010,0.25627
zaf,2011,0.25282
zaf,2012,0.24966
zaf,2013,0.24213
zaf,2014,0.23961
zaf,2015,0.23802
zaf,2016,0.23346
zaf,2017,0.22909
zaf,2018,0.22948
zaf,2019,0.22944
zaf,2020,0.24174
zmb,2003,0.74054
zmb,2004,0.778
zmb,2005,0.63455
zmb,2006,0.45215
zmb,2007,0.42186
zmb,2008,0.38075
zmb,2009,0.2692
zmb,2010,0.21543
zmb,2011,0.19726
zmb,2012,0.28571
zmb,2013,0.19253
zmb,2014,0.21481
zmb,2015,0.22138
zmb,2016,0.18353
zmb,2017,0.36193
zmb,2018,0.40653
zmb,2019,0.42156
zmb,2020,0.74467
zwe,1977,0.4043
zwe,1978,0.29626
zwe,1979,0.37465
zwe,1980,0.25291
zwe,1981,0.35318
zwe,1982,0.3852
zwe,1983,0.25188
zwe,1984,0.05992
zwe,1985,0.01099
zwe,1986,0.01263
zwe,1987,0.01696
zwe,1988,0.0177
zwe,1989,0.0086
zwe,1990,0.00966
zwe,1991,0.00405
zwe,1992,0.00871
zwe,1993,0.01715
zwe,1994,0.63398
zwe,2005,0
zwe,2006,0
zwe,2007,0
zwe,2008,0
zwe,2009,12.47344
zwe,2010,11.73633
zwe,2011,13.61145
zwe,2012,12.34939
zwe,2013,9.90136
zwe,2014,9.7662
zwe,2015,10.2518
zwe,2016,9.03238
zwe,2017,9.83733
zwe,2018,7.88109
zwe,2019,7.34801
zwe,2020,10.14914
