geo,time,bx_gsr_mrch_cd
ken,1984,1078474733.59031
ken,1985,988186752.17322
ken,1986,1216400482.9899
ken,1987,960649549.08462
ken,1988,1072738644.62363
ken,1989,1000512011.19943
ken,1990,1090170385.03556
ken,1991,1185348191.30527
ken,1992,1099425248.70539
ken,1993,2335641000.89653
ken,1994,2647021480.15431
ken,1995,1908394031.73256
ken,1996,2066338711.57889
ken,1997,2057847269.39007
ken,1998,2013690991.88791
ken,1999,1756694528.09561
ken,2000,1778396179.08854
ken,2001,1888506138.27505
ken,2002,2159397466.27503
ken,2003,2409571842.79582
ken,2004,2723419273.10871
ken,2005,3459469536.43895
ken,2006,3509011371.88386
ken,2007,4123270264.91706
ken,2008,5028607148.45021
ken,2009,4492161558.26807
ken,2010,5210865334.4552
ken,2011,5833468050.36876
ken,2012,6212232816.75145
ken,2013,5846163757.40218
ken,2014,6218902669.96503
ken,2015,5970106324.9268
ken,2016,5747709967.70362
ken,2017,5801156581.46841
ken,2018,6086592995.13318
ken,2019,5870736830.16752
ken,2020,6051680922.18311
kgz,1993,339613000
kgz,1994,339961000
kgz,1995,408930000
kgz,1996,531180000
kgz,1997,630810000
kgz,1998,535066205
kgz,1999,462553248
kgz,2000,510921779
kgz,2001,480256934
kgz,2002,498087037
kgz,2003,590334127.76181
kgz,2004,733182154.76181
kgz,2005,686837029.76181
kgz,2006,905995141.75581
kgz,2007,1337838494.76181
kgz,2008,1874366597.76181
kgz,2009,1693835674.76181
kgz,2010,1601821437.76181
kgz,2011,2343650874.802
kgz,2012,2514741194.51233
kgz,2013,2757121226.91884
kgz,2014,2380088035.43499
kgz,2015,1571439692.28565
kgz,2016,1572558202.72608
kgz,2017,1749280009.9715
kgz,2018,1904511151.21524
kgz,2019,2025040704.28396
kgz,2020,2007177693.38534
khm,1992,264500000
khm,1993,283672000
khm,1994,489900000
khm,1995,855200000
khm,1996,643600000
khm,1997,736000000
khm,1998,802006672.04763
khm,1999,1130339199.58564
khm,2000,1397116191.19578
khm,2001,1571184738.76285
khm,2002,1769804974.12252
khm,2003,2086800284.79086
khm,2004,2588900438.91928
khm,2005,2907982185.75998
khm,2006,3692382884.71565
khm,2007,3247780957.3525
khm,2008,3493099141.28647
khm,2009,3153637939.92416
khm,2010,3902895992.33005
khm,2011,5040651644.45905
khm,2012,5683779668.20194
khm,2013,7043869638.05005
khm,2014,8168535517.63021
khm,2015,9336304091.55421
khm,2016,10272926617.0404
khm,2017,11223642802.511
khm,2018,12962698484.4803
khm,2019,14986142170.0316
khm,2020,18522232764.85509
khm,2021,19469101299.0542
kir,1979,25193348.08559
kir,1980,3871360.02457
kir,1981,5575636.28386
kir,1982,3437597.89785
kir,1983,4265708.12426
kir,1984,11602262.07285
kir,1985,4256597.0285
kir,1986,1774763.26771
kir,1987,2287526.78234
kir,1988,5593369.31681
kir,1989,5506894.16125
kir,1990,3341772.54714
kir,1991,3631531.69703
kir,1992,5517577.34804
kir,1993,4282042.21521
kir,1994,6148780.7538
kir,2006,3271661.06452
kir,2007,11262259.82106
kir,2008,9178987.9031
kir,2009,7415973.3147
kir,2010,6658012.45778
kir,2011,11476792.4221
kir,2012,10190044.8576
kir,2013,8082631.62341
kir,2014,11503530.40904
kir,2015,11026875.25997
kir,2016,11594331.50046
kir,2017,15239353.75674
kir,2018,8402673.12863
kir,2019,12342915.15155
kir,2020,9672648.56193
kna,1980,24122222.22222
kna,1981,24262962.96296
kna,1982,18837037.03704
kna,1983,18425925.92593
kna,1984,20148148.14815
kna,1985,20374074.07407
kna,1986,26122222.22222
kna,1987,28722222.22222
kna,1988,28407407.40741
kna,1989,29203703.7037
kna,1990,28322222.22222
kna,1991,28577777.77778
kna,1992,33022222.22222
kna,1993,31966666.66667
kna,1994,28570370.37037
kna,1995,36559259.25926
kna,1996,39081481.48148
kna,1997,45488888.88889
kna,1998,44403703.7037
kna,1999,44955555.55556
kna,2000,51459259.25926
kna,2001,55020740.74074
kna,2002,63033785.18519
kna,2003,57276922.22222
kna,2004,58753827.77778
kna,2005,63442088.51852
kna,2006,58215032.22222
kna,2007,57527000
kna,2008,68868853.33333
kna,2009,37437191.11111
kna,2010,57902102.22222
kna,2011,67716508.51852
kna,2012,62816892.59259
kna,2013,58051566.66667
kna,2014,56716251.48148
kna,2015,34254443.55556
kna,2016,24352188.43704
kna,2017,29161093.7037
kna,2018,26504735.67778
kna,2019,34626079.30741
kna,2020,28432035.88617
kor,1976,7814000000
kor,1977,10046000000
kor,1978,12711000000
kor,1979,14705000000
kor,1980,15015300000
kor,1981,18014500000
kor,1982,16687300000
kor,1983,19001200000
kor,1984,22346100000
kor,1985,20771500000
kor,1986,31160000000
kor,1987,43708300000
kor,1988,56353000000
kor,1989,57861500000
kor,1990,59861300000
kor,1991,67400800000
kor,1992,73489000000
kor,1993,80789600000
kor,1994,91980100000
kor,1995,119577700000
kor,1996,124427400000
kor,1997,132366700000
kor,1998,127539000000
kor,1999,136030600000
kor,2000,169523600000
kor,2001,146419600000
kor,2002,160956000000
kor,2003,194911800000
kor,2004,256053700000
kor,2005,285262000000
kor,2006,329110900000
kor,2007,382802800000
kor,2008,432909600000
kor,2009,363931100000
kor,2010,463834700000
kor,2011,587213000000
kor,2012,603664800000
kor,2013,618393300000
kor,2014,613396500000
kor,2015,543082500000
kor,2016,511926100000
kor,2017,580310200000
kor,2018,626266500000
kor,2019,556667900000
kor,2020,517909300000
kor,2021,650014600000
kos,2004,76189033.09994
kos,2005,79656236.31892
kos,2006,123704769.79593
kos,2007,181791062.47255
kos,2008,176382092.08209
kos,2009,243192912.12903
kos,2010,394854702.2132
kos,2011,441516474.60151
kos,2012,361938253.54629
kos,2013,386851034.15767
kos,2014,429682281.19652
kos,2015,357807181.40316
kos,2016,340651181.67547
kos,2017,428911370.15372
kos,2018,443642065.81029
kos,2019,439864462.25059
kos,2020,544541970.21629
kwt,1975,8485260867.99034
kwt,1976,9620797097.52943
kwt,1977,9561497210.28139
kwt,1978,10234400529.4781
kwt,1979,18113655473.692
kwt,1980,20632827680.7411
kwt,1981,16023081137.7802
kwt,1982,10819315728.8861
kwt,1983,11472616486.646
kwt,1984,12156240987.0169
kwt,1985,10373952736.5523
kwt,1986,7216237051.61378
kwt,1987,8221392666.59669
kwt,1988,7708869231.45154
kwt,1989,11396305561.4572
kwt,1990,6988958416.39077
kwt,1991,1079964600
kwt,1992,6547924898.93914
kwt,1993,10214068048.2881
kwt,1994,11254072337.95
kwt,1995,12833068348.8076
kwt,1996,14946132302.228
kwt,1997,14280588880.4551
kwt,1998,9617541450.58644
kwt,1999,12223458352.8608
kwt,2000,19478302067.9872
kwt,2001,16237357955.3174
kwt,2002,15366505434.9678
kwt,2003,21794459410.124
kwt,2004,29000678656.2606
kwt,2005,45302739726.0274
kwt,2006,56453281105.3008
kwt,2007,62526133847.2264
kwt,2008,86943577754.87718
kwt,2009,54422928657.78169
kwt,2010,67130070024.2675
kwt,2011,102854715580.355
kwt,2012,119642764211.17999
kwt,2013,115745124032.444
kwt,2014,104791354073.235
kwt,2015,55335404100.6897
kwt,2016,46616639445.2662
kwt,2017,55174736585.98569
kwt,2018,77080075563.423
kwt,2019,64797372044.31409
kwt,2020,40248218410.25089
lao,1984,43800000
lao,1985,53600000
lao,1986,55000000
lao,1987,64300000
lao,1988,57800000
lao,1989,63300000
lao,1990,78700000
lao,1991,96600000
lao,1992,132600000
lao,1993,162900000
lao,1994,201100000
lao,1995,216500000
lao,1996,246200000
lao,1997,188600000
lao,1998,187600000
lao,1999,162800000
lao,2000,330310000
lao,2001,319516009.47957
lao,2002,300618172.77585
lao,2003,335466769.54901
lao,2004,363347319.41841
lao,2005,553078978.12055
lao,2006,882027566.45
lao,2007,922692491.06442
lao,2008,1091908594.01959
lao,2009,1052675939.22059
lao,2010,1746404988.34642
lao,2011,1853978325.61863
lao,2012,2191257051.08881
lao,2013,2264462724.41849
lao,2014,3276461743.33464
lao,2015,3653305209.35395
lao,2016,4244774582.45938
lao,2017,4873156450.67837
lao,2018,5407819544.09933
lao,2019,5805947282.23086
lao,2020,6114934022.33107
lbn,2002,1252135318.21501
lbn,2003,1773036252.75334
lbn,2004,2095977914.55019
lbn,2005,2360965475.16764
lbn,2006,2813853868.06
lbn,2007,3574280000
lbn,2008,4453620000
lbn,2009,4187106636.12
lbn,2010,4688709890.83
lbn,2011,4798859609.348
lbn,2012,5009904670.95
lbn,2013,4498807105.34
lbn,2014,4100346174.3841
lbn,2015,3551392094.1437
lbn,2016,3689155163.7022
lbn,2017,3754984062.262
lbn,2018,3541666918.39719
lbn,2019,4535152731.81451
lbn,2020,3819041876.10099
lbr,1979,11555010.7116
lbr,1980,12928864.01648
lbr,1981,11395660.95523
lbr,1982,10280212.66067
lbr,1983,9061402.36199
lbr,1984,9619126.50365
lbr,1985,9268126.36098
lbr,1986,8783616.96711
lbr,1987,8073003.18943
lbr,2004,104791715.48817
lbr,2005,132262819.56483
lbr,2006,154635563.14924
lbr,2007,196199317.18576
lbr,2008,248964160.75801
lbr,2009,179972167.61974
lbr,2010,199728601.27
lbr,2011,274351846.94
lbr,2012,255571505.14
lbr,2013,552536532.98046
lbr,2014,444389747.6
lbr,2015,283395154.414
lbr,2016,279302020.6687
lbr,2017,367820908.3
lbr,2018,516956967.62
lbr,2019,542935186.00819
lby,1977,10405639604.0062
lby,1978,9899645702.59734
lby,1979,15980692569.7961
lby,1980,21919214938.3821
lby,1981,14730870581.6833
lby,1982,13700925218.4606
lby,1983,12348126893.2026
lby,1984,11027755180.3599
lby,1985,10353213782.6673
lby,1986,5806989140.25655
lby,1987,5779913932.09887
lby,1988,5653222833.15475
lby,1989,7273658057.7266
lby,1990,11351549902.0435
lby,1991,10701806034.0149
lby,1992,10191318832.5253
lby,1993,8544199922.88681
lby,1994,7704491748.0546
lby,1995,7482812162.33785
lby,1996,7930178182.88719
lby,1997,8176561207.03739
lby,1998,5326210759.75737
lby,1999,7275812095.06225
lby,2000,12038000000
lby,2001,10634000000
lby,2002,9851000000
lby,2003,12878000000
lby,2004,17425000000
lby,2005,28849000000
lby,2006,37473000000
lby,2007,46929000000
lby,2008,61950100000
lby,2009,37055000000
lby,2010,48935000000
lby,2011,19060000000
lby,2012,61026100000
lby,2013,46017900000
lby,2014,19300000000
lby,2015,10861000000
lby,2016,6764100000
lby,2017,18864600000
lby,2018,29830400000
lby,2019,27733400000
lca,1976,19099918.57211
lca,1977,22600000
lca,1978,26800000
lca,1979,31900000
lca,1980,46000000
lca,1981,41600000
lca,1982,41600000
lca,1983,47500000
lca,1984,47800000
lca,1985,52000000
lca,1986,84407407.40741
lca,1987,81703703.7037
lca,1988,122259259.25926
lca,1989,116037037.03704
lca,1990,130951851.85185
lca,1991,113885185.18519
lca,1992,128518518.51852
lca,1993,124911111.11111
lca,1994,99900000
lca,1995,114633333.33333
lca,1996,86314814.81481
lca,1997,70222222.22222
lca,1998,70359259.25926
lca,1999,60885185.18519
lca,2000,52848148.14815
lca,2001,54268148.14815
lca,2002,69315940.74074
lca,2003,71793481.48148
lca,2004,96306838.51852
lca,2005,88766251.85185
lca,2006,96641362.22222
lca,2007,101212971.85185
lca,2008,172468942.22222
lca,2009,191317649.62963
lca,2010,238887513.7037
lca,2011,192268976.2963
lca,2012,212435634.81482
lca,2013,205325962.59259
lca,2014,94409207.35556
lca,2015,113637323.06667
lca,2016,90111663.1963
lca,2017,93577180.4963
lca,2018,70370875.80741
lca,2019,91568570.89318
lca,2020,60820352.03712
lka,1975,558428275.8926
lka,1976,559557774.6687
lka,1977,761587461.6807
lka,1978,845720789.2176
lka,1979,981142988.2233
lka,1980,1061631496.4006
lka,1981,1062470894.5514
lka,1982,1013852739.5876
lka,1983,1061234125.3871
lka,1984,1461590786.5459
lka,1985,1315818942.2958
lka,1986,1208534254.3807
lka,1987,1393851561.3933
lka,1988,1477088635.8059
lka,1989,1505056265.5871
lka,1990,1853044881.7788
lka,1991,2003321889.0561
lka,1992,2301402862.7947
lka,1993,2785691283.1093
lka,1994,3208341503.9246
lka,1995,3797932903.5956
lka,1996,4095240235.2693
lka,1997,4638651544.9601
lka,1998,4807964036.992
lka,1999,4596186229.7905
lka,2000,5439551442.7141
lka,2001,4816890000
lka,2002,4699150000
lka,2003,5133210000
lka,2004,5757240000
lka,2005,6346727000
lka,2006,6882600000
lka,2007,7639900000
lka,2008,8110600000
lka,2009,7084500000
lka,2010,8625820000
lka,2011,10558820000
lka,2012,9773529592.37795
lka,2013,10394251512.7516
lka,2014,11130069941.7865
lka,2015,10546498918.6382
lka,2016,10309740477.6899
lka,2017,11360418564.9976
lka,2018,11889634107.4538
lka,2019,11940012504.1535
lka,2020,10047427168.9373
lso,1975,13522508.62602
lso,1976,17939999.9844
lso,1977,15179999.9868
lso,1978,33004999.9713
lso,1979,39072585.37288
lso,1980,58163890.22699
lso,1981,45238095.47575
lso,1982,36114130.34177
lso,1983,29795197.26094
lso,1984,27992974.83038
lso,1985,22731766.78373
lso,1986,25435465.66793
lso,1987,46515806.91414
lso,1988,64030705.58681
lso,1989,65928612.89443
lso,1990,64517827.74799
lso,1991,67519084.67682
lso,1992,109083027.25027
lso,1993,134476101.11132
lso,1994,143485197.69261
lso,1995,160078100.39601
lso,1996,194993146.13991
lso,1997,247780168.17553
lso,1998,245198961.52314
lso,1999,204726273.22375
lso,2000,245033370.18287
lso,2001,356355216.20237
lso,2002,420445033.82216
lso,2003,561093540.43653
lso,2004,664450385.65226
lso,2005,634295978.10932
lso,2006,718189126.54935
lso,2007,829702775.54722
lso,2008,884044198.2705
lso,2009,734145630.0206
lso,2010,877656595.60299
lso,2011,1174791344.07216
lso,2012,972355680.31347
lso,2013,847058693.27005
lso,2014,875675941.68228
lso,2015,928611432.03027
lso,2016,881332185.34034
lso,2017,1028349575.78028
lso,2018,1221141694.67163
lso,2019,1063508873.51886
lso,2020,888797225.75582
lso,2021,1064398982.96703
ltu,1993,2025766033.98478
ltu,1994,2029209527.61442
ltu,1995,2706095000
ltu,1996,3413150000
ltu,1997,3398050000
ltu,1998,3111600000
ltu,1999,2324757500
ltu,2000,3112837500
ltu,2001,3855325000
ltu,2002,4551917178.14463
ltu,2003,5788554279.46352
ltu,2004,8371250636.78032
ltu,2005,11210021346.7045
ltu,2006,13570935925.7607
ltu,2007,16243047654.7662
ltu,2008,22679951365.2532
ltu,2009,15569445920.6558
ltu,2010,19408634272.7518
ltu,2011,26231485525.9612
ltu,2012,27484416393.4081
ltu,2013,29393252407.6519
ltu,2014,27274887609.5783
ltu,2015,21797845831.8931
ltu,2016,21536926312.8952
ltu,2017,25761606302.6172
ltu,2018,28955487005.7668
ltu,2019,29049286326.2771
ltu,2020,29236161038.774
lux,1999,8564403833.28206
lux,2000,8635025560.73494
lux,2001,8998272777.05552
lux,2002,9356833845.58478
lux,2003,10900512579.3544
lux,2004,13564430308.4724
lux,2005,14402858330.4463
lux,2006,16972081449.874
lux,2007,19364644085.7404
lux,2008,23436394922.8274
lux,2009,17671917237.5102
lux,2010,23067541794.5705
lux,2011,28368801450.5684
lux,2012,25876276457.2529
lux,2013,27781611445.3724
lux,2014,27887846314.024
lux,2015,23651792391.15
lux,2016,23886048210.098
lux,2017,26449946768.5858
lux,2018,28447493958.4908
lux,2019,28539609794.0059
lux,2020,26090036242.7122
lux,2021,29364581760.8033
lva,1992,799870954
lva,1993,1054374000
lva,1994,1021721000
lva,1995,1367556000
lva,1996,1220856000
lva,1997,1446650000
lva,1998,1591200000
lva,1999,1472600000
lva,2000,1320632273.37548
lva,2001,1467396866.64469
lva,2002,1717144161.72787
lva,2003,2200702281.36346
lva,2004,3356117900.64936
lva,2005,4802928906.92315
lva,2006,5621288816.99791
lva,2007,7761428688.33824
lva,2008,9083653307.72544
lva,2009,7019487531.36385
lva,2010,8828553085.28138
lva,2011,11681460735.579
lva,2012,12485851949.2525
lva,2013,13077254980.2539
lva,2014,13693385426.3824
lva,2015,11578687046.9692
lva,2016,11609652101.2241
lva,2017,13161497780.5388
lva,2018,14851141942.5641
lva,2019,14284486899.5401
lva,2020,15373027269.8923
lva,2021,19175671341.6306
mac,2002,2355830715.80022
mac,2003,2580661093.45048
mac,2004,2812341293.35291
mac,2005,2474495342.50936
mac,2006,2557202250.42381
mac,2007,2542426879.815
mac,2008,2046687227.2016
mac,2009,1034521757.73035
mac,2010,974777569.17985
mac,2011,1060611932.58841
mac,2012,1399725834.35249
mac,2013,1493341507.98734
mac,2014,1786989297.89415
mac,2015,1959887182.7148
mac,2016,1546518791.56068
mac,2017,1746156336.33736
mac,2018,1969165074.37213
mac,2019,1855427531.3946
mac,2020,4249649114.49522
mar,1975,1539301478.79279
mar,1976,1262413554.43011
mar,1977,1301254715.53308
mar,1978,1502638497.72214
mar,1979,1955049422.79836
mar,1980,2450055303.62461
mar,1981,2320632923.77172
mar,1982,2070389078.25272
mar,1983,2075141195.29677
mar,1984,2169902076.66323
mar,1985,2161591315.26191
mar,1986,2428045651.77696
mar,1987,2798106283.77631
mar,1988,3624004921.33778
mar,1989,3330635460.88262
mar,1990,4229137957.35637
mar,1991,4282752640.2536
mar,1992,3977570531.30902
mar,1993,3695781789.06732
mar,1994,3974044616.1812
mar,1995,4712633325.99227
mar,1996,4745707808.48091
mar,1997,4677075796.3593
mar,1998,4667019918.5288
mar,1999,4865255063.97923
mar,2000,4860330166.58436
mar,2001,4704088967.72752
mar,2002,5098232852.16301
mar,2003,5529935422.81907
mar,2004,6483546704.68817
mar,2005,7328056003.52154
mar,2006,8038370872.42962
mar,2007,9884669614.54865
mar,2008,15252247953.8603
mar,2009,9166096929.49936
mar,2010,12309391164.7955
mar,2011,15945749511.6342
mar,2012,16991999569.1056
mar,2013,18261756867.4519
mar,2014,19977019526.1827
mar,2015,18618821762.0766
mar,2016,19054117273.1108
mar,2017,21506087029.5432
mar,2018,24619714761.3292
mar,2019,24694700800.1091
mar,2020,23663354790.80429
mda,1994,618477000
mda,1995,739020000
mda,1996,822850000
mda,1997,833670000
mda,1998,575030000
mda,1999,400480000
mda,2000,375700000
mda,2001,443580000
mda,2002,524580000
mda,2003,655890000
mda,2004,794370000
mda,2005,886100000
mda,2006,786950000
mda,2007,1026000000
mda,2008,1179730000
mda,2009,929510000
mda,2010,1164601249.64333
mda,2011,1742496062.16333
mda,2012,1687510000
mda,2013,1898130000
mda,2014,1816490000
mda,2015,1506940000
mda,2016,1557780000
mda,2017,1866090000
mda,2018,1975050000
mda,2019,2118040000
mda,2020,1944420000
mdg,1974,240170749.31321
mdg,1975,319534012.92271
mdg,1976,289014942.15405
mdg,1977,350661178.52338
mdg,1978,404998781.3853
mdg,1979,413781756.27086
mdg,1980,436437644.67559
mdg,1981,331909843.28811
mdg,1982,327218400.5664
mdg,1983,309932067.08496
mdg,1984,337141296.38381
mdg,1985,291285364.4086
mdg,1986,322988039.80734
mdg,1987,326501727.12648
mdg,1988,284498687.6143
mdg,1989,321334632.62522
mdg,1990,317612728.78165
mdg,1991,335100470.75233
mdg,1992,326250469.429
mdg,1993,334557349.12405
mdg,1994,449699698.67988
mdg,1995,504921701.70967
mdg,1996,487519652.19261
mdg,1997,325780238.3115
mdg,1998,336751674.43172
mdg,1999,393578700.70141
mdg,2000,416345471.73326
mdg,2001,533276456
mdg,2002,500912682.21721
mdg,2003,449484053.9
mdg,2004,449294956.9
mdg,2005,830775687.86796
mdg,2006,968904284.33408
mdg,2007,1239005248.42619
mdg,2008,1314383136.77181
mdg,2009,1053628511.39625
mdg,2010,1149778180.04392
mdg,2011,1473088462.39181
mdg,2012,1516163420.35346
mdg,2013,1821876609.97487
mdg,2014,2192525293.98057
mdg,2015,2046513284.94142
mdg,2016,2160447683.67502
mdg,2017,2804375509.0987
mdg,2018,3035724609.31613
mdg,2019,2612087658.60379
mdg,2020,1948329537.64657
mdv,1977,5000000
mdv,1978,7200000
mdv,1979,10700000
mdv,1980,12800000
mdv,1981,15800000
mdv,1982,17300000
mdv,1983,19800000
mdv,1984,23100000
mdv,1985,25500000
mdv,1986,31200000
mdv,1987,39800000
mdv,1988,54347530
mdv,1989,63700000
mdv,1990,78000000
mdv,1991,76200000
mdv,1992,65100000
mdv,1993,52720000
mdv,1994,75430805.53
mdv,1995,85011564.53318
mdv,1996,79939369.53521
mdv,1997,89650900.05005
mdv,1998,95626120.10987
mdv,1999,91485787.35332
mdv,2000,108673435.92555
mdv,2001,110209441.08389
mdv,2002,132449998.76567
mdv,2003,151994610.47642
mdv,2004,180972519.02392
mdv,2005,161637204.42095
mdv,2006,225246511.26774
mdv,2007,226956110.4498
mdv,2008,331382361.07082
mdv,2009,169042040.1323
mdv,2010,197500739.11529
mdv,2011,346378682.0917
mdv,2012,314420378.58565
mdv,2013,330965130.49512
mdv,2014,300867069.57539
mdv,2015,239837304.46386
mdv,2016,256195090.9676
mdv,2017,318339267.04695
mdv,2018,339229050.53779
mdv,2019,360685658.6779
mdv,2020,257624353.59535
mex,1979,9301000000
mex,1980,15511000000
mex,1981,20101000000
mex,1982,21230000000
mex,1983,22312000000
mex,1984,24196000000
mex,1985,21664000000
mex,1986,16158000000
mex,1987,20495000000
mex,1988,20547000000
mex,1989,22842000000
mex,1990,26838000000
mex,1991,26855000000
mex,1992,27516000000
mex,1993,30031000000
mex,1994,34612960000
mex,1995,48438290000
mex,1996,58788200000
mex,1997,64863400000
mex,1998,117737698640
mex,1999,136560128840
mex,2000,166395943680
mex,2001,159035089820
mex,2002,161277870040
mex,2003,164986069660
mex,2004,188294095434
mex,2005,214632859400
mex,2006,250319042626
mex,2007,272292994548
mex,2008,291886300717
mex,2009,229975039438
mex,2010,298859823180
mex,2011,350004053453
mex,2012,371441826319
mex,2013,380728973894
mex,2014,397651459688
mex,2015,380982474705
mex,2016,374310523215
mex,2017,409806219300
mex,2018,451082234752
mex,2019,460939389417
mex,2020,417151494429
mhl,2005,23464153.89677
mhl,2006,17904703.81017
mhl,2007,18327299.81836
mhl,2008,20232770.62297
mhl,2009,20786745.71043
mhl,2010,45573226.777
mhl,2011,66476995.92828
mhl,2012,106788967.03327
mhl,2013,101751550.88112
mhl,2014,75832581.20528
mhl,2015,38645555.98112
mhl,2016,37646748.48112
mhl,2017,69388579.22375
mhl,2018,85995959.18112
mkd,1996,775920000
mkd,1997,764890000
mkd,1998,696205341.92462
mkd,1999,687354088.3653
mkd,2000,688973176
mkd,2001,604909169
mkd,2002,593385808.61
mkd,2003,762765744.3
mkd,2004,1046950226
mkd,2005,1406720901.3
mkd,2006,1787983710
mkd,2007,2558722054
mkd,2008,2996390236
mkd,2009,1891910613
mkd,2010,2617244957
mkd,2011,3338572447
mkd,2012,2965108634.30682
mkd,2013,3155727912.92827
mkd,2014,3687188591.35621
mkd,2015,3376974944.02326
mkd,2016,3903258992.50664
mkd,2017,4615178299.12963
mkd,2018,5752885868.48835
mkd,2019,5981978927.15555
mkd,2020,5532307239.52262
mkd,2021,7091736037.75619
mli,1975,71857550.22437
mli,1976,94371012.15952
mli,1977,124593125.41375
mli,1978,94169945.23416
mli,1979,145730351.54694
mli,1980,204941741.35784
mli,1981,154196356.75866
mli,1982,145767159.34824
mli,1983,166768995.37668
mli,1984,192009886.94999
mli,1985,176066149.59439
mli,1986,205598574.17734
mli,1987,255875689.08595
mli,1988,247105724.82769
mli,1989,268488312.49059
mli,1990,334894573.34921
mli,1991,370604181.37739
mli,1992,364046032.88336
mli,1993,371941801.72382
mli,1994,334921518.95508
mli,1995,441832506.23654
mli,1996,443643674.76292
mli,1997,569342877.56116
mli,1998,567351458.93149
mli,1999,591346482.18743
mli,2000,545450082.97322
mli,2001,725755972.32409
mli,2002,879245164.57693
mli,2003,929773052.38055
mli,2004,978186605.95825
mli,2005,1101300692.66605
mli,2006,1551627564.52203
mli,2007,1557746500.54626
mli,2008,2104147786.59034
mli,2009,1779357223.52751
mli,2010,2054591327.37868
mli,2011,2392908835.07543
mli,2012,3000961528.82703
mli,2013,2874116179.57556
mli,2014,2783096628.35186
mli,2015,2717798728.41295
mli,2016,2827967888.59615
mli,2017,2903428335.58143
mli,2018,3585281659.26705
mli,2019,3675281453.25559
mli,2020,4794043319.98057
mlt,1971,51337788.34399
mlt,1972,81503935.63942
mlt,1973,113883892.96871
mlt,1974,170954952.90556
mlt,1975,199332958.45974
mlt,1976,254742112.43405
mlt,1977,318960635.83503
mlt,1978,362236734.92774
mlt,1979,462242308.8745
mlt,1980,537596018.07696
mlt,1981,499869624.88195
mlt,1982,445476990.22905
mlt,1983,406059287.29055
mlt,1984,426432604.20646
mlt,1985,435463759.46665
mlt,1986,534106885.21796
mlt,1987,652982464.60358
mlt,1988,780096114.12797
mlt,1989,891267387.38997
mlt,1990,1191790175.90233
mlt,1991,1324553547.25941
mlt,1992,1603545261.66163
mlt,1993,1400849967.04067
mlt,1994,1613667580.07018
mlt,1995,1944905908.04438
mlt,1996,1781455671.49864
mlt,1997,1676183228.49848
mlt,1998,1830017180.79207
mlt,1999,2022852866.04114
mlt,2000,2483988594.02885
mlt,2001,2029562692.61299
mlt,2002,2346615447.43735
mlt,2003,2599908983.18003
mlt,2004,2720850881.72381
mlt,2005,2544580277.36348
mlt,2006,3238209457.06689
mlt,2007,3696501016.99362
mlt,2008,3652800210.06629
mlt,2009,2796839572.93178
mlt,2010,3345858199.2756
mlt,2011,3953506678.08888
mlt,2012,4117150705.87739
mlt,2013,3777115345.15462
mlt,2014,3356954506.17202
mlt,2015,2984806711.74096
mlt,2016,2890279170.60023
mlt,2017,3463040830.13888
mlt,2018,3778077482.69266
mlt,2019,3859895111.85725
mlt,2020,3383622112.0571
mmr,1976,174266855.2156
mmr,1977,207654402.53413
mmr,1978,275618868.52164
mmr,1979,366275658.09849
mmr,1980,432655513.20692
mmr,1981,537861333.36914
mmr,1982,427186820.96119
mmr,1983,378760495.90363
mmr,1984,367785195.21156
mmr,1985,310750786.52232
mmr,1986,330747182.40228
mmr,1987,219600185.25651
mmr,1988,165675676.58965
mmr,1989,222785107.64019
mmr,1990,222561318.80381
mmr,1991,248208683.41316
mmr,1992,531301139.98591
mmr,1993,630895694.15382
mmr,1994,857359502.31935
mmr,1995,933238773.84104
mmr,1996,937879657.72217
mmr,1997,974532500.39896
mmr,1998,1065148646.92793
mmr,1999,1070928696.65065
mmr,2000,1195108984.41437
mmr,2001,2036955438.31629
mmr,2002,1985874132.04824
mmr,2003,2329005516.70186
mmr,2004,2669379128.82906
mmr,2005,3502320472.31266
mmr,2006,4221698958.20091
mmr,2007,5402494811.76368
mmr,2008,5905367870.45539
mmr,2009,5903449906.03202
mmr,2010,7334734734.75803
mmr,2011,7699035580.07335
mmr,2012,8220307242.73234
mmr,2013,9403775778.93114
mmr,2014,10026283739.6235
mmr,2015,9957483516.83612
mmr,2016,9234804283.57794
mmr,2017,9810554818.44855
mmr,2018,11075561646.0452
mmr,2019,10840841174.0728
mne,2007,648334220.9847
mne,2008,623167478.62365
mne,2009,383721515.23479
mne,2010,448968163.22789
mne,2011,654178480.9112
mne,2012,497633724.95732
mne,2013,525252252.04538
mne,2014,473231497.90056
mne,2015,366221058.96228
mne,2016,388020353.0102
mne,2017,434357986.20871
mne,2018,514288536.82292
mne,2019,520790747.71371
mne,2020,468945539.75811
mne,2021,621245024.6698
mng,1981,438100000
mng,1982,518600000
mng,1983,556800000
mng,1984,596200000
mng,1985,566900000
mng,1986,740900000
mng,1987,817100000
mng,1988,829100000
mng,1989,795800000
mng,1990,444800000
mng,1991,346500000
mng,1992,355800000
mng,1993,365800000
mng,1994,367000000
mng,1995,451000000
mng,1996,423400000
mng,1997,568500000
mng,1998,462300000
mng,1999,454235829
mng,2000,535831384.81
mng,2001,523158147.86
mng,2002,523944720.97
mng,2003,627300000
mng,2004,872060000
mng,2005,1066100611.13
