geo,time,gc_xpn_gsrv_zs
moz,2011,27.85359
moz,2012,28.97922
moz,2016,16.29684
moz,2017,14.80919
moz,2018,16.12407
moz,2019,13.23273
mus,1973,19.33754
mus,1974,15.24219
mus,1975,16.29815
mus,1976,10.29961
mus,1977,10.09308
mus,1978,9.12092
mus,1979,9.17862
mus,1980,10.68608
mus,1981,10.92228
mus,1982,8.16132
mus,1983,8.32727
mus,1984,9.25116
mus,1985,9.68149
mus,1986,9.62751
mus,1987,9.79922
mus,1988,10.31132
mus,1989,12.67728
mus,1990,10.5254
mus,1991,10.93113
mus,1992,12.28595
mus,1993,14.12705
mus,1994,12.70879
mus,1995,12.18273
mus,1996,12.12841
mus,1997,11.88672
mus,1998,11.26205
mus,1999,11.34255
mus,2000,11.57552
mus,2001,12.52331
mus,2002,12.91047
mus,2003,12.69446
mus,2004,11.94747
mus,2005,12.40469
mus,2006,13.28432
mus,2007,11.8541
mus,2008,11.21411
mus,2009,11.34181
mus,2010,11.89901
mus,2011,12.13233
mus,2012,12.01011
mus,2013,11.40597
mus,2014,11.38919
mus,2015,10.67156
mus,2016,10.99541
mus,2017,12.18861
mus,2018,13.27182
mus,2019,13.23847
mwi,2009,29.32486
mwi,2010,33.19458
mwi,2011,30.45146
mwi,2012,32.37985
mwi,2013,33.0842
mwi,2014,23.70176
mwi,2015,22.89163
mwi,2016,20.69169
mwi,2017,26.54602
mwi,2018,32.62444
mwi,2019,24.71016
mwi,2020,25.66763
mys,1996,14.46647
mys,1997,15.1886
mys,1998,12.169
mys,1999,15.10538
mys,2000,14.68489
mys,2001,18.05959
mys,2002,16.63788
mys,2003,18.9235
mys,2004,18.57751
mys,2005,18.70586
mys,2006,19.78636
mys,2007,19.59522
mys,2008,16.72385
mys,2009,17.07095
mys,2010,15.91902
mys,2011,16.08891
mys,2012,15.68581
mys,2013,16.1349
mys,2014,15.73045
mys,2015,16.89596
mys,2016,14.35361
mys,2017,15.99516
mys,2018,15.30611
mys,2019,11.99917
nam,1991,31.41344
nam,1992,28.45587
nam,1999,22.90058
nam,2000,21.40201
nam,2001,21.28052
nam,2002,21.31898
nam,2003,20.30942
nam,2004,17.92318
nam,2005,17.19782
nam,2006,17.61396
nam,2007,20.29571
nam,2008,20.60497
nam,2009,20.71215
nam,2010,17.43641
nam,2011,17.49089
nam,2012,16.23381
nam,2013,16.52339
nam,2014,17.29215
nam,2015,16.5366
nam,2016,14.19183
nam,2017,13.41136
nam,2018,10.72446
nam,2019,15.78608
ner,1976,30.09919
ner,1977,33.07717
ner,1978,26.82224
ner,1979,25.11655
ner,1980,24.11642
nic,1990,21.9777
nic,1991,32.88008
nic,1992,29.03463
nic,1993,22.32939
nic,1994,19.95253
nic,1995,14.31172
nic,1996,24.30617
nic,1997,16.00849
nic,1998,18.74585
nic,1999,17.39267
nic,2000,17.27015
nic,2001,18.85421
nic,2002,14.67099
nic,2003,11.78698
nic,2004,12.306
nic,2005,12.37767
nic,2006,14.51467
nic,2007,12.55478
nic,2008,15.77015
nic,2009,12.66576
nic,2010,12.80177
nic,2011,16.87137
nic,2012,16.15024
nic,2013,15.49575
nic,2014,15.62156
nic,2015,15.51106
nic,2016,18.02934
nic,2017,16.58941
nic,2018,15.43845
nic,2019,16.33909
nld,1974,5.4353
nld,1975,5.70074
nld,1976,5.48559
nld,1977,5.77943
nld,1978,5.1822
nld,1979,5.3608
nld,1980,5.21134
nld,1981,5.45322
nld,1982,5.28403
nld,1983,5.58662
nld,1984,5.63906
nld,1985,5.83901
nld,1986,5.75929
nld,1987,6.06317
nld,1988,6.05792
nld,1989,6.5432
nld,1990,6.2405
nld,1991,5.71408
nld,1992,5.86879
nld,1993,5.84786
nld,1994,6.10925
nld,1995,5.10249
nld,1996,5.86467
nld,1997,5.62862
nld,1998,6.06139
nld,1999,6.03735
nld,2000,6.3877
nld,2001,6.71459
nld,2002,6.71049
nld,2003,6.36097
nld,2004,6.05697
nld,2005,6.33835
nld,2006,6.13209
nld,2007,6.58146
nld,2008,6.0512
nld,2009,6.02166
nld,2010,6.28849
nld,2011,6.14483
nld,2012,6.16405
nld,2013,6.27812
nld,2014,6.51674
nld,2015,5.98488
nld,2016,5.41325
nld,2017,5.5584
nld,2018,5.82157
nld,2019,6.03427
nor,1972,9.89042
nor,1973,9.71226
nor,1974,10.36624
nor,1975,10.40973
nor,1976,9.375
nor,1977,9.21201
nor,1978,8.91448
nor,1979,8.88625
nor,1980,11.37676
nor,1981,12.18328
nor,1982,11.77009
nor,1983,11.99132
nor,1984,11.48206
nor,1985,11.11117
nor,1986,10.75032
nor,1987,11.07859
nor,1988,10.74041
nor,1989,11.09447
nor,1990,11.9244
nor,1991,12.13926
nor,1992,12.3354
nor,1993,12.52371
nor,1994,12.42246
nor,1995,7.19395
nor,1996,7.3109
nor,1997,7.38349
nor,1998,7.23395
nor,1999,7.35931
nor,2000,7.43034
nor,2001,8.35833
nor,2002,9.298
nor,2003,8.73108
nor,2004,8.7455
nor,2005,8.76443
nor,2006,8.56275
nor,2007,8.4766
nor,2008,8.51832
nor,2009,8.72408
nor,2010,8.56019
nor,2011,8.23622
nor,2012,8.16041
nor,2013,8.27595
nor,2014,8.38698
nor,2015,8.48474
nor,2016,8.5744
nor,2017,8.69416
nor,2018,8.75176
nor,2019,8.85193
npl,2010,10.39173
npl,2011,12.48512
npl,2012,9.7601
npl,2013,9.41298
npl,2014,9.87666
npl,2015,9.38581
npl,2016,12.01533
npl,2017,11.01647
npl,2018,9.01876
npl,2019,4.59098
nru,2014,67.34099
nru,2015,62.04229
nru,2016,52.79392
nru,2017,59.6078
nru,2018,39.05589
nzl,1972,7.45098
nzl,1973,6.63053
nzl,1974,7.82982
nzl,1975,6.98714
nzl,1976,8.16583
nzl,1977,7.75967
nzl,1978,6.80205
nzl,1979,6.59623
nzl,1980,7.05547
nzl,1981,7.7191
nzl,1982,8.37917
nzl,1983,7.752
nzl,1984,8.21583
nzl,1985,8.16034
nzl,1986,8.81879
nzl,1987,10.4672
nzl,1988,8.72508
nzl,2001,31.49521
nzl,2002,27.3972
nzl,2003,27.78288
nzl,2004,26.46117
nzl,2005,27.82854
nzl,2006,29.26423
nzl,2007,30.25082
nzl,2008,28.62939
nzl,2009,11.66941
nzl,2010,11.59574
nzl,2011,9.83111
nzl,2012,11.06162
nzl,2013,11.20273
nzl,2014,11.63771
nzl,2015,11.58757
nzl,2016,11.79586
nzl,2017,12.06551
nzl,2018,12.16834
nzl,2019,12.51735
pan,2014,14.6953
pan,2015,12.56215
pan,2016,11.60641
pan,2017,11.5063
pan,2018,10.00836
per,1972,26.66667
per,1973,25
per,1974,26.98413
per,1975,23.65591
per,1976,27.34375
per,1977,24.69136
per,1990,12.94432
per,1991,15.33916
per,1992,13.558
per,1993,15.32007
per,1994,18.59838
per,1995,20.24449
per,1996,23.47939
per,1997,21.2976
per,1998,23.65045
per,1999,22.07053
per,2000,22.79632
per,2001,23.5368
per,2002,21.18122
per,2003,20.90168
per,2004,21.11891
per,2005,20.47922
per,2006,20.58871
per,2007,19.07796
per,2008,17.93824
per,2009,20.36279
per,2010,21.27587
per,2011,19.91777
per,2012,20.36596
per,2013,20.28857
per,2014,20.56562
per,2015,23.15672
per,2016,22.32462
per,2017,20.52899
per,2018,19.75381
per,2019,20.15488
phl,1990,16.73155
phl,1991,18.13645
phl,1992,15.38967
phl,1993,14.73591
phl,2000,13.77857
phl,2001,13.35636
phl,2002,11.80429
phl,2003,10.21086
phl,2004,10.32732
phl,2005,8.67701
phl,2006,10.47346
phl,2007,6.41193
phl,2008,12.68491
phl,2009,15.40159
phl,2010,14.04517
phl,2011,14.66815
phl,2012,17.13652
phl,2013,17.77398
phl,2014,18.23203
phl,2015,21.46632
phl,2016,20.65047
phl,2017,20.64757
phl,2018,20.24715
phl,2019,19.78539
plw,2008,20.20732
plw,2009,19.83326
plw,2010,20.27916
plw,2011,19.30161
plw,2012,18.98668
plw,2013,20.58566
plw,2014,21.85011
plw,2015,21.82095
plw,2016,20.98339
plw,2017,20.82107
plw,2018,22.72181
plw,2019,22.12418
png,1990,29.53177
png,1991,34.79949
png,1992,31.08479
png,1993,36.3974
png,1994,17.49878
png,1995,18.52582
png,1996,36.18362
png,1997,31.39676
png,1998,12.08173
png,1999,28.73859
png,2000,37.15626
png,2001,36.62422
png,2002,35.2134
png,2014,19.87108
png,2015,21.45672
png,2016,20.87478
png,2017,25.94869
png,2018,26.34863
png,2019,31.95044
pol,1994,12.52842
pol,1995,10.27749
pol,1996,9.59655
pol,1997,10.44834
pol,1998,10.87576
pol,1999,7.30922
pol,2000,7.49485
pol,2001,7.30568
pol,2002,7.23667
pol,2003,7.45322
pol,2004,8.19565
pol,2005,7.29863
pol,2006,7.45877
pol,2007,7.61146
pol,2008,7.20839
pol,2009,5.72388
pol,2010,6.65774
pol,2011,6.30015
pol,2012,6.61011
pol,2013,6.49585
pol,2014,6.76835
pol,2015,7.08466
pol,2016,6.65109
pol,2017,6.72801
pol,2018,7.0171
pol,2019,6.90611
prt,1978,8.96296
prt,1979,10.55276
prt,1980,9.96228
prt,1981,9.25799
prt,1982,9.85117
prt,1983,10.16566
prt,1984,10.25241
prt,1985,9.74022
prt,1986,9.76985
prt,1987,10.28985
prt,1988,10.35562
prt,1989,11.28718
prt,1990,11.04739
prt,1991,10.37763
prt,1992,9.70527
prt,1993,10.18313
prt,1994,10.57543
prt,1995,21.1256
prt,1996,19.98227
prt,1997,17.96352
prt,1998,15.65074
prt,1999,15.61821
prt,2000,15.82799
prt,2001,15.30954
prt,2002,14.88978
prt,2003,14.22491
prt,2004,14.1503
prt,2005,14.15423
prt,2006,15.05423
prt,2007,16.14206
prt,2008,16.15612
prt,2009,15.94974
prt,2010,8.5224
prt,2011,9.06192
prt,2012,8.40979
prt,2013,7.97317
prt,2014,7.85178
prt,2015,8.48041
prt,2016,8.98726
prt,2017,8.56559
prt,2018,8.8996
prt,2019,8.85882
pry,2005,14.9008
pry,2006,13.92285
pry,2007,11.08548
pry,2008,10.4453
pry,2009,12.77164
pry,2010,12.75158
pry,2011,13.89977
pry,2012,12.12747
pry,2013,10.14938
pry,2014,12.93621
pry,2015,11.43071
pry,2016,12.4406
pry,2017,13.08919
pry,2018,12.54255
pry,2019,12.71842
rou,1980,8.71392
rou,1981,10.01854
rou,1982,11.57685
rou,1983,14.50125
rou,1984,13.58382
rou,1985,30.82563
rou,1986,27.21167
rou,1987,29.35489
rou,1988,21.52698
rou,1989,22.58024
rou,1990,12.38202
rou,1991,16.43996
rou,1992,14.88209
rou,1993,13.58793
rou,1994,15.265
rou,1995,17.12716
rou,1996,19.14154
rou,1997,32.2967
rou,1998,26.83079
rou,1999,37.34631
rou,2000,32.35682
rou,2001,26.07384
rou,2002,22.44428
rou,2003,20.38172
rou,2004,15.41041
rou,2005,17.85705
rou,2006,14.40252
rou,2007,12.66222
rou,2008,12.30353
rou,2009,11.41213
rou,2010,9.49515
rou,2011,9.42036
rou,2012,9.86278
rou,2013,9.94948
rou,2014,10.69842
rou,2015,10.32361
rou,2016,10.36902
rou,2017,9.44988
rou,2018,8.75993
rou,2019,9.20733
rus,1994,26.79561
rus,1995,26.79561
rus,1998,17.53794
rus,1999,22.12171
rus,2000,28.58411
rus,2001,27.89197
rus,2002,19.05989
rus,2003,19.14208
rus,2004,23.09441
rus,2005,14.51144
rus,2006,18.54067
rus,2007,13.67481
rus,2008,13.8437
rus,2009,11.3887
rus,2010,12.65578
rus,2011,10.75474
rus,2012,11.28885
rus,2013,10.74948
rus,2014,10.46526
rus,2015,8.00527
rus,2016,6.75567
rus,2017,7.6957
rus,2018,8.30711
rus,2019,7.92768
rwa,1990,35.2852
rwa,1991,43.84208
rwa,1992,51.75313
rwa,2014,32.57036
rwa,2015,29.27418
rwa,2016,30.59805
rwa,2017,33.56349
rwa,2018,31.66983
rwa,2019,29.76819
sau,2010,18.55389
sau,2011,16.14057
sau,2012,15.38839
sau,2013,20.50082
sau,2014,22.60229
sau,2015,18.28064
sau,2016,21.55444
sau,2017,18.84779
sau,2018,18.96012
sau,2019,18.08521
sdn,1998,44.26472
sdn,1999,41.47684
sdn,2009,11.65991
sdn,2010,10.00244
sdn,2012,7.71389
sdn,2013,7.81654
sdn,2014,12.30724
sdn,2015,12.52776
sdn,2016,14.03521
sen,2015,29.94782
sen,2016,28.43209
sen,2017,27.88939
sen,2018,28.27674
sgp,1972,31.80723
sgp,1973,30.36831
sgp,1974,30.61947
sgp,1975,36.88249
sgp,1976,37.6506
sgp,1977,39.86587
sgp,1978,34.44602
sgp,1979,34.79595
sgp,1980,36.07467
sgp,1981,43.05222
sgp,1982,39.29416
sgp,1983,32.75505
sgp,1984,33.83929
sgp,1985,27.87623
sgp,1986,20.28063
sgp,1987,16.69919
sgp,1988,23.40237
sgp,1989,24.58651
sgp,1990,28.37074
sgp,1991,24.96795
sgp,1992,27.77817
sgp,1993,29.18798
sgp,1994,37.10636
sgp,1995,38.2242
sgp,1996,27.66995
sgp,1997,33.3432
sgp,1998,32.75702
sgp,1999,35.45938
sgp,2000,32.87108
sgp,2001,30.60003
sgp,2002,34.37745
sgp,2003,34.27265
sgp,2004,34.56384
sgp,2005,39.58193
sgp,2006,36.13751
sgp,2007,43.5074
sgp,2008,39.74078
sgp,2009,35.56745
sgp,2010,35.75445
sgp,2011,32.45215
sgp,2012,32.62628
sgp,2013,33.00573
sgp,2014,32.68256
sgp,2015,28.61882
sgp,2016,32.58978
sgp,2017,33.82604
sgp,2018,33.75074
sgp,2019,34.2311
slb,2011,52.11449
slb,2012,51.03968
slb,2013,52.27995
slb,2014,53.00175
slb,2015,47.63443
slb,2016,47.62648
slb,2017,50.51457
slb,2018,52.73864
slb,2019,55.22791
slb,2020,52.67108
slv,1998,22.63837
slv,1999,21.4625
slv,2000,21.44625
slv,2001,17.56283
slv,2002,15.01367
slv,2003,14.58361
slv,2004,13.44104
slv,2005,18.38844
slv,2006,16.06514
slv,2007,15.82155
slv,2008,16.50905
slv,2009,14.90353
slv,2010,16.83728
slv,2011,13.03132
slv,2012,16.58743
slv,2013,16.81036
slv,2014,17.72351
slv,2015,15.99944
slv,2016,15.94985
slv,2017,15.92407
slv,2018,15.90252
slv,2019,15.4246
smr,1995,17.16642
smr,2002,18.15372
smr,2003,19.79734
smr,2004,20.98376
smr,2005,22.69554
smr,2006,20.80131
smr,2007,22.36045
smr,2008,25.72057
smr,2009,25.42585
smr,2010,23.82232
smr,2011,25.60051
smr,2012,24.81541
smr,2013,22.74385
smr,2014,21.60503
smr,2015,21.22437
smr,2016,22.2936
smr,2017,22.40488
smr,2018,21.14711
smr,2019,22.06075
som,2017,35.98857
som,2018,32.24338
som,2019,30.73321
srb,2007,15.26168
srb,2008,13.34585
srb,2009,13.40201
srb,2010,13.31842
srb,2011,12.92868
srb,2012,12.4555
srb,2013,8.7906
srb,2014,8.45492
srb,2015,8.97371
srb,2016,9.60271
srb,2017,10.15664
srb,2018,11.04105
srb,2019,11.58485
svk,1995,14.17636
svk,1996,14.24015
svk,1997,13.37955
svk,1998,12.6804
svk,1999,9.07625
svk,2000,10.05779
svk,2001,11.48071
svk,2002,10.32973
svk,2003,9.21796
svk,2004,9.20627
svk,2005,8.67823
svk,2006,10.8376
svk,2007,9.87081
svk,2008,8.96734
svk,2009,9.79312
svk,2010,9.86737
svk,2011,10.50953
svk,2012,10.25946
svk,2013,9.6291
svk,2014,9.76351
svk,2015,10.18141
svk,2016,9.21549
svk,2017,9.44209
svk,2018,9.20848
svk,2019,8.95346
svn,1992,21.35584
svn,1993,20.27101
svn,1994,19.77554
svn,2002,10.52724
svn,2003,10.04703
svn,2004,10.02292
svn,2005,10.03677
svn,2006,10.31129
svn,2007,10.54507
svn,2008,11.09791
svn,2009,10.70616
svn,2010,10.66702
svn,2011,11.19089
svn,2012,10.89875
svn,2013,8.65154
svn,2014,10.18402
svn,2015,10.73144
svn,2016,10.9912
svn,2017,11.31294
svn,2018,11.45601
svn,2019,11.43032
swe,1972,13.16182
swe,1973,13.52032
swe,1974,13.07356
swe,1975,12.81991
swe,1976,11.34786
swe,1977,10.43174
swe,1978,9.68492
swe,1979,9.72442
swe,1980,9.70706
swe,1981,9.17032
swe,1982,8.29676
swe,1983,8.57097
swe,1984,7.92033
swe,1985,7.36163
swe,1986,7.67596
swe,1987,8.15229
swe,1988,8.70816
swe,1989,8.33839
swe,1990,8.4512
swe,1991,9.00336
swe,1992,8.63283
swe,1993,8.60429
swe,1994,9.09324
swe,1995,6.24281
swe,1996,5.95161
swe,1997,6.21109
swe,1998,6.83815
swe,1999,6.93639
swe,2000,6.68709
swe,2001,6.40073
swe,2002,6.26648
swe,2003,6.0782
swe,2004,5.8773
swe,2005,5.66866
swe,2006,5.73786
swe,2007,5.67434
swe,2008,5.6069
swe,2009,5.82308
swe,2010,5.81769
swe,2011,6.07226
swe,2012,5.93855
swe,2013,5.87185
swe,2014,5.73728
swe,2015,5.8361
swe,2016,5.73621
swe,2017,5.21714
swe,2018,5.18714
swe,2019,5.39595
syc,1985,35.25456
syc,1986,36.7455
syc,1987,33.8612
syc,1988,28.73964
syc,1989,29.58231
syc,1993,29.1068
syc,1994,29.17455
syc,1995,24.04516
syc,1996,20.31711
syc,1997,23.31086
syc,1998,24.5526
syc,1999,20.66144
syc,2000,24.55944
syc,2005,29.62394
syc,2006,27.0796
syc,2007,26.6509
syc,2008,27.91345
syc,2009,40.96944
syc,2010,39.67789
syc,2011,46.11542
syc,2012,46.72333
syc,2013,36.66095
syc,2014,34.86791
syc,2015,20.37892
syc,2016,31.78396
syc,2017,37.56415
syc,2018,39.69308
tgo,2004,28.51034
tgo,2005,48.28504
tgo,2006,23.77444
tgo,2007,25.10987
tgo,2008,20.87436
tgo,2009,24.14945
tgo,2010,24.73867
tgo,2011,23.05743
tgo,2012,23.91218
tgo,2013,27.34428
tgo,2014,29.50428
tgo,2015,34.4477
tgo,2016,32.05795
tgo,2017,31.2824
tgo,2018,31.7961
tgo,2019,29.11763
tha,1972,39.87285
tha,1973,38.06179
tha,1974,35.24173
tha,1975,30.04423
tha,1976,32.63433
tha,1977,37.34826
tha,1978,42.33321
tha,1979,40.80951
tha,1980,41.41597
tha,1981,39.47232
tha,1982,37.40654
tha,1983,34.98873
tha,1984,38.18345
tha,1985,36.36389
tha,1986,34.15043
tha,1987,32.90141
tha,1988,32.73653
tha,1989,30.50582
tha,1990,30.48532
tha,1991,31.93899
tha,1992,35.3532
tha,1993,35.32668
tha,1994,39.88157
tha,1995,33.4227
tha,1996,34.60253
tha,1997,30.9825
tha,1998,23.23543
tha,1999,18.55402
tha,2000,26.85136
tha,2001,27.77405
tha,2002,19.20591
tha,2003,27.47846
tha,2004,21.2561
tha,2005,21.70756
tha,2006,20.87858
tha,2007,26.53334
tha,2008,27.00042
tha,2009,30.83478
tha,2010,32.23307
tha,2011,25.24732
tha,2012,25.18682
tha,2013,24.75237
tha,2014,25.23453
tha,2015,25.53608
tha,2016,26.30987
tha,2017,24.65348
tha,2018,26.19325
tha,2019,24.72972
tjk,1998,46.94063
tjk,1999,54.17081
tjk,2000,30.63654
tjk,2001,35.72436
tjk,2003,33.1345
tjk,2004,28.75569
tls,2010,49.24711
tls,2011,51.63365
tls,2012,48.30798
tls,2013,50.6946
tls,2014,48.87953
tls,2015,40.69843
tls,2016,41.41461
tls,2017,32.45684
tls,2018,44.0775
tls,2019,43.90699
tto,2001,14.87169
tto,2002,14.30182
tto,2003,15.71348
tto,2004,18.06319
tto,2005,19.01565
tto,2006,15.84362
tto,2007,17.03947
tto,2008,13.74169
tto,2009,18.69374
tto,2010,18.18775
tto,2012,22.01612
tto,2013,21.41685
tto,2014,21.84896
tto,2015,21.78965
tto,2016,21.90981
tto,2017,21.90981
tto,2018,22.45852
tun,1972,15.46539
tun,1973,14.43591
tun,1974,10.94216
tun,1975,11.77474
tun,1976,11.26392
tun,1977,10.52813
tun,1978,11.6355
tun,1979,18.52657
tun,1980,15.58511
tun,1981,12.08371
tun,1982,14.15043
tun,1983,16.34852
tun,1984,11.51967
tun,1985,8.06474
tun,1986,8.92218
tun,1987,7.85254
tun,1988,7.05438
tun,1989,7.14309
tun,1990,6.99845
tun,1991,7.48271
tun,1992,8.28101
tun,1993,8.08451
tun,1994,7.83332
tun,1995,7.36814
tun,1996,7.83271
tun,1997,6.42587
tun,1998,6.26152
tun,1999,5.82168
tun,2000,8.61147
tun,2001,8.51779
tun,2002,7.9345
tun,2003,7.68211
tun,2004,7.53586
tun,2005,7.20659
tun,2006,6.51286
tun,2007,6.29856
tun,2008,6.0728
tun,2009,6.39481
tun,2010,6.1901
tun,2011,5.01258
tun,2012,4.3587
tur,1972,18.32947
tur,1973,17.60436
tur,1974,15.10673
tur,1975,14.17666
tur,1976,13.20104
tur,1977,13.73365
tur,1978,9.96063
tur,1979,10.92098
tur,1980,13.27953
tur,1981,16.07243
tur,1983,15.06267
tur,1984,14.39977
tur,1985,12.96675
tur,1986,16.65545
tur,1987,13.49826
tur,1988,12.52204
tur,1989,12.01453
tur,1990,11.68691
tur,1991,9.29803
tur,1992,9.85457
tur,1993,7.83663
tur,1994,8.08043
tur,1995,8.08054
tur,1996,8.00428
tur,1997,9.33597
tur,1998,8.55336
tur,2008,9.14827
tur,2009,9.08474
tur,2010,10.59518
tur,2011,10.17652
tur,2012,11.15497
tur,2013,11.45981
tur,2014,11.30467
tur,2015,11.48649
tur,2016,11.29978
tur,2017,11.04817
tur,2018,9.62639
tur,2019,8.81685
tur,2020,8.74376
tza,2009,14.70193
tza,2010,14.70193
tza,2011,23.00779
tza,2012,22.57551
tza,2013,17.83013
tza,2014,18.78236
tza,2015,16.88422
tza,2016,13.20167
tza,2017,11.85741
tza,2018,12.08781
uga,2015,31.44099
uga,2016,34.11001
uga,2017,25.8253
uga,2018,27.77683
uga,2019,33.78296
ukr,1999,11.40008
ukr,2000,19.05876
ukr,2001,14.34229
ukr,2002,13.39848
ukr,2003,14.99021
ukr,2004,11.38005
ukr,2005,12.48881
ukr,2006,11.93567
ukr,2007,12.28863
ukr,2008,11.46502
ukr,2009,12.37031
ukr,2010,11.43654
ukr,2011,11.80818
ukr,2012,11.61847
ukr,2013,10.63246
ukr,2014,9.57088
ukr,2015,11.86209
ukr,2016,12.09247
ukr,2017,12.2828
ukr,2018,13.41878
ukr,2019,13.93846
ury,1972,7.93103
ury,1973,12.939
ury,1974,12.18274
ury,1975,9.15216
ury,1976,18.18509
ury,1977,11.36146
ury,1978,15.70079
ury,1979,15.83586
ury,1980,17.44317
ury,1981,16.50026
ury,1982,10.21483
ury,1983,14.13365
ury,1984,16.42097
ury,1985,15.01444
ury,1986,18.14374
ury,1987,19.65342
ury,1988,19.47076
ury,1989,14.17848
ury,1990,15.82039
ury,1991,16.67929
ury,1992,17.66998
ury,1993,13.94028
ury,1994,15.23971
ury,1995,12.75295
ury,1996,14.15314
ury,1997,12.85995
ury,1998,17.76592
ury,1999,18.29711
ury,2000,11.95565
ury,2001,13.50569
ury,2002,11.87904
ury,2003,12.93783
ury,2004,14.17844
ury,2005,14.44627
ury,2006,15.40276
ury,2007,15.50413
ury,2008,14.95172
ury,2009,12.44656
ury,2010,12.55873
ury,2011,11.77226
ury,2012,11.59229
ury,2013,11.76295
ury,2014,11.62791
ury,2015,11.7102
ury,2016,10.12835
ury,2017,10.76301
ury,2018,10.88994
ury,2019,11.06387
usa,1972,23.02117
usa,1973,21.58062
usa,1974,20.08468
usa,1975,19.52082
usa,1976,16.65269
usa,1977,17.40505
usa,1978,17.89153
usa,1979,17.56316
usa,1980,18.38981
usa,1981,18.66752
usa,1982,19.15806
usa,1983,20.28818
usa,1984,20.53894
usa,1985,20.64625
usa,1986,20.9846
usa,1987,20.55851
usa,1988,20.34797
usa,1989,20.15191
usa,1990,17.8455
usa,1991,17.69452
usa,1992,17.32777
usa,1993,15.86801
usa,1994,15.1951
usa,1995,13.98
usa,1996,13.08249
usa,1997,13.1166
usa,1998,12.83978
usa,1999,12.78109
usa,2000,12.80392
usa,2001,7.32142
usa,2002,8.14402
usa,2003,9.02809
usa,2004,9.69629
usa,2005,9.5946
usa,2006,9.69106
usa,2007,9.37114
usa,2008,9.79285
usa,2009,9.51044
usa,2010,9.79058
usa,2011,9.42333
usa,2012,9.20829
usa,2013,8.2942
usa,2014,7.7583
usa,2015,7.45283
usa,2016,7.35997
usa,2017,7.25215
usa,2018,7.58251
usa,2019,7.81362
usa,2020,5.75815
uzb,2016,8.83249
uzb,2017,9.58141
uzb,2018,7.76334
uzb,2019,8.22265
vct,2000,21.43026
vct,2001,21.53871
vct,2002,22.18971
vct,2003,21.25749
vct,2004,23.11978
vct,2005,22.04513
vct,2006,20.98078
vct,2007,19.72184
vct,2008,21.10359
vct,2009,18.322
vct,2010,14.17452
vct,2011,15.01416
vct,2012,14.41046
vct,2013,13.45565
vct,2014,14.53106
vct,2015,14.28349
vct,2016,12.48275
vct,2017,13.8642
vut,1990,28.91857
vut,1995,27.4347
vut,1996,32.60299
vut,1997,39.85056
vut,1998,29.68286
vut,1999,29.32862
vut,2009,29.53662
vut,2010,31.06315
vut,2011,27.59515
vut,2012,26.13196
vut,2013,26.4029
vut,2014,30.02597
vut,2015,30.50999
vut,2016,27.79595
vut,2017,31.93139
vut,2018,29.62947
vut,2019,31.98605
wsm,2012,45.31604
wsm,2013,43.11128
wsm,2014,45.6752
wsm,2015,44.01581
wsm,2016,39.42182
wsm,2017,37.01664
wsm,2018,42.71515
wsm,2019,44.86011
zaf,1972,19.25189
zaf,1973,21.22343
zaf,1974,24.68972
zaf,1975,25.27728
zaf,1976,27.05882
zaf,1977,27.74862
zaf,1978,25.12881
zaf,1979,26.86027
zaf,1980,26.75988
zaf,1981,25.73928
zaf,1982,23.88237
zaf,1983,23.11305
zaf,1984,23.36218
zaf,1985,25.01231
zaf,1988,32.03412
zaf,1989,28.43973
zaf,1990,27.15181
zaf,1991,26.92361
zaf,1992,7.27683
zaf,1993,6.37752
zaf,1994,7.45327
zaf,1995,9.45141
zaf,1996,8.99684
zaf,1997,8.66226
zaf,1998,8.25838
zaf,1999,10.15354
zaf,2000,11.26462
zaf,2001,12.26441
zaf,2002,11.98986
zaf,2003,12.20782
zaf,2004,11.94142
zaf,2005,11.96588
zaf,2006,10.76038
zaf,2007,11.12645
zaf,2008,11.7581
zaf,2009,12.35205
zaf,2010,12.75185
zaf,2011,10.99282
zaf,2012,10.25154
zaf,2013,12.81326
zaf,2014,12.91921
zaf,2015,12.46705
zaf,2016,11.2074
zaf,2017,10.69095
zaf,2018,10.46048
zaf,2019,9.00147
zmb,1998,32.11023
zmb,1999,28.32374
zmb,2001,34.89292
zmb,2002,20.24919
zmb,2003,18.5247
zmb,2004,17.1624
zmb,2005,25.49447
zmb,2006,32.35726
zmb,2007,24.266
zmb,2008,23.72848
zmb,2009,22.92171
zmb,2010,24.12746
zmb,2011,39.36901
zmb,2012,24.85808
zmb,2013,28.73236
zmb,2014,21.69832
zmb,2015,21.02184
zmb,2016,29.4471
zmb,2017,24.14613
zmb,2018,15.91583
zmb,2019,14.05786
zwe,2009,17.69711
zwe,2010,14.9835
zwe,2011,14.3984
zwe,2012,12.71009
zwe,2015,7.57808
zwe,2016,6.3342
zwe,2017,13.25934
zwe,2018,9.46082
